""	CD69	NCL	CXCR4	ITGA1	CD2	TIGIT	PTGER2	PLXNB2	RPSA	CD3D	CD3G	CD247	SORL1	CLEC2D	GPR171	KLRC1	LRP10	ADCY7	LAMP1	FAS	ITGB1	CD44	KLRB1	PTPRA	SIRPG	LRP1	ENG	APLP2	SLC16A7	SELL	CD46	CD96	KLRD1	DIP2A	ACTR2	PILRB	MCFD2	PTPRC	TRADD	CD47	NCR3	TSPAN14	CD81	HMMR	CD74	HAVCR2	NRP1	ITGAM	ITGA4	RACK1	TREM1	TGFBR2	CD63	VSIR	ITGB2	CD8A	CXCR3	CD8B	PLAUR	CD6	S1PR4	CD93	KLRK1	NRP2	IFITM1	STX4	TNFRSF1B	RXRA	ABCA1	TNFRSF14	PTGER4	FPR3	RHBDF2	STAB1	TFRC	PLXDC2	GPNMB	ADORA3	SIGIRR	CD163	ITGAX	JMJD6	SMAP1	TSPAN5	HLA.DPB1	TREM2	SLC1A5	CD4	C3AR1	C1QBP	ST14	TNFRSF1A	CANX	CD68	LPP
ENG	-0.508197746890419	0.380415444136248	-0.369165718820283	-0.515734381990982	-0.544578260501504	-0.443979713485209	-0.564195042321546	0.926037989015938	0.232405464754047	-0.532286863363813	-0.497399043786488	-0.539322509227225	0.874083696527644	-0.259822565728567	-0.594613599061505	-0.497561329031526	0.75092820309129	0.696837509174905	0.694841579967293	-0.305822129520625	0.737487642085318	0.691264745593953	-0.534363834674709	0.42558585858178	-0.542880791117574	0.891009743686475	1	0.93445749919033	-0.324165158950139	-0.482198783476047	0.65558049459608	-0.568417860194694	-0.436079071360065	0.534478403367675	0.880050462073924	0.0675174796235854	0.786351363881485	-0.137947257095301	-0.191360803115497	0.276161046099591	-0.522269382070748	0.229990697725703	0.96268548145717	0.225047004974177	0.884356100650301	0.78841150587794	0.909165683231753	0.934100962793107	0.81009910089219	0.43455080982334	0.806255014027358	0.910175297215542	0.789417616094722	0.738668182463853	0.932905177762574	-0.493313509917691	-0.581890002217326	-0.58133494762709	0.918470704030454	-0.333211152917696	-0.376736934693115	0.966658806391406	-0.558043778297001	0.735415697644567	-0.5685230812644	0.851695822815297	0.101520318773123	0.807435367466556	0.554374729078813	0.308662608209378	0.0907605035834598	0.954533198027872	0.868490163629928	0.94657073596668	0.662765497360825	0.95592427964182	0.55293370037746	0.930919197489449	0.0154919321526762	0.956561153052897	0.596187455516806	0.334695012941408	0.361415190074038	-0.321779164797212	0.791610091164634	0.958794184317191	0.221232857597697	0.954184674770664	0.923328452888622	0.606841498920371	0.955971922390277	0.946587046881837	0.871327873650599	0.684926363496624	0.664612327669597
APLP2	-0.585361601090811	0.28857152982339	-0.422956355846204	-0.5956617763187	-0.616600842076491	-0.519282076178283	-0.641851206751897	0.944361996925823	0.162659570007941	-0.599584792258842	-0.562564024725247	-0.602104994838359	0.83242814022103	-0.298594033444205	-0.667976206044148	-0.566189579984002	0.814539314629793	0.621969006522537	0.813447100128739	-0.362757234397553	0.711977082471833	0.772073188627038	-0.598390331270901	0.409663075955822	-0.612929117586349	0.942123824509793	0.93445749919033	1	-0.425792728644247	-0.566637735970786	0.731300641045729	-0.645824825412522	-0.503758122852399	0.595515804731275	0.800947125428177	0.00709889362440136	0.845686518592801	-0.229675047149415	-0.238434326778845	0.223267691395632	-0.586340335582674	0.163956760946805	0.916063882646483	0.20008920868016	0.866254218346282	0.776497319730942	0.929990745540464	0.950703274772954	0.741745952324684	0.416489934591051	0.867940297119307	0.940277599621856	0.825123114017708	0.712887930820785	0.937858991704081	-0.560344820345018	-0.661600773163576	-0.654029018906789	0.948443212677244	-0.385453401831408	-0.438343318254592	0.890989763233931	-0.646396278636481	0.866920965255903	-0.656396303358576	0.864105238932741	0.0960268505614776	0.789650930031069	0.739855189489539	0.397070624150336	-0.0319260087632141	0.943131779798259	0.897654630660832	0.882675466794395	0.702199588245287	0.935311449884369	0.725555700723263	0.900256028976772	-0.0373297550529821	0.961687140433475	0.748334515695828	0.383541941840408	0.406027117982669	-0.313593701051184	0.776240905584858	0.931830341519393	0.156682109228977	0.934583774139334	0.937954890099377	0.52466703476926	0.931016004031537	0.941951783924993	0.934913628654078	0.827859585461824	0.648889487107912
SLC16A7	0.806859610563629	0.50570011527993	0.581530509012612	0.771357114065355	0.461817649306158	0.512370565698332	0.861516664540661	-0.335821608808081	0.589180285358608	0.478916242972621	0.411972951939983	0.829951540489996	-0.197016050930099	0.202881893979534	0.81507875065133	0.801645597471758	-0.204395165927136	0.0729868569656328	-0.327202145399114	0.378116966563425	0.0830425279695963	-0.264000119107001	0.881078827330365	0.234485118327024	0.803145573804407	-0.472003684516758	-0.324165158950139	-0.425792728644247	1	0.558488049829168	-0.0211689641421521	0.813629789722418	0.571362689098821	-0.121067476300243	-0.0183682345118391	0.550324870236611	-0.304874005873976	0.648543115084393	0.484138194142354	0.357093265668495	0.761515337564356	0.567284698715219	-0.19653789938622	0.132965075488651	-0.185867217545419	0.0876879467959158	-0.440740282634082	-0.371652526794262	-0.00465133124119128	0.359802095689366	-0.473238279641993	-0.319017457090613	0.00909916961541832	0.0725129826093417	-0.322538047247784	0.441873378142753	0.534228558359734	0.580966027588983	-0.399692785065057	0.443563943398873	0.464117833098416	-0.30186437139645	0.841179247591516	-0.512631547434618	0.729548798055519	-0.295511057321642	0.360937563364824	0.0294495356671463	-0.611370939916698	0.0207952082228255	0.435076883604411	-0.421015162906593	-0.345551075045472	-0.304555373022155	-0.195673292769697	-0.308519365844699	-0.573851880218933	-0.297494803622096	0.461216066483981	-0.41784795847068	-0.441969661894008	-0.0351227370035445	0.292214623474179	0.592859225605566	-0.150625251311463	-0.26666303081742	0.491372184136884	-0.399127984928771	-0.349002706277811	0.336114890324994	-0.338859724417769	-0.246211101772438	-0.254552170864354	-0.504373008557862	0.120667175372615
SELL	0.72192543008613	0.116755130578288	0.707265349988894	0.379707817489335	0.734400859116828	0.518758728371536	0.706260507382665	-0.510958292642649	0.303959102350597	0.769256067846799	0.73365779859499	0.456957971124444	-0.266503493422786	0.529940166352277	0.77328107612563	0.307518640756504	-0.313770106004649	-0.0815939242429513	-0.428120288405472	0.67436346233029	-0.0750005347149475	-0.262224216583156	0.522912069251969	-0.0607226288574736	0.597984627628454	-0.592786386624713	-0.482198783476047	-0.566637735970786	0.558488049829168	1	-0.237157880029448	0.642801344493637	0.228288149861673	-0.193546763264301	-0.251625513289177	0.242933731846506	-0.379787742034386	0.620258942829512	0.751199437668589	0.344236769017775	0.589616049019703	0.28859593898485	-0.388736710042799	0.13834143085458	-0.301916293057747	-0.240417388895176	-0.559212673966388	-0.555747776805957	-0.109288189763357	0.128647343479539	-0.602555590297032	-0.495796287084403	-0.324279354088515	-0.136025123754181	-0.431448397723114	0.695805260316537	0.737393855518554	0.806385984490428	-0.52344626373566	0.661437059034607	0.670280670540133	-0.425212496879169	0.507967254475915	-0.595396287863709	0.741341928259448	-0.306572387469439	0.375504490717422	-0.272449485703146	-0.670688353881429	0.0738202854168604	0.577131203399232	-0.540374481774291	-0.395275197171567	-0.429611665509662	-0.233640507186914	-0.462367389926285	-0.628228826427267	-0.380218685536662	0.457797097990339	-0.548266688677718	-0.656471837447952	-0.183688528834466	0.0127865726139624	0.404248418870412	-0.206992864826581	-0.417434643665667	0.199808186814817	-0.404350757526426	-0.512271925015776	-0.0307024398069549	-0.474174355352552	-0.439685801148857	-0.431978721332031	-0.565505484754474	-0.0775382396340479
CD46	-0.157080528685447	0.500708298463437	-0.0467962472720711	-0.241766447622825	-0.331511961626959	-0.208995741767936	-0.181347054062523	0.679241949268301	0.467206480052227	-0.319864595023643	-0.299704306935976	-0.183276182444304	0.688439746122885	-0.0996579211745856	-0.236946204324182	-0.184229111955181	0.811515458927195	0.587282054887132	0.704092336567116	-0.119942528011548	0.758191734452599	0.726492601692823	-0.131562103975076	0.618860811791397	-0.161587445225039	0.676595971089838	0.65558049459608	0.731300641045729	-0.0211689641421521	-0.237157880029448	1	-0.200298559840243	-0.215114010257224	0.654399786344761	0.699155819609571	0.276915681316389	0.783086952156765	0.133151451394174	0.0690680265939966	0.429599063900653	-0.126893605155911	0.474659931205238	0.738168559156908	0.212961686291382	0.765188454471375	0.738035107356264	0.64903959967495	0.724732728866028	0.669921817205124	0.661770190106364	0.585786009182472	0.725479671065453	0.822558919853459	0.724310134100094	0.720018209250729	-0.329770674336097	-0.293894291665228	-0.369899741754464	0.721137796406926	-0.0438719049842156	-0.142669472507968	0.618648935260381	-0.216336056205578	0.667735579087404	-0.251725738096741	0.743864037135287	0.419540940530279	0.746014152108238	0.491200517940459	0.516486228088215	0.150485844170089	0.629749830436576	0.723608328489823	0.586328666050149	0.692493327578722	0.728490861503841	0.489198582242574	0.66729779314545	0.234526720969878	0.674827613917011	0.54941278166102	0.398042801028527	0.600766240584029	0.214250518942879	0.732040597167521	0.728595174264011	0.356479929550029	0.685687809201373	0.697349957459912	0.62477151717222	0.642250192714745	0.767864471044065	0.80710591268218	0.597755796511412	0.816613502398593
CD96	0.975169244098745	0.449669873113965	0.828033512560239	0.822475704805306	0.757494022847866	0.830105816214951	0.843820369958719	-0.597860744432584	0.480765270710933	0.752380961489146	0.696109294651559	0.923558790493077	-0.430636453072882	0.53437508479801	0.937010603116832	0.786240915321527	-0.380118788939932	-0.130879637712234	-0.431781891013839	0.645321735014984	-0.0394814770275467	-0.437877128610556	0.899911211137295	0.182439261063197	0.965880620129225	-0.706683317888925	-0.568417860194694	-0.645824825412522	0.813629789722418	0.642801344493637	-0.200298559840243	1	0.611686206348771	-0.243780584061545	-0.182055068679576	0.414492067646451	-0.442213796724058	0.790459453154041	0.662145044299067	0.418460735889637	0.955552627484429	0.579415232886475	-0.420112198496837	0.274865783755175	-0.370539523970732	-0.183701474574133	-0.651837967689916	-0.589050979588083	-0.165188716757186	0.21055974177346	-0.673346900960012	-0.529045067616971	-0.175059213121246	-0.109175648680848	-0.510974127732259	0.647411655094147	0.743890251094905	0.730887809202325	-0.616114609911356	0.70688373814137	0.734918554451955	-0.545479953621264	0.916280413998856	-0.694896452567963	0.918195847452536	-0.413376062059899	0.544335803508729	-0.259997210829045	-0.758049299653117	0.00261072764681866	0.465595276501255	-0.66158643892622	-0.559188422669232	-0.52616262081494	-0.339953316845253	-0.543411439543119	-0.700638288807837	-0.466206780432125	0.595397279938339	-0.655238444643972	-0.653477120804709	-0.164045953409183	0.283737483723679	0.636095311980505	-0.320248137771304	-0.492889363450731	0.499605567526534	-0.589947540013925	-0.56907274663044	0.101091310953578	-0.598284281313018	-0.494176563005611	-0.4811063008106	-0.659108975123351	-0.0387948159253321
KLRD1	0.497703424085802	0.0831333471633269	0.395182282196898	0.792000366319716	0.522210366414045	0.558321693142407	0.634685395060132	-0.479233638784867	0.0564005828229481	0.446635492855495	0.420002074126529	0.577296300675087	-0.400473516789839	0.335279049365712	0.457199084061097	0.840168414159462	-0.321770201132905	0.0371138891870905	-0.367985605884265	0.275288989154475	-0.0506941025738987	-0.37486792354004	0.587079370978121	0.0637598308651639	0.494873116359143	-0.522483371081996	-0.436079071360065	-0.503758122852399	0.571362689098821	0.228288149861673	-0.215114010257224	0.611686206348771	1	-0.162715308087337	-0.249745954883744	0.446824399600665	-0.498299734217135	0.376170241743331	0.254310320178098	0.0876205089240492	0.564364901402567	0.14417898421299	-0.370266401777391	0.143153210210998	-0.338938530905819	-0.0863333371619311	-0.505251586400784	-0.404494860098225	-0.24137805326293	-0.131009597614563	-0.521377629850766	-0.414670231914282	-0.230837553229788	-0.289888498066555	-0.419247443145452	0.483870753688834	0.658513430485689	0.485679184132063	-0.49705382984994	0.33948397187979	0.424612592777113	-0.444058206723311	0.824005655350307	-0.495594647943804	0.651324266450207	-0.365726239742144	0.093046084007097	-0.239093630613728	-0.537530440991188	-0.115151842272445	0.124759059338794	-0.502646517690254	-0.451104161941028	-0.40767582265383	-0.385794291887901	-0.431059881176465	-0.510711747459964	-0.38948084537081	0.294083290818659	-0.485142484488235	-0.372608321101461	0.0499971642190476	0.00487916056727502	0.302036560629265	-0.327927627016471	-0.381808315127679	0.294120386060952	-0.475970438286806	-0.462772921771759	-0.0714914661008172	-0.494130051918928	-0.423824039372106	-0.470845179449793	-0.514035860332576	-0.0476636367658326
DIP2A	-0.185188820359037	0.276499604517365	0.0257756013355778	-0.200534835335451	-0.0669652033794357	-0.0705486761178982	-0.288181212873467	0.52431593046668	0.184445579265788	-0.0565061922683974	0.00429011577463994	-0.293772041213352	0.55169995995655	0.173143891590372	-0.272039457174823	-0.30392130553785	0.709790946945048	0.567187825173472	0.569435171849467	0.122674886525429	0.673135620301352	0.65476879904601	-0.306813421860576	0.524646655971713	-0.243717399989011	0.589444821889681	0.534478403367675	0.595515804731275	-0.121067476300243	-0.193546763264301	0.654399786344761	-0.243780584061545	-0.162715308087337	1	0.529136321306177	0.323193236850909	0.614834295572558	0.161533488292462	0.181842049442006	0.435602832083801	-0.223909622735952	0.202416951634715	0.593146810497048	0.346377331222576	0.58591134569682	0.572174504347009	0.525451584821677	0.579886233794331	0.553870423459744	0.360675904649263	0.431902199077845	0.618886435147638	0.599007552707573	0.428027460216045	0.58846222637421	-0.0215362021345312	-0.128307703165731	-0.16389469679183	0.519414925590231	0.113318240771749	0.0577565905648726	0.479579205885589	-0.25980110253945	0.63871411135274	-0.124407783792334	0.688809019710369	0.285771441035819	0.449956413899547	0.411359558127918	0.496165675261258	0.199367665097717	0.482783807630409	0.620946468424254	0.501430946645206	0.633393423493891	0.571783456639264	0.376626308312836	0.508180507395035	0.358499741425419	0.577114886817218	0.478311624546756	0.569423822207255	0.481818016551023	0.0775728978302874	0.517357163940764	0.577037421359214	0.258192680640282	0.602114736435242	0.576860563115972	0.370597642604662	0.465827383169756	0.616244629929453	0.626761903768466	0.422755447930488	0.649003448871113
ACTR2	-0.109324569380488	0.721381778978819	0.00601631563946693	-0.216240657590014	-0.251815793702593	-0.0939697184162939	-0.296791773349464	0.808620408436054	0.551845430121945	-0.237777426943793	-0.218173237663605	-0.185608260263194	0.866400010735689	0.00196810878979111	-0.251381793792329	-0.228924301773458	0.724595518226918	0.770415036139332	0.610624985873669	-0.00856188924266119	0.852023678943549	0.609640819138167	-0.216240357436747	0.65119830000094	-0.175248646723903	0.680339051594993	0.880050462073924	0.800947125428177	-0.0183682345118391	-0.251625513289177	0.699155819609571	-0.182055068679576	-0.249745954883744	0.529136321306177	1	0.258816341785856	0.75097676981907	0.260451785667903	0.136383627595715	0.60007001124057	-0.142383912374361	0.532679304436871	0.936280374903847	0.504331268046159	0.895337710264121	0.849221802595841	0.734738026304	0.805814814346948	0.925306198135809	0.654881574261209	0.617035319314997	0.827174137285073	0.881691169521327	0.867264923312411	0.867023426303882	-0.246713148573423	-0.317523868532244	-0.324742359004205	0.77419787767919	-0.0187407486157781	-0.025765651245141	0.872284075480544	-0.235709145955884	0.527020182059364	-0.215863798119568	0.819566358831477	0.411366676296863	0.83484728001376	0.272219479928171	0.352212821447471	0.3351926275663	0.799053888703916	0.736100899284959	0.841169813669491	0.637070292975841	0.879630925638788	0.28745920886515	0.889699000145881	0.351158063351929	0.79642749093182	0.346074083019827	0.343664588058646	0.616953900018283	-0.0752887954860795	0.824336572666048	0.893400662688522	0.589978708454918	0.835243882791326	0.827681763254622	0.823876241625733	0.846295015855539	0.890390061484874	0.826303641890308	0.466681960191906	0.757117766187711
PILRB	0.432457083598956	0.443748147440861	0.406190019514647	0.443293779215172	0.306982835588559	0.348784632749538	0.405425650192522	0.0159466647601074	0.335951164430582	0.313073651861047	0.299230715131846	0.341176772179252	0.222537829783335	0.328213870461122	0.348817180579138	0.409843869278551	0.19708989839518	0.370776129399201	-0.0707137272375835	0.359672192246587	0.435189137951615	0.0278159652655798	0.384035988143298	0.618404284551625	0.352799975028074	-0.0194166052105923	0.0675174796235854	0.00709889362440136	0.550324870236611	0.242933731846506	0.276915681316389	0.414492067646451	0.446824399600665	0.323193236850909	0.258816341785856	1	0.0140520719708614	0.46652949268852	0.382010245502951	0.587385719492691	0.389522341475195	0.431152227385625	0.184195103558589	0.434413774067453	0.18622219300549	0.292169732569661	-0.0115278625112557	0.0275530491167726	0.303186386246788	0.262383852649072	-0.215915742912795	0.0206453334340951	0.304245140569283	0.187119156611647	0.055239532279981	0.338822146531192	0.332922462635597	0.307756540788857	-0.0624308834338421	0.414010644696613	0.369307995431155	0.0546015710771713	0.439217643534977	-0.0708480132473394	0.414864613456245	0.204270958505701	0.34672747908343	0.167031228817478	-0.301078860380587	0.048439340896568	0.333110206996027	-0.0836196348524752	0.111817746272943	0.0809201294116809	0.23187374336748	0.101108519319912	-0.331044780366891	0.0832223440598619	0.531381409384681	-0.00994557223032194	-0.165000069225026	0.319741040156311	0.316319604819209	0.581635531944989	0.16002952260023	0.124884658419323	0.470414028819036	0.0386500444764677	0.0467462143279951	0.397724282357481	-0.0336147257083248	0.147012618550743	0.119972774009009	-0.27359835114747	0.433632984551841
MCFD2	-0.381417839775856	0.441266455117642	-0.215896688135906	-0.538279485543315	-0.456126823564917	-0.30713912670688	-0.488935312465032	0.816231531303356	0.383042045340043	-0.454533547046611	-0.42037304275381	-0.45250140394535	0.781624952953921	-0.152243661259081	-0.480291343181656	-0.498917974330439	0.788940273720396	0.490568509918629	0.754512609279405	-0.225349339918488	0.69670114337255	0.805616636189523	-0.433963663049353	0.525917320929085	-0.38299723790967	0.796221866575213	0.786351363881485	0.845686518592801	-0.304874005873976	-0.379787742034386	0.783086952156765	-0.442213796724058	-0.498299734217135	0.614834295572558	0.75097676981907	0.0140520719708614	1	-0.0321586507758797	-0.0590885964403976	0.388071943962954	-0.37044570180717	0.287286454563704	0.798914339190193	0.195152435898755	0.799049813135726	0.699990198117753	0.76002517741508	0.804781296278434	0.688382178544982	0.605945686076348	0.752893579678922	0.835709882041605	0.813146347495632	0.736774934237132	0.826312543053015	-0.478654492619943	-0.473290492270194	-0.583833983240606	0.829292714830035	-0.246699008940962	-0.281240363368719	0.732285437250372	-0.522177863371942	0.790612202974236	-0.479820797597072	0.810141340663341	0.267705776149802	0.759526104866888	0.616138660188364	0.499841636098965	0.082639720315873	0.759736867399233	0.756425624043056	0.690182002775134	0.766753356425877	0.797777194951136	0.621894862524945	0.72522309338766	0.0806012813547637	0.793191661335624	0.618898443354024	0.30873495963509	0.4774910801379	-0.0404385458778819	0.756434702941267	0.79351102045473	0.261200799115567	0.811947369082265	0.79122734796761	0.62633698357903	0.806666903269476	0.85228479582183	0.903933253643432	0.716744158825912	0.704480342852355
PTPRC	0.850189545437753	0.662102213433743	0.909530942932938	0.593177961696162	0.770014746990174	0.809050666052217	0.571044279681622	-0.182853648372648	0.687086459333811	0.782725195019455	0.762581786698348	0.663783317875929	0.0541572258991982	0.729883148758645	0.760445531987026	0.463627199574949	0.0911431016675288	0.286792805259107	-0.128688329768863	0.784903852781425	0.436156447521277	0.0289502187796004	0.58875280865286	0.495808100898339	0.745930338695275	-0.358230900800244	-0.137947257095301	-0.229675047149415	0.648543115084393	0.620258942829512	0.133151451394174	0.790459453154041	0.376170241743331	0.161533488292462	0.260451785667903	0.46652949268852	-0.0321586507758797	1	0.871315399867379	0.74865846849297	0.763791792742468	0.733481917197377	0.0262432616179464	0.58552953454995	0.132828071525974	0.244340410906038	-0.309572837027849	-0.175763695168214	0.343097013247263	0.531981127567912	-0.321886856572338	-0.104084487554371	0.216763698677669	0.332321386727486	-0.01206110879412	0.687474824295468	0.670039961826202	0.687971567125529	-0.192454309053845	0.795759173588413	0.854740545827346	-0.127805405716076	0.665217925181896	-0.364502490203462	0.811797427885348	0.0793351757123969	0.779587110793157	0.0829824472800043	-0.576784013804864	0.326879231430987	0.791463032060764	-0.27157286609173	-0.136485569405477	-0.151161733966747	0.0777830395942156	-0.0866182019972268	-0.509110591980291	-0.0340011874171663	0.863630718309696	-0.269119256416829	-0.473262280094715	0.168821035936221	0.61071183102815	0.480024250647818	0.176343771653547	-0.02047309349722	0.741023171555082	-0.118313733414709	-0.133381434067499	0.442116966874119	-0.181514254463047	-0.0557731788447188	-0.0537589864432689	-0.395073552630198	0.337303261971047
TRADD	0.758164795655065	0.442554072187564	0.895230835767197	0.37339739151094	0.832077524985497	0.707387094731103	0.525962403542085	-0.237762187439967	0.502667821460396	0.856356466321368	0.837865308514137	0.431931580444614	0.00375674870877103	0.820335480076756	0.685258357146564	0.239397600436944	0.0292824478675598	0.24346449094367	-0.0816353677381848	0.866233590367022	0.367400534996499	0.0641918508886326	0.414264222395948	0.299861987884004	0.583429525480325	-0.351694221915248	-0.191360803115497	-0.238434326778845	0.484138194142354	0.751199437668589	0.0690680265939966	0.662145044299067	0.254310320178098	0.181842049442006	0.136383627595715	0.382010245502951	-0.0590885964403976	0.871315399867379	1	0.717192989377634	0.627964284349812	0.571276033263082	-0.0460135317709129	0.581255989663399	0.0570820345930551	0.111732624071986	-0.304558746467662	-0.214036128450142	0.267863597729325	0.383217534524041	-0.328032814550699	-0.146126012800829	0.0976436463606507	0.181616670777876	-0.0475249028021284	0.755687427083681	0.728324983883569	0.740026524606878	-0.223159330292689	0.853751944239717	0.87857843063272	-0.19208342810033	0.467481072896413	-0.338302164313669	0.78650489581764	0.0710853282354369	0.740820203626485	0.0042386987397895	-0.501059286508458	0.369246730167371	0.761962392137261	-0.29225128133078	-0.116817729799899	-0.185786664339442	0.0505630003505839	-0.157395829733664	-0.429610408413923	-0.060905450494359	0.822875106630837	-0.274517645024996	-0.467679489919933	0.0933546443144694	0.453332988599353	0.380597589285428	0.0997885497202369	-0.0761017186243721	0.591859011684467	-0.0998810726475415	-0.18067976873761	0.238516404955248	-0.226144900647497	-0.123014197896676	-0.0874453903716844	-0.322022174711079	0.271805547025861
CD47	0.516994574271104	0.790139694625539	0.677922676090503	0.178073020542781	0.451531054271002	0.510097573314295	0.199896142825154	0.209426042524255	0.696396447142101	0.466527554486351	0.460507739469899	0.240745138758227	0.456375223974408	0.603561184466531	0.349867885620462	0.073670068235529	0.368110567778357	0.473424208973697	0.207916275665305	0.61039598477407	0.675667378618457	0.324983265672875	0.205677828564313	0.740869675937437	0.375534113389222	0.084287616744644	0.276161046099591	0.223267691395632	0.357093265668495	0.344236769017775	0.429599063900653	0.418460735889637	0.0876205089240492	0.435602832083801	0.60007001124057	0.587385719492691	0.388071943962954	0.74865846849297	0.717192989377634	1	0.417908852271908	0.665869352089353	0.418825621843002	0.771362326206418	0.483503893208099	0.469826042378593	0.100161503784356	0.224523636071303	0.669734407379021	0.643006891999813	0.0233556505384272	0.293783397473305	0.578028500670154	0.55775541116864	0.364418510096817	0.362612893930838	0.329938565126113	0.29114367123478	0.184016751464064	0.613933350503402	0.628158826080075	0.2534112925326	0.232394989671703	0.0499920693859815	0.430689983513747	0.507432832944316	0.7585796349518	0.379367312302787	-0.243499021995179	0.343860945015755	0.602382468699534	0.134527419992536	0.236920259678808	0.226686990105607	0.47969679100062	0.308456358405258	-0.224857204313281	0.338988120384221	0.816181065912746	0.158081048484728	-0.184724084282632	0.263604933516509	0.665426469935555	0.449115868272069	0.487018212657642	0.357588737154963	0.803987853635076	0.287151821736437	0.273178784870019	0.689264385213836	0.239078152265378	0.38696802579174	0.397568991283786	-0.0727607923027393	0.613811679407428
NCR3	0.932635859618054	0.468927911673446	0.778143765804202	0.76657116208887	0.69206585799672	0.825450195350016	0.810533187466949	-0.55588723697093	0.482088293218131	0.683640731990949	0.61562117259122	0.902789563735304	-0.3978686574774	0.511385865450695	0.891639316018177	0.761572367552753	-0.331735433671585	-0.125745090832595	-0.39408286783539	0.640668694065552	-0.00559742291879114	-0.411444934064004	0.895028446113713	0.230790518773742	0.950314636613598	-0.651666940095393	-0.522269382070748	-0.586340335582674	0.761515337564356	0.589616049019703	-0.126893605155911	0.955552627484429	0.564364901402567	-0.223909622735952	-0.142383912374361	0.389522341475195	-0.37044570180717	0.763791792742468	0.627964284349812	0.417908852271908	1	0.614494684557002	-0.36916871450276	0.251002188894134	-0.329272374113485	-0.160326415963393	-0.591286744226973	-0.538311535623438	-0.138574050203415	0.231908165866004	-0.629966278760235	-0.497608315996302	-0.11502120105117	-0.0621306305373057	-0.473511289721987	0.551073269786117	0.68693558901008	0.629798598404072	-0.564928490185322	0.678487120656122	0.699257937908076	-0.501739213106453	0.871140336806871	-0.627146244217711	0.847863517917546	-0.374066826624719	0.597970842232643	-0.214528207138628	-0.7109515894103	0.00652329563089676	0.394593371615025	-0.610365711859337	-0.512410405206961	-0.484772446288151	-0.292567020171455	-0.492355354477235	-0.662475439974961	-0.415537337559924	0.542699553523368	-0.60346429236266	-0.604453102735269	-0.211073311015641	0.298503398203737	0.689105534473919	-0.288803941207452	-0.44704923972096	0.507916640034576	-0.545870607058728	-0.522392963356111	0.124421786723855	-0.553612997166516	-0.44928752077009	-0.427205434698454	-0.617423631310081	0.0181959551680781
TSPAN14	0.621503642997269	0.795576150549343	0.577238414841154	0.344356788868279	0.282453330789227	0.472915335982087	0.44917929793508	0.198106792403591	0.774538439458778	0.300988801174479	0.249081540704028	0.534247224737602	0.277317710815124	0.306906255124706	0.53497375031933	0.356811759061295	0.328386178837563	0.403476337608501	0.251837124152159	0.412190634345743	0.631994674459414	0.248157589738438	0.54864722327814	0.543606757209852	0.606809298930752	0.0882188653702587	0.229990697725703	0.163956760946805	0.567284698715219	0.28859593898485	0.474659931205238	0.579415232886475	0.14417898421299	0.202416951634715	0.532679304436871	0.431152227385625	0.287286454563704	0.733481917197377	0.571276033263082	0.665869352089353	0.614494684557002	1	0.394405058099436	0.393125910420484	0.393932629004343	0.522969763493929	0.1341959940072	0.223036699837363	0.490641935563151	0.710450473190402	0.0653267046365508	0.265464626667848	0.563631654243148	0.605543159826964	0.304525970852703	0.181118831630116	0.224439204217663	0.228576405983896	0.205624645795756	0.462075033961573	0.40705547468617	0.235359881040802	0.453786828644372	-0.00979807485099908	0.440675805747866	0.331505791093496	0.782990537136227	0.476249078555262	-0.174080510211838	0.431408513088512	0.597632942600773	0.131538983693827	0.229307252339174	0.239534419269293	0.280229955405648	0.255822505960141	-0.105337436783975	0.32176648170279	0.628498427069362	0.145322758488189	-0.0440542574698451	0.0276986274617743	0.709909100041819	0.486318018263859	0.37749650429061	0.317273110730802	0.66333849734093	0.20807461516164	0.222413357109057	0.604223576979827	0.193226655075105	0.319272378689369	0.319520524029964	0.0412809574159165	0.60960346713133
