""	SIGLEC10	CCR1	FPR1	CD40	CCRL2	ITGB2	LILRB1	CD53	TNFRSF1A	C5AR1	ITGAM	LILRB2	PILRA	VSIR	LILRA1	SIRPA	CD74	ITGB1	HAVCR2	ITGAL	ENG	P2RY12	ADRB2	CD4	LILRA4	CD226	TNFRSF1B	TLR2	TFRC	APLP2	CD81	TLR4	ADCY7	KCNQ3	TREM2	SORL1	LTBR	UNC5B	CD163	KCNQ1	TNFRSF10B	CANX	RACK1	LPP	CD9	IGF2R	PTPRC	ADGRE5	TRAF3	PLD1	ADGRE2	ITGA5	TNFRSF10D	ITGB5	TRPM2	NECTIN2	PDE1B	CD300LF	CD47	FLT1	TNFRSF14	PLXNB2	TREM1	SMAD3	P2RY6	PLD2	TLR7	RXRA	TLR1	RYR1	SEMA4C	FAS	RIPK1	TRADD	SMAP1	LRP1	AMFR	NOTCH2	SORT1	NRP1	LAMP1	PILRB	ITGAV	NOTCH1	CXCR4	CD63	CD44	TSPAN15	CD69	PTPRA	MCFD2	ERAP1	NCL	TNFRSF12A	EGFR	CD33	ABCA1	LRP10	SCARB1	CLEC2D	RPSA	PTGER4	SLC16A1	NCSTN	EDNRB	SDC3	C1QBP	PTPRZ1
NECTIN2	0.760700570416019	0.797538927009052	0.765832246311867	0.544099215195749	0.738799372111396	0.73117607938437	0.646250344500737	0.637289355004381	0.782521183187669	0.675031566908843	0.768921046953504	0.414867859557354	0.551675411048368	0.128421965383702	0.231965262291459	0.849778679404861	0.430137198149358	0.850050983168774	0.797606292355101	0.685536899482104	0.803555924852845	0.125702662498713	0.259724567352497	0.610579045057168	0.530575164003637	0.674003508012789	0.563396002024141	0.453837283633063	0.798213119108338	0.89401242716594	0.753016875114123	0.725127815438671	0.621515762803653	0.613928757270496	0.751175410680148	0.415457163949275	0.683973745648193	0.692259869698731	0.439734019008283	0.430246251040479	0.45658668700128	0.918238719284709	0.730179326883557	0.645298195171151	0.907961603348993	0.781767920741564	0.623639250303003	0.658701018009463	0.703158741580157	0.822202963871904	0.806598208553674	0.824833871502723	0.757647508256166	0.779668704384411	0.489721925783179	1	0.38720093781641	0.561606953714155	0.863079734662058	0.777058245048262	0.721611186403292	0.811775172574528	0.783185270640882	0.596546065731667	0.550546084423005	0.75389376815814	0.57394385319369	0.636228674815616	0.605737513968398	0.493616460029248	0.425814585348648	0.815769090243162	0.679821375979953	0.669960523574933	0.830377371863917	0.85655899285666	0.562411669070643	0.750377594538386	0.715591064671874	0.868091199482361	0.824344168652623	0.268022666716425	0.829435198802719	0.822690635864128	0.311448006049261	0.869126381625544	0.54991797843168	0.429839128766987	0.584611282545763	0.762647658221276	0.90460497133139	0.804652264566452	0.807806338121985	0.86070011953481	0.330154281066219	0.546661467782151	0.878047277420261	0.80584655480761	0.842853119357882	0.434131599428765	0.767743750473841	0.761576855067035	0.605776600359206	0.800163628886227	0.513313443881215	0.480967600062766	0.857128889597994	0.352512628386867
PDE1B	0.667050524446812	0.48108445950626	0.621023251510304	0.477998043697955	0.268464196579775	0.62651898723937	0.792019512360042	0.701279848063407	0.655181572428563	0.543818813919055	0.630898817496323	0.391842821860646	0.539915863717139	0.602884869528231	0.591737178255507	0.562819242638126	0.749736643684179	0.528089568226475	0.568189269593681	0.694317573017584	0.523506900278125	0.621720963992177	0.7548880721609	0.80644861808053	0.477421118754723	0.755275397580736	0.610617859966246	0.692838312912268	0.561287940501318	0.482112869982608	0.577163446935891	0.615448039529598	0.753105735814377	0.768385798201233	0.542561801269572	0.792360006090215	0.440218011580247	0.569236514295956	0.12346021996831	0.725343000839359	0.714225285932016	0.45972286992221	0.540618724844844	0.61586020847691	0.313435031558292	0.517927187790591	0.716754682841873	0.574823899079679	0.387516322141182	0.527800541396295	0.455621045644587	0.315838300870933	0.642592249483625	0.480824084914541	0.716741181639423	0.38720093781641	1	0.359419946549501	0.517006338241841	0.00465137975180633	0.293923399406896	0.413313205901832	0.343882452033545	0.752191149212437	0.598036690574947	0.187075355560701	0.747377082648323	0.637013538716853	0.685681624226717	0.817504913758392	0.746486346357585	0.448798808292641	0.678274724768371	0.438349136027015	0.531219729348957	0.567530160166257	0.509688772925412	0.288599313767957	0.764789237687603	0.505077214562753	0.444171271622114	0.25816544845761	0.500621281090361	0.434202232710715	0.549413146159199	0.287172624090893	-0.0647754725453569	0.383971035102141	0.769274215654675	0.486101878341268	0.411948733561489	0.476667418019688	0.627987783250884	0.0886363114733898	-0.0438883653737779	0.704439831327109	0.356831780189559	0.626031759603864	0.532527172815079	0.679717125738297	0.485354189017424	0.641012976275565	0.275362872077977	0.457123581629713	0.114190423900245	0.0888149272670647	0.424249096563377	0.00669731901866096
CD300LF	0.686286917994365	0.763806080542191	0.767152956473204	0.641868530025023	0.851013661229178	0.755748582506256	0.59152546417089	0.719281739410064	0.734037126180846	0.835906043726029	0.792827969830957	0.579515744395198	0.693168508688463	0.471562067211058	0.39401674785906	0.760755754733448	0.558451859455254	0.773995707239439	0.795372153143885	0.722058402524085	0.771812401614979	0.289460303534968	0.459212994506935	0.622606738436271	0.752277788811918	0.628841853652242	0.815888094938436	0.48488395737997	0.677220955482266	0.771078498542314	0.771017569651602	0.689487155913387	0.662609939489167	0.538708774502125	0.758472557290497	0.506650637298384	0.707007151814622	0.63277885256162	0.590217061840851	0.46884477751222	0.518544399133309	0.683136347697412	0.771079320598019	0.520207954581704	0.667733778236963	0.717256414730609	0.760607653677644	0.717383023300987	0.663422696817131	0.633483570844325	0.641672163319242	0.69245496755617	0.653557757242136	0.68268460011541	0.550266545448566	0.561606953714155	0.359419946549501	1	0.543837122993778	0.482786882126191	0.805124613865905	0.661078776012168	0.751762796917407	0.458532205654451	0.571822049862898	0.630525621039054	0.631646545669575	0.690180343801123	0.654038877516454	0.447042874904914	0.251941917136838	0.65211314540743	0.612360278638203	0.7667308800718	0.602617391485229	0.669467124271244	0.313032785921921	0.592445878957719	0.611605821729342	0.694075731877006	0.848581880583185	-0.0445078258250631	0.490578583045605	0.403590111987099	0.655023530026258	0.779783088159982	0.527855417835256	0.612714350873563	0.638164704067984	0.388515709253531	0.636130434813146	0.545682594416039	0.656295562232993	0.666390340095413	-0.223554275884283	0.517190306151294	0.701903100957729	0.632958479016918	0.587722833507866	0.389446369904115	0.78937283333907	0.744576775575691	0.0681637928188439	0.567017956811175	0.0487811745669154	-0.0263952992123135	0.629446240554156	-0.187386586813168
CD47	0.773677088631146	0.792104360578663	0.777045554231212	0.61312840228577	0.685679975887881	0.78517897783484	0.747603027382892	0.743095588333696	0.845499590758176	0.662350158534561	0.76834015510841	0.41786286118269	0.648489762699434	0.40319164271976	0.345229912911998	0.870523217182246	0.634026513980515	0.815623988093325	0.785803282253468	0.79784134731376	0.775864008429948	0.363399833788688	0.542312061241784	0.744355225254654	0.633665741699581	0.71049791863866	0.615732740203274	0.556440480129733	0.778962068185448	0.864061624609739	0.824684357935351	0.728534802647463	0.747464135339231	0.707238951587514	0.77884491286871	0.614374660431785	0.673653286294485	0.74359103841609	0.3230122185833	0.608392214253468	0.643707167147942	0.907987628599607	0.812246166150931	0.778842636469531	0.817905074245731	0.741984825977484	0.729235667264944	0.781421651774068	0.729862939941442	0.770957613683202	0.780523789690985	0.702311085850539	0.742917868267325	0.762500795476613	0.646600395992343	0.863079734662058	0.517006338241841	0.543837122993778	1	0.512674619571359	0.626366714139894	0.864493334764276	0.717099695610682	0.676837939503435	0.664867853751418	0.667298676612275	0.684788728857574	0.685431786150209	0.687255900336001	0.638287692487564	0.641696238983611	0.793029795782751	0.757432130618621	0.7149726702136	0.906847048666716	0.89725055035221	0.667816940888893	0.756504629775675	0.849789863578386	0.851989800436201	0.78193297303516	0.432574102407743	0.914440078000291	0.834304093470206	0.495827838113817	0.763062020474492	0.351714123368482	0.504968460622549	0.742679547661053	0.814437556792759	0.879257465166048	0.85946429782434	0.904789929183525	0.716986274512733	0.407726468962121	0.651353002034825	0.796105697510956	0.913527780059292	0.899593120129245	0.566075191923433	0.788176513416077	0.798700251323433	0.71515684190021	0.751294714980003	0.60268888646704	0.556323879037744	0.878666332447653	0.439565846467859
FLT1	0.497882683462683	0.673929559745084	0.546442897108299	0.338869389296738	0.702839126562637	0.507893517145548	0.343716080567732	0.330425902659574	0.492433581883001	0.581036822664992	0.571847694241989	0.380071880891365	0.299865565208733	-0.218426314030034	0.0206866834262904	0.620003017056355	0.0415737342261017	0.636979719102411	0.600179998909266	0.449277065374852	0.678183683744709	-0.24808405423788	-0.120190114536311	0.275489464945953	0.28922258491571	0.378570429935342	0.393476336355821	0.166453201126129	0.664281489986075	0.714230293520829	0.463619097191547	0.531071418739457	0.347565682611409	0.297741357661084	0.51476523174673	0.0160419020618741	0.511594641603485	0.515129343538513	0.533200691218185	0.149583096481724	0.146555479286754	0.663346891510306	0.416195669480148	0.259219640988374	0.812684573351009	0.563826483218186	0.354562664471886	0.42662072872694	0.491841644880731	0.698717314607537	0.722364761304107	0.783414146748566	0.528032646522184	0.643619788456275	0.159096406699449	0.777058245048262	0.00465137975180633	0.482786882126191	0.512674619571359	1	0.73783001886329	0.635326548738812	0.7864669675029	0.321192345809473	0.255604545331769	0.783855438823138	0.267328433601197	0.418059651048472	0.343841332892037	0.152971291546081	-0.0316503587859519	0.667633642608442	0.345697932513435	0.464691301904539	0.518314943105551	0.568483396351118	0.256250991148675	0.665883867836034	0.360011635362405	0.667309807733514	0.626539864511482	0.0347735657085589	0.474704234294201	0.610487208967394	0.131411541095547	0.772222226486664	0.752945080679904	0.246239393765462	0.252687216341244	0.413226554669843	0.666719917500754	0.603870287211668	0.476356369519486	0.866916757986237	0.0908666832756292	0.223709658599964	0.750543409137127	0.470740333399354	0.529788174610265	0.133183951693812	0.515753427677336	0.590542273200789	0.239080624149775	0.506079625444193	0.253030777259181	0.218040167175348	0.543046469111959	0.122842886805518
TNFRSF14	0.748549539208632	0.847024576732187	0.810708441530434	0.61975452453941	0.921103376352565	0.806496760217702	0.610893477664472	0.702969882121104	0.78397710714255	0.854667160720074	0.834560707833827	0.691587424074004	0.678338338460021	0.287368633856425	0.412867068196158	0.812088335235794	0.475167776549115	0.828147881464338	0.831511894447948	0.745948451475666	0.835992140271623	0.115691352572828	0.276185886993494	0.59909522432668	0.685132593279557	0.608084068292166	0.789311882419973	0.484516386384521	0.789708176340905	0.840699785419186	0.768274971412227	0.740177772015487	0.673063260868085	0.498619091417316	0.808792321994993	0.363604889475883	0.772240019158923	0.708843492580433	0.59206072198656	0.482088439764588	0.437353734662176	0.725655605918741	0.746121611876596	0.416297240742074	0.875016214789932	0.726314499393285	0.729035512783222	0.703281454417547	0.737226550879965	0.821395126282255	0.808499067033821	0.849109431150227	0.672691875515469	0.796503458134706	0.474973989763867	0.721611186403292	0.293923399406896	0.805124613865905	0.626366714139894	0.73783001886329	1	0.786593356209091	0.908830244994179	0.448897779908632	0.527108318101473	0.85627062831071	0.573727197515547	0.751515039604509	0.666072409342177	0.390030598021921	0.170658400952536	0.804686012416546	0.501001743418127	0.721519149914	0.654807655430183	0.649323716852097	0.335224953528539	0.675841543177812	0.612846976749949	0.731662753005994	0.829218178750963	-0.0129023829962461	0.505760089112271	0.534627195976316	0.509852771073249	0.897530642404964	0.72430426905207	0.588588365617472	0.561968006857612	0.404183319410109	0.705495713983018	0.699804219713433	0.65029308448615	0.816938602520298	-0.160630031020823	0.55779424211072	0.748835229008328	0.705537431013538	0.608793123819783	0.322979654585627	0.819251798089456	0.804573311608803	0.148746795703714	0.689819283995596	0.126628039882003	0.0409464289880867	0.722525478119722	-0.130140550205788
PLXNB2	0.794551395497607	0.869708306043295	0.855233093397448	0.78283493632617	0.812041889592595	0.848731567704733	0.738400555224506	0.773009255173085	0.866851156674438	0.731154209057197	0.86194259697883	0.566805707640221	0.738836932233559	0.455039375291164	0.51727216690763	0.87928559847982	0.604906636005346	0.779666993549437	0.838740084462282	0.811544143950715	0.861448656982132	0.356935031196054	0.472222684117502	0.699046143117503	0.696477579515225	0.660846676777523	0.672765989997992	0.579135493247442	0.838678756269587	0.859273691582267	0.842917772727432	0.729076862125578	0.745136711708667	0.663527270329544	0.819679321551682	0.578414291193918	0.753726245432662	0.821991714043703	0.408650257676998	0.488171264358629	0.646693141382752	0.811823185434982	0.828352757876028	0.662810127526563	0.845175114668916	0.717709818106615	0.795122501117301	0.791672809003558	0.832693201067492	0.837599744875081	0.864911742288978	0.768819183299307	0.740338397847879	0.84366262743452	0.622776961220112	0.811775172574528	0.413313205901832	0.661078776012168	0.864493334764276	0.635326548738812	0.786593356209091	1	0.867660035073635	0.597262638693202	0.623807135060951	0.865795113345988	0.692265338425591	0.731865988671556	0.764022072991358	0.553532615616639	0.396504983294951	0.816864943377106	0.643578228128378	0.767643520558777	0.812669899058449	0.805716039979207	0.572584813301711	0.733966508404517	0.808950965153919	0.833069791056242	0.836026920709859	0.345907664422901	0.755285839669253	0.700050387943155	0.415964714434854	0.822601016790279	0.502201151967098	0.631233456937658	0.644193730358314	0.663075748342722	0.806913841865151	0.80177805455494	0.8372052409762	0.824310850572741	0.157410956740766	0.695960352098059	0.780868568992812	0.868326968468745	0.770801225961191	0.463899572547454	0.844902261709069	0.826877773652711	0.471443452862178	0.697675539549083	0.389666496921216	0.315285854008839	0.886518263902996	0.194917664908098
TREM1	0.760173338198459	0.901520838733769	0.862792016423306	0.682627973964212	0.917182534989884	0.859932166878783	0.684506355193304	0.734121055246346	0.779491308716012	0.862135894733259	0.86760831346683	0.626235748390919	0.653404231089964	0.273195444186414	0.406374618738629	0.84512650779177	0.483154443735236	0.827318564097896	0.857074738848408	0.8190393369013	0.925953060848557	0.126344412475136	0.331627326715497	0.662150902850314	0.641479174643535	0.626447696750642	0.6880652719544	0.432935919999867	0.902196344005494	0.859195183770968	0.795614696020536	0.69270447339099	0.699194872351941	0.55401380769723	0.817904524933176	0.391110074763512	0.710843181768058	0.810109858195061	0.545250846509128	0.495234442954451	0.535036747940997	0.78442678171722	0.754016982451486	0.458882566462997	0.901833939265843	0.692144121945883	0.719197195012507	0.749610578261656	0.72421294441396	0.866574422721507	0.914418433008413	0.809407554809812	0.738166502603938	0.859206099155086	0.52305388397368	0.783185270640882	0.343882452033545	0.751762796917407	0.717099695610682	0.7864669675029	0.908830244994179	0.867660035073635	1	0.503935998565049	0.617763957904187	0.910473274195928	0.595852123011399	0.751267911316701	0.652488636669447	0.483250687998336	0.246357473137534	0.830767011057963	0.59183343712691	0.732546076404015	0.728104367287339	0.726011839880218	0.387624220912194	0.713410085557625	0.693672272410798	0.80411233379083	0.816833984440942	0.0479004019293095	0.603099585768486	0.647535576183436	0.459446680228692	0.896849910501018	0.680745522826955	0.571781928972988	0.635332812916208	0.475046549680501	0.750475615017307	0.775538360208228	0.744279877322014	0.885039997989505	-0.0666907271326884	0.54576233496067	0.786182555553917	0.747932864613748	0.67561455859137	0.295301940864873	0.826649187875985	0.866527365756145	0.262805748043936	0.609459184448526	0.17967151012018	0.113719335384591	0.757614825218504	-0.0355295303140869
SMAD3	0.671940734107967	0.585713014428431	0.601070496376733	0.378295895104443	0.382164719239086	0.620020874351841	0.792100968035271	0.598749792835468	0.710604362419284	0.666377293755999	0.656915158623655	0.470279937245353	0.420313236151856	0.362662690787379	0.407090962052487	0.700079257025452	0.576317589162468	0.597734853173158	0.605206484622331	0.756046920444407	0.619613091668943	0.373157260901219	0.599630552782274	0.744679900998211	0.420597546704603	0.787795417221962	0.683021082624753	0.689620581652458	0.714385351611812	0.685749772555846	0.565704632151999	0.807315488071525	0.833124919314712	0.847935086374388	0.518322347545019	0.706514093568155	0.523935549306747	0.69838145473671	0.246325074727518	0.615918944391408	0.702809827687578	0.697153070868867	0.514218604508262	0.819534221742351	0.523509343270662	0.691914443384922	0.715346577206172	0.784032917272732	0.53976873690019	0.588239767640989	0.668330534947356	0.564694563294387	0.69372089540193	0.591538744703326	0.645779292026326	0.596546065731667	0.752191149212437	0.458532205654451	0.676837939503435	0.321192345809473	0.448897779908632	0.597262638693202	0.503935998565049	1	0.435784665765509	0.351952200903851	0.725514237436775	0.721074637767423	0.608540087506761	0.796369137744809	0.677027284655153	0.635267741058229	0.749677277862819	0.461419423888654	0.654866979948991	0.788489001455627	0.740082723713065	0.673435257110529	0.798976535472779	0.684254133591292	0.529684219588848	0.574995674278934	0.755463840155704	0.750482673620608	0.650966953194068	0.405928204048953	0.17294799846132	0.340960537938062	0.762585958683822	0.768673270444177	0.638440571559318	0.644185926375441	0.793061603646204	0.376068811890756	0.276082026246987	0.509756205339419	0.579641476117352	0.710960050269907	0.737481752187255	0.798025047253303	0.466238050076576	0.737569391286034	0.516171605419342	0.539879619967489	0.444809365399105	0.433197304238985	0.520667802150815	0.363887992560409
P2RY6	0.811565051826496	0.757982812710089	0.826106729231557	0.745590889088478	0.632566438395759	0.846447868337625	0.788793072409979	0.878366753258927	0.71448988783856	0.583824807601294	0.743101132687049	0.306258671753529	0.812849442571369	0.649219688348177	0.459579188893291	0.74529878522215	0.827620859041751	0.737295223724822	0.819051047038396	0.744354247722245	0.766229107499205	0.63819725607375	0.72742476459474	0.820129084402084	0.742764878816293	0.750626796784626	0.535255039748613	0.637410318162217	0.666482365964689	0.587743888825267	0.847055085625176	0.563328687420212	0.727788719809947	0.652699457234427	0.840766830731789	0.73084509589159	0.702674475187095	0.703329545342533	0.228179739571929	0.752705864759352	0.657957105743034	0.593568914653944	0.752748135082366	0.498142565133298	0.575663130229673	0.493992103148424	0.763580920297039	0.588447885083607	0.593489277687651	0.711695684448347	0.628389131864781	0.456259945321438	0.644139011338749	0.690185499189508	0.822229353832026	0.550546084423005	0.598036690574947	0.571822049862898	0.664867853751418	0.255604545331769	0.527108318101473	0.623807135060951	0.617763957904187	0.435784665765509	1	0.486967882192866	0.75228101241743	0.53711881960205	0.776957615419779	0.63265773831497	0.678017811575081	0.693491593670416	0.680890763340096	0.648275982337972	0.615141156341324	0.624808959886143	0.291844850333345	0.231609134601653	0.755535734703821	0.659741034500678	0.682094146052794	-0.041733884812306	0.492791012444909	0.355041807700688	0.416279397752248	0.655392898399757	0.0836223425834595	0.672109351500516	0.807220510164538	0.312191728711123	0.515366222161648	0.595977085148653	0.641564875483047	0.422421227917078	-0.235501283727943	0.764415804293773	0.502328522895685	0.73009864816947	0.659649650846999	0.43054723148221	0.767508666074151	0.710768705585774	0.147025453261519	0.500523957564485	-0.0183021154898461	-0.0463077945886236	0.624421156100174	-0.224147771327974
PLD2	0.685682943413977	0.808146447327178	0.784242005780749	0.71082944497885	0.849698840648019	0.753417064809209	0.561977070199277	0.6410928718788	0.728187210656971	0.688965291074691	0.771382801476068	0.536298476925606	0.629229600522335	0.212165933623027	0.442502877938001	0.743419126305903	0.395361852686371	0.727529550882936	0.77796513857162	0.677941454929246	0.824212011143677	0.119220220306588	0.19479273584588	0.515564258568843	0.610666497682338	0.516508768685856	0.554905459953682	0.380458867033449	0.784701333736869	0.773384139890995	0.732773394853415	0.628219450627988	0.581934783111138	0.456780371777616	0.756657374318694	0.302361431239001	0.684621224582234	0.72776881523135	0.398770976169034	0.346407167822519	0.386359604871963	0.678711769029611	0.711103847935327	0.39444783100846	0.872130038155982	0.600626865480691	0.633051409875953	0.596799938755928	0.742269882086195	0.824966900102763	0.829194786322414	0.789281685627815	0.629574629683882	0.843317528010223	0.414867757046662	0.75389376815814	0.187075355560701	0.630525621039054	0.667298676612275	0.783855438823138	0.85627062831071	0.865795113345988	0.910473274195928	0.351952200903851	0.486967882192866	1	0.5385650714664	0.620567856959785	0.612970508440708	0.321736470973485	0.111518479991788	0.746583546525716	0.410126516404071	0.689654813684828	0.648277834139729	0.606666314963956	0.360375724801143	0.624844592795534	0.60223936129326	0.697643208382901	0.765409648909859	0.0919807173779918	0.534694314163017	0.579421823085317	0.227173498240638	0.862660601503624	0.640506571810452	0.550836803407531	0.447502367416785	0.451090423788131	0.717343669574186	0.680191819178489	0.657068097686559	0.884256320766536	-0.0186840211350112	0.53819320978703	0.710733545754158	0.688984902853976	0.586544480432292	0.205279109904987	0.790063346960692	0.736126574662662	0.243972848189952	0.610019979242869	0.208468240447622	0.125887245387539	0.784570868815691	0.00469667029425375
TLR7	0.83782461011242	0.77400933196336	0.832528757299492	0.790765068915101	0.567797948773949	0.841062936095326	0.891577811061993	0.904283331457287	0.841527113610334	0.68068441363547	0.805045345252256	0.363199830044238	0.817684808535857	0.714056451062209	0.641430507409072	0.788057321489805	0.898889400334278	0.718943682288773	0.849339606060229	0.836828862549732	0.795130030748057	0.755570538817952	0.83638781057883	0.90068535558223	0.828734704812248	0.867695032175187	0.756521388599713	0.796678954343629	0.685855225902347	0.680519347642242	0.858141048202926	0.772272379891028	0.900426012835527	0.918711528915779	0.807719051622986	0.910706257932059	0.688053630609251	0.845241142802269	0.130020112615913	0.70143932242146	0.804752547334115	0.64481633640317	0.795630466744004	0.788639789271994	0.576268936637411	0.586252144142237	0.910557356912166	0.73265928708092	0.775771401726151	0.745591669901911	0.696217255952425	0.566851697706093	0.790128226550421	0.753707304620563	0.877431996379797	0.57394385319369	0.747377082648323	0.631646545669575	0.684788728857574	0.267328433601197	0.573727197515547	0.692265338425591	0.595852123011399	0.725514237436775	0.75228101241743	0.5385650714664	1	0.626624539244825	0.818841255342541	0.831054692207785	0.754838525660407	0.710489525375398	0.805748622184677	0.758740827733648	0.701705396091989	0.751031700724603	0.571119240376723	0.40841873639882	0.899777611483025	0.70876935567971	0.733681571880653	0.360830871906273	0.606936833682588	0.493948008241061	0.573711823060014	0.587984443664791	0.0264226597748731	0.636836422502047	0.859150784283584	0.569542433541359	0.630221111621931	0.598467616619077	0.794318075363863	0.439553282698395	-0.118547735172574	0.786931367305435	0.565926490380394	0.801992057904147	0.700824396073167	0.695026938177954	0.743800888891033	0.811343939682999	0.186826261459247	0.637106619818719	0.128705813290715	0.0718409883489832	0.664749757834053	-0.0431873066652292
RXRA	0.740399215623335	0.705688558319623	0.789135329018859	0.522780107044045	0.713946470314741	0.774546398489695	0.748467564869017	0.738449737782253	0.823374476707644	0.854346449669836	0.841715790251746	0.804763821081793	0.59484200052888	0.426100146834298	0.609442504826694	0.775291315831486	0.595868765318535	0.75076132282077	0.737333110570999	0.852994309435465	0.725726431811093	0.263311018088092	0.501576908656584	0.755998390310091	0.569255324714575	0.707545604785669	0.830395759487631	0.571137316286979	0.831924203163725	0.777996174316026	0.718343973439972	0.774900422768348	0.798896717687957	0.646946911565559	0.719186070072745	0.537076942976557	0.642897072973559	0.710193812757999	0.420355158535308	0.662849729978965	0.583840933453183	0.700106196251281	0.743407059664308	0.57422758200454	0.697287435648792	0.770660530328771	0.770272278529142	0.849280751834849	0.641188785412343	0.69660212347738	0.75769114796227	0.638996364641694	0.680835863379114	0.694055916147706	0.573987801247758	0.636228674815616	0.637013538716853	0.690180343801123	0.685431786150209	0.418059651048472	0.751515039604509	0.731865988671556	0.751267911316701	0.721074637767423	0.53711881960205	0.620567856959785	0.626624539244825	1	0.685622813622176	0.652576334420267	0.454357768088683	0.665656769759025	0.61874764907178	0.646914782826626	0.710218728368401	0.701493657009023	0.565905212519997	0.671835606523117	0.754849422318768	0.656357317620465	0.695628501261471	0.207455371629299	0.644062055306684	0.653986427296472	0.69519657382394	0.672146184286445	0.513677723106537	0.519365781614316	0.723771068232292	0.575143549703784	0.657898224325215	0.699958937403032	0.787879068846079	0.552716402852481	0.0261533882288103	0.595961950309107	0.604531970217668	0.756555450346328	0.675051455083709	0.529982491372967	0.762685932749381	0.806860462351298	0.393419124502113	0.592103675147717	0.270899708939306	0.213782203092715	0.712444177428425	0.0733246029534796
TLR1	0.931989820035267	0.764736060448012	0.875652694858151	0.807904553838714	0.665645409354975	0.878575991673935	0.857218652500353	0.882992382807838	0.875639330155671	0.629113163066504	0.869705888304643	0.51525608565051	0.878010663336247	0.688744080145312	0.632793310497254	0.809203020305347	0.826157891875894	0.779348046346376	0.862376853988925	0.797607753499561	0.773972501641013	0.668800224324453	0.708770330036987	0.823371202942422	0.773208501289812	0.836170937210628	0.716086513754454	0.840608791747328	0.707373455387217	0.713295299751644	0.864369716860472	0.764655370200583	0.840139980574691	0.777845594095912	0.864901091176828	0.815954519794933	0.860919534127713	0.735656263134166	0.35415989241803	0.746226546093313	0.669297086805243	0.627895770688341	0.800698687191309	0.617989782559318	0.660111449677947	0.667677009899308	0.929550504347674	0.697661060614135	0.655677005156924	0.787448464766891	0.707056472397296	0.620693741181831	0.749339447324201	0.801568576646524	0.834307572173027	0.605737513968398	0.685681624226717	0.654038877516454	0.687255900336001	0.343841332892037	0.666072409342177	0.764022072991358	0.652488636669447	0.608540087506761	0.776957615419779	0.612970508440708	0.818841255342541	0.685622813622176	1	0.633767064298853	0.565298533923584	0.756033886220436	0.635832553684158	0.695994661996762	0.602423184319519	0.679466434243724	0.38240663473452	0.42322430410358	0.824012024638952	0.711285681979061	0.772371454655352	0.117370153919819	0.546031858319147	0.430982844652414	0.464134038390345	0.689218774317076	0.23468469888929	0.750886512694459	0.745741837126502	0.443215023497474	0.579416961657747	0.638785447070964	0.694360447117344	0.476534538767128	-0.215326575664429	0.909369809338498	0.601837485635485	0.829248704396852	0.64953840064942	0.627512029722872	0.805957166347526	0.809368600634376	0.173154085673178	0.595257077508912	0.0282110647314527	-0.0373725807438496	0.707514589557457	-0.182036168187506
RYR1	0.707679408920975	0.62564827442634	0.709496120147946	0.557401737797111	0.351270559462555	0.738779808029645	0.880524023621981	0.784890032534048	0.727693380860313	0.635244981386356	0.703180085314324	0.302019562132857	0.591587345524521	0.570796163196408	0.446651146036824	0.695954241084172	0.787475798234232	0.62159496051821	0.684758921177715	0.807271110588797	0.684951895168296	0.596813625908438	0.815441030262956	0.899338514798255	0.573336926124599	0.835031807885718	0.650462296590216	0.679643276321341	0.699873038453879	0.582693115473816	0.6901507776745	0.663298658362909	0.835369911551123	0.898176919054032	0.637311733249311	0.830127871292325	0.463624970086512	0.785376671647349	0.0497120082233508	0.71744612997246	0.794616223835392	0.61998777004317	0.636871088869982	0.779455270730628	0.455551708976426	0.478506869486403	0.738546052853845	0.703581706227656	0.543476077240165	0.577385065308149	0.663441018508681	0.396629460542213	0.769696711216259	0.615520307568984	0.787003233974203	0.493616460029248	0.817504913758392	0.447042874904914	0.638287692487564	0.152971291546081	0.390030598021921	0.553532615616639	0.483250687998336	0.796369137744809	0.63265773831497	0.321736470973485	0.831054692207785	0.652576334420267	0.633767064298853	1	0.794012119490374	0.564164354304109	0.823413575102131	0.565232875331349	0.681057453492954	0.728600968767144	0.603262533045867	0.399019061832871	0.869588430547857	0.637745546962655	0.515008861344285	0.417079708645085	0.674149772492984	0.606114402474873	0.603355266977387	0.407721049429305	-0.0857178815324085	0.358890177784666	0.89828096111535	0.642893975076284	0.543215823888231	0.517246931542272	0.791701659766248	0.276267728079555	0.0660104733920375	0.609043002201198	0.469599787048803	0.734987832961475	0.654833551273157	0.6386833277508	0.574785576358557	0.759103360597173	0.3846997544671	0.514535104052741	0.27366264626726	0.233236881210775	0.557965667560311	0.14841441778653
