""	PTPRZ1	NRCAM	SDC3	EPHA4	PTPRF	TSPAN12	NLGN1	NLGN2	NLGN3	EPHB3	THY1	VLDLR	PTPRD	NOTCH1	GPC1	APLP2	NCL	EPHB1	LRP1	NRXN1	APLP1	ITGB1	CD63	LRP6	PTPRA	NRXN2	LINGO1	RPSA	TNFRSF21	PDGFRA	CNTN1	CHL1	NCAM2	SLC16A1	ANTXR1	DCC	DAG1	RAMP1	GPC2	PLXNB2	CAV1	NOTCH2	BMPR2	CD81	ROBO1	DDR1	ADAM23	LIFR	LRP10	NCSTN	TYRO3	MYLK	FGFR1	INSR	FLRT3	ATP1A3	TMEM67	CD99L2	PILRB	ADAM22	ACKR3	EPHB2	PLXNA3	LAMP1	F3	S1PR2	PDE1C	TRAF2	PLXNA1	ITGAV	MCFD2	ADORA1	CADM1	CD47	SORT1	SLC16A7	RXRA	MCAM	AR	CANX	GRIN2B	AMFR	CALCRL	ATP5F1B	DCBLD2	RAMP2	IGF1R	LRP8	ITGB5	NEO1	SCARB1	KLRC2	JMJD6	DIP2A	GPR37L1	ACTR2	TSPAN5	STX4	ABCA1	CD46	TFRC	PLSCR1	TSPAN17	TNFRSF12A	EDNRB	CLEC2D	CD44	LY96	GPNMB	RACK1	SMAP1	TNFRSF1A	TRADD	TSPAN14	CD74	HLA.DPB1
ADAM22	0.90494549110223	0.837025489462387	0.873567771608879	0.664022151645123	0.740757166170564	0.8412463513084	0.90063841181761	0.892313625891121	0.904132742621006	0.844455745607765	0.858232402889217	0.815122778644096	0.745147968237658	0.89198962391261	0.846888591884227	0.896730719595451	0.886814707077733	0.865217553761614	0.893904694899578	0.901756787582013	0.887603871997316	0.862977839040301	0.836392347837837	0.889591410688199	0.880106739467562	0.906631999523668	0.880899450083583	0.860207016793547	0.822840745832311	0.883347840574417	0.8987342226976	0.739606099175846	0.883214579257443	0.77294031717877	0.885178608213833	0.882032608520778	0.883530141088869	0.830092103264499	0.82990005674747	0.795705727023821	0.82704992964404	0.81823346259139	0.891592276754134	0.884409041376774	0.829713759568515	0.780704758779958	0.814902331196669	0.847744173731447	0.69725564743956	0.840726333437567	0.877469221032325	0.384678910983763	0.859105125638051	0.762857959152975	0.710631270838288	0.731389698688006	0.768862205097405	0.880330090612102	0.734216526526861	1	0.816668580838207	0.861900357774301	0.756204368118173	0.867248571389108	0.372778691461946	0.873688511580166	0.836314776199832	0.741792545530224	0.838743862474889	0.839837039169377	0.822593228424521	0.793924517986707	0.880202945512444	0.879107513256716	0.886291613883488	0.715218437313453	0.669450287584347	0.887003227582141	0.853310610071506	0.845835138173182	0.873906395078495	0.844853896194794	0.881009955720589	0.860000668702278	0.82791579120527	0.838057034175892	0.65501585289555	0.859339911254871	0.872742964888514	0.85519686807933	0.550508625270403	0.83453285689105	0.769239328120805	0.853413187420926	0.757529510619848	0.904359899552736	0.859923207130983	0.841497125851953	0.409947446416602	0.806293404542944	0.843419506088261	0.783827313397946	0.860288131870815	0.772560723670508	0.81840310248694	0.795759685928398	0.224950634323405	0.130678294813993	0.376724000997904	0.798004688865513	0.890908890066687	0.760211595294561	0.625403176259691	0.857910284066689	0.203665194863177	0.61194740060797
ACKR3	0.841139092199453	0.863312075947591	0.870044757701608	0.767562262603926	0.726606827158211	0.820342320641093	0.873095433125867	0.837111956834794	0.852685106269504	0.780409575031164	0.794575704452692	0.737599899691907	0.615411976003519	0.881681160081364	0.851787846688909	0.89498576685876	0.825562806664623	0.858097125074037	0.853361344007811	0.832249173089194	0.838995958772527	0.866879899639111	0.857114508242788	0.864914079640959	0.865520902026107	0.857328431104271	0.837226440743843	0.8168149136567	0.817177443814178	0.847265510458558	0.844094723093218	0.815942500982107	0.870309918567557	0.689215840046973	0.882412911163567	0.78314199534378	0.89585374278832	0.889595245124245	0.74170327989784	0.780156948820559	0.78366511859891	0.826562965744323	0.879034093442325	0.886543350157305	0.846087710395731	0.851784282902518	0.846399476550683	0.86398665318742	0.759805371004091	0.845203321099519	0.867651703322798	0.449593317638553	0.801487993019018	0.684135429634158	0.659907388025323	0.624481599368346	0.737402576177112	0.873127529904621	0.765763462651067	0.816668580838207	1	0.812420617924698	0.722259660813943	0.904669664442755	0.538661987118103	0.778253678681205	0.818488969194288	0.755719375307008	0.792274211559587	0.87368275868103	0.800796892924097	0.794817086810533	0.877828123301741	0.900081300317702	0.903357519696912	0.698024515410902	0.602204226933636	0.852891646866952	0.88683274808833	0.797509358740342	0.862094980764074	0.849905287405257	0.86778091073226	0.826225336461428	0.842614072963521	0.784956598042096	0.696061894296083	0.820340817780638	0.824467725924026	0.808359639685434	0.419082065783713	0.774331939983829	0.737357093212365	0.827440487365162	0.701562305440302	0.88869312795195	0.850164085269942	0.800598185959915	0.475289676830618	0.781686000330347	0.81399208337311	0.779075035338083	0.782162266378993	0.739620375157549	0.804089036253357	0.761655280882774	0.426032449064376	0.155350031472858	0.280899715979725	0.705389698324448	0.87354349550201	0.842596146902962	0.632893601848868	0.831240324975627	0.41805273420255	0.739931416363984
EPHB2	0.861005522289121	0.828699607102671	0.881124116430066	0.631947151761918	0.78142715969216	0.808786114132118	0.880007241526606	0.89158128636325	0.890867104318927	0.831488984646762	0.82437738627	0.828114139966178	0.767917071447722	0.917937413557894	0.873737576302874	0.911538231975578	0.898147484792791	0.827252002223016	0.902455655986263	0.867730841084274	0.893250276727227	0.900395573040553	0.83732683925154	0.878270642855414	0.905070696753302	0.891155211232324	0.916214629930441	0.88383619878372	0.80130657554439	0.871808565875291	0.888210765952392	0.688542881430211	0.838692373700665	0.847920792809591	0.860305455423014	0.862989522368137	0.907163628405192	0.781686986699152	0.804271644189375	0.846273373858806	0.837974013624762	0.825254642280557	0.901512042090774	0.903618800512895	0.832499791559992	0.745214284786021	0.784628084662049	0.843194350615519	0.630272840543108	0.82494833947869	0.852627376418556	0.418962957130914	0.86894923118143	0.792044006316891	0.783551547546215	0.74498079099922	0.800713358913727	0.870012739463683	0.801691383153368	0.861900357774301	0.812420617924698	1	0.823085999121511	0.836851850450601	0.320224197774826	0.826604012837003	0.821811417416385	0.805713306013934	0.862574082899302	0.828982683643218	0.878420582801471	0.729113354959892	0.895668357715455	0.853322463509171	0.897599855214575	0.721334552855594	0.742711512876357	0.875856269983082	0.858875813478807	0.871798715260785	0.880601197150442	0.845659225997606	0.883695413694957	0.861924710249457	0.871514363199817	0.850561829076255	0.717664778332288	0.910706207402581	0.890046011689818	0.870560603395311	0.648839196061418	0.792930948441607	0.824949909404202	0.840107643247267	0.652546819617133	0.909337652126287	0.846970539914965	0.851094410593553	0.473689866433939	0.846571390880959	0.880779711630432	0.815197017703001	0.841589779487319	0.769824354604944	0.741888325508734	0.82147609990128	0.20820951236787	0.195928511497024	0.365437439914663	0.846997586838345	0.922853590950429	0.75887045962591	0.678746502234121	0.831883792411735	0.178058264984435	0.61594202718686
PLXNA3	0.748698707607276	0.867574958111255	0.89547844142069	0.7480797358708	0.896665971899174	0.637110030699124	0.81687573551536	0.834042359758884	0.786995174119377	0.679609256246743	0.622020253967891	0.82735522813128	0.754526806233154	0.830721160878313	0.886079399109589	0.86862232408191	0.704957166374274	0.769090392590516	0.893814928484799	0.741154895281875	0.817997770038656	0.886007754336107	0.868648134020276	0.784008298581605	0.870622177983253	0.799059870883386	0.839040512290334	0.756142418011463	0.793144530584074	0.781307601652703	0.746307634301859	0.802435092170584	0.797906587416312	0.850171246746505	0.816622104018463	0.739619218221682	0.862648169413365	0.769664787124704	0.633515035639236	0.869983276464045	0.888915566023038	0.869503228096984	0.861549783822975	0.889205221444183	0.875836745733567	0.798559751711683	0.796866346474808	0.8470318092383	0.714286855731725	0.84160489412443	0.789834345376334	0.629197318411552	0.865771733021962	0.858639691491036	0.696542689808565	0.555129327500317	0.869986378446559	0.816497328983541	0.821975355057637	0.756204368118173	0.722259660813943	0.823085999121511	1	0.780053059221644	0.471341872677925	0.741942111077874	0.806346340020783	0.645677068366956	0.850352382128363	0.869016478305581	0.913376154733828	0.667783570529257	0.853475087963876	0.810149446779223	0.842234116282265	0.817608566247052	0.90176031420012	0.731506900885566	0.805057944785486	0.905187959986538	0.823516977398677	0.860750850634392	0.768651695832619	0.680154463942121	0.882001085656132	0.744013150133843	0.878992393555994	0.819761244059176	0.738597451423877	0.829931608613126	0.696851198663951	0.612936061297625	0.771348531179309	0.841684105367209	0.599469222389612	0.821904218734096	0.796276172451185	0.835110273480002	0.745766849059942	0.871068053642538	0.826949088462097	0.738654639779455	0.719081591593046	0.740857784391981	0.687535273342391	0.835401486270746	0.404216733402077	0.486127311622119	0.56833837321171	0.850157669609331	0.820183897255323	0.83543676909041	0.802743205989817	0.792717833576579	0.304050925878913	0.600339417827972
LAMP1	0.875537268024722	0.912218317764608	0.920731692947333	0.796566182232588	0.825149013041593	0.837815441047779	0.904442669589882	0.875445568736472	0.88364962150256	0.826866786796664	0.837532022523115	0.794367170575771	0.7262009278088	0.906877710048516	0.921849327188325	0.95255491345832	0.862928103341825	0.879645863576846	0.907332777243861	0.86604335375639	0.892746437427626	0.932143697151241	0.953720700870302	0.87670814864557	0.928661674800241	0.884837329437948	0.865722088539188	0.870970877124594	0.871769623065678	0.874596134089843	0.885509466622005	0.864941097257388	0.933485419827083	0.775967450310004	0.925529562347737	0.81982048184408	0.92617629331764	0.935237259995119	0.780511010026049	0.84025609946328	0.896877934315033	0.873948584946258	0.919130195873612	0.934415042668659	0.891597371712671	0.912989696919408	0.876958826524095	0.939412963405277	0.819677140963483	0.897682618889809	0.904137551582866	0.4842905129697	0.902588441055933	0.733922350728394	0.713010411894159	0.664302553681833	0.798116862134843	0.919031893213985	0.784376225853686	0.867248571389108	0.904669664442755	0.836851850450601	0.780053059221644	1	0.620666324336031	0.848831235422686	0.840207836106479	0.766896069505712	0.828025938326663	0.93015848679102	0.871915076256036	0.853942045282724	0.89872154991255	0.966780200557114	0.930113869192091	0.786864307044774	0.690536423573311	0.871888823980696	0.920475474496472	0.87975032617585	0.877721457502818	0.916717602315611	0.887116069016551	0.883208940466263	0.892474060037269	0.852561872673871	0.776921301898679	0.842459286527124	0.871115026817044	0.853679097921019	0.517052250929759	0.828554555499929	0.799227820241961	0.866644363625734	0.747018559205828	0.931424746687017	0.915555893711259	0.870822053659783	0.543680391169013	0.816897569954224	0.856847025066777	0.833581474554157	0.843330647408074	0.845507076722244	0.835082186154622	0.79154304688969	0.494164415355189	0.271298686933388	0.389572740695799	0.798999274560859	0.924659653379084	0.910123408310091	0.701584222199539	0.879590435783308	0.470758271514901	0.801268819443512
F3	0.317926354811849	0.606529769491029	0.520179555816904	0.776155370533727	0.626611375623966	0.293121268795902	0.438834979797903	0.38739806860923	0.32050040321344	0.255822659522318	0.20985158875989	0.315752404632877	0.308674665670977	0.410593337944421	0.53026635866562	0.513319927844019	0.265837790899969	0.477002341379339	0.464364792448397	0.284319052868446	0.370405494406661	0.52819529163866	0.623120811220491	0.386347807040673	0.525695078156955	0.356015565595525	0.330916417975664	0.346034122888463	0.473185853549921	0.330258368328204	0.33860654908687	0.747968131931175	0.526753855919349	0.34999263471266	0.52427613089175	0.25311838127754	0.482296694109522	0.658610982683185	0.186333418239939	0.507536576300539	0.554839657714716	0.621887464698629	0.473079970041636	0.532502194765762	0.622333512030405	0.765096370742846	0.57061418812162	0.583459654241746	0.719986351225946	0.584414356493228	0.457128286501146	0.595671491626924	0.500124759163921	0.390857138873794	0.23946562142177	0.0653864458469403	0.462055433789994	0.474142809135515	0.540511173244858	0.372778691461946	0.538661987118103	0.320224197774826	0.471341872677925	0.620666324336031	1	0.329910487704721	0.440799763375937	0.258693638395578	0.373136974251192	0.670807802003426	0.473366709389378	0.490723996984928	0.47144474634385	0.586505214181505	0.531928414501292	0.610462365281282	0.490939019343472	0.340490309453534	0.603901030966929	0.444622975375095	0.431580568682826	0.581085724373157	0.386063494251117	0.302711553748348	0.54452267883696	0.353125987449986	0.651290656983207	0.348376607855446	0.333431013593807	0.427935464153472	0.182884463882618	0.223102003307405	0.328125486723052	0.401379330582833	0.246529633614793	0.463942774377273	0.555171343821318	0.423138034174429	0.677846707688781	0.415477170686662	0.362234262968215	0.418487220304241	0.261346349997787	0.450384459016292	0.371708715036994	0.40924604897438	0.933421907371475	0.53043678986133	0.290843154286122	0.353182359484292	0.427391443753452	0.741517017493997	0.548980688170691	0.482319224931087	0.852305437034065	0.789797867161248
S1PR2	0.892523159949149	0.818691412359415	0.862498855815528	0.608743800993998	0.717933224085523	0.830979936292846	0.876519993982603	0.864201062585881	0.906603933108359	0.843634874477506	0.875811551675356	0.830714334174633	0.725618137836067	0.878672967289624	0.852229157514715	0.881304981395091	0.857212931790285	0.837089456392001	0.891519769869842	0.877643819490713	0.892214269530679	0.856594557907002	0.851043198653885	0.855626392558121	0.868280802172191	0.899850357961587	0.878258252370146	0.865889947835709	0.849476802317127	0.87827616209604	0.882079250734907	0.721028637598477	0.861396392464986	0.769211396015409	0.86674575810783	0.870984627368289	0.865288877882698	0.813904540771082	0.822578205612765	0.742443248333798	0.835042124753819	0.768972034342961	0.871975946607306	0.876261050527785	0.800202639680332	0.750557625625847	0.80439457991843	0.830540400269779	0.695538792353194	0.792694866708544	0.870446567803953	0.312933546503398	0.862299632336465	0.70908312518163	0.715314093404763	0.705759932072298	0.743603523683866	0.883302143812171	0.676777783853474	0.873688511580166	0.778253678681205	0.826604012837003	0.741942111077874	0.848831235422686	0.329910487704721	1	0.79181936492898	0.749977731947561	0.842678887165581	0.804695901483433	0.843043440537721	0.81672690504725	0.853571838348152	0.885523820710707	0.852327624412074	0.68342440668803	0.640332450862778	0.864992453117497	0.810332086009457	0.852399380167325	0.840231206996323	0.836504092064004	0.85291180424861	0.86708557547204	0.801464326751086	0.869549615260714	0.640067357783695	0.837073984993124	0.865967971487441	0.827324295268878	0.538156312361432	0.856403899639864	0.793433753808646	0.840681899043531	0.800919410239423	0.890453734076881	0.82713179742316	0.858331971264547	0.369731074644085	0.789482500611548	0.809019781412798	0.810783581378446	0.868889099577775	0.805090339497404	0.810728868156354	0.738812388309839	0.191502983012818	0.138450704096821	0.383838740575493	0.816516821589326	0.895756769323003	0.736034836403981	0.681657315925127	0.819717717122292	0.166699018543449	0.570729724144937
PDE1C	0.87894510352511	0.880715913967896	0.911923719927365	0.755166872631079	0.775918906929244	0.80382698101625	0.898960163488383	0.895539046554285	0.890981688559464	0.764493441803056	0.77727501266632	0.82373456482379	0.657390537290278	0.872717569127903	0.878793353347057	0.867775639998474	0.766854932082748	0.872305149878269	0.892814147200884	0.854535024623803	0.881680508816127	0.845652938788683	0.845513614598431	0.859263178823813	0.892186956810841	0.893373056019576	0.881239617583956	0.773226461219056	0.868394137431586	0.866312428135419	0.83712106199281	0.820636443893927	0.891400943098007	0.679356320568833	0.878412824794792	0.832366960490159	0.902513639296246	0.885286645154666	0.751932331816263	0.80681695020479	0.813920364622057	0.831252806641954	0.883744277182469	0.905847308077596	0.880581520285003	0.846075276903513	0.90339490392572	0.842062812348262	0.742054107148778	0.833481158375252	0.889348627967924	0.485308669682975	0.820926630465028	0.747640937601592	0.59604596829343	0.586214188113126	0.799897248430696	0.879182410592115	0.776399096726495	0.836314776199832	0.818488969194288	0.821811417416385	0.806346340020783	0.840207836106479	0.440799763375937	0.79181936492898	1	0.66994203564253	0.849165098383468	0.883033628030602	0.824060187197122	0.797628310092192	0.858306820990984	0.859253796149528	0.888383977834618	0.711742610845685	0.678183575107447	0.83029515325528	0.835909772751121	0.796881095901148	0.881381579094317	0.849998672406712	0.848993736574615	0.760117166538045	0.818935975614628	0.8308800667824	0.716851927737894	0.822774895812136	0.793959741738113	0.840330697988314	0.490440086468474	0.773336492206073	0.719718768155575	0.844036715581821	0.778062877236252	0.870211838888658	0.832466304887308	0.855674874847919	0.495552516321072	0.833998901983719	0.81238477619081	0.723288704169592	0.770208803188929	0.769894493142111	0.821132179587795	0.825324888029044	0.327307849349279	0.146693404685205	0.415658711230208	0.728284300106338	0.851169688273835	0.814126414880064	0.641191617864247	0.822500878980621	0.302857920648397	0.635466621184413
TRAF2	0.747262761514086	0.69506668491579	0.731579042379068	0.472116475211521	0.653731035643152	0.744410750576738	0.763230155775786	0.737033189653608	0.785271435074927	0.763478114851566	0.790923688240735	0.683564621546526	0.726411034368294	0.798780126536929	0.766255383643007	0.800984013971309	0.862728424267322	0.681508615846067	0.761935250435276	0.805014154328834	0.77550735193075	0.814816574925759	0.745096096341042	0.739260227114947	0.780269899897936	0.775356337759432	0.78633050190417	0.797984730938624	0.671298975215058	0.747864098003179	0.755632140665709	0.565709471587042	0.71445981574807	0.782473481600064	0.727752819507868	0.73200197045359	0.77745758522453	0.673767356873148	0.708309845850883	0.721847239232972	0.698178507500016	0.639112159778886	0.749086718625874	0.753437091884788	0.661251342016044	0.604396000111099	0.608763631003597	0.713490568252813	0.514966240419197	0.714132726735457	0.724477138349785	0.289307631599744	0.766395953361844	0.674950665839694	0.737361244755814	0.771435470751578	0.650028622984764	0.772679844047658	0.636898654150202	0.741792545530224	0.755719375307008	0.805713306013934	0.645677068366956	0.766896069505712	0.258693638395578	0.749977731947561	0.66994203564253	1	0.717604027196232	0.674640366095307	0.762048046414588	0.648053731081497	0.788182272805781	0.772875771775434	0.7680684006433	0.609446670223858	0.574255038422301	0.758248377912836	0.735140168114717	0.777145641967025	0.745708176683327	0.765856171575749	0.755235507869571	0.834820884769057	0.795081223491435	0.726107179634854	0.586952622144313	0.771805109595081	0.781984963410346	0.725028590515298	0.566283510489505	0.718730970275946	0.762638072274733	0.739309226343343	0.604044184706292	0.792833288530071	0.760523642583429	0.740853439608712	0.367874650487599	0.697848987249117	0.744974031497137	0.776162045688292	0.77587681817537	0.710631233085178	0.667530031096111	0.648376546990944	0.151495703781959	0.15153715165687	0.257360284622918	0.73073578394627	0.824372158846676	0.652402579276974	0.562567034608952	0.728234447337653	0.118625583784306	0.566196360651032
PLXNA1	0.874686330651586	0.868830026288043	0.898859203434138	0.683637585925283	0.797251636884677	0.76523444575421	0.882096962270744	0.892222327774764	0.8948083273993	0.812841751871691	0.794165867939355	0.843480746865785	0.729373564019434	0.890699185349749	0.890608129019784	0.902149719777021	0.815447076607055	0.849818651760764	0.906435894770229	0.848576495369279	0.878060247512281	0.886360370730434	0.852898770715689	0.882698034238163	0.895428662958332	0.89467322040639	0.902976669013272	0.825693326011514	0.865552315116671	0.874105684107551	0.862648757346641	0.76985117030377	0.872098508917531	0.781197259955451	0.868780376211828	0.855703034518488	0.900070193057587	0.827238881597956	0.793882236552298	0.807183327782232	0.852465625212484	0.83742042261075	0.88916927724545	0.912863703543847	0.868112834778018	0.789178574770794	0.839169420517258	0.854422647174727	0.704628904734648	0.819885724355657	0.873869997262079	0.449730025268449	0.876151922564763	0.793337999100716	0.734301009908781	0.646366480562815	0.807976745978309	0.867726102193561	0.783295332849541	0.838743862474889	0.792274211559587	0.862574082899302	0.850352382128363	0.828025938326663	0.373136974251192	0.842678887165581	0.849165098383468	0.717604027196232	1	0.865743919065612	0.875814039999592	0.779061060276986	0.8762197219764	0.854896189831215	0.886878780631538	0.739155752276914	0.7298441893499	0.843977181704715	0.840424401170774	0.867832986494156	0.866128176784964	0.860580414642563	0.859556157076978	0.795434841056332	0.862600838311512	0.814792226836482	0.739860155793452	0.877495789737442	0.852120478479	0.850135913662524	0.572375513336506	0.775082778663468	0.790749602448474	0.868544398598618	0.730439790690604	0.887322642934969	0.829287115445978	0.876745187939205	0.513231163563216	0.850822590967391	0.827483325003915	0.757325396335358	0.832448434673242	0.782642952970955	0.791485490051725	0.830841418309016	0.255905190623687	0.209296785716691	0.424324445603546	0.81725006240809	0.879564835476181	0.792592435719185	0.723867374329425	0.85907943097622	0.225245144203082	0.598835899809612
ITGAV	0.856249447273203	0.964980595165589	0.947304973715223	0.907847677187812	0.893963546849218	0.768499611232533	0.921559837246203	0.886371782667455	0.855534720517771	0.76010609834708	0.730996888510728	0.833681507263213	0.704227329476729	0.896058813728284	0.946481915634294	0.942061918468621	0.76985196240003	0.897208084089128	0.937306861762765	0.821074898561131	0.872902280264582	0.93230763532145	0.939072397682795	0.885129828506738	0.947742180681463	0.884299700223792	0.869811963140604	0.798900711759074	0.88357063265632	0.85783637211647	0.842789366590206	0.938318075685567	0.930103308747293	0.775904639184658	0.930187100106919	0.797998391915202	0.931182268804565	0.951195284369735	0.699637869777119	0.880143488247291	0.911530429392571	0.943302598696276	0.934891915323444	0.953174663300171	0.968605335865238	0.961859321480798	0.928551470970391	0.932474550590132	0.868643008193767	0.914433481307389	0.907614944900118	0.625224299091982	0.889132570207502	0.797499567554102	0.659698668683081	0.529906674755039	0.88363624726573	0.908642555771062	0.86323198574438	0.839837039169377	0.87368275868103	0.828982683643218	0.869016478305581	0.93015848679102	0.670807802003426	0.804695901483433	0.883033628030602	0.674640366095307	0.865743919065612	1	0.893526898897283	0.817921475774804	0.904664944609006	0.932277106146909	0.937171857207144	0.860218019201675	0.797107119483318	0.824133109502546	0.925858942390421	0.874724251777379	0.895088821867798	0.922249761780435	0.875046229542317	0.760286616752978	0.912823705224004	0.812766543730908	0.874608985306395	0.837271068172841	0.805585724666457	0.876719003478249	0.51332885259338	0.739430217635755	0.748202570282755	0.890360500747802	0.704072300420158	0.904589680018032	0.909055326951159	0.861664745738715	0.694341378247991	0.871620956695521	0.835324765708864	0.78205599478816	0.770201653974375	0.801289674164045	0.825115978414705	0.873431260025235	0.5584810079256	0.368371686632017	0.485279261435357	0.785466650061466	0.879752649671194	0.941305058851033	0.785776395578947	0.882313533187737	0.511618809941071	0.788328635371857
MCFD2	0.840291356100504	0.887814795212737	0.925961300734058	0.731727427266137	0.895965993191204	0.774241012515148	0.886375873635003	0.883065237545758	0.874626752812453	0.807713989085729	0.772725024986923	0.871431512174513	0.789262723646328	0.906650041556009	0.9211138538285	0.941924856838065	0.835258168677671	0.833795231702261	0.927624476165088	0.83859068923502	0.891857143972059	0.946902496538019	0.924755604334542	0.865012142863838	0.929979202693005	0.877185480129161	0.899164018441162	0.864015560422715	0.841128330992539	0.864125216434537	0.847368688732867	0.797862337928882	0.862202227159148	0.892215804222551	0.883410419219394	0.809478830828762	0.92180968676579	0.834211568328178	0.752715297895047	0.871883966875646	0.926998818095398	0.876047467835556	0.929416689560428	0.936522432568255	0.885585913487078	0.824988852192836	0.832038542930908	0.898396929674936	0.759343345129873	0.878970836357412	0.846977061032819	0.545824507673357	0.91859324777052	0.84201575351484	0.750340670200701	0.678873791650365	0.872906935418291	0.887809106864776	0.835943126128763	0.822593228424521	0.800796892924097	0.878420582801471	0.913376154733828	0.871915076256036	0.473366709389378	0.843043440537721	0.824060187197122	0.762048046414588	0.875814039999592	0.893526898897283	1	0.758239194961055	0.916556024141379	0.901761790178002	0.907046916607516	0.824833061447751	0.834342858599467	0.830135919214131	0.871664106513251	0.956238985519025	0.861120212200006	0.915785046189603	0.861413341773123	0.82771847311727	0.917304072183522	0.833887732709208	0.834288660721926	0.879658539802679	0.844359834773786	0.857920812277324	0.683971072860497	0.757485404444676	0.859881007430282	0.882791959058747	0.678491870220614	0.903833604804281	0.857190512566971	0.897759475192268	0.644488447253428	0.898809577991728	0.879520814332637	0.837439875456594	0.82444096873554	0.816170048732435	0.775248650455321	0.849195621873591	0.384800165397709	0.403348682769193	0.551014202652295	0.903637633092542	0.927583745887238	0.859279665604187	0.808568967129126	0.860798052455688	0.302331934613543	0.677218943503298
ADORA1	0.860993528332869	0.815483244331719	0.845019791871105	0.680365521524883	0.668600537332256	0.787087804616656	0.847256702824589	0.841893448501984	0.868877081926774	0.775516818021918	0.819603201414981	0.756433652969225	0.590843649537752	0.839869560188132	0.820018366265996	0.839683412901499	0.779697816182661	0.835946457250168	0.823507007696959	0.824256026887989	0.837277400681539	0.805324883785414	0.83803570189838	0.816976237115535	0.840684915928311	0.857455978000622	0.835783935209456	0.774644461998948	0.835346068527917	0.841772804333937	0.83399160923451	0.79878218969188	0.877950898230446	0.601605761317715	0.847884000015919	0.818654155018769	0.836754677021093	0.884649235210203	0.768551512636572	0.691505744646418	0.768626501931561	0.749040632059871	0.8171312929983	0.852895220366735	0.802289081781545	0.81668842959533	0.836902107922901	0.809876906073372	0.740729846406002	0.769725665554666	0.867116112812349	0.303681365249215	0.781529202342942	0.627510631244074	0.628077081831029	0.587723114144335	0.684585779381511	0.855186095633227	0.644715954443734	0.793924517986707	0.794817086810533	0.729113354959892	0.667783570529257	0.853942045282724	0.490723996984928	0.81672690504725	0.797628310092192	0.648053731081497	0.779061060276986	0.817921475774804	0.758239194961055	1	0.782759879443019	0.879602314309919	0.822435041007118	0.617295794160024	0.524020416310384	0.827737311353868	0.827465378670082	0.739659823781586	0.80016997725266	0.817190647258993	0.800803038023225	0.793074030650276	0.745196725103579	0.812421161129895	0.592586510278106	0.775476936917243	0.821991476228693	0.786067729432076	0.357613781434389	0.833518777102891	0.666869035041364	0.772141877008	0.823976683121503	0.861888378698926	0.807836562955743	0.820399434401237	0.361311783229193	0.727948298740395	0.715149478389572	0.668626620894481	0.770680931005043	0.787500358040293	0.840039578650488	0.686128550231637	0.341062027363681	0.063726289715354	0.300404540496291	0.666622737969381	0.831114391533581	0.767253843581839	0.567554659442029	0.791072158445087	0.34154360983489	0.654201331737753
CADM1	0.886571999364364	0.882309032276199	0.92152571577046	0.734383353561508	0.834678395213591	0.858851410133528	0.916596653305971	0.926257392719547	0.909806635745339	0.846555978735398	0.828085444481976	0.86530665851178	0.757258783951869	0.943124552475924	0.897962055252637	0.947442990326446	0.885299858554344	0.898419088654092	0.930382575279616	0.888938157574462	0.895105819863642	0.925735516795715	0.900603063011027	0.926029401215372	0.921030562719601	0.923293816809502	0.910056789470855	0.900951370086534	0.877335361115812	0.901054262169963	0.904333167598367	0.806921032134576	0.900526001456376	0.836154567505045	0.916756720441483	0.862816850681691	0.938638181035165	0.856804781106531	0.793700097254438	0.845501366373154	0.890137886413038	0.882366892538516	0.942543366836583	0.943053749067689	0.885311128696438	0.833510688345182	0.858417908448292	0.917508440782349	0.750970915987398	0.889918623101089	0.886037793036258	0.521797596295326	0.900328993105303	0.799012050756817	0.733136147973189	0.728558247217589	0.814473949230892	0.919651013305477	0.810619506888688	0.880202945512444	0.877828123301741	0.895668357715455	0.853475087963876	0.89872154991255	0.47144474634385	0.853571838348152	0.858306820990984	0.788182272805781	0.8762197219764	0.904664944609006	0.916556024141379	0.782759879443019	1	0.919293282356127	0.941045848892333	0.783918990975749	0.754420619744773	0.897282303831685	0.912605776035534	0.908272821567432	0.888599833403792	0.918956555077835	0.91178771468754	0.866567282059308	0.907354515131592	0.853673474704033	0.776424291051565	0.900094773775497	0.889723405376024	0.877133699714576	0.646363255192655	0.806487577446558	0.833680060258759	0.91606221204903	0.691350726140288	0.940004373321751	0.869112834773459	0.912255917429816	0.551343436676609	0.889854274485747	0.90238308241579	0.831737052512319	0.869258248959054	0.762048819995516	0.796347101843305	0.861088221169251	0.363603180607963	0.266901827194518	0.417205030915619	0.860010776528228	0.930817671043792	0.839492129119746	0.728910753913127	0.879826323695368	0.307476977424404	0.699909948559445
