""	C3AR1	ITGAX	CD68	CD4	PLXDC2	ITGAM	TREM2	CCR1	CD33	HLA.DPB1	TMIGD3	ITGB2	LAIR1	SORL1	TLR1	ST14	HAVCR2	TLR4	TLR6	NRP1	ITGB1	PTGER4	CD81	TNFRSF1B	CD93	PTPRC	MRC2	IL6R	AXL	LRP1	VSIR	LILRB2	LILRB1	P2RY12	FPR1	C5AR2	TLR2	C5AR1	PILRA	CD163	SORT1	LILRA1	TFRC	ADRB2	SCARB1	RHBDF2	ADORA3	TNFRSF1A	CD74	MERTK	CD180	ENG	CD46	ITGAV	ABCA1	SIGIRR	CD226	GPNMB	TSPAN14	IL18BP	RXRA	UNC5B	ADCY7	SLC1A5	CD69	RIPK1	RYR1	STAB1	TLR7	LPP	ITGA6	CD44	PLAUR	CD40	C1QBP	LILRA4	FAS	ADGRE2	CD47	CD300LF	APLP2	TNFRSF10B	ITGB5	TNFRSF11B	SEMA4C	TNFRSF10D	ALOX5	CXCR4	KCNQ3	SMAD3	CADM1	PECAM1	LTBR	ITGAL	IFNLR1	IGF2R	SIRPA	CANX	TSPAN15	NOTCH1	NOTCH2	TRPM2	PLXNB2	MILR1	FZD2	PLD2	SPN	P2RY6	TREM1	GPR84	OPRL1	KCNQ1	FPR3	PDE1B	ITGA5	PLD1	TRADD	RYK	JMJD6	CD9	STX3	NCSTN	TNFRSF12A	ATP5F1B	PLXNA1	STX4	TNFRSF14	SDC3	RACK1	EPHB2	ADGRE5	MCFD2	PLXNA3	CCRL2	AMFR	CD63	LAMP1	PILRB	SMAP1	CD82	ERAP1	EDNRB	PTPRA	LRP10	NRP2	EGFR	SLC16A1	RPSA	CLEC2D
PLD1	0.896221348181467	0.894297560221084	0.706607406754913	0.864659204334972	0.882610143805677	0.898274160456381	0.851889368978211	0.80549987455744	0.764134319879764	0.601225235084425	0.856591413725221	0.905620448595744	0.880198410676647	0.75692105644245	0.840706182901634	0.382468382250859	0.901081157136112	0.736162051553832	0.787494182964078	0.686730574540401	0.85424287400243	0.84496240599002	0.849119433652994	0.754083318633054	0.221607920995384	0.882217029422849	0.815703122696078	0.822110555033265	0.829042788365081	0.878288388938235	0.498334715675288	0.377161983310651	0.885972223185375	0.602237224788223	0.88097695695566	0.651037152732727	0.825004075345444	0.644941704758064	0.777623849425174	0.591330322864968	0.893913937070462	0.50415233037425	0.74476430106596	0.766265140166669	0.815789039500058	0.816980407202356	0.834590749669465	0.862844482709734	0.745022013273392	0.872684147323744	0.847822521736134	0.867017572817531	0.791322981899145	0.871336706354351	0.615036933854897	0.690918878283346	0.680910712234229	0.49160645734546	0.88337090105757	0.724935277431363	0.777290767614491	0.859335533137178	0.808482458092411	0.822476198139044	0.729061828027446	0.814071354910152	0.586284271725695	0.775373010133953	0.765055818516739	0.903354699865939	0.802952160255742	0.152186407700615	0.650645407978018	0.836125072371272	0.847433078185215	0.473298045913871	0.791054999936699	0.863895868272591	0.873193308638814	0.696119877023796	0.759307135450237	0.842469348198045	0.735811236579686	0.852860474478184	0.764855434050086	0.615292123372194	0.851527328815467	0.321197525298082	0.780062878036608	0.695419273895244	0.664468920473157	0.486917135304455	0.831880769063895	0.786230879010095	0.787159906410203	0.63869689015684	0.864685794741214	0.87160024154402	0.765954696225921	0.752775336446073	0.314297546007157	0.883321074581087	0.830661333462356	0.812420074132452	0.454852159360645	0.8025041068741	0.783707261552561	0.818221986055413	0.750848710361432	0.852264636425354	0.602241192424723	0.866126673085076	0.752069811468795	0.842120214658483	0.65094588922235	1	0.792690654655152	0.796040262892281	0.819091178854989	0.726864630953052	0.709075631914235	0.720947678110214	0.701142120030373	0.815255901096145	0.700632945254606	0.865813374360285	0.629143869505114	0.698482514304294	0.771819583349237	0.832308349621619	0.717127389435348	0.782523594403624	0.73513303698298	0.727722438502952	0.660971242350875	0.751679767538155	0.732208538326412	0.692902682114523	0.758379705926337	0.762274638236753	0.613365348906446	0.705659528646002	0.83455506121607	0.817995828256254	0.71887521984026	0.241416951085106	0.788540556307503	0.798404339227654	0.458154037884972
TRADD	0.832758719337068	0.84103779671342	0.917666986554517	0.733335270510573	0.745371753740936	0.820446994016578	0.89507019254905	0.879330720409278	0.788624705619482	0.599172897436778	0.918824329288048	0.897667683929272	0.871753101781037	0.567626106986624	0.735284320407549	0.645126067604402	0.893693495572833	0.610614874327746	0.593910828625213	0.763701851740462	0.870895036562472	0.775556270510537	0.897207391168683	0.817395630826018	0.19021052677995	0.734964725118639	0.615687078487441	0.756109337080635	0.826136385454383	0.864550347753729	0.397142619051128	0.387900505395068	0.706171317015804	0.362518036321217	0.829443669161567	0.547849119091177	0.703093319963513	0.719937814378709	0.900143484280312	0.607913145066089	0.768721127409064	0.51361901296327	0.627878809200677	0.663895801559494	0.775671735170793	0.677051147565877	0.847415966223988	0.838870817275133	0.642787518044734	0.796804920113665	0.892992662334549	0.817535206430032	0.729202819387363	0.724233383090867	0.77416831686719	0.863946677512064	0.531641993445211	0.750795750254281	0.798563678770763	0.833167252111732	0.831619454086725	0.710833128773464	0.694006723139301	0.80703122000121	0.587344415682594	0.747062483831564	0.348705330566112	0.660518677335299	0.599576389141915	0.784574749269639	0.698120997764816	0.42483258967405	0.798258488970405	0.849390622059197	0.88724401932743	0.712657703934658	0.718308835048897	0.718438831989664	0.839864848129961	0.781524340187378	0.847830771028643	0.675735879346496	0.789768652037142	0.73756105653431	0.545039132306499	0.494807466119134	0.828544475165801	0.461634779617122	0.558993225039753	0.535845783026991	0.824475100387151	0.519482058431932	0.806393927406979	0.663796209580425	0.779141788160911	0.778747101522656	0.888745987620435	0.884170927036756	0.769677140742158	0.660091389008231	0.397741698508905	0.793110081009106	0.748132540936331	0.763400749296051	0.379361310169988	0.802748321343108	0.801239366472124	0.731790212485976	0.794669279428688	0.789030996398845	0.432672208585941	0.741151342332802	0.833102470942934	0.767248611956981	0.785634386152805	0.792690654655152	1	0.697609394678034	0.684915203181163	0.84558553481368	0.809327060540117	0.751294886984849	0.827281409357207	0.915100524919827	0.734210861550534	0.82707966932189	0.839018158301323	0.683953403071303	0.897811665510905	0.775452176900769	0.624683310057666	0.853406742138373	0.691235367586773	0.881278463736427	0.721424279051932	0.915208344088805	0.88931116742393	0.539966749382421	0.871948308761068	0.732060189711156	0.552985362654166	0.772874188171739	0.763473676677714	0.873131780709179	0.798103599006358	0.168188967254249	0.715683630667566	0.920627536522115	0.352187197994725
RYK	0.807412709404706	0.822976401564907	0.578544098063168	0.763861654866872	0.856135446281412	0.751761317039858	0.714434623893456	0.743171248132957	0.712989699260327	0.636381458391504	0.710594217571334	0.750196674706422	0.753701625717371	0.796932258005629	0.800513546893224	0.329130481478785	0.775550094872816	0.82695583986272	0.849894285190424	0.60112242792992	0.702296749439627	0.788065760837983	0.716781112025585	0.732762720279391	0.187329652839461	0.864541841995511	0.768275171829157	0.860865029078504	0.747697770768447	0.791955754433413	0.538617492250165	0.331782975498395	0.823933124007595	0.660648338945129	0.757091637450382	0.734756073070824	0.85267642098013	0.614641529311975	0.735635333138297	0.395121118259632	0.814735907367375	0.55034485484518	0.717456314751	0.770268703491336	0.787624847916529	0.809870210774708	0.776526045583871	0.785151454352202	0.737497231021603	0.786754389209552	0.683575876852594	0.694417302582529	0.829980727064797	0.825688697492814	0.550996672873811	0.653716851042634	0.740110956310744	0.405410017644862	0.838217646464378	0.657437071914876	0.720061196177849	0.747228011634544	0.769666683845713	0.758869660640191	0.719583107917827	0.794389068902623	0.701057990414986	0.573162090715125	0.777645997094967	0.84486422890085	0.793238830048909	0.179687872439359	0.490256245119452	0.699728644622536	0.707146259456501	0.414071552593412	0.722883382304133	0.771195891250915	0.816188769821525	0.657519434945627	0.687121700077979	0.770974322414687	0.677685173788824	0.677226125958062	0.696073578269571	0.713525692734073	0.741010270638621	0.485082224672302	0.803116379395521	0.704695065528246	0.60596205440224	0.560630365901658	0.760325992125185	0.817220934312172	0.625477932411909	0.559882107730903	0.772748182381721	0.816634673154759	0.64693319456403	0.767162275063335	0.406414803913481	0.767769976710967	0.796205691312789	0.769712127499255	0.594013757390278	0.698336155050312	0.730541441220216	0.718127090150536	0.584815827393152	0.627598529599944	0.566521430076709	0.716287412074324	0.576903540117294	0.825481918344844	0.590884077386574	0.796040262892281	0.697609394678034	1	0.773042448880455	0.582995315705391	0.655439113214332	0.748618640848704	0.540804444246405	0.69529408280672	0.683182613515689	0.822798415380857	0.614085039204105	0.740836933741123	0.720122772723463	0.763861124224166	0.720971515803503	0.717471092401905	0.773935576321533	0.638004194036083	0.725455663236024	0.59057712630086	0.647620431840792	0.780626539724246	0.69983925263176	0.709513289667897	0.58757485846772	0.66228904826805	0.801369959944223	0.802905902212804	0.676246055035029	0.381284476887224	0.82141982456235	0.705680222001698	0.663637266113362
JMJD6	0.847773172291542	0.840887457600589	0.596184914072174	0.823916121195691	0.799966732556898	0.863142322348331	0.678974497424601	0.749831637308682	0.678091157586541	0.580403113775574	0.7413870122046	0.773323709301521	0.820321422863911	0.705002363408868	0.765613179659941	0.369751077708905	0.810419051399098	0.832122537156703	0.745695435127604	0.649363271707556	0.730452758064661	0.879843828007745	0.712998229964279	0.756093915602886	0.296454401840893	0.82725023355399	0.734982800075853	0.841869258879149	0.740597665091087	0.847447144381625	0.553068462668406	0.450684813841132	0.850619887046125	0.532203792616471	0.763176308607097	0.812067737468557	0.768907325131041	0.750204326902018	0.719955544813534	0.556514520446609	0.767987899575812	0.511136038891571	0.896928828326844	0.754133831766304	0.777566261957909	0.811500814251826	0.752449590484092	0.787040688031148	0.697373002497021	0.798595123720115	0.680696605217735	0.79302050665288	0.750239516491417	0.732432964486385	0.554213861167892	0.61451528182678	0.626072111399565	0.390081113489554	0.904694448945891	0.647983705829807	0.701007466856274	0.745342466758331	0.780925595505711	0.749402647654208	0.819632669978094	0.835492210428966	0.557400151755391	0.745351610298042	0.719768998799341	0.841580829523599	0.722702600857862	0.217355559924988	0.566948031706686	0.749755504515845	0.740248045741823	0.304769612874678	0.715061417522823	0.803120482300081	0.818342346748334	0.66658889245494	0.746760202418611	0.89982034120485	0.668080225340853	0.768612820833016	0.65044847305503	0.815899813598725	0.769130296907644	0.474629021249922	0.765943628479107	0.608615365090225	0.60571069573992	0.497428113015696	0.702683087937187	0.767952835450877	0.699493454428923	0.558237798942606	0.728685994123855	0.809843927984489	0.683672664549534	0.707168043683307	0.395526405470093	0.806709628026678	0.765324900414429	0.624871888257835	0.552194617633082	0.784712861514226	0.734682529125434	0.717457101113996	0.728968637220559	0.731903325438073	0.711874263085332	0.769901117486549	0.637630621390186	0.842401809176684	0.60105228421211	0.819091178854989	0.684915203181163	0.773042448880455	1	0.555637850450258	0.572948484872226	0.701623739537322	0.570248788338579	0.704551233515082	0.675635744203733	0.883703453641334	0.591089062489604	0.688545209658027	0.723000386422351	0.764899982648738	0.715515986437106	0.692378564221575	0.72582389229494	0.667752860069365	0.709403811758217	0.624424302367616	0.640800308244479	0.756831894744308	0.728369120877165	0.754542697424466	0.553458315666608	0.680097589725378	0.805577334274812	0.777546706563521	0.732266874177436	0.344979065381477	0.806063854223747	0.706584725735284	0.539941109758432
CD9	0.672442848753676	0.852591854163174	0.864755119693314	0.518532889616691	0.687283399816017	0.71300323366486	0.828141141330068	0.83822842215977	0.608862906722778	0.338632762861489	0.766658577035536	0.814013606526761	0.739797766030441	0.439626244119761	0.66854282619381	0.625479059206019	0.794773754758786	0.508824222395461	0.517419064705864	0.749891829153622	0.92229158857678	0.722676821898392	0.763228405623981	0.737840649516793	0.124185509801682	0.627168328087702	0.545805647308754	0.698310975113518	0.693426963381647	0.795687771178358	0.0805172753445328	0.300164783782304	0.586230100980098	0.168562828973349	0.686292823936186	0.379628355964235	0.585785495907003	0.678251793335105	0.746278628249501	0.571364170334506	0.680648013565841	0.285486020892223	0.506448081081603	0.413036038327905	0.724157839169202	0.505765319088126	0.704529898220572	0.707575418668223	0.43729724202396	0.788865603971919	0.838772043235054	0.766556295727826	0.704153295233789	0.678558569328895	0.822713727419102	0.735178372166731	0.555314665691988	0.857968371218145	0.681367465492724	0.719504597120139	0.815331882491988	0.636012237577681	0.506036584328195	0.703454942525801	0.456623463405956	0.719894875180513	0.225275029321599	0.539976582623791	0.43807324778415	0.768046023615672	0.662765858568413	0.472201925367641	0.85396494878513	0.647685578285088	0.726096131021629	0.695436867819776	0.608623453022073	0.703069014809244	0.735827361621865	0.602742410444854	0.801879403516545	0.5184320962734	0.763847645940333	0.726150473518645	0.501419025112103	0.330879426075826	0.653818081421937	0.410809178763618	0.484650258917242	0.56296011005734	0.894663981225942	0.402140412786402	0.717750649609053	0.570123387017174	0.827013551394347	0.822072055626542	0.886383760085508	0.851710314249292	0.523018672694268	0.639876073315248	0.365243069583695	0.72700218577354	0.642324015605808	0.729775558376204	0.0602413397202096	0.759849572951765	0.73206729732054	0.533420961487841	0.802727333552588	0.724558739368646	0.201660522119802	0.582526800351263	0.810770024979456	0.599062892899064	0.792191852664254	0.726864630953052	0.84558553481368	0.582995315705391	0.555637850450258	1	0.798398320704511	0.57517884783215	0.906106544980281	0.787983942765264	0.680280552074645	0.725568252594433	0.856939819767045	0.685069751676898	0.683010678005812	0.692831027121827	0.629319489739262	0.831257012514284	0.693957627743127	0.874962340506024	0.554374114282004	0.897710955827178	0.805027355664388	0.374963183103529	0.795941661041315	0.7811053153255	0.470661140363626	0.836430870191345	0.748202819520698	0.717698119419142	0.818219471594626	0.286670514935615	0.605738662404199	0.719673385075924	0.149133319669157
STX3	0.685057937936647	0.781525784900265	0.858106345738788	0.602962004242351	0.68575106061947	0.686899495154746	0.763508008318813	0.869012084103814	0.67270440461293	0.380324106072171	0.760952253079561	0.782259713735884	0.761616896235679	0.515639717528348	0.680944795240012	0.685097823684584	0.806395574669608	0.598488966742952	0.565379982674614	0.813577121175848	0.823211950674911	0.670222770398227	0.755865501305406	0.77586119219413	0.122912852086501	0.645855138811056	0.545273938725075	0.765373461487092	0.696989663620524	0.809175593194897	0.205260311112563	0.295819893749553	0.576233480076882	0.274477759974606	0.673522202898017	0.552454340985936	0.674462284590313	0.688821915269366	0.763073177507063	0.585555925934286	0.699544714466928	0.395213927912141	0.582426479095438	0.539331267311652	0.711335610566413	0.592180202549225	0.712755824225105	0.749072459268392	0.469207987784048	0.736741808363929	0.802168598712804	0.717957264765834	0.763108463240968	0.698395102313939	0.838380154362373	0.771083080138926	0.539490623688862	0.782981086361731	0.711256833111198	0.705490363603071	0.782074914776844	0.620439975633591	0.632201346888409	0.753012268305105	0.440270796550319	0.711105828597219	0.307789108227434	0.585874363041329	0.502752180276314	0.729560827636583	0.65858077395461	0.527345635171101	0.791601551981688	0.662265927065987	0.72631224779527	0.667394724453018	0.649479703862599	0.627899346673999	0.775253979170138	0.645829595841722	0.822879623787587	0.557279369162412	0.822712115527719	0.618753607482447	0.502460744923387	0.426944724586965	0.718840739683933	0.443248913715857	0.504351341998559	0.461497884160226	0.817758357138106	0.471282900332557	0.73247294506043	0.630759681132322	0.809902265206701	0.848087508965059	0.835735991576824	0.857847368771708	0.632353473781715	0.633072076457408	0.432208447686714	0.67895702911286	0.643515342795653	0.731352248945124	0.242716647994474	0.705001695230565	0.713286380665467	0.556338414052354	0.743452453889953	0.687020949481491	0.280926700083596	0.629865995302468	0.769192020676417	0.662846071663039	0.77773959114748	0.709075631914235	0.809327060540117	0.655439113214332	0.572948484872226	0.798398320704511	1	0.715443434845262	0.803064555067747	0.762511997661404	0.716828784293408	0.74054071200811	0.824284335286399	0.679643303722983	0.707787108464679	0.700793991692582	0.569641131704529	0.887054144477089	0.774199014293461	0.831256873615161	0.640683253080437	0.852058218538834	0.857666019466438	0.456618745447135	0.805894465355111	0.711649021950101	0.500719899567808	0.782139984089597	0.768584491706472	0.791884834899265	0.835195512136571	0.25459495890727	0.651700401654535	0.748822696820803	0.2780060485348
NCSTN	0.827205770169675	0.753650194064983	0.695883026567125	0.805365907895166	0.807140810208705	0.750774313080288	0.802354690977245	0.765828656740404	0.856774636780812	0.693298414530664	0.799304567388453	0.796277798639954	0.811164604434421	0.769256567636895	0.767433032512872	0.39879133573893	0.811484681913535	0.7835481280076	0.756333604714344	0.633076262855914	0.701856474575775	0.718819929728531	0.829980815422965	0.779738547058527	0.253361965176367	0.81536086362254	0.734042911725742	0.819629063880429	0.811812276125296	0.799036839767688	0.620058279957768	0.409808675142844	0.769921878688139	0.601742602456854	0.804952101456717	0.667115842559494	0.8210479970706	0.615832780584523	0.780901420642383	0.457449851381919	0.807405883089446	0.623994503654307	0.643931863332141	0.788121074933875	0.787266889982746	0.817276994405304	0.845101164193968	0.844454781204075	0.752160904688789	0.766287782882656	0.722250703513144	0.715356347540465	0.803538638335651	0.782476368059992	0.524680734438733	0.760986804229676	0.612249307759557	0.437929077180922	0.837484788276478	0.77658235756215	0.719451441210947	0.73902217150385	0.786139043331193	0.835475974112765	0.646756606969143	0.757194369152189	0.588507121938938	0.630126137608746	0.76560102459737	0.774344450138843	0.804598411639283	0.201334881287135	0.521120594948761	0.756953647585312	0.783509870341388	0.606744171232127	0.782613672462833	0.646270236283961	0.815756557397101	0.797494264903052	0.684558224040724	0.717667380003744	0.650430949269699	0.651532722142671	0.664149129487084	0.599152794343325	0.795596739380941	0.566700439295702	0.695356553242681	0.610241833891936	0.644934762273087	0.698712562401855	0.76678967901407	0.728823597978376	0.587454204620347	0.630146757916521	0.781526455499452	0.796906538253463	0.765591466856132	0.715250843169648	0.464518514539061	0.758188717261789	0.754225880571709	0.772771659847386	0.610381743526078	0.749958277533332	0.796794629709818	0.730368549370229	0.592872685392156	0.630120856222516	0.536907603908212	0.764121260085575	0.642261037073297	0.799490307504793	0.615997339890278	0.720947678110214	0.751294886984849	0.748618640848704	0.701623739537322	0.57517884783215	0.715443434845262	1	0.542982807088661	0.79157145089679	0.710937635620788	0.758850751722454	0.643769069866101	0.726303347792023	0.812035292143161	0.752374221659837	0.661295902171638	0.717746868722873	0.64737546399267	0.65350986187731	0.7778393141712	0.664497309062174	0.738950805789508	0.657346709569868	0.697244871547536	0.625614548293653	0.679072022359332	0.6244390415545	0.75990750969182	0.843574657270359	0.601773626320504	0.267237457875932	0.786082569605965	0.802482888081321	0.527801939328219
TNFRSF12A	0.649006999983323	0.794240104081672	0.901160974247506	0.511849929789437	0.589737616929761	0.728380874438758	0.746696033692304	0.86235596675829	0.618078053707326	0.278483393646415	0.761749917495143	0.791416429078897	0.765879265291943	0.361307215231387	0.638371864675202	0.777546524347665	0.796455096491427	0.480317064870144	0.45306656298384	0.855935471997969	0.892325957945797	0.680950753333577	0.733798589031944	0.738833084743572	0.182335565792356	0.588366907733751	0.435771168204114	0.650262660041467	0.633240213695011	0.794340872443892	0.0774087431602225	0.359297683891485	0.554365288616378	0.111751654491619	0.64529480813786	0.380631288255131	0.593191503237255	0.731508266127621	0.766136288567828	0.730181510659028	0.631043916658169	0.240033312423647	0.502288351817767	0.381664203807066	0.668280277193587	0.446387965835715	0.648687036696785	0.691031173316107	0.357071473820824	0.720430192166115	0.860157262454396	0.783988118822392	0.700227272570971	0.573930721101148	0.903435714936218	0.753181072469054	0.452674967959635	0.880984350879736	0.644169329430164	0.633827810275841	0.804434424424149	0.612685008050205	0.485960992547717	0.699282739690443	0.358585634744278	0.675947583640254	0.126608392500155	0.612146782829618	0.345548314511755	0.720601281799344	0.583916824458397	0.593308925483091	0.927060847890136	0.662733877828172	0.75854555358941	0.561365142803729	0.526528744379091	0.638012879798873	0.727070335248204	0.557345133914223	0.883785487220211	0.494597234432283	0.811955908334816	0.637426903900289	0.414654086045729	0.301582543674198	0.69460616756025	0.295137354601035	0.407145233609497	0.427153162467312	0.883819269564015	0.3392879947183	0.656727675528084	0.505823653370531	0.822327213463613	0.868035001359569	0.832385511527959	0.831688220204971	0.588236778178966	0.553383802412579	0.359915220456579	0.697858202536632	0.630746909641871	0.646818527087915	0.0199197455543564	0.722381859944662	0.679423456238564	0.489248630347025	0.855619080634079	0.730925081766451	0.17525323949192	0.571648297766231	0.866741982316654	0.543139056033582	0.805724213410191	0.701142120030373	0.827281409357207	0.540804444246405	0.570248788338579	0.906106544980281	0.803064555067747	0.542982807088661	1	0.790679056317083	0.671645959295664	0.698077566759717	0.874168966671854	0.639064783974446	0.671622312167964	0.644116241270876	0.565029246191116	0.854559316707946	0.669134613299102	0.878675855521285	0.546374148510133	0.931484642411855	0.868689487222613	0.352135590326221	0.85040536793691	0.806325101372243	0.448708816542126	0.850824692850797	0.748225674932008	0.719081423531683	0.865914015424582	0.223838241921194	0.527565159117815	0.727489365122262	0.0824198978991026
ATP5F1B	0.883784167874604	0.817616587442304	0.883211312874694	0.825711564255426	0.769168473365632	0.871180145180512	0.914784296399849	0.831972329465637	0.878214386682837	0.659201286351826	0.955226187121445	0.932729025455962	0.911538785448007	0.625609678935056	0.802607865777636	0.557533867984926	0.914295458672555	0.628981522781169	0.627481168274529	0.736199785463089	0.8740293045762	0.753816041928812	0.944696159709335	0.796917098327184	0.30745257042719	0.797163709826052	0.65402796945025	0.749079180913861	0.866583180661432	0.8799682521221	0.506679579772875	0.463903136392769	0.792254355784578	0.447424240679627	0.909621418991781	0.544631883114015	0.747078069464155	0.684199288886683	0.853646866483196	0.672342730747228	0.839158213402302	0.608368920811889	0.648071851244017	0.716361153169953	0.783907533726133	0.714118321641526	0.849739822268972	0.880319079700576	0.706270512175915	0.810559335708891	0.90647463465383	0.895650465042242	0.779891173614636	0.776849723247589	0.668109438194426	0.874354103744461	0.538723267913194	0.616712819826214	0.826496137515203	0.799351572708436	0.835930119211515	0.778344408426434	0.752212915574381	0.863892918052351	0.59142826780338	0.747864028076176	0.406882931855878	0.768597713029524	0.656533002019739	0.804158833754008	0.766075715049376	0.335991234802003	0.752955549116768	0.907230857574011	0.961327603300708	0.661589912340948	0.75825935286214	0.766903712514324	0.902480332008123	0.770337794852284	0.811610592868917	0.699416126796942	0.739099271718276	0.786812950836836	0.594079302248899	0.475531810802364	0.889164900569159	0.426677564880996	0.591331219995031	0.559092990024467	0.777174675721657	0.592358065188548	0.839677147786973	0.654342559796083	0.737145995736958	0.754595232127482	0.865010826261703	0.901880642644208	0.836057685288322	0.693704815692922	0.393904887641883	0.846988723179019	0.771890604652291	0.790189000256979	0.419278513984889	0.827553901754158	0.819270125013478	0.77062901799796	0.79652369050323	0.836589220806214	0.47772741383523	0.854479926017558	0.841710771618207	0.767991421349443	0.752703293814454	0.815255901096145	0.915100524919827	0.69529408280672	0.704551233515082	0.787983942765264	0.762511997661404	0.79157145089679	0.790679056317083	1	0.687301480813509	0.82045491774794	0.76347315786968	0.714831840240619	0.925773339536393	0.802923116902848	0.691051221019533	0.846143658394849	0.654566081857804	0.801863067257658	0.722364492540354	0.894475121407308	0.868628252523723	0.565389712647937	0.872681900948628	0.769374718718175	0.637701425374202	0.720787812115417	0.792107499644804	0.853782052217725	0.729139758151957	0.226159614177034	0.729065152029623	0.951307081590413	0.346492682596334
PLXNA1	0.739268043066853	0.791195548599539	0.706974509044116	0.67077219493591	0.752259122446688	0.708176792026634	0.719600865810168	0.829103239736272	0.678900496303859	0.529365386136122	0.696771575541384	0.727648748656665	0.77961229790885	0.673813562234114	0.740091927437775	0.508322494011884	0.798789820156384	0.610416008353662	0.640352527381943	0.755488286595878	0.736152970430291	0.727246160974864	0.734862843112098	0.666573122628223	0.0433582642597929	0.698427705943386	0.704438323894323	0.786508927569441	0.750759073763358	0.783553367809066	0.361049077956508	0.206641862094834	0.641346454487135	0.429195966887713	0.647149353854255	0.594605465636923	0.685639609059615	0.586108330053508	0.750003352768117	0.506025445275638	0.727430401178334	0.308375911480876	0.648043922951577	0.622810010977858	0.779362879947934	0.701762306515287	0.747882156441296	0.788062799952947	0.619472676407706	0.79235516874258	0.690667418415257	0.711218396455246	0.751515698841682	0.728488073294708	0.690219404652907	0.649957081662136	0.661486699449463	0.617726544924755	0.767951276802304	0.684082943194253	0.661335288763796	0.699170226557637	0.705294111007807	0.775845355770653	0.569582384078796	0.775150486739097	0.521910243324039	0.612216527435456	0.631984891813991	0.784992399835409	0.738241755598485	0.275803783837652	0.625928985352133	0.689866152294161	0.716951662422418	0.475173638822029	0.66723961677983	0.638501513450516	0.768443953341147	0.625153993752638	0.737906560366717	0.720122180740579	0.769782227581057	0.619281401129116	0.62368898535712	0.612840584855038	0.720037206109744	0.362191789603226	0.670761979206407	0.606145295144396	0.789414472861181	0.40969457726763	0.725897435179007	0.62379981012254	0.683960337402712	0.638719028533148	0.801441873796607	0.798463420587492	0.631629827506555	0.709406767012483	0.28867217687564	0.740138651452989	0.777173516837321	0.690877236685927	0.419790763693515	0.741309889763543	0.626359276081702	0.580841863101807	0.612426880189676	0.631556508646226	0.466164939998885	0.620896652536911	0.696262821220955	0.720024686709258	0.685470818099014	0.700632945254606	0.734210861550534	0.683182613515689	0.675635744203733	0.680280552074645	0.716828784293408	0.710937635620788	0.671645959295664	0.687301480813509	1	0.737560568231056	0.71910655621609	0.733120617462178	0.675349988090402	0.701856699035358	0.525439406770275	0.750878723707277	0.733189224944834	0.714329660063375	0.70944029949435	0.710223142733638	0.74111658321839	0.665416704007179	0.724873552275149	0.710615080663453	0.59230284661962	0.786887924526976	0.785610260988624	0.791111751006671	0.769876920897647	0.364779818799299	0.741517864010898	0.685447648650063	0.482340487875813
STX4	0.891801721317654	0.912110090221181	0.752187405737831	0.833834074530442	0.85654261276552	0.876779078327593	0.822128875283556	0.868563048096169	0.735265418967723	0.599973024993463	0.845534204450242	0.871433783446802	0.86943762879469	0.717978493876837	0.820617878034298	0.478585271456711	0.895295690627264	0.790804655118488	0.741412943746884	0.736939254020918	0.855054332573985	0.896881836965923	0.832641607817349	0.816155639554641	0.218748425962152	0.840838073008792	0.74314289648109	0.879647044909033	0.838959845428857	0.914379841277346	0.463885006486393	0.401807911845466	0.843190271514715	0.506863031774037	0.833323930358904	0.708017706214059	0.801752394330906	0.756778104175218	0.807389504185636	0.584356478063322	0.830756405299109	0.495843818551105	0.87329684079754	0.752600008283981	0.848337025163538	0.809291611269556	0.830795068615191	0.839683404385533	0.716110968394778	0.874170984507241	0.793445132672935	0.865103142579525	0.810210577201482	0.83367191001972	0.664917822318823	0.727023345147161	0.682590848709942	0.558707194010894	0.915266220477631	0.760339743416504	0.817115538353846	0.798325100767914	0.831921973351495	0.818329128391988	0.800494761824012	0.864089232152761	0.555444512532869	0.759524690305163	0.725883726014195	0.889255242741087	0.77898348117142	0.277581314142105	0.673470526520071	0.815887306869881	0.839257726404011	0.528628438111686	0.778415625091987	0.864843222051011	0.895814664981472	0.746273437595277	0.812407207480288	0.865929117831368	0.77737628908898	0.825257882062644	0.670071535696385	0.726512021117892	0.851829647703887	0.506664093775058	0.735301749969644	0.615997831521463	0.740258295491771	0.535782916808282	0.780690675191672	0.811298520464257	0.805442206789561	0.690268632573096	0.843942885644202	0.909880374788059	0.748243848000749	0.780993696900879	0.379474750877752	0.876430976018116	0.807146519399576	0.743173338820287	0.486643763165396	0.856126237605931	0.785346137493514	0.75996223216987	0.788492570118069	0.808529788986203	0.582720469307886	0.80516453960079	0.753617836767332	0.886572350067709	0.719331015016124	0.865813374360285	0.82707966932189	0.822798415380857	0.883703453641334	0.725568252594433	0.74054071200811	0.758850751722454	0.698077566759717	0.82045491774794	0.737560568231056	1	0.71486911485822	0.770437812397125	0.810891250072038	0.82072544075583	0.739107239402362	0.806364079350579	0.785143265439105	0.79406097738914	0.783251482871237	0.773586542042968	0.769743774035369	0.705497578205245	0.804332171686147	0.824133888534524	0.589956191362319	0.796020652971993	0.853376621584762	0.844087523236716	0.796232347307776	0.376917088730395	0.864832917368367	0.818610473999422	0.511957179343273
