""	ROBO1	PTPRZ1	NRCAM	NLGN1	NRXN1	NLGN3	EGFR	NCAM2	NLGN2	GFRA1	APLP1	GPC1	LRP6	TNFRSF21	CDH2	RGMB	NRXN2	FGFR1	PTPRD	SDC3	PTPRS	NOTCH1	PDGFRA	THY1	BMPR2	CHL1	PTPRA	LRP1	CADM1	LINGO1	RPSA	CDH10	NRXN3	CNTN1	NCL	NCSTN	ADCYAP1R1	APLP2	PLXNA3	CACNA1C	PLXNB2	TSPAN15	NOTCH2	VLDLR	EPHB1	NEO1	TRPC3	NOTCH4	LIFR	RTN4R	LDLR	PTPRF	ADCY9	PTPRK	ITGB1	S1PR2	SLC16A7	DDR1	ERBB3	LRRC4C	PLXNA1	CRHR1	TFRC	ERBB4	FLRT3	ANTXR1	INSR	ATP5F1B	UNC5A	LRP4	GPR19	NPR2	LRRTM2	ACVR1	EPHB3	ACTR2	ADAM22	ITGAV	NECTIN1	ACVR1B	IGF1R	CD47	DAG1	ADAM23	LRRN3	DSCAM	EPHB2	PLPP6	MCFD2	ATP1A3	LAMP1	MCAM	LRP8	SLC16A1	RTN4RL2	BMPR1A	TSPAN5	CD46	ASGR1	GPC2	PLXNA2	MOG	LRRC4	PRTG	PTPRG	SMAP1	GP1BB	TYRO3	ITGA6	F2R	AMFR	KCNQ3	PLXNB1	ERAP1	CD82	NECTIN2	RYK	GPR37L1	FLOT1	SCARB1	TMED5	CD9	NRP2	LRP5	CHRNA4	TSPAN17	TRADD	ABCA1	RXRA	KLRC2	JMJD6	SIRPA	STX4	SORT1	PLSCR1	CANX	TSPAN14	CD99L2	SORL1	CLEC2D	CD74	PILRB	CD81	C1QBP	HLA.DPB1	CXCR4	KLRK1
DSCAM	0.979084697777034	0.956255866177375	0.956431808589271	0.954729971176096	0.852780649606723	0.960902938025185	0.305478468868125	0.88153482477228	0.950747576024192	0.942721190540248	0.90659794875703	0.9540101876781	0.955617268430673	0.939830743129793	0.963570480542811	0.961187200471961	0.974650091483079	0.937689576286599	0.231397847982164	0.946753446114874	0.807104108278533	0.974467621932392	0.745486087488862	0.933557234028607	0.935773823765176	0.882614214171357	0.957708047840415	0.97291097565397	0.917765647199573	0.871006636362071	0.947203519442608	0.680372452932235	0.709015030308017	0.971277897766792	0.938879307969564	0.936757625499892	0.782629817883212	0.9333075058673	0.940050002419736	0.811766919819384	0.901082599718175	0.897376109891919	0.709243513993726	0.908776367173675	0.95490095098512	0.92218960141659	0.867467124768836	0.748306546367298	0.532610255698644	0.915285185807168	0.956681349676097	0.879915239580349	0.906603875801489	0.913286824149124	0.918666192822439	0.886018916671373	0.834732759078653	0.933950549049208	0.883145227649217	0.852171008111059	0.91251197690773	0.866864194634585	0.873651739099897	0.961582650646515	0.825160291949939	0.918737425502127	0.938339580641555	0.942155065577327	0.892251954094089	0.913558056940424	0.900324931102792	0.864714505145458	0.673785731867685	0.838155657816476	0.91507855174415	0.968292587813736	0.855205698473433	0.890177135709515	0.936360746111118	0.930379300499362	0.932821011708134	0.925460535050597	0.967091597486827	0.933673794272747	0.951510070053952	1	0.929150216107522	0.881651409107487	0.943787727055014	0.932468430192703	0.944100043803577	0.875982286696646	0.941696289959259	0.913243522018568	0.92270569464546	0.907807722066062	0.952387430460427	0.932720471429752	0.464589968952438	0.958197967134876	0.787869553983917	0.838380234242878	0.940372630979956	0.872864082577518	0.783125687544722	0.964420972650297	0.931289313908358	0.944169941557494	0.910169628225703	0.935496924697535	0.897297241764493	0.617553050581041	0.95096782597927	0.873688673179245	0.712481393627981	0.798622763361136	0.951728292304984	0.931053705994671	0.901057293737183	0.934267186300054	0.917420169243103	0.847175839787734	0.518044370759595	0.88293730694205	0.938486618701033	0.895334338398695	0.900671738649787	0.277647321609299	0.58693645034169	0.904206178371363	0.871592468032085	0.885512019464532	0.931945524498482	0.764525288436703	0.453830155420692	0.963291998069688	0.824903532762666	0.885707662976463	0.14413081953273	0.670819952021643	0.33293120485373	0.890520596942966	0.967151636106202	0.927702465450158	0.33187835170579	-0.0793612354944786	0.708435228804525
EPHB2	0.935371233526161	0.891915170007365	0.891129425512111	0.91641739266986	0.755863384540868	0.954056655164809	0.218304729614221	0.815913926625056	0.933278617236983	0.870380492453997	0.944171927201242	0.919322454440493	0.923543373882438	0.927352395289981	0.91934474391399	0.927362587942896	0.920575661890589	0.862528615732741	0.1772956283209	0.887754555870211	0.728804340980331	0.936069190020929	0.605553175731715	0.900336501131215	0.873059090037876	0.790911167395063	0.916781445971339	0.932722447787931	0.939625113036434	0.784917131039001	0.895227738571398	0.585911855346947	0.679058772450824	0.901651628952766	0.887839337770252	0.902001420762214	0.7507982454966	0.909961844025084	0.906066672369672	0.757415717961531	0.880991411556901	0.893116108761875	0.627278901562014	0.91768602610794	0.925218555036191	0.919607749673283	0.780364574044521	0.721727449690416	0.478476895054734	0.893175750723706	0.9431324127259	0.854530731575658	0.890864210950091	0.895908419781505	0.918746511512238	0.820486251216598	0.776622886513379	0.940937190057384	0.906912107041694	0.743303401405516	0.852256143801739	0.834910247988993	0.828819068279202	0.922097766193577	0.751419569842338	0.842505036976123	0.907736546614719	0.906257471472464	0.825171015210733	0.882468853106692	0.845704986989924	0.829533372814452	0.627915869489565	0.83184371439952	0.87241147979095	0.931344936687393	0.81780613974821	0.85234268076326	0.916309480893076	0.901793454402212	0.881447609979101	0.890806081700328	0.937386710822745	0.890455623385133	0.901025240182874	0.929150216107522	1	0.827140185733923	0.888640247193482	0.887175047648403	0.952610954682237	0.895866590922887	0.915310810812891	0.85532966576989	0.86300501410709	0.834593447965722	0.898963204075364	0.893789826667681	0.422724895544799	0.91118608417967	0.715575297157551	0.896633943071469	0.907401766304033	0.832116313030072	0.721278873033289	0.907203449019889	0.898367653888727	0.91944819638079	0.88191354531209	0.901004951011305	0.840475032907596	0.551542276352737	0.938973764843037	0.842595384234101	0.626232198283963	0.733196234461708	0.909706442893935	0.908470898327433	0.868159496591759	0.941555024124928	0.879672989155227	0.866498068611448	0.539539275420013	0.873828066019719	0.939645175770231	0.89150934302822	0.871292391727434	0.269705226499941	0.565682777442976	0.82258960144965	0.824768770505767	0.841741969272615	0.912591245140475	0.773871030564124	0.483763652388772	0.936623357282429	0.821479157271049	0.870488011100739	0.189905706721575	0.635926591157821	0.326110397045554	0.835379062993616	0.945289660203615	0.876252970270074	0.330004950729226	-0.0481021112858913	0.644814304120207
PLPP6	0.863918400248758	0.878287338382978	0.869871133980029	0.869791025811783	0.757384963161362	0.879892923862708	0.189461394398922	0.775708628564136	0.881621882505067	0.851931404296448	0.843934172640341	0.854917820915914	0.85864514721843	0.866112232148388	0.889806770540927	0.853233887454139	0.860491951840555	0.840409596589026	0.170485180898096	0.865490718685327	0.772769454886759	0.87665215125121	0.647045036352007	0.829164241019116	0.867481276210562	0.770639600954156	0.899663435070262	0.86184310107759	0.876574416950385	0.753214450287961	0.827404514552697	0.576719553643495	0.639468680207391	0.900589836691622	0.857686423731325	0.849215784179576	0.644769719517884	0.886559415179843	0.76887173954676	0.760093230825197	0.764766538990979	0.884894789297888	0.607383419498539	0.878005524861754	0.835924291051792	0.840182405768842	0.755066628945714	0.600037425061966	0.520567706517956	0.769938172576987	0.878528863668516	0.7519127167742	0.794395435652741	0.84317694167104	0.89339778560604	0.724837078730057	0.818010252483496	0.851238239266683	0.888234643488279	0.779626530026615	0.838381668984786	0.820976142322504	0.810262469743142	0.860441548866158	0.662310781190687	0.81667342297588	0.85937315282196	0.789874455468085	0.780276516057432	0.817134954957909	0.825841629656216	0.792390974178423	0.570774857738536	0.707902774393453	0.781641609670681	0.882866466615129	0.778203725931975	0.814450358225712	0.824884497716685	0.830030114233405	0.851845386027517	0.898035581572145	0.849344329276145	0.907957372852881	0.870203932754695	0.881651409107487	0.827140185733923	1	0.824675774957842	0.781653712681993	0.877385070692273	0.844897306165573	0.848833613395748	0.855887392015383	0.819535066620322	0.799198146820736	0.860823162870893	0.887270818700121	0.312938114492175	0.868421270693723	0.778867376129541	0.787108671963202	0.814289634954845	0.830796660409459	0.701679030876504	0.858333466299876	0.798070670345468	0.881458794261042	0.853301807601037	0.869823476764022	0.812444721102585	0.531131388875982	0.878810966219194	0.791733856407582	0.548153470776897	0.676426982792691	0.867952940728695	0.83265019451616	0.850026935332206	0.832793707132314	0.893694552068645	0.837125662274971	0.540790644317728	0.751745537107297	0.854681178113393	0.797623646626004	0.808657001572121	0.296727355709535	0.464793828062227	0.798217716874495	0.771637644845248	0.883804601493539	0.828359026722478	0.722151897310787	0.480703613245763	0.89521217031088	0.687012149175204	0.851767809582055	0.158080443714804	0.552526082233089	0.344559349536564	0.749829181630147	0.851795431156464	0.804898603297691	0.321770260940204	-0.0178275606647482	0.654599236084107
MCFD2	0.945164209821688	0.935298243965871	0.946491736360397	0.927349007841837	0.877159465002326	0.904733473237378	0.412206851709784	0.892540523427551	0.902423605465687	0.920717604703717	0.854327717324429	0.89840325565773	0.9333026939773	0.865564269174883	0.934490964956702	0.941591082669246	0.949445723455954	0.907687409715427	0.321206079235238	0.915695632100081	0.844474393700718	0.944531267659042	0.768011737884261	0.864718657334044	0.931148408471403	0.903874721658717	0.933739966312544	0.928136264485633	0.876246042169401	0.870011642829473	0.898352221256961	0.691902975779538	0.728454591695401	0.929316694896701	0.924653235383183	0.911975320284296	0.842283037146933	0.906664027076669	0.923659243040756	0.787829829091822	0.875691217907468	0.84087923724691	0.707455672104684	0.857934856657205	0.897371954788679	0.900409985079764	0.819107201799742	0.730711062033069	0.600384547740234	0.872479038441225	0.925378872718581	0.794710879073212	0.893902156615132	0.895115982081934	0.893929164676646	0.851453620584605	0.846976228964579	0.860974642574287	0.824421127148897	0.862754248204355	0.86809372281597	0.826849348138831	0.884960577132904	0.929217199306274	0.838399605442997	0.914176469588708	0.919796170183406	0.89518578060938	0.885494297146807	0.903275017682355	0.883627884436588	0.841173458641454	0.721974572000462	0.84180971524613	0.871580670618574	0.938771684910335	0.864068447924973	0.898802994830548	0.889268914533301	0.899850465910994	0.931689604247023	0.911046486026126	0.936682293607183	0.899125763661524	0.90420428023923	0.943787727055014	0.888640247193482	0.824675774957842	1	0.912449834093155	0.907423608749573	0.821328694567954	0.920224170291071	0.881014356895138	0.86223251901282	0.926565458178159	0.940696177175921	0.913205303569227	0.479266278451711	0.900909533335877	0.817418410074287	0.79139273201496	0.914018630389343	0.829957732566949	0.810375754285401	0.913874408785792	0.89045256045619	0.903053094345723	0.879934371724479	0.924262442545725	0.864926807217453	0.676085578163245	0.914952540984258	0.889392159006482	0.69096836341343	0.839970893029485	0.934649116416308	0.870242265001512	0.869846749214792	0.863369934336002	0.882597935348379	0.830669084236251	0.579575178765906	0.83578527171383	0.89011518268055	0.871272411771075	0.832638469429371	0.375514897645143	0.662101604178221	0.895825706770901	0.88260972330285	0.88019134239301	0.917143555408619	0.781354259579171	0.479452858588498	0.924459376737227	0.840182249208485	0.832611844091957	0.268387611719249	0.733309756312209	0.405999029230822	0.901392909199019	0.940724615372473	0.846305437533745	0.395194489411464	0.0256832678709282	0.769715351441101
ATP1A3	0.943717446575031	0.897699408728887	0.88183482962866	0.890443192486177	0.802805241959885	0.913663079966589	0.297394365105612	0.860447049488421	0.89991510603328	0.895936968421197	0.854261899914797	0.935420165347706	0.894632181523254	0.877887243016152	0.907997613728977	0.916276795457943	0.943692215413517	0.892770970337056	0.1928592374994	0.925764947021967	0.751329559212223	0.933379945810037	0.706555463787173	0.914945950217663	0.870926581819412	0.850380985521659	0.902114431570332	0.927311251615249	0.840965320789008	0.869995661611046	0.957522241483754	0.628443551127047	0.613992048077556	0.912537964666375	0.879402312992286	0.922607378975317	0.771866417762892	0.863214274655831	0.929930074313802	0.739565492215192	0.924880057769799	0.815841727895274	0.654558690091025	0.820872820608198	0.886470109509539	0.845931053731066	0.780564855538707	0.800418822720899	0.475452433927753	0.906965727958228	0.891854590974306	0.850849801127099	0.879261454060839	0.849055642972155	0.868528967553949	0.913290121554859	0.766428305937791	0.909577863622786	0.80331633960586	0.808789305913479	0.854556419349654	0.812280591806689	0.823263872745464	0.894081796688157	0.781713077007057	0.901334324776856	0.871226802153262	0.962879853331619	0.874220055892242	0.85952455593793	0.8575095724418	0.78965516276322	0.644700022616227	0.821330743207884	0.899935228726067	0.922893683769438	0.790885592600381	0.839571834079398	0.910334778375892	0.898083344996918	0.8621533047141	0.854944679127593	0.919673600904213	0.838718672953256	0.921539200530222	0.932468430192703	0.887175047648403	0.781653712681993	0.912449834093155	1	0.883203017875047	0.791719600187539	0.870991107225187	0.89482381098679	0.891183383164226	0.850539269646795	0.917487102267852	0.871411491055904	0.488382327183062	0.932337736520389	0.68971939733203	0.752441782095369	0.890513624633675	0.755193509460122	0.758016163552591	0.941678180126696	0.938859287225908	0.919740238761162	0.82037144546423	0.90548786922878	0.878840311664646	0.59568775619283	0.91337564037145	0.796361869109209	0.706691803565107	0.813755618327253	0.902801307256313	0.896657200523165	0.868511580566486	0.887496806775843	0.845309520585392	0.763510801024118	0.454111983088082	0.877660588842123	0.906257833185102	0.887504482110431	0.90674561646337	0.295838791594262	0.527560007462285	0.878677595141687	0.854717394374257	0.841147617219559	0.897719735244297	0.722644286678787	0.415247898187258	0.89822586155783	0.820086810586442	0.879680705932362	0.129520240187771	0.634943200747815	0.316297229795824	0.874438513516523	0.952591770316556	0.923185572253166	0.306882501886447	-0.0852511409287086	0.642875644078381
LAMP1	0.957090690950263	0.937705698824324	0.935301448514907	0.964097364861565	0.788650902727084	0.982647200987349	0.220272145691508	0.847233458914947	0.961078233164069	0.916769101766226	0.978100250192611	0.922917228903271	0.964222300741101	0.947360970372546	0.968949246542067	0.962941395028017	0.938549036972362	0.868427395998728	0.219913732551842	0.920873250609739	0.794063227116939	0.955623286613593	0.613727925283287	0.898988473048675	0.913841098252371	0.835207403172169	0.957648381014451	0.947374203483201	0.986142956742521	0.795333318000038	0.89191349079253	0.622201370742859	0.72193172640886	0.944151086007646	0.944480709598624	0.944345642890023	0.757866376489932	0.967611953622874	0.909537310764788	0.788477087915417	0.896295727389183	0.938065447448348	0.667019715895021	0.945755833868306	0.944122394296359	0.969897645086094	0.835799242270616	0.711533239292054	0.503726106668664	0.883540574049739	0.975191797492268	0.861672722394789	0.916853810147343	0.959648156313647	0.972139361317744	0.830226229991407	0.85018502396008	0.9459549184136	0.957139159749774	0.770164350943266	0.885282237041318	0.865866222689988	0.882653945581667	0.947044317565891	0.767712337782962	0.853396654155861	0.945911277168839	0.896292831361073	0.839373393023461	0.913557694806104	0.875732861194598	0.855065851641241	0.650726913393434	0.830894637751286	0.865308544156895	0.964730368795969	0.869327233696477	0.89481766218125	0.938563263758646	0.928218167428927	0.933252564881734	0.940838355951526	0.97182767214133	0.957921714551052	0.914622904668795	0.944100043803577	0.952610954682237	0.877385070692273	0.907423608749573	0.883203017875047	1	0.935220205164719	0.945009726292597	0.88348804055281	0.867921939223982	0.883005571849857	0.931279294450877	0.948371124735425	0.410775031933612	0.928727015130639	0.777414141440982	0.94327673818107	0.929549020675227	0.868798738555189	0.770485965446017	0.922568309463944	0.902606586338731	0.922816429601726	0.948965895439548	0.942266654335927	0.883649504857531	0.603206122712124	0.977235867167292	0.916143126259148	0.582000951994717	0.757381669167866	0.940801659963854	0.912253395561864	0.917198996063992	0.957062550703411	0.947916811180145	0.934637404401603	0.580951665623253	0.871265043207048	0.928455388879442	0.909108025301211	0.907109498419065	0.315967651593559	0.593507742902126	0.825355318888606	0.82915775524655	0.909020398150871	0.946916799237119	0.832000288539301	0.525538539305993	0.980372298962316	0.834174758698022	0.909714250513515	0.204787289735234	0.682612395777284	0.367988306444807	0.877513121610446	0.957410414055025	0.876883555946628	0.376749536977667	-0.014298952008197	0.667302360912894
MCAM	0.886682138130778	0.862567772603581	0.871443384997175	0.904783654020731	0.731083157056909	0.90489508903053	0.198498112880572	0.800347508314283	0.888613245617948	0.832753386620493	0.923541709004067	0.854643837112262	0.895588605435532	0.878106162177773	0.907309860543258	0.892428792570894	0.865395211148418	0.800193257790318	0.227585041910549	0.8617076120281	0.786257636632513	0.874701522822987	0.514889275153494	0.8134842409776	0.864850999641734	0.753747337172861	0.899427393413778	0.87481572172108	0.927364307550987	0.682357961495627	0.798489208438753	0.539074331146519	0.680784146569854	0.86758037786619	0.876818795039643	0.881141449268022	0.67010216061911	0.902969042020268	0.860056391025378	0.793102214316898	0.825010538533316	0.875659266444199	0.559989128607606	0.896491292462085	0.880247987929876	0.922759537656493	0.802584879986356	0.677646586384343	0.475808161792942	0.796599864037676	0.904303978340387	0.832055447582188	0.848277285965901	0.906044512722212	0.925996144293514	0.764524174768676	0.786120467772674	0.868793732482686	0.902033155146248	0.691220916672847	0.849482839933933	0.850950249650368	0.879936515712298	0.8870613276434	0.67831626154088	0.780543310486493	0.89845027419381	0.799307813529728	0.743433867878876	0.829006578416858	0.846008022512478	0.787843418729351	0.626507376473323	0.718011267214526	0.786031993112085	0.915478798157845	0.790613171842162	0.836342584001895	0.873942344614694	0.902829092746092	0.876043304004043	0.907700097416855	0.886806858410558	0.925552351143521	0.856039170742623	0.875982286696646	0.895866590922887	0.844897306165573	0.821328694567954	0.791719600187539	0.935220205164719	1	0.905093181057143	0.845807566732375	0.801909270984055	0.831093203963979	0.865320307346987	0.918756071358989	0.302430165717041	0.851202364286631	0.803205140758939	0.926278365903778	0.859742283611771	0.876931657461957	0.691059628998225	0.834470539843092	0.827097361137979	0.846634215897497	0.881441923041353	0.886218200075325	0.797600115660447	0.571590291362338	0.898707997629889	0.891558266650875	0.481034868293279	0.656725077578997	0.888931213818479	0.821762661134394	0.879553314611765	0.883265023080053	0.882826180461201	0.915577291779558	0.630416085468377	0.776532391443247	0.840312504716079	0.831751987095793	0.846678221462845	0.373146552744645	0.604429891010912	0.738485356463973	0.761028312704735	0.858436013067518	0.87352514011269	0.820895108807805	0.515291417045723	0.91845769734078	0.795172801809985	0.873656670249082	0.28475083281777	0.622001339933574	0.400705648698877	0.802015857106466	0.88485012688495	0.797380617423474	0.381049321897389	0.103458643672197	0.603732571837161
LRP8	0.961619230529987	0.967250205409669	0.968802411512351	0.967732436391871	0.872022906783121	0.926585449481302	0.354820645630418	0.908012272713467	0.894309338721713	0.933290578663574	0.89550622464347	0.883321468473123	0.972115834105025	0.888777053964887	0.971269576043013	0.9630996902431	0.939751925165904	0.893931587983109	0.341155463857883	0.878820339458184	0.867293020624584	0.94786616420852	0.732289601867079	0.854699011880486	0.959961596733583	0.903455413892711	0.955263641548364	0.943095848177667	0.921440397319702	0.815636636437209	0.855837231778604	0.71484726288172	0.733387920036149	0.953196416228236	0.964260860008352	0.897407613532368	0.777311951972336	0.964361905572915	0.920556513648367	0.844364379006152	0.872324480979801	0.849018070221945	0.694702883707367	0.901427832891632	0.897915309342908	0.953186738148804	0.87007277927975	0.723191804608835	0.598222585460237	0.831548619772456	0.945853638238802	0.83497659102355	0.945971525904266	0.953237996450456	0.943179530868447	0.829919102559319	0.880979322299608	0.866023294594957	0.858704798763825	0.855054458068439	0.912037256143975	0.797068908773066	0.923335002640722	0.946558547402706	0.830717619995035	0.881649898989463	0.953739292308116	0.851331490355251	0.854606021970629	0.934345973986499	0.896258376071843	0.805658810205939	0.771892512684032	0.819149446581023	0.876256824948504	0.962004120317681	0.910397909823297	0.940807918243136	0.902113013404835	0.930305474178379	0.961383849771103	0.952645285568374	0.954726714789977	0.942395008469019	0.921810133603361	0.941696289959259	0.915310810812891	0.848833613395748	0.920224170291071	0.870991107225187	0.945009726292597	0.905093181057143	1	0.893922011315203	0.838067916641632	0.898052699109097	0.924143742842329	0.961581466137441	0.457455366784866	0.912763185311044	0.839895221199361	0.877636154645857	0.939728635813085	0.889696168096535	0.838820756192698	0.886950268902271	0.856894753373249	0.885193960518094	0.916421288153392	0.928887972991397	0.871091299773402	0.668767347928116	0.9376855811476	0.909732386171362	0.641451656007797	0.753643402367918	0.963336749072046	0.86278572345197	0.863419272340249	0.886024293953613	0.923026194998438	0.884487072257044	0.660255269460446	0.862836010356591	0.889430959062645	0.870795512380078	0.849286942189589	0.397791103826901	0.627246342824361	0.866229499740516	0.853658716199529	0.897299017002371	0.929930966774273	0.83682900137274	0.534769768464222	0.96422535332187	0.848641983801001	0.866939618278022	0.250784170368383	0.762617464662823	0.386307366118907	0.869819705138912	0.921473902721166	0.831053232917959	0.390676891257865	0.0143522789981394	0.716725242626798
SLC16A1	0.933173043407118	0.920169626947472	0.90940245144698	0.89251998499374	0.80851900528419	0.886109236305283	0.247090767070945	0.867264415401838	0.86637285719093	0.885095924637558	0.824731873695337	0.910987476062456	0.905564461132822	0.861802303493154	0.925318499566619	0.89914285841775	0.929503744479063	0.874995663134293	0.185072859005338	0.892799218477862	0.853410604716938	0.913001966146916	0.716134602354557	0.873795121286414	0.911854602161555	0.858436418560873	0.941166872617341	0.914630818738334	0.841785920474147	0.833497761029662	0.905258185575101	0.575474098165572	0.602941145200326	0.922786927015624	0.918012780506041	0.890530639658605	0.684299905232704	0.902338675460417	0.883261409327107	0.83608592893228	0.844669288241068	0.814083990235444	0.65566540924627	0.804493074327046	0.855465757492136	0.851443930551784	0.823575474813598	0.796855339173947	0.501273448698455	0.829083879520549	0.879958250083331	0.821647684513072	0.864727275165179	0.886642222621369	0.906708817732434	0.834631173800015	0.873309648733047	0.856173755933615	0.824590193893196	0.832795294569009	0.893325801176257	0.807783225933607	0.881072988095326	0.87256974814305	0.714727840544028	0.89178737423591	0.882406986063026	0.877141230181497	0.805162042194127	0.825950129017438	0.87354600779912	0.725997564244279	0.637003871291529	0.700934677064851	0.886923927908935	0.927584732804927	0.801228252718956	0.864246428983575	0.843059078930124	0.915535416610942	0.871898894770473	0.896751789955584	0.89901155402394	0.90449068292064	0.923199722925432	0.913243522018568	0.85532966576989	0.855887392015383	0.881014356895138	0.89482381098679	0.88348804055281	0.845807566732375	0.893922011315203	1	0.880459805505229	0.857828040765993	0.913853930574776	0.921913392010766	0.420651002661797	0.889276959964278	0.766578905278007	0.763323442726057	0.861722027250275	0.815933085113279	0.776355758280934	0.896316544049994	0.837709094397372	0.877360016768353	0.819795942846482	0.907324981906162	0.900504355739797	0.594820007232624	0.894592757461594	0.808033257440273	0.589816781618933	0.763856906783813	0.919933897950833	0.828338397883246	0.872494716879186	0.848516995249737	0.882476666557449	0.804367530554918	0.593723242380084	0.820091771809193	0.852501709340156	0.843120048098595	0.882294477623885	0.385531892417351	0.485594390933318	0.81932401618721	0.843748329303955	0.886958607796545	0.89015832601225	0.778508586508034	0.520760203425314	0.927396297516254	0.806667445854374	0.878364240010894	0.218418282669635	0.663186792581254	0.400578850806272	0.810037074926193	0.890998025632799	0.88262977585914	0.372308299016359	0.0485332695453084	0.636493709284967
RTN4RL2	0.912158354722169	0.853218795660083	0.861643123649143	0.828357944932179	0.717880451799734	0.911937941302337	0.153016530339686	0.733470503736164	0.921862655951515	0.858991732487599	0.850554756963725	0.949073060545477	0.837100907154874	0.920899850643285	0.871204098771768	0.859142978279941	0.916377497167271	0.859426289143269	0.0361950564368964	0.925623618138204	0.706172706290474	0.920850411802848	0.667372824133306	0.956309394296322	0.813201197930529	0.785234940621992	0.868164342593127	0.931863079018027	0.8334467123144	0.834208282971291	0.950316996023001	0.502001318067723	0.583234660086236	0.901320981939758	0.844690345624025	0.905182191734098	0.701352753505041	0.814291063806997	0.886321748594728	0.768421591442953	0.819660531116657	0.863549926806104	0.567843409373944	0.839648932581354	0.911487534375387	0.7893394084486	0.753420974353604	0.661044532014706	0.350240446897808	0.91509204646236	0.868218265786053	0.853144973694679	0.803779763804125	0.818808849476027	0.82421100415782	0.831851117094162	0.709212495119338	0.929517297430115	0.848373517290917	0.781279713105611	0.829040087435294	0.869546144630237	0.7504278515948	0.864431877801913	0.672330180854462	0.871914738804559	0.820456418696487	0.939203281732149	0.811291620083585	0.772861560953192	0.825530298995976	0.751156351571494	0.465064138778394	0.733553754007051	0.91398852954106	0.88060962266428	0.691497112589444	0.73400671300038	0.846199793379624	0.869337519577701	0.803058768677078	0.794759498619953	0.889864312846606	0.859920064536248	0.918095071469447	0.92270569464546	0.86300501410709	0.819535066620322	0.86223251901282	0.891183383164226	0.867921939223982	0.801909270984055	0.838067916641632	0.880459805505229	1	0.82453289141861	0.887427714244123	0.841140881066482	0.288619386963681	0.906443279380245	0.714875851208	0.731108180368039	0.823779736594311	0.758006036950172	0.606205361117693	0.94195662522557	0.895252948122854	0.880504470282614	0.785708914335781	0.841495271971876	0.898376079332657	0.372630771809128	0.875526216408901	0.736156464869523	0.611924395302987	0.753016560764261	0.862352480202222	0.909029516432919	0.831780151573445	0.899496183778386	0.834705767567249	0.730584942810535	0.336848082319446	0.773927905789666	0.906178976732707	0.883141537740471	0.883816659194528	0.112334417271856	0.437325339163719	0.846930950960528	0.786239831557764	0.775470432086801	0.84669942668268	0.587670589520457	0.279156114599353	0.882477702729285	0.741045374176914	0.821393696755762	-0.00394552441725843	0.496082526503859	0.219898721188739	0.76793805253526	0.913731611064413	0.945065097479766	0.197508060825936	-0.134974765136091	0.5899788037462
BMPR1A	0.912379105979415	0.924037545267774	0.944859698680485	0.920220024335328	0.885213564692699	0.859491257876241	0.44826906684781	0.89465317055128	0.849724851687229	0.91320875468644	0.817763050792894	0.839444636228719	0.914179447514221	0.813249882663292	0.92265596124751	0.915968396938872	0.90421398442795	0.844554931203058	0.400808139494208	0.875526700305171	0.869175601842242	0.897449855920975	0.755871081434803	0.795529198754245	0.924870079949949	0.90905102396266	0.92461326908126	0.89455450726864	0.850480661134964	0.833133394372696	0.833755723600492	0.685847263233498	0.778922907875915	0.89546965345519	0.922618037314446	0.87418484495573	0.807331908858115	0.897505775980033	0.888180521548474	0.80099301125852	0.84442497555455	0.789969753086494	0.739067158911818	0.824989499905891	0.849284199524288	0.888710921676664	0.873961583534711	0.684191098171654	0.616871487853993	0.788506379718668	0.880452029560916	0.794958311295344	0.892912211713859	0.891927969951462	0.876249318602318	0.805367373052888	0.870656997575833	0.810714171436328	0.797953283755236	0.831132209481822	0.825751941749015	0.799441773612815	0.898216311405452	0.894410541325237	0.810128335366034	0.914911816903547	0.897274791669941	0.826819736349847	0.843218812384604	0.876184089182063	0.856437393990655	0.787322427480475	0.751851915423278	0.777037331288688	0.816192503942076	0.922371332356942	0.878205261848082	0.8964686833749	0.837487048648585	0.88706505296168	0.925915550134491	0.908438063768108	0.894091613223366	0.892200305005258	0.861150059783681	0.907807722066062	0.834593447965722	0.799198146820736	0.926565458178159	0.850539269646795	0.883005571849857	0.831093203963979	0.898052699109097	0.857828040765993	0.82453289141861	1	0.901974877663835	0.916509205176211	0.501759611202334	0.863632449674503	0.86152315753467	0.782176739658668	0.892420608720807	0.861349546744427	0.811482654716331	0.871434231459996	0.855718001354737	0.848964873281079	0.860106206133284	0.91078099380296	0.832686800784622	0.669489994702333	0.880058858104754	0.886665769500182	0.618628288347928	0.801171099766995	0.888432701414395	0.779931169926017	0.87011693481692	0.813133032228268	0.8769420594067	0.829879150781548	0.642744967565837	0.780039424565123	0.807415083126281	0.834346587820827	0.78893001134602	0.451856031467891	0.699676269640214	0.858194768904543	0.835869969104867	0.868141665973657	0.891742614327186	0.787540837501233	0.503388571707119	0.912220214202763	0.835826918539676	0.831968831415738	0.283481873937946	0.693617282232215	0.413158704168006	0.910340021659019	0.887180218403102	0.788481679964905	0.412634605278198	0.0600506201152033	0.730725889990933
