""	CD3D	CXCR4	CD44	CD2	PTGER2	CLEC2D	GPR171	PTGDR	RPSA	CD8A	CD3G	CD8B	ITGA4	KLRD1	ITGB1	PDCD1	SLC16A7	CD69	CD247	ITGA1	NCL	CRTAM	LAG3	PTPRC	DPP4	LRP10	CD47	RACK1	JAML	S1PR4	CD46	ACTR2	TRADD	SIRPG	FAS	LAMP1	VSIR	TNFRSF14	KLRB1	DIP2A	CXCR3	TFRC	JMJD6	CCR5	TNFRSF25	PTPRA	CXCR6	CD74	CD63	ADCY7	STX4	TSPAN5	TSPAN14	SORL1	CD6	TNFRSF1B	F2R	CD81	ATP5F1B	PTPRZ1	EGFR	APLP2	CANX	PTGER4	SMAP1	CD4	HLA.DPB1	C1QBP
DIP2A	0.0699511668736706	0.292197259455568	0.382058776301654	0.178990521691729	0.152797461742926	0.179189585827769	0.356722923771213	0.0661680581115376	0.14527809066769	0.0356110790732449	0.0473558088781498	0.0158731903650796	0.48125268482595	-0.172732786051005	0.276823216735544	-0.256178303244439	-0.017952153436009	0.173801109384881	0.158565345152365	0.015011483861363	0.432746663772395	-0.100778769818959	0.074584925271656	0.42974852909698	0.412045701680069	0.227613049911693	0.134112973567217	0.204018078122824	-0.138504584858994	0.0788590277818639	0.224914631151909	0.343887242545051	0.137007181942466	0.156377787248672	0.498032510344944	0.31009665630478	0.128985076369065	0.152152277658462	0.310654990556114	1	-0.0661928187131625	0.341123810802487	0.103920835951062	-0.220273364933498	0.386126145512582	0.346764205829306	0.0755094412564879	0.203189825667888	0.202612577513038	0.181607152035044	0.280860858531998	0.497291376642891	0.290814863355043	0.286202841644414	0.297328401060995	0.387824774178394	0.000286015754687417	0.122932764282576	0.200068281946411	0.211282545906138	0.217928878632067	0.298052567293788	0.284529821308625	0.388061159662612	0.267071066108117	0.414716332629193	0.200133362260046	0.351836538839295
CXCR3	0.782461632381126	0.551646690810783	0.536612700984671	0.754553095881867	0.654507704043924	0.641874396089635	0.428232070383118	0.214904226424946	0.730857085235251	-0.228698470538964	0.836199337505497	-0.107219423323969	0.179491183820082	-0.286582496985742	0.311374740333368	0.0221445475576749	0.15422529434323	0.748607448498258	0.575610140837985	-0.0518380728507175	0.660625009831756	0.359097858652656	-0.114876132643595	0.446601271644326	0.621159531995939	0.479475056186531	0.787296737305916	0.723414530317564	-0.330982471387064	0.603679030584853	0.670938945378471	0.570358689673561	0.655219037405725	0.809152145771234	0.29864108603645	0.283803603961293	0.558324537995053	0.62542825941699	0.640244286880843	-0.0661928187131625	1	0.440053456659598	0.064502144219505	-0.347498546248957	0.579694358491223	0.22258888735933	-0.236301109269557	0.272287069379244	0.615462362360604	0.611906381302281	0.577948119242816	0.367332204438277	0.624675163532652	0.147536702885076	0.731908638887031	0.544949019859776	-0.25461568545644	0.325826940570765	0.67077424659263	-0.214852751874139	-0.181084656370503	0.0890729318107844	0.153521447076531	0.324392466797812	0.635531347454207	0.574825256636485	0.240368763969858	0.668931993964413
TFRC	0.29102324750438	0.126292388346273	0.450403822543071	0.308361772008848	0.316298194011906	0.411665134593893	0.117832972602537	-0.0267295455569634	0.513361655510651	-0.271629214759319	0.317388498003453	-0.21386186190601	0.24364807534434	-0.26732342276908	0.333060737333797	-0.347965265399963	-0.140335966950715	0.303230064603703	0.259239960288672	-0.0212233865500133	0.778866149607711	0.277574401893022	-0.282861492186136	0.417029605680716	0.317942187213415	0.672036091853139	0.487859149252538	0.509913447730696	-0.382945500173639	0.0779640119280643	0.67421152717573	0.740479313276398	0.25865902274582	0.553378159015709	0.170494573771368	0.642701140443067	0.572882065335966	0.209421156772277	0.341489659998119	0.341123810802487	0.440053456659598	1	0.416854446556616	-0.265691720391501	0.38802306172393	0.825255582144393	-0.128491833205753	0.744380199087584	0.758779338028134	0.71264879330159	0.715813303872984	0.464358168574732	0.690410687428584	0.7830984464701	0.375466637166149	0.644522730440766	0.00898584702076828	0.757235408272504	0.637986684082965	0.544347157258432	0.577014720933598	0.792822247705077	0.807606964064517	0.0515522771494691	0.544787584688633	0.587366969451118	0.637945441531932	0.716380243783719
JMJD6	0.249955740853633	-0.0562290235088743	0.39503840238261	0.310080913473166	0.06496833663465	0.37043111387918	-0.0602586507273653	0.517259099346828	0.21315170644399	0.272544381763636	0.221316994656747	0.338979186956337	0.342279848563593	0.394570535966316	0.480869514566728	-0.0518773967618995	-0.0292332417337646	0.0688956605172985	0.376528642024909	0.503094582251967	0.381429961612301	0.684566397703923	0.156029612843256	0.462009942324061	0.0736785663672643	0.496487395241466	0.0908252603961079	0.205976577531288	0.317755969109598	-0.135991475095825	0.479127993916347	0.638091388330249	-0.0651730238014284	0.371474184329717	0.18203649708066	0.36129246944173	0.422372212239746	0.0669974607685757	0.119722302821747	0.103920835951062	0.064502144219505	0.416854446556616	1	0.218915589568611	0.081351749201107	0.559023227483638	0.276628449776194	0.425119543525132	0.313251411203834	0.32457052601681	0.410335256061513	0.368510011250442	0.489156694866898	0.358992177181169	0.138998065752976	0.2415250597137	0.181093204736515	0.369518237164034	0.250052135276225	0.0797940450418341	0.0898000442436882	0.344421581387259	0.293612348000163	0.361168363415898	0.184399569722515	0.123192863023482	0.50003548517145	0.30216633760283
CCR5	-0.271543946802793	-0.608565982889315	-0.302556128594539	-0.194113920860156	-0.704591144669683	-0.468776695299351	-0.662640134155471	0.294145875837461	-0.591008476538631	0.748496128166225	-0.263493783434912	0.705494886213681	-0.197570268398213	0.813377983172952	0.121600415552325	0.4843076019117	0.262934423999229	-0.640628494694776	-0.0372815782120859	0.685953444526489	-0.4582426106228	0.30012435053878	0.510241658722475	-0.365335193884149	-0.624544988024101	-0.168954715917546	-0.541982269607556	-0.609141056144852	0.779525555340696	-0.528170594617992	-0.405299459870729	-0.172909141316275	-0.658615080954425	-0.392514307324102	-0.208995269354127	0.0285983608973753	-0.509425518781798	-0.575183271737061	-0.728727628516085	-0.220273364933498	-0.347498546248957	-0.265691720391501	0.218915589568611	1	-0.651218649959405	-0.189683906778987	0.533733256328837	-0.179615612039981	-0.277918894413565	-0.269157949135469	-0.514362114048859	-0.0898362248672028	-0.448620829468118	-0.320408468173595	-0.527852351204994	-0.620964286763171	0.488193937911755	-0.0934340554252795	-0.377120959808836	-0.0917662856735671	-0.104121852493889	-0.188901093918459	-0.28491092875823	-0.328725509174422	-0.426216205443088	-0.691099037968438	0.0685903558643813	-0.575715293984467
TNFRSF25	0.524916295513579	0.710914449244533	0.778453628845286	0.581919628295632	0.708804676370992	0.690457170051011	0.741091288031125	0.0346382032370987	0.662693326148615	-0.447939767588055	0.597426605299963	-0.363137768723504	0.383005741649074	-0.617667991455187	0.00579545826490637	-0.372657841364853	-0.0719939156808316	0.794800699881118	0.455293959731157	-0.370765574178989	0.647686103306757	-0.0334919446517538	-0.32124290711791	0.726228080289965	0.79008740756954	0.399629402807268	0.702021981988254	0.686227831104753	-0.573619756024241	0.570545115950035	0.636801280334191	0.426542738060425	0.700782599324737	0.569142149510312	0.552075676022904	0.0483149213451723	0.633738412404722	0.76294491749484	0.792951558857627	0.386126145512582	0.579694358491223	0.38802306172393	0.081351749201107	-0.651218649959405	1	0.179674935945939	-0.277294060821797	0.124883295382705	0.273455755436103	0.452259489599304	0.675093626823348	0.42882755862515	0.684541601427439	0.23562165519638	0.823883353863908	0.63094859298534	-0.385615982516155	0.0485577938769124	0.502107943665666	-0.168679725416968	-0.160590829582215	0.0268783037243946	0.142319852682126	0.549857230418267	0.477157733458426	0.744728686965833	-0.0478100608954881	0.66150136161335
PTPRA	0.106437104743076	-0.0330263570610874	0.312128380770659	0.115863682236838	0.187865809951751	0.300945128663068	0.0273940631834302	0.118764113533561	0.366554053251787	-0.178862105033683	0.141377002015234	-0.143603736949901	0.353261560712515	-0.0928381483207783	0.376718945357216	-0.503050208334253	-0.365719772517425	0.152410166439875	0.126952753677969	0.152988052941462	0.71485067250204	0.375487390618047	-0.231673959934988	0.420471550023578	0.21064434097121	0.685170636864481	0.252712254885411	0.364613616231742	-0.188334829904071	-0.0987698636167377	0.612517574380308	0.695661073518188	0.0676580176278424	0.500852268314864	0.185397891088647	0.623640673174848	0.484637633437516	0.0773363837913859	0.270054036408108	0.346764205829306	0.22258888735933	0.825255582144393	0.559023227483638	-0.189683906778987	0.179674935945939	1	-0.0814502619642941	0.731567435662901	0.688920665527676	0.578904813743878	0.595036205795951	0.556054900122075	0.69413958474002	0.819320690639596	0.182140036812616	0.502944810656723	0.0944695629194722	0.701617436250312	0.453323430439698	0.666635614711499	0.685062797005519	0.880282715369968	0.848667306735838	0.118381146915304	0.398904129580824	0.438693863489186	0.647439031480235	0.587075997831225
CXCR6	-0.0428441262456689	-0.318697740139705	0.201733415002117	0.104285581270654	-0.580396176818748	-0.305116771351521	-0.421878819826575	0.388610326391762	-0.438405691793488	0.806383765615496	-0.202434442480276	0.716803800312777	0.408272183929425	0.69126394856963	0.441826709853018	0.518473096890064	-0.0416266882499733	-0.431127743031108	0.200211485318331	0.579841525064611	-0.0653740078098923	0.426349360736393	0.681439790261604	0.155442594005889	-0.175214589033235	-0.0319760379532907	-0.398132709929727	-0.411700933039919	0.623458797399157	-0.388760923000276	-0.13892359569526	0.162157080848187	-0.594003356733536	-0.208039830292444	0.24419840319963	0.00139163960726854	-0.259608896989356	-0.307964414065534	-0.482033468644639	0.0755094412564879	-0.236301109269557	-0.128491833205753	0.276628449776194	0.533733256328837	-0.277294060821797	-0.0814502619642941	1	0.0927827798062363	-0.145817652767452	-0.12425739504351	-0.243678848787752	0.132310250817126	-0.150929459233388	-0.0944047367578012	-0.301925138928569	-0.271626143075074	0.762851013050968	0.0643148125204407	-0.159625122086716	-0.125154625932657	-0.100578964174889	-0.0408661946601916	-0.087837280312133	0.00495158942827848	-0.212541312298523	-0.221351632696249	0.309057872917321	-0.348638713587694
CD74	0.178724272692943	0.0245633173061024	0.317230737982873	0.192590249222036	0.0959963850426681	0.214462720099677	-0.0933071078089689	-0.0990899265893609	0.341936195770292	-0.128158676351575	0.121797563789739	-0.115621751190871	0.284941131402119	-0.0608721510978416	0.49729070725899	-0.158643004129766	-0.175074293280108	0.116634139109047	0.218318104640049	0.0638519190144944	0.663006746883057	0.348544596300332	-0.125843826222713	0.299082862110097	0.107737839089409	0.619828671232366	0.310218886242709	0.339222817426963	-0.188560687024365	-0.0486921762814771	0.51907252937207	0.720975669090634	0.0180188318069142	0.355256360195775	0.0886349842934309	0.633597401784532	0.492446613846433	0.0448369887769644	0.164355825284345	0.203189825667888	0.272287069379244	0.744380199087584	0.425119543525132	-0.179615612039981	0.124883295382705	0.731567435662901	0.0927827798062363	1	0.758697604095811	0.625776543240153	0.500471379766568	0.347693195997844	0.531711571981898	0.81142392031597	0.17024460932517	0.571502179254628	0.203112010446416	0.957365317814528	0.577629775872801	0.468653418718232	0.531286529904188	0.840772422744104	0.780044876887982	0.0766708127196127	0.447327924415515	0.478860005308443	0.910892177787625	0.524339904246505
CD63	0.592661656523964	0.355915231444841	0.329386206308006	0.532544409416788	0.485490549450741	0.510323659283987	0.207544504240102	0.125149101250821	0.719967905403643	-0.181612646161804	0.565538641054566	-0.0579076762638611	0.245271585558426	-0.132053142095093	0.630256950993165	-0.108306394125853	0.111507842554238	0.456640562390828	0.535995621637767	0.115752011677154	0.821946995387003	0.384393756846306	-0.065990100403156	0.365618780091457	0.369146202409309	0.736607045529578	0.675260489392077	0.714739121287741	-0.3146547828341	0.391757760053473	0.700647347320041	0.806166187566299	0.443405097240522	0.679809504268713	0.271014842967819	0.810772189705991	0.657376662593524	0.338239919156631	0.489230196517014	0.202612577513038	0.615462362360604	0.758779338028134	0.313251411203834	-0.277918894413565	0.273455755436103	0.688920665527676	-0.145817652767452	0.758697604095811	1	0.728940978444763	0.663852320114824	0.538506597852875	0.679108397821804	0.526055002973046	0.443651891501326	0.678757553487807	-0.128815525563584	0.807642465678614	0.868428929053684	0.279387545266751	0.351842610478776	0.711158137636173	0.626024371838014	0.262751295941404	0.792525992821078	0.50369354246714	0.749841765903861	0.822889079770041
ADCY7	0.496707363267117	0.252417383069646	0.414024818235675	0.49531954904344	0.43936027039543	0.48750266615814	0.149002466608639	0.149269274836997	0.651269049273464	-0.234319139147405	0.551702562939904	-0.113761293736256	0.339800044295413	-0.203932277549669	0.430981253846456	-0.319862442502498	0.00786812847983663	0.378149970719838	0.567455071963314	0.0831954243967058	0.735567228244822	0.386282850608513	-0.269648029942425	0.526526316204691	0.420649232125675	0.782692614768755	0.620961803546336	0.629110377363807	-0.373319240591549	0.316722271144245	0.765588997108581	0.720753635441166	0.383893423833813	0.721382334271453	0.363413997614808	0.648022766934838	0.647572762820872	0.328188861303727	0.449351203027934	0.181607152035044	0.611906381302281	0.71264879330159	0.32457052601681	-0.269157949135469	0.452259489599304	0.578904813743878	-0.12425739504351	0.625776543240153	0.728940978444763	1	0.731541960613839	0.587266242321214	0.759353865139194	0.548381494926906	0.456492266761581	0.590482018270123	-0.107418188121234	0.590854297954716	0.623799424564646	0.108174789726458	0.141068480542641	0.515826006479635	0.468746754124622	0.204304338304012	0.544345174164473	0.53942099196521	0.528330312730915	0.722004975781974
STX4	0.548637401319757	0.435976292745166	0.571940909399121	0.54959613483587	0.636643760554327	0.75702720361028	0.463733950069393	0.222757744034279	0.75427698392309	-0.361353426014502	0.611164004930612	-0.242480822625597	0.358458767565291	-0.387530756288077	0.341613854971277	-0.419948638480896	-0.0179336456378787	0.642151844503663	0.480776741005114	-0.0856490612942763	0.806639792734642	0.31742019182308	-0.304031818965765	0.669240258379104	0.614875569189001	0.67349425904831	0.705630304595255	0.762857749266948	-0.520270523202774	0.414890479149048	0.823792007929957	0.739447868901475	0.602998886052138	0.782242416139472	0.347617702945883	0.453508086118796	0.731080792809887	0.59034342021345	0.673997624937799	0.280860858531998	0.577948119242816	0.715813303872984	0.410335256061513	-0.514362114048859	0.675093626823348	0.595036205795951	-0.243678848787752	0.500471379766568	0.663852320114824	0.731541960613839	1	0.55798770073193	0.83038846484288	0.547677523412145	0.6291354945408	0.745505524356964	-0.2540962787628	0.431141390791577	0.653052136940858	0.154256084586662	0.181855811633717	0.485518317854877	0.501670196509156	0.411849483178945	0.714689348393073	0.691852342377882	0.369374943427934	0.841975085080223
TSPAN5	0.373823569974712	0.294001496290454	0.51534901792964	0.422522628413575	0.287765709184953	0.474452496861396	0.291589976324849	0.415406064517199	0.444186102078768	0.15340559811429	0.469673334669063	0.174385394384299	0.560759364561752	0.0591112427523347	0.465455591228815	-0.355407925347712	-0.139436271576964	0.337253865044986	0.564873898309891	0.394004850184289	0.717407257829532	0.437793262147247	0.0383414438407455	0.70877356621955	0.436200574485877	0.641699670798361	0.345012288314383	0.469461081241609	0.034185132300998	0.246379258625431	0.676296262196307	0.641059236046988	0.226637516719614	0.59858815138611	0.58611798530188	0.570064578526699	0.411557689093949	0.266847440235512	0.426355696088242	0.497291376642891	0.367332204438277	0.464358168574732	0.368510011250442	-0.0898362248672028	0.42882755862515	0.556054900122075	0.132310250817126	0.347693195997844	0.538506597852875	0.587266242321214	0.55798770073193	1	0.67669727491395	0.284971474575313	0.378141304023271	0.361710473584056	0.0726263061760457	0.281002053253913	0.449327323674798	0.0488595294779611	0.0840706717162989	0.382076955221021	0.277934206000359	0.442754879889742	0.487767884077854	0.349898703881302	0.389273473621532	0.576891425909034
TSPAN14	0.587856111276082	0.467834519247252	0.688184924581772	0.615355085828419	0.631511054105405	0.709596290667156	0.44328057875297	0.339143707454933	0.745740118902638	-0.273141062939627	0.630208573350077	-0.131995130434531	0.51993233820245	-0.280859263881979	0.414987959158317	-0.427890756898754	-0.211817388270828	0.629692606205092	0.593671879122117	0.0447672913057478	0.880667078414701	0.414550829750116	-0.218188753123478	0.785694983829766	0.66648228727883	0.778733638361996	0.686502533743129	0.752580832181699	-0.370388027107372	0.408790551778061	0.86378753016146	0.798328794808434	0.519390399543902	0.804542576418698	0.587555374213209	0.472858995176743	0.808947276727301	0.614384715038716	0.689442680612	0.290814863355043	0.624675163532652	0.690410687428584	0.489156694866898	-0.448620829468118	0.684541601427439	0.69413958474002	-0.150929459233388	0.531711571981898	0.679108397821804	0.759353865139194	0.83038846484288	0.67669727491395	1	0.567968286291076	0.663714074268906	0.669027415813704	-0.18295637905696	0.466105662243689	0.684624944490635	0.117768073162237	0.145921632225004	0.484610960268126	0.498060351572418	0.52235649093042	0.595441269153158	0.671046595871904	0.423430627104631	0.81353467788056
SORL1	-0.0490904722948886	-0.0637896298039094	0.28793893594796	-0.018101109477917	0.114266140978633	0.180191176931246	-0.0287953330825846	-0.208952911809675	0.232567463382995	-0.336390248474561	-0.00222065749749661	-0.363501078106235	0.275635848560144	-0.291197021021002	0.212491818854363	-0.495268179789628	-0.431609922528711	0.092425182651353	-0.0703079580139989	-0.139336664625633	0.589430300445193	0.150698856019005	-0.332251915676662	0.318501146986985	0.140991496275491	0.527142404534459	0.221323580270239	0.230406299140936	-0.360643962462498	-0.168447808400329	0.479995559160902	0.578996540291441	0.0188420696542776	0.306039357703401	0.022588493520596	0.408889036785675	0.450350261378105	0.0517581858314268	0.177590904078824	0.286202841644414	0.147536702885076	0.7830984464701	0.358992177181169	-0.320408468173595	0.23562165519638	0.819320690639596	-0.0944047367578012	0.81142392031597	0.526055002973046	0.548381494926906	0.547677523412145	0.284971474575313	0.567968286291076	1	0.138570530356233	0.531140233515826	0.106545817967395	0.751492242689327	0.302726381509894	0.676770789211235	0.688440307324531	0.873807246344336	0.859186548093608	-0.0715150395288179	0.283767269619776	0.554616343122436	0.595015562591753	0.451007266545758
CD6	0.684147053110841	0.73972720028006	0.710257373915589	0.706533644017039	0.777005408626009	0.788527155643928	0.693992527160411	0.143544628013687	0.747009610598915	-0.38034733326935	0.749436378115019	-0.30638868298947	0.375997462042947	-0.500969335178839	0.211768624435078	-0.204739926186478	0.177634923968691	0.859553678856663	0.603832286972613	-0.19767034035523	0.675992700163154	0.182123498702561	-0.252260072428765	0.655937720814921	0.777412015383248	0.421990660099935	0.798342478170395	0.760232902231577	-0.487441692207223	0.676668745943557	0.70207812261305	0.480008384001464	0.750915672167808	0.657139151676344	0.480117416732927	0.227832485087578	0.573763095904416	0.793634062786074	0.817431387847135	0.297328401060995	0.731908638887031	0.375466637166149	0.138998065752976	-0.527852351204994	0.823883353863908	0.182140036812616	-0.301925138928569	0.17024460932517	0.443651891501326	0.456492266761581	0.6291354945408	0.378141304023271	0.663714074268906	0.138570530356233	1	0.716994332941873	-0.351616830612767	0.181700566274589	0.580788139176746	-0.25689663851458	-0.243778120117641	0.0169800455563789	0.107587355146476	0.603420070608184	0.600618821341079	0.761927397018806	0.0729338534166695	0.684222746758973
TNFRSF1B	0.546356137274553	0.648048210546922	0.562360505438311	0.515234019915378	0.725367276904763	0.710069048670097	0.619863787682132	-0.0559071268103806	0.79192998170016	-0.463576731131821	0.581933496911274	-0.427518899274776	0.415612318570997	-0.526030115562935	0.373851633688659	-0.381175058633997	0.00812739059671049	0.726366910619807	0.46415722105523	-0.275183151095803	0.744715967077441	0.144712140651579	-0.274421256278447	0.604788244697634	0.578385690772745	0.54848589676167	0.788248249982495	0.807579851260489	-0.54859717661745	0.602401662305065	0.743031338227665	0.648298400684519	0.693049509768423	0.634685979976005	0.3655540520385	0.479858760553182	0.703468787113431	0.586391646802349	0.762158901335629	0.387824774178394	0.544949019859776	0.644522730440766	0.2415250597137	-0.620964286763171	0.63094859298534	0.502944810656723	-0.271626143075074	0.571502179254628	0.678757553487807	0.590482018270123	0.745505524356964	0.361710473584056	0.669027415813704	0.531140233515826	0.716994332941873	1	-0.319283658315262	0.547286824805882	0.655079235184297	0.0600393621412982	0.0936438508993794	0.478680460939926	0.447187909136163	0.393487854632326	0.796374519814781	0.812805108611759	0.429564473134363	0.833186798757732
F2R	-0.382945372580643	-0.573002371838935	0.11433028555294	-0.230945397666832	-0.712422864198665	-0.364163325971144	-0.577447022205838	0.169914349886932	-0.59418839036982	0.584942759069101	-0.419277147824939	0.386012595540133	0.347393502130898	0.559912509877568	0.183986957522024	0.270906424703189	-0.311093041759551	-0.529068786839821	-0.11222808090805	0.410656652962513	-0.053936372835317	0.424562153036377	0.329132230233294	0.0418124234963885	-0.300239279818088	-0.113905419859081	-0.549995126014909	-0.571582381666048	0.535221596488993	-0.573458520269821	-0.14164368071596	0.0118266506260526	-0.761438766782274	-0.295837737527386	-0.0451107866647375	0.00476846047452067	-0.495304295185543	-0.417571368889931	-0.597473994240218	0.000286015754687417	-0.25461568545644	0.00898584702076828	0.181093204736515	0.488193937911755	-0.385615982516155	0.0944695629194722	0.762851013050968	0.203112010446416	-0.128815525563584	-0.107418188121234	-0.2540962787628	0.0726263061760457	-0.18295637905696	0.106545817967395	-0.351616830612767	-0.319283658315262	1	0.203953199760653	-0.307153470039924	0.238578490242382	0.2547875932332	0.158443273006716	0.206287187411479	-0.187386113459958	-0.371255707262261	-0.168414552824388	0.329183767401868	-0.462783717508282
CD81	0.201353901566114	0.0121098324677665	0.261020415368529	0.200005367067013	0.0963214409759105	0.208959147071838	-0.128179805877772	-0.132469442409336	0.338169747604391	-0.122469845250488	0.167819472611201	-0.111816620454617	0.200082124309231	-0.0411909543290048	0.505120495703952	-0.0691398944063378	-0.0848800682570045	0.112838204118349	0.219626653273769	0.0760962054866002	0.63657880316955	0.346859106738752	-0.112450024260503	0.192260016785962	0.0578636658992021	0.589343230886117	0.345554048751977	0.329326204418942	-0.176000867595953	-0.0182576540780654	0.493745729623279	0.681765215565376	0.0329798847819977	0.321401894940914	0.00625668152963233	0.676902084521631	0.452308736554296	0.0424286655094352	0.131413758134695	0.122932764282576	0.325826940570765	0.757235408272504	0.369518237164034	-0.0934340554252795	0.0485577938769124	0.701617436250312	0.0643148125204407	0.957365317814528	0.807642465678614	0.590854297954716	0.431141390791577	0.281002053253913	0.466105662243689	0.751492242689327	0.181700566274589	0.547286824805882	0.203953199760653	1	0.607544559529798	0.486454206766182	0.552150308949173	0.837024108297496	0.778826975292079	0.00260614134315299	0.46257784696186	0.442628541964018	0.895685280491972	0.5023651001497
ATP5F1B	0.749400960435833	0.593522891796619	0.494567283796684	0.700051377684115	0.619706006782069	0.578671179301823	0.402238312160853	0.137156637175675	0.809398826442529	-0.228158065355344	0.646956329445114	-0.0160847391131426	0.155700047789718	-0.240582972541365	0.504117893454379	0.0464984241328358	0.231433958180924	0.626456424091923	0.632876802347132	-0.0440079523231504	0.770090683065842	0.220111591057457	-0.0360176829961791	0.403340462374518	0.521275356435729	0.634706049485666	0.796930423772432	0.817593255703616	-0.379059027873073	0.558392785790417	0.646208387967066	0.734367766527512	0.614409544033547	0.639399565913967	0.414623924298337	0.611388379862845	0.776637100979915	0.573053012704783	0.621306430202004	0.200068281946411	0.67077424659263	0.637986684082965	0.250052135276225	-0.377120959808836	0.502107943665666	0.453323430439698	-0.159625122086716	0.577629775872801	0.868428929053684	0.623799424564646	0.653052136940858	0.449327323674798	0.684624944490635	0.302726381509894	0.580788139176746	0.655079235184297	-0.307153470039924	0.607544559529798	1	0.0660196517518404	0.143232260357327	0.436077989397734	0.435328505955296	0.480392826323604	0.779174150236485	0.495466546832617	0.576144845998103	0.853599347746115
PTPRZ1	-0.444908526833977	-0.418411414048995	-0.135039582216605	-0.428974412010504	-0.254442371007198	-0.25788977003888	-0.327714985148017	-0.354266609420565	-0.179884877468903	-0.257507761300873	-0.430244045849897	-0.291613327808487	-0.0925135448675055	-0.178437597370825	-0.0951800375625343	-0.333457447739274	-0.399069975247551	-0.288797227584474	-0.489873782815748	-0.178534442113791	0.206845652623184	-0.124319255131788	-0.30123195043739	-0.196473247151591	-0.201417793237976	0.127179519004953	-0.197081322414629	-0.179467925778567	-0.239556356025664	-0.48117877435086	-0.00133717266011606	0.123738362066565	-0.296343815960893	-0.137363978615464	-0.269401471016898	0.230687366288466	-0.0183170187276364	-0.255004578556914	-0.214267721037128	0.211282545906138	-0.214852751874139	0.544347157258432	0.0797940450418341	-0.0917662856735671	-0.168679725416968	0.666635614711499	-0.125154625932657	0.468653418718232	0.279387545266751	0.108174789726458	0.154256084586662	0.0488595294779611	0.117768073162237	0.676770789211235	-0.25689663851458	0.0600393621412982	0.238578490242382	0.486454206766182	0.0660196517518404	1	0.989213405335915	0.771702766985724	0.845669451417207	-0.3161558727156	-0.061963349446177	0.100081389850022	0.333844454088766	0.0646645418559782
EGFR	-0.407364387033745	-0.376899946912473	-0.100279827871193	-0.385192663958062	-0.235594336884399	-0.231337712224391	-0.305766018784274	-0.342833080236735	-0.145459346091373	-0.244076114507678	-0.402548537913769	-0.272225593838713	-0.0626331420381324	-0.163650392531975	-0.0454143794508055	-0.30669908000792	-0.393588397336296	-0.25623364572676	-0.440724150672545	-0.175757457674997	0.267089924545117	-0.102448670707318	-0.273090397752877	-0.16726829698423	-0.1725985230958	0.167574014139141	-0.164457470831442	-0.140068079032895	-0.223957992280135	-0.446051353574561	0.0196604392453749	0.175825064635614	-0.279894918759663	-0.117650763269522	-0.235748445942941	0.274294247817618	0.0188973444010752	-0.233220364239754	-0.185866894749266	0.217928878632067	-0.181084656370503	0.577014720933598	0.0898000442436882	-0.104121852493889	-0.160590829582215	0.685062797005519	-0.100578964174889	0.531286529904188	0.351842610478776	0.141068480542641	0.181855811633717	0.0840706717162989	0.145921632225004	0.688440307324531	-0.243778120117641	0.0936438508993794	0.2547875932332	0.552150308949173	0.143232260357327	0.989213405335915	1	0.806001855533396	0.876569909181093	-0.274243292667264	-0.0111170223343508	0.130545177103543	0.405750633622082	0.111163408890493
APLP2	-0.0241241361412249	-0.104838241517523	0.131686116024354	-0.0337221016643903	0.0473796231171381	0.113341946489832	-0.114913861955013	-0.144704804327009	0.244038203645303	-0.198906490857371	-0.0185441252122038	-0.210122248317566	0.215647128273241	-0.119227003674143	0.382726674333135	-0.381080085562135	-0.301923094403148	-0.00111837866391188	-0.00663056643192131	0.0302343123912543	0.606312090921115	0.20260528427774	-0.186779291220354	0.196809349260406	0.0112334833696786	0.571856692010149	0.189854513506184	0.243063475929671	-0.253897147149813	-0.152054949976966	0.440602085479867	0.593902503371147	-0.0273187048745739	0.27377776674201	0.0107999530325032	0.649340733314786	0.393372264191998	-0.0679108000607995	0.0993464454430437	0.298052567293788	0.0890729318107844	0.792822247705077	0.344421581387259	-0.188901093918459	0.0268783037243946	0.880282715369968	-0.0408661946601916	0.840772422744104	0.711158137636173	0.515826006479635	0.485518317854877	0.382076955221021	0.484610960268126	0.873807246344336	0.0169800455563789	0.478680460939926	0.158443273006716	0.837024108297496	0.436077989397734	0.771702766985724	0.806001855533396	1	0.908294813728472	-0.101214095282424	0.387573756143329	0.376009163750968	0.73110936941454	0.483211928298829
