""	PTPRZ1	CDH2	PTPRS	NRXN1	ALK	NLGN1	NRCAM	NCL	PDGFRA	NRXN2	SDC3	NCAM2	DCC	NLGN3	GFRA1	PLXNB2	ROBO1	NLGN2	PTPRF	CAV1	PLXNA4	CNTN1	DAG1	GPC1	LRP1	THY1	ITGA7	OPRD1	IGF1R	MYLK	EDNRB	ADAM22	PTPRA	DDR1	ITGB1	CHRM3	RPSA	ITGA3	SORT1	LIFR	LINGO1	PLXNA2	FGFR1	LRP6	FZD3	ITGB5	CD63	MCAM	PTK7	FZD5	APLP2	SLC16A1	TYRO3	MCFD2	LAMP1	APLP1	NOTCH1	TSPAN15	PLXNA3	PLXNA1	NOTCH2	DCBLD2	F2R	NCSTN	ANTXR1	TRAF2	TMEM67	EPHA4	ATP1A3	SORL1	BMPR1A	CADM1	ITGAV	CD47	ACVR1B	CHL1	LRP8	ABCA1	GPR37L1	BMPR2	CELSR3	ACTR2	DIP2A	AMFR	CD81	CD74	CD69	CD44	JMJD6	CLEC2D	CD46	RACK1	TRADD	STX4	ERBB3	HLA.DPB1	TNFRSF1A	PILRB	PLXNB1	TFRC	C1QBP	TSPAN5	ITGB8	SMAP1	LAG3	CD9	CANX	LPP	PTGER4	CXCR4	TSPAN14	PTPRJ
CLEC2D	0.705182834257805	0.70384675863937	0.802636708301073	0.721947396280874	0.710292290364349	0.718399878326914	0.654150497193305	0.761783481813548	0.669703344268121	0.701595546476023	0.715198564927812	0.664889074649866	0.687291728751546	0.648738465621812	0.649365549016346	0.705599313154639	0.772345243308716	0.786066120496384	0.716016997846882	0.50609299210473	0.714888315281089	0.668742341594009	0.712381369073103	0.720470360789964	0.700396855106324	0.459328239408102	0.665974340693124	0.49776275175838	0.691794130356668	0.579228548850255	0.680658610613917	0.65983012702035	0.79630266602222	0.715153916616273	0.68402564409246	0.652120750076955	0.792868456619463	0.662752718684259	0.712087566442238	0.58997253328697	0.696721842307552	0.676522612324212	0.669336488756049	0.676386841339315	0.775034254080903	0.754876950647908	0.699747823419183	0.649563679899007	0.709599564567332	0.638573132185623	0.694084096055736	0.760183038436363	0.723501974588144	0.68561075296291	0.747159546625541	0.756843026475937	0.711286248166863	0.659588875349712	0.786599896919974	0.792105634548621	0.679041187051944	0.530414703637376	0.703943878987902	0.819352984061048	0.654537285092869	0.761790158447042	0.748641801160541	0.708160046712041	0.688724240913315	0.804633391153085	0.643338493542121	0.622051188506991	0.668379977636823	0.816798169000508	0.75621668240732	0.736904520298155	0.669428036244503	0.714504886586742	0.760010652723336	0.678422057442493	0.695313696289306	0.766365777694233	0.893984424767588	0.725390767622348	0.719204784566552	0.713317255599296	0.787218359519657	0.810485515521195	0.746824273103119	1	0.804805834918664	0.778234936215187	0.807262757994385	0.711416204780035	0.669320478856514	0.601868057203932	0.722646538125022	0.789206228299915	0.772556150291361	0.793581821813693	0.709229246087369	0.752135617188861	0.659395122561488	0.773328913083067	0.778571237152973	0.759825290428637	0.736013966911339	0.692746154653499	0.850480973322568	0.866129375616298	0.813774074230355	0.742848399466786
CD46	0.955513562156539	0.96103934042981	0.984113069097623	0.952694309604927	0.955065530467442	0.962659747876338	0.936705684313364	0.972009769999317	0.942722678836041	0.947804423685933	0.963259938908162	0.93076987203122	0.946389860711008	0.939115104003278	0.933920285478324	0.94332594036089	0.979686550731334	0.949175368948843	0.962144236653748	0.764252612625651	0.941933220405971	0.931831593502035	0.9677269475891	0.962093339156178	0.969763795058009	0.812640351772098	0.929987994975108	0.793742960122212	0.94785154599202	0.89500201815974	0.951059678010523	0.92991925123694	0.977361073363945	0.965518801333443	0.953295983012773	0.915748201791687	0.849874897458241	0.904347674715856	0.978584464318915	0.895978352621508	0.928496627865543	0.940979219396842	0.910204920635815	0.964528607342261	0.953691446362134	0.966701712403857	0.958064326751781	0.944488845341729	0.970657978530811	0.932495239071935	0.961143297314007	0.976337790771981	0.969036102923468	0.950823681434158	0.970267150898292	0.954337776309721	0.971083812471964	0.830584826294913	0.966847715429143	0.921803129635685	0.944851647592484	0.850377442994662	0.944814976709274	0.983635003536224	0.941192942866258	0.940078479119548	0.970887062586288	0.972115919894656	0.92887357197818	0.916653009905892	0.932878001187259	0.890805789371268	0.95299010322368	0.972076159757966	0.990762619623435	0.945342707693543	0.911159141745726	0.960127817780586	0.948630636250573	0.947620523954212	0.944722142170064	0.953031157057193	0.976227297323763	0.959010392117835	0.947556562745622	0.880209702430557	0.530675651344929	0.938360203140607	0.982167090800181	0.804805834918664	1	0.845643315838357	0.814514910485995	0.957870039279007	0.939376573309911	0.768517475928142	0.957799992386267	0.985533712084109	0.970396201229958	0.952289406525144	0.848076063682881	0.968881616239575	0.936315088988652	0.981211405237859	0.81223134184303	0.985928372189204	0.962287279906131	0.965035364269615	0.716121103173869	0.709871176511272	0.991380079335664	0.949560436779384
RACK1	0.694367228568917	0.767913231455581	0.808738625446499	0.679265072857246	0.701780500599071	0.7153997895025	0.784956196065657	0.911629074820999	0.685404371124168	0.701383814665275	0.718536140662379	0.66036604274006	0.709366182851222	0.6911500259921	0.811242232818338	0.876436224888952	0.778237507341265	0.880592242063582	0.834296867299885	0.846501016001102	0.891384526101475	0.664321189581862	0.787951585253334	0.848768142998219	0.748323225858582	0.690001320747841	0.748034079588298	0.556431535822177	0.81721850142488	0.833935502488018	0.703151421916861	0.693516837337083	0.912270060218325	0.746987320196027	0.870123413845569	0.648286132290779	0.996922766254436	0.885663233067076	0.8005947645376	0.675495154222025	0.652879983828271	0.88149632139697	0.902708561508634	0.763835573977967	0.717792105386909	0.898215021943999	0.864221236662166	0.856291368146925	0.854468870056507	0.77321702504089	0.81721930386467	0.87236930760022	0.747544419251743	0.886047651304118	0.904467922993318	0.863603549467721	0.827721197080371	0.891095776571368	0.835032536600816	0.927568822372465	0.786869098141283	0.787529262661981	0.877643860321451	0.907521497764981	0.6974574337251	0.940149200402944	0.751129700221794	0.800840301440969	0.798843870441574	0.909395341724896	0.726245178741438	0.66991724592561	0.782565682867568	0.928849931399127	0.813517360988418	0.671754725272199	0.907619522277876	0.771544037941848	0.677395989982308	0.882144320801481	0.733900527336582	0.938679297232391	0.845085245580087	0.834584777956871	0.917898760677599	0.92163551675469	0.709197134644875	0.914921368256742	0.825181379599402	0.778234936215187	0.845643315838357	1	0.950775961020007	0.878954829855436	0.652668394448316	0.815848067543975	0.91208495274109	0.853666869914801	0.730124690733167	0.931229779129131	0.973554971174582	0.843578499835686	0.690971725404883	0.877205302768709	0.901488800292919	0.849650173784224	0.914874077637758	0.825284395329905	0.867197264556648	0.800222206185662	0.900355571465774	0.839154495823021
TRADD	0.713662632527547	0.770728038926797	0.77239950588207	0.686216805175054	0.693459566932334	0.729826413665245	0.797637801017363	0.863481197857197	0.678699411412206	0.708037417876639	0.726035066178805	0.688684757534556	0.708459547099798	0.713287358121219	0.804702422982931	0.839444976996413	0.728466124093674	0.789113566830225	0.83660299847524	0.72913368853782	0.821460860260276	0.700117936024591	0.795402282204805	0.819663763931695	0.753110119187534	0.690174778267197	0.781425193163413	0.64757314667429	0.809178625191018	0.777697935216699	0.694485179566256	0.736730282265705	0.872422034420903	0.75613515537864	0.839887138914947	0.700279133665156	0.956808297055452	0.835060381292221	0.788105279651715	0.7233123801161	0.609041401144715	0.775142235955804	0.837255053227265	0.763551431110566	0.712855867141305	0.830929934987066	0.840806619252878	0.78109350586017	0.829306307834393	0.729797754031606	0.817502949432809	0.843133130525593	0.754688467944923	0.812637685401071	0.865094250520523	0.832760403365761	0.819530449661918	0.760739636838201	0.839850143325129	0.855179414743869	0.803812858702402	0.73815951202029	0.838032216736757	0.864058563398356	0.7217806120556	0.900499357524342	0.761700050338395	0.792224785726433	0.765716886612745	0.940800031382544	0.758739827669268	0.730301973696263	0.789626528282822	0.902775329765944	0.788139754361441	0.70099084930881	0.823085797873012	0.793509941479172	0.670763568186245	0.793938181834315	0.763909588709735	0.895660876342611	0.831362578597607	0.842672561682143	0.869209816063221	0.906404881168893	0.794008765901413	0.927008651453017	0.821001369357238	0.807262757994385	0.814514910485995	0.950775961020007	1	0.857416470429594	0.655346629883612	0.863700419621294	0.867883106418216	0.831551463162523	0.691728642462584	0.887458947962471	0.887400138361922	0.848687794782873	0.725673809066852	0.838469031594752	0.887836619432044	0.817839940137126	0.8529014789259	0.808597595609532	0.928769296496702	0.90588992336047	0.861997102256912	0.854170355803798
STX4	0.904092613360213	0.955666952862756	0.924981524282646	0.884694490397579	0.895066186391941	0.918835632184249	0.976472219502225	0.983969208044122	0.89580998443612	0.897744834712668	0.924377455389256	0.883477105647427	0.905574235883822	0.92269876144253	0.981773955694313	0.985881919113643	0.896812362095499	0.897921468369634	0.982680715864905	0.858841731180657	0.948448766622769	0.898523883955535	0.965237809963674	0.977019296532151	0.947426076666433	0.908071701610539	0.953515340329286	0.842971233461033	0.985625701168719	0.96984317780434	0.91404992197498	0.927630294233977	0.983926821606689	0.941487558659449	0.995515499125225	0.894248013836842	0.874163539453441	0.966560033227013	0.9732868095249	0.931945806358706	0.815077770062639	0.941180256565572	0.971062757350062	0.959217760941696	0.855882434554935	0.96304635670948	0.992886971555957	0.971411833555807	0.987048508134991	0.933103906640231	0.986199926822402	0.986184377837359	0.935907759171375	0.979944257022627	0.989413653459392	0.949660150459014	0.986535950823296	0.84697204516954	0.967578358402308	0.922372664220057	0.977836445426853	0.933805288147839	0.985380800393039	0.963614891127882	0.93385399131415	0.975540417758761	0.930116612197712	0.973742130942492	0.933180408407805	0.949052072489366	0.948437267288874	0.919203201555454	0.97799216566838	0.976597736008134	0.951884870111487	0.873703503460899	0.950357988230934	0.969892532131312	0.846869242226996	0.965400475802886	0.932968188524489	0.983205909332053	0.921813658952549	0.983544094300796	0.987584344972211	0.951236592803901	0.467025711910684	0.96985181059547	0.977806285525596	0.711416204780035	0.957870039279007	0.878954829855436	0.857416470429594	1	0.880456867685158	0.861792229633339	0.989941185991386	0.97596021788189	0.877449398057381	0.971805667732336	0.899806015921693	0.989354188498572	0.928406766036561	0.958211647553321	0.859972675318336	0.961492422129102	0.983370040991367	0.989437093845136	0.695296255867946	0.678641626477107	0.971985718204583	0.979796680182813
ERBB3	0.988169599098322	0.954653179309462	0.918466154741251	0.995423820082334	0.993475542601978	0.984147761161316	0.907405576400214	0.874779759678925	0.99288628356236	0.990933627399187	0.985508027882125	0.978185591175469	0.985290935343829	0.983714027842625	0.890024002072076	0.849746661709111	0.951059946124106	0.836285001028027	0.914472952791112	0.597343836917883	0.868965605481907	0.98582389800958	0.937477167045668	0.885450843554681	0.980247386193143	0.784586744952969	0.914957390362675	0.837469861583222	0.894833525642384	0.820518955131251	0.991513501503695	0.955212154777106	0.877096591567595	0.966473208220124	0.870940288463016	0.965429641827281	0.665778098363213	0.779494605662295	0.956442201204878	0.923783997570551	0.95903712866945	0.84332848990641	0.78019619715133	0.965294879606885	0.94279726459514	0.85608531139777	0.881439272862068	0.875753975009737	0.898423174604201	0.93673319619239	0.91816482420828	0.902995139592195	0.969937593282924	0.856018351728589	0.873146201152587	0.865631048217339	0.92204480735089	0.665550876692925	0.890780571809024	0.756072762004163	0.927714093634427	0.785949355571474	0.848528161505977	0.874008559955972	0.969670507542488	0.815605416856227	0.96642986359504	0.943910874154312	0.908752726810954	0.814133344320339	0.949786003197359	0.903980890086233	0.929463221162049	0.857629337440372	0.954508819799578	0.963196299812014	0.790697281814767	0.940064051247582	0.969800985677332	0.850250905174571	0.966582977061402	0.831653509473709	0.89022923658378	0.902313458589082	0.832421910408393	0.742387074168929	0.388056292281264	0.818651049438277	0.95014530297923	0.669320478856514	0.939376573309911	0.652668394448316	0.655346629883612	0.880456867685158	1	0.684480668128834	0.856076578915673	0.908560454229901	0.962218576050351	0.829699451128735	0.651075583619164	0.912171411685297	0.968570107398517	0.924845517914397	0.630169336699454	0.915175028502535	0.852663421227297	0.922737295710119	0.570295584735361	0.589846688077576	0.899457984997729	0.872680232336852
HLA-DPB1	0.712797249129193	0.784041089217489	0.712823035725202	0.68387711228049	0.700740246433533	0.729906868438992	0.826480793496238	0.835741676935719	0.698780629459611	0.702706754825323	0.732947530430515	0.699858923789574	0.717074778931605	0.752905405717247	0.854207642618216	0.846633083048561	0.682441829319582	0.703403987962445	0.833053644063152	0.731611404273747	0.789674367070715	0.717289033509996	0.795742221187427	0.806189903325384	0.763240369223296	0.776088761292324	0.798785569045583	0.739792146542166	0.828412890691648	0.831387249209402	0.727925860190565	0.755532141592872	0.831170238988988	0.760616169559119	0.848701902369719	0.728654258709006	0.803136384262421	0.823560705806956	0.804282605868407	0.789284374704587	0.590244921668044	0.76304064920989	0.839233264513038	0.782318862062495	0.654055971149495	0.7951020079243	0.838256293104358	0.810687040346379	0.823945295279389	0.757038920300639	0.834822652280109	0.825930479547571	0.750513858235614	0.822385346977488	0.837809402408389	0.777813349034803	0.833322057062938	0.771211393657603	0.799150333988223	0.765492989304724	0.832337649503449	0.789670699294096	0.840017681286857	0.798127496373765	0.757987184587844	0.867142736849757	0.747317398173567	0.80238402976541	0.784151050486449	0.85489970430719	0.794860819860384	0.779123266865529	0.818774249905798	0.841028255238507	0.765480306706309	0.673583984666412	0.844431142200964	0.812184619740633	0.630180212882569	0.795256427401476	0.777718107121988	0.868707761068591	0.75443270151063	0.837442274137352	0.851737710798645	0.940677521444022	0.467597048804146	0.870914800701374	0.811698553522404	0.601868057203932	0.768517475928142	0.815848067543975	0.863700419621294	0.861792229633339	0.684480668128834	1	0.849612077492051	0.810204488613869	0.659116998972616	0.843607229314139	0.815692482103908	0.84555661135787	0.757200550133152	0.809438467537288	0.884254480362568	0.775916591966563	0.834975952078012	0.832218123999877	0.672897616956713	0.674840465742036	0.809226299873602	0.849209701357841
TNFRSF1A	0.883163491641789	0.946612810660502	0.932002221458491	0.865811985061515	0.883462559120788	0.900607846804751	0.958987518164778	0.995031618706631	0.878689476432948	0.878098282377805	0.909167181638428	0.859463285742716	0.894253460258528	0.895739595441038	0.967055881653864	0.992367776802187	0.902503647528688	0.936937446819186	0.975547637014729	0.888336315401155	0.963224214634039	0.869835436240851	0.952229821932806	0.982688164665565	0.928540657740002	0.883294605571618	0.932384775568818	0.791249612929394	0.974982984728641	0.968276148079068	0.897155254551309	0.894395386636472	0.990359794387105	0.928966123299018	0.991696498059494	0.861989151304334	0.90628840289012	0.976626030491557	0.962092311924021	0.892813262543672	0.813068781281382	0.961660431450502	0.985415001766986	0.944114005523266	0.854523416904923	0.980227088969147	0.990396752137764	0.981193157659004	0.984137483753023	0.927591432312918	0.973459417136447	0.989483083649324	0.926159558352697	0.989237642732118	0.997238449557889	0.968912397344163	0.97521859600305	0.887159068995217	0.960855913060243	0.952478551550073	0.954636106143072	0.916994865604651	0.989449524392196	0.978454357542929	0.906109548753697	0.990158395830908	0.918664644604978	0.966314186756031	0.941093765384841	0.943374359839513	0.919068648960741	0.880171786708744	0.959186049033283	0.985784207464146	0.953190976781053	0.852415787255458	0.971662234900924	0.942847256720617	0.841868643973423	0.982131633522492	0.9130968116902	0.99320228452876	0.929053896508564	0.973604952183638	0.997729900122212	0.955036327029123	0.485680972877475	0.963873822808616	0.966099217287885	0.722646538125022	0.957799992386267	0.91208495274109	0.867883106418216	0.989941185991386	0.856076578915673	0.849612077492051	1	0.975197573844384	0.87886204242308	0.985411646398391	0.937987104291514	0.977046605101308	0.899357287694833	0.967100644216263	0.880698513516982	0.968391718620031	0.996636743992365	0.978884762802696	0.708931677453851	0.674686549085017	0.978485623791599	0.962984722924382
PILRB	0.934499770046117	0.967247021387853	0.971215563049921	0.922190983304628	0.927405581499582	0.947881218489308	0.960336343419145	0.980368036691377	0.914338342237473	0.917103673732324	0.951195198497256	0.908445103780066	0.923608205826468	0.930965810695506	0.96341716319112	0.974496445858001	0.940933815539406	0.933698523148725	0.978226419957789	0.797109746129989	0.935009948567665	0.915853430225559	0.975681608738532	0.980503475445583	0.957840879819644	0.847918695691578	0.951028345307462	0.829057696826238	0.973364335903972	0.922639265610119	0.932126991710489	0.93091992814948	0.984666102855001	0.964462620497934	0.973287526437733	0.912745675598627	0.852841550017713	0.934134986235588	0.980270973214256	0.916058292353684	0.871871570216121	0.935596642537208	0.944277823411871	0.961659362930789	0.919677068359016	0.970317532993829	0.976368652001839	0.953877693976882	0.983827005007293	0.916182774371719	0.979776998573608	0.988161443011408	0.963926084512039	0.963378845537427	0.984390805988276	0.968391916221626	0.986432320120911	0.842433059775954	0.982297274080046	0.930738907446041	0.959023131992304	0.866653247086663	0.968654657069008	0.984252860126959	0.940026302914674	0.961120287610042	0.964061410059501	0.98083239655372	0.937166014754007	0.937789487739718	0.940332948841218	0.916868191290236	0.969208871583397	0.982553785970081	0.978754621815236	0.923128217508403	0.932184608071564	0.970364152707072	0.911067142591548	0.956689786116366	0.939980301808876	0.969001179013876	0.974265578930221	0.981671359560009	0.97131062616261	0.922218436031413	0.494881142499174	0.960683665578762	0.982644685870549	0.789206228299915	0.985533712084109	0.853666869914801	0.831551463162523	0.97596021788189	0.908560454229901	0.810204488613869	0.975197573844384	1	0.937042207954148	0.969885542276869	0.87273547717285	0.986147770110921	0.936605574235036	0.968235335475887	0.854613833329637	0.98328531109757	0.974876444887439	0.979282301186073	0.700111180696919	0.69884891538363	0.987619996577235	0.977876623655127
PLXNB1	0.962412241222648	0.9370980985016	0.962894727124574	0.974151138268137	0.973346496793303	0.963461587357937	0.87576999541995	0.906111511784399	0.95148896050241	0.950583648375643	0.963324056231124	0.937916057981639	0.949938616884812	0.929710771259556	0.8653566079451	0.866387280442312	0.988205080619086	0.914716992486736	0.907074550030256	0.644706238765552	0.881178330069735	0.931112459518172	0.932310769681013	0.905540557063384	0.95286974386373	0.731552605170854	0.884209046035928	0.750969221773406	0.882655193819752	0.806990621092782	0.958156002764337	0.908565616747684	0.909651274958174	0.95395927569229	0.873255567179231	0.913907185166781	0.738139519598025	0.80068249928424	0.946860849156544	0.852913819162509	0.979625502200893	0.883202137713962	0.813654588335578	0.935002881983911	0.976511091694568	0.898548937160762	0.88311867191681	0.885317976264227	0.91125676386164	0.898004523239802	0.904203462609719	0.915922040979472	0.96123799096447	0.876010199002423	0.897669110783227	0.906376604017678	0.917860783097051	0.759211123205241	0.911437756875384	0.848339905407707	0.886869201864737	0.744709263143778	0.863432433657975	0.931426881891788	0.925490879685096	0.846765169683082	0.960239661701973	0.936678489337015	0.888700905879846	0.822768935037781	0.894659559991246	0.850621267130915	0.901064720953858	0.89955735358296	0.974984929669751	0.961039420408463	0.824101777615601	0.913708652292232	0.987792890310587	0.882510958464124	0.9214563028516	0.866494398845347	0.94830842303103	0.898482940657398	0.859550840889648	0.764867837430785	0.45864120216317	0.841173417650233	0.941722956337873	0.772556150291361	0.970396201229958	0.730124690733167	0.691728642462584	0.877449398057381	0.962218576050351	0.659116998972616	0.87886204242308	0.937042207954148	1	0.867223520856565	0.732182296101958	0.906308575354832	0.92095886969134	0.94341001874632	0.705582984531079	0.953192905618637	0.888965738230968	0.909988841688797	0.624437563282598	0.628695864003458	0.940610265584111	0.875104724585606
TFRC	0.854451581393313	0.916642667091772	0.927810828393282	0.845628570010983	0.862878106912784	0.873712224722904	0.92270618317104	0.985710028915136	0.856517525881148	0.860368885798664	0.885219710877821	0.82514685481505	0.869211381593032	0.862870155966046	0.937767125281403	0.975752548375915	0.890268589855873	0.943809717237477	0.948362109266918	0.861131786930718	0.961333282658648	0.840012753563105	0.918799507882739	0.956735116324151	0.900438055793795	0.814741876412073	0.892372131370035	0.737596603821809	0.948853054467147	0.932686913678722	0.871765065699935	0.854014988610968	0.989618271735402	0.89903869334883	0.965781826146314	0.822411576254603	0.928396340733087	0.956081051791426	0.935166391685853	0.848221410578934	0.792419926135115	0.954540803332027	0.96605301805118	0.911074261185286	0.838537235412525	0.978051815624168	0.965607911787875	0.95739892462983	0.953782316859382	0.909151546492983	0.944811727709522	0.979173298884978	0.898756436479209	0.975421265932191	0.986475704555921	0.956561464440793	0.950376929912063	0.895340427800304	0.945593945770633	0.951577744537249	0.925950773267015	0.88683818872006	0.971057292486422	0.977214891954576	0.866021489629808	0.99022109893465	0.900730914892081	0.936666715010551	0.938071449030234	0.954277606737676	0.880559501703338	0.837089886032934	0.925199674877005	0.98736636214093	0.932541283119529	0.826271641395549	0.966947170898953	0.918705113101883	0.830864022135146	0.969709334241088	0.886416013616194	0.993097301301202	0.948431262273145	0.949573995180193	0.987483157293153	0.961349371397116	0.560300272241466	0.972246757352294	0.948019368693323	0.793581821813693	0.952289406525144	0.931229779129131	0.887458947962471	0.971805667732336	0.829699451128735	0.843607229314139	0.985411646398391	0.969885542276869	0.867223520856565	1	0.943294602683398	0.961143282572206	0.861502237363614	0.961443326094408	0.899866707480953	0.946432789345024	0.986441592844143	0.951915297080843	0.763913526022783	0.730870321989312	0.979169711617514	0.948067781637526
C1QBP	0.691635184448477	0.789623383011812	0.825419083768516	0.673513038637808	0.701731579133382	0.719543804938731	0.814490006863618	0.9339087313569	0.686269487552099	0.689130836053487	0.725362703154339	0.662706832240059	0.713362991380665	0.698366621726885	0.849643801373937	0.915636929605725	0.781977934356275	0.903568130793876	0.853580424782523	0.924569063421212	0.90400688006455	0.661585114595138	0.807372643143679	0.885780244291533	0.755109119622718	0.760049875221036	0.770494444636263	0.578441732054987	0.852104428075014	0.893111034807456	0.711902876160891	0.697072716438593	0.92501025962239	0.762147552930985	0.903390367553935	0.651020867830169	0.959118968281344	0.930858825827151	0.820783687987006	0.697458404386357	0.653294125134061	0.914398908121901	0.955650361703855	0.782426052015319	0.708387810473496	0.929415908998866	0.893933179029619	0.903240650506546	0.884082580739562	0.791720132861385	0.841431535014623	0.895942267148668	0.758911040622775	0.927806852921521	0.924771438121698	0.8864223337387	0.851555218714021	0.943932086159122	0.851101503419714	0.950680578715301	0.803526740914601	0.833310050211497	0.914091674498753	0.91561028233571	0.713635704587769	0.958784089259505	0.757817769698131	0.824663719733427	0.821561615898085	0.876223431003461	0.741201954570482	0.691166059430523	0.808839660449518	0.933479955481507	0.824704383676184	0.664184588952428	0.952936927789436	0.783807611585973	0.66579465003263	0.923084408792637	0.7371671756974	0.952595835801302	0.838843195745495	0.852708151548391	0.946749422911113	0.939205630712412	0.547361578359652	0.905011967716614	0.833391528026311	0.709229246087369	0.848076063682881	0.973554971174582	0.887400138361922	0.899806015921693	0.651075583619164	0.815692482103908	0.937987104291514	0.87273547717285	0.732182296101958	0.943294602683398	1	0.85866786360315	0.701759342605926	0.879797918546774	0.925165405544743	0.866179446195387	0.945193877080489	0.855179824352678	0.740709816584855	0.665731653181004	0.902535398712748	0.854714452614956
TSPAN5	0.939988259842309	0.98012065328922	0.945432428181901	0.921909417661802	0.926399024448788	0.952946358684646	0.987798429375571	0.976062713679924	0.921722866457182	0.925420379575594	0.957237731596306	0.921162311469274	0.935277627962727	0.950357030880228	0.982013271007323	0.979657377930371	0.914382846697253	0.89592664575185	0.994306621745816	0.804266484317174	0.930426951797625	0.935655645849502	0.985258893395603	0.983323988429024	0.969286505328463	0.901529288371342	0.97831937877212	0.878059272738049	0.99228206853102	0.944838030509363	0.939326331618384	0.958604067411906	0.979321687100301	0.971573087703889	0.984832597687313	0.936271425546254	0.843424999550608	0.945783953241176	0.986017989604058	0.955222634474844	0.843838700999105	0.911610093995169	0.946701799677132	0.976295889557458	0.894414526577863	0.952315648369706	0.989105859116311	0.95298236561137	0.987040872659339	0.930432128949905	0.994678163945417	0.98977947107773	0.967057049050402	0.958372893848086	0.981723300592673	0.960676075073485	0.993229893544952	0.803910098837035	0.98657518547777	0.909389187817947	0.988984043682945	0.899038354548988	0.975246543700935	0.965473013352757	0.962749038105201	0.960912077713185	0.962718778804503	0.989045661438088	0.941114805355936	0.951713130470291	0.97010054169981	0.950833878796785	0.98980045825982	0.974659083400281	0.968688374086492	0.918780331307884	0.919386232938537	0.988373604583198	0.889747473459445	0.9421238158194	0.963373976196808	0.966469609418383	0.947885382351434	0.995402625092974	0.970504075882536	0.927996515305257	0.480606787353257	0.967991908655982	0.990468496002777	0.752135617188861	0.968881616239575	0.843578499835686	0.848687794782873	0.989354188498572	0.912171411685297	0.84555661135787	0.977046605101308	0.986147770110921	0.906308575354832	0.961143282572206	0.85866786360315	1	0.960584268514002	0.960197234338978	0.85163834493002	0.971538826951532	0.9672981947017	0.992779587048383	0.697683639799042	0.699601899838161	0.971961164183268	0.988158489602398
ITGB8	0.985592224333798	0.985204173587654	0.918762944915372	0.969389098186477	0.964466703619823	0.98760447252485	0.97279341127149	0.902900050441772	0.963676134773588	0.964248720416291	0.98711534191637	0.980406514607184	0.9719768175083	0.992854192851779	0.947675858676473	0.907011809754849	0.912239128781336	0.820227516295682	0.967148503367999	0.666267305921149	0.859382048320381	0.990350208002222	0.981439428367764	0.93655775034718	0.988958672266025	0.88738339661597	0.983523791333656	0.930171552844148	0.954829652380282	0.877672546025108	0.972841844321629	0.995298443474977	0.902177556000977	0.989309989621338	0.924716519075286	0.994528825751011	0.698176170139841	0.849261438546639	0.977334739237309	0.985582751605559	0.891495618778014	0.830082211598958	0.843372947397778	0.987835121751721	0.920742546874956	0.871792217005053	0.935343396881288	0.893108509667827	0.944662581756954	0.920330249470006	0.970381218963551	0.935701288376202	0.986160200365716	0.879724848928091	0.909877895876913	0.905444451498115	0.964876467920294	0.664981490538106	0.947062978783668	0.794345364472602	0.97710893110186	0.832918129421234	0.900413344803609	0.893834038812961	0.99862639881345	0.859434297449011	0.978933928306988	0.977802243670414	0.910041484819903	0.874617781793511	0.99283636983182	0.978976049345957	0.98069005676776	0.892690409860973	0.959177073333228	0.96622543390993	0.812224345975636	0.984153836253643	0.931029466152073	0.862519864067752	0.989422095475387	0.869606881001868	0.894048782914693	0.962440445940916	0.880536954596462	0.808703641020772	0.381868987585496	0.881313116453219	0.973831686093899	0.659395122561488	0.936315088988652	0.690971725404883	0.725673809066852	0.928406766036561	0.968570107398517	0.757200550133152	0.899357287694833	0.936605574235036	0.92095886969134	0.861502237363614	0.701759342605926	0.960584268514002	1	0.918021701656155	0.704190015937865	0.938024462010996	0.882653910195625	0.96336905625201	0.586791897285226	0.616127509650801	0.909481169706081	0.940752160368045
