""	CD74	TLR2	SORL1	ITGB1	ENG	TLR1	APLP2	SDC2	CD163	LAMP1	ACTR2	TLR4	HAVCR2	SIRPA	CXCR4	KCNQ1	ADRB2	PLXNB2	TREM2	TSPAN15	KCNQ3	ITGAV	VSIR	PLAUR	CMKLR1	PLXDC2	ADCY7	MERTK	FPR1	LRP1	AXL	ITGAM	GPNMB	CD63	STAB1	CD33	PDE1B	LRP10	CD93	CD46	ADORA3	TLR7	TREM1	CSF2RA	C5AR1	CSF3R	RHBDF2	RXRA	NRP1	CCRL2	NRP2	PLXNA1	ITGA6	IGF2R	ITGA5	ST14	TNFRSF21	ITGB5	STX4	NCSTN	TNFRSF14	NCL	ABCA1	SELL	IL6R	PILRA	FPR3	NOTCH2	CD81	PECAM1	AMFR	P2RY12	PTPRC	SDC3	TSPAN14	UNC5B	BMPR2	HFE	LILRB3	ASGR1	LILRB2	CD40	PLXNA3	ERAP1	LILRB1	MILR1	SCARB1	STX3	PLD2	EPOR	EPHB6	ACVR1B	LRP8	INSR	CD226	IL17RC	DIP2A	CD47	CADM1	EPHB2	RPSA	TLR6	PLD1	CD69	NECTIN2	PTPRA	TRADD	APP	JMJD6	SORT1	NOTCH1	FAS	MCFD2	JAML	ITGA4	CD44	RYR1	ATP5F1B	SLC16A1	RACK1	LILRA4	SMAP1	CD99L2	DAG1	TNFRSF1B	PTGER4	TSPAN17	CLEC2D	TNFRSF1A	DDR1	TFRC	ITGAL	EDNRB	CANX	PTPRZ1	PILRB	LPP	TNFRSF12A	CD4	C1QBP
UNC5B	0.196024929832467	0.797513047992472	0.926864909288318	0.742486120462941	0.88062799302349	0.833611785721717	0.523907032200629	0.728106509559428	0.760596864487712	0.264315730155228	0.567226069820765	0.185943098970756	0.831481881040686	0.646215345818257	-0.0662843566647267	0.885011197728069	0.669173924239632	0.798496087223457	0.802986948935048	0.867493219949034	0.915084001533343	0.921459999021703	0.360783399785018	0.183585402710481	0.393501298600174	0.733348621439987	0.66696538695541	0.485262752838164	0.919554605807276	0.523212375575612	0.275509341310668	0.843612970274103	-0.0493111238932957	0.488344187364366	0.646206664691298	0.68174862727802	0.487901230912392	0.548574968377556	0.479520931921244	0.368733522294813	0.481299403554604	0.569208108678143	0.811975501100164	0.735697414364023	0.394661957534004	0.624794929432958	0.907601623527994	0.59943296750314	0.646592733488979	0.604236251944342	0.613492075243743	0.43249241131257	0.788196666420213	0.319493581101861	0.653051915101231	0.233311014823775	0.000257326574404028	0.56349863762111	0.537499309742532	0.552594441989104	0.0229421525866093	0.647362448382133	0.183919690330031	0.197752503215561	0.697523353407492	0.689866401624007	0.123504916300825	0.183553473270229	0.560055596610315	-0.0171000494039982	0.12003501079126	0.831148367248962	0.802120343920096	0.104114392372587	0.581841011289503	1	0.752211068541848	0.382566071586044	-0.143421704790849	-0.282850012285562	-0.270966581626657	0.712588955687273	0.628659654945221	0.424021717413581	0.672798818521399	0.52520838928161	0.246864436462078	0.376891590430374	0.775176741198303	0.536419006519626	0.506864330346945	0.690249691072497	0.862835230110574	-0.2080245253077	0.807506309773476	0.522300332362042	0.678790294073378	0.474432159835937	0.223774006207066	0.44606179435533	0.592369230141421	0.834922673268872	0.623134567284136	0.661136940623906	0.759226748561309	0.561985604772964	0.478777541816246	0.312078091555893	0.761682923286616	0.790930173153601	0.370621200586057	0.821082944031297	0.646835876838066	-0.461504669177318	-0.470324129588766	-0.259578241693079	0.656382413090124	0.555911643796383	0.63099387580733	0.51788353664108	0.124542411844844	0.332193472778163	0.408323808000912	0.377444452695297	0.570087501092615	0.275276836588097	0.370028598377936	0.509713908991632	0.705741190981303	0.189949873909701	0.539473638887495	0.831668369351968	0.345403466399019	0.499447522804852	0.103009344944814	0.548720177853484	0.702718165953641	0.811527586977578	0.720614714317678	0.548277714078256
BMPR2	0.518322057402503	0.788228290765078	0.820154550298197	0.835713070224298	0.803833914241685	0.740747922091381	0.790083984334296	0.714679218975087	0.837205289983353	0.653569410868735	0.800155563071433	0.556438620833994	0.827395469200536	0.834472738588318	0.156646891362632	0.769203949169854	0.546832351426438	0.83741080092396	0.80444670269906	0.603928479292276	0.819001640015835	0.806388695220426	-0.010743595352643	0.571230927218456	0.650541097656908	0.875999057927863	0.794899622851536	0.728821699293238	0.702312073844433	0.8220078103894	0.606489359564019	0.834394606580804	0.395644172342522	0.748220372935415	0.793648579212128	0.764039902831294	0.578102400450844	0.825200877013094	0.227545355769636	0.70995134649291	0.739708704644418	0.710965910890798	0.699125378021238	0.751479208262584	0.746044379486167	0.741574720696189	0.717809777846689	0.825615523034999	0.768528115442356	0.780188275128761	0.809282181569061	0.764380249691373	0.910348992330617	0.671612686548231	0.797922563372278	0.569016272627074	0.452204871168053	0.722690549653667	0.752575050964047	0.83073323610882	0.444753002901769	0.852292354046815	0.630296158229212	0.409438877885483	0.835908697804202	0.697102343078899	0.518217802799401	0.609527240165087	0.765435706082861	0.42495030296922	0.492345118844279	0.501264683725011	0.856586571801226	0.618056908719616	0.809254420394627	0.752211068541848	1	0.638566020926569	0.236975745480021	0.14034494509175	0.00456162740277389	0.755976351025428	0.870735633727095	0.763355244461925	0.765977327499585	0.731055664885001	0.594071301545264	0.729161198799643	0.827597819919408	0.575830631766599	0.658474514287929	0.839360479521722	0.739870458635365	0.0372363738663996	0.691315251460921	0.773805631592154	0.849328580703365	0.73107654262056	0.673230247419273	0.763792072741562	0.749873632750517	0.840784726081724	0.721833732058103	0.335210736295828	0.821680987843223	0.868898279912265	0.67084244487052	0.698934337087539	0.650270625056102	0.927598525347069	0.783715855320734	0.700035690787845	0.862854395762967	-0.0714906522164333	-0.0944919287463005	0.259273731615537	0.320852710006764	0.767560901321096	0.883065782594022	0.701050573387226	0.517828517455015	0.645322325314874	0.671206087393688	0.664095050509031	0.695422591002278	0.64441125277951	0.659041690339761	0.534894175645451	0.853877700040161	0.529260368182674	0.833460913235571	0.753131860647356	0.697529225904504	0.837225846427966	0.432887408615786	0.735627690307635	0.903354534448488	0.859722682136502	0.818209483622705	0.783832552827038
HFE	0.704705493263665	0.630099096554747	0.494500903810815	0.6801423507862	0.571016516970832	0.437715234222695	0.81468174102516	0.506361633892733	0.722380274107839	0.76527287350844	0.775146266809166	0.686245995152465	0.646192913705939	0.779316927194316	0.41193656324542	0.396781641632718	0.334160890887189	0.521361055979699	0.645087970689564	0.351474743781173	0.444433586443014	0.409386907257167	-0.180566326104972	0.796330819640686	0.714250153970879	0.735276132385641	0.709032848031575	0.716632430269072	0.410107153797786	0.819816073408193	0.667949567819041	0.589855519919871	0.669795011762556	0.77050020665965	0.686382685370572	0.61053375746463	0.15398710937809	0.77523571188881	0.101527337561765	0.748126849902565	0.795094375082378	0.690626640481952	0.506693707097937	0.51999389860406	0.803056929037911	0.705781543476836	0.391702944898978	0.738493433293452	0.579271974296579	0.788215468074493	0.724844583754185	0.789426078838457	0.635643277355129	0.804412210976849	0.776926267128954	0.7784542770272	0.729557504157531	0.767782184007381	0.682990352371001	0.786223221986894	0.565326782074938	0.681934645458519	0.703236340619364	0.528257880256683	0.732048557794961	0.689439335441949	0.728485858741454	0.654464998703569	0.757992894655179	0.681478779482386	0.618492422790863	0.159891642275515	0.665499858253379	0.641728540084119	0.774906145545451	0.382566071586044	0.638566020926569	1	0.531161026408679	0.509549852648691	0.339418641546285	0.64298823439397	0.67700833625917	0.754945577917641	0.691778143935738	0.742311911739774	0.745143676241789	0.725901890546757	0.587064065630724	0.518715666444986	0.558977459348031	0.741183167773078	0.468571493609655	0.120194191301869	0.315648345244945	0.747100689475051	0.48325034950763	0.722759001701637	0.753583686285051	0.701781145896719	0.723736855388782	0.584712005454597	0.739085128054291	0.00948368949097205	0.572548193444558	0.534500077436356	0.758473305591571	0.463946543823747	0.491919824730551	0.655816675827337	0.492023967948902	0.405331521096945	0.742688096760388	0.408868881899858	0.296813226350606	0.530211641388298	0.0444256638794957	0.772358186086795	0.547374960612618	0.729375255005976	0.694453160769849	0.763592796470317	0.653507908236636	0.297189809013954	0.655127435760092	0.700306235544882	0.735818978398167	0.134060799213394	0.721545303144126	0.203343396830525	0.696743683451696	0.564004533914244	0.563569032166992	0.715812996761209	0.0881214651404837	0.480819154578852	0.702221938072737	0.537819147006489	0.775148399930433	0.709747031867867
LILRB3	0.657517586260494	0.130943604290827	-0.0734467584179661	0.187582340137128	0.00815508715792726	-0.0382068905970178	0.529213882640448	-0.000163904016676422	0.269229724677778	0.666537474270347	0.476477205639905	0.649098938831655	0.11776644213317	0.413506155153244	0.630673556086061	-0.155173978675223	0.0188756914399145	-0.0188672503729155	0.0966110392712426	-0.225598736609123	-0.104255247656637	-0.156254464049266	-0.285055549692217	0.725818004731986	0.629455642294249	0.285909752944423	0.28404757443489	0.506273012628231	-0.12582430578625	0.480505120944566	0.594885196869507	0.0801355061476252	0.759562295975832	0.504247006134397	0.291621049538579	0.22672530978146	-0.0297602088029786	0.475736719818889	-0.0837689056946604	0.519535185574558	0.495228342244894	0.378679215956397	-0.0425780866322522	0.158121746348008	0.656707033208406	0.408042045627363	-0.133580022667855	0.37553965881652	0.115493184264783	0.527199804049964	0.272248842873707	0.500591099096693	0.11371049969475	0.643196328711054	0.436706991468487	0.64480934597731	0.746099806670287	0.465263353256885	0.450517737558086	0.407642393140701	0.650133541247163	0.330407339108047	0.622706370242378	0.42937088223433	0.317755321869695	0.311094526665996	0.601882503598477	0.553253370882653	0.415266391694061	0.824222144131091	0.595396484085344	-0.390667892249404	0.251959642742102	0.55911817650346	0.384058503017675	-0.143421704790849	0.236975745480021	0.531161026408679	1	0.839962902836202	0.630534233916071	0.166286931116518	0.395034764081832	0.558558285405431	0.255183884447689	0.351188685180919	0.652258641095223	0.640400680829943	0.160344877873737	0.0711509507013574	0.373510974029861	0.359342799346823	-0.125226895705736	0.357700657937545	-0.184134295387481	0.399202034922932	0.232827935365729	0.533885393559064	0.597166920098621	0.443423944522735	0.40236203621555	0.0833495075438597	0.428256486375041	-0.27467139503531	0.0688213973264857	0.173711274129895	0.480500004460076	0.223442734273882	0.0404984670581534	0.125579125364416	0.407626930730904	-0.0782448892015563	0.365414660783583	0.812616140949955	0.638628268479576	0.669754320846093	-0.319806320736525	0.427319051271806	0.0956811947841435	0.444542707656576	0.660618114432	0.525441098054504	0.313095739332183	-0.0180814159477059	0.411056677356688	0.726481718209066	0.346082138683393	-0.162008744256728	0.221432335260743	0.0316481556296357	0.481244952761286	-0.0183885627649421	0.260924202123624	0.435675691573985	-0.0267571901619591	0.206899158595585	0.3260356820852	-0.03406862415306	0.283272517970052	0.441916490117959
ASGR1	0.765485477927188	0.0530727792735633	-0.200716109603978	0.224525158124	-0.0237461942955845	-0.0461965412294354	0.58720739280033	-0.0758148449722741	0.252293792796537	0.767603798017282	0.521540158715339	0.762444244082841	0.0792641176912613	0.462747710244119	0.567409810495053	-0.278339869480806	-0.200725756211361	-0.0123321269289859	0.114374840311554	-0.36679464633329	-0.228502108367209	-0.244991686091337	-0.566294519870862	0.821293365890805	0.572144408157192	0.300666327056562	0.341050906539043	0.525850871757392	-0.292963678559853	0.543295602289014	0.73467272305714	0.0737023489029842	0.915273349909166	0.572028722230044	0.372632730453859	0.209869430310208	0.0274499277762898	0.497045868380758	-0.265010616731732	0.632987524680038	0.559921233330224	0.429526318673628	-0.119430476344607	0.123103657160396	0.688242107023641	0.31463475674823	-0.269395628885235	0.385369139012105	0.230711498175661	0.462072753427956	0.358710357489944	0.593395445648626	0.108304743782871	0.730394788209658	0.381880956624078	0.771102169420648	0.875148962505756	0.482310610360782	0.482015965075499	0.479898774975136	0.833090491214609	0.326605383203212	0.765482490735316	0.360699196161754	0.317631789822371	0.26917143353408	0.763968108259904	0.673004799451164	0.48491422614628	0.90647189368016	0.75567327590126	-0.598307617955766	0.169252617929618	0.68175154603663	0.431432362028666	-0.282850012285562	0.14034494509175	0.509549852648691	0.839962902836202	1	0.793623589559149	0.0891671190598623	0.34545864082073	0.585720124564021	0.15850473589144	0.43978186019176	0.752987483372467	0.678150634914844	0.0770742056902395	0.104853488034358	0.38317646638649	0.310134135808066	-0.244501486816245	0.339760560859652	-0.345943743259724	0.381370518643239	0.0829624450955735	0.582913853761886	0.732126144780024	0.513907873518886	0.431536918947852	-0.00544606751112979	0.419814489494008	-0.543283570946154	0.0653750261532694	0.18228140672568	0.530156922316776	0.265766502711987	-0.144381726203688	0.0648522887938267	0.395861291496821	-0.208968067736308	0.415050974107957	0.824277766900523	0.850247775705376	0.85991536668446	-0.611629451397856	0.494919744191246	0.123186182582188	0.498339819158551	0.781338241234346	0.652956162311563	0.433254993987715	0.022169973044822	0.30854091986011	0.758843329056032	0.469941113369218	-0.063180998841704	0.223334650175313	0.0245835593954812	0.458900313721444	-0.0485624161125351	0.314828511762149	0.523849697891159	-0.0222532470339016	0.0929355426611298	0.314522915430758	-0.053407851701138	0.281527817861123	0.455365565664052
LILRB2	0.708255654160571	0.0649207702623526	-0.21815706132075	0.147063287604725	-0.106969763859938	-0.0418438574646739	0.454872130893651	0.00224819450696553	0.217702870789357	0.598538567839419	0.441374079787053	0.58874553301736	0.0266189628841008	0.324344111662761	0.620820594173691	-0.334266760085181	-0.138924767171873	-0.134661484356142	0.067726640028735	-0.257923826323757	-0.272359940406097	-0.263411368290896	-0.350116051871813	0.628524783966685	0.399791793358548	0.217700374183304	0.295552761769294	0.481447786002071	-0.290847938688335	0.383577924296807	0.678198990723632	0.0319117410059013	0.74690237525381	0.43027251864134	0.304091198664441	0.224877351350673	0.0269970928673843	0.394333201603184	-0.16645188769602	0.523181852738536	0.471276396264285	0.463759259355447	-0.226603201434023	0.156638570441605	0.499974805965969	0.198198621456824	-0.23981706191632	0.311131725656909	0.221481206655478	0.294073696832453	0.277407253572721	0.400540899980851	0.050101717850667	0.582203790399201	0.217704487074068	0.634677503859753	0.735967496613756	0.442574373638739	0.448843461311244	0.329881053953738	0.744998359201231	0.254906217566836	0.642128638333463	0.335852161135832	0.200148323851522	0.290616898188456	0.647971520930022	0.519425718338304	0.385096246857642	0.774040062086559	0.720760077249482	-0.557265270966611	0.127284790973421	0.545547886649159	0.34914735357403	-0.270966581626657	0.00456162740277389	0.339418641546285	0.630534233916071	0.793623589559149	1	0.054128212586088	0.20432980891328	0.413097788100149	0.0817432254528428	0.293868818791226	0.625550453992872	0.534590604710996	0.0685230161791942	0.145250697309981	0.284026647559744	0.117788700293949	-0.31636665956499	0.503901840607977	-0.304330095685947	0.293607347446907	0.0794627530033704	0.493416842733677	0.591568488899018	0.386493968713518	0.363965280051376	-0.154846016047385	0.340846753945556	-0.408222230012202	-0.0309597793836116	0.100821789029947	0.444749062893214	0.114640838423312	-0.0872701127971451	-0.0232187587825085	0.240515025350577	-0.19949446297555	0.281761183389309	0.654478111665628	0.831398577258689	0.693792625298642	-0.477794769295287	0.411052509808462	-0.00161035340085665	0.43142210795379	0.634418853123983	0.550440818667639	0.24503784881017	-0.0528393323553588	0.3204316906874	0.597144552725403	0.382912454718933	-0.113629652037844	0.164328417516923	-0.103761447273046	0.344481132200264	-0.110582704440322	0.171581311617604	0.389881088839604	-0.141779621802594	-0.0143500070472396	0.217782573853835	-0.151379385369035	0.230834175754793	0.361313548016512
CD40	0.524895546877666	0.807642321146787	0.836340445749761	0.839425088415502	0.812005616794066	0.75991423816857	0.740632466105379	0.702442205536193	0.84250759049429	0.596328919730258	0.790418014704026	0.501940017588629	0.846074704200275	0.759567921841448	0.170262107270461	0.734129336670444	0.573841864168309	0.736400353546506	0.873492094491653	0.753633863366687	0.804905372486986	0.756201599298689	0.132256912245965	0.534894058251845	0.571426469018854	0.832136604316679	0.774216110774606	0.714638953489792	0.806568350310773	0.735028593136723	0.53549760235754	0.80505385196729	0.343136675656639	0.782343612813577	0.715354297093443	0.848047077324966	0.49726923753374	0.742714366625434	0.224008155859913	0.642222343374028	0.757337858810033	0.698527393036707	0.714200248944627	0.786134580286503	0.672980641442144	0.746180265371281	0.742306443683457	0.81884993453863	0.719288958252282	0.759953479627805	0.75549176693228	0.704112290381233	0.803665967471619	0.596678968289324	0.809756202778651	0.546337742329584	0.368276482477036	0.710799403822801	0.694371738111869	0.790509657648139	0.370531246365277	0.795985355418959	0.460922652470542	0.515382052983385	0.771051086241102	0.853849440510724	0.491475306905604	0.48469397580356	0.818264482816081	0.324461968873152	0.499091646160067	0.618290021073671	0.848257021630695	0.384306283604418	0.709446464641322	0.712588955687273	0.755976351025428	0.64298823439397	0.166286931116518	0.0891671190598623	0.054128212586088	1	0.744088438679986	0.60994624292505	0.667447276479913	0.756527029787642	0.558185932763544	0.572851454090977	0.766973785002906	0.632544213231883	0.704321362318062	0.708296997790298	0.687432845273131	-0.00636761507323103	0.626104392045029	0.738111759125554	0.728143538053189	0.679565140153451	0.567585571466018	0.648916339939387	0.825213013348557	0.734538897337979	0.643414764823741	0.464156145051235	0.78258993909853	0.616579779228584	0.767210496806039	0.390463450476835	0.777086826204956	0.80418412148339	0.469129685273992	0.802595731663691	0.774816571814537	-0.0751395464018416	-0.143587641573135	0.0771331479407452	0.351832962669098	0.77735690088578	0.715516484750285	0.788433694255772	0.529004445316491	0.643569009262666	0.556948053291494	0.378616172659745	0.711052071514396	0.526323036080191	0.629760337434386	0.362724131935709	0.836684832075436	0.197832018433966	0.678450808794178	0.732928749137417	0.461579076378395	0.724875689515646	0.071382428544719	0.517110952154446	0.785427766692819	0.730582822451313	0.853102610394023	0.814902093136229
PLXNA3	0.603955965572099	0.717904285062895	0.713356102710194	0.86302851363896	0.739074463673696	0.635028822435975	0.887319647893611	0.633396825346258	0.858636890501671	0.777725201538097	0.868511541002454	0.682534832839346	0.821256460797467	0.892996276876881	0.191158794571444	0.570185196304772	0.406719092775919	0.735465975654372	0.813962434904499	0.528787007900902	0.734641679447984	0.699147123790385	-0.207958480374583	0.738452338332682	0.705834778705981	0.870134439965872	0.821725470023111	0.758446369736357	0.624523532653651	0.894295572726466	0.725945444010512	0.793250748843472	0.581246266296804	0.868267923671197	0.819858002785743	0.83303671204089	0.50580446600823	0.885689696343125	0.0975007802125141	0.776244263379979	0.839180031567744	0.79002095866171	0.632462638012612	0.702474644171791	0.81287318237357	0.736038278042242	0.598588006870805	0.86977079173022	0.738260366352479	0.83811405577068	0.860851834552516	0.8469793344936	0.858516244377492	0.822232156644288	0.865641607273671	0.72637866278254	0.610397086703351	0.813910741975602	0.835514648141557	0.852924018158211	0.585471723694754	0.860282799984727	0.739102661538239	0.432178280135128	0.86156102358685	0.75529057648629	0.591214233780996	0.740158893560107	0.848657318286968	0.592857400498111	0.672051695367828	0.348488403773259	0.817119478755525	0.701321317378326	0.808208398153911	0.628659654945221	0.870735633727095	0.67700833625917	0.395034764081832	0.34545864082073	0.20432980891328	0.744088438679986	1	0.769012616511978	0.660067357585176	0.759603368603873	0.757021921664321	0.793250445824099	0.804855069260636	0.584675271419811	0.764244604657232	0.853323836471052	0.61796055640616	-0.0128870683774224	0.503106724244362	0.852673032459761	0.785929211491779	0.868243755230541	0.779049752574833	0.834195533723299	0.845584630766396	0.736925560344338	0.784950310824094	0.177142426137356	0.80104972891939	0.811927605398544	0.796252121688791	0.637932210302435	0.597134451305191	0.837463473371435	0.762850925320304	0.62493120564671	0.889409613703839	0.0917963070772158	0.0696673269952068	0.373717960694922	0.128404891653873	0.879391375643886	0.812399179676516	0.80841387938169	0.67500251770725	0.773037420196233	0.69073354762057	0.561467885905701	0.660765183700444	0.744923577394428	0.709364217212224	0.478972357049513	0.831483043099291	0.428640503266348	0.910519744302793	0.699560055964153	0.676675746714733	0.881807522288212	0.332418547874337	0.704032967454101	0.898006618094908	0.76987074000176	0.845994021487321	0.868378686562177
ERAP1	0.820840095844443	0.685155759994064	0.51754344301866	0.761232914557891	0.601734511655455	0.584684942843597	0.891817014069627	0.519767741110838	0.782496544948084	0.87734467438136	0.88546846583246	0.809676212852603	0.704920227115462	0.867061028531833	0.462960552722947	0.440399674450591	0.389488797158741	0.613968965148203	0.69580320022347	0.331653686567478	0.498544389365034	0.503919299873241	-0.23833317656967	0.827098935887811	0.807367608638233	0.840400564155697	0.795486424824312	0.853377592473621	0.4056023040672	0.894473379220061	0.838775308363445	0.681134750564503	0.760695600555537	0.842359093319449	0.836958238593642	0.721210386577285	0.447704848004048	0.893939837164275	0.107294062042795	0.891608572401814	0.869246583704789	0.796083757202518	0.496731003131409	0.661884573783622	0.906396931213841	0.779032605940772	0.451799545534231	0.833282851658012	0.772967705098251	0.835949614361615	0.819262758117254	0.858358071814303	0.748328704216759	0.870681532424107	0.772832972858884	0.845351249787631	0.778057860801358	0.791863429092885	0.840295876673711	0.870890010533497	0.780597339003738	0.837821146896571	0.856407399404304	0.553423410255839	0.804827921130106	0.684791974192469	0.837743216387238	0.812898184755746	0.843247247524549	0.786137569100664	0.736541397582921	0.106208338153277	0.775646976331452	0.752323857227486	0.898210590775565	0.424021717413581	0.763355244461925	0.754945577917641	0.558558285405431	0.585720124564021	0.413097788100149	0.60994624292505	0.769012616511978	1	0.718329625035368	0.810849089362083	0.849344835665706	0.863666182440723	0.634881622982064	0.55461690553961	0.705491491573127	0.740948991743825	0.440220780235612	0.174813971965881	0.386091971467356	0.724916503819585	0.631170475875505	0.852330518869572	0.863053661257396	0.84879014747401	0.807449836620756	0.659107332735781	0.783414947676869	0.00566945905892437	0.652413681860825	0.735743175890015	0.829796539481068	0.617536563064941	0.484483992172956	0.723665889240182	0.742942744257235	0.389307145582967	0.861665860963957	0.358215731890227	0.39207557666182	0.606955594833652	0.00809448790791295	0.850574801696995	0.700361676354572	0.816961974541667	0.77355574082075	0.85158535201369	0.721444426527372	0.431230866069814	0.74765624365354	0.832662153937798	0.780115606030111	0.395199367107546	0.785479854258716	0.343103912422254	0.85587098777343	0.567086060633121	0.639218406368685	0.897354145997161	0.214542272495968	0.510783200922673	0.83348043554702	0.584270688838225	0.797364894378917	0.829344345041348
LILRB1	0.571357972825347	0.804264920361974	0.763480663457172	0.740392329512037	0.748632487187138	0.739711872395043	0.717143166557314	0.645024923848667	0.799049881565074	0.575617260316778	0.739433001337123	0.522527974350509	0.798942350621294	0.750519202207741	0.347519661387917	0.730338907153383	0.585787192282371	0.783176861105131	0.754195027053176	0.553887097124151	0.694435460030438	0.716204067606977	0.148261896819305	0.500870010384326	0.631650250251774	0.825363683834615	0.77959398502498	0.70117242098038	0.67801338716448	0.734584811794178	0.604530474257687	0.781752261209647	0.352263535531068	0.638138999331089	0.782556158117528	0.656008097192739	0.390747867348253	0.728846546265205	0.313970341461333	0.658936376863125	0.705527617721598	0.715117917314019	0.656035184709399	0.767657171800483	0.680976617525608	0.802057174491919	0.664522530395212	0.727150157484271	0.716440339772633	0.717073821252983	0.704385363269138	0.624529333502863	0.754153705106758	0.62085495647518	0.700817362054168	0.591335320742353	0.442539522139856	0.724182019862555	0.685911835942339	0.693818330554091	0.415290443165499	0.723678209702135	0.531258618876729	0.53660614096176	0.794097312696682	0.714611060957893	0.537338793572423	0.4997966371521	0.698470016664816	0.42671003299673	0.426733227794835	0.498231394902876	0.806598373380054	0.409702170049041	0.801236276448302	0.672798818521399	0.765977327499585	0.691778143935738	0.255183884447689	0.15850473589144	0.0817432254528428	0.667447276479913	0.660067357585176	0.718329625035368	1	0.728108532896399	0.544603051304816	0.640729632064048	0.72625603516152	0.607364794439248	0.505735903367916	0.705222276803839	0.69381747635944	0.00996800277539049	0.626402081196621	0.608767514723183	0.621029337157743	0.634173002740581	0.545386081836834	0.653206972637758	0.68302156598477	0.831935071921335	0.750054044845131	0.382545595377381	0.673425256139522	0.611178553238529	0.620788983082379	0.410345194483453	0.669013308579551	0.801353759383221	0.513006176132509	0.628674799650806	0.718179975793736	0.000921472870547677	0.00668687194188916	0.170370220406989	0.369393048905604	0.687604278080512	0.655349436589178	0.661348882978664	0.451781126428776	0.583196829370123	0.540164279989738	0.35185647168512	0.726244285540593	0.566154147665246	0.612325941201955	0.349514519918044	0.777591359847622	0.183138418004387	0.635122105587042	0.733320333878602	0.449390581091338	0.691414852839443	0.0708098557356693	0.540476921295313	0.730365344947179	0.717609788867249	0.78205751287759	0.663348314660754
MILR1	0.786275693004163	0.752421227960102	0.667586709022036	0.850964111893579	0.74485613086043	0.684127181344034	0.882149071266003	0.567559637352344	0.838121609508196	0.831089353219515	0.902816097873514	0.777089789385991	0.801466257576675	0.876917991031994	0.35188179130714	0.554528741272023	0.401924469721908	0.717364080959773	0.828750896187643	0.471130528873484	0.616739491992628	0.612519873756844	-0.178370356397627	0.76080357716177	0.73580231138382	0.894653701691445	0.850379946575493	0.857453964308064	0.548756811655449	0.900615527479413	0.794141375814101	0.776447576350867	0.667211240720792	0.878721546484427	0.889536535070893	0.797953201717746	0.491915249814933	0.83413030989572	0.0748929153889441	0.879766546593635	0.887115435743009	0.796546817538697	0.589145568253311	0.766904182874535	0.859643351822454	0.823617359420633	0.560310040811631	0.873914459330164	0.827754015485488	0.806665192217192	0.853521563248407	0.862567680421115	0.767441949620657	0.822069272877512	0.798992393754595	0.825743792788793	0.688005042611013	0.810469842229448	0.824715161921087	0.884605618507548	0.705323020736526	0.849390267145028	0.748492462300801	0.600758765507133	0.810381037740327	0.771716305774875	0.797600083444176	0.780359021503967	0.904673645117676	0.63533964416657	0.718166149811743	0.299853793470978	0.808678098890536	0.619177773430276	0.888366502326342	0.52520838928161	0.731055664885001	0.742311911739774	0.351188685180919	0.43978186019176	0.293868818791226	0.756527029787642	0.759603368603873	0.810849089362083	0.728108532896399	1	0.801926448177914	0.803164622602349	0.658549573326259	0.632127874945553	0.724629116713161	0.749406915227565	0.545152141590727	0.085022135511142	0.45182818805977	0.744169234560799	0.633557127240206	0.796153729030127	0.786183046435317	0.836025597970615	0.85606109798669	0.734720116992181	0.723842900078479	0.108462988751718	0.754970724622936	0.673585610374252	0.864340636541388	0.500147112012876	0.569783936470727	0.764907885676091	0.596425618698379	0.518920585066452	0.868532504612801	0.189914922276671	0.22428765047886	0.419618559627734	0.0624823141887746	0.869814298573821	0.717409023484357	0.858980965496954	0.750853852406756	0.858405372706768	0.746142313865638	0.397856855297519	0.739413222904412	0.732563817511663	0.8412163651279	0.378218703486548	0.846568078948792	0.229866679839141	0.757706196318422	0.671357538620785	0.564874647868394	0.874597734286196	0.086730188692857	0.482958464824983	0.812340329627491	0.659225637189877	0.85376162529541	0.844256519521851
