""	TREM2	ITGB2	ITGAM	TLR4	CD93	C3AR1	TLR1	C5AR1	PLXDC2	CD4	NRP1	PLAUR	CD33	CD68	TLR2	TNFRSF1B	ABCA1	TMIGD3	SORL1	TLR6	CD163	HLA.DPB1	LRP1	ITGAX	ITGA4	PTPRJ	ITGB1	LAIR1	ENG	HAVCR2	MERTK	FPR1	SORT1	IL6R	APLP2	ITGB5	CD44	CD74	SCARB1	PTPRC	TNFRSF1A	GPNMB	CD81	ADORA3	ITGAV	C5AR2	STAB1	TLR7	AXL	RHBDF2	LILRB2	CD46	UNC5B	ST14	ITGA9	ADCY7	PECAM1	C1QBP	CD47	LILRB1	CCR1	RIPK1	COLEC12	ADGRE2	KCNQ3	TSPAN14	MRC2	CAP1	SDC2	SCARF1	TSPAN15	KCNQ1	PTGER4	ITGA5	ITGA6	ASGR1	NOTCH2	FPR3	LPP	NOTCH1	P2RY12	TSPAN17	CD180	PLXNB2	CADM1	TNFRSF21	FZD2	SLC1A5	PLXND1	SEMA4C	VSIR	ALOX5	PDE1B	IGF2R	CANX	THBD	RYR1	PLD2	CCR5	INSR	CCR2	CLEC12A	SDC3	AMFR	SPN	TNFRSF11B	CXCR4	NCSTN	CD82	EDNRB	TFRC	SIGLEC1	IFNLR1	CD9	PILRA	TNFRSF10A	ATP5F1B	TNFRSF10D	JMJD6	TREM1	SIRPA	ACKR3	RXRA	FZD1	STX3	GPR84	RYK	SIGLEC10	SIGIRR	TRPM2	FZD5	ANTXR1	PLXNA1	KCNJ15	EPHB2	RACK1	KCNN4	CD63	ERAP1	LAMP1	PLXNA3	TNFRSF12A	CD69	NRP2	STX4	SMAP1	CD99L2	MCFD2	LRP10	TNFRSF14	TNFRSF10B	RPSA	SLC16A7	PTPRA	PILRB	ADGRE5	TRADD	CLEC2D	SLC16A1
PTGER4	0.850514393582991	0.893560232913434	0.895925991069809	0.819571935113056	0.867892684776494	0.829787534608455	0.804304842195802	0.799100080151807	0.856386108159421	0.888757668170785	0.790464342112086	0.901230629354961	0.842123532696747	0.7835334157179	0.848868543686331	0.876276004288271	0.589094230057317	0.8750325244358	0.737100998652342	0.815037589530671	0.871254316030224	0.792642313967893	0.817161777042491	0.50990859824815	0.910049504472552	0.837468808734722	0.906319332139259	0.907105372784292	0.930951004761151	0.891718756342716	0.790444921087063	0.910378562048079	0.782681389641422	0.833558729286417	0.918284773439472	0.798962193917077	0.858657426928078	0.859065280981486	0.640167152924153	0.927354462052794	0.899427139716056	0.278900555425078	0.833999124279584	0.823232540981691	0.882835792429556	0.340630606071233	0.818159605181384	0.783634136487236	0.710809200553931	0.812549074956572	0.830736379807324	0.79515429997221	0.806657519526735	0.864423081667024	0.64764627192678	0.794470699131451	0.686482691914632	0.70826135335723	0.737549723485075	0.887966607093608	0.7819727789878	0.850568388260059	0.590129721502919	0.881286630912217	0.857621217662693	0.826438764612333	0.755472225226882	0.895384132466772	0.368845008056123	0.864892353685896	0.860312070132865	0.852215641791972	1	0.913657762604845	0.522860546207226	0.852348871572192	0.761081484409162	0.894913668176836	0.732122414946553	0.730705912767671	0.6310601979714	0.826765589168328	0.691429541613627	0.881709185008218	0.69978911450312	0.816867897816601	0.815968084985133	0.809000940646912	0.865349847751908	0.836668740559109	0.797543436913649	0.861227235277893	0.835233658797023	0.790724317515111	0.894569191675829	0.918284251786995	0.677675602540946	0.83495266916282	0.764706164859374	0.470246612249279	0.660972476481236	0.631998334781932	0.622103597812756	0.734691511330178	0.698964065714113	0.823882202546862	0.763260970875051	0.873340141567533	0.708731401382611	0.479962793709801	0.706401715619987	0.54601563497143	0.861840397503288	0.667498949635775	0.695628309804088	0.852906277634095	0.867726305769022	0.907209522596451	0.877552241700979	0.858178622652918	0.905618585135762	0.843452389156099	0.797162052184497	0.88772260881474	0.838563875031687	0.914673296285423	0.704896057916799	0.861395822664413	0.833325413712398	0.761382306800697	0.796421376167589	0.636910481199788	0.797522847842572	0.780508259096285	0.725320491321658	0.829666936282458	0.847135655164606	0.827771504688511	0.79276494693789	0.865611485467437	0.538932675111107	0.562942385613039	0.68379371481745	0.675878817455729	0.90910311333918	0.889897023882692	0.827907977954839	0.825935672585922	0.876636285079792	0.645967989596356	0.683673664938555	0.791408670912089	0.729168644486436	0.77029895311101	0.579422854308662	0.747902817698654	0.710001340004886	0.471480160735718	0.272016728817538
ITGA5	0.852165592428912	0.901275938317791	0.894974631447111	0.825566867824233	0.873598277061779	0.840522584662959	0.818477590618048	0.743146746709634	0.856507809258454	0.89814722230446	0.842709318538958	0.88280263128586	0.847232737374926	0.805288447367232	0.887904335208764	0.862554868802318	0.617439286455042	0.887391636806406	0.758832202737773	0.845535254427968	0.868628148629261	0.75877092069002	0.831318239362484	0.548471527684639	0.935594207538175	0.854115162843675	0.940596635896391	0.915188453950037	0.947031396716115	0.928445187696759	0.796378891971549	0.905989613078994	0.849517862262419	0.913659319037254	0.941631508034399	0.865213445089409	0.881092026723409	0.838762641124889	0.708208336063402	0.93672901011274	0.933502388567383	0.343386657355322	0.856407690148514	0.823584890703605	0.888750294458727	0.382068516168618	0.806590203925693	0.788413523479851	0.764583603394914	0.813102037153273	0.795013547904518	0.818369077942439	0.840653508783631	0.917192947625437	0.697548969753987	0.805651193909398	0.710415291519599	0.788682832851025	0.826199493147799	0.864744755315673	0.834160005909097	0.862864557176156	0.643365649071468	0.889864861672371	0.867427328913504	0.851335701752999	0.78119344842492	0.939453942721767	0.455482812506043	0.897786676837474	0.879549267651928	0.849325430713636	0.913657762604845	1	0.596641085390107	0.828768796822984	0.8094552245319	0.880808757981764	0.806827353385977	0.782008266533699	0.689592253765125	0.89549150272123	0.719348358275849	0.912234936512171	0.73425872287153	0.837661435378331	0.849479876503117	0.872853376162271	0.907567477050682	0.813933959059047	0.786188005973437	0.863017299891979	0.84686291121862	0.864363525772261	0.94566241450523	0.876658702403812	0.699232551660325	0.855324330036321	0.77950798167276	0.523956842370847	0.664507887905594	0.619816020001473	0.641664165216777	0.823911511444184	0.75898519572561	0.794032261958076	0.752437600566274	0.894438398360688	0.750294683372183	0.527836163666448	0.732129319336136	0.589299130233529	0.87529401155694	0.707036225276326	0.694735773216019	0.885424947827415	0.911966517495821	0.917000655870168	0.863828035369755	0.84026090536954	0.930303871403005	0.760561758390337	0.868768483972328	0.863853371149142	0.878724081332483	0.860526803094737	0.741834044398	0.829163022771769	0.808511688456658	0.810860959841996	0.802090739201093	0.677030689925862	0.830627381236009	0.797006446580143	0.8069782777282	0.835170508784631	0.874350513849849	0.88762410509205	0.822075004595686	0.891870714849475	0.58910938675912	0.618434442675018	0.591995918925071	0.723529178367011	0.856327750226991	0.922869281429604	0.881039645120107	0.863327985014201	0.899007962737969	0.659233428223611	0.718624583302379	0.817093561397055	0.762971695721019	0.815696216460592	0.588389124291324	0.74540700075499	0.722187161296813	0.523249322031576	0.324578625147262
ITGA6	0.517079402112977	0.461631647824791	0.492204765677276	0.584335899149477	0.564546599227077	0.49153993891346	0.591796171045647	0.413199537793045	0.581987691689281	0.494080600773559	0.545181457135256	0.457443127893602	0.438040269769423	0.437788916679584	0.508001034940646	0.564841850198195	0.440740306586616	0.433592703489455	0.53540029742223	0.53878185763941	0.538626002126044	0.489535876211264	0.585353949854748	0.372843629504984	0.508397348524889	0.500434503342369	0.664145801236051	0.495114329799677	0.663270178159859	0.5129754025219	0.575177748658864	0.467444422860824	0.686073950909134	0.531904446141908	0.614256817992562	0.546798721994793	0.538447968827038	0.544930932662647	0.663955559917208	0.523739172158075	0.583065252805777	0.1566054897374	0.542842450890905	0.522260609560958	0.642138382728926	0.251453931224062	0.474731473084785	0.492101550858795	0.582938792125845	0.510522755087462	0.352201134615331	0.775746008564024	0.659365394138686	0.398709317452101	0.583588850070402	0.460104780032992	0.835030217041602	0.495228386381576	0.703066228410281	0.45230672445577	0.3390035663966	0.587877356203637	0.42034061903741	0.516918453531588	0.628900771788731	0.626692372084706	0.733340837899242	0.523328032888852	0.335171479878663	0.59899916594639	0.517559982361962	0.497856317011632	0.522860546207226	0.596641085390107	1	0.30618447674823	0.586336433344861	0.520566720175138	0.713477575390025	0.775148731989293	0.397877017814518	0.577657780819004	0.257133056787879	0.518145957499398	0.636467798537484	0.36925605942684	0.377903290120665	0.464113705832016	0.567103650973262	0.514556554936323	0.414177948896286	0.462732335510303	0.539639408178345	0.555746571217844	0.583997743423943	0.422488000897926	0.411981184382912	0.579917616868452	0.424983589023094	0.909897866494742	0.263853266706956	0.291670769509976	0.623964775227513	0.614201592998785	0.342507999916368	0.50932990383753	0.470137468302748	0.585330718693663	0.401256540707141	0.466824590419156	0.596803659908097	0.340285992977557	0.553750024301596	0.616878855350696	0.457369616239688	0.39894079955784	0.495398696386467	0.542343337290846	0.500578624623395	0.449302838473945	0.589303895931412	0.495164800583076	0.539642985435538	0.59677874023393	0.643629872697576	0.472279893224513	0.78210507647304	0.494473751587899	0.410655039962916	0.471531956209887	0.620546800534135	0.735078269554455	0.611757251756168	0.225020384055216	0.531832991275522	0.509626424617144	0.373037982144357	0.543456976084241	0.451470057392139	0.561998823820033	0.621560812038745	0.550145337314272	0.370196450374959	0.645904368354184	0.618214695136009	0.651389792847816	0.697053988599738	0.679835640912681	0.697934528091921	0.4388030066184	0.742467573650982	0.470238041384249	0.503211928397381	0.747482851483331	0.682232352965322	0.473096709298626	0.52821402314198	0.539844209640239	0.530004670932938
ASGR1	0.835093642499347	0.894796196976034	0.872344368703507	0.664084040934714	0.821013480689716	0.827976292464196	0.717357063127966	0.676898339076722	0.79551987874859	0.850682569965261	0.620791282426672	0.828272574468406	0.914290389997327	0.708609075046387	0.746092745339427	0.745901830051091	0.338043494374363	0.893345305460331	0.714319455650342	0.709413190862848	0.777147720113993	0.820708375475958	0.707449363552786	0.28979693934916	0.880411177253939	0.804573788470279	0.838604410121967	0.8693373524141	0.804452661681518	0.849440746196166	0.642611978188024	0.908813457107915	0.725858990062292	0.766467645717126	0.82235527280803	0.659576948790616	0.715815024933517	0.829598095032981	0.486691880940239	0.881646485778014	0.861137991874202	0.108959711456554	0.861921892466265	0.783237093700192	0.795748308366945	0.115944322352112	0.787612225873306	0.773524406647822	0.657667232371993	0.811243316959026	0.820743762836724	0.687215926489212	0.717559506428591	0.860690021211084	0.599656255009113	0.824263583072484	0.519206517297187	0.753353729414509	0.694571867146875	0.861578524382227	0.802337339751179	0.784786750288812	0.430116912749949	0.788143237188391	0.695441299471685	0.730164521904433	0.708278522147046	0.900730178651173	0.200212640290812	0.814590466506565	0.824390943242276	0.84644450369682	0.852348871572192	0.828768796822984	0.30618447674823	1	0.727225857251785	0.82844499024775	0.589392270933631	0.623065793175154	0.708514374837687	0.782433529047365	0.653798644166342	0.838543719675156	0.578665451904826	0.721991462832166	0.885334955328618	0.861158466740777	0.765652913078755	0.864221397937759	0.851241463006137	0.889825091923001	0.703812946807096	0.648375068139163	0.819482276263253	0.842240503988598	0.641651365142996	0.698567230680427	0.772026467981179	0.234381526318629	0.784015143705428	0.812715237691768	0.457275979227022	0.695832520373129	0.721237694794304	0.868241158296927	0.709481339390107	0.816847239379225	0.554712737850702	0.385164943708255	0.6033355439917	0.490311113887154	0.818676362622591	0.535788256735517	0.632763685134239	0.874695522325244	0.902183075311791	0.813184066045547	0.840718902176521	0.678474351889596	0.845355842883305	0.687559354663946	0.668565951117092	0.815937752707937	0.656493128914557	0.858045904136771	0.588647840330399	0.878540618913995	0.915340707200584	0.810103048754887	0.723892931446523	0.487315872556313	0.696840936076069	0.730822620344473	0.674081739962376	0.872615946801624	0.897318754864779	0.810338657294651	0.77637245928118	0.758581214587522	0.312774147845675	0.534401300368476	0.749993251280088	0.429143117249042	0.785530192175902	0.82584653259416	0.761166899794938	0.754286732246022	0.797898836032526	0.46390353857477	0.547103025081139	0.856643501649488	0.636465262415723	0.678975905207723	0.448279788179822	0.637657104921075	0.718869863426137	0.35601279223608	0.160555925413788
NOTCH2	0.821210895140792	0.838152131893116	0.842335063823487	0.854035107062435	0.775782363712871	0.829308778155406	0.834700391915847	0.822127436820553	0.825717709663761	0.837801832860784	0.770835574531533	0.844330492756607	0.785018093522137	0.847373986059487	0.836222389931582	0.858371330470986	0.706184822592505	0.807582248887036	0.739963887987927	0.814729869350908	0.86389539449473	0.719316849337337	0.925329028244304	0.659510581211291	0.787438325156858	0.769735532633013	0.912653177865647	0.815444734066071	0.840175804522574	0.867609165601073	0.823067281742924	0.827122335155298	0.842068175386923	0.812187051922381	0.914435743740135	0.857912202997654	0.82284378749362	0.800421781308014	0.781835321773743	0.839591051477367	0.892134408363009	0.514282846762804	0.847504743663996	0.791969956571936	0.865572412914545	0.413283425976376	0.792879627481027	0.739940643657757	0.77887848055328	0.836680895364099	0.748407185826842	0.88485792217061	0.78589047299446	0.817985292939731	0.672495525280555	0.787458604589759	0.718772789692316	0.654491663945336	0.899564887153237	0.810836555248056	0.772095839463379	0.842915295528179	0.764980464566502	0.842811913095861	0.796114326710586	0.853532132115359	0.819608175764283	0.8012504701065	0.539401090118326	0.760003200206527	0.768013533949197	0.791357854990709	0.761081484409162	0.8094552245319	0.586336433344861	0.727225857251785	1	0.831233687855898	0.861381624269356	0.797194484787722	0.671541895723877	0.7788690835412	0.711821366493406	0.878092856498435	0.862358509686063	0.75135966612231	0.754391643080545	0.719929257750126	0.81597687790884	0.761420452487444	0.762904045982059	0.756851781264488	0.757642072615345	0.871734886974977	0.904375316454372	0.754454994792322	0.597302115632763	0.824184815797662	0.665568103341575	0.499419996470933	0.498456465208097	0.581399208046402	0.812470383416895	0.860179828079117	0.612613062346601	0.712233233545832	0.795029568273006	0.862243941909029	0.79779389250798	0.752981676157419	0.725651814737979	0.625195198323984	0.783368867339306	0.817436720649201	0.754393992919395	0.715201020837881	0.80210650658075	0.714101468013646	0.772139862220335	0.726214341614264	0.883467845372421	0.812218604762511	0.870256000702618	0.782199321274765	0.829918917184114	0.67350839156558	0.785687070040022	0.737270854491817	0.779928418404645	0.741932820249396	0.750832256608966	0.752430606510531	0.858552038092627	0.575617610896854	0.877494156514598	0.786321622101172	0.662468184650127	0.893750190646597	0.783521805396707	0.896210664387873	0.701950090805381	0.603407231015859	0.550024206378911	0.766672790739142	0.731306436672084	0.878261044624552	0.869337441661945	0.909413251214041	0.883797545095149	0.729748891575627	0.782221237094856	0.723229161097719	0.50367877903429	0.870768838667649	0.639257284459501	0.590594406861438	0.724049680802587	0.623235670991066	0.37825553745892
FPR3	0.951997493913015	0.963007936352584	0.972124297612821	0.896316932990996	0.94218896593481	0.952896961942402	0.918060286555733	0.861053293115786	0.942217007363249	0.974261987634534	0.828930398081067	0.892757849623246	0.908735125159856	0.904553496373268	0.898759420619335	0.93646565734737	0.596928152955319	0.939784287019931	0.854190114806754	0.903147570503395	0.97305544009429	0.839564652529992	0.902057934972654	0.53195131103697	0.903435459671131	0.951722299869301	0.929635523089205	0.961829228844908	0.942346055459869	0.950106363193799	0.910405037535073	0.959708084936999	0.84003204116152	0.878209003646168	0.938455472351951	0.863875506350654	0.78172422029575	0.960189246017054	0.705054180096714	0.927467818963021	0.920896298157279	0.315004801882651	0.915399450215862	0.946420208735987	0.958526053852705	0.287905270807258	0.956953688288264	0.924157774964722	0.852920456496575	0.948050258584963	0.926565985991794	0.809483110721105	0.886714528119711	0.913787958488405	0.828777428852898	0.91163510120968	0.756593910353872	0.619211529363549	0.748129173812442	0.959590235505227	0.854971779501053	0.78851587741018	0.556419919605569	0.938212190961042	0.882157608089856	0.914506047646946	0.747595526605387	0.91692685067371	0.263548508368238	0.843169571222678	0.915250151699612	0.926971399215461	0.894913668176836	0.880808757981764	0.520566720175138	0.82844499024775	0.831233687855898	1	0.795369013775609	0.711277565021296	0.733397251189051	0.837573455699887	0.640101818278188	0.950284610982243	0.789740279484002	0.761971273798922	0.804348744659406	0.785975170848894	0.943180233341636	0.870504513982831	0.899792706653873	0.906418089181302	0.871928669611186	0.80726684703527	0.939351976559929	0.814341106942921	0.703602176265576	0.872286091864782	0.82381807941941	0.392542494004308	0.612503560083127	0.632626205006425	0.745148789339591	0.825888165990138	0.679408826579922	0.717399054552221	0.814137001390534	0.861090138743238	0.706819811024439	0.539143554461518	0.582913972363295	0.725302195086326	0.853432837906927	0.700884199907017	0.80255552763354	0.827521794082641	0.876277543597535	0.824133759750458	0.780478564491233	0.72857431295646	0.953927830505109	0.811159681200319	0.835107667272248	0.822285084555768	0.794906592777539	0.860250067521119	0.654066098988329	0.925343753287466	0.836383904577856	0.860682189779645	0.72105426534225	0.60448849925682	0.844522540653453	0.646281261737059	0.843000333950293	0.797768650468185	0.757733322149022	0.874671300796187	0.901951246250371	0.939205427796356	0.455643885459581	0.464926820694551	0.634426878375834	0.602626423973715	0.825101505146076	0.852637409318401	0.82171927233625	0.796462979248971	0.894780913280633	0.597760127692427	0.626368246931596	0.716890533220591	0.612773554236799	0.741473053812999	0.530880264666579	0.670315742659435	0.736347667968991	0.51230723780743	0.120204648398929
LPP	0.801471025567939	0.772783973577572	0.799839130664758	0.863449232632728	0.772290705539679	0.797629811489612	0.891141538097566	0.72727844069105	0.860321621590083	0.791918190543952	0.800720974316675	0.756019814349699	0.687856311330023	0.784570241804648	0.874766559809055	0.860100584251128	0.728320029530598	0.727213748381013	0.786981449585793	0.864148145345847	0.841605507080258	0.66433175850897	0.892208974820306	0.672639504510927	0.800759136085362	0.782415276765695	0.882556037194067	0.770392444156974	0.833093429575204	0.823918452372806	0.860132456761649	0.734843405145336	0.92385865586864	0.816588770069858	0.870913396329522	0.873282170659678	0.774385401117046	0.776813672972032	0.833397734756341	0.820204678175564	0.838024381641686	0.491069038515439	0.776330463381086	0.785567914567194	0.883621129707592	0.50795029165604	0.74152150032808	0.752040425635099	0.829391020478932	0.785294071546282	0.635769026996351	0.910455258964167	0.843919048819236	0.759381493496776	0.738347867629673	0.771698568406607	0.784071128774074	0.590014789228711	0.85961510596498	0.752163748122199	0.658762349919448	0.749427916728173	0.701815592353897	0.846500176341707	0.880075236051354	0.880126263465102	0.840850974565375	0.769072636025103	0.480878706431503	0.802148143407356	0.725319963597455	0.776865948442487	0.732122414946553	0.806827353385977	0.713477575390025	0.589392270933631	0.861381624269356	0.795369013775609	1	0.820025962573494	0.679458016190612	0.788023318125811	0.633521417529355	0.817488313475028	0.895228625055765	0.749418279146437	0.645516862495637	0.655719504880278	0.846599965743168	0.739672031683042	0.659680730781566	0.704306375183964	0.780383427217904	0.872388754525322	0.870365968362287	0.63239638769313	0.672463562439678	0.832055828575419	0.659529706026008	0.593839923566808	0.397377922659074	0.421884988748061	0.801503724541255	0.876704952212442	0.592839941971366	0.623725991948452	0.768059883004933	0.826994049511045	0.733780506266702	0.616080772079732	0.688686396794903	0.595489286744952	0.80630065070934	0.837217891463683	0.733482605295229	0.69495309655934	0.71287707068868	0.749736427684154	0.685706142410793	0.71641975264201	0.878421096176515	0.700303871039092	0.891828319414478	0.760119298787131	0.852891861587001	0.682605832686159	0.799832768563453	0.678150763449702	0.630569840757705	0.736721625989875	0.710165973752199	0.766887505365225	0.883264642503526	0.535164174197442	0.867873702553353	0.672204377468387	0.566817959942782	0.787596766734281	0.716503343475167	0.869187541769228	0.738673613695032	0.56233502477371	0.417482680605906	0.80334723953124	0.697491219806381	0.814182304525071	0.855596713403677	0.832541840928821	0.877807439831104	0.744482044430327	0.80382939363697	0.60321511762773	0.598028948862607	0.862511413928968	0.752301116725156	0.589815240501386	0.648928506981569	0.737857537856067	0.39121757610624
NOTCH1	0.69144040850639	0.682805022716428	0.698076269740265	0.755081418051069	0.737234300772155	0.650887628697598	0.724669906570273	0.632701021253611	0.727164106376152	0.713338869472793	0.758291257410869	0.697767695928369	0.66097190988342	0.6095102597498	0.702399233061133	0.719451246338835	0.582785090475472	0.645439591323747	0.592562050752626	0.720783267906712	0.736520548671438	0.592448464982531	0.793795777917103	0.461911826845411	0.752443845444534	0.696430109924108	0.832871987811915	0.717800077147443	0.814992214364652	0.710224753374498	0.734561995024034	0.69401464423581	0.80378058713156	0.696766125343619	0.830309763351558	0.724539310291783	0.74394968198096	0.697343026345627	0.668626114597191	0.734056483673248	0.798488360772217	0.253214298593655	0.709593585809108	0.681914492861902	0.81406372997538	0.360934083549198	0.678693840321272	0.648890308144912	0.646189251655072	0.672506151446675	0.629153916469745	0.872012075741615	0.743936171363693	0.651705133946833	0.599211429183308	0.625539080500739	0.757477754635908	0.691466584481683	0.846913972036081	0.677817505517501	0.572157632666311	0.831006285613304	0.652109056206222	0.741498060429464	0.799444021750803	0.757116757052163	0.873918067234584	0.732842457323256	0.44531513552878	0.777380661815184	0.678608539463078	0.676314801212631	0.730705912767671	0.782008266533699	0.775148731989293	0.623065793175154	0.797194484787722	0.711277565021296	0.820025962573494	1	0.533779742780882	0.729534079860772	0.517940157477049	0.735235752454604	0.777696619806572	0.662225486228907	0.624711579687266	0.655673530535678	0.757057393951111	0.701816439669873	0.560387566515952	0.659196464691053	0.703674159803329	0.766290779831422	0.79251701838854	0.685188271368351	0.554274814732493	0.747085950527876	0.566196484114615	0.719262967093969	0.392119055038454	0.428986146040317	0.774914779134841	0.728969948741548	0.455439033590976	0.776143068390378	0.624303192871999	0.815167508483206	0.634075968495077	0.575682073973065	0.846127490317945	0.470998164837579	0.733525283519509	0.720584481692474	0.545919740268113	0.70778868478828	0.718969558660716	0.740322470368217	0.752089491035375	0.659042427223226	0.799620066020354	0.692525463245408	0.695482764205566	0.815304739694306	0.772370981140868	0.750158027995619	0.898370726019671	0.660494729803861	0.597966106405426	0.619791446436516	0.876005705950355	0.819126011119224	0.783225079904956	0.544770718518865	0.683322474824644	0.696431981562648	0.641597500896594	0.732691766667648	0.640990913474473	0.753865121425452	0.749968403809854	0.700265331612586	0.583376590100852	0.796841712710441	0.795636860347496	0.830273261168975	0.885043193725959	0.847759876851543	0.86070166723571	0.577254589765153	0.884762672943569	0.685692941040474	0.674376803024996	0.914193544549402	0.799273165554472	0.639414293836815	0.596794703394097	0.608467317261524	0.617057400685357
P2RY12	0.85305778908432	0.795356856218321	0.773282053513308	0.656209812205502	0.749112455629361	0.832450294416165	0.792359299071887	0.498374061461042	0.854568078115821	0.783941014261181	0.476420327736545	0.558602375495232	0.806632843802314	0.683990352928223	0.672737630799787	0.69641153586568	0.264226760346217	0.781068156046778	0.898291832849749	0.759090864269038	0.713038821848141	0.835253248621583	0.663530672873074	0.29224737651355	0.718554965599374	0.788596306915953	0.748750937737919	0.747272757757302	0.664598184351992	0.797353720285523	0.694003432623688	0.737925563208408	0.767538233684617	0.767568685757632	0.685393007683624	0.627573539484883	0.446986456693298	0.830996956132511	0.660535540852329	0.769374532899536	0.769269772070409	0.138125447895706	0.843854520450835	0.80589735578883	0.785180541173107	0.00184935111452935	0.718106746449377	0.838505079836783	0.830766556934295	0.816640281832413	0.604532235394158	0.718679233967514	0.835326664511594	0.712542142281821	0.788190482237595	0.878083319088081	0.619297193460655	0.571724849925811	0.698403731552206	0.750246690701206	0.623022009625838	0.557193222306581	0.291830032299254	0.693139693561747	0.698323069419348	0.794592549549414	0.656433751764137	0.783941503785412	0.00462278380971479	0.725043920514766	0.72642986628991	0.852365734104844	0.6310601979714	0.689592253765125	0.397877017814518	0.708514374837687	0.671541895723877	0.733397251189051	0.679458016190612	0.533779742780882	1	0.71371546402125	0.438502780816386	0.73858740725271	0.708128828178063	0.491598531055468	0.780219551716707	0.68753352161246	0.753229039779126	0.769180780223861	0.821242080766786	0.848116746324152	0.633472816163441	0.569816912382062	0.716064448940949	0.527225478402592	0.770641074080367	0.631411223125732	0.625255130909437	0.219120228627139	0.647735983408772	0.6954665584583	0.442973530087001	0.837564405032893	0.673595215778706	0.585273713232628	0.748376726133391	0.697627519704573	0.383847443663262	0.36426751662144	0.331760893308094	0.521949221620558	0.846629032316086	0.626912083091541	0.787171058962597	0.656787914370315	0.73759787226003	0.619972403832564	0.5691986514099	0.424055921789267	0.772935542875684	0.455573635892518	0.668039236611814	0.594401827104141	0.559660004794365	0.587756143479406	0.53524162253759	0.783164323324209	0.770524521911368	0.878184188478605	0.498780282824877	0.519495676266642	0.672528701081058	0.38329484889753	0.791042324697832	0.727263836200696	0.615969680392287	0.69791247436707	0.724104994629498	0.719436129126107	0.214612400822858	0.404369563156841	0.506298509517137	0.334234570974998	0.576426487928052	0.701027901557003	0.684108776629059	0.644875116859809	0.747632586274421	0.409425843802396	0.487324652685451	0.648612335177589	0.441473491602629	0.61329487131775	0.37642171726744	0.39590839625414	0.731588175913046	0.612661719238382	0.0460582471045225
TSPAN17	0.838707168167401	0.879073565188205	0.852978712953604	0.786786242483113	0.842307261715696	0.844868492302491	0.804303140214294	0.653600665357072	0.833093607062982	0.8639859225015	0.770040800103745	0.788976233953107	0.83161299414293	0.777442681976505	0.832898804786805	0.786159134661594	0.523501092528847	0.875898965392209	0.763297258138931	0.82551066249345	0.82826999860786	0.749987637546226	0.781993752526037	0.473185042748361	0.895971948650091	0.839434912969556	0.893843984861323	0.887422956088041	0.874917344661575	0.894128429281745	0.765541413181368	0.855427920724254	0.812745001979192	0.871860902145011	0.864799338577952	0.826786569555407	0.775977045193558	0.816160672940001	0.671724414465057	0.906127224258021	0.898420953479333	0.298348590335601	0.854570136455911	0.849827517747579	0.853528471408509	0.269786080506635	0.799451243015246	0.770551225105736	0.779235803607003	0.843360123871558	0.74058430671658	0.787263320638417	0.84429781288497	0.881570023331654	0.725834770933474	0.836781349154396	0.655406611040703	0.761926586923139	0.822596644730528	0.824791725438411	0.830250918310326	0.82060943408102	0.583185936672378	0.846007179797975	0.807332561205193	0.835279977413344	0.73642212411832	0.902512062741892	0.351638520359285	0.817161201983099	0.847179628597452	0.822004159450981	0.826765589168328	0.89549150272123	0.577657780819004	0.782433529047365	0.7788690835412	0.837573455699887	0.788023318125811	0.729534079860772	0.71371546402125	1	0.665060983861383	0.899888106755187	0.716578363244565	0.733085669121947	0.862251498859411	0.875638399307433	0.867886071932745	0.771792913506774	0.782917523201798	0.827654717896576	0.798634306562929	0.799874891433472	0.888332472996793	0.770851528830189	0.759720781070399	0.781283731127539	0.738233887731916	0.43130181112221	0.606177757549449	0.656675204768206	0.597887752693314	0.799365679202861	0.758509234597994	0.75284570552565	0.736580713490003	0.832255994461715	0.681094147905331	0.481042062022492	0.641447445425252	0.650817561634477	0.862170920680093	0.646391038893614	0.656887738560606	0.839584062914224	0.888779403633914	0.839209200898982	0.79604885206082	0.719181750787409	0.905815299007001	0.625677163913885	0.830792578461623	0.776396049530287	0.792066261582195	0.782438707966961	0.675581541381891	0.807298302865318	0.793407545057803	0.85031204206272	0.729579676881109	0.602847803465947	0.836096848094201	0.688047928153115	0.80184707303498	0.802276703088991	0.801780964984209	0.855455277738895	0.808071096815462	0.847913491108278	0.502870084530559	0.588345846218453	0.54870939032229	0.633966874110063	0.739347247478712	0.878475195040032	0.852870406383464	0.793858792871466	0.861754409505765	0.590504468472415	0.654883712210913	0.784028593320759	0.685064815561641	0.790105350135092	0.588330446605325	0.64487842086586	0.73052460901836	0.647816937771687	0.274830409602468
