""	SIGLEC10	CCRL2	CCR1	FPR1	LILRB2	LILRB1	PILRA	C5AR1	TNFRSF1A	CD40	APLP2	CD163	HAVCR2	CD4	SIRPA	KCNQ1	ADRB2	KCNQ3	TFRC	CANX	ITGB2	CD81	PLXNB2	LTBR	ITGB5	ITGB1	CXCR4	ENG	CD74	IGF2R	CD72	ITGAM	TNFRSF14	ADGRE2	PLD1	CD300LF	SORL1	LILRA4	ITGAL	PDE1B	TLR2	P2RY12	TLR4	THBD	TREM1	CD47	TNFRSF10B	SDC2	UNC5B	CD9	SELL	TLR7	TLR1	ADCY7	PLD2	RIPK1	NOTCH2	ERAP1	RYR1	CXADR	ITGAV	CD99L2	SMAP1	INSR	TREM2	LRP1	LPP	ASGR1	SCARB1	RXRA	CD226	NRP1	AMFR	PILRB	PTPRC	RACK1	MCFD2	PTGER4	PTPRA	CD33	ABCA1	SORT1	ADGRE5	NOTCH1	TNFRSF12A	CD63	CD44	NCL	EDNRB	CD69	SDC3	SLC16A1	C1QBP	PTPRZ1
ENG	0.86044148525782	0.675387167734571	0.777043774248561	0.922075207252282	0.458500915685165	0.815403903952056	0.835698924003099	0.767210864071641	0.88900975314739	0.913389901380907	0.804587845714613	0.947896981477133	0.957901139945453	0.951509904457743	0.878066032380909	0.873728106342885	0.617697352319554	0.803143821495589	0.840648726651756	0.839233558221318	0.914621344127623	0.817561116514411	0.855331241441244	0.76687150257177	0.865734124488414	0.944713899420663	0.141287545679943	1	0.561497506518045	0.637280695188146	0.0666429700177324	0.916439766544152	0.381351596484071	0.881062041523368	0.849245862319058	0.566681631429899	0.88373902363283	0.228035016370305	0.895224664103054	0.790860059227522	0.765974073395194	0.517917629203219	0.60619501194057	0.850890149905525	0.894013889945761	0.705356456639719	0.885160983776321	0.77716959740938	0.814268094080836	0.218266076318099	0.376601609130611	0.778593048724442	0.878766949059771	0.833348597325216	0.775740653283945	0.816137468338779	0.234083898508286	0.700756227609687	0.231971629290871	0.866862667071029	0.922697487677164	0.62897314167199	0.655892922930312	-0.0328112217890469	0.938595453198634	0.778643736462423	0.774840062931883	0.0212951042253156	0.584262332675442	0.849260000311081	0.841049005594609	0.924274974490679	0.556728140127273	0.742251075016302	0.909551222458033	0.838040810763717	0.877176630493068	0.722736656255623	0.816350300901198	0.826674441471823	0.679980986578393	0.859583521663278	0.723674522248488	0.469004903795481	0.814322088503773	0.745476333160788	0.212368133068347	0.855021786984814	0.668820707707648	0.734119776996782	0.449616668202701	0.747551229686421	0.871765242332319	0.164256946354198
CD74	0.418765699981327	0.870103867378151	0.803733282401066	0.403979176259095	0.771401833938303	0.667129375103106	0.823971349990036	0.877827298697086	0.748961688309479	0.661333792636919	0.866752786390087	0.709928219486777	0.643921254990775	0.699458174462338	0.801149802152723	0.503125663119413	0.160969201149107	0.260499118513891	0.738393375571454	0.852104896534782	0.781553555116437	0.869265766292539	0.633915091162123	0.81994641301326	0.622808437895332	0.683514121483231	0.726185156153871	0.561497506518045	1	0.867891193701788	0.767965684894307	0.642909968946686	0.858083829476742	0.497272305749114	0.501571266833104	0.859570472621656	0.472234888262318	0.737079315861813	0.472623510957477	0.377583397370175	0.628887841942787	-0.109109077383725	0.906542862243171	0.506146033851606	0.46520013862107	0.900422443616842	0.437713115600194	0.689064698453499	0.414326641800929	0.826610761651897	0.661472946081857	0.814243986839158	0.662156752061785	0.752493777776159	0.454343671047607	0.806468948724634	0.797533267969444	0.764595396136574	-0.24604251696495	0.38288170172727	0.470776392068645	0.76101091351119	0.928262228494475	0.425825284699066	0.66763732773257	0.862131795212823	0.793693169249465	0.701685826606989	0.861185014206875	0.721287906507383	0.381101233949089	0.578655507184833	0.871430206501881	0.658630340524408	0.666684100845717	0.853497537638592	0.809918731471428	0.86414185170245	0.781894791691325	0.755331065714053	0.892083713883775	0.646005350999985	0.527054368178425	0.644383190944825	0.438797388286814	0.85595818106137	0.810749484756376	0.81009550714961	0.7387512721179	0.339121270023223	0.85902164879454	0.739175323312631	0.789000215846854	0.229700395989128
IGF2R	0.392742452736912	0.921518570514104	0.813366075243137	0.406735190585871	0.706078614443335	0.631972364381569	0.837099719736968	0.883202337605393	0.755690162001493	0.693143736920201	0.940067561369911	0.787147404774375	0.697451018599071	0.735152137195688	0.878430935315242	0.444291452162215	0.16542964907619	0.26589111948546	0.824149784497365	0.908611825347184	0.867142633424218	0.911031893271268	0.633717131214768	0.858580464371761	0.66632376441559	0.787908984726704	0.471356469333852	0.637280695188146	0.867891193701788	1	0.746799865628806	0.648637282293912	0.917723277556799	0.501889462995626	0.598571979124584	0.951528931734054	0.488847375640244	0.759398766048263	0.551780421020596	0.472014199265974	0.485187344141499	-0.146586970703315	0.943127360288196	0.54932434982295	0.559781526211185	0.939562767910292	0.468196294913406	0.723479241167396	0.406450853918401	0.844386259631142	0.540590839918394	0.779300814184034	0.635640220007863	0.715329348901814	0.443795926001899	0.82074525756065	0.830684218969165	0.827681313696957	-0.363288237016112	0.465671830813783	0.513814962703837	0.853349082105343	0.928553400277878	0.251390162941141	0.737320995821508	0.93723972222967	0.798232858636395	0.655304010039613	0.94440579118285	0.816209843940272	0.389089027973226	0.651368237395116	0.89691068042263	0.625418862096238	0.622306882091975	0.846667391161482	0.871500435140663	0.91579159170345	0.826180572757011	0.673588378255615	0.961176240454706	0.690738027316491	0.576275350618015	0.673822074888765	0.557970450719249	0.946475146650778	0.819367612410196	0.823968927309828	0.749178407093759	0.273778387334403	0.910273907947198	0.732877255858418	0.815032981676924	0.284513632800746
CD72	-0.136912546921819	0.640217479190974	0.466417370737278	-0.171071186790866	0.646583789511319	0.183927107213691	0.43735141253778	0.551091964991375	0.324974134383274	0.195399258883405	0.586994007557413	0.278850904867474	0.150188318782693	0.229618290583116	0.43895699722436	-0.0897794794433217	-0.291542113492056	-0.310638410202936	0.383370190216912	0.527477884590839	0.405224641848086	0.547438009481511	0.175635082537295	0.532290587951646	0.208828231855359	0.252802860425718	0.572690477427609	0.0666429700177324	0.767965684894307	0.746799865628806	1	0.172464339181289	0.87444527602614	0.00292005516083215	0.0662325117041624	0.778290335079436	-0.076295486417985	0.780135775078722	0.00650713287560135	-0.0334808560073961	0.0918078941231737	-0.580448580218704	0.762649376098043	0.097368781603542	0.00398406682717687	0.681030789255506	-0.0817950495500256	0.325739039049415	-0.0928092457108219	0.943726225106127	0.47063161790003	0.437171580050725	0.186399166624865	0.302724269970886	-0.00819141597903621	0.442961200836497	0.868541180606682	0.518017487394194	-0.621906713820524	-0.0865216541874732	-0.0777176112445948	0.599004318733384	0.721405770890116	0.40936496722873	0.205755004566936	0.586496641083797	0.412445772592342	0.907308749626562	0.723389152507993	0.361670686634615	-0.122202123214736	0.13567953823058	0.735133783953297	0.309651414739785	0.141351501207979	0.468620646623753	0.444949617683069	0.603940127060134	0.426750675292836	0.283775238743159	0.703236599124314	0.199311349317783	0.190593127215497	0.472822668631183	0.0154085098854171	0.624082265143694	0.942125156685039	0.407318106850186	0.433053199061264	-0.205285376076347	0.823960457154255	0.382233839999147	0.387545193799355	0.198200618249635
ITGAM	0.874877913999531	0.667419673157966	0.833567704385131	0.87543944548615	0.589614630908948	0.859953912945356	0.837995398202519	0.811166611924345	0.908797406238057	0.870120667152083	0.807621825410349	0.902098427561086	0.906050724671323	0.929593660578515	0.872631807194736	0.870664790721714	0.533415910351029	0.734014458746346	0.850734142255786	0.850748536771972	0.890075387452347	0.804765436851915	0.920885659992162	0.79036467312036	0.868329202828955	0.864209479760644	0.265392013793669	0.916439766544152	0.642909968946686	0.648637282293912	0.172464339181289	1	0.424930512390106	0.884969496741376	0.819542879465503	0.617083884175384	0.860691059129858	0.249885908761121	0.805950597291913	0.785185319638315	0.822584718226292	0.529718508721121	0.647699346498524	0.798294466136192	0.857896524064895	0.725101205062424	0.807579845740904	0.824627898638837	0.849692047260654	0.287589437872147	0.51086862669953	0.791151720291566	0.861555186047656	0.841107657978905	0.757479543464947	0.808675816910078	0.343070022978368	0.785871248794784	0.298921422994172	0.836196679835652	0.867534301477287	0.67768273294186	0.692739048953078	0.0926785144351228	0.866815903333888	0.782251827790799	0.844109376829118	0.0962059935645759	0.60942867470407	0.848033629918901	0.78827250585211	0.922992431029307	0.644286830679959	0.689794825577698	0.933174297713569	0.82712143523725	0.862441337244165	0.759554739451155	0.81364494089126	0.85946150592173	0.718343097092505	0.870890231755156	0.785945537430659	0.511639491647663	0.780820523539703	0.717759307576023	0.299975308641643	0.868440568790592	0.685905307917042	0.741830310353242	0.512278529337562	0.730091977961926	0.856182567278533	0.173084622714088
TNFRSF14	0.138125060582984	0.868382028760821	0.651661744100106	0.14362329300977	0.661990961332813	0.454979549225893	0.687541401697056	0.762038939389359	0.577665711240646	0.497460210615001	0.814265624497091	0.56979461655978	0.474205170462048	0.504680790865527	0.695351642107586	0.22021502495646	-0.0267832506458391	-0.000430522225985779	0.641031751982905	0.762194451151854	0.684763989053535	0.783772998005218	0.414885134850028	0.719170714956998	0.427949288074628	0.568601944900372	0.593307157106074	0.381351596484071	0.858083829476742	0.917723277556799	0.87444527602614	0.424930512390106	1	0.272125913987893	0.342450413476526	0.924377423382567	0.238045088268734	0.864617433113192	0.308155502413926	0.231803890350308	0.31504083945294	-0.373725137189193	0.895514525204127	0.313220453236229	0.301776773682077	0.860940228927301	0.231402240783605	0.544258939614199	0.155747572452887	0.94377160503397	0.494197282060346	0.62921242462769	0.426628021749427	0.551147153612586	0.210426116708904	0.687434551053768	0.920645419246998	0.699142740333884	-0.522007127692468	0.188164914395896	0.248685865491818	0.752876072909684	0.885710155707885	0.351933919061521	0.527021537077573	0.816079802737711	0.632798883809689	0.806378646654875	0.90483999424484	0.635456845126587	0.147476047402127	0.391690682358454	0.850144951107601	0.466638181805195	0.40124307638481	0.72218840227837	0.695343781140968	0.781800616833619	0.655153058924986	0.531828095293844	0.873299385323616	0.462498327224488	0.371450055020182	0.601386952024459	0.317328750116704	0.852913943058861	0.906282379070513	0.666345388420301	0.65992105631326	0.0698119418375874	0.898173332266863	0.597255342902407	0.655955260663104	0.249600384978678
ADGRE2	0.859869384966505	0.501775320812019	0.712253024406234	0.891088641663378	0.480743567278327	0.774646306595785	0.732245752873613	0.716455514668058	0.787944807106461	0.788755655845248	0.671033688860864	0.832080291910605	0.824951129336193	0.845223154491461	0.751396621640786	0.830211637057335	0.508432226669703	0.779840050072634	0.757015840859979	0.723078145767222	0.78321271450656	0.652809354111872	0.840962714551409	0.653572961449252	0.819648635073576	0.787968218251849	0.171137212827914	0.881062041523368	0.497272305749114	0.501889462995626	0.00292005516083215	0.884969496741376	0.272125913987893	1	0.763659112193145	0.444300211112297	0.812191246208564	0.124636198880253	0.797589067468979	0.729029006293913	0.802116090665411	0.578072502071785	0.518407562054059	0.848404494321485	0.854717612512098	0.572683367209128	0.785961704060523	0.756035472577186	0.791805770930109	0.13353936660451	0.349575537474919	0.629711601382168	0.777437969155189	0.721386992235139	0.725194023822089	0.70131003235311	0.192046680994452	0.653236639536492	0.358567529239724	0.843755029723172	0.839812059583093	0.500535010831544	0.527770832488314	0.110370114767341	0.774236581199801	0.652402399016799	0.7207181975486	-0.0691254351960826	0.438686836408377	0.764781502151175	0.818753148014678	0.87000335549415	0.529492210964841	0.575389203505604	0.875064120303676	0.693807813485878	0.737466636210653	0.635998635101728	0.72587824339369	0.725684874831074	0.5824705591644	0.802165837339773	0.743050713112861	0.392991459985946	0.733140435883084	0.562500462557647	0.159942434189449	0.744787970597651	0.588670613212217	0.699185890643867	0.336946946573107	0.661473600550719	0.713453073140927	0.164422222932663
PLD1	0.844863843897401	0.616411351060988	0.804630430719154	0.829478484396453	0.446113137027854	0.799100166856341	0.782696987924415	0.742337975709309	0.808159950658444	0.822898702617269	0.746297981263844	0.857766959286594	0.870438175122573	0.863357170045957	0.839144471088039	0.814553662443941	0.553015212478685	0.788618929943844	0.802446526478467	0.772188759576595	0.830401971558546	0.761810512630788	0.80601768548448	0.77373679606628	0.797533140027764	0.877480727558258	0.193610417248345	0.849245862319058	0.501571266833104	0.598571979124584	0.0662325117041624	0.819542879465503	0.342450413476526	0.763659112193145	1	0.532803024280282	0.866638956997195	0.202222858493031	0.850501750925728	0.744687969848086	0.708222549318252	0.507433357100574	0.56261767890074	0.747855713085874	0.888476300846761	0.665457320550047	0.815063299859842	0.789440849903295	0.84367169538397	0.207453539153078	0.456273700514837	0.723367935680777	0.786114864003485	0.756559123529175	0.784489672104362	0.727715305389112	0.268653861214058	0.679973688737963	0.319804135998919	0.866707061845145	0.898854560842114	0.588008009598343	0.634625977791531	0.0484363308123285	0.857970599376244	0.747436302242077	0.811386123791551	0.00205098964651356	0.557351375272087	0.82683960155784	0.748052347121894	0.827099252205291	0.544646350786796	0.623941057309612	0.858662883142201	0.791741998112681	0.828521531017293	0.749495717065977	0.784663685259212	0.726428375449025	0.63962761857898	0.877028362124379	0.807175626392947	0.528930410238999	0.863887888049878	0.699309333838728	0.182756590821783	0.810307853162845	0.628631270605024	0.750603796524009	0.42043696755777	0.716467711214348	0.815615949876886	0.212272496579922
CD300LF	0.348500186494248	0.882195442970135	0.786748641254772	0.35530498261911	0.707550467014913	0.582763277012862	0.789262929182329	0.820847733540682	0.728805494778142	0.629513686678857	0.895956397841653	0.721000744331862	0.644014505884511	0.686886511650775	0.820436515654859	0.403348664512126	0.127848281197565	0.184065047568329	0.762706931190852	0.860878292297505	0.815163843755102	0.874725886130749	0.58363014561598	0.846655621101424	0.582634254494856	0.719392615903739	0.506988880974454	0.566681631429899	0.859570472621656	0.951528931734054	0.778290335079436	0.617083884175384	0.924377423382567	0.444300211112297	0.532803024280282	1	0.428637676056017	0.734546366616008	0.499645645335755	0.423624114627334	0.457471948022981	-0.156843149002316	0.898444501329059	0.467332116815696	0.467474655950359	0.909688343689938	0.390516792453505	0.686135670368052	0.382380381646407	0.835952941607897	0.573838142592644	0.750419734961597	0.586009110645299	0.672007682212013	0.396968466320216	0.79885455439083	0.836310763609973	0.781031354925621	-0.378357580487394	0.385994798053432	0.442967649900729	0.815344581751946	0.917756270561924	0.255086737864392	0.683678280216816	0.877924304900415	0.763643973124026	0.689936999588316	0.899223033336331	0.765443839485787	0.326376558483747	0.597058105767248	0.889533558726283	0.5603271544275	0.582835707922738	0.817644744648811	0.821915507886036	0.860261876794308	0.75258433925023	0.66937348954979	0.917765549357245	0.611184728596209	0.543218752426206	0.611821300602508	0.488362681301599	0.906955681021232	0.822808321586829	0.779635530237609	0.692183765526541	0.25334503662043	0.867997287979504	0.692883684703058	0.776937875712306	0.213464879931614
SORL1	0.91885495328638	0.589267606565432	0.747011917618224	0.932187916307136	0.344739293857555	0.878564594833257	0.796729775865155	0.699609725504404	0.842065162453476	0.881925851698802	0.700257043770529	0.8619279236106	0.922963883735582	0.895930857922618	0.791756133358681	0.926561711565317	0.774473097101255	0.906801368581719	0.789003400656143	0.741980410058651	0.807171635995474	0.724538086734999	0.863327072974906	0.71981732197975	0.792001411420305	0.869337709012355	0.200562664487895	0.88373902363283	0.472234888262318	0.488847375640244	-0.076295486417985	0.860691059129858	0.238045088268734	0.812191246208564	0.866638956997195	0.428637676056017	1	0.111977174071188	0.883844010121412	0.783815134969296	0.861922639859824	0.663264822257953	0.469003317455315	0.732522398299391	0.863000371678959	0.59408083148564	0.882962925000399	0.782422269175645	0.880059656055711	0.0551027573514558	0.441403256878264	0.723323645563982	0.860789022572782	0.83712835128891	0.827408879133021	0.773121067387831	0.128518630542958	0.622061740269978	0.485864350629574	0.858393689982979	0.961250884428714	0.557964837227111	0.549897130917916	-0.00834526011518389	0.891964067053661	0.700494006396828	0.787744984215771	-0.149130788647829	0.484421578404764	0.791286977526523	0.851567286487585	0.840147741454998	0.466043952023224	0.645355993709523	0.935302908160354	0.768016902427104	0.786549988226046	0.659113439983187	0.766803859443208	0.79810905957905	0.560799859415739	0.879555900165448	0.727659498059126	0.429060463327738	0.840739255861407	0.632296242308106	0.0198259134486823	0.835359667748923	0.618386735605869	0.869271756513958	0.31741369389461	0.690439473296182	0.812634823441685	0.156153001423148
LILRA4	0.0111041593436429	0.794610311072977	0.490224250296674	0.0173154520760328	0.51076127351919	0.286673877893491	0.528347256969451	0.657944396603187	0.364336509955708	0.405034970937774	0.684112175373694	0.391257984815092	0.292789763188713	0.326223040763988	0.528900795264263	0.0929308612063605	-0.119157776810984	-0.0728212861607757	0.468916657622942	0.589077916019859	0.531241170248335	0.646977679021687	0.274092865508283	0.518460838163103	0.323583073867691	0.408113551922417	0.430002118249074	0.228035016370305	0.737079315861813	0.759398766048263	0.780135775078722	0.249885908761121	0.864617433113192	0.124636198880253	0.202222858493031	0.734546366616008	0.111977174071188	1	0.170352735893601	0.0428965477037881	0.143206642326269	-0.376777871434302	0.810275999593679	0.1640988727109	0.181301093538145	0.687288794326553	0.118312441403086	0.415746269268914	0.0321054306549588	0.88774145796013	0.325903047914675	0.442574794083267	0.238461409188645	0.399052924707131	0.0615361790054488	0.524325288486985	0.872366802546132	0.488966408571389	-0.468471937609911	0.107195321067751	0.104023071119183	0.620554255934497	0.728400359740476	0.404036325985874	0.383361082395381	0.674623763489994	0.533905970783384	0.708379066943531	0.840395037965932	0.417111198360582	0.0220961788393397	0.214094549143369	0.726701590287804	0.345555850289317	0.243177930212687	0.563069383814541	0.520729604153424	0.595002450064262	0.524092034273407	0.357145447845605	0.757250560013226	0.321631399781558	0.15121221914115	0.589051856807101	0.165853417690696	0.725066783434564	0.776856178677587	0.478436450086638	0.661347686918827	-0.0652365419746169	0.833238552488792	0.481903905943899	0.486412321790877	0.283788917008524
ITGAL	0.816435819973654	0.589995284428617	0.734308219437665	0.874044131481561	0.398441215048215	0.779216654167541	0.769752185345259	0.675098361997141	0.81077757901111	0.845232825453956	0.720704566688216	0.888714269992558	0.902836831555402	0.878631700331247	0.805923253515021	0.846954343405051	0.645563463861539	0.823435728449959	0.742813338957021	0.730732113150879	0.834242485051039	0.752488138583196	0.78469622364626	0.775307927713405	0.791765891081792	0.89544440362511	0.129403284873816	0.895224664103054	0.472623510957477	0.551780421020596	0.00650713287560135	0.805950597291913	0.308155502413926	0.797589067468979	0.850501750925728	0.499645645335755	0.883844010121412	0.170352735893601	1	0.772815658881296	0.722444371004887	0.511150660879998	0.524209673350019	0.779591954502587	0.859193670239753	0.648297575343522	0.822483509142226	0.731335408821262	0.837349718076784	0.131029392647502	0.420354716449748	0.679227946222067	0.832142397197366	0.759114758673674	0.76265402084746	0.750437367054268	0.160645308117924	0.60985631243337	0.300977667496202	0.832734804636893	0.899395743405558	0.506253940474465	0.577989052941452	-0.015237341364428	0.900495497441125	0.710237398098867	0.724181623921267	-0.0357240982339737	0.496115427938114	0.837300433794736	0.85911723002891	0.839971140944831	0.495542426024679	0.652221594301552	0.856856964380089	0.78067776212663	0.805969870369512	0.66377058925279	0.756632750877933	0.774636990979158	0.581684127555292	0.785638204390743	0.707384085596034	0.395594190367911	0.85344199220726	0.69619697631157	0.127708561174194	0.790320607918241	0.579735089207096	0.775455311617039	0.335946251512416	0.683609808683892	0.812040568897856	0.104641734076583
PDE1B	0.80493139381116	0.465060546063824	0.614497476100018	0.793909890933758	0.396517594269146	0.742170382690625	0.657439573551656	0.593351814263278	0.77277173768343	0.78644175949599	0.616346035579203	0.782169207112595	0.807411552128251	0.785384326659333	0.71527746927717	0.784336766587817	0.53687702572507	0.680937700532655	0.701776559037344	0.665746311656866	0.730278110734505	0.652559501623626	0.772909026736807	0.645917300234557	0.769041982372996	0.765280082667533	0.171529109514391	0.790860059227522	0.377583397370175	0.472014199265974	-0.0334808560073961	0.785185319638315	0.231803890350308	0.729029006293913	0.744687969848086	0.423624114627334	0.783815134969296	0.0428965477037881	0.772815658881296	1	0.65700447870846	0.523620578060161	0.398063682711259	0.665682976441454	0.80442618934948	0.564056021348078	0.767188592579176	0.700326195417916	0.788019387285758	0.0758724832812394	0.279016961217039	0.648896668952506	0.750433802295189	0.706461988518714	0.670259309017816	0.592995464507655	0.0926186722553382	0.659323984589058	0.303103988473423	0.781979580122308	0.824555716829327	0.542490125403237	0.506394645475076	-0.0950832936656858	0.775871788924521	0.621845779473348	0.636027680952228	-0.0722135116153916	0.444776873124575	0.742602953036658	0.722720114784439	0.831535259452355	0.349788464292221	0.566138712075137	0.795709426631522	0.689910156068674	0.718739660788818	0.609882814383945	0.65911559690213	0.719983930446804	0.517205038845633	0.736089283348029	0.736361134364996	0.437460338947962	0.802738884204732	0.573584028568011	0.105874957988661	0.72235371436173	0.528214973275866	0.744042088827998	0.335145625886879	0.542597470916718	0.723460259212826	0.130997981261319
TLR2	0.852660718789574	0.568538871606422	0.743482725401215	0.837097688548962	0.484840254683736	0.868644695996457	0.779194791111463	0.720483507996268	0.816960320237049	0.782875644773511	0.677893813043071	0.775799645087732	0.825102034924269	0.827726364404615	0.727691796898453	0.84552939140437	0.652745513161228	0.764378323044677	0.768910303319089	0.725351171113031	0.737770101626914	0.684945102377014	0.847068486887764	0.692360094526257	0.75091430648893	0.734049824367189	0.443067257271423	0.765974073395194	0.628887841942787	0.485187344141499	0.0918078941231737	0.822584718226292	0.31504083945294	0.802116090665411	0.708222549318252	0.457471948022981	0.861922639859824	0.143206642326269	0.722444371004887	0.65700447870846	1	0.569778898776339	0.513097626999867	0.699834243913028	0.689888709076007	0.608504202894298	0.76055963296124	0.709844495508298	0.784618632379298	0.172475727132079	0.559916947470151	0.726236077460538	0.824477068912817	0.838817461900865	0.761233200637993	0.802246472136172	0.246660264389498	0.635431106927608	0.434388385035095	0.687659077933624	0.830384336831246	0.546525623529024	0.595171108626337	0.207611036650716	0.764277093780114	0.677265149219558	0.772026081559524	0.000820800891948321	0.474964736929754	0.717698024094284	0.780435490601452	0.748036525160069	0.552429258076146	0.67497529840187	0.918818621748782	0.741560848535762	0.730208127277394	0.67417243139401	0.744218939810102	0.773768830078575	0.580632452550207	0.828027231239501	0.684576757874939	0.43818419250479	0.673395323722154	0.578223805139145	0.169740591648869	0.81417579268257	0.618230402010671	0.804730726823541	0.385189586669857	0.702156135672309	0.746570059211948	0.165893657962826
P2RY12	0.763126513978323	-0.0492839421410575	0.241572738559029	0.721923073713426	-0.140155557635488	0.492572111130564	0.224408283415186	0.144649993548738	0.380906701982317	0.440707639419361	0.116157198772931	0.351057797847533	0.483108558593895	0.440657807597191	0.229649556535448	0.64022189076589	0.676431936543164	0.736990522284685	0.279962225743157	0.176015397635579	0.272618341218576	0.128654146521398	0.538919689536206	0.15886322563709	0.452730134765317	0.337582866249123	-0.258359114494312	0.517917629203219	-0.109109077383725	-0.146586970703315	-0.580448580218704	0.529718508721121	-0.373725137189193	0.578072502071785	0.507433357100574	-0.156843149002316	0.663264822257953	-0.376777871434302	0.511150660879998	0.523620578060161	0.569778898776339	1	-0.129001831511745	0.40133558421539	0.53330663353664	-0.0337837128082948	0.665762398022284	0.280716536759172	0.691610640742626	-0.495982695190692	0.102371916097891	0.202428779933814	0.441481000190035	0.356191870342448	0.515651059438857	0.254265675850717	-0.380388801194103	0.145072975656322	0.816125422600119	0.618698642619893	0.647728049923638	0.0621303261357325	-0.0537931949578899	-0.129851234009197	0.385670085577737	0.0893792577625451	0.325169611273018	-0.650230257872014	-0.120113149376821	0.238719944235394	0.615528699133207	0.459288522290819	-0.0833891190410894	0.265178931748193	0.563280875466196	0.19784150751894	0.23438671321984	0.0596855079790115	0.244162706349444	0.348206367421851	-0.040150497472284	0.498440487729147	0.40500586586476	0.0319690638266443	0.496044449379663	-0.00747929522779301	-0.540052442102012	0.300168708577012	0.171479956785502	0.707544866766758	-0.26099615741033	0.270207652153412	0.262731683824146	0.0387748030891449
TLR4	0.389584481407575	0.913807439113815	0.83379289456433	0.388526797413283	0.766470956724554	0.626372356121354	0.806298485311885	0.905028325528679	0.721844182394806	0.663431684420095	0.923662455164259	0.749093197147591	0.653877203820106	0.70663467517505	0.851191015740061	0.443061191317183	0.127691035788054	0.261993279209319	0.800292176722949	0.889115490564443	0.834698906741526	0.876041754846566	0.619582643355822	0.842607113784696	0.669463585442064	0.736403171000643	0.515594782563035	0.60619501194057	0.906542862243171	0.943127360288196	0.762649376098043	0.647699346498524	0.895514525204127	0.518407562054059	0.56261767890074	0.898444501329059	0.469003317455315	0.810275999593679	0.524209673350019	0.398063682711259	0.513097626999867	-0.129001831511745	1	0.554773210038425	0.542314193884395	0.907360588244436	0.43921042097994	0.674578971277784	0.400750370069268	0.85940537950097	0.558314916917892	0.769553109347526	0.59500988488154	0.717789707470166	0.425058519936875	0.799704790429348	0.851759664931694	0.807839344961664	-0.308784683536346	0.461628563708335	0.472849023147297	0.824515173646029	0.915846431686225	0.404253187768344	0.687045499883551	0.916596793568572	0.805826754038143	0.691820290847954	0.927362230702804	0.767208926840801	0.386936576771027	0.619382028704278	0.898211904979687	0.63191114999736	0.628445367929244	0.820086443640011	0.83349855168393	0.882226821715438	0.819251912603187	0.656982307265273	0.954967954516691	0.683021814772263	0.535791131436059	0.695438706099436	0.483099120638224	0.908134990295752	0.829845356346239	0.793717000891663	0.76879585503691	0.242538983818166	0.906764926786585	0.738269288334172	0.778438948785228	0.294230153064054
THBD	0.733348466903891	0.54335098797528	0.699569588077627	0.787933056157047	0.519719007395701	0.693626360743451	0.734143714717423	0.698493286403955	0.741575412798329	0.752189614208065	0.681828756543846	0.838508034767738	0.791933177975342	0.823020420754448	0.738369907278336	0.711479491315988	0.460483976401538	0.714903272787426	0.768385187137968	0.732260159057335	0.776011407824641	0.66391147768908	0.741309169878023	0.679844503939124	0.805421976152431	0.797530886557258	0.155821256130099	0.850890149905525	0.506146033851606	0.54932434982295	0.097368781603542	0.798294466136192	0.313220453236229	0.848404494321485	0.747855713085874	0.467332116815696	0.732522398299391	0.1640988727109	0.779591954502587	0.665682976441454	0.699834243913028	0.40133558421539	0.554773210038425	1	0.786460062539759	0.608390803665044	0.759700610567531	0.676811733680965	0.700849986018216	0.202532622416696	0.312996572869237	0.66358073013549	0.759430356253876	0.704335134259913	0.700428082280378	0.707268741676291	0.209553052462007	0.607437768149772	0.254298352221589	0.759640136337328	0.777437126591207	0.500886374636224	0.537508892427103	0.124492500697268	0.749493955031753	0.677069879750233	0.661121239602382	0.0371709257335945	0.467876234827031	0.776999128176247	0.789185463512996	0.835465842773643	0.552953109388777	0.638278317874303	0.802360438041034	0.686221924900102	0.72601992740455	0.654992866027472	0.726835600980692	0.650266489510145	0.616657468655641	0.733626577499523	0.661526493169304	0.382553924719974	0.693918036102235	0.597270806627636	0.257753271004723	0.723256261237123	0.546071720869346	0.60523719634656	0.412889929983717	0.677782950011937	0.69575695513121	0.138027308413559
