""	PTPRZ1	EGFR	BMPR1B	NLGN1	NRXN1	SDC4	NCL	APLP1	NEO1	LRP1	THY1	NOTCH2	ITGA7	NCAM2	PILRB	ROBO1	APLP2	SDC2	ITGAV	SDC3	AQP1	RAMP1	CALCRL	TFR2	NRXN2	PLSCR4	SLC16A1	NRP2	PTPRA	SORL1	TRPM3	LIFR	RPSA	TSPAN12	INSR	SORT1	PLXNB2	ROBO3	LRP6	DDR1	GPC1	VLDLR	LRP10	MYLK	BMPR2	NRCAM	FGFR1	LGR4	CHL1	RAMP2	PTPRD	NCSTN	ITGA2	TNFRSF21	ROBO2	CD44	PTPRF	NLGN3	CD47	NOTCH3	CADM1	PLXNA3	ADORA1	F3	MCFD2	ITGB1	LAMP1	DAG1	CD63	NOTCH1	TLR4	ITGA3	TYRO3	CD46	DIP2A	CD99L2	TMEM67	FZD3	SLC40A1	AMFR	TSPAN5	SMAD3	DPP4	ERAP1	ABCA1	TRAF2	PDGFRA	ADCY1	DCBLD2	LRP4	HMMR	NRP1	AR	CDH11	CXCR4	CD81	STX3	CCR10	ITGB5	ITGB4	GPR37	ITGA6	ANTXR1	STX4	ITGB8	LRP8	CLEC2D	NECTIN2	SIRPA	GPR37L1	TSPAN10	ACTR2	MERTK	EDNRB	RYK	TFRC	CD74	PLAUR	IL17RC	NT5E	TSPAN17	JMJD6	TNFRSF12A	VSIR	ENG	TNFRSF1A	SCARB1	ITGB2	RACK1	CD93	TNFRSF14	TRADD	CANX	MRC2	STAB1	RHBDF2	RXRA	C1QBP	GPNMB	ADORA3	TSPAN14	PLXDC2	LPP	SMAP1	FPR3	TREM1	C5AR1	TREM2	IGF2R	ITGA4	CD163	SLC1A5	SIGIRR	HLA.DPB1	CD4	CD68	PTPRC
TYRO3	0.794241082694792	0.766831317892221	0.694299564370719	0.82562535810661	0.672205852884822	0.50907234267455	0.353475618806774	0.842534192643304	0.701665317003883	0.436165714148954	0.816773408870466	0.700784224027603	0.654129132284665	0.81508449840873	0.725799303996098	0.770928327074518	0.385250599230001	0.279901529768102	0.698826828278908	0.391192200608799	0.623279275199645	0.736817488351671	0.759648465496661	0.869467411213465	0.725816718236521	0.81204490591325	0.512141379307953	0.502487075346611	0.76397913182476	0.385465241312437	0.788372420097053	0.773240902287962	0.320735082181561	0.714205554171934	0.57414050486917	0.741645809620625	0.021111741474466	0.734467193307956	0.743165139917644	0.791730198015151	0.665414785935426	0.69021709938506	0.387783862641776	0.770302983408294	0.631622597186091	0.799834249162114	0.610335528647021	0.776302225815631	0.719444594056107	0.525248899214007	0.713451256042839	0.356114171533387	0.746644821405548	0.485356709217254	0.757893797706167	0.35391176019972	0.798940354889981	0.677008998234591	0.727809592373408	0.512102241811627	0.64922318822	0.322898264050408	0.687246717730347	0.786770680002586	0.447990651612994	0.30625462900879	0.17139170790759	0.724666489892645	0.608988642672437	0.586390810807048	0.455234837891895	0.661808631760589	1	0.505962408567033	0.576893342390988	0.462130542913617	0.529248837879123	0.857177600131268	0.702159647209262	0.382052843534471	0.826853185069237	0.788691212101899	0.647874211794671	0.412455246560718	0.388710464900392	0.687461804947811	0.544736054202477	0.62250054616016	0.703925426236061	0.559652722773681	0.582835414084174	-0.0666392692169891	0.752717975557675	0.491173072803383	-0.185390448696694	0.178927647475318	0.439882951831365	0.69114344497603	-0.0408701965821704	0.761696262761093	0.784545119840435	0.489038594544335	0.493047232712435	0.358136383369847	0.812118505467512	0.69612309483723	0.26849587218013	0.0503708606241166	-0.14587587914836	0.701327654365695	0.624751340422325	-0.0393425959082828	-0.0994324594363145	0.594294209795965	0.478677488161661	0.360944125726174	-0.119803028084755	-0.116272934100437	0.59893771779423	0.52744718474911	0.411099233651391	0.557008559264726	0.687000874029833	-0.159071718772785	-0.211107976897773	0.46028239755947	0.340425779083701	-0.234449625203321	0.316918008402116	-0.214844568249606	0.133581680868135	0.192871967433166	0.613280171221161	0.691144692490326	-0.196638085046673	0.051835036225515	-0.025354781545482	0.332301977444127	-0.15198747796595	-0.159330595853962	0.0435084870391244	-0.209005221478232	0.572825157371747	0.296163974972066	-0.210003124124576	-0.279497854913361	-0.16063788742049	-0.195464609654856	0.0192472939529783	-0.15325287355031	-0.236966760895416	0.523225201332112	0.140642438028479	-0.109057371088786	-0.232937467923525	-0.201425849482121	-0.277067236632933
CD46	0.597022949312331	0.55506405247404	0.409716862559811	0.691793274906552	0.492512536497743	0.671237577993048	0.856138967645596	0.587836350292213	0.651333657972537	0.840144779223836	0.671167974509819	0.789059188326054	0.633506488086143	0.555667648440514	0.758325873342229	0.644801294043351	0.8377797074024	0.753096945110801	0.803464435091282	0.866694866713489	0.669986124641329	0.564470152624354	0.469278977162375	0.556603502814188	0.567799958166025	0.441150146552991	0.407405418671863	0.845915423213458	0.707132801736834	0.796564006117768	0.531498955525468	0.5557061136497	0.840246004579719	0.40902295163022	0.303122888236374	0.742096274419128	0.7405130304574	0.747931483618307	0.702817868666333	0.428369951519607	0.572951170398205	0.577059863901334	0.860849095484822	0.495743270806495	0.784448789340374	0.688485995814199	0.477078355867872	0.624466462570755	0.508409944826134	0.246453869570068	0.553944961541245	0.804613190385616	0.395878500584348	0.773242826958572	0.491930204166603	0.880963068600603	0.602107208264535	0.434296432785461	0.806660398977233	0.463229026914734	0.769350045969816	0.321724616378315	0.624306346627493	0.604631010757866	0.863297761167418	0.861401261484736	0.794924081038441	0.709657819244581	0.844834670881167	0.869128629608058	0.790469021842024	0.569224748851856	0.505962408567033	1	0.742753895680829	0.856858121641457	0.471060407231214	0.592942306363277	0.514372787926876	0.771572822208625	0.636846891065647	0.646332294548137	0.40646255923566	0.595370097427593	0.839388140990097	0.829967812840009	0.574496422899708	0.344277269611748	0.727953883807287	0.554287150286661	0.850220334805413	0.602963828186161	0.767024915015632	0.648223554584031	0.591276345138244	0.817955267687994	0.767029057729331	0.568287987426747	0.645941227658968	0.631446273103496	0.717156537021844	0.660816199424779	0.832704417656864	0.849263966575196	0.648983894259846	0.796991606230821	0.793680561381755	0.700458411155116	0.580148787849394	0.537866693693713	0.462772106678577	0.721587007874794	0.612780721887327	0.722300324035025	0.874549415745225	0.748642220842665	0.6436617789097	0.660737617788966	0.797416658294507	0.565274722484964	0.77168548178801	0.872244530456735	0.699345159249229	0.602386254639634	0.541307379154267	0.868645117722462	0.801777752153881	0.563540178879734	0.84742492852983	0.552461257310672	0.713706860752732	0.783390380020817	0.831095786855669	0.797439551606176	0.561339862690181	0.738388120727921	0.698361572242945	0.792194426111443	0.54099110250724	0.578832323302317	0.733955730726353	0.559904851746548	0.80448665674456	0.905271961082908	0.58834084422575	0.493841006207675	0.581012980622823	0.575939049161805	0.654041124006643	0.617305459914296	0.545020912757491	0.881545222376541	0.809593912143832	0.64722654835251	0.558606206200316	0.562031466906325	0.520421537842218
DIP2A	0.815516194559086	0.805825214120373	0.814361571811157	0.840776559421481	0.802906102804598	0.80016260084268	0.798516370637082	0.64682343949533	0.872376839938712	0.863625510451726	0.769320986531548	0.894419359917736	0.592831555126947	0.803076121290786	0.890729979496636	0.847306851721948	0.798786767183175	0.702705147261767	0.918697941386081	0.776311274765762	0.624762568315394	0.868934651659823	0.831551078825222	0.762680121972892	0.792987654438039	0.704499349845879	0.485820491002184	0.745394559996168	0.855627431566474	0.832298342146389	0.794171482366588	0.762966748805948	0.721064177050662	0.694762677306473	0.509001424835559	0.911950646532468	0.51237844453769	0.854554995678201	0.713488641228881	0.756178942286004	0.765681580275179	0.65768102618064	0.845700506515742	0.716797351833337	0.817905309713265	0.858944910928383	0.486949513320055	0.762527455319433	0.821681041183446	0.240130700761751	0.722668515033739	0.708553033533219	0.734683286701757	0.824448665259602	0.810736595392938	0.800469510782003	0.784994513826899	0.800748654234084	0.819677035423942	0.617588955244474	0.852870448794159	0.500917410432652	0.834417190295244	0.672643849639438	0.81336995653351	0.750868756130632	0.682360489064634	0.887513205963613	0.826630515318028	0.845180388045505	0.871948178381832	0.749939827138567	0.576893342390988	0.742753895680829	1	0.75402508492151	0.722380123068109	0.747087148447749	0.770004889415589	0.769908706763166	0.836618137297524	0.759720352946153	0.655129955173941	0.808834801161822	0.792573753124517	0.803857443219025	0.57815319835552	0.726067181185265	0.860393764534933	0.611845080889439	0.71207260551636	0.409092795335774	0.7830033201534	0.809787648938711	0.381848148831941	0.671269606954795	0.896185677375807	0.753724979223537	0.4840769571076	0.799388443059482	0.819675497395076	0.630702915815546	0.758469831865435	0.722058011444783	0.83244164216342	0.785801572369165	0.728855895918958	0.543178263621507	0.368968113523935	0.807379935610223	0.733639007557697	0.517157099449197	0.423070574999237	0.768076353382767	0.7810925184421	0.643383869363785	0.420524478907872	0.449608393876663	0.808016032677834	0.720485256713119	0.738917504188371	0.739793150691751	0.611316115217836	0.370744726851937	0.324082096728296	0.823969754098965	0.771793518885149	0.323893405783563	0.718715398243418	0.324097458801504	0.708289610754044	0.622836842647004	0.886056264855088	0.929165666923142	0.363641366831014	0.642465279545652	0.536236752925324	0.583784642914783	0.417199091924386	0.416025335749048	0.580085086088507	0.355365145350583	0.904190865848351	0.732527549165393	0.344025999097837	0.261972101968303	0.448705822582611	0.345164233268998	0.548636430112478	0.363191605418433	0.312085692288021	0.790972764278704	0.584507721148591	0.440209999279642	0.348739318478433	0.369533727184244	0.26413184033426
CD99L2	0.592316403693657	0.528256408009676	0.411404021737766	0.699376747868523	0.420082310649757	0.728212481293822	0.833857592894253	0.607487633032801	0.648964770977799	0.825688576725644	0.687438099591066	0.829549150109761	0.569231591280085	0.523636073840693	0.767884242988268	0.669614237656959	0.81794813719634	0.761742921724183	0.809590763272992	0.863039792347914	0.666352702303914	0.580837401796819	0.462797297230509	0.523043135626253	0.662617289415438	0.386898268545625	0.452303123773111	0.854079441999044	0.692520014676757	0.772162985733232	0.61777611692467	0.531547688059762	0.794766168163183	0.394846804295137	0.148229424126729	0.779055240591151	0.694954670121859	0.812141519764084	0.723059781190913	0.454078424681435	0.641412520741002	0.502238915809706	0.828567963955501	0.510886488533379	0.738875631485537	0.70794809366737	0.37076369082742	0.623029378743478	0.527313048455032	0.0991120930760096	0.447440790273706	0.778371842520734	0.412354512081263	0.709890233109963	0.515218286739407	0.870923086742825	0.52211933368613	0.419026663293076	0.79784106306429	0.443184625301715	0.770336886964682	0.302996741066264	0.662393936920999	0.560242156718204	0.871384817912232	0.8474984695443	0.790023206156494	0.73194713896107	0.840632865362794	0.909212272134707	0.761968641789592	0.511047124379089	0.462130542913617	0.856858121641457	0.75402508492151	1	0.426260947807917	0.526665623721596	0.474725309356807	0.752800047319899	0.647085045836331	0.644577271290257	0.339385686234319	0.502797012887121	0.81273824265828	0.830240339875258	0.66500151551238	0.338910843482943	0.747898722595417	0.430005935149694	0.886754667584279	0.618104543100208	0.751086623001464	0.593692224174614	0.529639711033489	0.762065290988523	0.812392287706455	0.488244885996181	0.592966150531047	0.630696015376721	0.70620365575033	0.552360352472573	0.741406389393606	0.769261948552876	0.625608237293062	0.785751297122788	0.764880073738899	0.620381669546071	0.504689903552532	0.557796213024874	0.564441873747632	0.679634506287111	0.543467508638834	0.749756725918016	0.827375686199107	0.657495916965696	0.581985010656585	0.621023546974779	0.818395920011495	0.542775961171113	0.799398783388133	0.876362755100023	0.756255720304523	0.529645107685563	0.493893904043963	0.833098525174685	0.75872487892282	0.505387627768829	0.818391349962059	0.504646497322994	0.720585735288487	0.735054408949054	0.829239325353553	0.768397918464598	0.530524130786248	0.719428950450523	0.643184536854481	0.711006480434851	0.512505226814122	0.5583091521961	0.672131651771047	0.50250634060716	0.783851606958103	0.839977018650068	0.532737740919332	0.458443564772311	0.555734291844787	0.517814626052772	0.6345757166686	0.541200995750718	0.506672475089088	0.895568080069185	0.752913146131785	0.590773401801989	0.509798339994998	0.524877042441927	0.446592645664167
TMEM67	0.824963656042422	0.781784179354428	0.803001357434294	0.770337584915418	0.84005805422186	0.663976452436498	0.522048896377968	0.681653087399846	0.790775861172954	0.631511152035875	0.628390838902297	0.712242461372974	0.653489815390078	0.817429114007075	0.70396508093827	0.753838971018916	0.580914903136372	0.504276622513216	0.751718044708348	0.426321489365465	0.544713515902095	0.775996674066184	0.818594881838554	0.636801632121894	0.695866591422568	0.693345879465343	0.657244626875787	0.621730218970107	0.7856826764711	0.61778675833162	0.697323470550486	0.83344309667192	0.539292854109169	0.800404143893912	0.659897357517511	0.771358683763986	0.204424395515005	0.669920229083914	0.637522140476387	0.812277118928572	0.676460209808485	0.623617337871417	0.577811905582267	0.60930994121615	0.763913312928129	0.78284456217415	0.626140435639967	0.688162290928066	0.82445393766381	0.408770157877132	0.752662109479897	0.502435552369259	0.684565839566499	0.587016188140851	0.817395585993543	0.554754934925965	0.846568110373323	0.807915237416138	0.759731190425386	0.62686841416312	0.752715253449856	0.595814561613475	0.700570513339651	0.756091910534001	0.632834092193134	0.497549074537746	0.369080361903586	0.680446165912941	0.723952676398662	0.600980542306914	0.613961707384086	0.767215446035177	0.529248837879123	0.471060407231214	0.722380123068109	0.426260947807917	1	0.756511051339047	0.798776500789894	0.558647601157879	0.752420229489307	0.688012188433411	0.637899066178925	0.65707366976986	0.521470461229908	0.529173825462882	0.613221684472132	0.695288936150793	0.654281873676438	0.521702197805507	0.446808365930326	0.191797947013926	0.622014979073513	0.796192232317617	0.0850565979278027	0.39287328398385	0.556594168554924	0.706791500423007	0.224583716562708	0.749005806981883	0.749042035199457	0.549946632818202	0.601185399487645	0.531952439508154	0.799464708410772	0.515776970865355	0.377829318581571	0.399937308198576	0.108791982354443	0.781579929863284	0.647515886584172	0.212653740288345	0.160633212792933	0.733302265628407	0.527166211740984	0.361235518874824	0.139429155202529	0.101921674874815	0.680241527213492	0.657448402691735	0.647685372814307	0.469542098129846	0.521427579911948	0.0816997931023919	0.0627408460085502	0.614578336851302	0.479628459991194	0.00955616778087032	0.543054339928753	0.0147774712052191	0.442709998017847	0.259501368529852	0.75686098893174	0.682411461408342	0.0602300795844889	0.268637112335969	0.245231229478871	0.468240008177995	0.0861400234167467	0.0907841464094504	0.238666579708835	0.0791919504821405	0.73362042486347	0.439848906702832	0.0244078123854482	-0.0205550495936121	0.159950107733642	0.0628668912063931	0.188771101041917	0.0645133431104531	-0.00627943852353085	0.427735696397505	0.281492922203087	0.157003143663618	0.0599616954661304	0.071229956165536	-0.0194489321051456
FZD3	0.926772786160859	0.916117916408678	0.808917412840189	0.91919030160566	0.859083846697326	0.646679194631473	0.484749318716352	0.818759712473363	0.878600545323679	0.614545606425056	0.841980138685653	0.824232629833406	0.764458880110441	0.921194318333111	0.862294154802602	0.915380682481105	0.525649527772529	0.427852785870106	0.858395559923853	0.480919961148152	0.662294962985323	0.877085611632568	0.889483370813304	0.910675695877739	0.764658876015766	0.869434163095963	0.713587620155319	0.634356501754462	0.923777519980412	0.56888622696113	0.80349289421689	0.918112675900693	0.482427648177232	0.806025875027073	0.720426336209048	0.857249504397182	0.120136626476235	0.845381928262064	0.855753234997573	0.865228935975292	0.771149924195827	0.840955433450519	0.551009470411398	0.829638141495599	0.797372400254884	0.903932767019245	0.763501056530907	0.87198211612411	0.870092686578606	0.526041409544754	0.890414242144841	0.475766745047311	0.757452952923157	0.65133967562332	0.830073475272202	0.524080702710735	0.930508777570367	0.808172256804619	0.821923383954874	0.706878203698829	0.753687469834657	0.422240257449077	0.83819465769679	0.905229768080317	0.619005678982127	0.43495457552509	0.271113835612641	0.858737859228693	0.734927431355445	0.654065204570942	0.58787182761537	0.77026699266111	0.857177600131268	0.592942306363277	0.747087148447749	0.526665623721596	0.756511051339047	1	0.850786776393422	0.493822276803281	0.933137687288754	0.880441690143864	0.774815495065117	0.590814733426388	0.537847268857793	0.735467219822456	0.582978538128599	0.744101234435755	0.842916578533458	0.766783739264573	0.607577669275757	0.0295604739254469	0.826014497989935	0.750585633632215	-0.0631898111775389	0.315205540172413	0.595866266106626	0.899309219904545	0.0764428677764791	0.89029456604404	0.877355354587136	0.530388303574006	0.61948825170494	0.483040160493856	0.915147997393189	0.777533162172342	0.366953822409957	0.21453735136589	-0.0555513795519551	0.816671166253628	0.731229135715468	0.0831040786806199	0.0119528863529433	0.740118852501537	0.638851247904256	0.565519187448577	-0.0147459054649449	-2.39866173532701e-05	0.791093747593167	0.788082608386975	0.533327318776156	0.668630431786228	0.682017997319512	-0.064665374864082	-0.111539954243734	0.648788433698608	0.5546640363595	-0.141121779600692	0.518579544104069	-0.12751781320175	0.310749154291049	0.292391360221094	0.760596087126391	0.831779696682614	-0.0951777652544849	0.175411591459992	0.129946278348567	0.436931483839739	-0.030654828402812	-0.0496366334152622	0.188334144480112	-0.115359448326066	0.743379840548554	0.435669138960875	-0.100163405500998	-0.181432844954124	-0.031735964842485	-0.0989527640386794	0.105618604120142	-0.0715196353285917	-0.153249688673098	0.611664684369087	0.245307644114149	0.00148069105270801	-0.127488488839044	-0.0864468256681627	-0.192254166240696
SLC40A1	0.932331147765104	0.855902017426453	0.842303315444022	0.860492103899256	0.930988260431872	0.795435899281341	0.556030728662713	0.769892253765521	0.904200192287301	0.678178773875882	0.777879647348499	0.827046875160572	0.777787675218728	0.868639020013542	0.799798763739472	0.864865712478396	0.636638003146899	0.532807810354693	0.862842765563435	0.555777322385079	0.672783807064269	0.943752095788296	0.877676182283369	0.785372855819633	0.708918904887758	0.81484012698094	0.566686170413508	0.6060430199512	0.892282639045447	0.717454264318738	0.75239277920052	0.944806569485321	0.551260362538112	0.872336477709727	0.738524921990801	0.822163513707245	0.227095211605937	0.772463432497236	0.732266727657258	0.865400646544756	0.774998115101001	0.723701378164174	0.627860699127499	0.824318260658233	0.845676793270356	0.882129823302327	0.72432127295086	0.823351239457496	0.955556984090674	0.553569622741711	0.799187166231117	0.581317970645042	0.852427340122789	0.762543603229457	0.900652938583868	0.577948654860611	0.871018899168434	0.808161453646144	0.810028847999815	0.564817388973491	0.816996929139536	0.466029601787848	0.84479839602812	0.86215882314206	0.673578384269356	0.552379148831183	0.368282794723302	0.810707996263277	0.788673036261659	0.662626536852346	0.718943737127933	0.843626415337266	0.702159647209262	0.514372787926876	0.770004889415589	0.474725309356807	0.798776500789894	0.850786776393422	1	0.533581579952412	0.877369502279166	0.783900645632293	0.883779625776893	0.726068079819989	0.588058924573568	0.645593070046391	0.51320650083275	0.88530409307859	0.800209332667744	0.565897092015145	0.488361155303377	0.16833070697756	0.787903965024804	0.840058981652376	0.0355017519313964	0.421420467843088	0.625925645959324	0.7917239032419	0.274149729832499	0.909424485156009	0.841289991198577	0.60856270762787	0.676014160299302	0.524780232811551	0.928103716558489	0.615859001490135	0.445809213704128	0.368627448198519	0.107394461413004	0.932381774243407	0.624879064744485	0.21645091228953	0.175815930015009	0.778140775233945	0.605426872617859	0.373725622007661	0.128152940545008	0.125304427864152	0.721581692504475	0.692001853033618	0.564587790293268	0.474419037313642	0.593660372902422	0.0665191783132899	0.0626726127350137	0.67428853308112	0.566919327560425	-0.00832831672242666	0.501417888355641	0.0223298860067832	0.401597241553987	0.275580869583528	0.774663164876135	0.775918343406304	0.0726674168795903	0.271610890810911	0.245405480007334	0.479509311536729	0.0843207071110742	0.106865721253175	0.289557866193126	0.0593546135092055	0.833528550910628	0.447772361950448	0.0332836880174961	-0.0657643348906332	0.114861831776097	0.0550550995415544	0.206768247466103	0.0589975194965844	-0.00757469270842172	0.510296937247603	0.297252550808442	0.136255575584482	0.0319238969194757	0.0526241536623139	-0.0472286127586983
AMFR	0.556520128886394	0.49930593913428	0.468515466454523	0.591223771696581	0.48196796138986	0.737728272954971	0.857519485615044	0.526217167509366	0.628667063665709	0.886314996972403	0.55889069090502	0.722373464225102	0.538311389817029	0.493015947162689	0.606677421657902	0.537100774807036	0.911087300223505	0.865693186287909	0.721939152030716	0.799276982086606	0.545026963255271	0.584372618942388	0.538170850780723	0.479717285369612	0.528283945286196	0.432289425632796	0.424041126571115	0.789074111178434	0.68461779241745	0.846732843143047	0.532576081309744	0.510755617973037	0.855369921998186	0.457345757615443	0.345499856848527	0.675402415690449	0.780064741928202	0.608777666272447	0.537280439473643	0.483821523404816	0.528604632621016	0.483246070531986	0.868699973761874	0.480170033924372	0.765145277637205	0.605640972229045	0.480857800866376	0.482977648954285	0.533199487690245	0.263332505221015	0.461189716061968	0.877211687369913	0.516783860314819	0.702901333184037	0.557687677175687	0.882474427502027	0.579279452838546	0.507883325038517	0.72610778867871	0.553183663790322	0.81115692387157	0.574827461661731	0.529488738348914	0.479933559237229	0.847481746405152	0.881788148478363	0.880451274087689	0.616081855402962	0.816367115829207	0.772738450962658	0.884568732447973	0.584812908170149	0.382052843534471	0.771572822208625	0.769908706763166	0.752800047319899	0.558647601157879	0.493822276803281	0.533581579952412	1	0.547698525168057	0.55343417813288	0.412003385183213	0.758104653803451	0.82858759365004	0.650337904864735	0.56526908117809	0.457732630474743	0.57680990675657	0.320132988978805	0.612683454747435	0.754917266581975	0.587272640321252	0.6386969313658	0.666930745561205	0.865853148509213	0.749616466156988	0.489136313070267	0.724434313040225	0.554770902261229	0.576976314421987	0.787012725947062	0.818249237332926	0.831006536649894	0.57408579194572	0.556974779211116	0.808958577147677	0.820803092024376	0.728312954300735	0.585564085461582	0.451923502602072	0.785097179277582	0.710554463006981	0.738898495811204	0.789512868563881	0.62765655795636	0.724065703196418	0.729944388168208	0.666750485380311	0.549191769019307	0.735865695641625	0.658612628231343	0.561814204009778	0.714314844277512	0.680888366906752	0.883197606185788	0.69391184294563	0.660575434175133	0.837738120434982	0.651920185621073	0.810512357928687	0.815480872584975	0.865617419799724	0.686073764320077	0.664694296260974	0.798721149975943	0.793079247636164	0.826755432084346	0.659965363136548	0.707962929182222	0.787092177912484	0.696006201879904	0.822421539240984	0.836035006113768	0.652885105702399	0.61967191503379	0.711485281013148	0.68083042549392	0.812909055740515	0.695922007020328	0.64387244478277	0.695650573975811	0.834707222967603	0.723739958686615	0.665490765848285	0.664363687835077	0.629377877865391
TSPAN5	0.934741485191378	0.932721261509442	0.86413765420561	0.958627145132366	0.863255166435502	0.75252419485337	0.611074095264659	0.826809189532553	0.921054420642023	0.677337667498467	0.898703732669819	0.911171961738357	0.705549324018403	0.932305368186301	0.933520265466434	0.969173376793428	0.611742845593676	0.484685189259402	0.921843844442275	0.581180069417545	0.713996800184389	0.937823543796188	0.920816667361295	0.916091476332514	0.888047956508306	0.846196026970357	0.667520162248749	0.692398658340706	0.949115514311634	0.645087174972498	0.882410018516866	0.910142510065777	0.564269851429956	0.82836164430941	0.631545482303218	0.931945733753419	0.20069646447784	0.921773873918048	0.862992871358748	0.903758889538107	0.868785069139579	0.79280089897901	0.650545718932396	0.889509251348098	0.814844680491836	0.953943065215931	0.680957816964194	0.886687161752256	0.930008553759995	0.422558702175224	0.826174155440167	0.528667831948912	0.834021750757426	0.728802168114093	0.887629474328081	0.620145473817441	0.9120955487212	0.84260424479121	0.893470382422946	0.618505384191088	0.809838365550444	0.37300260475425	0.901581270759335	0.885381930706773	0.707438734709116	0.54150287023905	0.372408059684761	0.907713185636824	0.802343848612404	0.776554411621438	0.663253898485055	0.771580433025841	0.826853185069237	0.636846891065647	0.836618137297524	0.647085045836331	0.752420229489307	0.933137687288754	0.877369502279166	0.547698525168057	1	0.881418192030972	0.80296856672048	0.62962671366506	0.60023709577169	0.81898056719202	0.636827568970787	0.787401160009538	0.915292063674819	0.710423937608988	0.72734556118317	0.0901701169542733	0.881869814957977	0.765762605613903	0.0297398507527079	0.397903296718217	0.743234787928416	0.851394687462121	0.166116300252593	0.92705158569793	0.916477457873739	0.537224378633071	0.638257497611934	0.536081903137934	0.933067572895306	0.832671096949401	0.494085594309379	0.269217977435901	0.00324502208092543	0.884968809233912	0.842810820604274	0.179656319215852	0.0734920666894317	0.797895259373761	0.681672698980379	0.541155719669338	0.0684301505868664	0.0922750728004887	0.837526697980775	0.785717357042049	0.624658943683627	0.713801698674921	0.741997338679896	0.00243478276434841	-0.0369572830614132	0.695412097996882	0.64074642686221	-0.058153287965726	0.572364104052905	-0.0448408196957537	0.401630746815849	0.367368395529209	0.838321248483788	0.886212313171051	-0.0124377207564259	0.286589726717102	0.198501896095516	0.471027999851561	0.0474047626273012	0.0337581421239212	0.25150187470828	-0.0353675409367984	0.818011639450009	0.513613581105144	-0.0260803833667164	-0.11611055179572	0.0555768017082538	-0.019234393125105	0.176125328578836	0.0126075623111367	-0.0758720549247143	0.718490887490324	0.308205383434417	0.0891205413796815	-0.0443179867488184	-0.00351926519674561	-0.117055724114338
SMAD3	0.847313854793817	0.799704742253137	0.739707506720099	0.863473300535015	0.745463004571639	0.732156485938922	0.566314477985647	0.814379677358203	0.833782355510991	0.624950317941155	0.870424308063569	0.867695748572002	0.72516625333901	0.869368066032389	0.871930227041365	0.893421883654119	0.567079293274462	0.481950335830398	0.858088851757918	0.55183320122474	0.726842986058121	0.815969110225768	0.805228633634666	0.784273628014201	0.752727616577033	0.791297872087137	0.653807454877804	0.738505869487512	0.87749179831595	0.613339711364001	0.817651350876159	0.869535226060744	0.53919551855789	0.67557590765605	0.533671501698627	0.868391143552115	0.196673727657847	0.873039689276292	0.89221781227406	0.786848456288792	0.82205636568285	0.788810930148544	0.586925837261819	0.834793966541636	0.75133605992161	0.919408330761226	0.672554334762303	0.877371152650518	0.834812377165156	0.370328779386615	0.724461461459569	0.523796867297749	0.698811154681855	0.634519728583104	0.7952352759284	0.604045545681161	0.849344170033745	0.679881346297918	0.862372310508187	0.579449382656032	0.749276751549765	0.361962133936508	0.851642513126437	0.858257028395152	0.69800338350656	0.528786048337904	0.344076592251858	0.890966359708981	0.77208365252718	0.739983179622649	0.638230151447925	0.718857833968288	0.788691212101899	0.646332294548137	0.759720352946153	0.644577271290257	0.688012188433411	0.880441690143864	0.783900645632293	0.55343417813288	0.881418192030972	1	0.658706909916613	0.55776766737964	0.563302749185512	0.810637173736715	0.705464389031538	0.65226875959899	0.868579359507837	0.686898413419225	0.709678839471995	0.11913581355298	0.853520317205031	0.738497466294447	0.0223062795565768	0.372030949444877	0.654722417986292	0.799908062521654	0.134449354820166	0.9008534014733	0.901107813929537	0.470024339955492	0.651846714827423	0.449292057291458	0.875137166696259	0.836941525297305	0.419523077666022	0.257523118084638	0.0227158496461458	0.815505065717125	0.723177426958156	0.180535048848975	0.0470760699992914	0.765627590910767	0.708543612264003	0.558983531402602	0.0520377455373867	0.0858164783247301	0.828105270974869	0.773722969853263	0.572937880324046	0.756306525426475	0.821439739854293	0.0101561116738811	-0.0380323190748296	0.705270191715127	0.579949568793042	-0.0538721381653079	0.562633261870472	-0.0363073655621531	0.317065257403657	0.395855834101253	0.77314422690677	0.823226167901692	-0.0122984007480954	0.231795127290373	0.204141993045301	0.502109189940238	-0.00514642415207759	0.0331626483766897	0.218681383180534	-0.0315421396652723	0.742340675055133	0.493562613357395	-0.022448458195474	-0.111539650516558	0.0115178753009982	-0.0266938822878576	0.208892804934307	0.0203588626057374	-0.0664633473237378	0.715680077438685	0.330159430257045	0.0654533877630623	-0.0508581383073324	-0.0365919531203253	-0.109274799839153
