""	SIGLEC10	CCRL2	CCR1	FPR1	HLA.DPA1	LILRB1	ITGB2	CD9	CD40	CD86	LILRB2	TFRC	CD53	ITGAM	VSIR	TLR2	CXCR4	NOTCH4	CD4	ITGB1	C5AR1	TNFRSF1A	TREM2	APLP2	AXL	PILRA	ADGRE2	HAVCR2	CD74	ABCA1	TNFRSF1B	SIRPA	TLR4	KCNQ1	GPNMB	PLXNB2	ADRB2	CANX	KCNQ3	CD81	ENG	ITGB5	TNFRSF10D	LPP	TSPAN14	CD44	INSR	RHBDF2	ITGAL	CD47	SCARF1	TNFRSF14	NECTIN2	LTBR	PLD1	ITGA5	ROBO3	TLR7	TRPM2	RIPK1	CD163	TLR6	IGF2R	TNFRSF10B	CD300LF	TREM1	RXRA	LILRA4	TLR1	PLD2	P2RY12	IL6R	SELL	TNFRSF12A	UNC5B	CADM1	NRP2	STAB1	SORL1	SORT1	LRP1	SMAP1	ADCY7	NRP1	PTPRC	SEMA4C	ITGAV	NOTCH2	ERAP1	TRADD	AMFR	CD33	PILRB	TSPAN15	PTPRA	ITGA6	LAMP1	CD69	ADGRE5	SLC16A1	SCARB1	PTGER4	NOTCH1	C1QBP	CLEC2D
LTBR	0.891922476436451	0.636100845891215	0.782815695682445	0.697799842179006	0.794085742238369	0.800460862535651	0.749444555990738	0.599379173466082	0.726719457483149	0.863419082497368	0.738095612036178	0.697587321472459	0.810897639828803	0.745355895552277	0.828001670188933	0.788518632149539	0.637415130441618	0.415848486896962	0.829916978748658	0.823625207152653	0.661933095155815	0.827131922538301	0.700360976439687	0.853896682124188	0.845559355439812	0.839522698421746	0.626974101126525	0.853225845171162	0.832900852293375	0.858627872442613	0.823736049267968	0.788320822814696	0.769745342413812	0.820220606097178	0.692269977508519	0.809129920780593	0.712641181988289	0.82471239836452	0.822653059998284	0.807337638081168	0.683539833837387	0.696962787119732	0.600062992301471	0.841100092727359	0.858060769645645	0.819643883335693	0.615050523684486	0.763162475368424	0.695603639782952	0.832307073863522	0.646320913771773	0.841262118741688	0.721612585059583	1	0.705514363363038	0.770322629775857	0.773516500721392	0.796240730787901	0.774910581147442	0.726458434480439	0.623502878856353	0.713828103002621	0.784908168136881	0.705033627303743	0.819525322283307	0.562345529841317	0.773837500844815	0.691942268546728	0.820394721404814	0.704602911795139	0.825559158399658	0.703280353314693	0.666005208660342	0.745627842046038	0.728231739149208	0.670193981784112	0.855473461009934	0.692505895688507	0.84489099216579	0.855537417533812	0.843417281559343	0.824737739170574	0.699627844014476	0.732753261023399	0.876190063540606	0.723084767054554	0.809449693458334	0.840344225179953	0.661194373481032	0.770475457858745	0.73785982546694	0.826884990166046	0.51939622982637	0.6260179415106	0.825007500274035	0.584178699435047	0.856300003562738	0.514550138976047	0.714307232560256	0.592706605216032	0.818690161756121	0.701495099682471	0.547169972007611	0.798297353575355	0.597513825830342
PLD1	0.789141735150641	0.666484844115842	0.737221535032494	0.867366730138317	0.651321797943901	0.794702288715068	0.871249936615947	0.857695674006523	0.690242922599179	0.821148765405806	0.759090248722144	0.789096985991578	0.861775876353659	0.70737167233908	0.561600065960767	0.621078693168179	0.528091133931044	0.273845935793795	0.834249513483599	0.895321137374241	0.732695153484108	0.791443109806056	0.872359906485241	0.848263653351184	0.848882270739852	0.806159270137512	0.796734254504936	0.875655996460382	0.714121604729213	0.757055172899037	0.803490849328177	0.884634206136687	0.492658403304128	0.63333223535776	0.770571178102942	0.700036009834367	0.630363086934227	0.873524530924439	0.697273782573343	0.856520768146619	0.850188837583865	0.883192022655079	0.638389657151407	0.839183945707643	0.795240968386398	0.772021734227921	0.333747217639146	0.807134370183661	0.817595200198949	0.84786282841751	0.601916570588827	0.753710058792008	0.800389643011853	0.705514363363038	1	0.605203319042105	0.529389225291931	0.682711635041888	0.706245354928297	0.726634962523801	0.565592293064419	0.458537324190161	0.849608258142909	0.681431691515716	0.766630709905147	0.689809133932485	0.753919449569141	0.834578258180819	0.720157539461161	0.728367962617949	0.649152048645738	0.804208905210053	0.739745855155202	0.78103813773466	0.673540041973056	0.850260300614567	0.789018965083754	0.570923893840625	0.672653125845176	0.882129520124633	0.832715337520275	0.821420750135269	0.662505269836176	0.594120029265697	0.803097470211317	0.543641742902189	0.808050186369973	0.640676617302098	0.614949324848278	0.724326018877577	0.726410806607247	0.750840992882023	0.272629398645491	0.425474922595934	0.75757528318715	0.825409659813451	0.781667437323152	0.603034776813674	0.816884245480896	0.617645306851768	0.696771141527837	0.617858926293533	0.609297247658385	0.83207965583223	0.345510202233837
ITGA5	0.813828866698098	0.699411644640282	0.737470074175497	0.686156951583981	0.77856916097011	0.737339197144882	0.607209080085898	0.463372509070857	0.753197662349124	0.759736066502498	0.686971881728771	0.583180536337544	0.685180224941084	0.811329688263543	0.816832040653948	0.814773818036619	0.739395528591429	0.350323527911722	0.791271819284375	0.702215230968322	0.707868450104406	0.815900817745804	0.583201429515505	0.767447546551364	0.777880098419084	0.778653576607944	0.581397314400688	0.765451535766601	0.826806059073937	0.818173379423143	0.801726115287781	0.731959086997888	0.662622740556781	0.806847057531123	0.499801737715941	0.734446180659178	0.755207578911584	0.726666808241569	0.757089613117553	0.697792104058352	0.558098995141755	0.637739748064113	0.656351547980844	0.762891263326955	0.773686774107083	0.60536393385088	0.525997084590275	0.76223091049235	0.49048382404704	0.703161223533048	0.683881736191813	0.763927451791033	0.700720762790648	0.770322629775857	0.605203319042105	1	0.678128048239619	0.816964130280278	0.792767900527097	0.718475679202275	0.537839434867936	0.740204921348575	0.599552636244561	0.788469226498414	0.719760170384047	0.628140055028147	0.722225055460801	0.605651327220165	0.783268934826809	0.626580452712955	0.788044280909453	0.594965910956536	0.551255585301905	0.685574398293668	0.735434655661635	0.585738065873578	0.719512122314629	0.773441684679008	0.831427394893894	0.7695304256592	0.74959420687026	0.725538095078888	0.772255812528731	0.792087995092024	0.801823969905267	0.691143908620446	0.684297580904983	0.739458706450406	0.734584886300275	0.636522799165733	0.642385153828873	0.739883897846498	0.581281073956986	0.692733462829596	0.720084877314447	0.429353675026083	0.753521375571521	0.556923635394273	0.528880990772393	0.630586085473362	0.750185611233436	0.753140876935168	0.505758653693414	0.70781513328103	0.511535907182674
ROBO3	0.771533543745839	0.652084011587888	0.598016123810169	0.569922690120173	0.633530425443009	0.654795162922301	0.522824053789203	0.366626772881775	0.637320964771487	0.674509604790616	0.563045360828946	0.6543718034782	0.592450150475797	0.635210188594726	0.772360284598334	0.783374928185327	0.706521084852322	0.495958040072604	0.6635189003594	0.641681393712387	0.626716834612947	0.714971983059405	0.477979412005523	0.698183867020998	0.668317489334353	0.648593413274477	0.555746923440376	0.681663620955793	0.690893121701885	0.763885218416509	0.680992744961574	0.620396475839005	0.686064393108031	0.696211213195007	0.494665532927382	0.715506328445433	0.654235104422659	0.656794370360163	0.706873109010658	0.601711749996882	0.489897953336821	0.508290102111427	0.553885134311241	0.671566412512938	0.754918369808577	0.610190344184358	0.671671539534308	0.657456590909496	0.494439093064988	0.661238389584844	0.513805093762097	0.687774363843602	0.624370667238964	0.773516500721392	0.529389225291931	0.678128048239619	1	0.736855098098556	0.759305988564631	0.665918047090524	0.496683236836879	0.707380032782062	0.652217040947958	0.674295368444112	0.639514168184105	0.594838133884017	0.62403418870363	0.478819819302146	0.712452317313951	0.648700434496838	0.739100507140715	0.622765863443595	0.497798091545904	0.565085762946888	0.634402393796482	0.458747410158015	0.760617585653938	0.670054362315749	0.718972713650233	0.715648487313399	0.683284948029683	0.625311701035752	0.664279558286089	0.652916622726298	0.757994300201433	0.733365491867461	0.656482557647325	0.724339636603669	0.562459337671829	0.57343082234483	0.578975175062882	0.646099061026195	0.638551085964506	0.572827692287935	0.696945701139625	0.357363269517393	0.689211760137323	0.576531810999876	0.531827017373628	0.605884262920083	0.777490299856991	0.690615910430219	0.475656102833688	0.581489455565617	0.440976660271382
TLR7	0.891300277726887	0.81543994714683	0.830646826992073	0.794249752920366	0.872224313215692	0.836728008332699	0.730520254620692	0.56568506283059	0.866884497932865	0.901685209245219	0.837095955620298	0.701651419150397	0.779258254470635	0.870034937692861	0.884909086236821	0.898656211606264	0.794060566680763	0.295626191414597	0.909848128843138	0.808351017920307	0.801221245834086	0.898771902140099	0.69287693781991	0.892439525095446	0.893089878788987	0.894871368782102	0.692769265622627	0.85838187327987	0.925542110482355	0.898367989569342	0.884857259772469	0.823508468935779	0.694692154473989	0.882758450908666	0.62051164547996	0.802308063344131	0.790383243338745	0.846854525807153	0.857606808152996	0.807750511307408	0.645174098549741	0.758472010175596	0.705632784333869	0.829577015511628	0.897704077315451	0.717133495253261	0.567116495942616	0.856125264305825	0.582657266613127	0.804320386768174	0.761894127066191	0.811703981670932	0.774759261274716	0.796240730787901	0.682711635041888	0.816964130280278	0.736855098098556	1	0.818600668400005	0.812032517330777	0.582549126211518	0.727215181973309	0.717568953268589	0.843293947783182	0.809162849309608	0.736007819392592	0.840844188282762	0.730397152721352	0.855893484582705	0.691632741506152	0.89467485596358	0.689548431007138	0.688330628886894	0.770027336057381	0.856816417849972	0.663466216571167	0.803632905815668	0.832151103762118	0.931893885834982	0.873771800913056	0.878614600641039	0.823411492456807	0.818785963923923	0.863750048959305	0.894348281645319	0.70706748941353	0.786561044123856	0.820790801854061	0.789913091482767	0.704655844238069	0.763178953628811	0.825256677735883	0.510044650342851	0.75162872629394	0.81187846343479	0.520124862083764	0.873106193721579	0.661347045864055	0.631054007992201	0.744618091317763	0.811725035928494	0.787412366310038	0.540187017320901	0.806995907816552	0.402665976305264
TRPM2	0.846822207744696	0.769750263553361	0.784162183123103	0.792218041072069	0.757274785104047	0.830383430227928	0.677875441521191	0.546241044266312	0.815670324710711	0.822465466097125	0.732535937952708	0.720719158213354	0.718404405335298	0.811764685017063	0.814182050045273	0.851422480630084	0.809254378307691	0.466884708729093	0.825427882855873	0.789322526432285	0.816710514355005	0.84228434074485	0.648939865755111	0.823611422635545	0.8207806845609	0.785506780472391	0.721041021828156	0.82543667143574	0.822128970568142	0.852150675112238	0.84245703284834	0.780405353866864	0.654336212980815	0.810373771279502	0.583168982573597	0.827281211745499	0.837301561730218	0.799662461183515	0.740978382200721	0.748340410818929	0.657032497885118	0.703474439055726	0.739511322507031	0.814192747634907	0.859668540759812	0.662303239864704	0.549960458639311	0.833959487882932	0.603889018946562	0.763518366806742	0.732434222434567	0.800622062187581	0.740250214571668	0.774910581147442	0.706245354928297	0.792767900527097	0.759305988564631	0.818600668400005	1	0.802300091883836	0.601696303163084	0.757016723696409	0.711538651512142	0.807359513474115	0.766744173924477	0.739949361259505	0.813544867217847	0.683187311435523	0.797269901060214	0.772270951043193	0.83746618156619	0.705449304013706	0.638266850376817	0.765703113088928	0.764679895901421	0.620929956984381	0.807675917661065	0.771350886247773	0.836924742807292	0.854828563300571	0.831302772448873	0.756115298167086	0.859765529777198	0.830934362252204	0.844028266866233	0.725211286637367	0.74189545038827	0.74356791467721	0.752213972943123	0.699605507622354	0.698112904516363	0.737007706813543	0.569325959630261	0.700637325153478	0.766740093707366	0.575372106335148	0.788433307560504	0.68855130473414	0.625657082060952	0.802407153646784	0.775987223912159	0.765638342046277	0.593899391166877	0.750631244856265	0.483902806180902
RIPK1	0.853756686705806	0.803706521265791	0.677470789039808	0.832492484899815	0.670071621635565	0.853179546857895	0.703705202260535	0.577913084179464	0.828423873196793	0.82237968456994	0.756781459566134	0.806241371300226	0.725429725530381	0.773380658053675	0.732954320025475	0.832551705927375	0.768200186061075	0.527378132008648	0.864594907717961	0.825722362119873	0.837191884759047	0.810915003825101	0.655188949315044	0.862135333406811	0.818644008093689	0.775448612994949	0.825009139965539	0.843476707451373	0.761595182049089	0.852548162491759	0.871537103407238	0.817982883103914	0.73758712295268	0.714295004421613	0.532145740836282	0.752439256257269	0.703730528990892	0.813720141596239	0.814688659610322	0.721385721583641	0.690150238373148	0.712802104421367	0.763753879907576	0.877775624655259	0.886792699018225	0.64931422298581	0.53111865105971	0.839094662227542	0.729243674009453	0.816277460282993	0.684072131990948	0.717650750935918	0.7028930682881	0.726458434480439	0.726634962523801	0.718475679202275	0.665918047090524	0.812032517330777	0.802300091883836	1	0.440486425560864	0.69266359305028	0.709806331597822	0.821302975950573	0.762692596644506	0.719513298089104	0.836066387183608	0.706705675103326	0.754260189477716	0.724222994421012	0.815096938302765	0.795240429624928	0.788979345798565	0.758579216052774	0.774328180160371	0.711269369012949	0.755386457389819	0.725059512233074	0.810082073161332	0.869004026008454	0.839814542029976	0.778847700083522	0.80550366973342	0.731485605855959	0.889220314575013	0.670153744874452	0.829945193785497	0.730930021164249	0.77637947322081	0.723118144597523	0.723955204619639	0.731463639830441	0.44462845732276	0.557641535479686	0.762873983684772	0.602033671571126	0.72475386771501	0.765235145706498	0.739617071177804	0.724511843787114	0.759153980075007	0.824841882074743	0.60310975341976	0.743781259790417	0.559082526307676
CD163	0.592276191218467	0.416542551492039	0.708378943397089	0.480674703117047	0.717375532291952	0.572390103024873	0.637485646372005	0.617035962130611	0.508796792680357	0.679347104651802	0.615042027263765	0.407740575710232	0.692163482165896	0.510069125838988	0.568265988236183	0.506205489488151	0.440102308949171	0.102933329438186	0.622768497730828	0.644282346487627	0.475953923108674	0.665597737458823	0.671969506273841	0.617821732592573	0.705738598508365	0.725964789469749	0.327588186661434	0.641662735466115	0.697447102033373	0.638595267775575	0.57114144530277	0.592366786936588	0.43520914291091	0.658323856065913	0.751989202471286	0.626128901923363	0.625005552328863	0.640935036426956	0.520263698292209	0.724302040883257	0.574446337268287	0.619898504665819	0.420013337404156	0.636571553741599	0.615389543632634	0.738174588421316	0.397459728667693	0.521669163712584	0.485749733921399	0.593296082693061	0.51059200792184	0.751802725882912	0.642771927561193	0.623502878856353	0.565592293064419	0.537839434867936	0.496683236836879	0.582549126211518	0.601696303163084	0.440486425560864	1	0.365285071630647	0.658344849313822	0.504053651286702	0.743331175380886	0.499390400723889	0.562508347085551	0.555339184212783	0.665306654965761	0.538228642844276	0.523866835667358	0.425618219625903	0.331331398857041	0.519623914547907	0.481966435557938	0.523907621670877	0.587041886208626	0.419463866901755	0.608553398319554	0.59257951407067	0.614096357396991	0.677858850770417	0.588450497397341	0.569621438633989	0.620116408862699	0.500540579474112	0.500494433485752	0.728524789454721	0.530251361971456	0.620989643805132	0.68332712884035	0.658923063570825	0.442785044384983	0.512935094361634	0.580552297627384	0.541514659710979	0.746628774354611	0.260414372603272	0.443631187565604	0.40948945461652	0.634621014339207	0.406526396271657	0.285610565063297	0.655013984665102	0.389475874276313
TLR6	0.74908735401322	0.601101813370372	0.568476523233557	0.533963237614779	0.625718303810893	0.687262581921746	0.39475559133731	0.188463904292591	0.672559946661117	0.634944167642287	0.567196801519097	0.57638656981024	0.47625701728882	0.664502185938284	0.805459904479668	0.832089161293984	0.715150482803522	0.575359956575155	0.645710867717283	0.590261457096367	0.569062484775655	0.716545358631397	0.319674049663941	0.665349063663209	0.595720720146423	0.59110185263596	0.4893045535431	0.630603136215965	0.682823593811996	0.746767795223647	0.722296373722018	0.553881337450536	0.747402864428048	0.693985803362552	0.263416603514294	0.737763941021334	0.688190568208953	0.583398076715653	0.695016364690163	0.479989781799217	0.414044122041902	0.394730013831961	0.513565565693007	0.68935274765864	0.738667405417707	0.464077233671537	0.667420564139577	0.648931507992554	0.397426785463058	0.615394003271372	0.694012897750371	0.608276809542194	0.469804926506647	0.713828103002621	0.458537324190161	0.740204921348575	0.707380032782062	0.727215181973309	0.757016723696409	0.69266359305028	0.365285071630647	1	0.445537609728028	0.675395865972642	0.539507008608478	0.550797413039066	0.720432763192404	0.411930503797958	0.702494480540791	0.58219926566607	0.812141771249787	0.564433876845072	0.488039757163518	0.607744580342561	0.697378356885696	0.39485229753299	0.639608501932035	0.750554451951288	0.781526865269726	0.695265349063006	0.665525356229427	0.552347468875548	0.707106023802423	0.750029353505006	0.734366432091817	0.75010850016433	0.614559733245422	0.674304935772996	0.685560879533174	0.5317654356528	0.503329800303375	0.589785236001199	0.552653664341406	0.710551748632882	0.667456785802226	0.218101787142985	0.578274615049396	0.510483378327602	0.403498992833431	0.628787192074821	0.655033663480248	0.724757430561055	0.47471302561023	0.550678441816854	0.542815591032062
IGF2R	0.836570684433519	0.653168801307031	0.746658145727307	0.803351747993173	0.682698489526995	0.787390012871637	0.917815165000938	0.861908824040726	0.716599656513783	0.84303608573635	0.778414862879511	0.803564237797887	0.90955744944398	0.664573589873552	0.597388250223947	0.614542607358677	0.537991583313906	0.279159527892738	0.827431971023647	0.911616273502757	0.746381567650994	0.751392423532442	0.887803059552553	0.88671683626205	0.861777756089589	0.836468096743252	0.742665723131314	0.873578830411358	0.732680329685285	0.793480014530572	0.75927405965495	0.884777377552529	0.549097773099612	0.665464504084038	0.906250944594557	0.766956159269296	0.589657547464704	0.909009222730282	0.738596915513244	0.908032399421722	0.834370099928315	0.843889533093523	0.604136220008194	0.837248943311256	0.811002534006704	0.885660774120429	0.409669380321891	0.740056126878256	0.851057050910412	0.860196963611556	0.504296347217249	0.822491954591493	0.818148078500629	0.784908168136881	0.849608258142909	0.599552636244561	0.652217040947958	0.717568953268589	0.711538651512142	0.709806331597822	0.658344849313822	0.445537609728028	1	0.676553609675835	0.822051569414991	0.615702113382005	0.725143775011686	0.831513932807862	0.728383821562474	0.799606791303173	0.667673993515138	0.806582588448244	0.74847826460347	0.718884860120787	0.697271961365878	0.842133968971725	0.89491463948098	0.560613079662435	0.700383374312258	0.843525599764382	0.874972385151758	0.898690425079979	0.621300184201463	0.613277425623028	0.835962118656967	0.648442243812525	0.886059981754446	0.755706288187184	0.619764277643216	0.804817011092262	0.86373863436725	0.750241732882457	0.340424220612562	0.393473561667785	0.82076394534319	0.839094070491574	0.86595037742462	0.565572004009141	0.862423822176122	0.568908361871922	0.793544384552114	0.626658975367285	0.6414581915058	0.852416285863244	0.353097882642681
TNFRSF10B	0.860948103499232	0.924891532654986	0.706220575604861	0.815396460042018	0.725980512802045	0.798969875760562	0.678327616712105	0.550618472119706	0.840297569891787	0.811386530209656	0.740355144177126	0.739042225225252	0.697969939391041	0.766401472111699	0.783655379333235	0.870138171508605	0.86654542200029	0.463609340493039	0.866571679837101	0.774750710177253	0.880647582339363	0.842578103788795	0.651406083273047	0.855371541351673	0.826757197707077	0.795355635009128	0.780346693790238	0.807405408518927	0.809778446442416	0.873074195134678	0.859918947327462	0.823975685165604	0.640880663244998	0.749569635796638	0.558033063749203	0.697697861999877	0.795391064241572	0.809417887321478	0.801901840761852	0.736328923847651	0.592372721951619	0.73877573079422	0.812933871264974	0.788518077506328	0.868477495438152	0.645107275621862	0.549172558711226	0.866816046971865	0.597070238214067	0.739194875077338	0.65028382192998	0.753502352647072	0.771459403688105	0.705033627303743	0.681431691515716	0.788469226498414	0.674295368444112	0.843293947783182	0.807359513474115	0.821302975950573	0.504053651286702	0.675395865972642	0.676553609675835	1	0.770727918833514	0.760623950215485	0.778927797060031	0.696654108850757	0.71463291576555	0.749209153872313	0.802278444425781	0.734526102496997	0.761608833467811	0.719500822701251	0.800055417832713	0.676650813747137	0.767530752124669	0.843441651155777	0.797735336186993	0.807074338373753	0.81774546257252	0.764697134104037	0.855342312687829	0.822101426820331	0.842487480701615	0.763069936704285	0.785712908815752	0.706522825389052	0.719862541766264	0.676087528995454	0.709254680163476	0.740292913475526	0.513522536967892	0.671399111265914	0.753746773734295	0.545205056056413	0.78382391573095	0.787080738751164	0.637992320178468	0.846531762596398	0.784200100968687	0.900089003052145	0.606332278608871	0.735376827331918	0.482215019984493
CD300LF	0.863749678643546	0.717071729969445	0.825410544621905	0.762242321534958	0.854248807153135	0.823106159691822	0.830417404024702	0.744578025647504	0.78237207784921	0.903536516367997	0.815312331351808	0.675471705634145	0.872382486981266	0.760889322110431	0.766097637314129	0.732486239392306	0.697861597056357	0.247126527415168	0.882857682180569	0.850820346731827	0.776306439037566	0.843889572433961	0.822807460512578	0.886431768149461	0.90795557415112	0.91145282157586	0.678729753659879	0.878475280370714	0.881387569719163	0.862992582253527	0.817358162585702	0.839904722783497	0.648585276241291	0.829144046194877	0.814329423320928	0.794554341469154	0.753741068108502	0.873074137059556	0.797656464849999	0.892000260313555	0.750666505123106	0.810784296907058	0.658460344281372	0.836800814618854	0.859163146190332	0.841701604529581	0.507777585572908	0.788466363266742	0.707064711509127	0.834324226658401	0.663036912446114	0.90302891864586	0.832075659825804	0.819525322283307	0.766630709905147	0.719760170384047	0.639514168184105	0.809162849309608	0.766744173924477	0.762692596644506	0.743331175380886	0.539507008608478	0.822051569414991	0.770727918833514	1	0.636990052291489	0.790744934481797	0.790572911458464	0.815979842581413	0.751935276318139	0.765421130576437	0.668992976070074	0.700083788471993	0.727384057644007	0.737315603729553	0.754087244884233	0.808547810434131	0.643863166913844	0.827217380282542	0.834590447465401	0.868920075106621	0.911084848444812	0.778318290307546	0.751797481395393	0.868595787404188	0.671677095049601	0.785185481323306	0.836663864912767	0.72105955695102	0.827097410658933	0.815558410330408	0.844818340792684	0.504279150580444	0.624257197742358	0.804617988391615	0.693261148459997	0.899848724521324	0.562333713724091	0.698301695125542	0.623036470558128	0.84736297497466	0.69588289145048	0.527013666370177	0.852445295569434	0.483022313428209
TREM1	0.704772554761766	0.768801913291518	0.590546287131905	0.757762609735164	0.548464349655696	0.660493845423001	0.56991715727288	0.508660066786345	0.663575617255347	0.674991958875148	0.631624793034266	0.761236283137953	0.588741549049243	0.641170853177564	0.615298846226046	0.787086574469678	0.763225730081592	0.431939695609814	0.719501618131407	0.686800532451514	0.779958993885562	0.731743394402421	0.577986204920312	0.712670835800384	0.695670834044407	0.645055797941996	0.741763362861242	0.705576342554461	0.63676120719582	0.772719827829516	0.761501711604528	0.700353884687181	0.547566262095499	0.581571947070087	0.471401278649833	0.625231641613996	0.638302596504788	0.693296076830305	0.68841153100196	0.609101926346984	0.550928893220296	0.642877676483471	0.736917454224677	0.702789425295646	0.791690997473333	0.483840722377027	0.518072828707217	0.773728317315713	0.520375948007991	0.640888734595915	0.543168001456463	0.578274753605084	0.663897541605628	0.562345529841317	0.689809133932485	0.628140055028147	0.594838133884017	0.736007819392592	0.739949361259505	0.719513298089104	0.499390400723889	0.550797413039066	0.615702113382005	0.760623950215485	0.636990052291489	1	0.679736881671376	0.58287238673878	0.661685220615831	0.630708430287401	0.656784730906426	0.733670221130007	0.540654512673305	0.698401220260745	0.677498149036483	0.591632435148091	0.667146014112191	0.666230838133327	0.642246214410857	0.746849242484201	0.691066788407186	0.632949317102766	0.76309660090316	0.638133469251231	0.754740897363496	0.580974056483623	0.651198822245469	0.598612641670052	0.678362568731468	0.498515298029653	0.614863918932762	0.586694499686622	0.439722728899898	0.514495780493937	0.555308387263328	0.505484555815291	0.649046249349608	0.831991520118706	0.59404176134268	0.74106250846229	0.677749367586605	0.745216455626693	0.58867291938438	0.585900227281425	0.41862443098234
RXRA	0.898468140699911	0.765616104569256	0.785979096086373	0.813385614819394	0.781044734853954	0.880927152273397	0.750819347923513	0.606275207749991	0.892630268740005	0.870090706156536	0.813989320801364	0.75291770583611	0.76515808309594	0.808299094759873	0.797388684016082	0.830028315752053	0.764429426619029	0.436468197116652	0.889543813911567	0.85359787502209	0.819286600415214	0.866171967554404	0.685690504566088	0.90183023815534	0.866990440262534	0.840546529434496	0.776661998616242	0.861980475863308	0.837782796044526	0.891151564019778	0.882355538232913	0.81199523737408	0.673781019427042	0.787040367178989	0.625872363225999	0.845605831933584	0.728523732552729	0.857648581440541	0.834632939489908	0.787084406228311	0.750130961530992	0.728857060668087	0.70436809397806	0.888979856516952	0.902961620061366	0.729798742345703	0.561007086139963	0.783369327661792	0.720685759486171	0.843862048437563	0.754449710332431	0.798612172861957	0.719261925137913	0.773837500844815	0.753919449569141	0.722225055460801	0.62403418870363	0.840844188282762	0.813544867217847	0.836066387183608	0.562508347085551	0.720432763192404	0.725143775011686	0.778927797060031	0.790744934481797	0.679736881671376	1	0.787470531262148	0.804047325467134	0.756129506046652	0.86527983350366	0.741603226364648	0.76565847816271	0.819337161312382	0.857917490776009	0.721981429410225	0.782651748764907	0.7698331012697	0.863456849129129	0.878755772480339	0.889531908985877	0.810319444143735	0.823553167862103	0.82933820956913	0.915561554504477	0.696155848775298	0.821037590882061	0.787230139235554	0.839676708760382	0.803948879374629	0.77177702037055	0.79928479437497	0.474739554338992	0.689675515989315	0.833801299072489	0.581215991933663	0.80359996185824	0.655834662909398	0.711055111464296	0.724604012961312	0.767142065236709	0.77684948859306	0.569974794765548	0.808621882934732	0.485543133438189
LILRA4	0.818884950006513	0.663359100812652	0.797191388913984	0.875022917315295	0.721023683637783	0.843122085873283	0.939986820583943	0.888704300062473	0.791861520504886	0.873120763217673	0.843742779414004	0.693247452165331	0.903864607586817	0.7579055847297	0.598407418253478	0.579567248304305	0.525695253374349	0.141779190577422	0.866374123269927	0.898809516779941	0.771297566828085	0.777521855177962	0.913565607982294	0.887816053593492	0.892566243278621	0.862023280466818	0.776571094613106	0.874722942390496	0.766856012929561	0.733081310043678	0.794415508725296	0.908832656960721	0.448387196593019	0.678613872551423	0.837121120615853	0.758482519330813	0.555709723937016	0.902141496664214	0.687376186240418	0.909972405684323	0.870397383225225	0.872329054110217	0.611975264388741	0.834362389207835	0.756162806908489	0.812312249084631	0.274538398148891	0.762119385065152	0.853103305048986	0.864934588489058	0.565950363732881	0.767334409231713	0.785886855217829	0.691942268546728	0.834578258180819	0.605651327220165	0.478819819302146	0.730397152721352	0.683187311435523	0.706705675103326	0.555339184212783	0.411930503797958	0.831513932807862	0.696654108850757	0.790572911458464	0.58287238673878	0.787470531262148	1	0.689204179059772	0.739821167183022	0.680123478445492	0.779746490874686	0.829454290026476	0.829208390473403	0.731190906148385	0.865806114086937	0.785288186238564	0.596097197328538	0.71349786743909	0.834427253110044	0.860324385875135	0.87733399654545	0.644322735541896	0.669160085938466	0.819961513574549	0.490403121099614	0.852248561501531	0.635295792058511	0.625899025565032	0.857142571888535	0.755842765674419	0.80063142119626	0.178282528015645	0.449250096530174	0.801052500800004	0.827244642379359	0.828855293500679	0.541340721205881	0.847438475919558	0.604010027544317	0.671440652032814	0.642962578177743	0.550736543566366	0.893824909216396	0.272898787850101
