""	CD3D	CD3G	IFITM1	CD8A	CD69	CD8B	PTGER4	CD2	ITGA4	CD44	PTPRC	CD247	CCR5	CXCR4	ITGB2	ITGAL	ITGB1	CXCR6	S1PR4	CD47	SIGIRR	KLRD1	CD226	CD6	CD27	TNFRSF1B	CD46	CXCR3	RIPK1	ADGRE5	HLA.DPB1	CD4	IL2RG	CD81	SORL1	C1QBP	CD96	TNFRSF25	TSPAN5	TNFRSF1A	SPN	CLEC2D	CD82	TRADD	PTGDR	SIRPG	PTPRJ	JAML	RACK1	TSPAN14	VSIR	TNFRSF14	JMJD6	KLRB1	ERAP1	CD74	ATP5F1B	STX4	SMAP1	RPSA	PTPRA	CANX	LRP10	CD63	LAMP1	NCL	PTPRZ1
RACK1	0.654297418293982	0.659170710368049	0.909840270665403	-0.0531816502406091	0.755281375013086	-0.00430459885304944	0.622104742176885	0.674398777843584	0.662932822674159	0.224185325661583	0.487191558496598	0.537749918434573	0.334023991407397	0.800746501161544	0.587331362057337	-0.0511065818933319	0.683569500848545	0.710605937069672	0.923982585073881	0.888469605327549	0.890712221314573	0.0879525013714487	0.865897246047079	0.866476140004837	0.27901578131039	0.813413766962778	0.508284927474073	0.849104674129127	0.814824258116412	0.748072725988658	0.623671796099446	0.85052940212783	0.859496057390863	0.391321435507704	0.140689682592664	0.844256176471919	0.793388205003597	0.876537367007912	0.521832250529164	0.483928238989402	0.503750537476667	0.838552751839893	0.641860218153268	0.935646108192398	0.157666270399288	-0.250283129461988	0.474476513661579	0.677117925247505	1	0.809087918348575	0.348491051483675	0.0505940085289699	0.903046741472663	0.930048345903394	0.654084228594242	0.50107250031542	0.79786135941405	0.428590572364675	0.742947055053435	0.983541208023589	0.0879910355557678	0.493436949319809	0.747627286196965	0.420545484498959	0.809147229517898	0.771006547061677	-0.308145180810793
TSPAN14	0.536687789982418	0.476807890175914	0.738123716083856	-0.150994681144074	0.793575934760342	0.0925787817114635	0.845507993580608	0.654863966424396	0.715175513953979	0.392452695928906	0.616236648644364	0.409167150197997	0.437765638707845	0.57913680557129	0.447660199141209	0.122995078514983	0.774108608688043	0.533560735269009	0.810969994393954	0.869002573198088	0.658592556741827	0.0565388885957586	0.901395773336937	0.871791988009478	0.132561280772025	0.889248868366036	0.680825316860397	0.590610369860314	0.869224413844143	0.84686230429138	0.503163990620169	0.817302742799544	0.738300413469922	0.0854031851204667	0.388614812257851	0.694158460800336	0.688595431779353	0.833119348423447	0.475117763429102	0.229077554639225	0.504506120273401	0.840449553973429	0.394666455343033	0.791980960875181	-0.012019362644728	-0.0782221377675781	0.559827236784751	0.715058510978507	0.809087918348575	1	0.346554809657825	0.143170698833164	0.880392384745487	0.729060956272571	0.638685188203145	0.482537717838214	0.75013794766577	0.527397149340299	0.841198329266123	0.787257058845615	0.281563652681985	0.447541350440715	0.658075112458912	0.233956401798606	0.761004223864744	0.796489294898875	-0.197350189049934
VSIR	0.136726248560427	0.1234688041675	0.270226007979745	-0.123527130465354	0.242051064853473	-0.0234106858418199	0.176635326334057	0.182755006390628	0.494310873941456	0.13659780346669	0.243276726228652	0.436318949825287	0.112060744016664	0.308917167401017	0.367412710552802	0.00459351164819467	0.211052315657352	0.105658296959498	0.402026129939082	0.273373597456064	0.249765652889052	-0.163913882104604	0.267950170091744	0.228214283903696	0.0892079521391069	0.440807776398881	0.455676385570877	0.294753788717441	0.423976304711848	0.149232011355919	0.463677410535237	0.345557154204185	0.443078219873967	0.0884422514540357	0.357344845975459	0.150791325580403	0.271171569933162	0.163492724971928	0.219892128308593	0.292762363966905	0.0884570595141955	0.257544501258381	0.12707446189199	0.38146355362045	0.191465328578888	-0.0472716180481507	0.344389635688052	0.0971884175711338	0.348491051483675	0.346554809657825	1	0.250710169740245	0.28572360331298	0.31939795495512	0.392612060191789	0.572503589186786	0.173692208406045	0.117809544147743	0.14940513707861	0.347834520478606	-0.0299458087210642	0.0310302034867671	0.544330484851486	-0.000318025910521753	0.351784283124307	0.115189335170222	-0.26396895980305
TNFRSF14	0.484336647227418	0.444708848498482	-0.0229012383535281	0.669851117789676	0.28552467939991	0.645213337240566	0.164977784822239	0.476781914227184	0.594949448681698	0.849085505930391	0.495714217301505	0.40176264169123	0.775150701431844	0.343539694786628	0.446011234309447	0.7305114708135	0.493268596380579	0.0885509228822792	0.0626322611805805	-0.0139952946552373	0.0359689878752623	0.0760239109298075	-0.151509697269967	0.0909322642541142	0.609769321332807	0.306279202930976	0.119850948340375	0.0683345805680058	0.129857217136403	0.197375792749794	0.307277592173254	-0.0325480030907056	0.331342351024002	0.0879003955731108	-0.285870470607183	-0.153886814775992	0.336931439054886	-0.091317853875811	0.22604104476072	0.22620824427703	0.610756550989259	0.18570165404823	-0.185140807855242	-0.0941323164623825	0.645297483352082	0.79942872351076	0.189947626759858	0.119975929248473	0.0505940085289699	0.143170698833164	0.250710169740245	1	0.107793122091356	-0.182042860785234	0.119735683777619	0.277650835653185	-0.099998673846053	-0.00183189613666064	-0.0285426881163266	0.0311336122736925	-0.222674633939403	-0.438956965232488	0.0118604102681884	-0.500379102163859	-0.215708502818331	-0.131064708656663	-0.544867223279245
JMJD6	0.67586450222475	0.650404611470793	0.864788313063047	0.0315778944953957	0.891807063917149	0.212158036543119	0.836942477923587	0.77296775857155	0.73040068426677	0.347209870531471	0.726326868085554	0.611576062006438	0.447242791078874	0.74945219293839	0.517297017069979	0.108279433808252	0.828448541422549	0.716692777775978	0.908587931539807	0.91528466588333	0.800506499303707	0.319594213935593	0.879192773745814	0.915994956977841	0.33952738136333	0.887004087581008	0.649529522537789	0.779677516748759	0.824422616313392	0.889496520167909	0.474995251588487	0.796523736604524	0.881372555852212	0.170232107804669	0.243049054527601	0.75916613765853	0.822824515804591	0.86728091799377	0.572998441554678	0.255184326532128	0.52621846263064	0.939166284283929	0.375025202091613	0.861822348967067	0.163558061022106	-0.205349348624389	0.636313801848934	0.841403895460467	0.903046741472663	0.880392384745487	0.28572360331298	0.107793122091356	1	0.804521363014445	0.691702978417176	0.364814916179892	0.7763745589002	0.604316970060401	0.845597908234375	0.860019984680078	0.245852551687443	0.370009065853161	0.652493897488695	0.243523571623075	0.805392151769514	0.835878998089569	-0.317528124451876
KLRB1	0.541468005825292	0.560850115528999	0.928827940667977	-0.206680540969257	0.63244905982168	-0.230806084194665	0.510083937960116	0.526452997848523	0.475732945100994	-0.0262552496339724	0.302510299231585	0.400102813765028	0.147873273687472	0.726440793304155	0.514082678232542	-0.25533273266511	0.479332303739919	0.696683787265441	0.895443447138532	0.842957589990487	0.883555226147331	0.00173129398245408	0.887577169548608	0.816309739635467	0.100696581508603	0.705787389955172	0.395196505354966	0.824475642026416	0.766623756822626	0.642626817994893	0.507085757564112	0.892179600653617	0.761965903312519	0.30643902849367	0.223248304226466	0.720207917614214	0.659644413143217	0.892875603400036	0.361527292318359	0.454655046663186	0.340618253274431	0.748543684182496	0.665434414221216	0.957619314867685	-0.00132908256182669	-0.402294220088423	0.347600145856903	0.569672969909764	0.930048345903394	0.729060956272571	0.31939795495512	-0.182042860785234	0.804521363014445	1	0.621291357642846	0.420743044511201	0.677136775116157	0.331325214433701	0.647873900418469	0.956287494914661	-0.0456931638228845	0.528636114559309	0.743720287313129	0.410453305095897	0.803321582341818	0.665444328360582	-0.210181306826358
ERAP1	0.514208567979235	0.580522729639193	0.706489995746735	0.0773918736661438	0.601251894080804	0.231444869743624	0.50815130783662	0.600971513111586	0.590059705809427	0.329606187657621	0.577064936269006	0.649093307838368	0.304643837433443	0.646916181502233	0.447269667106695	0.248035328472454	0.578818277199886	0.565113008487796	0.767176331644827	0.639327809428256	0.634054587352535	0.175057087669783	0.640650525111844	0.671092961476979	0.266216008640983	0.650996125548673	0.43089452793607	0.664276014949198	0.652022328655524	0.464135646760036	0.271178265830291	0.449985078396705	0.764916510045429	-0.0669151297365727	0.0742378942586276	0.473255062725923	0.761685905510574	0.513479489949942	0.630005599032108	0.533128482762153	0.516840976863008	0.704281321093326	0.282364923564453	0.731969947983621	0.157997526927434	0.01947588479811	0.586406623245583	0.500402867968543	0.654084228594242	0.638685188203145	0.392612060191789	0.119735683777619	0.691702978417176	0.621291357642846	1	0.200877199887061	0.351279658215516	0.366874666275202	0.383426649597519	0.64141288686847	0.15568317633449	0.0568697207943219	0.641306206692259	0.101288361329558	0.725199651886575	0.389114964864954	-0.33239762778368
CD74	0.149219388465512	0.155988736957042	0.312105942773932	-0.181926477106342	0.22325468463041	-0.244649932780673	0.162246006116747	0.179253412129602	0.383041232291748	0.10288106607964	0.0461932045928744	0.100895193635333	0.114088187576378	0.308557809053555	0.383013939878836	-0.174682001667648	0.324360540702334	0.0629661019961228	0.328999811859033	0.359073901598674	0.361778704063236	-0.336794372445123	0.31102178330992	0.233314287759625	-0.0423198459730383	0.436156130882032	0.350488224378073	0.247098154473726	0.348764603497683	0.247230508498957	0.939099494686369	0.504128727660843	0.361963143372471	0.47989165166697	0.400591738675459	0.328221990375539	0.278807223928132	0.342765149243398	0.00619786373588051	0.386894800238831	0.361111981673314	0.22554574141367	0.453508598717545	0.418446094233057	-0.0699762967387465	-0.0552362105684553	0.220370748905707	0.221637894273142	0.50107250031542	0.482537717838214	0.572503589186786	0.277650835653185	0.364814916179892	0.420743044511201	0.200877199887061	1	0.344674552536679	0.0394913325699849	0.283458144567023	0.52104191626088	-0.150350125722031	0.420244978232779	0.410098960653425	0.316518869561688	0.331790165329632	0.29250445244125	-0.100765972210717
ATP5F1B	0.360191644754503	0.287166141488469	0.627269670433947	-0.24900626201288	0.665296944902302	-0.0595221354492822	0.704818572383716	0.454578458945702	0.499079583595096	0.117554634303841	0.420436669239561	0.329933803925173	0.189395899973702	0.432642662328254	0.186530654646738	-0.159867008309441	0.567341063649498	0.428324954740435	0.691068294384385	0.797935614647677	0.602485838035718	0.104166756427514	0.767438323259264	0.715425255913908	0.0588215503748572	0.714492129978917	0.596432178129854	0.517080058954036	0.730544764848105	0.738526698971814	0.437370571925195	0.694797674213975	0.589713258647223	0.304289209452027	0.250845945762005	0.894813553528019	0.533369420974909	0.752404153265342	0.451782083237305	0.0815548253036812	0.210816529092424	0.690975826457558	0.456859719065429	0.711600847839787	-0.0503346974101451	-0.360517266536204	0.37219099261158	0.652620946167451	0.79786135941405	0.75013794766577	0.173692208406045	-0.099998673846053	0.7763745589002	0.677136775116157	0.351279658215516	0.344674552536679	1	0.504414264504347	0.903218688531635	0.735520045163027	0.442825911898191	0.593381761639965	0.534309628189558	0.553007606840773	0.721494094236378	0.94109581845056	-0.0714501262812005
STX4	0.479320064373174	0.352542754235602	0.514274747005148	0.140826169491232	0.744104804561591	0.412026739336752	0.695372632112384	0.625304800245724	0.419427850532259	0.217384570648859	0.663942261863156	0.559979641981601	0.273672504305381	0.480598960515935	0.352491270335651	0.252800623808311	0.55161668250293	0.637008929756393	0.52395276727357	0.611874576646799	0.296561690892539	0.702500435519954	0.507186861755564	0.492743124341662	0.424929211280266	0.512511381663427	0.63718506734517	0.477872010436674	0.509198903731076	0.672578472665229	0.139135802736649	0.313311933045957	0.477556293471043	0.0791439272640353	0.165360759974327	0.492185738207269	0.520161974138468	0.405231839826557	0.378974431600246	-0.178228569033259	0.101528419370618	0.573243963664846	-0.0212910694893001	0.314974691309663	0.192332954786103	-0.159402194721515	0.371160942902499	0.723882676056603	0.428590572364675	0.527397149340299	0.117809544147743	-0.00183189613666064	0.604316970060401	0.331325214433701	0.366874666275202	0.0394913325699849	0.504414264504347	1	0.634633066540578	0.371843516041857	0.40405890628581	0.133472112640303	0.420448876354551	0.00788273168932802	0.361457008927026	0.556704273565965	-0.244167175276389
SMAP1	0.459054420945623	0.347122309332571	0.668605160180122	-0.141002832359625	0.796706700341855	0.0740348374633112	0.883709956760434	0.586692528403115	0.548799772572733	0.226778258208029	0.606405299311025	0.362681327500051	0.3405774025786	0.457157830062349	0.223557312301745	-0.0501220495239868	0.704241030235954	0.495247105622447	0.715120014714127	0.877016346460836	0.603410954089914	0.252642410891749	0.829858174313351	0.797140637404796	0.139145062240413	0.808628637493001	0.696544245107237	0.528596311810157	0.755344812628207	0.902186844020775	0.344807598673636	0.743607494728995	0.641904175925241	0.119517896017179	0.388288535359645	0.739561628234072	0.579055659382334	0.82866241120586	0.418777134856848	-0.0879930855015266	0.315753669507274	0.798921923715009	0.266252296929515	0.700419576534327	-0.0295037579387741	-0.294440047161243	0.489065716355782	0.812457733729632	0.742947055053435	0.841198329266123	0.14940513707861	-0.0285426881163266	0.845597908234375	0.647873900418469	0.383426649597519	0.283458144567023	0.903218688531635	0.634633066540578	1	0.688539732130124	0.400703462285591	0.524721581012543	0.466523119883843	0.30836358306412	0.685451513306273	0.951013747168093	-0.117667011047753
RPSA	0.646698075856416	0.660683599650052	0.928074742345521	-0.076236013373194	0.706819337198832	-0.0762137712590832	0.550629006792576	0.636321964875377	0.622284184624923	0.171476135713566	0.410710474985682	0.492150562299942	0.294871108151646	0.802267894515942	0.60618375863345	-0.0985969445031193	0.626097505027499	0.714593945321834	0.915807062497999	0.869532479580491	0.891270582039412	0.0208034782439331	0.860348975173453	0.842180226923561	0.235886161269455	0.774438113771364	0.452301422023225	0.864639631275676	0.805543099357279	0.701350367662121	0.629714744890924	0.884986923531831	0.846366460322142	0.387234000659449	0.140674437876363	0.788879344091919	0.757490008383913	0.874302163589347	0.43075271132733	0.53129464067633	0.50387682505243	0.787583359926198	0.687073403217176	0.94282002490506	0.142384302508755	-0.258384242741495	0.399687041848907	0.605777809572727	0.983541208023589	0.787257058845615	0.347834520478606	0.0311336122736925	0.860019984680078	0.956287494914661	0.64141288686847	0.52104191626088	0.735520045163027	0.371843516041857	0.688539732130124	1	-0.0174285355576273	0.490995122056859	0.760968544984704	0.398071248631354	0.779598802095246	0.704606952442546	-0.308773868640127
PTPRA	-0.222508524333758	-0.27751370256199	-0.04735257371198	-0.356314009591025	0.211636495842752	0.104178633801726	0.39789141935281	-0.00619116516543313	0.150146937082956	0.00930512138436705	0.23230924074767	0.185267226518633	-0.160989827015762	-0.188490125531976	-0.307607460354828	-0.000198011150488429	0.136705023654579	-0.0867652107646721	0.120713843506454	0.217368713723623	-0.149213151176332	0.17652429590031	0.202564015541792	0.133171261494142	-0.169090111847439	0.16611520190406	0.583256521288014	-0.0652260566121479	0.243804766945442	0.191155941274378	-0.110197717901522	-0.0599728142850542	0.0477220139000281	-0.248224428216363	0.131242044802367	0.401317640129708	0.0761279289400598	0.0209938513908757	0.356472376558746	-0.213461982558879	-0.239390597265811	0.183207949963394	0.0064158974598824	0.073987145828909	-0.197552085923809	-0.230800190885373	0.315920003238195	0.192360848518578	0.0879910355557678	0.281563652681985	-0.0299458087210642	-0.222674633939403	0.245852551687443	-0.0456931638228845	0.15568317633449	-0.150350125722031	0.442825911898191	0.40405890628581	0.400703462285591	-0.0174285355576273	1	0.283889833089685	0.184449974715477	0.352252293582024	0.348823124356082	0.489471841503431	0.47345743329476
CANX	-0.096633029257603	-0.0994888613103402	0.351792064847194	-0.559160623458549	0.105973591502481	-0.596433287923975	0.198075457601016	-0.0849269053773039	-0.0577935578032323	-0.375440168561646	-0.205606520247262	-0.267487630262662	-0.300972984428179	0.0269770108870165	-0.000851086750907956	-0.603750264465979	0.117669756215356	0.0563045076457678	0.29536036865555	0.500497491334442	0.354294914780463	-0.291396141616878	0.497412809090966	0.298084016964033	-0.438547092406583	0.244587469031992	0.37328178813693	0.20888413425712	0.324631816737963	0.290407498862849	0.3584392507204	0.566744124626217	0.101139335124925	0.421934995086109	0.564317923933531	0.575358838546972	0.0473476777829537	0.540734084959217	-0.0782383366370627	0.172185779464616	-0.00591772183908139	0.212977957805308	0.698136065538736	0.472483309368174	-0.506999510846589	-0.529036321352216	0.171119771295581	0.224382957747749	0.493436949319809	0.447541350440715	0.0310302034867671	-0.438956965232488	0.370009065853161	0.528636114559309	0.0568697207943219	0.420244978232779	0.593381761639965	0.133472112640303	0.524721581012543	0.490995122056859	0.283889833089685	1	0.327107920429213	0.830129337276231	0.553613693847773	0.611141901184251	0.560399797988973
LRP10	0.411335901883422	0.413644874012656	0.756601618284797	-0.226300392844969	0.546911582992306	-0.0583984077415367	0.416629616069555	0.447177708230979	0.610182799579242	0.114705628222254	0.346929840667065	0.584026958940196	0.108945834689911	0.623044453559518	0.513650100317879	-0.0346501661396151	0.422982600537664	0.585516235322488	0.825450645674787	0.662512691175486	0.526963735938625	-0.000400309920495458	0.703820323298398	0.615604053697053	0.12503005057248	0.57684296182044	0.554598298235876	0.703625589057169	0.798155970847277	0.444378335229806	0.478091261280644	0.657497191473582	0.69352985383361	0.151290366870569	0.0798750692797502	0.620393839650475	0.542179850810236	0.544804981082352	0.33184412085766	0.53312559507292	0.177017647096221	0.564552531168353	0.596764608548097	0.735473984043085	0.150974536124159	-0.144714813823819	0.365711235463488	0.361306566294961	0.747627286196965	0.658075112458912	0.544330484851486	0.0118604102681884	0.652493897488695	0.743720287313129	0.641306206692259	0.410098960653425	0.534309628189558	0.420448876354551	0.466523119883843	0.760968544984704	0.184449974715477	0.327107920429213	1	0.286886881442946	0.677372004359557	0.495648950157444	-0.189939506883897
CD63	-0.23210432354341	-0.157275933429322	0.227252513991965	-0.548654123719166	-0.0887580862899668	-0.584331293990414	-0.0394405368079216	-0.236682693325369	-0.141225612096426	-0.45632393437704	-0.325969626541088	-0.236709813425347	-0.463783392256563	-0.0535769558628141	-0.109148744544976	-0.597263179455511	-0.0330079538780057	-0.0486926187614609	0.184232724777606	0.312162491523041	0.269710680388474	-0.328188235400384	0.309141625630525	0.1404836942239	-0.467042522079471	0.0489057273919567	0.162048935704849	0.147045665179794	0.155378110366025	0.0348318826481063	0.296319618902987	0.324226268082746	0.0110138567761493	0.484707442952853	0.342345731601501	0.628461039174045	0.00934868139278823	0.31960686328593	0.0464370793289758	0.309951755967075	-0.102793437085763	0.0515175084456483	0.672984645422021	0.382864863513677	-0.459219657747963	-0.552930694216698	0.11444606415453	0.0388134220835047	0.420545484498959	0.233956401798606	-0.000318025910521753	-0.500379102163859	0.243523571623075	0.410453305095897	0.101288361329558	0.316518869561688	0.553007606840773	0.00788273168932802	0.30836358306412	0.398071248631354	0.352252293582024	0.830129337276231	0.286886881442946	1	0.539603550340638	0.483081072152861	0.522533259881316
LAMP1	0.313501844985417	0.363220291860545	0.728562945920978	-0.321164843755931	0.565735018878189	-0.158072369835965	0.578952185628398	0.383361589153075	0.51102123146218	0.00271719824288554	0.37994603241465	0.398025554168112	0.0344491055851242	0.494270241358697	0.294737397872344	-0.178531242676539	0.505107872895629	0.459148993269679	0.787549791446202	0.822355420656143	0.710668187160069	0.0118779608657708	0.817808049911039	0.764669815259936	-0.0558162133820649	0.690322105243495	0.591194422462627	0.650293884039598	0.695161907205861	0.583472129004116	0.368133837336019	0.707989546511951	0.681522590097357	0.089839656897041	0.375570861455764	0.730661940814596	0.642451266301065	0.759668114382852	0.546746729411441	0.375125222407851	0.257819666998122	0.717095564606217	0.552644603327995	0.88228053797087	-0.113574667184328	-0.447846562801327	0.591349610970905	0.568889145377554	0.809147229517898	0.761004223864744	0.351784283124307	-0.215708502818331	0.805392151769514	0.803321582341818	0.725199651886575	0.331790165329632	0.721494094236378	0.361457008927026	0.685451513306273	0.779598802095246	0.348823124356082	0.553613693847773	0.677372004359557	0.539603550340638	1	0.746028917990675	0.0112645669661119
NCL	0.340983360262623	0.261452000234599	0.643544533143252	-0.278860591919255	0.70361259074375	-0.0370699294515545	0.800288444224689	0.485235117970857	0.488562212953314	0.119601399154746	0.486639099046486	0.317394609879372	0.194647758582438	0.392966944256758	0.133545767694108	-0.172701276402001	0.621676983946953	0.424726323923086	0.705891296157796	0.839741476027076	0.590967861364153	0.157754435303847	0.81521268186364	0.751830563145411	0.0243671065539193	0.725322489531103	0.646981021645993	0.520582876339929	0.724607459863086	0.8032175396047	0.369780030705353	0.71656936390202	0.601435346725959	0.170821829055851	0.35434564655007	0.8302607337291	0.529162824921718	0.799218183733406	0.410810914142192	-0.0207155666056979	0.26469155365837	0.747379957718201	0.37492263309982	0.725410818701953	-0.144067558404237	-0.370520228839102	0.489342002452374	0.731615173001084	0.771006547061677	0.796489294898875	0.115189335170222	-0.131064708656663	0.835878998089569	0.665444328360582	0.389114964864954	0.29250445244125	0.94109581845056	0.556704273565965	0.951013747168093	0.704606952442546	0.489471841503431	0.611141901184251	0.495648950157444	0.483081072152861	0.746028917990675	1	-0.0134922199411521
PTPRZ1	-0.68190185811455	-0.654828142540516	-0.38163185921027	-0.593511205360214	-0.49853792662504	-0.559933917672719	-0.293858813553268	-0.652285912048773	-0.527050015743268	-0.564288761751233	-0.565071499526035	-0.561916162059922	-0.64427228499404	-0.62906984966049	-0.514995717953074	-0.544464635036982	-0.463524391294022	-0.527215600083657	-0.38977417924769	-0.226718101703553	-0.381789521408294	-0.362089410205287	-0.182033484444034	-0.373332644960697	-0.680848769671571	-0.41677788685397	0.0628368864242376	-0.446467618386792	-0.29116856680811	-0.36038013124674	-0.212398477768926	-0.181045064363059	-0.53118967087321	-0.0826865048381805	0.331992961283868	-0.102497022396565	-0.545490029183307	-0.210717981760043	-0.34383626034728	-0.138719009132795	-0.48906045731417	-0.425790355758298	0.208904043330138	-0.226866463738023	-0.599596836163729	-0.387673690785873	-0.146692931758793	-0.371401910812654	-0.308145180810793	-0.197350189049934	-0.26396895980305	-0.544867223279245	-0.317528124451876	-0.210181306826358	-0.33239762778368	-0.100765972210717	-0.0714501262812005	-0.244167175276389	-0.117667011047753	-0.308773868640127	0.47345743329476	0.560399797988973	-0.189939506883897	0.522533259881316	0.0112645669661119	-0.0134922199411521	1
