""	TREM2	ITGB2	CD93	CD4	PLAUR	CD68	LRP1	PTPRC	CD44	ITGB1	SORL1	C5AR1	HLA.DPB1	PTGER4	ABCA1	CD33	CD81	ADRB2	C1QBP	CD74	APLP2	FPR1	NRP1	ITGA4	C3AR1	CD47	ITGAM	COLEC12	SCARB1	LAIR1	HAVCR2	C5AR2	CCR1	SDC2	LILRB1	MRC2	ENG	CD69	LILRB2	TLR2	TNFRSF1B	CD163	TSPAN15	TLR1	IL6R	SDC3	RXRA	TLR4	GPNMB	AXL	ITGA6	ITGAX	TNFRSF1A	ADCY7	SIGIRR	UNC5B	ITGAL	PLXDC2	ADORA3	PECAM1	ST14	TNFRSF12A	ITGB5	VSIR	MERTK	CD28	TMIGD3	CD46	RHBDF2	STAB1	TNFRSF14	KCNQ3	TFRC	CANX	TNFRSF21	CXCR4	ACKR3	CD180	FPR3	KCNQ1	TSPAN14	SLC1A5	SIRPA	TREM1	TLR7	KCNN4	ASGR1	ITGA5	CD9	THBD	GPR84	SPN	LPP	IL2RG	PTPRJ	ADGRE5	ADGRE2	CD40	CD86	CD82	SIGLEC1	PLXND1	TRPM2	RACK1	IGF2R	AMFR	ALOX5	CADM1	PLXNB2	SORT1	ITGAV	PILRA	SMAP1	ATP5F1B	CD63	CCRL2	TRADD	FZD1	NOTCH2	EPHB2	NCSTN	RYK	NRP2	SIGLEC10	STX4	JMJD6	MCFD2	LAMP1	STX3	PTPRA	LRP10	RPSA	ERAP1	PILRB	CLEC2D	NCL
PILRA	0.817693813105745	0.587134815691786	0.280856613692533	0.499440702301904	0.658346673689717	0.760568842350497	0.626634055362651	0.578810864068086	0.215335247637167	0.623763832267388	0.79656312483703	0.861776018663304	0.861311075057852	0.716335924454949	0.515219042036886	0.532920054145209	0.62496379462929	0.807793396251328	0.106669522095405	0.847464703270279	0.550630694350668	0.693417421202029	0.495241869796306	0.31682619843728	0.788060112504834	0.412992345625182	0.486310487045938	0.176073960579726	0.607508356949004	0.661806493593223	0.722848285954574	0.242321015956155	0.491414129077495	0.436555626646697	0.770962853802674	0.474354289750877	0.408635222189453	0.677979854306327	0.32895090008237	0.622109992596738	0.810510780120222	0.599112478916299	0.428974369335787	0.725984500368793	0.372010859550641	0.548337247350835	0.11000469644868	0.649168940456629	0.439692780201816	0.8932447085115	0.584682930712189	0.655439202316777	0.627272025787874	0.614627904378369	0.507230862236635	0.709821855349267	0.661415554275487	0.751796252218336	0.841678350655034	0.783041996220191	0.15574747728166	0.134926558379772	0.530243103356879	0.718323199265678	0.673637561048463	0.720171526181218	0.666919209286368	0.677905121661016	0.783269262857451	0.441035964617146	0.577532761578582	0.679847776269217	0.779979681383265	0.522707179851587	0.386058047562189	0.799068014732186	0.234293597477748	0.152556476811137	0.520681328727128	0.481045080651956	0.724738574491886	0.367691283547665	0.58235531912875	0.209926657439264	0.752645928253519	0.115642048499234	0.069908436507312	0.102150806309312	0.803411875439193	0.0550485243198037	0.522065114689528	0.271795729642322	0.563717823109887	0.493953342555241	0.515503038407655	0.487547880290091	0.766871618739144	0.738069664754298	0.755118045615813	0.468534843745679	0.483694929129393	0.210951079854786	0.611007754483185	0.45135128876469	0.39519924096881	0.571037289016204	0.288786426562783	0.671042710323783	0.384375851507868	0.491438307006139	0.698993719534559	1	0.488163229293855	0.237781624290407	0.589419490055989	0.74705258384004	0.611565341020636	0.512696075224541	0.52576135546179	0.367380818097391	0.44973120874171	0.415391310047559	0.340715656115076	0.786116077352557	0.744784729635212	0.59932163941578	0.455523627236237	0.697865840992818	0.445193158874039	0.481957606089236	0.741376367817942	0.207013963106102	0.428431214759061	0.419065433666307	0.558875189081911	0.194956453907098
SMAP1	0.738318519263352	0.911518607293627	0.765557796060343	0.883703609976615	0.895367912171382	0.751713907005495	0.7409366168294	0.88781469829054	0.895607660465692	0.90860912060944	0.734718612169877	0.694005236666726	0.557975775571112	0.833206334473173	0.622709895635366	0.862989391792209	0.865697830812379	0.690554103128173	0.7282675139744	0.665239147746372	0.917933200802574	0.723551370383544	0.809460408225086	0.860479781312794	0.774091284212856	0.907116664599068	0.904254890940428	0.664990108788698	0.778555357261203	0.888020934793697	0.880900128553958	0.720794100095989	0.857390919992976	0.576074427277093	0.775711236453878	0.821030140202312	0.882743381694426	0.692585344626849	0.792556550652153	0.835304021808917	0.787047020832579	0.8331942540747	0.894711921095332	0.773344936860502	0.853189188215005	0.582198527255137	0.808632606687151	0.816465714028525	0.559160463727324	0.521143294378355	0.853453804794879	0.604231223893586	0.899809490260362	0.860876254261802	0.876506540623539	0.72282353004944	0.756478822758169	0.813392142485684	0.669619487473269	0.580799841273422	0.84892833556867	0.753471348112637	0.756775997736301	0.718102839142968	0.752619377172998	0.442270698113429	0.697971666346677	0.855990081140312	0.738003450975716	0.749910362878253	0.786267465344298	0.749928686399059	0.583303842111008	0.948207325112632	0.791046545269961	0.713433539652355	0.772292784912545	0.816619908125407	0.796956408156702	0.845392613412498	0.813006427244536	0.831980182425704	0.892516970770362	0.765217675790949	0.700643744815701	0.761133166742125	0.75306962433667	0.804134456020817	0.733773109224682	0.764282786074039	0.828943341536789	0.850563467597686	0.830687775634186	0.854115893735039	0.833793336909618	0.895388384960996	0.77348672146527	0.727938920275751	0.804954748240804	0.745902022240573	0.555483600937335	0.812450112320029	0.792689334192265	0.920751376206329	0.761443377916466	0.851755149065319	0.870583515194134	0.753830423741354	0.861815026475774	0.755275195047167	0.79757170298177	0.488163229293855	1	0.832772456852568	0.887494974231026	0.814815483860252	0.877919960125077	0.80549198599321	0.809720670682972	0.780977412998897	0.873490076438313	0.779040989224234	0.866152984709499	0.633149029111433	0.833890285018514	0.843906265316259	0.90915556471253	0.853001258567598	0.750471775825903	0.869699301624145	0.851865133389623	0.847251869178852	0.767005835218706	0.733898604757734	0.769612978958224	0.807499168879489
ATP5F1B	0.596702038806818	0.838547074138242	0.685326564861167	0.719867885095103	0.751473901317278	0.487973997040151	0.474459914024321	0.853054237859399	0.873715790216742	0.758663511901664	0.566140720640435	0.371341989643321	0.406606510729356	0.67216031204654	0.272824190712923	0.850126460967995	0.698906865338266	0.505699022449003	0.96981905605207	0.52504650754945	0.775564197792872	0.679041870038147	0.664333768461116	0.901136285765819	0.674902873179519	0.93290289788772	0.708523455833695	0.591985634203688	0.579599094591712	0.761649145066235	0.748486852409054	0.546104878340332	0.681872427574225	0.293080903239122	0.623721486002259	0.713664453150714	0.843934136582821	0.613487528614387	0.863090927915412	0.679437998378449	0.563393340402333	0.666418857113884	0.892644549862403	0.624605694601599	0.796549978852201	0.298683459951199	0.863181710450887	0.600008692813637	0.266839080533277	0.337570227540587	0.761271616862257	0.298008797512601	0.819198115058514	0.709591613065873	0.807087049169199	0.590341804761777	0.560399789114598	0.622838122771436	0.501452322236104	0.306935762758743	0.875457114277162	0.883348949158977	0.51187082932582	0.68932296055457	0.498475289065193	0.183721064176657	0.484575907315053	0.685356874107685	0.494485351245659	0.591389680099275	0.520021246757964	0.503655661435045	0.355724560877764	0.866201407954812	0.656923914888282	0.542876692215982	0.610283594128016	0.859581758711364	0.579416319280274	0.753425124295465	0.585189619967979	0.912071130260369	0.737886134340293	0.704768983799002	0.534291052123208	0.930718734294048	0.876927041143475	0.773559992218918	0.510915866791663	0.881581607779826	0.80570230273842	0.880064299538024	0.690111756237137	0.686823053543213	0.718299052655919	0.804487424001292	0.586314864008101	0.614584681723081	0.70960847890902	0.549976790944751	0.280846845065388	0.768892830392449	0.644729668539771	0.926778710600643	0.574963357457734	0.649167682862707	0.938911888626049	0.465305097465355	0.742455390335362	0.617476042865553	0.594560070882005	0.237781624290407	0.832772456852568	1	0.79685450804969	0.664420952427391	0.792229564310125	0.686131706047251	0.620674232566558	0.753094778191638	0.769709781614513	0.712589555750552	0.721672937959863	0.565384494896908	0.655036014968137	0.76351329221852	0.919432783665127	0.691298091090311	0.545307228206215	0.781630973661723	0.660462373608282	0.971880879169089	0.751360241107038	0.649603194629966	0.58146175422391	0.983451268699909
CD63	0.860771937951602	0.922544293138109	0.725074496341234	0.872102374449913	0.933920950561649	0.849725708598666	0.805267055771766	0.820934375731247	0.758807892856852	0.942895232221836	0.769622370961136	0.710356299018845	0.581147920730451	0.797993379454686	0.616221888283794	0.871706746318072	0.919126245686284	0.69035356186954	0.658874971854064	0.703316052339488	0.958237655953819	0.813472439552161	0.892850766755916	0.809597584539629	0.850230249934003	0.917600146949914	0.854193558082795	0.638641787688627	0.798245719371812	0.923916240126625	0.888447981802106	0.624400099034056	0.859625824855139	0.580202620905108	0.810458914073084	0.810041499546707	0.892047996387794	0.662328687708566	0.755158351505682	0.831739596073555	0.779997063408927	0.906217573337106	0.886903021493988	0.813791130380154	0.75991056886229	0.693947550496819	0.692967536896841	0.829498684466822	0.601427366588397	0.569837526787132	0.868117622018659	0.649538794879575	0.909950113614824	0.833806982590657	0.819957220900364	0.765699811610673	0.740220033343024	0.831271789009863	0.797646617232881	0.638515668020599	0.806952501849178	0.718297291530615	0.836503419187017	0.723939186382736	0.814852318417867	0.566491787793471	0.809965130778361	0.854505658300019	0.761915414441558	0.791290079365831	0.729177253685918	0.718501008702293	0.555360128629681	0.930457171618241	0.816769386609903	0.693028752022053	0.701445978566779	0.729809345596145	0.839207466418322	0.823197422473647	0.828534014918358	0.775844633873444	0.902682849963765	0.758986982529152	0.751487188815841	0.695962649369994	0.71691731334687	0.669710774327929	0.871163385024221	0.654064109493932	0.770343012934148	0.794189141906156	0.817811822382346	0.767631599332193	0.831882516790314	0.834066938726371	0.779092595734558	0.738689183999065	0.860564391991374	0.855179196231291	0.648971471290012	0.805991009311708	0.817938035301342	0.826018959677199	0.758071856286509	0.808709275751868	0.804510851346379	0.772382932339479	0.843514033199294	0.750980078005282	0.845052544468247	0.589419490055989	0.887494974231026	0.79685450804969	1	0.828322658320016	0.896286052792604	0.764614644962814	0.800971963221765	0.714741010185484	0.885901206708551	0.775209093951817	0.769739934865446	0.66115939240217	0.868043189860686	0.777367479698947	0.892707619267511	0.919965578056281	0.727943207367552	0.842431304963728	0.863982812527048	0.739063053317063	0.760719811679475	0.724659876521958	0.719416893256077	0.739895817789589
CCRL2	0.866237280036782	0.86184664744381	0.659045710720092	0.808269823386661	0.889486889732581	0.801844418844709	0.753774373995189	0.865629640336488	0.651947008338771	0.882969196888025	0.872651186583314	0.832684573204142	0.743230914749725	0.88086168805181	0.569070486734729	0.817037219380225	0.852006840611494	0.850068586961115	0.546358007326156	0.812199470652893	0.838743965408666	0.812849625281994	0.765929451113357	0.732993937579035	0.861545637252566	0.774395419436339	0.807238269633938	0.494603794962788	0.758217833613477	0.886652061203303	0.909503260069607	0.581532281481068	0.763272416224603	0.494625330214373	0.872219129584081	0.75210289170773	0.783933759505316	0.774878302518211	0.684408862000342	0.807135865167058	0.891776173499062	0.814941892058701	0.79424805766019	0.842567905386651	0.721668927830966	0.610401167485184	0.579760048758242	0.817861327528843	0.490037391104516	0.769146279265974	0.845648492725805	0.679073592087384	0.865930407604662	0.87655649176956	0.780549511877085	0.834304560843002	0.789595381867927	0.886348672456864	0.825664742822288	0.731969254803778	0.611562587819071	0.558157948124253	0.70664988125321	0.816988195270568	0.783554452248405	0.638584529489821	0.785778046590074	0.848826451216013	0.84823646343184	0.722236433025955	0.707818003920332	0.786174894475938	0.770025468397148	0.843249977082448	0.645481518961283	0.794445975711616	0.566090813841714	0.57139047450052	0.742293200731278	0.804150161481348	0.865829004691873	0.736492623592102	0.856083891403914	0.550020758008253	0.79967137864164	0.558914548695701	0.526493766853098	0.579990354378428	0.799031037490404	0.534936411080935	0.815338063721611	0.700532018858929	0.797586691555714	0.765893948321778	0.807938637945599	0.80630760992229	0.880720141295119	0.839780589622882	0.856729419442923	0.678804265392646	0.546349056524218	0.633917028796492	0.833829968749885	0.803718123239197	0.624528049774301	0.777957076201818	0.705553190282782	0.727706155007933	0.730425365589019	0.701234746886797	0.835738252158647	0.74705258384004	0.814815483860252	0.664420952427391	0.828322658320016	1	0.850825819702883	0.75938354709401	0.727500831703503	0.708744614303321	0.757509834635391	0.690034153382069	0.695092938979712	0.800509021707817	0.894940478127139	0.815520221537545	0.799300210910135	0.855445244221976	0.643466456080182	0.794180660626628	0.907322800846261	0.656603207918149	0.718378024235261	0.644998851504815	0.764326406968339	0.641065187768904
TRADD	0.848649661216537	0.907768986600817	0.681569274720951	0.827411029227975	0.901748430177981	0.769983289560084	0.725661126347222	0.883809319275289	0.755084497511657	0.897541776496252	0.81576761907372	0.735451297194163	0.673257332075755	0.845172933955871	0.517318637683664	0.878940706701893	0.873912380006666	0.741506043426345	0.682714088680096	0.771321014615331	0.88654533541782	0.833010508861594	0.782370152746962	0.820390201477551	0.867033509573751	0.880243745712333	0.816474584955263	0.562892468482595	0.757979544161209	0.908511243430324	0.891619689924824	0.573540901551018	0.803509014191065	0.48786005874168	0.847580902617391	0.800040160271425	0.837509382060507	0.760118990310026	0.77028837979763	0.828957033595271	0.822671499997484	0.820937076387031	0.866115376934436	0.804757014722945	0.753078607775554	0.579617524251678	0.665791198802296	0.775299902419611	0.483037134030321	0.652907012466724	0.872587610693185	0.604813812178709	0.912523097216237	0.841224861619876	0.828132583729038	0.814689248840248	0.766448402911097	0.850560762440057	0.79032210239295	0.669377111601648	0.737608665239711	0.681749353494185	0.734482938941254	0.813754775432491	0.753595907440745	0.518377512670462	0.740751021404109	0.828686324819762	0.790306648877507	0.719818123257442	0.704277795155634	0.749671217307988	0.619167982883197	0.891210772913099	0.69768393933716	0.772426456935818	0.626963488381588	0.710014054663298	0.74274817108304	0.811353212113164	0.809644396795188	0.784218706589088	0.866377515936359	0.661139453184843	0.762306076283906	0.689829266761935	0.662277959164597	0.629069811181359	0.789912245113325	0.669229575616608	0.817347140984607	0.776992085403988	0.806878163309477	0.790013798621264	0.780220548591191	0.832225695237798	0.817357162344379	0.79472842420085	0.865489428281778	0.709324401741218	0.531630382536991	0.712756397101257	0.774695101303625	0.863674796954107	0.660970538274881	0.764309839207902	0.806322512055562	0.744709407880333	0.790829522831564	0.724052586003672	0.809962970621699	0.611565341020636	0.877919960125077	0.792229564310125	0.896286052792604	0.850825819702883	1	0.759618289694518	0.743403271200798	0.741683865017553	0.816383974098049	0.708563796327149	0.750281697923683	0.737505186925857	0.845301522026654	0.813000845559218	0.892558909149658	0.848987370400193	0.634463691305814	0.824414138472877	0.861469237611355	0.765324223556986	0.741750683352354	0.696759497391624	0.708788227157863	0.755308180854209
FZD1	0.741056291296535	0.839361486099469	0.744104821721686	0.832987897157357	0.81998373248779	0.615786938747928	0.733767407183354	0.838716014566543	0.712275709416492	0.841377571729537	0.785037321049545	0.677806610053841	0.61612950721491	0.826496692243248	0.523373686007266	0.7878931627246	0.820809263640344	0.711237417239347	0.576609639259127	0.699916002081655	0.825644443299483	0.729887009890911	0.757974728397954	0.805838677524007	0.76358728074185	0.770828042510714	0.829435983731963	0.526879577100396	0.717775733300473	0.824121011062313	0.825399413670389	0.665919985938505	0.684264111457285	0.443875287433284	0.780054996900535	0.837783637768738	0.799732502754413	0.681921254069265	0.693253742027304	0.789399818244782	0.800493237122993	0.787329962981946	0.779365178221143	0.788215983351693	0.70994263822434	0.572641243124038	0.665622756910615	0.754628986931821	0.382395670270612	0.582032601331536	0.832270066766476	0.606235606594186	0.816099485987193	0.824683910029888	0.827014083005656	0.774248330710065	0.749138779837176	0.845468096110258	0.683217939328585	0.633555753911365	0.679147715749634	0.620944388598755	0.664595580355458	0.717560290109521	0.722404171573282	0.522950478176245	0.629926566483305	0.822934187518402	0.795563119186943	0.757658880746452	0.62332972732962	0.775382096885402	0.680213079124077	0.819773380441591	0.642111760812398	0.711633699749401	0.637500050495478	0.603501671539253	0.729035025258638	0.823135019506802	0.812792807290729	0.741194334323391	0.824065805601372	0.5792663454925	0.750987856359877	0.631617988858333	0.612310588007575	0.67698334734299	0.71934721929282	0.60498679664147	0.800481002036676	0.733737568215349	0.831704118489845	0.812617824418416	0.800949285178502	0.781420163036886	0.797420174088017	0.701224043910275	0.740464688680464	0.680301214937919	0.467220325339742	0.678817618281307	0.798300029209461	0.778143469565177	0.63918818619429	0.803089940637666	0.744102286706125	0.781729895340702	0.791270424907918	0.75941198521895	0.790666840161803	0.512696075224541	0.80549198599321	0.686131706047251	0.764614644962814	0.75938354709401	0.759618289694518	1	0.730173771306247	0.702255050802204	0.768896051975536	0.790211369105267	0.704024326477983	0.653385933548494	0.814646739094736	0.752459297587663	0.767337048659192	0.704183636725162	0.601937154271734	0.834461741369618	0.77976669632304	0.681546641557696	0.765129579617917	0.719609986009635	0.797441947357508	0.682170684806194
NOTCH2	0.644423782788502	0.725909760138736	0.645565026629204	0.789127677828959	0.78032382285445	0.744449241572306	0.824733517928884	0.713606146757503	0.740423908838379	0.83133213788651	0.685373428512877	0.733756675021463	0.514519272983657	0.731319066288411	0.740293618611134	0.662833259206312	0.809355660439865	0.663157858925579	0.48276555854487	0.590999294517272	0.837120107176188	0.566528922961126	0.777793543507813	0.652143091089005	0.686850782865358	0.763858080079891	0.802559342683102	0.618690824091992	0.800331206106245	0.777234154372005	0.765855793711074	0.673176745202896	0.790017547051268	0.586061975504355	0.694259600596667	0.767691879145129	0.747851742418847	0.510159513216325	0.638583784372355	0.757372644846922	0.72486818213803	0.801795635245063	0.728721143030745	0.705355970815118	0.766966110790341	0.727569238962765	0.627230866843909	0.840638258617114	0.609503388971947	0.499339713512838	0.758948987166827	0.687008533527802	0.768466024489336	0.745602899967961	0.713043346444505	0.644272125405731	0.683283700770741	0.7754968798253	0.619315838618114	0.667328527084132	0.665354822187336	0.547310257890605	0.763211001724337	0.554976879063199	0.792719139681449	0.511094180566745	0.609668389084603	0.822749556941259	0.717076202970488	0.708858722009009	0.759418483928696	0.673682174817442	0.615490718674026	0.827898027761602	0.787920378685622	0.606635877247526	0.691271672631329	0.559742769040986	0.791988093254687	0.725921720243722	0.796208167316439	0.642924598542204	0.817565578634283	0.577661925282084	0.679415246887265	0.534763682691953	0.544833031918419	0.642016715741967	0.768379430928651	0.544278004893614	0.646794981827832	0.669572013468822	0.837842436266443	0.707176460311668	0.745685144042437	0.800380880164047	0.758042862226843	0.620486073205491	0.651206269538622	0.787852260939816	0.620067914063444	0.719506181694734	0.728375139572651	0.723001845332885	0.756861054595422	0.858880619469598	0.642882188557734	0.789522907165235	0.756163205108549	0.776700806075285	0.830751836000612	0.52576135546179	0.809720670682972	0.620674232566558	0.800971963221765	0.727500831703503	0.743403271200798	0.730173771306247	1	0.671577537531832	0.801726149705536	0.722066692987218	0.787549338473762	0.539851275384482	0.79712420981236	0.708549629765561	0.744943575226577	0.78497084681119	0.758189557484424	0.804469732390134	0.80884921260692	0.601406644789852	0.65749862556024	0.741331282787885	0.763641746397958	0.588984612237454
EPHB2	0.627076313871496	0.765542254619409	0.789888589248644	0.798269355882448	0.764669200245	0.528030788750192	0.640414836216716	0.796170335146589	0.75689199723131	0.787703208720442	0.677721597062902	0.57466800914106	0.497291493647266	0.763553930087729	0.432071203363172	0.771060486886263	0.779526172413205	0.599408169800959	0.691592867035147	0.588096840158913	0.779836800084052	0.655736161466037	0.710060647465825	0.826961560596931	0.665193187285586	0.796638263599995	0.769507863745734	0.595366456572587	0.711874156978928	0.790006672272629	0.734813466525842	0.66021480417872	0.698682265449592	0.341497469780525	0.711043260521698	0.783789413999602	0.832830026413281	0.6214543428715	0.752701591714341	0.759490690226288	0.685293585259308	0.736584603104778	0.811405496078254	0.671207878655972	0.69504323338431	0.497113010743892	0.703846330302066	0.708177745595528	0.290253286072757	0.441643913080523	0.785280801141653	0.461729892861424	0.779990571019506	0.772522435091616	0.760063403861023	0.692139277407344	0.662147483490281	0.7370990462672	0.576389345627448	0.562379571673881	0.76669993130618	0.664349243360964	0.627711331437964	0.651450746435783	0.674838804975502	0.409314232802705	0.57960077353972	0.746607973728329	0.650727579594175	0.74023854810382	0.54684643646741	0.681795724338538	0.585364361570036	0.812876247055567	0.632332185745122	0.582046249876137	0.644538821605452	0.647497696074242	0.694544827810059	0.766871599291682	0.722442904068842	0.77854751217848	0.769516410529992	0.556073710059774	0.650999077827244	0.7165702908484	0.659865731393884	0.742371817509843	0.553144904509224	0.744830491013727	0.763833142277711	0.757788335963693	0.781501755766962	0.717408727051687	0.78197245956485	0.804960036060198	0.733059036365259	0.639757177373301	0.634729051979217	0.613129311269652	0.428192829325651	0.73754191406219	0.7329561695019	0.785531840279709	0.61665621049003	0.69458933786875	0.756897343919618	0.623097295147596	0.781773939264165	0.697655299648088	0.723280888960721	0.367380818097391	0.780977412998897	0.753094778191638	0.714741010185484	0.708744614303321	0.741683865017553	0.702255050802204	0.671577537531832	1	0.79220744333138	0.686345844680048	0.70090121157946	0.575993533381007	0.712196612953968	0.690254366266027	0.797514004617328	0.668076030329529	0.506682534216544	0.811926974706488	0.727441544436866	0.740741107689112	0.746391880892307	0.720243313694845	0.714329732238508	0.765108040811273
NCSTN	0.734522387882586	0.862905813491438	0.809383072851729	0.886061323563199	0.88822400172864	0.735232042288177	0.811102361939704	0.798690682574643	0.813384743886484	0.909521457862104	0.712271744462625	0.666210583302727	0.477695858243165	0.766830907559307	0.624651320239119	0.813530966559117	0.902897219744188	0.612403199623384	0.652295313846985	0.599245646773501	0.924025810519328	0.688582812157312	0.877495469251992	0.819806249711595	0.74247160664801	0.874656962734747	0.882982357767006	0.691460907088655	0.834629428364497	0.878334361222844	0.821211279299012	0.670356850834702	0.832181992033866	0.561636796241264	0.766226111910276	0.850363799930277	0.901997214398826	0.578962990080198	0.718749439199267	0.834683995280394	0.744338023692433	0.886351669720789	0.866671509855891	0.751132221250118	0.772534773068802	0.700874616218946	0.718930585594013	0.812456809198844	0.548384582314513	0.457984551187186	0.842642645006908	0.641483451591667	0.858431432889038	0.824057360063932	0.79760484007795	0.711072095084613	0.738645831315997	0.801630689690735	0.690319974364377	0.619732235304188	0.836865767063399	0.729107041294702	0.814931036160769	0.618201588585024	0.808110252300723	0.522148118200744	0.739216049930048	0.802563021296388	0.734617719439113	0.843675829439647	0.707758118962002	0.725848194717334	0.564692509218668	0.911059618230658	0.799216321653248	0.600388924874371	0.773185007176921	0.735558552323817	0.848891671833754	0.841734601156708	0.824727900849332	0.748780418514187	0.898622593674349	0.743547907365339	0.710658375578563	0.725103590517536	0.705004490071203	0.770428917100384	0.744691720817208	0.716347141632138	0.759148564167859	0.796639441609215	0.844940672580855	0.77468488897682	0.854070087447637	0.8603823454294	0.774504691580125	0.672354842528761	0.727136136101793	0.819073762050294	0.633286476174605	0.852192437056205	0.805247364593463	0.799962605425209	0.794701330550737	0.819070579570233	0.793615133953825	0.761068001498651	0.880327286902501	0.740098780328492	0.819509874286103	0.44973120874171	0.873490076438313	0.769709781614513	0.885901206708551	0.757509834635391	0.816383974098049	0.768896051975536	0.801726149705536	0.79220744333138	1	0.772030872038184	0.815959333756013	0.554229128339436	0.812031628075024	0.743256144462271	0.859508126616545	0.839609291594104	0.720555665827122	0.874281962175267	0.79639173502959	0.728816830298038	0.761433061304239	0.731674094964594	0.763795451439063	0.74167464433451
RYK	0.658268276255509	0.775495779462799	0.726900248323897	0.793371105073378	0.777659884810398	0.593207642341335	0.723198487152766	0.761047392219348	0.724572605410978	0.811578633800341	0.679428506467912	0.590420213405658	0.509955234438121	0.744154345295235	0.514160636490155	0.754630674972518	0.780143218889617	0.574000609462032	0.60527048694677	0.594059013665747	0.810769010408318	0.64360957820762	0.756989993260452	0.763632308360538	0.68419410559657	0.791133999606855	0.767257794699666	0.574334781204629	0.673576626599015	0.788186824907876	0.747395895253035	0.639728837081844	0.650347183304395	0.450539344693516	0.6763901009224	0.79430610914404	0.788803325986244	0.565747912478829	0.725608080723348	0.757565388027255	0.705540840421526	0.771233116288599	0.785768157261793	0.720459898545931	0.684666436187151	0.592100348137059	0.691196380974931	0.757688498484155	0.399658136418457	0.461009989201359	0.772461810675966	0.563007899155138	0.787753623587533	0.755585815400319	0.791163095290785	0.693481565950064	0.703194663531385	0.749080125985282	0.611777908157894	0.547039825055538	0.724110441322308	0.647316708535132	0.661693542726431	0.625944090762384	0.708331136857046	0.448192600557435	0.612960271513645	0.771048052128229	0.670646846428894	0.712045344295173	0.608217729069269	0.659189396788573	0.586230490714181	0.820599097649017	0.711021331062982	0.599430674844773	0.625010132287048	0.609063573911473	0.725399560955752	0.768049502799234	0.752330291549353	0.734552236433909	0.805667961214881	0.594644792347143	0.673957614402485	0.647204554720826	0.647107268618473	0.686924264190939	0.685628481695099	0.6223842774522	0.75663881282408	0.738260049778784	0.814933830657334	0.729258662778023	0.779217089274974	0.763098417053075	0.716901766018888	0.604852739144125	0.667556293236532	0.696648682935235	0.511071233533262	0.701705934050156	0.729786545529924	0.761470341711455	0.694158615984547	0.768470593176933	0.726970811492133	0.732451110678311	0.770134558809405	0.76330896673665	0.749759815500639	0.415391310047559	0.779040989224234	0.712589555750552	0.775209093951817	0.690034153382069	0.708563796327149	0.790211369105267	0.722066692987218	0.686345844680048	0.772030872038184	1	0.702797978328819	0.599329878059811	0.761592512837046	0.713573492557531	0.773735038027278	0.700188466770143	0.625219860636833	0.810067720729189	0.744617970987108	0.691901212064475	0.745526809129363	0.72062750390695	0.757974683962194	0.696485774538645
NRP2	0.524206156502744	0.758837522858428	0.669424656385543	0.784306218997051	0.769541285768315	0.674724610400945	0.738560221947826	0.748192555880638	0.899512568694869	0.818512310706901	0.556448395610084	0.616368354907149	0.328180874409537	0.670041282219841	0.713812185319758	0.678575341527297	0.755069879287854	0.525097662763239	0.621521397761823	0.427467021922675	0.836553746283091	0.471781950406254	0.726723334236441	0.718131043222648	0.568130239485415	0.800774503181739	0.854556007311085	0.663349048181589	0.749018513338606	0.728724427369442	0.738994058906171	0.700312397192908	0.829186173456932	0.653169552539631	0.6129462168807	0.746425840845887	0.773039848816099	0.445458656077374	0.639388891338049	0.688927830211232	0.668571696142963	0.737581390869039	0.770356030437869	0.586195130059159	0.874462735862011	0.555870995266361	0.750814944656248	0.756403502066116	0.662210510963432	0.313142497030927	0.717769103778509	0.642029980805543	0.760390734302801	0.716256543893484	0.787815465688964	0.532328083597601	0.601355990108847	0.65839472956241	0.460790495587244	0.456970286514428	0.792458148942157	0.71699268291442	0.705964656400016	0.486702054831945	0.665084641792325	0.350435944983726	0.592684442872018	0.771418731353295	0.609066795269826	0.675931253376454	0.791738243002718	0.646496459477404	0.48899027823233	0.874083902629103	0.782809591600126	0.537217599104784	0.805616416648124	0.783857528566197	0.752319768065813	0.704289642407468	0.727780315061586	0.686068852032561	0.792586301279794	0.780457462959926	0.52798940730863	0.687552841241291	0.6767472133376	0.834085630788321	0.621654022489738	0.69822840857216	0.666688310240339	0.729149306199929	0.798032460963692	0.765486267038047	0.737427319704684	0.82987457775635	0.634667380598829	0.549837416995094	0.621044996953685	0.742593694643318	0.535276666645311	0.794285304998149	0.651537435400761	0.800889812339733	0.811515552878768	0.826219264423265	0.749001933940059	0.695414022419884	0.809352458991416	0.727988029940627	0.718538706444443	0.340715656115076	0.866152984709499	0.721672937959863	0.769739934865446	0.695092938979712	0.750281697923683	0.704024326477983	0.787549338473762	0.70090121157946	0.815959333756013	0.702797978328819	1	0.402333362314217	0.709607322384383	0.78267458803677	0.822905019467463	0.772158208413734	0.751165595182609	0.804490039695455	0.739886301883636	0.742420902300391	0.641728259161035	0.687902625325158	0.711815147238217	0.696348567041927
