""	CD3D	CD2	CCR4	KLRB1	CD3G	CD8A	CD247	TNFRSF25	F2R	CD8B	CXCR3	FAS	CXCR4	CCR5	KLRD1	NOTCH1	ICOS	ITGAL	DPP4	TFRC	PILRB	CD81	TRADD	CD69	SIRPG	CD47	SDC4	ITGA4	SELL	ADRB2	PDCD1	CLEC2D	PTGDR	CCR6	IGF2R	TNFRSF1A	RIPK1	RACK1	PTPRA	TRAF3	ERAP1	VSIR	CD44	CD4	TGFBR3	TNFRSF14	TNFRSF1B	SLC16A7	CD53	ITGB2	LAG3	SMAD3	CD226	ITGB1	TSPAN5	NCR3	S1PR4	MCAM	LPP	SMAP1	ADGRE5	SLC16A1	SORL1	ITGA6	NOTCH2	CANX	TSPAN14	JMJD6	PTPRC	PTGER4	ADCY7	STX4	CD74	HAVCR2	ATP5F1B	IL6R	MCFD2	LAMP1	APLP2	CD63
PDCD1	0.885442632853476	0.883188173161984	0.32853313904894	0.802457019614123	0.773180582492752	-0.199337244925065	0.88928682672162	0.711738336645249	0.0487752683585747	-0.251789738320493	0.854244553110891	0.501852876214486	0.362055962156057	0.196697650312685	0.607901034782303	0.552751904962867	0.642549878547531	0.659660197993736	0.57219366401873	0.772833736331019	-0.397734986157252	0.27464669781969	0.740163821428075	0.503096224761685	0.842066970502431	0.444632989648392	0.761391366202461	0.685568692556924	0.0150967973098453	-0.113002658488496	1	0.483853377333596	-0.328277352049988	0.374148888737738	0.350716870664307	0.405956618644009	0.420500700915663	0.420731627896274	0.395222404213946	0.609246606567051	0.22090811922174	0.44378970401917	0.540545330240199	0.726325288976446	-0.0605453654529236	0.571142764606218	0.637249887124959	0.515962958527891	0.826988381062991	0.838597262443054	0.848489633215127	0.400823955347568	0.873265013733446	0.532832375183931	0.764834693299782	0.784558073191346	0.704399869552688	0.801734837419464	0.415988105438901	0.692616824487899	0.816622548698135	0.526034523830585	0.300107476972259	-0.132856298983898	0.610965904883797	0.533047553798196	0.633362373941422	0.629296450244899	0.691678382332802	0.578062891137103	0.359144081363939	0.492164539876505	0.226049282427336	0.82242732542599	0.633294161382356	0.50815990293964	0.530299549925183	0.642037157865946	0.0960985239757503	0.34570245535025
CLEC2D	0.748792125504866	0.70061758003731	0.772830115156151	0.440713497820063	0.862847315420034	-0.00746819972289528	0.694322369299194	0.67470370934535	0.105789580605832	0.068336371625935	0.510438548688304	0.769034749247503	0.698113525489872	0.134892016597057	0.113337683191776	0.430680939636662	0.801999402792753	0.759828170436256	0.442714457292817	0.632433626233256	-0.0364949318616466	0.359202433714707	0.650982375076937	0.7427875776659	0.646789666282494	0.753469417600219	0.551053783011595	0.780085814631834	0.582715895437489	0.288449796191871	0.483853377333596	1	-0.212615247310875	0.736216242768776	0.530608177235158	0.278192592488369	0.719108845568053	0.723786205175491	0.812361356829556	0.751939927353837	0.501720398766246	0.689866018500024	0.835196435471024	0.670832305798246	0.0479461579409524	0.824308130001049	0.745507362285456	0.756871897864095	0.706757367302448	0.57675847628246	0.447673363005724	0.552738702074847	0.498196630633949	0.686049720234322	0.555120840469678	0.575601219673153	0.806664097387231	0.488034060379808	0.571630386956393	0.648669325217193	0.600858699038083	0.691548045606068	0.690499482986461	0.414091148950779	0.609780714621382	0.614568211213835	0.733258882949155	0.750508124633005	0.869385470173411	0.664878010775235	0.539627944312995	0.614683733936433	0.44181404538662	0.419850459237245	0.642187317495461	0.706463314681933	0.567254755326044	0.628300942582984	0.229138793798585	0.304614342090549
PTGDR	-0.377609507481367	-0.319571860976224	-0.242109386552207	-0.52202736499183	-0.374106624582306	0.362953938350668	-0.356082557424914	-0.468068553300998	0.280811861380453	0.286172881226385	-0.277242410257968	-0.17487165995785	-0.379002309244948	0.239675332201117	-0.000592366875772005	-0.00613325339987402	-0.380042061861739	-0.0763248992910509	-0.546497288059214	-0.171139596612746	0.755369340486465	0.50234241206897	-0.447444056091762	-0.489599008266073	-0.357636525347965	-0.026107568925677	-0.181735103103117	-0.170000606627115	-0.357685371713682	0.278024590810165	-0.328277352049988	-0.212615247310875	1	-0.30520479173073	0.499283834365713	0.277240587785143	0.114905862482971	-0.28636926145002	0.0145090374055097	-0.203388311065732	0.259901901091862	-0.337066038468464	-0.102013024664463	-0.289763482264822	0.717066257808369	-0.265122186302133	-0.205777493069295	-0.0167637929780029	-0.328076243621433	-0.199252268016474	-0.208181802795053	0.033894026502917	-0.358752447939736	-0.157539645455425	0.0522941131388447	-0.477136140005942	-0.410359924638938	-0.328168950809685	0.253792331522327	-0.228039905543632	-0.199706142097939	0.0355468943048109	-0.261362232284469	-0.266775673065912	0.103081100512517	0.0803448229339217	-0.199250933952856	0.0195416625040579	-0.146595100057687	-0.358049434529638	-0.18746132665341	-0.0310803414565818	0.0720219330626752	-0.13703309068332	-0.0885969516059383	-0.257011328742602	0.0745171738513705	0.0459234846600968	0.586496142661509	0.399732302096641
CCR6	0.608146306915312	0.627212000340875	0.926234257749807	0.573489992215041	0.738700631257244	-0.491830943213492	0.628711654226881	0.81340807825651	-0.355523360973446	-0.398472995293512	0.439172853211761	0.870577106219065	0.596058627908783	-0.133344189715674	-0.183029621875859	0.491300926368433	0.81900890622715	0.521033430411796	0.628395781832842	0.689720424350884	-0.216338236643175	0.313727335579717	0.779935670559216	0.753371641413057	0.622001814178892	0.835571001210086	0.627893549596506	0.708084929270646	0.725539443038266	-0.0748723530941919	0.374148888737738	0.736216242768776	-0.30520479173073	1	0.315097115724731	0.482298869466259	0.617601012237574	0.845932920069724	0.772318548360016	0.865346204348106	0.430916333739382	0.809279948385713	0.846522765930322	0.817329939701769	0.136864073519936	0.843030459321056	0.819935070279415	0.585096851311602	0.732985097465613	0.5283147773342	0.337293465868357	0.639652571675027	0.563483842867594	0.859700706872598	0.492151493130187	0.612593026147429	0.782928939194476	0.585658517244214	0.693536637353603	0.712073362981625	0.591940035845889	0.78785878385002	0.769101435385892	0.659914923287165	0.67521835276271	0.727367275686794	0.843041246287091	0.486792368860369	0.687889730819928	0.644054718083009	0.7130551950448	0.704744675843303	0.650019026114588	0.405093669757494	0.760218563468152	0.838058697459235	0.742168965882504	0.746204166994597	0.372144294447279	0.449766245652642
IGF2R	0.395236292966362	0.432695469882738	0.354085981194532	0.132913577681275	0.423075797419895	0.00794601325133074	0.393380404198141	0.299707127486247	0.170273054294309	-0.0429619001115601	0.365489246354371	0.490076114194403	0.157624426549754	0.258974990210552	0.180556218772473	0.476577715268166	0.423310022032646	0.506470479847928	0.0122252817694302	0.589551843849227	0.346166779336341	0.67102022596358	0.298823511913764	0.205641601778019	0.403035515938663	0.549418497424482	0.515846885475294	0.542287327984288	0.049988631121068	0.32273147290131	0.350716870664307	0.530608177235158	0.499283834365713	0.315097115724731	1	0.577476293952937	0.661356066114836	0.319013647545032	0.630669898435065	0.486935946299728	0.578971866578069	0.317205513308356	0.608658754838733	0.462009056010993	0.610382885957172	0.394794345756377	0.536510473560646	0.61179434136767	0.427430234515006	0.457811198578616	0.373560433880163	0.509659868027713	0.362962042890126	0.499549026000182	0.662199755469242	0.237987449227072	0.368699095380016	0.345645492075166	0.731728455982327	0.480691931029378	0.485886718945786	0.651032562170038	0.335857852551865	-0.00676467608896693	0.700732994987782	0.649883580474696	0.509572310003681	0.594278293046384	0.561475813098614	0.270291072475705	0.254551524572958	0.559785471407292	0.424171599530167	0.459325416280093	0.514769184076592	0.476877945342494	0.640906217108248	0.648653354296572	0.701523604838689	0.666647490243634
TNFRSF1A	0.429468081337552	0.521252910982144	0.375328262736862	0.401919560342569	0.401711031594694	-0.275352083054742	0.472641037415731	0.419833699573299	-0.0551630676998883	-0.306533472608027	0.482478062868025	0.54097573207136	0.123369778982185	0.228740012711896	0.0964688398220751	0.614712081452544	0.377760464080674	0.371618416127059	0.324992330452314	0.629737273472146	0.128426159543729	0.790358371368413	0.521172798825714	0.22556627735946	0.472985313683856	0.693126393766783	0.684947952032117	0.478809054378249	0.0835936624891999	-0.00594161463144032	0.405956618644009	0.278192592488369	0.277240587785143	0.482298869466259	0.577476293952937	1	0.582338970240977	0.527619644812761	0.634872932945234	0.617843768272861	0.517863579545553	0.485792274941527	0.64189780526233	0.645828126579881	0.643792536707887	0.489668236425504	0.605071991144827	0.398497659573518	0.583371909764164	0.612946408776408	0.407128351153483	0.504840342106094	0.552734816478353	0.690064588318479	0.708307969441006	0.395357503827822	0.437953967576483	0.512531245872731	0.849164854886582	0.634959081393683	0.606547576875487	0.765303136967329	0.355759472515793	0.159247538336239	0.757680666193403	0.848886997356567	0.629799885367165	0.425312248477623	0.464823744821735	0.376704359404743	0.592198110106379	0.740027270141373	0.73434016623419	0.549998524152427	0.800309305360335	0.542127143842124	0.831188662911163	0.804927947239139	0.813586914610774	0.910398000761682
RIPK1	0.59765041283438	0.588878563364073	0.579781661844103	0.351105323280744	0.647415021093597	-0.00938603322016735	0.550091983963482	0.52581069563736	0.173734682379749	-0.0042859706080674	0.413749115097309	0.692393418472614	0.463750440654615	0.188205536874249	0.118878557631449	0.509070355323145	0.540876993291698	0.616259821429812	0.310231278451039	0.675134676876641	0.098215474739123	0.665936662897114	0.518052676783834	0.485006198769292	0.462824706785899	0.750345526871658	0.63491171216079	0.655367239492871	0.364170956882791	0.353196336843719	0.420500700915663	0.719108845568053	0.114905862482971	0.617601012237574	0.661356066114836	0.582338970240977	1	0.62215668795305	0.761236969316474	0.727847430205199	0.643531533680131	0.577541275378399	0.787992325133014	0.627424331801042	0.392678078390482	0.672130642536211	0.671047009791973	0.661638632178387	0.624497243274138	0.595689690416796	0.411794101288479	0.643298658538692	0.478831969752817	0.710202003768728	0.661542140872936	0.447071474949539	0.591514093960719	0.47503324372101	0.77100244614211	0.612837242700492	0.617824163534471	0.777643724083389	0.596963645718891	0.322437753681002	0.699410585896133	0.776964698569303	0.79564040400851	0.737952439772891	0.765306232593735	0.600516859006028	0.567834507997846	0.752991687689118	0.653169116721611	0.495914327285299	0.729265632143355	0.59332364032056	0.740121549393349	0.742856210086236	0.579813707331769	0.624929590776228
RACK1	0.653278625201415	0.588067656176975	0.759809138217972	0.675246630157821	0.771896347940906	-0.373720254014284	0.620439955442225	0.791648862623051	-0.258608985376178	-0.214716716703363	0.414459216787031	0.718067076181979	0.785003832276134	-0.22689506875186	-0.0383041115501283	0.404828012088806	0.69927927742637	0.484402246780894	0.710249380847253	0.559759512608002	-0.224982080684101	0.510057094156418	0.836106966309494	0.876606235609143	0.557248715040581	0.896706330279934	0.55315308896475	0.580423333424674	0.795201713480355	0.0964858345051965	0.420731627896274	0.723786205175491	-0.28636926145002	0.845932920069724	0.319013647545032	0.527619644812761	0.62215668795305	1	0.789466223796462	0.76219211403209	0.344347938067479	0.901814349318392	0.808141302680128	0.721629689575774	0.274857192369906	0.852283867315782	0.645392440785382	0.55164893908835	0.710325248918834	0.526473189691844	0.277350868988662	0.715600009985581	0.548147513103776	0.899942440991487	0.553672534817118	0.663909499906882	0.795097579816858	0.596415660785888	0.662468685860902	0.827021205840501	0.523076322838655	0.705356727231735	0.839605911104146	0.651743764150951	0.602314898252524	0.76895189334828	0.792482846603861	0.548700379288478	0.632536506455506	0.834384508982012	0.700807547194044	0.735213314408521	0.63070971827359	0.35229015071286	0.852852330538387	0.737665329636165	0.743261613648905	0.739177386763351	0.443549087431969	0.564740895857218
PTPRA	0.652085447166462	0.64348800358167	0.762717265828602	0.45004393125535	0.752552541372527	-0.180964653463624	0.640547481498447	0.65881902645829	-0.0280739125123258	-0.117998893034078	0.489278816319688	0.785554944549418	0.563946687395727	0.153961186020358	0.00189682130592916	0.436417734738379	0.763976877747834	0.59744634015179	0.492696283124036	0.67709624905835	-0.00393674695979375	0.611702152858317	0.67315715575527	0.652887918527928	0.620458904293108	0.90996810954253	0.623488442215347	0.717514759563792	0.541407147445904	0.16972976758437	0.395222404213946	0.812361356829556	0.0145090374055097	0.772318548360016	0.630669898435065	0.634872932945234	0.761236969316474	0.789466223796462	1	0.784134664304968	0.665761457693444	0.764813280239727	0.861282577560472	0.722877723006934	0.396459938108837	0.790827067963268	0.773114016149613	0.660187788921915	0.714091120443493	0.578471775564244	0.374022633877874	0.698189866712017	0.520656627700522	0.814774691851312	0.687799525356356	0.531417316041059	0.761718094209873	0.55095103924644	0.826883438702588	0.735599048830939	0.594899903115539	0.820935864367451	0.710306196313556	0.504428223763999	0.742839419353163	0.826644108331391	0.797318567231262	0.613675530902262	0.758356158253616	0.615038876296594	0.617623199421564	0.735248243118737	0.629172877567475	0.434981598795632	0.788655462563396	0.7946506782722	0.781468684012672	0.792918963705323	0.587488229754213	0.645863902846616
TRAF3	0.780385925828925	0.803223590711061	0.818469395152946	0.601447244075708	0.814415589259942	-0.327169337390091	0.792989644195814	0.785250245691937	-0.100994682497767	-0.285732383367531	0.634422187613976	0.914462906337674	0.502721852622799	0.108244391498328	0.116380023551684	0.640042963407416	0.823956051969603	0.69904544299527	0.563409758410232	0.845511603131076	-0.178111871605462	0.473939636992777	0.774180979726438	0.638198222999815	0.750203414122869	0.810818808372439	0.804671053241272	0.822967927300908	0.465020259588896	0.0314084900230718	0.609246606567051	0.751939927353837	-0.203388311065732	0.865346204348106	0.486935946299728	0.617843768272861	0.727847430205199	0.76219211403209	0.784134664304968	1	0.54320988375342	0.747131812444997	0.896736389920055	0.887910742374119	0.169480884794648	0.810550178170754	0.931749424432584	0.664043599064062	0.858895666986601	0.740326980396336	0.592494764606399	0.585328578651582	0.705396777554729	0.845934809163113	0.676733724526731	0.73161513497183	0.816802089299126	0.685582160286851	0.782218092596073	0.779225719764891	0.781742050580952	0.881678125756828	0.665025590411439	0.408171772550674	0.793552107746178	0.82603621340975	0.887173606865517	0.64137950239404	0.834187486458369	0.615570576640258	0.747619049516343	0.804978050439565	0.709280778837542	0.640932016532553	0.861489297123839	0.844872459149589	0.82572925716578	0.864530629580429	0.435857464635964	0.56904487807198
ERAP1	0.379814948433497	0.425466456994167	0.414450877371569	0.0834868350372521	0.409415270766296	0.0780959237300233	0.38264051756822	0.254016425645259	0.248899761517222	0.0172070973472678	0.293347037568585	0.583159009165247	0.209826127889173	0.441520537658415	0.100535975853433	0.481989168649861	0.410923557002139	0.41892644948406	0.208230253224793	0.546292204802503	0.18740812052187	0.524718030476275	0.28116101654794	0.216304361498012	0.2970782918104	0.593094141260155	0.526040471449717	0.501532561276719	0.202599897207651	0.151478994210817	0.22090811922174	0.501720398766246	0.259901901091862	0.430916333739382	0.578971866578069	0.517863579545553	0.643531533680131	0.344347938067479	0.665761457693444	0.54320988375342	1	0.424700903588195	0.612433995653936	0.482702296876972	0.323149038991598	0.45376217133687	0.598461872594938	0.51215912919412	0.471284442141624	0.472822586323754	0.38249974175354	0.438204210415191	0.315651183487765	0.503741195875001	0.488701930219315	0.238944151697862	0.447463262039968	0.180167208037425	0.675985905643562	0.36112850564157	0.486853711971894	0.61062404377608	0.401707107236205	0.280442901407936	0.516867566321916	0.585495387833081	0.591678435422536	0.547952261714952	0.614334737703775	0.340827510715053	0.365516038935158	0.529351248106144	0.517373089709934	0.3865292014335	0.509434088040825	0.499425055219806	0.601038399894714	0.58649041938721	0.490869256150013	0.478941242704695
VSIR	0.642088639412397	0.572495605452621	0.719628315836599	0.650560049754119	0.755343750032696	-0.442850372299514	0.603820010300533	0.772790841283452	-0.270412279511639	-0.319978947533907	0.384344822552846	0.714691268211708	0.772149268765016	-0.161573569910973	-0.0482511448107126	0.401546496083462	0.746479941104108	0.433073160314983	0.737901553829536	0.604135674419165	-0.255913450830274	0.385928483063938	0.789317680314962	0.850662975792643	0.550818865017277	0.827194662235755	0.539615679389685	0.598494130621829	0.770528210837231	0.0376067287462929	0.44378970401917	0.689866018500024	-0.337066038468464	0.809279948385713	0.317205513308356	0.485792274941527	0.577541275378399	0.901814349318392	0.764813280239727	0.747131812444997	0.424700903588195	1	0.785787961962077	0.680120617061729	0.189811283263955	0.78615336761306	0.671890012972692	0.560798649500706	0.68758767446574	0.475939694975509	0.276757671403802	0.664242971642728	0.527615952080659	0.861528885054225	0.520701714610038	0.658587609403965	0.768012099181658	0.597730373991043	0.642054759994441	0.752588668315739	0.487024624842115	0.678280473787554	0.809382247701945	0.639485811315751	0.53339748955653	0.683865572641869	0.78148174293167	0.505549189549487	0.608814856034294	0.803408815013596	0.608164430353997	0.68668406309746	0.536253621428653	0.339158567070034	0.765629393917556	0.777152575944712	0.683699982061619	0.69868080428113	0.371551087925479	0.464561490922956
CD44	0.744305540025253	0.761727786727902	0.836117484728006	0.541104811052914	0.822021507847625	-0.240374584874185	0.732775897234587	0.757105644471695	-0.0703291879332092	-0.194151580050071	0.589382603931721	0.88244060375391	0.587114017341153	0.138118196004786	0.0780311380254002	0.660607368021384	0.808671380054702	0.719175208036027	0.518771753451639	0.827028596214378	-0.039022175455145	0.553242206630768	0.761855692727665	0.699587889489585	0.694592242883345	0.884063765787131	0.770260411116134	0.801753723480998	0.553413821454726	0.133156235190404	0.540545330240199	0.835196435471024	-0.102013024664463	0.846522765930322	0.608658754838733	0.64189780526233	0.787992325133014	0.808141302680128	0.861282577560472	0.896736389920055	0.612433995653936	0.785787961962077	1	0.854779922512596	0.263665038354626	0.871296571316626	0.89371058047369	0.756224394321011	0.840438460787001	0.725293025965834	0.519104998047088	0.641212338922675	0.653003874615103	0.888743989628903	0.70154763664967	0.644819505693448	0.825413004744091	0.603358233098487	0.804517861202957	0.812565745521642	0.758689832230842	0.892149435162841	0.739661026327512	0.429000103720127	0.81824917760207	0.862221926190081	0.896111517724322	0.749951903104036	0.863952187237091	0.697673416658304	0.699748060904005	0.854937730698538	0.726952290443587	0.601504145090018	0.859834870133027	0.865681084516548	0.819840543410716	0.871906421393071	0.520375556784224	0.612505300217473
CD4	0.817523829162156	0.889938534887395	0.75686145054613	0.756435177855705	0.806450602172215	-0.484927263994476	0.874103405046375	0.862154654689391	-0.244090891703559	-0.474680403175444	0.798489319466011	0.860711261015423	0.397165287505739	0.0995955549603461	0.181237592978102	0.674147161238231	0.816705581610325	0.645448537468628	0.655972024197195	0.916114107655316	-0.322525739571873	0.409631603310564	0.89236951455384	0.642973651211125	0.876071894802052	0.788273561951583	0.917274176732407	0.80998488974458	0.396321834325835	-0.142343948676463	0.726325288976446	0.670832305798246	-0.289763482264822	0.817329939701769	0.462009056010993	0.645828126579881	0.627424331801042	0.721629689575774	0.722877723006934	0.887910742374119	0.482702296876972	0.680120617061729	0.854779922512596	1	0.12332887497398	0.801998025352015	0.913608209840911	0.614329168105609	0.943096628240135	0.865778688850028	0.737963325137457	0.613552255002721	0.890081851313317	0.84088022548356	0.762731301157516	0.787977489064062	0.872331386249384	0.778985237916547	0.742533607077091	0.844283609708596	0.891048481951735	0.850982819345316	0.646325037183375	0.298471774874673	0.864089317228443	0.839138769847749	0.892796949742852	0.602804724193059	0.794781783551194	0.639398523771036	0.688694426921851	0.796334909791841	0.649839664859633	0.790447536851039	0.85982301103908	0.858128174602084	0.843865273308202	0.885353896505022	0.389532509905353	0.58578397956045
TGFBR3	-0.0465955011008565	-0.030306977646449	0.114534165551419	-0.0459936002985953	-0.01531759745589	-0.078209824052086	-0.0318576703152726	0.0321179815822862	-0.0420442906459253	-0.0601157696228397	-0.0545505015839417	0.160875581690317	-0.0102829289627938	-0.0114304605005378	-0.124645317959309	0.175546866867859	0.00600987459938711	0.0158843493357105	-0.0487765562876738	0.1367098299673	0.442971526354271	0.80517752788703	0.0688850548881623	0.00609222346665464	-0.0335765060456561	0.456625243467112	0.138238632236857	0.0549674097138228	0.0751429060076476	0.197751770988903	-0.0605453654529236	0.0479461579409524	0.717066257808369	0.136864073519936	0.610382885957172	0.643792536707887	0.392678078390482	0.274857192369906	0.396459938108837	0.169480884794648	0.323149038991598	0.189811283263955	0.263665038354626	0.12332887497398	1	0.147823466195237	0.0933752707393629	0.130715278501098	0.0319479456227469	0.0435039832059309	-0.057021699104303	0.476558053960228	0.0112382827149861	0.372413988418444	0.420629914486384	-0.0690561325152994	-0.00155999416830517	0.138915835682933	0.627125479791242	0.269736387676811	0.0563804795972208	0.437868949525	0.152922022559609	0.086452304186045	0.428492773323023	0.537986084883935	0.204414305044072	0.163886218652276	0.0433064556091891	0.0743925223592443	0.110929869124848	0.368168010855484	0.361735292843862	0.0591469360003145	0.399687023131843	0.168633314230165	0.540423149711811	0.468137423381165	0.932795283575235	0.821259812734221
TNFRSF14	0.795040256540951	0.772216300956558	0.822034166956137	0.635494917441194	0.862908474958221	-0.215336606593466	0.76805146351139	0.794468839120222	-0.100543808163949	-0.173111228859967	0.586637620098854	0.821638375483736	0.706715500458591	0.0347033077748491	0.0847783190860375	0.582567466144988	0.835905735690426	0.662380898323638	0.621766069428864	0.706288194917979	-0.184462999458931	0.449490185826234	0.833228580238287	0.799650931119426	0.705627060510829	0.86635595014386	0.651296855536796	0.749945820371173	0.632586441715211	0.0163796084463462	0.571142764606218	0.824308130001049	-0.265122186302133	0.843030459321056	0.394794345756377	0.489668236425504	0.672130642536211	0.852283867315782	0.790827067963268	0.810550178170754	0.45376217133687	0.78615336761306	0.871296571316626	0.801998025352015	0.147823466195237	1	0.798726337866589	0.714748868481434	0.82539378412495	0.662412962883756	0.55388247700769	0.609126155585004	0.613102305743714	0.814918993654854	0.659743994875235	0.63987834174377	0.888014232180325	0.582584836331134	0.657946284451445	0.768437247606084	0.672036142915681	0.785599904343235	0.724665345044249	0.45886375473914	0.686836722935167	0.727281817533634	0.866028510285765	0.707792655667538	0.824650217212773	0.782897142108464	0.641884683486191	0.669923356097624	0.541632945167042	0.528101636312085	0.812720953394942	0.78298242682695	0.723529445002827	0.751617191043568	0.341916340187138	0.469294185075101
TNFRSF1B	0.786697503518588	0.855814551596159	0.795747677716932	0.555737593196191	0.803358663927041	-0.309305688738293	0.799174425756773	0.742314792019527	-0.104991337472829	-0.334686390491583	0.711178293200383	0.935922237553003	0.416875368468078	0.227859501315507	0.113036318539872	0.72396032723942	0.873914226796674	0.699264195881436	0.493030490117116	0.904923837118164	-0.161928131636698	0.38431479242559	0.745641014974257	0.567976190902365	0.81238050847017	0.760029921931707	0.86096214840256	0.856423777407068	0.369341548190027	-0.0589942098814905	0.637249887124959	0.745507362285456	-0.205777493069295	0.819935070279415	0.536510473560646	0.605071991144827	0.671047009791973	0.645392440785382	0.773114016149613	0.931749424432584	0.598461872594938	0.671890012972692	0.89371058047369	0.913608209840911	0.0933752707393629	0.798726337866589	1	0.677451077103544	0.87162771579355	0.77974029303056	0.679768957832102	0.493625489489543	0.732301233874318	0.778780459620327	0.708876278182324	0.701254394624267	0.816259357184252	0.643843196421391	0.764414612687569	0.726557552774966	0.821630804626358	0.894768924881188	0.569207658512983	0.29287441641013	0.807671102844775	0.768078284443328	0.861220184048199	0.657773985820334	0.846988739094437	0.553261988918462	0.65155989382343	0.758432834469193	0.654857182176447	0.689055939223653	0.797836514664982	0.87033228398988	0.779508109455859	0.834175289044565	0.378407112600866	0.500038947232689
SLC16A7	0.65314331205183	0.657051009592691	0.628221909388079	0.406879993701387	0.717252220972799	-0.0263590796228673	0.644665376301356	0.562530340078156	0.0749568455294167	-0.0100891655833795	0.547032001075646	0.617419283377503	0.436285869914046	0.234809479455005	0.253329093799914	0.53943341599655	0.658912159296501	0.755185781693351	0.274225674976926	0.654496653154703	0.0288459147023219	0.371137146400687	0.562019396569692	0.532265092711432	0.579954824610692	0.638211610349033	0.572234711521589	0.770353885029721	0.368957931371027	0.105252625371629	0.515962958527891	0.756871897864095	-0.0167637929780029	0.585096851311602	0.61179434136767	0.398497659573518	0.661638632178387	0.55164893908835	0.660187788921915	0.664043599064062	0.51215912919412	0.560798649500706	0.756224394321011	0.614329168105609	0.130715278501098	0.714748868481434	0.677451077103544	1	0.677415395557382	0.600303720117275	0.450135209989018	0.489617542122384	0.511701108315618	0.616933953857256	0.53907042169606	0.448497349190304	0.665087797294128	0.392261327659568	0.560000538750853	0.605851511093379	0.641926927520465	0.610390194243764	0.540657529681961	0.197613480946067	0.617039247418031	0.578920863227626	0.71504461230563	0.695513410701565	0.819175914852958	0.599121409075739	0.476186728758963	0.552435638066012	0.396778901545399	0.476393087167101	0.577700758398884	0.593507258501665	0.562038077485556	0.643216076856494	0.293022230394383	0.363655370966496
CD53	0.921046549802406	0.952619218227899	0.686174763238753	0.798185961812309	0.892223844345969	-0.319072319299354	0.956182543772563	0.860441769172157	-0.0895129413463633	-0.308423484238518	0.877776011414244	0.796228718971333	0.48604283189868	0.197471434266977	0.387334152258725	0.640261312509637	0.81494042109258	0.767347071488638	0.68003624171147	0.906835508712713	-0.335642397119532	0.401643673049166	0.908840546716127	0.686729949590108	0.912181389474397	0.763447550759102	0.876866011153302	0.822279075027742	0.355630308549437	-0.07411943325866	0.826988381062991	0.706757367302448	-0.328076243621433	0.732985097465613	0.427430234515006	0.583371909764164	0.624497243274138	0.710325248918834	0.714091120443493	0.858895666986601	0.471284442141624	0.68758767446574	0.840438460787001	0.943096628240135	0.0319479456227469	0.82539378412495	0.87162771579355	0.677415395557382	1	0.921803802349808	0.797328613018703	0.588784399100121	0.906139744276644	0.796086562528933	0.791974946034759	0.823424856614901	0.910513843486985	0.787254963149342	0.672170645194803	0.848447557950594	0.924921362522161	0.770379585026914	0.625709345800586	0.220262742224899	0.80048940328248	0.781526799114577	0.877641487218802	0.693116830433455	0.867373554748706	0.711602814482556	0.661923983525353	0.755677341093531	0.547828488018897	0.839343821486044	0.850252913368066	0.79280647010104	0.752069057167919	0.853980919617992	0.287202144737328	0.515328453937355
ITGB2	0.849413022431464	0.914565902137234	0.461514672353619	0.672342717257242	0.762113725761538	-0.145800936616632	0.895039482220952	0.676400968809093	0.115924207251053	-0.184984737675304	0.892122083343216	0.659178234229422	0.294519903565029	0.324713866441985	0.539693908698862	0.671062768350901	0.629034873375342	0.750907402680526	0.528764480818315	0.868910990992183	-0.218932678884494	0.471475402447667	0.766757816840433	0.462429284971977	0.830735248237379	0.629942431640359	0.916918695951965	0.717088017132207	0.0943516266105308	-0.0242244403126364	0.838597262443054	0.57675847628246	-0.199252268016474	0.5283147773342	0.457811198578616	0.612946408776408	0.595689690416796	0.526473189691844	0.578471775564244	0.740326980396336	0.472822586323754	0.475939694975509	0.725293025965834	0.865778688850028	0.0435039832059309	0.662412962883756	0.77974029303056	0.600303720117275	0.921803802349808	1	0.857962635965892	0.457610527068498	0.90644011174294	0.659169310315098	0.80031801548061	0.750159179785356	0.770853769389258	0.695907636201345	0.610259370783036	0.740114112544548	0.96619680552907	0.702821258248438	0.436523512493543	0.0203878245943456	0.777425731013541	0.746814805599702	0.749076636480426	0.716984971442862	0.813690913946473	0.600418878723673	0.59355452617675	0.715722983616437	0.572116960648295	0.907740463917048	0.793607479007081	0.61098441292722	0.685184651897628	0.797535785886122	0.285388742955947	0.532533434174708
