""	SORL1	CD74	APLP2	TLR2	ITGB1	TLR1	LRP1	SIRPA	PLXNB2	SDC2	ITGAV	LAMP1	HAVCR2	CD163	TNFRSF21	NRP1	THBD	ENG	LRP10	PLAUR	TREM1	TLR4	KCNQ3	ADCY7	NRP2	KCNQ1	ACTR2	SDC4	MERTK	ADRB2	STAB1	C5AR1	FPR1	NCSTN	TSPAN15	NOTCH2	TREM2	ITGA4	RXRA	CXCR4	GPNMB	CMKLR1	ST14	ITGA5	PLXDC2	ITGA6	CD63	CD44	TLR7	ITGAM	ABCA1	VSIR	AXL	STX4	CD93	PDE1B	CD46	LILRB2	PLXNA1	SELL	CD33	TNFRSF14	SDC3	RHBDF2	SIGLEC10	PECAM1	CCRL2	NCL	LILRB3	IGF2R	PILRA	ITGB5	ASGR1	FPR3	RPSA	ADORA3	CSF2RA	CSF3R	AMFR	IL6R	BMPR2	HFE	UNC5B	ERAP1	TSPAN14	CD47	CD81	PLD2	CADM1	EPHB6	EPHB2	JAML	ACVR1B	STX3	PLXNA3	INSR	PTPRC	P2RY12	MILR1	ACVR1	CD40	GPR84	SCARB1	DIP2A	NECTIN2	PLD1	FZD5	IL2RA	CD226	PTPRA	TLR6	LILRB1	TRADD	APP	IL17RC	JMJD6	NOTCH1	MCFD2	ANTXR1	SORT1	FAS	ATP5F1B	TSPAN17	PTGER4	SPN	CD99L2	RACK1	SLC16A1	SMAP1	DAG1	RYR1	TNFRSF1B	TFRC	RAMP1	CLEC2D	CD69	LILRA4	TNFRSF1A	EDNRB	CR1	C5AR2	CD68	ITGAX	C3AR1	PTPRZ1	PILRB	CANX	CD4	CCR1	ITGB2	LPP	ITGAL	TNFRSF12A	C1QBP	RIPK1
CCRL2	0.785099080701344	0.608589745072469	0.906173008834	0.519689421847273	0.867419194207122	0.670701811879182	0.888075005841613	0.898875768277349	0.814815543457521	0.771415474125469	0.625149606588474	0.867744250976916	0.775394363039327	0.750841010286671	0.558617729282207	0.761985000726326	0.0108572227164443	0.771767758526224	0.882622269142651	0.812609580663204	0.487275054517348	0.747582425683547	0.613585476547458	0.781762054985777	0.872353694868593	0.629912041930936	0.888673372823308	0.412909128468309	0.732240468491978	0.696368216640081	0.639406852935152	0.760825668554795	0.549404753768627	0.870836912090658	0.661330930715887	0.600905245091861	0.903135155058788	-0.0273070418073022	0.81111615604307	-0.106823381900053	0.627060088837839	0.856129890272609	0.784340900794469	0.763957430212682	0.888764557539983	0.842157092258805	0.859058035794388	0.245658034584724	0.767337817444895	0.77807377205042	0.753081530000112	0.080206325315213	0.781948329657283	0.899198460598418	-0.246673408765715	0.609868776680974	0.782072414273258	0.13956929155973	0.793803228396754	0.293058502666077	0.866790880724734	0.693364241843361	0.578417135272606	0.566517650556385	0.521464374638904	0.544189573668951	1	0.81696551154433	0.190762063565226	0.835553203343638	0.849873774219299	0.8376104530491	0.144697288196038	0.610467276084678	0.792243939495698	0.879694917946303	0.67862383891163	0.750841542834882	0.632547479337153	0.842540342425308	0.834340340862615	0.626312890641086	0.675544667689272	0.734219807683383	0.895202829205782	0.755662898949784	0.889684636628895	0.766222640654466	0.569979552843595	0.572998513927155	0.548382582244618	-0.05824560255753	0.799983224113	0.782535621934447	0.696775961154687	0.103825509808185	0.67863443856914	0.372450143189164	0.814383277766059	0.754785728385532	0.747564779622484	0.444986692482762	0.807599013803452	0.675821776405547	0.694899413030272	0.783874957599695	0.549090653426271	0.0393886519791125	0.346681349713743	0.76107980103205	0.668466170906913	0.736554326842177	0.797026783077245	0.46100979975303	0.667355777318963	0.570337987109844	0.41266245961523	0.866676575097046	0.198451478905394	0.802140875354836	0.602086697856734	0.828810361251547	0.774931335600783	0.672830060735246	0.772100285089438	0.766343714813306	0.800854116997595	0.606437009252378	0.744490370656563	0.460962544748154	0.434883120116234	0.443991841621878	0.542046385276587	0.590025954674628	0.262539386507165	0.293558826631252	0.648559695308586	0.834989763349495	0.588667932866817	0.515554268943393	0.45343717681895	0.783222695162656	0.895592134218226	0.837153582388461	0.0913127415280725	0.641075378028801	0.86594258725703	0.807166163561244	0.852669746083838	0.902172128420714	0.851895797641745	0.62905889253551	0.687814437682103	0.784280274861309	0.800596623819205
NCL	0.729187540378547	0.730901828577577	0.893188256678605	0.592983351725434	0.823663780793209	0.749995778311653	0.899856571003126	0.876478504862227	0.83601597362533	0.79497268590156	0.627021917065929	0.86193044210777	0.747325460411572	0.734959406169783	0.608234783542604	0.745519262390812	0.0404257651731879	0.716760807544495	0.90542845226601	0.785311658044405	0.367453893054568	0.752765581202414	0.609029226642024	0.805699962620122	0.86045713604392	0.603623103749347	0.934572358581275	0.394419127007678	0.817443881199792	0.668033114389088	0.674201872869819	0.803934648575557	0.54685219213068	0.909873965901165	0.614087409488582	0.687830083065812	0.816740756852182	0.139929140816419	0.892305537637964	0.0613032668346732	0.585019395946333	0.826095112999075	0.762195919962168	0.690370804325489	0.892447553335175	0.838467428380957	0.829090689888513	0.325915495291287	0.790124495310253	0.743375368706471	0.775161421343995	0.207286232055018	0.794064457998162	0.886539092034433	-0.173641026772291	0.626479864948789	0.831303017504018	0.217139970649177	0.824623013439618	0.406757345388156	0.849524847584698	0.674405883910388	0.665201397455555	0.581982664017903	0.539910856342406	0.567994219713661	0.81696551154433	1	0.183854991976282	0.794236191403627	0.835762099967416	0.81943491053623	0.20030251498718	0.606936938693282	0.914966156583637	0.843620659431253	0.762031225970159	0.80737645997824	0.760774260296952	0.813637487767003	0.896491885292879	0.674069553963932	0.634882727736203	0.750537451046983	0.900725838767732	0.882432586591585	0.874786130122443	0.780245378092561	0.661824656138035	0.570280661997115	0.695316235343854	0.00229154254214223	0.804742839504402	0.788308531395521	0.735285876127917	0.301422567403515	0.744487591121683	0.377531941855296	0.796652265750495	0.7920300618897	0.694544908281107	0.429491858162484	0.783464682668199	0.776885426217124	0.843291649171762	0.741199968222756	0.607016573845545	0.168433949754209	0.405621786056135	0.942675156138098	0.697603231952144	0.712205886310361	0.821660955601895	0.759719034155699	0.720652688383939	0.679375188358965	0.708497872013846	0.916920872113957	0.529493999879699	0.8387636286776	0.599271220074959	0.952563031064158	0.834082795129915	0.793794751747379	0.732018134314444	0.865306061760521	0.896748366789767	0.821161895705307	0.874970013287086	0.734347826800008	0.451434678414581	0.510311349393438	0.5940877456153	0.64042472580303	0.463842555913145	0.364333005926534	0.559771720767852	0.898472124200467	0.833889408472894	0.4745352642612	0.469879003744077	0.731249063250497	0.808714042728188	0.828519749100635	0.427640599902732	0.80570938744167	0.950639421778105	0.814205995316342	0.799228221617863	0.832485005127522	0.902118565363247	0.567181767887409	0.835480342429866	0.938494997834509	0.856171197021698
LILRB3	-0.047442855622192	0.224055908801625	0.232461733574857	-0.0616256816178446	0.0423386582181597	-0.0631994867955866	0.212757236038847	0.143835884587096	0.0264833971740518	0.206478108011698	-0.230144759328625	0.279244668773713	-0.0702580041308706	-0.0752603880092951	0.322166603708033	-0.0840772469296846	0.135466403389134	-0.0612396985230729	0.101615634343525	0.423498720300112	0.321710757904337	0.373089140664198	-0.262489339341728	0.0324240760179356	0.209106447143177	-0.14757532558591	0.2677232631131	0.511393640477303	0.0106534350344961	-0.181853128197175	-0.208065202203533	0.282192859501109	-0.170219256630322	0.217987432506625	-0.211071573518947	0.464469578478528	0.0626794254572496	0.290104655412581	0.283679258859686	0.447674108012496	0.427509448055013	0.170961599421222	0.379896947265742	0.466745121956533	0.0966383198995785	-0.0104874005387411	0.311895542035109	0.66531901560202	-0.0604541630466268	0.108425478360694	0.268686058541788	-0.169113845662849	0.1982175511423	0.130169039573013	0.194270117629836	-0.0984871208645264	0.295139622989778	0.605945250139421	0.0509597582875624	0.118591751806048	0.143908510191027	0.416748669377979	0.271588147750158	-0.265412626940857	-0.159861629777683	0.462687697153338	0.190762063565226	0.183854991976282	1	0.344220823153308	0.239472338083874	0.00918040869680157	0.636760105196465	0.365490231277389	0.158708968985417	0.176210479040901	-0.0524782923712061	0.26091089248915	0.30312144742667	0.236019336514184	0.0101835465704283	-0.0526665464443817	-0.236382919497835	0.168434265876865	0.176540247816919	0.330568142615974	0.185383475274905	-0.0269164904742884	0.235107204221326	0.0551036835510573	0.166823800365868	0.565948548263664	0.248263388574387	0.414865340834082	-0.0665713673063981	0.327102024412474	-0.0334413001883526	-0.334225143488845	0.248285680475126	0.258622711079671	-0.0998215046179852	-0.251357059196968	0.285087057985339	-0.11238091265569	-0.0240338005332115	0.0286220848703951	0.295822611310257	0.157634351293964	-0.217767743129124	0.145728084498334	0.109443417109832	0.0293522261360505	0.277896619745051	0.11504694165974	0.139089099932535	-0.0101035713175842	0.0371922033274653	0.234868170633275	-0.132402967849774	0.0208137718642446	-0.102374987428853	0.250374556166127	0.287521973447352	0.0610697219905345	0.358954859544389	0.150810014820481	0.167932568016413	-0.0299466816662615	0.3251361708699	0.0824115478723612	-0.285906231533045	-0.120201656625574	-0.0966165530808104	-0.15686698585575	-0.0986829155005908	-0.238247822444966	0.378520864351302	0.0791591013662369	0.18161748973926	0.516182863014103	-0.149103724419265	0.384513422624621	0.189750537579211	0.0702683289218241	-0.0241901197854786	0.169100560332142	0.206661760384242	-0.0267333484603985	0.138406161103235	0.112310569561862	0.115824557815296	-0.00508010457981091	0.0748939201121353	0.164613098539011	0.100413803923116
IGF2R	0.583815460065127	0.647360809160152	0.896685088289062	0.239138719104032	0.713994491409069	0.52007462220085	0.930349972878408	0.859415713356585	0.704003398481694	0.797624682705643	0.351339338269316	0.930672084671792	0.561559771104176	0.565215201203476	0.805123513362386	0.681335518494269	-0.297809688555196	0.552539299348149	0.806503834494516	0.935311157672131	0.22080861297659	0.903188818986534	0.354533174127885	0.630997446706618	0.923413125147243	0.370886685120731	0.853264981365419	0.679716527121016	0.769138923407255	0.41741609845426	0.485486508101724	0.670110531130887	0.234724366528648	0.835026577556872	0.37642583273859	0.81067206853469	0.765589710395836	0.170814598501034	0.729663349589398	-0.0601889206192532	0.869554423631826	0.888579636165965	0.870019946010853	0.730022772423404	0.817917115053975	0.760912744717547	0.911973589330525	0.493679204422362	0.624338753362974	0.576366698176738	0.929957713943655	-0.248836176727618	0.899822516785493	0.80301395947598	-0.463037710675553	0.422038643013236	0.864452145134747	0.26117053098587	0.850722496284332	0.0935234526620872	0.750052976646089	0.87286165980159	0.82394652713355	0.295647899234959	0.225594210028212	0.779375318824113	0.835553203343638	0.794236191403627	0.344220823153308	1	0.780338234812485	0.769378415346403	0.39124425819768	0.824643433979961	0.662607865305158	0.916902410775024	0.526746204088616	0.614583724205302	0.755966254511756	0.762122055101102	0.72134831137988	0.57436434192881	0.449013879936452	0.738563122636054	0.850567388557725	0.844509115359159	0.858469271439991	0.642790964920147	0.762753547024371	0.332845250158332	0.669066521547102	0.123417424849862	0.856328340353115	0.874497834097294	0.585922262493266	0.318840936767305	0.466304435647007	0.0546184169820337	0.752568876810119	0.707977878304848	0.509099235349652	0.16151686534248	0.942857560121212	0.539921102478042	0.55419971445429	0.622452942755764	0.656914416692667	0.304335500524776	0.0645605585357378	0.739922030921798	0.533846792330225	0.522660918221018	0.785823962523736	0.499861271974573	0.739748216208287	0.314278530088223	0.441747529901437	0.852196418519848	0.176499718631021	0.632763414373488	0.363975160985136	0.828892034125806	0.799885836643604	0.632027003653322	0.840313700301547	0.78919514151666	0.68548406797045	0.539202496373916	0.819207070324561	0.520507463866282	0.156732602126345	0.161345963194538	0.29207144861247	0.344427793603993	0.295728430875435	0.00388186295407842	0.770756315139362	0.737608055280941	0.665374606699621	0.740852232777518	0.235666810788558	0.926809673491121	0.843674557510783	0.715892521240449	0.117795060458433	0.626102864317259	0.88882929898427	0.642847510746582	0.774819861105755	0.773021206393143	0.845572683006544	0.391415369669519	0.606347000704697	0.707515819255428	0.644190925021574
PILRA	0.797878081380762	0.757855159354247	0.912958765138441	0.668988839965502	0.866736074201761	0.807238169494196	0.877070124208701	0.87914657634425	0.838955654517478	0.827683269235197	0.681522084996969	0.890912562311632	0.830353925742433	0.805601160833074	0.512053246046116	0.710320954934798	0.136858958527863	0.797922874884231	0.909566805958898	0.802682302321928	0.497720960688584	0.719473180544593	0.635156889243049	0.846013260958003	0.847007133031842	0.699256167761361	0.876385241126589	0.281191828806881	0.771071733413527	0.746222757423157	0.670786820027894	0.859543522755129	0.657723786385874	0.897233313052176	0.695746372470661	0.579861679275597	0.894148630608306	0.00404758530035121	0.82168144501481	0.0214334478431967	0.59090684351497	0.822204722363917	0.728390443180723	0.635152348472681	0.900475818384041	0.808379575485484	0.855207581563415	0.223907177024484	0.795049685980342	0.8074850479682	0.686711156279817	0.303997554839057	0.750173196644276	0.916588076687157	-0.108091510410966	0.617024006840891	0.847067425403381	0.190050815091739	0.751616172898149	0.457557612095303	0.908869191481025	0.651872563304304	0.50365447385184	0.6586712802836	0.628376911514786	0.478319578105393	0.849873774219299	0.835762099967416	0.239472338083874	0.780338234812485	1	0.800938755753126	0.156713691026434	0.538770965455827	0.86983093894209	0.8472729801898	0.798412316364906	0.846075431022538	0.695342568945133	0.781412881589754	0.830720402831973	0.65630511341416	0.672769235747711	0.697321797843904	0.912070011847475	0.789599401124038	0.939590663274364	0.770121091628328	0.5238146952813	0.644173947320841	0.443246611177215	-0.0528392119763088	0.74472862051207	0.769796896903399	0.69839118096908	0.0664653494216338	0.793688705451929	0.478020608635214	0.871168062724081	0.756054486082502	0.81578849026933	0.531122350919527	0.766572172155827	0.725835290904799	0.811154751805557	0.78885365104154	0.483257970314275	0.136906460960598	0.495675125525244	0.792570963253627	0.687783671474644	0.748779945926362	0.883894909223386	0.487213049436015	0.582900228416643	0.716195494727846	0.383745560074513	0.920567063982382	0.174152839843984	0.80799044445988	0.668436981726571	0.847048438840281	0.784895381276695	0.730893178265531	0.64622409285662	0.793851647136077	0.912573925817992	0.584203942081178	0.831230024005213	0.430222757792065	0.495891634156037	0.585616612967044	0.598539250663928	0.642900799454866	0.280588523864457	0.437490682274588	0.64336546203625	0.887003778399597	0.644504319300817	0.470916128591512	0.558146985476529	0.738354494835344	0.861282185036415	0.915324362155961	0.0962141247126254	0.695222517347569	0.86877816264967	0.8686019934798	0.824040029033606	0.911286296967703	0.819185671919177	0.636810452096734	0.695157753801941	0.818382858731216	0.882684185466601
ITGB5	0.786408725567824	0.58270355588493	0.88539248944195	0.564575849085111	0.837033653239351	0.753412194040803	0.879175989877219	0.897185787784118	0.893498592727678	0.79032140693674	0.704025842890371	0.831479050554394	0.825576431653086	0.831243887499398	0.557991785864374	0.912579253614346	0.0315335136927551	0.824342945797207	0.873257396188633	0.748178275661206	0.357369170754665	0.699730403506969	0.733568535115155	0.836396872527056	0.853148132687736	0.678021571944489	0.876654943715947	0.315473170376356	0.839245797329484	0.748635536725362	0.799704554157307	0.760541818758984	0.614803132442465	0.83308730871725	0.679730807411362	0.51356616357666	0.837491611085257	-0.0694922525443972	0.775079613543337	-0.231427700506318	0.51738656270101	0.876376220173178	0.759249442127399	0.663198142584519	0.890942517093122	0.896490735525471	0.750689313758355	0.115542885925055	0.802497265643835	0.785624622337033	0.76715721849677	0.183538018855682	0.765965178517247	0.84314252151932	-0.233734416944102	0.682481863179993	0.725204199804313	0.071763217677665	0.846658018391382	0.293298572908873	0.827914020129263	0.586922732617024	0.589286706316309	0.668634587584962	0.605841053933584	0.498429615986785	0.8376104530491	0.81943491053623	0.00918040869680157	0.769378415346403	0.800938755753126	1	-0.00238793841005216	0.545987939681643	0.74475828758601	0.853161423902368	0.695814005931902	0.740588401484663	0.635176706946243	0.773645427667026	0.87504495482132	0.727521846805941	0.764650796762258	0.791941902064886	0.881179146819398	0.692628885759242	0.820675405264714	0.812784458677991	0.519785019345031	0.543515976347026	0.599483300492411	-0.217883835992587	0.780521524022538	0.732382028943535	0.798716351416938	0.077681360402152	0.74627105497374	0.495047150659934	0.722739118891348	0.710642270222886	0.731371465102421	0.537851639331652	0.775183626171026	0.765826348831734	0.777873823953181	0.808100999223859	0.54570798108559	0.000692568068666004	0.46081635140625	0.759632793457472	0.724265572836171	0.769183122784669	0.706145626303315	0.505311169355153	0.650392734700953	0.612973309500276	0.423530672210092	0.831267714338774	0.251141223307212	0.810028551782352	0.622702735540771	0.781183227055439	0.75607872476023	0.725525071767863	0.697225205964734	0.805232949216967	0.735318060647775	0.669196594676288	0.675328821801003	0.52071003557989	0.516421053485358	0.570462400462079	0.612399866016204	0.620947010892949	0.377645625962617	0.398063841165463	0.448856076109397	0.869447367278631	0.63131646380505	0.448575651974995	0.599534059144806	0.69857635932872	0.837730438367552	0.845179146472255	0.143095082543998	0.665738132568799	0.884187377939591	0.878580410257156	0.853322886004797	0.874027644505328	0.845055171658912	0.592027360591424	0.694953284067646	0.737308227411682	0.808361039998252
ASGR1	-0.299471980799996	0.497508890918732	0.189205613716727	-0.231929430708527	-0.138180798692113	-0.201831556528177	0.238038212688789	0.0887996282179565	-0.0598093093709322	0.248677181275838	-0.51155232373683	0.326087558407138	-0.298746002968694	-0.311424333743182	0.674850456734573	-0.167760727254265	-0.223598060918419	-0.283538628189552	0.118815088671398	0.501395986087729	-0.238625903217606	0.57185616960798	-0.499457312027872	-0.135456588515952	0.247226851640134	-0.44467008859692	0.249679957033333	0.661581014305555	0.141730631136761	-0.350946145740437	-0.228186035263573	0.154818804225027	-0.484628733275252	0.22832622076294	-0.458041921496528	0.675479145294962	-0.0368215771414088	0.736536767515519	0.213437922233267	0.579268981788507	0.646904862398328	0.272928970440875	0.525328543790452	0.337216197589758	0.053930667806934	-0.093304353771896	0.398760633635626	0.921546857139207	-0.0667088412662592	-0.17230928266388	0.423211089138438	-0.401729420878228	0.408713938149383	0.0785122916622715	-0.183216950671071	-0.316868936009552	0.432466120557689	0.632024233217832	0.0611555147258564	-0.0715884917692794	0.0849701001505503	0.668265562881348	0.558367658315556	-0.48802161614985	-0.511364485910715	0.746005816748745	0.144697288196038	0.20030251498718	0.636760105196465	0.39124425819768	0.156713691026434	-0.00238793841005216	1	0.670592954364107	0.151497749697739	0.327016508250339	-0.0321328533278471	0.0922501945395273	0.44345306678666	0.147647005441169	-0.0804107739650529	0.0159768554292104	-0.399909953517901	0.165222477245611	0.115454105300363	0.445670794582541	0.224935333029014	-0.119307692436527	0.653168837586508	-0.0958514930152381	0.420148088186042	0.754716254453845	0.265311256367672	0.478148518414322	-0.198911041498944	0.675368446584615	-0.259893572468837	-0.662489054779682	0.222587604835352	0.118103211293003	-0.2738794220142	-0.57435908469014	0.412768563972622	-0.299627128221308	-0.107793792884139	-0.129425567914872	0.497075353345933	0.56355125082612	-0.600904882805013	0.122492518030934	-0.136004541270402	-0.273507990387128	0.339076113736441	0.140965924636404	0.343537627600097	-0.311533256714145	0.134778935146242	0.247380682228803	0.0291663812053673	-0.163094403058768	-0.41102476876755	0.329189818724987	0.304639897373491	0.162737862208122	0.417846688216047	0.151400582436222	0.177935460594672	-0.00360021360716762	0.491228498058648	0.156561084824656	-0.622465721921882	-0.403932331775139	-0.397632684355179	-0.461528876882616	-0.0615253812686601	-0.566862692511202	0.476522946797592	0.126101751355514	0.280802958535166	0.556526282122109	-0.511148732940954	0.576654718782855	0.00500881516865814	-0.048310878670703	-0.00720736079509194	0.0235695404016668	0.262805807017959	-0.180173006986076	-0.0170296746843699	-0.045873852424505	0.112209775733364	-0.355080212798596	-0.0214591077977791	0.164540130797932	-0.0370287189178334
FPR3	0.215022293328416	0.694513776557769	0.643993218630271	0.0591398759380698	0.360489773663592	0.263179875898916	0.735153328435036	0.597449145613472	0.437237020071392	0.615534102894594	-0.0243056567675244	0.771606876481729	0.188619410047298	0.21142832562352	0.926773832077062	0.456536658860721	-0.347694066905225	0.206299414271408	0.575349882316577	0.815460980182127	-0.141691663862009	0.916566557831864	0.00537679694983191	0.382479744665085	0.702382004079364	-0.00889892758748421	0.680099772650671	0.797344858328323	0.689522156721863	0.124026895119847	0.333290076443809	0.500364652714158	-0.121224018525487	0.606332035332983	0.00522359348073937	0.828640500403378	0.442631905627468	0.535205105673312	0.566484002647182	0.182630237744793	0.864367523724221	0.74966902468844	0.842495867395908	0.613567769154525	0.590765468274965	0.456490191074361	0.719874056842001	0.747024001204372	0.437576966440333	0.253561180728391	0.889279571779886	-0.396612487303311	0.861863873919744	0.527748007629634	-0.496968358015285	0.118704949156341	0.77785316991733	0.484714732828719	0.602182412363541	0.0373714087845133	0.50155116730336	0.929159790888707	0.899082936967707	-0.0238100136883327	-0.127365718612193	0.942470250021834	0.610467276084678	0.606936938693282	0.365490231277389	0.824643433979961	0.538770965455827	0.545987939681643	0.670592954364107	1	0.451627336984102	0.797496381296428	0.371936305512676	0.410948631144713	0.778074792649559	0.583971591225852	0.458074854794917	0.491430520679667	0.164356490641447	0.630569186794996	0.609255211339181	0.749173437199205	0.630956999146259	0.386537664887264	0.897984053240971	0.137934672987378	0.738696104013461	0.35212426241166	0.747797522017006	0.804787387356972	0.255125447330479	0.571212404310097	0.15623841070794	-0.303645421465521	0.561845148102118	0.509995207730813	0.163179900340987	-0.198492586597158	0.854417594334449	0.202046992455359	0.288638541603625	0.356862227568644	0.721485320482425	0.619978176942291	-0.261387449379401	0.523792884378756	0.259992215442932	0.214301870834235	0.658888561747602	0.359216039824931	0.714727962653331	0.00320216897396711	0.382225101201969	0.624034452913349	0.188763797493554	0.270711802390154	-0.0251485889366889	0.668473041433619	0.589563984840699	0.602533344809181	0.769453575174758	0.579234941490458	0.479808100634158	0.34279001178287	0.749378484752993	0.409522725231814	-0.212632540871696	-0.0948538636567287	-0.0339442095613247	-0.0631645715624557	0.258967125027424	-0.331235377664762	0.678549038466514	0.572098814562805	0.582621715236136	0.769595340740528	-0.110865192282311	0.861133667135842	0.500699525749753	0.428640280121453	0.0210417825141541	0.35857656615936	0.716850710356381	0.342798062057993	0.493819701780985	0.443249653702015	0.645820731350973	-0.0145705235551743	0.297641204760768	0.485886944228503	0.37172585897211
RPSA	0.772415100998183	0.731727274822044	0.840763716476054	0.6858657845375	0.839908411800217	0.798488652495652	0.809165105937935	0.831266305648228	0.820998701386499	0.701207258034764	0.693798029056861	0.796709276233227	0.810293739531165	0.756312672244846	0.444855390960493	0.642934543723104	0.20331205892533	0.769824319308252	0.881134993131696	0.707492623197505	0.486810876052768	0.628542617133111	0.638676606050376	0.818082223602962	0.761390213475187	0.714907803050205	0.89158746333727	0.217264084121637	0.670066616877524	0.746421943432753	0.643786759721505	0.786029661896263	0.691233600112515	0.876348757555678	0.719256709935207	0.55112309595778	0.854041392349897	0.0626517567352292	0.847933549999467	0.12585227260029	0.455971242837886	0.728091156040622	0.701896415110898	0.644090711787825	0.856837657593554	0.791947361351467	0.798225581189088	0.223372230586627	0.802687258471939	0.787121133152221	0.576359851199993	0.407854687595136	0.679925705855274	0.893557427198119	-0.0276788575785918	0.649937497185841	0.767490902315605	0.153009180876604	0.705353098085178	0.536757094041852	0.886735051765598	0.560550028377229	0.449004385644784	0.67999908945689	0.650008986375529	0.405649800801121	0.792243939495698	0.914966156583637	0.158708968985417	0.662607865305158	0.86983093894209	0.74475828758601	0.151497749697739	0.451627336984102	1	0.776299113040015	0.80692075614177	0.822172832470789	0.673923807341318	0.783304336478885	0.838821258892093	0.623036311073789	0.666616960285627	0.665654839870849	0.860425254263886	0.813092460854253	0.880335540024736	0.76257763214657	0.500604676578461	0.682364138079943	0.51444670787826	0.00973612371905366	0.695759615133069	0.682406132527643	0.68643959927825	0.123275628188987	0.798129354800955	0.502817558074298	0.828531762485514	0.730663931705582	0.793005413618989	0.534529301298637	0.65730903081476	0.725210457168278	0.866337890115396	0.753620227636213	0.473095191663392	0.0474390801415174	0.512755982716889	0.86627902919734	0.68375975025717	0.743952737743063	0.8588630843149	0.62135677057141	0.569522341232084	0.781330807092723	0.569016822737071	0.89666612396414	0.43587825398773	0.843167889228196	0.694835025052318	0.926709530648227	0.798725024897706	0.721770852279154	0.647542105743179	0.765238914111526	0.980903020787223	0.739328621361898	0.825855388868653	0.570893318139589	0.527074437949631	0.608869916668617	0.627772078703046	0.705505523491761	0.364480831960991	0.526214443420618	0.503728218872559	0.898327502382927	0.716791588920849	0.329462141285566	0.522944562010208	0.651232727036482	0.769631978348597	0.858760537721257	0.298801601957688	0.726172724708646	0.86200569826754	0.838244153448733	0.8003605512305	0.861483265440243	0.799546506513382	0.660663349700584	0.824591831212227	0.951715542914434	0.879201726278668
ADORA3	0.643343077830469	0.762639568725044	0.921111582995416	0.41619519838554	0.761572856208297	0.655596107882354	0.942463193018675	0.901932476096466	0.806369960161428	0.835620883111444	0.466110801251763	0.947692828509166	0.669271913083682	0.652744207524256	0.79551576393423	0.770136221993616	-0.190172316181013	0.656264119149862	0.883815241243582	0.916731828333341	0.196672539108793	0.882825376303269	0.478806844812133	0.737874171967763	0.920100683078454	0.47387121906351	0.91085346856509	0.546614508840759	0.849978990920448	0.58205715438387	0.643581216957664	0.723407080460544	0.387076935698486	0.878524104051401	0.497497687827615	0.750912317234655	0.832974977020411	0.175211082537471	0.805550096057785	-0.0492378213025522	0.802562995293498	0.941726734648624	0.884901804704465	0.700302667040346	0.890339434970333	0.822611499672497	0.922480472177886	0.426025762287531	0.742198855772514	0.657182360852518	0.895635792889555	-0.0307260087867936	0.927018324109969	0.863931245502664	-0.419918727759609	0.504961614134799	0.898766239003689	0.22073162867007	0.854287408653437	0.229436733677673	0.834541949873038	0.850004840216835	0.786965477908658	0.461760763401599	0.361886689952903	0.742832615658714	0.879694917946303	0.843620659431253	0.176210479040901	0.916902410775024	0.8472729801898	0.853161423902368	0.327016508250339	0.797496381296428	0.776299113040015	1	0.682076454778134	0.71307094171201	0.782987246703507	0.78637406090867	0.79208495512284	0.67709869655218	0.594039220012195	0.751129860238418	0.885678963225046	0.854495663025462	0.924691015502799	0.724621181405194	0.772833029959385	0.451855506685389	0.680565488800051	0.050140281108588	0.835268022677869	0.860470281366074	0.60269798281308	0.303795468604186	0.588101441361524	0.210106617247239	0.826604691205055	0.706895908580883	0.645719857226486	0.285169056220981	0.928672881619683	0.611840192546236	0.665593229412228	0.715575718708164	0.663640720497479	0.275448163801235	0.202320755418035	0.768062943009757	0.584137564289056	0.609041253655584	0.859885910196013	0.47563493858514	0.760379879621426	0.449778178762839	0.42207707837272	0.894573160223943	0.229785836866642	0.689014378770794	0.455221577356045	0.885388029417302	0.81924917801674	0.744111655844967	0.822988504476741	0.810935312992443	0.806399555168844	0.584246178228239	0.864540097173702	0.49913027807457	0.268617642835172	0.331655610958913	0.358650258202933	0.405094415358017	0.324855242711133	0.137283192088677	0.722107651955971	0.87894542332089	0.672740919292928	0.637556164379916	0.332661692826708	0.918420901046263	0.824048620020493	0.799993777263396	0.0724801670973007	0.634830906196669	0.922273598943992	0.755398767402094	0.813235093047248	0.832623609039888	0.864626468802828	0.419907059917481	0.63803422183357	0.767630061715049	0.758403518299906
