""	CD74	HAVCR2	ADRB2	SORL1	CD69	PTPRC	TLR7	TLR4	TLR1	CXCR4	CD163	ADCY7	TLR2	PILRA	SIRPA	KCNQ3	ACTR2	LILRB1	PLXNB2	STAB1	TREM2	CD93	VSIR	ENG	ITGAV	PLAUR	NOTCH2	LRP1	AXL	SIGLEC10	TNFRSF1B	CD63	LRP10	ITGAM	RXRA	FPR1	CD81	C5AR1	TSPAN14	LY96	NRP2	NCL	CD33	NRP1	TFRC	RHBDF2	NCSTN	TREM1	ABCA1	CMKLR1	PECAM1	MERTK	CD46	IL6R	SCARB1	GPNMB	RPSA	P2RY12	JMJD6	STX4	UNC5B	ITGB1	LAMP1	APLP2	BMPR2	SORT1	PTPRA	CADM1	MCFD2	SDC3	RACK1	CD47	CANX	TNFRSF1A	PTPRZ1	PTGER4	PDGFRA	SMAP1	CD4	TNFRSF12A	CCR1	THY1	C1QBP
TNFRSF1B	0.704717633574885	0.625676243932074	0.379084254952652	0.408387788931339	0.23458067803067	0.649742160917555	0.0804390784711559	0.688164829235848	0.384176081161557	0.443007099364582	0.740332133453623	0.497501588437841	0.593531793764427	0.542079611411844	0.672665930170882	0.651797914097604	0.622162749346301	0.519379829769812	0.740261636049401	0.767012219902651	0.788285553538876	0.448556997416039	0.386624506675281	0.881764627423161	0.532678571315494	0.614620024354882	0.406325309455748	0.506653136706855	0.635758568506154	0.622172419509139	1	0.405179697087038	0.529653009436393	0.731796820931366	0.458888433476115	0.758969639008573	0.829226623821516	0.825049715838464	0.300779062869008	0.798880380754154	0.588954772754604	0.266836384700814	0.761024167037782	0.755331739426375	0.497236548219649	0.502966245463372	0.363627300420893	0.813369917597961	0.646052491118307	0.621138565231363	0.51482189605566	0.726115740301099	0.564984785116844	0.459263429306783	0.668715244482202	0.723600189213854	0.418182316659418	0.0958990381173004	0.245854823439392	0.375542803291792	0.638128374536908	0.494949528114211	0.576387042847396	0.478081919882627	0.229013819865893	0.577380792807046	0.0320780742595589	0.438260817268591	0.184577723955628	0.222168774161272	0.367466207274223	-0.152317861265786	0.348340701976717	0.51213442239786	-0.153821910742571	0.643246425605411	-0.182210018105575	0.467448697827324	0.798470961251946	-0.0467122550943871	0.507860214464634	-0.0699216846525629	0.075778647231346
CD63	0.4298403486842	0.3287423479654	-0.0197061228723897	0.367577374073536	0.161885635056661	0.395996418273756	0.246766273278945	0.372917889878356	0.286349087217778	0.312608424057617	0.346594500710916	0.475714912994457	0.548543470978118	0.0903060304959974	0.454311230959553	0.544593268974123	0.651091512588687	0.543865425963935	0.546485963415776	0.365920485286445	0.439330990895473	0.15442908130783	0.274208205339881	0.354115983616347	0.695129012063349	0.197138780198947	0.66794586609735	0.754904017855816	0.483722665911339	0.270497490934787	0.405179697087038	1	0.503552209929794	0.399302584853977	0.47601168469495	0.427133247279372	0.672298188711202	0.479428357005846	0.293108916636082	0.415003418868482	0.28644792372549	0.889904963300747	0.451056465453729	0.469787735730176	0.298945553956666	0.237175804619523	0.629439466008925	0.361829326813325	0.289285847474587	0.507458375654075	0.128019378025046	0.378514176753318	0.698409740453619	0.422556657543578	0.596306443222378	0.363021260783808	0.726684367586436	-0.292420985399441	0.337776126003737	0.490863148311655	0.450323622802006	0.817477542278203	0.708675866731214	0.878439933909365	0.738296781383503	0.763611975400891	0.719141742736856	0.800520481785722	0.783206461790029	0.84131266345499	0.740786320607952	0.733751478339523	0.906764020564392	0.69258816837114	0.718623814797214	0.318627404154991	0.724107565503287	0.837391463469548	0.344204500958825	0.680265697617619	0.505168718419514	0.668269859159674	0.771794706000144
LRP10	0.611002294904012	0.551069575179845	0.205226077268633	0.604471684452391	0.414366889948549	0.497756453512089	0.371839626930109	0.506878818706589	0.308640211547201	0.345502268525127	0.433409713705708	0.54033072238863	0.554734741657159	0.434792145892913	0.621763155017465	0.578961195370305	0.696231726702666	0.559262235973027	0.622509532057606	0.583703424168366	0.546038349319155	0.302535652604121	0.476567904841819	0.383856930725657	0.645060133173074	0.43674053653849	0.581324391467341	0.627371446656458	0.639961064805321	0.495708462577342	0.529653009436393	0.503552209929794	1	0.393093797385782	0.475506103005374	0.533808085688259	0.678962990674347	0.62466656315803	0.370860981199602	0.461468549492505	0.495753099705736	0.608592365133587	0.58499409895562	0.57457075441744	0.386531540131852	0.500580145592061	0.460907248995504	0.48644221555017	0.336874385466131	0.556661147526785	0.147765511877548	0.558647614011008	0.449599779793146	0.467475122132682	0.487357629862435	0.250582750019036	0.625398189262272	-0.124554269945094	0.516453194975864	0.541418073079781	0.623902543756967	0.626867971168987	0.402374378104581	0.628456093817973	0.511647015122447	0.652829628725463	0.346865882273954	0.423832185361109	0.587143085337484	0.492861136434226	0.654862807159927	0.276317518259216	0.550318697653705	0.630494333206592	0.308201328965332	0.585816317537839	0.207150447113515	0.636377380561404	0.518100373312144	0.26918456004955	0.545261547510143	0.308438997227121	0.481379808865787
ITGAM	0.715314076484616	0.727988042254924	0.308288321253342	0.538888800956266	0.514544613942577	0.75754122141332	0.144389479659855	0.673415640350027	0.54660649261435	0.466697926886376	0.44571321224433	0.543508923179631	0.594370927149701	0.416748207951214	0.698772282559783	0.62319528005944	0.625729551501602	0.654315719937925	0.60178249578068	0.484704669248306	0.750881456570956	0.398064466402243	0.507637986114056	0.607050909035695	0.569508873029337	0.520528584282648	0.372745008680278	0.465882463384164	0.66404276657138	0.563389754703533	0.731796820931366	0.399302584853977	0.393093797385782	1	0.43856994473725	0.803375907280013	0.729586499590948	0.663095658716867	0.425119524058918	0.757361193442928	0.383484465494586	0.361382776233633	0.70819175928292	0.627285949174273	0.430805603753559	0.632261272305617	0.515793150733989	0.663114044564412	0.502047970485985	0.535873224297483	0.263137726315673	0.534506901755197	0.486091863567098	0.587264823959267	0.610248253560308	0.475890711516423	0.52936623906468	0.212861912321512	0.331460233288629	0.487815303110162	0.684064570578941	0.477176263326955	0.492969526412088	0.404557288434168	0.370739229469265	0.625173963504361	0.0849216267713208	0.277897275284912	0.248208975996191	0.181923047631803	0.444056811690496	-0.0794452274027429	0.370509299483594	0.570318603642489	-0.0894124771054083	0.640583758173898	-0.132754563561916	0.416903492556851	0.733897583343165	0.0260216618475911	0.530861183535716	-0.00554526871793428	0.20913234306502
RXRA	0.334377139797973	0.245032589265893	0.136828604441632	0.308037944508423	0.152523179782425	0.28343812436777	0.159220144818199	0.33235295726774	0.130129392957968	0.196975116582181	0.311752758927678	0.176069375858574	0.276793865716844	0.0318914288160823	0.283559810882149	0.23153362011857	0.454552492537379	0.311045653771985	0.29971387302317	0.367158886269501	0.311128855754318	0.201189998252902	0.26582129529508	0.412247432183706	0.367138411206965	0.10292890154906	0.615054915354139	0.496037817233894	0.415150005928412	0.208165638707521	0.458888433476115	0.47601168469495	0.475506103005374	0.43856994473725	1	0.316271781130135	0.522941823622864	0.327769134683516	0.127886222701012	0.357552316361875	0.306385466209129	0.450508211240246	0.334778234503973	0.494483798323842	0.275793809648569	0.350341536182786	0.260664258472014	0.442140586521056	0.253401525637004	0.236710660071246	0.182836469266489	0.301886044606966	0.352887713944194	0.111577051230685	0.350218308698019	0.372881535812767	0.461336244886386	-0.0301928645917796	0.266819058065272	0.269631788690301	0.320436686814437	0.544868196959504	0.480296242153592	0.480629377557721	0.350123785856156	0.434533221980326	0.405039880965411	0.447461298580437	0.452983361198894	0.491175821219365	0.467113949703903	0.262102962112201	0.410373360324591	0.417439417542029	0.312988944911619	0.330261648724318	0.232792060165756	0.393015001739139	0.352608725110776	0.223352115771819	0.266080426261112	0.312747179092957	0.395650979721794
FPR1	0.907537959051406	0.857449095177779	0.448847634292856	0.654014037121989	0.604657549984627	0.842210555797472	0.274953245292527	0.785987261631111	0.592923885618395	0.377521878620784	0.401236073626204	0.764890927989244	0.630556122869614	0.565369489488857	0.81462410852111	0.744302543261269	0.780399463807034	0.78635401454377	0.750344320226341	0.583307487020941	0.932308256079012	0.458301208871955	0.701177324752066	0.667414684416864	0.688487207979965	0.633929536898961	0.403638952923765	0.480740304696319	0.869091192359755	0.647849584650712	0.758969639008573	0.427133247279372	0.533808085688259	0.803375907280013	0.316271781130135	1	0.799112720029017	0.735252910545203	0.567568224658416	0.819868521229743	0.536148523161443	0.434219737828545	0.847815833688422	0.640847783514421	0.359233699422324	0.737241890215411	0.619915426038082	0.752785734872634	0.413464947473899	0.612764198914612	0.153569841865699	0.576587230602591	0.544138673995363	0.705962762280051	0.569954571825846	0.365095071144256	0.652562432960555	0.253130580375585	0.399806717873879	0.574430766848803	0.828076772658051	0.455135017365287	0.42755694108498	0.44261522247784	0.469345418803354	0.667361797704489	0.0704789516626155	0.200042123222502	0.356344273664279	0.137653407862661	0.576683486625415	-0.0644971705671847	0.401886671291148	0.651953616495051	-0.103185492395535	0.705397164100543	-0.159689782978736	0.50089749950617	0.808733231476514	-0.0239224982835936	0.638095655990242	-0.0373807200461834	0.238255531290856
CD81	0.806160586449911	0.731656542171592	0.255233951942922	0.695022418470594	0.406696561270245	0.796274828929316	0.396465347619365	0.742628323682515	0.563224239903357	0.636379820874577	0.714866555843592	0.6976973661365	0.787720799276746	0.5543190990054	0.823702419747184	0.824413555702272	0.864512634239371	0.743511188212089	0.826185357766329	0.815320510225281	0.792933051153746	0.488130932970926	0.542282061296136	0.720004777851661	0.839020306045612	0.609071301579504	0.705450127559704	0.805715882550511	0.773788631093941	0.748602931497821	0.829226623821516	0.672298188711202	0.678962990674347	0.729586499590948	0.522941823622864	0.799112720029017	1	0.891884153362178	0.56029979936205	0.758192205111098	0.639000084378366	0.617693508655523	0.752905072493017	0.798469817424424	0.641352984521635	0.568278558378579	0.659644751113302	0.742485366112264	0.643021347348988	0.826804762113474	0.474285927314386	0.791614342157298	0.741032349267654	0.655639680763308	0.828284542750014	0.570497139669766	0.661978059466239	-0.152043447856276	0.402705832322242	0.60832016813644	0.728165989971419	0.688739206518088	0.696640029826363	0.791312608206814	0.523211029052268	0.828862023584346	0.335975837137184	0.635355088193518	0.554323093267248	0.54868365386988	0.657522122232665	0.203605466461817	0.685447943920168	0.782457224854525	0.223876523663985	0.683655259717023	0.139025803215492	0.753564994321053	0.803884802680741	0.247463488373759	0.731201626576057	0.209483865888628	0.415388320150871
C5AR1	0.705151742164183	0.67736290704151	0.198799109149509	0.596196138079755	0.365250998054998	0.711579726577676	0.259382879045111	0.743900802639962	0.610178617028979	0.660421831575337	0.770474090448446	0.617100097320221	0.729781241070293	0.592415814692711	0.816043300641566	0.758895122657738	0.716139181105861	0.61171536806885	0.815204834594339	0.828540933130482	0.713285678887218	0.425684716547005	0.389691054170745	0.727986750160112	0.766460742201813	0.815496009454599	0.532277582050477	0.679352533071272	0.64108698004365	0.769390543105861	0.825049715838464	0.479428357005846	0.62466656315803	0.663095658716867	0.327769134683516	0.735252910545203	0.891884153362178	1	0.479502739893318	0.688785133055318	0.678833241220639	0.431866707313201	0.675410115839086	0.754847942464851	0.71885160964868	0.527842772498862	0.45741287876114	0.756371788623309	0.762919922699114	0.83429669799916	0.555056955450154	0.855339650291615	0.610368827083953	0.58557754774116	0.775742698832898	0.589724017566779	0.456806988980055	-0.163945574664505	0.39791601418206	0.518187886477125	0.718514776088687	0.595058804672904	0.691226281696582	0.680354249914667	0.380650777598653	0.741414747990817	0.196141120952997	0.551626635740368	0.359835536571724	0.399125678772615	0.462752082899414	0.0664121063511576	0.549062259954967	0.636884668787208	0.0634741915151234	0.778460334087601	0.0145694088389765	0.665938531639914	0.853112800351542	0.14485685715139	0.680345244628076	0.0750238558076639	0.226092152737178
TSPAN14	0.656114275594004	0.639466771838706	0.0554138876210781	0.787778650975122	0.739201646465674	0.817610075506885	0.709284290398304	0.439919385341719	0.633403774495794	0.576227476802547	0.174442743872998	0.714380206382513	0.652661544164029	0.576310010996156	0.623827569240385	0.746376536264211	0.733288901039115	0.700270309061871	0.453142031126202	0.39104842417355	0.460184100220135	0.151421105353502	0.642823289559362	0.106943208315079	0.751433639314978	0.446668186647874	0.41547248680591	0.60193738340089	0.6427131116264	0.74146163133933	0.300779062869008	0.293108916636082	0.370860981199602	0.425119524058918	0.127886222701012	0.567568224658416	0.56029979936205	0.479502739893318	1	0.259663709264888	0.395947999378866	0.46153281130129	0.39692042024125	0.468741071715586	0.546150915064589	0.60449067133174	0.694565883442192	0.272554174545307	0.23366144162164	0.523232205880259	0.122274083559196	0.466803502132718	0.471376920319661	0.66796894910656	0.584660662490767	-0.0692678796587129	0.471273193657553	-0.140164114632707	0.549647155835382	0.708431068967876	0.675465413882689	0.297358043272743	0.234006697217737	0.404390986704758	0.405127604203668	0.646268509732018	0.274424020106701	0.189734656872867	0.449143339950451	0.277100511338613	0.505440927534247	0.221695509995234	0.42788812312829	0.730917776116044	0.19410510846771	0.51986409139445	0.0870895974941051	0.48027800876738	0.578592937709999	0.233670508645474	0.760765642739696	0.113330293652617	0.344026682423192
LY96	0.777073700828528	0.679120158075968	0.482796788102955	0.402183639601608	0.294504693786836	0.630758276161468	0.082339331563651	0.71359439217189	0.416318611004645	0.314179036937138	0.56186901693376	0.571837093859475	0.524397136288348	0.532946993759468	0.70030495308318	0.592151374526651	0.600334922385055	0.616251273619394	0.704803542016294	0.610564541537221	0.894804649180659	0.469027863420587	0.554731965919678	0.767936380870091	0.472778509855889	0.561869488789442	0.336384776812743	0.337904040179751	0.691301334641696	0.485254116031885	0.798880380754154	0.415003418868482	0.461468549492505	0.757361193442928	0.357552316361875	0.819868521229743	0.758192205111098	0.688785133055318	0.259663709264888	1	0.46123611561453	0.257856304345465	0.801736990761998	0.64822890613493	0.29841900055203	0.568159307864042	0.366185619646594	0.784489064993667	0.494581121319889	0.598808343184227	0.271124035412373	0.578121596612471	0.549221268333468	0.50231020877373	0.478701601726302	0.572882803586158	0.500094662687406	0.287147356672203	0.103245586190582	0.290455896590361	0.615460826854187	0.368840559429096	0.462271457359396	0.40833035144668	0.274312808677008	0.534699819679513	-0.0926585506752456	0.271886829604812	0.172724859002899	0.0993987530126988	0.424231517170169	-0.175171117955212	0.288990074477491	0.475109187611671	-0.228365825817622	0.563345294324754	-0.232051513594371	0.386359903817598	0.693107214272926	-0.173776396413003	0.426806231800405	-0.160906420322487	0.0557748463736793
NRP2	0.490233112153711	0.348037340062949	0.499247332778132	0.422198431145286	0.298675302171033	0.549463084219279	0.356392007887614	0.404720283677085	0.196468453805795	0.39836401645775	0.655549866333835	0.528283772044108	0.597651949717012	0.535523472606528	0.482169390106203	0.583729311845183	0.465475145882055	0.434398266316951	0.440278801930608	0.637742368347394	0.440993901635371	0.27900427788088	0.264559484317812	0.510973802123181	0.542132052516394	0.603344455038342	0.50972475707082	0.432906081044592	0.49018055372387	0.517737734135686	0.588954772754604	0.28644792372549	0.495753099705736	0.383484465494586	0.306385466209129	0.536148523161443	0.639000084378366	0.678833241220639	0.395947999378866	0.46123611561453	1	0.260683471039893	0.504133721464045	0.733719746203793	0.50188749791174	0.397813639417561	0.267860286400977	0.501079816553303	0.601384433528504	0.639218858621487	0.394784559193426	0.620360557258431	0.360156548674711	0.324574795890029	0.547314398038694	0.555086830752985	0.223697653499322	-0.160464641369965	0.289286363626493	0.408348679864011	0.521808348518242	0.35556528898475	0.333368091727042	0.471402107681983	0.117130712338912	0.444321351709497	0.0272557694664621	0.369690485892898	0.305373039219684	0.209684750641669	0.256639960942815	-0.0356212900645866	0.362200048027913	0.428490676972747	-0.0138083601419397	0.574548870962356	-0.0755834649642579	0.474146278859248	0.588954576332527	-0.0314611772316931	0.648622484608208	-0.0563193117678777	0.135130233436899
NCL	0.483032278482237	0.4377088042773	-0.08474340927988	0.559157473305863	0.390618769384655	0.454431581334338	0.404693169119621	0.378685765574486	0.39405272751528	0.31177752475502	0.154027912284808	0.53977786270729	0.539636368917554	0.126276510700137	0.508164061219088	0.57394100435978	0.742465019129152	0.607849830743132	0.501683332087086	0.311191762780098	0.395712650069956	0.114018649337951	0.387844548860579	0.146324817647996	0.787013243803045	0.192850643732011	0.69591021519237	0.79033180313111	0.579018450933726	0.341699959384333	0.266836384700814	0.889904963300747	0.608592365133587	0.361382776233633	0.450508211240246	0.434219737828545	0.617693508655523	0.431866707313201	0.46153281130129	0.257856304345465	0.260683471039893	1	0.41997822718514	0.400327103132576	0.295820058524428	0.365013971807052	0.718320035987096	0.251699561165018	0.14740576457404	0.49720367970045	-0.02622087793716	0.3226623934874	0.580136779935625	0.548423803667454	0.538771739551498	0.0831694173391054	0.833091856674808	-0.256718423129764	0.564335511586575	0.644514898928552	0.524083004079099	0.815149711129795	0.597569614795807	0.845384770873796	0.830677355025671	0.804402723114118	0.795046254327176	0.65567309584009	0.897139235644634	0.828719162220518	0.864346410410036	0.78608996306624	0.919704133069956	0.782176250655564	0.80670462600538	0.405959067709456	0.734523040435175	0.860550325408408	0.335725362868331	0.732384697334099	0.571672919048994	0.745163752644632	0.893830824413317
CD33	0.847878284261575	0.775550372033405	0.542122068872951	0.529334380161928	0.482057287838182	0.688033710237443	0.243160995606349	0.706236955434425	0.386289065140324	0.28750488215426	0.444088586902128	0.696242098249786	0.600456741059603	0.539311708121761	0.757290815069417	0.717826208246599	0.686482730868673	0.745938686262505	0.722253950448731	0.561280712086415	0.885109734939401	0.51772124743738	0.638381796669822	0.636806458884417	0.572900712176913	0.517551339426872	0.353462028532412	0.417013465647273	0.819697770097914	0.49652786279964	0.761024167037782	0.451056465453729	0.58499409895562	0.70819175928292	0.334778234503973	0.847815833688422	0.752905072493017	0.675410115839086	0.39692042024125	0.801736990761998	0.504133721464045	0.41997822718514	1	0.646818276840526	0.174043457959574	0.627552719589892	0.491989899833055	0.714717410963368	0.327163113606661	0.581887646910676	0.0974823863783218	0.469469820764345	0.541716316060492	0.585514244309429	0.489484339666226	0.405181141054849	0.667131982865827	0.260137454712486	0.368385246714043	0.44864389800752	0.725172142811401	0.461125723408374	0.395708721492878	0.448147115451066	0.443746997659778	0.613893384117389	-0.0125400767173482	0.258309206397757	0.314868958018222	0.130292413186927	0.601420197664648	-0.0697195232831348	0.417094620357576	0.59769660309501	-0.0992328860919765	0.618711124284526	-0.122229512811283	0.532093498961995	0.67655202950822	-0.0782856167218208	0.499889883650015	0.0085205402308464	0.315457507271554
NRP1	0.63862949276849	0.558179918839452	0.376378620919266	0.580104235461007	0.34860103781703	0.67816292046208	0.300809453105789	0.543746039659189	0.365703322163794	0.566041028773627	0.721825180668941	0.597967325784369	0.683022766735992	0.530475231931072	0.587610078512367	0.664361326551759	0.641328687977766	0.573469635060049	0.612206478329689	0.74959050237223	0.64589603491109	0.231339619839731	0.398971938134322	0.677692955437989	0.636599746095417	0.57828868252268	0.61744071372837	0.578451526494161	0.583391219782195	0.666403760664626	0.755331739426375	0.469787735730176	0.57457075441744	0.627285949174273	0.494483798323842	0.640847783514421	0.798469817424424	0.754847942464851	0.468741071715586	0.64822890613493	0.733719746203793	0.400327103132576	0.646818276840526	1	0.584665845770648	0.566317408515428	0.368778356077548	0.657516820607115	0.665167825430315	0.698517439648489	0.45778399188394	0.752772777364476	0.578658275809728	0.489812214505136	0.699700296814064	0.633202666145286	0.401857437962181	-0.186638994990812	0.290049253746594	0.421254843224873	0.616244911699651	0.514186448522965	0.494102428899673	0.590185136532651	0.262884112559728	0.612276138832848	0.134461385677188	0.501217667446847	0.379353039030991	0.341842537623249	0.400315376695796	0.0581059916682619	0.450147576672607	0.563138999890805	0.0373855587787542	0.588046899031071	-0.00960957730516314	0.574491415056448	0.764059933523833	0.0954568594571033	0.672422592123443	0.0384053216411521	0.234245150406086
TFRC	0.328125933732816	0.382567140138332	-0.214374918654928	0.544491175281486	0.266969547897825	0.585884957898923	0.346477372673744	0.375781356746855	0.590180858470502	0.793648761283542	0.651935710022389	0.295287850417952	0.610518681021777	0.469924418190154	0.496160584013189	0.499402093799549	0.516563145656085	0.292768464557035	0.472618905445603	0.673680694870764	0.270490157719196	0.197225910253386	0.0966352395335896	0.394093657149066	0.653748810919195	0.621350933587512	0.537010653524072	0.668378560746203	0.248020610196992	0.76117676272445	0.497236548219649	0.298945553956666	0.386531540131852	0.430805603753559	0.275793809648569	0.359233699422324	0.641352984521635	0.71885160964868	0.546150915064589	0.29841900055203	0.50188749791174	0.295820058524428	0.174043457959574	0.584665845770648	1	0.338429495673201	0.405984105134895	0.417425632612863	0.785077879722867	0.661039642141473	0.645945191721804	0.783096638401508	0.414448044237333	0.476461718600036	0.751878960577902	0.44972711727887	0.124185313347571	-0.424349353796003	0.322956956094808	0.524614374073416	0.439174851128341	0.436341476939473	0.58627292026671	0.566142250361562	0.155731883805648	0.587695231996119	0.35296840876465	0.492859176487901	0.309693074037208	0.474089326395625	0.181329221486901	0.178361983044839	0.424566518955256	0.462264595083696	0.214617515470683	0.583361643629492	0.110802009419222	0.473788656449189	0.651648239211373	0.345906287268381	0.694731717104971	0.103140749149345	0.102310217915797
RHBDF2	0.770816713901417	0.755248641311099	0.268118144793609	0.715016539500124	0.727286433303546	0.730942114315907	0.371699685196921	0.68194489715205	0.643528694842976	0.349094863652829	0.186555953631312	0.697344062215599	0.494045914415661	0.382501016440632	0.635993056094093	0.575760764341243	0.648821770935055	0.706702304067589	0.51333025429657	0.387330696507795	0.709359198651167	0.130395539591846	0.66330792269583	0.375976904086373	0.578726263417586	0.53348772242691	0.418859805475592	0.348827986656319	0.743330626367942	0.557252310089927	0.502966245463372	0.237175804619523	0.500580145592061	0.632261272305617	0.350341536182786	0.737241890215411	0.568278558378579	0.527842772498862	0.60449067133174	0.568159307864042	0.397813639417561	0.365013971807052	0.627552719589892	0.566317408515428	0.338429495673201	1	0.433562016746025	0.608058079186157	0.256804463378198	0.457311192903996	0.00718316221172016	0.453864325075567	0.315639161556076	0.682927962336491	0.36528416142402	0.0928615332064484	0.590193696263399	0.209954214437221	0.529952591314274	0.546438077846402	0.705123952394084	0.398971844808108	0.284473494861402	0.263894973522042	0.431731004166806	0.57370025762206	0.0882479051821988	0.0511457167997257	0.321722566557344	0.0273380382427648	0.558048721598595	-0.066616507446614	0.266823716916449	0.550444757605568	-0.0759926204993396	0.658029533684213	-0.175351317011476	0.434663576304683	0.668272031168664	-0.00894681481611836	0.557186523170576	0.0203751595902234	0.244818030764001
NCSTN	0.64119952549353	0.63749711833338	-0.00954707737640481	0.671891261210331	0.563712085594884	0.728043940639215	0.536749939394205	0.480767191603491	0.469650022395047	0.374148818795229	0.159722856685827	0.642237083047507	0.549799822191178	0.342656319000417	0.577555940437731	0.687768140793442	0.796011132694654	0.672945763659677	0.511111615135205	0.374310583480627	0.548776928205753	0.354226506308745	0.534296820661183	0.226998465085497	0.759527770895675	0.249862345180763	0.507320734044005	0.720388738263678	0.69917081363694	0.576962660137154	0.363627300420893	0.629439466008925	0.460907248995504	0.515793150733989	0.260664258472014	0.619915426038082	0.659644751113302	0.45741287876114	0.694565883442192	0.366185619646594	0.267860286400977	0.718320035987096	0.491989899833055	0.368778356077548	0.405984105134895	0.433562016746025	1	0.321828219165802	0.145942995070404	0.517367397167541	0.0442892045911226	0.341085877355923	0.481885854865523	0.700530709625085	0.615148410847609	0.0659307619782213	0.737824150542877	-0.126307909717795	0.526978485527395	0.770885895493955	0.601955963810314	0.539299965960996	0.41099995032446	0.603617162019211	0.635591823408653	0.706036455586075	0.526140449559529	0.399465025910968	0.665014310426619	0.516769435988464	0.727909558737631	0.449933863727094	0.631662700659581	0.754966162408215	0.430974960118753	0.379290633569724	0.371911427094733	0.617746980925022	0.432845586840976	0.461588585312782	0.647419553986835	0.38040100240216	0.620960932593033
TREM1	0.689615070436058	0.614706163110294	0.330444788199521	0.437967649497168	0.324725880265759	0.62076188197291	0.0816518714835749	0.702780144831856	0.472888924263756	0.361115315602142	0.514514771563064	0.541934325059399	0.52464408045311	0.427600246291141	0.673432359206077	0.585574714818396	0.560265441946451	0.54573967912177	0.751462381740513	0.607907466615603	0.796287490014096	0.339344263578229	0.446971397518773	0.768208743983141	0.51078917673634	0.684280856795489	0.362464510024501	0.388304223549806	0.645288288652696	0.509268612057342	0.813369917597961	0.361829326813325	0.48644221555017	0.663114044564412	0.442140586521056	0.752785734872634	0.742485366112264	0.756371788623309	0.272554174545307	0.784489064993667	0.501079816553303	0.251699561165018	0.714717410963368	0.657516820607115	0.417425632612863	0.608058079186157	0.321828219165802	1	0.577542818528546	0.572115585829298	0.292482308854155	0.659388421021258	0.475130956581776	0.462061045781509	0.499838872919997	0.55653954795612	0.42868870924061	0.124005838853228	0.245723463870485	0.344111920709333	0.663539981633265	0.401034521496349	0.521098192783799	0.418933273231181	0.288639732907128	0.576215683488439	0.0154824111569838	0.266054493800493	0.206050032009539	0.14015243023347	0.367625833864216	-0.135083088712212	0.279752471409373	0.405519903459966	-0.146682430838248	0.684314406431902	-0.162625217627794	0.435042487165572	0.756576387747127	-0.0316656796418493	0.436518549508671	-0.107633517044083	0.0741099525533946
ABCA1	0.301744153829747	0.300918564735107	0.0650551278058774	0.34057358075333	0.0569498046371012	0.458616126007362	0.0894085842260648	0.375762135686377	0.364220518047677	0.668710991214289	0.784659665875728	0.243393383549902	0.595597115929459	0.425152419291523	0.481605101897993	0.44299685840349	0.36475684174216	0.253733451605673	0.542612746530164	0.70329775007342	0.374841429743332	0.183926490568582	0.0218834913700052	0.6267945389272	0.485396079553371	0.686144373997939	0.427550614312788	0.47910136325727	0.215832101171959	0.58653260789611	0.646052491118307	0.289285847474587	0.336874385466131	0.502047970485985	0.253401525637004	0.413464947473899	0.643021347348988	0.762919922699114	0.23366144162164	0.494581121319889	0.601384433528504	0.14740576457404	0.327163113606661	0.665167825430315	0.785077879722867	0.256804463378198	0.145942995070404	0.577542818528546	1	0.684898463019588	0.63595337249653	0.797316181586002	0.429268551218936	0.337558930307796	0.675479859299282	0.725537682812836	-7.21854550979921e-05	-0.279915627705928	0.0629951111628052	0.316244065942053	0.400102550848199	0.369727533888976	0.590080229382913	0.533300832263581	0.0399023218871072	0.464535005525798	0.10734143394199	0.479918687567014	0.123358345061202	0.317916465320234	0.0190547108494264	-0.0340901461908778	0.339636301969625	0.272091831723218	0.000804034890912517	0.590859401947296	-0.04742952980956	0.407803284368733	0.677624348357065	0.144072887327867	0.552740224603284	-0.0922358344077785	-0.0804173652576265
CMKLR1	0.648509155478972	0.612005433416929	0.12536511051219	0.653900401836076	0.301894073667287	0.675901993628758	0.436145799560158	0.647497831496124	0.555073521107981	0.670675151036728	0.686763651077745	0.657114876439527	0.732166583134865	0.563824503087257	0.75527733997805	0.771034126391759	0.720045660594198	0.634775170114866	0.72316756118176	0.817776752311124	0.611754758114367	0.398000213306825	0.380958825871741	0.505937952193686	0.752126929608883	0.64569899789516	0.642459203537496	0.673101944644598	0.616759904712334	0.739371123871787	0.621138565231363	0.507458375654075	0.556661147526785	0.535873224297483	0.236710660071246	0.612764198914612	0.826804762113474	0.83429669799916	0.523232205880259	0.598808343184227	0.639218858621487	0.49720367970045	0.581887646910676	0.698517439648489	0.661039642141473	0.457311192903996	0.517367397167541	0.572115585829298	0.684898463019588	1	0.417941091702221	0.765229695074552	0.613708628064216	0.645335523219433	0.690790773658308	0.432777920174913	0.436708334285903	-0.278746318346224	0.309634764711269	0.562717897744763	0.610778742579605	0.475724194487916	0.601140319576158	0.75035578463698	0.378028143608238	0.73080884722546	0.240498816730254	0.527936357625845	0.483982033055456	0.433470391941755	0.464225301200263	0.202477044232676	0.564981795511647	0.631126069781459	0.199093058564902	0.587068336129758	0.130186910566277	0.720011072109322	0.708271794206981	0.213371551047591	0.686703184897019	0.112468587104068	0.278849727129806
