""	CD3D	CD44	CXCR4	CD2	CLEC2D	RPSA	PTGDR	PTGER2	CD3G	ITGA4	CD8A	CD8B	SLC16A7	GPR171	KLRD1	ACTR2	ITGB1	NCL	CD96	PDCD1	CD69	SELL	CRTAM	CD247	DPP4	ERAP1	CD47	SIRPG	LAMP1	LRP10	TRADD	TNFRSF14	CD46	FAS	RACK1	KLRB1	PILRB	TIGIT	STX3	CXCR3	LAG3	PTPRA	VSIR	ADCY7	CD226	TFRC	S1PR4	CCR5	CXCR6	JMJD6	PTPRJ	TNFRSF25	PTPRC	CD74	CD63	STX4	SORL1	TSPAN5	TSPAN14	TNFRSF1B	F2R	CD81	CD6	MCFD2	ATP5F1B	APLP2	PTGER4	CANX	SMAP1	CD4	TNFRSF1A	HLA.DPB1	C1QBP
ADCY7	-0.193055376524402	0.507325989562269	0.136362641934935	-0.129546960356834	0.227847155068394	0.0365926871303483	0.0587133937095367	-0.232624923968961	-0.102106887797663	0.132101769198197	0.0702979007956166	-0.213304188372019	-0.015096176872727	-0.249602045541392	0.313494981670888	0.646210572475986	0.692405454484427	0.684638071434104	-0.181773410769627	-0.411089311361466	0.196960053699406	0.0904870460391517	-0.240065486957707	-0.253172756664792	0.0324806879255175	0.737719606314331	0.291917016131978	-0.290265177487085	0.401150596042372	0.297647689047406	-0.149329992250994	0.204298114155034	0.413636819031843	0.431713730553424	0.179221259150597	-0.0969432579578744	0.508291140381796	-0.0510852412060281	0.350737567036716	-0.427893495170737	-0.331508448730973	0.779380246853256	0.420835782100382	1	0.219857533558236	0.716344960994463	-0.0726394630980713	0.0508630145984088	0.00627484169857902	0.388141677703703	0.748396474435181	0.179219000492708	0.611453924941523	0.722682454819467	0.576731419544485	0.41083326007414	0.791220600898878	0.566141218392323	0.820543671009321	0.652441782405875	0.460281240797884	0.693031575722752	-0.162811905736422	0.721678061854888	0.483263275203051	0.703166795342567	0.271729270475392	0.768328649954122	0.280583238362827	0.437070847525526	0.84068954550236	0.726171009731885	0.495666271823927
CD226	0.709299489520886	0.392159038639796	0.69827484140356	0.66947891423826	0.794617961394951	0.708848896416904	0.322278795697551	0.754298681177012	0.720578057739668	0.472964925245612	0.010857929478279	0.220137059957489	0.66117522507276	0.69014687666004	0.188087333749348	0.469124361470458	0.43996285606585	0.520850707970167	0.569803932865028	-0.146523193748064	0.661141772645562	0.598191361740217	0.0372522675938836	0.507191279892546	0.869498240123484	0.487731089473355	0.671944641324847	0.414137537182639	0.264721089537343	0.165602264500776	0.693900725494676	0.729958233333099	0.713194823438126	0.365664436441913	0.725645546973107	0.784444528592294	-0.241285192339128	-0.298607457828937	0.668721758512023	0.352119028742938	0.178315182926638	0.227288221434174	0.281154412593306	0.219857533558236	1	0.470606978482727	0.517882443290907	-0.49377899670515	-0.355781627903185	0.703361062176533	-0.0156673582017885	0.882918836823348	0.605132674905779	0.265250226793893	0.428282933197375	0.57088776009292	0.15143352749869	0.317380174735578	0.273478627663658	0.580929769561699	-0.498743070148956	0.224978868252982	0.336478705735091	0.416730026742773	0.470795265139637	0.258647814474222	0.709073336163434	0.23394920518652	0.690639555032352	0.675139699373668	0.241012623965412	0.262131849003713	0.606949647260585
TFRC	0.257507409092751	0.663071402077839	0.448089363484192	0.189737706501657	0.397636492904201	0.605000271022199	0.00194275156876334	0.232988836532654	0.214669776326923	0.233051894637015	0.0919686602748029	0.126966047128157	0.169256885604734	0.209127004261751	0.0859662703126827	0.927196847921322	0.863281605007497	0.937461745951971	0.213812312624535	-0.196770480538695	0.481164723365132	0.484435231269982	0.176670930415962	0.145287169755698	0.314012220601379	0.710525899120242	0.670784866909107	0.215434674403112	0.750203466936666	0.560580290408281	0.264060238617889	0.509559804501765	0.698046168946253	0.318815687464362	0.702718624403292	0.11440473092068	0.415369074932981	0.101438111560702	0.505630584670183	0.040023214524699	-0.0987182391873424	0.856809475377716	0.776767330210088	0.716344960994463	0.470606978482727	1	0.35538431306997	-0.229972135825643	-0.105969428678032	0.779389100264636	0.706586160495364	0.305222808737581	0.634799118040207	0.871751897600579	0.893924384007565	0.854848813890144	0.791194356882698	0.872801290856443	0.757517374345346	0.863271638379464	0.263709197094735	0.856127399619334	-0.0839484196602008	0.934220594710734	0.890196639351858	0.86646695197098	0.48765430863717	0.884512041529555	0.76577333180626	0.686294132648208	0.826198346294395	0.868672633393823	0.904654025338959
S1PR4	0.811991723015292	0.228262663106271	0.535614719469339	0.674320075884965	0.454249565999995	0.790498846654087	0.23478754872016	0.745478009427852	0.748482851671427	0.261348426194301	0.320985370942402	0.631294641189535	0.369960855248226	0.708902143832033	0.102475285948893	0.31460104786893	0.211667309390947	0.202228813648475	0.779325038397371	0.227473326908886	0.41074543484265	0.503661466880962	0.384030637130057	0.790410269469933	0.480245642233615	-0.0108418306493789	0.632414906643405	0.832240036540912	0.31344606181557	-0.00963062406880787	0.749502178792907	0.548791339697173	0.492792086358285	0.133875315163766	0.74349581741826	0.54943932575281	-0.248934283686848	0.172223066424528	0.38495834861082	0.687250797972505	0.451943087601917	-0.0990444310379514	0.342136770313637	-0.0726394630980713	0.517882443290907	0.35538431306997	1	-0.225340001376726	0.177991100359177	0.491890226780327	-0.210750981204007	0.495533925990719	0.280145542410464	0.0647220043460633	0.20624068617272	0.502531775858368	-0.0897009495411277	0.344391555132326	-0.0664990071457677	0.403503435805152	-0.469364742560935	0.0266662466803555	0.294447530150511	0.173424108766903	0.335607608062527	-0.0305683845485154	0.267303930825753	-0.0427430388935682	0.669929215815292	0.318565346408138	0.0201425258733133	0.145894721362734	0.408694591784314
CCR5	-0.213367564238935	0.245205953841492	-0.314583939492547	0.0285031882341671	-0.194048146291777	-0.447229854912409	0.332009227151758	-0.406452414108247	-0.133422957485234	0.118404519053081	0.620270028488495	0.378982482922607	-0.109148338409948	-0.211641848015518	0.461833090452182	-0.167846628755222	-0.0223434279967837	-0.23050387502094	0.0182019739843734	0.381932589993951	-0.458376118217478	-0.286339912830127	0.0971005320124187	-0.0226257228735678	-0.524063042649932	0.061866806661791	-0.229519786287695	-0.118564351207822	-0.17896792556975	-0.0370660324385737	-0.3085892979154	-0.202958029292748	-0.444082009041839	0.199546172116993	-0.42442094008008	-0.467144718649067	0.390425888111608	0.678407581326237	-0.161223284061299	-0.107370193615057	0.218681127556756	-0.124329583626783	-0.0843835273013807	0.0508630145984088	-0.49377899670515	-0.229972135825643	-0.225340001376726	1	0.549712808085276	-0.407718316373067	0.131639615192359	-0.473533358681037	0.0681740677481462	-0.0887772998921262	-0.218446542220308	-0.402097021055669	-0.153336267937551	-0.0226268934650788	0.00137242759674738	-0.193709762864212	0.511789448411599	-0.068770674529029	0.220445670913187	-0.26877225566941	-0.244111156810631	-0.198858161947387	-0.424216608647036	-0.161236619129949	-0.356850567668233	-0.354278111320052	-0.0859292291733574	-0.0188538400225454	-0.382144936070707
CXCR6	0.0238353942619979	0.222003242388741	-0.225135301431137	0.0610296417926351	-0.228425764508603	-0.0844585187692061	0.221614272690915	-0.191484737581744	0.0728858425179091	-0.0988135028919155	0.496662825939952	0.382956544399981	-0.311791128075577	-0.20867549398178	0.182609417405355	-0.0723191881358135	0.0565542746856506	-0.183737317550037	0.0847322800015879	0.411499418397678	-0.358726447469194	0.0294227721303988	0.174508871914097	0.203626836852175	-0.368099424253688	-0.18374697715346	0.0799002351498524	0.123627275485908	0.141679697362144	-0.178552038348391	-0.117703466933862	-0.146264240413979	-0.230897269819638	0.220374107179082	-0.05889704085112	-0.324928120899745	0.128521762445122	0.633816261063487	-0.355855029101513	0.281175901081644	0.372752644265196	-0.20786571482298	0.0793085024855971	0.00627484169857902	-0.355781627903185	-0.105969428678032	0.177991100359177	0.549712808085276	1	-0.250293076904771	0.115494146725128	-0.291430379541761	-0.0260527158403441	-0.0339836691247106	-0.110815083189229	-0.136294819884565	-0.072353073338743	0.0360864626847819	-0.192148716111468	-0.140535100988997	0.390708029478624	-0.0234225736918131	-0.0265258873007767	-0.137415876468236	-0.109255635975892	-0.150681479702614	-0.440312570851784	-0.149095973904952	0.00852524584153678	-0.342210039630633	-0.0624809861029792	0.022431785351673	-0.166276396701957
JMJD6	0.526294266370518	0.533085989354047	0.73017672509982	0.470328631691598	0.53727844943145	0.81774456836718	0.167030514035613	0.564844301533387	0.465675171258265	0.342022140548044	-0.0610189029245897	0.201914235530392	0.461896001196497	0.502205456543115	0.12008700136631	0.821038675203518	0.762720817457328	0.835080925010672	0.449747339646323	0.107146907233901	0.732121489807323	0.659481847890502	0.395034416172822	0.4753657165375	0.513127111378805	0.561757658562114	0.752308346444796	0.43703016860171	0.717321476674762	0.628339822367081	0.560458262012335	0.536927019809507	0.74170120252686	0.287242555892564	0.867997752650654	0.445400833885406	0.115838230144441	-0.162525356572681	0.640419352665302	0.298987395526594	0.0782213145475792	0.615821071275777	0.785932245661479	0.388141677703703	0.703361062176533	0.779389100264636	0.491890226780327	-0.407718316373067	-0.250293076904771	1	0.458446250972368	0.454021549809719	0.592540217871338	0.708279905351246	0.806645922720823	0.862058208652904	0.537955352753347	0.618802739849072	0.608606914433404	0.793009459657862	-0.110237018695162	0.668653870452128	0.199577235596887	0.758061195097155	0.83890315240893	0.665643846076591	0.71905570567547	0.606373479025367	0.819672720718719	0.813379771276061	0.552850046738351	0.685369374888054	0.878324422817203
PTPRJ	-0.271857106205527	0.573507895132745	-0.0125841393619782	-0.255120065113179	-0.0578469300167024	0.0989200945878862	-0.192170499339303	-0.355087300885794	-0.288704339899637	-0.037452326289515	-0.0126805477676113	-0.162748240461529	-0.178605070750883	-0.337818082386258	0.0157679626854402	0.723375691879395	0.790374842509861	0.768491099211447	-0.295182848195182	-0.112443404088162	0.0447207335796105	0.251829681127871	0.0984204450705147	-0.249385363274443	-0.246492000623142	0.640348454934156	0.336018498970623	-0.22127844205136	0.715687843263918	0.62158357700326	-0.290189627312478	0.0629170452516886	0.331685920657925	0.290277974196952	0.251960326785101	-0.399953573501131	0.718361681945439	0.170029540068136	0.0825451274458599	-0.251535732998307	-0.173834740567872	0.889721849399233	0.707370746893998	0.748396474435181	-0.0156673582017885	0.706586160495364	-0.210750981204007	0.131639615192359	0.115494146725128	0.458446250972368	1	-0.22040475005785	0.376335280151494	0.873729792603381	0.805834657083251	0.558858965483125	0.903821877544079	0.641283780202578	0.739667880013355	0.584271729501976	0.73701762408953	0.913428322209126	-0.258931822585875	0.804933692355197	0.711988191083532	0.897907594448282	0.132603404921412	0.900492863657037	0.378561248056624	0.329904643581185	0.807011381619711	0.814892305134202	0.634717772516745
TNFRSF25	0.642005868778151	0.272746563428191	0.618230189007721	0.607915988282109	0.816622619336778	0.533154218769225	0.35013949565354	0.717933477448822	0.688065370433659	0.403661373861099	0.0569711433511239	0.144261294040643	0.597327094326799	0.614189209193553	0.133123999687097	0.310281787050768	0.202943735805036	0.307685112004248	0.478197212777427	-0.242369354875407	0.571144586408778	0.387946485199846	-0.190377390125627	0.405358980488004	0.885181132645391	0.351521470476187	0.495867286973371	0.320412216564172	-0.0258223451136796	-0.14218871680179	0.637545878287984	0.707063927176693	0.559962230904829	0.257754284257676	0.52969525158458	0.815767432156477	-0.429124898362115	-0.343230577256149	0.659017062714692	0.345564046596493	0.12564192649757	0.0203170380370659	0.0466634357065114	0.179219000492708	0.882918836823348	0.305222808737581	0.495533925990719	-0.473533358681037	-0.291430379541761	0.454021549809719	-0.22040475005785	1	0.511935306159187	0.0611864330841127	0.153478757342827	0.343354480210198	-0.0302396633087476	0.224233143618397	0.112229377792706	0.469097894524238	-0.553184711684235	-0.0147779802416506	0.318541820218649	0.219495023783784	0.225890195051038	0.0368357972990171	0.636097763447623	0.0446490565298772	0.518439579517977	0.570557018685206	0.138354573509065	0.0867594254414239	0.369067276846546
PTPRC	0.504970906480366	0.758069664672479	0.553493253829028	0.591991607037678	0.793664129922716	0.490834010861091	0.573815610231932	0.373934238613027	0.588155794077029	0.801069821155237	0.451491124701141	0.349337466207617	0.553323230724065	0.341972571091806	0.587174310835375	0.700911320845017	0.710586195416678	0.693409712563205	0.520556289598629	-0.089699437185824	0.560666437392057	0.456447264478485	0.271857656949262	0.38706094792215	0.522831634380098	0.67350798722611	0.643201155997212	0.0798561049339711	0.366204344937122	0.35266484219854	0.333007325023329	0.626772321820297	0.703026243045645	0.675365687187988	0.505899844966657	0.272515652262739	0.259449225061262	0.127025025476677	0.718464890673578	0.0784967288059022	0.118379812870068	0.484313184042733	0.450739922294578	0.611453924941523	0.605132674905779	0.634799118040207	0.280145542410464	0.0681740677481462	-0.0260527158403441	0.592540217871338	0.376335280151494	0.511935306159187	1	0.52039029916464	0.503689935270981	0.478561431023482	0.370402495856451	0.573861082351797	0.65902994126241	0.679432474002173	0.0972603671169452	0.420649517733525	0.271379518044242	0.527898107689028	0.494399830256625	0.393849511812899	0.568543508781718	0.435140005147058	0.501580939403766	0.698034884447211	0.405967087967451	0.608760351873431	0.553445487489487
CD74	0.00644173344704915	0.646633501244679	0.32981858359557	-0.0076536085190595	0.185424812416579	0.399836085426401	-0.0877569652385875	-0.0110065876893016	-0.0416654846955839	0.115655936583817	0.0361724815366755	-0.012725907085718	0.0416990210516704	-0.0113611481727417	0.0393882024966064	0.89716969937251	0.888555957558516	0.908327096192524	-0.0370297490074756	-0.132677599980743	0.353618936505581	0.409472893518804	0.12654491152437	-0.0542128702053765	0.058990365560378	0.738882365771614	0.485389828616472	0.0557910737165863	0.74675981432112	0.674355014942834	0.0637391082595443	0.364022757193474	0.514798816174959	0.259421995740056	0.545183788638347	-0.0806257483664935	0.51832317103169	0.0854559747874712	0.355114395404913	-0.0570992872108981	-0.146503923531226	0.892707716915958	0.858386702997908	0.722682454819467	0.265250226793893	0.871751897600579	0.0647220043460633	-0.0887772998921262	-0.0339836691247106	0.708279905351246	0.873729792603381	0.0611864330841127	0.52039029916464	1	0.906856877880425	0.756813592195619	0.872473244888224	0.771488898897654	0.782200020890902	0.809216899083872	0.48602066337535	0.963941514258223	-0.0921640569351496	0.901271347318687	0.877596586584877	0.928283711065834	0.41108340262662	0.897929565520203	0.632111372372531	0.615310771744673	0.886432539555904	0.973132086799048	0.824698858962718
CD63	0.210448224128269	0.661913153935046	0.359280934501148	0.148462432218553	0.264324198494737	0.601110700785523	-0.119079640894461	0.159415322810283	0.129201819556446	0.146023780728956	-0.0293161567721551	0.089889303808575	0.159031632517243	0.163881954341735	-0.05888233417637	0.896048482850616	0.892465959262033	0.947684607370849	0.132967871044641	-0.0539331979132294	0.378292332044643	0.625674212185592	0.28612811785549	0.14999711436568	0.205979759024704	0.681706668347089	0.692299022839002	0.209215976911984	0.863828405686329	0.729882316450989	0.175490678975214	0.423958591633512	0.64671487010672	0.316301364773629	0.716925600236073	0.0276836083773685	0.480726440627223	0.0940703246490576	0.35205344663811	0.0959732240290251	0.0196420735937163	0.881999862798523	0.870941745772893	0.576731419544485	0.428282933197375	0.893924384007565	0.20624068617272	-0.218446542220308	-0.110815083189229	0.806645922720823	0.805834657083251	0.153478757342827	0.503689935270981	0.906856877880425	1	0.908758172861615	0.806917847058409	0.780378167995502	0.684761062078003	0.77767973685636	0.337634759441704	0.941286924984154	-0.094976343325103	0.946970063184893	0.973621406816683	0.939424450415218	0.437631220106921	0.905564451163244	0.784960053058166	0.607902200603137	0.770600976124588	0.851511151381136	0.952980692506682
STX4	0.466545974588117	0.571609556057336	0.501476587014575	0.331733708251492	0.394850152622762	0.821328941895101	-0.120530584671177	0.442734428830542	0.357728080758742	0.216959954422274	-0.0389379733711158	0.214396703754463	0.295064094228587	0.390514562545878	-0.106669457909846	0.845438070710138	0.792869157668284	0.855752544318284	0.361922313589849	-0.0505318975545279	0.531343464193344	0.739343343528896	0.360267502245641	0.3995876790711	0.395346008510053	0.501657107157194	0.815343683073727	0.456232488910817	0.860498155283766	0.621414992107552	0.391060053856696	0.519727471234108	0.776673147189294	0.336752372559296	0.889463215790107	0.237498954247462	0.276499585515644	0.0362146858951432	0.398653315395006	0.315984168381603	0.134594628971298	0.68947414509833	0.846966415591129	0.41083326007414	0.57088776009292	0.854848813890144	0.502531775858368	-0.402097021055669	-0.136294819884565	0.862058208652904	0.558858965483125	0.343354480210198	0.478561431023482	0.756813592195619	0.908758172861615	1	0.649223953111031	0.735639085867387	0.507700599729594	0.761598613900829	0.027207821175117	0.772752084985965	-0.0390274738107995	0.858949447725532	0.935919264598935	0.77841839622936	0.528793844940031	0.745507728205442	0.911838749648791	0.656814543174309	0.620988752369565	0.728895926748176	0.965418242899728
SORL1	-0.216224835338987	0.412806299959688	0.0524096460417242	-0.306605028439548	-0.0245113178690708	0.217435474729544	-0.326348562516609	-0.19969223465334	-0.271401239354867	-0.0922616880590867	-0.159293163883357	-0.234505678741748	-0.172229302898385	-0.251612314453888	-0.0618355076881585	0.748819711442378	0.754642373821684	0.785522651383035	-0.300519776526429	-0.361704440440886	0.200408553826836	0.241347597730869	-0.00493171816995107	-0.275538885038528	-0.0800575788329101	0.583744382526704	0.346606989436971	-0.162111686619629	0.722083674099912	0.506064185544308	-0.217579148728708	0.125990906405303	0.493556965138356	0.219641644197377	0.340894617969105	-0.280585085127715	0.592462940921661	-0.0347940106429948	0.14704353323051	-0.270947757328172	-0.363366274253105	0.870202942666294	0.665132250392909	0.791220600898878	0.15143352749869	0.791194356882698	-0.0897009495411277	-0.153336267937551	-0.072353073338743	0.537955352753347	0.903821877544079	-0.0302396633087476	0.370402495856451	0.872473244888224	0.806917847058409	0.649223953111031	1	0.677566618135766	0.717105476699613	0.643243458401643	0.471396005748642	0.886278906057169	-0.420094380536371	0.838555281911662	0.719782031470825	0.911412864884961	0.22872971542242	0.931830361337837	0.483231924269772	0.435039597708068	0.850476684145177	0.809812705696473	0.7089565131939
TSPAN5	0.314248811998283	0.679954981139817	0.299361734102633	0.20803455183979	0.377170764620599	0.549168511433431	0.0166423318491163	0.219529619946724	0.195292065883952	0.203470080096879	0.376108496959069	0.366345164855511	0.0940591460248145	0.245603687327495	0.0809991823109449	0.881259190985676	0.713137603352061	0.803787712222808	0.22523201552957	-0.121052472177201	0.338578545095584	0.368754751717552	0.299048831014874	0.176032048659547	0.24068914221012	0.582316482937669	0.531572633733409	0.31407942201615	0.630245381394929	0.365263284548716	0.152683262955915	0.574501022453015	0.573847345985314	0.241647696577794	0.592266970811573	-0.0638902746868036	0.40906807990584	0.333523070825808	0.460869468897804	0.233610711887255	-0.0292182774060115	0.681550326191889	0.743907488804789	0.566141218392323	0.317380174735578	0.872801290856443	0.344391555132326	-0.0226268934650788	0.0360864626847819	0.618802739849072	0.641283780202578	0.224233143618397	0.573861082351797	0.771488898897654	0.780378167995502	0.735639085867387	0.677566618135766	1	0.538799401511548	0.817064396800049	0.329895830380928	0.736717126773054	-0.106601635091029	0.754742096853047	0.804996375703395	0.728448003934513	0.364778948016257	0.760762015143585	0.724774456679931	0.579538129445632	0.67439468530868	0.806142634119362	0.783714435858229
TSPAN14	-0.095198230303115	0.587913950862723	0.424717963105845	0.0250144950373906	0.325250812695224	0.193396839078298	0.249375811945978	-0.08485778384439	-0.000193858606869003	0.310853745408709	-0.0322240579429828	-0.182794832479665	0.146886267582169	-0.0705899691367284	0.363033319553668	0.72598980189742	0.798143448965241	0.808166618793664	-0.00103589603854844	-0.107247110549187	0.450785948365282	0.217109985217706	0.0251892356487759	-0.124269055405263	0.106272347289403	0.78795802405722	0.401575686098858	-0.227167247946732	0.53534647294313	0.629598256960485	0.0866974898648101	0.188499510546242	0.434369151649689	0.407261265949869	0.326226368344692	0.0268519448918964	0.511755607432245	-0.0610526484761713	0.534266898438171	-0.372653173200724	-0.270371786270766	0.866082618531061	0.590217580495144	0.820543671009321	0.273478627663658	0.757517374345346	-0.0664990071457677	0.00137242759674738	-0.192148716111468	0.608606914433404	0.739667880013355	0.112229377792706	0.65902994126241	0.782200020890902	0.684761062078003	0.507700599729594	0.717105476699613	0.538799401511548	1	0.672505683167066	0.439713171289313	0.760678080393817	0.0986762804187996	0.768884924719206	0.612090330188619	0.766846283456055	0.495808636809514	0.774364621766796	0.324836620534742	0.653213862219786	0.801443195520544	0.760404385590936	0.605841936704984
TNFRSF1B	0.388232255776823	0.702818298932145	0.574722948312321	0.350313710711265	0.58152899453233	0.597620214043928	0.116183533567731	0.33799954768017	0.347893615934192	0.319925633926537	0.230298078667863	0.190772063472265	0.355372225205335	0.355440232440607	0.13352812908696	0.917486133327095	0.767895166338815	0.857712838918381	0.291057017419821	-0.179212830396285	0.534461793894517	0.459778866620936	0.135255809651835	0.229743903229987	0.427950148333539	0.737951182525299	0.594996593809151	0.343754794192696	0.567927450265593	0.442394285981768	0.397168980448528	0.720287619434766	0.693266809087611	0.245948851645217	0.699985014715988	0.310479704466097	0.239051057829832	0.0230274314834824	0.661292846416898	0.248782898722203	-0.00516692776886434	0.700007996446149	0.754035920117941	0.652441782405875	0.580929769561699	0.863271638379464	0.403503435805152	-0.193709762864212	-0.140535100988997	0.793009459657862	0.584271729501976	0.469097894524238	0.679432474002173	0.809216899083872	0.77767973685636	0.761598613900829	0.643243458401643	0.817064396800049	0.672505683167066	1	0.180366913917463	0.746293296116539	0.212593693152786	0.790862949044533	0.819238065504737	0.719729518689735	0.642500509083366	0.709876331424616	0.759023507401313	0.76768230442767	0.764850878294455	0.830121129561389	0.82217129178588
F2R	-0.512560722636902	0.470697703742441	-0.328527140431916	-0.398822838108665	-0.273947533091683	-0.363175452739278	-0.0860637357080058	-0.691530347165225	-0.456224259403522	-0.121844065861791	0.202286520049755	-0.162484078632214	-0.424304044907092	-0.587784153296815	0.0268106790190712	0.306889940355344	0.400433740881754	0.318189372114433	-0.429185065868466	0.041978337548067	-0.369827099299365	-0.108477193750082	-0.00683242282081737	-0.441653661141259	-0.565746055113379	0.371670806576426	-0.0804543488214328	-0.409593074267019	0.300577726962783	0.337708559332114	-0.511773282333127	-0.174582713772528	-0.183372064625728	0.139294378500907	-0.219130199091486	-0.64837836957479	0.654780143638156	0.484302462429688	-0.245999967232614	-0.288727099855195	-0.0884746941852693	0.540491462870652	0.33158202752687	0.460281240797884	-0.498743070148956	0.263709197094735	-0.469364742560935	0.511789448411599	0.390708029478624	-0.110237018695162	0.73701762408953	-0.553184711684235	0.0972603671169452	0.48602066337535	0.337634759441704	0.027207821175117	0.471396005748642	0.329895830380928	0.439713171289313	0.180366913917463	1	0.544808570579356	-0.14370669460157	0.363337937955641	0.253592561227037	0.492722122213457	-0.236695844279691	0.509043398240311	-0.103547900897718	-0.114616093099498	0.473178019659733	0.464444789297735	0.121109737074951
CD81	-0.0515103047782428	0.643786657914315	0.255994046992615	-0.0621404176970302	0.0972589091291826	0.365345582091178	-0.168633035353898	-0.0768926119184113	-0.0883595468842802	0.0137086927882801	-0.0498709946181268	-0.0607460184288608	-0.0128973576742731	-0.0432231365033239	-0.0634141817322293	0.850852746904441	0.889476065512633	0.897650936773215	-0.0784743655638766	-0.0924657309032046	0.25765446043643	0.449954567828391	0.105908079776282	-0.0836690155444724	0.00311304029520488	0.716987359208206	0.508221653087619	0.0473684692877542	0.807535346511128	0.725197081812759	0.0283030803602441	0.280976423089597	0.468724356292726	0.263792367122371	0.533447228862649	-0.12069612614299	0.580100105100959	0.142577413918991	0.244470717619799	-0.0727707672293496	-0.0995493746844328	0.926537908648097	0.851548740127868	0.693031575722752	0.224978868252982	0.856127399619334	0.0266662466803555	-0.068770674529029	-0.0234225736918131	0.668653870452128	0.913428322209126	-0.0147779802416506	0.420649517733525	0.963941514258223	0.941286924984154	0.772752084985965	0.886278906057169	0.736717126773054	0.760678080393817	0.746293296116539	0.544808570579356	1	-0.113566937281491	0.925451829254365	0.896407609940852	0.973676095914274	0.343987891572564	0.940489546403269	0.622310171500841	0.527793712535904	0.894073738745987	0.899170815752103	0.838264815543537
CD6	0.444818784908909	0.349821922723579	0.614960681052115	0.658304663738285	0.53787415403561	0.187039611961973	0.606062436156349	0.415817599092135	0.575208961024987	0.458177291901602	0.304298206202703	0.298237006687924	0.544717261398641	0.56222577797537	0.294193744045938	0.0298332254196134	0.0740213247970264	0.000537006327131582	0.565938442700304	0.458939727806155	0.321278248449011	0.186407212096641	0.0539388087612454	0.41982151903776	0.386134089352562	0.233834020634317	0.197625678774871	0.355784816272324	-0.139516636414626	0.161296196650076	0.685949320961234	0.407678231760383	0.00145175979216152	0.179246278042358	0.246950416148739	0.624615997218344	-0.213712411942313	0.112438364173008	0.475468131296579	0.375043512697173	0.534244059627443	-0.162840295037324	0.11865400315581	-0.162811905736422	0.336478705735091	-0.0839484196602008	0.294447530150511	0.220445670913187	-0.0265258873007767	0.199577235596887	-0.258931822585875	0.318541820218649	0.271379518044242	-0.0921640569351496	-0.094976343325103	-0.0390274738107995	-0.420094380536371	-0.106601635091029	0.0986762804187996	0.212593693152786	-0.14370669460157	-0.113566937281491	1	-0.14375421358649	0.0144400089872294	-0.212480884251522	0.437517229248943	-0.290114587211862	0.0879917359220027	0.312128242049072	-0.0662495431861213	-0.0489854159603891	-0.0222922527807087
MCFD2	0.100361720524063	0.630435225822121	0.335982709946772	0.0600380950223423	0.288009011518528	0.504016865495476	-0.12108497002977	0.0675507963131177	0.0761079534970303	0.114243030201059	-0.0964870556742564	-0.0684292603745951	0.103326397982773	0.0339369467874055	-0.030529490080992	0.878835703253493	0.879625972361215	0.946464495344704	0.0401133499111936	-0.197724366270641	0.363573375943993	0.520667180967757	0.0923185299272681	0.035056824902641	0.207592602467403	0.72985233413112	0.650196893036742	0.0725990554485842	0.785632757975782	0.641238896436236	0.125241090870535	0.378645972704472	0.649638423242529	0.330331240450327	0.64809006612904	0.0557404161373138	0.450039596400702	0.00776334817484201	0.341419870384081	-0.0575970029329956	-0.108518443337917	0.932643084765167	0.769886814013601	0.721678061854888	0.416730026742773	0.934220594710734	0.173424108766903	-0.26877225566941	-0.137415876468236	0.758061195097155	0.804933692355197	0.219495023783784	0.527898107689028	0.901271347318687	0.946970063184893	0.858949447725532	0.838555281911662	0.754742096853047	0.768884924719206	0.790862949044533	0.363337937955641	0.925451829254365	-0.14375421358649	1	0.910163135058558	0.948665125602073	0.440633470088584	0.946437107913888	0.708859853032751	0.590826912744951	0.856174528193933	0.858524967079326	0.913510741696741
ATP5F1B	0.335361225468483	0.684034650726952	0.466920639519679	0.267111879578662	0.341000569405258	0.695980591624375	-0.0943641215812721	0.299221949668907	0.241451078200525	0.185164803971672	0.0210705987826597	0.184518775757385	0.262302443567534	0.312274030307748	-0.116415605940436	0.917554092481205	0.859210905400752	0.928527584560063	0.251023916629635	0.0124464642325437	0.440438380769527	0.681710671417525	0.321187726639165	0.265112584737488	0.299927833909406	0.636949795410363	0.737162226354906	0.36063350495402	0.847994551796247	0.725463990832133	0.317655748110668	0.533430813910311	0.672758476872795	0.248866862109421	0.801893454955852	0.143707299982533	0.378453432005729	0.121274634039848	0.420666292494589	0.255558755713369	0.120496806475704	0.805733545857672	0.909147682698734	0.483263275203051	0.470795265139637	0.890196639351858	0.335607608062527	-0.244111156810631	-0.109255635975892	0.83890315240893	0.711988191083532	0.225890195051038	0.494399830256625	0.877596586584877	0.973621406816683	0.935919264598935	0.719782031470825	0.804996375703395	0.612090330188619	0.819238065504737	0.253592561227037	0.896407609940852	0.0144400089872294	0.910163135058558	1	0.879503110067889	0.502179506989342	0.83784087030867	0.85106261373009	0.659758720151423	0.73184776877901	0.837424998270105	0.964370313085374
