""	PTPRZ1	EGFR	SDC3	PTPRD	NRCAM	FGFR1	CDH2	APLP1	NLGN3	NRXN1	SDC2	NLGN1	DDR1	LIFR	TNFRSF21	PTPRA	LRP1	SLC16A1	ITGAV	NOTCH2	PLXNB2	LRP6	NCL	INSR	CNTN1	THY1	ADORA1	APP	NLGN2	NCSTN	ADCY1	NGFR	GPC1	PTPRS	PTPRF	ITGA5	CHL1	CDH10	NRXN2	ROBO1	LINGO1	ROBO2	NOTCH1	TYRO3	RPSA	APLP2	CD46	DCC	CD151	PTK7	LRP10	DAG1	TNFRSF19	CD63	ITGA2	ITGA7	CHRM3	PLXNA2	BMPR2	NRP2	CD47	RAMP1	PLXNA3	ITGA3	PTPRK	S1PR2	PLXNA1	CSPG4	BCAM	PDGFRA	NOTCH4	EPHB3	EPHA4	NEO1	SLC16A7	ABCA1	CD82	MCFD2	CD9	ANTXR1	NT5E	LAMP1	SIRPA	RAMP2	LDLR	ACTR2	GPC2	TSPAN5	NRP1	CALCRL	PLSCR4	MCAM	AMFR	AR	LRRTM2	IL17RC	LRP8	CADM1	TMEM67	CD44	ITGA6	EDNRB	ITGB1	BMPR1A	DIP2A	VANGL2	FZD3	GPR37L1	CNR1	LRP4	GPR37	SCARB1	TLR4	IGF1R	CD99L2	SORT1	KLRC2	RYK	F2R	STX4	ERAP1	RXRA	TNFRSF12A	TSPAN17	SMAP1	JMJD6	RACK1	CD81	CANX	TFRC	TNFRSF1A	PILRB	SORL1	GPNMB	CD74	C1QBP	AXL	HLA.DPB1
ANTXR1	0.936190706713207	0.90676621921887	0.914016008224853	0.892331507219581	0.949013497402928	0.948630002288071	0.955857680049035	0.913799659009018	0.916299984630368	0.918891139667652	0.847563565501442	0.947646954274946	0.897793932594031	0.939074872707884	0.937015082534048	0.953998723869842	0.929676514528966	0.756070716899935	0.941312001796712	0.932319026481478	0.880752110468432	0.942197605816155	0.945871238352974	0.753756467425759	0.880813600345013	0.911643921452362	0.885165791636638	0.963273856728481	0.948807756650243	0.935450623602986	0.898258302232141	0.770325154507987	0.828809722269017	0.901504549009405	0.891441973695573	0.783933251243808	0.94434124449933	0.864310177026133	0.892425085281619	0.917018748193944	0.867900701388874	0.949272963798256	0.922938730928103	0.905272054519238	0.796423804954546	0.952189514813412	0.860176367231826	0.864673470652484	0.866450390152354	0.925729571671964	0.931424445085999	0.945531148678812	0.892883719137258	0.886713552818913	0.848746422199206	0.939455027664635	0.946874132617196	0.759969192247224	0.934740064265746	0.823221814193037	0.9384094660767	0.89064189635702	0.885775334381023	0.873627071663761	0.80008598416868	0.809267340888379	0.812620587955834	0.797781678688442	0.840795140333916	0.806759103508632	0.804748707142548	0.81414511945905	0.937631974316711	0.914429991167273	0.853662581458084	0.763486745674998	0.850153214285242	0.946006188146488	0.863378357987785	1	0.893590060815517	0.94022688481825	0.808453064336443	0.849669195381646	0.901957481147329	0.947348471090919	0.835384970552126	0.887574087177766	0.700240416854389	0.864541145363259	0.822222515532335	0.772324803926247	0.901465391347423	0.908975979076805	0.938488549250829	0.871779690959014	0.873678311451114	0.905469183437298	0.904181921546482	0.392752390581323	0.834058347233768	0.82768062065161	0.909539998626033	0.909911988069638	0.912661163403718	0.846996460614831	0.930755447089872	0.836282585867159	0.818688038681928	0.929315722978047	0.905979283240706	0.774164360616661	0.859819277822549	0.846805587266103	0.927713474202604	0.925293918274085	0.792801439611189	0.936108790768683	0.896924793824187	0.897482152689502	0.862937498661497	0.904535113556987	0.595816077045273	0.791762264579954	0.883438186701237	0.815261192604276	0.816990765306861	0.909596847451216	0.955836236443175	0.925637574540547	0.862796309109818	0.849263986740565	0.677760043656931	0.46946591845368	0.385013133746498	0.875800278009704	0.803677693480033	0.320724063552114
NT5E	0.964160098773037	0.796565898029973	0.946981601945679	0.833581622113413	0.928464389160594	0.84883616401556	0.878749341906122	0.83589332619939	0.879540249656688	0.948497747747305	0.820876227508635	0.902188453361741	0.946944421038088	0.945044229099747	0.898336276303889	0.939228047895544	0.922446265040781	0.590483496613998	0.943405417075258	0.876801061063343	0.741663057431556	0.875335791790539	0.850237644022707	0.73429335928951	0.86976124539159	0.848900355593781	0.951185530109736	0.886750356938066	0.897167250122091	0.859067771311613	0.869141293728479	0.851826324300164	0.688013830903301	0.8389869010453	0.867085352915347	0.594732119955457	0.92602360520691	0.861235477533938	0.906374791292209	0.873764284913746	0.834186588293741	0.938798024831503	0.901864679749169	0.856189405044656	0.653768505967164	0.858657322035503	0.826223375366976	0.81626308154071	0.736982982033124	0.805156731560678	0.883989612547064	0.906838101636611	0.778164299484691	0.784302846451797	0.786957661272818	0.837085663311591	0.873294988759327	0.758824669360119	0.8975119443604	0.798577859297371	0.846517153228824	0.924257968242343	0.780977997079284	0.844476852160718	0.805775604621364	0.847449691595592	0.656436519067705	0.692379647228521	0.82643891502012	0.794675427184335	0.788698060354443	0.740480724789268	0.837542318523348	0.865749945153629	0.806181944663063	0.728986643309268	0.7741318519428	0.881448226363223	0.826137503639856	0.893590060815517	1	0.892084867070389	0.886617979004994	0.784841099624884	0.793846238114406	0.854239890359274	0.826858344452135	0.815745146392707	0.492050943650427	0.899099792015966	0.881467254372076	0.704881958573105	0.841395711370877	0.874168719388974	0.859997974663648	0.830505857402966	0.804673437128304	0.790389957966713	0.81828280483656	0.201312123314329	0.8956200626312	0.908931001567039	0.769712923194776	0.845391209873404	0.870309312303439	0.808940944497466	0.893633532160237	0.94232799686292	0.815442460615565	0.903878692929938	0.897792581888638	0.65342742609963	0.804937507521683	0.748952288785371	0.87771928267536	0.84964358656225	0.772236795950318	0.816114841116116	0.829907857678407	0.805898051045971	0.817519395738909	0.850570108976645	0.427246635647854	0.699495666050842	0.848386505151769	0.705123087582995	0.66644538667093	0.908527269382374	0.870964555076355	0.819407359156195	0.836991709457207	0.792562193203872	0.649871039621146	0.342446014034276	0.327436781351225	0.770240024699217	0.778792094493017	0.282187046965977
LAMP1	0.92925810504457	0.900317578617496	0.930525430722611	0.902434355420134	0.960786490539714	0.943428137609613	0.96520923923119	0.957268125717212	0.915310113669531	0.900541735782697	0.911708271627259	0.93319079009448	0.931054843656023	0.95127617180475	0.964147479908833	0.956404813779906	0.918782716922045	0.782168971849271	0.959537366817046	0.9410979851725	0.90065118839896	0.915435770253999	0.947883722919687	0.759567628259741	0.838849481528149	0.926975532402883	0.905562935280806	0.950640622396516	0.951774133797204	0.955993870252532	0.891116536049937	0.845365358001538	0.874089314184825	0.881638457545342	0.921873504719822	0.805111865684489	0.959537096239534	0.823069536376078	0.881357855038475	0.96581906337209	0.850106955623828	0.942098144611267	0.934649006155464	0.909001551338147	0.835607322987332	0.970340615498884	0.826553759385966	0.812505758087731	0.898023637745707	0.920625916698937	0.954796404712726	0.970415353238638	0.915046551141806	0.931786165873292	0.850987180105393	0.918991583482229	0.927785362780512	0.776365215113118	0.957509822435351	0.840501531207027	0.959964964982264	0.938241105412042	0.890688758052942	0.911512266355825	0.821464009389391	0.84740778670402	0.83307061197581	0.792059370097005	0.878745138405667	0.771838006917942	0.841451641774471	0.847196008818557	0.94048753864995	0.940084657552987	0.792849208847055	0.78242068000471	0.841183592979768	0.961021451737387	0.923873549878035	0.94022688481825	0.892084867070389	1	0.865343189224821	0.880003645327372	0.900547748160433	0.959564687942986	0.817653301865275	0.926930600106173	0.723203331408258	0.882670334120903	0.821534007856531	0.77550021312348	0.94927017461508	0.898031388101521	0.892602383730299	0.925561608781926	0.873767444498337	0.927948900508516	0.897172466144667	0.430140366581392	0.861144351446746	0.876683956417182	0.930783888063265	0.901050250554918	0.899873097866287	0.811587178233646	0.919065576599405	0.858938880210723	0.841799016109158	0.917633252101051	0.937193588378436	0.809886285315147	0.859629686220373	0.798104670612428	0.937508731210958	0.954114672463293	0.772269402146587	0.926026776107565	0.922563197822528	0.919582056174631	0.884216351529299	0.908547142707354	0.638884843799326	0.836756784577752	0.928208367202605	0.825750951203413	0.856383932158315	0.963379363370069	0.975526636123813	0.923587588057682	0.912978318165946	0.86382288951396	0.710725028455996	0.540500437816835	0.425133174586856	0.912553057222683	0.877187053609839	0.405287932228424
SIRPA	0.863074276271015	0.702611245223893	0.917619202360991	0.807774334231269	0.902230024589894	0.761210885531958	0.825525642226499	0.792594625010594	0.746365761495053	0.843961719038772	0.868846951719807	0.787907035381128	0.916280421924505	0.909634164020688	0.861701742969748	0.862768320670299	0.808338994004777	0.594549898421252	0.927861723379044	0.831718102153795	0.77413770428804	0.780860177977945	0.761185278906131	0.725970524106598	0.699193994978738	0.729575885318959	0.919092204091521	0.777266410073196	0.835208226316537	0.840129061412534	0.757682036061165	0.91298895097935	0.661280847199212	0.692958801372166	0.889370343248505	0.622082897662034	0.89561743547501	0.743907027415682	0.812453892259187	0.844469476149985	0.686063974981901	0.875144707402282	0.881583384813334	0.737266576298719	0.625351269438816	0.82349462263845	0.713235035008006	0.644998070915448	0.676994935712401	0.739236120230901	0.888222876727694	0.857696130797658	0.768110889797645	0.728855979771447	0.712775109105159	0.756812396771922	0.755738399211439	0.722696905599509	0.86569394880864	0.871375995689528	0.786053601950496	0.876194520026979	0.768632203015051	0.810959799762711	0.725499956241033	0.758842418724892	0.632926045939585	0.554694348229543	0.843133938378251	0.61259439817334	0.808896744132026	0.70444993254208	0.786076953937188	0.846662235201122	0.616161881091566	0.799278747680246	0.589580305580318	0.818930665628476	0.795415329338182	0.808453064336443	0.886617979004994	0.865343189224821	1	0.713874802744255	0.725640689096466	0.806925189777733	0.651509915960868	0.752537978854509	0.535129371341524	0.920608739458727	0.856593524561411	0.695024953997201	0.840963887652034	0.827865652547623	0.71832897280093	0.834603408631688	0.727582407135981	0.773234176560699	0.736822497793416	0.278062625802507	0.948107624360974	0.956966841597455	0.750750658301401	0.784579322038375	0.81823490005562	0.68044626471884	0.824752125320737	0.86412698120222	0.881970477144122	0.774103497567847	0.855927974786325	0.707181934363418	0.791890695178737	0.705321409936417	0.844916118924826	0.855680223712395	0.557826289830426	0.759155155777241	0.870574915681431	0.755976441107841	0.770269567835361	0.835190428181558	0.406261694868042	0.62928823747759	0.753682225767188	0.639866185149652	0.640152013698476	0.870934046397011	0.836745725405659	0.766308954039453	0.840759352229988	0.755727441287399	0.743973600859754	0.403496767957639	0.417179615503833	0.698701344240221	0.846755091185865	0.370270019559016
RAMP2	0.820153559825014	0.825140577633123	0.831947458433321	0.767023581377601	0.828563800811622	0.84845308834557	0.875337653231123	0.902299958931624	0.904179482398	0.772311338659386	0.786429119207458	0.840259545629325	0.846156780056138	0.817759767198527	0.887605936305652	0.87797845211052	0.83885593201633	0.652382683531638	0.813590197979815	0.795680685169168	0.743802765068667	0.786897864073081	0.890744665773345	0.736320361915864	0.799362515788345	0.921579429164329	0.801037179708552	0.871374983536023	0.887318236160505	0.865157246910764	0.864689949525705	0.756094383314617	0.812745183320225	0.796833109141127	0.785362642473774	0.772025595048907	0.835021213006783	0.748814580880289	0.835102917741327	0.848657507623568	0.85922218110602	0.823598166560777	0.82099926917099	0.893995319746329	0.841832052623733	0.865872733118077	0.706497526193609	0.711111999101391	0.861678273826505	0.827736816487641	0.830022380636444	0.892545383057366	0.814169109412972	0.889224084946807	0.748793279543917	0.805270425025304	0.813918922623615	0.792360583836666	0.847948291918526	0.655622072454692	0.875315082662725	0.891933369006548	0.786390657345246	0.79156902924923	0.714671649530081	0.830715165162946	0.713889812748344	0.824073439354828	0.824724221771141	0.729151474225848	0.828228905956431	0.819228466465614	0.833131645072521	0.809176389133593	0.749848138731467	0.615663567810606	0.86401202863054	0.861921735932729	0.849099945634126	0.849669195381646	0.784841099624884	0.880003645327372	0.713874802744255	1	0.757527171910289	0.852015920932175	0.828427197011451	0.869040464406544	0.607809837136473	0.731808228995968	0.71181640764681	0.800413993938013	0.84968365341812	0.771276947156617	0.777157955708355	0.835324696896687	0.757371661334788	0.814830425909699	0.780542431590463	0.280320907926062	0.736468083460881	0.734866914989235	0.85849238788558	0.805750012957709	0.743290583109894	0.73375054908935	0.772358638472657	0.80833128855603	0.680629537252352	0.836555624676112	0.812831734981721	0.668402755828445	0.729681820977299	0.636022515261299	0.830643078921393	0.83321441041007	0.770525046266933	0.846749122852668	0.793895149395306	0.84031078409017	0.748748147152152	0.724002991848577	0.544299028496484	0.843458053812559	0.893935473183303	0.745389177799929	0.828971002858528	0.905654211075654	0.865755120066515	0.810567064113103	0.781709985332179	0.718865661601474	0.464339608455741	0.409602449576356	0.215678072889192	0.902333623530625	0.669237068219449	0.197978315361934
LDLR	0.852807978763434	0.917045462475608	0.803415813125545	0.893985223397627	0.878040722150632	0.947788832564596	0.910374112482852	0.887880957542849	0.830610177249514	0.835315201739537	0.830781031145765	0.911480736746057	0.79248860404362	0.884123267255234	0.878185899465665	0.872110566437755	0.835512123102007	0.814641361580887	0.882408411432187	0.887923615978927	0.900781407546	0.907050230338037	0.923252004353086	0.628436986253801	0.773630880991447	0.856103292146811	0.77595394783789	0.910160648487539	0.886948466564017	0.896869328985322	0.818811349595234	0.70349014092123	0.850593663059696	0.866471566064731	0.84307558783385	0.765406567355821	0.887194152185558	0.750040449654318	0.786683555698418	0.918158043637597	0.761175518969326	0.878963927232743	0.868940922713769	0.831226647718412	0.812484733112995	0.920207931376428	0.789719311650949	0.817957754179425	0.873014989816926	0.949063970424345	0.877444157641176	0.900214227053715	0.90540501559357	0.875437824911993	0.753122179627194	0.915677618903447	0.913206267757307	0.632749540771757	0.889210712596471	0.762725711043799	0.929117250259045	0.813152774765541	0.8466848593734	0.85750468846564	0.738620489079192	0.712706386900965	0.879962866681062	0.753302293237952	0.748065815101807	0.731971834521448	0.700246394261142	0.821377250740625	0.884818920781472	0.894737526325837	0.752603756468054	0.681103185348883	0.795718411462785	0.886923611848061	0.828400033985247	0.901957481147329	0.793846238114406	0.900547748160433	0.725640689096466	0.757527171910289	1	0.929583725094404	0.737503689551113	0.914673485598807	0.764524894812073	0.775851357559161	0.711384290859855	0.683451822545682	0.867584412089951	0.824637383751129	0.875470437222639	0.845795539130048	0.928635337922758	0.93430364863656	0.926911918567394	0.469020915740025	0.744515334415261	0.745754496665146	0.906445760230933	0.879826563872578	0.898982633144151	0.77806386309618	0.874512815623686	0.708764417558646	0.729241691717997	0.855282080358416	0.840725037964302	0.805302058343467	0.830945286005613	0.783074604515192	0.886437026322831	0.913794591972442	0.72201100627886	0.886484205973892	0.865967038058044	0.844607633798298	0.824377745370408	0.877655653447113	0.659455650104936	0.800651417526261	0.852310121670268	0.826614114483214	0.832537921645487	0.825483804329549	0.926853701275025	0.899030812396771	0.802033028836271	0.882591457156575	0.69322618402724	0.450747107853557	0.415187403696612	0.866622248696551	0.828152675361379	0.378019759526259
ACTR2	0.895621085538358	0.941985192714599	0.876628580510978	0.931899834446324	0.943341557502303	0.967406670322222	0.973837271640454	0.940364953650975	0.899674011818304	0.873623145421148	0.884690736748857	0.935171486616287	0.874895680483016	0.927565509669853	0.950263507542853	0.933393899457106	0.894437730774278	0.856797312655387	0.930020861129606	0.950435206358755	0.938550644443288	0.935587941993765	0.969121492279838	0.740760804362832	0.812811581583499	0.92934440151853	0.852312495199282	0.958441993374118	0.944609514121777	0.954136360510364	0.87706955247571	0.771033012500576	0.907080242307098	0.877436367189259	0.900264394451238	0.848541828564225	0.945221559628794	0.817016608393985	0.834920891057551	0.960788813856829	0.838538454080651	0.926001825068798	0.914912234692143	0.893483302255343	0.872563223791216	0.980594926753536	0.840071667630206	0.820946420824226	0.934051866863499	0.936341561283256	0.949658592637927	0.957786488029066	0.933828706628528	0.942892649623206	0.851536195533303	0.959523774100341	0.945795463186403	0.729320766436428	0.947085329777521	0.834830111397582	0.981937088674799	0.881887879945435	0.908123812756169	0.908132710416771	0.791532834643378	0.785409129856768	0.900630021819276	0.810460747513323	0.831604883109411	0.75260090861722	0.81544208148464	0.88472166156938	0.947152437999252	0.929589594692837	0.808738037249561	0.776617114107251	0.85360878283007	0.962701670754467	0.9116867790449	0.947348471090919	0.854239890359274	0.959564687942986	0.806925189777733	0.852015920932175	0.929583725094404	1	0.795282978795526	0.943386263525802	0.817963397414641	0.848464513643156	0.751473559903989	0.756408579368671	0.939299916868765	0.897170717004241	0.902168863736063	0.912557768540499	0.908534507385655	0.965182918343773	0.927909883686387	0.514329331658451	0.806206875299191	0.805857053319686	0.96851816805466	0.910686323700941	0.922608952617414	0.812339740320336	0.921996224419446	0.784512032211358	0.827593278730144	0.898193299325291	0.896457749975425	0.853674103169896	0.875986394671655	0.837288301852084	0.943680349330195	0.957040530180282	0.761699187037693	0.960536359549114	0.928503873793203	0.931821884466255	0.873101457074537	0.908227630567046	0.695149346630745	0.859025620548655	0.92394389983124	0.88543152572684	0.897253199975983	0.915553686417544	0.983578323398934	0.963255142464037	0.903078805227362	0.878823323433919	0.706223816436765	0.572539837231962	0.41961599556151	0.923751745579892	0.867720252518163	0.386576029118593
GPC2	0.889453655085365	0.7946988619695	0.813566829389356	0.757024572160991	0.787763780753599	0.849914541970121	0.814314113016774	0.821668067878008	0.92828384460748	0.876791529364629	0.617416839974364	0.882967332374684	0.829059575195962	0.818270427657201	0.817193326521949	0.883600303278262	0.913063538709602	0.518498040700717	0.78332208952236	0.791379614029376	0.648417080360862	0.851577132479018	0.825939149954565	0.704019198076284	0.934382165829497	0.880184647224009	0.810354253173967	0.894461949760042	0.852517631369437	0.780086122041651	0.904831199722295	0.6307836895619	0.651532730525767	0.9029240388806	0.718308289167429	0.604532695997019	0.787892779235783	0.86216818171171	0.89046279218412	0.778205037489383	0.929122578822564	0.849958272348509	0.812897519782093	0.916997130514098	0.634793866851047	0.783932527239657	0.842550736510732	0.844334286453802	0.749459749315438	0.7961677387484	0.739893824445505	0.835968231170033	0.723279609108035	0.767898743609851	0.784874819437033	0.803764223600648	0.85413089200509	0.758091329886724	0.825520485860142	0.572504991150975	0.815746251378052	0.80772245018758	0.737569040947595	0.780993459048992	0.797302986393719	0.837450671103223	0.631529080330284	0.824523044750355	0.715690348976218	0.904347501974963	0.691895280682655	0.744094716072492	0.803729109619515	0.778464822335264	0.903379384292047	0.534459057507654	0.925229385288237	0.81921508622107	0.762769183395626	0.835384970552126	0.826858344452135	0.817653301865275	0.651509915960868	0.828427197011451	0.737503689551113	0.795282978795526	1	0.773597812512875	0.453579607588322	0.674685133822138	0.695960591210532	0.684082337237103	0.757419350178078	0.789785650709061	0.865864775243336	0.718655438231164	0.765217366215909	0.725610931349538	0.823411154713293	0.110592310834909	0.647268437824925	0.647672695660635	0.751349130904106	0.789997544162424	0.785825014834316	0.874155360148969	0.810688282994097	0.854119808838476	0.604481309730856	0.901477638207517	0.800240150705271	0.513512805667669	0.760135202608288	0.664430589853777	0.776013570192756	0.752956678361391	0.902489667256643	0.841118180416531	0.675905039832491	0.757828438642442	0.799952883327126	0.720438485792232	0.402956901591736	0.786622352275812	0.845698781936498	0.668674481683874	0.652866179691969	0.829412204300278	0.795953424627803	0.770927872813303	0.691047950783192	0.773044402206886	0.474534128939898	0.349210030368267	0.290494022884881	0.772010919179352	0.556663964838829	0.252767732116985
TSPAN5	0.844022908225645	0.919550106504124	0.822246366792214	0.891489341910109	0.883013494318217	0.931390620163936	0.935470681648298	0.941320107145772	0.886705089136234	0.794689827621463	0.892126672408806	0.887119848994564	0.83116706475679	0.876675784261691	0.932286607761761	0.889084182061286	0.827948196403557	0.834571236203368	0.886471109710167	0.875889662643562	0.877105940732487	0.848480245660767	0.957097864862041	0.632721120979226	0.752533394588017	0.932618489924017	0.820209339046476	0.907086774399793	0.902983778618858	0.911315819656708	0.84562876829519	0.792912786986563	0.911444760422367	0.830621397642719	0.84581090410302	0.763154638191309	0.912937864702104	0.714065213823807	0.774145310121963	0.955109860416417	0.806620271507676	0.862827115395559	0.856172157932272	0.878773971330522	0.924859397602161	0.949898255064023	0.718262142050827	0.751096704495832	0.95063341306875	0.909311017191363	0.888686602160446	0.946460491140306	0.897352405838723	0.962607941232721	0.763421936382635	0.904621151385383	0.885323816684497	0.673296937556155	0.885908895868876	0.723269897271802	0.948953115271133	0.905946503607094	0.834105535125198	0.891182776633202	0.706806880339155	0.742851222878844	0.881399937436147	0.810803966295709	0.774942017783489	0.690216550101751	0.782128618095629	0.897791180800815	0.880884434805822	0.885750808099673	0.74856456958503	0.663513369758457	0.85348251053959	0.916156966856662	0.919046337048488	0.887574087177766	0.815745146392707	0.926930600106173	0.752537978854509	0.869040464406544	0.914673485598807	0.943386263525802	0.773597812512875	1	0.762258657032101	0.761861583191403	0.69033515958092	0.687822455021187	0.898731144706919	0.809734912595455	0.822046712453108	0.909943996205978	0.881920653833586	0.944963530667084	0.881235811530089	0.429604829466686	0.754818271141148	0.789284498160258	0.928736124963071	0.869046371577057	0.839246746550795	0.740505400365404	0.83447809323097	0.75554159683855	0.729434753775027	0.849950486914099	0.858262557024275	0.81627109749244	0.789850847824552	0.69374568548715	0.897975787875325	0.913327663450942	0.727150480721967	0.897854909810874	0.876262329032812	0.869700485107901	0.799790533599013	0.809260980873216	0.666776712277826	0.871201073097854	0.936255763373525	0.823709993597255	0.918428103966876	0.914548008769066	0.946970373323479	0.904839002127385	0.851346244810304	0.809229366485872	0.599762103352395	0.446862679722052	0.282238044629181	0.966206036536949	0.818043002034871	0.261255497401166
NRP1	0.540227933804928	0.775971321667489	0.549262660030642	0.781330906347684	0.699006252777808	0.772884541076384	0.766524442780375	0.71297537657493	0.590343990487243	0.527071151173555	0.742719554716836	0.648663103637783	0.55007830590909	0.641190322213274	0.694921708850695	0.627785822174746	0.565740044403153	0.926883711065839	0.660471539217027	0.740126351059634	0.872473929912384	0.694999478620833	0.753355107425922	0.562870969267915	0.448031943551375	0.666838032967065	0.512198336236122	0.70408754295115	0.696243882522448	0.763082597791663	0.559453099635794	0.495074753674737	0.858897933554009	0.575621943947666	0.695148769153133	0.869687162599582	0.696870306946161	0.465829371501116	0.470591307672993	0.754926271665033	0.526177662681312	0.6244727071967	0.649191002270336	0.591195399085542	0.794588032183253	0.806283395166956	0.584284785637318	0.531789033824931	0.829661369678258	0.746759972269071	0.761322045420403	0.702697110284092	0.821691357719534	0.788213334682733	0.674432768209719	0.76491961990198	0.717606490060525	0.485948092853307	0.714960591044523	0.693713181390098	0.792060608606359	0.561690671632535	0.801072974970376	0.731536486208503	0.529580256876349	0.44991477118776	0.900537303220222	0.612486328974972	0.614199144051664	0.399206730738864	0.606525428287293	0.730238648023146	0.746624864999505	0.719440945491349	0.52283973490169	0.704154962475624	0.575052235246847	0.761473912943281	0.734257269777119	0.700240416854389	0.492050943650427	0.723203331408258	0.535129371341524	0.607809837136473	0.764524894812073	0.817963397414641	0.453579607588322	0.762258657032101	1	0.603881158486527	0.422550760998727	0.578220836455562	0.754088873943232	0.66366630248893	0.623905394437887	0.750914752456532	0.708086346635885	0.847532198860633	0.736218939445704	0.787799919733945	0.529965150378968	0.51888402451574	0.860106172284698	0.693040424682169	0.713529933761596	0.529351818328068	0.699082702192965	0.372765811536332	0.649458144196249	0.577356221499449	0.623809020443492	0.892687378179091	0.69704614769817	0.724117838859659	0.736715211857319	0.773970765957955	0.423966170289306	0.782892902929889	0.775083644106704	0.786853382885562	0.66421980069825	0.713967310028505	0.786630712015495	0.67733397625698	0.700116186627878	0.815162463715258	0.845841775501458	0.639829662309611	0.796225123626378	0.821678898447733	0.7733435615393	0.696485460290627	0.600400072977807	0.677040864843566	0.374795025381662	0.750707681194889	0.77653181598354	0.358567445902411
CALCRL	0.892880339303432	0.741540765212788	0.930471179496876	0.825232474044649	0.92846738343964	0.814248154377239	0.86295536871512	0.804063757181902	0.772349296765298	0.887149353467303	0.850060939100583	0.834504658999834	0.911981220877138	0.92360792483125	0.86474285737833	0.888192044791395	0.848539287848883	0.645213890808409	0.936878215581037	0.874623172912223	0.805547071010575	0.846883411831728	0.795815657747195	0.811371091504105	0.754436694955125	0.759241964455698	0.909842403851833	0.83076834063058	0.86563168339884	0.870382098915346	0.771673127120728	0.852142440675078	0.694730481527986	0.762148813930901	0.884176305242803	0.706047325051915	0.904464363379254	0.794630045639677	0.832101505152552	0.859911338892296	0.725991618882844	0.91016775143038	0.901221138057118	0.7577732601646	0.628677389972403	0.858501027631057	0.794837507101047	0.738587489360233	0.713300708678677	0.775975223412114	0.912960531467053	0.863250751138638	0.80260098690344	0.746577883684808	0.803175871164641	0.808596253736214	0.821019431390837	0.775115662146369	0.911343722649122	0.921079277841959	0.83126776753993	0.863342985524665	0.794838906763857	0.818323965177514	0.780885956347724	0.767363975778389	0.677108124909036	0.579742918114129	0.90362246272108	0.675246634442948	0.837825074654363	0.702380766386983	0.825755244760286	0.877579725452195	0.68640558133	0.806561401146101	0.634707599880139	0.858621349137689	0.794781402494568	0.864541145363259	0.899099792015966	0.882670334120903	0.920608739458727	0.731808228995968	0.775851357559161	0.848464513643156	0.674685133822138	0.761861583191403	0.603881158486527	1	0.88452275802533	0.794427512396339	0.88045341036689	0.879972171274951	0.790944931237634	0.847367342187312	0.752980905546587	0.803250945471156	0.779184432843857	0.346097118546785	0.956927776274088	0.925403277615712	0.806922920213264	0.818146974412887	0.863921960298131	0.722723056103771	0.875111136542278	0.850878902414259	0.897085171139029	0.811840472683334	0.888671452113899	0.738055261128821	0.794970656745047	0.782589619720802	0.84833191546393	0.879620779645257	0.615521182568552	0.794426002216983	0.9159006258955	0.806146293012153	0.822503328858739	0.87495459290678	0.49937533058416	0.653488008643098	0.780874374477567	0.702008737059274	0.66502296141647	0.860196384818022	0.865684039408079	0.811302894886464	0.8553420283262	0.784476541693419	0.716805853907336	0.399072030154864	0.397254489972331	0.715681494898213	0.83474199647744	0.340870752534396
