""	CCR1	HAVCR2	CD163	C5AR1	ITGB2	ABCA1	SIGLEC10	CD44	LAMP1	PTPRC	SIRPA	CCRL2	NRP1	CD74	THBD	ITGAM	TLR2	TLR4	CD93	RXRA	CXCR4	TNFRSF14	LRP1	PLAUR	ITGA4	LILRB1	LILRB2	TLR1	SDC2	TREM2	TLR7	FPR1	ITGB1	FPR3	EDNRB	ASGR1	KCNQ3	ENG	TNFRSF1B	NRP2	APLP2	SORL1	KCNQ1	ITGB5	HFE	MCFD2	ADCY7	SDC4	STAB1	KCNN4	LILRA1	P2RY12	SDC3	SMAP1	TFRC	NOTCH1	SCARB1	ITGA9	KREMEN1	PILRA	SCARF1	EPHB2	FPR2	ITGA5	PLXNB2	FZD5	TREM1	NOTCH2	GPR84	P2RY6	TSPAN15	ERAP1	SLC16A7	S1PR1	TNFRSF21	LRP10	DYSF	ITGAV	CD81	UNC5B	LEPR	PTPRA	PTGER4	PILRB	CANX	SORT1	SLC16A1	NCL	LRP8	NCSTN	TNFRSF1A	CD63	RPSA	AMFR	CAV1	ITGA3	FGFR1	GPC1	PTPRZ1	RAMP1
LILRB2	0.862026268235591	0.898560275929187	0.968560100050236	0.868862968322016	0.922173112868613	0.833766095700722	0.957515310578868	0.723121539333234	0.787266810624228	0.936382867664911	0.895611861308219	0.84394665394512	0.941888172420797	0.938287102721512	0.899911784847627	0.948515200052216	0.901541138124682	0.832481213735049	0.96309157088543	0.904372638919106	0.690225222900288	0.7078526190329	0.857228402770018	0.85754783708192	0.980209549155632	0.982323419163386	1	0.850271335010971	0.682471741338889	0.898320987758	0.929721484728695	0.949209799437615	0.776493415571399	0.914320735231712	0.803122573729995	0.919289287426628	0.876462891612312	0.96518663620993	0.934893211297721	0.761798838163856	0.852929660894889	0.879909224115194	0.921204086775526	0.906255986949687	0.892892320233906	0.555620333724899	0.939666805593443	0.360993223358518	0.978949954495965	0.845274440931073	0.927762209922694	0.864235444616449	0.737557853610458	0.620103906686277	0.827416193743352	0.689713507762915	0.878815701989855	0.94537733436532	0.649376724279593	0.697183901614879	0.93463656742649	0.879431851190085	0.943348524212442	0.756401278673121	0.874632790055782	0.80392523287495	0.675225634706851	0.578958813164218	0.721042768957237	0.919582071986919	0.905278022725763	0.920076680122852	0.643020773363177	0.764049419555263	0.787080466323455	0.760120844341801	0.885719496867242	0.702547942006204	0.851005732737334	0.631868088340284	0.688030189550596	0.389760655456747	0.837692408192486	0.551059778888221	0.700213546676735	0.451678236911275	0.262521934054997	0.72887959320397	0.497920007778689	0.792137222565826	0.893806311790615	0.695898366370126	0.690506522970494	0.717050945549996	-0.192518796919219	0.275322751984211	-0.0144674159727205	0.0555752286440081	0.00516546631133275	0.20002463173898
TLR1	0.966951571392068	0.982641216694286	0.933343340048399	0.958752242383377	0.982739816333393	0.954393400116358	0.949641493255667	0.895394314533756	0.952037426966607	0.962919607642623	0.976373848356933	0.876004534480928	0.961621846373363	0.973767943130346	0.991581490984743	0.954854762509079	0.9533318450379	0.968355786752577	0.931364261749163	0.979290981831336	0.897332431007708	0.923273308209817	0.951675147906801	0.990083916671852	0.916629375778413	0.906552293048979	0.850271335010971	1	0.876909216230495	0.978517277716716	0.972566276241298	0.966181344672969	0.874462183511779	0.965289403559467	0.96415979050735	0.964946500197044	0.971379041166502	0.936279037933329	0.97700727068943	0.905480216924934	0.932595971576211	0.97192875281182	0.837028897871481	0.919849687538308	0.893866762723452	0.707188118004912	0.908604209748796	0.526676201106097	0.919263878328369	0.887562981574477	0.907828385008088	0.851690675803819	0.707391692338935	0.811536308937046	0.968340850068183	0.72781668318912	0.959228043070854	0.949457691418474	0.671596014275055	0.9433087602582	0.939253265797042	0.899971112036868	0.889195622742883	0.88232141298844	0.846790105998263	0.902437440809094	0.848676491999148	0.519634257843527	0.920455366904323	0.638185705064751	0.923311351969675	0.830018729816389	0.526166242987817	0.564223664031718	0.818423337344226	0.819606796348287	0.975474944097112	0.665190016476007	0.952768572386737	0.504666234725974	0.859120794410487	0.378617116472128	0.986930334771535	0.583669544753153	0.801591499790163	0.34993540952288	0.349645912467912	0.802344218731725	0.54910822093834	0.763854766646927	0.951170268785647	0.84743525165329	0.774930556418593	0.705620788630418	-0.153733593714869	0.29108495743734	0.042563817354944	0.0299964539319065	-0.0377305225585837	0.257066553470302
SDC2	0.900931558001282	0.835237250535098	0.779180214044249	0.884727277199696	0.836946721364404	0.942064252293661	0.79328836219812	0.971856562526268	0.942779732623656	0.814210533949754	0.86313553706556	0.841405855746804	0.848401139996718	0.811151534281239	0.85378548480342	0.78551005118672	0.868363074071314	0.920503338246612	0.75824348669779	0.876524171005919	0.888285170635553	0.926984386562318	0.896145978406191	0.874695191963592	0.761367033060483	0.71991851964751	0.682471741338889	0.876909216230495	1	0.791288294685194	0.828542583499748	0.813545675339599	0.9137457780283	0.796847237746191	0.933870716343993	0.799824031541198	0.810624046946527	0.768086779524714	0.845298175120986	0.938427435431959	0.932803471519164	0.851180802898066	0.667551082977002	0.879428924155019	0.813970579711513	0.881883985601002	0.823180748344026	0.769598907212041	0.779357035199995	0.855628812843348	0.696297518879042	0.624188000319456	0.674859479096935	0.938867352040148	0.85711538149034	0.645114480478111	0.914332072172623	0.80028160408535	0.821234651203317	0.820529395924378	0.828777511459778	0.829875398184563	0.697208336739032	0.930723873020176	0.801431540351928	0.874339145111085	0.892499366829481	0.683438355471282	0.939587718115402	0.49179563057419	0.82609276222401	0.776970886989743	0.473680067283302	0.509700071772127	0.779387951762129	0.86697658374546	0.830970140410664	0.694999607467991	0.900600211303194	0.634329462471502	0.924313681642667	0.525415808384949	0.842481395029274	0.675641304576323	0.911408740906147	0.438782061584566	0.582639285911859	0.862416901434515	0.619748634788001	0.842816551324931	0.880109002899985	0.935841559757527	0.886873232021669	0.73533199845272	0.181523592202887	0.416748415665941	0.311769741007991	0.224039308422768	0.0620153933642669	0.427668691225642
TREM2	0.939218264263339	0.990721984698604	0.950711704164906	0.935425724484764	0.987945108322327	0.906279039997547	0.966948464659366	0.810437250729038	0.893274106980621	0.975339500651717	0.975571249196726	0.864462361342994	0.962573109140315	0.989851897976228	0.984756303965259	0.985100254167101	0.92871211238924	0.928754993854275	0.953828291885333	0.963105798289535	0.841573077913596	0.852106572143	0.919241396716086	0.979402297379541	0.945838688722218	0.948323732108838	0.898320987758	0.978517277716716	0.791288294685194	1	0.971939671969088	0.979059309682686	0.827817756876168	0.976210230191423	0.906866588065676	0.986845549742005	0.982490612122597	0.964234006925018	0.982318726712967	0.832075404627403	0.892205703291408	0.963539385536506	0.898461987611335	0.889109153663109	0.881908712806971	0.632741956173846	0.897059780369737	0.42187981295253	0.937300644976805	0.847032783883591	0.957589730084528	0.924701660167116	0.679326917747306	0.719598815660316	0.962840127952312	0.708744078148002	0.926364600584795	0.961239492540995	0.57644728739813	0.9232454092265	0.928755364830019	0.882073402107025	0.924177360301334	0.820838361365328	0.822100193068281	0.843936447977068	0.789319085445387	0.45900356092479	0.836192291587907	0.703418709989661	0.908278689223242	0.835855416084399	0.520753796088397	0.575185932206664	0.787143860759901	0.749621313998659	0.979126707379635	0.633779526634476	0.928085832533094	0.494305419471839	0.779946598024763	0.312901857530104	0.982771152425655	0.513462446246101	0.727613182574917	0.3087111627865	0.265792154452377	0.737107421651323	0.471806598232967	0.717741983292557	0.932872113247893	0.775350788734241	0.711695008796197	0.679882827563164	-0.228524969326306	0.227432415118993	-0.0534584162353444	-0.0326946575030723	-0.0892956297287709	0.178178743735614
TLR7	0.944718402865721	0.974840563930865	0.986001395735521	0.940227438228181	0.993794690314505	0.953097469667502	0.99193796968062	0.865004062315039	0.920205263770691	0.976484699501614	0.962945014345921	0.851450672399573	0.991715995401376	0.988302095238887	0.988623360225738	0.974786127852747	0.976037260139528	0.937678445605776	0.984454416032273	0.991120207122117	0.82215828592704	0.857118745658534	0.970460725296136	0.966633141134641	0.975746695598462	0.964682267198009	0.929721484728695	0.972566276241298	0.828542583499748	0.971939671969088	1	0.988286412455166	0.893199761643848	0.988971964401111	0.935491859153981	0.977379499034495	0.973930141016272	0.984705822159651	0.98864715106496	0.900432056913408	0.946801939267719	0.965177128845589	0.858042210213768	0.951564896970764	0.953821761414357	0.700253509644031	0.956491721423606	0.514121524480136	0.972693725728237	0.931077698758266	0.94735070713138	0.852507292959859	0.802020129653075	0.791925549037771	0.954790658547087	0.80304371055146	0.958701432658254	0.979808767237902	0.714880063225617	0.867139720763245	0.979335836064528	0.95362522580941	0.940871606988133	0.888838399166528	0.921905544287744	0.922581415489128	0.820884877076517	0.609107302188433	0.87236048577849	0.781158539453922	0.963170932380283	0.901592926233761	0.666268349244879	0.715569147483568	0.873726891439109	0.860356182315323	0.966022922497016	0.760791739171561	0.958882716355284	0.591249409731478	0.851465896116704	0.476804235742418	0.961341847592737	0.662480590885923	0.821340441324643	0.46979018483976	0.386611904030492	0.841228503783227	0.617970254606982	0.823726246306478	0.974780538971696	0.83614871929777	0.790364070408739	0.768015811687715	-0.130113129588254	0.384552298140664	0.105787178337836	0.123845791063858	0.0780072487174652	0.32342991722503
FPR1	0.958104084277991	0.980013799314754	0.987267614826472	0.95267529528442	0.989647739008547	0.932041276128425	0.988280037502085	0.853780115237615	0.917557848235507	0.987734839704279	0.977096880144013	0.900186076637196	0.987146323705542	0.994761325123799	0.98504743158859	0.984817226553718	0.965045165135712	0.942176340462887	0.983421516974797	0.980602852530858	0.837064671346652	0.861797508071342	0.942915129311108	0.962728232948165	0.980081187548034	0.978013857549736	0.949209799437615	0.966181344672969	0.813545675339599	0.979059309682686	0.988286412455166	1	0.857752265700858	0.976551245457982	0.929339123678622	0.985232301597107	0.958991919268603	0.985018770774156	0.992771380530921	0.880436704239309	0.933131086646636	0.964457586829285	0.910578465648065	0.954763306485592	0.921247863267796	0.653995203322027	0.962051467762981	0.467416059868734	0.984097899473004	0.906390918098906	0.9441968403286	0.888380624666451	0.760779399942606	0.753304853765913	0.938064755478586	0.746414604336573	0.960980677419877	0.984763617074766	0.693117189037281	0.865947068805484	0.972546412049292	0.927898087592831	0.941283133284051	0.858503194902162	0.897914705621917	0.89869604432586	0.790746485468716	0.568489545384304	0.865933047855246	0.803042192412298	0.961014673561525	0.903834643555081	0.609551219486286	0.68548170682008	0.849684634443709	0.833416613540843	0.966528590172821	0.717514801943171	0.944670371195157	0.573428737869855	0.814456904157387	0.400849590915426	0.951974421419832	0.600042437483546	0.781623606358133	0.417112353337564	0.303237752538525	0.806075437334825	0.564824687363104	0.811141287092117	0.966442457349538	0.812124622426773	0.768339166086384	0.733837089029469	-0.186427121296258	0.308366144513886	0.0136848192875376	0.0610105297004553	-0.00243920551482824	0.253558803404289
ITGB1	0.860267450880843	0.857407213003006	0.865605487580468	0.856224600458645	0.883755685392985	0.961180810654929	0.8762859054738	0.925736506406223	0.909977447874251	0.856414410758765	0.863135767689168	0.743658512441638	0.909640216103149	0.857875756073119	0.882300775139865	0.836734786735352	0.917655107383424	0.880604703678291	0.859037781798613	0.922818264219427	0.786455084080727	0.832187300873177	0.967108197374468	0.881688140632257	0.857570844057812	0.807030977580297	0.776493415571399	0.874462183511779	0.9137457780283	0.827817756876168	0.893199761643848	0.857752265700858	1	0.873913681278247	0.897829162027927	0.858661351246118	0.880363583563046	0.865050796683261	0.879679691483445	0.939240124316925	0.971322470502187	0.875453955243168	0.669502840611913	0.901790961421998	0.92034077341647	0.925617345071728	0.873830099984513	0.795323166598242	0.842633720965108	0.929216664291474	0.805056493969199	0.673426693578936	0.848291497019723	0.95254291761594	0.921069286352614	0.850138786331371	0.90954534057785	0.861454384407321	0.815535586930496	0.790204488287252	0.890124758187907	0.947486292178512	0.795286697540937	0.978656901436471	0.91603695596695	0.917865824385506	0.902907537189895	0.820990290989485	0.853750469569474	0.654082065660937	0.899525023112448	0.883177967561183	0.713219232730964	0.737581917152558	0.876910782403687	0.922891774022021	0.855917411217294	0.871797093691493	0.960698428524737	0.757117524289592	0.966185047299911	0.728679226620332	0.869227116758719	0.818904232840826	0.971238965749787	0.64373621925494	0.702946084667052	0.94983491802342	0.749447819638527	0.906875146622476	0.948415457693986	0.961798657595591	0.937075939497952	0.891383380145879	0.271962411704161	0.618549136835816	0.464705139513797	0.403580737232385	0.288253464487696	0.603835088124898
FPR3	0.91169540745569	0.965007191666833	0.976062124217504	0.903087121070907	0.990885749417466	0.930405233421231	0.989127518127443	0.821204661427608	0.882266324994897	0.956254752354631	0.941973176810877	0.812932916110765	0.978265425947191	0.978235160647904	0.981007073293892	0.969696314775125	0.948777935391744	0.901517658956911	0.980562076605122	0.979942473320864	0.770508096764132	0.8099574482352	0.957661816887064	0.962299397271966	0.9644192492183	0.951777464539905	0.914320735231712	0.965289403559467	0.796847237746191	0.976210230191423	0.988971964401111	0.976551245457982	0.873913681278247	1	0.90155973422608	0.973005857003891	0.981753382567183	0.981744641911672	0.974210646311383	0.869228264812443	0.917858598943169	0.935877446290755	0.838339704309508	0.912035462489292	0.950827298067755	0.681458647816097	0.916413920057191	0.497315860614446	0.95018542176391	0.916452721542658	0.955474699038066	0.852806206645542	0.79695502811539	0.759583816683428	0.963294618943391	0.806008634953344	0.920616906195848	0.957885657249936	0.656628543032374	0.865616094718088	0.949248010734977	0.935997424942152	0.930841894977527	0.865930514293659	0.90174240693217	0.901439599812642	0.80820352434114	0.559635800169361	0.828429600588903	0.755014762317236	0.937458200322473	0.857399673956625	0.663637399820852	0.699297165567788	0.870120651613745	0.818213797680283	0.95635544182685	0.751999031790415	0.951037532047302	0.554867560232373	0.825559960954912	0.462695191076384	0.967461376880567	0.648561725771832	0.789619798775802	0.46297215016886	0.38081944969064	0.819502007460955	0.575511263891747	0.791285794484672	0.962460646509784	0.807664335657484	0.764679563995335	0.748763488098321	-0.132395684901832	0.388485523618367	0.0947546206583754	0.128629981636389	0.0806201449087256	0.322894783145841
EDNRB	0.979502092938145	0.934430076297186	0.899281001869339	0.956120032157506	0.93257617202794	0.968054542676505	0.901513508083043	0.966307953058065	0.990316059857896	0.923978528324744	0.946820887774358	0.892934727369213	0.938034942224095	0.924843786521591	0.953423060600457	0.890045554903807	0.955160336306659	0.982241085851757	0.881332052816498	0.955981355010797	0.931647022791318	0.971708643622282	0.949800682530569	0.940410366291197	0.873861776828268	0.852620501346533	0.803122573729995	0.96415979050735	0.933870716343993	0.906866588065676	0.935491859153981	0.929339123678622	0.897829162027927	0.90155973422608	1	0.907033380770211	0.901706943386729	0.883045148979561	0.938113719111183	0.963825028466832	0.957418001184475	0.947085401543565	0.786156743698432	0.956779624403338	0.876498684063645	0.754477033775436	0.929642354086129	0.620281674978368	0.899306692587135	0.917570490650128	0.809813304561341	0.754780934950506	0.734484075923965	0.883109189637576	0.912876773520491	0.710931829352411	0.983818667176378	0.922463106156091	0.796136450147447	0.892236973626126	0.941170028964352	0.902893979904723	0.815080712445246	0.92654994990046	0.871671638307738	0.936526220983717	0.849238654598229	0.610720046734709	0.986331216249461	0.623199991402551	0.931891156680466	0.844181472752083	0.544317376880506	0.587403483229254	0.831845318979592	0.900983926725104	0.929712012584863	0.706787974638327	0.939707585734903	0.553840265133136	0.919954003045288	0.454328527210748	0.924314112072649	0.650110923504371	0.858490899591427	0.40789969882862	0.422723283184972	0.856864834818456	0.651592938132541	0.837766937375418	0.945687711821904	0.893342058747334	0.823924215791856	0.709035714526117	-0.0591627417164304	0.362422104061613	0.151526870171426	0.116875216012137	0.0366833398329126	0.326185560602051
ASGR1	0.941408015072747	0.987589624210903	0.964641874119605	0.946713008393354	0.987992550840181	0.920223557310139	0.975141311994713	0.829936382592142	0.905201784989521	0.98586267761549	0.97989173865465	0.863952778235267	0.973377695450128	0.99080307566943	0.98190599095728	0.98819926985805	0.946700116309631	0.933109221635034	0.968972834251703	0.970871133435992	0.843175604289499	0.851607649349278	0.93561448124422	0.975024711634752	0.965238227636667	0.966969807227295	0.919289287426628	0.964946500197044	0.799824031541198	0.986845549742005	0.977379499034495	0.985232301597107	0.858661351246118	0.973005857003891	0.907033380770211	1	0.977333498546354	0.976927734276971	0.988687449050453	0.851473567811473	0.920681642590918	0.971667311286181	0.897713459565517	0.914631707278544	0.899733914831612	0.668381262250492	0.924350426788808	0.457951555338618	0.955244589194084	0.868204892432366	0.963984698738251	0.905413038209519	0.727521116524076	0.747092639983924	0.961014624239097	0.760752701952698	0.940586905421211	0.976393999981632	0.629462500380442	0.902795706788418	0.946434187580343	0.915612159117496	0.942343769905786	0.844986728014149	0.857260158220185	0.866246026426208	0.801948373463354	0.549424836665428	0.833946983508224	0.759338269141026	0.935187212274643	0.886337410630177	0.580913436996182	0.637468131554273	0.818506421682575	0.788995367348118	0.97532028459083	0.687446295607418	0.943911767779246	0.560638825536749	0.802639282441103	0.386018736030661	0.971412217042443	0.572293313201969	0.768541381935705	0.373515643469639	0.303611584393416	0.778499490243951	0.547052693229473	0.754524072995493	0.952820526597643	0.809180797977063	0.75597647110521	0.745323117676101	-0.177072696361275	0.294991364014556	0.0119656467912489	0.0384929324698794	-0.0156044776949925	0.252824862147403
KCNQ3	0.919856878308825	0.98158843704016	0.945527499572498	0.91704889302479	0.986309578335196	0.927048835117208	0.967475156382411	0.821161418872461	0.893416880517851	0.961625440397599	0.957476795150272	0.806991312892331	0.966270216505843	0.976490883443181	0.980975594814894	0.971901217050098	0.937618109975172	0.91951443000802	0.952732128005505	0.968099305399372	0.820640006178197	0.838347846765875	0.946911169058417	0.977953977331582	0.94253972286987	0.929749538812068	0.876462891612312	0.971379041166502	0.810624046946527	0.982490612122597	0.973930141016272	0.958991919268603	0.880363583563046	0.981753382567183	0.901706943386729	0.977333498546354	1	0.963937100860139	0.971904839722179	0.848364469540264	0.911272744856713	0.957378116447416	0.840650837990832	0.880527041919323	0.916656254708503	0.702429474589497	0.887942433646096	0.490220260718876	0.920308635643999	0.872122404268565	0.964957475120506	0.891428525141549	0.729629262366957	0.774567820479886	0.981894576645293	0.780830330608783	0.917067932592264	0.953590723508844	0.591688116529507	0.923639651808936	0.928310642537492	0.915930850448735	0.920636180307408	0.853421999406324	0.846090453891305	0.859107372116803	0.819854860632145	0.524846352502517	0.828134298352592	0.69052402438658	0.911613273294594	0.84086283660578	0.591654614413647	0.626198077606015	0.807485487443338	0.777588191989993	0.979994302166541	0.690240179829201	0.945253156132761	0.5535286890512	0.829001715008202	0.421308732231075	0.988698137864508	0.587754014839299	0.782151716124998	0.388595333357562	0.387818651281185	0.783598535560307	0.53411778744096	0.739131361657391	0.941537917058503	0.810456578809359	0.749312692413177	0.746253331220856	-0.136000227785072	0.32643396993864	0.0751261089562806	0.0529378713177536	0.0171569587767055	0.281777793291789
ENG	0.914826959679917	0.962630682526052	0.993395296147212	0.911566211055643	0.982614485088288	0.912725600087264	0.995973608704118	0.802983003531089	0.869675830615531	0.973684462880475	0.947767137288649	0.840188844031093	0.987389861376533	0.984027590492266	0.968388273677502	0.982616654954358	0.954501215048707	0.897564305036841	0.994991674852166	0.968912515258092	0.765188324280029	0.792202085547723	0.940374058041018	0.939096085688189	0.994360647501481	0.987030140680994	0.96518663620993	0.936279037933329	0.768086779524714	0.964234006925018	0.984705822159651	0.985018770774156	0.865050796683261	0.981744641911672	0.883045148979561	0.976927734276971	0.963937100860139	1	0.978995976581702	0.847028024262582	0.916465926941455	0.940087677218455	0.894751793376142	0.931040284035815	0.944505714912408	0.654296024188514	0.949265436025945	0.45729174126138	0.982658893494769	0.907517945637482	0.970590074718366	0.884903027735998	0.79057900410601	0.7312689750201	0.932759343319265	0.789946949821001	0.927967318605442	0.980885871823246	0.663970626875629	0.824268822553521	0.968164635487343	0.941358065255695	0.955736900185546	0.845816019933039	0.910836411488723	0.877826468217677	0.769952254714919	0.592852011162389	0.802966229124757	0.845419747573262	0.950419459463185	0.914028426643773	0.676067529616229	0.750863325928763	0.848954797412386	0.816876135290711	0.955642948243813	0.751491268938689	0.932990803203369	0.62280248812856	0.799538757174457	0.455348230357155	0.937257893749508	0.624230787146102	0.778045846745985	0.47374352117207	0.353243033129014	0.803813874539273	0.569566539198466	0.808895453280065	0.957413927781503	0.786200450231318	0.755061952953106	0.765844778929373	-0.148844733248317	0.35818869498735	0.0663051591373846	0.105632098241867	0.0622914898940855	0.288971546241421
TNFRSF1B	0.965456311756084	0.990497162469292	0.975270366042957	0.970189885973125	0.99428069372636	0.947996542120726	0.982370587406241	0.870136254142141	0.930885075110836	0.992992578911084	0.988821860723958	0.899677473003219	0.988265592422722	0.99570288425652	0.9918876816179	0.990202182989235	0.968928804034212	0.959147899347957	0.972537457562591	0.985963517178951	0.868439865584491	0.883636830644642	0.951279149275457	0.98103279135654	0.973419052422771	0.968590950549718	0.934893211297721	0.97700727068943	0.845298175120986	0.982318726712967	0.98864715106496	0.992771380530921	0.879679691483445	0.974210646311383	0.938113719111183	0.988687449050453	0.971904839722179	0.978995976581702	1	0.884303011033717	0.944205581140231	0.98245628077095	0.90260265094914	0.947744760823589	0.918979455415016	0.698057193293059	0.953864251719528	0.496496716802003	0.972683626456564	0.894160263382679	0.951206895401437	0.893484806168641	0.734124919848819	0.778776650272065	0.955355729795781	0.740536531029192	0.968628893544091	0.984353118211646	0.688207156305776	0.892631444453134	0.970060836028512	0.92625723972068	0.946547163404523	0.872731161440059	0.88086563489197	0.891514511073895	0.827992373142523	0.582116420647698	0.876874402420683	0.765579513488217	0.947706192852116	0.908729445103972	0.579889220360411	0.652466652404366	0.828638286583309	0.825294711910173	0.980438978156585	0.701230845178379	0.953467718629249	0.592386639265207	0.829763767817526	0.402577865159935	0.968068232684637	0.591520578321886	0.804004693333296	0.396824810077658	0.338789689185162	0.804156153503323	0.554259992668249	0.799214271858227	0.9645601553318	0.835273821869463	0.783656375468162	0.754954331276745	-0.152553128394475	0.295532802547698	0.0317226388790239	0.0418886088231367	-0.0306857368590407	0.250984794903291
NRP2	0.915693339906262	0.862097193107489	0.871422623526333	0.89180718713052	0.883864084363224	0.973070273206383	0.870348943687154	0.979824338859046	0.964785783083801	0.86096336816017	0.878844599421401	0.817310016371817	0.905984698629234	0.863482134816958	0.898946875767576	0.822488626869496	0.93421419166622	0.924515195953273	0.854527237420314	0.932017610040055	0.846554652160443	0.909676558553538	0.955304278732762	0.884200546599586	0.839378511328482	0.801828578280393	0.761798838163856	0.905480216924934	0.938427435431959	0.832075404627403	0.900432056913408	0.880436704239309	0.939240124316925	0.869228264812443	0.963825028466832	0.851473567811473	0.848364469540264	0.847028024262582	0.884303011033717	1	0.971310264293966	0.883244294129226	0.683956640094814	0.950267254194944	0.899750914230717	0.831878651767772	0.907805819843313	0.731392061961572	0.860608955558087	0.953865126829265	0.747404003663604	0.636398774083468	0.841485952804176	0.932084090829841	0.88139147104972	0.79619731895562	0.947575141666501	0.865368621655838	0.884861289949981	0.805252155543819	0.911422523724741	0.931605510681551	0.768969471597567	0.968234307961884	0.925175798673859	0.971271136746096	0.853991992267174	0.750611635918521	0.952376802583407	0.636759978683558	0.934494148793505	0.847353548002099	0.672685134263089	0.692511407638226	0.915944350809999	0.968794607931535	0.850944829552343	0.8400937759545	0.943745465079434	0.654942802471509	0.958954254704364	0.637247408744771	0.862926344776832	0.812828515437399	0.933583457537146	0.60700476164073	0.566248384785438	0.94379845249236	0.774135376884614	0.913094263135993	0.951118999640241	0.941536206558882	0.893697357935761	0.784699579613498	0.107415377054943	0.574458738133316	0.353831158652822	0.363052536955078	0.245131501144024	0.534810441549492
APLP2	0.941564700547485	0.920842168423808	0.926979561220019	0.936140134428263	0.938409561908457	0.988809267846949	0.929584451910599	0.961768533295281	0.964857021851168	0.926643461777372	0.934828710739896	0.857726419275384	0.957362058340151	0.925437821253424	0.940463668424138	0.902746706094051	0.965236975744711	0.949334890681276	0.915441176975471	0.969871948294505	0.862157071628978	0.902328426555984	0.98241529218622	0.933289512455943	0.91448885072261	0.882600997405685	0.852929660894889	0.932595971576211	0.932803471519164	0.892205703291408	0.946801939267719	0.933131086646636	0.971322470502187	0.917858598943169	0.957418001184475	0.920681642590918	0.911272744856713	0.916465926941455	0.944205581140231	0.971310264293966	1	0.936347267909474	0.777981777472521	0.969082210390381	0.935036684124984	0.857383176700314	0.945995474671216	0.708407453471265	0.920158385691511	0.952218825169743	0.844772803199471	0.744974646408254	0.841580828597907	0.923735951889529	0.933846479701383	0.818769723503585	0.972780667081127	0.926372484584325	0.844280060771159	0.835354643409495	0.949386244186956	0.963919747432486	0.855733880720858	0.968629436497448	0.940214272288087	0.955021108729567	0.886353265181905	0.773833609956415	0.920134701516051	0.723448650243864	0.956562850271138	0.919304653482755	0.682630613246401	0.727755941272034	0.90106735356622	0.945204038059398	0.909436917972423	0.840036585677354	0.979672047057213	0.709944617848516	0.948094066677886	0.628889520605655	0.909634084271019	0.775850258574869	0.943858967424276	0.576802887112113	0.561485892514131	0.939093291809189	0.736917494176889	0.919639270946039	0.982321782557122	0.95235973037633	0.918499885687456	0.847468789127913	0.100668305979061	0.522946658907344	0.312709219904065	0.297639864328729	0.193771792641571	0.501224415783704
SORL1	0.968885324873501	0.984491756778413	0.93493309826234	0.982678493553778	0.969856579441108	0.943814298094821	0.94326611127584	0.885885060322541	0.950682470471628	0.985143315154305	0.988378510712341	0.885324436185528	0.96117655114018	0.976595796892408	0.978065060059583	0.964439169363504	0.962840793713987	0.975577455049381	0.932822151100666	0.966012691668034	0.922910787545572	0.921819554876292	0.935214912297616	0.976136895199521	0.934063498540623	0.930809304544361	0.879909224115194	0.97192875281182	0.851180802898066	0.963539385536506	0.965177128845589	0.964457586829285	0.875453955243168	0.935877446290755	0.947085401543565	0.971667311286181	0.957378116447416	0.940087677218455	0.98245628077095	0.883244294129226	0.936347267909474	1	0.873882573780824	0.928550245263529	0.872197012556674	0.70372556685455	0.9358133981878	0.488678122854506	0.936382439455568	0.856450761049949	0.922844619865866	0.885428338576886	0.683794742090537	0.794346345601122	0.946505349922137	0.720197695153689	0.969275276662589	0.969845611169905	0.665990876388909	0.927714806980073	0.952796523878171	0.907293825195348	0.926095013628758	0.866170053783776	0.838149173659375	0.87389714025657	0.831087356040753	0.574792407138191	0.895090760637213	0.69983685273172	0.93017345382628	0.897200741239072	0.526783325585433	0.589371475180036	0.785546367327057	0.816278447110582	0.976489846920926	0.655941220338458	0.936570021523327	0.577522207558099	0.839503625113601	0.381956721427591	0.963175738792055	0.563368380079718	0.802231859459688	0.355617837590488	0.331788991150052	0.782292668413886	0.560418513462086	0.757803647895357	0.940137978064129	0.842794272618057	0.768196215352583	0.744713644167834	-0.160543020640428	0.264950559521401	0.0295095228876299	0.00382034898260365	-0.0566728620649597	0.232531979506189
