""	ITGA4	CD44	CLEC2D	GPR171	LRP10	CXCR4	CRTAM	PTGER2	TNFRSF1B	PTGDR	CD2	ADRB2	RPSA	TNFRSF14	ITGB1	NCL	FAS	CD96	CD3D	TIGIT	JAML	ADCY7	SLC16A1	CD3G	ITGA1	NOTCH1	PDCD1	PTPRA	SIRPG	S1PR4	CD47	ACTR2	TFRC	CD69	BMPR1A	LDLR	DPP4	ERAP1	CD46	CD247	F2R	KLRD1	SORL1	VSIR	CCR5	JMJD6	EPOR	CXCR3	CD4	TRADD	PLXND1	CD226	TMED5	CCR4	TNFRSF13C	CD74	CXCR6	KLRC1	CD8B	CD8A	STX4	LAMP1	CADM1	CD82	TSPAN5	APLP2	TNFRSF1A	HAVCR2	PTGER4	HLA.DPB1	ATP5F1B	TSPAN14	SIGIRR	KLRB1	PTPRZ1	SMAP1	LAG3	PTPRC	PILRB	CD81	KLRK1	CANX	C1QBP
S1PR4	0.284383560765979	0.878464054260022	0.917327775971772	0.908461338371471	0.926663479613197	0.829634321375091	-0.280225621853369	0.940997946715303	0.408319902554884	0.944411395121606	0.882248110232427	0.189339864204738	0.7717694656789	0.47605960721692	0.416268755541261	0.241966071496761	0.596674946152904	0.0981155633775155	0.8575408861337	0.398926602997696	0.80238618122328	0.17241962750521	0.856431214507729	0.856212898306825	0.895850659038357	0.634755318518148	0.628423212225459	0.492787823080353	0.621725079076722	1	0.457546464454665	0.281426246539196	0.0810822070071706	0.887294879863046	0.639961485468484	0.554635411283634	0.878712301632515	0.170567041649859	-0.0152922232474909	0.812337780538939	0.439203142735871	0.918225920256841	-0.243710655489116	-0.683255779522644	0.478181892089263	0.604628026927295	0.878617640148022	0.489499496061611	0.267342929281758	0.926870204727318	-0.690553943260975	0.584538926606388	0.390500260775766	0.621301196560553	-0.585731747897658	-0.47797667595221	0.644850094936539	0.631101051082542	0.896571037213684	0.878123692158045	0.390075629918752	-0.070438148853523	-0.719409250127105	-0.58145980167812	0.731515176277144	-0.498113261520967	0.110641398924872	-0.152030362900027	0.682632626003599	-0.327555666392694	-0.0471290570834438	-0.0822554187336378	0.828173842200613	0.731055418992907	-0.483978751496681	0.241059948254116	0.97580597284	0.665702601955612	0.439196872180586	-0.524788944069679	0.816259931482448	-0.451457745139167	0.10468864331184
CD47	0.902912349830176	0.737769916951433	0.695547109546715	0.607396503784596	0.367888004056726	0.756297313216273	0.249440672463345	0.508271170563393	0.700602494041377	0.647656094770503	0.706606681257752	0.914040161642094	0.646821457648276	0.956510981812906	0.920707206624359	0.87865398688025	0.825722176451525	-0.514210725542337	0.755653768675689	0.673325908388624	0.82629261953046	0.894772881220393	0.75367465395999	0.756368299482032	0.693383966548797	0.811765176003527	0.397926661031953	0.896435697406068	0.897590975171258	0.457546464454665	1	0.791249397504521	0.798427684473367	0.698553623247216	0.943016071147205	0.950086703257989	0.639704037779059	0.87922413787485	0.79340995643918	0.660493658746661	0.887812292730787	0.709334024744829	0.0661774053317727	-0.175378705893665	-0.0716201664737832	0.891509993413568	0.711331939316235	0.851651858076725	-0.0630140986746452	0.433888116093377	-0.176487372892516	0.903569648493893	0.776175643647847	0.947324133328195	-0.603519711511439	-0.351941059191555	0.937397260793677	0.929537567177156	0.779180721794704	0.602035127131687	0.729204417042983	0.190788281351824	0.0229674253183089	0.118854575100485	0.813997525083021	0.25486012493306	-0.40844907810662	0.388372201307382	0.878946438237048	-0.442427680875667	0.631708337842174	0.702336967740008	0.848536024760782	0.74667360848221	0.383981910807055	0.743168909049846	0.560068626425056	0.838407191776602	0.865605453595065	-0.000352239729611083	0.811174264640264	0.369298614673747	0.262076209986193
ACTR2	0.805628858643322	0.532470639394001	0.529872907703274	0.393505650466359	0.253332354571144	0.716573466514695	0.463251299669531	0.285259534447259	0.91422130265961	0.478392717955996	0.562076417084093	0.827558779561595	0.685893264937157	0.769852825393069	0.917408648834502	0.934899207297171	0.683439193290404	-0.176568475476974	0.588357827618801	0.675476938787113	0.623010853361266	0.716211662658015	0.550494340509193	0.580516307149504	0.474367041810794	0.799245419581982	0.454184348145204	0.817339566468256	0.777413208808946	0.281426246539196	0.791249397504521	1	0.770826354644803	0.53982585987694	0.761865683270119	0.76933179757507	0.435349011364941	0.859876691035397	0.720914947427999	0.571224195104367	0.830271070409499	0.519393447015356	0.576777678194083	0.138404186070429	0.173378729311785	0.809880585709965	0.486721310385091	0.769375915846276	0.42246292762033	0.371823143030455	0.22992005835145	0.737327661574166	0.777913440682779	0.724154283805969	-0.156125879093408	0.171922378997976	0.713152197537582	0.747185901771595	0.595207392229599	0.52587770911729	0.37299593321129	0.635422901600726	0.280318739652464	0.416161179283549	0.697996377485256	0.635399479389744	0.0608548063697454	0.440220657436495	0.719216990258401	0.0833085594969634	0.898750468802998	0.719326769962962	0.630680986580367	0.585821770683426	0.437776576805059	0.887440658103934	0.399168928188886	0.857794575915371	0.481187477347222	0.489491770030475	0.643008941333751	0.640732481778341	0.73165877521416
TFRC	0.652004764232221	0.388357973638739	0.289304507539778	0.260118692356247	0.0770042497410035	0.473012841407754	0.101670406074431	0.158463584691738	0.656793976749979	0.359442453071479	0.285590324140964	0.845476382737597	0.292796998694276	0.725138206355404	0.817482683988209	0.778756811290517	0.667220297649963	-0.724154376560218	0.344690836986237	0.29500890709223	0.4882708106835	0.899646498077537	0.488377614331886	0.374141182743207	0.364892367285367	0.566865622506179	-0.0602642374431185	0.756324917372119	0.595436711024563	0.0810822070071706	0.798427684473367	0.770826354644803	1	0.360572595554169	0.719407241351007	0.756625773415343	0.34211139952487	0.860661643529114	0.950371816966024	0.230526183811817	0.605684180923609	0.371400381540135	0.400963394171171	0.261547789332873	-0.369421553645211	0.809936890985553	0.440456220971226	0.522400315061461	-0.0847046443491926	0.068813731236472	0.233133846107257	0.59581376994336	0.88677327798085	0.632348178037865	-0.364068479175472	-0.0170298716057579	0.632023463056427	0.661187635816589	0.408105120917694	0.148143075135054	0.754188156379316	0.331184843943466	0.302895245740457	0.338331766374872	0.497872346103875	0.563370049772851	-0.247359327099311	0.782541531069674	0.595678124073433	-0.229805848398739	0.724828788803375	0.926658091044531	0.490541694961807	0.451545721618265	0.556024295571141	0.712667205513647	0.160353621564668	0.554998814197141	0.737142780719888	0.312386831932313	0.413418119861846	0.580334320357011	0.267353484623109
CD69	0.576567492933556	0.995052466241421	0.974285294660192	0.982435512542007	0.859853932175222	0.95568432345777	-0.105617607657071	0.950326248295555	0.518735365031153	0.944692920368218	0.970541505862134	0.437616846414537	0.914699488167614	0.658279498592415	0.726806490040459	0.536264660616245	0.879533740877353	-0.048408497178646	0.968350259840259	0.577184496468355	0.971627203004845	0.50288510371447	0.9094463999021	0.985311116619377	0.984189710275716	0.779977337213142	0.571201275947777	0.673493819820006	0.875603688322798	0.887294879863046	0.698553623247216	0.53982585987694	0.360572595554169	1	0.76251992605248	0.810207990149285	0.981955517178841	0.430427470745241	0.325240004559998	0.936289735168138	0.694181414613201	0.98736657669118	-0.157759269780491	-0.67230360417909	0.277864278136031	0.771325652187838	0.972503146244702	0.755080253677195	0.177676018747209	0.808168686491906	-0.615219371185635	0.836598093993576	0.576470494017424	0.848594307291714	-0.734711389515577	-0.549438074301605	0.868362889195715	0.875673136627865	0.96694220790667	0.907933380370221	0.527537638014619	-0.0842163898479975	-0.555518292774443	-0.302086638900268	0.923911118871218	-0.278464961560888	-0.0455455687414672	-0.0698867445952368	0.926548629938373	-0.4429749236838	0.190699868000367	0.1796286588711	0.946754230592484	0.959859406474669	-0.254064926698889	0.402270582883668	0.896093735412466	0.83483443532898	0.554491796241579	-0.407461574166196	0.954283364031743	-0.246026297393852	0.253594372500421
BMPR1A	0.818864607435397	0.793474954234238	0.791834695627562	0.682292418728262	0.505884140828111	0.82460107376153	0.159132892504043	0.617003931558156	0.768800652754204	0.783771398288809	0.781427997595647	0.847932055018229	0.695233100284394	0.932424390490699	0.861324259660374	0.822052441236735	0.786092489003006	-0.418227961306814	0.81722155351808	0.653916040938171	0.848104246441832	0.775530046678115	0.835743385248441	0.807457793982343	0.761207301335159	0.857872760292382	0.534443084419779	0.900104255070756	0.8709451120703	0.639961485468484	0.943016071147205	0.761865683270119	0.719407241351007	0.76251992605248	1	0.921819519907884	0.698677968707883	0.8404780317265	0.634325273598008	0.717317913963945	0.850012262425743	0.796212014518778	0.0611979931960963	-0.245318014250596	0.106517328433912	0.927952648978392	0.778770275173157	0.802327743118859	0.071688761312968	0.625597160156088	-0.262898246935868	0.875620583563886	0.772368038125958	0.921834156071817	-0.568884170869047	-0.337780436263874	0.91761846104127	0.90157239263353	0.868040340135588	0.714442126019412	0.679774997922647	0.272460341409409	-0.104650159354546	-0.0806595300671675	0.83780706080251	0.161136733079409	-0.281837333653984	0.365961170171442	0.859422775655741	-0.403336600517639	0.578227320210027	0.576353162370661	0.902678974256459	0.728441216092735	0.255499045271341	0.746988557220546	0.71579941297503	0.881562177651379	0.831611266334404	-0.075075368373976	0.858298695686528	0.272072404916074	0.294591594685657
LDLR	0.856896806530232	0.839207757357195	0.78955559201922	0.741520098925023	0.475439415126249	0.840023669752863	0.156179819335044	0.651807598723243	0.65761063595178	0.734808120962384	0.79512846568743	0.801844799633967	0.739926552489146	0.875767854879837	0.931738880645309	0.862467920130015	0.917831728885314	-0.437598501367451	0.839836291420601	0.678262202991006	0.90465117582421	0.867321838486534	0.802528607066808	0.852574549197245	0.803610037507007	0.856345624896212	0.394397759103974	0.882212552720618	0.940174765498339	0.554635411283634	0.950086703257989	0.76933179757507	0.756625773415343	0.810207990149285	0.921819519907884	1	0.764343630795106	0.843242850296506	0.735404997601619	0.760839587703059	0.899649254323945	0.798122627110373	-0.000565925750056453	-0.361149711485359	-0.0339450463111487	0.906060605852279	0.819115900785419	0.878352329483133	-0.0218898249999295	0.512453917851779	-0.318843178338342	0.951694240326249	0.765731706813527	0.960253764422911	-0.695975967790695	-0.46745755402134	0.966814201071617	0.955314008667687	0.840702482387561	0.685003390112943	0.698945846028066	0.0759449335299918	-0.0607499900549285	0.0193454582887735	0.914569749977129	0.172368906605863	-0.392727109268912	0.285096595357219	0.95018744197524	-0.525615279771417	0.569542496064999	0.58010765689012	0.903750965863987	0.853509288985319	0.312303164874221	0.701263492132714	0.62379481579963	0.866141589755826	0.776553756948296	-0.123514223001383	0.875833109103115	0.245534345344627	0.334360600738816
DPP4	0.466697826820642	0.9786006061247	0.927551404948591	0.989952663886751	0.882862609117328	0.89877906976529	-0.270571192384934	0.966538750385734	0.399135638818204	0.945562369960114	0.915696406416208	0.3583045826853	0.840016164249938	0.581653942577146	0.662058327621562	0.42509411797917	0.870705294863928	-0.123748926707163	0.912041891723329	0.431631136555283	0.941233446224007	0.476520765368302	0.903300830398114	0.944976653514824	0.983288168893246	0.701574288846677	0.434571633191312	0.617853183236164	0.805115962834072	0.878712301632515	0.639704037779059	0.435349011364941	0.34211139952487	0.981955517178841	0.698677968707883	0.764343630795106	1	0.342077414410823	0.316764886571495	0.866743428484396	0.581732325965492	0.976076454189695	-0.218662996834635	-0.699903947770286	0.163618723409555	0.736648652819359	0.984379306094409	0.6537736591727	0.0723288518886195	0.762747190757984	-0.66790433047633	0.761379190634285	0.564436984915467	0.786838918262623	-0.807115454101607	-0.611395582759778	0.814782883336668	0.830449090914545	0.92548148078887	0.830725627263877	0.590767023586739	-0.202712478323593	-0.632387517941892	-0.349669102220078	0.872137684076769	-0.376251072742294	-0.0539478832935817	-0.050268349432874	0.883533500443979	-0.502097349528506	0.0790567611104195	0.156564904213489	0.900075103909725	0.947412180753485	-0.320142110248017	0.298152354632002	0.863891043754872	0.72925581934557	0.560758849521468	-0.498137428762053	0.894412383385971	-0.35077302394678	0.121611714804909
ERAP1	0.876888290215703	0.464697919999129	0.448789426449197	0.309940035989732	0.0588424075883855	0.569718395675173	0.444699792138205	0.202680253791161	0.768360282256208	0.394621345249395	0.462769274124361	0.924455966630232	0.467641134542549	0.848176167094469	0.868078898265146	0.954564324373985	0.661904299023657	-0.490411005312675	0.521407196520489	0.640448184145913	0.580538274852826	0.870079625533007	0.482756890813562	0.510557079762077	0.400862281238225	0.736198548125479	0.317303633845755	0.849724736213941	0.742465183513998	0.170567041649859	0.87922413787485	0.859876691035397	0.860661643529114	0.430427470745241	0.8404780317265	0.843242850296506	0.342077414410823	1	0.804417229183361	0.44945051456646	0.85496711768832	0.429350105041328	0.312848300127473	0.0841649998578801	-0.100565459799597	0.79951477640404	0.434194771770366	0.756239464754022	0.0430032940535018	0.231838852832701	0.116914344621845	0.772567641921533	0.745524556245571	0.773368681205824	-0.291247727010441	-0.078732310898365	0.758581569415069	0.74375296938242	0.534075560143904	0.390648525325684	0.527825740955958	0.439627666415528	0.397403306416396	0.296533146258995	0.654264419373483	0.608571770229534	-0.383190221322133	0.527921391339275	0.687958835968136	-0.248366458078952	0.839356534862271	0.744719342842745	0.623256868602375	0.49199832907842	0.675109225167076	0.847911122237944	0.275048027835902	0.751408956662468	0.673653983621529	0.301080520348701	0.592550797878334	0.678061635082554	0.481948672384795
CD46	0.658906893598934	0.356555144745064	0.233214987553684	0.230630525185349	0.0275876653053919	0.407361228076029	0.13013870719207	0.111561965480214	0.53181739197166	0.275000215656971	0.245727481114345	0.806346722295506	0.270835717557082	0.688005364503212	0.802643552157113	0.749224225288397	0.661967621172758	-0.726224465477107	0.305791311675601	0.275310902179547	0.465706783529706	0.897298258937018	0.422119024255084	0.342622578570591	0.332551874474955	0.51260261534621	-0.125554354999011	0.69404504698441	0.586802520118357	-0.0152922232474909	0.79340995643918	0.720914947427999	0.950371816966024	0.325240004559998	0.634325273598008	0.735404997601619	0.316764886571495	0.804417229183361	1	0.203897326578887	0.588955834827052	0.317618625303754	0.348823181378699	0.234695667744771	-0.464353507729433	0.717458643353915	0.395248273870668	0.522065142996434	-0.161200690882904	-0.029361816795065	0.241485894532025	0.579626833273682	0.822042015361864	0.619752298849206	-0.398173322645083	-0.0591146356998206	0.614538239803488	0.648267367683711	0.345042581575942	0.0890209825451383	0.743808449469032	0.216264100321102	0.341601309766857	0.437485821716679	0.46809925778711	0.545895073656037	-0.345760531793817	0.695973118133313	0.589135217189477	-0.251456163811596	0.694346879766515	0.926684602989006	0.443913025332832	0.463513335856284	0.579312339556807	0.670366709414493	0.0714048618320676	0.492258865791235	0.727781790564742	0.306146888045846	0.377998327131263	0.561192683010435	0.206872503211048
CD247	0.681087944427129	0.927175698991551	0.961952806098934	0.893560527627636	0.732719649312389	0.929218431537679	0.200824694802329	0.851367836645351	0.56124535412119	0.82881699337071	0.980317842853758	0.440850991241129	0.957908113216622	0.650311197599875	0.708122924685117	0.605670582276747	0.787404838814175	0.180797560523428	0.975570829386126	0.781109318414023	0.923737080868943	0.421159013383213	0.793709855697399	0.964694970395591	0.890537839829635	0.795939765519347	0.763847419498082	0.637587216456688	0.898566323379003	0.812337780538939	0.660493658746661	0.571224195104367	0.230526183811817	0.936289735168138	0.717317913963945	0.760839587703059	0.866743428484396	0.44945051456646	0.203897326578887	1	0.793723328033462	0.905907757728691	-0.164886656051191	-0.68444938729886	0.459878423497409	0.663676104269056	0.840006958920999	0.855962374187993	0.280123022143413	0.784491378071277	-0.564652127798334	0.866121030054101	0.403164462259428	0.844150061024939	-0.572084086313855	-0.485987968107721	0.849574032231376	0.845140207656339	0.927387583289785	0.975918618531497	0.273132450708667	0.010592488096964	-0.430357765583868	-0.201779509904276	0.926731687964898	-0.186509698769241	-0.0518952002525314	-0.269545050298035	0.895648512432659	-0.360117477761781	0.257936845987769	0.0650212205194339	0.907861295400468	0.906978582240882	-0.17740082949788	0.412936993638428	0.851454687397235	0.887411072552993	0.395084539360311	-0.314399691783632	0.9667018304041	-0.134583065225979	0.421913088362934
F2R	0.96655006822875	0.713694981794938	0.736538001788221	0.584752174587366	0.293584740216859	0.793049147550709	0.544855911568982	0.481023423787154	0.740526430259455	0.568719396293167	0.767959703460197	0.812801377488133	0.764989097188733	0.864816440955096	0.89737007054463	0.938078305014673	0.769240834775523	-0.156689421189962	0.809126858040666	0.912508243944822	0.810920146530722	0.75903943697998	0.644719276741698	0.785855063011178	0.646050332389745	0.86765842370413	0.6077759595083	0.821128945798488	0.937240709581488	0.439203142735871	0.887812292730787	0.830271070409499	0.605684180923609	0.694181414613201	0.850012262425743	0.899649254323945	0.581732325965492	0.85496711768832	0.588955834827052	0.793723328033462	1	0.668106415538823	0.0616142444712236	-0.284333961383033	0.226914381569171	0.784329789608083	0.623913990900392	0.976829712610011	0.143455430308227	0.454990566377282	-0.18813156904349	0.947245817416974	0.567666332286094	0.923102674566563	-0.437074589661772	-0.30140946551664	0.910976579232242	0.890322194362426	0.767185607330224	0.735855959109469	0.380270704264889	0.256988038858057	0.113488087088034	0.162844655891935	0.872849605389157	0.325143953260458	-0.328869897135449	0.100029681796253	0.876302294617152	-0.349248041286087	0.672796157275216	0.479632889540141	0.818056845544001	0.74591888462565	0.398169381292832	0.734781692843445	0.558814497594035	0.920347083225064	0.573072082068984	0.0586675316568091	0.853594911394412	0.412163260012736	0.542406371281669
KLRD1	0.555557509938719	0.986042084434147	0.969107683567362	0.972046580852615	0.863893445557217	0.942031657419056	-0.150510989233299	0.945803704867015	0.524256072953793	0.97435475853308	0.955546662087173	0.457909941427248	0.873612549395391	0.676610138498094	0.707175232101728	0.511125181356739	0.847540196489625	-0.102551581886259	0.954190379244693	0.54116373669326	0.964053981306571	0.4910800901633	0.950513120090861	0.969399096826842	0.986791451556756	0.791428113997132	0.559779866392498	0.698213629685713	0.852415488760795	0.918225920256841	0.709334024744829	0.519393447015356	0.371400381540135	0.98736657669118	0.796212014518778	0.798122627110373	0.976076454189695	0.429350105041328	0.317618625303754	0.905907757728691	0.668106415538823	1	-0.17544404451674	-0.645326261040939	0.282687778674301	0.80102290040215	0.977960093115897	0.722071263039966	0.139004882777843	0.816397270327984	-0.624517243749898	0.80668254866678	0.583630969724927	0.840973134767639	-0.748062808393088	-0.551334723707883	0.860412216560066	0.872708985694477	0.981782886712635	0.900348279661449	0.569225303426437	-0.0638059195945164	-0.583033837144424	-0.329500044563229	0.908014232400166	-0.305985437280329	-0.0357026020537296	-0.0230959648266472	0.900953201786561	-0.458331317952029	0.175360399973164	0.197595803350259	0.946222108308175	0.928438217236528	-0.262692504839837	0.399431484950225	0.932461519593739	0.816549104018318	0.607068031382737	-0.429161017249513	0.94669016830793	-0.247977005878122	0.193384678159871
SORL1	0.0698300941195812	-0.194074734098011	-0.193232581546744	-0.269469692494611	-0.0958120393192053	0.045975361662085	0.231554053806333	-0.311893393334729	0.573300684497937	-0.114778733018063	-0.163039799494254	0.289165749777397	0.0869999975751059	0.113473482300289	0.273732789228256	0.334483408433042	-0.0120161576721717	0.0392655413630913	-0.179162621159116	-0.0172069151987217	-0.163981065043041	0.121198267955889	-0.110361040853892	-0.179883878978814	-0.225649696797412	0.10279455842625	0.0262724926792956	0.214544695241435	-0.0249700450643422	-0.243710655489116	0.0661774053317727	0.576777678194083	0.400963394171171	-0.157759269780491	0.0611979931960963	-0.000565925750056453	-0.218662996834635	0.312848300127473	0.348823181378699	-0.164886656051191	0.0616142444712236	-0.17544404451674	1	0.706222136279664	0.0606595651867559	0.183781795212483	-0.187603300787338	-0.0314776591797047	0.63528399841656	-0.0233441927270429	0.752632306626544	-0.0805847904049593	0.456523064390782	-0.0995245200402366	0.533743291490251	0.85042718740048	-0.108625255667185	-0.0519678103848388	-0.145343031386568	-0.157198200030943	-0.0626951014793522	0.850118221749795	0.484068345090862	0.536719134045904	-0.0904788038432067	0.757454165322763	0.539086681781101	0.572852898259509	-0.0689160889191904	0.779874850415694	0.679531055425861	0.512757536635684	-0.12945283560428	-0.156146737563234	0.290330162152634	0.547203770312135	-0.196065132603134	0.186634592056404	-0.0881637634779514	0.903773092774747	-0.150928215875172	0.647564798549322	0.623504220002286
VSIR	-0.153669715751403	-0.675254756244308	-0.684707084608234	-0.757675999351015	-0.622894467062199	-0.488376043179472	0.229799081158206	-0.786181795323543	0.165289236754207	-0.59527781036606	-0.672477349078627	0.153223763431049	-0.538727793054135	-0.122384269052253	-0.128231709999955	-0.00233426563261327	-0.45607888594275	-0.212430766457243	-0.658723542943196	-0.312580831963703	-0.603062616390203	-0.00740491926531073	-0.484318174983116	-0.668850298618341	-0.683991885864384	-0.344605710445717	-0.394929392638162	-0.160678263859322	-0.441667306511915	-0.683255779522644	-0.175378705893665	0.138404186070429	0.261547789332873	-0.67230360417909	-0.245318014250596	-0.361149711485359	-0.699903947770286	0.0841649998578801	0.234695667744771	-0.68444938729886	-0.284333961383033	-0.645326261040939	0.706222136279664	1	-0.231125524624786	-0.166446251597847	-0.628058958028812	-0.382618212609951	0.138406857036018	-0.559948580714914	0.914239428795752	-0.447870841955773	0.104315342886158	-0.426179061294339	0.659465431344099	0.831311719712104	-0.450197102493587	-0.415175352332161	-0.593457846987111	-0.660130111271788	-0.106068322074179	0.605231716627432	0.62879339339305	0.543749878203142	-0.5875643238894	0.691367338963565	0.264739553501407	0.627168900951775	-0.506483303078907	0.639847062617166	0.374914538975109	0.489764400763036	-0.560452621665722	-0.626934829552124	0.395004212748419	0.180166117782602	-0.6132227874506	-0.313414742110214	-0.129790418257079	0.824270632332966	-0.609177372278041	0.638687866448366	0.108673973598722
CCR5	0.0788619265817166	0.223796416545131	0.410954221149434	0.226851508833212	0.320015626634824	0.389731997089236	0.354877668008344	0.270127081759793	0.377282103312254	0.281702042406841	0.407475391230501	-0.13455471755767	0.466076349846557	0.0253862444310744	0.00898269434147984	0.0798071820619408	-0.052339472210741	0.758494635432019	0.363437441721099	0.486707018363478	0.191914120065989	-0.364244380688589	0.229070409874821	0.298067600688512	0.222213797333579	0.357104120057474	0.732330167116078	0.0430741984222348	0.186400353294206	0.478181892089263	-0.0716201664737832	0.173378729311785	-0.369421553645211	0.277864278136031	0.106517328433912	-0.0339450463111487	0.163618723409555	-0.100565459799597	-0.464353507729433	0.459878423497409	0.226914381569171	0.282687778674301	0.0606595651867559	-0.231125524624786	1	0.0760855155270138	0.138792032723604	0.250253478219739	0.699936394468171	0.524652203314259	-0.133671342755603	0.121460182921942	-0.180656757462817	0.0866455794474982	0.287657987018412	0.185077438309344	0.0762251569091962	0.0740183194716081	0.343370393101262	0.591812061536893	-0.467616288553604	0.355980762170176	-0.198707413352602	-0.201741709320533	0.252988515960716	-0.0839426121308361	0.500393021364375	-0.435496897523918	0.111019040009696	0.320452659288609	0.051436790670766	-0.382386909211532	0.216202686726116	0.124752700039743	-0.332284043927384	0.12545972555536	0.530900175005905	0.396252370401738	-0.290631665591436	0.040088547121307	0.322041213989007	-0.0975674489910889	0.499345953868301
JMJD6	0.733373330066703	0.781808941665677	0.742076545327314	0.685127578203288	0.515940598294938	0.849245710120509	0.042636799544092	0.611721200090814	0.775182426066517	0.790103847530583	0.726269236838774	0.797791608393169	0.682304787030469	0.847513795583844	0.901608631608229	0.797292255367809	0.856017465239358	-0.45572305678162	0.760752978709795	0.545743982766817	0.842233046974577	0.805882052941203	0.862108528284436	0.775837017661256	0.768399916942626	0.868496500541523	0.344967829367061	0.886916733815085	0.851749325936997	0.604628026927295	0.891509993413568	0.809880585709965	0.809936890985553	0.771325652187838	0.927952648978392	0.906060605852279	0.736648652819359	0.79951477640404	0.717458643353915	0.663676104269056	0.784329789608083	0.80102290040215	0.183781795212483	-0.166446251597847	0.0760855155270138	1	0.810573664258383	0.75095436938807	0.0971566319506337	0.528871663043913	-0.188436047895903	0.815213876339823	0.85999778730125	0.863692824914329	-0.577918036771244	-0.262167242363554	0.872212220109723	0.897528356234226	0.834580073507829	0.641227580585134	0.731852594203074	0.272652544559332	-0.107728544033091	0.0129548988969606	0.832171858257515	0.216962045030169	-0.107425525006938	0.486250136000647	0.860013556319208	-0.355083080237319	0.591118146532528	0.668307747325236	0.836226420803354	0.768769380798123	0.214216055263289	0.719700498634211	0.681146277900888	0.844652309754425	0.778168049764385	-0.00834516664944438	0.801836259629571	0.26816498614911	0.330713883310142
EPOR	0.512560547634402	0.977835426304157	0.929545620486648	0.972985040562789	0.854553777052778	0.914462592350984	-0.262806328876348	0.947059617314113	0.46926063983396	0.959247499150826	0.907727993652658	0.442491305208604	0.810492884386881	0.65727000046028	0.703252157241828	0.485928688378303	0.880731800731702	-0.23391263605986	0.914406371699226	0.446011592423154	0.952025906784819	0.555758964256696	0.931073101603261	0.944215577328894	0.981359252366961	0.737968340174365	0.415753884289089	0.674481902293373	0.822193154716659	0.878617640148022	0.711331939316235	0.486721310385091	0.440456220971226	0.972503146244702	0.778770275173157	0.819115900785419	0.984379306094409	0.434194771770366	0.395248273870668	0.840006958920999	0.623913990900392	0.977960093115897	-0.187603300787338	-0.628058958028812	0.138792032723604	0.810573664258383	1	0.672576828525021	0.0592024071908953	0.764659569719077	-0.626424256312976	0.794091892432797	0.650847305194304	0.827374381161419	-0.812187530415626	-0.591094165015046	0.855273720885815	0.857286421329189	0.943929678539024	0.814174360917379	0.678803416207226	-0.153900502507747	-0.578868934347563	-0.374617799545837	0.874887192634064	-0.313441975088091	-0.115605094206712	0.0764634129473242	0.900911545230367	-0.521973994556885	0.142227749967979	0.258201326844463	0.93100336213776	0.927060745510335	-0.246642964847198	0.385101047466266	0.874351907092164	0.761119858872124	0.658335290790557	-0.466017259803037	0.901838191499559	-0.28442073684567	0.115514909987154
CXCR3	0.945277832460845	0.769465869729808	0.780545077966525	0.657086291582796	0.357067789390867	0.822652665416768	0.510712715824319	0.555809124394684	0.672734345129146	0.597229047360758	0.820386446586093	0.753996553710144	0.812929773159486	0.83063875431386	0.878788309917123	0.87190693331916	0.806481597614278	-0.0874612891029167	0.85492632764271	0.922999945122922	0.859960947784611	0.72370804142363	0.681314048904079	0.837891655962085	0.708763264449597	0.829434645444456	0.610683448429027	0.765295082010425	0.961656761469077	0.489499496061611	0.851651858076725	0.769375915846276	0.522400315061461	0.755080253677195	0.802327743118859	0.878352329483133	0.6537736591727	0.756239464754022	0.522065142996434	0.855962374187993	0.976829712610011	0.722071263039966	-0.0314776591797047	-0.382618212609951	0.250253478219739	0.75095436938807	0.672576828525021	1	0.101429296100323	0.466482198806886	-0.292271341312027	0.963169283730292	0.497360150331706	0.934684069058407	-0.510040430186027	-0.385920680121204	0.926298962433833	0.915354174827701	0.802192477010372	0.788643406249463	0.359568554760334	0.142367172133134	-0.0331675212302563	0.115460299964087	0.894787814369432	0.192024983791287	-0.295058344487774	-0.0156348524333748	0.908911851586287	-0.392226788023491	0.548387803655527	0.401070470564431	0.838859540730184	0.820807547105989	0.252255120801396	0.60356129781179	0.605305131977695	0.911148045059478	0.521759355313261	-0.0437927648289176	0.89191611318102	0.280391548740842	0.490416816684157
