""	SDC3	LRP4	GPR37L1	EGFR	GPR37	CD9	LRP6	LRP1	CHL1	AR	EDNRB	C1QBP	F3	MRC2	TNFRSF21	FZD3	ITGB8	ADGRV1	NRCAM	TNFRSF19	MET	INSR	CADM1	TNFRSF1A	SDC2	THY1	TNFRSF12A	RAMP1	CAV1	CANX	NGFR	ITGA3	HRH1	ERBB2	CD44	NOTCH1	SORT1	TYRO3	CD46	CD82	LPP	CNR1	DDR1	TSPAN12	IGF1R	CELSR2	FGFR1	PDGFRA	ABCA1	CD47	NRP1	PLXNB1	ADORA1	F2R	FZD7	SCARB1	VANGL2	ITGAV	CHRM3	ACKR3	CD81	FZD5	TSPAN5	PTK7	APLP2	ITGA6	MCAM	PTPRZ1	ANTXR1	PTPRA	ADGRE5	PILRB	CD99L2	KCND2	MCFD2	RAMP2	FZD1	PDGFRB	IGF2R	RYK	KCNJ10	SDC4	ITGA10	PLXNB2	NOTCH3	MTTP	NOTCH2	GPC1	NT5E	ITGA2	ITGB1	FGFR2	IL17RC	NCSTN	APLP1	SLC16A1	TFRC	SLC16A7	SMAP1	AXL	LIFR	TNFRSF10B	PLAUR	AMFR	NRP2	RXRA	CD63	RACK1	SIRPA	LRP10	TSPAN14	TMIGD3	JMJD6	GPNMB	SORL1	LAMP1	CD68	CXCR4	RPSA	HLA.DPB1	PLXDC2	ITGB2	CD74	TREM2	CLEC2D	NCL
SLC16A7	0.740199328667517	0.724051500271008	0.627494385815482	0.598148195804294	0.902442037791534	0.78938646362001	0.827679610850705	0.89077679619898	0.947146871124554	0.896167761874915	0.376399899914396	0.878948879735181	0.88789219975652	0.890726370548665	0.949045715264171	0.915185164302791	0.862267512414523	0.601389378095058	0.887942945264533	0.648844374516706	0.800287961440084	0.78559500837666	0.923590530049512	0.934591749257511	0.881383559410745	0.674169317291716	0.853830213717568	0.858933336764314	0.629286452090988	0.918252521642859	0.220159493689219	0.767793444009285	0.96096277603227	0.802577097728251	0.837510248798171	0.84421996469307	0.855304681103702	0.732014447738254	0.853372086278358	0.491203098288214	0.861355219792575	0.850989274675872	0.908741342219902	0.548352489972959	0.845353345495977	0.829022705751086	0.890316027226508	0.692417874402524	0.900907049515715	0.798197568471101	0.746582952443322	0.690384102991433	0.826588620328727	0.839034644366995	0.868665860888606	0.727021144361335	0.877946673425679	0.928106933494273	0.825424064870786	0.842360763756208	0.842356565913335	0.789241699148777	0.901977281141994	0.899606190854996	0.903451256286367	0.825687457641447	0.688841848879574	0.880912983339917	0.853851209922176	0.948669380701083	0.823522878225655	0.900673770883864	0.864213029125398	0.387217469853536	0.870073274183415	0.717697620846262	0.696950421599993	0.623854147459973	0.690413685651675	0.875034692188431	0.358796260542312	0.654862616812736	0.742286574999804	0.876200265175593	0.693192210792917	0.873132284965759	0.814207124466503	0.851621645029581	0.67541594825364	0.833482401888819	0.742601149451447	0.688152455020356	0.903326823340871	0.85665954102703	0.865092986939708	0.736694563176046	0.412661045398502	1	0.892083111401639	0.646732320020943	0.837051635300687	0.815954639372963	0.34867271619833	0.846179584844881	0.826950675226762	0.736114769360694	0.878864022555812	0.814565983251149	0.865323507554672	0.870467973115694	0.69176052095106	0.263204078350472	0.633377167531991	0.297009221072813	0.518150820023744	0.902867312952892	0.353213276166719	0.41736330793466	0.802772175396851	0.371026651704384	0.33455406634089	0.347382260760904	0.351892217302966	0.211754177315274	0.725733784236148	0.893891639679737
SMAP1	0.732495535777332	0.615979574827713	0.613272426435148	0.660058765117006	0.841076811770622	0.921618451775195	0.850024317500826	0.834488727217314	0.854043607967657	0.84133827378366	0.443872794625914	0.950000821693968	0.844781079576278	0.809215659335243	0.9477063474599	0.870961990628867	0.828680149812265	0.471359312900197	0.852620462783147	0.631503656690518	0.751195741093742	0.85610163241125	0.918578196965198	0.943749609141613	0.880806490850282	0.78684273969312	0.847919487190835	0.902025172205153	0.757295920931966	0.964663854075605	0.264453999592076	0.80175875879571	0.877562665455645	0.734789385250181	0.826338785140106	0.841008310860241	0.875243998323693	0.759650848271814	0.873186303082232	0.623766239469378	0.869087956228746	0.79860807189601	0.813305496972822	0.637853115034505	0.85326256352515	0.803951563770839	0.933004910886122	0.758802826791989	0.924356401036175	0.910271328388998	0.845271577639846	0.637264931690338	0.7617814787744	0.889651445223103	0.788402710676402	0.736288996675118	0.707802932026167	0.93776862335111	0.705198624905144	0.765882397449123	0.860456852916159	0.724991091480728	0.931861092122771	0.802052854462877	0.956590334722057	0.833316052318686	0.743721888049609	0.789886044077868	0.907374655901716	0.938876450575058	0.935448332616891	0.841321599643096	0.854139552123468	0.411113215233423	0.906616053960877	0.831061138376805	0.638585971773643	0.66405658045015	0.726086366474148	0.789557568586185	0.309845139804824	0.741670458307492	0.712571139808854	0.813342482734547	0.763814343212219	0.77497079451998	0.881178464654543	0.838204925713338	0.832715727344824	0.86668280361075	0.840092793871453	0.515609369383261	0.899354148285754	0.796460343122942	0.875679293115657	0.840853503980018	0.382530876761872	0.892083111401639	1	0.691679691673025	0.721197684687801	0.844619895154053	0.382594739709327	0.879764594845468	0.839364525953203	0.758661155777169	0.951831705622721	0.94034867465623	0.824839825406808	0.901319071799586	0.6972478840645	0.317223182099693	0.721641448895572	0.324451684694333	0.518863611117593	0.923901846500167	0.408250298541703	0.471436471897911	0.935454625020194	0.448719059125518	0.361521970685942	0.378017965735964	0.388924985416908	0.259908553420455	0.787872620024806	0.961267301131599
AXL	0.416851618848473	0.274868720302481	0.185683342598299	0.21561882923304	0.660755861358157	0.581319342026413	0.639263593739293	0.650440202976655	0.61667160525384	0.530457004034514	0.0399308716313473	0.701059699869818	0.585121070186215	0.635269053581398	0.647845784547027	0.54499944918773	0.492931093309609	0.208341020317254	0.651889053990899	0.43672205893764	0.616145680884349	0.667492221542659	0.636583596915445	0.724243106080889	0.747587249376648	0.695552977809915	0.606096438222786	0.573547721285921	0.66619824160211	0.694674242256308	-0.110007197749721	0.574101666012507	0.682964392232282	0.477698898545117	0.688405460154533	0.546261397829448	0.767370613382067	0.459105357447951	0.788542546323915	0.492400308247989	0.789866626018684	0.64261396471506	0.474661833018323	0.232265829208055	0.71787703878297	0.533969071510879	0.59191835580669	0.493496822980706	0.775185216542135	0.744105822567997	0.776381132972624	0.405181502748155	0.451364060705019	0.713598088953151	0.512498905266739	0.753901436144386	0.491774540260732	0.805181330377462	0.595092605619264	0.477825199823171	0.825190067968106	0.445263203333678	0.685616582931426	0.633540117050035	0.726815427419323	0.67587986629696	0.664342588836234	0.455858175701181	0.701430365098461	0.680396292571267	0.663904594451147	0.629055832627579	0.709246261258209	0.0724185405141203	0.751238129106278	0.638324343453582	0.573092072688148	0.71561557081362	0.745927687471975	0.748202793600248	0.0306548232796158	0.57131373254182	0.629231079047866	0.781024006374016	0.737597229329038	0.533712355621117	0.706572521048986	0.592603331867347	0.506682318745293	0.692631255536092	0.808831939621346	0.352357104794625	0.705999378870412	0.715619342759691	0.675705327372059	0.508168100030385	0.752615562287246	0.646732320020943	0.691679691673025	1	0.509967031209894	0.82557307217168	0.789775435028821	0.709671879476655	0.785081962677874	0.706123749388829	0.720373872628254	0.803293484391175	0.786218782410268	0.796984018436462	0.874460632046363	0.784877981076932	0.810683078559053	0.767929957783866	0.844221809510989	0.799823180373501	0.819233620541772	0.733886269756302	0.740306434429522	0.819281977977956	0.815231053318012	0.807623809921805	0.828450395217648	0.72216699432444	0.624025770116835	0.728225832549053
LIFR	0.670079142458008	0.640168806649641	0.583722423222395	0.466468210503099	0.787993434556575	0.573847796670646	0.688040452263857	0.800840379965318	0.827720278475202	0.756618743621103	0.346146757168851	0.687107327676361	0.835473308498754	0.855920027206932	0.819290135129247	0.761161030729281	0.734877278371991	0.691588646340633	0.809594778861997	0.640973221090298	0.742978617710013	0.691563541108507	0.786368434036764	0.818291742830702	0.81888244339516	0.64232783391314	0.73681391458218	0.689195588677063	0.629956246227984	0.787349495845778	0.206397475209618	0.737555288833283	0.831211849235598	0.774619102703589	0.788745423432967	0.830087110709864	0.767198451286545	0.621057411067647	0.757383850715585	0.279513702382924	0.795733461968261	0.783710263173505	0.793626475604099	0.322957018320486	0.754915572374724	0.787371698853604	0.78569479781776	0.47263032566185	0.793221332472014	0.647655676654625	0.703147382982873	0.723699501709837	0.768958829932107	0.749260814004637	0.836627443381617	0.710013910850737	0.80720716297985	0.807515008607943	0.703392522123407	0.75867604716517	0.793777975324352	0.761842121336725	0.807383762754402	0.813446291905051	0.771228038920243	0.824905731165634	0.640987582157882	0.762354353958261	0.713983111052389	0.80461460036629	0.61417890750302	0.777846678391049	0.800002763092104	0.226747978857699	0.754543972793068	0.673279740688129	0.680059127102903	0.621168412292565	0.622344063573262	0.755097010227076	0.393854802323895	0.626118190764985	0.737738664765156	0.770953264166122	0.666457298868405	0.848657454701212	0.737313264804176	0.856517874309271	0.583959810870453	0.745598013113695	0.684479041179976	0.679007638412402	0.779856392313753	0.773634877097949	0.730841619264119	0.582933685589146	0.399857704397242	0.837051635300687	0.721197684687801	0.509967031209894	1	0.738040256377108	0.342365836165029	0.829055866337769	0.740024657423912	0.693662918430042	0.742186124504259	0.671676422488203	0.745532780860884	0.76023668231618	0.635155296295397	0.163288822072257	0.4626678501911	0.23587063710349	0.43461641788764	0.781945615616202	0.245351262032508	0.273730331727228	0.631310565579942	0.263694177522085	0.247006831936316	0.257895363781591	0.262582718483156	0.13519604640103	0.610427747904517	0.721715278129776
TNFRSF10B	0.659602306901431	0.424323535249686	0.379738769230584	0.415978677397065	0.832138628830855	0.749597560420021	0.7925214191111	0.792198511167553	0.781453843001799	0.67668687289311	0.173951703559651	0.867798356202424	0.788767011500102	0.818055692199822	0.829905224867718	0.728548952037695	0.693392806133481	0.372097141363377	0.876172371684313	0.609761811439297	0.78150359618545	0.807153155705414	0.825745006676088	0.902620555247018	0.875871738257423	0.800617648662781	0.800292755155277	0.757776594773727	0.813784743508309	0.889375921979311	0.0511392276153836	0.841088129888216	0.859099044669407	0.707642116950558	0.858922111128604	0.739281709215057	0.891834963468243	0.628636101073184	0.930189201286581	0.593771310856297	0.903790629780151	0.838998315640372	0.670038937882335	0.356847881020572	0.861340597064372	0.712026828262071	0.81867729254651	0.662406919209925	0.906496496908044	0.872310958128305	0.921927794503489	0.549773660586782	0.621528670831965	0.90100362051138	0.740338280116266	0.860500611971768	0.653250904865173	0.905720320014765	0.730251236823353	0.619939966885735	0.909744659995926	0.611279221068218	0.90696047796276	0.830844008011043	0.912059545052902	0.821427485029347	0.776179686411255	0.638334664084518	0.808086819227324	0.855334949542077	0.823603831359698	0.811639341130121	0.866977056432299	0.123818371877109	0.918427927261437	0.826673849051695	0.661637409409734	0.76531556513407	0.807725787714222	0.817745046498248	0.114522568779926	0.737003875594302	0.733959908755258	0.889013495858228	0.800308120131457	0.715058291725692	0.86415943627807	0.84350585904102	0.773020638662106	0.921423157485639	0.90824061258654	0.499012652839593	0.81641461509759	0.857139225387527	0.849273720555873	0.711796797196764	0.552132163394185	0.815954639372963	0.844619895154053	0.82557307217168	0.738040256377108	1	0.594037437682858	0.915313288295124	0.923207685348528	0.832459003388317	0.912236674257967	0.912120873321271	0.863015898136777	0.922396200998811	0.833694727275915	0.48828251025635	0.728862241937114	0.515277896927372	0.692105870858532	0.925868742319541	0.584106036231332	0.569662170539988	0.871474375627085	0.579540998502634	0.554870860034814	0.562988760122067	0.559919223734285	0.44347966177753	0.679661749036982	0.890983242291722
PLAUR	0.208269227445491	0.12545827156873	0.0170985537827807	0.00889561479743396	0.343465701754936	0.24079721996673	0.302742521833624	0.425351801847493	0.299539183804196	0.236014099808532	-0.0782451343312552	0.338204936928175	0.324129181745443	0.433055355643999	0.337403385849194	0.241695788615666	0.197113447263568	0.105242914571134	0.365687912287934	0.189856454600157	0.316889497809572	0.357448891726889	0.30757128056214	0.433236624389929	0.445087820117796	0.415245344667424	0.304333783161653	0.291509111185816	0.417334344535829	0.383153074359093	-0.192858256923395	0.374497266226216	0.373075327727298	0.266985016768864	0.48282047804637	0.372833154906816	0.481278651933867	0.182572498228319	0.490769029762555	0.267306325667284	0.479427257764642	0.364674296638448	0.206070595001483	-0.023298541371316	0.38150652179878	0.314758119207906	0.308491797545542	0.143891844818531	0.549655415219769	0.419478242095471	0.541392041637512	0.215520250642206	0.206758970330274	0.405960446424571	0.312731296146689	0.605181327445613	0.281574557741718	0.549066250949045	0.287194178447771	0.243649793584403	0.650321582247858	0.247699478285199	0.388272890881068	0.360145544545789	0.422269490063422	0.495437510294188	0.421978296466677	0.161828048939023	0.424850659195294	0.351438230938223	0.34261014667181	0.365598020493393	0.396883358613842	-0.134835651853756	0.431175829665013	0.36812084803061	0.491427301810069	0.429441433414879	0.504166868365227	0.4559340094252	-0.0912444799317451	0.361822978437297	0.353783614288657	0.500493659883406	0.45139453920948	0.312918714119485	0.424976434534447	0.351717338388275	0.290468036531944	0.391252007608548	0.530308801341612	0.177161409357136	0.425480534719276	0.461781805376316	0.349535746246716	0.206419932086106	0.912523544826575	0.34867271619833	0.382594739709327	0.789775435028821	0.342365836165029	0.594037437682858	1	0.434718411628491	0.550313004266544	0.528027467292497	0.394468351717522	0.516638364868653	0.572579466298275	0.489742300714033	0.747994495569948	0.906395885248034	0.723944727471711	0.929779676716758	0.865162275965242	0.514834074356033	0.929303138003983	0.721087756928016	0.447317603403094	0.837317104145362	0.922604218764527	0.910820008742373	0.922180913704027	0.900750565488745	0.441564624221694	0.389205210529674
AMFR	0.721373354275592	0.463585845409839	0.451379921120502	0.462848474359898	0.845414123327878	0.799459209781106	0.805909485917643	0.790186324661101	0.818080543012679	0.732548521683539	0.239210067903619	0.88055606780977	0.839014424697384	0.834314785522968	0.875536948560897	0.750369634867824	0.762831945368475	0.450128669630264	0.90223806272225	0.627330738569772	0.828662525722961	0.839178536318644	0.857466888443941	0.931743173880404	0.864466481497189	0.812483512450196	0.864944228572356	0.809434504022728	0.848867009825422	0.924860719493849	0.137388584149258	0.893621247429046	0.874292032329648	0.780731121902398	0.888267886615205	0.793627478488577	0.896582726575143	0.706453553739898	0.910641970729791	0.520820683909817	0.898444251720161	0.855212970861532	0.718522992822607	0.375235945341815	0.887603176030616	0.78010107142945	0.875348767626848	0.648094751692362	0.904111755109948	0.87116646293073	0.929672966179108	0.592483925384698	0.703516440321097	0.893000895917397	0.80582088892375	0.851430880135197	0.695956361700911	0.906736935608209	0.757270677333601	0.671132255391535	0.879857394068085	0.702521981298833	0.925140111359043	0.815994859445938	0.93435213101948	0.858660763500869	0.767467080520606	0.68576008606488	0.811260596193127	0.877475836593929	0.816251603202438	0.784229906339266	0.891654191520876	0.136177688575788	0.918920612943877	0.860435781103184	0.681896375966431	0.734778181023564	0.775995854977702	0.762392284862377	0.138741958227771	0.791487491653308	0.739623930627545	0.872873646520518	0.786001299913894	0.742008619334517	0.877111418277369	0.913650165785671	0.81822859584316	0.91327674942604	0.887003303637066	0.468564909401218	0.860363125646082	0.830247537210658	0.86363635771996	0.754527562437645	0.419550568050235	0.846179584844881	0.879764594845468	0.709671879476655	0.829055866337769	0.915313288295124	0.434718411628491	1	0.900848124083858	0.790383845090694	0.938220542828349	0.912746973031505	0.847817400633382	0.924150932085636	0.745410950437118	0.306299597081363	0.648782528625417	0.340661119522159	0.549677966065112	0.910602552046462	0.416808217812717	0.439189406071494	0.87706473324762	0.435666538469659	0.376403343352665	0.399485975853291	0.39245006868201	0.262082996881336	0.67675876933821	0.8912878068492
NRP2	0.70103507498126	0.4226012396277	0.421222309942687	0.429490243071951	0.894935982959716	0.745305771512945	0.831190292678966	0.851352618560284	0.813412659928975	0.67297100375891	0.16359929270532	0.844737440477142	0.86600079150441	0.848166422221635	0.839920469269216	0.748203289665573	0.732599224959591	0.443661112459111	0.932292856964624	0.725115662731888	0.766373237100828	0.797650697391892	0.838293407569481	0.92433214979395	0.837580405927877	0.770131709634506	0.792055469426612	0.778358761447909	0.799415201219414	0.89722478325861	-0.00312914244943428	0.848969451424943	0.892548097187453	0.69105982650077	0.883358885583921	0.72311743472197	0.92599441592756	0.743484974880209	0.919329988329544	0.529301825185602	0.916188101593795	0.901791250795254	0.714875383556912	0.297524346644834	0.916252602473604	0.803408562551933	0.805386980633086	0.594416150235382	0.928743448084107	0.857282275896372	0.905361755247358	0.585741877502242	0.624313033691345	0.897934025342747	0.822954875852587	0.883818697435573	0.638379748313166	0.890278221857871	0.81650026871852	0.614639962150933	0.930129517297213	0.709176138894164	0.914254972009106	0.78153834005941	0.927387939241333	0.886084596360103	0.732324318807322	0.684472894000382	0.806388351075829	0.884036427512304	0.793299509193704	0.814399361429725	0.861880890948712	0.0682946515250081	0.922570920969006	0.790271121911453	0.6913110706631	0.777096328983999	0.873195871807257	0.76984709518418	0.0982586865180803	0.712961246210544	0.749185193709161	0.911914678479597	0.792010990316315	0.719369446421873	0.847268205199142	0.879531433868837	0.757191539911526	0.932563040952074	0.891725196894937	0.485056900237541	0.82976918715192	0.919031552643432	0.920635330909261	0.696391079256073	0.526659663929183	0.826950675226762	0.839364525953203	0.785081962677874	0.740024657423912	0.923207685348528	0.550313004266544	0.900848124083858	1	0.815791653636265	0.896782700063881	0.89464921290092	0.915156789972636	0.941417329791648	0.807123785912518	0.446654094482413	0.714150869299617	0.493819242603315	0.672160409172514	0.924025955508286	0.569825125862623	0.494293066944774	0.833401288349623	0.513142558017576	0.531716661099619	0.540954942798758	0.497990276433371	0.418164287939728	0.621756783496102	0.841237468148249
RXRA	0.543742592673755	0.491076954648715	0.516926343978713	0.565777457158213	0.853251000278307	0.594072640038269	0.817769008421347	0.789146931559356	0.740526929606931	0.665635809985463	0.164867411765457	0.747893231322721	0.701404110058069	0.728644767988221	0.735213485500025	0.73716825056783	0.639861106411812	0.362119279120831	0.713860431480606	0.622718145658651	0.560182547472932	0.899721651647943	0.800012947303286	0.774732719134472	0.83619850958211	0.830567850191733	0.555005758121013	0.550451523165757	0.655824090798643	0.768533597373731	0.0303119895624198	0.638571391031072	0.806979283501593	0.556159974304879	0.645209001073271	0.659199193973227	0.878293970203418	0.531719401573059	0.85842648583506	0.643253116218575	0.883445621913963	0.782006301208081	0.676857770515319	0.274964257763945	0.818193697119032	0.692172604098572	0.723715779437803	0.603855673301077	0.821567373364047	0.800415393385736	0.803320868668337	0.547745098560664	0.465913863651959	0.87486699819076	0.597614539877904	0.726605650489914	0.677586308038378	0.817392455081201	0.701217663817552	0.512820636907518	0.866314297335231	0.514708632711265	0.841393600206811	0.819670002528383	0.818272582750919	0.823734023831086	0.873704536413412	0.687334975489453	0.827969921674506	0.771063100441656	0.760692929799079	0.776989725330357	0.725991388183478	0.0751702230822156	0.89294939357841	0.743540995611582	0.615821978691191	0.841218650185408	0.866422298412173	0.835694443998726	0.202768476185975	0.467804033809809	0.743951501752216	0.846580097416333	0.852808723720731	0.657684830764446	0.868628943960433	0.690412804027059	0.614752055483296	0.86112604553206	0.876903509968897	0.598965041124058	0.788805688803248	0.87683604690803	0.75649486335565	0.555620256814643	0.529630148146675	0.736114769360694	0.758661155777169	0.706123749388829	0.693662918430042	0.832459003388317	0.528027467292497	0.790383845090694	0.815791653636265	1	0.786711459559985	0.772542424579837	0.851355161095693	0.890202257283997	0.826881318807239	0.447691347168186	0.621606886064548	0.459799611633762	0.626169821352135	0.886642332238095	0.509022364481005	0.425109909771286	0.710299235189275	0.501845618845084	0.520866716480513	0.505923957310166	0.500355889977799	0.378436046880959	0.607655831857339	0.782033164678138
CD63	0.765902090798937	0.513370160552993	0.509659875304805	0.524701826267645	0.862485097998633	0.899975728009827	0.824636712083605	0.812415521595735	0.845866435347056	0.776118753100213	0.319843415902437	0.979442952925791	0.83395888584733	0.824674468054866	0.927099759899232	0.807305843029445	0.788965706612146	0.413208771604669	0.911639418609079	0.614413760528602	0.786563904894793	0.839886460922605	0.907254712258634	0.970360218315814	0.893489561808886	0.80295665247938	0.903535425602794	0.90517163925386	0.80810044043708	0.961413788827806	0.209433254717524	0.877112519864991	0.904976984655873	0.761995059614913	0.885820610501614	0.779190187839328	0.88821972256704	0.728091289403879	0.918878347993869	0.602573016482918	0.88222361165561	0.879763513255386	0.756075189749474	0.52685016722337	0.893713218603273	0.790509723708917	0.911387580839656	0.705921601906569	0.919116452695602	0.910688109998644	0.909790316834152	0.576852222477241	0.753468798376212	0.902962019082548	0.787042822803787	0.779443264330282	0.691212309233563	0.939827387049429	0.72817667207759	0.715060808852235	0.871260053715255	0.707077400774664	0.953421634858123	0.820640963914998	0.976694369465216	0.825299550476657	0.737830943707749	0.727130718253173	0.869935076279943	0.923061061174024	0.908446812582573	0.817087222862704	0.909659342702182	0.259976925034064	0.935592835332861	0.871262680912742	0.629708771471314	0.688749788810822	0.755874302192126	0.793964492545922	0.170221606507029	0.785941375106757	0.68848806135094	0.843440270513882	0.762136022493198	0.77140335582228	0.876028218689126	0.896977811841164	0.859507656734216	0.923171519459887	0.877019932578978	0.483285236877018	0.870984268776329	0.839039261919491	0.894790252466879	0.813726807964268	0.351370816390193	0.878864022555812	0.951831705622721	0.720373872628254	0.742186124504259	0.912236674257967	0.394468351717522	0.938220542828349	0.896782700063881	0.786711459559985	1	0.964633565939876	0.842875524327702	0.939446683210973	0.704696262334043	0.313501778966914	0.649562790333427	0.324535471076044	0.53750055481407	0.94095154946243	0.419525695260337	0.457616861020463	0.960456603061904	0.453262093056451	0.361277510447724	0.391380237143268	0.389790975423725	0.262996558057568	0.702876221290704	0.968248139662432
RACK1	0.682784208274937	0.429503661306035	0.413589071083533	0.453947142665961	0.794427546767474	0.866684833578158	0.78560893771658	0.763269144568561	0.764773062488355	0.706724946403255	0.245151991817332	0.936830229867977	0.793381128866813	0.780087148052124	0.879020232596008	0.732980432570173	0.713903073971106	0.328577808626832	0.856827105244969	0.550908374525967	0.741933817870825	0.830984011047332	0.844974553711898	0.930401647420712	0.872567195469671	0.846207137556479	0.848851122953907	0.855854924834384	0.860770286433304	0.933927209471005	0.12013488451391	0.851164523784542	0.842759671026428	0.708477793027106	0.88589467973646	0.766875593643348	0.884201951948115	0.685438500257086	0.903578437496326	0.590149945342441	0.881246652987749	0.812742705068752	0.665253033404095	0.466467984162792	0.857366618914435	0.736563619149009	0.857624585829977	0.667434938549119	0.911108755501851	0.923982915222765	0.941428309684689	0.517603014912607	0.675592840308512	0.891715573125955	0.73904539184115	0.808849824670792	0.603923409038907	0.920262974228068	0.661890837003549	0.647235249961411	0.884512511838612	0.659807606260121	0.918874027990667	0.75660377232389	0.947117040021927	0.827206087969701	0.771860042697596	0.623078622688985	0.856448702127086	0.871844852940071	0.894992714240272	0.769620915657105	0.860377176954117	0.204796173200333	0.915759005094405	0.879127217465656	0.615869018534088	0.725003516820569	0.768156403005953	0.756021058480293	0.0958665157750375	0.7907544354779	0.681903310773475	0.835918846997103	0.809166880149092	0.695733691244034	0.860317974149133	0.846579643158339	0.838430721883668	0.894713373185896	0.914654417834688	0.389450156538217	0.834993083551963	0.798351543770017	0.858497312927355	0.777764079986393	0.46130554493056	0.814565983251149	0.94034867465623	0.803293484391175	0.671676422488203	0.912120873321271	0.516638364868653	0.912746973031505	0.89464921290092	0.772542424579837	0.964633565939876	1	0.828095369890729	0.930418025975757	0.776862570907631	0.438314077390713	0.74644824521837	0.437166258234973	0.627380643081278	0.917903755318638	0.543781320644095	0.605192882163827	0.982207969585501	0.601700229034616	0.480476801178675	0.518123369829557	0.527203256000775	0.385886086369799	0.761089914952831	0.936593514520916
SIRPA	0.635192329402106	0.5528608375708	0.525186860890284	0.5265925871767	0.918028283386189	0.689875193356558	0.856468541575475	0.895045823153438	0.875962388490917	0.769998596696148	0.2038657421849	0.806526729722881	0.835489916013235	0.829235946968143	0.83575078378349	0.817948385550005	0.774574612749585	0.486378340091912	0.850427643451818	0.681988713171054	0.72691885099621	0.827235597901878	0.870307886056725	0.892754148730436	0.822909586042078	0.714659350858484	0.709475382767986	0.727007016801766	0.618702427656541	0.862496744657372	0.0264951776503125	0.703629028638786	0.906770485886377	0.673697331811423	0.787206295527346	0.746679678095622	0.93851963821052	0.712663213457613	0.870243250240399	0.535176496777524	0.888590027255982	0.855873233124284	0.800501310217221	0.344475088925705	0.862588071259932	0.794556299717203	0.790270349273673	0.594676675543065	0.934672567976509	0.840353739700267	0.79080390877313	0.621792156865408	0.615916808052994	0.872462517392482	0.778010945853915	0.831641559137046	0.769558180989723	0.903248997785708	0.829162073318841	0.652066568845698	0.933496532064193	0.686484567026532	0.880173338051461	0.808583801984529	0.902806087174587	0.893995811222768	0.74799760905483	0.784567325857652	0.812475919097961	0.891693232761103	0.765120516222352	0.841300474960656	0.814600214214125	0.173213470666868	0.896810109598487	0.688676754502291	0.700584901361818	0.720740493646729	0.877240458920019	0.848687044051314	0.226293298566912	0.573517090538867	0.731421829640698	0.924163822748687	0.742312389830395	0.757091586671766	0.840713982152005	0.775130912984283	0.622223497137982	0.875732311390366	0.817574736541156	0.58504508141957	0.872463233587107	0.931242192511984	0.875685656944049	0.617662193946303	0.626291985293006	0.865323507554672	0.824839825406808	0.786218782410268	0.745532780860884	0.863015898136777	0.572579466298275	0.847817400633382	0.915156789972636	0.851355161095693	0.842875524327702	0.828095369890729	1	0.92328186499166	0.84910437813797	0.541585750614621	0.759198898285634	0.563214539462766	0.753075014571945	0.941762950065135	0.62112098527474	0.532577074947546	0.772859739451139	0.552615098148434	0.612831097758821	0.6235068422268	0.57323432638221	0.496908096722912	0.657241761599833	0.83097546081141
LRP10	0.68261483201801	0.478276270690857	0.477156495923583	0.504581316943561	0.926209980925068	0.787868933281357	0.878780052531771	0.851301500773642	0.851274190676708	0.75495445175808	0.182511795575204	0.910781119563725	0.848578004171563	0.841274022629076	0.878555186226466	0.804133145688459	0.746429057413437	0.417792990625893	0.89434081247592	0.678989116797244	0.759184211409993	0.914294106125158	0.894138855729145	0.937901419554118	0.918919611162478	0.846985131233301	0.78969185387352	0.780710704967285	0.809619946121062	0.924526122253929	0.0329331327097652	0.816001621917243	0.928874258924527	0.703989963559183	0.853213571502607	0.763703556883013	0.957306577844412	0.696922792712763	0.954845228907242	0.604611851653505	0.961433453980277	0.892373239393004	0.751376479511766	0.394547696186378	0.93716075728853	0.795952205795268	0.848091482659904	0.670982667292418	0.939643986957431	0.92211411119146	0.915651018234162	0.586687721014795	0.634294432243375	0.946399252744451	0.777937195791952	0.842076839979486	0.729841076676592	0.927285908679675	0.785720687815525	0.656519682214571	0.930693388667378	0.674500471746409	0.952199279569729	0.851258435706217	0.954300823937846	0.886079330540136	0.839758297035902	0.742294271335706	0.878164413220104	0.914725432089307	0.8558100612816	0.854353449962629	0.88617346359882	0.181809845642183	0.968838835160658	0.858110365902709	0.668483949166302	0.828994611969114	0.883987393920063	0.869984798920718	0.155184919373206	0.701879158494036	0.787247269265579	0.924877692581464	0.86290819294332	0.755312823481978	0.888799127775785	0.857536674901595	0.750900800270237	0.951878048868365	0.937279956742857	0.544245203008966	0.875687683441518	0.920297506787205	0.910151682417537	0.729025201835213	0.480874335863922	0.870467973115694	0.901319071799586	0.796984018436462	0.76023668231618	0.922396200998811	0.489742300714033	0.924150932085636	0.941417329791648	0.890202257283997	0.939446683210973	0.930418025975757	0.92328186499166	1	0.835015458099114	0.416428872020482	0.702208969616481	0.428865191718987	0.63557475106783	0.966770176200381	0.511085320686314	0.515788644378097	0.883853680356612	0.514953418824866	0.482512527934351	0.497557112060614	0.479928855776358	0.352546181012258	0.692355139499759	0.920506159301252
