""	TREM2	PLXDC2	C3AR1	CD4	SORL1	CCR1	HAVCR2	PTPRC	ITGAX	ITGAM	TMIGD3	LRP1	ADRB2	ITGB2	LAIR1	SLC1A5	CD81	ABCA1	HLA.DPB1	CD68	CD33	CD47	CD46	C1QBP	TLR4	MRC2	ADORA3	IL6R	CD74	P2RY12	AXL	PTGER4	TNFRSF1B	NOTCH1	PLAUR	NOTCH2	TLR1	SCARB1	SORT1	CD163	FPR1	TNFRSF12A	TNFRSF1A	TLR6	LILRA4	MERTK	ST14	SEMA4C	GPNMB	LILRB1	VSIR	ITGB1	CD180	CANX	TLR2	CD40	ALOX5	C5AR1	RHBDF2	CD226	CXCR4	TLR7	SPN	IL18BP	TFRC	ADCY7	ITGB5	ENG	SELL	TSPAN14	RIPK1	SIGLEC1	UNC5B	TNFRSF10B	TNFRSF10D	KCNQ3	TNFRSF13C	SMAD3	ITGA5	KCNQ1	LPP	SIGIRR	PLXNB2	SIRPA	TREM1	ITGAV	TRPM2	ITGA6	STAB1	RYR1	PDE1B	INSR	IGF2R	CD300LF	PECAM1	CD9	STX3	FPR3	ATP5F1B	P2RY6	ITGAL	NCSTN	PILRA	CD82	RYK	STX4	TRADD	PLD2	RXRA	JMJD6	SMAP1	CD63	CD69	APLP2	RACK1	PLXNA1	MCFD2	LAMP1	TNFRSF14	ADGRE5	SDC3	LRP10	RPSA	PTPRA	CADM1	PILRB	SLC16A1	AMFR	CLEC2D
IL18BP	0.886046088176348	0.850916785685894	0.83837261697733	0.794167657915634	0.790027824953463	0.691785344282187	0.873140115933363	0.753852699935982	0.825173899523731	0.763480235743554	0.803799644136019	0.713761386245939	0.681203159391863	0.688610211880458	0.747236520323722	0.810703018525461	0.866654667329847	0.482878543890094	0.794399562329206	0.685645300628155	0.850925368084865	0.798208438026692	0.76352887845087	0.789040262352573	0.730878322527665	0.460768204387625	0.86334491518315	0.775197269149708	0.842793428553208	0.470269778422888	0.839675752344992	0.72530259504993	0.753309917729136	0.756047162239566	0.394442207270917	0.633268607200194	0.553217881426457	0.672015362845198	0.839851526263689	0.59005227195919	0.674939449903777	0.622122647962747	0.809757964738717	0.689809324181577	0.869220628562259	0.760656883594661	0.435691807115757	0.5460210787231	0.548999659722449	0.780030194305209	0.579311668661366	0.759452333665066	0.720697213899978	0.84102363895157	0.767818739376809	0.669028090052109	0.792742114220182	0.473765581184762	0.672943863776584	0.693275061889117	0.830468475069418	0.847076663418466	0.71061562064715	1	0.691492045684073	0.76639854974087	0.615931400380794	0.711418211033991	0.662403656072299	0.824132129464017	0.839510968665812	0.551578095197434	0.765875984191571	0.594675024429261	0.560499522134727	0.682360027754537	0.163422038849717	0.727921590203674	0.785450683273081	0.761584460033531	0.74507189991671	0.831703064623926	0.753469639976157	0.828987364144875	0.612475865025469	0.804814293927443	0.786984969076116	0.728492321239626	0.576923985187593	0.526153711893986	0.683268933959171	0.651078026621595	0.458873237276753	0.71345882868725	0.632827280840517	0.780066090035861	0.807161538220773	0.690542101790767	0.823758336773521	0.394266980760163	0.743109780138417	0.740176323934217	0.765524102280929	0.352215999416534	0.793959582850888	0.784763827033475	0.755058681984867	0.671495477433498	0.586181685559565	0.680301454319933	0.786996196803629	0.749650293004043	0.618475041895929	0.475776259538807	0.781176213682151	0.706626708502388	0.803462892571621	0.602409562605756	0.605268659660569	0.713432268050512	0.340334686393415	0.850895919099416	0.801839545498239	0.767918820047463	0.71491173842473	0.581181122021471	0.695554800148998	0.625383072877191	0.642975435166255
TFRC	0.725635088518289	0.811235862773641	0.767077846242688	0.870769600448963	0.685927390727017	0.90719418344738	0.829927165153967	0.78459353514795	0.836143594648532	0.85460375845803	0.778718990037527	0.916357830998731	0.51371244957923	0.893790702204464	0.907169951165156	0.605368437601124	0.802871167828055	0.832439113724542	0.688970029025079	0.867183671047419	0.696694536309648	0.804708691737517	0.891041963220979	0.604866392569021	0.923745886151808	0.410819667662006	0.808139987642024	0.827476683884046	0.819577801385436	0.291529666862878	0.64171801031308	0.822771511095007	0.885373112937196	0.76112600377406	0.762331698680297	0.858222034515169	0.540690113812603	0.914191241942976	0.851599130121738	0.828452384646074	0.515828472055321	0.411968166203585	0.791611169737396	0.740938676716141	0.636375765962615	0.885406411557801	0.763118902696488	0.588343716871966	0.78708758168517	0.858164476545706	0.414636756298775	0.896910926796991	0.895959850500508	0.876905030787231	0.775581017376675	0.679270278380552	0.835627501027161	0.852377538359859	0.601570166400807	0.592891488979864	0.719932276525216	0.685766871285302	0.855075413997869	0.691492045684073	1	0.767945353821879	0.859335639020122	0.915924856712243	0.492609765019684	0.885643066948149	0.755146993637657	0.867456699790074	0.679561290091198	0.467013572822875	0.49674528367816	0.590981042237018	0.0850860003189663	0.613806942441149	0.786608147472624	0.787989803222656	0.910462855512225	0.784750495507022	0.848515513423396	0.907579684861336	0.857549272477349	0.734254032174408	0.88039670305006	0.886609587129706	0.888579361644882	0.584482037753702	0.648752593955921	0.810662155362362	0.812945751591649	0.762868285950211	0.875705098419393	0.791365987570078	0.873659216118649	0.888303770059202	0.835401237353702	0.235256715888141	0.768430280722858	0.882871444758275	0.817335143537226	0.760582419542026	0.776395422688859	0.804765972469656	0.760579751010543	0.645516312470739	0.902214128978471	0.629069264305198	0.879553452888459	0.839395990801036	0.472563594036514	0.820419749544667	0.703177480042874	0.880155065934271	0.880400528338348	0.865963867881706	0.877949202788993	0.833622570303396	0.76706312908123	0.8361912400153	0.723272797530595	0.905556421503781	0.865541485236405	0.776344831371534	0.630993099045846	0.784306980893791	0.667950365386303
ADCY7	0.813331649747625	0.922247207263789	0.898298434107204	0.876694825540379	0.915604286104191	0.773394570578936	0.878254376670845	0.904817326286696	0.892231947335842	0.889561302761488	0.793566770572996	0.738126989964102	0.813690244474316	0.698852106459086	0.756149533112402	0.879008690733437	0.790399058154288	0.499914089585652	0.776191575717794	0.626642237569782	0.846812533111283	0.794899844160004	0.808574764269866	0.752815335216756	0.787855881507437	0.69253474651333	0.919064303992131	0.911424549271432	0.917618431887899	0.633191189486889	0.852771420627066	0.889998497217884	0.899544187062318	0.81469576855103	0.425866271383427	0.588737864193301	0.761614099204012	0.682043515880302	0.900292451967613	0.566913541580756	0.809711036507662	0.688491498329315	0.884388240626225	0.901570568470602	0.717086484171066	0.868292480323845	0.404762693830028	0.790771906049584	0.451602609944409	0.92667550792001	0.795547280696273	0.776536714724914	0.781218186145193	0.855356583639412	0.914579577195038	0.627611803450761	0.901329954677566	0.578464301428166	0.890281951811335	0.788251434888318	0.841841986972281	0.86410974859657	0.684594181728217	0.76639854974087	0.767945353821879	1	0.754267732266618	0.798143451808355	0.759759957734058	0.927973974686412	0.800041279169926	0.593019091615185	0.869090798835925	0.778346006191985	0.746753186772595	0.846791209467566	0.481038423128996	0.838083795790941	0.860390688447404	0.865852410405724	0.857044563185198	0.822010557843851	0.882824837636394	0.810927078659802	0.721028418390428	0.870716933981816	0.863047424590736	0.74847929481655	0.678243462534406	0.77706920393889	0.757592213644152	0.789121763662805	0.45974161545333	0.587219748909487	0.637304504811925	0.657059764519032	0.839584086897025	0.684150259521017	0.819146459757039	0.495803773042658	0.858804515244812	0.799043687988576	0.780288812745037	0.373131600297705	0.857264736645073	0.88351512744936	0.775209782794963	0.776980786092263	0.702900124869926	0.819868556266616	0.864404046341066	0.638329082641777	0.750821194817754	0.497465931387474	0.738549172030734	0.690294710303406	0.840878786003948	0.613961900357396	0.622648447660741	0.811673271733261	0.381538696666579	0.836519145277227	0.766689492792384	0.826024611387879	0.68595044370908	0.763766205528779	0.78716556514247	0.625752569052529	0.750016678201163
ITGB5	0.669421270295546	0.745882398606155	0.763950118581673	0.906293671056478	0.646754187674761	0.935721807647939	0.773816272261761	0.800699551284365	0.770229482925686	0.846317282359277	0.833251417054	0.865705733740524	0.507466821513579	0.902283850560854	0.885626027858937	0.623760853698251	0.75918286636909	0.802729290948026	0.637684063196493	0.840771380656454	0.698354720178632	0.772482738035188	0.862215446099251	0.656364043277429	0.87701018539276	0.439001104944699	0.772621042124595	0.788599977422597	0.806937486122368	0.398631457273097	0.590924264114239	0.774287985706906	0.864440351375755	0.6791342607467	0.790138120149996	0.767933992086696	0.617028069432595	0.837432443927526	0.779205618293427	0.760030848494933	0.595940658744701	0.455899495122324	0.796102596277957	0.71814060008808	0.536110625963191	0.783051710019128	0.751472365091641	0.539928569706978	0.713772920934361	0.869278448503545	0.539318111680421	0.879273209645117	0.900911135784183	0.824766244123673	0.728478043726391	0.70314493534996	0.807553647357851	0.869925255454295	0.59060314132401	0.569628148882955	0.61564338953732	0.646070805247823	0.814374716063633	0.615931400380794	0.859335639020122	0.754267732266618	1	0.909982575701421	0.48112035008733	0.857482020146655	0.719574943000182	0.853741295675106	0.593802041099436	0.466550945939348	0.441881210099455	0.521919494137146	0.198370663527943	0.5602048070202	0.724004208277543	0.784640159958137	0.846924562759423	0.772203042240593	0.84753210350875	0.823395446346545	0.831055256339158	0.644447978713893	0.813595336412765	0.817452894239269	0.889359594891806	0.443342283594354	0.634750160599609	0.767188696302457	0.795738531329207	0.693204985030055	0.829618033466438	0.701624591712269	0.819537358275766	0.806790394206759	0.823433832116838	0.371438265731376	0.704998251896209	0.817914930964777	0.805002642432316	0.762326022946675	0.735823658227691	0.694661379240311	0.799515654765282	0.504738097557086	0.900896981271523	0.680926369653285	0.860494673460207	0.805306534296081	0.41447206396476	0.829044068390744	0.672201892175587	0.780230843089506	0.835577558218985	0.862579100058262	0.834178050672932	0.79262320990683	0.753234319096993	0.81383617356504	0.686299940771172	0.835642474473275	0.74189971817083	0.652269622523752	0.528431350541529	0.793769140067654	0.569091349175369
ENG	0.774363501390071	0.832333846011254	0.829852688725108	0.926887534264554	0.706596427273461	0.940932308430211	0.858691784325921	0.819298143915809	0.841165537744606	0.896808994802161	0.857049223036594	0.936678482154423	0.521745124056479	0.946367819354263	0.940071124103521	0.669651437556575	0.858651025468829	0.850496137954481	0.751068524281192	0.903578224506122	0.77830962880865	0.851044898260638	0.915075996657084	0.719458972329982	0.937664611731974	0.420708188231974	0.837426278718793	0.830354358931472	0.868896075780772	0.315556989753495	0.687719362235145	0.832954910186881	0.918258711286056	0.74496612032004	0.804604082415171	0.862264723921426	0.573375027828704	0.906530304454543	0.867490698702952	0.843401500630744	0.565578290029027	0.46251928541806	0.855618425173913	0.739364080797552	0.654560762433228	0.883666517977825	0.785069415028608	0.584585375528703	0.79273466493594	0.892708192309558	0.501677986409096	0.947368686759528	0.953599634083319	0.904158152422549	0.76804373600697	0.733749103621561	0.879663716965718	0.876670481736092	0.607758740441932	0.594443778484321	0.733264824179035	0.702822467440694	0.886045546527381	0.711418211033991	0.915924856712243	0.798143451808355	0.909982575701421	1	0.525000461928219	0.913644391660949	0.804806264038185	0.866363326875155	0.720014858230277	0.464849064003473	0.493882166281844	0.592630105289079	0.123230043761467	0.619635775729296	0.81262470151548	0.832100165073727	0.914107992367628	0.85687089024643	0.902067284166583	0.923752155554057	0.880203104741461	0.744188117617723	0.880762109158496	0.910837485945002	0.924316748609946	0.523588352304699	0.684010909849049	0.825195588379922	0.833040236880236	0.783238671856431	0.893379764601145	0.82425889222185	0.913001943469374	0.91915731921282	0.909399384820291	0.267435106822542	0.801024892099504	0.905042588838069	0.883374928661676	0.779680442349304	0.816232511272426	0.804771992920445	0.872450275633073	0.589774972573453	0.920450813887689	0.656941287336171	0.929116431897218	0.884414289367203	0.524479644341909	0.855874177328227	0.783695747587863	0.877836208271071	0.92305786370564	0.907005658512204	0.914300815718673	0.879596400921797	0.779223291392582	0.891363467907997	0.800978658666204	0.922535720875212	0.873501121784922	0.736644235450707	0.641872186351832	0.853905551821174	0.696691906820808
SELL	0.69851453597974	0.75143581284099	0.712187384442119	0.67287952986854	0.789465124153089	0.515656243057329	0.716719764337952	0.807477445753753	0.706539500697341	0.691699069334324	0.666305745643934	0.418471804058303	0.76113021166185	0.399121141114832	0.441900307383092	0.841721044147746	0.590629602154317	0.130378638192379	0.614755803015509	0.328801200725621	0.747211109305543	0.635381599728857	0.537120575479478	0.72155400895518	0.466289146415515	0.799747058346297	0.756198689969206	0.783671079222255	0.755308989538005	0.780767305661684	0.775305425589322	0.740295328938938	0.65672391650407	0.660720579133762	0.0788623998506937	0.242081185960154	0.770771594562711	0.327089627051944	0.726309138739491	0.224970237774963	0.860233819204045	0.702688407430871	0.700437538776437	0.755291664054216	0.586216495137577	0.596779853725629	0.0245512125644522	0.746799870880489	0.0814983402768319	0.722396335720375	0.821755509145912	0.523645979300174	0.500877592944694	0.675029420589431	0.796771148737944	0.373065253453529	0.662108273761363	0.26000974926357	0.840417953420608	0.796728332295374	0.646479733424752	0.69638367979129	0.344407921463548	0.662403656072299	0.492609765019684	0.759759957734058	0.48112035008733	0.525000461928219	1	0.705544956444682	0.704203912857886	0.301412996456581	0.712590642593405	0.746650105968565	0.74485282415662	0.803780142741017	0.539224467400609	0.779929321244818	0.65046119302497	0.665283901016547	0.582948301521741	0.652128784707004	0.628018160573733	0.554471745726897	0.403577726012662	0.798311002541627	0.625695366962538	0.464329604525349	0.370002621401072	0.689454764367769	0.696745887828489	0.477289276336405	0.0950123820302499	0.268458429378668	0.272213974767613	0.366871370002253	0.615160781310131	0.360849399711929	0.616239117398592	0.594574135537247	0.778543375965136	0.546604100608872	0.49439420346286	0.021171325440152	0.642884669756328	0.719406819585842	0.603596692159643	0.680384049247616	0.395932212049156	0.747454105373536	0.586074086697955	0.366815253699565	0.718993568279668	0.146000377032057	0.571239156793067	0.348095420503769	0.616045033288199	0.261760470496926	0.28181252123644	0.641239706079024	0.0235548245438477	0.659412552440209	0.604257754606877	0.600319866031847	0.362395800236514	0.539515621771343	0.769498774891421	0.32074613503946	0.636333072440664
TSPAN14	0.863755849243302	0.943445223284418	0.910752144601879	0.942751375937495	0.883535633656928	0.888981656940729	0.938751666362436	0.929496985634839	0.930587111604765	0.934420547998746	0.878543791137019	0.877640747369093	0.729018998654093	0.85083244648568	0.881455940840188	0.836092923731539	0.88496368444469	0.684785084493412	0.825173855550813	0.799010997203671	0.875127658657343	0.890266541464649	0.907158450206256	0.78486091056334	0.897614535756158	0.600245729809265	0.952408780387056	0.932391148734929	0.952038457287478	0.525814139522279	0.848702993170435	0.907384245073841	0.947508100744743	0.848782033367264	0.603752116812125	0.759805827733689	0.701180578614159	0.834329418596195	0.943977561048119	0.733028586418943	0.740487128357441	0.621171720781366	0.921744176165353	0.871157857337574	0.775961697738287	0.933870553135078	0.595876517050617	0.710440855215149	0.648155581536877	0.958796780262544	0.682719133288167	0.905739960873123	0.889215427935601	0.937017894012027	0.898001772861851	0.701303824653287	0.940452721622956	0.721558604744674	0.806173333368708	0.765146749661546	0.867483740082623	0.867839452328609	0.822894022953681	0.824132129464017	0.885643066948149	0.927973974686412	0.857482020146655	0.913644391660949	0.705544956444682	1	0.877947236331568	0.757053135301471	0.848844178938062	0.680210342865081	0.659551924234567	0.787418334002444	0.299404474146388	0.787535222539626	0.904928060681623	0.891550341491307	0.93254666138277	0.897368524259217	0.926189488128364	0.919783705412765	0.822244307352524	0.880770721905991	0.938767711362754	0.874021334069926	0.8155906623571	0.689830949724726	0.772519218719261	0.842505607896518	0.647910717213178	0.740565902773814	0.792866667784487	0.790059463031159	0.932178711208757	0.835674753213489	0.912240041060809	0.424690462955147	0.884620237920314	0.895400700437249	0.871925954010249	0.565602445068824	0.888648497428707	0.905429744911251	0.864934972079296	0.758936700875042	0.833545152688585	0.785953762973468	0.934419813842323	0.803531313521588	0.697365241208322	0.678232249039376	0.820605402537598	0.836533270715984	0.933697550892099	0.775266494767355	0.790425383386353	0.889952542654805	0.568348160474591	0.918109136967666	0.845727121730473	0.919044297797935	0.814560062516779	0.784953188485625	0.770807056935323	0.752571911562648	0.784861746965212
RIPK1	0.897342146709245	0.915364821267876	0.882980753314768	0.850367382511008	0.844771271940169	0.77608987933293	0.930255970206603	0.880780563003593	0.894513019390236	0.798352511110365	0.827161177840072	0.806455646165545	0.703348456656616	0.766445684002189	0.802989691205985	0.813700647590317	0.892125341362866	0.586475021029086	0.857043646604383	0.735975619174666	0.880157363984509	0.883558633847291	0.854834944665073	0.821764247277371	0.811588286842597	0.538403553097935	0.914157670653763	0.853412850601859	0.903699521065351	0.494117418688168	0.864865414598197	0.84151410403398	0.864892740982447	0.816456513392875	0.502152445047073	0.7013217039001	0.696078434117746	0.725096210559049	0.883338129391942	0.687971845803083	0.690217111202748	0.640756570623285	0.890280281799913	0.770339676640506	0.822171322660487	0.861967811931766	0.506827374511357	0.620532318123721	0.594171767855153	0.861441566160925	0.654455469880615	0.855772514733796	0.781060033189746	0.892997885400508	0.847020400925895	0.669659678368759	0.871163909706712	0.592350957195408	0.725081999491391	0.738669743050734	0.860672508506791	0.863820816831449	0.778099053182996	0.839510968665812	0.755146993637657	0.800041279169926	0.719574943000182	0.804806264038185	0.704203912857886	0.877947236331568	1	0.637060745502949	0.807060994836581	0.644834410192725	0.623504597029818	0.745976806846438	0.158030761525121	0.802783292020921	0.867624828223497	0.828282820890121	0.854621483032575	0.867030568233811	0.824448560054073	0.867417509629083	0.753580884644124	0.880876997985574	0.852522888487522	0.82817915072974	0.689591526798937	0.572548947778669	0.691788255977778	0.722004373213754	0.55206573697387	0.758153336207115	0.71228087426569	0.803605700252443	0.902737333005861	0.758394951795389	0.869528464993937	0.356104253110292	0.810937393670198	0.853010821260254	0.842084341575836	0.434932146772518	0.866829337118215	0.876717070663613	0.852989944550776	0.694377114734852	0.677608396784753	0.742451822006655	0.847009438204319	0.78711004126555	0.711577544353928	0.575195744171077	0.847597029847525	0.762411417470097	0.86649846260094	0.684302406270323	0.702454962567178	0.832067736919713	0.440474050918041	0.901009834382629	0.867360514858508	0.863278975209871	0.772041018028308	0.68330394759262	0.750976790542249	0.712705530271794	0.77496061997858
SIGLEC1	0.578123142524331	0.627837641825852	0.624029817500463	0.78775742625588	0.44478310753998	0.91508722617925	0.681630677740294	0.637592893504962	0.64778823502569	0.713497123790779	0.729699852066726	0.912850245590605	0.254304843536727	0.932379319227339	0.901135102301483	0.412775376630104	0.731704854009974	0.938161347631738	0.612819174613933	0.922128268139211	0.574193867947279	0.760980209729089	0.860136767929903	0.506862692353062	0.887114333648677	0.148110276573156	0.668099660480626	0.64047594074625	0.708088176041671	0.0803088942759231	0.457122842968825	0.656383592247366	0.783112898294343	0.579265840066078	0.906177897380128	0.895198950601414	0.399956085443224	0.904668854464784	0.686060249913979	0.916989023004508	0.296589603530141	0.273997953158369	0.704467339796819	0.544617752386107	0.473485786406728	0.771991263187224	0.895436655810764	0.346691495018141	0.887323654973682	0.740756775966653	0.270617381858487	0.888888731017846	0.87933529011203	0.774105571106263	0.573963851191704	0.687595205407343	0.712131777887136	0.930638104554232	0.335250094363708	0.355675885217866	0.5622596075082	0.51843188833216	0.85952280964224	0.551578095197434	0.867456699790074	0.593019091615185	0.853741295675106	0.866363326875155	0.301412996456581	0.757053135301471	0.637060745502949	1	0.475901148480336	0.248254082153566	0.267356293720524	0.302791275351968	-0.11983447007912	0.369394695532235	0.633668902243405	0.680547767600576	0.81709673195518	0.69867098848895	0.733894546798496	0.821673806148945	0.818582932867575	0.513215752970808	0.790705969242691	0.848822567250624	0.938436144611984	0.258082396620182	0.460042431481833	0.709064849075573	0.928013502913387	0.794064325656495	0.918773600087348	0.758683732869688	0.766345376235373	0.896476038246528	0.779382081753963	0.0662771836440319	0.599290524103349	0.846639649464553	0.786732019783742	0.907772502993418	0.638094351600919	0.605197324901886	0.724343779949994	0.453198001100543	0.921019231733148	0.454494206130864	0.804322446724292	0.869090315076874	0.256229489390469	0.934400270226263	0.644347606714513	0.845138282885514	0.793098497196431	0.931266650504845	0.927493167585635	0.724524636644025	0.900043198158638	0.747757550092435	0.654786737852841	0.826580972222803	0.822871889372177	0.597725355449784	0.41019766067615	0.842214944774063	0.507782451900361
UNC5B	0.87681694146482	0.929212642621919	0.856828506119605	0.778389385634726	0.924095307444157	0.642384812808177	0.882509426513818	0.808260052105884	0.859120871013252	0.777350014782337	0.70057286084841	0.702239373886647	0.696967178650607	0.622638787302682	0.662499949071787	0.810955779181028	0.816747510708306	0.411336288286414	0.840239568872848	0.581381512658915	0.805351889684355	0.793279907742081	0.710810504151386	0.784658988201264	0.694632095198443	0.633950353273236	0.875629990881565	0.852424692894532	0.88294305158251	0.498593816200389	0.922977039511417	0.826004528706971	0.80543986952561	0.818787446417122	0.290864915754752	0.57154887590914	0.591631310959774	0.648840080883798	0.907543867161786	0.532092147753401	0.704492270802542	0.605048202820205	0.797072449912804	0.793326008866702	0.825427116294731	0.845239683714812	0.313050691733383	0.737774670152632	0.417195609843528	0.80614690375557	0.649422716804326	0.727038322205812	0.684253838974933	0.855968788488553	0.824400985540072	0.53632156087318	0.848297556773278	0.411677920773384	0.793343087562516	0.717071673420142	0.896043809482248	0.86742050058301	0.635632668314167	0.765875984191571	0.679561290091198	0.869090798835925	0.593802041099436	0.720014858230277	0.712590642593405	0.848844178938062	0.807060994836581	0.475901148480336	1	0.661454271579829	0.611106983645647	0.845526248364428	0.29050632385503	0.829902950454049	0.861138135189099	0.840098007249538	0.790084598996843	0.806089292227181	0.850456507471202	0.814061496738424	0.632256762054716	0.932919315536754	0.847042980231655	0.749839152510471	0.608421785753675	0.723501330720292	0.661782361218701	0.727355005340013	0.369960286246971	0.596567953999337	0.573487031307746	0.73477272663383	0.826789897249693	0.681286311708584	0.811653228598268	0.316740145619599	0.865279815907079	0.746649321580304	0.738954076901334	0.248142498141494	0.840197809545871	0.887169061208695	0.762439283151073	0.776247604526863	0.571001311724643	0.657377765299509	0.774442425405861	0.625734099936127	0.820911401529712	0.37932300809612	0.80475305783963	0.698095080380531	0.808423787894453	0.52875214084803	0.569631568016037	0.780833681857584	0.27417583580974	0.828251320210589	0.833686580720875	0.790609895792592	0.724683385245656	0.725377570699326	0.86902627557664	0.613944496282257	0.793528958922467
TNFRSF10B	0.635377171052426	0.722008494629958	0.710113410420311	0.599923282772002	0.794880471862016	0.462305218344526	0.686932292671967	0.751781222387564	0.695698628236147	0.614455671681462	0.595659864804522	0.378551481171347	0.872415783478801	0.336060359950431	0.418869350047061	0.823291588826612	0.534400343284875	0.124436017514574	0.548357296854506	0.275110449646679	0.676875077578937	0.564339085705203	0.556681855938089	0.583676157994217	0.467524426471601	0.723542395597775	0.740324750130225	0.715733285365739	0.663298599127118	0.748579823391348	0.721508887395953	0.673207203011899	0.628997917422096	0.639472680723871	0.0555018616470848	0.21167170413984	0.783893195439802	0.316414331327176	0.659347773472693	0.195375456665505	0.78040912830203	0.777383560974285	0.702582408912573	0.745429596824487	0.551546387914282	0.610475651771592	0.0201765285904569	0.680383769922981	0.0794280196073694	0.691619576005408	0.819081840026563	0.450294839249342	0.433160430427236	0.575746957447937	0.775743005571773	0.404579257072402	0.656589398479666	0.254164821008163	0.855362749171599	0.723363937106074	0.683750840390191	0.71629211859952	0.329826596571238	0.594675024429261	0.467013572822875	0.778346006191985	0.466550945939348	0.464849064003473	0.746650105968565	0.680210342865081	0.644834410192725	0.248254082153566	0.661454271579829	1	0.795641819877309	0.781235348683591	0.588866668733096	0.795538143956379	0.649997925105449	0.642317644731049	0.568645823877596	0.596187968569828	0.579049893548631	0.511658057257872	0.444440507982913	0.723959633128985	0.575689612189777	0.414544891905533	0.295798870453318	0.696646587482322	0.572478446819334	0.500987035711308	0.0696525592263439	0.283782758902963	0.254941587469173	0.346616992349122	0.605837426377552	0.316671635029848	0.538673049202712	0.594619640865863	0.63732751920844	0.502712220294792	0.520714479693027	0.00125635131809252	0.672607805388467	0.726398846405403	0.522934816114108	0.72448199444623	0.361123963382614	0.810948880466565	0.590332574319563	0.310970204008756	0.703798503155892	0.119110059368828	0.506098603088965	0.350904192982719	0.562860266793454	0.233587333882154	0.236319346441671	0.550889476980452	0.00113642254471336	0.576861779354318	0.533467655756561	0.537090227915695	0.319209958204534	0.556090674881974	0.675469881128065	0.228759558088351	0.627239874452142
TNFRSF10D	0.555495086737418	0.69297986795222	0.625318835898507	0.585348527438511	0.736834572401623	0.459565907358447	0.635201585892724	0.730593667008085	0.711531674677043	0.628336933030246	0.544441715791576	0.368183949910597	0.81259034618218	0.323027584507809	0.401346194157001	0.763897138490182	0.450382237911723	0.141888884588741	0.440826859681429	0.247763676967471	0.642307432403221	0.485215427178817	0.535066713862247	0.503338911949953	0.449602347868827	0.744144546632712	0.673770979024115	0.737851567683935	0.612888149712907	0.741922374469781	0.621091827842844	0.692414431064913	0.63122324556652	0.636794323837149	0.0924873043754578	0.208712016826254	0.771699871634708	0.303891126777113	0.650174675842711	0.180313804033757	0.753691650575704	0.65271044427194	0.636679732078743	0.778133954166738	0.449208019885331	0.593146068142151	0.035599292959587	0.729591527614174	0.0695506276088262	0.699145446294938	0.716396432686954	0.42874812806107	0.446221397966709	0.560693542517381	0.780718132475053	0.335877572064683	0.592940908738471	0.271716887555761	0.847727888373177	0.732544250016304	0.565711186763039	0.617412824977903	0.33587491393031	0.560499522134727	0.49674528367816	0.746753186772595	0.441881210099455	0.493882166281844	0.74485282415662	0.659551924234567	0.623504597029818	0.267356293720524	0.611106983645647	0.795641819877309	1	0.792395895125737	0.595147009475589	0.759872684762552	0.589685188334565	0.533361109862121	0.582786589592104	0.527364446033734	0.5458459700956	0.48075056372123	0.415230975856917	0.698330311684958	0.567100559329326	0.383228294935366	0.314289484184373	0.756367148133293	0.688083826760183	0.517944453886083	0.10135586277242	0.229633373603495	0.240395329973089	0.312146029941074	0.568142535952254	0.303901317962025	0.490658905008053	0.548623158125005	0.682545219541418	0.495626422619943	0.442915870239893	0.0481485820614688	0.618849308489085	0.712245723813686	0.466867283211539	0.649573951992054	0.384925495496724	0.746721982150555	0.57405048057051	0.272766428341076	0.608328739733978	0.140319518853633	0.395598479752359	0.328621623604848	0.532717646516031	0.228445640624139	0.246283458909491	0.550098025477366	0.0454681403967598	0.523741209762984	0.439676761606928	0.529984791604733	0.32394781381653	0.58384943074372	0.661732248249474	0.219919957525717	0.590315790155619
