""	EGFR	SDC4	PARD3	ADRA2A	F2RL2	F2RL1	F2R	AQP1	ERBB2	CHRM3	CD44	ADCYAP1R1	ITGB8	KCNJ10	CADM1	NRCAM	APLP2	PLXNB1	LRP6	CD9	CANX	MYLK	AR	INSR	ACKR3	SIRPA	CD99L2	SMAP1	TNFRSF1A	NOTCH2	PTPRA	SLC16A1	TGFBR3	PDGFRB	ADCY8	SDC2	PILRB	ITGAV	AMFR	TFRC	LPP	RYR1	CXADR	NECTIN2	PTPRS	TNFRSF21	CELSR2	VASN	IGF2R	PRTG	S1PR3	MTTP	TNFRSF11B	EDNRB	SEMA4C	NOTCH1	S1PR1	CD47	RXRA	IGF1R	ERAP1	ITGB5	TNFRSF14	PLXNB2	LRP4	NCSTN	ITGB1	SMAD3	CNTNAP1	LRP8	COLEC12	LRP1	TSPAN5	PLD2	GPR37L1	MCFD2	GPR37	TLR4	MRC2	CD81	SORT1	ABCA1	C5AR1	RIPK1	VSIR	SORL1	RACK1	CD46	C1QBP	AXL	TSPAN14	CD74	TREM2
TNFRSF1A	0.92616423787646	0.845709044316766	0.670878186449389	0.151164376526114	0.697588658912128	0.687706733521415	0.772639354502396	0.914668433999691	0.679380305800856	0.789335816051787	0.882663289809702	0.799699620379995	0.604808943816834	0.84815881279798	0.880977331671877	0.853034854575037	0.907372705546125	0.885949294217734	0.475661934979949	0.932188302976364	0.853167736070409	0.820287549099953	0.635104647483415	0.599368664055351	0.714480037259928	0.962473909512683	0.947576320233029	0.878806992694364	1	0.780087229549936	0.920876295108804	0.758281683438137	0.848679806835216	0.654084611278404	0.240605737983138	0.872836265131038	0.724057365235611	0.946374302122526	0.726823289040762	0.909741522922621	0.899654953563911	0.786139655968316	0.775376329194371	0.938137809684757	0.333732636122032	0.947639834838505	0.863170961820131	0.780806792946056	0.912400063218985	0.563876717272605	0.655004542045001	0.892544770577498	0.912256203186235	0.818410652248023	0.622533857283744	0.702548000210237	0.76436860281892	0.955270254750339	0.783508414173445	0.599530543715133	0.886232739993665	0.843204113417716	0.937611441738891	0.888049417798272	0.853183961082679	0.912766576859662	0.797304562581305	0.638338610055267	0.810232193231064	0.964751605639747	0.377534460107148	0.973675658767793	0.889491269271662	0.734482969399451	0.900845282286755	0.840923133838289	0.934499513218997	0.781255438405461	0.864822358279812	0.975152191288349	0.936387278516613	0.755548591585593	0.459812791211984	0.931072521959548	0.895028678703927	0.824916293019758	0.81067456008063	0.826464891999529	0.917046236858893	0.686190488477763	0.692400173785178	0.746917396580985	0.587035760840707
NOTCH2	0.789758415494252	0.928090166345964	0.874047318985805	0.559965745904943	0.822194001010582	0.874914791106223	0.93022943676972	0.785097592723186	0.807107164696367	0.864109458393396	0.910114204650662	0.942244951787479	0.939365197827197	0.864423508507289	0.943220277193973	0.932718578616797	0.94614456650722	0.936040599357789	0.885893805488985	0.885780523130874	0.960568873473929	0.91885037616429	0.909244056373798	0.914807297271496	0.850488650347008	0.865648111309972	0.837074950766556	0.871115275830097	0.780087229549936	1	0.906220583363808	0.95529227778648	0.913913591834323	0.875384168299882	0.722220713158311	0.873412581390346	0.942575276807291	0.897679308154208	0.955884028938693	0.920535185273791	0.951878883567437	0.943057406912933	0.937701012087926	0.768051335314333	0.746517327755153	0.710741225014621	0.927557029007306	0.915330756648466	0.830056249934963	0.8204571299685	0.746641336450416	0.878508370341751	0.805540753676316	0.925580945403401	0.896361955466703	0.963668999911823	0.864743439625654	0.87147622512451	0.973686669363907	0.871222678563976	0.883835444081501	0.949373720836761	0.854994116673433	0.872870324935692	0.920054466841062	0.903018721497413	0.79657157583332	0.821539152070466	0.843897397644072	0.794435618827628	0.701367653115383	0.854643578756125	0.899562336684408	0.891582056005382	0.830426152427119	0.974710914817609	0.846464993668918	0.730545875961671	0.933300863749716	0.779004326790282	0.850641450514351	0.972966970778066	0.399263156150311	0.719196570693755	0.69964068632531	0.789974861517937	0.51883658825607	0.86611250474363	0.823561348908022	0.40538858156936	0.447589006405035	0.386543703938285	0.290151412003522
PTPRA	0.962743804410789	0.969378770549353	0.819466716966809	0.398968647791673	0.828072626560505	0.831103121006551	0.930915751140072	0.954286808673853	0.829826933970553	0.930368871102587	0.969625314642345	0.955168266249082	0.814978571693252	0.957923433041597	0.985249132733645	0.951277608454595	0.97473429830173	0.988338444442891	0.715877404509997	0.956049088202673	0.963918663922689	0.902359239351398	0.82057699595692	0.746196853171557	0.88798460432973	0.931952605133645	0.973468797395287	0.930138420578157	0.920876295108804	0.906220583363808	1	0.91170901869323	0.967990284256898	0.773924431653839	0.503204650733275	0.932539136003447	0.865627318888959	0.977810918942348	0.886085901806083	0.953802648158999	0.959228205371148	0.875878968113455	0.889815053068935	0.934209108813354	0.528146153586549	0.923598028493567	0.948870139406039	0.911554201863884	0.869466442965836	0.706196461262253	0.826131017813194	0.969563216353639	0.936623211724043	0.932248679379464	0.721655725696753	0.849864637626361	0.88665398868866	0.953694042151193	0.880599040336207	0.76248281022996	0.913669543201204	0.928979609005003	0.897727089259681	0.863029225203836	0.959839724798491	0.976112266234248	0.720815616222696	0.677759489465772	0.924129985660678	0.953410479994084	0.618376137678565	0.970298104353706	0.970840090385525	0.856984607794256	0.971259480057861	0.946665362493483	0.980910548049447	0.660667524375826	0.93767072095838	0.943409035019273	0.884429682729774	0.857809409699321	0.277850076015352	0.820132632326575	0.744665243089518	0.733627630294441	0.604842604275907	0.827106998083947	0.954413662122636	0.419150104695798	0.46695965989389	0.481343101284218	0.302506940614693
SLC16A1	0.792893672705456	0.938795237563711	0.92004833330375	0.631458610760131	0.832146243845478	0.909454963540062	0.968079190571683	0.782142491772246	0.830247002346074	0.891944469368726	0.920287103877294	0.961149435740509	0.957172609782311	0.868618983405256	0.934365836657074	0.929852985353727	0.928838393683494	0.939551720055663	0.909226236816157	0.869120211841808	0.963667352170582	0.952933292390287	0.955479165374984	0.905500081990841	0.888184949294657	0.841291571497306	0.846995376036086	0.857486287144089	0.758281683438137	0.95529227778648	0.91170901869323	1	0.909367364129268	0.887806842335612	0.780379808893118	0.88058618944197	0.965573392556739	0.891495245427843	0.947382783296325	0.904938766861345	0.943170694113683	0.949155591784504	0.950966617916654	0.748989083138079	0.75903455102333	0.714925658450738	0.943407735445352	0.919973095846545	0.831440198110517	0.862959834987363	0.78878522793749	0.887050282560979	0.768770976781996	0.916013580582071	0.86558908697762	0.9643395558942	0.804507477225763	0.870170663193398	0.946823553233223	0.939877380370029	0.89904538573278	0.942112801875858	0.801183318735903	0.845323041616316	0.924307190839012	0.900081377817001	0.732928493580587	0.817043686255147	0.895885960388262	0.774264481949306	0.750686872080181	0.845701660083132	0.867377505859064	0.898896310339297	0.838783196551907	0.961133223398838	0.845570550407766	0.687742503366258	0.936588621637628	0.763344062144221	0.830421104694628	0.950848591359552	0.331957472866544	0.708590907985983	0.654759491803888	0.75029338873836	0.478008876348418	0.880976908450362	0.812903556157631	0.34181075873956	0.39112017398725	0.319433540207884	0.216324361024081
TGFBR3	0.937140302088035	0.977847657469517	0.79545046939108	0.483684338483869	0.909398937820501	0.880377340216815	0.947726738603739	0.945331838107339	0.832275033498467	0.930630778824055	0.981190587520474	0.970665521917809	0.851233626468613	0.972222441948747	0.964330793613955	0.965317230182729	0.96577716139292	0.979637943096281	0.745145056582804	0.923652588275285	0.94955674539669	0.866231404590803	0.870584205902308	0.780562044719891	0.91294081398268	0.879138500277719	0.92916322610991	0.890401162015111	0.848679806835216	0.913913591834323	0.967990284256898	0.909367364129268	1	0.836012093200936	0.538650428379592	0.938040208955378	0.880045725974793	0.949511231279009	0.891700338046971	0.908294110180833	0.924683696821286	0.869005290106099	0.887596263582504	0.860722758079746	0.579634258747351	0.866397809443556	0.922234547390778	0.922670495126882	0.782427967143319	0.701167421351098	0.801659265031973	0.961517227300382	0.880581390137401	0.973858544601014	0.751676765236681	0.869387342601302	0.90019122328901	0.91542567807496	0.8664624015736	0.765168622938269	0.867229761488679	0.944671808824257	0.852396531272654	0.782647477558923	0.972334069509999	0.945394041373819	0.643405313570075	0.657215583934073	0.902068800398576	0.907569420810918	0.582008839344021	0.926974973685039	0.950883403915081	0.883768092284818	0.957913708127534	0.940763270258975	0.951181560921141	0.605920367825822	0.928136888295427	0.886193783587306	0.81644427047705	0.874417880869935	0.159167830713505	0.745643442642335	0.662801098663393	0.662631648316103	0.489937528025206	0.766653637593424	0.919425525373419	0.311921648760895	0.341035399701322	0.34296229066921	0.178052345606269
PDGFRB	0.670520731075374	0.874859953571453	0.827047849191253	0.538914478111967	0.892408311596233	0.945704247229443	0.866586649493304	0.698729579660043	0.6589098592382	0.776177239593901	0.88008174110202	0.881176882345178	0.903194439506482	0.772761524856403	0.799288135377579	0.901404002168458	0.866521748730274	0.832699752253175	0.797075910432487	0.752795093608113	0.865853623185096	0.872001328478312	0.923172760995453	0.858285188393881	0.740787460070771	0.733332971909409	0.73843727912987	0.669713414836784	0.654084611278404	0.875384168299882	0.773924431653839	0.887806842335612	0.836012093200936	1	0.695225223555843	0.88149988231649	0.934440890672885	0.822013520302811	0.818369464019904	0.744889050422955	0.829011073848441	0.903979839183688	0.90585129758453	0.595753627796876	0.818415924552539	0.591272108587508	0.843024018130169	0.888370758506258	0.735992912828649	0.80655132004615	0.52186596944948	0.797735261655991	0.624206966236709	0.894642973097206	0.868830716294537	0.887492938938587	0.683867404560969	0.777376059301358	0.877650213292427	0.892342202532095	0.775991081795608	0.899718623463347	0.749685279182089	0.720650849705167	0.881931386306848	0.768987312262316	0.653415544503391	0.835464734673079	0.708009077961534	0.683479319907644	0.488177685723892	0.761574311271637	0.72359223156701	0.842965178650241	0.713044459179793	0.894519919761515	0.718366405541167	0.718939482108575	0.898297464167029	0.621504821998727	0.768735953254185	0.931918861968074	0.288614421796318	0.672049670243133	0.625950999733156	0.694440521473077	0.364519394747142	0.805615321029466	0.639872734033917	0.344749921434612	0.358780295287565	0.239929308372692	0.200251490467456
ADCY8	0.288082612621114	0.610034913853266	0.798533089755486	0.783972688194895	0.506187040341835	0.679847419958932	0.711138636580843	0.286025969202333	0.648778779590438	0.542850572330031	0.531781568563825	0.687795442799872	0.858194721966795	0.485833154620677	0.582106063324461	0.57401023872304	0.556868443699529	0.570446958186643	0.93433047065935	0.441121457475969	0.653168625806809	0.67496383088826	0.808084122027044	0.808055745510357	0.647401743610247	0.409701585712755	0.356660103720539	0.479022384302237	0.240605737983138	0.722220713158311	0.503204650733275	0.780379808893118	0.538650428379592	0.695225223555843	1	0.485265584902123	0.741142631783392	0.457208013266459	0.765495501791948	0.53147029673961	0.589222962595598	0.723171332558609	0.704305627232198	0.281676781061476	0.845266162222014	0.162813557985183	0.613994764378799	0.675205526081021	0.439828342657977	0.812986408252999	0.568092520245532	0.502695058773129	0.301357402941152	0.582663316428779	0.702745312877705	0.794394927005532	0.529681880224021	0.413892696149517	0.715696428214449	0.859449168852488	0.538550555868666	0.639368739240935	0.342445248891928	0.499976634555234	0.572562345283946	0.473616258790894	0.452561513750386	0.678410319845973	0.550484469292669	0.257639899707437	0.836530522783149	0.364315139344045	0.481585469605127	0.675388060113428	0.383788087330744	0.678186149273412	0.381342015392854	0.364272958306192	0.601926734207539	0.252427756109543	0.40073816599449	0.749190466222068	0.174816067090172	0.202677478946242	0.204554665148227	0.429072794869599	0.0653897506686981	0.592434422297144	0.378149137983487	-0.0280775805208351	0.0418148030085658	-0.113955592616844	-0.107368382780909
SDC2	0.900066747311564	0.960122575077799	0.83865385702852	0.341809859560198	0.911402106136117	0.93222710549846	0.899698996327799	0.922805846428203	0.713669728908161	0.882613469349511	0.981127721779782	0.932800806628086	0.824503855780392	0.884770818486722	0.909200517752707	0.983917924826445	0.968551452191359	0.943875469465732	0.655256522149056	0.868415689929441	0.947692382928455	0.893770243006542	0.819910718900888	0.703486377562395	0.769657524865103	0.865454394909744	0.94128949620557	0.782928079468958	0.872836265131038	0.873412581390346	0.932539136003447	0.88058618944197	0.938040208955378	0.88149988231649	0.485265584902123	1	0.87337591191036	0.961515054167896	0.812803381066359	0.851240880186859	0.898640001403911	0.874519072779397	0.90234606986733	0.820553376389354	0.584651712771547	0.864000241012347	0.950718880837955	0.923215755207375	0.850412955747339	0.691845638466058	0.608208966684197	0.958134957010167	0.863952436283259	0.932663468257912	0.714499411494351	0.832020842265347	0.784985210978302	0.893744227848616	0.87289998936912	0.80871126951939	0.892570204471421	0.927401435763369	0.900241597052338	0.801797144740124	0.975470512960542	0.913009917672813	0.673081256388308	0.712684925190847	0.827347151691813	0.909140521673402	0.447110370334943	0.948351990023552	0.875147677462638	0.804787555589253	0.911214827549827	0.93441809856454	0.919627516447033	0.731733729022257	0.961269842289403	0.850703324518751	0.882066870808239	0.862583589837261	0.243181486966829	0.839797972628548	0.768400999097523	0.714386181084086	0.508318360069293	0.820780320746444	0.838429593628343	0.43226194259176	0.463728060998393	0.417173949453541	0.282448125978736
PILRB	0.747094887358277	0.915963373064907	0.882866211371004	0.548484573644483	0.85412546264723	0.925962871403786	0.917696006503584	0.74316793070936	0.719539443693208	0.881257715516761	0.90221761714299	0.928729529531972	0.957300870263258	0.823840128847013	0.890084351436032	0.923470290630125	0.911478525260237	0.899201875652409	0.884166763791597	0.834444869842727	0.940714544209392	0.941235020393284	0.950025551699974	0.917928193122734	0.821784486145327	0.805434667077724	0.815558327151825	0.799035292506336	0.724057365235611	0.942575276807291	0.865627318888959	0.965573392556739	0.880045725974793	0.934440890672885	0.741142631783392	0.87337591191036	1	0.872511673224084	0.908548339700793	0.86341153761804	0.928148334432813	0.952332178785997	0.960394744931934	0.698663328315145	0.821713199031527	0.669343834812428	0.914556555263917	0.902256417357705	0.827648989407346	0.868702487873023	0.690107702718628	0.829806828642768	0.742568959678425	0.898513054001928	0.927023611768678	0.959101598784896	0.745845901120796	0.84855483463637	0.955979479133357	0.919230398165779	0.850208971873811	0.923503102033387	0.817239514212598	0.838801747461552	0.910913368224545	0.871628408108131	0.751152478072247	0.86384264434678	0.814720234940208	0.740051205444085	0.650553112316958	0.822417325514719	0.813401060376014	0.877953857875909	0.784579425407499	0.94334421437897	0.797552539694624	0.734074835355934	0.941369121917574	0.70843125527068	0.830380424148701	0.961067858116543	0.385863764738323	0.730004273429151	0.683193797673959	0.772837061503574	0.451495703408021	0.893552687805108	0.73978151687602	0.381030590717942	0.431531839848431	0.333337175261381	0.256098519774879
ITGAV	0.947240692668604	0.961299660139874	0.806454853590373	0.320825281675025	0.847449418552781	0.856578908170464	0.894048346522325	0.944063835001493	0.749152359296979	0.904577688546804	0.975855191878537	0.932228823967918	0.797500227109856	0.924460981408313	0.961349933933941	0.961351926680665	0.985195074740727	0.9694285829568	0.668330792340341	0.95418648576407	0.958475185747811	0.913614177279206	0.803652305047287	0.740768129749732	0.825455690326884	0.95162114599658	0.97078191553239	0.896053692229403	0.946374302122526	0.897679308154208	0.977810918942348	0.891495245427843	0.949511231279009	0.822013520302811	0.457208013266459	0.961515054167896	0.872511673224084	1	0.840950009905434	0.94628628404156	0.962844849835541	0.899688757274039	0.909573265153486	0.927735318177208	0.560663965747905	0.924793039283398	0.946758572783908	0.921586876564217	0.916763876790256	0.704442887373885	0.72025153671142	0.958780309248572	0.933599581831465	0.924924172055825	0.753292070599803	0.833072159244282	0.833191015016499	0.964574767119461	0.89729222122274	0.760368893697477	0.912636162815299	0.937117022741652	0.945111454982771	0.886633741257827	0.961221454914717	0.959478454495992	0.78179348640005	0.747612990827834	0.871875561465053	0.96217276070367	0.518011716021392	0.988529532779912	0.935392198318286	0.831116780995205	0.943592031663504	0.948701486558747	0.959880515040803	0.765033471672064	0.966256518032552	0.939756023956152	0.937204937509077	0.879289851686999	0.381094331127726	0.893737548238866	0.826255683500117	0.800914817289311	0.655668387227201	0.864989977719895	0.916179353136141	0.537119937703133	0.578854735822441	0.571611488043171	0.418727599153387
AMFR	0.75639165431921	0.900089320100756	0.88417616128743	0.662127841932084	0.747440734310366	0.819690814694997	0.946003706657758	0.755203053517597	0.885980157659472	0.809419673574556	0.872905348488152	0.928015823877021	0.912244837891165	0.861267582479166	0.912263716705036	0.880904455134736	0.894425886931604	0.908108850788438	0.891485255295872	0.843520353233611	0.926152472944119	0.896783389383453	0.916624684257874	0.889621032148727	0.884751729789801	0.834517663151135	0.798801958507553	0.861721429428027	0.726823289040762	0.955884028938693	0.886085901806083	0.947382783296325	0.891700338046971	0.818369464019904	0.765495501791948	0.812803381066359	0.908548339700793	0.840950009905434	1	0.884927882059185	0.911771763192379	0.916015690115685	0.876208120341052	0.734173045360061	0.682554713755601	0.660414222437834	0.904396816323928	0.871141802691355	0.768247095249184	0.865698231483863	0.818157462595275	0.851904844086646	0.725654595161365	0.895626252921302	0.834602282039572	0.956023534421302	0.849890098835732	0.838727060881796	0.909915940160569	0.871444833663047	0.876150941329369	0.892823370811349	0.751768609486591	0.842813217669981	0.879523164527698	0.85677719166457	0.707919234373505	0.726968145319269	0.863658129268904	0.749370827639141	0.766713792410226	0.808082847910924	0.904409181804443	0.939427864299523	0.808471791581469	0.935608688000225	0.83990502892344	0.608248405874072	0.864735922800901	0.747027296074797	0.782568251077209	0.927817867366958	0.294319174664624	0.618651872473096	0.594197464079329	0.717271409983921	0.470537499410902	0.832119696857772	0.815846412542008	0.286920792509172	0.322638679819053	0.279514754156409	0.174323824183397
TFRC	0.892910453563844	0.90657948838285	0.776558634241583	0.429468979800678	0.753743011944381	0.760866752133014	0.888283035500123	0.865445590432606	0.809643487315406	0.876517098130405	0.905438931762649	0.899937009395122	0.796908643725167	0.904093269491417	0.96497302644956	0.886700410505887	0.93894646655017	0.947059384673458	0.750052716491612	0.969297919452198	0.929423816399428	0.890909185447747	0.805075418769866	0.80849363564159	0.875923915652656	0.962687224188909	0.905088366543266	0.968135077037996	0.909741522922621	0.920535185273791	0.953802648158999	0.904938766861345	0.908294110180833	0.744889050422955	0.53147029673961	0.851240880186859	0.86341153761804	0.94628628404156	0.884927882059185	1	0.976383812665003	0.896433925949343	0.878317364838077	0.90626440864657	0.555708613547174	0.85716709323786	0.900976193856785	0.872743388017074	0.892951830803105	0.716396133019656	0.827701259960683	0.90004645105113	0.894798633294949	0.883942122460482	0.808579415795996	0.862157070930859	0.84633422627621	0.9525074701998	0.906955122401784	0.751037959943632	0.906511620802409	0.920742509104258	0.900377692811982	0.924341454600947	0.889260891342367	0.95814809734973	0.835242541845929	0.750445075357847	0.904060713407448	0.898880743137113	0.664996581026237	0.929170866510428	0.934248409338302	0.856967822839642	0.902694638595516	0.928326278321383	0.91642262386792	0.743142330658774	0.911094280909988	0.924908438153603	0.90519106367633	0.891380176935268	0.483810747518123	0.822318505806921	0.788774113060321	0.843320168613738	0.708870125607185	0.872727932981938	0.926768697164569	0.546666938150365	0.581137736766523	0.60277999713034	0.455844893685388
LPP	0.880952841721611	0.938801674829469	0.847001113868177	0.420168603505942	0.796977608058576	0.844454207883016	0.907467654882259	0.860149199762006	0.774279902648118	0.905397997802057	0.938615246048786	0.932513002259944	0.865289594127995	0.895920787352664	0.968418453889909	0.937185178776071	0.968630880241933	0.958115058743182	0.788313167070959	0.953610126464896	0.969155038908565	0.946828314675514	0.859289773135149	0.858739577243068	0.858840388975863	0.948164897980738	0.923227360909836	0.931573551389753	0.899654953563911	0.951878883567437	0.959228205371148	0.943170694113683	0.924683696821286	0.829011073848441	0.589222962595598	0.898640001403911	0.928148334432813	0.962844849835541	0.911771763192379	0.976383812665003	1	0.945911983084208	0.942943631015945	0.882408115589559	0.658898272605611	0.842451157774832	0.945995187741694	0.909397383158189	0.929407731898871	0.786297631865372	0.778944708032631	0.907063318407925	0.893539121402061	0.908111964755852	0.854254535210353	0.914881430793193	0.845398499597214	0.955800727784673	0.952693377314311	0.816965715954489	0.914250786981188	0.945328075198784	0.925312870241465	0.933198417620351	0.934411882700259	0.955016227864907	0.856490783484753	0.827548593197775	0.884267416591424	0.892899017292926	0.637923037843866	0.939502799959041	0.928422722551877	0.872744901752655	0.893281377852211	0.96418323218552	0.916199834069278	0.792992867007571	0.959084278776708	0.892456746608823	0.935110815508826	0.936759176921901	0.483698557972425	0.857168772437708	0.810684758426421	0.856142550893367	0.668582350084058	0.920240804090632	0.894470391595132	0.546517293352754	0.593900590180446	0.566466945616195	0.439868835861171
RYR1	0.745075778324427	0.9121912528476	0.896476082745891	0.507135123179561	0.779267624846241	0.884709219366712	0.898505584593256	0.744269933714023	0.736974441362161	0.822622808360646	0.897673992527727	0.918409049731875	0.91535408727048	0.810397541898314	0.890034717903363	0.910907666967347	0.930583825528094	0.89395068937368	0.84623794696184	0.858753529205178	0.946433740943472	0.959766545725263	0.90504328807649	0.891195986834661	0.792852764608693	0.875390848200055	0.819702924168392	0.818006014971946	0.786139655968316	0.943057406912933	0.875878968113455	0.949155591784504	0.869005290106099	0.903979839183688	0.723171332558609	0.874519072779397	0.952332178785997	0.899688757274039	0.916015690115685	0.896433925949343	0.945911983084208	1	0.958265003329147	0.751036688137442	0.793012890528361	0.691371257150981	0.930555516922692	0.915648670894448	0.889837303234212	0.897343925610045	0.670325772358633	0.853048806361817	0.755714637876975	0.872895600195553	0.896520656941573	0.942973205061668	0.758245122115242	0.867478670575365	0.965554755011707	0.897316945237461	0.895044271941711	0.920088919023959	0.860855013026098	0.903351033877396	0.899214855207804	0.851327260947779	0.842979751576005	0.892056712252137	0.780326343487116	0.777369835501982	0.633845361459123	0.857561993514157	0.834895148266031	0.880736634626151	0.769209945578978	0.95729418132024	0.809938772989243	0.808493994227824	0.952914585946033	0.753817717457044	0.89155519206901	0.970731338801263	0.495469441259421	0.773967481366968	0.756177252566775	0.858074047811001	0.569781284566145	0.932392939698576	0.758660150859509	0.51038981245384	0.564951623138807	0.463081650874191	0.394880756394252
CXADR	0.782044852372027	0.937559788303244	0.88061803041902	0.435412290675737	0.838074084568229	0.927904091648349	0.890498184324063	0.773343905458888	0.684766304939327	0.900357338901728	0.918069025629186	0.93949263501007	0.942654450095457	0.823450487696406	0.906543729860655	0.940102519129348	0.939034115395584	0.907249074982493	0.843170732988051	0.855604185960594	0.961983334796393	0.953728926395975	0.904064981020435	0.868781970988075	0.799455484057942	0.828021610498055	0.852603770211444	0.812718198001131	0.775376329194371	0.937701012087926	0.889815053068935	0.950966617916654	0.887596263582504	0.90585129758453	0.704305627232198	0.90234606986733	0.960394744931934	0.909573265153486	0.876208120341052	0.878317364838077	0.942943631015945	0.958265003329147	1	0.760066969336223	0.82383320671271	0.721999939171422	0.936854098921721	0.93119792101308	0.86928187399522	0.8406603783068	0.664433116503486	0.862192412380953	0.81425467702763	0.880779263139984	0.865437060731818	0.927312681215041	0.782159490273846	0.858815057743442	0.960556378398143	0.889746108867647	0.849897864044455	0.936115371263255	0.865848015692956	0.843878216691299	0.936367299061664	0.88536229838464	0.794270327847088	0.886226433432817	0.799311908041381	0.78273895437339	0.63002468724082	0.858237480267086	0.824593202320586	0.815832847311247	0.804255118272014	0.960205462245825	0.818725116988635	0.772476723668241	0.973767640623383	0.750402227127806	0.86449108614616	0.946363886361432	0.412685492999032	0.791492304007291	0.729722527575238	0.780031909958032	0.493736202838757	0.882460993811316	0.768271877937404	0.437565977394257	0.505474899762932	0.406551891343607	0.318886200911795
NECTIN2	0.940295619153224	0.85961235330754	0.650082493961298	0.173012543216647	0.654666522573207	0.634886122258579	0.765005989146352	0.916513476721676	0.720190089919492	0.821287143751551	0.860691305240777	0.822945667218247	0.611248727652876	0.888207988553614	0.90852828761711	0.820764931919433	0.883080175548801	0.889950766584297	0.518561028284316	0.932152081241681	0.839934097547344	0.78976510044741	0.634928341598382	0.588713242995828	0.782035053326229	0.917277160484012	0.926157510898677	0.905471301990318	0.938137809684757	0.768051335314333	0.934209108813354	0.748989083138079	0.860722758079746	0.595753627796876	0.281676781061476	0.820553376389354	0.698663328315145	0.927735318177208	0.734173045360061	0.90626440864657	0.882408115589559	0.751036688137442	0.760066969336223	1	0.362426952025781	0.943522046616613	0.822131938196537	0.805970169206237	0.846789899560936	0.570505373295086	0.771547017717962	0.881292436205411	0.940983071166186	0.803647086305067	0.573572669190989	0.665616122626489	0.839676619860208	0.918342897426127	0.748811979311555	0.546843973846861	0.799182630235699	0.807287287066629	0.866237082266035	0.813512902609488	0.843394760379652	0.897667511615338	0.715665358985756	0.598206602292457	0.82455446672393	0.958687224121239	0.503820485521491	0.93606000894366	0.917412078533288	0.723556775203294	0.911852685437719	0.828681683209919	0.934223188023763	0.612818733321727	0.830214267070158	0.963810270280033	0.851369558325999	0.71503036746331	0.344874794969863	0.830095513447859	0.747840807012629	0.696060923643349	0.70183582513341	0.728181396166946	0.931556562832867	0.5039584874799	0.563863197051521	0.630555162195943	0.435901189967968
PTPRS	0.349164207525731	0.665222955410279	0.732257959888628	0.48501212792529	0.624650497079672	0.77332952172482	0.639236061434239	0.345760182020286	0.426093809138002	0.639777842556672	0.603049283786282	0.705314093123794	0.875135291417394	0.494686231101705	0.599274087706427	0.657513014786784	0.634874802719577	0.583829359360311	0.857809957256271	0.505830671040276	0.69628795201886	0.72653472382185	0.805069002890978	0.825676838352464	0.570908460782637	0.45533243696948	0.439131902067828	0.475049100665571	0.333732636122032	0.746517327755153	0.528146153586549	0.75903455102333	0.579634258747351	0.818415924552539	0.845266162222014	0.584651712771547	0.821713199031527	0.560663965747905	0.682554713755601	0.555708613547174	0.658898272605611	0.793012890528361	0.82383320671271	0.362426952025781	1	0.257068594854974	0.636002794983611	0.733945901708879	0.558653935426489	0.810207042539527	0.40354304778987	0.502746911974823	0.428157446818582	0.614134026993148	0.824806221297712	0.789736606566137	0.521811083841151	0.490826579701356	0.793571764193332	0.796534132190481	0.494198196496692	0.697469987850924	0.518492680300168	0.547548321887403	0.65157571511185	0.521540185514904	0.598119827790703	0.86078205699154	0.454578343723996	0.350888929756303	0.602995159561167	0.455810783426946	0.462541695102713	0.613611139250902	0.396113024423445	0.724625345560935	0.400619602583842	0.565083529265577	0.726670026394314	0.301328352038051	0.52251047237758	0.80470984442654	0.351878305437191	0.41966380635094	0.397324518264649	0.546106823059725	0.15219052638622	0.656442921704276	0.3633576060295	0.184665750122333	0.270949881415616	0.0842802604726156	0.109687178004889
TNFRSF21	0.978634431617264	0.844723278357097	0.615398144169904	0.111379280668017	0.734769677105829	0.676259676591412	0.755511991276185	0.965258413855623	0.657617440001545	0.845478317545947	0.883257564656115	0.795808610878376	0.565615268319623	0.879439425308833	0.877221204966941	0.842537258734171	0.872424400109768	0.885662963303019	0.417392694040045	0.895553841933899	0.822821511293454	0.746356647851151	0.590751239188867	0.501186137848604	0.739651785694545	0.883025149131217	0.957982236721968	0.843974243577843	0.947639834838505	0.710741225014621	0.923598028493567	0.714925658450738	0.866397809443556	0.591272108587508	0.162813557985183	0.864000241012347	0.669343834812428	0.924793039283398	0.660414222437834	0.85716709323786	0.842451157774832	0.691371257150981	0.721999939171422	0.943522046616613	0.257068594854974	1	0.82096516987092	0.765461212792486	0.816125715337087	0.446453778197555	0.694113277531757	0.89954774884663	0.944838737552566	0.807007505007828	0.505045147811481	0.621091316382094	0.768283920507925	0.905412338197225	0.697047215035746	0.52162908683097	0.806363033076007	0.791149942686873	0.873592938181406	0.757507366762958	0.854175471635425	0.906544840711164	0.623703887054484	0.499079722668461	0.828421847022814	0.976661255954974	0.357126860487565	0.951818367061246	0.885202067837025	0.67299190291279	0.949271860297161	0.784315859310458	0.950251513993656	0.606857291327788	0.820875125244847	0.966871529899573	0.838403548360838	0.650640506976831	0.239868822122835	0.862045825101164	0.762267807043396	0.646858801085806	0.659527603214737	0.69708150653973	0.92439994907843	0.494977140193689	0.525370611405712	0.601495231164652	0.392169981158322
