""	PTPRZ1	EGFR	NRCAM	NOTCH3	GPC1	SDC3	NOTCH1	PTPRS	NLGN1	NLGN2	CDH2	NLGN3	NOTCH2	PTPRA	NRXN1	NRXN2	NCL	SDC1	PLXNA4	PTPRD	LRP1	TSPAN12	ITGA7	PRTG	BCAM	CD63	LINGO1	CNTN1	IGDCC4	TNFRSF12A	RPSA	SDC4	GPC2	SLC16A1	ADORA1	APLP1	APP	LIFR	ROBO1	LRP6	FGFR1	NCAM2	PLXNB2	TNFRSF21	DDR1	PDGFRA	ACKR3	ITGA2	NEO1	VLDLR	PTPRF	DAG1	FGFR3	APLP2	NCSTN	ROBO2	LRP10	PLXNA1	PLXNA3	FLRT3	CELSR3	BMPR2	TNFRSF19	BMPR1B	TRAF2	RXRA	ROBO3	LRP4	CSPG4	TYRO3	ADCYAP1R1	EPHA4	S1PR2	FGFRL1	EPHB2	EPHB3	EPHB4	ITGA3	MCAM	INSR	TNFRSF11B	CD47	CD46	LGR4	PLXNA2	ITGA6	ADAM23	ERBB2	CADM1	HMMR	NRP2	CD44	FZD5	FZD3	ATP1A3	NT5E	LRRTM2	LAMP1	ITGAV	AR	ADAM22	TSPAN5	DCBLD2	PVR	ATP5F1B	NECTIN2	SORT1	AMFR	ITGB1	ACTR2	PLSCR4	TMEM67	ABCA1	EDNRB	MCFD2	THY1	GRIN2B	LRRN3	DSCAM	ANTXR1	IL17RC	SMAD3	ACVR1B	LRP8	FZD8	CNR1	BMPR1A	CHRM3	ERBB4	DIP2A	IGF1R	CHL1	SIRPA	LRP5	F2R	TSPAN17	GPR37L1	CD99L2	ASGR1	STX4	SMAP1	RACK1	TFRC	JMJD6	PILRB	SORL1	CD81	PLAUR	CLEC2D	ITGB8	ERAP1	IGF2R	TNFRSF1A	CANX	TRADD	TSPAN14	LPP	CD74	C1QBP
CADM1	0.737770720607731	0.481051258230847	0.830913813688877	0.914811789011842	0.913480255820353	0.921807156481688	0.418452912503166	0.53558016926695	0.761455021857121	0.631506746669493	0.795617461341659	0.801708924827215	0.876781875336221	0.813580272185612	0.738941377657807	0.547753907153608	0.524798858940848	0.398927444636722	0.670048672997106	0.273682246740163	0.828282056242323	0.514613899825653	0.808039183899234	0.478892475805622	0.839550545007791	0.621216606756963	0.0855068166942276	-0.0503788789701775	0.885807438172011	0.712106325401774	0.503882713356334	0.80651941239121	0.0705959902673608	0.598027567293049	0.943742430810034	0.831681590967803	0.865222477145719	0.943260789478888	0.839364380627414	0.395174022533522	0.963052959591362	0.122556506399772	0.844217251948228	0.779996363147028	0.958562195232773	0.119902330328975	0.34288566185966	0.83237343353674	0.907107431121451	0.916775723280642	0.959997321768987	0.926686866005177	0.926254704250122	0.795112735106525	0.85646209128148	0.74848214389046	0.968046126461217	0.769940733206947	0.924887876618729	0.147050551169226	0.429012306950445	0.921830217500734	0.732802970320964	0.914827227372206	0.325801781195884	0.735265457798023	0.861742355959848	0.668447832328829	0.0288945642537496	0.709651359937609	0.889020789306191	0.676426347142766	0.221585886317334	0.774642964099207	0.598716739740414	0.158877809618507	0.471250454633357	0.840396752176608	0.763177501184474	0.573088324370206	0.223509231022694	0.757905591909379	0.582144999298043	0.797682114505931	0.492689268930679	0.861070357231552	0.808867920274287	0.960790814822195	1	0.20581102972529	0.759063818896161	0.936084347408477	0.668479234849586	0.721701268120716	0.0732527858446256	0.570823791343181	0.689749554181414	0.938634474156875	0.951197811846918	0.923059906392617	0.376395217792256	0.737070386664483	0.837396087925035	0.808011319863459	0.486880039780659	0.893365119267839	0.844280884050185	0.826035919539541	0.730445999344705	0.782139780062594	0.911815556153599	0.733269780054207	0.97507864524632	0.936542051270344	0.848316755044467	0.121826350717517	0.110340324827152	0.959113507327368	0.0667219491127586	0.523765178752796	0.91259576301831	0.9530360699897	0.843365716935711	0.387779606205411	0.92577334769187	0.782215394618725	0.855523648278963	0.0463571363766263	0.733441663282656	0.544987132614732	0.719316655092742	0.677375205372352	0.952740163632492	0.688208403476136	0.807911304928034	0.77056930510567	0.946952590021641	0.924309558379348	0.607144000922795	0.851636854142062	0.694358072636388	0.451992889935464	0.77682765346205	0.471247100942344	0.720064958490666	0.887020334365102	0.826686698667184	0.22812035608779	0.279729190862049	0.697693637721473	0.847833573463673	0.780477977582917	0.917800853036391	0.910849884258041	0.57895999914288	0.543336662572769	0.875194988310385	0.0844633719478385	0.457497518298204
HMMR	0.40138985349825	0.657591479508179	0.284535660881365	0.330533790710459	0.217940129663319	0.231857881157316	0.672523310138633	0.605981517631188	0.530042710634062	0.558570470090815	0.432785747940119	0.387520125959493	0.470009225415216	0.468537931780894	0.262134054555765	0.34727538552203	0.671860040940958	0.451681492022285	0.083110065284684	0.459300239254842	0.387643356960965	0.565994485354878	0.323177568690446	0.465343152118288	0.287381096040387	0.33458741391124	0.451429225193088	0.318101132867173	0.0598983244344421	0.369211244326239	0.515175583203221	0.278155640183227	0.618162269833252	0.609425087255168	0.0656731134468591	0.287479993828286	0.316017303748321	0.0907008637887725	0.420873810041268	0.593916036589701	0.270728522841329	0.479388384988103	0.303036652265425	0.133427189217561	0.209190098385128	0.680658204043117	0.563373000815628	0.109758944232109	0.325031326750129	0.0954535454191119	0.12944337259702	0.32967142430728	0.0359309875855084	0.402199423334222	0.389307789421437	0.386431582079229	0.178587465844427	0.30095118009975	0.239627199830489	0.472921604104998	0.539685627981973	0.312319142511707	0.446871570711033	0.0909977764700301	0.791964246929493	0.457470007825172	0.215506245610821	0.455315806069773	0.499636206410917	0.447112166105383	0.00233307195216272	0.300101845599582	0.57339064564141	0.255510641711663	0.505605112787946	0.60207947957712	0.623419314843956	0.124446886512378	0.52211492532703	0.351073002922493	0.424350726958138	0.609878610958612	0.352304910428935	0.445723543262349	0.470785591742245	-0.0230556112536709	0.274416323649179	0.213905977830353	0.20581102972529	1	0.124038936967738	-0.00114261665330326	0.348885504213056	0.451557886379812	0.520129532034253	0.438726752716472	0.486966970599115	0.315203589768678	0.242570019443085	0.113181225934008	0.602314199895706	0.537686322125838	0.362804528413274	0.348444907420081	0.614385101564882	0.395548805149195	0.495289422052728	0.324221696829255	0.349721281951127	0.580945130416646	0.0273727494124564	0.542371463680025	0.106638793227739	0.17080546902745	0.391945902471379	0.418679715051114	0.327372161740426	0.19523291529101	0.45884818938615	0.446067028246863	0.13395321197286	0.155063811850968	0.316031682265056	0.600721303141162	0.167935852353855	0.0621111212427741	0.344201679734409	0.307089002798241	0.241531087673754	0.638147031349348	0.434338872825581	0.0178064351306279	0.0890542170682455	0.577602188469594	0.43398528473169	0.454070137109542	0.212729928840017	0.310253382163655	0.351488327063365	0.343584805007904	0.572304918358771	0.509695797085804	0.239800669400136	0.632367415265543	0.691428811439371	0.0714707699336218	0.317432003105004	0.164306665666818	0.583512463347655	0.326384657344512	0.260188362576515	0.312797909052163	0.291912137493867	0.377203225413974	0.183944795199676	0.531763903513785	0.304858921319183	0.0208789239869508	0.541009859820592
NRP2	0.555546267630261	0.310701289843635	0.819900640593017	0.623418493559643	0.876823807667278	0.692419554031208	0.229751246334106	0.446033688309462	0.611691220469964	0.414539943540813	0.733058947666428	0.650774705748779	0.672706902242954	0.651748985289677	0.436280035055896	0.229368974686508	0.473038993414663	0.66178261334176	0.954112684920831	0.0876488395279595	0.746176610893716	0.155311430571584	0.723445414288756	0.326521900748561	0.798669158763625	0.809985722883978	0.0609050135132485	-0.130351198985439	0.649609160335296	0.749595842451011	0.544929152188228	0.857326894723101	-0.019774962391767	0.465756223237762	0.741813886571491	0.823969171789581	0.85334628287237	0.672301043128592	0.546745400349597	0.265176772961648	0.764915881939195	-0.0629924932151938	0.920210142242113	0.887226584164522	0.766583317072806	-0.0172805774844564	0.362330503484457	0.789363597776579	0.611987126372286	0.759470088807136	0.750574948631211	0.752177396925281	0.621736590974527	0.884202708370717	0.830119909716959	0.538606963756078	0.84382805554044	0.832401920196511	0.77373302383464	0.202697239890414	0.365028367467272	0.664742077036173	0.453155968469671	0.686361803174001	0.229885948935063	0.607856595128706	0.832723946447083	0.418661223987284	-0.0707395126368665	0.518072573128768	0.654272323075148	0.681812202582204	0.129710890608506	0.762058616736167	0.531770678223009	0.0297513494898594	0.462694346860191	0.85184603406808	0.54225434076083	0.575530320759453	0.355766090510435	0.678240691538142	0.569855153522592	0.796118612626967	0.291659016300721	0.542391791503482	0.526027573903473	0.759925779567155	0.759063818896161	0.124038936967738	1	0.787123484419785	0.563657394959533	0.614560358602975	-0.0267011439287773	0.435074456153028	0.585636753894663	0.74392244738971	0.721018777820736	0.77847837195681	0.273195804486957	0.546290142059119	0.83369257893542	0.743951196441487	0.535628451298186	0.738009027956078	0.678602133091192	0.841606619751917	0.87759320187763	0.634491429193653	0.686552485743439	0.608736970637548	0.801369449999808	0.572544353423158	0.841420623234196	0.0427345418137994	-0.113308718404221	0.71383552254478	0.0206789334238716	0.337286292129799	0.844689107155968	0.740759581806082	0.598180132026234	0.275624893893444	0.626641373961408	0.700067615214003	0.593542911934632	0.0599808705724212	0.425829010091188	0.391543881841829	0.519476404429897	0.753247704667619	0.747161030224741	0.509517440070287	0.819055784949632	0.70342011294384	0.737799824794102	0.779684739850065	0.520702411229474	0.808651874134149	0.556126606704588	0.570636852970948	0.717494378728962	0.466255108382232	0.570584428520979	0.751550394938406	0.729575728818457	0.279500407991639	0.136793836716109	0.551913014440505	0.739151967925651	0.77640688882114	0.813648665899476	0.788332407695778	0.835194264021182	0.516609480747442	0.814359623875434	0.0782252941353528	0.506233503581513
CD44	0.527636910527323	0.197826328394369	0.736696544697329	0.769019520955363	0.847430948034473	0.777507796544684	0.153165779804766	0.278166947706353	0.577768241299361	0.411149217234929	0.604299009840966	0.608069812062864	0.698974667088101	0.601210088675084	0.648377389158425	0.377944564310083	0.275052307931442	0.310150446735422	0.71761700216401	0.0833459132594032	0.651740246543928	0.24318059607476	0.635979034753738	0.243103615911065	0.715121470631454	0.513407833459595	-0.135831226107946	-0.15151479803296	0.817273219670948	0.597248018343511	0.31798895708946	0.77749571774232	-0.168683309534999	0.342938450297029	0.886307170345159	0.797741076787093	0.7445747010868	0.906422435254714	0.64879272867921	0.150099871070619	0.913213130110021	-0.0984514689233745	0.79104464107468	0.714378697149823	0.869093711064165	-0.154414154908427	0.0896435083809391	0.757789095467753	0.771464753129576	0.872945962394228	0.948783555838436	0.784837662027574	0.86618598802778	0.676182868018719	0.736088854196893	0.525826801481644	0.919516726952027	0.656073387659705	0.84124833366121	-0.1087841858678	0.217913018973815	0.793258077848556	0.506744261343381	0.871265331266857	0.101248946725105	0.534770855898019	0.77678758381139	0.455307599625049	-0.182114538055809	0.483923052487265	0.888368006257729	0.513058007688545	-0.0187490779115264	0.626493969342044	0.392825571080303	-0.0807197513633879	0.227574251248503	0.844085322921755	0.601029525305402	0.415084916444905	-0.00310719963182216	0.571546001714606	0.364463251565055	0.692330556411214	0.277412565144112	0.84543415399302	0.64070272462875	0.876587449828245	0.936084347408477	-0.00114261665330326	0.787123484419785	1	0.44814374659447	0.49128823765442	-0.105982493354861	0.328653529944752	0.463678136858282	0.824174025420554	0.848421986381678	0.884678098577095	0.143199432882261	0.537060385503643	0.722167873158628	0.678586311720219	0.28735881521066	0.771070281183199	0.655999140857244	0.743776589213392	0.626518272817225	0.573709578482876	0.932045982631884	0.519198928741625	0.960600776634766	0.816972506499933	0.712183391515652	-0.0140789038855161	-0.166108433003663	0.916273062362792	-0.14885771619365	0.319205396058535	0.869312239354075	0.933437694083633	0.706752022460796	0.142539821865183	0.818036282082611	0.660055263175439	0.697672844569696	-0.170067939402033	0.609901226488911	0.305092923450047	0.530703865501565	0.599175431764234	0.939571795133112	0.456697117540042	0.669600974561991	0.623778465817775	0.835855810070195	0.829043088023691	0.429552449338073	0.726556274020768	0.47310900152601	0.274980899432891	0.608503144548011	0.235463191230443	0.505920030075129	0.889795542072925	0.688542128403477	0.0867120717112448	0.0450785580739498	0.477225180931254	0.775258823325604	0.668356504558395	0.81417936058413	0.766579234134635	0.52503172279605	0.321068200823307	0.75260509024278	0.0763693382628168	0.25890135078066
FZD5	0.807053617651168	0.723665596695194	0.70363089898318	0.763287210827154	0.735583520226972	0.824406370425471	0.604251403179594	0.748253058008733	0.717817424224097	0.655812755712573	0.869848424495169	0.842355279666644	0.815395616612798	0.873132900108974	0.456375273072821	0.460885772491191	0.743114201368567	0.499308522095423	0.496607911180351	0.374661095479528	0.853908244539355	0.628601367343531	0.860936985833126	0.6603126155394	0.811933819096971	0.728504283705761	0.386271681212525	-0.00409934137468308	0.657165629191971	0.684412941911151	0.674332976258413	0.588565869230958	0.331465119303441	0.803240577861145	0.696607210897864	0.566321620469395	0.804920177871197	0.607476022507648	0.79715589715883	0.579099276641382	0.629052454798401	0.295621457886843	0.689208098329494	0.732356467648203	0.734155314904403	0.437819291902628	0.691063921064697	0.733197184365699	0.735848900567765	0.655669696681594	0.584027507668331	0.823384482463029	0.634725005084653	0.791735971512784	0.787155932917339	0.864676595374069	0.693381950608774	0.745747742565635	0.698560468057288	0.605160140869081	0.603274212586399	0.734638825429172	0.826581203402034	0.647103918832281	0.494857258688892	0.810144182996901	0.745186788868045	0.692300370070158	0.244132706579179	0.799914645722894	0.525768369597017	0.80933072991307	0.458660569420986	0.83004493789155	0.740975722509347	0.398294542206577	0.769534125408119	0.555651076545197	0.679301859868302	0.660453059513862	0.686124200142654	0.793698258564494	0.805699196287099	0.673232175203826	0.595345177731126	0.520071684355527	0.73104151816803	0.709594592706234	0.668479234849586	0.348885504213056	0.563657394959533	0.44814374659447	1	0.884534104869015	0.226458284263596	0.758895909484526	0.857802898189097	0.732485858049517	0.694951328448427	0.65584135850091	0.577034266219551	0.76754831347396	0.750712300733859	0.755877641845396	0.681232112706855	0.742775443563842	0.840851540846914	0.735956942560956	0.73493582433176	0.79347518937385	0.515689687368852	0.847425578457637	0.604765666497781	0.700029542483008	0.823743431614935	0.17231093273289	0.488472855084442	0.607788091673552	0.342242460013314	0.576837472315157	0.712523999646407	0.575002846176231	0.678382211293924	0.628330652737466	0.723958014917	0.830065659214494	0.749034572787977	0.404180876419721	0.546026268426078	0.679224975200195	0.710119441000238	0.742081069132036	0.588041512568835	0.785994990773441	0.787874987772708	0.727509168335409	0.76433744814643	0.719777685479034	0.693846643931414	0.766990371209975	0.778949924388868	0.665510245227463	0.860415081049262	0.691182480993967	0.750597499269881	0.51807190106631	0.753757441228668	0.407003709919552	0.481318130919218	0.820866422671348	0.639297168678953	0.726047797022611	0.777683131893361	0.827540878524808	0.632039309732472	0.750122987264169	0.789480662249093	0.0195607128197241	0.673801356343601
FZD3	0.936979108041434	0.854017905815572	0.843206061733211	0.822258072213207	0.778259468078284	0.869798829966812	0.766295756384596	0.880686982579691	0.893242531874476	0.808447298537053	0.950641413911601	0.922017398218616	0.920126545641078	0.961870304278211	0.639597668072844	0.651764111597901	0.867663012126792	0.573853177388968	0.569267144720896	0.582756853359871	0.944314069315614	0.749049362319366	0.916823051380994	0.802972653898909	0.830564047865488	0.731060136120068	0.515834758949083	0.200032257864875	0.701004047512978	0.746263071118439	0.725961018363105	0.661420096946028	0.492092403625977	0.905892585538045	0.730275913903709	0.656442315791685	0.902332564223504	0.667061560611824	0.883591596890623	0.76839563274809	0.726064884497222	0.505535107664422	0.753527710744795	0.778361401563527	0.810347935975492	0.583666045652933	0.754826445409033	0.763633949837808	0.823835596004414	0.714019352604982	0.631826749875882	0.890963225845854	0.663394995860685	0.866578390381058	0.844943888557765	0.929006717569519	0.732338333957126	0.839521161347804	0.786868537378372	0.672140605136779	0.758859655406939	0.838129757312859	0.858044235816909	0.662871477298168	0.610509392071832	0.883812358429055	0.768433006433296	0.833021022424388	0.43414451720481	0.891695659492422	0.556389914368832	0.84014221432718	0.616631025968875	0.841629916141529	0.852164919467103	0.547741708037379	0.792155432870239	0.61495287214599	0.756278112821275	0.789589003531679	0.668504860173423	0.862145569397031	0.915567251847956	0.808356623110901	0.756466991240638	0.515098755165057	0.846949669573643	0.761268556325871	0.721701268120716	0.451557886379812	0.614560358602975	0.49128823765442	0.884534104869015	1	0.404315530889091	0.853179584156107	0.947349077765132	0.803972267004574	0.806681336119356	0.668305967044129	0.756092244651243	0.840330047471401	0.853252551122579	0.822050561684516	0.72453250630865	0.782586636290159	0.920386834214677	0.768467457595216	0.805232803817278	0.909191971539752	0.553660440461434	0.929137409805403	0.679448876295812	0.761388671505321	0.885549115561952	0.334660364167924	0.565291610597348	0.669453663744645	0.514238454361682	0.76783374279838	0.718527043889027	0.650892998093381	0.808263936059088	0.744376036331226	0.742464785921828	0.812288886148022	0.844476681802537	0.572067839305414	0.709721316588861	0.848703678785609	0.862544814384279	0.724391690872914	0.629238862348188	0.878118084263287	0.894993536756134	0.806596146233416	0.821693639156944	0.79982165313505	0.730963020853505	0.831726918837222	0.877388707036636	0.700199072372674	0.901523842295452	0.800268047551689	0.880147675479793	0.559661219120701	0.795652897692601	0.424895068262413	0.641008950306966	0.940367715616399	0.752959296201112	0.805994358277687	0.797194683090755	0.91731188117683	0.637466994413391	0.813756362774155	0.893760337514133	0.0127922070455454	0.719424144981356
ATP1A3	0.410177024950497	0.643438451630811	0.336388763375952	0.232716625448486	0.114538601048025	0.139079094239808	0.816711073210265	0.642817925414986	0.542221923568983	0.706973259142288	0.353995235858559	0.401768926008822	0.316571892610604	0.381649054289316	0.497418162184548	0.665985288576518	0.656625811411417	0.430470490086544	-0.0283477498196309	0.740225333690197	0.362833536844899	0.658618159613363	0.223994356349126	0.578828576330703	0.20233648671701	0.169397249365747	0.879103852302358	0.841119611903043	0.0340462381691633	0.263891924976599	0.542587003015562	0.154272751184135	0.871702915437783	0.551307200909124	-0.00336021142135246	0.298658099659281	0.249130408418046	-0.0213216514577218	0.309119247544405	0.757179385831048	0.201093538295157	0.813536393151731	0.149662217908793	0.140520894802127	0.227108525406435	0.845252407849102	0.537169454942049	0.0235006812345177	0.283275048077258	0.126939939407729	0.0337970578687195	0.232445492767963	-0.0398626513896181	0.256142477367991	0.274206423356736	0.226201752792197	0.0450470666455308	0.285317530130463	0.237137040888557	0.627837755823377	0.751922602874342	0.2648077798306	0.284431481427466	-0.0689476367165464	0.738709303332768	0.456821225304555	0.106358263090929	0.56505519888848	0.898265268665958	0.497729209072896	-0.0441493555655372	0.276059611486973	0.814979146356185	0.180519908541774	0.630787241061033	0.840157300869063	0.392276247337786	0.0511467626513362	0.396168455645406	0.572141133282803	0.40468792308027	0.414741307526471	0.417243585435895	0.359990702778382	0.736898066655914	-0.164215056358509	0.285809688999161	0.14075432441617	0.0732527858446256	0.520129532034253	-0.0267011439287773	-0.105982493354861	0.226458284263596	0.404315530889091	1	0.544295593177288	0.460067516451594	0.269703510187613	0.217679230572156	-0.023634933420722	0.733155440042319	0.418608341858605	0.342934115614314	0.373798174409607	0.544507928314082	0.268536193977352	0.38726140234812	0.176685507117745	0.245590756584129	0.497401988305669	-0.0973040760565986	0.423137753501276	0.0366687396713989	0.109614620855834	0.284642259000226	0.885514632367089	0.463414949102156	0.106552121620969	0.846200406881998	0.744991550958391	0.00576888131127727	0.0679946869849059	0.330040100074635	0.691904918257848	0.103995062615744	-0.0171643392987859	0.332290598928051	0.620436397205873	0.31335042004685	0.624395806403376	0.512711366157008	-0.0790525532577108	-0.00787796970439078	0.564823703762799	0.348273739045429	0.407900369694947	0.19567231270662	0.265284722352482	0.477848436284731	0.27937217898068	0.580025357512969	0.495675001247137	0.179564904378946	0.63718139172525	0.497362653215301	-0.0427647698952914	0.311671403591301	0.354458826998362	0.695138212506254	0.356739064374676	0.14705600352901	0.260416129027786	0.139643920675156	0.280148056954704	0.108297934568879	0.475607374897453	0.255008091948007	-0.0270874696954043	0.564627326894802
NT5E	0.775959187669867	0.867535683943029	0.658732603073786	0.721624911866654	0.630746508737246	0.726270977242947	0.79283987808803	0.842268028379161	0.754529910195419	0.794771897508738	0.833838223393853	0.867746410599707	0.784559260998018	0.8460075939062	0.530499979208372	0.600408546828732	0.865672320530358	0.593752589093521	0.351699998084112	0.539974225183211	0.822072197739958	0.832128007070898	0.779225768495525	0.784418440679325	0.749197911834072	0.691294065206785	0.642038941418219	0.277422331694889	0.545253569764179	0.728094640222806	0.824560593822479	0.519881266468817	0.605076129599826	0.870799289755668	0.578505562857635	0.557744570306831	0.711091796122754	0.470620633317158	0.742240996209914	0.724255275063153	0.582594144121606	0.557570933139501	0.582253518349622	0.654428580126008	0.68708927028946	0.696116632498116	0.780091656812226	0.58879897754094	0.654234267388093	0.53260648192097	0.478632613559702	0.731876346208386	0.489282507627846	0.711709606180952	0.708779615118021	0.764238121184422	0.578100308342788	0.706554537741272	0.663953118293655	0.749525388390126	0.763689251213035	0.668745052366315	0.798252153555993	0.498684255045744	0.67213604097395	0.847978806274406	0.663934510500869	0.764907856508478	0.568586195487124	0.885082562361862	0.421251430381826	0.779224812515301	0.729204191714425	0.791591825155889	0.805434700514158	0.658779656144839	0.781798667245218	0.4685111742707	0.730353217493946	0.713205666137145	0.728828540847323	0.786993753994361	0.76694016766571	0.677704189940407	0.733352235105365	0.337223106029154	0.695553579316445	0.635943581925226	0.570823791343181	0.438726752716472	0.435074456153028	0.328653529944752	0.758895909484526	0.853179584156107	0.544295593177288	1	0.809503630377256	0.720393337116727	0.656076665017702	0.53350551118868	0.709366103819775	0.809630149288187	0.725762266370396	0.78454006505846	0.799408920357359	0.725610676016889	0.76647220005799	0.627936095281996	0.673677334860393	0.84273478695429	0.389327964987336	0.826969750714147	0.500161168590397	0.636083551212173	0.775160356615725	0.497056252187834	0.664609804743986	0.51538161357702	0.596151436756932	0.739596719896842	0.558046212119598	0.523418547759215	0.635669644624641	0.784185556564717	0.606261346390093	0.621032822931438	0.695446908154857	0.59784572841804	0.514963870481601	0.722704142427819	0.736396619411639	0.510945737190946	0.465533383159642	0.849570877331867	0.797965295915781	0.763016731421439	0.716259541701954	0.684066380001033	0.750568294277879	0.768009021905907	0.884358020134853	0.787460604188333	0.770035116620812	0.849746031976763	0.756522836279045	0.389667553746528	0.771900935098388	0.512232660571013	0.605861542781236	0.781202798168672	0.534936501398592	0.632079919534557	0.697821331589985	0.774254613000877	0.565040271630256	0.779309958829727	0.715732626768913	-0.00880421825869963	0.8300407080564
LRRTM2	0.919249821164028	0.854137718373723	0.856177479230506	0.771814153861522	0.766609691254465	0.812013065979189	0.796273071634262	0.894981014098016	0.908881058815249	0.82333751295079	0.934098279251868	0.901053456796401	0.889971564988334	0.931724794130893	0.658543172759441	0.690786256332583	0.859178839166131	0.554556369453079	0.534052515270128	0.654472835105005	0.909555967290217	0.737210563254186	0.887984698408478	0.763387520223364	0.792179387387272	0.688311197674614	0.555386569350958	0.292000471148698	0.671515285673357	0.727141562380298	0.701800591521444	0.679050986887953	0.541771562256876	0.876019679895669	0.666511469598554	0.700081644690264	0.883398686657143	0.601187678184565	0.846026918851468	0.803304898467265	0.70329792752054	0.573824516705753	0.741439592497007	0.743438942464047	0.79187383967048	0.625795671191138	0.726356928542211	0.747674218954258	0.813670459201258	0.697165468964152	0.598854074154205	0.865937198751805	0.613256731548862	0.843570145486485	0.840735489678354	0.875932720923897	0.697675134868153	0.794665440711825	0.762998152690963	0.671248268739379	0.793765602482178	0.813061762242231	0.829354082806569	0.606232254457706	0.631701295958743	0.85345169077134	0.732457484607186	0.834084311620353	0.479076832372727	0.8683671648426	0.488974559265763	0.825356337564397	0.637460298183599	0.787992052454124	0.840303212028884	0.575802829365578	0.767108010860454	0.632936851075905	0.741495471245171	0.824749297700612	0.644312590752639	0.855773124164713	0.900980304583031	0.804682631631097	0.798511551261005	0.447630363401257	0.794957351406787	0.743284709654248	0.689749554181414	0.486966970599115	0.585636753894663	0.463678136858282	0.857802898189097	0.947349077765132	0.460067516451594	0.809503630377256	1	0.789511836650921	0.779675237884689	0.643411548423477	0.776847958688359	0.823958900710019	0.849190811325811	0.808764578247999	0.711029700109991	0.769901757576977	0.916744338229664	0.738780836179177	0.79260350473479	0.900581572359888	0.499139570700214	0.907638426230778	0.638883126858835	0.715743469134665	0.858700017801375	0.412304459735139	0.54424474508659	0.679992243284634	0.578490924184534	0.799596287920861	0.677405366739149	0.61747537794474	0.802380977765264	0.744253405637931	0.707186472988192	0.762302757125798	0.841793300237322	0.58349830559517	0.706223168309781	0.876045171301804	0.878039889510277	0.678986312367985	0.585349060338312	0.874095146170942	0.853107845875943	0.788819644876074	0.794701582444763	0.787065498365614	0.756011356474248	0.802511975365149	0.861402743174472	0.675203291101203	0.834284977777905	0.788052245808545	0.879718413685883	0.530279696468873	0.771422667247046	0.402832643166133	0.659876416131192	0.921772219510872	0.725076023809347	0.797583608277566	0.76803276311795	0.885875163097104	0.606914183562597	0.802009283134453	0.874341643816152	0.0157038641636263	0.697664478172255
LAMP1	0.765920536724108	0.64477936626399	0.855913156523053	0.919468156641646	0.936616185846755	0.905890402973024	0.587285286996426	0.686805657205533	0.838209897882989	0.734643378232205	0.889839778464496	0.891754462831387	0.90971375005974	0.887123484574868	0.722757446175918	0.603082907057602	0.704859866269375	0.554331607850783	0.631514523546353	0.396695563341212	0.890570757857172	0.65043808636578	0.887168863062625	0.589115204294314	0.89722740122739	0.732239310806499	0.299040324348983	0.0646747315363331	0.811600795053006	0.840401085363058	0.706646280928904	0.855579162211153	0.25449955670161	0.746130999067668	0.886569637333161	0.891074211338434	0.895923504515316	0.819533294140592	0.837807877348608	0.54245046515742	0.923590735623122	0.28584129854695	0.879295375353066	0.809933705328252	0.953967723599241	0.312288863661004	0.518373249710446	0.821350131808302	0.891922145739368	0.876746379172904	0.877743060559221	0.94282353450781	0.831279675498189	0.867822007607067	0.911092938014921	0.763498447751529	0.933655510176192	0.80553252874701	0.925605399810734	0.368598092425199	0.60345409968045	0.887167625157171	0.804943598000712	0.805401890365504	0.517482177340899	0.850980918769444	0.882002079445666	0.747962493300633	0.228127257932741	0.846856581936906	0.779930246958446	0.803664360809084	0.422773029504382	0.848226691811611	0.745377951291569	0.344803468653339	0.614203071007224	0.840398072422795	0.812210768844512	0.706783066776685	0.416766396647424	0.868661284052532	0.683894494568587	0.846823372627087	0.629735780732305	0.697959874621432	0.772049610392965	0.955125515722199	0.938634474156875	0.315203589768678	0.74392244738971	0.824174025420554	0.732485858049517	0.803972267004574	0.269703510187613	0.720393337116727	0.789511836650921	1	0.93441493771044	0.86768175862062	0.521842461442714	0.867327686159611	0.90390316351861	0.89053814738985	0.680262838611453	0.940054829129202	0.906468928588381	0.854686816385342	0.837107627911338	0.893543777690763	0.796485444074112	0.821136537317459	0.896444848723514	0.893023234617911	0.91523974392282	0.301445518241146	0.266836797493375	0.911968096119568	0.273074488976928	0.641823498106657	0.877101834513174	0.893469558047104	0.840447517732917	0.542644811464318	0.899232657019801	0.764920348158296	0.857826205136831	0.231676383160004	0.681201356603851	0.655298883842311	0.778209273742762	0.656623165003975	0.87062939633252	0.797751117910245	0.878587390514283	0.85017387139551	0.961418251439916	0.953996942717916	0.748671093213606	0.927467272593548	0.84190661110803	0.653224436247224	0.80217573645417	0.672620854791282	0.787713002071235	0.835611466603561	0.931747949676507	0.413169440280898	0.441125399965173	0.771486433261451	0.818248590505336	0.833080105954884	0.938098447874121	0.948258964417968	0.675522684695465	0.716717342551803	0.907874725408048	0.158141007609613	0.665445527313085
