""	CD74	THBD	STAB1	CD163	HAVCR2	TREM2	TLR1	PILRA	SORL1	ADCY7	FPR1	C5AR1	ENG	LY96	TLR2	KCNQ1	KCNQ3	SDC2	VSIR	PLAUR	NRP1	SIRPA	PTPRC	TNFRSF1B	CD33	TLR4	TLR7	CD63	ITGAM	CD44	NRP2	CXCR4	SELL	CD4	ACTR2	CD69	CCRL2	CD93	LILRB1	ADRB2	ADORA3	LRP1	PTGER2	AXL	GPNMB	CD81	PLXNB2	CMKLR1	TFRC	NCL	CSF3R	LRP10	RHBDF2	HLA.DPB1	MERTK	ITGA5	CD2	CSF2RA	RXRA	TNFRSF14	PLXDC2	LILRB3	PECAM1	ITGB5	UNC5B	SLC40A1	PLSCR1	LAMP1	EDNRB	GPR84	CD3D	CLEC2D	APLP2	S1PR4	TSPAN14	ABCA1	FPR3	RPSA	NCSTN	ITGB1	JMJD6	IL6R	ITGAV	DIP2A	STX3	BMPR2	MCFD2	STX4	SDC3	NOTCH2	CD46	CADM1	NOTCH1	TNFRSF21	PTPRA	CD47	TRADD	ATP5F1B	CD226	SORT1	TSPAN17	SLC16A7	SLC16A1	TNFRSF1A	TNFRSF12A	PTPRZ1	CANX	CD3G	RACK1	PDGFRA	CD8B	CD8A	RAMP1	PTGER4	SMAP1	KLRB1
UNC5B	0.935509121245542	0.324019124456523	0.746636681460466	0.836312862080939	0.920067394816649	0.829453671697931	0.929670689013168	0.112255900587397	0.952143478083545	0.860029033532316	0.761421791619484	0.691927808383535	0.686202552715558	0.497042343999571	0.350606248908326	0.464488328831313	0.848314001838494	0.75484242699127	0.877136062912722	0.854938820919438	0.775414635845406	0.812648529263954	0.469014337686859	0.799183469234995	0.910298424375052	0.416706300581284	0.882490789183439	0.13494698601043	0.721191896721274	-0.0905939637209203	0.604419949834099	-0.0738628373078538	-0.306640510013733	0.485278068465079	0.560231086216589	0.309721852112241	0.79767923304098	0.583757067096605	0.895698611601449	0.874196784503481	0.851374087295333	0.286320004514979	-0.464777377550727	0.954231759015944	0.185433528825566	0.500457691635736	0.11594416027006	0.717088205659065	0.698417918678454	-0.0569127056028281	0.709557264484901	0.473342124805283	0.827376721589275	0.918605049769411	0.542769511148792	0.137218676314302	-0.0577825523629179	0.860752638791654	-0.196369546984435	0.230393520631524	0.949731015172298	0.233062120096889	0.482910037882037	0.0426902210054042	1	0.153872594442303	0.735033229369179	0.30197022318252	0.0734430633863147	0.601924817960069	-0.259494444352824	-0.111094569418041	0.213794590493885	-0.120268726729166	0.78726548278859	0.339002846635091	0.648817373403337	0.0511916810663217	0.447204467099343	0.247443781530054	0.182161380184561	0.67054546950727	0.343875727211687	0.113942929795703	0.645781043827127	0.026354050824557	0.116140333615459	0.393411389140178	-0.0581045336480587	-0.263704161602983	0.254121928013682	0.00700976459918272	-0.183835941066893	-0.0478881069938857	-0.133074548759919	-0.155457454977461	0.389070265962893	0.0762689555438284	0.744524370514928	-0.0691211678642591	-0.0747074535941329	-0.329965045923945	0.0790738475640472	0.659574215446765	0.140267874580183	-0.149532755170503	0.0250221148794343	0.0920442412889718	0.0272059578856553	-0.167642146425222	-0.0229930462504721	-0.158169590214372	-0.156901684399077	0.83324407334074	-0.119387884531281	0.168040214832738
SLC40A1	0.035088763491147	0.850684452533045	0.742623673892276	0.603985760491807	0.296041732794233	0.226403062792378	-0.040723781909185	0.646340733955267	0.0163705901189196	0.12712450494226	0.303191709811067	0.61738940392222	0.797512661107584	0.747663572187498	0.399981473871878	0.639832218197045	0.615134075674519	0.466114893822573	-0.088127897172054	-0.0249403769688106	0.695045421090111	0.267125164081235	0.130940640181285	0.046468103636317	0.0305110873726012	0.652798604372077	0.140847502462926	0.282611867147562	0.713517361704529	0.625603959937094	0.781127378633227	-0.272749509226958	-0.175020149998818	0.900843627899645	0.541162393079382	-0.171865054205066	0.00310396211668308	0.776385832536749	-0.0370723634287739	0.0939330648364626	0.601104927483764	0.36072777051786	-0.260172887295945	0.335055692499123	0.919031375872401	0.432418424628106	0.729218132133489	0.174036527157394	0.343778814056416	0.00523431564280475	0.0848857264397488	-0.209038464389889	0.242153586564303	-0.0474329263484704	0.879476409959974	0.849931165088636	-0.326110482076421	0.00366049617800442	0.535762882416424	0.887330311740084	0.251048619129232	0.278490492428318	-0.277717314029547	0.415493690875693	0.153872594442303	1	0.417457230027505	0.552657626036637	0.96393312877877	-0.321768825418273	-0.267918018997424	-0.367271518912119	0.511826912308801	-0.38598027260004	-0.0345802657128014	0.526792587462981	0.825714779537871	0.140467121453527	0.442784729515451	0.334654484776237	0.00680987894393081	0.526688420422595	0.0241940980398608	0.294985455907039	0.423487550740041	0.197897020201151	0.352316036789516	-0.107756039229954	0.209936491207988	0.215209795622375	0.0807525304328071	0.0999446303482774	0.0774784025771163	0.252569180066295	-0.00304885045551763	0.0140457586733669	-0.18617058625239	0.378814347864108	-0.203090552614637	0.0461331300619727	0.536550435809891	0.0751676320395536	0.00414759835411666	0.430925761373185	0.377343905359609	-0.0809908254790594	0.228151077392984	-0.0447296758974381	0.0441443193612968	-0.0552281777609892	-0.128535289521086	0.21042838324272	-0.0912608926928373	-0.118335734637226	-0.0183469894751284	-0.373757583333571
PLSCR1	0.633991104823433	0.59805130554006	0.750223703925509	0.734619687778224	0.707931122059397	0.612127334458097	0.598559565785481	0.427251974813423	0.62307859183109	0.49000067932331	0.47727108398357	0.793762271003451	0.763804337453325	0.650507465309546	0.376239820418205	0.659326119903403	0.811954596865033	0.912854094761444	0.482977070923908	0.5651260276379	0.748783108507771	0.71454703538661	0.160700956714475	0.431742362459718	0.554862187507472	0.47575160823936	0.599611266322817	0.429864306940498	0.695399108208642	0.269253525759936	0.753268354260868	-0.302531581909458	-0.49886045693689	0.673590178607886	0.723093343218104	-0.00734190982304476	0.44399436097307	0.628462641276732	0.570117921419423	0.556652108160873	0.761829077519566	0.555709670101135	-0.564982573411317	0.772132722054059	0.557702977572702	0.68282848234732	0.424127311973435	0.619702109801244	0.632239974965074	0.152864532045599	0.358594263908675	0.39491380235971	0.695534100060654	0.644969859220872	0.667548777095435	0.530736505949786	-0.394486573164613	0.570645072111641	0.169843439865106	0.445042160426987	0.740501662306415	0.0782824199261793	-0.0480212869090443	0.385781087621754	0.735033229369179	0.417457230027505	1	0.577619991480459	0.432814759252927	0.316315078160622	-0.512513423402342	-0.189510581896269	0.53057433307395	-0.477306368328521	0.588655104999322	0.572237043383591	0.732080064924076	0.298381639773125	0.60080743199946	0.466495798552703	0.338615558795546	0.604917052522004	0.449061035209142	0.413841665878318	0.620248201502869	0.284943591906219	0.424102563578955	0.444079682689354	0.253575806639734	-0.0011782839323248	0.349202314463037	0.267608791744114	0.102185632902956	0.274507042587681	0.119378189076306	0.0807926486950785	0.227436143362334	0.386542154172587	0.444099640167076	0.177517624433398	0.348980693196103	-0.0416214784047816	0.258562839810614	0.721299711249278	0.423108176834229	0.0531702098603931	0.332958084647721	-0.202560480978464	0.265333364268814	0.063773091238852	-0.242851131193415	-0.14306268352552	0.0704643730440258	0.370780962625524	0.105077152437298	-0.202641080149369
LAMP1	0.17071743126559	0.389128249922492	0.478953933966879	0.439658619830141	0.264645765520044	0.24420343729125	0.0952430220035093	0.126226688253593	0.19436261318616	0.141938124930701	0.15984041291484	0.339847959193515	0.655115459372571	0.478286255588398	0.0219614986160182	0.40810711218572	0.494549443286281	0.597080808404934	0.0258268466660123	0.0147852383029097	0.45634480499162	0.408550412915128	-0.0646005677417096	-0.0015369721921014	0.150655799576601	0.589549212036679	0.18057650472821	0.925601517143013	0.405330824009844	0.430026209600443	0.584056349232485	-0.374991428286987	-0.347880974211332	0.626084652645669	0.907706154180473	-0.229091998460961	-0.0315256682830594	0.442348902147049	0.0550573306581528	0.166990460781907	0.446777027154478	0.960279550348111	-0.405582716018172	0.305122919402042	0.54818273558	0.962998703592248	0.919597490257265	0.232606660668215	0.472148019909098	0.742428311133521	0.0197859105603308	0.589934876955314	0.217237317497736	0.14536639702477	0.538704291093938	0.831299789912168	-0.370828218806083	0.0823156784254514	0.736409941837299	0.716708518290052	0.313120336540421	0.0217139094778182	-0.248286874655901	0.925861117787736	0.30197022318252	0.552657626036637	0.577619991480459	1	0.680640514035197	-0.162798519426594	-0.383644498547335	0.258778518249963	0.983848778280153	-0.419951394166557	0.519713684705697	0.675025787475415	0.500217270284562	0.837184492143797	0.854907299370672	0.930189977942284	0.718712346220682	0.391431652011237	0.81854862451471	0.881073256459364	0.154171165491469	0.840114844952253	0.926806142288975	0.606322436150073	0.849690161128556	0.711072573164506	0.651609908541979	0.831402084475154	0.765139518765468	0.852479542500198	0.726865448230672	0.728457221194476	0.289322985693615	0.940990080127156	-0.0149225112844432	0.740939669117327	0.894100231599992	0.635675080579201	0.697538785718619	0.872075950997595	0.921685802361158	0.671931064953275	0.856807420790487	-0.1724117280089	0.771807899755198	0.693271312388928	-0.202918373018726	-0.0878020139175463	0.674229561105397	-0.0419799206568788	0.707906942338377	-0.330512169932998
EDNRB	-0.077807272509068	0.81806629135877	0.653925428959175	0.503296259241211	0.194482062183886	0.109064170338826	-0.129279381335547	0.571674790235919	-0.0806920114674608	-0.0118216106154105	0.155395393773112	0.528540989006784	0.760942420181014	0.674619353682007	0.339078079210059	0.569869767918082	0.542733942397668	0.469060811502389	-0.219750651795839	-0.112447985770872	0.614358310614498	0.193227816873833	-0.0247542664157796	-0.0957849785919266	-0.0694167982981504	0.62140756347896	0.0214393077722928	0.467905379378565	0.601476133748842	0.638150459550941	0.761114859831196	-0.389500290090999	-0.271411728262246	0.855667147715106	0.619059827892432	-0.318593259775286	-0.117423152582995	0.681058367624026	-0.172583280101194	-0.0208636298195729	0.511976175320586	0.519610478485173	-0.323375191339586	0.231762898617955	0.928387437810414	0.545138228762279	0.836174648429673	0.0694959067064772	0.350808138675702	0.215332788962439	-0.00310383083403441	-0.125160649443503	0.177266841215363	-0.146045225163104	0.813927403845112	0.922142788180179	-0.427782297837396	-0.0866843803659379	0.696549245156337	0.881675989564326	0.164125537366251	0.170781326721747	-0.397070902514292	0.600865706325357	0.0734430633863147	0.96393312877877	0.432814759252927	0.680640514035197	1	-0.350680948408224	-0.361585015985266	-0.282475243392835	0.667875873485295	-0.474694379298562	-0.0132037644240236	0.629060833169532	0.748594168081337	0.315855501814759	0.566334403019216	0.49694471580168	0.162285765487977	0.489570186286076	0.191950486518187	0.468986387493602	0.294974671424201	0.399685297427741	0.533745698241629	0.0408512840839588	0.41411584745155	0.413571592829673	0.2282607082342	0.306812110893177	0.288807941042135	0.45519914598447	0.214346005223436	0.227877929596211	-0.211480071992372	0.556748105439386	-0.325586348859422	0.264841070695764	0.697435520867227	0.254033113505415	0.206492422107349	0.510801228591607	0.556593517037091	0.140724656862815	0.428297658099037	-0.169411790039407	0.242047355191424	0.165584501802168	-0.214800052014809	0.111582954031022	0.130241690352634	-0.24452796643429	0.194734841061942	-0.489178296102895
GPR84	0.602137431884102	-0.0964390229562245	0.176725997899317	0.224363679146003	0.580876357597575	0.336656782696312	0.809153112853476	-0.276525884503409	0.624867961224664	0.385621235578464	0.258960958741185	0.129792797642034	0.162701875151128	-0.0918977442665648	0.475426589736951	-0.243486962252436	0.282006477632701	0.266858352911925	0.647617666584271	0.86634293693985	0.286460997424356	0.188686074789976	0.159869563746586	0.516438838752417	0.585953474318238	-0.0187342245885188	0.484223933000848	-0.0900062470765303	0.101953389485505	-0.570737554808988	0.209256388724285	-0.210858971004963	-0.376418916622908	-0.148698641248371	0.0892553550902009	0.0145306154172203	0.754942375649461	-0.0891849130030734	0.513694066908395	0.371302131976264	0.341983767182841	-0.0525995156670121	-0.435768135985908	0.524778542384552	-0.288589443704371	0.0479768648409783	-0.306494498336234	0.072205801126293	0.643292924850229	-0.0502877297855146	0.773513221839688	0.20641696543795	0.749302590001065	0.674676440975842	-0.0426672156525527	-0.389905688148317	-0.0861063946320259	0.81609382536439	-0.287553828353832	-0.317215331249654	0.62231031572347	-0.222012977313026	0.570569934022999	-0.165585547107998	0.601924817960069	-0.321768825418273	0.316315078160622	-0.162798519426594	-0.350680948408224	1	-0.295149046715536	-0.19053005568614	-0.159562425712708	0.00617015525572992	0.525904417056436	0.25714387948916	0.103967799383328	-0.170816047928223	0.222757830884042	-0.0151698039395914	0.108425963520058	0.48151497644027	0.174595951714191	-0.126738379458618	0.19648153867522	-0.0537222132315331	-0.130512174222493	0.454046316682392	-0.158142349058058	-0.284320303715833	0.388876421240425	-0.136821927259227	-0.23595836682392	-0.1800250811911	-0.124200485250749	-0.154158625047248	-0.0205647025220077	-0.188334525669805	0.424368085350154	-0.0314071774967019	-0.424774569903508	-0.368208174306325	0.14487148078236	0.255945483063975	-0.0651209238626795	-0.0893819224122435	-0.0946433502576969	-0.232325785156193	-0.0182455669499285	-0.136106123450425	-0.213894862133212	-0.593599954819147	-0.108058043021291	0.696033661948285	-0.0626951163398769	0.100084098978586
CD3D	-0.198904484336741	-0.331047005352859	-0.340265867650491	-0.255262723700349	-0.372489490286212	-0.256080655971954	-0.287326121648933	-0.109354430048898	-0.0492039004339303	0.0731020036073514	0.0526927839500069	-0.219564586937618	-0.425664770445055	-0.383148227369608	-0.288862242538958	-0.170694053230554	-0.33691508149786	-0.445755061329722	-0.0139221616561797	-0.208552290301102	-0.377915174210926	-0.189448030832345	0.645329502087739	0.222876772445653	-0.207558773970995	-0.00814303287146329	-0.256219976443665	-0.415245533547998	-0.173528498002217	0.295442065797675	-0.49458590493037	0.941749218059259	0.901280634396133	-0.321259980568028	-0.291973784267592	0.784169079083483	0.000981641381654171	-0.199292945990017	-0.0542445774492111	0.10409773415701	-0.3533585766725	-0.429101527255011	0.945173307228541	-0.332154744654885	-0.379271780864672	-0.41479929915713	-0.381015291080662	-0.0567976895972571	-0.404135205193481	-0.227230064624893	-0.0664284870771474	-0.0358517107639529	-0.410989236800555	-0.180710721041957	-0.354623291889644	-0.34069561134744	0.953265410293886	-0.281969515604637	-0.402315510863183	-0.0753647981432791	-0.375157904907121	0.386462636770463	0.368832067381023	-0.372462695288004	-0.259494444352824	-0.267918018997424	-0.512513423402342	-0.383644498547335	-0.361585015985266	-0.295149046715536	1	0.554167729834121	-0.450290797506317	0.906283847429063	-0.144108049793114	-0.672692489159181	-0.3598352345329	-0.092714771678053	-0.505850426405181	-0.393042572654174	-0.142138556837083	-0.408385027416601	-0.397953377278764	-0.245158652173278	0.0848844885592299	-0.362720935993487	-0.35840945922474	-0.304581748661041	-0.332641970164086	-0.155328339386797	-0.481066158317525	-0.330876357372109	-0.19940875215294	-0.323384920162374	-0.284850471484371	-0.208903084580479	0.452309779965291	-0.326249904539191	0.0691093126095688	-0.332570143990667	-0.25225452193897	0.0289386211310947	-0.442695254371097	-0.517062129727149	-0.406865931560002	-0.251876780196255	-0.399378177061561	0.881001637734951	-0.250375314899632	-0.245790789467198	0.839974730638915	0.72988885476593	-0.242638989373839	0.190767918625601	-0.219852402770811	0.847362164171406
CLEC2D	-0.119762583173525	-0.51313789235422	-0.406554996071835	-0.320917047118201	-0.319092484767553	-0.255737507101076	-0.173200600789489	-0.525982103177486	0.0608517671830922	-0.0704392428869914	-0.217699293757765	-0.393040955942804	-0.321800473736664	-0.45991043954738	-0.507694080933239	-0.285400811833626	-0.284239901939173	-0.157079720801231	-0.0498586693744077	-0.191429987893769	-0.413099538190696	-0.0983909997065475	0.264970664846002	-0.0255843809117009	-0.188063705823089	-0.0175171180457577	-0.251062265192335	0.374163826930459	-0.360022947661939	0.181697210692484	-0.428425206538864	0.530100568617938	0.411562017986922	-0.34343628013122	0.224413067810658	0.456174865215422	-0.135809202473563	-0.403776988727095	-0.0856607051432379	0.00946278385653432	-0.367788187574973	0.355881055912466	0.515424515397608	-0.273879843673651	-0.445776107213511	0.26695889008071	0.0829978314020787	-0.0417788424212682	-0.0881089420066318	0.582612731674545	-0.144127632247001	0.628566973750082	-0.288662405222321	-0.0362398676581477	-0.438007563999436	-0.100292750025237	0.587492976810124	-0.179687585007391	0.113586864794147	-0.0150011092070103	-0.236603461740123	-0.0873361532563392	0.129991228946011	0.321841477360024	-0.111094569418041	-0.367271518912119	-0.189510581896269	0.258778518249963	-0.282475243392835	-0.19053005568614	0.554167729834121	1	0.235850173121469	0.528428822788462	0.362288203341152	-0.194215271136718	-0.43230458593376	0.654098936640652	0.130414171151605	0.381260080758203	0.592801262011891	-0.334923726536261	0.459911400718102	0.518512889627243	-0.145011500403121	0.4445903745994	0.389779879121933	0.459573200634328	0.457830375962686	0.484041405804115	0.272130139135645	0.502554911723734	0.571570801100518	0.438933001649694	0.540638067661009	0.580035378067771	0.743090724607351	0.396746467927259	0.0843529206514626	0.489142914514549	0.301761470171333	0.696321888270117	0.391115766617832	0.0900180661109528	0.341079686049708	0.569865104443062	0.407291115811404	0.469257180655806	0.566015632132573	0.571537083138803	0.523533255781641	0.300426797544611	0.586465939727291	0.10433354657888	0.578309033379397	0.562295841727165
APLP2	0.0639017059761346	0.352913920479314	0.385408673989143	0.333435704815983	0.178744645897263	0.128221884099255	0.022348980774458	0.0797380054929863	0.0904352682472648	0.0279664844891623	0.0402227091314681	0.254021094159392	0.582854692950135	0.387945156616405	0.0182201052011954	0.311158763342465	0.409255431137678	0.540851387659907	-0.075208462113019	-0.0380291257493573	0.366040675005125	0.306154520218571	-0.184507390845304	-0.112629704058817	0.0552953360502749	0.545590424028815	0.0801241194622192	0.958355902842416	0.305008005841982	0.39755638124995	0.531817531950444	-0.465635890093711	-0.386662720426132	0.547989005325619	0.870397889930505	-0.359609326127864	-0.100155910582354	0.345222305909538	-0.0613851821091163	0.0564168299551528	0.350512202412926	0.96960779332247	-0.44128891335764	0.208194903289207	0.523359127203496	0.939428284034064	0.922608773085726	0.105466876336274	0.458781053893159	0.805112098288571	-0.0164166532056218	0.569841244410244	0.16254087776272	0.0535742597647249	0.4616737871525	0.805660557613911	-0.446343498684359	0.0164898547209131	0.808791124340152	0.66572452155686	0.221857251082144	-0.0586383243948452	-0.295106430432445	0.962339554152165	0.213794590493885	0.511826912308801	0.53057433307395	0.983848778280153	0.667875873485295	-0.159562425712708	-0.450290797506317	0.235850173121469	1	-0.46193228599094	0.472426677728442	0.722615742207201	0.420617988810256	0.853919540870932	0.876521963878143	0.948643885368991	0.748936257527167	0.358343655132303	0.842476819927024	0.901762726478372	0.0659868271522086	0.898973086277586	0.964464595078086	0.638628133850632	0.904161603150943	0.785368283037454	0.698253737746405	0.882548054397124	0.823744185954421	0.911847812974809	0.799189393048723	0.796926655580517	0.19170661510398	0.96857065733661	-0.138561837974996	0.817682141170545	0.915619966513496	0.684578422704047	0.776838070936133	0.849702382279163	0.961907462799858	0.748281925824249	0.915048763978499	-0.280225132183005	0.825564421300366	0.766132209607325	-0.295921422853361	-0.187554430385244	0.748269732537651	-0.140113947556585	0.77634685985558	-0.425859700504212
S1PR4	-0.0919711238159691	-0.399631500510393	-0.363754058965081	-0.266927478042345	-0.271316656126361	-0.279351907518748	-0.0971885651830897	-0.238172472219413	0.10207454541554	0.116146185915963	0.0673491507492932	-0.238356372038716	-0.428722201497718	-0.522552279583913	-0.095964484073956	-0.355237840281887	-0.29194222655152	-0.392669919866425	0.133308033979557	0.0551405397548593	-0.365362527612311	-0.198508737106895	0.668791870318715	0.335407715754009	-0.119130058300378	0.0658882980125182	-0.186588039922596	-0.390972367217925	-0.19937394170572	0.160766418969612	-0.485205341140384	0.840420641638979	0.876911827895503	-0.430459282832853	-0.229346568999732	0.694773182594457	0.261029532830161	-0.30099950634182	0.0176442930322314	0.179352578978787	-0.326776510853011	-0.403559858986776	0.846851248660033	-0.241759945074239	-0.510977947650143	-0.388941200696262	-0.436595665807553	-0.146389167270956	-0.157190265597976	-0.141096818620537	0.225286188587487	0.0855276321066546	-0.218206117036195	-0.0128385072273935	-0.431544223694459	-0.48617461838022	0.940436177426004	-0.0569197789821517	-0.39235135152884	-0.157715602589585	-0.262600516728519	0.318012558632071	0.59897824518212	-0.366875832396364	-0.120268726729166	-0.38598027260004	-0.477306368328521	-0.419951394166557	-0.474694379298562	0.00617015525572992	0.906283847429063	0.528428822788462	-0.46193228599094	1	0.0595614525381882	-0.534232320562636	-0.386815568129265	-0.0727974311811739	-0.372735500998142	-0.333851917232343	-0.0378164325291737	-0.265065109093569	-0.296864556724549	-0.21809386457268	0.160004856729179	-0.286909708570358	-0.320078868631133	-0.0742675116743351	-0.307064624865332	-0.119807343587076	-0.289331489236391	-0.301485710154647	-0.185744167337552	-0.280345623187145	-0.234889018448638	-0.160843976171696	0.404742137678209	-0.318427549797078	0.0788905131654508	-0.238220656329253	-0.32755678068321	-0.00501506377021193	-0.297027472182333	-0.427156927215689	-0.348837760739996	-0.183314695588866	-0.341884281737496	0.750013923048386	-0.153530407990836	-0.194603535774253	0.720236597566934	0.438857566464032	-0.183886377867384	0.379791031014292	-0.137561719993021	0.866014309710513
TSPAN14	0.674869471253299	0.0265921910461651	0.404444261420833	0.492424585087478	0.654796128961441	0.461156560635519	0.718601505217686	-0.261990216376921	0.796105548634711	0.594334214531986	0.438615033363507	0.342464698237009	0.462525481000798	0.10560376661435	0.221267093157547	0.130198542699221	0.569137851569089	0.61281302133466	0.687482835088564	0.692370929496398	0.435248037448504	0.532766285361696	0.388389081721771	0.558591651718379	0.613642484243229	0.472603971037473	0.566072118823446	0.498149907377969	0.388206123605659	-0.0167853066008379	0.398118871179024	-0.0453971899216078	-0.168115736378003	0.224749711640224	0.695500046482733	0.230271851144887	0.645085536245207	0.221480449897983	0.616651288580846	0.642961290421367	0.517024728359806	0.585096313542197	-0.292606056011613	0.643322329340827	-0.0409368868518994	0.692137388767862	0.309819605018646	0.415002451339708	0.741364056656119	0.451157898994243	0.642389608731247	0.800569847853448	0.649220278358432	0.73823956221835	0.220438783856727	0.124639441738066	0.0407642994779514	0.706610982871318	0.140326712698697	0.266998725525295	0.689638717495831	0.0414368371165057	0.507150336548404	0.402752433244866	0.78726548278859	-0.0345802657128014	0.588655104999322	0.519713684705697	-0.0132037644240236	0.525904417056436	-0.144108049793114	0.362288203341152	0.472426677728442	0.0595614525381882	1	0.450024376105513	0.326520766596162	0.50485956452561	0.688752811809288	0.584618727757333	0.67581559372549	0.573302517164792	0.701294983557557	0.509633091502973	0.477429663185474	0.471999160190833	0.493789173115465	0.755963768896256	0.389998049788528	0.214760560065585	0.635109772348969	0.454964276881158	0.316619497050882	0.400458535575122	0.366180452781505	0.366540820244781	0.6038713892803	0.439854895209876	0.518580737716905	0.41747806992638	0.225020277487202	0.211437452370663	0.526670848085145	0.763434461733313	0.504251882484236	0.350820432872824	0.461159450584678	0.0374011519948771	0.514162950745031	0.341166004555213	-0.0422389596212919	-0.274169874692272	0.349484769708579	0.719865281357364	0.401775190327626	0.217410486318968
ABCA1	0.116572120827065	0.541759709373906	0.477877122936315	0.36581768237288	0.362619556877516	0.0634717774725056	0.268127972040793	0.109579923552012	0.173959967075316	0.00617757090196044	0.00473702206401755	0.330672522585285	0.644637308584476	0.29914627025963	0.537401938156786	0.0843388548233035	0.478707077845848	0.595307365813585	0.0476525452054828	0.32489412083442	0.525008214450194	0.167218301569906	-0.201932153763859	-0.0123789828727187	0.152269112426889	0.496102447803928	0.0918996581308672	0.669482114668015	0.364977368556923	0.158780214519151	0.723270770038301	-0.688456813867109	-0.603392210826686	0.480975166506487	0.671832848391435	-0.538724196902574	0.139639011342075	0.293232889794919	-0.0593691888411395	0.0110063150856091	0.456391016579302	0.667065353134872	-0.654504899824697	0.339164059492008	0.574179901334949	0.668521038705043	0.719550048417213	-0.137052527468793	0.784959079261441	0.524586701224154	0.411674088952437	0.207576976686477	0.514803959933825	0.156552235932262	0.481287562444338	0.599619558050311	-0.622691119643331	0.290961836829658	0.751478673848761	0.560951340868489	0.388604126306848	-0.201993270733417	-0.109106493737765	0.678094431612412	0.339002846635091	0.526792587462981	0.572237043383591	0.675025787475415	0.629060833169532	0.25714387948916	-0.672692489159181	-0.194215271136718	0.722615742207201	-0.534232320562636	0.450024376105513	1	0.568943745980389	0.439272025143169	0.870482432618394	0.706522835449984	0.521735844099619	0.719663295498745	0.575619708002385	0.583761945246879	0.198708127945282	0.669228247111505	0.703569925407971	0.610367524863185	0.598360812397622	0.552066703883224	0.751005524084608	0.562622439942463	0.455171953228483	0.645735095847782	0.519238074334377	0.492572181695755	-0.23226601277552	0.641733386572492	-0.243770705530224	0.601888901130653	0.538226709324236	0.332629834124673	0.706306731852677	0.77535643908631	0.744360601563513	0.445107582814679	0.699135031651374	-0.568917775746022	0.577835743096395	0.443566166937774	-0.556890418131268	-0.552533564750453	0.429481358158229	0.0348333506316915	0.514756254688721	-0.584765532589661
FPR3	0.522043937160793	0.870429637888894	0.972794766078812	0.911669556577791	0.705514712771193	0.617419467261649	0.472449836808792	0.633427711474159	0.506397413133289	0.546279798271737	0.635798091438404	0.881847756163344	0.960688174880447	0.848553495352591	0.544097555325941	0.739471387270362	0.91293212601054	0.772617851043937	0.398740345331181	0.457222425254123	0.958982741085959	0.649803093565961	0.331345190140219	0.484913480704586	0.528267370845121	0.656535793167901	0.563459100192693	0.202111403697211	0.934989540947605	0.404996582048588	0.933870357988486	-0.250605419354936	-0.331806890863528	0.93306459540268	0.639554559902173	0.030432226215763	0.417400667477565	0.909109473189761	0.449397603923534	0.538912941245521	0.918025017142577	0.333565727954404	-0.453460311588628	0.766647849827842	0.833890633351797	0.512503913349435	0.536914851120575	0.509854117453496	0.608118019514002	-0.126879073307767	0.442237312111595	-0.00866977743032276	0.632129005450038	0.447156867599707	0.956404686067637	0.695853808315555	-0.304733503209847	0.449859960022647	0.223243881132049	0.741732224444602	0.698770533896801	0.354892308668794	0.0106980046535206	0.246862637920941	0.648817373403337	0.825714779537871	0.732080064924076	0.500217270284562	0.748594168081337	0.103967799383328	-0.3598352345329	-0.43230458593376	0.420617988810256	-0.386815568129265	0.326520766596162	0.568943745980389	1	0.0275541394159412	0.499305939501676	0.291868321832787	-0.00914825032028271	0.74699348868549	0.105342991713692	0.181521375355526	0.672546009226371	0.0673848708947811	0.23882465163308	0.0671461967039342	0.0285775212244393	-0.0687006038953139	0.114129248529562	-0.0121806763620144	-0.139216774683556	0.0728954651933897	-0.163822123105823	-0.171835464189405	-0.0265657568794867	0.235927376243395	0.242987155853924	-0.092683740576314	0.284145105799165	-0.229013925408148	-0.0334981180496708	0.618365186657901	0.272638340014127	-0.238012666537634	0.0980336857651527	-0.0103472592088378	-0.0448540727876891	-0.228786557105404	-0.114224343389544	0.0734083374670017	-0.24863661776171	0.344537678317526	-0.17213500448908	-0.216198876599779
