""	CD3D	CD3G	CD247	IFITM1	KLRD1	CD44	LAG3	ITGA4	CD2	CD8B	PTPRC	CD8A	KLRC1	KLRK1	CCR5	CD69	S1PR4	SIGIRR	CXCR4	CD226	CXCR6	IL2RG	KLRF1	ITGB1	CD28	CD96	F2R	CD46	CD27	TNFRSF14	ADGRE5	CD6	PTGER4	IGF2R	ICOS	SPN	C1QBP	CD47	ITGAL	CD82	TIGIT	FAS	KLRC2	PILRB	TNFRSF1B	SORL1	TRADD	TSPAN5	SLC1A5	KLRB1	CD81	ITGB2	CRTAM	ADCY7	CLEC2D	RACK1	LPP	PTGDR	SIRPG	HLA.DPB1	PTPRJ	PDCD1	VSIR	PTGER2	HAVCR2	TSPAN14	JMJD6	TFRC	ATP5F1B	CD63	PTPRA	STX4	SMAP1	HLA.DPA1	CD74	CANX	RPSA	LRP10	SLC16A7	LAMP1	APLP2	NCL	PTPRZ1
TNFRSF14	0.809417919631447	0.777278362985446	0.752407638967827	0.71706929508407	0.356135122312186	0.278068372993002	0.648530402874805	0.670310752092006	0.656988545380844	0.703083011524934	0.655401108185054	0.327610862677315	0.801019562080513	0.638929654442489	0.273031635056088	0.773313142322061	0.597002706552057	0.786486964285938	0.681369174602738	0.563886232000209	0.650174216007071	0.805888640674182	0.134693058305025	0.557352604108067	0.168553762836518	0.791018822708847	0.309222402523158	0.216097512117386	0.749866499524921	1	0.826203033236352	0.328449108178859	0.444835524716541	-0.10861986230899	0.304408332590628	0.685974443372269	0.280340664942857	0.297671183322766	0.619366843581546	-0.0167804232878601	0.426062143024405	0.492811334266163	0.0876227401232459	-0.143284852328401	0.416044577206772	-0.181169384743019	0.539196224682449	0.243208252632997	0.46650658488364	0.668756844296302	0.477097849852532	0.416128107156585	0.62997740546961	-0.00131585814509448	0.459948723770838	0.615479414603004	0.0868100052716757	0.571443385041952	0.791419082910483	0.563397391471911	0.240214185414049	0.59901722321501	0.318295986947667	0.814926632603246	0.31077552845074	-0.0989024986493659	0.418683568276394	-0.23913425020262	0.373106916244112	0.548682057021052	0.108720495216632	0.522787368514748	0.0530683128724525	0.540369417742583	0.30317664511918	-0.184780124117649	0.778795676955664	0.749574561847621	-0.347529420730006	-0.203423603696537	-0.23539354422224	0.477975788413021	-0.381465045387143
ADGRE5	0.930653025690109	0.968657177745721	0.747267208056089	0.842659217436576	0.457567159454173	0.655672552281673	0.781503198680571	0.81913597666938	0.888663240795645	0.938352866914753	0.865384445745295	0.525478249321319	0.614574344652222	0.900294563141998	0.365439436457584	0.969989477404162	0.724918480830029	0.722984562062355	0.896967185264435	0.824576778213523	0.765235702851742	0.908492246875349	0.319481166431443	0.520111687384163	0.380092561434355	0.924237920953502	0.33964272830037	0.325867177189904	0.839699577497701	0.826203033236352	1	0.427345871219076	0.747801399634827	-0.209334909317087	0.588740763819576	0.888270211679362	0.14968419819635	0.418572378626901	0.730437067910204	-0.0373063630500491	0.419553073086582	0.665572763406815	0.0123370871752478	0.105744711112975	0.425592816360035	-0.300442795504752	0.746738106371163	0.241478699926927	0.192574797801927	0.832500221720066	0.256771876534208	0.230132811013998	0.450213593626972	0.21488079597736	0.714006731699045	0.497406033195918	-0.000256172822575379	0.601840309927486	0.714197502472354	0.409196954230115	0.0713992431544043	0.777607009386001	-0.0417248084660785	0.936142926037525	0.0945172881031131	-0.223688605413483	0.542473810539044	-0.423782007815185	0.215561691724397	0.303884970573506	0.0899866459829635	0.483571206948917	0.0311752710954159	0.313621248589962	0.0185694655574458	-0.302162039234729	0.744345214854412	0.71323232809195	-0.395220944914784	-0.271590803060205	-0.357577330311363	0.525498492076588	-0.401691799598311
CD6	0.513107336948696	0.545387072110379	0.646810743529993	0.503897681938464	0.223250537354513	0.625681039691292	0.520585757960656	0.449103633470863	0.548620673127212	0.55135454269583	0.486038261692934	0.755233552103487	0.3285714432863	0.564278750746326	0.88321203392903	0.526931343463594	0.565726377602913	0.423476418373257	0.661128120673663	0.226190026048853	0.331043184657363	0.537926894894714	0.473163662320626	0.127281397909961	0.717820858309817	0.572273909273499	0.245012004606663	-0.0267663239333506	0.335647057881132	0.328449108178859	0.427345871219076	1	0.455882443043568	-0.417070958216473	0.471975144503689	0.349431740719783	-0.168651324207852	0.158924476026424	0.556212350306956	0.0249697314702934	0.273097415441248	0.192018465333702	-0.249360917987974	0.409044711545967	0.515686658555603	-0.142239705460759	0.215300383744124	-0.27180351752724	-0.155237833480501	0.456838343757419	-0.037938609243481	-0.0571905162991136	0.12232707646389	0.382359963602898	0.604547210632122	0.0586847289466771	-0.129522584295156	-0.0245549051093781	0.108890210130346	0.040445486881556	-0.202804306856274	0.19950394549625	0.0235062560115799	0.492209056288566	-0.130281957546519	0.409792909059752	-0.110702356447194	-0.399355427777441	-0.135248149069976	-0.0467290418464853	-0.0146165335726041	0.113106922990108	-0.0619877218461091	-0.000168595387705878	-0.116605225259063	-0.412928170731639	0.185193778554665	-0.0155279551884951	-0.324572363584407	-0.291057352172325	-0.255796430269663	0.0874782047370314	-0.367336304812508
PTGER4	0.641874324225615	0.748736167239053	0.420464746768553	0.566321647890787	0.154185907383552	0.894016842119432	0.601295533612578	0.808496314530729	0.775139675114628	0.778209137181024	0.917335530521006	0.487558291757033	0.10345313270536	0.886166028287843	0.450593369983796	0.790678236013576	0.55662996490843	0.585069232871795	0.720087402031678	0.820789082808607	0.748723544987257	0.662769583144247	0.246669373833966	0.500852459114522	0.460316938075696	0.7073646354141	0.450056239728213	0.582776165192691	0.627074928313455	0.444835524716541	0.747801399634827	0.455882443043568	1	-0.0775387692551029	0.744931587476157	0.860156508920196	-0.0826370755606287	0.431077888876894	0.488879817010418	-0.109236367899156	0.345354584752086	0.819777250264661	-0.316702000420611	0.44158931318934	0.667732044412968	0.167942733112768	0.758996050817345	0.072085612206917	-0.0485632698755766	0.503277487034024	0.267239290768281	0.365035749044572	-0.119965632296925	0.701704518300173	0.860203517528176	0.210770476559405	0.23057507853692	0.234266910496162	0.437979581968606	0.342877042043202	0.205764612460163	0.547115185955095	0.0462117888120599	0.631212574017032	0.235395127686624	0.0741158394041475	0.575501115288276	-0.182077222363475	0.0132420343820144	0.111722579974009	-0.0238815678981578	0.5982120168811	0.0925411193036639	0.250891073708256	0.128319128880959	-0.163588395657815	0.428041104979679	0.439208063723511	-0.322534105360278	0.0606528322747317	-0.0228200044215578	0.487957535253431	-0.314133200628042
IGF2R	-0.125091312154271	-0.241076715559865	-0.3443946219413	-0.107781036881785	-0.0968778333040261	-0.245889994486962	-0.245479470387638	0.0392840135721924	-0.104472249291069	-0.179895844439553	-0.0546866551946399	-0.447496896632826	-0.219707208914326	-0.226593938936463	-0.356956696495887	-0.257405932603236	-0.106331986617399	0.114412866583897	-0.368467842102724	-0.106493625001776	0.196620088107796	-0.19186976287586	-0.192277629106132	0.230867151307828	-0.389758254522775	-0.269578208721894	0.253940505898973	0.42925029835575	0.0789236323256041	-0.10861986230899	-0.209334909317087	-0.417070958216473	-0.0775387692551029	1	-0.259518551999438	0.0272622792168605	0.0237784530151525	-0.00423090868180517	-0.171608870306506	0.159267983002341	0.172319682788382	0.142615569841248	0.0426329120280292	0.0104335493799659	0.0802670195283695	0.484168249328136	-0.226454634516042	0.369505462709858	0.32637145798718	-0.3021617840155	0.205169334216764	0.347635748630282	-0.155401476664141	-0.000181875287771203	-0.123691726382357	-0.153887009429564	0.642180366434448	0.235108238247457	0.140739731929148	0.0741949181763918	0.57298263980866	-0.0657744230072719	0.232760642345639	-0.331230509861542	0.472171401965772	0.380139788614021	0.227465570954872	0.552244008291022	0.0783100243222137	0.0600699921611433	0.249056368955559	0.0794410288560264	0.125370267845717	0.119440020435356	0.267227271087552	0.422823160194523	-0.172381430460372	0.0518359361623405	0.255983195058668	0.674069574040492	0.44274786311435	0.0770023998066893	0.2034510420442
ICOS	0.521951272059104	0.630082685615051	0.280148613631272	0.411293346130868	0.0239391202208207	0.679931241275871	0.799931069607134	0.542491766158926	0.688892499433155	0.66541721887945	0.72162037345919	0.707998257262899	-0.0474946795182189	0.784011450555993	0.65093400183732	0.61240128401433	0.281169807841921	0.544475582825823	0.620754456436236	0.700538946305546	0.424454203242974	0.401162324449539	0.194087565214794	0.209578012316064	0.736147257680203	0.53344611888048	0.433298848124274	0.377724084106608	0.487833020342942	0.304408332590628	0.588740763819576	0.471975144503689	0.744931587476157	-0.259518551999438	1	0.631248387226289	-0.200262672472231	0.204074295318248	0.404021072845349	0.191746470442445	0.445313763660801	0.490585072594552	-0.172139551803252	0.602893082767989	0.347306324420619	-0.0138710923281655	0.728769833714159	0.03015261830356	-0.0887004824544946	0.398243970102299	0.0896905488789848	0.100707307060414	-0.173673361830385	0.792718112593715	0.926973487452331	0.0752958297223258	0.032092426855171	-0.0753159746432195	0.0989173486954412	0.123815139738039	-0.161581002243303	0.335329701514269	-0.0972941014823571	0.6061062781768	-0.0963461903106304	-0.0449302638594271	0.319824526222358	-0.241708841913056	-0.0603812794535847	-0.0820154167290615	0.0666768558204689	0.488855726142438	0.0126236771366999	0.0520923122399874	-0.0967033676305991	-0.222890339466722	0.299467722918638	0.242179067235139	-0.205713597289277	-0.0588232894330786	-0.158686265656375	0.291506346141403	-0.216188668128144
SPN	0.81328144783778	0.846272664360993	0.494728271270703	0.694014895254998	0.236197441715737	0.729947872349963	0.643008288787465	0.921880845788111	0.846868678018823	0.9054526911788	0.927174820904461	0.352836192962659	0.312794364399705	0.879265068082667	0.273743904180594	0.847497774088209	0.654371059515629	0.772582882156039	0.7308940702497	0.803568403788911	0.911648583700445	0.771505827629022	0.189047964690265	0.673761145839686	0.282627427041063	0.772378116465427	0.504142245919615	0.590601392637189	0.819367722186008	0.685974443372269	0.888270211679362	0.349431740719783	0.860156508920196	0.0272622792168605	0.631248387226289	1	0.114741796233449	0.450172316504334	0.571579085246774	-0.170172218511156	0.435566729095174	0.864545750006608	-0.197821328742898	0.179057937966018	0.593848884020145	0.0383015059197189	0.781629803848819	0.310406359143868	0.152454143703393	0.592815576094371	0.382164985363912	0.404194333662395	0.111991808031725	0.415162780891812	0.80911728720113	0.410397509743961	0.281760990043921	0.552588408955648	0.728185249965175	0.464451069264719	0.309941600031724	0.660060606588878	0.0739660219767672	0.771720400778526	0.321938209850028	-0.0959629484959858	0.648528453045841	-0.18673404658278	0.216941349020971	0.32759941245728	0.059859320052116	0.591738990060701	0.168875549622338	0.372036350743861	0.177006724140588	-0.1106456151097	0.631563694502597	0.665615544790592	-0.322568570087554	0.0267045693845566	-0.0805906183474296	0.613263744552044	-0.314639969995416
C1QBP	0.0951684502282681	0.056611944030829	0.166209160753826	0.0669031459542748	-0.159737476050793	-0.141768978296771	-0.0562246689971075	0.20015748787528	-0.05452267806661	0.0792821446879366	0.0134007612193058	-0.325782359646222	0.358201108622119	-0.00670158450819596	-0.327433167802443	0.0757902398236491	-0.0417852538087816	0.120436608790566	-0.0424232916294713	0.0159192302327547	0.174194015248968	0.131419497560702	-0.371645925056342	0.439728036204662	-0.412510269203857	0.166028757810713	0.394461570384752	0.376895201411299	0.0383451385626081	0.280340664942857	0.14968419819635	-0.168651324207852	-0.0826370755606287	0.0237784530151525	-0.200262672472231	0.114741796233449	1	0.581373824852164	-0.142457920826766	0.0631767710848704	-0.257686132795971	0.215460691393821	0.458580451328702	-0.144273018850026	-0.163798045022084	-0.127755172718038	0.220505751487709	0.749490020955176	0.206893956896179	0.0346831461303085	0.614147066200888	-0.00515426452741844	0.150598955884514	-0.358011479757042	-0.132020279714773	0.871231580794889	0.28566912636286	0.230533792194596	0.460340990682443	0.394216742363209	0.275109427608037	0.0920567568917891	-0.0182185062299159	0.136081862062713	0.127756550034781	-0.10874961979263	0.518116660506859	0.370846902527301	0.945278133989635	0.752773000002623	0.616146401727642	0.37403810068191	0.837793143404889	0.378518807452426	0.214233235119069	0.561956865951793	0.716721297080111	0.494165062933239	0.435739198013973	0.267918672627783	0.380273540655812	0.752431019559681	0.551336074623439
CD47	0.306199387137272	0.376603745007842	0.286508852702619	0.11373985550287	-0.150241461063095	0.423106836211883	0.18809860003727	0.452746592499493	0.214108438554002	0.406562519245885	0.414456548896217	-0.026151923216043	0.256837913296231	0.341959916880213	-0.0109350091838508	0.41413701730267	0.168715779108689	0.159205129332412	0.337225554722902	0.425952196842096	0.46770934411673	0.383824265275701	-0.235548528881409	0.466068277512671	-0.0993699704026013	0.433959741892659	0.530298015847866	0.634010625100201	0.143316095633306	0.297671183322766	0.418572378626901	0.158924476026424	0.431077888876894	-0.00423090868180517	0.204074295318248	0.450172316504334	0.581373824852164	1	0.00121053500532394	-0.0725980899342381	-0.27956580424525	0.501052902548519	0.146575912175164	0.401070485925296	0.300378870929525	0.123101433120577	0.500928782913237	0.498686929878667	0.0745927104623607	0.246905432412958	0.547571650312459	0.122740727877035	-0.0247965530746342	0.103741617553538	0.320516059551817	0.644486349975015	0.464611615863186	0.0994906517272765	0.499475949031181	0.393046909911602	0.395651913152063	0.187167603712133	0.0605343336778616	0.439450617807045	0.268062592638945	0.0651770389902113	0.821916219375635	0.380133956948927	0.531700213509622	0.479786362426772	0.474023390572117	0.611867221431292	0.677982166644395	0.351680264809337	0.252411064101666	0.524332764138225	0.609183463129186	0.585148674968576	0.431465527103787	0.281288877608863	0.465223932298291	0.807442561405169	0.478958544554804
ITGAL	0.845446508705109	0.827238558168267	0.69679427624774	0.870263917509159	0.829209364279877	0.518417398089459	0.66183351816045	0.504445882412074	0.845339213452652	0.737511015749587	0.602856090941288	0.745367046996185	0.504901352216823	0.688777848143024	0.588733660539071	0.793519864394962	0.875052679012917	0.568090183273354	0.860950879049852	0.573034858515048	0.471816598446103	0.810301665292103	0.80899281886084	0.0523025348755635	0.625547127100234	0.70623346162785	-0.0308221938975755	-0.11244078927404	0.837780757539701	0.619366843581546	0.730437067910204	0.556212350306956	0.488879817010418	-0.171608870306506	0.404021072845349	0.571579085246774	-0.142457920826766	0.00121053500532394	1	0.157679476359242	0.730059790414161	0.228416032062112	0.196350868639336	0.0367747026170983	0.388601384330592	-0.498625046223213	0.226795242364731	0.0208194678786286	0.34752242354257	0.836187969598534	-0.217375419953945	0.115959892118282	0.636146556928767	0.0959225568284734	0.516658540544922	0.0822466688797796	-0.378102451076052	0.584842749037059	0.312288038337785	-0.0258027776780658	-0.114200135731645	0.760574599826277	-0.0751460351385473	0.712936524137349	-0.0749811353529466	-0.0677376632375399	0.0936869249049926	-0.601199578879042	-0.173240839505164	-0.148875446504251	0.151725055352457	0.018103047596665	-0.270081338776592	-0.100361807545702	-0.318998248394041	-0.554053164636984	0.332050579496652	0.160424286676824	-0.460834320056349	-0.569931277275366	-0.636836663618669	0.002596620297067	-0.515333579809823
CD82	0.0273059926094582	0.0105329519545007	0.179583331528712	0.130639497582318	0.276230102757675	-0.112199892288341	0.264681158225565	-0.2228016398743	0.115529780906569	-0.101965707210216	-0.0630336161608975	0.358704237623301	0.14255553651092	0.0707543806825007	0.301784827428972	0.00355313629908184	0.0105237261153848	0.0728403240671052	0.0647278612628624	0.0539105849670521	-0.307852261110717	0.0208017060295188	0.256888377831655	-0.227344908650423	0.328053222704011	0.0586213588741067	0.122571972352329	0.0213356541420822	0.0538608327472529	-0.0167804232878601	-0.0373063630500491	0.0249697314702934	-0.109236367899156	0.159267983002341	0.191746470442445	-0.170172218511156	0.0631767710848704	-0.0725980899342381	0.157679476359242	1	0.353204250160785	-0.326185281851474	0.653080721950066	0.412685802608427	-0.259294253406123	-0.261992938885863	-0.0914946298249888	0.225444477839249	0.324372839022261	0.169053043336667	-0.044147265621041	-0.0637846301345965	0.209590163891897	0.134914635382161	0.101923882519247	-0.015430977225446	-0.0890100951976033	-0.0384321817665506	-0.27491726609416	-0.111328754408345	-0.315473041123748	0.173460453133369	-0.112818390557492	0.053957206609722	-0.251404026363694	0.257100893354729	-0.0377851050027357	0.0541790448074364	0.113933703422746	-0.138096922578848	0.581525975935521	-0.0700994869420012	0.0140029602710672	-0.082830532314237	-0.191357076923414	0.0353332485227842	0.0488487208722318	-0.103020489474505	0.226019694315521	0.113873248001952	-0.0942195340545129	-0.0634289009354735	0.183051416171735
TIGIT	0.550482492134947	0.50173858118716	0.278429674149393	0.57413943279566	0.5561542809113	0.217971249651869	0.589513354167595	0.349292009985261	0.660646486071496	0.439039310048057	0.446705071082737	0.583357683345466	0.137924001201315	0.511982315491182	0.492485964174311	0.453723064251265	0.557464257893934	0.637771073803249	0.468156315684148	0.414309307694041	0.356554595871305	0.439646034471522	0.579973566746474	0.0250710413636514	0.555394848624263	0.327061761242569	0.073944034307956	0.0641805562984822	0.751919862535601	0.426062143024405	0.419553073086582	0.273097415441248	0.345354584752086	0.172319682788382	0.445313763660801	0.435566729095174	-0.257686132795971	-0.27956580424525	0.730059790414161	0.353204250160785	1	0.169685607965659	0.184830576860716	0.105305942638396	0.318122369641789	-0.154148261851156	0.077252452165823	0.136868628125395	0.512249329051303	0.391860022462391	-0.13567134363067	0.274563436978986	0.332638601185651	0.311999460841534	0.509630370870842	-0.156129056359517	-0.139728842472735	0.383076142473568	0.124544878622565	-0.134750696751161	0.00817752616848651	0.467796606398386	0.0855812459952366	0.387085861469488	0.0515486615643894	0.0679608565111231	0.0506141002442056	-0.223078292084925	-0.197542135230351	-0.212113798139696	0.237084714689165	0.0597576613604295	-0.221706265981836	-0.148275609018316	-0.215497528278839	-0.325183951950326	0.0724232352247057	-0.0153468672695691	-0.277955563854945	-0.204938463272152	-0.369886825992355	-0.0884539495591979	-0.347477379808396
FAS	0.574272745355127	0.596792295309425	0.295604539152439	0.467777839389141	-0.115653497148822	0.673731397620436	0.361559386543377	0.909205167738725	0.623990913350628	0.702125908421201	0.850362783558002	0.0356435857615366	0.138944647090509	0.710286724541354	0.0554879615688391	0.635809004595949	0.416645362583279	0.622757148620929	0.436849518048449	0.695698879635957	0.896412048167853	0.564012971076395	-0.147520853429382	0.824885088277011	-0.0146820355410701	0.615487290552928	0.600180459664289	0.780479783473355	0.597574009922204	0.492811334266163	0.665572763406815	0.192018465333702	0.819777250264661	0.142615569841248	0.490585072594552	0.864545750006608	0.215460691393821	0.501052902548519	0.228416032062112	-0.326185281851474	0.169685607965659	1	-0.374400286295415	0.140265552426005	0.592427438859276	0.315021306292709	0.792001136050342	0.363925521809769	-0.09945373079076	0.288394022886684	0.564935501735234	0.424435591253158	-0.222748273479014	0.435939678536282	0.669450745941818	0.453674642132163	0.53737143709731	0.408343077955075	0.743725359712037	0.565510956317541	0.492164792271251	0.475827133082252	0.114679720777134	0.47887578742421	0.475665183789855	0.00643787232190716	0.706401638822559	0.0658768130833631	0.328022111613076	0.485111822854569	-0.0387861773196914	0.727472229278658	0.356459563121455	0.476976665613096	0.349809666398335	0.14800016627292	0.57489533907365	0.679480872802	-0.197134568784306	0.303528649019389	0.264999921204316	0.726098428547413	-0.168671409829644
KLRC2	0.0700161422065907	0.0310206271409168	0.165697537609125	0.125886882371455	0.438612609524728	-0.298609737068245	0.0743566964115452	-0.283698193086009	0.000630168415800955	-0.109011907650931	-0.231877718981958	0.0721025664930947	0.320860395662879	-0.0981245055628401	-0.103334155045624	0.0224974681953651	0.0617469589773317	-0.112100769002702	0.0493818177244611	0.0266303292485752	-0.299890611809989	0.0862363154930576	0.224161180789293	-0.268668055890381	-0.0206040304845449	0.0362026123970096	-0.072745984131802	-0.106268169216843	0.0962657177250639	0.0876227401232459	0.0123370871752478	-0.249360917987974	-0.316702000420611	0.0426329120280292	-0.172139551803252	-0.197821328742898	0.458580451328702	0.146575912175164	0.196350868639336	0.653080721950066	0.184830576860716	-0.374400286295415	1	0.0351286227991929	-0.474957622332496	-0.567091373106929	-0.181586575782508	0.541068158550981	0.527905173143184	0.255263002754015	-0.0647383308987782	-0.217458874336334	0.522373351262647	-0.421727465943495	-0.247310268219315	0.287420386569667	-0.252177291905821	0.237681895722688	-0.0627905918341388	-0.152235300406731	-0.201615845185753	0.284691821256248	-0.239554904827601	0.10065395958355	-0.251910781456471	-0.204361446718706	0.169305887396337	0.0929256605114844	0.334667310532574	0.0310095614035456	0.762123543670844	-0.140405860349601	0.245777109614673	-0.147058214054957	-0.325982809964213	0.240155898101414	0.260539416805463	0.0271773726074115	0.48267079847012	-0.182206580195828	-0.137803650613559	0.0876986954105072	0.463798352308635
PILRB	0.0341308387431289	0.165799645341382	0.0741369988598311	-0.0138094488198156	-0.159247005569855	0.482275699591321	0.384702873147052	0.146553518996897	0.210333723910124	0.175393502622928	0.284327011570089	0.481038864783301	-0.207994415277843	0.378821931783015	0.561912064053264	0.188342363113623	-0.0274522067009597	0.102878640669704	0.253718521557567	0.250915033454563	0.0563970618872651	0.0493019097719515	0.0891910130721442	-0.0173130251529618	0.571099826130651	0.161571318242493	0.495036742294612	0.436036382157463	-0.0179537124433137	-0.143284852328401	0.105744711112975	0.409044711545967	0.44158931318934	0.0104335493799659	0.602893082767989	0.179057937966018	-0.144273018850026	0.401070485925296	0.0367747026170983	0.412685802608427	0.105305942638396	0.140265552426005	0.0351286227991929	1	0.164466827294811	0.170843787829755	0.270514829091358	0.0455037848439914	-0.033919982998829	0.0331253583429486	0.027967076295837	-0.105316291374185	-0.356552040023064	0.68399525635234	0.572996483368865	-0.0995205008576362	0.263660531070488	-0.42942969270432	-0.237963185459525	-0.113288516938453	-0.158205798108097	-0.0753837474249989	-0.14776260048128	0.171858546481444	-0.196045273902817	0.428365202084796	0.279641006129559	0.228633569417484	-0.0745023738014737	-0.208311252647184	0.38415998515931	0.252087578541861	0.201205926230531	-0.119948510181292	-0.126110142575673	0.190322381461743	-0.0177613462307746	-0.0730842121539837	0.367610370914992	0.302522127082188	0.240856750002623	0.223929594338904	0.295609166325707
TNFRSF1B	0.46700624139999	0.468418887339344	0.355319924715459	0.336238537643537	0.0985761262817481	0.629039148054327	0.238808344555073	0.628889421482501	0.49890163717751	0.503416672743974	0.685916453654016	0.270614349405629	0.122701194079406	0.495811572262376	0.413740323413342	0.493332604484012	0.599154857357185	0.547986392303661	0.487072735907039	0.480655675119192	0.671803614665514	0.538244736989575	0.233631001606253	0.4625631574728	0.244412736839762	0.456985530399899	0.306683695033758	0.381239019366811	0.439151881405516	0.416044577206772	0.425592816360035	0.515686658555603	0.667732044412968	0.0802670195283695	0.347306324420619	0.593848884020145	-0.163798045022084	0.300378870929525	0.388601384330592	-0.259294253406123	0.318122369641789	0.592427438859276	-0.474957622332496	0.164466827294811	1	0.496759768798436	0.303598980081921	-0.172728295164661	0.0878844925930428	0.302929388633058	0.362645525517661	0.702078391995509	-0.0562780684653092	0.515526667202321	0.569179037179907	0.066586479288434	0.33412303814221	0.200721826414337	0.40911616782339	0.40920785479269	0.562313227118018	0.273409010404813	0.607675647343521	0.387509574010042	0.631269569420712	0.408287173312624	0.314669670212462	0.00139538633554608	-0.101135410460364	0.158859721924907	-0.150842004447404	0.509671610519146	0.0106475109363778	0.397307815934408	0.485921401198527	-0.150547308320838	0.177316434926807	0.266369362598692	-0.399485692786391	0.104021628015911	0.151424225150865	0.240229928433998	-0.384121717415841
SORL1	-0.340884921375574	-0.340572590828603	-0.42040859816885	-0.45068449010516	-0.6288260294148	-0.000595626179240857	-0.303389206250874	0.095088423240868	-0.275614573809536	-0.24199361481083	0.0748078401292482	-0.41074174078855	-0.432820934150612	-0.177204474064054	-0.153880353524808	-0.309540254340622	-0.317006096655043	0.0427181492322977	-0.402425992948802	-0.0829665800227276	0.200303445451173	-0.314254302901279	-0.503747129789231	0.312396364512348	-0.296953828573768	-0.300201858608452	0.309438999376507	0.502306767587322	-0.240940331916004	-0.181169384743019	-0.300442795504752	-0.142239705460759	0.167942733112768	0.484168249328136	-0.0138710923281655	0.0383015059197189	-0.127755172718038	0.123101433120577	-0.498625046223213	-0.261992938885863	-0.154148261851156	0.315021306292709	-0.567091373106929	0.170843787829755	0.496759768798436	1	0.00271988710019759	-0.102851288960879	-0.0473054263824549	-0.554540801765538	0.472431702844612	0.618213954655295	-0.613822923645073	0.474420770865629	0.0798532618665429	-0.166440259058163	0.73900112703465	-0.332075167293971	0.051750239355515	0.304185388422264	0.690252271178825	-0.434156856587779	0.625861800062083	-0.361019945164817	0.681402013163305	0.505578369496177	0.197574584895593	0.618737902499916	-0.0127741715640811	0.159999907518932	-0.211313860194579	0.415536632702901	0.175144005418393	0.380196926946629	0.703680812379609	0.37851570582006	-0.243115847829085	0.0272045697151473	0.0942391475954165	0.739633642051471	0.691943238620195	0.142340612036461	0.12150267606327
TRADD	0.597438241662882	0.681163248139582	0.40528320501996	0.474544338190986	-0.102771297617571	0.651733626214599	0.609942458368217	0.749317645354006	0.635000262058108	0.735191552666185	0.803221813898937	0.276291730205787	0.243642839073511	0.77739621029112	0.190530390653279	0.706614645544419	0.270866865038761	0.558546701538775	0.562435266747961	0.784463878884479	0.648458153373398	0.545070306587294	-0.160027400844751	0.62757591336455	0.206944835957289	0.707506809292803	0.547811593818853	0.58026217220334	0.500909558859761	0.539196224682449	0.746738106371163	0.215300383744124	0.758996050817345	-0.226454634516042	0.728769833714159	0.781629803848819	0.220505751487709	0.500928782913237	0.226795242364731	-0.0914946298249888	0.077252452165823	0.792001136050342	-0.181586575782508	0.270514829091358	0.303598980081921	0.00271988710019759	1	0.287837456714822	-0.13945521916171	0.451912171966956	0.471053924321703	0.204599907904006	-0.105665930304589	0.460253065425019	0.740808658469567	0.565702890618692	0.25129215929571	0.226214589574159	0.580312921642196	0.543311116067136	0.0813758033852139	0.501429486839518	-0.0736571259398254	0.679700827015605	0.139327702516731	-0.239630815022201	0.636489605648203	-0.161406513739289	0.357355710899482	0.448522859407695	-0.00852893289711287	0.702684209092931	0.257730850454961	0.44696444469565	0.196082288662397	0.0199247574759635	0.711229170350275	0.734698136955716	-0.185712771893361	0.0737330703923326	0.0327476524001218	0.677369612397307	-0.166893194548405
TSPAN5	0.240182599823454	0.173544955672419	0.0271033777173781	0.200252177031268	-0.0556993729943608	-0.0495300588205279	0.139935330069979	0.344339902992479	0.198846397597966	0.231518155361879	0.184085220071684	-0.222107526298198	0.159660156076515	0.161598072031645	-0.306313201609228	0.157112200357225	0.0292360585912741	0.254099514831421	-0.00604365209721687	0.224926781189086	0.336351151707669	0.145875345466377	-0.262676702214871	0.442370396446322	-0.294335354705736	0.168518207151982	0.493557241681488	0.615271268416554	0.344148606848389	0.243208252632997	0.241478699926927	-0.27180351752724	0.072085612206917	0.369505462709858	0.03015261830356	0.310406359143868	0.749490020955176	0.498686929878667	0.0208194678786286	0.225444477839249	0.136868628125395	0.363925521809769	0.541068158550981	0.0455037848439914	-0.172728295164661	-0.102851288960879	0.287837456714822	1	0.33170916038554	0.0400346009982015	0.454771109650523	0.0183693749904256	0.0572083275482011	-0.178948601769002	0.0981415651248275	0.60868322170506	0.426739789684619	0.403352411599343	0.47322406144932	0.237671702244704	0.326781290921558	0.269660956903692	-0.169225825684882	0.144818056551216	0.149070449339496	-0.0966963653931236	0.676775763377868	0.467771225953831	0.721215522991019	0.498306281046942	0.740612315225741	0.370028382725048	0.765759049952156	0.193809335662792	0.0201386951325655	0.659206386826467	0.564243704198478	0.46758160760742	0.578389375233013	0.374975645238	0.398432946118827	0.720127070164327	0.599602819791999
