""	SIGLEC10	CD40	CCR1	FPR1	LILRB1	TNFRSF1A	CCRL2	LTBR	CD53	C5AR1	SIRPA	KCNQ3	PILRA	HAVCR2	AXL	TREM2	CD163	LILRA1	LILRB2	TLR2	TNFRSF14	SIGLEC1	ITGAL	ITGB2	ITGAM	PLXNB2	CD4	CD9	ENG	PDE1B	INSR	TLR4	GPNMB	ADRB2	KCNQ1	KCNN4	TLR7	CD81	ITGB1	CD47	ADGRE5	SMAP1	RIPK1	TREM1	P2RY12	ABCA1	IL6R	PLD1	CD300LF	SELL	ADCY7	RXRA	CADM1	CANX	ADGRE2	CD74	RYR1	UNC5B	APLP2	TNFRSF10B	TLR6	NECTIN2	TNFRSF11B	TRAF3	LILRA4	TLR1	P2RY6	PLD2	TSPAN15	ASGR1	NOTCH1	SORL1	TSPAN14	NOTCH2	FAS	LPP	PTPRC	TNFRSF12A	CXCR4	LRP1	RACK1	ITGB5	TRADD	ITGAV	CD226	SORT1	AMFR	CD69	PTPRA	SMAD3	ERAP1	CD99L2	CD63	MCFD2	TFRC	SLC1A5	TSPAN17	SCARB1	PILRB	NRP1	CD44	CD33	MRC2	SLC16A1	TNFRSF1B	PTGER4	EGFR
CD74	0.968381058458032	0.882927072536856	0.907371658698666	0.923957407455898	0.946892404980142	0.948642202937109	0.842473794873998	0.960133571717784	0.955955324955048	0.842727968318512	0.92032370071363	0.950895301435935	0.873847565391495	0.876687108073988	0.974373967777289	0.879309325347622	0.894703678480324	0.797612236184316	0.882671441072193	0.941704746707609	0.956607114290344	0.948178901517768	0.918917277235974	0.965106124688074	0.927492797234427	0.913701432460181	0.935078761644023	0.86441191083559	0.891195837566232	0.852733231270063	0.783030961214956	0.922112116512177	0.786377814661575	0.900542194226743	0.903369382737433	0.846491165648529	0.952122049014089	0.914342990026859	0.931125570515668	0.92921996659528	0.894229402489824	0.960165439716155	0.88017373790695	0.722156217484289	0.761454420916124	0.899101984923991	0.958138330959935	0.856881040147686	0.893819258275251	0.908180234789978	0.946456786423177	0.961662975453235	0.953427243741467	0.925411953846231	0.844328791263369	1	0.857526559356277	0.926171377245563	0.923239818132976	0.874169508886891	0.932470290131664	0.868115131873662	0.687275071098073	0.836182940370426	0.822862631257549	0.923475433560714	0.815048380003857	0.841591068735284	0.670789963472748	0.728537415690258	0.888350575770097	0.934668674220587	0.922880684016334	0.916651762092905	0.817277928311952	0.895230134085469	0.947167266138758	0.873091824517252	0.72146459222523	0.925696847186756	0.968847212935941	0.906844843689589	0.909372544849125	0.900572181037532	0.792303574685699	0.918352566158981	0.849408075057621	0.717034858191725	0.908886131370064	0.882487876850069	0.831964415045946	0.701691315780011	0.831188908284044	0.916658303886082	0.807934559433092	0.940612190347665	0.848212683864673	0.926584775053709	0.684459488707205	0.816443289513346	0.883744027051986	0.942935835407661	0.858773172658542	0.894688965620048	0.923376117202385	0.860473330616956	0.411105305160949
RYR1	0.859334360103882	0.800584489182157	0.80822257796491	0.864819605265357	0.906172497067164	0.894281174702521	0.740356473664131	0.810029897856136	0.81897485077066	0.878974462220956	0.798287314161703	0.867880764238347	0.738964336129527	0.748002309874961	0.837166288722329	0.721625772214321	0.736368658802451	0.734513106341331	0.860056007944697	0.888842600053322	0.822203112898956	0.822641353864004	0.886357425956194	0.806646754365532	0.86902223576502	0.884572566066007	0.849116991648755	0.67395545219587	0.776195537323951	0.853740426576866	0.74318930081758	0.845879888400581	0.609159240531769	0.833653940249862	0.843042527733305	0.729717496981449	0.84110430981093	0.748639568941491	0.802893716954498	0.771720726828402	0.855058185672933	0.827939169019564	0.839017847870801	0.768818371835204	0.740104077943513	0.858990246207081	0.862714218605162	0.746813515257055	0.718442844504779	0.861382401432522	0.86675637458671	0.850343825541369	0.798848753658811	0.835904626025605	0.812457148140216	0.857526559356277	1	0.866297698569025	0.840634448033946	0.852897705784367	0.862776673844305	0.773497141719402	0.704055441729795	0.823809928472114	0.659158374102549	0.843107244349405	0.739559981696632	0.820644777904759	0.633040023788444	0.524851159551662	0.854043260169502	0.820788678834507	0.907761057289006	0.855495459751641	0.777892971049408	0.82561502214061	0.87736896302132	0.733964327256778	0.853567761561393	0.861798290382443	0.828944030042566	0.858476465109498	0.761818473557154	0.822076318939372	0.852292133188748	0.82176805364644	0.78442933370912	0.802123829442201	0.858212051564744	0.758341721872979	0.834422932445443	0.695359605640428	0.635700340752757	0.82235297196175	0.893276751657387	0.850685747752236	0.808712865696486	0.831806992130765	0.790611913459524	0.842037234954045	0.76700652181239	0.834653291730717	0.900040387991584	0.81280741223701	0.890216863358446	0.907786409900467	0.526986235530712
UNC5B	0.955795492972218	0.930566294772792	0.941148762460078	0.967364168330207	0.97357300230211	0.966095796612257	0.905102749760559	0.952488330336623	0.941693391126643	0.911657742451799	0.955460852134334	0.960435658506569	0.924464755974006	0.933721824412984	0.945340551206343	0.918479090818039	0.777112859125919	0.725599064612461	0.878838548095635	0.958632652900031	0.942304697134325	0.95637270476175	0.973432930376169	0.95242928824382	0.973438635350655	0.937138308098879	0.971181603660143	0.870281737883783	0.932108940481445	0.885907611329258	0.658022315342115	0.957915102438598	0.824893942774151	0.934163631029572	0.943422246126418	0.893476090675709	0.898774058090933	0.929073976662571	0.956810383181623	0.923998038199416	0.968407873083797	0.948663688742824	0.944148141324776	0.832282991540461	0.862156014268327	0.936427187383992	0.967546034258153	0.926698961540868	0.87903275131401	0.903544183513372	0.980057520841234	0.962007309912781	0.890059050886939	0.95036383663218	0.780023202072498	0.926171377245563	0.866297698569025	1	0.959463166917394	0.913952734566683	0.913592536059281	0.868197417389175	0.784470516249028	0.9123017904484	0.877716234133937	0.897400862514007	0.849758097310837	0.88112530612575	0.776923024279728	0.494817047522542	0.927297433233869	0.978031040536151	0.969033507410732	0.9385028365918	0.902805191958742	0.965750473539106	0.959307498596207	0.910081248550512	0.709318936684506	0.958939118588788	0.92597917008695	0.94995994539653	0.90449953614389	0.963000396773101	0.916547703568653	0.957421258039774	0.802590511611167	0.804344781824563	0.959182339982073	0.896618668955567	0.815217200874152	0.812851543616275	0.854396367319912	0.93676097911671	0.885505768040477	0.951963627602005	0.871293922579467	0.943086287205366	0.723796543688006	0.928156477162912	0.769229652302539	0.912260429729609	0.880412232397175	0.914527280882302	0.948080475527128	0.855862864872491	0.47605165775828
APLP2	0.955429725277564	0.900769451775775	0.953745784241972	0.958421641939481	0.959721170505652	0.948323181204397	0.932813331754103	0.937562996779462	0.960823451539472	0.912076292454647	0.979871221409917	0.952330736611942	0.937637024787754	0.956947555911012	0.962857004926937	0.944815858948227	0.827813832032857	0.722973551094742	0.861520764104204	0.96338969163829	0.946287309575234	0.950518362202453	0.944124893435485	0.9692867332635	0.964002965986446	0.935734706569453	0.959888179274133	0.928357111589916	0.96441042199938	0.880630360434132	0.67664660481454	0.96164728719968	0.878989843276007	0.926175036323601	0.969463753064354	0.906892232998203	0.933217983136733	0.951802576487758	0.985010785860817	0.957194435831056	0.969168781834943	0.966976745143852	0.953985878812524	0.831553354089972	0.836121588987963	0.972531087103746	0.952955299594384	0.92303103888076	0.896223056357547	0.885359450233711	0.94695265903825	0.953152877941846	0.930283700555064	0.987215178383652	0.802481494953873	0.923239818132976	0.840634448033946	0.959463166917394	1	0.91012003622396	0.926524932183206	0.903454403324701	0.799820571578831	0.916852783665238	0.901131823246076	0.911723163850022	0.829910897502469	0.89067507940832	0.784889879179578	0.559345315591118	0.920373556352448	0.971784707837488	0.961380125582921	0.954630397185571	0.925929353721479	0.970728191688069	0.966644038223233	0.937504962590401	0.719851886446162	0.981642377896528	0.942370598749736	0.960420018336325	0.93102075271761	0.986058989707982	0.888029944862812	0.980215073063522	0.839810149354969	0.806958365157097	0.974203803492106	0.917820770387576	0.835968005854727	0.848632767849785	0.910117957166774	0.972036979626987	0.891657802438053	0.955183939354188	0.879898510742697	0.948964071400378	0.754370246401131	0.942194086340901	0.827202872414609	0.925162714928076	0.877508747707083	0.929702936632023	0.963412189799378	0.876865953803152	0.510380582716941
TNFRSF10B	0.878745368604703	0.85175575852185	0.871703299185669	0.931392292958227	0.918248203585409	0.924646127173019	0.898039688970289	0.874292903275344	0.901010670859795	0.913369775515313	0.892418697531577	0.912066402839074	0.868125779229475	0.874466358819173	0.885429157586169	0.865843491163603	0.73113499686246	0.626792828573494	0.84285105594695	0.881965465130503	0.874476956173028	0.882133097639155	0.918526202202469	0.891998934878772	0.901874680154215	0.906773566178131	0.914031011137988	0.837163306215249	0.900124560083696	0.838731585600007	0.681731479967999	0.884080702055892	0.779287095245597	0.890650709648921	0.89744521498655	0.895335769003114	0.848631349667528	0.875753336495278	0.907557093598251	0.877015666501721	0.926252602354937	0.894279519462767	0.925312907945937	0.851056906236913	0.839702051020758	0.921691138208986	0.904602633322108	0.881419267925573	0.841571911306889	0.85110976213056	0.910924251728345	0.918047469765077	0.815635800602397	0.914723829323884	0.773255813542906	0.874169508886891	0.852897705784367	0.913952734566683	0.91012003622396	1	0.833058942211369	0.852238994870245	0.766611429099232	0.879782588702839	0.818770815523054	0.848548536832525	0.831746649227062	0.872765453316307	0.779995321508719	0.425575611181785	0.888918987555136	0.900918082380741	0.93167315960884	0.872125469289433	0.882753945577919	0.916663431034276	0.893852484094332	0.887122238360391	0.741777770067691	0.930622644633048	0.881621522007455	0.874745496143656	0.871370073567784	0.90995742449579	0.882517622473137	0.914496009842792	0.788951063398221	0.833655537361776	0.914458730711997	0.842352765858543	0.76485601230453	0.809761504914071	0.816579574543686	0.914741885536599	0.886039319372173	0.915823339173365	0.818731317176121	0.882979291213964	0.768565022713596	0.888470460656426	0.735449999539324	0.860380944586032	0.871286737360551	0.861149105848478	0.892710993514623	0.862579986875311	0.552148596216288
TLR6	0.938741034647297	0.845600849302978	0.8947250784016	0.907502995917943	0.947180284201762	0.928934074756958	0.796486379708146	0.904451615543621	0.905421656809193	0.857560826467211	0.894811895833192	0.948796101641307	0.831127293477204	0.857756242728262	0.929043966801145	0.826632599891246	0.860412523146594	0.73784224976835	0.837626240797458	0.953424492171627	0.905688203335515	0.908310445703863	0.92467982504334	0.916916927732039	0.914455531939166	0.901506900069274	0.896622079704423	0.816495723437315	0.874467627614956	0.844592702426319	0.76392506872397	0.908273323614228	0.733813378702792	0.884519191538424	0.893268950531909	0.806137816719221	0.919283874147109	0.852277836098803	0.911684970115578	0.877611751511339	0.90000034732013	0.924119407187606	0.882790089923784	0.728171570937716	0.768474494929914	0.895860238994487	0.935584254422433	0.844502446380947	0.816485285130988	0.875263286904378	0.924051490552963	0.922995849598326	0.916238869287918	0.919596837969591	0.846626139100648	0.932470290131664	0.862776673844305	0.913592536059281	0.926524932183206	0.833058942211369	1	0.821975208347023	0.697711504540005	0.86031512467694	0.759446742420148	0.93842899419806	0.782576940698232	0.840039475669286	0.652390416800671	0.642082873578695	0.896583734140156	0.925073572993212	0.917254289464829	0.935940424634698	0.835942022012073	0.901165715086707	0.958529615700929	0.834548022557516	0.732187093140823	0.916851451428404	0.901811529497641	0.920154755042861	0.852250424826172	0.90472740221712	0.838580766011953	0.902909005160242	0.847802221118605	0.726508483020145	0.909927882293455	0.846356741573641	0.84520679907379	0.769449932133372	0.773452646749005	0.891562723581768	0.845758068820748	0.903718594178626	0.837339980481214	0.893139218231503	0.741174800958569	0.868070275116106	0.854968842265408	0.888728098902241	0.876610471358212	0.85589585265866	0.938184069935949	0.882897265524117	0.468663057299085
NECTIN2	0.91469941429857	0.904082363481933	0.877981763756916	0.851768406106326	0.859994818894971	0.894912063540636	0.854016696919859	0.872571823085501	0.936766871137253	0.776804413796198	0.911315007147921	0.841602684229721	0.891288855330813	0.895722757878875	0.91323194264072	0.898769930653618	0.781831228464347	0.61846545773832	0.733117044708646	0.883832819603159	0.85828267859635	0.857240643756827	0.85098109476373	0.917170274343367	0.882829445897309	0.870201378791098	0.85818669375638	0.908605676279226	0.938084897166758	0.815511302964883	0.632480425016425	0.89292266547793	0.792799207281942	0.841922424666761	0.897767937271587	0.872045045147677	0.905184463647029	0.911015239923324	0.908137797762377	0.896953624427617	0.870329075915346	0.89669771854454	0.865255159218116	0.744598581111183	0.781824847630825	0.897362334121176	0.863597413795658	0.820067498580003	0.827298359008611	0.867128897068469	0.867773558156376	0.88370044196208	0.874919844693422	0.905408917499101	0.798650844288007	0.868115131873662	0.773497141719402	0.868197417389175	0.903454403324701	0.852238994870245	0.821975208347023	1	0.832741239250104	0.858566390162526	0.84193754412503	0.848441171748638	0.886965486045838	0.910942445713439	0.831376401554131	0.565039296903424	0.784971835484254	0.897393069308239	0.866565950960044	0.861087988212346	0.839290376269675	0.867263633299824	0.890254585785043	0.863111024921221	0.621855379675455	0.89847964764238	0.91622285592372	0.909803509496541	0.925126526615392	0.890907910054752	0.787785006033055	0.875734124679753	0.84837600752568	0.704360505594523	0.889715752140504	0.834107486600831	0.813925805348583	0.799712074512486	0.866877617214934	0.915050673960762	0.7841162692891	0.899678247297452	0.820248756246303	0.881156293365698	0.656473623502112	0.847652943463611	0.784508898478241	0.918659327459078	0.789760241055837	0.885050243211889	0.875626175582108	0.784624145263057	0.409286561001283
TNFRSF11B	0.780794202747106	0.832888178360918	0.800497955207251	0.81012637432505	0.767674398428107	0.783591371411098	0.792275333611551	0.712428146773583	0.819432612185475	0.738444716791716	0.799070598813604	0.701843744366326	0.833403354511401	0.831550622837451	0.768947046200652	0.813125282364805	0.499210122832991	0.562411900804995	0.654276377265847	0.768279140313079	0.716517453841176	0.697475506068545	0.775578427276696	0.760170954582521	0.808196225906582	0.787434251787951	0.789679813034579	0.764639291825883	0.835967316581007	0.759137037429454	0.415184946392907	0.79656946450124	0.682641183639165	0.782237534210358	0.814588050305506	0.819344834038418	0.756574821546747	0.797966961691311	0.787986217277099	0.767191139016489	0.816963568512954	0.75385537888557	0.811766750550286	0.796882031014347	0.833278496352436	0.803001756300577	0.733047970464059	0.739186027249921	0.67184171658793	0.792931916418502	0.761090001363507	0.742242335608568	0.666582485532949	0.784114765355181	0.619440552222046	0.687275071098073	0.704055441729795	0.784470516249028	0.799820571578831	0.766611429099232	0.697711504540005	0.832741239250104	1	0.791374732535475	0.768228665542298	0.706763329941263	0.800032228448006	0.805597340880945	0.882432931801463	0.257317455799758	0.68186194887006	0.791903048926079	0.788559962869514	0.722932220690663	0.803859376876597	0.769292873072426	0.777132887664264	0.780092390386352	0.602058725638138	0.794097843726046	0.785487535872516	0.807024274187386	0.796468422508119	0.809580212791688	0.796299123143352	0.790494823558322	0.684026779966186	0.759376312543772	0.802104645696876	0.746731472876782	0.667565350749639	0.775587979402862	0.74870522351251	0.803025482702901	0.751960614956192	0.802529969524182	0.743148133073253	0.723097210924761	0.599675294887021	0.845451796329097	0.54985235172919	0.800006518444383	0.723680699560195	0.767365926002448	0.777442747735457	0.692182997907651	0.382252265859017
TRAF3	0.882068668627566	0.863762488287421	0.882748286645346	0.909646327195132	0.914773102512773	0.905247623412391	0.856033796577374	0.855045795819334	0.895730977134419	0.886438266796704	0.888415722352241	0.888314638264603	0.86155712512455	0.888115813923796	0.87314550377403	0.851991740853615	0.701603840850128	0.637917518029047	0.807264276991495	0.90255770161762	0.851616670486263	0.853121246013285	0.908784089116814	0.873943015088923	0.91341850174274	0.910247009904906	0.90293337381909	0.816162088464545	0.906232877170917	0.864577403552028	0.618066029077614	0.903889637023964	0.730480943174441	0.89273384974894	0.908813425074759	0.850530638112321	0.862112660707341	0.855833840402177	0.89559598016891	0.864294999050921	0.93922314878728	0.8766746193015	0.903695199653355	0.81682725874207	0.868792571401918	0.908381014600487	0.891814475581289	0.862747817331267	0.779449292083688	0.877820065195556	0.901106988835594	0.897474066851326	0.811423468917896	0.906815686044267	0.787855111913977	0.836182940370426	0.823809928472114	0.9123017904484	0.916852783665238	0.879782588702839	0.86031512467694	0.858566390162526	0.791374732535475	1	0.788748090276387	0.878325698714076	0.831527203192722	0.87673175145214	0.807127499809392	0.412964614724322	0.853838508539665	0.914459830922219	0.914759779020048	0.881907960492001	0.90835863275938	0.910128039556938	0.923659965577527	0.862499212704361	0.694867313700211	0.908100489965496	0.858966026186873	0.903751446585102	0.878188162294144	0.919550335144116	0.909338445353722	0.903452449238692	0.78078783449522	0.812579534327787	0.914642644456143	0.838463502663604	0.790059989543251	0.840175460718596	0.790188673972145	0.883416610383014	0.86818360371146	0.895070288888533	0.839011137102323	0.854958205714482	0.745900549205873	0.920140410628268	0.719086694952806	0.847799184892066	0.855174975963709	0.852171644328298	0.911028818144177	0.846858451904036	0.522995571717031
LILRA4	0.858315047218638	0.876505718961188	0.925119264487421	0.871967993469078	0.826410319863566	0.842327956644709	0.94269606022041	0.907977896433411	0.907395125516321	0.753732209073334	0.941321800891059	0.824499233727026	0.973096998002821	0.957501081833963	0.891814376832665	0.981818705577234	0.664216559435705	0.598073910836458	0.748641257460239	0.825112772687039	0.899212694100408	0.885738285683082	0.824076602208833	0.918711658400214	0.884504197015105	0.820756402799663	0.894736189290154	0.95327079783683	0.91901596346524	0.738501701650869	0.446691811400612	0.879606022145089	0.968871064414641	0.827361393787042	0.910319917677476	0.910282581383064	0.806604341073173	0.972651633337146	0.937657044099214	0.921528912908586	0.890246256944042	0.909687873075046	0.846607975119623	0.7507077590654	0.794257520737049	0.849106956310864	0.842253713225535	0.90550087730396	0.929365797397573	0.77079793556527	0.854328214322358	0.864342318171467	0.821810310091742	0.893530929926459	0.552796474035474	0.822862631257549	0.659158374102549	0.877716234133937	0.901131823246076	0.818770815523054	0.759446742420148	0.84193754412503	0.768228665542298	0.788748090276387	1	0.740440621712387	0.800875857382224	0.7861928243636	0.794486768499784	0.41917690761457	0.77098522132632	0.907282587329289	0.842886724887176	0.80628610908167	0.870177573049222	0.889702927379716	0.831295999357588	0.927490485527872	0.495099408614826	0.878333060081251	0.891019133514325	0.852907015459055	0.89899660608801	0.899323441704917	0.745155420121266	0.912272690195441	0.726069109855783	0.65790944942952	0.87950264089745	0.889435052866196	0.646589061848778	0.754992156067665	0.97609157938631	0.91329837788801	0.713693448163081	0.894919396433829	0.792430046932011	0.890418889798093	0.532799920273543	0.816835274665392	0.656508335355522	0.863618748558419	0.641693508334926	0.865411141038991	0.812031096773513	0.671151178500181	0.312504389380737
TLR1	0.922660701118234	0.85147424020541	0.882818949421403	0.896444904520615	0.930755463036349	0.922867517063117	0.804757708230621	0.881820075014318	0.919247100051743	0.835912603713198	0.888157601236127	0.930884254824814	0.833458667999337	0.857469486069146	0.929562314633631	0.828137303888138	0.842970623728961	0.781361949948374	0.824127582912774	0.936207105548143	0.88720533740293	0.885147842859267	0.895599459803773	0.905153009764547	0.89825737122451	0.890932686131625	0.884460408978878	0.823815374220444	0.868922949342609	0.834753971660998	0.741863117489392	0.909699357525924	0.699267434892519	0.920404632283632	0.887367841681851	0.8108185712334	0.940180067996128	0.852681112980812	0.901202160164139	0.873073840347609	0.883066897033409	0.905439561542556	0.876177142211372	0.710978391624313	0.823199155020526	0.901219007004368	0.910140588332025	0.835980152701629	0.791451589213398	0.892518242037922	0.910256964902201	0.912770684613838	0.89480413147405	0.907998745036622	0.897368329716068	0.923475433560714	0.843107244349405	0.897400862514007	0.911723163850022	0.848548536832525	0.93842899419806	0.848441171748638	0.706763329941263	0.878325698714076	0.740440621712387	1	0.826348089589048	0.883013599758289	0.711289300936203	0.632406548965266	0.876772787324495	0.914505525986163	0.895697182861036	0.894373096746438	0.841443185787736	0.875457524746805	0.957580188448871	0.805613593855056	0.690099793233386	0.896427883207864	0.907645202552781	0.895236173999159	0.871100470541606	0.89743849999595	0.843050443816538	0.891342607242815	0.834406118153778	0.729070318607352	0.883470905950672	0.817406500829638	0.864329597297441	0.757215905654775	0.766498189788177	0.899119109628593	0.8158516763803	0.907210498554508	0.855444990328639	0.86728022047193	0.686302234956173	0.838056820052451	0.821057817421396	0.898725389564876	0.893406219136147	0.838128779277564	0.921658903375971	0.849341712149872	0.418401979857884
P2RY6	0.853242437918976	0.921523499651754	0.857234415400811	0.825577582092243	0.825066986057508	0.885041570636033	0.802366037742926	0.852352802167508	0.898975286721222	0.721253924563657	0.858999772803954	0.801350304555232	0.877528861527671	0.874855664373526	0.864636374930312	0.856717476904173	0.657456289800009	0.579879395524611	0.690925089221635	0.836916727014588	0.806780218924093	0.796726771228319	0.821338648964568	0.857441039982358	0.852064267080065	0.842281121283879	0.817547765817513	0.834616949176346	0.869343163585709	0.756062556038513	0.528935473691113	0.873779773925977	0.714641581511978	0.856372498735585	0.846453434550359	0.859858378027683	0.841717852625578	0.864807313811789	0.851044530858166	0.809849176494296	0.831308901532214	0.843410689806787	0.820579813987817	0.701006487642807	0.840278706173219	0.819658040759671	0.812923995290753	0.815287527475666	0.794575450235374	0.85308154799876	0.858907759537073	0.837355716180099	0.765710670559584	0.821123054019309	0.747763414269912	0.815048380003857	0.739559981696632	0.849758097310837	0.829910897502469	0.831746649227062	0.782576940698232	0.886965486045838	0.800032228448006	0.831527203192722	0.800875857382224	0.826348089589048	1	0.887044009905216	0.853517781478911	0.429759713405025	0.718554385604269	0.867499292777007	0.820690824345954	0.776169150234959	0.798228891466438	0.797235261728279	0.852448504657017	0.823710518513758	0.541532592915149	0.821632379639827	0.862963484759208	0.848681236117734	0.875868825619909	0.820277516086119	0.776714195551568	0.809027202990013	0.783194888871473	0.661027181592076	0.823686277872417	0.774884409714496	0.736784595966823	0.756470826706751	0.80197588770493	0.855588650406608	0.701874457623796	0.878519560071985	0.823206057076312	0.822841756214169	0.531611458126084	0.78855811807058	0.651219281511392	0.891069175953625	0.72443063819737	0.800168517006669	0.815849218427777	0.712275415082847	0.288485959401819
PLD2	0.880933607598119	0.874302400839973	0.885173334939771	0.863837049477287	0.878124979171513	0.91397094609971	0.848745036991389	0.851252918720013	0.900289203132276	0.82055284786366	0.881569150923629	0.861903598749961	0.861540595692798	0.868677004942516	0.888571651908991	0.852428947799091	0.750046931798541	0.626163437635167	0.750765057115256	0.875510793371012	0.842924978067747	0.841251908036033	0.871074838365684	0.879859982230437	0.875899821244862	0.882904946417399	0.849616101406205	0.853244772798936	0.896618565316241	0.824440840025249	0.649145489874546	0.880777567201028	0.74237347727802	0.864635215046783	0.891033955629932	0.836444498937926	0.88154580273812	0.8655468156522	0.882417366894624	0.852005661705823	0.876916618538204	0.87702935303965	0.863512846356568	0.765818937060333	0.816078746301402	0.897569649511422	0.853458223174193	0.812820768450352	0.796739977136062	0.857945235524778	0.878716227359051	0.877164465949785	0.83521393679872	0.902872071594882	0.82086312629522	0.841591068735284	0.820644777904759	0.88112530612575	0.89067507940832	0.872765453316307	0.840039475669286	0.910942445713439	0.805597340880945	0.87673175145214	0.7861928243636	0.883013599758289	0.887044009905216	1	0.807645765225381	0.504862345913644	0.821665845737052	0.883074698855929	0.879066916012083	0.861690085962344	0.865240193329412	0.874873457714099	0.900495607479912	0.83341468152798	0.663218291845394	0.894917770418551	0.885953002621877	0.902021986371943	0.886646559706346	0.886547393313844	0.835958357125177	0.862986339328349	0.846830460120394	0.74428315674766	0.893004464232897	0.811448052701029	0.838972683987724	0.82213641820156	0.811663226103164	0.911134254450625	0.811562531521308	0.903396819049252	0.844391062470387	0.867341240851268	0.694077593761557	0.851459746519619	0.753831187986545	0.898049664496148	0.833985813858356	0.862408556420623	0.90006694864542	0.823340653551056	0.475819601456219
TSPAN15	0.767273106122182	0.841074544220959	0.799854655184112	0.791044710371074	0.739541380586977	0.786772035865929	0.812599142848177	0.731811732250034	0.82190330521612	0.690847550291687	0.804879557156496	0.693008772045738	0.849739856670659	0.852058172617148	0.762173511052163	0.83414167136152	0.486932799313865	0.49349081763957	0.60380649503712	0.746395451802699	0.704826729379903	0.688818601105804	0.746477644370987	0.763380546444367	0.794649568901712	0.765306679853285	0.768794829382609	0.796675149835962	0.856050294833899	0.69181732795755	0.369871057332776	0.801089241950249	0.705980615357074	0.797653239513541	0.81060339416593	0.822491075369345	0.74808811957603	0.817046624237636	0.790939252652947	0.767794460163402	0.806627786297035	0.762680871065821	0.756650340895386	0.751708104735293	0.861052660028915	0.78261576186819	0.722182365615574	0.790684638952297	0.713582144726124	0.761655708364421	0.765078515550291	0.740316457463181	0.639456473075363	0.768049127978641	0.588786104802218	0.670789963472748	0.633040023788444	0.776923024279728	0.784889879179578	0.779995321508719	0.652390416800671	0.831376401554131	0.882432931801463	0.807127499809392	0.794486768499784	0.711289300936203	0.853517781478911	0.807645765225381	1	0.220717124189799	0.661775001719845	0.799403745297724	0.75479311102521	0.702996838422266	0.787459589747428	0.76220354619737	0.77495381770042	0.799960647217486	0.504945670991512	0.765533254762104	0.777059274769393	0.786056831048517	0.836407817658189	0.794167680353181	0.753288677856124	0.768721242023374	0.702587178826616	0.694417355428741	0.790880315867536	0.783331227725754	0.645469976711734	0.799403158889848	0.779872163420423	0.799096899027177	0.696866808157791	0.80445110429586	0.769726801722521	0.715635366954228	0.541246612444119	0.800910696355947	0.534292399332074	0.796421804242484	0.658101073993047	0.773012164115433	0.755541759446012	0.643324670642101	0.333281389141913
ASGR1	0.642022554296647	0.47461051741227	0.531072288377489	0.4918877336044	0.575739053509289	0.579996139142906	0.421836359517306	0.625899871436906	0.608741374122812	0.417000046721816	0.554493038917749	0.597190136212006	0.453056971115718	0.465279850242458	0.675738934842619	0.479649059413076	0.840015619395564	0.635931905096234	0.511489203530411	0.612847228373297	0.625982226776364	0.62206229052141	0.492345604296314	0.649899011546856	0.516836295077759	0.555431590650907	0.50414375458189	0.556511825620233	0.511853051772309	0.528188089244179	0.694950124281632	0.564416877254538	0.463443266197752	0.508101137207482	0.514117992772157	0.388356081693366	0.729502576387742	0.549708893378863	0.56241366381535	0.603645051744584	0.42754500289297	0.638118088347374	0.462508232337531	0.26579537383521	0.241209353759046	0.555658334043685	0.600649072592707	0.410202617543758	0.583201651071988	0.540876698518795	0.553393708818221	0.592521887157095	0.788705448109433	0.582638053353194	0.697910415017717	0.728537415690258	0.524851159551662	0.494817047522542	0.559345315591118	0.425575611181785	0.642082873578695	0.565039296903424	0.257317455799758	0.412964614724322	0.41917690761457	0.632406548965266	0.429759713405025	0.504862345913644	0.220717124189799	1	0.518220592443655	0.536167720664852	0.516315239843422	0.617194816039388	0.38035843605114	0.47908735384307	0.60348897895066	0.465233029588422	0.461892159800629	0.564788949255855	0.664523131430708	0.567922652891744	0.568523279770273	0.510502859824511	0.296565215406274	0.534574665228992	0.676346662235476	0.278509278838223	0.532729556404276	0.54821191452876	0.657174702860735	0.272036886992025	0.500726454370153	0.572018830036456	0.402656373842757	0.575120668394107	0.522836507760408	0.605571118499542	0.415876149762147	0.356508224387511	0.831696681380078	0.660094346269442	0.549523080446519	0.579069789476853	0.595320426306601	0.591127971460418	0.202449631481459
