""	CD74	PLAUR	ITGB2	FPR1	PLXNB2	ENG	C5AR1	TLR2	SORL1	TLR4	PILRA	THBD	TLR7	CD163	STAB1	KCNQ3	LILRB1	TLR1	CD93	LAMP1	ADRB2	PTPRC	SDC2	CCRL2	ITGAM	CXCR4	NRP1	CMKLR1	NCL	ITGB1	HAVCR2	ITGAV	CCR1	CD33	LRP1	RPSA	ACTR2	TREM2	LILRB2	CD44	TGFBR2	CD63	CSF2RA	CSF3R	ADCY7	CD81	BMPR2	ITGB5	LILRB3	LRP10	RHBDF2	NOTCH2	NCSTN	RXRA	PLXND1	GPNMB	SIRPA	APLP2	SCARB1	PECAM1	TREM1	NRP2	SDC3	MERTK	CD69	AXL	PLXDC2	ITGA5	TFRC	ITGA6	UNC5B	TSPAN14	STX4	CD40	ABCA1	PTPRJ	GPR84	FPR3	NECTIN2	IGF2R	CD46	DIP2A	CD47	PTGER4	APP	CADM1	ITGA4	IL6R	JMJD6	C3AR1	TNFRSF14	MCFD2	ITGAX	TRADD	SORT1	TNFRSF1B	RAMP1	PTPRA	RACK1	TNFRSF1A	CANX	CD68	IL2RA	EDNRB	PTPRZ1	LPP	SMAP1	CD4	CD9	CD82	C1QBP
SIRPA	0.0691645598390784	0.639999934239431	0.700530878044387	0.520922216573928	0.538622241872416	0.678948877057416	0.658028315132125	0.53896986643772	0.487681433337143	0.44063397107956	0.589742398899798	0.471065564628818	0.395437219337307	0.579586849205225	0.596843299133695	-0.0509054325710867	0.511197494601169	0.431828211352416	0.411313500189597	0.705412799669119	0.507238414664489	0.373077264035106	0.583814995576592	0.506282608166787	0.545435405765349	-0.207287675914156	0.662780540400267	0.595079919755933	0.465448318552608	0.758626950514957	0.615337589888599	0.771807206381731	0.638517414751032	0.554301294692865	0.78921681291375	0.375234746497109	0.58475954884111	0.705458238502939	0.369189946311773	0.617512107984179	0.637287737496625	0.602853323119404	0.169156671648715	0.243466737264668	0.30420024047268	0.77193156339652	0.578499776953708	0.582272572332432	0.470077894288221	0.609127704452545	0.267214314461573	0.461098907657661	0.697448603512637	0.673133542438048	0.627037191733331	0.623792298799479	1	0.731792646439427	0.6250562522663	-0.120255960650423	0.216153222735609	0.745731175043226	0.60365382714393	0.75546927250818	0.0381192507334088	0.472887195259205	0.563908221395848	0.622420975801181	0.656097731860276	0.405989340887355	0.602430946721163	0.735738752350199	0.471809186798966	0.390381782412987	0.749375488713072	0.671435947877815	0.658119593907841	0.582119052846735	0.568403409224228	0.605841338084625	0.590992669775297	0.38912343282302	0.467718529992489	0.115061199992468	0.563757688852202	0.272458290984455	0.216066422746436	0.696152219894779	0.503811526160347	0.710548766293963	0.390451657309562	0.615553413899266	0.640539601478243	0.401200566860635	0.604744355057451	0.413032029545546	0.702471917645479	0.46748962720516	0.267160406268385	0.65112130364668	0.619473603322311	0.706834851662404	0.405743489604427	0.471324557321717	0.337287203623433	0.544141235476665	0.390638684211613	0.619794282918958	0.582029509976395	0.590466734990144	0.429051107815803
APLP2	0.328957021263987	0.487668295229541	0.823519189435574	0.684549966312691	0.791502751261359	0.893943721711527	0.832242497762652	0.7218040835019	0.0665016699699176	0.577109454258219	0.576885587491522	0.790040002487444	0.253047048993508	0.849227844444794	0.832335324213386	0.0352528988520578	0.77201820804404	0.504859790959371	0.776938045199193	0.912596239085491	0.345640243632174	0.586623430701446	0.555096993791317	0.137991241052845	0.807730716172837	-0.283927995709733	0.854114624607476	0.70225431864303	0.774472726672141	0.834225168118181	0.443211074421547	0.629564182931049	0.832323765377683	0.791838186697325	0.912386049135838	0.672277484887215	0.877731494867915	0.684213521676334	0.711450578966778	0.899956757936224	0.837459373125122	0.920173294556144	-0.141045705286919	-0.151967034571682	0.413249934633936	0.908373138784799	0.700343110352073	0.870950231003947	0.75832044195894	0.774920664878499	-0.0226776053876027	0.621290525305526	0.781119578310975	0.786069294021697	0.640219410565775	0.630977720812708	0.731792646439427	1	0.453044037713333	0.0478175813461202	0.390847441350414	0.68720073619574	0.725849540322452	0.678186021780237	-0.0962447730117509	0.351011615633388	0.304369743901747	0.823739003163743	0.339258492783351	0.323855146980728	0.42033594173221	0.554377516501179	0.218545745992399	0.67901625198795	0.720275882780413	0.788761252311676	0.478106626988604	0.746664299974452	0.815837980902975	0.836309483631184	0.722520778533216	0.354223621293718	0.803553166958992	0.232039664216647	0.6587402778922	0.547438526112057	0.595925717131802	0.662503148585696	0.43592407526883	0.742036893447182	0.68566649954172	0.892396018801383	0.458397605014854	0.730101820876408	0.529245321973836	0.610642127954377	0.391613163325032	0.543436077137699	0.523606369064666	0.851231340040022	0.938366621429951	0.894231195157936	0.767420609961573	0.762755770326422	0.37224547603022	0.692563558378212	0.766129974600182	0.845238934124697	0.667619371178857	0.810304861512604	0.693776751868356
SCARB1	0.163977989172875	0.456408936706719	0.526526903681834	0.39672745593181	0.279970828873292	0.40793958571233	0.375248473058242	0.356863094372224	0.499113737899732	0.246829926043001	0.510627673559673	0.0722833403369481	0.35233829506189	0.265408051851697	0.28885144092345	0.175244073680229	0.336060771804655	0.359614067854128	0.121079347282536	0.344828794120222	0.419726059929409	0.339116717413292	0.393063567440377	0.455643791586073	0.114504361534292	0.119448311965227	0.269491925560134	0.487891785951665	0.294521168290023	0.586878354670177	0.538285180319027	0.720288786926329	0.221899342607908	0.336949453993125	0.531471947338187	0.266772145500601	0.324213615082448	0.559237269027585	0.119359864401677	0.270132077025522	0.425926207836302	0.398917739202648	0.373199655823741	0.357822617132418	0.27358563841511	0.554824280347051	0.5056028216273	0.316739642352127	0.274741365467189	0.495077379153798	0.382230626067189	0.357949089003574	0.433277762367316	0.428218950679208	0.5075448010792	0.351953418538839	0.6250562522663	0.453044037713333	1	0.0859938667050455	-0.071270332738983	0.526554026325835	0.476502506445456	0.611092916855461	0.157271421754891	0.549858095599295	0.624084027094647	0.29991514752291	0.512451756803049	0.414022615168272	0.540070463814737	0.607084395134904	0.505870495315355	0.129643396560237	0.507087633510607	0.461762344281003	0.506331171446269	0.211147182641548	0.328273870722856	0.270997452733641	0.560416788823368	0.453315472369531	0.254692897215539	0.226996554923092	0.49165197202063	0.389738691339688	0.0881712327042246	0.488250898483298	0.46977703047362	0.580257997618554	0.221525382789636	0.359548977934009	0.3517043463753	0.216804671181711	0.599261913911611	0.42070699461848	0.645456544101924	0.470085230580168	0.322523190168308	0.469478831299216	0.377776671214871	0.387245721206821	0.116145588928527	0.288210697593094	0.392257548984698	0.508285054907201	0.329865885837254	0.467630298907951	0.573389190760548	0.220396809631519	0.311048275715315
PECAM1	0.409576682664657	-0.199864720089824	0.0922202735827118	0.0803626832089651	0.133720573034399	0.138100943683571	-0.0892283512392182	-0.0547218057484794	-0.0829381541205382	-0.052426845466277	-0.0576613609410563	-0.104325676075188	0.0272644264113635	-0.0589377644962651	-0.0689226957443198	0.196278752216006	0.132336697221741	0.0485678081190668	0.0993951098188646	-0.056737937538869	-0.0494954935377199	0.429407351082598	0.0383920099656787	-0.175275396182144	-0.139512130280089	0.421366086789926	-0.109610404722943	0.0700802508897394	0.330307948844468	0.271218146208209	0.0363293559951043	0.0625281148239463	-0.115739018611836	0.0869148588793058	-0.0844895709819513	0.39639656229552	0.194298707697286	-0.00476716392364902	0.104696624899304	-0.071137352008407	0.0419943265195214	0.227039851532459	0.0847972869887137	-0.0705643167223763	0.139198669878495	0.0556066359182195	0.235354587151513	-0.00608207597023	0.0422464321507246	0.27167141635128	-0.0712240925294984	0.0672358285487585	0.0300171597559749	-0.00564899501966069	0.151621977134605	-0.176616108697449	-0.120255960650423	0.0478175813461202	0.0859938667050455	1	-0.137710571570543	-0.131447260896961	-0.0240735021699839	-0.16425826111492	0.264774697068702	0.165918986709947	0.0290915424932294	0.168222251998516	-0.197165795172406	0.334915847127581	0.0261872269359551	-0.046264834177868	-0.00520376290981328	0.190848474848549	-0.0956573877979329	0.0846396219296375	-0.189497456948559	-0.142898142363051	0.27622870558283	-0.0466711121842777	0.287439130752606	0.173404727515369	0.257231941424864	0.264284064644664	0.245260680848753	0.490467007711003	0.29196882632536	0.00920731730794751	0.199493248033401	0.00903195670317593	0.163510147717928	0.205653166225543	-0.1555072185242	0.273611347597527	0.103913581947815	0.267317954922116	-0.104052136391407	0.255925154453307	0.495631769631603	0.161645195569976	0.11439610096193	-0.0388082026820367	0.0449194049625102	0.0789515423917407	0.0841171263856562	0.300013083860546	0.289844237278528	0.13604520701518	0.148527907592514	-0.0417886749992859	0.377284527798175
TREM1	-0.271222508231979	0.386067929371137	0.109998609583505	0.020166916068591	0.144015147035038	0.16379433610959	0.399855380704372	0.182103642894551	-0.247566053356179	0.227557484928864	0.0672316167414686	0.528404158150625	-0.17195842443556	0.197124535718372	0.144934874718321	-0.257139942919477	0.131403389991956	0.00252109064933461	0.227830101461089	0.352314724723525	-0.0212120953142188	-0.119298998697535	0.514761539127902	0.0972521930737745	0.411344263302571	-0.376218196371681	0.288413853511392	-0.04762460082302	0.248427787740004	0.244707285807629	-0.113354480124256	0.03545643606147	0.284821698183771	0.113045759898251	0.304120057607403	0.105369685863075	0.223052881851846	-0.0149084569962303	0.285426840451081	0.523861337104433	0.131827732988058	0.329078122705393	-0.391419188983208	-0.234121520230853	-0.166313890447669	0.118117659045602	0.125377978449221	0.180878144441577	0.385018985050135	0.10338197503992	-0.34777210532818	0.351169493252882	0.357324621410169	0.330742619728108	-0.0697758402645141	0.376886024847297	0.216153222735609	0.390847441350414	-0.071270332738983	-0.137710571570543	1	0.203006479396082	0.142218941818704	0.0693999567972188	-0.338218938691109	-0.26045829382905	-0.243283458254428	0.403484602434452	-0.106219723586933	-0.159752905811434	-0.179123628571082	0.0197501461971083	-0.066765292645566	0.207111190351286	0.322620086902828	0.155480501359805	0.0901533668386304	0.243759245623555	0.234664580845457	0.418841927007812	0.0285885887182571	-0.180140257972486	0.214562012462238	-0.168023695252437	0.185715093761217	-0.0647051686654823	0.0366255957787229	0.153003370493426	0.0462356013236878	0.0192648273258933	0.227997106348177	0.349099392961358	0.259806923467787	0.236774972669684	-0.00391893236906033	0.0791324964331189	0.0708308461439896	0.0999537863445324	-0.00082202328473623	0.135012392582166	0.377948457878469	0.338060620981259	0.187640978302944	0.330076508146158	0.0754192422066259	0.13036171025984	0.226101833974765	0.0386781221772676	0.195229227593157	0.550456598053871	0.14693909305703
NRP2	-0.00193301034229182	0.709194079571739	0.627925025765902	0.455828509858854	0.556002394513054	0.626139527505291	0.559872313818101	0.484595231597384	0.488028964289074	0.334245494086009	0.605006724844835	0.458668424908977	0.39352728933397	0.515434000786564	0.506486060577896	-0.113599374160637	0.495562547434921	0.538957919307067	0.354350301457294	0.689740669661145	0.595575511151387	0.36353198984268	0.537884173807099	0.579046823096581	0.536069990628393	-0.286113515727958	0.615472690808498	0.451724889910915	0.48674284728163	0.663237707480813	0.618561730961156	0.712666032392673	0.65880907228336	0.465487587546919	0.777934654675956	0.358825208403907	0.549695956985884	0.561486690543476	0.247233296762415	0.59008761343966	0.65119419388653	0.592149747600794	0.247281660936038	0.356751193932255	0.195470679329754	0.76084789355607	0.594855391150609	0.53087654551003	0.358556514579774	0.634378281954553	0.338339498952578	0.45468657777937	0.642629118487002	0.686784788173634	0.502935906699016	0.586753024661937	0.745731175043226	0.68720073619574	0.526554026325835	-0.131447260896961	0.203006479396082	1	0.61174905803034	0.633602304782587	0.131603071744493	0.392784316911012	0.494192677441936	0.625381234864662	0.685616928317494	0.377173286129601	0.60914962309636	0.628202783164953	0.642351669408641	0.53066184844418	0.68393094823559	0.621821336859735	0.71465430898982	0.502386698058831	0.573163073345672	0.704029417927303	0.502098714515054	0.573612737946444	0.485952370432434	0.271150140929476	0.600470333170364	0.194159295405956	0.129935582854855	0.768517896872166	0.540057224956684	0.591867853404492	0.391739162074587	0.623369729397472	0.748344449829253	0.428131791723974	0.644902439616268	0.280957607384551	0.608782417051499	0.52645978908519	0.214992971467061	0.590176441364341	0.603707430365504	0.668179083847184	0.392905648996547	0.512592311018364	0.400230973017054	0.565839030749589	0.422591490118799	0.593618441644912	0.504038081696857	0.572039414327685	0.443532913714958
SDC3	0.0898899808671893	0.220271364930881	0.477065634040165	0.339232295035756	0.595512790240589	0.576591244104515	0.524445070338241	0.453551569432424	0.126750411444165	0.419102905830497	0.312824078457011	0.443257930596157	0.0957919931554177	0.563578307553644	0.601937903719458	-0.111835548615966	0.408835831234733	0.208343771214883	0.449492583139122	0.639295123041919	0.129897174153691	0.304650524898771	0.484241394889727	0.0451330131816014	0.519609873924605	-0.225014301776986	0.61720335393008	0.494340680553238	0.533508938865668	0.657600563467137	0.234291835972978	0.560905848562571	0.549293910785604	0.415588482442547	0.784343773226481	0.369288375575197	0.574365383956517	0.36392397590594	0.427694845571996	0.631633363637756	0.509078806455692	0.668227906087137	-0.150726211475664	-0.141791104503391	0.247556831633882	0.706267760420175	0.581162824915603	0.622553872138089	0.385062570474429	0.516954431998374	0.00576111152427486	0.547059266306245	0.701729165133548	0.636741637873719	0.620499459969535	0.438931123932592	0.60365382714393	0.725849540322452	0.476502506445456	-0.0240735021699839	0.142218941818704	0.61174905803034	1	0.585971093918428	-0.138528893612971	0.144854467638604	0.143967198449625	0.61700726790027	0.296957213260101	0.308369158278036	0.374272754029176	0.431590524805206	0.146494100052197	0.29602828556284	0.616060758954018	0.57424084570373	0.310132198763988	0.597741657303546	0.618112770923236	0.668105062946864	0.586565809929932	0.475809484166639	0.503115117021045	-0.011737341102336	0.774345302653775	0.508444679353855	0.306199383134934	0.412143124369374	0.216701337512853	0.386941615185351	0.411462406160913	0.675407578752296	0.303470413512387	0.432231178598617	0.642271927724731	0.3390782900434	0.448123373981458	0.738885085626177	0.253747246983184	0.670777043039579	0.674591649294884	0.531396436503375	0.467361602015472	0.730153368800224	0.742549255673034	0.738567937368118	0.537799784271136	0.570800464287662	0.722302871232431	0.634724486598365	0.441573167749748
MERTK	0.165999621557929	0.562791774472996	0.633813769434202	0.562053480154479	0.478451102995658	0.657042836496533	0.695012290092079	0.561956395306927	0.354596592831456	0.539027042301388	0.564142841037364	0.447040347285396	0.453362222943778	0.660462234766618	0.702819742616258	-0.0150155208152344	0.56548601285006	0.397738829139453	0.504098724921237	0.618881482625555	0.41270047856776	0.352308345415172	0.346961206529983	0.394442573991971	0.544302620302491	-0.258164399755986	0.679892900602787	0.664428656784942	0.322102170205555	0.619401873728971	0.509266852165734	0.68937371406275	0.651981755610139	0.561121944829143	0.720844787711627	0.294561849578495	0.541775541738419	0.674901929851627	0.442080398766451	0.55588256007995	0.611997410927547	0.472536884501729	0.152437006273401	0.219698013678578	0.434757523582096	0.746415033605141	0.38834984270239	0.639646210291342	0.467744128811209	0.457230896180938	0.33241446621545	0.373012709529712	0.502253819283786	0.569804340451868	0.72008858587445	0.51122283862188	0.75546927250818	0.678186021780237	0.611092916855461	-0.16425826111492	0.0693999567972188	0.633602304782587	0.585971093918428	1	-0.022411108800169	0.512162727834869	0.530035815282791	0.479679004080149	0.617647734823163	0.212836513936338	0.599682913481262	0.705943021365388	0.413580344332679	0.244080984205683	0.65538453793893	0.633799394251094	0.68010669721505	0.709987157007443	0.411038798512669	0.44359484106394	0.522416700668713	0.402929624438891	0.411579240073681	0.197575365193697	0.317629901492183	0.194494565735631	0.260099620139439	0.603686642600057	0.412095903066088	0.687320990174887	0.344748300932399	0.483049821918484	0.426000106265892	0.358287559377384	0.468220820611419	0.430473513226934	0.527243525423406	0.253418752277176	0.218118119352369	0.577907336835014	0.527396257783142	0.674104645748671	0.436675455010215	0.325373229159878	0.134105802661493	0.407323090832839	0.32273204464495	0.668215259594444	0.433668042184006	0.462635259406095	0.298800009648985
CD69	0.404933450413424	0.0501735236780263	0.256219924035083	0.353603849613131	0.0463945243703698	-0.0304896134931343	-0.193491938050074	-0.0162088052190695	0.503445168910825	-0.344548070940517	0.00102205742964315	-0.318730309663931	0.338664420285549	-0.210879448917796	-0.165973586185561	0.456677771677901	0.208369380122508	0.43056913632005	-0.0939289176209989	-0.20833599855655	0.328833662073568	0.513828558070213	-0.195137560203977	0.315023179935795	-0.302055144485641	0.508555830248134	-0.247202326429131	0.107846541977492	0.0994177072091057	0.138491017817031	0.569232825583476	0.360937900664255	-0.170479938662901	0.0567973782432735	-0.0673003981885613	0.27779578891715	0.0953329173530222	0.33235226274276	-0.301328211663991	-0.276083978562118	0.105908848092698	-0.0430584255388766	0.653512841523956	0.4732812636485	0.310491756185842	0.114565581862491	0.234210736199905	-0.141904654222075	-0.188702741569424	0.139997149360435	0.567092821843676	-0.141965111268492	-0.0982295786193798	-0.0264154358673948	-0.106765700997902	-0.331846759196512	0.0381192507334088	-0.0962447730117509	0.157271421754891	0.264774697068702	-0.338218938691109	0.131603071744493	-0.138528893612971	-0.022411108800169	1	0.471032188080628	0.527500416412823	-0.0360894967758606	0.305624557835286	0.639909753335165	0.411536248068284	0.273875384194197	0.462323041284476	0.012135164018405	-0.250255192258999	0.106125059161832	0.178434589920539	-0.32205816084803	0.000708833787616722	-0.172243343986855	0.155375512966659	0.365957257191273	0.0297112421394626	0.639098954873325	-0.0133708396777958	0.264210937129284	0.107327313917731	0.198891202112049	0.388917566804416	0.198471328094884	-0.156250769840919	-0.0639564857688949	0.178165079780735	0.044086352105953	0.233078741888456	0.33305671253538	0.159658086175079	0.179610076664331	0.40465336629679	0.114380268077606	-0.0562882222428137	-0.146939265217444	-0.107516223899724	-0.0858395077342633	0.0641018210136754	0.209444006813655	0.144781825123428	0.182953815296868	0.0806175148621661	-0.267262354050579	0.10792289283446
AXL	0.522664401906658	0.348249509188205	0.600517481006376	0.685317101675052	0.38552090063552	0.448641471777185	0.240640818403973	0.368493052323802	0.502207435000854	0.177208989955011	0.549432778995683	0.0534403194338717	0.618625464838664	0.331089478751567	0.341473749787611	0.367094570598606	0.570849178157142	0.53962233783473	0.295874511966008	0.28652562233222	0.486360927752664	0.551801171416149	-0.0220882029861645	0.406474194353268	0.0957926629295548	0.173853478935615	0.285837466381555	0.525332244915024	0.252496914473043	0.477348100680815	0.711470173068316	0.652468340900924	0.330479131843355	0.529541252734103	0.388928268584041	0.411021235223418	0.393455606799234	0.793159727064889	0.101477089885797	0.122555637663118	0.531990684917157	0.322556991064696	0.50189604478041	0.419097381255284	0.553155347885279	0.553561882070421	0.354128108964355	0.32363099034526	0.233621763117011	0.512855850607482	0.498917415552003	0.158679158009408	0.216605806601276	0.203221361287481	0.361757020426761	0.172098464273647	0.472887195259205	0.351011615633388	0.549858095599295	0.165918986709947	-0.26045829382905	0.392784316911012	0.144854467638604	0.512162727834869	0.471032188080628	1	0.772044449583114	0.141003129868253	0.508832022606814	0.504011303189183	0.628320801620339	0.580699386268343	0.523492615084367	0.261525025097428	0.329566412800421	0.440430040589614	0.493830068306084	0.169669781584104	0.231356031024688	0.102482305098473	0.448655780596004	0.411446795622675	0.311133537404849	0.578463282122299	0.124969421527614	0.376278418433231	0.268291890415476	0.4196301296618	0.576429772014703	0.673538183307188	0.23795060813441	0.214856439133933	0.239196293153321	0.270879305442523	0.304213366185482	0.482051295338804	0.389261598936299	0.156865527709146	0.491084636122485	0.501772043043316	0.28792359358763	0.406407525320022	0.28135256707104	0.0873295950263197	-0.0249774868916583	0.264573163691067	0.221673171238284	0.566296431029072	0.241496724240466	0.0753643227749146	0.298352524840388
PLXDC2	0.288622987870334	0.556312149830276	0.577128608070091	0.63511922094308	0.241714084345979	0.327634456436713	0.268532545964186	0.265121960674426	0.779430905424636	0.102612591676169	0.563726140759818	-0.0291199410110406	0.603088766300149	0.189003436425737	0.220038303243109	0.379714548452442	0.454667840975867	0.580215821450988	0.0741061508124973	0.222963932248014	0.663152117593774	0.449377069013186	0.09232340866491	0.646291197820598	0.00253120237329782	0.191951893907785	0.120446683452695	0.475601126530359	0.121211389483485	0.409706351722294	0.823792919353636	0.718334301437294	0.218977669919828	0.320653684505705	0.402553183997085	0.187024002086851	0.255893056449523	0.768927761497592	-0.058371315644768	0.0558099841695026	0.40453711634032	0.178146204337768	0.717477233325683	0.672720101625397	0.419135878667249	0.551035861475676	0.421325942386407	0.155991188769822	0.168997044242089	0.41645164606461	0.726739925786194	-0.00619106475634274	0.211788230522833	0.325405593641248	0.283470823248811	0.199851543860661	0.563908221395848	0.304369743901747	0.624084027094647	0.0290915424932294	-0.243283458254428	0.494192677441936	0.143967198449625	0.530035815282791	0.527500416412823	0.772044449583114	1	0.154271579991791	0.746257473569111	0.557555121509824	0.696044892803786	0.6653000494244	0.747499982737891	0.170685308144289	0.325181731807139	0.424540856984856	0.647324626425815	0.0368412599980801	0.128124724962775	0.122645056002555	0.388872008829291	0.488006449328303	0.141739664101276	0.565861324400912	0.133865823334321	0.24401594327713	0.0173489323206625	0.601219587274113	0.666471337814343	0.709950445175673	0.0682823299389448	0.129567385864651	0.501959402561263	0.0301492459740293	0.500078482516798	0.45535722162906	0.59115584927053	0.213024471076291	0.291149480862679	0.386891650978462	0.194660617706415	0.329955497765325	0.0743945488363765	0.0265605519550987	0.0915554191913714	0.297443261307038	0.166967238669121	0.467099258208332	0.254543603514827	-0.0122142557489099	0.144123633091851
ITGA5	0.205119675325648	0.418825219455374	0.685905826332012	0.436409859513291	0.751214711850266	0.782189111117813	0.670423515819777	0.481456239587994	0.0302134222759478	0.393870240690033	0.299713054464692	0.711881243390874	0.129234746105285	0.62538869760254	0.610161952124139	-0.00203443512488082	0.570343003764555	0.415480175534544	0.631540726322704	0.743498557837851	0.270608469316408	0.507396519761143	0.604847909903173	0.155764445857821	0.737878449768168	-0.205937969461175	0.687449319752646	0.482606175288346	0.84556673117017	0.816350885001382	0.308931210567906	0.504358777754347	0.679653631638568	0.618485495317203	0.723238279484053	0.689790746128566	0.784020699453199	0.46464849183664	0.603530466951791	0.803573319531373	0.624724353622515	0.814447194274966	-0.17315382017501	-0.176176365519362	0.251469471657148	0.747354753491863	0.695572476816883	0.688283875607006	0.523426594284194	0.681027231194193	-0.119078158657607	0.563357988063799	0.753486263278565	0.745209478786898	0.58786630420508	0.508682631200332	0.622420975801181	0.823739003163743	0.29991514752291	0.168222251998516	0.403484602434452	0.625381234864662	0.61700726790027	0.479679004080149	-0.0360894967758606	0.141003129868253	0.154271579991791	1	0.208570451108957	0.352108700164051	0.346001433734655	0.466060655169791	0.214881802905709	0.64269234055283	0.546699994868265	0.645450850195103	0.380444786182998	0.585111544375415	0.832393830902964	0.76855557358353	0.588785540956472	0.349319493437328	0.768589293343036	0.186430472317091	0.672972483026021	0.477854771469353	0.511227134441821	0.591782586763455	0.386675467843365	0.532184203253947	0.572838205164519	0.854084758945864	0.435163715136684	0.615395423260608	0.556514535574925	0.473158103969575	0.372119288369058	0.554906962593243	0.502241672928971	0.688794975209069	0.831253422786804	0.710001685113377	0.574801372562421	0.642929590885961	0.356992287589954	0.719029821692709	0.675920164848358	0.671856580591578	0.671102632806151	0.802581987634573	0.766971002243742
TFRC	-0.121708757343581	0.659461401173362	0.41543552076182	0.416305702615576	0.176296242823498	0.316962568913512	0.259483913127959	0.237072571512803	0.78448969451457	0.0723351409730877	0.497806529202825	-0.00104799261235867	0.518393754086373	0.191566286120439	0.25254683065031	-0.0711399383157597	0.268588953010676	0.392638946889139	-0.00852786582901314	0.298490960562879	0.668001879472604	0.216929143254679	0.304002676753605	0.737586433216109	0.113915718139423	-0.130828311779455	0.251643696849407	0.34654583180395	0.0712606278782479	0.380627652322197	0.753854312945876	0.726933305672983	0.283684109397292	0.215448904894962	0.471456247223535	-0.000141279027990259	0.19468081292289	0.57257942446012	-0.0902652922340728	0.115771439212318	0.3370022393501	0.132975870150594	0.60004566137052	0.707362441155172	0.125521909852991	0.517392421120974	0.288855243940577	0.146173529984076	0.0843306512972801	0.303145388082052	0.741934595546738	-0.0148737013088748	0.273928606857366	0.384525519290188	0.335353174890817	0.328097840103022	0.656097731860276	0.339258492783351	0.512451756803049	-0.197165795172406	-0.106219723586933	0.685616928317494	0.296957213260101	0.617647734823163	0.305624557835286	0.508832022606814	0.746257473569111	0.208570451108957	1	0.403447011903613	0.651910167342176	0.696953967251595	0.759962581450572	0.129658246844971	0.47086915615255	0.531562903617884	0.74370273419005	0.188880980933834	0.18706161594982	0.228280465465385	0.323837850298506	0.506157195022068	0.047458725074167	0.301538151717647	0.265478583460707	-0.0686563281134847	-0.187538285325588	0.686269494732084	0.584564992386081	0.558019774982138	-0.0104566387843854	0.195335527282629	0.702686766515654	0.0216179357593502	0.474560323570226	0.121131863362646	0.708814054764287	0.217912212398632	-0.0367545110371449	0.269388813202321	0.15331904163379	0.328118182685372	-0.0188960135704428	0.112973438730751	0.153022518338291	0.232883918660875	0.0376938010427415	0.344034378993057	0.167373043274574	0.138868036685059	0.073850724456426
ITGA6	0.350935697921392	0.100878577613127	0.495142089737102	0.47714877863534	0.36652249584342	0.310754763510964	0.0542728086106058	0.191821490334885	0.531015986000703	-0.0785058135063779	0.203059960904825	-0.067413518653727	0.337156531640748	0.082009417040273	0.13551680583427	0.317151169556291	0.386429029827909	0.461389765744744	0.116454551034111	0.172435735303352	0.365307547450169	0.579340435671356	0.217991236900024	0.29273365877436	0.00326748788747784	0.253109414977468	0.0925535899988749	0.347483232250839	0.408638308006719	0.561375001245071	0.607237056017959	0.635664256927817	0.106451623395658	0.333751538490297	0.379320532012814	0.466642051104494	0.40391485351455	0.540934563683874	-0.0424649871907436	0.0656141099313514	0.357929193389882	0.365334422071142	0.452689060561494	0.270494439367169	0.319705741909185	0.46436550086885	0.552519343760593	0.169562028128435	0.10341146837277	0.460004546372936	0.413256812955066	0.219668455744474	0.397523633401641	0.264661709796958	0.216831148697188	0.0313479731268183	0.405989340887355	0.323855146980728	0.414022615168272	0.334915847127581	-0.159752905811434	0.377173286129601	0.308369158278036	0.212836513936338	0.639909753335165	0.504011303189183	0.557555121509824	0.352108700164051	0.403447011903613	1	0.528763560510047	0.538710524765119	0.413666625427784	0.237776289954852	0.184299912797971	0.423211943710646	0.235011744052215	-0.00273733176592626	0.393692294292328	0.27047082437965	0.492130746673965	0.490112786542131	0.269195284362695	0.476501748264768	0.440186478630814	0.506649108464981	0.235524604790918	0.391562501218297	0.533579787774479	0.425697902318198	0.0676546494293128	0.329749371358746	0.329797467341791	0.28030444621133	0.500592567984397	0.424327482343899	0.461926174033322	0.572602948098775	0.497268180017356	0.501673530131348	0.32668016613756	0.177722620505465	0.126544171460205	0.352846605465823	0.432094207596533	0.576211598167438	0.376029888567225	0.419526701097417	0.525733862523557	0.139597705005954	0.396743290284836
