""	SIGLEC10	CCR1	CCRL2	FPR1	CD40	TFRC	C5AR1	LILRB1	ITGB2	CD163	SDC4	TNFRSF1A	TLR2	ADGRE2	SIRPA	CD4	ITGB1	HAVCR2	PDE1B	TLR4	KCNQ3	CD86	ENG	CXCR4	CD74	ADRB2	PILRA	TNFRSF14	APLP2	CD81	TREM2	ITGAM	CD72	ITGA5	PLD1	NECTIN2	PLXNB2	IGF2R	CD300LF	TLR7	ITGB5	TLR6	P2RY12	CADM1	TRPM2	TNFRSF10B	ITGAL	TREM1	SCARF1	UNC5B	VSIR	CD9	RXRA	LILRA4	ADCY7	NOTCH2	TLR1	CD33	CD93	TNFRSF1B	SMAP1	SDC2	SORL1	ITGAV	LPP	PTGER4	SCARB1	CANX	C5AR2	SORT1	LRP1	ABCA1	ITGAX	AMFR	C3AR1	CD44	PTPRA	PTPRC	MCFD2	NRP1	CD63	SIGIRR	CD46	CD69	C1QBP	SDC3
CD81	0.436227317365579	0.829500323664544	0.788201734834475	0.379313209365735	0.584860069879924	0.378761993893126	0.792386014811344	0.709311581827878	0.930376255867732	0.667584374049422	0.618245468310942	0.773242986668728	0.566257444969089	0.262491964487388	0.935295072098055	0.918454444273801	0.863121848941394	0.684804723738734	0.674677217143263	0.716730473039459	0.248006952612922	0.743564570679304	0.889001498106557	0.501054865142147	0.653416792440469	0.448774323032723	0.808905952036066	0.861603137020631	0.926160341734859	1	0.805316186054861	0.815742296571189	0.624100612019394	0.629862922059681	0.742804328455044	0.638643771215862	0.709929589239353	0.860764430168382	0.807382617527321	0.694659812186306	0.798081389080769	0.456920563363107	0.149315227763751	0.778277588084914	0.724877490895128	0.581279759027664	0.612004459605035	0.671916583069538	0.560075696262259	0.563745385731241	-0.115770163291959	0.795731646358521	0.816291543571711	0.549735612786967	0.797674951377953	0.764961106908321	0.641203871279281	0.660447970415379	0.0108790719837847	0.600160834816642	0.805994485420385	0.516837139574842	0.52815328563271	0.642659324925216	0.596153202541873	0.651082063447191	0.762270524904676	0.86749337739454	0.261365188249501	0.905202090245879	0.8963762041457	0.822199834209123	0.767269181371134	0.741344708356766	0.842757737439627	0.605591607259624	0.63003905549635	0.505974704059138	0.824888354553069	0.624661681391464	0.8531202925783	0.659977317860134	0.770444181072925	0.0644231819034756	0.613792540223504	0.747228672829414
TREM2	0.580592164829922	0.681347732841764	0.548212591234542	0.637244180259053	0.694560364120542	0.238351255055589	0.417517708330451	0.689059455088533	0.911997061169638	0.300273346572952	0.214105338032184	0.654284077791064	0.666872612408699	0.206970824584921	0.813741409237383	0.782007628954555	0.836836596094748	0.850548290892643	0.593226328972231	0.45577221356076	0.41267535984281	0.720281435886146	0.839043291417559	0.264752650119763	0.485363921517839	0.46266303793173	0.843603340018352	0.583607387939556	0.634291666071933	0.805316186054861	1	0.577876814618836	0.335593146169551	0.53118668250896	0.849473946819882	0.45922317151175	0.448119912258642	0.663349157179682	0.596459067861508	0.555000186734693	0.80443361741713	0.605175568436561	0.480079810526181	0.492515172167987	0.720456244608702	0.345285745391637	0.700843465629058	0.583487220223923	0.600068582660808	0.531775781425781	-0.0348640795830265	0.787254859450363	0.574028681552061	0.839770917049079	0.726507608582739	0.404086889555271	0.644395843296728	0.612023744995883	-0.0839355786444113	0.330816397230525	0.62609894553229	0.340682559525839	0.819338620168696	0.717880754941947	0.489557127262818	0.48139827440726	0.467596183893723	0.639205939623002	0.0691958929778707	0.77698726730186	0.636485409675204	0.426299722207317	0.779328811941833	0.395882192569852	0.884591647941858	0.221674074192415	0.507825809075823	0.496469129251232	0.687773383418453	0.487682443951003	0.877259816502218	0.531760468982101	0.493403609518721	0.13378455857392	0.5887720471701	0.354794341022631
ITGAM	0.360277303227186	0.697602117648393	0.743735215013446	0.392752843273733	0.522445589136907	0.433561930749051	0.761357888569133	0.640250613751279	0.773643749885616	0.590895419715824	0.514422912950122	0.69178452127344	0.553429743756435	0.370814322106147	0.776974416068129	0.809077947597214	0.732357187560484	0.590485303270054	0.713672332030333	0.695639997310241	0.234001485807872	0.578066334141456	0.759042775154292	0.458377575429941	0.483574457187117	0.366242450686734	0.694422200549668	0.75042184605448	0.796175207932275	0.815742296571189	0.577876814618836	1	0.501364576985571	0.562600731424012	0.596924988718059	0.597180145224258	0.697850052362751	0.781633115067622	0.614798845960918	0.577873440083399	0.681601927478904	0.410342483330484	0.0848971486312127	0.593402207120863	0.609581451012012	0.606471166268236	0.630818733145762	0.659738716609302	0.47339784661559	0.498719220424905	-0.0136816168079067	0.598122066710327	0.726412719146745	0.421458746659393	0.609259265645502	0.655575878773267	0.557366227792923	0.641565659486715	0.213619077668872	0.668731167154427	0.654436702003246	0.470866954174813	0.363190435588699	0.525949935215698	0.557719326671756	0.638674706187615	0.614116448738074	0.736983569652286	0.382200384379415	0.755109237286918	0.778262981235554	0.691160074675082	0.728745884254291	0.642667407865334	0.631615901816866	0.586384070484576	0.599872340616055	0.52141353987241	0.732597420079948	0.553020928335349	0.631654401019698	0.600176236813873	0.59880277069774	0.145620711055072	0.542643673419769	0.646914446086284
CD72	-0.0611158505506726	0.380351371090732	0.458626814499568	-0.136044942754338	0.0300180297255419	-0.0630719366259543	0.694920769596093	0.186808476808095	0.542739897072454	0.519140224638069	0.800419279223363	0.289564274913206	0.186563212376953	-0.00105295499012314	0.570540163697836	0.506397015935133	0.378522764444024	0.0738513507673393	0.173541039139392	0.575037927630978	-0.246600605682127	0.571815589379113	0.411354808871738	0.493570834302312	0.686439492933746	-0.0511397593492815	0.345367757390259	0.795898913232079	0.758806012788499	0.624100612019394	0.335593146169551	0.501364576985571	1	0.386427109203332	0.228253559253379	0.348094717475287	0.455728274327538	0.588707463243329	0.811019122820815	0.374425410639741	0.248055877177233	0.045281062543783	-0.340206776525392	0.876827103508921	0.311521152853676	0.263016434247998	0.122907700395398	0.444109211113403	0.0756503478163269	0.0330958428670829	-0.207907425919057	0.69451158274091	0.606122879623222	-0.0134599316209335	0.425929269141359	0.75302059890661	0.333892400403182	0.48365895493667	0.147847736500751	0.430473095308332	0.683239402209339	0.123788197893157	-0.0776030991203586	-0.0167171074432617	0.237159553436301	0.293665849462317	0.452158937197124	0.663759225698387	-0.057069245209238	0.447884302105476	0.508909993369459	0.710020770753892	0.146865592226724	0.73056185632626	0.533921099745326	0.758355188013262	0.206712048546092	0.249956087756945	0.574738097679582	0.192189587233051	0.588249318423055	0.472223045559263	0.695633064051935	-0.288651839248597	0.438437586127553	0.541816577314808
ITGA5	0.330808279456305	0.535174722387779	0.583279306728674	0.356059631344847	0.526149931501522	0.386826125985007	0.55807774865316	0.55164938244529	0.631757644027563	0.39118440165332	0.321991473935497	0.607246009921896	0.439789126060422	0.37029545589231	0.649446746704242	0.614557907750325	0.69712320816239	0.483183201173156	0.51356149603392	0.524233739633921	0.210710442627608	0.526787112419118	0.657052112475059	0.460366778039133	0.414124249323554	0.401428025069215	0.572929963404706	0.544732232665388	0.611128304130253	0.629862922059681	0.53118668250896	0.562600731424012	0.386427109203332	1	0.51433071033461	0.509758072576924	0.518167530312237	0.60205598341714	0.496826505572979	0.413996614549801	0.582788160580435	0.238510998748792	0.0524686265348806	0.49730537915678	0.438878209032943	0.53021655557305	0.550006220217416	0.515597918591163	0.436530922149301	0.544240510753956	-0.009933499197633	0.548472309904822	0.601054469587963	0.418649730131435	0.548739075010277	0.538115910820405	0.491301927285237	0.480686036747632	0.261938818222893	0.508630565727211	0.588378539543527	0.498780159271463	0.34237835976904	0.565001713494926	0.569589684490823	0.582836545350107	0.452941962375827	0.650421950942912	0.300717598284482	0.603949859805451	0.633893230225674	0.498408074333443	0.535696738135027	0.438554161817377	0.497735313133702	0.570490430606633	0.61537677107779	0.469998977595249	0.627122025482271	0.524832771125493	0.582840348135391	0.64998155512631	0.492472065694839	0.312682598527497	0.615251675159248	0.507907383014869
PLD1	0.468766611716488	0.591922548613082	0.561208585550886	0.557326325466834	0.686167486826117	0.345113233368098	0.425946351592629	0.635213121484729	0.797469422354473	0.206346122112116	0.162258603347836	0.60245985211384	0.550360716551629	0.312546650053538	0.738804647425837	0.715271104788445	0.785609685967261	0.751987430733298	0.630172442653802	0.372646942216342	0.363360783911219	0.503093732735933	0.823555279360503	0.228940613435137	0.301506152681555	0.400337648273458	0.722800588763988	0.517840386091647	0.566935411977007	0.742804328455044	0.849473946819882	0.596924988718059	0.228253559253379	0.51433071033461	1	0.458385491469684	0.458021223942176	0.656564332327699	0.472014457996767	0.455622675342914	0.80076069607548	0.468738816992882	0.386777442942335	0.403336547986856	0.732261861850519	0.398401249996772	0.714471091139402	0.61210888297155	0.630945114890145	0.510315590734449	-0.192418804020508	0.684984655703229	0.510042656988436	0.814952048622614	0.612748553163862	0.373531441909603	0.527025186612726	0.476590971451089	-0.108636395845296	0.336536039358585	0.531658794864376	0.330190773265803	0.701262940715115	0.692556782594613	0.555427712168581	0.503129462503138	0.434953630953505	0.528706212783936	0.164118661814359	0.712739818700402	0.621784356238068	0.391008927558945	0.833578447663797	0.380377470241554	0.703273855066653	0.184891831050867	0.56922951990247	0.371475877294808	0.626326601482758	0.462341519737501	0.725922923783079	0.436893290723609	0.339794393413602	0.209348631431763	0.514564816444193	0.336101095347727
NECTIN2	0.476186656097738	0.529987188514239	0.600523095971245	0.391180020701919	0.551470302317206	0.394293288045528	0.505960008696672	0.549084202881195	0.580034594430588	0.509660830759849	0.256196259420196	0.766574894948848	0.537489278712595	0.366955464303671	0.597162959013545	0.661911586539954	0.729257020548337	0.496384411589519	0.549247034902834	0.457912673372567	0.412884215923264	0.550505610175656	0.676076553885485	0.437717945298196	0.56037668248382	0.284944244808959	0.573867536475637	0.554945533240025	0.637266144296156	0.638643771215862	0.45922317151175	0.597180145224258	0.348094717475287	0.509758072576924	0.458385491469684	1	0.647448646460322	0.610724221722081	0.380335480730136	0.483492902133372	0.623026227123352	0.335173027114053	0.0761440524595812	0.50286128902697	0.542210983315151	0.578139615942076	0.522172415785269	0.46999169469875	0.46983920727045	0.573952539777819	0.208858657833587	0.461926585259917	0.713811333611063	0.309426463415459	0.559933546452914	0.575924964851686	0.591848919691138	0.545086639330835	0.369225791613556	0.615248303908424	0.697486263304832	0.578472551137167	0.362723682130766	0.587172550231828	0.722813547012229	0.581152195201589	0.554435862346691	0.715910581817346	0.394290335531296	0.673811727029667	0.676213640503272	0.519389802177376	0.560107742212348	0.568274338256498	0.472442308050154	0.453695707696943	0.726520214805128	0.575778242647105	0.640821242422391	0.653029053847529	0.573048672974925	0.602499458272507	0.566456588296076	0.250796813517126	0.648598191725861	0.62776273390061
PLXNB2	0.395073926662799	0.59665019298576	0.649721007027162	0.269781017337755	0.459542208042911	0.378259383182835	0.638996970703605	0.531567375671289	0.629842279471766	0.602370183331139	0.452000384520913	0.702925012465274	0.524424628532466	0.371154389919742	0.689541279929395	0.71450150284329	0.713615494532839	0.481094328643374	0.538940660443993	0.579870115388577	0.284230942184879	0.543186128988163	0.675213444548305	0.477138283474724	0.558203925194367	0.282270000604542	0.543472846668254	0.670473662930304	0.715923962144402	0.709929589239353	0.448119912258642	0.697850052362751	0.455728274327538	0.518167530312237	0.458021223942176	0.647448646460322	1	0.697539189471765	0.498087816575877	0.57772190948407	0.613571599611029	0.356713309850849	0.0143329157720794	0.595395443474821	0.510382168959861	0.623221667850949	0.487601619392611	0.492432224802076	0.437209358286943	0.536910859889037	0.0858623858708741	0.509950825705606	0.690226139158626	0.253020307816032	0.560517008146419	0.68462379659119	0.536773219693168	0.585679024223303	0.228512497295024	0.626684810080356	0.679811670632979	0.544779197478641	0.324822431844834	0.525074219657512	0.667648967462855	0.616960132631383	0.68555743248875	0.744994994920443	0.275666607952147	0.711315643361873	0.7600736020319	0.657271101071049	0.563135724994666	0.646590366107624	0.487680809783188	0.577645291427292	0.675106662428242	0.512578296890447	0.730039479010221	0.610434462845318	0.568320072778175	0.638354183898874	0.607164023915302	0.132903829276812	0.562265258160026	0.693617190937762
IGF2R	0.246780544836765	0.69797988903819	0.666226000574697	0.243365700713504	0.442782548798036	0.238343976493416	0.707363467467905	0.529689630151033	0.803905319915815	0.572239978491359	0.581127080332395	0.683142245431952	0.531351188642485	0.238188433505365	0.843425970973216	0.800817106800817	0.806480061565348	0.52261480294267	0.579481270255099	0.681182564064875	0.107441500493795	0.568865898486889	0.797547238379635	0.380815955623376	0.489648717850781	0.283468587521573	0.665621270165362	0.831579140264525	0.872639730064272	0.860764430168382	0.663349157179682	0.781633115067622	0.588707463243329	0.60205598341714	0.656564332327699	0.610724221722081	0.697539189471765	1	0.706269031145719	0.505997678001521	0.705980709744077	0.373165383351189	0.00447284138305784	0.742830931657386	0.572042394842529	0.54531161781656	0.592308358529892	0.617610175522159	0.473806528049094	0.449048064407312	-0.214510288415447	0.805687474825737	0.722671271902584	0.48804448586031	0.631551884015994	0.755277485805094	0.511655599010868	0.577305910487726	0.080707239718606	0.532310166943774	0.771930535123603	0.530833605123949	0.378739655638553	0.483153292982021	0.657372407827166	0.535527277075099	0.633631881958798	0.833471706955044	0.210114384106354	0.820892556678402	0.78626443058363	0.71878136565806	0.665009936567924	0.712126375745283	0.673140883923722	0.616919974229043	0.64685224118199	0.462106640049041	0.830612725132612	0.511164397794392	0.819102726148974	0.615826420890959	0.685861030879312	0.0395533474729961	0.658880222078544	0.72857117590308
CD300LF	0.0952173232525642	0.627865479455416	0.561260254718506	0.0703408404106811	0.219519962352384	0.0707426672441365	0.721486110154636	0.396096627623528	0.755916054627094	0.55287262816156	0.753299372019477	0.467778517615883	0.329191931149702	0.0112415353037913	0.744092423814636	0.676662037874671	0.572464549067251	0.337564380517231	0.332363639177828	0.636807836719727	-0.126016147569685	0.624574581868366	0.596448421958062	0.473460913774294	0.623580592833379	0.151983021302943	0.554963910161424	0.809626686904233	0.852747802823031	0.807382617527321	0.596459067861508	0.614798845960918	0.811019122820815	0.496826505572979	0.472014457996767	0.380335480730136	0.498087816575877	0.706269031145719	1	0.463150044226185	0.43573245474296	0.234709336764943	-0.122206734642464	0.822906561979401	0.484541026418413	0.358564895248717	0.309523309829278	0.572455990650792	0.244233579746599	0.204046091553862	-0.271497358830836	0.794548471033092	0.643887717203547	0.267504789346484	0.597739012203553	0.724978101020333	0.419684749591191	0.536311567032609	-0.0267660038078167	0.420000221000678	0.711332550562513	0.267525430245322	0.196506062425113	0.235724621160275	0.317886889521636	0.428506174999015	0.549554962954624	0.739819252649834	0.0673369721027574	0.664046898302605	0.650226137371395	0.75713191261176	0.400979822027922	0.709840385789839	0.729226836246582	0.678693028220601	0.329175297279917	0.318772364067482	0.677245773223219	0.303682129850526	0.761961857025341	0.537414242407144	0.736693760872642	-0.181976685825666	0.492116916175819	0.627010818820068
TLR7	0.668818351685402	0.729485138635209	0.692150899152343	0.50941419553256	0.560209764753166	0.528121119067655	0.659505772108369	0.759699340381645	0.650584602700229	0.704162938340597	0.435748311713963	0.701160236501399	0.521718792054146	0.315528379655748	0.715720679004063	0.745729069277151	0.592824866362492	0.636531958885014	0.628969777043985	0.58979921966825	0.403431282682662	0.687922811271184	0.665575341547794	0.534133686042762	0.655428914761499	0.578591255575071	0.757878232130233	0.561496275430455	0.620653523485297	0.694659812186306	0.555000186734693	0.577873440083399	0.374425410639741	0.413996614549801	0.455622675342914	0.483492902133372	0.57772190948407	0.505997678001521	0.463150044226185	1	0.601294342505601	0.475165855740556	0.142546543740658	0.51499037754577	0.616042792044611	0.56366314316279	0.444059845149206	0.441591263563345	0.53151223939417	0.608902501081081	0.33889967943836	0.36851836309346	0.634757251376425	0.311533019784726	0.698620243551713	0.500883031025977	0.609003661788908	0.575640958823448	0.114470061503606	0.587297115038055	0.609910927831333	0.434968385979915	0.476850142396341	0.666134026195223	0.355290114588497	0.636336821039229	0.698978590711531	0.595197354949942	0.37116301628851	0.633363380594853	0.719881424150508	0.696570281809063	0.517671632933963	0.46225366369118	0.638912091863094	0.47151140392467	0.435990766142739	0.507477647370009	0.572366112467529	0.72548871220535	0.49898371470687	0.492188579289867	0.562035713249776	0.173795937566492	0.36018269674495	0.49101863195065
ITGB5	0.607682722629672	0.687249468947513	0.700420906754214	0.581594316878388	0.765093898766977	0.505212114748352	0.523219781361933	0.706923290885987	0.804022573205669	0.406471840356	0.176054510902985	0.746872595951535	0.631794333887657	0.399372528462199	0.805137809657555	0.832700682626973	0.863386941471535	0.786924130463029	0.723220186015383	0.474859778040957	0.518838601355872	0.630264117454455	0.882146975795752	0.314771267378098	0.408179177769223	0.557514599612391	0.797624206918286	0.560140990565235	0.644732420058048	0.798081389080769	0.80443361741713	0.681601927478904	0.248055877177233	0.582788160580435	0.80076069607548	0.623026227123352	0.613571599611029	0.705980709744077	0.43573245474296	0.601294342505601	1	0.49339544643243	0.362646242889103	0.443343351759842	0.70278901140164	0.553099051641952	0.757537311612003	0.639567291574966	0.687005804493909	0.668311461871249	0.0534905756696168	0.612463104689724	0.612096811512195	0.712080827764519	0.644119986307725	0.455136383500201	0.638722984052116	0.57189469707854	0.0353001668465502	0.50705332790845	0.595512445721811	0.535074674394441	0.701858464461918	0.810369151485292	0.642136003228691	0.645965474940591	0.599307710108875	0.648508818558386	0.331016449540808	0.794461683164198	0.751835337069431	0.506063059149905	0.84935753588151	0.445625032156957	0.705344831545559	0.286695375109287	0.670747100650198	0.50336058466121	0.710994296281444	0.675057482643271	0.723663887962439	0.55631538640873	0.409260484391792	0.266823763033273	0.585822585840689	0.495938965894168
TLR6	0.541855170259988	0.447830702742645	0.247815303482782	0.581795250483053	0.440787729163589	0.148024659027552	0.151168157090673	0.546824216074732	0.543316261801664	0.196250374682037	0.051670409560349	0.534588032190088	0.587925707898103	0.103601744429747	0.488312397603357	0.499101436904037	0.526431887343125	0.676852499991638	0.505377332281789	0.235589352629458	0.527448295845032	0.503509712400597	0.51022049465411	0.156429574919043	0.317331966969447	0.374411727417396	0.571111161359582	0.289664271400529	0.360561134437919	0.456920563363107	0.605175568436561	0.410342483330484	0.045281062543783	0.238510998748792	0.468738816992882	0.335173027114053	0.356713309850849	0.373165383351189	0.234709336764943	0.475165855740556	0.49339544643243	1	0.5190398587163	0.232269652340962	0.470098015897017	0.248590432605513	0.538683176480884	0.276600243628415	0.352402301469279	0.407243197828694	0.254042624846273	0.393127792456109	0.328195798611969	0.574436728944021	0.470390331041285	0.180289868711498	0.508095743388537	0.47853267866186	0.00726301512556897	0.284878323646118	0.406736272377897	0.209977763715364	0.689442542639973	0.526667593419641	0.377823733300651	0.261243023122913	0.235138439580661	0.395750940931402	0.185976197212063	0.501738939524407	0.440308238234878	0.195929046149648	0.497556369526892	0.212304141535467	0.580704878723684	0.0131733212742049	0.415864008793754	0.503369835528583	0.437551435384136	0.38828703745634	0.511652268781116	0.303492757689774	0.337098776522877	0.163895919450931	0.388964664609421	0.220049914209611
P2RY12	0.483059249763783	0.172818678529634	0.0475267787354778	0.50889939929953	0.470651720115199	0.118703368761531	-0.222620956508692	0.329521596151417	0.281192352546606	-0.192578809162693	-0.365407921242337	0.275023854230445	0.395341595125938	0.0740692236348795	0.172719955155497	0.187567337295817	0.302116789936157	0.58613441985223	0.292769974315543	-0.0783499615183886	0.485382873692119	0.246569632313074	0.262820629380956	-0.174700877002132	-0.0553839743089995	0.449220320526752	0.302110362623921	-0.147691895861351	-0.050595596489452	0.149315227763751	0.480079810526181	0.0848971486312127	-0.340206776525392	0.0524686265348806	0.386777442942335	0.0761440524595812	0.0143329157720794	0.00447284138305784	-0.122206734642464	0.142546543740658	0.362646242889103	0.5190398587163	1	-0.21797415894544	0.29643517891887	-0.0363790800894483	0.409178569663072	0.00465106624907538	0.373726979441788	0.325844536051222	0.259274362730011	0.0854079407142441	-0.01610570552441	0.591419598012965	0.26664375733999	-0.24613785554141	0.296876569291878	0.145509904076126	-0.264935319725003	-0.0445808405457587	-0.0337220280814614	0.108195267781593	0.724633428112636	0.493832411872234	0.186016041381667	0.073293504791105	0.0106553007146841	0.0102602247545912	0.0398879170796873	0.230984955155342	0.108601643215423	-0.171339537349609	0.408691266582505	-0.249209121294346	0.379987898130449	-0.404168843216349	0.186455323481297	0.214617216962575	0.0589329198972731	0.176740743903959	0.222772549331174	0.0588800943000321	-0.0353650815985163	0.183409817347234	0.10468065771778	-0.114596157342765
CADM1	0.0776737929201544	0.549391725625899	0.530430613576902	0.00839465087842048	0.163263732431818	0.000312397236599747	0.728561608327138	0.335100437074367	0.680380609599048	0.617620008320868	0.825761115479222	0.525678967246141	0.294877174149774	0.0210878109236489	0.71998495553237	0.632509661060534	0.57365955825953	0.271102513893363	0.328763971544611	0.653106491781991	-0.088500806370509	0.632522680821149	0.605486578994485	0.468112003446787	0.709137743440533	0.0829495431694577	0.490184219946822	0.866875718404265	0.880675277906649	0.778277588084914	0.492515172167987	0.593402207120863	0.876827103508921	0.49730537915678	0.403336547986856	0.50286128902697	0.595395443474821	0.742830931657386	0.822906561979401	0.51499037754577	0.443343351759842	0.232269652340962	-0.21797415894544	1	0.435518770318004	0.360087867668401	0.234434125798546	0.471315938767308	0.223895758662493	0.199377324269835	-0.211185260149583	0.778849220359563	0.739033864563712	0.163241366413183	0.570640433091526	0.846292817149178	0.409025929848739	0.534266049636205	0.113269672987761	0.445177632117077	0.805916289741675	0.301070370365762	0.127186729378387	0.200128761272736	0.438750832775138	0.342209517933115	0.620273346092167	0.818366894406124	0.00954470732552121	0.663717784947504	0.720578477698974	0.803638446475402	0.320493470796175	0.825355041854383	0.645233163439933	0.737950844228434	0.469937254280587	0.328588017265208	0.727729921275283	0.393314642161979	0.744139377572603	0.549563862888973	0.821199076391471	-0.238744878789554	0.584753699567476	0.731512282453085
TRPM2	0.625971420124504	0.63253793038026	0.642396664515361	0.576453041473349	0.667533885426754	0.498564863624855	0.530424884677166	0.710739171829002	0.736498835226267	0.388666225234696	0.22824848580783	0.651118992520668	0.621123915973072	0.421550518778308	0.731008186378949	0.74297140292108	0.701990541885866	0.736260055313158	0.628815041897139	0.354705387402214	0.439231207102442	0.609485513407969	0.770814945310494	0.431445633175052	0.496009478880214	0.434422207941092	0.718502920052245	0.490305683382348	0.59007811197198	0.724877490895128	0.720456244608702	0.609581451012012	0.311521152853676	0.438878209032943	0.732261861850519	0.542210983315151	0.510382168959861	0.572042394842529	0.484541026418413	0.616042792044611	0.70278901140164	0.470098015897017	0.29643517891887	0.435518770318004	1	0.509629059406575	0.620538617191977	0.653643773917064	0.600604937619609	0.574546916019524	0.0513344979720276	0.545655423458702	0.552122159885553	0.577381842471505	0.65571643267202	0.383270801337154	0.661932547849885	0.549593800010146	-0.0113079731875822	0.522223966963407	0.541400832022721	0.363993658375034	0.621343475769344	0.701074877397595	0.46859825459868	0.624859944397022	0.551532324283081	0.554137952486743	0.339328901854641	0.690248615822496	0.667892264180556	0.476101387460627	0.745768207975018	0.439159767654548	0.664288143342851	0.286218296679803	0.502864809528517	0.467078524592092	0.602381790444167	0.520438531102622	0.619514703591548	0.470736321730047	0.451031749029618	0.284746651485504	0.450915046866161	0.411627767938313
TNFRSF10B	0.490626229846955	0.631988747072245	0.739343347022245	0.39975777675031	0.516197000953925	0.668443246963757	0.687863279590251	0.653583087079593	0.52124299885708	0.605799665321709	0.337086812067195	0.701844131622864	0.46757484953972	0.595159960194653	0.607242320185377	0.660948828071844	0.601039038158848	0.472313415165689	0.598596680753398	0.51872857355829	0.268705679616125	0.491101382149682	0.631782783540382	0.655777252292274	0.455692205872159	0.501037990040067	0.597080431100532	0.497552612750446	0.56685345356011	0.581279759027664	0.345285745391637	0.606471166268236	0.263016434247998	0.53021655557305	0.398401249996772	0.578139615942076	0.623221667850949	0.54531161781656	0.358564895248717	0.56366314316279	0.553099051641952	0.248590432605513	-0.0363790800894483	0.360087867668401	0.509629059406575	1	0.552872675234989	0.571998881919499	0.484346749773435	0.614801279818352	0.226720726755125	0.316843990805623	0.591076665359406	0.206995656618233	0.504009481754919	0.513782536838359	0.568583901933065	0.52434251123218	0.246849168923634	0.722033371686032	0.537496989593261	0.60959828146275	0.238736773539178	0.588168492401667	0.563906262992926	0.824800385035706	0.644003053418987	0.559854288577506	0.597520269247801	0.601213534630239	0.684106879591892	0.592011682988148	0.570394437777523	0.44458262832052	0.43073429474883	0.565868432834206	0.594675024459243	0.533623156624106	0.570799623879703	0.645967034509995	0.380014745033251	0.589032423263482	0.433943547977544	0.48562561592929	0.456267660265786	0.59676708103006
ITGAL	0.590769837490671	0.54295506407036	0.585924869829578	0.672011805349738	0.744853496889733	0.489994694538452	0.374966769749	0.673689757807437	0.69163602086012	0.20954989447368	0.0319071604880172	0.665802673301906	0.673407774642414	0.536273884495247	0.662161814585452	0.682090514601306	0.778927106218494	0.782271210737188	0.715706952243577	0.31978312372771	0.485125021735301	0.549544415551428	0.777594227114266	0.409380840452004	0.30694689828935	0.476670454418282	0.726562362452538	0.399889778628248	0.479375653842598	0.612004459605035	0.700843465629058	0.630818733145762	0.122907700395398	0.550006220217416	0.714471091139402	0.522172415785269	0.487601619392611	0.592308358529892	0.309523309829278	0.444059845149206	0.757537311612003	0.538683176480884	0.409178569663072	0.234434125798546	0.620538617191977	0.552872675234989	1	0.570433159976138	0.626890433019877	0.60458309948053	0.125475954979594	0.520114112590218	0.472321988085789	0.705361315901833	0.535964797849083	0.283786634848213	0.591641622317715	0.591350004617191	0.136493907200105	0.536726041885642	0.49223673611469	0.426745488662284	0.653879503658101	0.742428401145472	0.646602642717764	0.644456731375822	0.360464716862305	0.516943178502473	0.406719704279855	0.664477367792168	0.579232872377369	0.300607111912357	0.80643859450103	0.290556696632859	0.602234619086607	0.243465398023338	0.642299831348228	0.657034704732768	0.619056838770033	0.536113513994155	0.58528492915348	0.547209861158981	0.317397991832946	0.512575116753023	0.587464661160258	0.313450454394722
TREM1	0.390183856282291	0.60211965747227	0.713078692990453	0.440371260835555	0.545968226221865	0.538101580222799	0.691592228444039	0.564953039671274	0.665506472842066	0.367816580416907	0.334310361563736	0.531140109300209	0.491476456021757	0.465314559258232	0.688868567174368	0.697980945985761	0.627451022895395	0.518738818856829	0.545333185629533	0.419247316952384	0.202489727259204	0.489480338854021	0.690625848006861	0.486177951925229	0.382614478562557	0.361141249184549	0.654885740799897	0.515436890532184	0.671692021053178	0.671916583069538	0.583487220223923	0.659738716609302	0.444109211113403	0.515597918591163	0.61210888297155	0.46999169469875	0.492432224802076	0.617610175522159	0.572455990650792	0.441591263563345	0.639567291574966	0.276600243628415	0.00465106624907538	0.471315938767308	0.653643773917064	0.571998881919499	0.570433159976138	1	0.461319036597058	0.445063662770383	-0.0457983127042108	0.588902816958146	0.579142970693365	0.375781422270769	0.51766393940739	0.449137295308796	0.491804226703374	0.526110706307947	0.129037426450582	0.629335853362339	0.559009737962905	0.479139999366975	0.310165487420966	0.517962647828153	0.431908881313855	0.665797340651199	0.499944376669661	0.585718142020299	0.405746003774646	0.632728509411733	0.643223263267487	0.530574058733362	0.652062236455179	0.493177021177247	0.576591093708862	0.454475914897761	0.463696340676162	0.390145808871372	0.656502304996416	0.409092379242928	0.622341962171787	0.500136323113544	0.373264170553508	0.291307504825394	0.481539444711445	0.494577781693321
