""	EGFR	PARD3	F2R	ADGRV1	AQP1	TNFRSF1A	CD9	CANX	ADCYAP1R1	LRP6	PTPRA	NRCAM	PLXNB1	ITGB8	CADM1	KCNQ5	CD99L2	SMAP1	APLP2	TNFRSF12A	TFRC	NOTCH4	KCNJ10	CD47	ITGB5	EDNRB	INSR	PLXNB2	LPP	NOTCH2	SMAD3	PILRB	AR	TSPAN5	CAV1	AMFR	ABCA1	ADCY1	CHRM3	SDC2	GRIN2B	PODXL	NECTIN2	ITGA3	CNR1	TRAF3	ADORA1	NOTCH1	ACKR3	PDGFRB	IGF1R	TSPAN12	PRTG	ITGAV	FGFR2	LRP1	TNFRSF14	NGFR	TNFRSF19	SLC16A1	LRP8	ADGRE5	RIPK1	SIRPA	NOTCH3	TSPAN17	CD44	ERAP1	MCFD2	CD81	SORT1	RXRA	LRP5	GPR37L1	LRP4	GPR37	RACK1	CD63	NRP1	MRC2	UNC5B	SORL1	ITGB1	TRADD	TSPAN14	SCARB1	CD74
ACKR3	0.687756884904278	0.723018245775761	0.680658237226566	0.429797908481546	0.456358694590871	0.867808314147163	0.558939496782651	0.714803845517623	0.628979504808706	0.595984957872866	0.741204173144562	0.726786542085414	0.698073240378276	0.691469199919483	0.763641692817397	0.775336127096129	0.686951778179977	0.657526446576842	0.698066497689903	0.669867893234002	0.588036165540239	0.558013532531878	0.647929501041036	0.793070245565746	0.700708037971863	0.75647773235074	0.510806827566183	0.633104801361746	0.719751018799171	0.730885047085121	0.707780548156155	0.561803398043614	0.718334445144079	0.66972414355756	0.590556737475799	0.725085548199033	0.668887270808238	0.633581754469168	0.58216185228951	0.735486210713193	0.510209124492037	0.766934429817143	0.742297135661835	0.760782863558358	0.653841231312966	0.633521337399964	0.72919128454245	0.638907287801968	1	0.70231038663315	0.587327299217479	0.488879410292649	0.583595802474349	0.694023855383225	0.551275682595227	0.67373746981869	0.789112613277943	0.492279276146466	0.58065150720618	0.641953133279	0.619943346472018	0.53517911724878	0.72980933513265	0.730127872080368	0.619375420578913	0.683665555334381	0.875396988953984	0.785529502526507	0.726102198146556	0.765445080448221	0.732862247387695	0.698612686474974	0.529066582043595	0.602428156090511	0.659292956519191	0.758816299294167	0.619439231037213	0.690960517898882	0.754160801930475	0.73502824533262	0.572076808974494	0.713951137760821	0.648494742274965	0.665526963530507	0.633963022959234	0.655268436748662	0.494331591964398
PDGFRB	0.596034542712661	0.645722016256188	0.584099757974361	0.752493981858274	0.703274938021198	0.582502372195419	0.368684633785971	0.635698099054141	0.843534753469399	0.657970264367426	0.651383058113024	0.684439048194018	0.832857443146097	0.784003157013306	0.587528555934923	0.696033421924034	0.666898446864803	0.506282670260431	0.61475060175742	0.205991971966015	0.486929059818323	0.326991166329638	0.781101158035466	0.499977899186232	0.618821144768479	0.830937080606753	0.634681431936894	0.62342702987961	0.710899673915489	0.741049816029746	0.718247198976267	0.636710921867085	0.757710913741344	0.562955409891352	0.297951331080436	0.752049384767968	0.731058644002754	0.59682105789222	0.548029106365767	0.698830735500684	0.457890443193466	0.706259673652614	0.575004744374412	0.59569446653863	0.664652408188895	0.56964819573201	0.643352912922479	0.631443899292242	0.70231038663315	1	0.623749092708516	0.396756881029141	0.586105639593179	0.719162449372187	0.702144288034436	0.650032281353582	0.449153833887673	0.444049997623813	0.645913693235539	0.553387350383356	0.571233906156444	0.328389064730317	0.517803926645454	0.794698702370232	0.600415306836848	0.379753245817031	0.547731968483281	0.5797354812333	0.583913448863414	0.601417404360211	0.752303848864756	0.661052963504794	0.602443594766783	0.522352810455242	0.739921265881839	0.682066969088612	0.34887110973555	0.373536438696662	0.409318288886748	0.769753958124095	0.523259584371002	0.756162293747633	0.531784560874693	0.497997635531434	0.615729499824053	0.558748409729752	0.395734669805507
IGF1R	0.518860122521629	0.648332202630576	0.450330321748441	0.508330803039814	0.584852933592379	0.430862676797115	0.217358837885982	0.536182177739567	0.606365610151273	0.66021258329261	0.531720005099074	0.568282155810978	0.742985506233703	0.711097732419504	0.498092191494652	0.591158840935191	0.562130249806215	0.36615683250221	0.521519473854459	0.242314886146268	0.397169447678322	0.232270761779903	0.610079284429192	0.403874772037796	0.462654994058497	0.571507559637006	0.716628619859041	0.59383885386921	0.630039613762746	0.665351478116305	0.705351603315132	0.671299330418247	0.590704388445589	0.397098161183237	0.157737617124342	0.656108072789417	0.62506630556353	0.533757783690848	0.47430401965445	0.5133921314848	0.515125146738027	0.627513236152938	0.340525029328603	0.561675059448152	0.481244966602927	0.459741655118055	0.524953267614372	0.655528185760997	0.587327299217479	0.623749092708516	1	0.286019864307987	0.554684942800671	0.599781539020177	0.482376542158693	0.598855244289977	0.287944200884202	0.394487182428947	0.548347215892511	0.474648760108884	0.537456145116811	0.290522804530443	0.500814900056967	0.632832128788878	0.528321974630138	0.265299347778696	0.470454390470817	0.507916091270183	0.41761414744849	0.391069215665753	0.646475349400998	0.550453401482892	0.643474552583131	0.455140398939723	0.709948176360882	0.601568293136169	0.235183481871239	0.24907741664666	0.410269736022392	0.674991315933874	0.410501287442387	0.71139966078108	0.45733352687052	0.279696720992331	0.613764061958104	0.516588578669376	0.327416708788843
TSPAN12	0.859904186764579	0.665136605126169	0.888852636302594	0.0987092884215258	0.0338718993644157	0.677215514777108	0.918068147345966	0.840977819094697	0.235349658228785	0.6447661561717	0.84382456829898	0.794847740972253	0.531908564301394	0.708593837320345	0.833296357933656	0.629755399711603	0.799843061464918	0.899761557082963	0.843204410651143	0.495272586125173	0.907102367247855	0.795881141126815	0.693257060142451	0.731457963887611	0.845305511643976	0.75512044887042	0.441053324013005	0.73607797682729	0.693544492279914	0.713952815704548	0.687252117308267	0.441373576962836	0.73028727343983	0.893296378182543	0.795230216008758	0.692632952217305	0.643476016999732	0.843975338468952	0.834172228072253	0.675727135729721	0.76924610040103	0.703779811144955	0.581134603342847	0.634712922717163	0.722951841772882	0.732741441576133	0.771010608407486	0.639520944564959	0.488879410292649	0.396756881029141	0.286019864307987	1	0.794607895761146	0.765070622384221	0.598427878611082	0.774739320035036	0.492022081791881	0.884694007337518	0.760224054083066	0.891394162578914	0.737681885697779	0.901115711615374	0.806498926743444	0.710829473163869	0.845731503457732	0.800608389038592	0.560749632598544	0.718491870473542	0.877634132173001	0.821409222756881	0.762253166432113	0.722665597121284	0.623858677314364	0.865402147113928	0.68143752438258	0.74970669592308	0.864134690407401	0.790529048968808	0.48310089682199	0.674199094769107	0.783552289682512	0.664287570790728	0.825458100405056	0.795776968250172	0.689843104505734	0.780024356461401	0.243461431443164
PRTG	0.894633198851546	0.826548400363734	0.857168466167345	0.33548141649791	0.236360730729071	0.682103475373502	0.729295134068266	0.881920589497109	0.407306841480406	0.848687026207707	0.863525644256694	0.876358713529439	0.738295060602246	0.876802754309446	0.850130596254657	0.740768024458383	0.860332916735563	0.81329244382851	0.878504370915502	0.439135801837946	0.849956134003402	0.660129914431067	0.789310173410282	0.711334421436479	0.842174114166488	0.809659561307849	0.77248881405287	0.869855084398773	0.852884324085397	0.860510739093824	0.829523155711862	0.740019855642574	0.860185160509635	0.840085473771713	0.599138597205893	0.836197450026119	0.819698681300858	0.902555923270249	0.882894795032641	0.747931996438807	0.850550289649798	0.85846630891392	0.597767716964248	0.720107166496663	0.800500085915801	0.765606053924772	0.807600111500725	0.797630283313004	0.583595802474349	0.586105639593179	0.554684942800671	0.794607895761146	1	0.886368479849468	0.722853664044076	0.899032382227293	0.476096812453937	0.862664642461145	0.849707355120154	0.890939109565408	0.8759484750184	0.773967044507074	0.790368346099507	0.844538666092123	0.882364813227331	0.670040188534493	0.598331255988478	0.754137579032383	0.816423327559729	0.744258763802314	0.883574377895356	0.799912905717207	0.800799989055752	0.867659661031223	0.861621216981336	0.851262477229131	0.712253738441623	0.665570219392342	0.572627656399514	0.859173855191725	0.821673763243892	0.867653022009796	0.840816441639595	0.67888139880207	0.857761013493662	0.790573791622111	0.377087707741342
ITGAV	0.948916287658374	0.898830805924226	0.914947783926489	0.447200296733001	0.301060342743134	0.816747220415714	0.738981099825913	0.964228568934253	0.513465804724509	0.909637134993287	0.949626615701573	0.979142493953236	0.793250171427967	0.955030116870985	0.918811983385971	0.87560291316381	0.94506891746824	0.863278859411549	0.950897835328751	0.516811574155783	0.889138487005945	0.706692409491119	0.886763455652557	0.807689031765544	0.909092310192024	0.916392792625081	0.767925111740898	0.917366211037263	0.951038579792878	0.947110967854753	0.883961137383518	0.748929423333693	0.93163093680167	0.888328099899863	0.65516177995526	0.929909496958122	0.94014393578431	0.916683486121616	0.908574726673852	0.907828083211139	0.849384984605145	0.901467444984459	0.740769601968687	0.861814839817741	0.888629901925903	0.88959332021287	0.914558060045609	0.837362136546727	0.694023855383225	0.719162449372187	0.599781539020177	0.765070622384221	0.886368479849468	1	0.819980683286704	0.949438874742007	0.627805845638518	0.846910563613949	0.882615152578908	0.931265017189914	0.906063762566927	0.772513299205309	0.874503135023703	0.927590386055853	0.902281559027936	0.740322586928639	0.730934534496255	0.858025908443327	0.893233061550913	0.829502855415142	0.971608335901696	0.866810747180865	0.835845826281009	0.876241758640427	0.934997005443307	0.932078701020992	0.74268852776012	0.734387294845112	0.702201019508828	0.960173469019405	0.844585691957345	0.914626297421116	0.91224833982814	0.799386667862958	0.888238009914776	0.870845334106475	0.487006286828679
FGFR2	0.731813212912671	0.71381004008693	0.718044551104088	0.590577354129224	0.354266762794061	0.611245696565427	0.551903028981098	0.756468654098868	0.533997683223869	0.757615961304885	0.74703473673172	0.809116020888429	0.743924306296829	0.806683436165495	0.699685352928804	0.692783108330782	0.751715969719953	0.644576878022248	0.730750756505299	0.26388383145832	0.670201841683814	0.470719983367946	0.807136699977991	0.593511346595544	0.737936467197543	0.802628434369357	0.656480083330065	0.707407574540393	0.790124763124526	0.790627098913529	0.69460317297542	0.647593077121049	0.808082812099443	0.694831856921266	0.47592424261326	0.778144618226262	0.833488730797657	0.700264459790338	0.705296008068895	0.71102300498608	0.606720989135284	0.766266629808202	0.635604768985794	0.608050022011658	0.779064834494655	0.6722013863578	0.735144682252608	0.609427874571972	0.551275682595227	0.702144288034436	0.482376542158693	0.598427878611082	0.722853664044076	0.819980683286704	1	0.769089777017313	0.481415796531838	0.665056385805565	0.753158840077395	0.735172366511065	0.697968826470673	0.52060030228652	0.654819955571186	0.839723121303287	0.711991500462808	0.511491508199005	0.523378555446297	0.656806686106351	0.705790542608129	0.637905572486717	0.799928428808487	0.652072024243778	0.724079534264519	0.706867334936691	0.803714466704043	0.765131889680484	0.506058662686017	0.498219224142544	0.488907099352713	0.803009615197145	0.710492442522644	0.775570203616449	0.671137388528748	0.603952971171221	0.706468539852313	0.668295927568761	0.34544471589419
LRP1	0.951664129064491	0.884752505088732	0.891635742704764	0.347147741487647	0.275919770326149	0.794783624916083	0.772371279517291	0.959602719801512	0.484031525329803	0.850864185797884	0.952321297159781	0.935736589736384	0.795651432823028	0.905404292846641	0.914953040473835	0.821222938879695	0.93818758357618	0.867705190684981	0.937454001884178	0.48447204105042	0.890957346209854	0.717096793274982	0.854693056941888	0.774852763262054	0.923736099786617	0.881545190502434	0.768306835025001	0.917470665249936	0.891147406699372	0.937664826388268	0.839330283471197	0.735795815878057	0.891483074625528	0.89036226409963	0.638377727502609	0.927620925673564	0.860464318061193	0.933807787060461	0.883354635279113	0.862905863884942	0.859529246451898	0.911414501000655	0.767402758658738	0.847071075237869	0.866004737501631	0.861964844267939	0.900793971368805	0.847673187492145	0.67373746981869	0.650032281353582	0.598855244289977	0.774739320035036	0.899032382227293	0.949438874742007	0.769089777017313	1	0.590396397765752	0.894016560864768	0.847989733334539	0.936042597063562	0.933558846188524	0.802012624472688	0.855135546867154	0.911630365688746	0.936485411006953	0.756926294936327	0.690051170563534	0.850253345884702	0.884802761343033	0.835919532421968	0.936472659797754	0.863949093180867	0.877379477232147	0.94392564655404	0.940250987627824	0.926157390447353	0.769221638108365	0.747491582260839	0.659584976780515	0.937570291878646	0.822995608034121	0.897062963437051	0.900133813773502	0.771478365975947	0.891513057951733	0.874002303277162	0.425745617406704
TNFRSF14	0.662306461202426	0.681571334821215	0.65460859150387	0.0755596980792471	0.0350327424380508	0.910218145273698	0.602405906363922	0.69977142405974	0.253477009400419	0.486745012485963	0.710720750789954	0.711934469110237	0.385093823285264	0.518984258652209	0.781869158065489	0.739824599486506	0.637566667500867	0.695202689361062	0.686874961335618	0.853483349130293	0.613998414852873	0.671833069057727	0.457677558263406	0.8916182602465	0.633262572648174	0.617100723293774	0.250965308883757	0.539481370045783	0.661760672749513	0.600902432594844	0.532058860531981	0.359146768685788	0.608318660302742	0.681703966747796	0.764777932568748	0.57816869943673	0.592742949679478	0.565330836624705	0.562290037422538	0.69441351096667	0.496296216698196	0.678391676110337	0.799305586510452	0.766738519155134	0.615342980016646	0.655252159027156	0.733837178990197	0.416514828920504	0.789112613277943	0.449153833887673	0.287944200884202	0.492022081791881	0.476096812453937	0.627805845638518	0.481415796531838	0.590396397765752	1	0.467123169236565	0.500604926892066	0.643540898664819	0.581744895150502	0.615468666978978	0.761660030410427	0.566875661638131	0.518209338016918	0.794230043437703	0.914463010564293	0.829403748224838	0.748801870323662	0.750006471066553	0.617979165653475	0.574321174889676	0.398469981733428	0.56389946783248	0.483378530256986	0.689191690308001	0.728554644991566	0.830748359687411	0.899435338473125	0.621855625278124	0.584076422422911	0.513505692511488	0.673044568813733	0.778062762605179	0.513384185696816	0.668091780759772	0.507966606450392
NGFR	0.908116264862043	0.755743934544891	0.892209544139338	0.142087794182511	0.0437487677341107	0.685520921916706	0.859981749267106	0.89086015232794	0.259300567983851	0.759984216997628	0.882585563081366	0.851704477801276	0.62533454783453	0.788023474312925	0.862266583246002	0.66602796116809	0.858236502696786	0.881780470896828	0.87591586823134	0.443982559438621	0.929666955379864	0.767309377068717	0.723858599857369	0.713576537400425	0.874539721255496	0.773794010736962	0.601209764187205	0.822890605883571	0.789971510102482	0.812475471821555	0.723905072872114	0.615082970616505	0.797266606150195	0.893727716332793	0.709212540228365	0.786435507629776	0.736944339573133	0.91219280413683	0.90672731876886	0.7301123100197	0.843549713529326	0.764096990559953	0.621147810703635	0.703466335079806	0.79266802687668	0.799262422936537	0.815048325903159	0.73584907955946	0.492279276146466	0.444049997623813	0.394487182428947	0.884694007337518	0.862664642461145	0.846910563613949	0.665056385805565	0.894016560864768	0.467123169236565	1	0.831937231116762	0.93183778382173	0.859768083180355	0.874406738849329	0.803886013928938	0.785005744458166	0.899798530206564	0.771104776174897	0.545343161499723	0.741786136153228	0.868956268664879	0.788972084986922	0.836588110392525	0.786270711669061	0.788926553568471	0.941175914070622	0.814107766294157	0.808340506609244	0.827794438989812	0.753729519737123	0.526732940099205	0.785164768177368	0.846515539236715	0.753403702280068	0.871638695373113	0.753755164116659	0.809822450497791	0.816435286540273	0.272369419611227
TNFRSF19	0.854417125731569	0.762218960993904	0.862658733879481	0.400807464353068	0.191936997018247	0.675216046538744	0.705648739911809	0.862652982594432	0.399911924986303	0.855017701452296	0.835576073966632	0.89369009308935	0.721103877743774	0.886567064420798	0.833718187249894	0.716942674571964	0.812458354725234	0.782419914230411	0.827375180985791	0.435594494913292	0.854426723369062	0.639226386283845	0.765341918741012	0.692401580199255	0.792365208233291	0.823564383188763	0.697456508242738	0.829772625647881	0.877367100425074	0.874954357681778	0.814280830874354	0.742831727122268	0.870287923227688	0.817567307123071	0.620043627377122	0.81114170695187	0.869794116583769	0.885948816132815	0.910891793504297	0.718764047831661	0.800158306248476	0.815295583013763	0.565749332338084	0.69567854888475	0.83484037204982	0.766444315697564	0.794784237936408	0.755203187040302	0.58065150720618	0.645913693235539	0.548347215892511	0.760224054083066	0.849707355120154	0.882615152578908	0.753158840077395	0.847989733334539	0.500604926892066	0.831937231116762	1	0.8684991709877	0.803430353467495	0.736325686481371	0.768939253740221	0.827671062013439	0.826640466521856	0.644647671254345	0.598942484521071	0.750360753024024	0.804851416815592	0.700994631580791	0.872965797310642	0.770050938421968	0.818990618382311	0.834591422188445	0.849116553118461	0.790297079191848	0.671864801606229	0.628795701947779	0.569397882807756	0.843161499902489	0.825003331750818	0.814759954769613	0.808156041385389	0.676916715569574	0.823296226241631	0.777782000772472	0.323681878810525
SLC16A1	0.978827205673225	0.846225266920332	0.955296961732038	0.235045232843745	0.107025293565325	0.828364789975547	0.884751398124886	0.971710128093241	0.336677784061383	0.827708060399253	0.964928150466238	0.948328312248055	0.680620154728501	0.869158222973567	0.957081201421867	0.809930527719843	0.927347843611654	0.947285749531625	0.965026318393754	0.59352292524282	0.963368025463753	0.818108090092779	0.79609162316354	0.853695958296371	0.93451448125784	0.865178861706797	0.662036414348469	0.898429752484292	0.88957722547703	0.889156103734472	0.819368016432734	0.668802023330133	0.883213214854188	0.961837247139135	0.791139180686932	0.864721269317055	0.837633765536678	0.952101647664799	0.936168260982969	0.85093732276005	0.895496550608832	0.869603817768281	0.748391132877361	0.82984951310182	0.856165223086794	0.882681101787154	0.905881292860264	0.789803261371741	0.641953133279	0.553387350383356	0.474648760108884	0.891394162578914	0.890939109565408	0.931265017189914	0.735172366511065	0.936042597063562	0.643540898664819	0.93183778382173	0.8684991709877	1	0.910362028104609	0.911523162082491	0.910431891633006	0.858025624610336	0.926597565529034	0.863517185086401	0.72204663376289	0.870451207034651	0.949288230167811	0.884813707990905	0.924641434680655	0.858943867779641	0.799598017218995	0.951007534236631	0.864827812045481	0.914193766558005	0.886792950104857	0.852859118338923	0.679131152840171	0.875480936469991	0.89554125629077	0.833285371346966	0.946217889362426	0.86785839036513	0.855307836727035	0.901269179882177	0.412442651211407
LRP8	0.927302204425173	0.818135744504341	0.869277887051661	0.268213570590338	0.143512656115534	0.768209561652041	0.732950509713475	0.918164897148302	0.366587804432433	0.839365482565931	0.90267911114346	0.900608830135365	0.720671110314584	0.86180709871708	0.890189230414375	0.796330304551938	0.897001830226584	0.841692440383357	0.9010622993551	0.526933737596878	0.871225744163819	0.698180067819689	0.761803078584963	0.767579191033177	0.856185312059187	0.807229672438027	0.742183497992739	0.905097252342759	0.88474685364731	0.875026199814967	0.821164117369611	0.740799182327976	0.862042943325772	0.862573457518172	0.623128032662156	0.853050192794503	0.837588551743702	0.908656227853535	0.897553014710009	0.819247072252594	0.882359833984375	0.86942780976869	0.692014746116664	0.838942386806742	0.797743213541507	0.836628393635525	0.86680251935082	0.828764591110938	0.619943346472018	0.571233906156444	0.537456145116811	0.737681885697779	0.8759484750184	0.906063762566927	0.697968826470673	0.933558846188524	0.581744895150502	0.859768083180355	0.803430353467495	0.910362028104609	1	0.800748995101789	0.83085640925837	0.837962713598176	0.88628692490382	0.742590771893166	0.673915171097319	0.823793024499851	0.840016360925843	0.779433909784002	0.896364575731883	0.836854089025467	0.810546291739284	0.908887500148758	0.873371930884394	0.875583435475285	0.754120530614088	0.740727182231379	0.645859055869273	0.880034196159125	0.831862849583702	0.85897464051659	0.894328918824766	0.742652838758685	0.863076750380578	0.838324854286246	0.421356304614676
ADGRE5	0.908531128094613	0.689991167994668	0.920087665505846	-0.0189169773178663	-0.0790841950667996	0.773222667729658	0.943521171774084	0.887228053846899	0.147229644863674	0.652617929911453	0.883868761345669	0.81674084385603	0.495502583473771	0.692922385642762	0.901222665681039	0.685295423955033	0.819098892276512	0.949792182031956	0.886545282027683	0.663741251033628	0.938117716670779	0.875557293062922	0.615021480609561	0.835394087526376	0.865727006357264	0.728427782456023	0.44007471237944	0.787003081162413	0.712320527140332	0.724487947938657	0.678648941000767	0.452300120311117	0.71471224495564	0.924587116605611	0.857804202375682	0.714678373957783	0.666934688513764	0.872137712420201	0.848071303864681	0.727003540381826	0.845298613247156	0.731928892875067	0.671485862385161	0.752146884848821	0.710878001708442	0.774050394362235	0.816352931921893	0.692299296767879	0.53517911724878	0.328389064730317	0.290522804530443	0.901115711615374	0.773967044507074	0.772513299205309	0.52060030228652	0.802012624472688	0.615468666978978	0.874406738849329	0.736325686481371	0.911523162082491	0.800748995101789	1	0.880033267546753	0.690856359644051	0.835092747976184	0.907638633575628	0.682908815298971	0.793091796702039	0.911127607918056	0.872055975905497	0.770417564355318	0.741659758531663	0.59930035746885	0.887412447090359	0.673446183679326	0.793127832765513	0.946288272691137	0.900849756620208	0.620018619233819	0.694367676949577	0.825593562527291	0.659381256898065	0.908352960449085	0.863729300365639	0.723817233441323	0.826964709033056	0.364720689884939
RIPK1	0.931012432685478	0.853620668080714	0.914169204777691	0.172560694832584	0.134161378919877	0.890702259206485	0.823731087245036	0.934286961483473	0.325493122089502	0.766293840269853	0.93400919844529	0.912220870976231	0.649814365834869	0.816971415737204	0.946496277466659	0.839300095794381	0.877013272447017	0.917270113208345	0.935065034275212	0.74266805847165	0.893256276512092	0.824853536111197	0.720168488757127	0.914483973328364	0.877428087486394	0.811026741204356	0.561252312874084	0.831258231111654	0.848243087028614	0.85686778975365	0.776949039264712	0.588980516784241	0.810027852523954	0.901030380565824	0.790276082682234	0.825126288101156	0.812430921519436	0.858651692596951	0.843339547112984	0.850299473309774	0.821828496635967	0.846077973855997	0.776986017128404	0.869914936546173	0.783414113202362	0.817121727805509	0.875457303849265	0.754105903807545	0.72980933513265	0.517803926645454	0.500814900056967	0.806498926743444	0.790368346099507	0.874503135023703	0.654819955571186	0.855135546867154	0.761660030410427	0.803886013928938	0.768939253740221	0.910431891633006	0.83085640925837	0.880033267546753	1	0.795455568061733	0.848099000894467	0.874182847797986	0.846047803226194	0.900624311048753	0.93321475345171	0.882767965936197	0.872955549594135	0.803504681711643	0.684884654818232	0.842868211711557	0.784738565581466	0.895107173943114	0.872999445637872	0.885459669346787	0.808827294099026	0.841335991715401	0.825743428187902	0.793242226582053	0.920395681458311	0.871812211079149	0.810698875193181	0.849146324822839	0.501931635757714
SIRPA	0.871346286407627	0.842357241837462	0.854528621647072	0.561495904926875	0.479085799491495	0.763972465933412	0.687791324370009	0.895125089512421	0.657196977947482	0.857677383834446	0.895686299470242	0.907694373442533	0.865551015030139	0.926346603526854	0.854072137633258	0.81820045834071	0.88562278084792	0.793831262260754	0.872648648586745	0.397152128443374	0.795980210542853	0.608865599819027	0.91391039229391	0.728301063541956	0.879012127768939	0.932021179897128	0.766324214324117	0.87170065737819	0.895825786984712	0.910640873192315	0.873089558503356	0.755671545152751	0.912319560953148	0.830400799893092	0.581600601705257	0.925315313961751	0.900592275279477	0.86933452534807	0.813647516128467	0.851803950009562	0.754882905753416	0.881295578113087	0.736217644785568	0.795180338845828	0.828309252284328	0.803156494024577	0.859294343509971	0.82012410096552	0.730127872080368	0.794698702370232	0.632832128788878	0.710829473163869	0.844538666092123	0.927590386055853	0.839723121303287	0.911630365688746	0.566875661638131	0.785005744458166	0.827671062013439	0.858025624610336	0.837962713598176	0.690856359644051	0.795455568061733	1	0.876434479042589	0.674299625680066	0.673932329545139	0.804477764312254	0.83473176182138	0.818363794834602	0.940115931264132	0.846379121998966	0.802182760166815	0.839505890911235	0.913863410470323	0.898796942986853	0.667109296159804	0.648912608382612	0.5969317415964	0.935013749145152	0.798575493484988	0.937862685892387	0.839660006914645	0.729577756965536	0.883090174313355	0.821093802754518	0.557753864964131
NOTCH3	0.934434667418892	0.825903346129727	0.90714018277787	0.300514487502868	0.253979182444073	0.748389991035274	0.816164028617943	0.925269576391146	0.434547885159797	0.807903248277697	0.930072046383401	0.895686497094099	0.743738164338757	0.867938611982586	0.898115792085974	0.774591574677976	0.912480130075627	0.887113557856704	0.925240071840309	0.464763601734576	0.900628126789924	0.730005873872739	0.835191458319154	0.744500538292288	0.914137636654561	0.863605536666685	0.704102681218524	0.874490596740899	0.851723490165929	0.870873179283306	0.836031152918582	0.667062902918494	0.866379572329087	0.901828034450231	0.682473195115365	0.87265252626215	0.804287518273357	0.925547279510484	0.874636618375075	0.827960100459112	0.846579582861003	0.859922692498349	0.702783818612702	0.775742422653021	0.820293367274402	0.835471119429936	0.876137383325755	0.801181838001834	0.619375420578913	0.600415306836848	0.528321974630138	0.845731503457732	0.882364813227331	0.902281559027936	0.711991500462808	0.936485411006953	0.518209338016918	0.899798530206564	0.826640466521856	0.926597565529034	0.88628692490382	0.835092747976184	0.848099000894467	0.876434479042589	1	0.768384566610889	0.637044058207655	0.813195869909132	0.895163522881562	0.838026706213774	0.895609463953884	0.813959955354069	0.797992255855072	0.931443427396694	0.875360830717511	0.892892780655938	0.795952063173183	0.748413318839352	0.571626133242553	0.879049749821722	0.807384162646006	0.865256006929884	0.885241795984496	0.773234716820655	0.854392084095994	0.844146568987769	0.384326289129432
TSPAN17	0.871249302516451	0.700315013826624	0.887089840580821	0.0146790786838202	-0.022312193033393	0.89396761870436	0.91231370603095	0.858723594259183	0.215760976180526	0.572440960681265	0.878784344620717	0.800347554244991	0.465239660685176	0.631905683706549	0.912010121585648	0.747619467573898	0.783254160499276	0.929845640178135	0.863692390995835	0.799015231120314	0.870293172591545	0.873768499345449	0.578956812467511	0.923092127240816	0.850437520294328	0.736421365413876	0.351757260137867	0.703285648688722	0.699791725612911	0.676672555479188	0.622542886502372	0.392737305583974	0.692178620499535	0.915500135734894	0.90317217348121	0.680349515813198	0.630319153773717	0.786221874762098	0.765912535990776	0.772263765887961	0.741329213290854	0.733384845374845	0.799209750202617	0.816018187635561	0.684570882701423	0.753093348523166	0.839967446389289	0.607309597268743	0.683665555334381	0.379753245817031	0.265299347778696	0.800608389038592	0.670040188534493	0.740322586928639	0.511491508199005	0.756926294936327	0.794230043437703	0.771104776174897	0.644647671254345	0.863517185086401	0.742590771893166	0.907638633575628	0.874182847797986	0.674299625680066	0.768384566610889	1	0.836134509315137	0.832907908003572	0.91692786538798	0.924003293534257	0.745305996135754	0.730796841401321	0.535149275792194	0.809345459827455	0.609709302600411	0.80128239836152	0.962671774428854	0.972113755616177	0.744431737582373	0.68274545849456	0.782247582843967	0.598213188714951	0.866076398387757	0.923396917842124	0.646954981984999	0.800623987772601	0.415250613446579
CD44	0.768200092448649	0.771199559765955	0.761852598154248	0.215339368107261	0.225231520371773	0.946777542893708	0.660884757137592	0.785564409010176	0.414786134438017	0.60608748205681	0.799695381580548	0.789985971950084	0.561700252419322	0.669880356210309	0.856433778892421	0.853083037690065	0.724009734993299	0.773049375726374	0.788583379775206	0.899393763521394	0.695620148200646	0.726994912388958	0.560817481285915	0.938012425537305	0.722350090249165	0.724283285237669	0.425371023065304	0.643018426861604	0.753003640452699	0.693039591459904	0.676099371829587	0.471089876369656	0.699054142055449	0.76971872798051	0.753259307033543	0.700135628128033	0.681362398288872	0.673060457255962	0.660774708013877	0.786381568469177	0.60932231904937	0.772558809629411	0.788292508108999	0.852577105506443	0.643565419180623	0.68998422239868	0.796996200245157	0.580166063290171	0.875396988953984	0.547731968483281	0.470454390470817	0.560749632598544	0.598331255988478	0.730934534496255	0.523378555446297	0.690051170563534	0.914463010564293	0.545343161499723	0.598942484521071	0.72204663376289	0.673915171097319	0.682908815298971	0.846047803226194	0.673932329545139	0.637044058207655	0.836134509315137	1	0.853965241352048	0.81909794014795	0.827848731211777	0.739795962655507	0.673360931210657	0.502831886708687	0.628267023247526	0.598012512428164	0.78172786564801	0.778567909107178	0.864581566455146	0.899828003309653	0.732836113665772	0.664268382315138	0.644961965587463	0.763815546828168	0.804521223020335	0.624799931601806	0.737169693486477	0.526157512810814
