""	THY1	C1QBP	EGFR	ITGB8	LRP6	LRP1	MRC2	TNFRSF12A	CHL1	TNFRSF1A	CD47	LRP4	LRP5	VLDLR	LRP8	SDC3	GPR37L1	FZD3	SORT1	CD9	CAV1	CNR1	CD82	NRCAM	CD81	EDNRB	F2R	RIPK1	IGF1R	TSPAN5	ATP5F1B	LPP	ITGAV	ITGA3	NRP1	CD46	TFRC	VANGL2	ABCA1	PTK7	FAS	FGFR1	ITGB1	RAMP1	ADGRV1	ADCYAP1R1	SCARB1	NOTCH1	CELSR2	CD44	TYRO3	FZD7	RYK	MCAM	FZD5	S1PR3	ANTXR1	SORL1	RAMP2	CANX	TRPM3	SDC4	FZD1	RACK1	PTPRS	NOTCH4	KCNJ10	ITGA6	AQP1	NOTCH2	TNFRSF21	MCFD2	SMAP1	PLXNB1	PDE1C	TNFRSF10B	TRAF2	CADM1	PTPRA	NOTCH3	LINGO1	PLXNB2	PDGFRA	TNFRSF19	NCSTN	IGF2R	CALCRL	TSPAN17	TRADD	HMMR	GPC1	SLC16A1	SLC1A5	APLP2	PTPRJ	APLP1	ADGRE5	ACKR3	LIFR	AMFR	CD99L2	NRP2	JMJD6	RXRA	CD63	STX4	EPHB2	PILRB	ERAP1	LAMP1	SIRPA	PTPRZ1	LRP10	TSPAN14	RPSA	NCL	HLA.DPB1	CD74
SORL1	0.522745442871651	0.464925113381269	0.726876171317317	0.719712721677868	0.745868627326773	0.833402512755782	0.865205055021235	0.344204957944839	0.850047896107096	0.796934480349172	0.782537581931906	0.581285746738222	0.606665537892854	0.864657089342079	0.493514430722452	0.885012150114666	0.737586978495949	0.814385855002662	0.870670455446996	0.548456692786958	0.412664740981636	0.852437550758083	0.136173710583026	0.903395732728636	0.763976060868673	0.849952157619605	0.907401177588843	0.817178748967977	0.69745598160738	0.545803693455487	0.477147240668766	0.829588937913062	0.940486250922456	0.799922590661943	0.450410891186735	0.700310415868102	0.702774202615993	0.762009073823763	0.8588262281558	0.77129822553781	0.424340277518463	0.557006623049596	0.692987850897299	0.764334871129389	0.741833279688563	0.808084599859008	0.699995173357981	0.760958999272235	0.807778913068554	0.70375935224385	0.794014672484445	0.881684393203986	0.625282563363979	0.611847370026629	0.753257584221724	0.569444734826222	0.793902626823733	1	0.382525936404636	0.866418587529194	0.610409717188698	0.462905648084311	0.767735512834475	0.401848151711053	0.649130391501807	0.679410344370274	0.796343128415374	0.896849306699852	0.678190702911497	0.898155297813566	0.891339224377303	0.800439023910243	0.74172902221553	0.852086317317562	0.687022775729511	0.552810659116956	0.435265376961867	0.856021165900598	0.853132930168368	0.826590253386439	0.304244557618745	0.868540602531023	0.423153993147043	0.693059530159351	0.817683317429409	0.852074253908095	0.818462516404626	0.685362518466744	0.693890698585426	0.361137522041618	0.821006532823722	0.676900514124135	0.315774136488785	0.848030534146273	0.85721891144055	0.827296863098024	0.423470665683537	0.704734704863392	0.856152102538548	0.842707079066428	0.830427762937301	0.91505895181665	0.380475305611644	0.816565121512751	0.534594585100272	0.699179921401929	0.726676509039419	0.576129836052464	0.804092269251036	0.863196010239278	0.907599883650476	0.790147211498189	0.871460574489777	0.679206953159835	0.509825529201421	0.572107407655925	0.731110162930945	0.736083709543957
RAMP2	0.87933401187344	0.846875837884781	0.709370939319532	0.665351520765385	0.582118959744531	0.646076064557374	0.500025125671585	0.466700764322733	0.48248919640632	0.510371010778209	0.668176544103128	0.606906082751792	0.676819320993989	0.289350262672903	0.68523790130535	0.532323608124595	0.617915906095845	0.632048366333866	0.615296816256504	0.561364654007586	-0.0388490742975481	0.588083636355777	0.747853043931626	0.403970621839185	0.704063849765588	0.349831610828497	0.559648181856179	0.580313992774737	0.210331951516378	0.813763068842246	0.835774528390862	0.470082949061111	0.438099621420808	0.401201456687618	0.0824615663449281	0.510549451249628	0.703309868370245	0.523107574430091	0.116635968473178	0.698435170298548	0.429287589957226	0.451361569294597	0.71700483067935	0.703503333745373	0.0376408658020693	0.194492895341868	0.444214933587995	0.685749425560708	0.701710244984475	0.0795713053502489	0.624274664698529	0.313727191580167	0.742490071059192	0.717749362966102	0.563032104383045	0.315969340243037	0.591782232101646	0.382525936404636	1	0.638803560342191	0.70744912747681	0.235152872614678	0.609290720023534	0.776666339858	0.728917227124699	0.59095386216486	0.406569005488636	0.411185779279496	0.0416300398365831	0.522166156598176	0.529012469865814	0.719919930764713	0.772513560592479	0.436069959751503	0.503421039985445	0.330876368652273	0.723551709147453	0.641721978652743	0.665046428729159	0.456199193286738	0.780701118543716	0.552176802900797	0.525092242386979	0.698474842912373	0.720871761497755	0.480257952502384	0.584191911252467	0.709829726398532	0.557522084579503	0.554134189811488	0.589579398782508	0.604355194542858	0.308316251167433	0.681365417751468	0.526912919235054	0.563559308919444	0.705072135745617	0.642472953755516	0.241533439978694	0.606942750478632	0.653545290756684	0.429942493284639	0.427877666280943	0.60982351332836	0.795172678329589	0.710577473705125	0.703036554092965	0.380712069342355	0.552724660500742	0.678516489869872	0.397645902225	0.564802673632422	0.476767255490102	0.627686038290061	0.82918136941798	0.81285820488887	0.425160922010817	0.438108097279563
CANX	0.766141621016005	0.722512689370051	0.908862602929213	0.87150572415695	0.830787381499644	0.920476381614034	0.921036110237295	0.551417559539071	0.852359629695773	0.80800963941248	0.928471451733042	0.740888723455788	0.787656445917029	0.81265423455817	0.716718960068506	0.830376354044234	0.715678281459763	0.934856986859278	0.904126437298459	0.733656419258396	0.423328866203683	0.945595310390289	0.431450534819064	0.898695973035968	0.827723701382725	0.700450422520765	0.882598006461052	0.911368741748473	0.717030301650748	0.801474895756824	0.722173167225518	0.908542203345201	0.864068651876724	0.818144121065354	0.487553963856989	0.848180096180512	0.906371634680452	0.823890261829255	0.733114165330984	0.897347738868437	0.639489649462893	0.785092796869246	0.895459395001244	0.802472329145697	0.489100036632836	0.592252517439424	0.800224423586499	0.877607796542219	0.894632534096423	0.546015008467431	0.800596095465018	0.817433315740813	0.859560608424598	0.715361133315852	0.849369710503603	0.696179085636714	0.83116688654698	0.866418587529194	0.638803560342191	1	0.829577143638441	0.614396629770937	0.880134767110426	0.693542439272113	0.795106920186858	0.687928173081159	0.677493901346327	0.79977600650087	0.410814131130836	0.913365492237112	0.840119967095435	0.948670366377287	0.905674765923487	0.750761567198619	0.809507835393942	0.678285921410586	0.687203914114098	0.90481737348596	0.932242200378531	0.855250204736325	0.589723974044095	0.927299282455037	0.576456934543066	0.877517488629838	0.917377389649127	0.896007714989421	0.861924100192866	0.832715089201276	0.789140487127421	0.553383406853315	0.894260729456147	0.903885026970919	0.476791269038845	0.979835691319817	0.873724830586601	0.8299217281024	0.680004395628327	0.758388838506832	0.677082572765256	0.920760631875375	0.900505053896258	0.914082321567672	0.620032982617246	0.91394889007605	0.775920552493993	0.871221113953794	0.838853336232151	0.638398214445102	0.876751098245924	0.923773084730984	0.793187152809896	0.837985122380838	0.828673968280113	0.815050213843852	0.752010142538801	0.844682210311654	0.724077166453439	0.736216040802889
TRPM3	0.829196285056226	0.820292398245027	0.887668703688605	0.879423201169276	0.824103386148999	0.774718340772494	0.720616774457454	0.500601952735678	0.625635279803429	0.493911845987807	0.778813925478173	0.796387588416799	0.847294901094637	0.487043846079732	0.894329512437092	0.593894076573227	0.544306548496042	0.850394410200187	0.783173607652667	0.493067683840293	0.0453371203323211	0.818429721005117	0.723958087868289	0.61600649241841	0.616436578522463	0.434862739318072	0.666232632647201	0.780035068375366	0.477695014440307	0.9116060268212	0.803958507467497	0.76899795959052	0.601872557095588	0.58730933122024	0.271890318235885	0.76102894697612	0.861984700681951	0.773732320755217	0.359899569327418	0.827983037164082	0.650249631356153	0.726245824961939	0.87447636992338	0.615143201620653	0.273917567373787	0.271042297502691	0.640680151159575	0.882810970358434	0.85349727393316	0.148893548722724	0.663485515168565	0.524070234839319	0.920808375727944	0.782132739246411	0.738848339088221	0.545003867219356	0.737151460893248	0.610409717188698	0.70744912747681	0.829577143638441	1	0.402343007796976	0.78194376586116	0.719240997027944	0.809238348397162	0.55104732634305	0.454298395218687	0.541547132348241	0.0873134993202313	0.741600504208719	0.592927206791329	0.831831530480478	0.808054742005628	0.546833293228528	0.710366157684283	0.571317896311	0.793497981078516	0.727114559812621	0.785561113255053	0.543783153821673	0.765589446512	0.761966314300514	0.593217412409166	0.899590240249966	0.778857551289054	0.763362007894584	0.745397236968596	0.75690929397397	0.542145103520111	0.717084273876681	0.683013737797458	0.804291769634084	0.425609319664029	0.857591251373027	0.752342257527347	0.607281072591758	0.739133920117966	0.659093818823208	0.388070785495473	0.730039471577021	0.785963605264222	0.643702242012229	0.582143744860945	0.787789788743677	0.809005545614587	0.710928439308283	0.808881131152352	0.705774256348889	0.72675025203453	0.736027285516728	0.49742217505813	0.69857534933389	0.52671774722443	0.834066262985258	0.783862025311025	0.934101988270206	0.551447719480278	0.573809588981288
SDC4	0.333646139379751	0.393971343635702	0.495766653303028	0.309723679988876	0.259320484996439	0.414945913244612	0.633770153394173	0.640451241257108	0.391263539353889	0.612774399767941	0.623241883258299	0.175139488416084	0.298167114882452	0.608427328037718	0.329950524920076	0.291041559811828	0.110656392647268	0.464126983010428	0.398962099992009	0.766386193523049	0.794218463064439	0.512520838264271	0.0579224962910572	0.572405932435495	0.444171434629176	0.142967565917343	0.375038775372754	0.500211782542084	0.565022275280466	0.414971250662804	0.41565169913887	0.607438220965124	0.374602568386646	0.722785615301345	0.757049243358714	0.560785929048598	0.52918537737993	0.321412669825107	0.588004099088862	0.490182936419934	0.578666392173569	0.751395978439859	0.602070938488191	0.347819393815722	0.0747213561578191	0.13900870983604	0.715304600043547	0.335283813951147	0.316772639002413	0.459721216503356	0.211519569941036	0.531190670513537	0.4338557237448	0.143734994067997	0.435428918940651	0.792526854301549	0.23465028557299	0.462905648084311	0.235152872614678	0.614396629770937	0.402343007796976	1	0.556898955273438	0.536518470094657	0.306243846269635	0.327250868924923	0.0617465617774253	0.300232412405232	0.0975930195864858	0.431044990876081	0.346468007679174	0.582518110511587	0.451355213565131	0.215096040542486	0.514897130977332	0.598727106825923	0.396169154714566	0.409762979920016	0.39215995737364	0.625344926852044	0.178345786063597	0.644347109649592	0.0874515748649865	0.460942749227563	0.51528739260654	0.529416465403213	0.384331907977386	0.47448336356327	0.623054914322257	0.268544543340303	0.69166213724566	0.739811332279289	0.570167544281054	0.601307215498385	0.369521545998598	0.530436130974788	0.441185464459161	0.209948066974866	0.200447096557347	0.57408130578328	0.40204205651238	0.639841927927991	0.633230665837293	0.572226578137805	0.537787855330037	0.586620711681246	0.458147536354841	0.335544976314444	0.464849965787044	0.501975782257637	0.335505541473658	0.261795078019398	0.501654617953617	0.427332989167242	0.438029636591185	0.413263892964052	0.451000727725933	0.46075438873321
FZD1	0.715558419539224	0.703877751928186	0.813034644687903	0.771675805281418	0.731864876180595	0.812644773247639	0.850068082760112	0.50064582313653	0.760480183897966	0.751443087765065	0.877428602347673	0.624650934397247	0.718159102488334	0.726351807149677	0.674315791357442	0.727374618625168	0.627630388613725	0.822335990102694	0.850971384959064	0.638769833527898	0.344143058686491	0.829914280635466	0.464014342960595	0.77965345444236	0.77081791298876	0.592816166171828	0.768908298459116	0.807477186756401	0.583969649970366	0.764408552607894	0.710142798246485	0.787112258917995	0.764671886438993	0.746320114737567	0.419199152890847	0.740468054144029	0.769987325435389	0.748397911001926	0.606211825875482	0.833739133010944	0.594238110833544	0.691658108397297	0.857770712312326	0.743895152994413	0.402279182925251	0.496237049744312	0.686696255571789	0.834183568778503	0.819477533783097	0.491873959744041	0.697078373964833	0.751853535753651	0.784002246145204	0.676079532303884	0.77322696058305	0.599198735005292	0.729070735742485	0.767735512834475	0.609290720023534	0.880134767110426	0.78194376586116	0.556898955273438	1	0.651925409970028	0.756776444013664	0.64160455250777	0.581215111789444	0.679219781498831	0.297664285488025	0.819782625476286	0.758279733200024	0.870710863321417	0.821495232024599	0.681166513860511	0.679677065824255	0.580048300935653	0.688395122143588	0.80033551133774	0.82854784148909	0.76702478906888	0.553603950608761	0.863137993235395	0.52681580968692	0.791111496096374	0.866698601166208	0.840127756905278	0.777443416755963	0.755226914046507	0.717322335342463	0.567326946905797	0.84267024060955	0.80656820328128	0.43712398837736	0.900072800784237	0.781121315761648	0.804029261613285	0.628061342347426	0.667606624758938	0.57865200899374	0.846885438220932	0.838523648334073	0.792239752362662	0.540276020540451	0.846119571093808	0.763421707360161	0.796633136482434	0.779616204469033	0.628441734339429	0.776886516898918	0.861398688257046	0.704418904990533	0.713922114214632	0.766198358920232	0.792002994793037	0.725063425988069	0.783344234487518	0.65561186920666	0.673759219387818
RACK1	0.877566606500228	0.936570363859102	0.735101977715947	0.542451936817301	0.443960938257745	0.526910515877502	0.529611521488615	0.702236551374964	0.371925159570771	0.580580581271907	0.701903248336044	0.446187650089472	0.577382859850639	0.381951306165523	0.659955054186011	0.41117604146394	0.43473675571556	0.580029846305396	0.544104135099727	0.789646617014252	0.296893185580309	0.575428392485291	0.67313701323718	0.38786853969567	0.716129563111921	0.219651450945775	0.504247382944539	0.547698196519806	0.21630947638568	0.850363278092183	0.949826388582981	0.484331978709202	0.346170012671824	0.54861087436275	0.264070922229138	0.498801677152779	0.712517527460562	0.441967965984813	0.209022115111129	0.672796039260811	0.649363911885488	0.68374374879414	0.751293128778298	0.655592622747505	-0.0876334760792953	0.102280479763633	0.64468401533235	0.605362162980883	0.591110285319508	0.126696243849267	0.460582546263962	0.345160332213209	0.735200490280133	0.514732309261643	0.495106324779738	0.562269387663167	0.45248696997906	0.401848151711053	0.776666339858	0.693542439272113	0.719240997027944	0.536518470094657	0.651925409970028	1	0.67437607144661	0.446355476798666	0.230031324544281	0.296548040411983	0.0210860104576887	0.477492257899767	0.441324140410851	0.779078293784613	0.7679495560915	0.331889064327858	0.43703278152435	0.510326957079915	0.79277081481914	0.61465702512828	0.574235532582743	0.477590934954018	0.731597147428839	0.633412516546989	0.277674873866458	0.683854496126934	0.733126814572636	0.483448064504524	0.471250369629156	0.741629011452966	0.682640853003965	0.629266814736909	0.70044823887657	0.748197613337279	0.542959505793927	0.716786685195751	0.495118593050571	0.624241941481205	0.788836369948644	0.522945663813962	0.123100389443955	0.645499882564161	0.584720506073771	0.519343531714513	0.690531361461848	0.704364081340327	0.949070380377388	0.77700604726508	0.739756450465674	0.40307818227793	0.481626249516077	0.683053552181347	0.327797704513054	0.359128451495308	0.470354906267904	0.590941378609924	0.960682160899533	0.822299659100747	0.539459291007339	0.553768152565258
PTPRS	0.816237620707343	0.755848127427847	0.852946241643294	0.850244389190134	0.802670380694648	0.813405930686949	0.705523866274349	0.511246157787541	0.65929109862163	0.56457674059553	0.75834574633901	0.752482338049263	0.757088573292945	0.505977096296186	0.708335886145903	0.697587061989858	0.701203008322974	0.812561861366823	0.800318216735658	0.520503482830478	0.0400755984687544	0.769779754999098	0.631913440706954	0.629185107174908	0.702520108720662	0.564030894491283	0.738286298174238	0.779619449937225	0.437277137978931	0.808694833099302	0.762139076440624	0.703221185278359	0.68295900229368	0.628520252677664	0.177379381333755	0.688147073527672	0.78315056312819	0.775464427306291	0.388461078605606	0.774148657785652	0.517469997101197	0.577141199108299	0.776092886792987	0.723405564540744	0.362490293144926	0.407271723429222	0.589353206754874	0.87763641449315	0.837831762088202	0.223033074229469	0.739996937356277	0.540286237034641	0.836919467448461	0.799253634659547	0.736839455572202	0.419297902362044	0.769322329136795	0.649130391501807	0.728917227124699	0.795106920186858	0.809238348397162	0.306243846269635	0.756776444013664	0.67437607144661	1	0.662052755577649	0.61639347599158	0.621207020172101	0.210558258673053	0.776742215544212	0.670462994307498	0.829488642310155	0.819483366371462	0.664550874058883	0.621900031118953	0.553842874286684	0.775822019295666	0.791299644325891	0.817511960273012	0.599166071187657	0.745211043891937	0.748954763016661	0.597076806400423	0.815665662270871	0.809994201813696	0.724426674115802	0.76090306877556	0.769807175413691	0.595405497053233	0.694447355318863	0.680611747047423	0.698009172992457	0.416678189136386	0.830502352758601	0.760009484378713	0.677567813035542	0.738027247619883	0.74580094737686	0.482331106032468	0.766320902715965	0.809232364033424	0.648546257117496	0.532171842404997	0.757981618232518	0.735815513936777	0.757521682515715	0.769781624307735	0.697114590153769	0.692330044290052	0.774055230728796	0.581849695999742	0.738340554872405	0.624731959121984	0.771328938509418	0.755092431062522	0.83840263555602	0.568092369785355	0.594539433072462
NOTCH4	0.567370317214998	0.52365959999533	0.655489730912115	0.61167375143454	0.618824900259998	0.700414410097179	0.65284907324907	0.427944762932601	0.644643776140006	0.677799836725425	0.694430727271405	0.509778311553083	0.551345849977546	0.625673416921978	0.484132099285111	0.710292166270356	0.653520113725119	0.672520604087742	0.744119316432748	0.471578499423529	0.184586675221039	0.661924588211212	0.280067880589366	0.651272552055264	0.713999022154505	0.628793412691632	0.721913118196716	0.702498716017023	0.490275960295237	0.559309918008055	0.531509523736429	0.634056891024154	0.696436387093508	0.611202524804649	0.401967339666321	0.600000822780773	0.631767175941579	0.630104902889653	0.540194441493495	0.66335370236268	0.320409849695891	0.391476959953368	0.680275471186811	0.721929787697725	0.50523255833852	0.566705906244119	0.549380740054688	0.680118261380969	0.690934387917976	0.442615935886521	0.657627459066349	0.610493679104244	0.580232983862071	0.691435387792727	0.619187169561988	0.397842589635718	0.634298717668385	0.679410344370274	0.59095386216486	0.687928173081159	0.55104732634305	0.327250868924923	0.64160455250777	0.446355476798666	0.662052755577649	1	0.624137784664162	0.703811060707845	0.412347686162365	0.692525827937185	0.698116004234471	0.705667147052261	0.685470212088642	0.675844083107533	0.554694859731918	0.511913456409079	0.564804559719936	0.710202362960091	0.723550146148586	0.627218620301559	0.36343705766778	0.712550027144166	0.41496124666697	0.621682220969045	0.735062660532332	0.701940371094691	0.788615028900428	0.629730305917022	0.614760238616683	0.447658431143693	0.677578514058347	0.56182158263967	0.423204217662559	0.713747059632819	0.666655051156968	0.709990738820958	0.49003735340824	0.627461860523479	0.601656204044827	0.717466464923738	0.713070049706966	0.687291930993194	0.438724239789633	0.667270717479445	0.551364140745227	0.682046886183856	0.642597786326348	0.566907372352848	0.660632172529704	0.742624170183009	0.67491908667355	0.650369288250258	0.686463932261883	0.674455562045675	0.540914973506347	0.559058006221055	0.589636772584124	0.610095255879253
KCNJ10	0.492018115334245	0.344891835330527	0.601059294879122	0.698595811108144	0.73423352389718	0.786225163706813	0.65092720003498	0.0561200150774086	0.810971404525662	0.631739802311928	0.583255043066062	0.604585288284161	0.551505079760052	0.637516966005822	0.334151390849315	0.905396294735469	0.898229393745733	0.721196011252039	0.79199172231797	0.329892575279527	0.0616706242071761	0.708224730983029	0.153026087595323	0.750911433033089	0.709475836763268	0.925185961091646	0.871172617047172	0.674277069192648	0.4806649435399	0.410206476038198	0.350639428705187	0.600376848907651	0.878503758735764	0.512946930490045	0.0572785253940018	0.529333060608065	0.547402389420999	0.714864318178242	0.614864941496825	0.629257472713609	0.103414179631703	0.238462561027058	0.45767016291601	0.768369440793202	0.751634961364654	0.848631334734559	0.410404274395429	0.699577836527266	0.764482477064933	0.497739802046988	0.853217881175984	0.715028513288726	0.513893422625043	0.614689419304555	0.660659474271379	0.231482829596133	0.801360870690189	0.796343128415374	0.406569005488636	0.677493901346327	0.454298395218687	0.0617465617774253	0.581215111789444	0.230031324544281	0.61639347599158	0.624137784664162	1	0.874369391485099	0.626962225822452	0.795270406428118	0.864421953726932	0.64098711827705	0.683414759795738	0.871483307408668	0.525578117708833	0.268774594337785	0.29438108721532	0.814531307061864	0.832484637275112	0.702555208976448	0.358604923891979	0.620262332687937	0.553716277274721	0.567553620013754	0.683906241074587	0.649849928596515	0.739469362276428	0.615327800669512	0.527399600118178	0.228124908265573	0.578250208727684	0.409277077269202	0.030152999147441	0.665990172915179	0.784182448117408	0.6703868809705	0.309385090384689	0.741802060416902	0.878079934098777	0.683538067618574	0.767714541017745	0.673819273759412	0.101241758723615	0.646586757017672	0.343033993649342	0.564089175416135	0.5644112559448	0.381836021035009	0.678502193333616	0.747688835427972	0.861542389251709	0.844996322002285	0.755103343402498	0.527556135190425	0.39153623647722	0.456485879654351	0.487523668839414	0.499210494961686
ITGA6	0.488765390704998	0.375062279488842	0.669198877592195	0.731412523038458	0.776142688767394	0.833930932660573	0.759200094181511	0.211066054432393	0.864784501715332	0.714337470824605	0.68735773870316	0.625855000508878	0.601966682693838	0.789381141858911	0.425068908209799	0.931936802554484	0.813500108122792	0.807480302789587	0.848266798400604	0.467456586951745	0.273755832030776	0.829156352870367	0.0997871821469468	0.867548873540976	0.741545356804927	0.937902049447208	0.918899907576911	0.765260580928003	0.646730092440015	0.478458080325438	0.384620433574883	0.751779543568275	0.923136265863958	0.646079268555369	0.331806930123767	0.672060978121849	0.663302194692209	0.760561575470999	0.797855260166249	0.710098637171214	0.269377189059554	0.446599515592484	0.572590716686579	0.763710395114863	0.79641181850039	0.886286090368827	0.594989526906047	0.727446846575592	0.803907827765203	0.598955189076378	0.817012905364169	0.822424735997349	0.59258288780364	0.623757679468945	0.713970232423854	0.453471500071373	0.802378359253193	0.896849306699852	0.411185779279496	0.79977600650087	0.541547132348241	0.300232412405232	0.679219781498831	0.296548040411983	0.621207020172101	0.703811060707845	0.874369391485099	1	0.697243729143649	0.859730492338698	0.903695642741499	0.720576931072943	0.737177827513402	0.853461553025452	0.641378201853765	0.433960983178215	0.332647996380385	0.851028440836159	0.873169017843413	0.795116194253815	0.301632746941592	0.729171451292539	0.483352010363236	0.662009208032851	0.750611099614283	0.773642882682762	0.839471455629771	0.627507828489437	0.590772875977241	0.254178755082503	0.684989813201238	0.594519274648447	0.184905969324118	0.758962551871139	0.824582617000865	0.713564080507441	0.329723734100494	0.734839577995255	0.928481748929095	0.793207387359781	0.803992952655768	0.812073830452286	0.263427167294687	0.734708419808105	0.410504069969217	0.637826052436586	0.626291241757468	0.466097111981289	0.775031895642555	0.798180696175347	0.923365257721266	0.870543518477302	0.81913064862698	0.624438542522293	0.424903601893523	0.524471296487807	0.562548671288192	0.564209834212379
AQP1	0.125323103034034	0.0826533269687903	0.238685527377431	0.242390961815137	0.319210997233576	0.39483641561664	0.384889826491471	-0.0220425880253547	0.50995285600893	0.546733858891521	0.310913346428472	0.172423728631501	0.198096476228043	0.608313505951419	0.115269699401444	0.678259764144282	0.539116689291831	0.354807796835286	0.511287927557033	0.212200422005521	0.269490034223133	0.384510605918961	-0.155816748506144	0.522889189665243	0.510581632966119	0.763868588810216	0.641709727015722	0.353548302540394	0.35789244609945	0.109275469777369	0.0969251179057055	0.336051351789824	0.640539550804437	0.338449986755027	0.134166134018033	0.155780592992795	0.195672007937185	0.35726811743468	0.697465730060793	0.34471989964985	-0.00493440822116391	0.0815156507559338	0.144913411296713	0.508707437459651	0.652971432896874	0.871445753974478	0.244453292515716	0.30521126081289	0.432349424961398	0.680014869162713	0.55597690035821	0.571162974995445	0.142271988380475	0.25707861763673	0.294780887389242	0.195509670012915	0.502128041765322	0.678190702911497	0.0416300398365831	0.410814131130836	0.0873134993202313	0.0975930195864858	0.297664285488025	0.0210860104576887	0.210558258673053	0.412347686162365	0.626962225822452	0.697243729143649	1	0.526281533574658	0.678360401797305	0.364694705890811	0.342074158299532	0.663898025238486	0.266019326566424	0.115652483618376	-0.0150681335119608	0.533069861625506	0.473088137675	0.480998862631512	-0.06508020978874	0.412170084421248	0.13665837677653	0.236822095791837	0.417942466658893	0.380632490626678	0.457000710814218	0.273471051350953	0.333027625130681	-0.0066053392609489	0.407184019749832	0.196216089616831	-0.029934182852072	0.349864765537257	0.41060294498078	0.499969247414087	-0.0213381126048938	0.460108127565699	0.760419278653228	0.500610808006616	0.448255184754332	0.559868453488215	-0.0369722053845059	0.41937703502224	0.113898243257197	0.293580665202646	0.357290985241721	0.164407464461033	0.402231025557589	0.502167533972127	0.729328676844652	0.404491146559711	0.592833782386965	0.266072386256557	0.149727474279642	0.0990516265445817	0.342310912489567	0.317306343137901
NOTCH2	0.643912295190706	0.560559457845406	0.820109206883611	0.865232486435974	0.847047286863392	0.921801141214206	0.891533238915921	0.360448957988403	0.892496733611134	0.76706393437307	0.850194417030887	0.752022859454311	0.758756580315331	0.789142572719028	0.633544774867522	0.890174194923194	0.769234294611912	0.903042257865232	0.936568226044218	0.546310959653135	0.282524887864935	0.900636771449022	0.346204965771904	0.897250088067394	0.785905459427586	0.798396530630192	0.903680976416158	0.874678791585376	0.700375068433383	0.681168553826475	0.568927170459343	0.854447416266949	0.926530466283441	0.755893999215295	0.36483971195271	0.782720220219906	0.777001407628658	0.869096408249426	0.753854981414991	0.849147978307668	0.495376463089692	0.611343294127732	0.785161552820754	0.790472274943565	0.643939609979198	0.716447705316694	0.649986378660317	0.889009433772568	0.894659690434928	0.609651832065355	0.857100956520853	0.852174240511741	0.781600677597556	0.731733005947328	0.839410261031418	0.525812805445609	0.872485181816474	0.898155297813566	0.522166156598176	0.913365492237112	0.741600504208719	0.431044990876081	0.819782625476286	0.477492257899767	0.776742215544212	0.692525827937185	0.795270406428118	0.859730492338698	0.526281533574658	1	0.872133096024592	0.855417459159998	0.836816000744689	0.846858480106848	0.756875795246391	0.577387540196987	0.573195786359603	0.908475638811595	0.927850095123113	0.821173118611443	0.50821611535792	0.894021363593402	0.648785171541182	0.806293861786289	0.870958889569193	0.893656560607002	0.856247801956134	0.78805097003892	0.684509571087392	0.531061754947924	0.803061463591026	0.739827612219309	0.321053251421139	0.907711103799716	0.892700957378269	0.805883886857793	0.557700133678647	0.807601927426307	0.79398747955216	0.883208643588075	0.901704050430662	0.866066200358551	0.437661294307044	0.868657823685655	0.607888543405923	0.772811549234683	0.770971800728542	0.681903883724365	0.855946384409308	0.891609501612108	0.856545891334771	0.872259940376846	0.851423111595972	0.795850542674884	0.595637607758204	0.715268051614018	0.67780688442179	0.694882563136862
TNFRSF21	0.631639215746354	0.544809988979851	0.726398712145025	0.737167175682604	0.754349217783966	0.854686599376546	0.818130201858805	0.2764983680319	0.896883111343945	0.84456124965145	0.791729651071122	0.605447949984053	0.659026092036498	0.800100572536242	0.49759590768737	0.964329319009816	0.880639811744164	0.829571935483729	0.900068737772403	0.554537682920087	0.270150099075698	0.827447401856625	0.231658741489026	0.862222523138959	0.872076924477608	0.909388301668534	0.948200881744344	0.795227837760921	0.571533163821675	0.590501509354884	0.540839074806021	0.734377301893094	0.930690534520089	0.690846259288816	0.253355793782937	0.607796903296357	0.680491702741025	0.737898218273859	0.738857710924999	0.785498487988397	0.308624794782394	0.435531596171252	0.653627513515244	0.886282413051692	0.685485045719293	0.852105389579404	0.585427666774905	0.768428774470453	0.854173707676106	0.673827312213415	0.891404224301503	0.838032328199092	0.637697761951269	0.645477213128146	0.774489114734192	0.449663666655355	0.83595870798031	0.891339224377303	0.529012469865814	0.840119967095435	0.592927206791329	0.346468007679174	0.758279733200024	0.441324140410851	0.670462994307498	0.698116004234471	0.864421953726932	0.903695642741499	0.678360401797305	0.872133096024592	1	0.820450712651635	0.826912973575055	0.89763918036595	0.672864280529652	0.40102292956046	0.449674900732924	0.894295542284279	0.914964215413951	0.853590602907723	0.40149380906131	0.792428475168141	0.532740542537729	0.713026591645687	0.847235537256999	0.764337653001846	0.820436310443097	0.746569279473164	0.711773325474209	0.328823855052231	0.806889492499288	0.62555872874084	0.20330735260058	0.82232528188468	0.825556441026491	0.835303064514667	0.426818852991801	0.786769834033127	0.881054173339631	0.857580483244388	0.868657839958838	0.826591788196894	0.282104015674709	0.812485155817178	0.575378453993201	0.737014838981637	0.719297796841306	0.467240040863342	0.798845479383592	0.90226057596541	0.940269239868994	0.846695440637829	0.893664129837555	0.672502515064803	0.585021573850342	0.620121265953166	0.616219483659927	0.617851171949053
