""	TREM2	SORL1	ITGB2	CD4	CD68	PTGER4	CCR1	C3AR1	CD33	CD81	PTPRC	CD93	ITGAX	CD69	ITGAM	LRP1	PLXDC2	ADRB2	NRP1	ABCA1	LAIR1	SIGIRR	HLA.DPB1	TMIGD3	GPR84	TLR1	CD74	HAVCR2	TLR4	TNFRSF1B	TFRC	ADORA3	CXCR4	ITGB1	C1QBP	RHBDF2	SCARB1	LILRB1	FPR1	CD163	AXL	C5AR1	TNFRSF1A	PLAUR	ITGAV	ALOX5	SORT1	MERTK	IL6R	CD46	ENG	SLC1A5	TLR2	P2RY12	TREM1	TSPAN14	UNC5B	ADCY7	ADGRE2	STAB1	SPN	LPP	CANX	FPR3	PLXNB2	NOTCH2	GPNMB	PILRA	KCNQ3	NRP2	TLR7	SIRPA	PECAM1	NCSTN	RACK1	SMAP1	JMJD6	SDC3	APLP2	CD47	CD9	RXRA	TNFRSF12A	CADM1	PTPRA	MCFD2	THY1	CD63	LAMP1	PDGFRA	NCL	PTPRZ1
HAVCR2	0.852284648986695	0.764293313457123	0.848922055255954	0.756996795785969	0.673707350989085	0.678033637722814	0.588794332802682	0.840512594981967	0.775550372033405	0.731656542171592	0.794280748559039	0.387738138416876	0.80962445113924	0.689343674352267	0.727988042254924	0.478695728161081	0.716759766377305	0.244410156050015	0.558179918839452	0.300918564735107	0.717530061274003	0.428781697575596	0.76407556581574	0.77063575312623	0.722263159913632	0.65510827602601	0.878381374637141	1	0.784242720827171	0.625676243932074	0.382567140138332	0.720758271810131	0.407318374684499	0.438240232074589	0.286162480811504	0.755248641311099	0.505927074134451	0.769514750855513	0.857449095177779	0.281736048027355	0.829803214506897	0.67736290704151	0.680646767620709	0.586328323884544	0.704630074699155	0.577319504113005	0.694787804666808	0.522754719536237	0.805425827294707	0.489194489649764	0.485543105682769	0.782208685150379	0.552676821453277	0.260245069885001	0.614706163110294	0.639466771838706	0.762571676333693	0.734525014416737	0.739955927699005	0.575448435439903	0.294724462309065	0.194409710131941	0.361532471430046	0.343916277450162	0.70381930493985	0.402568358352412	0.128057426598314	0.570545554498315	0.726078479500989	0.348037340062949	0.319391156946568	0.833047323337329	0.103189987797493	0.63749711833338	0.616090379755343	0.485786520206995	0.55016291771168	0.142286884193641	0.413861393871441	0.00084409831741823	0.223451949495282	0.245032589265893	0.0461639008426763	0.117486631830408	0.137150841171938	0.39016295901377	0.030190789604967	0.3287423479654	0.360627320184503	-0.117312309454181	0.4377088042773	-0.050428541223733
TLR4	0.799537084552821	0.620066159247248	0.810867947702455	0.712961577822418	0.739134043316841	0.585752790749624	0.444604035725045	0.797989095150101	0.706236955434425	0.742628323682515	0.66767469538886	0.402196908227806	0.732137872808693	0.424760953886802	0.673415640350027	0.498833387510629	0.717546038457153	0.237545303389883	0.543746039659189	0.375762135686377	0.617189806561726	0.317800740109059	0.704601053065779	0.758747360076941	0.453165951838175	0.64220913019464	0.816125266510989	0.784242720827171	1	0.688164829235848	0.375781356746855	0.72046060803861	0.405670092098406	0.457835803377559	0.226084957022538	0.68194489715205	0.501433272292804	0.69226996868028	0.785987261631111	0.401145226432394	0.793979920794985	0.743900802639962	0.641002441750878	0.537483764221326	0.617081743503115	0.428496148098031	0.594984151027958	0.567603892424988	0.63036590402178	0.491100124074169	0.634083890895244	0.693304077599324	0.509426222283152	0.0916115660000351	0.702780144831856	0.439919385341719	0.673878628892372	0.669483074753364	0.590448329600829	0.618934448366826	0.223359299474747	0.247147267882365	0.367746788902134	0.538875923319842	0.782747130434358	0.414574955302027	0.240722809406302	0.419258879879029	0.637903605458796	0.404720283677085	0.262728786725055	0.765282090382	0.285068229446189	0.480767191603491	0.581411867132811	0.512195736567315	0.318455756703556	0.165890247318601	0.448757620819692	-0.0263532248882058	0.226074741762097	0.33235295726774	-0.055060892622241	0.253851665366249	0.106175189966461	0.32088894986307	0.0529494591792207	0.372917889878356	0.491589976832981	-0.102894380637988	0.378685765574486	-0.0599230779545943
TNFRSF1B	0.788285553538876	0.408387788931339	0.807165171147778	0.798470961251946	0.908081231696545	0.643246425605411	0.507860214464634	0.795082392262447	0.761024167037782	0.829226623821516	0.649742160917555	0.448556997416039	0.583262071860885	0.23458067803067	0.731796820931366	0.506653136706855	0.726951734964675	0.379084254952652	0.755331739426375	0.646052491118307	0.613240668218301	0.192050987249748	0.544786259018314	0.768734523446684	0.389354887893239	0.384176081161557	0.704717633574885	0.625676243932074	0.688164829235848	1	0.497236548219649	0.626182697463216	0.443007099364582	0.494949528114211	0.075778647231346	0.502966245463372	0.668715244482202	0.519379829769812	0.758969639008573	0.740332133453623	0.635758568506154	0.825049715838464	0.51213442239786	0.614620024354882	0.532678571315494	0.264208166259494	0.577380792807046	0.726115740301099	0.459263429306783	0.564984785116844	0.881764627423161	0.495868814195773	0.593531793764427	0.0958990381173004	0.813369917597961	0.300779062869008	0.638128374536908	0.497501588437841	0.370958491928896	0.767012219902651	0.100514119831223	0.270870946542734	0.348340701976717	0.728819485756933	0.740261636049401	0.406325309455748	0.723600189213854	0.542079611411844	0.651797914097604	0.588954772754604	0.0804390784711559	0.672665930170882	0.51482189605566	0.363627300420893	0.367466207274223	0.467448697827324	0.245854823439392	0.222168774161272	0.478081919882627	-0.152317861265786	0.154016253613424	0.458888433476115	-0.0467122550943871	0.438260817268591	0.0320780742595589	0.184577723955628	-0.0699216846525629	0.405179697087038	0.576387042847396	-0.182210018105575	0.266836384700814	-0.153821910742571
TFRC	0.270490157719196	0.544491175281486	0.285522642379465	0.651648239211373	0.489894364448744	0.583361643629492	0.694731717104971	0.461714013836508	0.174043457959574	0.641352984521635	0.585884957898923	0.197225910253386	0.580295688748833	0.266969547897825	0.430805603753559	0.668378560746203	0.591390186389652	-0.214374918654928	0.584665845770648	0.785077879722867	0.61634890374939	-0.207582324881737	0.230638145939586	0.400811098726809	0.466850939868631	0.590180858470502	0.328125933732816	0.382567140138332	0.375781356746855	0.497236548219649	1	0.208536169346324	0.793648761283542	0.436341476939473	0.102310217915797	0.338429495673201	0.751878960577902	0.292768464557035	0.359233699422324	0.651935710022389	0.248020610196992	0.71885160964868	0.462264595083696	0.621350933587512	0.653748810919195	-0.0492279651390556	0.587695231996119	0.783096638401508	0.476461718600036	0.414448044237333	0.394093657149066	0.238157851076396	0.610518681021777	-0.424349353796003	0.417425632612863	0.546150915064589	0.439174851128341	0.295287850417952	0.502394904804281	0.673680694870764	-0.366320126954479	0.476192859217276	0.424566518955256	0.439173733286293	0.472618905445603	0.537010653524072	0.44972711727887	0.469924418190154	0.499402093799549	0.50188749791174	0.346477372673744	0.496160584013189	0.645945191721804	0.405984105134895	0.181329221486901	0.473788656449189	0.322956956094808	0.474089326395625	0.566142250361562	0.178361983044839	0.227033379221981	0.275793809648569	0.345906287268381	0.492859176487901	0.35296840876465	0.309693074037208	0.103140749149345	0.298945553956666	0.58627292026671	0.110802009419222	0.295820058524428	0.214617515470683
ADORA3	0.85008341078948	0.580289801793129	0.770216954037102	0.549303373537599	0.676350184514323	0.43319938681982	0.441330991247937	0.720532424821251	0.775595609711472	0.72182306629817	0.665071414664182	0.55153743167475	0.517405887736549	0.456917921740672	0.579464080964161	0.446874950926734	0.730044067710297	0.396452611263743	0.530291311433128	0.242722124206154	0.662586411585671	0.347986988042374	0.785956429896561	0.628327555976328	0.48904432344801	0.439087093624405	0.853573732712666	0.720758271810131	0.72046060803861	0.626182697463216	0.208536169346324	1	0.290781150972067	0.349268638175644	0.252019541209698	0.570016420160303	0.39308941928086	0.699385072482055	0.783217067016731	0.418420263071669	0.812999918152364	0.598869487279757	0.573640937209668	0.412373485955886	0.549301227675537	0.542018335513555	0.521057345714025	0.447396606256635	0.546336037642584	0.486460168613298	0.605029314186565	0.700129365834219	0.478668416247386	0.197745591533238	0.579532886041084	0.424376711740784	0.612806383309927	0.74214347268847	0.373099104867893	0.601710345568583	0.295720300194246	0.158089084983107	0.361151390296443	0.56736719339891	0.657408373383909	0.414888545847575	0.238582761649986	0.483699909304412	0.624505736323376	0.442381448153688	0.400604022459164	0.67233781345054	0.1363902295194	0.565514716798783	0.628605800007079	0.462714955154867	0.239281877660557	0.141548393634785	0.430435964694521	-0.082795806171773	0.176484564501763	0.288610493925674	-0.120206254178689	0.225947308797177	-0.00488405896576792	0.336696833385776	-0.00562381715895017	0.404308286318217	0.329874659104473	-0.166186552819233	0.386693381026931	-0.0736541542209277
CXCR4	0.300100955732062	0.669324173526359	0.315201959749801	0.550114015199052	0.486711046705653	0.482907069292435	0.628431655093536	0.45109868535655	0.28750488215426	0.636379820874577	0.646658450512289	0.277470051678213	0.587704126215282	0.330051907486225	0.466697926886376	0.656699333687369	0.612267003987717	-0.102671361632182	0.566041028773627	0.668710991214289	0.580792505462867	-0.144149645987812	0.434291209250139	0.252479410735979	0.355442499777608	0.629503702934957	0.450340335029168	0.407318374684499	0.405670092098406	0.443007099364582	0.793648761283542	0.290781150972067	1	0.361478312149873	0.16700342638451	0.349094863652829	0.742942781247343	0.460878730862235	0.377521878620784	0.651639207800247	0.321892506314468	0.660421831575337	0.567617258850897	0.522030447295678	0.650511657014361	0.15623224112798	0.554643840852978	0.706550249082691	0.48840007457117	0.493781051760457	0.278177935201981	0.367546040030359	0.738870215357808	-0.463361914045014	0.361115315602142	0.576227476802547	0.441974617260044	0.370341239681653	0.497800086189521	0.623685368598394	-0.301218044970798	0.344704866839387	0.461460568753194	0.467369619232135	0.480230869577584	0.522773469072593	0.343888272613107	0.477651636604813	0.583605386151693	0.39836401645775	0.502746485142907	0.520949304354713	0.557689506782929	0.374148818795229	0.228791238824393	0.485811653908082	0.202945896609984	0.414163837566134	0.538930491313518	0.13196172768954	0.264019130094786	0.196975116582181	0.193998321841107	0.507335582728908	0.202338181420793	0.314735159577505	0.0552185374278622	0.312608424057617	0.43942193676154	0.0629858094510504	0.31177752475502	0.160706604626351
ITGB1	0.424300656993947	0.43827102705268	0.436055053770881	0.474532384041686	0.517535184180926	0.526162514316226	0.508389817171727	0.509723845992994	0.461125723408374	0.688739206518088	0.40863239231222	0.147447609534405	0.537166570109699	0.265890607603257	0.477176263326955	0.751368680566549	0.511679843857319	-0.04278802835332	0.514186448522965	0.369727533888976	0.425050154642566	-0.0168783237894245	0.356479645081845	0.395875536501177	0.33155226080818	0.374401942241957	0.44083567889118	0.438240232074589	0.457835803377559	0.494949528114211	0.436341476939473	0.349268638175644	0.361478312149873	1	0.728387454064388	0.398971844808108	0.619622001257892	0.479337332649989	0.455135017365287	0.386392430613504	0.495297795473658	0.595058804672904	0.684890293759911	0.335380729986026	0.723602129088449	0.094040129376603	0.763119136762264	0.473159504570506	0.471783173994405	0.551832574133353	0.402481061518296	0.471718237538261	0.489819131153029	-0.190137608817627	0.401034521496349	0.297358043272743	0.519955409308352	0.437522685248138	0.480424835164348	0.437360900852705	-0.0464099250794282	0.857498140878726	0.832563772923435	0.426667445637736	0.550307778874525	0.64708330259533	0.371689214477421	0.149190150058576	0.496068485484775	0.35556528898475	0.17697031034756	0.504973699009674	0.252176443736485	0.539299965960996	0.743529170003096	0.794775648167948	0.523936701271381	0.762685988413076	0.781953770357188	0.558267052722629	0.763259088792584	0.544868196959504	0.641530465463336	0.715306392766999	0.689543939236362	0.695963611811581	0.766739489856599	0.817477542278203	0.721443530254209	0.538513462480814	0.815149711129795	0.615480438143175
C1QBP	0.199625061316174	0.460446805120497	0.172469181448147	0.0945140985227866	0.147912037000976	0.225301643089235	0.365959990576384	0.296159509666148	0.315457507271554	0.415388320150871	0.294921310063987	0.0953783429592086	0.365643706235866	0.382611463160748	0.20913234306502	0.673626316729743	0.340293746701988	-0.0715584066265268	0.234245150406086	-0.0804173652576265	0.318966408949132	0.0278222592381502	0.360806933275767	0.0338681278622943	0.26611696637901	0.246734979488505	0.339471129947751	0.286162480811504	0.226084957022538	0.075778647231346	0.102310217915797	0.252019541209698	0.16700342638451	0.728387454064388	1	0.244818030764001	0.396791425750076	0.499957019883766	0.238255531290856	-0.00722417936456546	0.44223959089358	0.226092152737178	0.671960737674309	-4.32894605569902e-05	0.610535513589807	0.277031557546363	0.65063191845684	0.0547473133566468	0.383433584453503	0.393098221620077	-0.0134356093589797	0.483588556542836	0.361348858561602	-0.25373916818543	0.0741099525533946	0.344026682423192	0.348973552280039	0.418090261715441	0.369594906555619	0.0742510138655367	0.0679294095456348	0.718115494171451	0.820290163993876	0.126397487930837	0.260782960565102	0.574586086427753	-0.0616381345685942	-0.0161785691810325	0.416795115820875	0.135130233436899	0.400825149856643	0.323227221406395	-0.166650153662444	0.620960932593033	0.838202490336123	0.729456094052588	0.543924846643415	0.719203886905609	0.663210019668183	0.748037119705308	0.843877781137089	0.395650979721794	0.668617651310244	0.562398403648499	0.695870551347023	0.820038745727252	0.80135061613338	0.771794706000144	0.429142525698584	0.731027061048726	0.893830824413317	0.791178561475059
RHBDF2	0.709359198651167	0.715016539500124	0.768700817826693	0.668272031168664	0.557994734925599	0.658029533684213	0.557186523170576	0.715274118588066	0.627552719589892	0.568278558378579	0.730942114315907	0.130395539591846	0.750410390839137	0.727286433303546	0.632261272305617	0.348827986656319	0.670934557303486	0.268118144793609	0.566317408515428	0.256804463378198	0.694382411640602	0.386215310447196	0.730064602594651	0.699817494339776	0.608832650648128	0.643528694842976	0.770816713901417	0.755248641311099	0.68194489715205	0.502966245463372	0.338429495673201	0.570016420160303	0.349094863652829	0.398971844808108	0.244818030764001	1	0.36528416142402	0.706702304067589	0.737241890215411	0.186555953631312	0.743330626367942	0.527842772498862	0.550444757605568	0.53348772242691	0.578726263417586	0.437758457349187	0.57370025762206	0.453864325075567	0.682927962336491	0.315639161556076	0.375976904086373	0.663150741521961	0.494045914415661	0.209954214437221	0.608058079186157	0.60449067133174	0.705123952394084	0.697344062215599	0.755399446391319	0.387330696507795	0.273355578794344	0.166145912718105	0.266823716916449	0.284793522699437	0.51333025429657	0.418859805475592	0.0928615332064484	0.382501016440632	0.575760764341243	0.397813639417561	0.371699685196921	0.635993056094093	0.00718316221172016	0.433562016746025	0.558048721598595	0.434663576304683	0.529952591314274	0.0273380382427648	0.263894973522042	-0.066616507446614	0.118360364619654	0.350341536182786	-0.00894681481611836	0.0511457167997257	0.0882479051821988	0.321722566557344	0.0203751595902234	0.237175804619523	0.284473494861402	-0.175351317011476	0.365013971807052	-0.0759926204993396
SCARB1	0.493266338705201	0.613642657124198	0.497610556924525	0.680029118929117	0.679606116738743	0.545447138874808	0.752877105547162	0.665806920002732	0.489484339666226	0.828284542750014	0.740463741401369	0.335230371631372	0.670105758376096	0.331179250515217	0.610248253560308	0.838027597618189	0.730802585579135	0.125035655739168	0.699700296814064	0.675479859299282	0.656777991396128	-0.0618470777301516	0.470513945392221	0.460028077594053	0.420773835332277	0.501630186608008	0.567566483504756	0.505927074134451	0.501433272292804	0.668715244482202	0.751878960577902	0.39308941928086	0.742942781247343	0.619622001257892	0.396791425750076	0.36528416142402	1	0.56194659034436	0.569954571825846	0.706316208208441	0.493631726036248	0.775742698832898	0.728455914978687	0.465795599856496	0.775191733305591	0.164422468442126	0.718044513714855	0.740691594850037	0.579942701329476	0.636030291211952	0.541100687559585	0.503751117652252	0.803313227994132	-0.405262594255229	0.499838872919997	0.584660662490767	0.610676031094915	0.469210100471561	0.462428807730927	0.6579772192052	-0.233339045153177	0.55487522336078	0.67078024381795	0.671290106833973	0.604350473020207	0.60660019165174	0.595386316842071	0.485139067389625	0.736743482965152	0.547314398038694	0.41211607206569	0.620011314728218	0.633546910167949	0.615148410847609	0.475553891132921	0.660584494916756	0.321544135710422	0.581979889800224	0.699247606686612	0.263098686833405	0.466975570259993	0.350218308698019	0.358534717781463	0.736879398754613	0.374800320164998	0.472451960529075	0.219613927166405	0.596306443222378	0.628243767249862	0.218624881236055	0.538771739551498	0.286717594229369
LILRB1	0.768958310042556	0.761014266330363	0.759843078732905	0.609854276084404	0.604488721082906	0.584620170154102	0.662806421641988	0.777964980003542	0.745938686262505	0.743511188212089	0.812131070457456	0.351080424634244	0.733503882782771	0.725280611780801	0.654315719937925	0.596702241846852	0.764670278516635	0.333767366355234	0.573469635060049	0.253733451605673	0.780730945364368	0.30006720549102	0.815923721328596	0.555835776582441	0.592150848523044	0.560835632087551	0.865747663247884	0.769514750855513	0.69226996868028	0.519379829769812	0.292768464557035	0.699385072482055	0.460878730862235	0.479337332649989	0.499957019883766	0.706702304067589	0.56194659034436	1	0.78635401454377	0.285720469032837	0.857953580896813	0.61171536806885	0.796062768371629	0.470383577454033	0.741372381227319	0.542431338556884	0.766064558041202	0.452640755401348	0.653852275282449	0.672630223366971	0.378478449435943	0.848431001864897	0.715147747610363	0.0402599612640212	0.54573967912177	0.700270309061871	0.76998039678974	0.838083036703055	0.627178124955987	0.43044412312236	0.150538250001953	0.264051112047855	0.572732726242317	0.496286756504986	0.682259388424991	0.504636259977906	0.12864513407663	0.449288453806933	0.825575722668873	0.434398266316951	0.525017332134468	0.80070711486229	0.00868110181512961	0.672945763659677	0.720758056764887	0.663719493545823	0.458106084941562	0.285517373444246	0.546405546540466	0.179392830104216	0.422715583510061	0.311045653771985	0.121786398533777	0.322271722935399	0.175310638022468	0.566954485268301	0.158820460308883	0.543865425963935	0.376773636697886	0.0749661878018963	0.607849830743132	0.155711616820863
FPR1	0.932308256079012	0.654014037121989	0.930907806051865	0.808733231476514	0.797008050777511	0.705397164100543	0.638095655990242	0.892936026229777	0.847815833688422	0.799112720029017	0.842210555797472	0.458301208871955	0.724710277509534	0.604657549984627	0.803375907280013	0.480740304696319	0.778236554747004	0.448847634292856	0.640847783514421	0.413464947473899	0.789815733996109	0.384787887302298	0.749870532543703	0.853658005946164	0.646861655498561	0.592923885618395	0.907537959051406	0.857449095177779	0.785987261631111	0.758969639008573	0.359233699422324	0.783217067016731	0.377521878620784	0.455135017365287	0.238255531290856	0.737241890215411	0.569954571825846	0.78635401454377	1	0.401236073626204	0.869091192359755	0.735252910545203	0.651953616495051	0.633929536898961	0.688487207979965	0.448772392102905	0.667361797704489	0.576587230602591	0.705962762280051	0.544138673995363	0.667414684416864	0.766905006055344	0.630556122869614	0.253130580375585	0.752785734872634	0.567568224658416	0.828076772658051	0.764890927989244	0.605669068917698	0.583307487020941	0.261569112620236	0.199133870990679	0.401886671291148	0.554087237943117	0.750344320226341	0.403638952923765	0.365095071144256	0.565369489488857	0.744302543261269	0.536148523161443	0.274953245292527	0.81462410852111	0.153569841865699	0.619915426038082	0.576683486625415	0.50089749950617	0.399806717873879	0.137653407862661	0.44261522247784	-0.0644971705671847	0.22350668063445	0.316271781130135	-0.0239224982835936	0.200042123222502	0.0704789516626155	0.356344273664279	-0.0373807200461834	0.427133247279372	0.42755694108498	-0.159689782978736	0.434219737828545	-0.103185492395535
CD163	0.425569332670859	0.302961394218023	0.42292789630626	0.584743794977834	0.766146650114585	0.403494048777146	0.493899406239361	0.478791326110524	0.444088586902128	0.714866555843592	0.463023405537805	0.466565514934928	0.356462000307481	-0.00861649771640341	0.44571321224433	0.521028863506677	0.608268598713444	0.235565570437895	0.721825180668941	0.784659665875728	0.464382827865749	-0.171180982001469	0.348380293683344	0.382756224349794	0.180629217250023	0.272105129492988	0.404308429217276	0.281736048027355	0.401145226432394	0.740332133453623	0.651935710022389	0.418420263071669	0.651639207800247	0.386392430613504	-0.00722417936456546	0.186555953631312	0.706316208208441	0.285720469032837	0.401236073626204	1	0.276091617602477	0.770474090448446	0.359840129514454	0.534389261567647	0.428018031403435	0.0482859814397468	0.413736367952668	0.777770752084205	0.23536333276336	0.505102073972477	0.702792679922149	0.187260431681356	0.607082127278522	-0.324528530276841	0.514514771563064	0.174442743872998	0.359269078147005	0.26501163953465	0.127370489621505	0.81042225225011	-0.232158046876176	0.289921752874299	0.357754686156235	0.793700031840563	0.500834776168149	0.499838316265793	0.805773825592093	0.487636494568072	0.511032966933672	0.655549866333835	0.178997154808866	0.459422718152047	0.781638354077627	0.159722856685827	0.129622487765913	0.43665798292005	-0.002617031703262	0.319291815486672	0.528850100739446	-0.0969247331635447	0.134304668782733	0.311752758927678	-0.0189844104396545	0.642798563194414	-0.0104045418695607	0.115155342987282	-0.0989488670205853	0.346594500710916	0.534843347063789	-0.0980383530085782	0.154027912284808	-0.0651489207733814
AXL	0.86215450104527	0.738997583095418	0.834557084891222	0.672871463822176	0.679410276739604	0.617133350481983	0.600831630711547	0.841748001139531	0.819697770097914	0.773788631093941	0.794775591517713	0.416196569185994	0.738524014481163	0.655554705673436	0.66404276657138	0.56882062213019	0.820521797173301	0.396983688561603	0.583391219782195	0.215832101171959	0.764138124798548	0.423526889631832	0.839312973622376	0.716532053695763	0.621991554903618	0.534319768882746	0.928904620380817	0.829803214506897	0.793979920794985	0.635758568506154	0.248020610196992	0.812999918152364	0.321892506314468	0.495297795473658	0.44223959089358	0.743330626367942	0.493631726036248	0.857953580896813	0.869091192359755	0.276091617602477	1	0.64108698004365	0.771648499763395	0.480081242929831	0.724541168739042	0.61267150651188	0.707194069742742	0.474906165612489	0.69608257699398	0.554132850297468	0.495799432148153	0.834650156691783	0.590401723045097	0.191062099037672	0.645288288652696	0.6427131116264	0.815986909108958	0.839636527253117	0.616321646596317	0.547715246341303	0.375416879653401	0.294420537008539	0.481110820085543	0.484801081045398	0.740314284166834	0.493290884748872	0.148506449991026	0.518853155870073	0.794356419401842	0.49018055372387	0.476849957290885	0.802176062614958	0.0372444628681962	0.69917081363694	0.767543897572182	0.59773508939882	0.504568655839679	0.242963184920966	0.507382536846169	0.0900896864927874	0.346697331833142	0.415150005928412	0.0561895404906013	0.228671779107868	0.190651080030094	0.520125838495745	0.144785965832215	0.483722665911339	0.381339255441491	-0.00839813182983516	0.579018450933726	0.0808841464037328
C5AR1	0.713285678887218	0.596196138079755	0.709973696622656	0.853112800351542	0.868386106895413	0.778460334087601	0.680345244628076	0.796336166886042	0.675410115839086	0.891884153362178	0.711579726577676	0.425684716547005	0.705268782817915	0.365250998054998	0.663095658716867	0.679352533071272	0.823088374752732	0.198799109149509	0.754847942464851	0.762919922699114	0.723368916625555	0.0276524934478901	0.562562991119961	0.701826789887384	0.528672675236764	0.610178617028979	0.705151742164183	0.67736290704151	0.743900802639962	0.825049715838464	0.71885160964868	0.598869487279757	0.660421831575337	0.595058804672904	0.226092152737178	0.527842772498862	0.775742698832898	0.61171536806885	0.735252910545203	0.770474090448446	0.64108698004365	1	0.636884668787208	0.815496009454599	0.766460742201813	0.201358761976459	0.741414747990817	0.855339650291615	0.58557754774116	0.610368827083953	0.727986750160112	0.574359104418384	0.729781241070293	-0.163945574664505	0.756371788623309	0.479502739893318	0.718514776088687	0.617100097320221	0.579624648885137	0.828540933130482	-0.0862809026914194	0.43125699540281	0.549062259954967	0.71159743887615	0.815204834594339	0.532277582050477	0.589724017566779	0.592415814692711	0.758895122657738	0.678833241220639	0.259382879045111	0.816043300641566	0.555056955450154	0.45741287876114	0.462752082899414	0.665938531639914	0.39791601418206	0.399125678772615	0.680354249914667	0.0664121063511576	0.343369675737439	0.327769134683516	0.14485685715139	0.551626635740368	0.196141120952997	0.359835536571724	0.0750238558076639	0.479428357005846	0.691226281696582	0.0145694088389765	0.431866707313201	0.0634741915151234
TNFRSF1A	0.586410649090842	0.783792919376133	0.587082634581233	0.552948607892137	0.551051434754879	0.543248720163326	0.676761215192201	0.693355964549029	0.59769660309501	0.782457224854525	0.763654613637748	0.309799380941418	0.785933353570156	0.587685259894813	0.570318603642489	0.840946758884271	0.792355858299683	0.132304675375939	0.563138999890805	0.272091831723218	0.692770700831344	0.248287353550584	0.743095558525248	0.412037893225387	0.556273876490828	0.591171457223156	0.772297350167742	0.680646767620709	0.641002441750878	0.51213442239786	0.462264595083696	0.573640937209668	0.567617258850897	0.684890293759911	0.671960737674309	0.550444757605568	0.728455914978687	0.796062768371629	0.651953616495051	0.359840129514454	0.771648499763395	0.636884668787208	1	0.362686764973725	0.876546022355602	0.511710998268131	0.818319757667182	0.512559485469967	0.684126274994107	0.651059325875835	0.317602490082425	0.770605926030636	0.714758975566498	-0.169567750055952	0.405519903459966	0.730917776116044	0.714964713128032	0.691889097829361	0.65394286612096	0.523944152109899	0.160407243234416	0.572110659173813	0.764875401355695	0.477617055551519	0.64346453367872	0.642510803483994	0.139129561098419	0.484118105936043	0.806593077669232	0.428490676972747	0.639275573906271	0.717870675813272	0.228068806342385	0.754966162408215	0.83453228597782	0.760126548340992	0.552515072664118	0.607349500702576	0.716091487884743	0.4464339964259	0.631589873120542	0.417439417542029	0.38450611759528	0.57274731098648	0.502308456119035	0.717023580962252	0.421527953790294	0.69258816837114	0.496165223419386	0.361688666657364	0.782176250655564	0.444194669397816
PLAUR	0.583787854026008	0.47494455984206	0.607974221173078	0.774076614156043	0.671621405198969	0.832554573324104	0.583828989885543	0.648516147040089	0.517551339426872	0.609071301579504	0.598187180837984	0.268668340603702	0.578037670202046	0.473691620503002	0.520528584282648	0.331174673508833	0.641017507389025	0.1608366031198	0.57828868252268	0.686144373997939	0.672688502769199	0.0501815389505438	0.426138197372278	0.661214108350731	0.611630026564037	0.575794961490021	0.564488865601352	0.586328323884544	0.537483764221326	0.614620024354882	0.621350933587512	0.412373485955886	0.522030447295678	0.335380729986026	-4.32894605569902e-05	0.53348772242691	0.465795599856496	0.470383577454033	0.633929536898961	0.534389261567647	0.480081242929831	0.815496009454599	0.362686764973725	1	0.597430858952782	0.0951935344688268	0.576888904011723	0.683961205188426	0.489449353225069	0.387365010868829	0.511739345548411	0.405555074501175	0.527681527972324	0.0657535353839061	0.684280856795489	0.446668186647874	0.65093542572346	0.554224782628125	0.609545513311637	0.6149821586933	-0.114938098423759	0.150697355058189	0.286380413675811	0.434309049795825	0.616899073886837	0.284790733470653	0.39544255760169	0.586085054474662	0.577480032641616	0.603344455038342	0.132426390273182	0.69383406480002	0.287846171760262	0.249862345180763	0.210207731713561	0.41057171004828	0.41031557114016	0.11674712764036	0.399074613795763	-0.0754164159680632	0.0995272690508395	0.10292890154906	0.0452722565826197	0.180799477261289	0.0194179083270331	0.163841976051862	-0.130408805573077	0.197138780198947	0.46266675222229	-0.139749082617586	0.192850643732011	-0.122675968867379
ITGAV	0.600846975760784	0.796171725574465	0.586705059230681	0.681493111292136	0.590054390342196	0.718987924988508	0.823593759637421	0.721150125139089	0.572900712176913	0.839020306045612	0.791387095783385	0.266619060894106	0.808740052781135	0.59198157026862	0.569508873029337	0.858555577116784	0.808954393460935	0.0687337521133463	0.636599746095417	0.485396079553371	0.789097386152327	0.0514228042147736	0.617543071179045	0.529984643961455	0.665191925976917	0.663061928278178	0.72321328456511	0.704630074699155	0.617081743503115	0.532678571315494	0.653748810919195	0.549301227675537	0.650511657014361	0.723602129088449	0.610535513589807	0.578726263417586	0.775191733305591	0.741372381227319	0.688487207979965	0.428018031403435	0.724541168739042	0.766460742201813	0.876546022355602	0.597430858952782	1	0.308425811546527	0.885823459296806	0.658056991786608	0.758047370883634	0.630298565555452	0.360144536518194	0.705241823339267	0.768996498941586	-0.233761414409677	0.51078917673634	0.751433639314978	0.762523914651765	0.731677965020461	0.718484132914102	0.637538489778742	-0.0171606430626264	0.666941332967596	0.805287398597831	0.499862690216076	0.706235285382444	0.699255560795317	0.241893162913871	0.508992564125422	0.79557098839455	0.542132052516394	0.56671842741461	0.764837088826698	0.266750163046407	0.759527770895675	0.75023794821608	0.797788374379873	0.639944139804281	0.662436998674416	0.817547912486093	0.478834501038459	0.650788303225622	0.367138411206965	0.513798767699273	0.579553238984959	0.587339735314657	0.752156026736855	0.421677507631216	0.695129012063349	0.615269125787951	0.381675609243442	0.787013243803045	0.490829054125635
