""	THY1	LRP4	LRP6	ITGB8	GPR37L1	LRP1	SORT1	SDC3	LRP8	CHL1	MRC2	ITGAV	AR	MCAM	LINGO1	EGFR	ERBB3	LRP5	GPC1	CD9	INSR	TNFRSF1A	RAMP1	C1QBP	IL1RAPL1	TYRO3	CD47	ADGRG1	PTPRK	ITGA3	ITGB1	NRCAM	GRIN2B	PDGFRA	ABCA1	CD81	TNFRSF12A	CHRM3	CD63	RAMP2	CALCRL	EDNRB	CD46	ERBB2	NOTCH1	IGF1R	ANTXR1	ERBB4	PTPRZ1	RIPK1	CNR1	PLXNB1	LPP	IL17RC	FZD3	FGFR1	GRM5	TNFRSF19	MYLK	ATP5F1B	SORL1	NOTCH2	PLXNA2	S1PR2	CADM1	PDE1C	ADGRV1	VANGL2	CXADR	APLP1	KLRC2	CD44	CELSR2	ACKR3	RYK	TSPAN5	ADCY9	PTK7	CCR10	PTPRJ	EPHB2	MCFD2	APLP2	FZD6	FZD5	SMAP1	CD82	AMFR	SLC16A1	TRAF2	PLXNB2	LIFR	TFRC	JMJD6	DCC	CANX	PTPRS	NOTCH4	PRTG	PODXL	ALK	IL13RA2	KCND2	KCNJ10	NCSTN	SEMA4C	TNFRSF21	EPHB3	IGF2R	TSPAN15	CD99L2	RACK1	SLC16A7	PTPRA	PILRB	TSPAN14	PARD3	F2R	RXRA	RHBDF2	CD69	PLXND1	GPC2	RPSA	HLA.DPB1	STX4	LAMP1	PTPRC	IL2RG	ADGRE5	ENG	TRADD	CD74	CXCR4	CD2	CD68	ITGB2	PLXDC2	GPNMB	HLA.DPA1	CD3D	LRP10	NCL	CLEC2D	TNFRSF14	CD163
PDE1C	0.794191954008855	0.915575013465218	0.730759991549046	0.909892897089047	0.878482583818946	0.915878509416374	0.911025543150264	0.897446695372157	0.75433687709566	0.91252524697435	0.911891797451819	0.917617675052836	0.874326259828936	0.730169802105167	0.758355651128793	0.546355804263535	0.567305571158622	0.791792327974169	0.819474308754296	0.867197819865811	0.765822431853819	0.872651629209628	0.880951367621684	0.565210162126174	0.819652728793723	0.860052691200638	0.886430931505532	0.858465207559248	0.850491883878225	0.887577963098789	0.846170922935385	0.93196497899128	0.805764356579043	0.773192609119425	0.906414983414968	0.885301344305335	0.8050386080212	0.851124896619296	0.858970783359234	0.387377648920572	0.809953601619382	0.855660920501383	0.853873318797971	0.837388554011517	0.78275225018497	0.867861882406023	0.901573202644468	0.89680412824097	0.90719859509745	0.828325849709562	0.742950483331793	0.891961326811492	0.875238174834857	0.906189235436214	0.896523864528654	0.884558020631646	0.685956236667887	0.847715219298646	0.894060661908227	0.574833144705135	0.731538120432011	0.889997127995205	0.791334223267582	0.618059148957701	0.831738257456636	1	0.806842523387357	0.781399620297588	0.699092478982936	0.776949589654191	0.445442053323449	0.410204280159275	0.891506578462477	0.705206515283009	0.810261240502258	0.781285510463138	0.860599699140172	0.810778211797569	0.826448558882174	0.866369540878292	0.600910487895298	0.862691564457421	0.904950525187021	0.881169526450531	0.591794446662615	0.778863213144622	0.770039791280192	0.901715557402764	0.842069240223313	0.46419378861555	0.893134413661863	0.920305555845277	0.657859994212065	0.749959863565269	0.490168922524844	0.868830609805265	0.775690665524013	0.70965124808797	0.768102569419588	0.811499133808257	0.894738591728946	0.829483984708872	0.866239135878703	0.830397630821971	0.887244966417508	0.629285406757262	0.831631560757214	0.745414019436549	0.822122563751967	0.536238389145046	0.890815629876569	0.555996612762236	0.859730324558091	0.898601323244903	0.779957727896209	0.813636636231363	0.831478266897105	0.699957105524682	0.894711039673897	0.740778977338045	0.029954536955499	0.675788249553157	0.335198474194139	0.523726121271592	0.463777689724425	0.771785941039356	0.893836343945811	0.284341993290306	0.150653284762813	0.675203737331951	0.378848176526223	0.68598697263463	0.561306910869097	0.235273564292018	0.10894477122415	0.418023766578845	0.352891847876198	0.493624935900654	0.464426136641879	0.609091847760929	0.0285255053642397	0.827045743298566	0.686122203576824	0.409805826577684	0.525747729765364	0.349885304712349
ADGRV1	0.838599628663405	0.901399914360312	0.849756503985325	0.927302084887971	0.857258004827397	0.864556203467345	0.903749692921383	0.886133479684957	0.709382082697885	0.842087620187891	0.921725424652698	0.929019517350315	0.948477423036105	0.834462746281946	0.642701619024276	0.369380196482012	0.702001316213112	0.807609332185867	0.91247906225027	0.864104756678176	0.796262148561844	0.919851893583419	0.91434369854232	0.728270731498432	0.756178714833066	0.891739665724263	0.885507981759771	0.830041321887534	0.868255952082411	0.820386363665454	0.922010017154238	0.92901692075091	0.86121257058342	0.713313863663497	0.911886770344218	0.890581505494248	0.840089553205508	0.852197433096882	0.924737060445203	0.498076158925679	0.864121732663769	0.928548431083848	0.856938536990827	0.923979366667939	0.822607013920191	0.865057191420554	0.88896699029409	0.885864497429683	0.865805151385726	0.879780561258196	0.756212566718776	0.895255063497485	0.916215373791615	0.887519283495259	0.914300048787465	0.860950765301028	0.571908103933577	0.882610376962619	0.845779503536494	0.736855771544719	0.768149457837354	0.940088779267894	0.81753156357104	0.63472035304075	0.87419318338625	0.806842523387357	1	0.777464626535679	0.650320262749356	0.695173395823347	0.244300364983194	0.498922023658381	0.898703310530554	0.776637407370156	0.863470860480885	0.828059901222833	0.819638548900039	0.824084104294547	0.785681388914485	0.889049619543652	0.674291750187422	0.913237248430117	0.925926367449988	0.896354584058085	0.723611986361681	0.809668639842434	0.813313716448709	0.915783146998508	0.874401406823091	0.578454155217392	0.922826011020995	0.893350766491753	0.728414755600219	0.817019711313116	0.496636542595527	0.921984825604552	0.722357975946437	0.769880542094135	0.768046938424729	0.883900739113552	0.914054195045323	0.906191712117127	0.740106421532084	0.740314071110622	0.92535117178149	0.751650475297764	0.819523638544059	0.707188435629462	0.860480028724149	0.688342078170332	0.900710343318189	0.741166807183303	0.841687013994141	0.905029713224603	0.848231259240877	0.882206483275296	0.893619129040526	0.820715083359352	0.8838682289413	0.762640203130355	0.184680040393363	0.772784097696408	0.456557094334621	0.72599356306233	0.507756916946817	0.780981153472451	0.938541643623046	0.369280953129121	0.268101135739818	0.753276781558067	0.496585835797638	0.839942452915691	0.610033750519494	0.381956857400917	0.215069566854401	0.405170943026301	0.402789232654727	0.489598158217723	0.443408731840269	0.643548532902261	0.163326536772812	0.907222877480365	0.798510989111914	0.64398070042909	0.620431535730569	0.355700959440108
VANGL2	0.940055923667703	0.853978978324117	0.919098673159861	0.832900111735514	0.89728869213831	0.899720969533643	0.890439195857693	0.890784481273951	0.871243195326184	0.865463250985713	0.759310720689061	0.825465412616136	0.809339094847722	0.860497336136386	0.9231450596885	0.631813625812816	0.808927814650999	0.859708340011413	0.826940900426351	0.894937393983941	0.894765409888101	0.85200780146958	0.802522040052186	0.845919950379576	0.868618442738883	0.885772653893545	0.898838992714102	0.931311109562137	0.833568537807096	0.841007678121365	0.866209936202258	0.82125043329453	0.706300372945827	0.945844770335587	0.806679257207482	0.891042868981874	0.817569551194683	0.905121195796906	0.882963756379305	0.7495672279759	0.891442259595082	0.83683466312284	0.925815641590378	0.735542667687056	0.913999274471892	0.861918489564936	0.894472376106996	0.827028678868181	0.919556254516963	0.916886502456119	0.652434799035101	0.891700159090846	0.890758002077017	0.776613641949108	0.904536146137246	0.894294122761022	0.830954913932679	0.737089337868769	0.745555465940649	0.875438416445386	0.682515583810131	0.813290537191704	0.877571959046106	0.828633381057729	0.820004350336435	0.781399620297588	0.777464626535679	1	0.901829402610368	0.930360825526939	0.639477343787323	0.315967427559766	0.90439594600777	0.779364962378793	0.92524873245107	0.873528993724931	0.803001793212872	0.872031111981486	0.730387927033541	0.796786832935386	0.840940250239829	0.87285505822409	0.873240307839974	0.88174597971871	0.86112035160849	0.952164314268825	0.728199568323003	0.859402498697293	0.920135977588446	0.747867035229028	0.831913918434468	0.796626575616021	0.785046421300482	0.909505313538174	0.785107001878298	0.872186577432471	0.881046624559567	0.856220751701023	0.910797431085379	0.829086744843127	0.778743246034651	0.84783169488425	0.88552301435355	0.825671652145939	0.866321057374422	0.877770535237859	0.897508087076654	0.884169687294071	0.71502647896273	0.766556244589399	0.844011184922956	0.794338437327828	0.898499092746521	0.915446666540309	0.859848702537392	0.862574731514636	0.828620069316015	0.828875429372765	0.784294014820115	0.757943083546648	0.0692029523024807	0.660449406063287	0.762044283185591	0.814073542674522	0.419773287928487	0.826059161555223	0.827297288107983	0.241222901623609	0.187201496787405	0.686418523347406	0.456833168162902	0.708422633825652	0.448212141079628	0.25900082993467	0.0793834682339451	0.310611245658992	0.291674704108408	0.370937874345471	0.346496091493536	0.488637320396344	0.0656194426555932	0.706144445289335	0.922867796498522	0.578022453621022	0.527964348581429	0.2751336686431
CXADR	0.887932634350701	0.734784680720266	0.802467579064924	0.712311393577541	0.826325120580056	0.837865307242917	0.791730928450418	0.83035787570496	0.740037909414855	0.814730732331712	0.686239935112575	0.705218184503125	0.701463200639054	0.756630362576612	0.852096194100621	0.532412350641979	0.794713901713607	0.765987462882978	0.759857480945834	0.844873148627077	0.796543101088195	0.80982154568891	0.759437302754393	0.842587436219073	0.756739652219237	0.846904605412661	0.796631823218882	0.888252453941113	0.701145472198634	0.778531636647035	0.751340975864105	0.711194521212889	0.547550641364126	0.912885334117299	0.695727886404867	0.82900467047962	0.75336617343966	0.838634333741946	0.809767107868254	0.763021697782398	0.780005043988021	0.752448919408577	0.788255498381072	0.598742174949917	0.814017606268459	0.730227074822739	0.808871607884941	0.667218346331506	0.816334723456447	0.832350237280763	0.589632129581524	0.808607373331299	0.769982811905413	0.679168993583143	0.786052866327837	0.825861001461105	0.792638318700383	0.685415086398312	0.667907575999322	0.821236708551212	0.597829712235346	0.689276010356857	0.848860426180787	0.87120705138517	0.661981544988176	0.699092478982936	0.650320262749356	0.901829402610368	1	0.905037263378091	0.709650135053264	0.228732028439618	0.811333814159572	0.704703894640218	0.821697275097861	0.756762179302952	0.717739061780711	0.823715984096962	0.6131141702105	0.703197989030359	0.670432262011864	0.75953719121414	0.751995871218248	0.751299434428565	0.842811786431328	0.860390972132637	0.619429737845092	0.742681703454759	0.804788297540966	0.658966551741353	0.736629728498058	0.720324366954075	0.68418091188777	0.814157897070983	0.696382365752024	0.766450984614182	0.738029376953277	0.813529249519737	0.838998731141351	0.786218463150204	0.672592496316712	0.769376779747985	0.872261233312039	0.818365731805326	0.763081849397931	0.813949992781372	0.872929464714833	0.852335423018425	0.579602953159973	0.671486859694821	0.758274497760932	0.752702929586985	0.808884364086908	0.805302904171666	0.712327056675198	0.785613764095309	0.690610499107919	0.696850125522384	0.656043767053584	0.717123564487212	0.0195080105615717	0.551761593514948	0.720209714497519	0.776497893065589	0.319044374482221	0.779880026769955	0.715981387994591	0.133612886378885	0.151183742986913	0.580296811284274	0.420723594120372	0.620978512493392	0.353199677876814	0.192842236010179	0.0146918245309105	0.223268854233192	0.208487763110303	0.281620652134364	0.259032654340695	0.38354795489443	0.0818982483287103	0.58669091873221	0.837188772075018	0.457135937052995	0.465941341895324	0.215311820456065
APLP1	0.895616920166171	0.816639692496103	0.82644817831254	0.775356148661123	0.872962399185599	0.882052446047686	0.852493370991878	0.875053920486219	0.842476944883347	0.865176637435838	0.738932922783827	0.775027387414439	0.756903588593027	0.746521147008842	0.924746901110638	0.6396294200723	0.718207380733382	0.759742449338248	0.755524353865163	0.870056438397766	0.819291713832228	0.81718853761658	0.790728128059051	0.764453226973534	0.805843635787478	0.862753089374947	0.852473635726033	0.924866583453991	0.758119706149091	0.806778644662157	0.775437317905522	0.767394077281194	0.625781869024229	0.924496403431193	0.753949250482834	0.856527018600533	0.743196017990901	0.855785676305205	0.821239075489138	0.706640171576192	0.815648960490972	0.782707965077946	0.854457825657521	0.676032524004953	0.877692690751791	0.781705991810005	0.855851561353742	0.745895729361903	0.873187872324538	0.859060646833316	0.65460177571202	0.851045884609038	0.809505079729325	0.759449053138377	0.86386555807141	0.88149922767041	0.849791569316381	0.724168670169265	0.739023607677842	0.789254345077295	0.656446685676022	0.752673387955018	0.841020154281464	0.810155909856023	0.741810122412471	0.776949589654191	0.695173395823347	0.930360825526939	0.905037263378091	1	0.684328772498397	0.25203406871971	0.85552001449753	0.789375169053904	0.856328110350024	0.82971254666565	0.760364936140373	0.860033647721065	0.682916297869742	0.741012475659148	0.784232542390683	0.792511507472745	0.810144472624491	0.794876268325591	0.770576054874631	0.884043605115767	0.660429510678968	0.792677168438478	0.851333607501983	0.717141370599147	0.771746330147496	0.785598375455993	0.717230410616413	0.829400795463121	0.754475718484093	0.805284963371939	0.831845289798068	0.807965821550598	0.863796180298404	0.770989160955454	0.747834007297458	0.790663019868574	0.908482247797107	0.862400255767416	0.807531249814501	0.837869753296231	0.85236560246151	0.833121529906277	0.634229327053647	0.652170936462387	0.79972703404437	0.680511419251936	0.858160607618975	0.873660472809945	0.797484173045437	0.792695173300728	0.718962255177209	0.741817118276997	0.713438540242193	0.70532273363758	0.0315111220374643	0.581566440355102	0.700632468225733	0.704410853540782	0.361045436632414	0.79788879701232	0.766463805223168	0.176773983820206	0.154144471961912	0.579679074281891	0.366268384909617	0.631272725494249	0.402875015514223	0.199301557187381	0.032247492387376	0.259661614994522	0.249817969046333	0.324113753636146	0.291623886853406	0.439649887480106	0.0384372019754108	0.630621397864697	0.837673383601522	0.501284377436172	0.47749908257184	0.246807796013556
KLRC2	0.555597943861917	0.463671758543027	0.474953673216201	0.365233162472804	0.528793114314688	0.551374866631246	0.415858431596644	0.463784854090662	0.625781282845536	0.515353464342751	0.284583854329753	0.349261254182989	0.366169985107933	0.370574878750035	0.747556413677193	0.672025842655462	0.473192965139479	0.424387885935557	0.312089349032874	0.49642080280322	0.531709610627327	0.404204796550311	0.366125388780141	0.46274676471791	0.588772517258582	0.453777260102679	0.477132796703041	0.6196434123134	0.43838574472009	0.449231249256241	0.354863683183966	0.356269953853323	0.220938537496652	0.699930727795511	0.340539272241047	0.49512607579956	0.415925252781557	0.485654475622574	0.424734909453195	0.601642151993488	0.521265317917018	0.360811301223032	0.544738856015152	0.189464891417008	0.437584049458358	0.448482431572788	0.468547340908648	0.41028768696874	0.55320943166003	0.470609766487653	0.340565670844829	0.5077888865791	0.416775054191483	0.343800406419178	0.485414516733651	0.565071647052713	0.679116921809727	0.2989453435811	0.38101241283696	0.486173651324145	0.195929962304859	0.325593557853605	0.465872682553234	0.667352223627005	0.406199395119398	0.445442053323449	0.244300364983194	0.639477343787323	0.709650135053264	0.684328772498397	1	-0.0657196777073466	0.493408372199904	0.380415658706733	0.497654118687825	0.443824997554382	0.496663020834449	0.493803401581246	0.365995138922609	0.321184155080752	0.528407816099236	0.37807463930812	0.385554568451484	0.396955734296498	0.473179090068403	0.551580079526635	0.219454506621556	0.398946312964299	0.463033879264639	0.347964872456456	0.34439116338554	0.402226781556639	0.388990554509402	0.567790655062521	0.671050404744428	0.38020565442498	0.547179326457913	0.436804285828585	0.60768171004578	0.338620464694238	0.31496456611897	0.386204917874298	0.659435335538347	0.594742402812024	0.370864582153996	0.474656703126341	0.55522344460622	0.616605599689786	0.245807237231502	0.362934655760218	0.366858852573727	0.382386772761816	0.545647090484379	0.487285754218775	0.351859808477538	0.370881087350027	0.363147188191439	0.408415364993248	0.317001156185998	0.391819272156724	-0.140338345653169	0.153665818857786	0.585573938208605	0.404193253716176	0.047340650880918	0.497121144509055	0.331487386048877	-0.0850843317167982	-0.045350100324587	0.223444238391882	0.105519797127331	0.258218566554329	0.0313067526426942	-0.0675811118484984	-0.133577622689608	0.0321197903728514	-0.0396110304720463	0.0350989789385124	0.0783260619194902	0.0644600597867973	-0.0663091965515293	0.170051094664925	0.508793645372683	0.0871571075433308	0.166086276713553	0.00532785437154167
CD44	0.339870936477018	0.421988725382183	0.387089692824707	0.487251582914144	0.373090129926748	0.432488132940061	0.468967650503548	0.440402396413702	0.303713741586704	0.386378894127272	0.493189613775622	0.515205871966322	0.480710991826419	0.466524100805193	0.213325959969121	0.0771496063491351	0.312460422426989	0.433440874051027	0.497361069669336	0.479512619977224	0.42730059555305	0.500209360939021	0.44096416801998	0.352069405656908	0.342477589253716	0.405962000419122	0.506507071980521	0.32094598690408	0.457814741249214	0.456082428683565	0.565658956536721	0.504115273271619	0.479861193272308	0.26213532534648	0.597325575749542	0.52232309359592	0.492354079694868	0.418258704871847	0.524130850181344	0.143064736553494	0.412453874557966	0.45164661338449	0.503381138278723	0.496960987238153	0.406266791454201	0.472941226166792	0.408859052180044	0.47201854677955	0.412244900936019	0.516861532256464	0.38770584793853	0.403718042309478	0.525222110094662	0.489522648107191	0.419662789307839	0.415355196504166	0.148618352938739	0.485453280645661	0.48885516152814	0.292559109739504	0.703775204078661	0.540423301418285	0.415076004298459	0.250758676985634	0.510156905098449	0.410204280159275	0.498922023658381	0.315967427559766	0.228732028439618	0.25203406871971	-0.0657196777073466	1	0.451776467418498	0.375096958917714	0.439060680894701	0.464101792112674	0.405110778535628	0.37669969993941	0.440316902572487	0.62507363352748	0.369211815406109	0.533993179881789	0.544400449638389	0.495325078906205	0.327958318957231	0.390163875679239	0.613773724509836	0.525522085854349	0.451521073177861	0.276830854468581	0.546602300607111	0.396994985789427	0.702797131137914	0.455730208872044	0.100232518912772	0.578990999857596	0.362666145487351	0.418005618589702	0.367792794739702	0.458963174413002	0.463978123170632	0.432681195628158	0.300021486766595	0.251905990418031	0.541058400682839	0.374895206313835	0.469270283820722	0.259357299114656	0.656751646931882	0.419353822882743	0.481541772136857	0.491232482591037	0.442003511297041	0.483176757561313	0.505945304053631	0.63865465437383	0.496077049629479	0.477526700800721	0.601999912615402	0.637109708490397	0.590528107850343	0.77022590118174	0.0672503895519939	0.37838369824898	0.770285914104909	0.646096283495428	0.583657235922812	0.864477460792192	0.732762832832884	0.736316514450387	0.564029846825846	0.720084484750103	0.762736117253144	0.799080202979063	0.643520029946833	0.788617819131016	0.847965286870097	0.744261548620849	0.700077213568975	0.765223032151984	0.565356803805882	0.68902424500404	0.396080287098721	0.619215112686034	0.85920333354849	0.791506139115945
CELSR2	0.925984601460965	0.950719507428325	0.891196098133095	0.965900625644884	0.955516624902648	0.970155898501417	0.963963059698622	0.968003741003369	0.827846821774305	0.9426737996154	0.925288823007099	0.959691236130109	0.93240184620639	0.882628438150865	0.845992673593214	0.515177829197537	0.767955699725968	0.893199204958749	0.930168505072108	0.947557618982924	0.883120913293799	0.956446713670735	0.926366240531876	0.767190167149516	0.878462752230623	0.951558148707055	0.968621206741209	0.936742258794669	0.920375488711448	0.929006360684615	0.947979284978489	0.951665924062488	0.870384667497223	0.881837456683757	0.933129787968731	0.957853244495086	0.895685982587103	0.931902686291623	0.967246515316332	0.613952834855236	0.925879220592617	0.93167462441865	0.945491839837824	0.896979409063711	0.91025959754658	0.937127989166766	0.971326990482958	0.930689817169131	0.975276379734367	0.934872443833831	0.761245798041033	0.971355539023121	0.969940063729174	0.906632387400852	0.965602681380116	0.942690578071899	0.759500393005245	0.882602120808604	0.871106084491757	0.775612261311118	0.772764481450716	0.939853575825068	0.912367467030163	0.750649045675122	0.900203777590722	0.891506578462477	0.898703310530554	0.90439594600777	0.811333814159572	0.85552001449753	0.493408372199904	0.451776467418498	1	0.825427191990944	0.949908415956368	0.883610659508657	0.913625141939677	0.915920671869967	0.795739015152633	0.931740399816938	0.754273573144912	0.956156575012399	0.966940793862361	0.96031912000835	0.792097829887995	0.910139775307936	0.841878638927237	0.96534244442959	0.939084892951096	0.642837741661257	0.951060146127847	0.929089190365914	0.759967473583826	0.90218005826556	0.642281509067781	0.964313737520838	0.867271747612248	0.869985993570963	0.904372263490613	0.922380904144455	0.931841426065875	0.923964445860818	0.899930906376994	0.858478819944808	0.963390641296012	0.818812035370606	0.913967785253601	0.821467750604467	0.854614790434005	0.718350654938211	0.938750183972864	0.746044351501106	0.924595495568731	0.968431661216956	0.887756283534114	0.932130933392986	0.918200401786869	0.845128857747781	0.920347160077972	0.818533845800663	0.130501455414615	0.769710417277921	0.576813946406205	0.736795516521166	0.514699602513168	0.855516589226701	0.956558807887332	0.342159765777793	0.243016906614767	0.78942031877251	0.492271300803632	0.80464305443009	0.596611293865621	0.338760567888782	0.167445579312191	0.393327327877077	0.380872718675717	0.488127028227521	0.423702590446379	0.637255183835325	0.110804851105356	0.884822524912277	0.874046120308338	0.610410141548726	0.618195574125124	0.356866484457594
ACKR3	0.819550514496099	0.812402185359704	0.783319168592075	0.83538376728458	0.862659435632897	0.830493875897403	0.814756950415447	0.845820611460765	0.688578972205395	0.83351193137356	0.788167149175858	0.816525399446679	0.805781338659345	0.757655359095332	0.761799797144521	0.442299231066676	0.678279719017416	0.677153358557002	0.784399363196401	0.822333017557247	0.723705081686895	0.825486896033923	0.803664869469624	0.677918968685142	0.790116700450553	0.839634176314138	0.854000220628791	0.83693299614051	0.703524412028796	0.738782289422065	0.774531928994673	0.764865983146597	0.788851310804645	0.779433268481865	0.754751070671051	0.786314661506358	0.721735161610197	0.806702358069501	0.82889215493032	0.554861388228129	0.777570164995439	0.821845718067898	0.816887773212615	0.797141283792037	0.853578648872857	0.703941483378013	0.853405102456949	0.709216381613994	0.817195368949085	0.813927596756301	0.544338437747538	0.781332905654281	0.81561604244643	0.731034814866861	0.83043071947743	0.838382952945757	0.64002972983131	0.73158945013879	0.732488122621796	0.692381889584547	0.64198893061387	0.780798055720444	0.739108855139589	0.653468413422827	0.696259819807712	0.705206515283009	0.776637407370156	0.779364962378793	0.704703894640218	0.789375169053904	0.380415658706733	0.375096958917714	0.825427191990944	1	0.825470853763164	0.743628468833282	0.675140818881986	0.82221341396208	0.548796744295316	0.786612338364979	0.672894408879767	0.779758383507626	0.809239516257496	0.79551871869907	0.699407794554128	0.823832094340697	0.653543350161282	0.785736263730989	0.8001113685381	0.654892319970459	0.78626524921442	0.771852614145818	0.680494176231158	0.756638802446639	0.523759801042888	0.815481774231604	0.721780160394079	0.72306572714837	0.723702556618498	0.806317906709316	0.803010891547304	0.789019556807597	0.779483399670314	0.771018802723487	0.785904048170735	0.818294025728924	0.744764682204749	0.640153003209059	0.640815559046696	0.619921829886824	0.827591635119832	0.610565707033166	0.770930488434012	0.802312515117614	0.811147970918811	0.822191626242108	0.711115708949379	0.729021597339876	0.739931253060569	0.629764576097796	0.169173111243675	0.642453789225986	0.544363390169606	0.624442683874685	0.448778780763361	0.734945819312027	0.789767062012799	0.289593564231445	0.226174452564146	0.624823669703026	0.365388825951314	0.685422128324606	0.509458340316449	0.31887152899822	0.151652132736423	0.280119088485772	0.327171530748286	0.350740008326455	0.269733038972433	0.5303184432093	0.0584860854365261	0.728626163695522	0.819190817470806	0.653142805236017	0.511541090102503	0.298459392741126
RYK	0.947659947827918	0.911874404399373	0.944023309997115	0.908041429147855	0.926717238149138	0.927923529537666	0.930427680273277	0.9339383207269	0.857794917727729	0.879653448284013	0.842581126189818	0.914909603301092	0.893159574994908	0.904026460391309	0.881684646706411	0.530934855729631	0.804220302402133	0.9062624529277	0.890648917004544	0.924468456436604	0.916447205797338	0.92353888778775	0.852661164974126	0.845117645113047	0.850894881101907	0.926487700110478	0.951341536065218	0.934842331729272	0.907122680195539	0.86632559836693	0.927591492493612	0.890427500194434	0.81999850098758	0.911973383317775	0.896315417745704	0.939291895067142	0.863551173822953	0.905843961611417	0.945688807885116	0.705174858001711	0.933694461963679	0.907504182540482	0.938641980529585	0.815689111364214	0.942409727078319	0.910018425177336	0.932123588346422	0.902248861904391	0.956512334075739	0.937526976589877	0.727075664054196	0.92896659657274	0.959179825368547	0.840337512382901	0.937712465961677	0.911627496724307	0.76734970014982	0.84316661247349	0.811328654436266	0.87449292358697	0.747437327465653	0.899587498419693	0.899175471215046	0.798923142827101	0.888789958048178	0.810261240502258	0.863470860480885	0.92524873245107	0.821697275097861	0.856328110350024	0.497654118687825	0.439060680894701	0.949908415956368	0.825470853763164	1	0.891467263907359	0.855500417491343	0.902829419281423	0.74801476891972	0.883573735277693	0.832853530036286	0.954051451609999	0.94289011773487	0.949945804491864	0.859555163500134	0.949152135711267	0.779218419403513	0.933284032408199	0.955626943569166	0.719185620537007	0.894115016600695	0.866406694828706	0.813045885509581	0.961437633493147	0.704091725312853	0.954711566434241	0.881560533384197	0.87743382823618	0.901829869529365	0.867594860400564	0.864864331732421	0.908846280096221	0.87045016096375	0.8161165447444	0.93064967570444	0.850690182133286	0.912691185880885	0.831618419643614	0.840893277640665	0.784572223462649	0.893927397317347	0.832308088311562	0.936518189350793	0.949620035395558	0.903938358073144	0.916175469195539	0.897061285280197	0.905569738056005	0.87210033452521	0.807878472651795	0.154070902569021	0.763506775359663	0.69534087486034	0.827093106378617	0.51628029574781	0.862806676440092	0.917696346595893	0.357399388480242	0.283579398372946	0.760066504557004	0.519354196716122	0.810591567642398	0.561919040948655	0.374272720600841	0.173553275785638	0.391830504412422	0.381449539396123	0.464675163760672	0.423708299883677	0.603153283116161	0.148157063580468	0.825490618522326	0.933830897699606	0.658362231311173	0.628687698982974	0.350863065271554
TSPAN5	0.900099458793937	0.83579871119344	0.901291172211092	0.840516216575029	0.810256854147451	0.84096889156048	0.915468072305917	0.862966129865957	0.84396497998825	0.801411435006207	0.796878491490122	0.854386720971491	0.868881553157666	0.888451740328359	0.808331979098845	0.51731910217761	0.673568671661287	0.893299324630593	0.884157356915434	0.885651901508906	0.877081518876249	0.85180446577625	0.831341137821028	0.779928910297581	0.775274865656831	0.827923515137748	0.901939346510883	0.855231043647513	0.902810221083442	0.853094382107643	0.928580000072982	0.86418380928343	0.749411768499039	0.848520210517106	0.84650004698929	0.892998923209964	0.878688319970872	0.88207353181839	0.901381822734592	0.61450097925117	0.883225750299163	0.842054657207197	0.870235060843665	0.793887780617983	0.914354288846345	0.918494848939219	0.847149058729131	0.879015126029428	0.876363733507666	0.886789742912364	0.773668624421078	0.858143448856562	0.909206750557981	0.815588594214776	0.896156890287192	0.831370634759872	0.719814503740775	0.840950443208775	0.742046970703779	0.8473910118674	0.779417578508947	0.865903370546983	0.87444218513636	0.688698311162944	0.900681731848738	0.781285510463138	0.828059901222833	0.873528993724931	0.756762179302952	0.82971254666565	0.443824997554382	0.464101792112674	0.883610659508657	0.743628468833282	0.891467263907359	1	0.826803349151156	0.891675525106354	0.749479495583206	0.837818044371734	0.861432161971396	0.901724390408219	0.905947077104748	0.908164733288731	0.806218493058004	0.902337221557681	0.845449748819471	0.886237172223857	0.936948156854441	0.750741508139573	0.880677968961616	0.777577356239382	0.786865384436931	0.900910179960516	0.734358227216885	0.888672423661771	0.85653480605095	0.845502088482987	0.852102460920886	0.81193692150373	0.819590352145883	0.867945325418202	0.791337020379765	0.716999189125078	0.897584784841275	0.806854832432154	0.851369594260479	0.842546393600818	0.814684041060108	0.731583378719614	0.849159043539369	0.777099883087898	0.861594106498094	0.910004003324741	0.928582592547534	0.874897098615558	0.890122776304695	0.868281685578745	0.824381938060312	0.773231311543606	0.150930074598523	0.719228729453996	0.646007543059936	0.784484584756522	0.51404939756989	0.824230934767307	0.865544992839481	0.361773311669955	0.258244909209008	0.789382920296561	0.456107525890358	0.787709100682117	0.527156291535035	0.372397742947963	0.192609666924389	0.406614592046835	0.393944647432366	0.477654366993615	0.438299817201618	0.584576441379087	0.154369047340869	0.778794847485878	0.866808642023807	0.631426975182395	0.60367320559758	0.348238548754175
