""	SDC3	LDLR	LRP1	CD9	GPR37	MRC2	TNFRSF1A	CHL1	LRP4	LRP6	SDC2	GPR37L1	EGFR	ITGB8	SORT1	CD46	ABCA1	C1QBP	EDNRB	AR	CNR1	LPP	CD81	RAMP1	CAV1	F3	TNFRSF12A	RAMP2	ITGA3	ITGAV	ADORA1	SDC1	ADGRV1	CD44	TNFRSF21	MET	NOTCH1	CELSR2	ITGB1	NRCAM	SCARB1	HRH1	CD47	IGF1R	FZD3	TYRO3	CD63	FGFR1	INSR	SDC4	CANX	NRP1	ITGA6	FZD7	F2R	ERBB2	CD82	CADM1	IGF2R	VANGL2	APLP2	FZD5	MCAM	NOTCH2	ADGRE5	ITGA5	PLXNB1	GPC1	ATP5F1B	PTK7	FZD1	ANTXR1	RYK	CALCRL	PLXNB2	CHRM3	MTTP	TNFRSF19	NCSTN	EPHB2	ITGA2	AXL	DPP4	APLP1	TSPAN12	TNFRSF10B	IL17RC	NRP2	CD99L2	PTPRA	NT5E	MCFD2	SIRPA	TFRC	TRADD	SLC16A1	TSPAN17	LIFR	SMAP1	SLC16A7	TSPAN5	PLAUR	AMFR	SORL1	LRP10	TREM1	PILRB	RACK1	RPSA	CD68	RXRA	LAMP1	PTPRZ1	CXCR4	HMMR	TSPAN14	HLA.DPB1	NCL	CD74
IGF2R	0.307054568198535	0.847633635855415	0.883780061187442	0.409684741825706	0.762709929615681	0.891649777676693	0.763966248511695	0.743593462218633	0.0316461412863552	0.708543349719473	0.652838259818471	-0.207730326509911	0.109962925453656	0.455147276585049	0.634566361263698	0.864595535803666	0.885692549268196	0.512135360596712	-0.0747443201849179	0.526574927737577	0.77805259405614	0.905164478320064	0.852463097683177	0.189053307735743	0.638529906165386	0.678708816287006	0.595318757806314	0.43695595931078	0.789133381205189	0.757765973865591	0.797639476100717	0.826047104751814	0.506761598457096	0.815445705773806	0.513869700139891	0.887614504099085	0.566882858139138	0.741565459955655	0.795451458735042	0.916311428476439	0.884277105650717	0.754171686996454	0.629895631883591	0.713485749028486	0.729553173486277	0.253815872321172	0.667335058212933	0.529842479121068	0.745043614172509	0.749746997776185	0.796864460660253	0.777139920839429	0.101612369039433	0.827312936257475	0.762839418161305	0.779064930161662	0.598951653832105	0.262227585015181	1	0.434482827187127	0.651164068652763	0.582785249336624	0.47721172682736	0.55830980639773	0.768260385548432	0.684574659688082	0.567588599333407	0.846206519542029	0.319593645170144	0.688270542528136	0.837480581495323	0.513626184339917	0.808160824281916	0.682194160278727	0.879649216804381	0.425826041394519	0.259624458623825	0.501349836014131	0.835035746917365	0.675322961126471	0.671305257770624	0.668044144432011	0.783798918935335	0.737107358902155	-0.256634417242491	0.775027856388917	0.69977560830711	0.823181140016137	0.790752220334304	0.699729325248743	0.622738615275984	0.698145037567704	0.817252690090642	0.776540206695368	0.723355065529512	0.778242114204439	0.556253808417568	0.218238978386381	0.46445705009827	0.850682808571999	0.285572840540903	0.598670702101461	0.762038326943136	0.749719843342817	0.795183894566473	0.48251965087863	0.694848705535937	0.62418714560524	0.517221328489233	0.498680962154905	0.850718992493521	0.61884614352812	0.56952565570882	0.412564719286757	-0.0722548439006092	0.585832956209898	0.289390280537139	0.505063331398172	0.362704113342073
VANGL2	0.695292766377249	0.503347323716093	0.534434540518898	0.464258305762978	0.435607096203249	0.452043245278443	0.449530456960768	0.602898230864704	0.407621526228524	0.625154297339684	0.470569755060116	0.537036662115824	0.545114655467689	0.742320000264098	0.637272882543181	0.447318069368625	0.378240657551824	0.454270869082049	0.571500243485456	0.616915102612214	0.553034859206217	0.406442819444389	0.538697818223646	0.50819344514264	-0.0524771891158281	0.514214241841349	0.339226935005823	0.439852451572327	0.241880172904825	0.575389129448905	0.538602235649342	0.473606174644803	0.612601748626182	0.309611299785377	0.531187222920933	0.301597425281348	0.709004417572037	0.604197057802679	0.272966904189985	0.439225778567749	0.340470756609899	0.522496064346946	0.463190130551094	0.467556959811751	0.649171004214353	0.561067019903559	0.489730874391681	0.69130483620862	0.520047863689331	0.0909553520446792	0.530027713112319	0.0371623430899626	0.567380637850047	0.514496940339557	0.480565158532082	0.504687822602208	0.198827048139437	0.626257867649752	0.434482827187127	1	0.602362288239175	0.540603748963002	0.336635268253267	0.529652284708552	0.539560667636893	-0.0188834013475458	0.625395371750043	0.407896242370229	0.516076986709846	0.313613036874514	0.399053254485828	0.489916899542987	0.428290902542955	0.519445420927854	0.363492157474844	0.283891330907174	0.333171880295826	0.640478162543794	0.606867948772086	0.490200405402411	0.0897546291153124	0.401089623137041	0.387374943218512	0.591039709818743	0.4072155286593	0.287271905223565	0.462667200382549	0.472917847656642	0.654755828961682	0.680927716402025	0.0501456359444541	0.438820456078321	0.554847739245339	0.234319561787652	0.381252296475387	0.239703281370786	0.420024207099988	0.407731186270102	0.503345778225851	0.431860444512305	0.521663095236246	-0.034761290822196	0.38474034371594	0.47181880596878	0.472082266166158	-0.144423855360201	0.621526132357675	0.375513010216206	0.403145500447869	-0.00383429102162744	0.640493869979944	0.600118551446731	0.751545109436282	0.00539099848031785	0.333838297393315	0.486151088794062	-0.022364331477341	0.565134484079309	0.040009317314349
APLP2	0.725908342702014	0.716079656977185	0.68273182934247	0.91497738447434	0.546608095821452	0.692164106302793	0.90331086639197	0.747659424149278	0.310705896599499	0.790849918786352	0.769095799372488	0.108802517161867	0.548588832207972	0.843506387477128	0.780589112772649	0.767471008432066	0.746804521261273	0.910817100039627	0.53918228983579	0.799739704068582	0.683411276545202	0.793403263526306	0.80126625363449	0.802373823552286	0.414728356751055	0.769579554777154	0.869121634199908	0.818616707165256	0.728784970761896	0.909985563900812	0.667586192178499	0.667281756690326	0.401086104778659	0.807317550781604	0.791390388020433	0.528909154372922	0.767842057785615	0.704796845674153	0.647675308760525	0.750123062576881	0.643783767553417	0.844296225194926	0.928985730356168	0.806413114799956	0.889472631396168	0.524912422847204	0.923350045532352	0.881985498560244	0.66427042574106	0.544441614047373	0.946514654310209	0.493061155229064	0.435723115351446	0.668840633748134	0.710378165972514	0.612631970267804	0.54970582471905	0.847908612099761	0.651164068652763	0.602362288239175	1	0.772774288725677	0.469632215826433	0.82280219558299	0.897827604620918	0.392770831904105	0.544769674821058	0.815602622240171	0.866475280995073	0.521019655275234	0.649927003840145	0.701759573461204	0.753141697127572	0.65242092799137	0.616197387809752	0.774046579486917	0.669581925259077	0.84338034531795	0.837674473615083	0.85499766510607	0.596134813096294	0.690684960173714	0.618935086329642	0.918481981642021	0.456194090238223	0.737284993666377	0.800850742343574	0.859939927654444	0.807234740693085	0.919376355491664	0.57090369436741	0.911112840032871	0.625263611241926	0.59509337747599	0.843265982423582	0.694969738490219	0.833203203343736	0.237022478150505	0.926614956055361	0.768437611805033	0.833845327545661	0.452550486876287	0.76468864858402	0.648413123003553	0.868610771244842	0.266484466978929	0.550662816485306	0.897651286106669	0.886904587129077	0.407901718513793	0.737792049448786	0.958189046101048	0.704742577877808	0.28142828529872	0.330673050813393	0.765026829248097	0.311017823784991	0.93210166599116	0.354333329192365
FZD5	0.640803734986672	0.777100040390831	0.679666377909601	0.651634349343909	0.599657871061055	0.709944716820022	0.842112757474831	0.785939314996165	0.338635011636734	0.669088411038798	0.572872623724219	0.0489330553775747	0.185375660179121	0.699749667409545	0.76550565510521	0.642744100546428	0.627934385912833	0.698426706726993	0.443982898389167	0.62406891593736	0.797873046655386	0.6681399664285	0.692442594544502	0.709487420064823	0.162847366968727	0.730972790326938	0.696712270463395	0.668899829732638	0.612339048876951	0.699916377704457	0.75495409394811	0.746300702257646	0.586638035413984	0.665759373413398	0.782012731607724	0.476624870693531	0.723038623380606	0.552893870605606	0.41960716319219	0.712730050177765	0.580821007856263	0.851817929360075	0.638673652390313	0.523390807262036	0.756708938470249	0.615831831646704	0.789965381305211	0.754318075586651	0.643092346700258	0.335632637577081	0.755431275980208	0.35262118656595	0.461902142772851	0.640316433474277	0.506902923585518	0.610072714798343	0.146829830903435	0.66761504161932	0.582785249336624	0.540603748963002	0.772774288725677	1	0.32169022523439	0.49382687656212	0.700065542952564	0.165619656323684	0.508439926205118	0.757963869544242	0.591193416782117	0.428704967671111	0.511369186454819	0.579585336405006	0.607076694950606	0.631724833986123	0.565910423209306	0.68369880293632	0.494558097382688	0.722852386235363	0.713656919790671	0.708754320033693	0.445972380247997	0.510875637070316	0.542984776802876	0.745036259810985	0.247170978512077	0.580567669912543	0.72302465497789	0.789279838686913	0.778395423512087	0.811342183915644	0.264896984480507	0.711522053176543	0.622463388459541	0.471385796281117	0.624874147647887	0.451092641791898	0.755152379146488	0.312723935567827	0.679959533171426	0.621570670530174	0.608913504454912	0.156959937878854	0.629548091626805	0.691385906684821	0.704859381286675	-0.0431008208612195	0.529489905737061	0.607621454013856	0.568835546482988	0.19904178211156	0.678145114763287	0.76094268882022	0.767163645190648	0.0709414900165124	0.0234167377960946	0.660369051151298	0.090436461359427	0.700612693147776	0.184312586160084
MCAM	0.296920814151578	0.417563512097302	0.379210709136903	0.328448966796606	0.300165016518882	0.377400585664173	0.407768762795784	0.357601489565714	0.194707460927872	0.490521483752897	0.767800128877516	0.0712948702579097	0.258750786623754	0.385420688473106	0.533056840645705	0.562481555968541	0.383164282860812	0.462510892312818	0.193945065250782	0.378827242210178	0.354995192094335	0.556520347838203	0.505649283101669	0.285366811202608	0.409899010818644	0.376933452358419	0.379312557491223	0.582285295758258	0.314809059378836	0.506312594857164	0.306024813965427	0.423164835518873	0.302915018010054	0.397105495563115	0.429169038645967	0.311972886492708	0.511407610737308	0.37689151460301	0.655879164839172	0.381488094789539	0.506349971750173	0.439067981342912	0.493521796686713	0.575589260657108	0.401493082259632	0.303126375003453	0.453710544864008	0.435757181079061	0.638428014977497	0.189737570395972	0.476784212976749	0.415519258206688	0.34934640253951	0.387554466421399	0.628619928111921	0.387855119274243	0.323865676923954	0.315640416184436	0.47721172682736	0.336635268253267	0.469632215826433	0.32169022523439	1	0.477284562667272	0.47938380628354	0.329915683965542	0.340742448215697	0.439939867702564	0.443396316555451	0.61229950204816	0.331276999739115	0.586517259117644	0.571354404687365	0.658743656743692	0.460780363591708	0.264319232011713	0.155551980188608	0.389803905409475	0.491724658521952	0.399339136182157	0.350729024768614	0.673718337188635	0.30563086118403	0.440967512412906	0.132865622746961	0.398261166060065	0.417466609237066	0.478393828188543	0.47751778805654	0.518825113953887	0.193580468902093	0.537741102219615	0.339019086359611	0.389238815669163	0.441799503281457	0.37440499380853	0.393610571370019	0.120724868641708	0.456227949418407	0.415672071121638	0.423622565014559	0.273262127388344	0.340901323495093	0.40461359304599	0.499238924287595	0.0609138272923483	0.462425887881336	0.501300720021138	0.503969465037987	0.216581583772384	0.474930777676938	0.500935730347812	0.370479771998303	0.227022665815613	0.134244572005563	0.682552205978855	0.269909727030233	0.530379993254605	0.31086450304323
NOTCH2	0.568505697761307	0.529542545929607	0.584378664805796	0.719683337191895	0.377415750191341	0.549966297059095	0.661964951484043	0.547603086460024	0.298133233067503	0.704616003682044	0.710209722133114	0.243259421739219	0.644769054878703	0.702369499852748	0.671383138779186	0.655425470932148	0.596614281668078	0.71034626342066	0.393651951034391	0.636464592607905	0.495330321728107	0.638239128899476	0.688405406426494	0.573619543991997	0.434197065425048	0.668611165822911	0.634894569458014	0.593033683839637	0.54581389872739	0.78220924426538	0.444253598201815	0.510467140622107	0.31755488255122	0.614971050689199	0.54756143998568	0.437815606684161	0.678485438709118	0.612919967732719	0.624979325201345	0.577234459763165	0.54706688201139	0.628042057630158	0.809603950111797	0.776676243873684	0.720409278032974	0.323448278336947	0.688950688636721	0.744993563896637	0.617458639629824	0.480891990882161	0.808719585660875	0.460781556356606	0.340028568449923	0.579041114846435	0.780689456117769	0.48413804554541	0.636264718002267	0.72086362750929	0.55830980639773	0.529652284708552	0.82280219558299	0.49382687656212	0.477284562667272	1	0.731724142313335	0.420295476540618	0.529900089329995	0.623038296804599	0.739006001760889	0.552316068599503	0.510637190544711	0.676195755483817	0.714881672934624	0.552614086175379	0.494786005665693	0.533458964965859	0.440697386425162	0.696109894022994	0.719811665098157	0.678117367278339	0.525085710328211	0.597148560410816	0.451342772598833	0.786962948271757	0.399890188092604	0.630476317169605	0.556769567053936	0.635925130715309	0.679320396324226	0.786481795865356	0.495285301604656	0.766154930757509	0.523571622542687	0.552352896022514	0.683931272059881	0.612279439962493	0.555550871169674	0.168074634220598	0.796888991484997	0.599875808926061	0.767511139377428	0.455090939156152	0.660067101150017	0.51533018792606	0.704526183339798	0.305806728360354	0.584631020175359	0.746409527843395	0.747795853998839	0.343671168678422	0.676138659449036	0.783329941761337	0.550613120098119	0.276712629054121	0.546014866026787	0.617330024314149	0.313063131444999	0.798329605803351	0.326069746069299
ADGRE5	0.568869860827937	0.763586416604242	0.736434259205982	0.783073946644703	0.651317645702345	0.761496420505118	0.878867431562567	0.750192069370616	0.228553136516638	0.807158381814231	0.771680696421101	-0.0323048685968937	0.415286603410432	0.739758548585471	0.702664373247569	0.854943942814066	0.830217274164664	0.845985602886325	0.327802362536769	0.75025005636439	0.703159196058724	0.863275285088114	0.825702969779066	0.59984750228047	0.512479693674506	0.685951788062238	0.834476194208933	0.726622417676498	0.751041812311515	0.884432430500708	0.736517058919762	0.717201073805137	0.399593721013791	0.848565048125834	0.731710440886466	0.675254039917977	0.672936893159892	0.749920673367984	0.770619014139137	0.831875018411304	0.716320490684538	0.818755006437195	0.87390373332858	0.775900319742117	0.895345776049793	0.393500577737693	0.885597733206783	0.759301924322008	0.669922127284656	0.669192704279142	0.904040973595789	0.607265163064976	0.239940686359402	0.689048500242704	0.74577460308466	0.643217591044534	0.668061974072722	0.641317570101361	0.768260385548432	0.539560667636893	0.897827604620918	0.700065542952564	0.47938380628354	0.731724142313335	1	0.510546631239796	0.499721233571782	0.852282577795818	0.725184882919846	0.588859046397736	0.74643964251663	0.650262929739757	0.781986836091798	0.669166395814518	0.71014958629235	0.677608182152224	0.599628611867288	0.738236017504301	0.858243917424705	0.795857147772397	0.624441412117682	0.706898358744097	0.752337917684233	0.898403227725072	0.217693748136632	0.825209582651895	0.809352342136334	0.903438281955203	0.797922617283569	0.84791384384015	0.647875746370083	0.893796312557976	0.644051802832054	0.628855348392338	0.841539420020647	0.760934520087008	0.80301911549712	0.174161183031146	0.784373830660672	0.835948389851415	0.649455421728885	0.547865389298774	0.764217659688046	0.643616459354888	0.894882875659594	0.395740873176533	0.605226437688913	0.871749413226773	0.833685525306147	0.458532669372214	0.762729152057334	0.86795494023845	0.635580308520898	0.410753474229406	0.130889307463602	0.699996720948435	0.348465938135938	0.828570301022338	0.36569225067477
ITGA5	-0.0223874967710238	0.437398410944827	0.53588639905637	0.29162872166578	0.436498504970605	0.548247029912429	0.519469889195215	0.329235928408415	-0.332823274251174	0.312770715976843	0.544779488286496	-0.490828368794147	-0.03777367781373	0.08748030924758	0.17438057133956	0.634928602591081	0.670277409289055	0.398171302313152	-0.335860991671858	0.283859281199642	0.312708230281903	0.717902913690287	0.560725221255604	-0.0372722482411431	0.917812416653929	0.441460177720531	0.49291772606193	0.31164162605562	0.70629447772577	0.501549246277093	0.402247140928976	0.414048734765679	-0.0448953858704242	0.658583182035947	0.261912044133553	0.712667182890985	0.146271601832489	0.391167151383211	0.80642529530501	0.607661971695763	0.699943785595644	0.371472868344384	0.513736237313606	0.63363771661789	0.410462856349196	-0.1671212075583	0.463959549851082	0.201858868431137	0.437783784934796	0.87545602481523	0.578135129178299	0.880799515699729	-0.220601074555454	0.445742214687158	0.608058015595492	0.437141640291966	0.766434306229276	-0.00285967517203212	0.684574659688082	-0.0188834013475458	0.392770831904105	0.165619656323684	0.329915683965542	0.420295476540618	0.510546631239796	1	0.160098605493186	0.619028885209699	0.189413912587568	0.559424801369177	0.662369099588132	0.319756080603825	0.652063680462384	0.328864360085361	0.635755581988767	0.288766269443281	0.241927151755313	0.159396299452199	0.504868646847732	0.427043373093065	0.791915204650738	0.557208260929638	0.615750240891776	0.405086876841459	-0.341198488106118	0.640859263169493	0.417865478558482	0.529326624288898	0.416762878636689	0.303988740779968	0.83442444615015	0.58026309393446	0.450171433797491	0.648677377575875	0.659816063027177	0.799873672236654	0.385709048632225	-0.0360465787493399	0.293228662316615	0.648790502477008	0.16283998981036	0.782526564371563	0.625600789382372	0.340281549159852	0.599104381815319	0.836851039777216	0.20567078052687	0.594977264884865	0.490806333327954	0.535609022309078	0.447001793649052	0.308906049906247	0.018257192430649	0.437907301413497	-0.146378474105863	0.261083179492511	0.370079839840513	0.335213550758454	0.327920059006981
PLXNB1	0.550079964618047	0.540195573960922	0.687245547043602	0.2962182739546	0.459792314347173	0.645791540283759	0.496380277634701	0.626727513104382	0.496219775846861	0.579554481595186	0.494209351266753	0.373468531015801	0.350164967105879	0.587275640628913	0.668241192021987	0.554165434236414	0.484024338995723	0.302091173664552	0.373627751429489	0.497230406523883	0.616221753953419	0.535169307667627	0.690595488758859	0.360638376502958	0.141146483730745	0.661516147161732	0.340463186133445	0.338127461445956	0.375928301624987	0.614661844968668	0.599398709005409	0.542091024845368	0.708796872147888	0.442666683602779	0.490987428589949	0.395574403547408	0.671098050540206	0.587922679060006	0.368110498354856	0.569258521984953	0.467965330216047	0.56126140932727	0.424908773907284	0.513606427171403	0.615448856125496	0.472676628110812	0.43006933279383	0.599585386398257	0.623032573516293	0.227747745847921	0.565648234489262	0.240226041832358	0.570921652653627	0.611682052440796	0.511754200092767	0.559720499996217	0.192800563147311	0.45081082348114	0.567588599333407	0.625395371750043	0.544769674821058	0.508439926205118	0.340742448215697	0.529900089329995	0.499721233571782	0.160098605493186	1	0.507078272183447	0.275522604407418	0.485961050859883	0.435476011343112	0.470033594743659	0.46012827999327	0.692670679242212	0.507484351981781	0.326158161502198	0.274237786978804	0.487190533376581	0.642046608262909	0.471743252236248	0.286562019104119	0.442878727968448	0.342751233851997	0.64903859238352	0.0984765112145434	0.413260498504353	0.497808577989132	0.488633876549899	0.701474720074706	0.662929967206046	0.165118115751906	0.424554604044247	0.592407089939817	0.42931600318722	0.440438677791769	0.363601447007945	0.301840353514243	0.663275611612603	0.423764258810509	0.572465008838924	0.392806873007628	0.0849805918814859	0.526329274133713	0.542590804375661	0.529116172197619	0.0193383164951847	0.598161048205025	0.311193793610678	0.274026914692799	0.0864172783346986	0.724039858059787	0.569204822255509	0.730071573828914	0.0597875402132284	0.142266929053466	0.456641918051042	0.00858883665232194	0.416902754638334	0.0926753223975724
GPC1	0.453128689720922	0.882671728926373	0.84901397352311	0.658373671477263	0.798770480107353	0.905893921314387	0.936360562027142	0.85296679461366	0.16333878780342	0.739919611990441	0.749704635725901	-0.218128515846622	0.139163807016217	0.608755738108723	0.722338502446783	0.857210395433352	0.933258339006833	0.762455243662995	0.115180019529106	0.635707729254318	0.857921425848259	0.934156933569079	0.900458419314905	0.470509021251741	0.590965087355663	0.800634233996212	0.819602856979783	0.694295963976352	0.904213475739858	0.874881441370557	0.84942227185102	0.843044765987823	0.511374728245946	0.919604204554931	0.692811306148943	0.824965349909216	0.658279899228357	0.734169056575098	0.782908529491791	0.940235954644866	0.798580649079174	0.90105120390507	0.799082870530528	0.727203427265543	0.806070271790479	0.328126498799961	0.89807399783061	0.654444041806185	0.724150397767946	0.732500347455106	0.912983623818701	0.723155327385616	0.208721944778569	0.847560743754229	0.747946309241315	0.788921732686969	0.531404959368167	0.482254545258101	0.846206519542029	0.407896242370229	0.815602622240171	0.757963869544242	0.439939867702564	0.623038296804599	0.852282577795818	0.619028885209699	0.507078272183447	1	0.537707609955184	0.648927805926291	0.845843731938795	0.600032185490094	0.848137386574518	0.697709947721538	0.86231570897588	0.647324493673305	0.520401460621766	0.662127699419508	0.882096827061026	0.80547540296989	0.711673779122451	0.719469716694371	0.806606196759318	0.854927166966987	-0.0487540520524993	0.8561449574781	0.85637110269294	0.928291839289435	0.837837670649689	0.822485672411776	0.632329194231424	0.849348475503681	0.784191795972813	0.693221196395033	0.868554260511837	0.753648573040385	0.770027699977822	0.30112243130581	0.662392991719413	0.898723040319371	0.483393685977791	0.552236331914755	0.882019086626697	0.749150938160191	0.937688364848003	0.390411872219244	0.564697522025421	0.810928805552635	0.716369605290508	0.473856961842926	0.792703831119275	0.795122026995619	0.661762902944749	0.289938037194233	-0.0634409288073757	0.658362514877531	0.279156542237542	0.693378064013696	0.350859753601547
ATP5F1B	0.731185197125416	0.404674487912514	0.306756525435579	0.932203870509237	0.246312738807675	0.312509863933639	0.665633626304615	0.469203242553304	0.205770964521893	0.587041300436433	0.650749042957545	0.223961244320791	0.610641400668549	0.770946929117613	0.57353481264126	0.486623990261783	0.422782796775598	0.902959460487239	0.643041550492805	0.701400554631765	0.386566623668051	0.49609289196462	0.482626568606467	0.866115055714522	0.221755732867653	0.527397644140787	0.758868056592463	0.818723580065133	0.46543385530473	0.678785783816974	0.363730122494902	0.344722050858145	0.122101771551822	0.52812232248698	0.662138549989334	0.192174298997239	0.63924341127104	0.444402157720629	0.452324305483821	0.409123339864594	0.343437626669216	0.60816289997177	0.838816742402739	0.653551932525652	0.65547395036231	0.44206141079303	0.800857184067155	0.801864312618986	0.386743032670313	0.275070475623375	0.723724573999744	0.232185585037913	0.357555549455422	0.339650157795121	0.537087296497746	0.307967941067954	0.428242404313108	0.890590660230678	0.319593645170144	0.516076986709846	0.866475280995073	0.591193416782117	0.443396316555451	0.739006001760889	0.725184882919846	0.189413912587568	0.275522604407418	0.537707609955184	1	0.273726136730815	0.37124790235306	0.611516152760026	0.541904574898749	0.394374447012229	0.280616511870864	0.708704571765863	0.661198646768078	0.761389196828203	0.579987022398264	0.708903344410452	0.37337770223861	0.504520866501846	0.369438960442151	0.694889200301608	0.731795613146612	0.491209139575028	0.588394910685074	0.626426341036839	0.55130208349249	0.72767741358633	0.390130901422668	0.761811156883358	0.296006708298359	0.304382908857982	0.631666683262318	0.461234289504046	0.775415773092208	0.0217933128512176	0.895799934483094	0.45746938674653	0.897574617915162	0.263040673927767	0.479073015202704	0.353648135408056	0.628731237139225	0.078888238630749	0.338650233430262	0.823016082900985	0.884286890113529	0.226483049528814	0.429455731903702	0.810757186763827	0.484565671264768	0.150640825715646	0.522425894030493	0.658132232778727	0.243698934145365	0.932635193118456	0.240601437313731
PTK7	0.240942715202202	0.584231667588395	0.68372937622883	0.259905561461158	0.50772033279694	0.697839944261788	0.57820901924928	0.522385608464919	0.238733542890465	0.587516746750532	0.734528409726881	-0.068592762456406	0.153681502616951	0.367044347405883	0.586815865749384	0.713316720642846	0.631653026064303	0.43276357230899	0.00722347897429862	0.439549036585588	0.512635750477906	0.688799446949649	0.736570567448289	0.175402927078228	0.487132521493529	0.659460595577534	0.437996538089533	0.373072486344833	0.505628982035924	0.640630424551297	0.506041970989159	0.613240037777082	0.411468902047229	0.604319816673052	0.529293825897719	0.554129965630653	0.460318968824807	0.568064590485006	0.802432186674538	0.628149704713809	0.706361922367541	0.546881338497589	0.500293408979776	0.60389912859052	0.561671966241546	0.267391989156886	0.495725356524136	0.402825993689594	0.647555143726586	0.492908024258407	0.60899164224289	0.627556352634012	0.216969682194523	0.592692230220531	0.791264618923675	0.55309973395833	0.531437238298804	0.224708317092311	0.688270542528136	0.313613036874514	0.521019655275234	0.428704967671111	0.61229950204816	0.552316068599503	0.588859046397736	0.559424801369177	0.485961050859883	0.648927805926291	0.273726136730815	1	0.525940416205226	0.585845646956061	0.724296910802088	0.648482737140195	0.67319365768119	0.286218359288856	0.208008181429461	0.400338250637418	0.670625491283041	0.402153657768012	0.552748849424655	0.616722840630089	0.507939292201137	0.619633920031929	-0.142871742325874	0.613724745723634	0.540082606295764	0.605322608830475	0.598954665579811	0.577488469630901	0.450339549474484	0.60784355042221	0.5635755597519	0.524822432654967	0.524340818768737	0.533644545522213	0.367958986579677	0.237648087356337	0.400118725908211	0.634803338625881	0.327555641025168	0.441242628926266	0.637738677846691	0.530263542355094	0.630305543677648	0.314033160121802	0.581658974407849	0.504568381593586	0.439758148088085	0.298328997214051	0.633537023877349	0.545334895877365	0.445065668668329	0.198501249815913	-0.00118242608916678	0.505098645718994	0.208115453418905	0.457991506678232	0.248177325430499
FZD1	0.36124166310004	0.751518644084738	0.785034713263052	0.509462913896062	0.880252449312955	0.816466196399315	0.745685289833694	0.820860305484135	-0.00950158188023225	0.627257414581918	0.608168137481008	-0.115516458509194	0.162000988950362	0.520210042194232	0.598545591969441	0.754827520714493	0.895863157536741	0.578426042640159	2.66170893159101e-05	0.52343521422517	0.775885936115978	0.849373369792852	0.787471059676975	0.24983742954222	0.585396150153013	0.619442700658671	0.581227789527232	0.509672889806708	0.751720029547843	0.755683311211592	0.85125762237403	0.75988383484567	0.438607997557748	0.746705576714525	0.547056200978575	0.910219103644627	0.536464838802693	0.802498650656489	0.732549003822762	0.875362801249644	0.707759168418853	0.713992599160455	0.658314950843282	0.656639814655923	0.726692161208773	0.231607885811307	0.745452127176081	0.482121489274682	0.609749918176461	0.756626748914977	0.799017685380349	0.641853234959733	0.0810389138806046	0.83423099417481	0.68116384239947	0.798395841250525	0.545978310065219	0.27178289911533	0.837480581495323	0.399053254485828	0.649927003840145	0.511369186454819	0.331276999739115	0.510637190544711	0.74643964251663	0.662369099588132	0.435476011343112	0.845843731938795	0.37124790235306	0.525940416205226	1	0.420657813165817	0.775849140091831	0.599504726754916	0.880854314548081	0.400439193023615	0.401962840576813	0.553097270534213	0.811610150495329	0.594850425592272	0.559772649877424	0.681869840065961	0.921373137991911	0.712275074342011	-0.163898075655993	0.716275737459863	0.724034360153344	0.745220576998048	0.731933085254123	0.687110567996265	0.586237643626293	0.704701756615008	0.775843172875959	0.585065647763287	0.756430185083889	0.724727000397692	0.604843445195463	0.266309842901061	0.489755182299562	0.851061681624772	0.28632535984324	0.540642729959846	0.799117337276527	0.677114999952662	0.812050620212273	0.447741619648406	0.532256911024077	0.6670421040623	0.586571126180127	0.473976879661717	0.772293695075429	0.626513068702728	0.585397726412247	0.336453124907151	-0.0449198676445103	0.526426818629678	0.289252156624933	0.54126526548287	0.31611476780788
