""	SDC3	SDC2	TNFRSF1A	CD9	GPR37L1	LDLR	GPR37	LRP4	LRP1	RAMP1	ADGRV1	LRP6	TNFRSF21	CHL1	EGFR	EDNRB	CELSR2	SORT1	CAV1	C1QBP	ITGB8	AR	MRC2	NOTCH1	F3	INSR	CD82	ITGAV	CD81	MET	ITGA3	FZD3	CNR1	CD46	DDR1	NRCAM	ITGB1	GPC1	HRH1	ABCA1	CADM1	TYRO3	CD63	LPP	CD47	F2R	ADORA1	RIPK1	ITGA6	CANX	SCARB1	TNFRSF12A	IGF1R	RAMP2	TSPAN5	FGFR1	IL13RA2	NRP1	SDC4	FAS	TFRC	SMAP1	PLXNB1	TRADD	IGF2R	CD44	ITGA5	FZD7	TSPAN12	ERBB2	CALCRL	AXL	CHRM3	VANGL2	PTPRZ1	PTPRA	FZD6	PTK7	FZD5	ANTXR1	SORL1	APLP2	FZD1	MCAM	ADGRE5	PDGFRA	PVR	NOTCH2	SMAD3	NCSTN	PLXNB2	NOTCH3	DDR2	TNFRSF19	NGFR	RYK	MTTP	EPHB2	ITGA2	AQP1	NT5E	SIRPA	IL17RC	NRP2	PDGFRB	ACTR2	APLP1	TSPAN17	CD99L2	PILRB	AMFR	MCFD2	LIFR	TNFRSF10B	SLC16A1	PLAUR	HMMR	RXRA	SLC16A7	TREM1	LRP10	RACK1	JMJD6	LAMP1	CD68	RPSA	CXCR4	TSPAN14	GPNMB	HLA.DPB1	NCL	CD74	HLA.DPA1
CALCRL	0.42496528623035	0.669197413244575	0.763004613627204	0.661777592664851	0.223959271962538	0.784577638594546	0.809251064921754	0.371843536828721	0.795003092294917	0.523176180675662	0.702337702464227	0.5819849902782	0.689893876788339	0.858530846755963	0.0548704206636378	0.400844617742335	0.696318789091363	0.767087622847589	0.388315919421705	0.64514459148185	0.67604317743206	0.602086661917255	0.73487134347424	0.45953290180758	0.701665597804046	0.680109531371281	0.171223387839956	0.808852081699548	0.84076921867035	0.675823721601025	0.66507296790403	0.729779810962388	0.815085984204128	0.757263934685395	0.447259712827587	0.766386255800597	0.407024884968823	0.67328993756651	0.759149638616625	0.775643429345274	0.583193295990809	0.657452215132355	0.759107895130736	0.787975606387914	0.620871091425005	0.538462988982084	0.755126920954503	0.698425617442562	0.536004758537336	0.714955454894859	0.587403704312765	0.609500626248278	0.638674970125347	0.704248412740975	0.64642945344265	0.744525334809714	0.309371043873134	0.449063032390341	0.34667120850893	0.571698207922051	0.51380167485584	0.710548995511798	0.707001021015634	0.673091312378674	0.753233913028358	0.687718939021322	0.333271355012628	0.788671586738666	-0.00148217749658984	0.838470749532571	1	0.777659671203434	0.389588259401622	0.580184353023597	0.836618396810928	0.785624333894634	0.755662983315639	0.412763409351282	0.742911058632902	0.438063875209028	0.823352794684984	0.640314946547923	0.729174879215378	0.356945591310232	0.577398545068674	-0.0695788740240669	0.747051457346734	0.473369823640794	0.79618331120167	0.759183301715999	0.731013033481482	0.259208349489262	0.422422043091375	0.530109507196446	-0.0192875784289351	0.676843072688834	0.424264793732447	0.667887034449898	0.546466667581795	0.368700694591534	0.290813634009079	0.817512301784381	0.778145173106579	0.670540361616521	0.307527063160937	0.673669157535935	0.698645534239319	0.333660796368584	0.757594864846834	0.489937687071454	0.757021329557123	0.695162239932726	0.60036249210145	0.557099238553535	0.442812942613243	0.390096223433504	-0.0359659722334379	0.718690969264164	0.724411464489638	0.0742465886584827	0.787989996951711	0.542588305819092	0.402774369657435	0.78858435575106	0.368447778698915	0.511143414049999	0.332669582969965	0.691130278367764	0.311486812533828	0.312167653093144	0.642222658254982	0.441019040361645	0.388749489537287
AXL	0.464131725388701	0.856702540060654	0.856430387341121	0.712657606140105	0.0659408322023478	0.792176396862298	0.730288521462342	0.254076185825885	0.802938794121147	0.588143315014486	0.510124148097073	0.577637067060297	0.796734045498906	0.760077179214899	0.0185088097100057	0.348744948211633	0.602761333142293	0.834240167670315	0.695485893230699	0.81906930073438	0.670508950748812	0.650545202544095	0.855768007151952	0.555633615108983	0.832458252628843	0.764824437137791	0.505819555689712	0.906820256598262	0.87818068971659	0.692164708691683	0.788668497308739	0.75661891127833	0.755549316322509	0.849303742679768	0.418992298353357	0.793901575252917	0.732493104062008	0.838672766742383	0.756996826061894	0.850241824050981	0.591756878456972	0.616673768492175	0.843696631783689	0.897790047990947	0.831066634474402	0.730239903059833	0.792035496087338	0.809205813632747	0.400394335080635	0.845855547144969	0.821282540263195	0.782503417336121	0.758506300432388	0.810266075522561	0.737612569461714	0.804944040523732	0.454524304857218	0.731170789648157	0.640583020118232	0.817375654510233	0.741169033743275	0.80322983065671	0.570323607382487	0.861337225006204	0.841740283899863	0.839434610723453	0.629611976598847	0.775549556615126	0.0512867060711483	0.819174078118422	0.777659671203434	1	0.467821816831028	0.6152171672024	0.704525906521916	0.808506771617773	0.784121237645608	0.683619947291168	0.692032965238705	0.693368864941474	0.768141592094714	0.776032280497201	0.829404879427202	0.552238009224479	0.706963519764096	0.165551056393605	0.798849986040862	0.734746858319811	0.834432941905435	0.81198252287381	0.855757106664943	0.594974888950836	0.687499373578006	0.603143329481796	0.00528508058658947	0.813037830069172	0.483198161329733	0.629167039159323	0.748682584234421	0.142260122536259	0.58807797414873	0.830440138278503	0.833176842231372	0.776985113741859	0.562727914516263	0.892776047464171	0.77426839256804	0.603963281023502	0.789707412928037	0.516285708905076	0.828689294504866	0.883978842538351	0.383880395004655	0.816326845748874	0.675921126027854	0.701781263133632	0.168077827183183	0.78248852332389	0.837328930130735	0.387109178701832	0.888459156614907	0.817978380340679	0.677125548215785	0.865584158758932	0.603599642455191	0.779120899061556	0.532313539820541	0.791016623140212	0.501325675920763	0.526825889408024	0.786531731853611	0.575486382641357	0.55780761160148
CHRM3	0.569184684423582	0.385872132095265	0.623350179916683	0.692852868327883	0.10957580439323	0.557369082127149	0.446662084144194	0.319213767197382	0.408501351125843	0.583087596958077	0.202542614068477	0.449161477527946	0.583471951740009	0.475877037399945	0.308405919664045	0.409262315341453	0.474188660014772	0.579536342790054	0.420348830840836	0.626327646908167	0.58188191092913	0.608818389675904	0.538499797217929	0.605825035526463	0.470451432896378	0.592502649841268	0.36791172671817	0.578739739084523	0.394181469154459	0.436629389191331	0.640598793222183	0.727696732641504	0.459561500242167	0.527418611040847	0.545941259263977	0.554093256714234	0.362319610605047	0.582518808793532	0.612718484354949	0.519472651184048	0.629878390210067	0.581496833450775	0.607618213307005	0.578456076086285	0.668917125924865	0.425176461223234	0.588701832691181	0.667184164055569	0.140511374263658	0.695238816228965	0.480548585761132	0.624066424626796	0.507748296526553	0.658979511517686	0.599050780377427	0.666397809388977	0.576519073917181	0.367104881577411	0.513057087962749	0.513051629066197	0.557801540040727	0.682645401943069	0.329272103427373	0.600554845509878	0.467523733761222	0.580094776622583	0.296568694366178	0.492390507799284	0.411444131473194	0.606061343632535	0.389588259401622	0.467821816831028	1	0.621575296555851	0.52103708991256	0.652525521433149	0.429651463133458	0.373724456087473	0.555214643145421	0.534428438270354	0.408002366695285	0.718483546999166	0.628162904216892	0.36676397051688	0.648859543366738	0.437059589492942	0.661600658996039	0.458894422100626	0.486368257858591	0.586132855821085	0.557083536642646	0.191295385745528	0.308715049077955	0.670032419202764	0.227162180641465	0.525266796518968	0.424988983467682	0.640657583165548	0.521831181461936	-0.260704789601821	0.5015804080323	0.447958693251869	0.616025944120631	0.655724020773298	0.0560983634669439	0.583420277991924	0.713405093499677	0.558684220944933	0.63963443832984	0.453647158055074	0.610760404329447	0.618945139809778	-0.0554287231919547	0.585710445504405	0.732270087354548	0.323765927291505	0.269764435872126	0.452179123069405	0.613979508132722	0.251082566343422	0.610459642854617	0.622589129618031	0.524448842409875	0.639871462643678	0.249337764609825	0.59739738355967	0.36071968271705	0.5241572299412	0.20933058452445	0.203050397858096	0.727458024332821	0.237913965572351	0.273935479350168
VANGL2	0.778611509222264	0.488359628417565	0.71968455519725	0.818618975456017	0.50057560392524	0.585050163919713	0.54088977727162	0.629465126090976	0.676679914056511	0.825911089575542	0.683341764070222	0.667334256909014	0.798629331691623	0.707909522639263	0.351321483529971	0.691371357705523	0.783455005003055	0.822904283077555	0.194743524038717	0.638502585359943	0.87023867864828	0.812733593593388	0.672861401497062	0.820784716706825	0.678037469637795	0.610541823025949	0.174008832697799	0.733304497516037	0.647461133529215	0.418726752524462	0.598143252838271	0.798481546570534	0.616816082872517	0.682789721780279	0.773666191329847	0.633978938145568	0.257017516748123	0.603826173890192	0.705297381201243	0.57318744314117	0.847047703130767	0.811407397374361	0.636265594136095	0.592936396166507	0.670455023350556	0.419041742585228	0.770270461248618	0.672122947285619	0.572106656491006	0.778906521991884	0.478648269661699	0.571738612147743	0.609456646297891	0.724550377232936	0.751479988375529	0.775113732940495	0.581729853352232	0.268820833788132	0.336126093926431	0.431886541409818	0.611539763686462	0.771196792233634	0.701967468503019	0.569428828483799	0.482624416535308	0.577585593904914	0.178461069865776	0.663435766051616	0.531866693798238	0.719611822784007	0.580184353023597	0.6152171672024	0.621575296555851	1	0.804484712232891	0.835421997452776	0.627459118505015	0.428820564520042	0.755922236977342	0.465299506698127	0.684496296406774	0.811515926806074	0.6480143296514	0.509205506070736	0.568408836902776	0.404048316559564	0.595656843727647	0.502595293840006	0.594633640619001	0.747960960438794	0.679520142322153	0.182447862408233	0.228675539866623	0.802351967995464	0.336521835350189	0.629061821935679	0.764219667530028	0.710508222462285	0.440743798471241	0.18627739549225	0.292156930631342	0.725820744473865	0.740386085497768	0.627534623523981	0.101128489511705	0.671794743016555	0.803631588620739	0.565998410417044	0.783476224872005	0.711172362999431	0.768835480449192	0.682210124921762	0.44027463216122	0.56384342532903	0.566532083065882	0.321720171499409	0.467005516014352	0.696841988288709	0.685011279418896	0.00654323402797234	0.685744423382848	0.532446893063706	0.423789296003095	0.795617619355219	0.24784551711989	0.542071266943036	0.375779733419675	0.596840728704291	0.327635569118088	0.259247620395802	0.710153648545272	0.346594492245973	0.338878067617889
PTPRZ1	0.703999350976674	0.596504207139404	0.822903301633099	0.85860733914758	0.391756425555051	0.820914956246325	0.856394102017119	0.540971352327285	0.842009905618535	0.720720625495993	0.808152038067097	0.788590230292693	0.798854930542449	0.955097921832393	0.285841056892073	0.562525118153493	0.786827176275946	0.879668541327681	0.239495145246471	0.680607311936157	0.8906852357785	0.809841313267724	0.794485013484862	0.673241021912639	0.730478429500253	0.711510373152299	0.103521938444366	0.851264800647961	0.817978088181201	0.696648463755072	0.695498142946819	0.887661731843663	0.896091974536176	0.792542921827351	0.679608137007946	0.829423714929111	0.269943601189675	0.721412475686654	0.887216612134201	0.7793133148349	0.794988712201769	0.83587967957596	0.787156097528402	0.762333271767301	0.657354189687378	0.476588194937878	0.855037226488403	0.733082144098483	0.575078352762952	0.822265942414872	0.542725867152268	0.624947284096299	0.684442045230493	0.767262140502136	0.704274554392918	0.853119022904621	0.470188578431669	0.333013325770543	0.323960585270882	0.501872939156023	0.525034270113273	0.789247603969237	0.800876365238375	0.633255660801713	0.691830014697305	0.677789563456533	0.189813628492674	0.881658120618435	0.265074507794647	0.865103746113523	0.836618396810928	0.704525906521916	0.52103708991256	0.804484712232891	1	0.931288993066969	0.807380301903599	0.370700319816572	0.884944378495257	0.419940629279643	0.865119098979585	0.796892062263962	0.785811400822741	0.393846843650848	0.687860299829564	0.117300761620894	0.793805198185699	0.507049159421508	0.799022749937068	0.887164672800616	0.754726826027514	0.0979594126072805	0.279255474764421	0.702983392414681	0.203334791937234	0.708625990517314	0.601083298595097	0.787580211426734	0.482831715420335	0.23405826329492	0.20754469016367	0.851048892291577	0.83817854358646	0.703773069414289	0.120224077781065	0.672761281111842	0.815312138731592	0.395505644620824	0.87290936039433	0.707042758232292	0.852874477706109	0.728875176602762	0.535096869303644	0.607805640289233	0.553831425353287	0.276963182101182	0.190554862920762	0.792443017134759	0.817044944747966	-0.037785683301248	0.811131506009497	0.511285645035351	0.413112355476034	0.867684990473805	0.25647684785426	0.484196539361453	0.296012475920752	0.672752062928789	0.252201429667829	0.186420644942419	0.702606369501821	0.315271674908454	0.292502042562618
PTPRA	0.753468871483472	0.71367658113841	0.924955114523029	0.936488065581839	0.29072035114784	0.861323276100907	0.825700816821693	0.453713695635053	0.839211523528949	0.803991523632426	0.680480153088084	0.768293813336177	0.886176167782724	0.906942160074246	0.248226982752804	0.548214216722602	0.781313250170623	0.947409989217004	0.435094829156407	0.85452863140185	0.911563353465936	0.845331766913236	0.879200460459349	0.74726478499432	0.828276436765742	0.768271175665889	0.303141357082749	0.928668679893658	0.835382789176155	0.719582217301602	0.834277711666794	0.952756784625624	0.877056167057054	0.865214955894217	0.692164604419819	0.88554038272892	0.473764471122419	0.864877044622356	0.918916028261521	0.839961484380231	0.86613120334118	0.837244453671089	0.898868802396079	0.852504929392451	0.843401812897529	0.631224178969641	0.919414768441985	0.857422226893082	0.484731298897089	0.950636182005699	0.69153899835903	0.802884628516219	0.750767964102515	0.891459077303176	0.825845616704796	0.933999389969061	0.633763212543057	0.502901504030828	0.51654096702922	0.676134985846488	0.64634339722757	0.897169622354738	0.722001141423469	0.779709346479251	0.763748013506954	0.814650076457047	0.377399953894557	0.891639035277369	0.337769025240497	0.913041763927889	0.785624333894634	0.808506771617773	0.652525521433149	0.835421997452776	0.931288993066969	1	0.821317510617186	0.552291577231548	0.897267781011643	0.585528458389618	0.824643151673645	0.935467321860881	0.878388931691749	0.499205866259031	0.795006837830215	0.308478468252455	0.854677434639941	0.662924846801022	0.833099197048907	0.940541270686327	0.857416039559699	0.273089260660268	0.433997784140026	0.821853209656666	0.253606706495649	0.804454786013092	0.682225265354709	0.836746979015978	0.640947268978624	0.074627177927854	0.438613480587897	0.865904341114311	0.918318510895973	0.822710437175051	0.244344461699278	0.839005530310888	0.927816842507588	0.615503708799239	0.940820484247452	0.714791595554777	0.944464096632147	0.884983738438752	0.388920225996256	0.769879701097792	0.725037720810668	0.453486321869784	0.332076347027041	0.833811325950109	0.898036243930496	0.143507495054806	0.916238121456193	0.738815300497821	0.584532334043931	0.958357497877721	0.372175727757597	0.715387959507085	0.452237872057376	0.78356915469096	0.351501467051061	0.298299887939681	0.872724810013365	0.381718942049513	0.383127774934407
FZD6	0.469168233912774	0.713845833585425	0.820465733657702	0.703303634238483	0.0044060953603741	0.871975762425239	0.869539754456772	0.167608769466995	0.866948941940892	0.484908088412374	0.63656649107708	0.746549394736375	0.712126102605193	0.871520612697081	0.0613066127121482	0.1993047466583	0.673117147374348	0.832804746206289	0.539220441538338	0.697762078968213	0.710560804826545	0.69312939073122	0.893715720478153	0.493494651066336	0.753669551408336	0.811613996997745	0.344631164056026	0.87360535967574	0.846352069432557	0.841829068718118	0.76511718801153	0.799305316832038	0.881837503718759	0.882149474894334	0.332543034192535	0.870669360794266	0.557913290657384	0.81628488910139	0.869043216345472	0.865114717858686	0.552092793594122	0.662596161571943	0.806400445315016	0.866608912553373	0.70906208781676	0.661943874552601	0.775637923122552	0.774858210215011	0.297921399350503	0.80688261772968	0.744139065485357	0.702668791638132	0.758155264620698	0.699340284773537	0.594201312970719	0.829014032315588	0.375304667075939	0.644804090235996	0.546869620980683	0.705904071627238	0.589048608184834	0.667075296023189	0.660657748638876	0.718648403676033	0.819605752213027	0.770557735233744	0.484909574513838	0.904775593833474	-0.0331796953238492	0.843517608729594	0.755662983315639	0.784121237645608	0.429651463133458	0.627459118505015	0.807380301903599	0.821317510617186	1	0.546162329198702	0.828325528690526	0.544501115572884	0.827572106592626	0.723112695600348	0.821197416327332	0.442111010678405	0.743087070677862	0.0473466416236783	0.825330749038807	0.644788127763475	0.872071210174172	0.881111371949685	0.852773531548131	0.355086301811001	0.584098673315524	0.578036546177015	-0.0228090274084351	0.822494125271117	0.411631869397976	0.65223321932999	0.691154415732879	0.047526915960574	0.434265459500132	0.840918210928084	0.768352831431873	0.777482005899669	0.407673264799864	0.760999429392705	0.75858031207285	0.406458059721766	0.773882367419859	0.633467566128785	0.853624531318076	0.783185819427452	0.36255043388648	0.780729545571229	0.665755857419931	0.500763567493059	0.187401463545287	0.798570849666007	0.839016241914108	0.257786998245187	0.828401196391435	0.64461928860796	0.62821997738371	0.8015276647158	0.436309620959039	0.583945067172478	0.499342452418333	0.69755041689413	0.280711060947488	0.304768131380018	0.682633564283229	0.365954571981954	0.356666019760641
PTK7	0.346639697876555	0.851090112502537	0.59969420117854	0.484508278699302	0.0358344062231551	0.474603139813446	0.365873331138135	0.182364178712097	0.576155714259683	0.440488646837009	0.247429765729486	0.432651440796777	0.647793436643386	0.397433667010067	0.116085743285129	0.251141842156194	0.39051999895313	0.568553801330189	0.58498128404031	0.711394859424423	0.43040964580115	0.468756979227616	0.709790943591874	0.523052707487657	0.82864915545834	0.498566349493615	0.71310619621725	0.64591751757708	0.615175933928748	0.373344831110325	0.560447910472129	0.501951021187275	0.394911063583495	0.622785837966056	0.306599860197033	0.486578669640011	0.880542599263397	0.668163340752084	0.448430756799902	0.547012261183789	0.421700156922174	0.393723947098596	0.600594193839941	0.636368289373114	0.737545723873907	0.882229818292798	0.534315207941651	0.695420413776829	0.190492625007426	0.640836797120934	0.807363876756867	0.608954867019554	0.627814109371138	0.545123650855497	0.681873309673132	0.608801726361169	0.376199825996988	0.764902286962967	0.548667492604416	0.780233012518125	0.532005872295307	0.624747584978723	0.291721554085861	0.671985809291933	0.577648464163043	0.596252522662713	0.870017133150344	0.450363939489699	0.125631958124119	0.573362732957741	0.412763409351282	0.683619947291168	0.373724456087473	0.428820564520042	0.370700319816572	0.552291577231548	0.546162329198702	1	0.401349148393689	0.787700065919283	0.390787565598319	0.625099202750396	0.583899323407407	0.398193262594217	0.537714362349565	0.4872043622606	0.504710019148144	0.836343935756284	0.572554290500646	0.543927956071455	0.685197283584288	0.750133772110638	0.78762723514786	0.496433219439848	0.0832904321902062	0.733802403645015	0.402153270460688	0.363914946945215	0.685837931514577	-0.0391555884995267	0.612923472844838	0.524469174665901	0.571334311636834	0.524277118773327	0.787698127541501	0.798528083737776	0.535398741802629	0.6156094134076	0.605141101586241	0.357814564637311	0.599010334622903	0.740752297819596	0.143358149822945	0.699597547476361	0.56350310270182	0.692125596013625	0.35916130372062	0.541783010195128	0.600603890471405	0.382245960436258	0.665869772359624	0.769318689827075	0.716387410432812	0.631825311567235	0.390694583781186	0.777887932115318	0.49649516700533	0.514903464871933	0.352205669630203	0.390772762512058	0.702637570261101	0.303369293599887	0.293576306656291
FZD5	0.689432990282378	0.579887570663004	0.844520966869768	0.818063607377812	0.152257656566483	0.842722018263737	0.841623449267121	0.303519533345805	0.782192355233839	0.683855258329434	0.710709555314888	0.751236437814117	0.805038890220329	0.898102714262482	0.0938741607086715	0.37500099862948	0.742602174238315	0.87756048893894	0.328168717780706	0.698777087022591	0.806771887102635	0.756908719283322	0.832077409836928	0.584905153270927	0.689168061271276	0.714656577721944	0.105388002600218	0.815441664088845	0.763745433768031	0.752267508071957	0.760183596640872	0.880661592758145	0.890177224251559	0.834542943589736	0.529306995858444	0.864070043984009	0.341057017889596	0.788372123710159	0.914797313421195	0.76458662881869	0.724390007776211	0.786754656380318	0.808869238807028	0.772414576455962	0.677737185393077	0.511214553028586	0.829725551487987	0.745984550400911	0.448100986768026	0.84396296831328	0.636963713309739	0.683629994932162	0.683693582013249	0.750734928451023	0.635424433378765	0.85338554559515	0.449580755602207	0.440906016870157	0.420973655239691	0.523712318168774	0.620062187865732	0.72729100151421	0.699790466689801	0.652502774442499	0.727047902069325	0.739657556877255	0.261964142186319	0.882917131713755	0.154790043506913	0.845265976622153	0.742911058632902	0.692032965238705	0.555214643145421	0.755922236977342	0.884944378495257	0.897267781011643	0.828325528690526	0.401349148393689	1	0.4324096873465	0.820472816940267	0.802272609473711	0.795453250322614	0.462817089113573	0.709605217806744	0.0982810739752405	0.810402519312525	0.474389875436176	0.784544680119872	0.855443355778554	0.787034556968296	0.12933525394746	0.332850133717705	0.681760483607174	0.09517675766875	0.718144458048528	0.520708552612023	0.779534439321953	0.514407698487705	0.0532491283676097	0.28186485796587	0.823412550562922	0.827318353514959	0.809271083351578	0.166931173671718	0.74005591702395	0.788784940747277	0.467257828545102	0.832054481771749	0.613735718951021	0.856609008642881	0.751324843087831	0.360918246132937	0.669904754705394	0.628760696182667	0.392384602265915	0.183747272273345	0.759581529996604	0.797502378172291	0.0308390141780741	0.809488236218952	0.581995484446357	0.525856177660973	0.841831256900526	0.361743988974551	0.536389432062991	0.403646872838654	0.720832648036441	0.345054326212132	0.308482833098495	0.712869570436262	0.41369830233545	0.409570089082243
ANTXR1	0.352873709240984	0.780088255261209	0.657755234404368	0.503493749566467	-0.00725980386957251	0.558067089486138	0.453494375361606	0.18853881239018	0.620348392065425	0.467003922414033	0.270548089843145	0.436776913647099	0.713308186699419	0.467071168311068	0.0897348257094906	0.288103440753748	0.45490765865524	0.63132213477712	0.712891813464223	0.711675762547364	0.472491210067115	0.563238290350383	0.729484241252645	0.55486607065516	0.749534606597772	0.66257077023655	0.749367049429758	0.680460506364307	0.645881796205609	0.487145081929177	0.635896506003109	0.590559042153776	0.438000412661027	0.680578175970344	0.328831516476601	0.586609058091495	0.833901087325264	0.698314174490704	0.522887176817653	0.623843542493167	0.422417126334447	0.460760654398049	0.634291674365973	0.727492913435393	0.745023070402561	0.772985169771648	0.592204695104826	0.675753911721824	0.208456959098779	0.668202711510871	0.791672660484396	0.667031155035267	0.699016785681156	0.584148834760333	0.66562270775087	0.647348271444732	0.341922593664408	0.778935870077155	0.699862136630843	0.79433131624224	0.640440213748921	0.663432201429975	0.269479497502445	0.79524827172903	0.647349332349376	0.667756267754449	0.783206804660013	0.50866803921462	0.060045347008445	0.629946538268912	0.438063875209028	0.693368864941474	0.534428438270354	0.465299506698127	0.419940629279643	0.585528458389618	0.544501115572884	0.787700065919283	0.4324096873465	1	0.425160812698309	0.654065133872699	0.674123753489185	0.472992091451045	0.64602361841768	0.364865747860592	0.603770927928383	0.784375242380787	0.605743097992702	0.573189851964507	0.695487090493803	0.705607380680486	0.817657378131356	0.533012889645505	0.000895023242582782	0.691805285201958	0.3964072867497	0.41650088803701	0.778927310822363	-0.0502120017221783	0.753521875600971	0.59458237411812	0.625226673550192	0.676881435948763	0.694165772190488	0.769369786659388	0.573679481275077	0.619767982004323	0.631498238097362	0.273534220693005	0.643768474099114	0.778646374353793	0.150854862200234	0.759494190596	0.627844518412818	0.668815306828902	0.172872802464329	0.562142063276248	0.667531672516957	0.527072884574794	0.728761735589044	0.803382030444101	0.663238521027706	0.644290992342158	0.427887697681076	0.763743144533075	0.485729242565965	0.565830949161681	0.339304589367301	0.397936009760596	0.712715169353172	0.329659838238919	0.337552181776998
SORL1	0.49749033856968	0.616478116156818	0.813735645476215	0.687595137120155	0.158368778969959	0.82947550818622	0.863471122249299	0.375485502756311	0.903643017595183	0.515986337292227	0.773167658544763	0.732667522545393	0.727292070176741	0.904857068004454	0.0212668914214166	0.322843187546904	0.757790707806866	0.84111590076375	0.399974917369722	0.603325256162207	0.7312233971997	0.715381863275826	0.816643168549631	0.510711901440281	0.706580264144343	0.752839054446189	0.156449317394045	0.854118907792607	0.879880909579314	0.78341652866029	0.709782391649249	0.779651309767672	0.871983183122164	0.845891821653356	0.388826952728254	0.852623429408275	0.369683285223884	0.725556860439074	0.842822406686735	0.836716275332916	0.581676298063572	0.702708255902421	0.730033748482022	0.80546222512942	0.612359981054691	0.494790029426038	0.813687598608606	0.658707950573088	0.548847691772649	0.765157376000934	0.623681905417295	0.608102870387433	0.679388595546183	0.65639688020703	0.577658972726152	0.796516962818208	0.247617146082068	0.494334376575216	0.461404398393961	0.577781657614137	0.669716595233009	0.657631628282791	0.758646134524151	0.692484283894725	0.801313485825724	0.754483598229803	0.317872141639147	0.883422600328839	-0.0116436303602507	0.844724455613113	0.823352794684984	0.768141592094714	0.408002366695285	0.684496296406774	0.865119098979585	0.824643151673645	0.827572106592626	0.390787565598319	0.820472816940267	0.425160812698309	1	0.680894964986313	0.768971844053399	0.37452172658734	0.663261956890882	-0.0894691082576247	0.787024866485131	0.523649569164718	0.850829626857258	0.819669237488285	0.780306542032822	0.174566897957384	0.414202430782844	0.52007331719147	-0.020638462626166	0.749309470216955	0.452036621599639	0.685149995751408	0.554926202285387	0.345548738024806	0.310626684860298	0.900458039266835	0.777728367035086	0.768953747857101	0.253993343111408	0.698017136244718	0.714121551761971	0.351319814442647	0.795302867778316	0.611756664112673	0.821380245474289	0.710778303402806	0.603221798326631	0.658867103752766	0.558696678114639	0.532459484680999	0.054457403961325	0.864357020006587	0.808669900395979	0.14106835003838	0.799870659691679	0.527520003321757	0.553365876856589	0.795065704154808	0.520816257819897	0.454614276773431	0.442826050543482	0.731815835081854	0.435995320962902	0.447442504106863	0.588675144822621	0.570084463649201	0.526368239648453
APLP2	0.801439331842887	0.721936375442284	0.904375847354573	0.946058061526602	0.274397977521074	0.776763654127603	0.689217263344244	0.399882169738395	0.73907378500669	0.857574703641524	0.528871469440651	0.669016150776022	0.881286407832355	0.776123131801661	0.240336955395754	0.58279802501045	0.697450946136819	0.901142508259961	0.51006212674237	0.917129487671836	0.875652514727842	0.801690178504514	0.842336339493447	0.773171915511287	0.820424567442001	0.705865830428875	0.451871593042494	0.885572683228704	0.756366475300431	0.621773991986156	0.851561920694674	0.919628726770136	0.750597418523485	0.808051309783367	0.732442200152729	0.818938813894206	0.545432984010339	0.867188434272326	0.844700009224772	0.77744724812326	0.889468604197834	0.778017758967604	0.89441824765696	0.803998855078123	0.909616482465248	0.659509202905556	0.881820815996302	0.901606006820379	0.405858194998195	0.968660219539853	0.714946129204611	0.854920272661602	0.732771239046414	0.892002981196259	0.873894200017217	0.918599378391353	0.771802488254682	0.548859671532404	0.607082835658588	0.738779568023278	0.6740967613482	0.92359533709288	0.588517917437854	0.803121383980263	0.704217052976377	0.824422788501943	0.458871608791782	0.783907210508443	0.44108751987343	0.843544436873315	0.640314946547923	0.776032280497201	0.718483546999166	0.811515926806074	0.796892062263962	0.935467321860881	0.723112695600348	0.625099202750396	0.802272609473711	0.654065133872699	0.680894964986313	1	0.857695330104518	0.49357189091771	0.801130425188981	0.503500092711886	0.789159768379588	0.702716995533273	0.750042102460742	0.887967326894963	0.824621817407936	0.330887647174441	0.462279376456951	0.833508070638818	0.351541189833737	0.754961566401196	0.71753264573291	0.815758448378535	0.691035496131149	-0.0228610985551903	0.584478291734881	0.775268466582433	0.89503744655282	0.814336878451487	0.24821279141273	0.871268554562383	0.940375127171168	0.744533466235921	0.907374247013359	0.619723472057025	0.919803660368469	0.915739936057987	0.25334970605056	0.808181773255099	0.784061055755277	0.533755480499803	0.43910251268495	0.748967700617657	0.866258378399135	0.27402260557592	0.901829801165264	0.847815988085595	0.623378059904793	0.951925712015836	0.430159989244276	0.844927953312456	0.526678577722149	0.747894192299717	0.429351668995599	0.359600145141815	0.939339477047309	0.401505483223377	0.42092653387315
