""	PARD3	KLRC2	F2R	EGFR	CD9	ITGB8	TNFRSF1A	DPP4	CHRM3	GRM5	ADCYAP1R1	LRP6	APLP2	KCNQ5	NRCAM	PLXNB1	KCNJ10	CANX	SLC16A7	CADM1	EDNRB	PTPRA	AR	KCND2	IGF2R	CD99L2	SMAP1	NOTCH2	NECTIN2	FAS	CD81	TGFBR3	TSPAN12	ITGB1	ITGA3	THY1	NOTCH1	EDNRA	CNR1	ADCY1	ADORA1	ACKR3	PLXNB2	TNFRSF10B	SDC2	INSR	PTPRS	LPP	TSPAN5	CELSR2	MCAM	KLRK1	SIRPA	TNFRSF12A	SMAD3	LRP1	SORT1	IGF1R	TNFRSF19	LINGO1	RIPK1	ERAP1	ITGAV	S1PR1	SLC16A1	MCFD2	AMFR	FGFR2	RXRA	TLR4	TFRC	GPR37L1	TNFRSF21	GPR37	LRP4	SEMA4C	SDC3	TSPAN14	ADGRE5	SORL1	CD44	CD63	ABCA1	CD74
MCAM	0.681018505577286	0.601812745585192	0.818232847996354	0.404484462087773	0.413644703094718	0.672520229930732	0.601420026751853	0.62181879268686	0.660971707621357	0.438095045702366	0.159932929248607	0.813240673608457	0.70064418872199	0.533801367814216	0.604724668307195	0.387135868188676	0.502835762312839	0.715932364628126	0.608247751308062	0.541083211460264	0.351665499730093	0.612950236202742	0.479366030747273	0.741967481738567	0.647986430331906	0.538525811756071	0.605517810008912	0.547217877651589	0.756945366488063	0.704196902746004	0.515333503866437	0.754294003327579	0.593256430678215	0.828459618783378	0.65108916616354	0.676447984621001	0.777133401444521	0.604314667467193	0.588579951083983	0.366526227414866	0.37899255640024	0.331101853973587	0.738938055147531	0.783731477482937	0.66393075269537	0.736006964311126	0.590786975787764	0.666767540237076	0.733385154607595	0.665461353320329	1	0.284570317759609	0.330612414628043	0.55762202437848	0.683127703803231	0.573041216991994	0.723388319064816	0.817599538960229	0.76005260662913	0.592882380597544	0.533723577401179	0.526262585996625	0.544867312930251	0.578436263781517	0.59954478711342	0.71471157872966	0.614920348287789	0.221844954577829	0.725761845463637	0.764844023882916	0.798526034448638	0.356674405332413	0.579092460941666	0.265043262969336	0.386731456133163	0.469051276955273	0.566904922503527	0.810833378258463	0.243439261340647	0.523683679768887	0.519814046428277	0.650991836604445	0.550029599830195	0.3567107950037
KLRK1	0.473046914350723	0.639921335644332	0.42883769693248	0.776232379473193	0.578847005225127	0.694737046747004	0.620437344497261	0.571406023911352	0.688389137795967	0.783969584645462	0.65109369438109	0.594705488157509	0.64927168355763	0.657152818501726	0.759349355955507	0.645718591918253	0.681022217182037	0.624583779878488	0.738010253375065	0.732491411687276	0.679487143964854	0.715955224773143	0.756813138044436	0.438117544292115	0.726755053797807	0.695272876564685	0.580613884088994	0.736411974099367	0.47806302613004	0.646781852918432	0.447618218891207	0.589885092503713	0.497639956522803	0.48561892922894	0.635285068316599	0.274886877070878	0.477908244419213	0.594756812713589	0.71915351908036	0.764258459886426	0.760634270712042	0.534635106019826	0.529560217434001	0.506306083787036	0.597184987351646	0.150242694719737	0.53229869025665	0.729572880826674	0.638596652073412	0.615780329315503	0.284570317759609	1	0.725133921554888	0.473933089902668	0.562244418023598	0.717241966510248	0.673332215241086	0.341140668409663	0.679798273311061	0.36289320183781	0.641153162646252	0.693130257270941	0.729815669538698	0.379992182063399	0.680890835733624	0.629784862814662	0.581682537846436	0.680595327603581	0.583307830530296	0.459120355183923	0.359781028662288	0.750453783220944	0.685971587568578	0.750474231391846	0.459259571533737	0.508643993136267	0.627183715693858	0.414235718706388	0.494017840181598	0.684259181480326	0.497362704669272	0.56786296494564	0.623385659020433	0.223070285984373
SIRPA	0.524077453630943	0.611750139479268	0.531328195744795	0.805922245143202	0.662656788352311	0.815189218705064	0.824201877721188	0.698589761446319	0.609994420774948	0.777120007331972	0.767882401222639	0.616927778321848	0.78396318125376	0.80725183084054	0.842052376831876	0.802626471435329	0.808686848133981	0.72746787965909	0.777858324440315	0.842447464481972	0.842506204838327	0.809522771421588	0.763888604124092	0.403208028528963	0.816763804288596	0.763315880889503	0.678103202189778	0.861360381699123	0.609785026206694	0.717567611204621	0.679142744651147	0.703005134279759	0.498889604728231	0.565891219789166	0.670687984760645	0.203868285160009	0.606381462230198	0.771049698579564	0.822655210735768	0.695626547268356	0.846381537819639	0.693186682970631	0.744211157812364	0.525983960881836	0.76127106057425	0.303600777572193	0.602379853975425	0.806681621507909	0.650936201180038	0.756305991363425	0.330612414628043	0.725133921554888	1	0.476820418955016	0.652979248609966	0.877681801425671	0.7633737158182	0.405115139404706	0.699627377453281	0.314873596698246	0.719636092424908	0.789331598900174	0.868952523522171	0.63713602973093	0.669882060952405	0.749606178920545	0.749683881784511	0.860258984401482	0.694854171426128	0.632651441121961	0.439458672033402	0.780422791552114	0.745535488689198	0.827407330364809	0.529876356961771	0.686721809134898	0.843157008155376	0.560756857111708	0.368933522682985	0.87998377110461	0.761139731495464	0.621216006982324	0.802100606244796	0.414179034784176
TNFRSF12A	0.593318070706892	0.671817030833603	0.621021141452386	0.47855054805409	0.539463735015214	0.539037851461248	0.671231077762971	0.679992915769426	0.690573867846895	0.502089970521185	0.215754512277035	0.639438144144637	0.678235669624539	0.529297235670469	0.600291580704202	0.346476101218263	0.380467936682575	0.71992940750868	0.681172854842692	0.535610736492228	0.34267537994761	0.625871811184318	0.579717808579395	0.647403017459298	0.67913377468489	0.636634287754279	0.617262731762363	0.580713425773313	0.658109777263266	0.696689547147697	0.45325367959451	0.64102557912872	0.603066748077397	0.782133377844494	0.71992528142741	0.669101746727612	0.638206914012239	0.47639961716844	0.548267517925393	0.488233056676042	0.463492572216832	0.348436513603278	0.676111618915023	0.772683569398317	0.561556036076703	0.367709325775329	0.590364630618229	0.752816908485678	0.68715310012963	0.578399683330196	0.55762202437848	0.473933089902668	0.476820418955016	1	0.538563638133899	0.51848404234535	0.64665938103278	0.566384987213181	0.652007869460193	0.604353340040308	0.631886020342243	0.60745050226627	0.534267721533644	0.297709245205457	0.782941198735561	0.741789837949516	0.637496614571307	0.28475231245579	0.622059451831793	0.531779853217003	0.627271267480878	0.389723355923294	0.688294888873912	0.48948155509325	0.421784413086814	0.387692225148755	0.390506902073174	0.570594967497833	0.536761294108316	0.516643392118999	0.519394675934138	0.826659481320387	0.621827369923022	0.414300542207181
SMAD3	0.75520913083506	0.644623198622017	0.810049704642367	0.638041796955471	0.53752007525182	0.817879437424479	0.785281338959069	0.769445039915826	0.70975055219674	0.679845784754002	0.497978669712792	0.802617742951933	0.816736507683651	0.745142190663445	0.81492784105829	0.58442779466051	0.679456070053271	0.772650679095892	0.732825469023153	0.768132767635126	0.644205996110441	0.784209396739016	0.604801812510597	0.576613184372156	0.830140477911685	0.66489777530285	0.702722364538157	0.723686078143195	0.723059225462326	0.812620556367307	0.624186722000164	0.805454151138105	0.548780385384975	0.776303727037506	0.750201003275458	0.468756528345406	0.744629143090021	0.825493694804761	0.744491213245859	0.57611506921762	0.673739884352217	0.530743255111504	0.806597457059376	0.727509925134566	0.806549892712845	0.672346956710367	0.689791272089432	0.806823197891894	0.798060588670196	0.751145329149458	0.683127703803231	0.562244418023598	0.652979248609966	0.538563638133899	1	0.778791560482221	0.81652517828047	0.786178074982455	0.863629874960894	0.469791881406823	0.685408080841209	0.747986541925105	0.800277300488126	0.664477676122653	0.671683163067179	0.814537776450214	0.74552945054869	0.581807553998438	0.755727703978548	0.795509083927455	0.748573484417283	0.602382964943399	0.677930091510562	0.564835934509394	0.505011075623798	0.713365615646982	0.740211306410963	0.788593948248011	0.32910487846795	0.754463272141043	0.721550360371684	0.678189048041839	0.731295674359939	0.333146292818464
LRP1	0.759123926976523	0.764490382517278	0.699088582364821	0.889788667164673	0.80911001800586	0.949795285045414	0.89655224711256	0.800227153130102	0.759836369706762	0.841766373039977	0.808458174506236	0.798678745472174	0.91083184826113	0.888987973467835	0.961538572743065	0.868227050612834	0.907680651535821	0.858537051947157	0.883404010993622	0.943430038171944	0.921392304758743	0.946182321780672	0.869918440637427	0.633207163940348	0.888174169699416	0.827550479818808	0.838973945190402	0.926667667693145	0.739520174227852	0.851787805045383	0.828665764815782	0.864734234867045	0.684744600312347	0.714472774440771	0.750396936693436	0.396141647545031	0.74063856520474	0.897169445895566	0.902432976257058	0.713101055491519	0.921156798290735	0.723951379919327	0.809312428590364	0.682808606753819	0.91612980205638	0.47173991943277	0.734570191562209	0.876501205387258	0.819144830693842	0.925864807710175	0.573041216991994	0.717241966510248	0.877681801425671	0.51848404234535	0.778791560482221	1	0.899618461018184	0.592041346378325	0.861712524565284	0.513345029641975	0.812739881195933	0.79892797756734	0.962332483961093	0.784896173403894	0.798845232894	0.881289618749369	0.819473810816088	0.872378042934944	0.809544579049353	0.758046089950259	0.593423987667439	0.89297699959087	0.826990103255326	0.828186342700932	0.609062843839271	0.776180741429822	0.954293443038437	0.718669931954393	0.305340754039152	0.882062043513084	0.773907785832519	0.734750119998303	0.796270761480832	0.289933177257379
SORT1	0.778909476869308	0.836311651793533	0.842125591881467	0.830017142348962	0.735055267952534	0.933932673073571	0.896542912771194	0.79686320254386	0.848475615017365	0.800907758398869	0.625659278331851	0.903027032211679	0.968642271236221	0.824723511536816	0.92550781829045	0.734724877208249	0.812159206617781	0.959473743357509	0.929019899300644	0.907054922029672	0.76870294377093	0.92522739863223	0.820296750623428	0.743005494902843	0.928886136156956	0.884288181198522	0.841502311091761	0.913696157375423	0.830288616418594	0.884050699833309	0.779340415975556	0.941030584334804	0.781379683391802	0.881133347123497	0.781673047587549	0.624399828982911	0.858773718077485	0.893762628174698	0.867995331967757	0.677441287305523	0.816889819829018	0.631519256279825	0.872823756517928	0.840504024433715	0.91047071048313	0.617967299653302	0.77542406405511	0.926765918752272	0.92134069863987	0.919490332428074	0.723388319064816	0.673332215241086	0.7633737158182	0.64665938103278	0.81652517828047	0.899618461018184	1	0.771441055379614	0.916521605777839	0.586164309520542	0.836310423828549	0.836167784978328	0.914049857460035	0.726560653022866	0.876838402958527	0.94147590490888	0.85574338696097	0.701159721369943	0.886497481171991	0.849708153759927	0.786475047804878	0.764036698777376	0.900525835781288	0.732746155540015	0.645168306019868	0.759316263548165	0.87012814094515	0.848169102717854	0.410459414241067	0.865611566145808	0.790600178102402	0.865370612837018	0.854199277462729	0.433566100334684
IGF1R	0.724917389755724	0.59684970825444	0.919343230590986	0.473916165023815	0.386517485201854	0.659963633334513	0.66346046259724	0.654435798326033	0.691786575059143	0.498826301940433	0.25420881594511	0.849030194202198	0.728905252563175	0.587745322225321	0.682358748480754	0.358143000592878	0.502943717553233	0.730966794328357	0.625663273615971	0.580169377832905	0.379122125924612	0.639388389372705	0.503740510776571	0.640417230158471	0.727771706678838	0.594920979857188	0.580512022709938	0.591464014563408	0.836380648696257	0.771893881982265	0.485640585457254	0.769265681464605	0.514021768691081	0.871811382335361	0.728600276942284	0.613053959595029	0.811980812402114	0.686679430183607	0.532702648827074	0.361282590343347	0.444800647511442	0.287410744015909	0.762335744365051	0.822672998736409	0.719555868554918	0.860493075041023	0.608037575718816	0.727833050005186	0.771647447629957	0.634333282465002	0.817599538960229	0.341140668409663	0.405115139404706	0.566384987213181	0.786178074982455	0.592041346378325	0.771441055379614	1	0.79806364647539	0.430668237635754	0.608260237260921	0.601815893536693	0.589519240212682	0.642704380707467	0.606811252938037	0.780772851265161	0.670921090866471	0.323148203769821	0.712356750848354	0.857208030022946	0.92969287456922	0.358168496498992	0.580662968097232	0.284594068644474	0.395713028359431	0.563056798478922	0.549662939135367	0.879066467778661	0.192996990484996	0.599110861057729	0.593202177336963	0.671294951853201	0.679449289062863	0.397465017564501
TNFRSF19	0.858972178593074	0.777711898420017	0.845858304054244	0.742093698703985	0.65026591096115	0.885588397185377	0.829788249357994	0.808282814074037	0.87149505859555	0.794826964280331	0.51884080710886	0.914515158684048	0.897337403298657	0.770173591709157	0.902111358349266	0.663856585953095	0.729998178076437	0.886273149266669	0.873177549898357	0.84692367997306	0.688704130287539	0.872762496521325	0.79420630547239	0.760195336406464	0.903223531327125	0.784708207764889	0.794307558763775	0.80683255143566	0.820518671194121	0.897910516004654	0.67161478305964	0.884783659189959	0.698348310846587	0.87035744257848	0.835221846240033	0.631458046248875	0.840175365317632	0.831186357856886	0.808948902187826	0.688174976222357	0.755273662235812	0.584657971340373	0.83579249515538	0.868370221429445	0.869992086612919	0.654211305104795	0.753906422187769	0.915432112541791	0.92258403198427	0.861093750520572	0.76005260662913	0.679798273311061	0.699627377453281	0.652007869460193	0.863629874960894	0.861712524565284	0.916521605777839	0.79806364647539	1	0.622141424356783	0.805856351805647	0.77592541517604	0.84910739769774	0.656479146760208	0.825823723791915	0.900751469745756	0.80590801453412	0.627874304763118	0.851406696748411	0.823949301085143	0.808855348405083	0.721471979360924	0.805907458548802	0.627072903498078	0.619910016966065	0.714324867633796	0.804682550647139	0.836795402803321	0.396024338726885	0.796569861673212	0.6946163776433	0.801970347030115	0.790423023849111	0.35369460903249
LINGO1	0.6940089301829	0.758818396899851	0.548457413036326	0.471630664647558	0.679099343234119	0.559935092161914	0.479495255649448	0.535302491120415	0.734402755915127	0.498184507458574	0.20319262406556	0.636057381872325	0.613349656367391	0.374429414787527	0.519455266397056	0.379014446183179	0.426124994507321	0.656392534159228	0.632004764432664	0.565940933091239	0.378663683572581	0.627427671308166	0.58237446157063	0.82161524368033	0.474738224902045	0.588089992806899	0.750944121874543	0.48746012038769	0.507097872793995	0.473414622018861	0.571250021664535	0.585043620491482	0.786554475201533	0.64337959862107	0.397987163600072	0.844456916896017	0.632024089059311	0.35435849382292	0.469473776202553	0.447141871491702	0.456636500102581	0.448462334671941	0.496798829930625	0.688452293632471	0.558580388566821	0.268752896648521	0.653919203258932	0.566592091727092	0.684167227636583	0.650562604027721	0.592882380597544	0.36289320183781	0.314873596698246	0.604353340040308	0.469791881406823	0.513345029641975	0.586164309520542	0.430668237635754	0.622141424356783	1	0.583078125822785	0.310017201923229	0.465423912425568	0.320799417863604	0.748142175946221	0.619364746008848	0.461998451379572	0.248510333347643	0.602709116837785	0.357470265686051	0.489921594559346	0.467148233350038	0.60641926520795	0.36194958925385	0.480053476048153	0.402188293278559	0.485838858470144	0.493148497595656	0.372597466096306	0.334818357057136	0.26362011896445	0.730943098593912	0.372323785443917	0.13277135274241
RIPK1	0.723249481922208	0.789250697948717	0.695053654435561	0.777990178522788	0.72152430250021	0.815857706851851	0.784041291200527	0.743682704803109	0.845085231636986	0.69808544105851	0.548430299517318	0.796432840465937	0.862391848303553	0.665100402331145	0.830503826923514	0.631504857009207	0.679316955579291	0.875413785544474	0.853253211122791	0.838750165553313	0.696683265140202	0.838655520956702	0.817029914295407	0.687675352248773	0.814239970369967	0.855779092159459	0.835662453315885	0.786001865592515	0.729137865196327	0.748275534631892	0.702149801770537	0.789930479025044	0.756768820133067	0.78813340125135	0.691325687289691	0.608579657719035	0.719623910606028	0.727730897328957	0.72790476821871	0.649437476034237	0.745867755480767	0.615358107258854	0.750456522010436	0.740383614834949	0.835443083452879	0.400441570278638	0.724172189673186	0.842171205734244	0.870149539194727	0.829295110510534	0.533723577401179	0.641153162646252	0.719636092424908	0.631886020342243	0.685408080841209	0.812739881195933	0.836310423828549	0.608260237260921	0.805856351805647	0.583078125822785	1	0.640450408837818	0.819090623859868	0.608792228584969	0.842995856656629	0.845252808497192	0.709290672549369	0.631810689816995	0.800428884692075	0.678734359490952	0.647047245058376	0.738342570458265	0.782993435156715	0.673770879886105	0.656982972655804	0.665373157645324	0.769209389544898	0.71288340728781	0.503263629595659	0.753989097751707	0.664291226823783	0.812408906981401	0.772067277310731	0.395205100868168
ERAP1	0.576462652116141	0.663228749682737	0.703827947579726	0.733074370288846	0.572807276385517	0.794721793013309	0.847483293577799	0.671702803742648	0.647504083473953	0.759946427872859	0.628974143701618	0.703429381416184	0.843320215519772	0.81130357811116	0.835071998393063	0.701807918573172	0.737821654410287	0.801921296431365	0.782638043435694	0.785551114748412	0.695863255985786	0.811072917525095	0.677203747895892	0.496230041453783	0.89921499650672	0.745086953554369	0.61427195851903	0.831211166295032	0.681063904040296	0.824165703963243	0.620970264590767	0.778156045531266	0.563514542646291	0.705368428086699	0.78602712099422	0.341229343280737	0.705631156777451	0.833521416298483	0.835234919816856	0.695376915193981	0.746271272736512	0.527120358015242	0.789955491950328	0.656933503883322	0.736194869384259	0.531945160947	0.603997410308511	0.837014833035683	0.717327183923542	0.720859082788757	0.526262585996625	0.693130257270941	0.789331598900174	0.60745050226627	0.747986541925105	0.79892797756734	0.836167784978328	0.601815893536693	0.77592541517604	0.310017201923229	0.640450408837818	1	0.852790967282626	0.5868132380952	0.717154254751739	0.822068528781661	0.829911020538769	0.731114025766627	0.717765699211653	0.755843292938273	0.640734416806397	0.667905364281593	0.784565347679772	0.783733794228948	0.530353022336979	0.597277609717171	0.736132589278237	0.694731708552445	0.450457247920542	0.865942547595126	0.80076853052414	0.730687830905059	0.832306959500958	0.468861030015144
ITGAV	0.714230596253741	0.768333797569555	0.69589508145937	0.873612199700857	0.76402356598313	0.948579061340443	0.899727565009615	0.775172085344076	0.745557110552411	0.861195508739952	0.805188821801128	0.792436171607771	0.932798228571866	0.890552903932118	0.95436086247365	0.829586115719928	0.887780290531836	0.889865561573867	0.912021866298422	0.950860190729627	0.915528159703201	0.940280394367334	0.833068363436332	0.60861335860911	0.906966624545246	0.830967138212589	0.832546801432043	0.936282989412412	0.69986490759224	0.85216633129341	0.820977190791042	0.874022595735758	0.706715116708085	0.727513263932686	0.737809384880484	0.412810278268395	0.737316594812149	0.939576307619097	0.925617418281324	0.743131258048939	0.912081294903266	0.757071245043205	0.821490995151524	0.671655611708821	0.9062856942152	0.442421783850838	0.722928854652207	0.886335091626074	0.826679156744093	0.906957512513056	0.544867312930251	0.729815669538698	0.868952523522171	0.534267721533644	0.800277300488126	0.962332483961093	0.914049857460035	0.589519240212682	0.84910739769774	0.465423912425568	0.819090623859868	0.852790967282626	1	0.725669543758851	0.813781811618551	0.889636372862559	0.839629443981505	0.854051928766938	0.803811432528419	0.75658757671401	0.588799468959011	0.862326837019583	0.866737830841038	0.844103545423194	0.655595982223352	0.807575742090137	0.92705373183203	0.688440193202122	0.373724779591139	0.893368803154128	0.818687379745297	0.760642113229794	0.815504378260286	0.322781002152438
S1PR1	0.641442928004547	0.575060718193084	0.700586613670032	0.637176651934585	0.636867128304275	0.752726483205821	0.753214193825157	0.673264984703357	0.530105711271687	0.504284365287788	0.627168608791119	0.6536848797486	0.735146343649871	0.714392265701983	0.739486297767183	0.715187572263591	0.775589600360923	0.662784723106467	0.59200331218252	0.706683764738401	0.715870594212377	0.744633893473487	0.620907637215665	0.454063277734793	0.682606864932388	0.583658019492927	0.667784161958945	0.733665761028932	0.715812652351513	0.716593848562037	0.760152487682786	0.754704411753972	0.533516312303787	0.619505656855648	0.59061130394043	0.276276931401452	0.688117423335158	0.740964289312297	0.668763469100588	0.330121762437627	0.688951556399116	0.458003229981222	0.676192290420978	0.563667470238998	0.798971056879137	0.659577739668692	0.497459130912345	0.624147716650249	0.622469000475652	0.766098576350948	0.578436263781517	0.379992182063399	0.63713602973093	0.297709245205457	0.664477676122653	0.784896173403894	0.726560653022866	0.642704380707467	0.656479146760208	0.320799417863604	0.608792228584969	0.5868132380952	0.725669543758851	1	0.498587334672834	0.732202730980069	0.658819600992295	0.703412474145195	0.641225367608696	0.763014012442284	0.618993199426749	0.61105146732621	0.56677436028091	0.535460592761444	0.298357481065104	0.601956566863471	0.786363057507681	0.723903816328445	0.00964026482961688	0.715983367832116	0.704821665008064	0.55858113365082	0.612600112584003	0.23349636942667
SLC16A1	0.760008244189406	0.9141272638866	0.708752057230949	0.804350993330141	0.818031286695982	0.825338302169105	0.800607759576359	0.786147939304406	0.896997678232468	0.789235255115923	0.546792428117201	0.820913902236771	0.891900134875577	0.728682503537043	0.846726384368829	0.630892804833282	0.68619642549232	0.921660675354532	0.934519441943508	0.850114439108436	0.6882491425362	0.888643873573906	0.821926459390585	0.836558054179714	0.822868396893406	0.869620548927326	0.871892732640472	0.830410530197239	0.729689066501894	0.787516323296338	0.724981928705579	0.822671282610291	0.858319223013251	0.827595154042262	0.706965289146333	0.748642711685222	0.75972023177028	0.72149231590511	0.774032555546553	0.722375810946225	0.752615878676523	0.667060448250197	0.765386827871886	0.822631749156273	0.800888867598644	0.362720378138193	0.825527089889896	0.882421675288747	0.876175839152519	0.842328029233738	0.59954478711342	0.680890835733624	0.669882060952405	0.782941198735561	0.671683163067179	0.798845232894	0.876838402958527	0.606811252938037	0.825823723791915	0.748142175946221	0.842995856656629	0.717154254751739	0.813781811618551	0.498587334672834	1	0.889432453448503	0.749203049476315	0.578188279118257	0.783872234096694	0.63068831371634	0.65367073574756	0.720824613366612	0.89293367674929	0.72567376311957	0.683420454698811	0.663519319203858	0.734264122898777	0.670909409999402	0.545087045860658	0.708028188362712	0.619305853832819	0.916060303333329	0.730640404119137	0.353182384206206
MCFD2	0.805011869578418	0.85259323200139	0.867555173105543	0.790999560475235	0.76569509168499	0.896344091961549	0.922104026252947	0.839748263649693	0.851321568698471	0.759073349791795	0.611876246277011	0.882677956962268	0.961146918820672	0.818120252217046	0.92630185571537	0.705108919301415	0.790412591118444	0.946899937894141	0.896739105806262	0.878846845210559	0.753111007081589	0.925351404660189	0.80087328138845	0.74403359349217	0.925827130430822	0.865463653316894	0.857253658065725	0.891326461800575	0.873206917095716	0.916604103298514	0.801718265185996	0.92255848834814	0.789714584093403	0.907875121850453	0.841492024213524	0.647669971029523	0.853709618984943	0.863354354741585	0.839859501425479	0.659659611716204	0.804065651934607	0.623761138945848	0.902644224439318	0.858518927802652	0.91528395987171	0.624896127002774	0.771238045266531	0.924775427540951	0.911313903671696	0.899532934266156	0.71471157872966	0.629784862814662	0.749606178920545	0.741789837949516	0.814537776450214	0.881289618749369	0.94147590490888	0.780772851265161	0.900751469745756	0.619364746008848	0.845252808497192	0.822068528781661	0.889636372862559	0.732202730980069	0.889432453448503	1	0.871062209604082	0.682886983406707	0.822552423972624	0.844004193073958	0.785807623675578	0.720719242547061	0.867317507423428	0.714015318738675	0.616915757430024	0.736802044516105	0.82477337049355	0.833023944100964	0.414317537392759	0.83563571781459	0.785546351096162	0.902233856327127	0.838711642399298	0.407384575233163
AMFR	0.678558975134927	0.718423138512921	0.78664530790417	0.71222693636002	0.664735117899777	0.790907531929237	0.88932864949977	0.734036652749868	0.678367710734251	0.669229513551401	0.567972122842944	0.779593829600336	0.881379897050427	0.777854912822698	0.851942635452899	0.665676669781963	0.737752481423675	0.856708617364697	0.808293021077373	0.755879179565165	0.720195414123143	0.830652247063119	0.73504006378295	0.595097528514452	0.879004861862881	0.722738742337637	0.748130011702668	0.812321765382385	0.805089858370684	0.843416864161421	0.752086192127116	0.807228827870953	0.655582627443109	0.797845804636391	0.737344263517419	0.501597442279846	0.748139119987302	0.857148386382494	0.799848263890212	0.644620183470497	0.738192417993615	0.605025928986072	0.846681528852268	0.696145509425885	0.827971763278002	0.585906011723043	0.665320420531101	0.822319458332821	0.794043410177648	0.799184356129587	0.614920348287789	0.581682537846436	0.749683881784511	0.637496614571307	0.74552945054869	0.819473810816088	0.85574338696097	0.670921090866471	0.80590801453412	0.461998451379572	0.709290672549369	0.829911020538769	0.839629443981505	0.658819600992295	0.749203049476315	0.871062209604082	1	0.678007402336968	0.726254985147213	0.765774600582997	0.670568969667983	0.663811450764716	0.780027574844277	0.703613923429451	0.53351068354155	0.677178590182763	0.778938663453376	0.744859938175497	0.402930669201198	0.808157670687659	0.820479727297717	0.792843255882236	0.766078625529193	0.38027504623225
FGFR2	0.528529372029045	0.569580294359995	0.469290541801554	0.840399530569319	0.69678439364616	0.774346023054018	0.752940476638477	0.570645151090821	0.508693562600138	0.758398337212499	0.873669145983297	0.530979696686161	0.715210807465898	0.788125608260824	0.822713824820556	0.865685496822175	0.851171939112702	0.619310667754648	0.685080971419256	0.826435130147431	0.898951061001547	0.796148179938709	0.753569245895996	0.298058559626494	0.721912812275379	0.67708995234323	0.624130010513004	0.8082496269665	0.53656006160332	0.667820053567312	0.710449299123143	0.647469480288905	0.474176634958432	0.414594971401819	0.565998331676843	0.0688596384622946	0.492909316260302	0.766713693472188	0.774818880328976	0.63667730100932	0.871925917759214	0.627783807790547	0.566616432295832	0.381411273869764	0.713940080295363	0.300911161949716	0.556356163406801	0.67051223893295	0.559225290167355	0.726941452137958	0.221844954577829	0.680595327603581	0.860258984401482	0.28475231245579	0.581807553998438	0.872378042934944	0.701159721369943	0.323148203769821	0.627874304763118	0.248510333347643	0.631810689816995	0.731114025766627	0.854051928766938	0.703412474145195	0.578188279118257	0.682886983406707	0.678007402336968	1	0.554233744830204	0.547085951766094	0.328081262511367	0.838517625244205	0.643800846524532	0.811961046954447	0.457742958574037	0.650885019769647	0.845900002532731	0.457335686888942	0.156778234903209	0.792438855215345	0.65873049477098	0.504645843771411	0.662430936570848	0.156916584744459
RXRA	0.713420660177507	0.724294775665928	0.742198569466226	0.683372374631043	0.61343692769041	0.842553430650742	0.775831218616909	0.703807310855829	0.784534908903009	0.715744715277435	0.471050319226921	0.847143569154114	0.858855891678302	0.688847351011006	0.79817173926176	0.640373291448702	0.67995323947357	0.866768866666492	0.831961075978797	0.821965274646832	0.618517057666172	0.814408838997091	0.733649286418337	0.728231301414262	0.834239325700458	0.814200367671055	0.764880408998018	0.800588922036448	0.718485755669541	0.780812735819839	0.680761666201616	0.86846042478643	0.700259521525505	0.812857597354407	0.714968281321611	0.610768305252787	0.821535929135263	0.755397281864766	0.809945730177814	0.597508506414407	0.696397977804742	0.57455422407345	0.823988790058312	0.816373534344949	0.797347170303794	0.552919481256016	0.664980276408668	0.865431882371904	0.837254776527037	0.849315977442459	0.725761845463637	0.583307830530296	0.694854171426128	0.622059451831793	0.755727703978548	0.809544579049353	0.886497481171991	0.712356750848354	0.851406696748411	0.602709116837785	0.800428884692075	0.717765699211653	0.803811432528419	0.641225367608696	0.783872234096694	0.822552423972624	0.726254985147213	0.554233744830204	1	0.788042201752683	0.739497499498724	0.673649616645301	0.819699710600276	0.578536613847259	0.614591341335616	0.635510447632472	0.770144164492942	0.81255852664757	0.409963818661346	0.799288131739907	0.725127539353013	0.777065459843304	0.822387378726437	0.523114240673681
TLR4	0.701272845468627	0.642934922017199	0.836954712597917	0.617419764767256	0.476645502843973	0.792579733092189	0.816317480921331	0.718749958190037	0.694071374910122	0.565638239544468	0.441233175469702	0.830368497298943	0.83918069560914	0.706044313093343	0.787922416839047	0.54211550339681	0.667038953101192	0.807248761624824	0.70860510362789	0.718485325210183	0.577385408709881	0.74034602351409	0.589607678528016	0.56633624463919	0.858648757327247	0.704696121711972	0.637774936798837	0.764616859129712	0.814730668790034	0.846637206961594	0.600164210806983	0.842873545534587	0.57192407213778	0.839761758689224	0.789738937284473	0.457435703229487	0.801286322974126	0.798410016863313	0.685454259373568	0.436538222966215	0.621084535927503	0.390261421060581	0.874617584413629	0.772814452912455	0.795382814073719	0.79346259622184	0.601188307874381	0.790071763480146	0.771003254805634	0.752300737339626	0.764844023882916	0.459120355183923	0.632651441121961	0.531779853217003	0.795509083927455	0.758046089950259	0.849708153759927	0.857208030022946	0.823949301085143	0.357470265686051	0.678734359490952	0.755843292938273	0.75658757671401	0.763014012442284	0.63068831371634	0.844004193073958	0.765774600582997	0.547085951766094	0.788042201752683	1	0.863956296664766	0.502708390582438	0.705066585184338	0.510083609477471	0.408310021092155	0.636221576847511	0.720555102526662	0.915232164084351	0.293687152458638	0.839368306856446	0.787492066033612	0.684441952677009	0.825744173057633	0.575425407790426
