""	SIGLEC10	CCRL2	CCR1	CCR5	FPR1	CD40	LILRB1	APLP2	LILRB2	TNFRSF1A	CD4	PILRA	ITGB2	CD74	CD163	C5AR1	CD81	CD68	IGF2R	SIRPA	PLXNB2	TREM2	HAVCR2	ENG	TFRC	KCNQ1	HFE	ITGAL	ITGB5	SORL1	KCNQ3	CANX	TLR4	CD72	TLR2	ITGAM	PDE1B	ADRB2	P2RY12	ADGRE2	FAS	PTPRC	CD33	ADCY7	ITGB1	THBD	TREM1	PLD1	SELL	LILRA4	TNFRSF10B	UNC5B	CD9	CXADR	RIPK1	SDC2	PLD2	SCARB1	P2RY6	TLR1	TLR7	ERAP1	PTGER4	ITGAV	SMAP1	RYR1	CD93	CXCR4	CD99L2	CD226	RXRA	ABCA1	RACK1	TNFRSF14	LRP1	NRP1	C5AR2	LRP8	C3AR1	ADGRE5	ITGAX	ASGR1	LPP	LAMP1	MCFD2	AMFR	TLR6	PTPRA	CD63	PILRB	CD69	TNFRSF1B	NCL	SORT1	TNFRSF12A	CD44	C1QBP	NOTCH2	SDC3	EDNRB	CD46	NOTCH1	SLC16A1	ITGA4	CLEC2D	PTPRZ1
CD9	-0.320478719355741	0.524767809489167	0.123694438598654	0.0348918711662023	-0.277251479722354	0.0741573924182912	-0.0886594820914836	0.588790780715305	0.570214990988371	0.13106352384273	0.144155613856357	0.357949265081013	0.289363245734269	0.579642679832029	0.106239289963108	0.481813575824406	0.444243232059664	0.83320503996487	0.790209506900648	0.426622358304244	-0.037129307414509	0.209574150340806	0.0697933611699762	-0.0365387400046245	0.0236051448161892	-0.141516558712722	0.376271890355656	-0.0815689121178271	0.615997381667308	-0.0431368051187764	-0.172808466684739	0.454916801618133	0.761572986516366	0.841316519877779	-0.178300133045227	-0.0436813947516695	0.0554834783036381	-0.0694875453449368	-0.567871839451235	-0.302720192964171	-0.171347446255187	0.0178132890324218	0.247530561136097	0.264526975969344	0.251977209032975	-0.153361554357191	0.00270837319655615	0.38109008233282	-0.0853174008368879	0.817519951944877	-0.254935391024944	-0.165585598951797	1	-0.228172348395501	0.25213941363215	0.547371929526958	-0.0166689439126363	0.652201391227468	-0.176327361000482	-0.155520545061905	0.3493970106835	0.246825083946697	0.490949699223164	-0.180839925112178	0.629768623159983	-0.465431559791751	-0.423028747669551	0.604635821379891	0.329768000302776	-0.377771702899393	0.395408556596574	0.723665134874447	0.408039123158344	0.913904401625724	0.547256373623033	0.142116221975456	-0.149408578494524	-0.176765297886129	0.214516008695697	0.0552425590108196	0.363509640627905	0.87648107958966	0.399773293109772	0.748277788720093	0.417065538711232	0.78011308932145	0.0535282157720674	0.27570326074817	0.613435811357264	-0.0766467237716439	-0.328175395664214	-0.159237233640946	0.196491304403766	0.0725134492502973	-0.0586427768577544	0.88091047601487	0.344698370152486	0.841853453237296	0.768045117144916	0.151048996215245	0.742000590123737	0.229556061910249	0.0566883777569632	0.711739631867355	0.283641518644715	-0.0386784082837102
CXADR	0.872992766829382	0.432568544547443	0.764564794435737	0.504901817770498	0.948715944230971	0.751435400489455	0.88423259304355	0.575094521305454	-0.186666340000818	0.838088707781589	0.860299991608926	0.628287516205133	0.771816347384345	0.452716719413341	0.891429159759275	0.630628501113868	0.653877003199128	0.201368498689743	0.288715327475298	0.654344462780321	0.860308167643631	0.726600916628825	0.830690228329125	0.926631100340702	0.804846689778117	0.899761200949159	0.593209390817878	0.821791846755734	0.383420570054159	0.886663885822895	0.913047740012547	0.69166581889604	0.260889117163347	-0.351222912828312	0.876557046058487	0.863785511773471	0.800356071887013	0.790792742781413	0.828113017304655	0.725994573132899	0.627153843183862	0.882543880069485	0.753423870224957	0.732155297077225	0.768225047728749	0.551024889706517	0.788722184042295	0.709106330806519	0.142297887143416	-0.0489425026980468	0.844957995004844	0.820930585087807	-0.228172348395501	1	0.767727683239506	0.496856575729512	0.863143174418957	0.4613484044097	0.802767058894459	0.833466073313843	0.686630996402939	0.685197540784128	0.601071650644581	0.924024993052555	0.523956150656113	0.800100766536083	0.540236142980016	-0.19554645617397	0.718214640432676	0.843725254136206	0.654067927592156	0.388865911182019	0.664455450766589	0.00645669573434074	0.590772780780222	0.843389424278767	0.483054625110312	0.862157247239981	0.765638070242089	0.706118112422096	0.597836335297988	-0.509337031430038	0.70801517107236	0.363397499431785	0.686554341973402	0.16662965475832	0.752396874126296	0.73522188122852	0.459580658220172	0.798703487887001	0.881905492038045	0.831183598413553	0.835096328122539	0.853308852147575	0.875960363452266	-0.265345814663189	0.722947052058982	0.0780934448786252	0.189766771464289	0.714313927408685	0.324788703546318	0.546419473436202	0.852906317161927	-0.457315836422182	0.601749113662449	0.471091149803858
RIPK1	0.680125329144937	0.668289258637071	0.777330176061811	0.406977691853062	0.773095413092892	0.789706359685498	0.82777781843853	0.848800982663896	0.213270105282574	0.898601851446054	0.904308426523799	0.775498409367733	0.876198963253103	0.757569175259613	0.89816000028623	0.876981617211806	0.826219406611999	0.580427935233397	0.700914226772489	0.838664423169798	0.847314826883486	0.794099436380434	0.830009841942993	0.837287280206965	0.807269238931358	0.811240084538249	0.729002698645767	0.765336651739604	0.635882970767255	0.86171014376098	0.824592197313473	0.925554040791785	0.689529701188945	0.121093851530659	0.794721296426061	0.856132427243703	0.814636093187726	0.765861865266153	0.485235363765249	0.520968778415904	0.576994455959965	0.897174634146244	0.812340174536857	0.803982279440168	0.864066273578687	0.425149456429509	0.740222766235412	0.859189842958446	0.111306524985804	0.319014218813256	0.727842370081013	0.680917677203207	0.25213941363215	0.767727683239506	1	0.70389796501932	0.826973534502761	0.743310502249665	0.645130035722803	0.818806811345681	0.866476846637293	0.814277144490554	0.79433683433316	0.819686773034866	0.802664525548677	0.562685786782073	0.387461961151567	0.251646956260727	0.862195052226419	0.651361353192243	0.862693024995228	0.733501634442471	0.830927082907116	0.445249328516412	0.866051004340617	0.871696390015976	0.406311408064642	0.736098613885051	0.831641253280411	0.657814595396208	0.758156042892003	-0.0437758995539686	0.900473982248645	0.684762119397543	0.865329203539473	0.498960265792431	0.83605704788285	0.861344426493303	0.706378089424691	0.797570879373922	0.619917474426924	0.731608472094152	0.949528413552094	0.864008769191505	0.797965259335259	0.228937508525654	0.861947136215566	0.501050010959747	0.545799563172461	0.789355064768311	0.661685329446813	0.583235848870693	0.83116635058668	-0.00126774605507861	0.656096170891333	0.433035733664073
SDC2	0.368675948078359	0.72576992058156	0.645422426679524	0.466439122299012	0.459821224923541	0.603689759788381	0.496900251045556	0.850393802772535	0.0995287270904874	0.656676288779995	0.685903717470099	0.710199252794572	0.750644681784036	0.634976144593934	0.71842089176728	0.783865788780943	0.795201903270286	0.760115052468329	0.800076384445339	0.785352700351988	0.551160218654028	0.673330033206366	0.713466062468264	0.604306561205905	0.572676476931227	0.51492602454609	0.582051145813775	0.536207003801725	0.711495695724011	0.622841268824537	0.52096872575779	0.795120573362485	0.737746037187417	0.330496443399552	0.455720283918254	0.583010372708074	0.658174676828685	0.482191301507188	0.214777106232496	0.202290119952298	0.421568386983423	0.620501312178075	0.701560003755361	0.695118697348841	0.737279279940843	0.206670822923718	0.538074317631506	0.793823059656914	-0.0518754726073437	0.655051980952666	0.50759737818032	0.503764492141459	0.547371929526958	0.496856575729512	0.70389796501932	1	0.596558663598424	0.834099497208154	0.44637330552376	0.450721479044091	0.70094322825206	0.674647002771198	0.731893076457803	0.570764608992406	0.799626559981923	0.252998683891123	0.00425110349256668	0.172021412602419	0.758914175134596	0.352592025254484	0.682313616824026	0.849835674273001	0.76629903783426	0.680917122453304	0.831695901433203	0.730746970129204	0.323053942015392	0.483567087599159	0.772893839588502	0.61345862096963	0.755116888853217	0.193262190729462	0.851647411996185	0.844971795316175	0.789309015008227	0.682209714333903	0.524998207741165	0.686911489590703	0.805875933146845	0.482331046587169	0.429228291170246	0.364772803715062	0.734982342299217	0.680472226263536	0.639824901704695	0.367852219195657	0.748051293069904	0.65580952931484	0.704422608913776	0.608845062523704	0.761795653014443	0.564871520416353	0.585926025353403	0.0523140246288194	0.6659501000045	0.278630605465627
PLD2	0.851544735898128	0.531782809487755	0.778297409441148	0.502799623168885	0.888374406579738	0.771837429121608	0.882964789393272	0.692857438199611	0.0220243518926541	0.884707792587661	0.903979260375431	0.722248800437071	0.826657499661931	0.644246503376698	0.913804867987665	0.725653624884506	0.751606623148513	0.385856388930885	0.455890938801875	0.708859820606789	0.849904226319624	0.771421847607844	0.818695897739737	0.888150904670025	0.787744471388756	0.911359232954728	0.68220291468885	0.773988053567839	0.544744103321018	0.867979447559127	0.872694216408141	0.776308073942548	0.464634412642837	-0.125894810312202	0.873841227475046	0.874139768811484	0.77421388714466	0.82018923081755	0.712640404989624	0.667132202732141	0.677435379107384	0.90844068139015	0.798404243543959	0.818289584508123	0.79322163343682	0.571081853114957	0.721130566610855	0.78590036998614	0.210946557554425	0.105505573030987	0.790290775109203	0.710791611437671	-0.0166689439126363	0.863143174418957	0.826973534502761	0.596558663598424	1	0.596733678660016	0.789979503383171	0.856638383427651	0.785552380266718	0.72608799692532	0.701461984641109	0.880223570652714	0.65835092146275	0.714997651304116	0.453225791347733	0.0014524465796161	0.729148861452057	0.784543131934232	0.791402058649617	0.524396017997496	0.766284104491251	0.201899680051954	0.704792036961758	0.862285541592369	0.481985563886396	0.741869862245282	0.799097907545943	0.567184730700209	0.654980310403253	-0.30308180606775	0.767680655616017	0.507761649109332	0.788567197630601	0.304491782291585	0.764007947956991	0.753126487112653	0.566714142116006	0.800154217012363	0.780381384658582	0.841769878540918	0.863159267367285	0.855239804630129	0.773495827315703	-0.069014648807514	0.789573228622895	0.271172704955861	0.359059996689742	0.698175131815684	0.488634898820726	0.523378611053104	0.792888926343497	-0.260712852027237	0.60055810496452	0.371372435382806
SCARB1	0.40438130124642	0.861960350515634	0.717620990498865	0.398276932311077	0.459914335177089	0.698654758250459	0.588455342531417	0.955847338287462	0.277761521822389	0.758480362509688	0.761125656526814	0.842146463638261	0.844402497554346	0.785674087948334	0.727247646091145	0.810556156892957	0.904630998316497	0.898207433514167	0.90055074942826	0.878212430901245	0.602690981472571	0.766999873036447	0.755645694450231	0.626572280041715	0.639754425113291	0.567954799566774	0.797484938116709	0.552477516331871	0.885410422268772	0.662807707040285	0.53478466544497	0.859543767685774	0.899951762267427	0.373047857726493	0.466447568627134	0.621833192614656	0.651735790804104	0.621730691046766	0.139209566873686	0.147471851726512	0.427823045905277	0.647415474790579	0.820402009053689	0.799655529194344	0.814344517917054	0.105664512321294	0.568764133337421	0.791545539789378	0.0325426235155157	0.77860375703455	0.418194110473888	0.50790595190852	0.652201391227468	0.4613484044097	0.743310502249665	0.834099497208154	0.596733678660016	1	0.501264098195995	0.456757635440653	0.839270167746119	0.688471153780609	0.842925907197652	0.567129357352337	0.936153453413764	0.214678961144398	-0.0482913736871193	0.39312665800796	0.796925910970192	0.269726117681855	0.80781182048517	0.929519797548491	0.891929741494787	0.817706358208553	0.948127967744882	0.745237317715109	0.276181331549582	0.50698371501062	0.783186803587889	0.560708549055733	0.809699817801766	0.295812841482865	0.849295811006944	0.955307849429325	0.900986920924386	0.833033876254922	0.57717302657407	0.774921506130391	0.91767522293185	0.51505394624186	0.391924527177928	0.406072923012989	0.757180659698469	0.727826900891837	0.559171791834911	0.47813938303489	0.840341523860032	0.778018255598912	0.805849006459332	0.613505963376648	0.934269494115033	0.511264355864194	0.678092777618783	0.146083085539958	0.666957876838614	0.180391060943363
P2RY6	0.789809932577269	0.548353189333023	0.733928016281732	0.338836745692217	0.861311109824608	0.80681052400871	0.815419280630995	0.565846554137538	-0.190352939529083	0.813858370875221	0.785226473813069	0.738022867257628	0.799663283995402	0.382101294704855	0.7973718765872	0.514702223671187	0.723724862793377	0.324622734613497	0.279318567328125	0.675618523508903	0.779035264508134	0.803962855155815	0.84868725314791	0.855523984019516	0.655155631362402	0.900577282971491	0.664406417456651	0.798816676612256	0.459857986299734	0.83302414285878	0.845515949180173	0.612294939036874	0.335391226638458	-0.381111339463099	0.719992320379951	0.852018716755807	0.682706762983345	0.810554274836012	0.725407136082565	0.477769805986111	0.605156851433226	0.756875435851161	0.817095497526195	0.725618868219226	0.778564405747881	0.33975870072488	0.737344912953177	0.602906610495333	0.192578386766146	0.103562370638	0.736843919798338	0.761295170921084	-0.176327361000482	0.802767058894459	0.645130035722803	0.44637330552376	0.789979503383171	0.501264098195995	1	0.759289019223184	0.60640294108992	0.483595589602177	0.510770316447489	0.834875891274952	0.536078602327468	0.642373979202649	0.406787645240831	-0.103972275753274	0.681201012335252	0.671519307606837	0.662109900553702	0.32908535149466	0.742776969525995	0.123060464414656	0.598862588864353	0.746635625087881	0.425584018072759	0.794626347395226	0.774949856601103	0.554113180396593	0.664456617636274	-0.475330588218532	0.599733254175198	0.395463879860124	0.724175414347706	0.191417164353915	0.619594842903128	0.629601590898447	0.56539621771401	0.674561650860595	0.819840974308381	0.683773474387078	0.705531018738035	0.820392634387136	0.72564619303114	-0.27770331830357	0.763524906076043	0.0517516328688248	0.134054062399081	0.52124975885023	0.385266142746859	0.287708487206007	0.773016429487155	-0.48232036743751	0.520337826653248	0.130098774771164
TLR1	0.843912268355603	0.432866169015092	0.758362707326574	0.432657272398658	0.898467191886684	0.716674065522639	0.844653394501945	0.584585180351622	0.0135291853178585	0.837745776117179	0.852685930624466	0.639001703585128	0.759838860093131	0.565350810427071	0.864188363053477	0.662464870765794	0.622471428239512	0.228105613623106	0.365794898076509	0.641281296498587	0.834296946630934	0.681256183592413	0.794503743215969	0.855357351418352	0.785944068746738	0.891419035785675	0.628038712458128	0.758035499214701	0.42471578872405	0.865393678174729	0.887045355392993	0.721399103853953	0.361399348634869	-0.241260491055812	0.88110521311096	0.877629347219527	0.789178166391748	0.778533665950776	0.763158609420329	0.691732736435428	0.683515863317713	0.910018919097084	0.708453959629727	0.735400383201665	0.72343291347335	0.591144350102451	0.724575703436896	0.674271730369299	0.231562156485127	-0.0519744823167647	0.792185047885637	0.67641175138585	-0.155520545061905	0.833466073313843	0.818806811345681	0.450721479044091	0.856638383427651	0.456757635440653	0.759289019223184	1	0.747532105564058	0.65669314309758	0.617889022678873	0.861588434626727	0.530471480608758	0.761043665825058	0.603154489241116	-0.0190352428760372	0.700718683963185	0.875169763935102	0.700904263712124	0.416568405638425	0.647461398035064	0.0660414999673941	0.611416558672035	0.808607083949717	0.495166936531361	0.815703663097195	0.735983913595457	0.527770067888335	0.570625148412475	-0.373828836266329	0.699223621656315	0.372658613941121	0.66375006949411	0.168923588369187	0.843434733778494	0.668162235255116	0.417114141590134	0.853273249589995	0.739416062143154	0.864247089574516	0.829299128336202	0.820940081973435	0.713988990777654	-0.132801661515145	0.683054969024873	0.149265234645112	0.213764483702692	0.706457005936501	0.349592818174316	0.40280288789057	0.724631907415022	-0.274913197307545	0.531272067799175	0.324785803165826
TLR7	0.658630111322459	0.685447573295465	0.818489424608781	0.521386317281932	0.705396311106345	0.721137086929921	0.781262672831782	0.866934160458195	0.274545484203335	0.87527195923229	0.898737372584919	0.770093190342133	0.850030048245931	0.853477168946714	0.864881602479354	0.843636877561517	0.815938598533187	0.634433911957162	0.73964148146401	0.802452451517715	0.787022778153283	0.72464172725505	0.800379650803201	0.774023693989449	0.818604948100198	0.766520059828163	0.796532382655784	0.643324828890563	0.801934076573429	0.792534465312806	0.736089097384943	0.890295042020023	0.743441730492093	0.194504439741827	0.757704787392894	0.776326317499557	0.779522440889285	0.734183108448536	0.441728522224408	0.501645816746882	0.589028095721947	0.870551113867399	0.825969914373797	0.878928844049512	0.798873373247697	0.417434821977961	0.61924524169326	0.82780418055709	0.190941975225682	0.408098005977333	0.65503333194871	0.572761028818072	0.3493970106835	0.686630996402939	0.866476846637293	0.70094322825206	0.785552380266718	0.839270167746119	0.60640294108992	0.747532105564058	1	0.797141987216646	0.865670662439834	0.737421431950641	0.82748444778366	0.558020653628131	0.308075836703625	0.231961621841223	0.785683805259345	0.592826449713061	0.831399389946092	0.813751298527138	0.82128706646382	0.521386739586405	0.874138523557744	0.850068205650067	0.384971647998474	0.68375776611632	0.795782314364645	0.591473866624842	0.689210810098405	0.0660565013291926	0.854710588726728	0.773148798006178	0.853901879188406	0.649853375013977	0.793759733829658	0.790626430309975	0.70866247573134	0.724322319003636	0.553952759557936	0.724762250546383	0.876787151585203	0.79692219037186	0.674579711171325	0.280292812014657	0.802379301363663	0.626750601530845	0.643702392199737	0.735486936211588	0.7694232337036	0.59508881448369	0.726740718180977	0.0326321224007564	0.659932036391509	0.328387503556908
ERAP1	0.639335126788425	0.521446285662131	0.712889576015181	0.506431843694217	0.677997980136243	0.64775334648917	0.709359746544928	0.783918143001048	0.127856441811551	0.766920121669735	0.800284693937181	0.601394168234498	0.768361397541894	0.682078901624177	0.820566153145158	0.765602622990493	0.707698046494174	0.518162311057994	0.616217059590069	0.70225135015762	0.775768326547738	0.642319602543132	0.705146445518482	0.76461830216045	0.695943745159428	0.66424476429022	0.644062993173175	0.61946712942908	0.655530488443896	0.736608926785131	0.659582302224021	0.81682791302306	0.605448368427276	0.157562985045734	0.733306521979768	0.722548593600058	0.804792658314039	0.644424696877824	0.467097605833007	0.550938267296924	0.502271567515614	0.792910180410078	0.711367496395232	0.722136164631673	0.717413415855484	0.45972661923706	0.653839069762407	0.757421725133597	0.118443489469917	0.293067892828004	0.636931462103668	0.614551825779505	0.246825083946697	0.685197540784128	0.814277144490554	0.674647002771198	0.72608799692532	0.688471153780609	0.483595589602177	0.65669314309758	0.797141987216646	1	0.696827060776795	0.716584477946794	0.697829615839734	0.530023544727188	0.307721263590752	0.0240052784233159	0.738075728567219	0.548359577779667	0.74821831913201	0.713355099723243	0.709839871223792	0.36791472728947	0.756748300734652	0.834440360545117	0.381365543154207	0.646358192848064	0.717680027483397	0.585388355004425	0.606339768041973	-0.0254499863075053	0.752965479353227	0.670795823386142	0.734662429396459	0.515131702953787	0.717937344360456	0.701478352120668	0.607740418166385	0.660657508098427	0.575109905492443	0.668373084399083	0.818699279209343	0.755954058551744	0.692835741184238	0.162041909816138	0.700413290275875	0.488631725901451	0.554342829908395	0.665570698826701	0.618208455016711	0.537053665799048	0.668038668443097	-0.0817394626525794	0.552703461639372	0.344857895634618
PTGER4	0.560296309100788	0.668376323207127	0.653337134752605	0.510168923497635	0.593182641071531	0.584167195563255	0.667344083291065	0.846661212121911	0.308984803436416	0.785907755338814	0.815705082639919	0.740744178186634	0.762274365106934	0.885502019680284	0.778695321272243	0.86268984585728	0.77901579581298	0.682359513784169	0.74528196328264	0.751292114273437	0.624216701126886	0.63818159965785	0.709137040496948	0.66215316589548	0.805547180647951	0.637702883292337	0.702964531161883	0.519200110353375	0.768769189628143	0.664856720173203	0.587939470586259	0.844424799653946	0.738667295840702	0.342991912474011	0.667244621804007	0.636286378682895	0.639267495375483	0.614897620911878	0.30436681618606	0.46048302978106	0.478297771011388	0.799416412876236	0.78742316601291	0.805095860715787	0.720090237315336	0.389176641452869	0.53340354421929	0.81645813283969	0.24793068517993	0.484874340045181	0.509485204253814	0.443858944919201	0.490949699223164	0.601071650644581	0.79433683433316	0.731893076457803	0.701461984641109	0.842925907197652	0.510770316447489	0.617889022678873	0.865670662439834	0.696827060776795	1	0.599457997109893	0.855261318536998	0.383697924231638	0.266089716780195	0.36793415431478	0.776085258425123	0.507284208670935	0.813277993368243	0.814623824544102	0.816191331855693	0.609356755026624	0.83548724791473	0.73059743365273	0.311774997157828	0.539998900729586	0.701574606814873	0.551416291118962	0.635935157666437	0.231143809660698	0.841371883255221	0.811206138153965	0.816996395179203	0.74465683646165	0.673182312850515	0.791811576208373	0.719149675314789	0.644721752920171	0.478214190540683	0.622085312842556	0.802117602426466	0.716648032149385	0.579854439499439	0.441137124945197	0.798491113918087	0.713011970295684	0.756054593474459	0.750345323879181	0.839771274513867	0.672212251973968	0.673015378293304	0.185262757800803	0.781221499731359	0.414598785128578
ITGAV	0.900053746906654	0.564002142858499	0.849600696375303	0.44979144029067	0.941280709533175	0.856348433040356	0.917603765481317	0.664527265805732	-0.163549736133847	0.891864445566154	0.88970437322362	0.727937328949564	0.841563210059135	0.456841325608712	0.902808258946828	0.665818576732341	0.744431511651895	0.301450706027377	0.390323475530739	0.751634760387393	0.906980200241098	0.826581381074881	0.925733055994544	0.918722992473737	0.813050371750034	0.93560560393655	0.636099082694234	0.892602214454986	0.450551055537021	0.970334954239226	0.947995696138033	0.742882278429857	0.392770243449222	-0.336765050043184	0.86882819015345	0.921976781058747	0.849330555070407	0.89184734640189	0.80949329109502	0.578201020612963	0.73721873787196	0.892249665071502	0.823186927239473	0.759740258230398	0.854886191475933	0.39931953167767	0.814578494301052	0.736087763053256	0.0619425622601195	0.0853758300659004	0.886848309486179	0.894997776905202	-0.180839925112178	0.924024993052555	0.819686773034866	0.570764608992406	0.880223570652714	0.567129357352337	0.834875891274952	0.861588434626727	0.737421431950641	0.716584477946794	0.599457997109893	1	0.592445611958424	0.777579624429509	0.419963539537299	-0.107108156923682	0.77768049134208	0.822293092673953	0.701070349325324	0.468121652560494	0.749726569253424	0.0913144151836503	0.695031686531134	0.885344412801525	0.518323156236446	0.887528676032585	0.857340549710795	0.72271274523224	0.731426685031904	-0.522630160369932	0.783510366332235	0.44679814183651	0.771253881743929	0.187331423772581	0.787876629210113	0.803246709210821	0.561705886371918	0.818709278147514	0.872790985739833	0.773566808572913	0.887013061051448	0.932287404085554	0.883416012139491	-0.260079214162095	0.792324543270648	0.125830836635694	0.252133012011272	0.708281635316752	0.410350758758147	0.494665641964752	0.873491605058197	-0.492587750366982	0.583409396684695	0.384637703042007
SMAP1	0.441401714118797	0.853031656756136	0.715344631805069	0.400248069396823	0.512936522853601	0.735999727216988	0.650569410561174	0.952423819848311	0.375115076533512	0.797355166324856	0.788466812754158	0.870421401897323	0.876980999925948	0.836297617072648	0.762514691081966	0.876108572545872	0.93241069548429	0.893488878870042	0.887720347084919	0.897183855665221	0.659319739070235	0.817663869743805	0.745373203889599	0.676555619588549	0.638892973565928	0.623796509444597	0.817676919103024	0.615021130419609	0.819811950079678	0.692341471244835	0.570791382595754	0.913044952367854	0.913278005365017	0.396423772165263	0.517619283054767	0.679507983451032	0.662734788808594	0.664461562955672	0.144457907907832	0.209572819248136	0.435196189951273	0.689698236962483	0.835028333128372	0.794478605001739	0.848654902272591	0.185916048625827	0.64908013349265	0.797004804609767	0.0191100206790538	0.689192455725842	0.434465074228867	0.548689355876853	0.629768623159983	0.523956150656113	0.802664525548677	0.799626559981923	0.65835092146275	0.936153453413764	0.536078602327468	0.530471480608758	0.82748444778366	0.697829615839734	0.855261318536998	0.592445611958424	1	0.225045570059488	0.042654215457522	0.491969851717007	0.826384099976295	0.306219099641969	0.891741038241682	0.889348040897643	0.931839317506254	0.793249903887695	0.944948624592315	0.759996172503527	0.31398267626207	0.522508669862503	0.808149938069121	0.542045229101903	0.823524984516061	0.315687278550974	0.8583202104845	0.918970276381089	0.919921488572567	0.792361799835835	0.596273564775582	0.835090684526707	0.9237831667047	0.576159049504181	0.429290630992843	0.488450856369348	0.812495027681086	0.749346345796486	0.61250592328193	0.509658342227085	0.911690201872394	0.748365757865925	0.76237414093742	0.646693854814761	0.895812716015673	0.508831939890856	0.738037686101531	0.2191970560442	0.605384671278187	0.221274706599502
RYR1	0.833639487104103	0.134355230793934	0.571973216956637	0.503859147890962	0.836502105272981	0.541848749051581	0.737201384549802	0.292256070027335	-0.21784183309696	0.658839903575098	0.670914289495673	0.342695647243859	0.495699357319761	0.272393120057904	0.691214068045418	0.375557238274897	0.340006280502335	-0.110452822521834	-0.00716457036185475	0.335020074192431	0.70663637896677	0.436091861826294	0.634617336474448	0.695772453169038	0.734695297522082	0.772500583613007	0.398761533773034	0.595254254470134	0.211017870667119	0.703596096474087	0.776018093420799	0.438005232999395	0.0261217555939905	-0.490666107525253	0.805242064464085	0.682718602389371	0.62979584006948	0.646395420861903	0.825545793031695	0.755013403112742	0.627598953134254	0.756937438086876	0.488459425910792	0.575190421646503	0.481016368287174	0.539610746697954	0.497349264251126	0.460146863337893	0.189122963304152	-0.29935553939323	0.782078156634382	0.579182471449887	-0.465431559791751	0.800100766536083	0.562685786782073	0.252998683891123	0.714997651304116	0.214678961144398	0.642373979202649	0.761043665825058	0.558020653628131	0.530023544727188	0.383697924231638	0.777579624429509	0.225045570059488	1	0.648594540751835	-0.339096600162178	0.440976223083293	0.839315754376385	0.409730916962353	0.153828896477107	0.373982289997701	-0.285429785158042	0.316152700183157	0.636814446041908	0.40717148011789	0.72279936964697	0.504177607189071	0.451397046388861	0.280672687318568	-0.63562789525951	0.455805914400994	0.10298428638104	0.410810135150313	-0.00811080314265068	0.629840206223157	0.482040536169274	0.132117675845307	0.731253391579914	0.750764824494354	0.789350530449377	0.626062857258719	0.631956349855939	0.657146221993707	-0.451725013823607	0.430700905847974	-0.0709906174097182	-0.00665253460093718	0.591748882674923	0.103326394439584	0.444157713429052	0.61724818702891	-0.55625315186807	0.395079375757518	0.471878777199527
CD93	0.560288403433861	-0.161352911786168	0.227900727550299	0.408850444385127	0.603646899611692	0.158622940389885	0.493925559715781	0.0652587892481448	0.021319224354534	0.37383497146529	0.449059246115195	0.0639206467086256	0.22023994573551	0.259266195663613	0.472511497299841	0.255965542530086	0.0334095040228054	-0.277713558548038	-0.151059809980258	0.0390190393072872	0.41088535536177	0.0792587263219281	0.251807165604774	0.4809978160264	0.561555093742465	0.484317109401122	0.189788616305073	0.233394958631026	0.0574482711009007	0.369085314243692	0.469382062885658	0.209858201340244	-0.121806291654751	-0.371532729771054	0.638678610006178	0.441954376147813	0.327472424695569	0.296469032643554	0.574182643807669	0.824876848854634	0.360338829186071	0.586882714010946	0.175139603256508	0.363048453419482	0.158906896178335	0.682464111989021	0.37155625087813	0.187083388715382	0.372736893080857	-0.494367598152775	0.441441661485787	0.185653334610037	-0.423028747669551	0.540236142980016	0.387461961151567	0.00425110349256668	0.453225791347733	-0.0482913736871193	0.406787645240831	0.603154489241116	0.308075836703625	0.307721263590752	0.266089716780195	0.419963539537299	0.042654215457522	0.648594540751835	1	-0.118894679009344	0.161912395166457	0.675448351362471	0.250526229489869	-0.0433207338030908	0.134700049534704	-0.327009711767971	0.0511013521529172	0.36214881768242	0.258230706606866	0.428831468780185	0.120734742586568	0.208699686225635	-0.0867171510792531	-0.333884244127552	0.148257462136291	-0.0764498281668677	0.0963991776369333	-0.00915002058042721	0.467818467493913	0.132331087519596	-0.159150749395568	0.572020243975207	0.485325806884172	0.743704751224839	0.314902222392025	0.280127526354132	0.317855117409002	-0.203796719977908	0.152294248538169	-0.130931222889971	-0.153537980514462	0.351343261759635	-0.0744073810010043	0.180931119762864	0.316402085680933	-0.186310295995795	0.285856438305589	0.261429850991
