""	EGFR	PARD3	F2R	F2RL1	SDC4	CD9	DPP4	ADCYAP1R1	ITGB8	LRP6	ITGB5	TNFRSF1A	CADM1	CANX	AQP1	CAV1	HMMR	PTPRA	SMAP1	KCNQ5	PLXNB1	NRCAM	APLP2	ADGRV1	LPP	NOTCH4	TFRC	CD99L2	CD47	TNFRSF12A	KCNJ10	INSR	EDNRB	PILRB	PLXNB2	CHRM3	SMAD3	SDC2	ADCY1	TSPAN5	ADGRE5	PTPRS	GRIN2B	CELSR2	TNFRSF21	CXADR	ITGA3	NOTCH1	IGF2R	AR	TRAF3	CNR1	NOTCH2	ADORA1	EPHA3	ADCY9	TSPAN12	PDGFRB	IGF1R	TNFRSF14	RIPK1	ACKR3	SLC16A1	LRP8	TNFRSF10B	NOTCH3	AMFR	LRP1	ITGAV	SORT1	CD81	MCFD2	TSPAN17	FGFR2	NGFR	TNFRSF19	SIRPA	PLD2	CD44	ERAP1	ABCA1	TRADD	UNC5B	GPR37L1	LRP4	GPR37	RACK1	TLR4	RXRA	LRP5	ITGB1	NRP1	SORL1	CD63	ALK	CDH10	PTPRZ1	SDC3	TSPAN14	SCARB1	NCL	CD74
CNR1	0.653735753707365	0.635216567985955	0.645499903906643	0.532678228104001	0.376045181896391	0.678836783405706	0.584477762704539	0.130924942066437	0.612213892172936	0.616962674872323	0.608244955931773	0.58185707660475	0.660877658258675	0.697957655046174	-0.0133641223897865	0.773102450831556	0.446401950235338	0.692560148509057	0.607426240494667	0.48691620992796	0.588705616542931	0.705041145033454	0.665765513842147	0.156071138690883	0.64769854410555	0.546354128266301	0.736168067373408	0.64234877308693	0.525088825687639	0.402129205251386	0.417476540684793	0.372112855742742	0.588809563950754	0.544573159075708	0.68449126694228	0.738771585132913	0.638698530885445	0.583624256796959	0.662155308121534	0.612188422251574	0.53832138888681	0.621904263442886	0.63047092763496	0.63184501599134	0.705986239399396	0.533673475795259	0.559220908776893	0.532898973611401	0.643910137918904	0.597147968941825	0.638879468046477	1	0.740192452249967	0.671494888703744	0.672419523675058	0.619099595764411	0.559257788644469	0.372420396338798	0.403980487657469	0.432756681792082	0.615427979802909	0.351140838440455	0.838104091146221	0.703047205004781	0.632431035454746	0.683855608771556	0.64165361259133	0.726202029227567	0.751747594505691	0.627939649058425	0.527809718045728	0.650572518881482	0.568367696754723	0.470653399399385	0.590691511546152	0.711387363428867	0.623212865232821	0.547984129598516	0.551178618599152	0.591478226682144	0.699505778877363	0.556217143289412	0.689847332437943	0.588519576033486	0.654750129418369	0.63885334828785	0.521300632214461	0.514392331780782	0.59830652659668	0.530599157354172	0.642148775049371	0.723976377133061	0.665710518468141	0.529762858923942	0.561623230904222	0.64457957414544	0.745685669708126	0.624150971471637	0.634052782156469	0.66396348825191	0.620323142692565	0.366236728486709
NOTCH2	0.929437255450268	0.870120866495605	0.939792488438693	0.771792549884531	0.349250875777751	0.615403992479861	0.825915172989894	0.282351677598893	0.900162777155194	0.878356033184454	0.83736321771241	0.75622414779372	0.897567494390166	0.954119842894928	0.138112167619115	0.411214998840765	0.735245258633022	0.951657477826958	0.803049523874993	0.776089826325997	0.895109772072711	0.946929031432552	0.921118506075113	0.336653995611298	0.896858550428005	0.777097732645969	0.814263394063732	0.921698481731117	0.752017388303389	0.50145082203658	0.696573359826978	0.58968843775499	0.878190467850831	0.853427314156111	0.916078183832301	0.890497409814244	0.84927826316174	0.77455260617467	0.834122381356119	0.848269612685418	0.763301221740267	0.879558133305879	0.846136539143934	0.886563245794519	0.892960808657017	0.804193738009095	0.772118812456594	0.848656067974345	0.867720458816704	0.887111304440368	0.900331833643426	0.740192452249967	1	0.869376083336045	0.876460639599458	0.844947880514175	0.802118273591292	0.623463675137348	0.102168810086981	0.637889950008886	0.872502346574175	0.657551095608243	0.82744939399608	0.911878766526797	0.802987407418375	0.851840066819787	0.902502386241963	0.947337346703064	0.953586259865022	0.939639169957599	0.740781222825125	0.887467265991477	0.78994309317405	0.66329549446865	0.744507144530646	0.831546696335026	0.895348821154932	0.837582995185026	0.631105443761389	0.896939556657447	0.759101828748545	0.65387322348369	0.885691451623093	0.825823409661019	0.926240242681514	0.910123200552318	0.663355678621696	0.794072062012456	0.78237267336139	0.784111093047771	0.842139469767406	0.760632117006901	0.914994248162266	0.702197122810561	0.790824621767704	0.88765228387283	0.925578488440257	0.88100765179555	0.884080917618686	0.835645942418444	0.854367552871348	0.62453620069034
ADORA1	0.840714333825859	0.857825809116517	0.855119990852776	0.749051264662777	0.406698773496331	0.644438372051279	0.748103716530284	0.294819084895177	0.769918362844389	0.746389179733929	0.80224497492808	0.842164356480447	0.885561469178983	0.872045948418045	0.180274028813451	0.448745148230452	0.639937271060384	0.901511974989793	0.779013249742348	0.789141837884431	0.863088752103931	0.869863331744018	0.862699988852495	0.332705452431699	0.84231128378099	0.730008426205713	0.724094083543657	0.834646384218745	0.788395829433396	0.606292963751444	0.616888578407078	0.432245484848336	0.834354471884738	0.731609400706282	0.817202633907908	0.772978875330982	0.769655336294539	0.83642144707031	0.729057292129159	0.832478134361782	0.672172893737964	0.768553769927414	0.741473249422492	0.815919369860602	0.876471751343279	0.703442949841336	0.815970929089282	0.675328278848524	0.784082938886823	0.817540594102753	0.808339831396432	0.671494888703744	0.869376083336045	1	0.769995247480335	0.73020805031254	0.72300716354268	0.591004406961449	0.0432548548199104	0.75846650764499	0.844696716667511	0.700010562597976	0.723290686362523	0.832026492500145	0.762624002920003	0.782637637170475	0.844637213054234	0.865048274886169	0.887635534307673	0.860414645502237	0.819703752566006	0.872970731119308	0.812506516596689	0.612398908954238	0.663676036275286	0.708185999287022	0.826465864011406	0.773802630973342	0.727241201868908	0.843494429243236	0.661328296222444	0.753923024637925	0.805118191296414	0.745779487539997	0.796069375900712	0.85167380414481	0.699702170089357	0.806031500302097	0.726247035056089	0.697509183565361	0.743631942070823	0.756269331777374	0.799562959460637	0.770893661089191	0.77364259289327	0.77350815379497	0.829711249616842	0.742457067703534	0.810420951658344	0.703754093088135	0.794746325565	0.657639358729548
EPHA3	0.891939578919429	0.850079335023839	0.859417717458957	0.598761941262637	0.205100072765647	0.589100923608216	0.827477935952843	0.0259413576697648	0.831559375679403	0.847481824797921	0.740056330457212	0.625901555186396	0.840656991966991	0.896650858374926	-0.117152145601845	0.402195834876722	0.774205431681903	0.874340628981464	0.789813265639269	0.602727536319795	0.762306600159262	0.889759346623939	0.888664851923648	0.16667530980327	0.840904781699247	0.743550175200489	0.821335657334951	0.834819902930153	0.712838574253046	0.492731646585374	0.548646712217508	0.521400806296509	0.729477062175111	0.824949192448686	0.801367550925691	0.868342614868896	0.792055770342593	0.683561912746634	0.740715807972204	0.819794291391262	0.796347120149578	0.858224819515831	0.88964774398695	0.766804266352241	0.848656117781551	0.848064614085535	0.643147438987059	0.83125386866501	0.799079207513894	0.7903061765953	0.851332045080475	0.672419523675058	0.876460639599458	0.769995247480335	1	0.807514743909362	0.769503166591806	0.522462530530517	0.0116680285136247	0.588895639083299	0.824297026274345	0.488607792566499	0.820912847750349	0.870573680974233	0.776692528795529	0.788140720657268	0.801676883508252	0.856196494249926	0.877036901046015	0.84351351105981	0.655945133372284	0.836227958531563	0.74725489552425	0.513539050927076	0.663571947731754	0.807089723322722	0.767530144405386	0.716720521469453	0.512926874541642	0.80662436873302	0.68247048326723	0.607579826696452	0.800542732716033	0.748162561197411	0.833094195190123	0.799968019375927	0.668569052020498	0.673788638693308	0.726212222008393	0.621903918894265	0.839012304511484	0.718759045735671	0.833204308788159	0.692055503870773	0.73652083762463	0.816633605651931	0.857377788346743	0.754053205847306	0.871146198977156	0.77525834217629	0.857512575087901	0.559675088703615
ADCY9	0.839908041864416	0.763828521821925	0.832703094839212	0.595979298449887	0.161662443172638	0.504411177799085	0.74096656509663	0.166776183628006	0.832255053956284	0.83078997484083	0.761748720694913	0.572900084896479	0.78756063577261	0.856326661312367	0.0304473725031319	0.295649101217672	0.658036817413398	0.844235641020242	0.711916168173715	0.670894065482564	0.75806857463057	0.85422419700274	0.817318989426239	0.276787807419297	0.807129191603459	0.701822357049857	0.755178669710991	0.803676276213142	0.616488799665914	0.384204584373338	0.62747243088876	0.607114070813459	0.760294055164993	0.787469762988446	0.779749080251605	0.832655139654962	0.809252549770434	0.612049952795586	0.742185364769903	0.754682414044151	0.718338573239194	0.815653823628246	0.823547318534372	0.748442583044213	0.792083604921402	0.731787374057307	0.645285392671961	0.808158879860356	0.800552601353305	0.827132217326809	0.820314682252576	0.619099595764411	0.844947880514175	0.73020805031254	0.807514743909362	1	0.733525790545303	0.560817331713717	0.0632179368549249	0.496715967271757	0.789372671761873	0.525012018489607	0.753153386913315	0.838000809791732	0.696581573994227	0.770847334967253	0.741121690875731	0.854180606964721	0.84654130390063	0.813474196577763	0.587706506312723	0.77472278675889	0.667835768831315	0.606698065442786	0.69491609370673	0.782985109365919	0.764909717443358	0.718284537229091	0.469104833306237	0.787016203308582	0.68976686358686	0.518764055758535	0.779521297184837	0.775015634025935	0.823650301463686	0.766155805559197	0.556155249851282	0.72303308915311	0.702500821695299	0.679184103778559	0.764572410559251	0.666730921031681	0.80774430489916	0.569848788246288	0.685501923041323	0.842576896986125	0.855605421407699	0.768138160940638	0.794971802421171	0.736134943715181	0.785949059529089	0.491936026750428
TSPAN12	0.888162793087568	0.777040047147121	0.854363845859873	0.58501977368968	0.0567848487466026	0.725908656531033	0.77119833035346	0.0709315040358705	0.728578401379114	0.743157552833037	0.851818496837418	0.636100412956471	0.824467452507926	0.863976739800313	-0.0728434900404077	0.338261854615688	0.758687019011776	0.836049394413843	0.879880341106862	0.596265120198672	0.748143439039317	0.782046886760108	0.857748243171509	0.103994658928836	0.690817511819341	0.774853332179332	0.826612673316187	0.79619946727383	0.714907287845814	0.456044039010821	0.534664118139575	0.430130161315088	0.728473848084024	0.695032126639183	0.728400052431305	0.769055999336523	0.709272670068366	0.63187168925011	0.774274157078554	0.894458416160991	0.857810852976133	0.81175364973768	0.815457254072502	0.688295964292514	0.800192196631177	0.829502967675962	0.520410783094784	0.789011655386262	0.674585538991872	0.766757634254142	0.736967174608119	0.559257788644469	0.802118273591292	0.72300716354268	0.769503166591806	0.733525790545303	1	0.350171752141552	-0.203007755417545	0.502729841531782	0.78440335381922	0.591188791477406	0.768012995319017	0.823736311653583	0.667950026959202	0.827114704826539	0.766180504873186	0.832492388332732	0.805682734857697	0.788580430187322	0.783719644675902	0.868801765772174	0.825230795155811	0.488727516910848	0.827020561879407	0.646109143475527	0.770743803999567	0.656058211308697	0.412132317712507	0.681116824872564	0.451188549790538	0.673226212126269	0.780042679832867	0.887416149042015	0.756540339651406	0.741150538129074	0.782066188708931	0.630185986350922	0.668880208175329	0.714514527072739	0.815985765690652	0.549878347074254	0.728346632347625	0.740206144344544	0.620253378985632	0.820438641103834	0.804331545711398	0.707447944287886	0.821649480868116	0.733180300735001	0.877206428528927	0.426737006018004
PDGFRB	0.486905135936517	0.52588953229468	0.575652508420231	0.584098818344025	0.418926618847195	0.0990771304364278	0.345379052374847	0.622433923628958	0.760365401738454	0.705401846762119	0.483427772954756	0.413250502895945	0.489767552600707	0.553573481228832	0.455580604055845	0.0139156238227452	0.323912122259696	0.614300082630427	0.269965250859073	0.577981347733392	0.721671026281195	0.667678819544507	0.48538488579334	0.776494513560406	0.670043380956218	0.310055585212412	0.297253638595033	0.604453024509914	0.326536116690518	0.1038421707759	0.787478331557774	0.508547700955106	0.788923767115929	0.674517836067049	0.688998677720067	0.551459329869148	0.672683060286311	0.464783062339145	0.460748587919876	0.37513094671735	0.212682478663757	0.524679498571658	0.416652006069381	0.759497298906006	0.441339476545973	0.329001014078755	0.579401820821126	0.568862688862879	0.611494256319543	0.667206195472866	0.584762711267076	0.372420396338798	0.623463675137348	0.591004406961449	0.522462530530517	0.560817331713717	0.350171752141552	1	0.382683061899525	0.335990462671789	0.503576286884758	0.430997962324079	0.367852063781526	0.50871344777589	0.457488907683671	0.415290287509008	0.661532692295662	0.635440760903399	0.664600488538037	0.699995876699918	0.306067669807001	0.462154622487724	0.288976797842535	0.735641743733923	0.257824549790482	0.618432707788973	0.672127878885867	0.701345817868946	0.393702174367916	0.649934913647508	0.71243151462782	0.154374874529634	0.51723703465777	0.423217293020369	0.756100386336725	0.596900325993981	0.105455599903191	0.652531147859222	0.53761909587384	0.564294879877827	0.350024327507036	0.415631586198641	0.709168238408454	0.189731404107776	0.617297538884155	0.574256955932749	0.647720579312088	0.737136170071957	0.50533698437057	0.485217958900037	0.359518329599183	0.499043136022394
IGF1R	-0.111857770991024	-0.0393638316189827	-0.0350458390184927	0.165891624944577	0.522015530572166	-0.0630062096196059	-0.108736327927088	0.384949286324597	0.179973407985278	0.151012866451153	-0.147564494495168	-0.059765590324137	-0.0841129343354504	-0.031153363825333	0.320732078878359	0.343931711648611	-0.177449464194413	0.00996230287903167	-0.217521680951259	0.0607265212300147	0.0503590783290631	0.103041206580669	-0.0941995859895907	0.427973715137646	0.117841348905953	-0.21618479375848	-0.0557683702155215	0.00499966558025628	-0.171610127046587	-0.181241564879202	0.274682721756605	0.139987219987242	0.154020216564414	0.130479933042087	0.136561320581801	0.120029741842784	0.207924711414255	-0.00804799335406417	-0.0155508480285858	-0.175391534602331	-0.289215504975063	-0.0428559908266573	-0.0546603087341111	0.180146535342905	-0.0830395063842228	-0.186424012735595	0.0832450485273571	0.0122510810891078	0.0777656337614686	0.0576494236837398	0.0174038018256843	0.403980487657469	0.102168810086981	0.0432548548199104	0.0116680285136247	0.0632179368549249	-0.203007755417545	0.382683061899525	1	-0.127943860685921	-0.0964795147521092	-0.0398128002933362	0.193580220723601	-0.0411134984673368	-0.0379539702458615	-0.0653975246624969	0.135743937430686	0.0542522356343177	0.0951395013471435	0.0693519508383826	-0.222374952182364	-0.120464927772521	-0.257412538849773	0.357622112454517	-0.159206937006006	0.291966622715154	0.0825911192141367	0.176112390561037	0.154931544660743	0.037440191040982	0.505586149786703	-0.217743816919676	0.0403381316301823	-0.183981207189022	0.180278470776656	0.0305908987620128	-0.2888054132144	0.0894132555369904	0.180449699963238	-0.00410514102471205	-0.109834656832643	0.138999746136134	0.203732936912994	-0.274403737382513	0.0412427282613238	-0.00199828304924926	0.120605156109909	0.212043930686632	-0.0258477861177062	0.106430709998301	-0.183727996812615	-0.00473784314515221
TNFRSF14	0.652967247943603	0.77813003926366	0.648062124247905	0.599801853958706	0.363366824954906	0.512211451231922	0.711321530857301	-0.0234262518540355	0.45690743360298	0.464837998714979	0.538564075692166	0.864152845304842	0.823528632371307	0.684648308099012	-0.0541608091951753	0.406495796444163	0.531163850278912	0.717520988305028	0.685440341314637	0.699847824138774	0.579927835739312	0.695323664641213	0.737113865368408	0.0193577312493863	0.767494731028712	0.64287280937518	0.58657808057573	0.612581237233421	0.903682643431622	0.909230169071067	0.193303556336168	0.298307487079515	0.503908621391934	0.522341002722453	0.606168747589875	0.592282377666813	0.494797193646243	0.865387364841669	0.51395945831386	0.692136245096925	0.60306355731027	0.572459189607141	0.589210044682843	0.515768421456349	0.789740151262437	0.617793629233493	0.795849465393494	0.384505500118673	0.615633097520226	0.607254564010079	0.604549046732833	0.432756681792082	0.637889950008886	0.75846650764499	0.588895639083299	0.496715967271757	0.502729841531782	0.335990462671789	-0.127943860685921	1	0.795720334158855	0.652932627288033	0.526473240138247	0.632921135376769	0.781095722866601	0.57052531384964	0.607885092524328	0.589912137973401	0.644262818744301	0.641694303544696	0.774298262747357	0.731914722729553	0.769023748228939	0.241284938131474	0.43731067054073	0.434441145738966	0.529431679974578	0.501647464562595	0.867118385506986	0.777518948307321	0.404386525163605	0.814690614858385	0.594337731584712	0.460568791199167	0.516803947237504	0.7022981796806	0.715930700462705	0.635746846632194	0.57388986256806	0.457748390981219	0.659725991941776	0.826370738955564	0.524688004415201	0.847172807189455	0.729274562397715	0.491784379586812	0.5642459806422	0.410072094656925	0.658869557557155	0.485178473038864	0.688215011556773	0.749205591230566
RIPK1	0.919378336078328	0.921767203452836	0.909982810231701	0.729367221969086	0.286961232106795	0.643542025822826	0.85506951143286	0.115063468196207	0.792588822826481	0.808232006485604	0.829056833747323	0.837256624595406	0.961120524058519	0.934134698076444	-0.0102781932174173	0.390918270398457	0.744667006548365	0.9438346831942	0.874290961194828	0.77576330175198	0.813848899966398	0.915708764150252	0.944490945113043	0.149243839361663	0.916707423080261	0.816093453703127	0.846555175934644	0.860705151800391	0.900677876703224	0.727367606903444	0.517495967816665	0.555137318207355	0.770243111516346	0.757674310547939	0.836436647947389	0.863881818444345	0.774109574140493	0.827779971100085	0.8137585336351	0.893671453378349	0.839027418652186	0.874810591960588	0.844694338713207	0.771414867729956	0.939445045781546	0.832130631689789	0.796272261157115	0.741817219769592	0.8279504554024	0.842105506132207	0.843118285523385	0.615427979802909	0.872502346574175	0.844696716667511	0.824297026274345	0.789372671761873	0.78440335381922	0.503576286884758	-0.0964795147521092	0.795720334158855	1	0.734930631287837	0.785149714264224	0.89692799829179	0.84640063724536	0.850437052984371	0.826339954258074	0.885800497666335	0.899525533246181	0.882942062978141	0.826557154010757	0.920381456757323	0.858308505765025	0.523635588567662	0.750495049325922	0.702862608134439	0.798492875046592	0.704580486680425	0.743046185300757	0.889027141735661	0.61626367789758	0.747832596394644	0.841011302469184	0.797850136521489	0.814175077142376	0.858161165942033	0.78088340632997	0.760004828537043	0.745276601404383	0.726412863191821	0.887780692824195	0.846350344637435	0.815316037124057	0.837386841822779	0.837008031662673	0.824585580416022	0.880231805715034	0.735131978137161	0.885214903429737	0.759509402511939	0.92456118336773	0.671432617112671
ACKR3	0.666314378796073	0.647489459838449	0.711964357409743	0.740041297654711	0.380663183860095	0.471269880243978	0.618568803224244	0.379087641017474	0.610304079480383	0.5453068809841	0.623255827513416	0.761061279061102	0.759620242380486	0.686220472941527	0.34483356884344	0.188773488383483	0.563259615730511	0.733105499412789	0.646932518923704	0.737638811891667	0.687278203440684	0.67663503872958	0.692885813962204	0.27838706418588	0.694918092926879	0.604715400947017	0.507415855335454	0.667721611067042	0.751264879388833	0.577223301615819	0.530532304276319	0.306098210286884	0.690651646357307	0.583825805610512	0.651921558315449	0.557859241598053	0.62076967784638	0.65624639975124	0.575399575404596	0.664875051262552	0.564209984627945	0.610843579626018	0.532582453146301	0.607548358703557	0.674050577688362	0.554497426025696	0.677597380456801	0.530230839001367	0.582202591660505	0.66941218413135	0.575458128623127	0.351140838440455	0.657551095608243	0.700010562597976	0.488607792566499	0.525012018489607	0.591188791477406	0.430997962324079	-0.0398128002933362	0.652932627288033	0.734930631287837	1	0.491952380698552	0.592585475717146	0.589752675939219	0.578696606607546	0.714553787233002	0.632846327086301	0.640689446274344	0.717606780012445	0.722942748311924	0.702468283860934	0.629966048420712	0.512705306322145	0.530773548054735	0.476476951944597	0.660100787202496	0.618660303378145	0.712557443351877	0.676068060093732	0.446562589323396	0.566060625097679	0.592811691112963	0.58247212427153	0.608215316162383	0.719965398258296	0.570674138341079	0.682538347133907	0.51284384652551	0.542065903383397	0.597693095876158	0.609240977025667	0.607561687658318	0.627445266736644	0.651125087593793	0.574846863105431	0.618021042235483	0.588437611391182	0.638759486248738	0.47494590578703	0.649380541458054	0.543392024126638
SLC16A1	0.85230599306291	0.818853693799542	0.807102439400561	0.602985609146817	0.372361517396309	0.797129423427857	0.774260310140386	0.0244653297408028	0.71978695532768	0.767019442267057	0.745437331069542	0.677618998080724	0.825049652855762	0.863704721467297	-0.108428463957746	0.717882278987991	0.70203525557377	0.837046198852769	0.840548591626638	0.56511848102554	0.674747876947745	0.821802674346877	0.858074434829149	0.0529672657939195	0.759099433598186	0.757491864581489	0.902667350173796	0.767095162093552	0.720132519329235	0.533179344453542	0.460892256701494	0.472812698237226	0.648599019349532	0.687331317922532	0.759664144387838	0.864547829892844	0.766261181019675	0.709427258489583	0.776543174053791	0.832942201144594	0.794185357970492	0.799547833037649	0.809790754037533	0.697627933708716	0.837723608228862	0.799031161222335	0.574783596083648	0.717901329280061	0.73569849337255	0.742044571381963	0.735890524679806	0.838104091146221	0.82744939399608	0.723290686362523	0.820912847750349	0.753153386913315	0.768012995319017	0.367852063781526	0.193580220723601	0.526473240138247	0.785149714264224	0.491952380698552	1	0.840476705080646	0.752373672062655	0.848763510312789	0.789171051341753	0.833167568039683	0.843664340365399	0.766716343016379	0.708620676476559	0.834678908208805	0.763441305314941	0.464072547892489	0.7898653254651	0.756239217573895	0.727261041301814	0.635695145625678	0.602399429326858	0.6969134430674	0.695740359362565	0.675790263464868	0.822308280015894	0.754911909392992	0.756395286773695	0.737243875957653	0.761107791789541	0.602639703791336	0.754267683269989	0.652597075023991	0.858493167341234	0.775595786928625	0.777179842116362	0.723351921764697	0.694496138338388	0.780430498632468	0.837093999731243	0.68421171172717	0.820312569483209	0.834781692237119	0.855277396356332	0.43206761774596
LRP8	0.951955363761761	0.887911550218431	0.926800802981504	0.698504741591705	0.223853636194252	0.648419535929296	0.845285934693945	0.135036371890796	0.856327920325894	0.88257052713595	0.858068669244081	0.718292030587772	0.903143469559692	0.950999567420746	-0.0333206003996567	0.42444571659987	0.762041605071666	0.93696428480263	0.851964163906301	0.748810849827695	0.850443632672516	0.910134181613484	0.933818735070135	0.204543885663808	0.876101903557759	0.804259769384408	0.88559650016051	0.867271143171788	0.770129329349049	0.538288103598071	0.602176782120672	0.598919681363569	0.799295250005998	0.816488459265379	0.849849801814119	0.904148498459884	0.819903032177421	0.741762688129351	0.876534632849742	0.889818861429402	0.832724989800035	0.883177679539058	0.879035097016727	0.826835166463705	0.901019223223564	0.846617977287964	0.675608081380763	0.847254160057905	0.881665494686678	0.891746339644889	0.880971777529146	0.703047205004781	0.911878766526797	0.832026492500145	0.870573680974233	0.838000809791732	0.823736311653583	0.50871344777589	-0.0411134984673368	0.632921135376769	0.89692799829179	0.592585475717146	0.840476705080646	1	0.776638583116854	0.895743781697773	0.846880404470555	0.932837619978604	0.923783391740865	0.888271958767027	0.747465513316188	0.896779433462915	0.830670853352351	0.559220587234804	0.795581269834255	0.781488108430939	0.848353064355691	0.744136520096304	0.584504747738699	0.859544352134029	0.657647288023964	0.676571943330306	0.88855675394814	0.859177757488655	0.878757606626459	0.836614683586222	0.725947360297452	0.712258343772097	0.786718094794385	0.791617225628269	0.878739455662657	0.755956451785095	0.867288139908857	0.746169753754726	0.82856007853084	0.896489960985846	0.925595068630776	0.812268281164382	0.918169303122943	0.843891061713471	0.924152804118021	0.546644286313527
TNFRSF10B	0.803665467236285	0.810306107603365	0.77424522151746	0.662147866479948	0.315864802560325	0.645283684651429	0.763314936353933	-0.00531543961652439	0.658953820433217	0.66415584837643	0.716924488428992	0.823144126729171	0.891795689426116	0.824922651118228	-0.0777932869021705	0.513361253764885	0.674157690557181	0.843143834791784	0.777739210598187	0.607292072261257	0.673342866263262	0.825111172538565	0.854851421317449	0.0744291066863048	0.823029414137627	0.704042050529332	0.75559624821434	0.803589148314013	0.831854476087424	0.712254280508714	0.401157343546117	0.419525971647563	0.649634067720561	0.674325840192176	0.768383009567993	0.810465936017524	0.723313862630853	0.820276379195587	0.637943200728864	0.77105963850659	0.748991018912306	0.772381442105023	0.74008127175234	0.687507983669586	0.894873988285704	0.742270929771569	0.791334149623856	0.58147098567399	0.724557638465497	0.721555523256304	0.731392318091718	0.632431035454746	0.802987407418375	0.762624002920003	0.776692528795529	0.696581573994227	0.667950026959202	0.457488907683671	-0.0379539702458615	0.781095722866601	0.84640063724536	0.589752675939219	0.752373672062655	0.776638583116854	1	0.735909657599154	0.733918021625228	0.773054646745244	0.81812740459595	0.76831678033567	0.752556053945388	0.806572183134496	0.805218386559017	0.379653631780926	0.619825202794441	0.659817529388009	0.645742308647285	0.622527989651474	0.742614733849813	0.803521712288801	0.617469270569744	0.759727939644626	0.797593439951534	0.639519945867779	0.720281693453628	0.832298764363954	0.728997601671337	0.72925521523653	0.651992942875081	0.564540776925083	0.804292017325238	0.842365069128368	0.724595928982325	0.802850216112333	0.774223955688534	0.684596553029217	0.738780876049325	0.625946766563582	0.761956461753856	0.647491116199968	0.793060297814234	0.712051066793041
NOTCH3	0.910650268389062	0.84009556658073	0.868714875996033	0.634322286270468	0.283670256307355	0.74259584987825	0.770682415037998	0.113811784773013	0.752241198497036	0.765587115781888	0.878304046061566	0.748614094359589	0.863613749997111	0.901390897434519	-0.0134233648416523	0.47592989552797	0.728129532983074	0.885444659656116	0.882833015614131	0.656534526813405	0.78609483286253	0.818561041617164	0.898348564937971	0.125471348659171	0.763024872362978	0.81600397086986	0.881884204099768	0.832483807696803	0.764667866169046	0.540475937024369	0.538381085871515	0.51225094167747	0.742245018777229	0.725042477498614	0.814187666544184	0.857687179178983	0.767648919589901	0.724468387427983	0.867694033440331	0.894610483358751	0.842700822645045	0.832447009272971	0.776020232601951	0.767015192486835	0.886248411902099	0.843443448397575	0.655130905338861	0.778393202617111	0.761633563310377	0.824617189263353	0.768281924289887	0.683855608771556	0.851840066819787	0.782637637170475	0.788140720657268	0.770847334967253	0.827114704826539	0.415290287509008	-0.0653975246624969	0.57052531384964	0.850437052984371	0.578696606607546	0.848763510312789	0.895743781697773	0.735909657599154	1	0.815459826222586	0.898402304709299	0.860022804616848	0.832308680129847	0.807727545336191	0.885019273883914	0.854594313619861	0.465304954512348	0.875705809769101	0.684867124164099	0.823117592169823	0.694016019744214	0.561854658948176	0.762494577073897	0.555449428222824	0.716312215767847	0.87358501288188	0.89350494088278	0.803812208405533	0.782614588421448	0.801977084689141	0.682959271301886	0.755391481208857	0.782848104673134	0.86624153381328	0.703244691822917	0.798526050747098	0.781336098685488	0.740164009889128	0.834140784981992	0.846936707625254	0.753060522442801	0.841335124620182	0.830820551593259	0.900420435902485	0.472365486071475
AMFR	0.876562177728804	0.845552431004071	0.904101959596445	0.796960010218564	0.497524411384259	0.600093645915961	0.753719548798473	0.40884893181546	0.876472128080868	0.852835767545267	0.799853101313235	0.754651067564912	0.858652911745736	0.899108111358969	0.267068223594948	0.383498449667827	0.738145993094757	0.918234194674634	0.784316504404134	0.787619355270475	0.881762226643495	0.896547192152954	0.886219984856334	0.429567260887599	0.856660059557192	0.777161376096578	0.737521920102733	0.881922675440987	0.753988840491011	0.492764122986088	0.743104258209905	0.553479231635573	0.878526971142264	0.823706121721265	0.890334213444645	0.836053926456044	0.844063021527867	0.780279001615209	0.777273293869597	0.846421831613632	0.702924129523565	0.808830358562194	0.772976326023389	0.87578815471541	0.820019318856259	0.779436633110171	0.732570597382881	0.809552286372751	0.789452711811523	0.873815419950641	0.817916197340312	0.64165361259133	0.902502386241963	0.844637213054234	0.801676883508252	0.741121690875731	0.766180504873186	0.661532692295662	0.135743937430686	0.607885092524328	0.826339954258074	0.714553787233002	0.789171051341753	0.846880404470555	0.733918021625228	0.815459826222586	1	0.878591091709412	0.907115317263923	0.938029996941669	0.765357130167218	0.865155126655324	0.756211718252008	0.698999507335076	0.72352444632977	0.770360216898842	0.892245586931414	0.834115753074472	0.653832629301744	0.840627692076059	0.726864162233201	0.60842369673277	0.843565888928193	0.773888982183377	0.901991245392224	0.869873791632286	0.672355321303852	0.820208598079184	0.759263606191292	0.752238484755145	0.800383186882097	0.683943178636274	0.895760059399454	0.693471299361882	0.796417367683644	0.80370355592032	0.859980652694955	0.827662571222134	0.859178297567268	0.800595319538771	0.831202600029293	0.592068088935332
