""	CCR1	SIGLEC10	LILRB1	FPR1	ITGB2	TLR2	SIRPA	CD4	ITGB1	TNFRSF1A	KCNQ3	KCNQ1	C5AR1	HAVCR2	ITGAM	CD9	CD163	TLR4	APLP2	PILRA	CD74	PDE1B	VSIR	ITGAL	SMAP1	PLXNB2	CD40	TLR7	CD81	TNFRSF1B	CANX	CXCR4	TRPM2	LTBR	TNFRSF10B	ITGA5	PECAM1	SIGLEC1	TNFRSF10D	IGF2R	CD300LF	TLR6	ENG	TREM1	TREM2	CD47	P2RY12	AXL	IL6R	GPNMB	ADRB2	TNFRSF14	SEMA4C	SELL	P2RY6	PLAUR	LILRA4	CD226	TSPAN14	ADORA3	UNC5B	RIPK1	RXRA	ITGB5	TMIGD3	RHBDF2	ADCY7	TRADD	C3AR1	TLR1	SMAD3	SLC1A5	TFRC	LRP1	NOTCH2	NOTCH1	LPP	SORL1	ITGAX	SCARB1	NCSTN	RYR1	SORT1	RACK1	CADM1	INSR	PLD2	PTGER4	ITGAV	ERAP1	CD33	PTPRC	ADGRE5	PTPRA	CD46	ABCA1	MRC2	MCFD2	AMFR	CD69	PILRB	SIGIRR	C1QBP	SLC16A1
SEMA4C	0.513987252917618	0.703817608524389	0.73242589458981	0.766459175930025	0.402734428954425	0.808928415103823	0.568314718151625	0.62106190606111	0.478651285500413	0.628643963186859	0.832629710312606	0.606793867684244	0.341798938834549	0.663899349966765	0.713150739959618	0.377112746041602	0.247978899120414	0.484180036382182	0.209199619955665	0.43532612128795	0.693879972101691	0.701516126003806	0.678349624773358	0.781938751818283	0.580167248285727	0.67773722346926	0.309497753519325	0.627537880076865	0.486692756404784	0.684383826832475	0.641176739223264	0.608188593194212	0.65584212562382	0.573661539559747	0.680383769922981	0.660514951104639	0.348169604054771	0.346691495018141	0.729591527614174	0.183303551686621	0.249509170474489	0.772101905239511	0.584585375528703	0.457144535382445	0.596551978777977	0.523695071343151	0.606986830672919	0.681996105867973	0.819637944576537	0.133924597558264	0.74208889830428	0.341372846650352	1	0.746799870880489	0.529255118736194	0.150745321069501	0.487995301000042	0.687090978317214	0.710440855215149	0.70545366463329	0.737774670152632	0.620532318123721	0.481040701336284	0.539928569706978	0.512832360119757	0.836806379073445	0.790771906049584	0.5166955608273	0.634425395513328	0.710365466255547	0.76342684516172	0.71892647290762	0.588343716871966	0.455286958997352	0.300048396533459	0.716489654784877	0.661014691766035	0.789376157050368	0.770715774680958	0.413098558355621	0.559958250458797	0.820844663404293	0.738727420755676	0.40652643543736	0.452239405703698	0.601639810832413	0.728141912950297	0.752121127007523	0.775530318488331	0.62389400579754	0.608175899100992	0.720540168190198	0.65636746269991	0.600187303054741	0.527070514738938	0.219475159679669	0.814212073532057	0.562923153669796	0.364646119860144	0.64668240554021	0.741586529465644	0.543252062769543	0.482941620129289	0.761366123683807
SELL	0.515656243057329	0.825181198134055	0.722396335720375	0.860233819204045	0.399121141114832	0.796771148737944	0.554471745726897	0.67287952986854	0.523645979300174	0.700437538776437	0.803780142741017	0.665283901016547	0.26000974926357	0.716719764337952	0.691699069334324	0.366871370002253	0.224970237774963	0.466289146415515	0.146000377032057	0.49439420346286	0.755308989538005	0.696745887828489	0.821755509145912	0.778543375965136	0.586074086697955	0.628018160573733	0.373065253453529	0.69638367979129	0.590629602154317	0.65672391650407	0.675029420589431	0.646479733424752	0.625695366962538	0.581479084987559	0.746650105968565	0.65046119302497	0.272213974767613	0.301412996456581	0.74485282415662	0.0950123820302499	0.268458429378668	0.755291664054216	0.525000461928219	0.403577726012662	0.69851453597974	0.635381599728857	0.780767305661684	0.775305425589322	0.783671079222255	0.0814983402768319	0.76113021166185	0.28181252123644	0.746799870880489	1	0.594574135537247	0.0788623998506937	0.586216495137577	0.796728332295374	0.705544956444682	0.756198689969206	0.712590642593405	0.704203912857886	0.395932212049156	0.48112035008733	0.666305745643934	0.840417953420608	0.759759957734058	0.603596692159643	0.712187384442119	0.770771594562711	0.779929321244818	0.841721044147746	0.492609765019684	0.418471804058303	0.242081185960154	0.660720579133762	0.582948301521741	0.789465124153089	0.706539500697341	0.327089627051944	0.546604100608872	0.689454764367769	0.726309138739491	0.571239156793067	0.362395800236514	0.477289276336405	0.680384049247616	0.740295328938938	0.798311002541627	0.577660053124136	0.747211109305543	0.807477445753753	0.641239706079024	0.600319866031847	0.537120575479478	0.130378638192379	0.799747058346297	0.616045033288199	0.32074613503946	0.718993568279668	0.539515621771343	0.652128784707004	0.72155400895518	0.769498774891421
P2RY6	0.312226076318981	0.509515056698662	0.466209353840885	0.78205324778265	0.151812009168766	0.496395339340478	0.196873463094703	0.448053542873579	0.194721801618642	0.44860397170835	0.512648668597424	0.318043648391469	0.0688598824129027	0.386596985155695	0.466965784934529	0.0296932488200938	-0.104037523561944	0.18068159929057	-0.0258520187917698	0.18435747331322	0.411257869690215	0.594202407595828	0.681236328472539	0.383260906437282	0.286153078557116	0.313210385206891	0.274661107992933	0.367744531242115	0.250664173897316	0.328170899303867	0.325459899130398	0.249085214539148	0.265421709991024	0.324953709066379	0.594619640865863	0.302945434407812	-0.00276127297324265	0.0662771836440319	0.548623158125005	-0.0991030710822477	-0.0529672112754657	0.485504836734313	0.267435106822542	0.140734395308259	0.385976645132647	0.293230681407962	0.788607994041989	0.417719486822932	0.487384328259418	-0.165276422921385	0.711978977837874	-0.018866445975807	0.529255118736194	0.594574135537247	1	-0.0688144981553832	0.269553718630873	0.601627774261288	0.424690462955147	0.456413179071719	0.316740145619599	0.356104253110292	0.154458347524793	0.371438265731376	0.50803406252097	0.667308250408649	0.495803773042658	0.350986985834759	0.436822868882503	0.671627778770663	0.504427660175886	0.624179937742697	0.235256715888141	0.0997486293245331	-0.0818336834236444	0.390879559164245	0.246762343842349	0.453635277488057	0.431493748325225	0.0369511184609138	0.15126912679177	0.412389040567838	0.363774127137495	0.150080270184685	-0.0393764539682825	0.160897850891735	0.409268736856345	0.347762165422851	0.407820014661334	0.253158223885329	0.464022807298187	0.511100470744129	0.289951138017688	0.218794843632576	0.255960683653964	-0.0952089894650201	0.684084747775736	0.289518066369498	0.0167188271391936	0.313249920210591	0.238746671306193	0.340005785668482	0.441960690079142	0.366167383829225
PLAUR	0.827514316437225	0.212193751483181	0.601079478108319	0.112959762599505	0.90040606976856	0.403459616457423	0.710610395939175	0.668470272445137	0.818708243290711	0.58412850139071	0.0862798787526589	0.547946970342153	0.953448011560551	0.528080940677872	0.608064121186805	0.687554018635704	0.895888039798243	0.823921426742374	0.987551209142829	0.730840118153355	0.541483899305837	0.334355618167575	0.108130950963906	0.420757968888854	0.726314289520648	0.619761795401322	0.666923319508103	0.32290234046099	0.618811861797888	0.679962351809207	0.626364209103403	0.376891114026936	0.612791455151048	0.729075210004617	0.0555018616470848	0.474061281488769	0.908606813289508	0.906177897380128	0.0924873043754578	0.976053569889505	0.765213828186331	0.366398044482123	0.804604082415171	0.805972103384935	0.412888301416876	0.621053921312696	-0.11349062172304	0.239581069735976	0.453248839013459	0.913519066189366	0.072764603714714	0.919576335080771	0.150745321069501	0.0788623998506937	-0.0688144981553832	1	0.30594369333241	0.200029658513646	0.603752116812125	0.48392932776775	0.290864915754752	0.502152445047073	0.877644102578263	0.790138120149996	0.621193586202908	0.126210410037563	0.425866271383427	0.633174396285269	0.502931885263366	0.249606624825118	0.166811433136816	0.239553459494917	0.762331698680297	0.847049410774505	0.883253142793649	0.381659594849382	0.706367027764526	0.239217091684952	0.485893814557393	0.853720129110626	0.742138291739883	0.0777381450786744	0.509213104235894	0.538711077020656	0.770096423446218	0.624030969538867	0.212819141201546	0.520353179141742	0.296239104270751	0.679317362684185	0.43149141639317	0.479229564518628	0.63167523760274	0.716976252274311	0.777533131054842	0.970525406122674	-0.0529292047175737	0.690296673047238	0.816945299848119	0.085445242544897	0.455342053999871	0.588595439446123	0.369728383524344	0.197611106854224
LILRA4	0.612225321068901	0.823116463013326	0.703379228226239	0.582620349234078	0.648499920408045	0.684963740892506	0.84100979092884	0.732773165980711	0.735565170500933	0.760324975786645	0.68262207558624	0.774120429091148	0.362473546897387	0.875012128753746	0.692256871359296	0.850305047024629	0.592572310992153	0.70127849532662	0.409475624264295	0.770687270104197	0.835919520009632	0.551259395019155	0.506808932995668	0.701632428804331	0.735118580535818	0.74738121996283	0.647915865812484	0.886864789150894	0.903580023218193	0.696569579421639	0.831437583449174	0.905470975833741	0.775787827905624	0.771535290873449	0.551546387914282	0.792730406190651	0.605197089653057	0.473485786406728	0.449208019885331	0.415328454818226	0.745065241947103	0.63646037186938	0.654560762433228	0.578178157099276	0.93834353067952	0.78462583889503	0.365940919453337	0.895822983626509	0.713588839731677	0.553408779443115	0.631393530246442	0.580182246798781	0.487995301000042	0.586216495137577	0.269553718630873	0.30594369333241	1	0.65596420256591	0.775961697738287	0.850637359227528	0.825427116294731	0.822171322660487	0.498088011941127	0.536110625963191	0.740248573889207	0.622604377014284	0.717086484171066	0.742864737411703	0.830922338422233	0.438230808233159	0.693874967460731	0.761921720231118	0.636375765962615	0.70737499195995	0.641969463215067	0.735937591979787	0.68731797022792	0.816822718784085	0.793019970899827	0.664866857817269	0.716998896444997	0.503786542891242	0.829065692270153	0.861080232902743	0.748593065953111	0.614743726459536	0.657004429248007	0.680322817398417	0.8312422167884	0.709039309697211	0.828687079959771	0.685602048462228	0.67599982027292	0.74112899681872	0.681326149859786	0.441640752899982	0.39449610561533	0.795123134269841	0.610026878500579	0.6626460723909	0.565490600690646	0.822079151970813	0.822850425386119	0.717427407781005
CD226	0.574540915949298	0.841624801770134	0.775862005524555	0.835521421725393	0.489283396941873	0.813206746945528	0.627612370493029	0.726015730725254	0.597601973657667	0.742575539086285	0.826727875960498	0.67213588709989	0.342209220606908	0.767946983448416	0.752210810770381	0.488018502014366	0.328033180121189	0.562824555555372	0.264139607967036	0.564290402141753	0.764043259317359	0.724148612255498	0.74008398858266	0.748833418347091	0.663162281166223	0.663823361855935	0.456824515646128	0.721504329564009	0.641191911291455	0.718590644672544	0.708100332551497	0.692996271856427	0.678496567745417	0.655732540793908	0.723363937106074	0.70849339235537	0.383366182369949	0.355675885217866	0.732544250016304	0.216189702823917	0.381986009019447	0.785129292353033	0.594443778484321	0.507643854793414	0.725382087250832	0.666276616911017	0.723621637191739	0.747214520411775	0.799965282161623	0.221420218453414	0.809999422136865	0.376644962492524	0.687090978317214	0.796728332295374	0.601627774261288	0.200029658513646	0.65596420256591	1	0.765146749661546	0.781272608411119	0.717071673420142	0.738669743050734	0.447881120340497	0.569628148882955	0.697498011086862	0.861558171641193	0.788251434888318	0.671512676488576	0.761433735590812	0.75607156251916	0.765208743676894	0.833364131429036	0.592891488979864	0.500211544631484	0.348163358727941	0.707161472761118	0.64901075923129	0.804736806578218	0.794727829378496	0.439227705968707	0.598918453289913	0.701410489669934	0.735636958764938	0.572384773123463	0.458946637908223	0.5478234622509	0.672484691402361	0.795722130241919	0.78596191887713	0.620972075357342	0.763908564901435	0.81067918722318	0.681118838285031	0.636584095015712	0.631872715425018	0.247115128599183	0.740832186157126	0.669902028578479	0.3687261965447	0.679387174603615	0.553736463648841	0.683427510332348	0.705079390628421	0.686288392386903
TSPAN14	0.888981656940729	0.851604606122083	0.958796780262544	0.740487128357441	0.85083244648568	0.898001772861851	0.919783705412765	0.942751375937495	0.905739960873123	0.921744176165353	0.787418334002444	0.891550341491307	0.721558604744674	0.938751666362436	0.934420547998746	0.790059463031159	0.733028586418943	0.897614535756158	0.678232249039376	0.871925954010249	0.952038457287478	0.772519218719261	0.682719133288167	0.884620237920314	0.934419813842323	0.926189488128364	0.701303824653287	0.867839452328609	0.88496368444469	0.947508100744743	0.937017894012027	0.867483740082623	0.938767711362754	0.929499093126261	0.680210342865081	0.904928060681623	0.792866667784487	0.757053135301471	0.659551924234567	0.647910717213178	0.740565902773814	0.871157857337574	0.913644391660949	0.822244307352524	0.863755849243302	0.890266541464649	0.525814139522279	0.848702993170435	0.932391148734929	0.648155581536877	0.729018998654093	0.790425383386353	0.710440855215149	0.705544956444682	0.424690462955147	0.603752116812125	0.775961697738287	0.765146749661546	1	0.952408780387056	0.848844178938062	0.877947236331568	0.833545152688585	0.857482020146655	0.878543791137019	0.806173333368708	0.927973974686412	0.864934972079296	0.910752144601879	0.701180578614159	0.787535222539626	0.836092923731539	0.885643066948149	0.877640747369093	0.759805827733689	0.848782033367264	0.93254666138277	0.883535633656928	0.930587111604765	0.834329418596195	0.895400700437249	0.689830949724726	0.943977561048119	0.820605402537598	0.814560062516779	0.842505607896518	0.758936700875042	0.907384245073841	0.880770721905991	0.920088702472377	0.875127658657343	0.929496985634839	0.889952542654805	0.919044297797935	0.907158450206256	0.684785084493412	0.600245729809265	0.933697550892099	0.752571911562648	0.697365241208322	0.784953188485625	0.897368524259217	0.78486091056334	0.770807056935323
ADORA3	0.827668642658941	0.905512318369713	0.925351582838197	0.776335785196231	0.785828190420986	0.89266865685007	0.900797177422846	0.914022070348233	0.863563351234913	0.940753479771874	0.798467295469232	0.905728715370887	0.605203019302998	0.960768482443325	0.888731134007935	0.792064349731274	0.676289871280821	0.841864854465247	0.569128472539067	0.868178879121853	0.96982118357692	0.746349183204762	0.748509778217691	0.865329611607343	0.888330208378292	0.892877037311913	0.73479960459776	0.922173908469734	0.915931871035301	0.908812509348681	0.928231255944122	0.925489593163867	0.904684329865817	0.904844764393167	0.740324750130225	0.893797756007754	0.714989664107777	0.668099660480626	0.673770979024115	0.537527780731584	0.723023345891628	0.854553257455963	0.837426278718793	0.764035819341707	0.928757724940229	0.90019960594129	0.572459373816912	0.924806563021436	0.903913449517719	0.576563372106728	0.795762134531676	0.704949275053608	0.70545366463329	0.756198689969206	0.456413179071719	0.48392932776775	0.850637359227528	0.781272608411119	0.952408780387056	1	0.875629990881565	0.914157670653763	0.728406342813837	0.772621042124595	0.87952491007113	0.823627187269605	0.919064303992131	0.862294979956998	0.94368025099978	0.733681909817437	0.825719733576962	0.894871724597616	0.808139987642024	0.823812754439837	0.701028860993171	0.846897732751608	0.871527786127285	0.918607090761915	0.919596451887925	0.757462420457327	0.871399058083247	0.655759347830657	0.9412621191239	0.867144889737981	0.772776635583231	0.768130656572834	0.7846968465136	0.880528241573212	0.914060329361638	0.872348498360115	0.916284783536677	0.919156817469331	0.843660309390058	0.883120236127347	0.870891713485969	0.58197197397641	0.610700104064477	0.907654616878493	0.685533319900324	0.762053996759251	0.736359457688289	0.900193955514866	0.849078739884846	0.794237526297095
UNC5B	0.642384812808177	0.861437179549751	0.80614690375557	0.704492270802542	0.622638787302682	0.824400985540072	0.814061496738424	0.778389385634726	0.727038322205812	0.797072449912804	0.845526248364428	0.840098007249538	0.411677920773384	0.882509426513818	0.777350014782337	0.73477272663383	0.532092147753401	0.694632095198443	0.37932300809612	0.738954076901334	0.88294305158251	0.661782361218701	0.649422716804326	0.865279815907079	0.774442425405861	0.850456507471202	0.53632156087318	0.86742050058301	0.816747510708306	0.80543986952561	0.855968788488553	0.896043809482248	0.847042980231655	0.746613325554482	0.661454271579829	0.861138135189099	0.573487031307746	0.475901148480336	0.611106983645647	0.369960286246971	0.596567953999337	0.793326008866702	0.720014858230277	0.632256762054716	0.87681694146482	0.793279907742081	0.498593816200389	0.922977039511417	0.852424692894532	0.417195609843528	0.696967178650607	0.569631568016037	0.737774670152632	0.712590642593405	0.316740145619599	0.290864915754752	0.825427116294731	0.717071673420142	0.848844178938062	0.875629990881565	1	0.807060994836581	0.571001311724643	0.593802041099436	0.70057286084841	0.793343087562516	0.869090798835925	0.762439283151073	0.856828506119605	0.591631310959774	0.829902950454049	0.810955779181028	0.679561290091198	0.702239373886647	0.57154887590914	0.818787446417122	0.790084598996843	0.924095307444157	0.859120871013252	0.648840080883798	0.746649321580304	0.723501330720292	0.907543867161786	0.80475305783963	0.724683385245656	0.727355005340013	0.776247604526863	0.826004528706971	0.932919315536754	0.791523592588511	0.805351889684355	0.808260052105884	0.780833681857584	0.790609895792592	0.710810504151386	0.411336288286414	0.633950353273236	0.808423787894453	0.613944496282257	0.820911401529712	0.725377570699326	0.806089292227181	0.784658988201264	0.86902627557664
RIPK1	0.77608987933293	0.847879339392094	0.861441566160925	0.690217111202748	0.766445684002189	0.847020400925895	0.867417509629083	0.850367382511008	0.855772514733796	0.890280281799913	0.745976806846438	0.828282820890121	0.592350957195408	0.930255970206603	0.798352511110365	0.803605700252443	0.687971845803083	0.811588286842597	0.575195744171077	0.842084341575836	0.903699521065351	0.691788255977778	0.654455469880615	0.810937393670198	0.847009438204319	0.824448560054073	0.669659678368759	0.863820816831449	0.892125341362866	0.864892740982447	0.892997885400508	0.860672508506791	0.852522888487522	0.847470923193667	0.644834410192725	0.867624828223497	0.71228087426569	0.637060745502949	0.623504597029818	0.55206573697387	0.758153336207115	0.770339676640506	0.804806264038185	0.753580884644124	0.897342146709245	0.883558633847291	0.494117418688168	0.864865414598197	0.853412850601859	0.594171767855153	0.703348456656616	0.702454962567178	0.620532318123721	0.704203912857886	0.356104253110292	0.502152445047073	0.822171322660487	0.738669743050734	0.877947236331568	0.914157670653763	0.807060994836581	1	0.677608396784753	0.719574943000182	0.827161177840072	0.725081999491391	0.800041279169926	0.852989944550776	0.882980753314768	0.696078434117746	0.802783292020921	0.813700647590317	0.755146993637657	0.806455646165545	0.7013217039001	0.816456513392875	0.854621483032575	0.844771271940169	0.894513019390236	0.725096210559049	0.853010821260254	0.572548947778669	0.883338129391942	0.847597029847525	0.772041018028308	0.722004373213754	0.694377114734852	0.84151410403398	0.880876997985574	0.805917212841964	0.880157363984509	0.880780563003593	0.832067736919713	0.863278975209871	0.854834944665073	0.586475021029086	0.538403553097935	0.86649846260094	0.712705530271794	0.711577544353928	0.68330394759262	0.867030568233811	0.821764247277371	0.750976790542249
RXRA	0.929246304152108	0.505507784537124	0.818807407039441	0.42230278966224	0.928976505557425	0.672323201294228	0.845312372133758	0.845010940909059	0.898484987959117	0.756457872069626	0.426714320485434	0.757796606364644	0.938951661213806	0.726179418173571	0.820144150636284	0.734820302851368	0.862808798456512	0.916269516817847	0.910091434596351	0.829898256009293	0.768918278677268	0.561606011530291	0.397379150209778	0.68899729310031	0.865266574870947	0.816136066115284	0.694334640584769	0.591811951332917	0.755423029914003	0.857594550182358	0.803603633843782	0.623520619202441	0.823807826422866	0.864981774696388	0.361123963382614	0.707059550632011	0.909234887600351	0.921019231733148	0.384925495496724	0.892330207155105	0.758736763527384	0.651801187460593	0.920450813887689	0.870066840264856	0.616414341907452	0.768923969494978	0.19460347657006	0.536306430470122	0.722927897001295	0.826685424167874	0.382022886790002	0.93075788608844	0.481040701336284	0.395932212049156	0.154458347524793	0.877644102578263	0.498088011941127	0.447881120340497	0.833545152688585	0.728406342813837	0.571001311724643	0.677608396784753	1	0.900896981271523	0.765550174484799	0.477131561568416	0.702900124869926	0.752730868277778	0.707301381191833	0.471421253368125	0.483925723573848	0.512762147674039	0.902214128978471	0.917172066259963	0.878639900823303	0.622069442593895	0.866060602467626	0.563391327163336	0.712025783598011	0.903236055119063	0.861396038322448	0.422813810400469	0.760427609492852	0.690265288438136	0.830566064800932	0.789181710339302	0.499916948852925	0.746103612962648	0.589401571914927	0.872273298692521	0.641315310903497	0.73797361063366	0.812542599354599	0.863947705973708	0.880697582746325	0.904756880219457	0.275372408814585	0.8419956858421	0.844170967229369	0.389933319054298	0.702340760403251	0.754794252665716	0.560051628154635	0.485914912294641
ITGB5	0.935721807647939	0.600779134009338	0.869278448503545	0.595940658744701	0.902283850560854	0.728478043726391	0.823395446346545	0.906293671056478	0.879273209645117	0.796102596277957	0.521919494137146	0.784640159958137	0.869925255454295	0.773816272261761	0.846317282359277	0.701624591712269	0.760030848494933	0.87701018539276	0.829044068390744	0.805002642432316	0.806937486122368	0.634750160599609	0.539318111680421	0.704998251896209	0.860494673460207	0.84753210350875	0.70314493534996	0.646070805247823	0.75918286636909	0.864440351375755	0.824766244123673	0.61564338953732	0.813595336412765	0.882183159372789	0.466550945939348	0.724004208277543	0.829618033466438	0.853741295675106	0.441881210099455	0.795738531329207	0.693204985030055	0.71814060008808	0.909982575701421	0.831055256339158	0.669421270295546	0.772482738035188	0.398631457273097	0.590924264114239	0.788599977422597	0.713772920934361	0.507466821513579	0.834178050672932	0.539928569706978	0.48112035008733	0.371438265731376	0.790138120149996	0.536110625963191	0.569628148882955	0.857482020146655	0.772621042124595	0.593802041099436	0.719574943000182	0.900896981271523	1	0.833251417054	0.59060314132401	0.754267732266618	0.799515654765282	0.763950118581673	0.617028069432595	0.5602048070202	0.623760853698251	0.859335639020122	0.865705733740524	0.767933992086696	0.6791342607467	0.846924562759423	0.646754187674761	0.770229482925686	0.837432443927526	0.817914930964777	0.443342283594354	0.779205618293427	0.672201892175587	0.74189971817083	0.767188696302457	0.504738097557086	0.774287985706906	0.644447978713893	0.844089797251101	0.698354720178632	0.800699551284365	0.79262320990683	0.835642474473275	0.862215446099251	0.802729290948026	0.439001104944699	0.835577558218985	0.793769140067654	0.41447206396476	0.652269622523752	0.772203042240593	0.656364043277429	0.528431350541529
TMIGD3	0.890836912642429	0.756835002709534	0.865121402508179	0.746575988468499	0.852579844266792	0.750910895103896	0.858775692212595	0.939989013763194	0.878603194160392	0.911029119811102	0.590155532496889	0.83310651545086	0.707321901352575	0.878868077783255	0.865890428928394	0.750711975624818	0.673242240617486	0.827110715932964	0.687013058855213	0.860819253817202	0.882472166531451	0.725086272423471	0.701991335967883	0.749465720549617	0.882446903524124	0.806467353576287	0.815770888680821	0.755508221114509	0.897239707528244	0.82882188646393	0.878493107243756	0.741189511347591	0.789399719395016	0.896605211930683	0.595659864804522	0.747344679154377	0.72539207863623	0.729699852066726	0.544441715791576	0.636928813346813	0.691476248490129	0.709061010854914	0.857049223036594	0.742241635755833	0.862624874912949	0.860815448771319	0.563008144784833	0.770554824421214	0.787257463049705	0.622463635922771	0.67224375587282	0.734789927221611	0.512832360119757	0.666305745643934	0.50803406252097	0.621193586202908	0.740248573889207	0.697498011086862	0.878543791137019	0.87952491007113	0.70057286084841	0.827161177840072	0.765550174484799	0.833251417054	1	0.676488556299245	0.793566770572996	0.899093549674812	0.894469971624655	0.673985006723376	0.661054990451853	0.823985162309228	0.778718990037527	0.806600897802514	0.692935474214491	0.702659995947172	0.77894354599603	0.717623573829384	0.791123932936336	0.734430548045536	0.796401874421777	0.420198645107895	0.829657612990121	0.824171080305408	0.699188846282545	0.641480904722608	0.592530381279581	0.778787311241137	0.747241388988611	0.809028855766773	0.87448218198676	0.845064797472885	0.788887523580172	0.829228737668551	0.854824279609165	0.651288222921742	0.485704446909234	0.888050369083299	0.711460659316368	0.539105095203422	0.560993937652768	0.894268042207508	0.885474713396743	0.621532045690087
RHBDF2	0.584652093692226	0.892706522740205	0.829154080953077	0.900038264701359	0.441037877278085	0.890537908095015	0.613407390904104	0.741597510057134	0.550138270560016	0.758420357294044	0.923077177812069	0.722650989486812	0.326533292656709	0.768509115667367	0.777029977228978	0.421643360113703	0.257928904911541	0.558823645640614	0.201683473530042	0.552044088484873	0.78675347442306	0.753206284136811	0.846010680174503	0.818191673180862	0.68261500503277	0.729320009115958	0.422712609506479	0.778726165699896	0.603512453123764	0.751707635072674	0.708924518400138	0.722189537494653	0.711749891442863	0.64753569977368	0.855362749171599	0.749335905241825	0.350294514168335	0.335250094363708	0.847727888373177	0.154796025428133	0.312885766377939	0.888015110114692	0.607758740441932	0.503084850033634	0.70812773790954	0.636748463856927	0.83505579067058	0.801378550004908	0.875449490966908	0.132933836060328	0.911066050401993	0.339826226337259	0.836806379073445	0.840417953420608	0.667308250408649	0.126210410037563	0.622604377014284	0.861558171641193	0.806173333368708	0.823627187269605	0.793343087562516	0.725081999491391	0.477131561568416	0.59060314132401	0.676488556299245	1	0.890281951811335	0.624117037771589	0.777838509276951	0.822179354011189	0.879945159287045	0.887223536951763	0.601570166400807	0.483842299656482	0.295337015433915	0.768637583858929	0.692124640513281	0.904719127969625	0.836224291650687	0.418325288121008	0.596064432481779	0.850208339180601	0.796821297892648	0.549656589137348	0.437691041244538	0.636185765963145	0.749673121621574	0.819851711759089	0.848183942704054	0.6760797681718	0.753693212604575	0.859410845969135	0.684108673692338	0.647953700606254	0.627515707839741	0.197214867211297	0.872585435382564	0.666499142373121	0.365796898898632	0.750423965642661	0.693966952517713	0.666489240925319	0.672855428313464	0.781138511694206
ADCY7	0.773394570578936	0.879590049832548	0.92667550792001	0.809711036507662	0.698852106459086	0.914579577195038	0.810927078659802	0.876694825540379	0.776536714724914	0.884388240626225	0.846791209467566	0.865852410405724	0.578464301428166	0.878254376670845	0.889561302761488	0.657059764519032	0.566913541580756	0.787855881507437	0.497465931387474	0.780288812745037	0.917618431887899	0.757592213644152	0.795547280696273	0.858804515244812	0.864404046341066	0.882824837636394	0.627611803450761	0.86410974859657	0.790399058154288	0.899544187062318	0.855356583639412	0.841841986972281	0.863047424590736	0.818202571644005	0.778346006191985	0.860390688447404	0.637304504811925	0.593019091615185	0.746753186772595	0.45974161545333	0.587219748909487	0.901570568470602	0.798143451808355	0.721028418390428	0.813331649747625	0.794899844160004	0.633191189486889	0.852771420627066	0.911424549271432	0.451602609944409	0.813690244474316	0.622648447660741	0.790771906049584	0.759759957734058	0.495803773042658	0.425866271383427	0.717086484171066	0.788251434888318	0.927973974686412	0.919064303992131	0.869090798835925	0.800041279169926	0.702900124869926	0.754267732266618	0.793566770572996	0.890281951811335	1	0.775209782794963	0.898298434107204	0.761614099204012	0.838083795790941	0.879008690733437	0.767945353821879	0.738126989964102	0.588737864193301	0.81469576855103	0.857044563185198	0.915604286104191	0.892231947335842	0.682043515880302	0.799043687988576	0.77706920393889	0.900292451967613	0.738549172030734	0.68595044370908	0.789121763662805	0.776980786092263	0.889998497217884	0.870716933981816	0.846442570688877	0.846812533111283	0.904817326286696	0.811673271733261	0.826024611387879	0.808574764269866	0.499914089585652	0.69253474651333	0.840878786003948	0.625752569052529	0.750821194817754	0.763766205528779	0.822010557843851	0.752815335216756	0.78716556514247
TRADD	0.851495391444176	0.738781374749113	0.837947745650947	0.65426250200306	0.858382706864208	0.731602687532152	0.862484706976262	0.899441545969774	0.900954592758193	0.892536098170466	0.601005023356582	0.830088985264862	0.686863242051366	0.878063367087883	0.830222437467845	0.806681635326026	0.736006746103366	0.83324627013645	0.693254229464732	0.875570733999311	0.886241356038064	0.665523753638834	0.630405497358183	0.783813519854992	0.877145511283779	0.846562743262432	0.745728362275494	0.749746530682174	0.898271446186969	0.842586806310452	0.881817619269509	0.794288669070714	0.825452365230578	0.877721643218431	0.522934816114108	0.812044221212849	0.764154152131525	0.724343779949994	0.466867283211539	0.65735404234113	0.73514429901484	0.686500222783645	0.872450275633073	0.776344880939409	0.857120781344547	0.919377534661545	0.41242247406885	0.784815859213732	0.771362753440149	0.656242157733567	0.591067241912862	0.789004202159232	0.5166955608273	0.603596692159643	0.350986985834759	0.633174396285269	0.742864737411703	0.671512676488576	0.864934972079296	0.862294979956998	0.762439283151073	0.852989944550776	0.752730868277778	0.799515654765282	0.899093549674812	0.624117037771589	0.775209782794963	1	0.879814650704619	0.622042042199988	0.66869345716571	0.760184234958365	0.760579751010543	0.834379269003822	0.738453202958866	0.732557092042441	0.808478051384011	0.728545717578155	0.805929123973867	0.75896259148372	0.83903328802707	0.432822696049496	0.832408289505411	0.863318828287568	0.766439567921215	0.697168178967465	0.580279411923594	0.802131546900917	0.785378156936434	0.808133675799026	0.850843304117386	0.832686120464869	0.859100805551509	0.848305634698664	0.85451324614189	0.678493830572951	0.44814973183929	0.882469600144659	0.769427793945852	0.65419592564224	0.593565456462786	0.902711072947464	0.869261334281585	0.656361057581549
