""	GPR37L1	EGFR	C1QBP	ITGB8	LRP6	LRP1	FGFR3	LRP5	MRC2	THY1	TFRC	LRP4	CD47	SDC3	TNFRSF12A	NRCAM	SORT1	CD9	ADORA1	CNR1	CD82	IGF1R	NOTCH1	ABCA1	TYRO3	CD81	EDNRB	ERBB2	TNFRSF1A	LPP	CHL1	RIPK1	FZD3	F2R	TSPAN5	CD46	LRP8	TSPAN12	CADM1	CANX	ITGB1	ATP5F1B	INSR	VANGL2	PDGFRA	CD44	PTPRS	CELSR2	RYK	ITGAV	PLXNB1	ADGRV1	SDC1	TNFRSF11B	NOTCH2	PTK7	ANTXR1	FGFR1	MCFD2	FZD5	SORL1	CD99L2	ITGA6	TRPM3	PODXL	KCND2	FZD8	KCNJ10	SMAD3	CHRM3	ASGR1	PILRB	RAMP2	ADCYAP1R1	ERBB4	GRIN2B	TNFRSF19	NOTCH3	LINGO1	TRAF2	TNFRSF21	PLSCR1	GPC1	TSPAN17	S1PR2	PRTG	SEMA4C	ACKR3	TNFRSF10B	HMMR	EPHB3	LIFR	TMEM67	NCSTN	SLC16A1	PTPRA	IGF2R	APLP1	PLXNB2	PTPRJ	EPHB2	SMAP1	RACK1	SLC1A5	RXRA	APLP2	ADGRE5	STX4	CD63	JMJD6	AMFR	TSPAN14	LAMP1	RPSA	LRP10	PTPRZ1	SIRPA	NRP2	NCL	CLEC2D	CD74
PODXL	0.906596387195659	0.317879276292287	0.459934920191879	0.754482200227667	0.306070574750612	0.675004572308767	0.929473816376927	0.493735564756498	0.921220829060127	-0.0929210428807941	0.776752176514343	0.429024322343511	0.793510018616401	0.808735530373313	0.816654102239609	0.770492377300713	0.814991341512494	0.382210582119714	0.90443353344521	0.869224024791719	0.15024935047426	0.692845685104144	0.30415148598699	0.948899471966153	0.658176731546811	0.784513198060111	0.90050274347651	0.934267869068026	0.906577359904247	0.903008334758401	0.881150886374497	0.779200559601255	0.690382773158933	0.742058803059744	0.645043998765212	0.66536501496766	0.316299554793732	0.342750296295455	0.961290484501199	0.874861836151428	0.790790882220822	0.427031589011611	0.431821417575272	0.475421282137934	0.0881002936331437	0.896078812421564	0.503843527782533	0.719272589536897	0.599943718321023	0.865380989445427	0.522271067458943	0.802596705317388	0.334128147011538	0.221586956432479	0.801469916756701	0.618071053655262	0.351172796006457	0.907205448395951	0.834478011369337	0.761927895252556	0.872942916719657	0.832544648778839	0.91715469136761	0.654667784819071	1	0.0238654742822768	0.934925630920705	0.596343722478198	0.906652425174933	0.0856077291731721	0.413674196933429	0.524715072789997	0.349825639868677	0.847155819285698	0.535103369323263	0.328457114011303	0.62592968851056	0.77342095287293	-0.00708155882442553	0.178849641559528	0.826140298183664	0.830938028293549	0.927700366781034	0.673211017305904	0.0993678718366122	0.261285909654423	0.477403806295457	0.243185755396671	0.586681015264598	0.110881947965433	0.068336952022426	0.948386369726403	0.67297274351601	0.841768163520318	0.512203229638293	0.761606954265028	0.804990717511173	0.830874291269341	0.877312902264024	0.852847532319835	0.496394222298028	0.57104853548403	0.451825262199579	0.0887092025943686	0.638362759623377	0.861807875141692	0.789841734525782	0.749027520669998	0.748796298456446	0.483618809074584	0.731074648732072	0.44675555852437	0.894453441961765	0.426325697218309	0.942255080645551	0.628766621304219	0.942947402019749	0.829778651908903	0.464214445156948	0.296732353638752	0.0823850633278287
KCND2	0.259838175050748	0.615567203849973	0.445736986975941	0.420207433986909	0.863634603508887	0.596755176598614	0.060364989866641	0.649200038724158	0.104840237140431	0.74542330544596	0.334088614617835	0.666923850674486	0.277806543668872	0.292286560255111	-0.0239757895671673	0.414184639530688	0.343865027998685	0.479827466275608	0.060993168402431	0.190364610709772	0.824114173619424	0.588647541259622	0.839218245822816	0.0784835075465106	0.516171108347702	0.301537743238194	0.191897867198175	0.034677823583447	0.0423312174901954	0.245106447553551	0.00359137793881785	0.419815899265097	0.499135090209563	0.442950730269604	0.329092856013707	0.585805022118831	0.762808258497053	0.667612568588079	0.0215152197189047	0.302820203466206	0.166898397835823	0.464157050416582	0.752342752303882	0.738110134940062	0.871348806611313	-0.172816714149857	0.714124839352684	0.524071849815094	0.610217082006661	0.32327531408786	0.7514081788828	0.282980061128281	0.566493287437659	0.341054621611581	0.347461100667351	0.409947780427667	0.860243706990787	0.229653794373996	0.301578587386104	0.248964651825713	-0.0707471802426753	0.342858238178859	-0.0777257460898777	0.204131429892088	0.0238654742822768	1	0.0294133453279317	0.645226041281864	0.146509121925917	0.668065016201766	0.65720373127728	0.515648677100226	0.472031144216844	0.0335898495954517	0.647850857164193	0.489222361234027	0.247823775996513	0.309257440687935	0.874637626968507	0.633633853557053	0.370222319419538	0.211752994066831	0.0320072202326093	0.395219768705413	0.856404206906473	0.758646083668158	0.596400065117514	0.567065052162116	0.560499440506356	0.434667671262758	0.78043167640624	0.0515031392698298	0.405490056509931	0.308455822105512	0.537764509088783	0.45383454989465	0.363982666030333	0.192094348649479	0.163477997248131	0.235292558478258	0.656998407176278	0.546186878956155	0.420072094880458	0.330735808717364	0.570195776638798	0.241283059942103	0.373095152530817	0.331945280083922	0.100036624653917	0.470369206600936	0.394774140911741	0.499828597165298	0.209768771476341	0.485640844137273	0.0498869556734347	0.699858438497386	-0.00818896726493624	-0.104279390988907	0.662669825454492	0.724051135217334	-0.00419264847473243
FZD8	0.908801875651057	0.434340814392125	0.503990199646094	0.789935066823791	0.352655730479401	0.720827459613237	0.927445476350383	0.545863659876669	0.939805964278181	-0.14069479176207	0.822958797895804	0.508585815803914	0.828633417952809	0.865777074434902	0.793349417551467	0.707774205367673	0.868603275793446	0.453482617243925	0.903961255484511	0.88572619225755	0.202243728840142	0.697666826324985	0.354254112407537	0.903186892137592	0.716930446878013	0.802292345660411	0.933070519889492	0.905322980237606	0.911249900047559	0.888869095174122	0.893232339289002	0.824983763377105	0.767785819773784	0.766602633897547	0.735684146454824	0.692828877780044	0.331458104437432	0.430152788578996	0.944182982011666	0.898984003552597	0.77865610731976	0.489928008119634	0.453180276235285	0.5150734205052	0.147703577309347	0.819151283516997	0.538207584985851	0.770053501311179	0.656668705511318	0.850225187388043	0.55370424795207	0.804502943852532	0.360417416538126	0.328294630299457	0.845730850044841	0.68231198421443	0.347009195320958	0.896465616031354	0.835936787194523	0.83921098391201	0.856224674879715	0.851284336158167	0.909755195247792	0.763270197419887	0.934925630920705	0.0294133453279317	1	0.617914016977998	0.880439835686792	0.110442290002661	0.419822663320544	0.57956654909828	0.418157050296015	0.849617978070154	0.532227516182399	0.398177467118344	0.744717363405768	0.837155494825273	0.0144873107580038	0.255328611076365	0.819572162714396	0.875393671246754	0.894365024655782	0.694522246186204	0.13911923284455	0.309929302556028	0.545341087680469	0.353163810569219	0.566987150419974	0.209077468065226	0.113397583433999	0.93391063423428	0.75232488116371	0.850542004368	0.595639611699825	0.821359015941264	0.793278523822137	0.782773189199093	0.86448070155154	0.888191081594937	0.533713894835845	0.633311772817806	0.505058372237977	0.177023950974356	0.695111055435301	0.872532778011536	0.766767148563277	0.777258599707277	0.782825339346545	0.526557543946973	0.771701547264985	0.508673482073309	0.904247713789408	0.482136915536529	0.913447629208994	0.667527317970323	0.923298101139524	0.759076640978108	0.525250218195176	0.35523387437666	0.0933095235926285
KCNJ10	0.745499487287016	0.690604139932944	0.598609443290056	0.771504967091019	0.789866947212155	0.865414019124741	0.638746168051932	0.7706490364113	0.648855877685118	0.405180167813922	0.698038445331252	0.777246404000208	0.687503535944002	0.746734366527076	0.45310619465713	0.706553122047362	0.783074083013308	0.60729258673465	0.610489362771824	0.696026063023565	0.671798049864142	0.835353059839544	0.764642811622995	0.644243930553675	0.793320270419793	0.718393057653752	0.711821294004999	0.594592898048591	0.603900224135182	0.707813145699496	0.571378021053081	0.76821615081703	0.822644394012225	0.784411862761452	0.664020647855387	0.815739167599129	0.748242589156448	0.677875325294413	0.601338886979946	0.747539231319905	0.571781097241378	0.62807415055013	0.741426674553355	0.820008924361856	0.660678855927932	0.392985218731227	0.826089035549247	0.828973058231553	0.810566726019243	0.747686407632821	0.896416518277922	0.684993871870179	0.53384113529421	0.428360989421321	0.775396324399059	0.661922844630615	0.825959977888987	0.698554578586304	0.723625909204933	0.692732263738335	0.491305425565407	0.731616935273341	0.512091920208318	0.609895592304227	0.596343722478198	0.645226041281864	0.617914016977998	1	0.664944352232979	0.529495903883118	0.765464107473606	0.732937935677637	0.575162233637281	0.554157787108069	0.795799161473574	0.605209897956463	0.640995596568921	0.712402283295213	0.610569019412498	0.533283730016439	0.786018103248304	0.650571622605524	0.581224858714667	0.755119377374675	0.643105401310906	0.744614908622902	0.780569852559856	0.621762500143208	0.698535932716185	0.432754139112303	0.624199585585036	0.616153717915378	0.718971052497093	0.775107657252331	0.694221209111605	0.808358230503104	0.744654009470281	0.631241911462972	0.626345469932446	0.717305983145941	0.745083682356177	0.743363520001977	0.592074527684491	0.285930566072967	0.842655134221133	0.687233128069362	0.742444300403182	0.718215450302646	0.557988589950986	0.587017704122404	0.725512102311534	0.626748842573193	0.698796781603193	0.614286152756563	0.623003054302338	0.88224892961054	0.554438842750393	0.404659276192872	0.728316160154924	0.668599895643479	0.0722994555104665
SMAD3	0.886483653254378	0.415505812027927	0.507953105035593	0.755172638363088	0.408751096732156	0.71856277910445	0.894236060454779	0.580371690350225	0.875708985028749	0.00995426544568147	0.75358638329453	0.505337565464144	0.778049755771862	0.79763489553282	0.740385564764704	0.755628421258587	0.825590028460977	0.439420526461998	0.832365551629141	0.803342912470782	0.269604764737083	0.727704953108349	0.405656798039571	0.896807344468524	0.699465964311056	0.775847898806423	0.883325517908125	0.876229009381436	0.851530282892809	0.867527975191964	0.807147225488088	0.794230861446505	0.71934990481751	0.768173467833427	0.668472455907419	0.704284201190397	0.410107725849571	0.43032715524687	0.897920572669301	0.867108411140118	0.750687200510854	0.482615605941653	0.510372532816937	0.51737232702211	0.210867339961444	0.817646594226839	0.585991946293916	0.748782139475336	0.64891780526449	0.873134668899487	0.597398682467879	0.798108563449258	0.400777242150873	0.283881595461263	0.794543479743352	0.643058689798179	0.440520789963146	0.888381792133669	0.822601269557582	0.75993047723325	0.818594366761413	0.810199817011231	0.844418938535782	0.639647354166392	0.906652425174933	0.146509121925917	0.880439835686792	0.664944352232979	1	0.157312304936962	0.434130848890767	0.593952541933765	0.401292409098675	0.79106538923782	0.6161166545309	0.377307851888379	0.652496789566132	0.783767371552722	0.108352645463154	0.270894889837726	0.812648371670372	0.826360259873191	0.853090211411121	0.693891603004768	0.226569206857715	0.379715322491893	0.558031625026613	0.329756272546076	0.613930431373952	0.215345987023152	0.173615455335882	0.900676276907018	0.705568167264322	0.830695036262746	0.571962958852065	0.784349470876133	0.823739388486665	0.795418040297845	0.835989018654727	0.867439795844481	0.551948365567675	0.61759480348878	0.49850874820105	0.178604817051174	0.67893405813577	0.842183882476535	0.777015735255566	0.747675845743788	0.710221554604762	0.500071393616155	0.756794407113783	0.501473327730578	0.874878462445027	0.483109430289411	0.886700882248151	0.685530658019113	0.890466065738882	0.762454724486623	0.538821006491387	0.387990890436404	0.112069762460774
CHRM3	0.277994385321331	0.609023813509752	0.519498591800247	0.471506069815769	0.684800999209046	0.578135981417957	0.116511300812876	0.5973760596636	0.233878481937478	0.495675358513846	0.459569695285828	0.544857849913454	0.35184976100552	0.36904031585952	0.189692130533583	0.347603330483797	0.362582686354591	0.637153394425706	0.224136727127696	0.290148591890563	0.682708518815186	0.55432785381029	0.701780694761289	0.164011631962788	0.557029204290969	0.401001672288497	0.224157790845585	0.121430295279782	0.198851775945684	0.301563758045562	0.222602706014026	0.441293743062813	0.525232205040978	0.466628726683088	0.383950696211078	0.555969607332438	0.644619617102267	0.61387610242241	0.0896619726805366	0.391876761717895	0.292155798383601	0.499406444666263	0.597268864776596	0.648960243577821	0.718396302027838	-0.118016706359123	0.632327529893411	0.485457175048086	0.613660643360663	0.334689702158768	0.601507791325851	0.248232767663376	0.530144363883909	0.427687064321277	0.393968143098607	0.489414336961864	0.677076619876036	0.247624475280319	0.382801547922122	0.386847308213704	-0.00250220462331131	0.334101442543443	-0.0229114018268688	0.309693915616632	0.0856077291731721	0.668065016201766	0.110442290002661	0.529495903883118	0.157312304936962	1	0.657818491083567	0.426234028914047	0.528786216013979	0.0293253108270833	0.459669868977857	0.638811823877422	0.371969649934395	0.409353965040573	0.703108046704141	0.521048473954282	0.331662465396899	0.254796172848223	0.165885270977632	0.447766799067113	0.713109323809522	0.684960820381986	0.582782096130494	0.597148907455442	0.535346746746497	0.30358693200582	0.674716779141083	0.111390097283131	0.48716458727089	0.37781354781752	0.645379504117071	0.465225674373495	0.359723529126633	0.201891549748487	0.228993602751261	0.277688723837852	0.54942101860437	0.554743661881295	0.541330756247174	0.524927334246758	0.573729717282106	0.316638200398666	0.410495969638305	0.437071633100748	0.317875234268611	0.576218002696027	0.394286489237426	0.546468604900884	0.275848802131599	0.539570041461382	0.145253563699389	0.602913692310199	0.0195033480574335	-0.0326606741777855	0.636066608626788	0.576672088832921	0.00736381579680857
ASGR1	0.592381411841645	0.63566457054565	0.667390210826928	0.651224898933149	0.742212806537318	0.75122391569249	0.409958241525303	0.714445438266979	0.47962184741554	0.556175000955303	0.646078946067587	0.694326779278697	0.583205254498185	0.581310184938275	0.401308067883251	0.602846688473953	0.598097081556782	0.666752632220908	0.476734494087727	0.528865839505214	0.739124704089669	0.716217362571638	0.730980114894625	0.458746111270515	0.703300732394096	0.672405701034028	0.529499071166503	0.404557753684252	0.470438902277817	0.554274580716566	0.426823440319468	0.633544860700204	0.6949416748707	0.699777019912929	0.564701717360204	0.704644991615863	0.715153473446759	0.703798724312991	0.417224286549366	0.618938197619014	0.514411108168137	0.641175347036329	0.685248999564596	0.748941086820743	0.654508202742169	0.215512801823497	0.747588136298846	0.690589245756429	0.742137653904206	0.59244574985846	0.769760477418102	0.446861110840875	0.573894490014112	0.4895988415652	0.625789853969849	0.59793706529979	0.755379007558437	0.531125179344676	0.632531571918008	0.559897935348919	0.319941998442614	0.583138658046198	0.287293024136627	0.483524225137432	0.413674196933429	0.65720373127728	0.419822663320544	0.765464107473606	0.434130848890767	0.657818491083567	1	0.540226199522416	0.650051762154437	0.310812434741457	0.618038076830352	0.539473157559647	0.497382957431031	0.580919760460223	0.695372594025728	0.541165478886062	0.654278324966417	0.522564745967909	0.459069773735103	0.662515781494062	0.700159317381923	0.71302428624546	0.669254507765424	0.634630109198523	0.683034404956276	0.284995492760882	0.653664541576132	0.410609815168161	0.588962885478839	0.629787539531278	0.68319403891567	0.666613277392606	0.601568470521978	0.504123842159121	0.474676337919607	0.529324209708076	0.665770226939528	0.709729804095457	0.660870755234166	0.444809187292416	0.72278830519262	0.559651697030115	0.694220820002339	0.648377348430389	0.535633236738479	0.668629260592843	0.595371491531787	0.655960804291984	0.565269541763454	0.677649545991166	0.465243560708495	0.746975892760945	0.345073663099817	0.270763022580913	0.720745915101131	0.630057964695902	0.0684618092303127
PILRB	0.620645446600674	0.742917882353249	0.630846136334816	0.720575006107292	0.714857667097769	0.801798977266103	0.512685081469866	0.735399157287433	0.62341432717115	0.283739563413084	0.642384796949069	0.600194255727225	0.758097452153049	0.685596615499998	0.49607151813241	0.634905482449603	0.824402828624887	0.680477268474442	0.504024809069393	0.612441573205471	0.555282223351601	0.769784306986612	0.767739446089611	0.592241517859581	0.754063838126281	0.661092640209322	0.662124315922585	0.568963263940161	0.599981510182437	0.674217158289043	0.547581611516135	0.787179046770043	0.798849152270848	0.755801390115815	0.757511080954341	0.77249197273285	0.688352788214502	0.699256080396497	0.599786023705006	0.743736079593299	0.628643526082475	0.681631212231343	0.64422343196633	0.72583575586446	0.70400604182631	0.366359465251824	0.797029295439002	0.776333451454317	0.815965209736074	0.709583450646703	0.764578922548307	0.605200268669253	0.568868035216975	0.500851647724212	0.799790969062869	0.764631570878336	0.646362759505297	0.708279763625076	0.709112940433418	0.72597420910151	0.477261807319392	0.734317816611903	0.434258903859239	0.650569589125916	0.524715072789997	0.515648677100226	0.57956654909828	0.732937935677637	0.593952541933765	0.426234028914047	0.540226199522416	1	0.577208590370887	0.445596623425461	0.662909914533122	0.512751021416617	0.715871718662748	0.733413666644445	0.497245405380726	0.654290607879081	0.568292726203253	0.695500976463564	0.555385752299013	0.726534507267361	0.561235456516425	0.693112221774445	0.827931950448944	0.659276345618086	0.682725457889549	0.79679329814803	0.619429321561677	0.599073532568751	0.795479419635367	0.761153232715895	0.770560022337632	0.794296776676155	0.681085102814868	0.592120305135908	0.676196012369449	0.666303420217916	0.720252454445229	0.793724872991794	0.631198842759263	0.364909400677715	0.764927639132779	0.735804169343599	0.612703489073232	0.708451721520895	0.585339910217654	0.659486643172	0.771469526010395	0.70210976567761	0.677090741938575	0.623632767777366	0.586412988146362	0.809806555220111	0.49930629516204	0.411874344871737	0.774951594209939	0.743040525009519	0.083574684180165
RAMP2	0.547285445225199	0.837376841722226	0.924682154589003	0.611836738260417	0.600534076572026	0.744755037954852	0.348960505892792	0.809362063766009	0.478193782914351	0.410880839279468	0.683819912006893	0.679736445444813	0.703446182701416	0.643538797368054	0.485338889863368	0.342304387229055	0.655145245018707	0.886423091646922	0.526892926656653	0.412118138925713	0.782292603726923	0.563024748102786	0.769911448311016	0.32435527870619	0.798706668985739	0.756258003291172	0.526931739768261	0.405964134986062	0.571942676498724	0.46966091624296	0.406680365789535	0.650595317470592	0.705426084486286	0.738108811478782	0.801025477693903	0.554508667441906	0.619542402041175	0.884371773511752	0.40555855396499	0.625243602430512	0.49774583613604	0.927163931569918	0.618680218176843	0.67382653734159	0.677390666977949	0.112607657009322	0.728000032482494	0.731284600771006	0.779529123056108	0.492149828675481	0.644501704263486	0.306334660623962	0.754264613356366	0.832932171393724	0.684121396501733	0.764684663747166	0.507074102872332	0.431878270944052	0.652923803716964	0.705822655319753	0.23730004569504	0.602662295002515	0.239205714987008	0.685679390710866	0.349825639868677	0.472031144216844	0.418157050296015	0.575162233637281	0.401292409098675	0.528786216013979	0.650051762154437	0.577208590370887	1	0.276414747987198	0.350960969743619	0.523955546788662	0.736534743679202	0.686262626018645	0.629049739573738	0.788897325976585	0.532956405012879	0.69845446995003	0.449150890744212	0.738794766204154	0.699525961575394	0.645546227060421	0.719722317471071	0.879026996954739	0.611174131714315	0.516737409242667	0.715379341715392	0.329188796486101	0.650652667166532	0.635973318055386	0.849929226846897	0.74055371597917	0.484296600943537	0.421576125369193	0.496763138930364	0.526741780438608	0.740883820904795	0.850629944859074	0.915365302796101	0.798032512321108	0.690780629867695	0.60339084928466	0.53085834648522	0.732241991327948	0.752127514864111	0.821785294213764	0.641404434600448	0.797987729700308	0.601994535594942	0.929825409259318	0.424946514609677	0.633764995895953	0.267877655193071	0.185879383556103	0.865267245586201	0.642527597981088	0.0272837440131481
ADCYAP1R1	0.766555305412125	0.325113417438752	0.292288103228854	0.635872904691274	0.268447855017654	0.616363226838737	0.883257895856751	0.448197450641226	0.790111516691788	-0.185844726451063	0.660633618866004	0.510528976854434	0.605336035938774	0.803188868175681	0.526000851128484	0.526569444256455	0.719868902070055	0.255874932199144	0.799024478977733	0.811422098132972	0.123008264767822	0.590469844981864	0.285312722597776	0.761281741470183	0.573888436543754	0.602792952014899	0.823723114774063	0.741422042246779	0.725391703941454	0.728857749802763	0.787393813629399	0.651136788770259	0.640216897871438	0.563754059549161	0.548550221907391	0.576430516533345	0.269055041640496	0.332671349103476	0.785538636148465	0.736768420627611	0.529632562474112	0.296482253367784	0.372797095292693	0.413109170328358	0.0745157060181523	0.670934621482734	0.396945564113796	0.657881388799273	0.504328468759587	0.708666683729463	0.494146336493428	0.846671086248494	0.222807387848457	0.190860933335388	0.67009407741061	0.532781063514859	0.298999976053857	0.760727964032162	0.613134889470908	0.683476202081721	0.71749957537578	0.697880760135588	0.929128663059197	0.631553151845851	0.847155819285698	0.0335898495954517	0.849617978070154	0.554157787108069	0.79106538923782	0.0293253108270833	0.310812434741457	0.445596623425461	0.276414747987198	1	0.469754701748663	0.344367149637702	0.634942739529312	0.725115638941979	-0.00864248273701501	0.143309736769511	0.756027060621882	0.751665533388843	0.680390394529818	0.476135273731922	0.07896921355177	0.257515673064762	0.413348299486646	0.223437264638616	0.397111822352093	0.0812259673762651	0.0597142047319011	0.852453653946215	0.589825696869757	0.7019911843998	0.430151041498751	0.681464441939023	0.689338773183729	0.572604786686162	0.682337077929015	0.824468419804703	0.507545459593003	0.431961786641293	0.281196680366597	0.042452996493288	0.58813911134948	0.662424297738654	0.547821693294372	0.560407189297841	0.54000684176036	0.305411689004388	0.608016663879754	0.352598751419245	0.712879618343748	0.284569399260671	0.757282626925608	0.574564615658436	0.878430024014183	0.5641576804239	0.349767479653653	0.293815529378311	0.073537667845019
ERBB4	0.635732643193861	0.532556040805322	0.374916994610289	0.708716425340485	0.754795737487987	0.74309381697757	0.551061303380663	0.649908471491297	0.576379753628764	0.306701762399326	0.584324905715319	0.673888575220951	0.577450513799537	0.609394005246718	0.395257242292886	0.719139994592468	0.682639030132587	0.391300112046793	0.475850099093514	0.654419230270241	0.555999094259191	0.803724003522768	0.667656570042684	0.591876386166621	0.655324909421351	0.543853792290874	0.61364075933107	0.511691367083603	0.468796282079356	0.673236742103541	0.490654963774403	0.693354250908688	0.722591769774821	0.647781594230363	0.533366502736707	0.808292112958612	0.725128989452911	0.500701409025362	0.532597188345581	0.654515675440701	0.519028351787215	0.385166858491021	0.768927033123985	0.772336140475243	0.561642434040253	0.382867409940613	0.737963693950083	0.724832490770664	0.697650383180036	0.69371613633881	0.756156827516504	0.71590993321732	0.449279396166257	0.180773819747611	0.645503785594009	0.5504692077439	0.801201858225373	0.656795796929462	0.604697250273294	0.563586474348584	0.456815859350682	0.657479121868367	0.446013989852003	0.421618877652409	0.535103369323263	0.647850857164193	0.532227516182399	0.795799161473574	0.6161166545309	0.459669868977857	0.618038076830352	0.662909914533122	0.350960969743619	0.469754701748663	1	0.535740649006715	0.477125846787752	0.574503178589219	0.490813482262347	0.435632806183914	0.630077785686741	0.517573429341066	0.497765118736042	0.561242900556656	0.534026083290068	0.662879103038756	0.656387872856185	0.407296083218446	0.631915576718104	0.376767962150556	0.48526005730613	0.577203443193951	0.63262204941211	0.641010911243925	0.556152779496121	0.703514805407633	0.675982596613551	0.580015628209553	0.572799386399474	0.611392852636057	0.666663193952331	0.590045678051906	0.360551058325026	0.131150772997319	0.74375787150788	0.610483977645644	0.637340484710954	0.556647115121572	0.370369687821494	0.42477969740234	0.66569060787322	0.472843142113654	0.586043339710815	0.379092204504445	0.525300140992468	0.841551434252075	0.521088206320167	0.385833215226217	0.609307337939532	0.640146066676722	0.0720724074415417
GRIN2B	0.506754306370249	0.740156613324204	0.453544398534066	0.714063278330346	0.620541217989995	0.711431431445872	0.447430921740104	0.676142407750211	0.519062249867237	0.118200075642631	0.660988014867196	0.661168641260238	0.480634334432852	0.67753508462685	0.3152688508634	0.389420575360507	0.557660122681111	0.575986785482681	0.467108078642008	0.595642546859098	0.540023280829538	0.634925774600066	0.633392486725823	0.358006112312514	0.665308937814402	0.500349536281209	0.513424632118309	0.355217843941473	0.418477530578986	0.517400052842647	0.539687335120633	0.6066599918544	0.743641206607089	0.59239039536178	0.537116416427151	0.67287803865022	0.596311965636026	0.620731724715878	0.33421073377218	0.574315847624008	0.408237815565632	0.448538454125539	0.524236100202907	0.682777228238657	0.621165460834493	0.0732800800826901	0.663927438891512	0.645945020056857	0.700606200954268	0.501846794975482	0.638630010724134	0.478659983160218	0.36602787502982	0.561746898904184	0.601725003406313	0.556352980997835	0.609122487520484	0.412664706707171	0.491558860899925	0.620598051431444	0.238713608230529	0.469333055015118	0.319014089502805	0.654734385090465	0.328457114011303	0.489222361234027	0.398177467118344	0.605209897956463	0.377307851888379	0.638811823877422	0.539473157559647	0.512751021416617	0.523955546788662	0.344367149637702	0.535740649006715	1	0.628969825493205	0.601814176328508	0.460616939946692	0.374912203935247	0.505620981122406	0.454735278327617	0.34506065999845	0.509031911748428	0.520720130809893	0.700841672087998	0.580900585820878	0.588890620609329	0.502264355535804	0.281647439314423	0.503766842714364	0.385373073664089	0.689299062579372	0.526335095704279	0.667072704477068	0.652685703452892	0.503769728703445	0.249727000105327	0.381809452918191	0.575063010023375	0.544852757432992	0.556114603168417	0.475672644992897	0.372837399130753	0.684037713082606	0.473765617514218	0.483408031610898	0.509915458730539	0.460409564183113	0.526589154598692	0.510882594265914	0.608887319799272	0.436022164555939	0.472641471785062	0.367322550229339	0.733267378643364	0.26685429198553	0.130158184723706	0.607812681165858	0.55699631933707	0.0336626595717851
TNFRSF19	0.747873194732077	0.823462720793885	0.714384616923802	0.79928827171901	0.527523759448467	0.824718645540451	0.691270697079061	0.771489063604616	0.772294037835425	-0.0405010743502521	0.813512988401037	0.695331112553019	0.798615443006613	0.902975215568585	0.606008898545203	0.446630671687569	0.851652451580229	0.735276035411944	0.751883660665788	0.737421322838974	0.516715330278826	0.658926532360448	0.648337529743597	0.596087204105574	0.849499307376882	0.782302869414937	0.806547778646195	0.660942616781438	0.771586503250209	0.697266530428121	0.742028437919558	0.806277812243853	0.872220592518261	0.784934943875001	0.87478640147739	0.708108659825354	0.546187872569901	0.750858635904258	0.672551495746383	0.815715240873155	0.624987226257724	0.737032271745044	0.547813786962607	0.674524816786132	0.508624878318884	0.373531023594149	0.704406864370625	0.839943906948854	0.806661843328443	0.686440756131398	0.634454356331113	0.632448737039228	0.530462245727264	0.724291331305168	0.858177894446237	0.818953998770996	0.447707019909221	0.666790986899483	0.749346195983779	0.896548665151968	0.533181154707553	0.752961047711384	0.618270245256459	0.904900788756933	0.62592968851056	0.247823775996513	0.744717363405768	0.640995596568921	0.652496789566132	0.371969649934395	0.497382957431031	0.715871718662748	0.736534743679202	0.634942739529312	0.477125846787752	0.628969825493205	1	0.892621540115119	0.328533991323336	0.554432779939536	0.663016787753279	0.837128669007953	0.640502352203416	0.72075744204914	0.428808986983287	0.579546794486926	0.740649308123872	0.750294575008963	0.534602911597367	0.517909513152868	0.483511942743608	0.662590816635717	0.840193364550127	0.792409417204444	0.830982271138768	0.875278175743914	0.655887307276596	0.504770864782115	0.678248286704298	0.799491861156014	0.697403026630381	0.781832712821294	0.719589342094924	0.53422887231683	0.787640376464358	0.770751432463849	0.6115194613798	0.771655853737052	0.810534656054146	0.674424410215238	0.758944420156879	0.74472093958116	0.754021747521917	0.708795471174683	0.662756925486449	0.743180299949076	0.577070174132618	0.392921628186188	0.741926860251899	0.600336313222539	0.073805650256865
