""	EGFR	THY1	LRP4	LRP6	SDC3	LRP1	ITGB8	GPR37L1	LDLR	SCARB1	NRCAM	C1QBP	ITGAV	SORT1	IGF1R	SDC2	ADORA1	GPR37	IL1RAPL1	VLDLR	EDNRB	ADCY1	CHL1	CNR1	LRP8	CD47	AR	CD44	ABCA1	INSR	CD82	RIPK1	CD81	CD46	CD9	TNFRSF1A	PTPRK	ITGA3	TYRO3	TSPAN5	NOTCH4	TNFRSF12A	CANX	CHRM3	ERBB3	NOTCH1	ITGA6	FGFR1	LPP	ITGB1	RAMP1	CADM1	MRC2	ATP5F1B	F2R	S1PR3	FZD3	NOTCH2	ADGRG1	LINGO1	SORL1	RXRA	CD99L2	TFRC	KLRC2	LIFR	MCAM	ADGRV1	ANTXR1	TLR4	ADCY9	CELSR2	AMFR	NRP1	VANGL2	PLXNB2	CALCRL	PTK7	RAMP2	TNFRSF21	TNFRSF19	CD68	APLP2	NGFR	NCSTN	RYK	PDGFRA	ITGA5	GPC1	PLXNB1	SLC1A5	KCNJ10	CNTNAP1	ACKR3	SMAD3	TSPAN12	MCFD2	CDH11	FZD1	SMAP1	MYLK	KCND2	S1PR2	PTPRS	TGFBR3	SDC4	TSPAN17	NT5E	GPC4	ITGA2	IL17RC	PLXNA2	IGF2R	SLC16A1	PLSCR4	SEMA4C	DAG1	DPP4	PTPRA	CD63	DCC	PLXNA1	MERTK	APLP1	PILRB	RACK1	EPHB3	PLXNA3	ROBO2	TMEM67	AXL	SLC16A7	GPNMB	ADGRE5	STX4	TNFRSF10B	JMJD6	STX3	PTPRJ	SIRPA	ERAP1	NRP2	LAMP1	RPSA	LRP10	TSPAN14	CDH10	HLA.DPB1	PTPRZ1	CD74	NCL
MERTK	0.828424888444656	0.758188612419052	0.80263953644723	0.82230838429481	0.877274543052183	0.814849302876605	0.837532450769996	0.795223617861614	0.874037121959911	0.581904878039743	0.851649212465896	0.765257193658576	0.902212283862004	0.862676843689246	0.416968185345363	0.833368070572348	0.898078913964782	0.816989510024111	0.713824430684332	0.483202671751198	0.91915140609133	0.711389638617716	0.86875818624209	0.629347537817849	0.796999545126225	0.823036807555403	0.876356505576542	0.245893259836103	0.488576872477783	0.635445529171472	0.729544288592825	0.771799386072534	0.861682550899487	0.790223600580745	0.703498656222937	0.65813246368357	0.807967475002425	0.742847857253588	0.813391548496292	0.855222274501162	0.693418437450696	0.440371490050952	0.858624839468586	0.825803603588084	0.738149422173961	0.868470681204814	0.876756678161619	0.8154553700872	0.830004331174484	0.793381963953169	0.806226304719396	0.840752850303134	0.616814900693172	0.799347167907648	0.8249401564943	0.242523262048053	0.821512588601837	0.864948800395684	0.821313700463944	0.696164290849386	0.783843397597794	0.779470844821332	0.826915591902908	0.741185133759417	0.74242118725385	0.886318099106223	0.782655651023994	0.883028950123681	0.858779803397563	0.879352567409454	0.821387831059166	0.866380347745832	0.792873524484534	0.585538112874183	0.756990197226988	0.79235828645646	0.872437045963447	0.81696499972173	0.713125209703557	0.807901374005643	0.808678989963684	0.340458748806617	0.869181681298286	0.814457610536418	0.792737515453271	0.831297312103881	0.756594277861079	0.655542713472814	0.588135641761966	0.840386891694029	0.247666289201961	0.842599137234284	0.58828484927986	0.675239873190887	0.649792031456186	0.778998564207594	0.8045329916248	0.70486860583138	0.678284134613557	0.833387948766548	0.145792617325414	0.822339301813681	0.724333341412848	0.747144787057216	0.776443435547415	0.390472093173931	0.776243444252324	0.899862703276513	0.574054924040913	0.584360984414546	0.80252341159054	0.791019365001325	0.774326115435991	0.451160706400789	0.69536240339399	0.801766951127714	0.862762678778382	0.578963695261336	0.864263620865933	0.76019175290005	0.799206409203888	0.665479800712274	1	0.850583295562204	0.863363854912372	0.665153008513254	0.866312887658524	0.702068950946996	0.835479517439648	0.834799373928963	0.777056445595958	0.747310061813631	0.415792198475421	0.715219682196535	0.67416791584905	0.517285175980553	0.54569582057945	0.372549069651225	0.779081018807128	0.895996108906954	0.800772062688964	0.832830485836966	0.859903945075002	0.724558044005753	0.832658922997551	0.820210480060676	0.750657604429858	0.656512154520561	0.851351100847738	0.609434512766625	0.817645518727485
APLP1	0.879240145525271	0.918933845638139	0.930009840179878	0.892600790029763	0.949583749634529	0.940418990238636	0.919655904196385	0.919703383779825	0.893889023501719	0.53711154892805	0.904308432936591	0.85577346908787	0.937543304967318	0.927567256116038	0.477228569395208	0.796925900558755	0.934833169783255	0.938562100095366	0.834081390094846	0.445746551999414	0.897229583619923	0.885586271209474	0.896487102004432	0.71847688535901	0.913182568264956	0.874224918563136	0.900311442976312	0.18400249049802	0.480892049727775	0.74507344680308	0.901267537845011	0.80821190864073	0.949699660413809	0.836359158696052	0.793939314912949	0.696036311555166	0.892199300998414	0.79140408165639	0.953583560378003	0.886930046126645	0.622920383415857	0.45811612480773	0.879072426317358	0.896439890548711	0.9118717851249	0.93281130036342	0.879296667202626	0.867205407435944	0.860863535499418	0.816052894766144	0.926428655587316	0.926071610886849	0.662137813045143	0.867039831186891	0.82306276046029	0.148821962696099	0.895302357971135	0.924972922930687	0.944434327638226	0.904034596743553	0.739252899032355	0.790045458863493	0.880215968195818	0.769437204536299	0.896453447264651	0.943931271413593	0.819599406839045	0.751113982462518	0.92771867976134	0.847694699084104	0.859966614619838	0.94420505137868	0.846862636399952	0.530312603315728	0.892233041476203	0.80398914016625	0.8663330727257	0.861404414141096	0.839641039775019	0.915141937078222	0.855914454224095	0.219443309933058	0.908973581598605	0.827219140587961	0.853401866639076	0.886468273767468	0.902906463916434	0.652704687658796	0.607906012315559	0.898326184528906	0.14318782855714	0.887608064124832	0.723209883248667	0.84973365357965	0.724228120041763	0.869453914866599	0.840873595817393	0.79176627548523	0.663854821504757	0.913638758783289	0.0480009311982055	0.921605461995563	0.86748518597655	0.87553703585636	0.771681770973304	0.304990000068191	0.828503442358281	0.910466023447513	0.683537205942451	0.693976079829742	0.893780018186765	0.802366958529227	0.850098941820765	0.415177443767319	0.823562363648422	0.826282514205022	0.946805518767534	0.509526958398414	0.9505112065901	0.824840578573175	0.917415499242609	0.693228515105352	0.850583295562204	1	0.897707142264911	0.68926203352979	0.887066490246559	0.733776560747373	0.940331197520295	0.890721007796671	0.810190008967078	0.862775406306373	0.329685591871461	0.887926393182593	0.685025910714584	0.448809408896616	0.544949007558735	0.359702211309158	0.821923592582457	0.885054377978385	0.896051743738852	0.76209806244881	0.939841175947015	0.754956803509394	0.841012841688929	0.831471227352901	0.893632138164096	0.540008222695188	0.944310082234508	0.485354756812997	0.888372711563984
PILRB	0.922537227702457	0.868478441041453	0.903585527760226	0.94526694593791	0.893866373293379	0.926613468805556	0.942131116136501	0.823718636059442	0.879767907669469	0.599312565557251	0.91431492348172	0.810001819449799	0.940831597909907	0.933223508838575	0.579306650458618	0.796556924695586	0.89287579656605	0.891155076453631	0.803756488347911	0.521287017602674	0.837625899624072	0.861990024153344	0.915938926970655	0.715648417817854	0.896848272154924	0.880401889200351	0.923964944455391	0.309698679184447	0.572136463871481	0.767677706932159	0.862469967610564	0.873854543550213	0.884662448044704	0.917600673911917	0.756295947841119	0.741676072488554	0.910345081125581	0.844609422493494	0.90537586264982	0.881332640239609	0.714834849000722	0.485192860361421	0.900515382731872	0.915090812986194	0.862125680208757	0.94485351448974	0.844837721491296	0.898407802758057	0.913683085067998	0.853137809138517	0.806769068416777	0.911724801003973	0.722229807608835	0.818916035301496	0.8454580942409	0.242982564426031	0.891535716345897	0.929178223496141	0.890676980209596	0.845179274843408	0.793344077731751	0.784625357627483	0.905855985121486	0.822615278095663	0.857957466643488	0.927347461081234	0.844559208823766	0.691335306634712	0.935204561093966	0.874209003917771	0.930016720951005	0.951910531654524	0.872653968452978	0.666310199294382	0.886001691173888	0.833705074650922	0.859564683145454	0.897309667843194	0.800501874023664	0.903152531850749	0.890361957650264	0.327546602166558	0.920473982204687	0.672136565023018	0.898148280966369	0.913833640848946	0.882163880879327	0.738432884240603	0.640753916633117	0.855812525623596	0.288617234636923	0.800502686576633	0.80056696090015	0.761378523757697	0.751447371471817	0.875650171247253	0.849082293610876	0.846128195339454	0.702903374508019	0.880294952850312	0.0925217407089766	0.891690072641129	0.821232307488532	0.867271018844988	0.768741467085649	0.393937621681706	0.902475025367766	0.849903366339595	0.722664720038169	0.728155079767733	0.898848592194567	0.813683064033612	0.897237930611432	0.497405432958966	0.74751701321233	0.826756462857545	0.916536419791166	0.576703185220761	0.911016597391857	0.800715042181247	0.871142258686477	0.765896725690352	0.863363854912372	0.897707142264911	1	0.685469682162594	0.907731736339244	0.802110233084851	0.911336172691059	0.935248304712638	0.796669169529682	0.915348073193041	0.477145152120562	0.846894764668471	0.720305855485083	0.541614264523996	0.595237158431641	0.479469344157782	0.864898241738136	0.806183588838823	0.875796359812865	0.779331758657942	0.936661505815786	0.736354018144239	0.877415672084494	0.863189736067029	0.85233821981891	0.662723290694039	0.918002650514707	0.621196225020097	0.899400849339316
RACK1	0.838990476766474	0.724929450941461	0.562720959905803	0.690498558483913	0.618329546686204	0.6610879693791	0.752385306348644	0.48101955709944	0.834866183213965	0.893401682681914	0.780712465421142	0.917671938716724	0.738167768415024	0.744837528936867	0.697114661916658	0.917283704570646	0.708122780489868	0.652526992070818	0.420397088264086	0.735582645621363	0.619500864070686	0.691929173491406	0.763257939948588	0.606554267648619	0.735316171244442	0.901734407294589	0.77401251401165	0.666950969618681	0.731553181141364	0.42547719676957	0.677931758128303	0.805180373027941	0.790107023469485	0.765360167668538	0.914249242950373	0.894694235523414	0.601918334106959	0.896544284584457	0.616073227109601	0.861249701319198	0.43785372706661	0.877094148825204	0.907542076354968	0.826330252522328	0.551902271992364	0.601186846735668	0.526665527125841	0.906014948165819	0.831800029087658	0.874056418759245	0.654448721533387	0.790655732550632	0.606947473883574	0.917777559680303	0.835267033261466	0.720135030394322	0.826565662250943	0.790839639305623	0.580424468704947	0.571782982022942	0.561066228840172	0.89245889496824	0.764560763181807	0.904473946473703	0.586171159081434	0.650706391107213	0.611153567378798	0.471908310352894	0.76858291871049	0.794946574526079	0.739584113890796	0.730812123128334	0.842664764962482	0.812000605307111	0.591373476655584	0.893287430791401	0.583730095159485	0.853965212814967	0.834442641713194	0.763043569955188	0.836900672451643	0.63406493097503	0.871482383194851	0.456794306420984	0.838707719760962	0.845732942606445	0.49335509152573	0.828677763713981	0.90081526545938	0.583380040661627	0.649473782825658	0.421630319366379	0.638672304851927	0.666349348519327	0.616067006241036	0.683546141890831	0.925729167517176	0.76225731401067	0.837687184499865	0.868732178565655	0.570063013400453	0.58707648528068	0.784924703951972	0.631802094438079	0.855554918795502	0.811968427327172	0.771661319151708	0.583108007259166	0.65262842762414	0.593257866042903	0.786660385662338	0.415244413963256	0.724283306187401	0.875189992225616	0.561732448793321	0.768097090828017	0.74742696862155	0.877767724034734	0.805923116950923	0.949781861915124	0.572712141244387	0.843630231650386	0.665153008513254	0.68926203352979	0.685469682162594	1	0.783404469020463	0.869498171825193	0.694166207523367	0.727104148392919	0.721332698994455	0.667799477310534	0.664416716687134	0.71003154462708	0.916696522599867	0.834998617822774	0.86546351483587	0.346387693889403	0.712947612055572	0.608869303145741	0.723877482900341	0.678920853125955	0.751530204235052	0.949214600219309	0.847327243653174	0.562879887944105	0.56619666518424	0.416778219760486	0.606457843617763	0.244328310181335	0.869067918132277
EPHB3	0.909939313431508	0.869611818835427	0.856873859017239	0.883568885762342	0.902870175391396	0.901307381300191	0.930686790469788	0.808352232411929	0.904772725243116	0.708390119911636	0.93241291467687	0.867477547717085	0.948582932438216	0.913545705783169	0.626082569474343	0.879546872728609	0.913374035904896	0.874413475314769	0.735664126682179	0.536717027923682	0.886813808280385	0.839070668818991	0.942953413956574	0.75399404473852	0.88612173567935	0.913458633009646	0.935161243929723	0.375325384337792	0.65943713296039	0.698440836365687	0.819907532792353	0.888074363692776	0.931067848421287	0.886495604162872	0.843037684149604	0.822426672439725	0.848261767504904	0.853394581591297	0.869828687395312	0.903497616238264	0.64417392133012	0.554328526455223	0.930813225298866	0.911333992782358	0.822376004464258	0.90091668203706	0.863329675296939	0.919155652693862	0.907815212919581	0.854553075738074	0.852728472309949	0.931361374505861	0.775629557504013	0.880458297692597	0.893435918173849	0.349803542740401	0.913253115218705	0.941508509233556	0.877288245913292	0.801739790840388	0.793072451287446	0.845168579536155	0.906478428814839	0.836980206500034	0.822005832815841	0.925520846429938	0.837105438089443	0.767194103707746	0.93661411690026	0.858501995503175	0.912656993300257	0.923517812829237	0.91679103899952	0.685802159852298	0.870013484327161	0.86622486336415	0.848592759401042	0.93006790151787	0.825606145358667	0.906249744169785	0.90346239503301	0.367142265030828	0.946067015828507	0.725440213042981	0.919200758593053	0.917499534654343	0.78887438050254	0.756295895748654	0.710351671897911	0.869624402508343	0.341124094405001	0.796790486377787	0.786049064884056	0.754585800317445	0.756800066454053	0.866608406855034	0.891512205515414	0.835526259504437	0.808553308559884	0.923942468598884	0.200396807335397	0.857341775811399	0.832133835611274	0.798977229228178	0.861616207849941	0.481225541377308	0.832483534664736	0.855829892362728	0.728105912856268	0.739438823622761	0.908881487843459	0.752198387839187	0.909501696366523	0.596801013662669	0.803720559072236	0.860644570716265	0.931794908468234	0.668837050134602	0.934034821074629	0.85364047115955	0.819600675628421	0.745125652735188	0.866312887658524	0.887066490246559	0.907731736339244	0.783404469020463	1	0.817568922986359	0.914646555122401	0.903936349324611	0.847385044612483	0.877665866670876	0.518795105118826	0.82589253311195	0.777133748407934	0.614639794516836	0.631682473726327	0.406478561726883	0.832131079566304	0.861100239932778	0.904367749249592	0.838610029879248	0.9152017576659	0.804724968170364	0.904592491810251	0.823766929312813	0.837123291160707	0.584403485778445	0.88928136063981	0.519657976793022	0.910345490496066
PLXNA3	0.855662164373299	0.741134052551386	0.654340546124078	0.799143213681325	0.696570322073665	0.754421076247207	0.819768072302228	0.539099299784631	0.825416496706345	0.838433518774116	0.854682856604334	0.829263682542813	0.769930853690013	0.819618669992691	0.808537227987796	0.85647803930934	0.725805356782395	0.733792863565671	0.55023373633965	0.797007046384902	0.623952600511023	0.749826280080903	0.817971481083022	0.748025015654255	0.748681518650769	0.913000165459923	0.795140323108659	0.691862601160523	0.828219417592746	0.625728406142289	0.705680294753178	0.820160234243485	0.789600465962429	0.865293187359623	0.872229326874611	0.930382426812159	0.704231397220199	0.921654614290045	0.67602519670839	0.844939218552078	0.569776258866985	0.796314915863273	0.90623792519918	0.850553402889444	0.659299685729051	0.696947718220955	0.616428980785282	0.904251392662447	0.891172529722282	0.915834866254413	0.632915039221116	0.84169573919114	0.767531430518731	0.828606187246373	0.86546354546031	0.636367835822848	0.88218217720685	0.84876555652862	0.656148901825393	0.626587914087946	0.754539627488159	0.920452288815836	0.851003090791473	0.869694524836175	0.645475292847619	0.728402387430928	0.655796056937304	0.459868774321179	0.839270758463666	0.804088408860984	0.778301449073012	0.807101987089163	0.862786707042972	0.866261187463709	0.700748499318047	0.933037491169115	0.684967707258403	0.872272665383717	0.853676905807557	0.800556238757778	0.894331268622815	0.629920610530673	0.89033349038225	0.443459818026044	0.912216675343576	0.878244619928824	0.582705559119438	0.901490881369868	0.891779856154961	0.699783679911861	0.621999999972093	0.483168023592236	0.739288595372464	0.651808295903154	0.798734927503715	0.71345664146811	0.893381322126856	0.854687042991392	0.838588587144723	0.84110672790424	0.465391852175785	0.613243728361375	0.79205918795306	0.706731491824678	0.829531659107074	0.737333721349498	0.818593168016653	0.588101551907299	0.778653643580598	0.72522548047574	0.831192261866558	0.531972381641056	0.811386550618867	0.829153200007638	0.647900658920722	0.84752492688941	0.776206233247582	0.845821250313317	0.823821941080403	0.90036219206506	0.66586547787171	0.89364960417424	0.702068950946996	0.733776560747373	0.802110233084851	0.869498171825193	0.817568922986359	1	0.759310338394454	0.821427879760718	0.769775805619046	0.775376017595606	0.726712489824473	0.772338398090756	0.886153153932589	0.816091425388717	0.799519096575305	0.441336024326179	0.854854311007794	0.623294950090605	0.827763958004999	0.738671855693688	0.82282298868656	0.840781838600041	0.907035444310307	0.711018584084686	0.661101193746815	0.501882645775188	0.676686770160579	0.399219663926827	0.840439835109842
ROBO2	0.900880187070493	0.941546907616922	0.959640582857933	0.937918382822408	0.963974427836371	0.979295844035128	0.976881963614341	0.913341703322686	0.890881395311891	0.570570355373461	0.960003894815495	0.859352007582306	0.966193536564071	0.941879610925247	0.556617624007034	0.795903133219938	0.937813501437713	0.938533019124509	0.868496503448865	0.457393406442387	0.892697055485956	0.906225520562007	0.952326831093319	0.79944386629392	0.918791924193343	0.898583577750077	0.942935327400114	0.261852946412141	0.584029437786446	0.747811528719796	0.913134853604251	0.893176856804159	0.964329423493798	0.874775823174138	0.817808112582659	0.771860267368921	0.892902157176857	0.82697494074972	0.938985113116017	0.886251827126932	0.635468477974376	0.473866959342737	0.892149088746303	0.916400790483983	0.938707292876344	0.951997005391859	0.890297578758235	0.895362116300431	0.917578635987328	0.824565088344455	0.922347841280621	0.965015701529066	0.770810628213004	0.855436718976019	0.849110088153834	0.192573430880261	0.941910929450924	0.945024607721458	0.963561128064737	0.91708666981441	0.752045349823989	0.786282239387154	0.878208479570364	0.756732738802336	0.933746844434567	0.962837158381303	0.858090050418766	0.72079413072087	0.96561835938049	0.847644459505171	0.893122421546474	0.975032482436659	0.888462895383963	0.581851624387367	0.940568907761605	0.810586898694664	0.883575974387467	0.901311645052471	0.867555399786848	0.955644316534567	0.897214703764836	0.230358267869736	0.92651947203651	0.738804353920652	0.906614064036543	0.919743478383128	0.903071028922948	0.696998555830771	0.639572175433573	0.894053935010094	0.200002802486102	0.867351061571867	0.835068832728552	0.875694352213639	0.760183536705788	0.914787306500023	0.869631831670837	0.880098334079842	0.729826202707044	0.939151510710563	-0.000386526457633636	0.912134131875989	0.903712460117519	0.91355059562485	0.763427013774719	0.340074961036297	0.851102713252605	0.874505903179465	0.788545512138049	0.793923241717579	0.942509397420276	0.797395732088773	0.901829772334984	0.457262640644002	0.858590705189666	0.837726936025807	0.967165657053526	0.554908920351386	0.972403905810365	0.831786932466521	0.92556017869178	0.731353845584526	0.835479517439648	0.940331197520295	0.911336172691059	0.694166207523367	0.914646555122401	0.759310338394454	1	0.944497089829555	0.839919520761227	0.923466138970161	0.397915446256557	0.909848639804998	0.699894189953995	0.442714010980924	0.543366057807193	0.42365227552321	0.845462003975095	0.861999259089997	0.926357245138903	0.794895633738491	0.963263252963537	0.722209797084703	0.887311793837163	0.81179798042734	0.941742031333253	0.496558899564611	0.978034243792541	0.44942104336904	0.917047908299921
TMEM67	0.926443026675316	0.914656975065389	0.903594866767721	0.932103683297094	0.905360905741503	0.93983446430047	0.971160444667044	0.822095269158147	0.888676834535566	0.620737408258749	0.945706036079545	0.855203266528472	0.943284785025996	0.92517224043018	0.578930529412755	0.818784542561174	0.901331505655006	0.925601118475519	0.791315546738486	0.548807672027495	0.837021434250486	0.89775471113633	0.931319091443337	0.774806254262166	0.912502338100852	0.912930410544432	0.941945759284198	0.33664564768958	0.621777818545802	0.721295230917696	0.887853747926362	0.910654738611673	0.921471053386975	0.915815881903478	0.806362093620576	0.803593705011773	0.885356328808956	0.858811498651973	0.898754182501194	0.913669445940556	0.669517441176801	0.52372435448501	0.920776673241587	0.928082166266832	0.888957114578518	0.919246669166727	0.833646893644152	0.920234856888225	0.925076922206841	0.86360141325169	0.832284046764059	0.948886602693307	0.767268967729934	0.856808012337817	0.870785919270914	0.294336219157247	0.940441256349584	0.927803250080694	0.889216408199862	0.868736123458876	0.782353579759388	0.808329627528434	0.917883246766826	0.82379069878944	0.883663991562031	0.924940711481169	0.838054056719711	0.679793857046155	0.94879054128007	0.834077537620727	0.924885663639384	0.955098777652359	0.91870031834696	0.673708726432607	0.908378611975046	0.840491142727087	0.856218016732523	0.906075392574239	0.864569850283538	0.945672967482524	0.913523963124564	0.314697345016444	0.92413076628381	0.658757228623214	0.910773924472321	0.933169294957782	0.86545201029978	0.735288757927559	0.720257664701103	0.877681703738914	0.287599508579209	0.779914473969663	0.824365182397659	0.843969550950924	0.759401391277838	0.903438858266825	0.897002980096335	0.883850744130598	0.760436907798437	0.918115211385743	0.0655595007651354	0.870494194057043	0.868782613092548	0.872189112877433	0.766754725750734	0.439052240262037	0.882292086474072	0.807158010712791	0.748139784940072	0.798592600417791	0.94040206319011	0.780441771898602	0.899604600029123	0.546164829271233	0.752579285331575	0.835373479823947	0.954017106962884	0.635991123260597	0.950636841215797	0.843060675504566	0.861812798493597	0.78579377029483	0.834799373928963	0.890721007796671	0.935248304712638	0.727104148392919	0.903936349324611	0.821427879760718	0.944497089829555	1	0.807179360883446	0.911194582319401	0.478068167909054	0.892962140073073	0.732677797662199	0.555594599870662	0.643178681699784	0.444241216505679	0.86515785735604	0.80184830025105	0.884346251932519	0.772813487702836	0.947293804486792	0.76139254620474	0.902407895003465	0.792213510315696	0.898792711163063	0.588772430970259	0.928431759710351	0.533028888024599	0.926803058007182
AXL	0.766918600523643	0.773957029457271	0.788904168736829	0.774898480700411	0.859060527222388	0.829272037251212	0.841158066754674	0.759430803403753	0.7805102593902	0.719525045748302	0.868522225146717	0.758465185714948	0.856032258199759	0.88585619360679	0.647960051317906	0.808146440019248	0.849658592020484	0.809984859110546	0.690996523142464	0.462483515697859	0.817350266687735	0.738583366734651	0.8420506542081	0.79988297688792	0.762584862892328	0.844160457568537	0.830605199975415	0.407899490977732	0.704021917492803	0.731305476886315	0.702934017562947	0.774428019675889	0.876815592732669	0.818590200660778	0.822266084458592	0.780447811424412	0.772060620709724	0.802731561931703	0.782708970865495	0.765092965656036	0.550606337958053	0.50858999150507	0.825479052889122	0.783826397297995	0.785519719079062	0.801296359823299	0.822411959199059	0.802729137597268	0.846663997367097	0.780069790315482	0.812562944207086	0.875334259253212	0.816014071169354	0.77045627295861	0.884409738107494	0.353784778657355	0.853277410924246	0.878016289063786	0.811814565812004	0.719522400701305	0.835946924558579	0.810047120671507	0.802612325320501	0.692734001070868	0.715783530988477	0.859872086801458	0.796667891469079	0.703983483673637	0.836667397676791	0.79327991425933	0.80297330059889	0.85088615029831	0.835862595501047	0.712467486714755	0.82149847900151	0.817027696778003	0.827725281941969	0.863037520143351	0.765158323457718	0.82188298614769	0.848596565416558	0.384193589666613	0.876582157777556	0.717759544043867	0.872760076719688	0.801223207086881	0.69095214299483	0.739591141564103	0.671985383668097	0.852328192402211	0.37672266684797	0.712117264378708	0.74934521648086	0.691181092508919	0.691803652866509	0.746173040672991	0.828853505805865	0.782833697778374	0.788965818037636	0.840204564270982	0.225088310795313	0.774124807327985	0.759642791693918	0.717233050576056	0.81542175609898	0.465486937374965	0.793469018790342	0.787036758093181	0.788076262486944	0.762373431127394	0.836331801239752	0.712893545817349	0.859151520071234	0.590866985586967	0.85698333738525	0.848747869350247	0.845146596540885	0.650992366936557	0.857541342469814	0.771639164682079	0.745667152157093	0.677620457136452	0.777056445595958	0.810190008967078	0.796669169529682	0.721332698994455	0.847385044612483	0.769775805619046	0.839919520761227	0.807179360883446	1	0.775476905777418	0.512882427717078	0.769244799972275	0.690611815534537	0.494115907256813	0.559914550223274	0.48456242774744	0.74597043880755	0.836945459650101	0.849442048550284	0.80977718527498	0.859787087650356	0.682277962412255	0.838879228093001	0.830883230540144	0.772772303471894	0.547617887910039	0.799282903530184	0.506053676514678	0.774931650440725
SLC16A7	0.890304951887647	0.888428277845513	0.900908638172786	0.93005556492594	0.865229594410546	0.943976875251938	0.943329247541887	0.81605166903006	0.829824887799327	0.586581322840212	0.898766640038663	0.806065276169404	0.892247252573611	0.876622976055909	0.608627194357497	0.720278729919158	0.846446666612014	0.873564684168938	0.80030208516739	0.47592732393403	0.767571082429733	0.888706822451879	0.897571853964228	0.693234537592728	0.888625043559868	0.87988529292497	0.897204466547466	0.313518535970017	0.60385852789268	0.722283416217571	0.885608305053351	0.903728063889749	0.872544687836764	0.876994512368379	0.775461151701384	0.761557168861113	0.891318239295819	0.813350671121162	0.881760045804725	0.826861454125164	0.657718014246198	0.477630097395386	0.859050649248763	0.889183228655739	0.889550066236551	0.898498285765995	0.790006241706039	0.879371156136867	0.889228426666986	0.793077633873313	0.791377508548104	0.899686692922739	0.723054117754869	0.784956571216478	0.783647923397178	0.251823842083166	0.893574038515084	0.889695819293696	0.900221866328331	0.884121477076092	0.733867523738881	0.732214635488411	0.854038174906157	0.766540204979448	0.914229780398315	0.891131555014342	0.794926510025977	0.574413104184004	0.918881199730157	0.778056972016862	0.896812391157525	0.924204328602163	0.876650566489554	0.614853937487119	0.905239393198237	0.767415154147021	0.798459165888783	0.863124421172041	0.821479938986549	0.904841621618139	0.845337397573081	0.283415742405168	0.871182092503137	0.578752561494794	0.883003100472295	0.904553109306618	0.860972131803981	0.701421017632302	0.629815047360186	0.811369090903854	0.296067232852792	0.777232663298602	0.847000599798935	0.785998995228976	0.716039989402677	0.895989987758896	0.827831898768866	0.863483402121375	0.72856206154548	0.878411480228471	0.0350239199878489	0.853440829070113	0.832037482086698	0.877572354045545	0.729202991757448	0.358344659377918	0.835895164102701	0.763426369407809	0.776929963999243	0.794830298914414	0.898964415796374	0.741132413044301	0.903229335549227	0.486144816062046	0.741268707495457	0.774001872815864	0.904095225892384	0.58074814277194	0.902926949642671	0.776581843281038	0.861447384371793	0.718983680710044	0.747310061813631	0.862775406306373	0.915348073193041	0.667799477310534	0.877665866670876	0.775376017595606	0.923466138970161	0.911194582319401	0.775476905777418	1	0.503281088000096	0.883852242738169	0.706945371475213	0.5155009548776	0.564834074013979	0.512963724012244	0.836673399945287	0.730412586305012	0.862556973418198	0.726050523171227	0.91423973438935	0.685016970025434	0.833842762100996	0.78672326528483	0.888412483305953	0.52501336367283	0.909505489412625	0.485504068885025	0.88900656824331
