""	GPR37L1	EGFR	FGFR3	LRP1	MRC2	C1QBP	THY1	CD47	TFRC	ITGB8	LRP4	LRP5	LRP6	VLDLR	TNFRSF12A	SDC3	SORT1	CD9	CNR1	ADORA1	ABCA1	IGF1R	EDNRB	ERBB2	TYRO3	LPP	CHL1	CD82	FZD3	RIPK1	LRP8	NRCAM	F2R	NOTCH1	CD81	TNFRSF1A	CAV1	CD46	ITGB1	CADM1	TSPAN5	ITGA3	TSPAN12	CELSR2	PTPRS	ATP5F1B	SCARB1	CANX	INSR	SDC1	CD44	VANGL2	RYK	CHRM3	ANTXR1	FGFR1	FZD5	SORL1	ADCY1	PTK7	NOTCH2	SMAD3	PLXNB1	TRPM3	FZD8	FZD7	KCND2	MCAM	MCFD2	FZD2	PODXL	FZD1	CD99L2	TRAF2	ITGA6	TNFRSF21	SEMA4C	TNFRSF11B	ADGRV1	KCNJ10	RGMB	ASGR1	SMAP1	SLC1A5	RAMP2	RAMP1	GPC1	PDGFRA	APLP2	PILRB	ADCYAP1R1	ATRN	EPHA4	PDCD2	MGRN1	ERBB4	ACKR3	NOTCH3	LINGO1	TNFRSF19	PRTG	PLXNA2	PLXNB2	ITGAV	GRIN2B	PLSCR1	S1PR2	TSPAN17	TNFRSF10B	LIFR	EPHB3	PTPRA	TMEM67	NCSTN	IGF2R	SLC16A1	NRP2	HMMR	ADGRE5	APLP1	PTPRJ	EPHB2	RACK1	RXRA	JMJD6	ROBO2	AMFR	CD63	STX4	LAMP1	TSPAN14	SIRPA	SDC4	PTPRZ1	RPSA	LRP10	PLAUR	GPC2	NCL	CLEC2D	HLA.DPB1	GPNMB	CD74
SMAP1	0.845998332517345	0.900667517213023	0.682013238297868	0.91297863141921	0.814298837555829	0.938780433903533	0.803127311100407	0.942312246718039	0.860543295901158	0.813281624917727	0.672425216442287	0.89430423428309	0.766890880875442	0.701575684664454	0.726672231838113	0.822831982433635	0.910026986290741	0.862031225951415	0.690085644888806	0.792752283025601	0.695494225474771	0.846958193664733	0.813401128026102	0.705544822078946	0.93294714509825	0.830620859359108	0.711536135979477	0.817353061585693	0.902990630973319	0.903030207068852	0.845060565878757	0.749417406807225	0.896316019145075	0.870743569987795	0.913245400474447	0.814480456601409	0.505443975668579	0.866572918972132	0.796373318092561	0.731993517017248	0.926576264413391	0.522599346379611	0.893993329113556	0.914847239801083	0.915989031218358	0.942175946375455	0.838551344012553	0.901501228005711	0.825936614510263	0.805572303076721	0.461718591341133	0.859654312809276	0.955836797158348	0.645884691514231	0.742519256631939	0.742105584943698	0.846614509367336	0.566706023451136	0.737966691612036	0.90276471069155	0.899091745129596	0.686597275806536	0.861639250963676	0.694314041063631	0.693419856573463	0.550780788492599	0.679036407067157	0.850894330864607	0.870487018371673	0.833632257742407	0.710962724193591	0.79138976242515	0.818221458636534	0.864934773843088	0.624072401285807	0.803579896521181	0.882392929928469	0.82544827297364	0.693469710813481	0.853468375561783	0.850193050860517	0.827762416408759	1	0.746254559699436	0.886481760001946	0.773676286386621	0.75603408749091	0.73153466089542	0.879188823527088	0.874045358758355	0.680049109672268	0.850458395801345	0.742736644789175	0.949129762326921	0.909250754813871	0.620679683534299	0.851120192598827	0.913931783664017	0.721554333380203	0.831672640505575	0.814868445583018	0.829880671976545	0.832918937611307	0.794302805449328	0.648017166138107	0.848349274282053	0.815119575652814	0.91219846437604	0.870354723448007	0.714237438305672	0.74728150932485	0.932946762177023	0.889514247740383	0.88913562692165	0.8147078984438	0.811770444002161	0.503288220002521	0.694552206640322	0.853346695794158	0.737721077080607	0.822076855246915	0.86400396976665	0.918707130359005	0.907575306324915	0.885120340687178	0.808819195402607	0.855062998176687	0.864772054281739	0.904611911612325	0.87014334980056	0.892228911942406	0.702237802588056	0.652817523649808	0.855652050474467	0.945922999283315	0.741925971071499	0.385491225238259	0.722926520649336	0.961330548675641	0.761664081318679	0.0847125647125542	0.212855051258206	0.126040977553034
SLC1A5	0.49121912891479	0.71114681998709	0.287341380663267	0.652924777551244	0.534075666256259	0.762741559810338	0.705116187487537	0.647029292311408	0.664712763728868	0.454159206785384	0.475851951408762	0.715563151512001	0.632710805119717	0.458330002453879	0.484535956462596	0.551726774281716	0.596038390359508	0.773107139241946	0.347281374337909	0.517207590460822	0.319246128476864	0.600340023851514	0.431463655673193	0.308084103441685	0.727710504357353	0.485247898485433	0.503048880980555	0.684193571488215	0.603937444045307	0.561098511659241	0.674941442551314	0.370419012219239	0.552067110571788	0.795674713909123	0.614529313002118	0.459278809846268	0.293643942334921	0.625485770982926	0.503682818259266	0.319450299941204	0.64821957474218	0.145531722706469	0.725102351528367	0.642514879350854	0.64720672012037	0.754318228951406	0.672544191147474	0.616593686366659	0.681218845192788	0.705709019449857	0.0552536934397963	0.692684876681655	0.711638259403037	0.683011393626758	0.583479906879767	0.380515859585871	0.622086031750235	0.257259038607779	0.68922321124597	0.724313592332844	0.547688162358785	0.32826644541361	0.627433879823396	0.499674013871968	0.372489844969766	0.130361800743418	0.586223929457123	0.629747363113622	0.525287759724924	0.676618436795544	0.383307630172551	0.473978491259099	0.46622416562832	0.765724054271313	0.269913047701288	0.495494378459201	0.740782784679712	0.684517206704137	0.397178845303634	0.556631005013657	0.663036136382432	0.631644737626155	0.746254559699436	1	0.728265787239617	0.373208404659091	0.397364387898319	0.700829356473605	0.564244577024562	0.594569084907513	0.382109770982991	0.541236703908128	0.35702912694774	0.748979092955704	0.654947450792399	0.278795725773174	0.725037766409333	0.710248152410164	0.754317660164862	0.584586062366076	0.683442703903497	0.702611312813047	0.520328776056855	0.426070006494134	0.632481599394026	0.510292076651643	0.795448448357155	0.658800150029368	0.60406003815141	0.320680925073137	0.684682911294894	0.614303942515315	0.619726926754853	0.562247326513346	0.567896814969112	0.752477305192435	0.124227809241016	0.57795433850521	0.526472383162965	0.371201187861458	0.546370204610176	0.805799375303365	0.79316104547422	0.72131579339706	0.804295194880703	0.520827595169969	0.585535542953823	0.614706395766858	0.61594188485697	0.527997219100375	0.771447351318762	0.356318914168123	0.363519621499575	0.566679590887718	0.77072811558141	0.344499902688866	0.463193633802673	0.664442226440426	0.767416604784927	0.604289124670188	0.161822029783938	0.232153910092616	0.18955290663851
RAMP2	0.695429147881658	0.819183572661696	0.493031025034845	0.765311914772638	0.623131826525845	0.920816204595273	0.765230750135179	0.816679106000686	0.75074824462374	0.591185206331632	0.585079729220484	0.799535369167019	0.626316723115316	0.477745769027825	0.624803501987562	0.68921491537589	0.732856601851095	0.822890645933667	0.480536365932663	0.651085058751543	0.452157526274302	0.636481684616356	0.644611970229359	0.54357829068941	0.829904730800849	0.604777241867547	0.556959790671525	0.784491728153275	0.740337027032093	0.723093063907094	0.681743950043483	0.5087891640158	0.752669736364523	0.797605479776115	0.813546117090663	0.66362200962571	0.314498552690275	0.688766308352684	0.578946740918974	0.52901104993274	0.782363054454362	0.311803974259103	0.857231097960326	0.779633162489084	0.7741890236609	0.924301245791988	0.696297805129488	0.700195557351905	0.719595758576281	0.747508567485851	0.255320594163853	0.734702210769601	0.827195790549984	0.537135773714917	0.620126272769572	0.491292031535221	0.716270726185407	0.345003573125664	0.675207059567677	0.804301381183823	0.723066832410956	0.500968131007784	0.728518806543014	0.62557230706289	0.492879459066076	0.331242860232505	0.614506441278522	0.716326324698724	0.695954398146667	0.805528858273752	0.550460806733443	0.610310934791893	0.622058100544307	0.853275073417461	0.442005221432494	0.616089378123535	0.795286777979372	0.823518689560298	0.505440514682145	0.690599100443358	0.693134343969525	0.736070957953318	0.886481760001946	0.728265787239617	1	0.666661440655831	0.590738109190345	0.69010091720211	0.685056406776751	0.702152819332454	0.586012582882676	0.646078710158775	0.557134036180231	0.915138381761767	0.736871498177633	0.450049915124103	0.847262803137012	0.792571706008002	0.710119432133948	0.715569373065719	0.669171280031381	0.706215467150842	0.639911788036387	0.573026964696618	0.580958980660325	0.690769673275209	0.795114786354517	0.801966891886446	0.715167419364968	0.490979466141423	0.737464900924503	0.790972254307943	0.73164559199488	0.732933831296497	0.587645353405164	0.696225255425977	0.284620474365469	0.630614116871585	0.726747916884182	0.559791445669436	0.660178443471987	0.761889908343532	0.904212144633749	0.727108604545077	0.817346986734756	0.677950773326649	0.696575614967252	0.800413071234368	0.785683569117102	0.702787271009663	0.815864013121828	0.505865958174181	0.451434373340621	0.681462816183856	0.92216191287887	0.546786016906955	0.318649512819916	0.692375690182268	0.842847280702712	0.607529847526768	0.0170744092600527	0.116104514009272	0.038016380926177
RAMP1	0.891176792286239	0.611806285242828	0.867090080910614	0.756985575745941	0.833785031910381	0.78728409295935	0.475626107213436	0.880096638942021	0.744782046409719	0.803980287040823	0.401509043450922	0.691883135735707	0.391029333344675	0.720469944453671	0.868863629785175	0.801512881244971	0.835873337188549	0.590224544258011	0.780481252966305	0.865317752608064	0.846049713267288	0.642620587628056	0.871761621643267	0.921942570155766	0.754491092493863	0.841867514106346	0.696001073939382	0.479008654827401	0.735088015879848	0.849572165675864	0.582000295277706	0.809451843432801	0.897418933429399	0.471278726667329	0.920277592869043	0.948380973048513	0.60789822185351	0.649040590230111	0.853952479359001	0.928922001415381	0.851883765040383	0.833809273328486	0.601452361589674	0.786224717273566	0.718626660938231	0.767518938164367	0.702948962718628	0.838033012070881	0.55442075481603	0.666623239525108	0.823745959272837	0.522155499411571	0.721760589028443	0.248381965807797	0.417504891215588	0.802898704043365	0.721689871261146	0.812284588652406	0.396813250158161	0.671723226776479	0.870469486419398	0.876197166650695	0.642657406639042	0.664588268099059	0.828402392730473	0.833939214603354	0.276448052885382	0.723540225600772	0.922708136152331	0.565123403764774	0.875022807525474	0.849546477897279	0.889053480756326	0.570754933202045	0.789617288030821	0.739998534033584	0.60391211029816	0.583953820700144	0.623596399804976	0.676900539452197	0.602634259689916	0.608299094471719	0.773676286386621	0.373208404659091	0.666661440655831	1	0.944845802428237	0.269218918633878	0.902331963518188	0.68570244845909	0.750315783970257	0.793003853855432	0.912007289213249	0.756009673346441	0.727860635504487	0.52464838693942	0.515488428917226	0.758592262563963	0.242201856850996	0.774792747423855	0.517797055551238	0.497898441780132	0.881582331258411	0.888750896223548	0.353005799240581	0.856127750302716	0.40026568005083	0.824407952243315	0.762468280767312	0.838948612910342	0.335233724809786	0.843803670709252	0.730946192071086	0.895734428030159	0.781166514432856	0.499524102371677	0.814389469624753	0.368065746200512	0.906933292843105	0.915303599430435	0.798773380330185	0.501082992745112	0.741972607459909	0.686286504616187	0.623756892731556	0.714040900286653	0.845674782543941	0.907066471098124	0.867711067808393	0.942978281932175	0.652605868778988	0.883563098105734	0.798655925469181	0.666064555257219	0.773244744140666	0.921797636036911	0.302356930884275	0.280920423145218	0.691215658448417	0.441657109923274	0.125420097130875	0.267269587673371	0.162313498587823
GPC1	0.889921561821679	0.560711525622188	0.895818765954726	0.766094299986984	0.906972112073566	0.740451367830433	0.442387738643536	0.887552599295819	0.781756346226458	0.843770412388302	0.363482122673754	0.679709102906052	0.398473774163937	0.861435885722422	0.91688796754644	0.831417218466804	0.859046899160207	0.638247050525872	0.864430738894204	0.898649221540106	0.933023183694594	0.699050296845737	0.866157049715038	0.954998211029787	0.739313897284972	0.904676597438734	0.770571201599775	0.41312013478856	0.742444436412532	0.84964103738206	0.593766079693479	0.878478457975157	0.899733262378502	0.457784094158005	0.894325820785467	0.981209689523966	0.742094816013821	0.671887655971249	0.924470410049323	0.970483120894423	0.883660937167038	0.912966342233425	0.535818508857186	0.790382806820952	0.714479851930627	0.722153184887547	0.750274490762799	0.905318179474749	0.548093973889543	0.633845383314495	0.883447935923487	0.513489547361216	0.737079965459759	0.346761479079738	0.407411803185282	0.897129901283626	0.754558001296006	0.877531514106684	0.360944372953567	0.682018361165794	0.887554752583108	0.919728544383521	0.648617465288508	0.659427178343741	0.913800138023148	0.914905664892318	0.233010094281648	0.745013736755632	0.946708593249935	0.531726800071734	0.932670708310192	0.860177589084117	0.912786091820077	0.541158591569385	0.84719190623884	0.755727555710503	0.600551416707919	0.505875708289543	0.63993072300066	0.681720266818437	0.651371671936721	0.603547660163757	0.75603408749091	0.397364387898319	0.590738109190345	0.944845802428237	1	0.242171411689031	0.948928992675341	0.708070861938921	0.759050615681108	0.844192676986283	0.932676446046464	0.709554355705211	0.769518406357827	0.535747647349236	0.454167009586192	0.781084304542982	0.241211043391554	0.807940865392384	0.529352911000453	0.50120809406698	0.940846536196561	0.903490467820136	0.351996268084823	0.854659895622226	0.384760249298258	0.835162768386132	0.767525124501232	0.915250197484344	0.286788281289457	0.840020650494193	0.758506265170328	0.92538237787768	0.829913537733019	0.598875116490835	0.875320848917085	0.348341200002229	0.9008713925863	0.949883737707157	0.811761218907343	0.526154433183263	0.731183744203201	0.725910929590068	0.66862447674104	0.70295254533721	0.900314136469569	0.902118485410354	0.87327729099132	0.960531960386582	0.643911789042395	0.924820908638339	0.912801033654975	0.669835647924696	0.730615374423856	0.965488450396482	0.290544581849517	0.247310644474135	0.677147007151405	0.437838932608984	0.103667705434453	0.253938431070646	0.149963842492236
PDGFRA	0.52308825121501	0.852945563185999	0.267382286407291	0.744359242225418	0.449721772307898	0.648092007368203	0.841392961657582	0.547676650735543	0.608193613093203	0.518892780486671	0.751862907124712	0.790931795855225	0.878349800552545	0.307408701941568	0.210687820830223	0.54290957531269	0.609966781413166	0.637112448840567	0.306789474538013	0.418392508931391	0.259194018604028	0.682137059806297	0.464744467596496	0.225213915308882	0.746800473198919	0.454294434981209	0.409003656924273	0.86088738456187	0.717390204789253	0.56413924092935	0.767651676252585	0.399376735031358	0.544807265092785	0.910700692419064	0.502971282683771	0.321268763159514	0.0934289944411274	0.749598483061288	0.334761473875321	0.225226922981315	0.53308079988909	-0.0104922500926312	0.851347238788051	0.692839440923765	0.753662298971273	0.67235990863014	0.563837133111346	0.55480199354656	0.770009670279018	0.563201258584423	-0.0776115931606519	0.837836152103481	0.772002809880025	0.724645612887983	0.853673642805817	0.337591769849201	0.579995749401256	0.0397322468268545	0.744039696803977	0.73435200239648	0.551980102296639	0.235586967913924	0.795949078992232	0.433862492937601	0.250129737046494	0.0214564660172937	0.919730265647259	0.640796247927891	0.438588254434454	0.740894117175686	0.263293913276184	0.4150099280815	0.428536028888678	0.711365227339791	0.19264455157777	0.568429294909863	0.792039572761469	0.74062043030196	0.578568328351035	0.738868055754388	0.770808024679418	0.716166886758509	0.73153466089542	0.700829356473605	0.69010091720211	0.269218918633878	0.242171411689031	1	0.448008518305791	0.689511521232012	0.357607734999585	0.581788038119656	0.264270703921961	0.704141348917352	0.707375466845647	0.561731829521294	0.838360532635427	0.663878758474514	0.926466020641051	0.505212892147042	0.811681776710121	0.85564675298728	0.388787780472729	0.409236745407655	0.733662813011724	0.466633061407111	0.896517917302234	0.59500903776159	0.593605622094264	0.287949093615191	0.898126215297428	0.642021559559567	0.689174652672609	0.496824375112668	0.514339155516314	0.675851797007862	-0.0244457055138051	0.622849162917869	0.491906770569397	0.253451752682853	0.543335971253193	0.77646248942262	0.61768886650941	0.700181554072735	0.669276956063542	0.606651774227645	0.469943886064338	0.40492228728269	0.547396578232075	0.410472667414928	0.733223701081485	0.236123486835721	0.154489210937254	0.771636444238311	0.67289702494552	0.25345993772081	0.27201718616632	0.903031503480632	0.797816715060098	0.807988952855716	-0.0357929574678862	0.0207240317270041	-0.00567781352908915
APLP2	0.910449717927909	0.721199280342947	0.86205956320924	0.876713291134264	0.93617471258075	0.819745694825313	0.577850919852583	0.951805133273005	0.856565972188928	0.904517063699277	0.501150383471138	0.790974910866865	0.58499524832241	0.873587805895861	0.873792980458359	0.870679301407603	0.938498493630792	0.745687953528841	0.859662504052161	0.898569652275369	0.919155543124897	0.831656719030067	0.892963110133736	0.901271592746736	0.847442040521956	0.95350917981787	0.796071576681255	0.572866761959781	0.858663219981016	0.933828210819979	0.738835574147284	0.900068792221671	0.937724903549289	0.640654022260128	0.936513637768177	0.964201963097922	0.720257384789792	0.815946140527853	0.963040944887209	0.935249220474404	0.952775305511888	0.826322148628509	0.683300892702446	0.878098489433425	0.836161136075036	0.81042942190395	0.854253115541687	0.975780503124954	0.690682820486661	0.725548161096441	0.776812969676562	0.686163846034439	0.864926331600078	0.510788214667494	0.561030941879506	0.916345600141226	0.837098174810648	0.854410732796644	0.539703051727395	0.804897344932706	0.952745344448506	0.888176873324804	0.767098582403495	0.712963334011483	0.889756347199186	0.833242741653631	0.422377078716709	0.827742765617445	0.971781294650767	0.661488561435062	0.890943742132678	0.897503100306802	0.936073840145645	0.677585890335015	0.81888346781229	0.824551411239091	0.734872459535119	0.622614046456272	0.721297535382226	0.795138792146841	0.774667689682746	0.718852679781536	0.879188823527088	0.564244577024562	0.685056406776751	0.902331963518188	0.948928992675341	0.448008518305791	1	0.827286306171203	0.754374151712173	0.907053388992384	0.916021394738066	0.808366299397864	0.879076351988591	0.616627939014501	0.604947271969145	0.877735042711969	0.427578926216272	0.860427863911846	0.687358762466456	0.664903050628561	0.968360122910216	0.938756915691203	0.493487818078808	0.910130679799082	0.554697257810063	0.897007134491556	0.858008028497322	0.909060104232122	0.460333176393979	0.926074286108938	0.859953514081693	0.961372204532527	0.911957013881072	0.738775969640412	0.79931857679887	0.514833814131075	0.912651960822323	0.913169875557541	0.88599577578267	0.69574815775736	0.813300662091067	0.855147705766238	0.79349515795777	0.793352201252393	0.938997708479055	0.91191432219444	0.92892949641292	0.976977832394804	0.792852060234599	0.913260134880456	0.888098214731653	0.79927953151122	0.819055052013905	0.93665167743966	0.428210387726915	0.429598758365464	0.832776214182782	0.622754274044144	0.189114061566586	0.340339343859307	0.243449614432278
PILRB	0.802106952861662	0.863795578059744	0.693368643133939	0.88375732934053	0.780614765364222	0.749943312740532	0.707165891153817	0.86013806565316	0.714147521642505	0.822126146308149	0.682820064344095	0.821997996149314	0.786910489594247	0.651283894209677	0.591504440700328	0.790567386943808	0.90004762487686	0.662569480608968	0.68947850642407	0.724763426257605	0.726362333726599	0.86052252165632	0.784637448493181	0.688008504092143	0.850405052221179	0.836371571642724	0.635448763889101	0.74927947501285	0.897919391941322	0.873079183157388	0.862762413347375	0.79507627585562	0.863048619925685	0.821251140168809	0.782909764864221	0.759559196572227	0.441142042576484	0.839626188351173	0.732769599837585	0.735607575050098	0.838278619003398	0.534414840138596	0.770244418549007	0.85522110412074	0.889270395387694	0.791763927773841	0.752116813156619	0.857978565918766	0.784331058865487	0.679495772672551	0.510333815365433	0.82390530125282	0.885460225270492	0.534362439609266	0.768656980525105	0.780378061062157	0.753979855129712	0.580869269109432	0.67512952589241	0.816661872228074	0.897680598843075	0.683416365035421	0.85969035106989	0.6210378242033	0.696236975492201	0.59895157764416	0.683934807990078	0.888863763806451	0.816833586992956	0.805052548388364	0.676903514254446	0.765016177247863	0.81610717943159	0.768668027266421	0.641859682609233	0.789227032467111	0.841955683614736	0.658209183239504	0.741259787855029	0.86309419725337	0.812620678805526	0.749109165396154	0.874045358758355	0.594569084907513	0.702152819332454	0.68570244845909	0.708070861938921	0.689511521232012	0.827286306171203	1	0.634926664483138	0.862266893519781	0.698711641897535	0.800718363211276	0.8951717696784	0.714049542346974	0.730265307202968	0.83149272969514	0.618256552289703	0.771758379548692	0.788625372605668	0.804530735954348	0.808684956293081	0.800133085808846	0.566202297428784	0.836684845353154	0.689890722708114	0.857907971398534	0.803368556032241	0.754994707543336	0.709145929399344	0.884950201451771	0.850524103400335	0.843146392430814	0.802960488674874	0.679496527235086	0.537729164923348	0.752900732087343	0.773010455834086	0.723001609811758	0.809816269180811	0.799974263459977	0.715821690337413	0.877194828175561	0.721678128779742	0.796925475645335	0.807644694949611	0.700291655381541	0.814626705310162	0.794329141813391	0.81988736745208	0.708953792403574	0.638584323844379	0.870388586450081	0.762375605105674	0.733084117359767	0.298989129084331	0.692995953135444	0.877363363968249	0.808796229772967	0.0764910010374484	0.201102958105313	0.131015310064063
ADCYAP1R1	0.84983602433347	0.625899179185232	0.819695386511477	0.781804586963242	0.817308954116681	0.615539206529381	0.403934708735912	0.731391406148958	0.746150805327341	0.781070244212287	0.547137172353545	0.688198501571369	0.466687911416632	0.6681524568478	0.59747091875693	0.846712250237748	0.787543341637144	0.505228869230115	0.788778791888246	0.790618910297469	0.748926392158718	0.667754627708241	0.832062139067015	0.816190203238995	0.751498423031117	0.751260767149958	0.717946827092588	0.47359024800999	0.747264437186572	0.75088454168043	0.560416501198141	0.684192806147183	0.763347934008313	0.514538009398453	0.748661477854316	0.785192555718764	0.399410408668499	0.687640511123387	0.656974289982821	0.773509778504535	0.736939766794422	0.596597103224633	0.627770298270748	0.798819623794211	0.686960730556878	0.592606571340872	0.595803522068299	0.770060497990779	0.607427069878978	0.544073260135473	0.61835525210211	0.568160376152252	0.703504972892945	0.348600178651493	0.462808946352928	0.680911496162724	0.753478705913109	0.671907610055839	0.473265416844026	0.684392416393349	0.767501471743424	0.730031205834659	0.65651400062483	0.675929903102941	0.7915943118438	0.704693570715288	0.40022485610671	0.659683374545477	0.764420113926501	0.500270197614971	0.816479254855227	0.69103985851213	0.790104778465323	0.489661413550545	0.819870691549992	0.692925454109268	0.596102821480272	0.59609157528485	0.735321696230233	0.703264265959549	0.672455180391558	0.590337540193556	0.680049109672268	0.382109770982991	0.586012582882676	0.750315783970257	0.759050615681108	0.357607734999585	0.754374151712173	0.634926664483138	1	0.786834639315932	0.703110032563732	0.612940848090169	0.693087105811329	0.648636818906637	0.536853508865278	0.740397646496278	0.321571490684553	0.751579916108242	0.587417051941103	0.546081798595698	0.751119246368076	0.733119666493295	0.456776105554672	0.776278620172824	0.439137421931462	0.665458284644446	0.645869725647359	0.809233470322403	0.411798079984116	0.818734797634688	0.732153066025695	0.770955851908704	0.724800394735256	0.521038571505941	0.574519051033246	0.264516247324778	0.703332648060219	0.689645693926407	0.791266128486978	0.530327113796599	0.573843333866359	0.674010055235223	0.525989248855603	0.797758507369033	0.759765439359627	0.696664568263238	0.729929619639858	0.779172613426903	0.60604413269748	0.821025951178279	0.62583568059074	0.730046264760535	0.609010995971563	0.762420674877849	0.244496692110083	0.315559697755259	0.635836848965933	0.496721445863832	0.0457892692603614	0.175440937551742	0.0902317108186213
ATRN	0.928819214157035	0.791185621124927	0.869375194254106	0.936563831320108	0.927465264026156	0.741892411341964	0.632123948844101	0.85837457276873	0.866998613538083	0.956607337294873	0.67830933800644	0.84729603263969	0.736087081813847	0.823896575414478	0.698697874625966	0.915291173768671	0.940172757331982	0.656072199664466	0.881281288631388	0.871319560662055	0.882622609049389	0.891321209759585	0.918265463155968	0.856969660021131	0.874529803956137	0.942668971386703	0.828835259326719	0.647592909266771	0.938115347981329	0.906548522305028	0.813173845994738	0.897433539948363	0.909191909119393	0.721460534849728	0.855558459788198	0.874187700601438	0.58702186588907	0.897501368781463	0.847216479850233	0.863049686225858	0.867919849485414	0.700680296815789	0.734581506732064	0.919569501029356	0.887971893508302	0.731777809730975	0.786288739962509	0.945218578443976	0.773787631900657	0.627596747386916	0.669905180513056	0.76116104519853	0.893730785707738	0.592432477859723	0.726769715133573	0.872607779171299	0.839353174124621	0.730845014222376	0.579818554682029	0.82368576099995	0.933046175301674	0.790298285902814	0.872833032103354	0.719185024203669	0.857427023173822	0.766049682477875	0.59790432350776	0.84941771301709	0.901346353833715	0.658645978134531	0.866979768427261	0.811716243860874	0.913234385361173	0.616382458786321	0.824143566183615	0.89025266194272	0.798200041758756	0.680319883154685	0.857875472941406	0.893165676122307	0.881260370870546	0.790022858973011	0.850458395801345	0.541236703908128	0.646078710158775	0.793003853855432	0.844192676986283	0.581788038119656	0.907053388992384	0.862266893519781	0.786834639315932	1	0.844441883226452	0.753684645076916	0.92158598322324	0.777126551871534	0.670722673015054	0.848828632156232	0.549830618879254	0.836611063969564	0.800938220340225	0.786717395470687	0.88137730472768	0.896921299551992	0.632729702883476	0.856222904623831	0.60291146133451	0.862051299456298	0.839859997316616	0.900583099643324	0.57392672833948	0.935678160057093	0.891180378663684	0.902936412166735	0.904252879816092	0.706457990864103	0.681931039493161	0.454945029781013	0.872098179186346	0.809901184928471	0.907348519620925	0.711622072349637	0.705779767478676	0.8951534118474	0.712999022808255	0.885022602995143	0.870411445301851	0.778219519235787	0.875641259410437	0.894027901098787	0.776338777909876	0.848709265143516	0.742190837256906	0.917671779026911	0.738707806759519	0.871591412565818	0.339719235676906	0.582912419716836	0.831012745490459	0.736564584185524	0.0808947774636686	0.214829543502628	0.136407108941115
EPHA4	0.877030429116484	0.591887341174677	0.893017642334299	0.751852572762351	0.862178650281543	0.720125033136623	0.459674310044505	0.843445153572402	0.739919666994947	0.870859402734988	0.391178785322877	0.679018590536189	0.443021708115717	0.805435566388682	0.818159136235732	0.784485391663264	0.846425987971515	0.545331574073533	0.829815398172396	0.864459424381174	0.91737163925438	0.707279181816648	0.875269456161126	0.903673307076372	0.73296286320508	0.912635454342931	0.713251018373721	0.441293484945379	0.755976039234818	0.848201015543434	0.611641352468531	0.902725740472407	0.889553687540628	0.461830336665949	0.862137777235706	0.930347376660786	0.703470789008969	0.696182123659542	0.914747772122425	0.949377612662868	0.839155902756176	0.888831914400856	0.542649611818551	0.779416389337885	0.718945208502285	0.684700551904671	0.715092631067334	0.872224568544533	0.577104973195113	0.624469597967178	0.877963853763453	0.534991646463609	0.73129878247158	0.301559187768367	0.435002236600851	0.887481600143973	0.706106544304782	0.855169795915199	0.36551692003444	0.638187805146405	0.880242992177946	0.895045182561881	0.678757471981838	0.650665278705621	0.871533602760103	0.885875013403388	0.272923296639751	0.746961620661614	0.938874345450886	0.498500641036696	0.896751318375993	0.864396916124422	0.909615903304766	0.501152708325952	0.821723932552387	0.798848729974825	0.584508376856283	0.525919682094517	0.654515261530326	0.71238866613326	0.62866459129985	0.601148577304439	0.742736644789175	0.35702912694774	0.557134036180231	0.912007289213249	0.932676446046464	0.264270703921961	0.916021394738066	0.698711641897535	0.703110032563732	0.844441883226452	1	0.691402546725339	0.763582247383795	0.547251190976697	0.45859023094733	0.739631032236096	0.236819948190007	0.739683293262809	0.552667129091795	0.529782980148885	0.89350942770838	0.929842673095995	0.360105408167056	0.864812514681106	0.373144835001149	0.821456939209623	0.794050548251461	0.89632409628117	0.281600777428608	0.834852493358607	0.750454743975	0.884311993486903	0.846427313346005	0.517162749294845	0.900216985970521	0.327590671083518	0.89867199788705	0.912236220612683	0.819131934449406	0.483053808896628	0.669492634531376	0.73348270233195	0.603776461732573	0.725695381043635	0.839610771249014	0.834483198680839	0.83174997111669	0.939695580541392	0.619069437757166	0.889386413062109	0.867790998827785	0.698039077923555	0.701385439552344	0.954253660915105	0.272327752345442	0.288649013884371	0.687273832102058	0.467812572100175	0.102795604337994	0.236310807090436	0.150865754369096
