""	SIGLEC10	CCR1	TFRC	CD163	CD40	CCRL2	TREM2	TMIGD3	LILRB1	THBD	HAVCR2	GPNMB	LILRB2	CD86	CXCR4	STAB1	ITGB2	TLR2	SIGLEC1	C5AR1	AXL	SIRPA	CD4	TNFRSF1A	TLR4	PECAM1	TSPAN14	ITGAM	ADRB2	ADORA3	KCNQ3	VSIR	PILRA	IL6R	CD74	ITGB5	NECTIN2	FPR1	CD81	HLA.DPB1	APLP2	RACK1	RHBDF2	CD44	TNFRSF1B	ENG	CANX	SORL1	TNFRSF14	ADCY7	IGF2R	ADGRE2	UNC5B	TLR7	FPR3	PLXNB2	TRPM2	CXADR	CD47	ALOX5	NOTCH2	RXRA	CD9	TLR1	TREM1	ITGAV	LRP1	MCFD2	CADM1	ITGA5	ITGB1	PTPRC	SORT1	CD33	CD93	SDC2	SMAP1	SCARB1	ATP5F1B	PTGER4	ABCA1	LPP	CD63	TRADD	CD69	SLC1A5	PTPRA	EDNRB	ITGA6	SIGIRR	CD82	C1QBP	SDC3	ITGA4
ITGAM	0.730194424383863	0.89189454980405	0.113915718139423	0.874792030720211	0.655075947650236	-0.0255315182532288	0.432914380110446	0.210433278903275	0.636660639685511	0.90926401492377	0.169685505304269	0.574044994610369	0.801651291870374	0.403291481737525	-0.497519669011003	0.837483694269165	0.641543210520716	0.677257872062844	0.832575848530003	0.815440220485539	0.0957926629295548	0.545435405765349	0.703676392053492	0.669067188087391	0.674394470012194	-0.139512130280089	0.31143480145882	1	0.133093102232925	0.725923083845605	-0.0813828984079511	-0.21661057440322	0.399173950362558	0.440961990101369	0.218931999356108	0.847220956680665	0.668443296060019	0.459200196653412	0.69993492194572	-0.0615818095211448	0.807730716172837	0.341111084955116	-0.28713911479359	0.896193223021287	0.391639144411107	0.797062162087459	0.819350989604395	-0.223797972294629	0.681745145153538	0.308954257151147	0.760442449331267	-0.192103767405945	0.215690054711485	0.115120077676245	0.828733400891357	0.727837089444594	0.523348207496422	0.569751012115297	0.740402274814106	0.801346129052528	0.575562820725434	0.65086086238617	0.382045287347031	0.394707797386433	0.411344263302571	0.278983260944684	0.724837783433799	0.751873403413128	0.243457629244043	0.737878449768168	0.564176982397736	0.367305052917559	0.231974237964174	0.728049671617879	0.834897051576966	0.359520914547185	0.601574085679559	0.114504361534292	0.554659638673893	0.0802158369596578	0.537065761010226	0.419502100706492	0.734303777569855	0.662710690952417	-0.302055144485641	0.54629651940198	0.208463322750226	0.602537180659963	0.00326748788747784	0.190738021597994	0.754622660400376	0.579277265972023	0.519609873924605	0.599200970699281
ADRB2	0.324531958027811	0.269044102458662	0.668001879472604	0.148562246583108	0.275259800380898	0.612656690163119	0.521781748579198	0.58632481329703	0.349079632682387	0.0726222644652566	0.694650341936754	0.351603777218203	-0.0664944957479164	0.321591949172816	0.0284247522600309	0.143285119984881	0.484986180357505	0.205858905807223	-0.0175858397309088	0.247003378579396	0.486360927752664	0.507238414664489	0.347563490014216	0.260683097310093	0.053307648115138	-0.0494954935377199	0.518019435588284	0.133093102232925	1	0.342654464009213	0.0896689940586515	0.172056047248357	0.535401244626708	0.67832472982298	0.0514623894808785	0.172133240885159	0.165980500793802	0.428984893142488	0.456592289195762	-0.216768819651155	0.345640243632174	0.121450476525811	0.527240154731191	0.154499117597124	0.237300724420493	0.285405964313729	0.213990961863468	0.668942043394608	0.113298616748829	0.145002975905734	0.286577867104822	0.35252857088975	0.499777352235375	0.436001559507066	0.0710126713784462	0.214105400627041	0.233066791237909	0.380381873045312	0.179181929711419	0.292955152785336	0.0583486206104632	0.313562906077237	0.181942462647101	0.506342426228538	-0.0212120953142188	0.589179945058722	0.424574645202996	0.235459504135579	0.0550952374476813	0.270608469316408	0.370427187174963	0.334908898836629	0.446603427691465	0.2583644469635	0.00653343802182983	0.338970220710556	0.127061737978423	0.419726059929409	0.100144570550692	0.384188215877021	0.428271829740652	0.241016117855187	0.209208777823346	0.140655369111134	0.328833662073568	0.387695578161431	0.223315696000047	0.130600879740247	0.365307547450169	-0.0297951599746021	0.149816276948287	0.153701227676836	0.129897174153691	-0.0723838701097298
ADORA3	0.867806873602511	0.853253050403937	0.323300594222211	0.879232105292509	0.645596355189122	0.128509682302151	0.800803395561237	0.347833452709278	0.824355113126198	0.678895478101207	0.527763043800567	0.53226025208862	0.636671425285496	0.719231785308852	-0.15993505466384	0.8472758545024	0.848599121500459	0.749843018835995	0.738373172321777	0.740112685544684	0.620518310504137	0.637531374788745	0.870528374735066	0.847181326441654	0.628542646910432	0.00870348116406283	0.545167847363436	0.725923083845605	0.342654464009213	1	0.181472858105329	0.202191965940859	0.681101774970848	0.550986195993684	0.57236465840072	0.85308704007896	0.630112920819318	0.787571009721311	0.85779070228288	0.190227821255225	0.816019476846334	0.577243342064912	0.0499538027889082	0.716181252267718	0.629534483019684	0.863735789090925	0.784033419686083	0.104481430991335	0.673075991136444	0.607457130671321	0.634466269411422	0.12220772418373	0.508885301416228	0.428290028057774	0.72792624839646	0.738770131870369	0.622050429632542	0.764529039836597	0.757810794682371	0.767730230511988	0.485906843757659	0.572194189587609	0.43384641241824	0.576431683165627	0.06273489450575	0.533331343937292	0.762819430310411	0.676516026603929	0.497722460608039	0.554956982366778	0.674656754063713	0.661350422235128	0.317195098116628	0.882466028212743	0.817130681906558	0.217859264073037	0.62264329063368	0.410575134691929	0.554936642009241	0.395927317291585	0.587962979741123	0.459497773843779	0.759163277459787	0.669932237771188	0.053093347734787	0.627516283982433	0.282944156081089	0.541510841504187	0.32726265588667	0.355627084956311	0.600282680851635	0.572032810785995	0.499512973200423	0.657864958556837
KCNQ3	0.237668666148431	-0.0294192243452112	-0.0711399383157597	0.0693079055038936	0.121992508799443	-0.130469940196328	0.384977053419628	-0.260237328261669	0.390143193747033	-0.0442022782208991	0.284083885915376	-0.309564750784724	0.0938242087384195	0.407773922344107	0.345980078199823	0.0800130112906179	0.337994768312154	0.17179898381805	0.028928761468984	0.0456817518926809	0.367094570598606	-0.0509054325710867	0.329981714291669	0.276146594020956	-0.0292134772702674	0.196278752216006	0.109123677298289	-0.0813828984079511	0.0896689940586515	0.181472858105329	1	0.770431053432542	-0.023482737488022	-0.0159250370965769	0.623056613640117	0.110194445045746	0.0253556174673264	0.401063191197346	0.158425234821261	0.601729167205193	0.0352528988520578	0.542434551695303	0.25656707035853	-0.0504032871792598	0.481852088243423	0.105069827256129	0.133367598694407	0.150282462901753	0.0856389125454098	0.505086036836141	-0.117825542809946	0.302124476385475	0.202933426273585	0.23170116452716	-0.144959398588916	0.232817635021764	0.268602444858976	0.218488718355031	0.190223613785966	0.15051752978848	0.0063402501458197	0.0396377810861678	0.180198416163754	0.480381325054599	-0.257139942919477	0.164136555429187	0.021709376616948	-0.000511517134275473	0.445862027449389	-0.00203443512488082	0.0779680642337849	0.449755860380306	0.175985848668001	0.235671585777862	0.198928212747047	-0.299409492440934	0.332799920757628	0.175244073680229	0.217785465505564	0.432605933788302	-0.26329754950009	0.250783345157826	0.118717639663741	0.0656603370658424	0.456677771677901	0.208525573720922	0.123217065900996	-0.0167773186179574	0.317151169556291	0.409484239708719	-0.233538088976062	0.206384829607843	-0.111835548615966	0.393008552533932
VSIR	0.293882450643014	-0.102892637801301	0.0391628926717103	0.0170950618118252	0.0747754916569115	-0.0878044205351208	0.43979225692567	-0.222743030206799	0.452953685398128	-0.209626563980634	0.40210568523055	-0.41607994846126	0.0213250072810558	0.576564395777837	0.441230919553835	0.0393175426285057	0.310430659706679	0.172122844575541	-0.0542931317859328	-0.0645493754071185	0.540275770617212	-0.0887747354081899	0.323596157388697	0.218854747356706	-0.115359709995102	0.3240339868234	0.112416211268828	-0.21661057440322	0.172056047248357	0.202191965940859	0.770431053432542	1	0.0937293809709652	0.0216718201129096	0.748314201772653	0.0526605581005882	-0.0141188688116056	0.527141278785842	0.116422627198403	0.669739855836587	-0.0290534047274611	0.587947201784261	0.441347232808964	-0.184354004302254	0.499788876832862	0.0923979323846888	0.0357713169804252	0.228733105392578	0.0322490637700384	0.528416676656517	-0.271376243399859	0.54100894307862	0.32137877665946	0.275866937379913	-0.204197364427353	0.116978427793148	0.234303851919823	0.235377511477045	0.148640808479199	0.116217996720085	-0.0862386264100075	-0.0980101917908912	0.0266359413615507	0.411399335871654	-0.387307898812611	0.212237221804673	-0.0938366058490531	-0.0656637521422383	0.445976673998606	-0.160174106434064	0.023795487343039	0.565203264645055	0.0786464731387564	0.285197211370478	0.148052210355907	-0.411320977543327	0.26722317645894	0.200807342200521	0.208570765457444	0.52056194188668	-0.314654504785169	0.129360908567087	0.0714862319945582	0.104634517121456	0.564930781259608	0.207328224058578	0.00616074930251628	-0.111533058254119	0.316092672351055	0.448349891954688	-0.3759169168043	0.194062924508726	-0.215611488793453	0.374343798333498
PILRA	0.56595690168782	0.588644704449094	0.497806529202825	0.555832462717338	0.503766162320099	0.428677081526406	0.61265139905294	0.537823010541538	0.493028139533052	0.404947135412867	0.542635748985124	0.685147466180233	0.275540825678514	0.585651364694615	-0.0439575246105037	0.496607773968633	0.632380514363758	0.518771991979388	0.412701981328938	0.597355452927025	0.549432778995683	0.589742398899798	0.539896372598738	0.503255402243188	0.495718064920811	-0.0576613609410563	0.492872539619998	0.399173950362558	0.535401244626708	0.681101774970848	-0.023482737488022	0.0937293809709652	1	0.629909172633656	0.205283933995871	0.504619307932373	0.352353694838908	0.547766594415924	0.659889375142951	-0.092354532141801	0.576885587491522	0.208042821104883	0.245899889233653	0.462553801978303	0.421609295387048	0.528835415880273	0.471236551957943	0.334799177616808	0.539322740657203	0.309381792514466	0.506215853513551	0.185921917896025	0.350097861638194	0.493719227299708	0.425891334683558	0.350596787965668	0.384796581247558	0.524076863591712	0.380152514927544	0.471597953929825	0.344726264576056	0.457207522691005	0.277863467800638	0.497802034083215	0.0672316167414686	0.510244048771813	0.630619670145462	0.411800136696848	0.212434220282282	0.299713054464692	0.489032317971261	0.356532534739805	0.37037832559882	0.495392582408065	0.339585085370745	0.332728377611053	0.322311280956854	0.510627673559673	0.196061338112821	0.304584813617492	0.68734812005482	0.229558703377014	0.473317927555776	0.333877547286507	0.00102205742964315	0.546516944412388	0.159898182173874	0.332223538842041	0.203059960904825	0.0220234478029202	0.410753678325548	0.226045120729664	0.312824078457011	0.169208748052498
IL6R	0.591769292512388	0.5605698024997	0.686269494732084	0.502300111009575	0.567457533462359	0.565016918728639	0.629868197114142	0.613227601167855	0.529591651956169	0.440732815676009	0.681359422237485	0.5598647162938	0.26786731825331	0.39579450097872	-0.0744395017019147	0.495831705284211	0.686646876245626	0.475496901416901	0.322860670641158	0.57654180480145	0.4196301296618	0.696152219894779	0.594638703464827	0.523730394193383	0.302525398572096	0.00920731730794751	0.647131980546015	0.440961990101369	0.67832472982298	0.550986195993684	-0.0159250370965769	0.0216718201129096	0.629909172633656	1	0.111282769688685	0.487498480362745	0.539820082481567	0.560179282572561	0.739404331845085	-0.178940748009387	0.662503148585696	0.257147447571851	0.340220097428657	0.529671613958453	0.369848536630264	0.645323053184036	0.551337530338225	0.455619027092912	0.401970269137377	0.239808545681739	0.589430117692435	0.25882166949885	0.555433030382599	0.409897434261259	0.40227123081974	0.466578432009217	0.462415384290934	0.478707076946102	0.493224399541703	0.549456417589187	0.207463983651751	0.614060508997331	0.384094132486328	0.580945191390671	0.153003370493426	0.679305061091097	0.67951702471924	0.556697146102921	0.247818769482343	0.591782586763455	0.641487646218341	0.486129523946932	0.542647155608138	0.497628857540122	0.363599782125503	0.51278878834523	0.411904833069947	0.488250898483298	0.35184541012594	0.386772964897191	0.613637883160672	0.458132009229044	0.537722287254962	0.381580830726896	0.198891202112049	0.649348849843444	0.349895369655305	0.38094396064317	0.391562501218297	0.0498227535824972	0.482780614037399	0.437242620683299	0.412143124369374	0.175847086589471
CD74	0.613088163875465	0.300404612839301	-0.121708757343581	0.441952587625025	0.407799882805417	-0.29210367043037	0.528303071606292	-0.304736968275028	0.695916858235624	0.208007645272191	0.336790863499422	-0.191397886530982	0.418237672791978	0.775072773638418	0.329383229026639	0.438085716492382	0.551346532627006	0.458660946257018	0.39429986940907	0.254639091295597	0.522664401906658	0.0691645598390784	0.636375254099421	0.570509598208626	0.209941456109053	0.409576682664657	0.164361802755785	0.218931999356108	0.0514623894808785	0.57236465840072	0.623056613640117	0.748314201772653	0.205283933995871	0.111282769688685	1	0.489074883603211	0.363015717004789	0.673572752309074	0.400289756602498	0.854271429813294	0.328957021263987	0.833952040569288	0.100094924348149	0.235849213048044	0.710069174719252	0.484755786104476	0.442372766874077	-0.0565597972341303	0.412206857509214	0.721918973473086	0.0812060710347621	0.320497901644016	0.329989287385364	0.210633651452085	0.237679462493327	0.487004787901086	0.375602576378084	0.550380641065487	0.568115830556384	0.424655400867608	0.209962328481798	0.139184164024749	0.25108944349098	0.459341115680094	-0.271222508231979	0.19875608119156	0.184234063960361	0.324878603611809	0.72193315505401	0.205119675325648	0.325546418542323	0.80816257112787	0.0759796247500285	0.631774152852771	0.61253515888168	-0.268407616235724	0.584776378686559	0.163977989172875	0.535584265950995	0.566361445739595	-0.102702043096678	0.358083560280602	0.467426170606064	0.496932761409992	0.404933450413424	0.377535943149378	0.157296908739874	0.234238040600497	0.350935697921392	0.692153179272762	0.0540967888126844	0.509420106427798	0.0898899808671893	0.7878454730531
ITGB5	0.840177462220993	0.857411137781289	0.146173529984076	0.923901866542875	0.657778202126507	-0.104139305844342	0.606375511326658	0.158174773325039	0.788291279367152	0.79898615140596	0.29289513922748	0.492169069968351	0.789258334297444	0.58804770459514	-0.301615409756113	0.902919815312741	0.767078779198186	0.788554835912232	0.837561325093236	0.795165955278505	0.32363099034526	0.582272572332432	0.861455897760548	0.811958371269297	0.639532185610458	-0.00608207597023	0.419564254502772	0.847220956680665	0.172133240885159	0.85308704007896	0.110194445045746	0.0526605581005882	0.504619307932373	0.487498480362745	0.489074883603211	1	0.743280022856074	0.638792031236692	0.814331879667292	0.151495123253919	0.870950231003947	0.544215357016993	-0.125032877424788	0.855514847116585	0.599369035967438	0.88470609462757	0.873284586317095	-0.118472307842623	0.719230606875179	0.526413257323043	0.720463772901747	-0.0219021341101219	0.347250903408025	0.246041216405267	0.816305262741141	0.785759555777392	0.632748418651073	0.740026859771758	0.801453167425988	0.830438794990209	0.590141008194719	0.639557246076291	0.542774413655865	0.447322320550856	0.180878144441577	0.429563659180932	0.784427921499651	0.799873494572144	0.519317032904691	0.688283875607006	0.67963357486481	0.588462793405369	0.356382374166943	0.854311095637705	0.886417834904902	0.304009261825617	0.716539878912565	0.316739642352127	0.649508000687942	0.200178723451118	0.550748034564246	0.543160884889004	0.839658619814499	0.737438364169054	-0.141904654222075	0.605450385225516	0.352612465275287	0.647732264001415	0.169562028128435	0.308534829915847	0.686558529148808	0.670758497105858	0.622553872138089	0.740655200723591
NECTIN2	0.714456124661956	0.666384596528946	0.18706161594982	0.68480570442698	0.71486997974137	-0.0165342353441945	0.479655959559096	0.138282414071417	0.631233108886504	0.61396802006219	0.324758737296383	0.407453450436396	0.627691841679799	0.439781572720464	-0.14844218569733	0.681217091709922	0.67772840859731	0.599699282300886	0.635236992489133	0.573830410164492	0.231356031024688	0.568403409224228	0.739849002238975	0.787311175394779	0.377253934131277	0.27622870558283	0.414044555923094	0.668443296060019	0.165980500793802	0.630112920819318	0.0253556174673264	-0.0141188688116056	0.352353694838908	0.539820082481567	0.363015717004789	0.743280022856074	1	0.515539127201716	0.753711755308124	0.109173300474674	0.815837980902975	0.635827701970135	-0.103368927104958	0.754037238225463	0.471178534397527	0.836699073261251	0.852167212856516	-0.0411233119333884	0.627334527165381	0.302337884845718	0.731922989625347	0.0536512016641926	0.361080086311219	0.11535646322299	0.590539280527827	0.741676681640427	0.4765707023051	0.643438323895474	0.807007152803209	0.666672665158876	0.527702662912484	0.630755915331143	0.611609269934719	0.394622151584511	0.234664580845457	0.507562568073542	0.710980702026306	0.87560961803641	0.584825441634718	0.832393830902964	0.802160434119553	0.605191473526354	0.443055280967888	0.723311324876756	0.686652136574646	0.494604026951585	0.759515777525406	0.328273870722856	0.849196476677904	0.233309332410091	0.497276646838235	0.724795203155764	0.881856376531676	0.745013110502945	0.000708833787616722	0.684450668127972	0.593853729047868	0.718695815587712	0.393692294292328	0.478908415079655	0.727763901754108	0.858521118419784	0.618112770923236	0.63733292224622
FPR1	0.81628059377785	0.569790151726422	0.416305702615576	0.646377369093532	0.519375530353232	0.186550355545472	0.873010704380053	0.243988662638185	0.870253925755011	0.41644239618734	0.687954539435048	0.169842319901737	0.465827145743249	0.764835721614006	-0.0290773813980322	0.663599662316662	0.801386405388233	0.643690494532867	0.472571016708878	0.543261548711347	0.685317101675052	0.520922216573928	0.844476581264312	0.733931437242785	0.325767031204773	0.0803626832089651	0.536376385311555	0.459200196653412	0.428984893142488	0.787571009721311	0.401063191197346	0.527141278785842	0.547766594415924	0.560179282572561	0.673572752309074	0.638792031236692	0.515539127201716	1	0.743686970864836	0.275053450621007	0.684549966312691	0.650501384573313	0.387061845651392	0.501215401602661	0.734234078382281	0.711742880444701	0.654713645524705	0.277650188201722	0.403636201803323	0.687325542882961	0.422313552080825	0.468142482140754	0.646672882554647	0.381106195214865	0.43178358979551	0.639472762065988	0.606603560166783	0.717693025744953	0.623841720289647	0.7124626953403	0.281274799034382	0.437923818480952	0.368896036743556	0.662999497973803	0.020166916068591	0.624404844724091	0.599787574005466	0.520491749262422	0.513329114680249	0.436409859513291	0.57047393842244	0.768581434629789	0.323980830315992	0.785002386980561	0.658488880130166	0.0586545327593506	0.625107041079318	0.39672745593181	0.510814114608126	0.548074059584317	0.300160880277955	0.475892222957135	0.630637154320647	0.512546235171227	0.353603849613131	0.580963648238639	0.266593677169234	0.433387121687249	0.47714877863534	0.350981071982597	0.312968526786092	0.536172552179858	0.339232295035756	0.611481797514903
CD81	0.839305467822357	0.816814662817546	0.517392421120974	0.820163623617464	0.63827222691398	0.281270194653702	0.799095296926805	0.476911164604159	0.79997144797283	0.644509501110291	0.620946689035914	0.607537512313135	0.58484965822926	0.577939193241067	-0.183057422220315	0.827179194307053	0.888804809373332	0.709793121570075	0.671100047829753	0.772664035859717	0.553561882070421	0.77193156339652	0.882323073648279	0.862573798526178	0.539265842672651	0.0556066359182195	0.665820141802552	0.69993492194572	0.456592289195762	0.85779070228288	0.158425234821261	0.116422627198403	0.659889375142951	0.739404331845085	0.400289756602498	0.814331879667292	0.753711755308124	0.743686970864836	1	-0.00348206486344448	0.908373138784799	0.518372209290041	0.204405092829617	0.765646862118398	0.645132128809438	0.877309171531617	0.852546862236438	0.283091591644598	0.639381624810484	0.490781017680585	0.75007298801539	0.205376111282305	0.580258272240991	0.485899196024918	0.685705021157427	0.772131053456022	0.686633676604611	0.787223419243443	0.732004223662014	0.770035989442693	0.522046742747428	0.767692925505259	0.631443615786274	0.620533721386637	0.118117659045602	0.741997270372137	0.906320670501906	0.79786778953794	0.570133929718538	0.747354753491863	0.82396698504225	0.650440579243409	0.620495075743773	0.775995713858113	0.711748781282342	0.426375951865332	0.67506214651902	0.554824280347051	0.587685925264328	0.43026248788861	0.709706156950214	0.685206563009999	0.825526116533565	0.644479594391934	0.114565581862491	0.758527603740478	0.531516706542241	0.630391456574765	0.46436550086885	0.250900423825093	0.68361610987476	0.634805814921085	0.706267760420175	0.520519659969425
HLA-DPB1	0.246138679529999	-0.0362673347838354	-0.449341537760414	0.105252318919195	0.226266309128777	-0.468392000975228	0.122783161458833	-0.596559750514164	0.31558433944072	0.00359263521944241	0.00951266934344652	-0.373382044192249	0.188836053878129	0.537943484042094	0.565736742423005	0.0652766076242746	0.187057599090908	0.140031155251527	0.154435432221833	-0.0305382949944269	0.217250622860254	-0.26697104698101	0.248768866159448	0.233758773073398	0.0388010007536394	0.485817812330459	-0.15832605855785	-0.0615818095211448	-0.216768819651155	0.190227821255225	0.601729167205193	0.669739855836587	-0.092354532141801	-0.178940748009387	0.854271429813294	0.151495123253919	0.109173300474674	0.275053450621007	-0.00348206486344448	1	-0.0452119057927474	0.671136731633732	-0.127811185474943	-0.0325071906600528	0.465840147627721	0.123696992209117	0.131115303631678	-0.256953995008046	0.272583955331636	0.512943164767062	-0.170468014786503	0.15024444262233	-0.00841196714235757	-0.0222340606253925	-0.067455712636275	0.189959004335336	0.0418469090268356	0.18555317847929	0.343816358846841	0.0848985386740174	0.025014597229988	-0.108903724331942	0.0841256911630085	0.224358961720275	-0.325002368519352	-0.182687440598794	-0.185567197439283	0.0412397805763618	0.592162448750367	-0.0325819908181663	0.0238428310249042	0.560365511018869	-0.106269791654821	0.260772243566669	0.32412155327459	-0.389059963068502	0.380114196944891	-0.0743158045163929	0.327433640111567	0.392371193392214	-0.374777624034208	0.15777081256897	0.175582754924416	0.252537398173604	0.357704147819695	0.135567545994466	0.0198311181261058	-0.00120932352871043	0.161210523930197	0.704968274268983	-0.169583519694192	0.288313106084693	-0.162640157586405	0.617473089420459
APLP2	0.824477671006373	0.832323765377683	0.339258492783351	0.849227844444794	0.67901625198795	0.137991241052845	0.684213521676334	0.351568689229004	0.77201820804404	0.790040002487444	0.443211074421547	0.630977720812708	0.711450578966778	0.530724428240109	-0.283927995709733	0.832335324213386	0.823519189435574	0.7218040835019	0.751605745471858	0.832242497762652	0.351011615633388	0.731792646439427	0.845238934124697	0.851231340040022	0.577109454258219	0.0478175813461202	0.554377516501179	0.807730716172837	0.345640243632174	0.816019476846334	0.0352528988520578	-0.0290534047274611	0.576885587491522	0.662503148585696	0.328957021263987	0.870950231003947	0.815837980902975	0.684549966312691	0.908373138784799	-0.0452119057927474	1	0.523606369064666	-0.0226776053876027	0.899956757936224	0.610642127954377	0.893943721711527	0.938366621429951	0.0665016699699176	0.68566649954172	0.413249934633936	0.836309483631184	0.0423152483273691	0.42033594173221	0.253047048993508	0.746664299974452	0.791502751261359	0.60801790124457	0.785458580727513	0.803553166958992	0.842871528684439	0.621290525305526	0.786069294021697	0.667619371178857	0.504859790959371	0.390847441350414	0.629564182931049	0.912386049135838	0.892396018801383	0.547438526112057	0.823739003163743	0.834225168118181	0.586623430701446	0.529245321973836	0.791838186697325	0.776938045199193	0.555096993791317	0.766129974600182	0.453044037713333	0.668636027100871	0.232039664216647	0.720275882780413	0.692563558378212	0.920173294556144	0.730101820876408	-0.0962447730117509	0.673236776559861	0.543436077137699	0.762755770326422	0.323855146980728	0.28430823856368	0.810304861512604	0.693776751868356	0.725849540322452	0.595925717131802
RACK1	0.625884395649224	0.351297775010402	-0.0367545110371449	0.428616869917052	0.526959731443808	-0.122518201111968	0.545726967969797	-0.167956697943108	0.704339118174511	0.33641851283617	0.382111981767126	-0.0339144147145702	0.478094048157226	0.685509647811457	0.285094858850981	0.419354391508119	0.631877684413669	0.450780294425813	0.393552710480112	0.361584779766288	0.491084636122485	0.267160406268385	0.707856144367431	0.702002119599024	0.201407588915538	0.495631769631603	0.290746970516226	0.341111084955116	0.121450476525811	0.577243342064912	0.542434551695303	0.587947201784261	0.208042821104883	0.257147447571851	0.833952040569288	0.544215357016993	0.635827701970135	0.650501384573313	0.518372209290041	0.671136731633732	0.523606369064666	1	0.0457619053409822	0.440843718785212	0.710332762297946	0.606807928590132	0.648328963493838	-0.00920788908703985	0.494405220024895	0.629818171697694	0.314715180571429	0.252562863731271	0.38579057196745	0.153457070264392	0.257895311709409	0.647085989680921	0.391455046351668	0.588527665607451	0.723872489515994	0.49298078009662	0.456344125283369	0.320720633526065	0.517466189141535	0.506635566829283	-0.00082202328473623	0.39748014508069	0.368328773830244	0.598890365066241	0.782001078647256	0.502241672928971	0.624300358307708	0.825771315092772	0.287764396222067	0.703957957192855	0.612037494679678	0.110566059053263	0.782448190237128	0.322523190168308	0.820223748370492	0.530048466000979	0.0809347589027229	0.63141563155123	0.685838327456353	0.648791771773909	0.40465336629679	0.530799631139569	0.437043553648797	0.465371159904218	0.497268180017356	0.795760960613602	0.264999532848125	0.797525649193878	0.253747246983184	0.810051476968664
RHBDF2	0.06917649478163	-0.108264926372419	0.741934595546738	-0.155218052018244	-0.129305394886742	0.566104512876751	0.443237833668663	0.42560636631473	0.187980968516014	-0.401076997205325	0.687654152908774	-0.183374763602698	-0.339172180820275	0.104142148073169	0.136802514834293	-0.0594232777020028	0.181767584895434	0.029601478848569	-0.341263372242003	-0.0915105713964698	0.498917415552003	0.267214314461573	0.160927030173534	0.0529172811181645	-0.242692704743491	-0.0712240925294984	0.486791403216918	-0.28713911479359	0.527240154731191	0.0499538027889082	0.25656707035853	0.441347232808964	0.245899889233653	0.340220097428657	0.100094924348149	-0.125032877424788	-0.103368927104958	0.387061845651392	0.204405092829617	-0.127811185474943	-0.0226776053876027	0.0457619053409822	1	-0.277379516054245	0.175340021872673	-0.00833962807976084	-0.149198121361528	0.805846634130745	-0.31141836675397	0.192778632664437	-0.187834056125434	0.638862280488563	0.584041470448517	0.426672832917392	-0.177669043961938	-0.0633181744164036	0.245875662899118	0.158517975696115	-0.20176607152862	-0.0372256179437603	-0.191549537921546	0.0902211699483268	0.0478685131167323	0.266298699039804	-0.34777210532818	0.556553461913154	0.110885145785323	-0.122513033892405	-0.0115878922857466	-0.119078158657607	0.0928963373177123	0.221154099215716	0.335147000603379	0.00379777883273234	-0.231148004318063	-0.0757564776350438	-0.072044462856282	0.382230626067189	-0.142228808830992	0.405749876583834	-0.00387658126942943	0.123756418413417	-0.141044507288892	-0.191421310154524	0.567092821843676	0.116846307127754	0.131038051355782	-0.121347147896597	0.413256812955066	-0.203418584297888	-0.304436163350909	-0.0864472114487872	0.00576111152427486	-0.200703446681255
CD44	0.738171691222539	0.842303147898123	0.115771439212318	0.845636047780986	0.67499729350125	0.0238097447565092	0.468585623016584	0.200783904731795	0.658856712467708	0.914694555301585	0.18776492813455	0.634786902439111	0.781312039748581	0.433948586466436	-0.370103889068645	0.805007406081726	0.674360129124145	0.68565537333619	0.807558321150935	0.864976706681112	0.122555637663118	0.617512107984179	0.722079466286609	0.742977224027731	0.638119172452143	-0.071137352008407	0.33951745898824	0.896193223021287	0.154499117597124	0.716181252267718	-0.0504032871792598	-0.184354004302254	0.462553801978303	0.529671613958453	0.235849213048044	0.855514847116585	0.754037238225463	0.501215401602661	0.765646862118398	-0.0325071906600528	0.899956757936224	0.440843718785212	-0.277379516054245	1	0.501104466322015	0.828053484056142	0.920882757808754	-0.191292393212854	0.754119778687075	0.323357988920932	0.828350468252418	-0.162291717854737	0.227650804175494	0.0986574280524883	0.773566347008987	0.745485303151179	0.512342582836568	0.640177718268153	0.798441578498691	0.812515516371634	0.651828769993567	0.749297087547328	0.564720344308624	0.386237170904907	0.523861337104433	0.369457592131399	0.808540909730341	0.862619553596854	0.414909610368691	0.803573319531373	0.70066490857205	0.412100533008656	0.34876535273659	0.714537423312541	0.807494471835099	0.528075684642515	0.718161487273966	0.270132077025522	0.611207647295035	0.11910890114891	0.635140123547648	0.568473733668969	0.855266196942392	0.694073209187206	-0.276083978562118	0.603436106178557	0.388051833836057	0.683459581128693	0.0656141099313514	0.22221330472186	0.840946374420081	0.648130075224326	0.631633363637756	0.604198586486351
