""	CXCR3	CD3D	KLRB1	CD3G	CD2	KLRD1	CD8A	CD247	KLRC1	CD8B	KLRK1	CXCR4	CD69	FAS	SMAP1	CD27	PTPRC	TNFRSF1A	HAVCR2	CD44	TNFRSF14	HMMR	ADGRE5	TFRC	SELL	LPP	SLC16A7	PTPRA	ITGB1	SIRPG	CD47	ADCY7	TRADD	TNFRSF1B	TSPAN14	ITGA4	RACK1	CLEC2D	CANX	PILRB	PLXNB2	RPSA	S1PR4	CD4	VSIR	ITGB2	IFITM1	RXRA	CD6	PTGER4	ITGAM	SLC1A5	JMJD6	CD9	ENG	RHBDF2	CD163	SIGIRR	ADORA3	APLP2	TREM1	GPNMB	PTGER2	CD81	CD68	HLA.DPB1	ITGAX	SORL1	CD74	C1QBP	PLAUR	CD46	ABCA1	LRP1	CD63	TSPAN5	MCFD2	TREM2	FPR3	LAMP1	C3AR1	CD93	STAB1	NRP1	NRP2	LRP10
IFITM1	0.890915373365486	0.892508553301432	0.755018083185817	0.863450701943153	0.901807535218783	0.651324266450207	0.82931066167187	0.780421396130971	0.696053300313153	0.856894403699283	0.855208161932539	0.854824538472604	0.913208222378984	0.764347158320356	0.202580455139545	0.824260115241661	0.811797427885348	-0.520012542631896	-0.193315053523713	-0.387676096236766	0.0813750676482716	0.332383029611672	0.81109335826959	-0.353554670888463	0.741341928259448	-0.0566920545494973	0.729548798055519	0.117542677168427	-0.00398412523891267	0.839433252691841	0.430689983513747	-0.0193761742034908	0.78650489581764	0.494330693642675	0.440675805747866	-0.147350207015562	0.105800569444734	0.697454398885004	-0.52687586591796	0.414864613456245	-0.617246556819012	0.34929852059232	0.84811159089504	-0.544524356309234	-0.180052238515808	-0.494174528991014	1	-0.330705050946883	0.781035461855154	0.58674185175112	-0.602315575588133	0.455746534915386	-0.0437233942617056	-0.537529527405248	-0.5685230812644	-0.540997718364318	-0.65621060273443	0.655975598141799	-0.445367301865676	-0.656396303358576	-0.702729543492014	-0.730738270231696	0.806496380257324	-0.431860997636182	-0.683223039740645	-0.307009729127465	-0.705334144138557	-0.409074494286585	-0.358852395137425	0.00548761805836518	-0.630076650792921	-0.251725738096741	-0.788207847677355	-0.721773082521127	-0.249284593527837	0.510915943241179	-0.479820797597072	-0.476435523279306	-0.669911202499515	-0.445580904131789	-0.575920114806692	-0.546867663467973	-0.517006791411762	-0.668726381061293	-0.698717177119925	-0.351396348588252
RXRA	-0.401621256514608	-0.414032065741773	-0.153010371332339	-0.425552843184272	-0.425714249538021	-0.239093630613728	-0.428285523880161	-0.22019086687139	-0.169795498420149	-0.433404424770014	-0.253365016907983	-0.152867154785139	-0.202336309488089	-0.228798561596518	0.550790529256619	-0.458744563311415	0.0829824472800043	0.837744690069041	0.858704707850749	0.727747856309715	0.458613498492004	0.213913379469959	0.0099305281774976	0.645017091411829	-0.272449485703146	0.756233153840824	0.0294495356671463	0.480765102355537	0.763672490479661	-0.237939952439434	0.379367312302787	0.640353980498737	0.0042386987397895	0.287718012243611	0.476249078555262	0.761688226630101	0.695960438706649	-0.242259957809014	0.842333796149751	0.167031228817478	0.812556946026559	0.553374906199241	-0.252790005257824	0.767445791465459	0.831366322036195	0.836627268833874	-0.330705050946883	1	-0.225066876120841	0.174005497668667	0.823900849919107	0.436347690318771	0.225710530548217	0.646526384415623	0.807435367466556	0.727439827700671	0.772892743482142	0.164345581134571	0.766509687726547	0.789650930031069	0.730211372520988	0.525368831759543	-0.178015974618887	0.833999145581508	0.655085370702036	0.73933001466115	0.55929878485571	0.765793916682621	0.789136738243382	0.7462899910241	0.816543651373662	0.746014152108238	0.478951099146044	0.722089737476936	0.859306319286409	-0.0788029831991501	0.759526104866888	0.82024074662903	0.783324568603949	0.683988828873177	0.76613053791162	0.762549587789897	0.720802285677324	0.724427936601256	0.637696959657357	0.731053408285041
CD6	0.71334269636215	0.884129076735324	0.434875162899462	0.872071471509045	0.859954048955705	0.33948397187979	0.798045665210832	0.473237592421068	0.274077078885881	0.758981236709165	0.528429132900661	0.894080165131557	0.768932629678925	0.89094948584404	0.34108624349951	0.776649481516327	0.795759173588413	-0.28255970250635	-0.078321500017069	-0.109388926816604	0.142381283453466	0.555333576670326	0.797940189689094	-0.0488831342738763	0.661437059034607	0.108434287628003	0.443563943398873	0.268268567390597	0.19608075905978	0.637924759412636	0.613933350503402	0.136374539273406	0.853751944239717	0.668342812550478	0.462075033961573	0.120067943559127	0.187083221504208	0.85480759031269	-0.267524551622823	0.414010644696613	-0.422670177427734	0.34923694953767	0.880113808625792	-0.27060308201492	-0.0212219436247889	-0.219650053932447	0.781035461855154	-0.225066876120841	1	0.581130429206896	-0.345440963574077	0.486182938229426	0.107534703373049	-0.334467558912061	-0.333211152917696	-0.241871127979953	-0.414233930487761	0.804577589617776	-0.22637347759215	-0.385453401831408	-0.483829294861735	-0.551815758860783	0.499320022934427	-0.205163000901903	-0.502494209330117	-0.0761467443605456	-0.560184616012618	-0.142472422874705	-0.110956179235319	0.0890890953725104	-0.393061902747896	-0.0438719049842156	-0.574636150002106	-0.48432710269547	-0.0936734962263825	0.451701894770898	-0.246699008940962	-0.248023801285186	-0.439147624071817	-0.275574541441236	-0.307565682529255	-0.337224708683891	-0.3251491515442	-0.442066760298395	-0.423477654854618	-0.123837308648269
PTGER4	0.511436062014572	0.615299894858739	0.291896463494049	0.618569032787419	0.592238092337738	0.124759059338794	0.563396255236628	0.33397666184762	0.167191644151139	0.56496431305572	0.354315468034275	0.681086374835352	0.562533764250446	0.614700111857706	0.460683720808986	0.567861644100959	0.791463032060764	0.124657946883147	0.355948690512194	0.224222439422221	0.434698161542425	0.402468082598577	0.602909030479027	0.176788846964694	0.577131203399232	0.357116794541469	0.435076883604411	0.338105752644861	0.489123558785653	0.41536092895962	0.602382468699534	0.428579872574242	0.761962392137261	0.585700826613351	0.597632942600773	0.442887888078536	0.512415409073065	0.581214516724991	0.0917513467591426	0.333110206996027	0.0432255604675945	0.559467494726436	0.644456808963801	0.139171149356001	0.438868137059699	0.197205700656367	0.58674185175112	0.174005497668667	0.581130429206896	1	0.0148904766455739	0.520935074767824	0.185038242523639	-0.0783256892585411	0.0907605035834598	0.113289604517746	-0.0425810091655924	0.703731485415085	0.178645925603561	-0.0319260087632141	-0.100474220193949	-0.323992430323721	0.379517787368934	0.203029817670272	-0.161855236353767	0.380691942230446	-0.317060818431318	0.263692943429322	0.329539418909463	0.393778655912438	0.0564456280570593	0.150485844170089	-0.399795596999542	-0.103648826432127	0.223517484533101	0.174630901277461	0.082639720315873	0.205853810055365	-0.0256756319625079	-0.0135884450859034	0.0758153401868244	0.136101564752008	0.102359774981702	-0.0770658711132165	-0.222563918217615	0.240816485349674
ITGAM	-0.595496412930477	-0.567750024346018	-0.539025921855261	-0.536567721106528	-0.573792905666936	-0.404494860098225	-0.537538171563616	-0.555193150441267	-0.481827839551694	-0.633054542676603	-0.569259627618158	-0.374236732312451	-0.537226639883858	-0.336748397062586	0.449321501734103	-0.554081218087872	-0.175763695168214	0.916751612396243	0.809049093922298	0.790409523328568	0.401074977132065	0.217419871896035	-0.215861248903359	0.710637018847879	-0.555747776805957	0.688787581680821	-0.371652526794262	0.395753297701641	0.734155608990527	-0.569283096446699	0.224523636071303	0.659019030329855	-0.214036128450142	0.116483285987903	0.223036699837363	0.751534940946844	0.471573501847877	-0.26798884302736	0.903075253928092	0.0275530491167726	0.924014479383737	0.231424608358154	-0.396840068661027	0.930193620072323	0.72500106887117	0.952116111733003	-0.602315575588133	0.823900849919107	-0.345440963574077	0.0148904766455739	1	0.216674708883834	0.349791923890216	0.797459733121073	0.934100962793107	0.884083666683931	0.939742150874049	0.00482320279749983	0.873377080895206	0.950703274772954	0.89796137270159	0.716393807982805	-0.567533137676141	0.913634689684947	0.807097710690606	0.771788758490215	0.733444606419653	0.828707467201516	0.857733736495479	0.545242086285555	0.954233933450115	0.724732728866028	0.707215474409564	0.909426537911825	0.807955955113825	-0.327996133570499	0.804781296278434	0.926096987164245	0.93578049623097	0.77079165320275	0.915391202223355	0.880237882191506	0.864987103443626	0.886228491819356	0.816763911866382	0.793248840218694
SLC1A5	0.315892170686844	0.395544049942664	0.356911179674321	0.365979524139021	0.395890908959637	0.294120386060952	0.333711265066787	0.423934187438158	0.347659942844489	0.268095278433018	0.416218502996984	0.619315869341923	0.558080901871382	0.503669915006621	0.73535992014186	0.274642321389093	0.741023171555082	0.290026633598258	0.523719944380551	0.248179491941207	0.2572836150861	0.781708149157203	0.721873613540099	0.265590492819231	0.199808186814817	0.476443260182139	0.491372184136884	0.626090496356075	0.587209795749825	0.445946028732306	0.803987853635076	0.488661354248925	0.591859011684467	0.663571984348697	0.66333849734093	0.618808486712351	0.682691820315045	0.483913005669434	0.31948488542869	0.470414028819036	0.183658154016375	0.781369974904415	0.59922697762272	0.178716420027957	0.57618588895868	0.327914995103624	0.455746534915386	0.436347690318771	0.486182938229426	0.520935074767824	0.216674708883834	1	0.257091468487884	0.0914571286803298	0.221232857597697	0.0831599475079647	0.0759042329713812	0.748704150203154	0.274490816488685	0.156682109228977	0.081796152979386	-0.225193347331821	0.282288508961642	0.360932161636544	-0.0718630554716583	0.425527507620003	-0.184070181301457	0.372221726532746	0.416650533806295	0.730294968763988	0.164438260732338	0.356479929550029	-0.280053252161844	-0.0349044225705689	0.562944123335684	0.277422085601316	0.261200799115567	0.300790943337555	0.100017090735907	0.149069604463912	0.220019915869709	0.190720382484415	0.149981952779186	-0.00565063295747449	-0.0672186369493063	0.283023118982253
JMJD6	-0.0424287665101021	0.0496738924454924	-0.275649915725365	0.119303838757814	0.028857131744205	0.0499971642190476	0.195798581004027	-0.152714325298497	-0.111175922303011	0.0574378010257194	-0.0757052299461365	0.0660782677461474	-0.12473530449663	0.11136176550343	0.383781554491184	0.040887306000556	0.168821035936221	0.396784219400471	0.397983065547233	0.439601119012278	0.30917899410724	0.360961495060129	0.2054364859654	0.371405560271352	-0.183688528834466	0.301639437061985	-0.0351227370035445	0.424970756316109	0.480406089573936	-0.20300071045967	0.263604933516509	0.437511306024391	0.0933546443144694	0.0641397635511203	0.0276986274617743	0.408180943297267	0.221600855974508	0.208733027798724	0.404446155770437	0.319741040156311	0.315353336243961	0.0877235348336658	0.123823144306543	0.35594510794192	0.270665638765079	0.392520171418303	-0.0437233942617056	0.225710530548217	0.107534703373049	0.185038242523639	0.349791923890216	0.257091468487884	1	0.479006870783501	0.334695012941408	0.356180405663787	0.30861600262451	0.32147437821311	0.319795510858437	0.383541941840408	0.270140442075263	0.181429265598771	-0.277993991184627	0.38727005000057	0.221872691909033	0.390239265143779	0.215494001255039	0.40105429239513	0.432732904480734	0.302639918299978	0.333088751176782	0.398042801028527	0.188344610279141	0.321747835128248	0.423309748247355	-0.0471410350315028	0.30873495963509	0.403161391084737	0.289112072930468	0.340731437932635	0.38256219670669	0.272265353189632	0.281557713096279	0.238192873759137	0.38482932149767	0.565803180852306
CD9	-0.507727073302364	-0.540694163530325	-0.443532532020779	-0.50334945612109	-0.535477103610441	-0.262199498554217	-0.51169050370204	-0.483340502389096	-0.357715066349021	-0.595618587400636	-0.469604839956246	-0.367826056307364	-0.519523933068711	-0.331499044370363	0.393086873851674	-0.480745898932361	-0.188658407306371	0.798390725972473	0.683518128375131	0.732315929293328	0.392016661398784	0.0742688049989202	-0.190539028821572	0.766016638997719	-0.540938037904226	0.701367073978141	-0.309566751513831	0.557766429656501	0.651115796268259	-0.519152943539899	0.218855406082803	0.503492148097665	-0.259611523099763	0.083988119995674	0.121134593217186	0.5675159162652	0.39248251586411	-0.22918409834129	0.798265360162668	0.232071873956581	0.746059894925757	0.114790123639498	-0.388801542168239	0.722823225432532	0.582013691181907	0.76368444899482	-0.537529527405248	0.646526384415623	-0.334467558912061	-0.0783256892585411	0.797459733121073	0.0914571286803298	0.479006870783501	1	0.727568379623788	0.808279317161682	0.744325303208602	0.00197261218655961	0.659033806885189	0.804641152372419	0.71533260762512	0.642141763013148	-0.468641363092439	0.724642892580864	0.648052599960071	0.667705787814201	0.740586140609161	0.69550511476111	0.729162900769652	0.422375033160514	0.782206661994171	0.73498012781071	0.686405924138097	0.821583501268158	0.723373822857937	0.023278105593554	0.730009259275256	0.764439088911511	0.721650822872629	0.592511349864192	0.798787231631142	0.671118538333704	0.628629843028787	0.737549253928507	0.845383725361397	0.804520083580803
ENG	-0.581890002217326	-0.532286863363813	-0.534363834674709	-0.497399043786488	-0.544578260501504	-0.436079071360065	-0.493313509917691	-0.539322509227225	-0.497561329031526	-0.58133494762709	-0.558043778297001	-0.369165718820283	-0.508197746890419	-0.305822129520625	0.361415190074038	-0.516263207475977	-0.137947257095301	0.946587046881837	0.78841150587794	0.691264745593953	0.308662608209378	0.225047004974177	-0.211172150304594	0.662765497360825	-0.482198783476047	0.664612327669597	-0.324165158950139	0.42558585858178	0.737487642085318	-0.542880791117574	0.276161046099591	0.696837509174905	-0.191360803115497	0.101520318773123	0.229990697725703	0.81009910089219	0.43455080982334	-0.259822565728567	0.871327873650599	0.0675174796235854	0.926037989015938	0.232405464754047	-0.376736934693115	0.954184674770664	0.738668182463853	0.932905177762574	-0.5685230812644	0.807435367466556	-0.333211152917696	0.0907605035834598	0.934100962793107	0.221232857597697	0.334695012941408	0.727568379623788	1	0.868490163629928	0.956561153052897	0.0154919321526762	0.930919197489449	0.93445749919033	0.806255014027358	0.55293370037746	-0.564195042321546	0.96268548145717	0.684926363496624	0.791610091164634	0.596187455516806	0.874083696527644	0.884356100650301	0.606841498920371	0.918470704030454	0.65558049459608	0.554374729078813	0.891009743686475	0.789417616094722	-0.321779164797212	0.786351363881485	0.958794184317191	0.954533198027872	0.694841579967293	0.923328452888622	0.966658806391406	0.94657073596668	0.909165683231753	0.735415697644567	0.75092820309129
RHBDF2	-0.530610296753723	-0.49346903020647	-0.506784181203935	-0.454892312035515	-0.517460296030298	-0.451104161941028	-0.463225997082246	-0.563620122233266	-0.529736286218239	-0.519721132232453	-0.573390168993317	-0.316326014871733	-0.489404003310826	-0.252953990263879	0.385120123898889	-0.488496746053225	-0.136485569405477	0.873274448350481	0.778352576514104	0.749433402543223	0.433205393313694	0.145593043874823	-0.197305331864616	0.721308718116134	-0.395275197171567	0.725169652994467	-0.345551075045472	0.410303358782537	0.729250651436488	-0.542157530310866	0.236920259678808	0.656444413634136	-0.116817729799899	0.146855625737304	0.229307252339174	0.733334738066043	0.415419412749533	-0.212180132477039	0.837148747861674	0.111817746272943	0.863635899849741	0.161040473575902	-0.363539630927914	0.895274650818383	0.683798249455699	0.893554833339982	-0.540997718364318	0.727439827700671	-0.241871127979953	0.113289604517746	0.884083666683931	0.0831599475079647	0.356180405663787	0.808279317161682	0.868490163629928	1	0.894826726588838	0.0297359217119243	0.848644017633166	0.897654630660832	0.770937362949866	0.627999381621468	-0.488921904884914	0.862486801796449	0.703618029830011	0.767042876851129	0.687533920720987	0.82137682040168	0.851543908914399	0.453166309111086	0.875621923198602	0.723608328489823	0.649798312619422	0.884472398128316	0.722886257627932	-0.195713420204623	0.756425624043056	0.897808402073749	0.869134962883587	0.665147266841364	0.89934066451824	0.849717468873505	0.834063168715344	0.883698852580502	0.771961161291209	0.800747557697874
CD163	-0.65712462914355	-0.616823456413187	-0.593686773397355	-0.57771962594726	-0.62844572254529	-0.485142484488235	-0.572236550688014	-0.610949548968791	-0.555247500994283	-0.651821319389838	-0.63776668668017	-0.476079244074508	-0.606244491270548	-0.399524617459917	0.293360625739344	-0.587632467278761	-0.269119256416829	0.925713021392321	0.734580588760034	0.689037503192045	0.323239829148528	0.124251397392697	-0.318739089356735	0.651554364470131	-0.548266688677718	0.643560019106389	-0.41784795847068	0.347151046343878	0.681592715458302	-0.624576445628527	0.158081048484728	0.632514087105592	-0.274517645024996	0.0223835339002189	0.145322758488189	0.708333204953856	0.328682609108054	-0.338898219872956	0.871785776659874	-0.00994557223032194	0.921279982107511	0.0988283553833745	-0.48320622655106	0.950594041681194	0.644802856062984	0.904794023898634	-0.65621060273443	0.772892743482142	-0.414233930487761	-0.0425810091655924	0.939742150874049	0.0759042329713812	0.30861600262451	0.744325303208602	0.956561153052897	0.894826726588838	1	-0.105342142002344	0.910687145442098	0.961687140433475	0.819879144751563	0.666582537467299	-0.624152042482857	0.923825548132539	0.768545468544497	0.716622351825314	0.716754668621492	0.80854172838783	0.825636724781672	0.475180134777132	0.910919171111857	0.674827613917011	0.676092750835566	0.946196597031386	0.754410165161295	-0.352387896585596	0.793191661335624	0.923195325447947	0.958652030849391	0.782307624396154	0.901681891979429	0.928396427859439	0.939239181738436	0.956197408853944	0.812483077802046	0.747096749996646
SIGIRR	0.537517940956688	0.725866383215804	0.332579845723939	0.726727727122085	0.70717777211812	0.294083290818659	0.666862113694331	0.416090751853254	0.244874564279508	0.600139129968081	0.457024256548338	0.847227092728225	0.678084559522831	0.802576622248191	0.662651186528736	0.594157178965487	0.863630718309696	0.104758486758929	0.321803817233688	0.212142654193201	0.40841617318968	0.756706303720995	0.820635251819266	0.225387404514804	0.457797097990339	0.40329987063457	0.461216066483981	0.555763723706586	0.54931580051399	0.519687817526294	0.816181065912746	0.383044639989398	0.822875106630837	0.772318556447316	0.628498427069362	0.45668277031413	0.485646949140441	0.774300119298149	0.122192782112375	0.531381409384681	-0.0358283392546959	0.573741351337995	0.812225822670682	0.0392624821406586	0.362962405774097	0.164507665893677	0.655975598141799	0.164345581134571	0.804577589617776	0.703731485415085	0.00482320279749983	0.748704150203154	0.32147437821311	0.00197261218655961	0.0154919321526762	0.0297359217119243	-0.105342142002344	1	0.0882236670593064	-0.0373297550529821	-0.143705166774152	-0.287941329057526	0.355797910308925	0.157059451723187	-0.199095813567624	0.269619657219051	-0.294974682861826	0.188996672547193	0.252245584079627	0.418473284899138	-0.0282128417141709	0.234526720969878	-0.342891756586985	-0.146119581789554	0.327385408151889	0.362271506598616	0.0806012813547637	0.114536933556273	-0.121752539070349	0.0587725350517871	0.0391128651051496	-0.0118272607662281	-0.0324261986622579	-0.162681265851857	-0.128421846695409	0.233002498219546
ADORA3	-0.478964382236348	-0.422941361645161	-0.461098680062557	-0.39087867074761	-0.440644678106174	-0.38948084537081	-0.384868849559008	-0.45786605710044	-0.435443467360867	-0.474850871976742	-0.481992931177374	-0.266941103412557	-0.402663444115298	-0.200628647512971	0.398531180133364	-0.421854326009488	-0.0340011874171663	0.915267761890138	0.790297068244167	0.631097574201003	0.346334636749578	0.302311946335333	-0.107448972500979	0.613091455915895	-0.380218685536662	0.664432947280258	-0.297494803622096	0.457011937291349	0.770731403950003	-0.456323949252361	0.338988120384221	0.749269967623616	-0.060905450494359	0.192426750760208	0.32176648170279	0.818553362330159	0.425810643084643	-0.15322153071092	0.832622939186026	0.0832223440598619	0.869163503926773	0.238585088171341	-0.265669727201402	0.923460469114152	0.760129470926138	0.898512652431742	-0.445367301865676	0.766509687726547	-0.22637347759215	0.178645925603561	0.873377080895206	0.274490816488685	0.319795510858437	0.659033806885189	0.930919197489449	0.848644017633166	0.910687145442098	0.0882236670593064	1	0.900256028976772	0.718500782551012	0.478890414410208	-0.486432572776415	0.95313310313704	0.648633556311232	0.805344836719716	0.519093841053603	0.839293144337087	0.895549158045189	0.576318266530841	0.86853557349993	0.66729779314545	0.482126844887161	0.83147048349821	0.803419658910205	-0.278650748677263	0.72522309338766	0.949434093072504	0.911730693421992	0.707300159597092	0.893973938029014	0.937183815028849	0.94024648512948	0.875153518008267	0.663778664755963	0.756087178113716
APLP2	-0.661600773163576	-0.599584792258842	-0.598390331270901	-0.562564024725247	-0.616600842076491	-0.503758122852399	-0.560344820345018	-0.602104994838359	-0.566189579984002	-0.654029018906789	-0.646396278636481	-0.422956355846204	-0.585361601090811	-0.362757234397553	0.406027117982669	-0.586851381974289	-0.229675047149415	0.941951783924993	0.776497319730942	0.772073188627038	0.397070624150336	0.20008920868016	-0.280148972611988	0.702199588245287	-0.566637735970786	0.648889487107912	-0.425792728644247	0.409663075955822	0.711977082471833	-0.612929117586349	0.223267691395632	0.621969006522537	-0.238434326778845	0.0960268505614776	0.163956760946805	0.741745952324684	0.416489934591051	-0.298594033444205	0.934913628654078	0.00709889362440136	0.944361996925823	0.162659570007941	-0.438343318254592	0.934583774139334	0.712887930820785	0.937858991704081	-0.656396303358576	0.789650930031069	-0.385453401831408	-0.0319260087632141	0.950703274772954	0.156682109228977	0.383541941840408	0.804641152372419	0.93445749919033	0.897654630660832	0.961687140433475	-0.0373297550529821	0.900256028976772	1	0.867940297119307	0.725555700723263	-0.641851206751897	0.916063882646483	0.827859585461824	0.776240905584858	0.748334515695828	0.83242814022103	0.866254218346282	0.52466703476926	0.948443212677244	0.731300641045729	0.739855189489539	0.942123824509793	0.825123114017708	-0.313593701051184	0.845686518592801	0.931830341519393	0.943131779798259	0.813447100128739	0.937954890099377	0.890989763233931	0.882675466794395	0.929990745540464	0.866920965255903	0.814539314629793
TREM1	-0.68033127166726	-0.637107936723947	-0.599860683641008	-0.617540141679038	-0.651797093433575	-0.521377629850766	-0.595951663403724	-0.612577476358625	-0.566307927640059	-0.67892020567736	-0.66152238402722	-0.456910890045198	-0.621213831090022	-0.455673121547037	0.384364240723052	-0.625756883875997	-0.321886856572338	0.790115824404225	0.686024331143164	0.810171969734592	0.388584616518094	0.0591320067812404	-0.362783111725843	0.613611619308773	-0.602555590297032	0.479838571892258	-0.473238279641993	0.174944758556547	0.520812644304977	-0.627063232005724	0.0233556505384272	0.426808691543088	-0.328032814550699	-0.0146773365784279	0.0653267046365508	0.566909556765406	0.439513446582624	-0.389963707603883	0.835692750859036	-0.215915742912795	0.865621367763374	0.173773616667124	-0.511647922545695	0.813039222846629	0.619055706460866	0.871485582946988	-0.702729543492014	0.730211372520988	-0.483829294861735	-0.100474220193949	0.89796137270159	0.081796152979386	0.270140442075263	0.71533260762512	0.806255014027358	0.770937362949866	0.819879144751563	-0.143705166774152	0.718500782551012	0.867940297119307	1	0.854097029932303	-0.62355696185959	0.755911561431282	0.89297765692583	0.641752674375753	0.797102286674505	0.676131011938194	0.701457958939346	0.401261449653367	0.928119603663584	0.585786009182472	0.825382179979783	0.841339088228041	0.684055576068478	-0.446017381752475	0.752893579678922	0.7900458969501	0.853908634254307	0.71648863252203	0.832904705062977	0.742571851321944	0.694883739390207	0.800394323139984	0.828745446808043	0.67233403799741
GPNMB	-0.683901042264302	-0.659913303135831	-0.596261753409268	-0.637420591192326	-0.666607853040925	-0.510711747459964	-0.620102687495784	-0.625869272156461	-0.56566053266723	-0.676231468595038	-0.674434396321759	-0.546865463509914	-0.681090254141276	-0.521346403353741	0.212586528059232	-0.630375864319781	-0.509110591980291	0.57046656768684	0.430668186272376	0.70555962303289	0.461462000735977	-0.163524078365771	-0.503327436369241	0.483598466401865	-0.628228826427267	0.303540528881539	-0.573851880218933	-0.0342683799960222	0.298802468658416	-0.647574814571218	-0.224857204313281	0.136163781575137	-0.429610408413923	-0.111436963690649	-0.105337436783975	0.21250891643613	0.17802521099748	-0.451219839648425	0.672148052918307	-0.331044780366891	0.674661126214226	-0.113359891131004	-0.608565475812751	0.603246261568665	0.341296559132546	0.640869898280881	-0.730738270231696	0.525368831759543	-0.551815758860783	-0.323992430323721	0.716393807982805	-0.225193347331821	0.181429265598771	0.642141763013148	0.55293370037746	0.627999381621468	0.666582537467299	-0.287941329057526	0.478890414410208	0.725555700723263	0.854097029932303	1	-0.611495632649521	0.486054176134997	0.94624454818134	0.375072677439533	0.888311080519463	0.371345171155735	0.431107158893506	0.0487832505249638	0.755530463724706	0.489198582242574	0.970344214092288	0.776537318552936	0.483530043071188	-0.414014370896104	0.621894862524945	0.533707966140307	0.65650937925787	0.751271938308961	0.622326253591046	0.464771494837519	0.464122764924057	0.682497680623438	0.855270200231419	0.552536259139944
PTGER2	0.683405466590186	0.568216386013869	0.918229391836311	0.488986749058879	0.569686387725486	0.634685395060132	0.499948882588859	0.791943414152041	0.803396167312776	0.647646560104434	0.857915940203123	0.593872077824818	0.820047026727465	0.432336317625958	0.0909728432718451	0.469700661520592	0.571044279681622	-0.496775394985845	-0.147856243980326	-0.3799250316609	0.000730322509849167	-0.0415933186072213	0.593160809748677	-0.356290116152348	0.706260507382665	-0.0230736757877658	0.861516664540661	-0.0188623877321036	-0.124620004355536	0.816465173906421	0.199896142825154	-0.112976183665618	0.525962403542085	0.311420066171346	0.44917929793508	-0.260227557637818	0.177324718962759	0.264071623740983	-0.492151784937389	0.405425650192522	-0.564583878635799	0.407284087123924	0.490118613184887	-0.590656348622477	-0.147121331921003	-0.534123683539439	0.806496380257324	-0.178015974618887	0.499320022934427	0.379517787368934	-0.567533137676141	0.282288508961642	-0.277993991184627	-0.468641363092439	-0.564195042321546	-0.488921904884914	-0.624152042482857	0.355797910308925	-0.486432572776415	-0.641851206751897	-0.62355696185959	-0.611495632649521	1	-0.452472879949965	-0.586206713658942	-0.347682942021724	-0.527527275951548	-0.428393439956582	-0.413729865569595	0.0274822205138607	-0.577271902364387	-0.181347054062523	-0.658176352859756	-0.649112069262641	-0.259387516554054	0.611321264294794	-0.488935312465032	-0.492987632494059	-0.61897028029213	-0.471181617248986	-0.567382825254539	-0.530459355539705	-0.523291489284147	-0.614722513194096	-0.641804394270838	-0.399139464838736
CD81	-0.487805731357334	-0.420147189621373	-0.405805645800146	-0.39187207596314	-0.439430607478335	-0.370266401777391	-0.393744237803872	-0.400267798318555	-0.392504565686566	-0.476771282997806	-0.43449044046414	-0.220378926985857	-0.351689751105045	-0.186196321022299	0.494145520139876	-0.431488407152456	0.0262432616179464	0.95746224396392	0.84629681939652	0.692695095786879	0.365242304574721	0.336051522542398	-0.0511239091904399	0.692650407748041	-0.388736710042799	0.746959577298076	-0.19653789938622	0.540809055578167	0.831843845548319	-0.400035646662364	0.418825621843002	0.75636664710217	-0.0460135317709129	0.243122529800147	0.394405058099436	0.873025777255755	0.536395717897821	-0.153918083226535	0.89245335017374	0.184195103558589	0.899909509388352	0.353496815147139	-0.240783653857535	0.939380854716337	0.805877710757866	0.932562704890097	-0.431860997636182	0.833999145581508	-0.205163000901903	0.203029817670272	0.913634689684947	0.360932161636544	0.38727005000057	0.724642892580864	0.96268548145717	0.862486801796449	0.923825548132539	0.157059451723187	0.95313310313704	0.916063882646483	0.755911561431282	0.486054176134997	-0.452472879949965	1	0.644276959395735	0.834764911607607	0.550909872623783	0.886961329991957	0.925512548697672	0.692481975717477	0.895452402940867	0.738168559156908	0.479153761388132	0.852316113266579	0.870188903178837	-0.190771980455605	0.798914339190193	0.971638775472061	0.920732119220323	0.719265937364304	0.913203978698104	0.948161968482185	0.942193950425731	0.878145281883919	0.695564822730082	0.798123974430564
