""	CXCR4	CD69	CD2	PTGER2	NCL	RPSA	LRP10	CD3D	CD3G	ITGA1	ITGA4	NOTCH2	CLEC2D	PTPRA	TIGIT	LAG3	SLC16A7	CD47	PLXNB2	CRTAM	CD247	CD44	TRAF2	ITGB1	SORL1	KLRB1	LAMP1	KLRC1	GPR171	CD96	FAS	CD46	SIRPG	MCFD2	KLRD1	TLR1	LRP1	PILRB	ACTR2	CCR5	CCR2	NCSTN	DIP2A	DPP4	CD8A	IFITM1	ITGAM	PTPRC	BMPR2	TSPAN14	ITGB2	ENG	IL2RG	RACK1	TLR4	TSPAN5	HAVCR2	APLP2	NCR3	CD74	CD8B	FPR3	KLRC2	ADCY7	CD81	CD63	MERTK	TRADD	NRP1	KLRK1	AMFR	ITGAV	ITGB5	NECTIN2	TGFBR2	VSIR	JAML	CXCR3	IGF2R	S1PR4	SIGLEC9	CCR1	CD226	CD6	LSR	PLAUR	TNFRSF14	LY96	RXRA	TNFRSF25	NRP2	PTGER4	SPN	SIRPA	PTPRJ	TNFRSF1B	ABCA1	CADM1	STX4	C5AR1	RYK	GPNMB	PLXDC2	SIGIRR	APP	TFRC	CTLA4	SMAP1	JMJD6	ATP5F1B	CD163	C1QBP	ITGAX	KLRF1	CD82	STAB1	ITGAL	HLA.DPB1	SLC1A5	TREM1	TREM2	CD28	CD4	TNFRSF1A	LPP	CD9	C3AR1	CANX	CD68	LAIR1
NECTIN2	-0.480950273395601	-0.598652381686069	-0.787428657648812	-0.748036649513731	0.713477633164417	0.306972134122805	0.66185091190943	-0.775648620867881	-0.778005465156365	-0.69011872924101	0.699443079794238	0.48432469173518	-0.608678318122008	0.31104468828312	-0.802860503391485	-0.651549405896471	-0.56233770474918	0.209341243183053	0.915475703596349	-0.683903311067339	-0.677242804815699	0.888637631865088	0.371933965854448	0.888896964124961	0.829168068714483	-0.642394277866639	0.925637179307028	-0.51897119405659	-0.783913699673443	-0.749066408605614	-0.443189585616693	0.810682416508746	-0.761314796221705	0.805241871598139	-0.811437644756415	0.886715982692003	0.854492151288076	-0.0491228056383625	0.868585213208758	-0.344785979530839	-0.219451241725589	0.917690678338812	0.545138332730518	-0.828192433724286	-0.810282888732156	-0.771610125980038	0.923869697058252	-0.0509003173196823	0.672890283869013	0.59286015297399	0.919407879716829	0.927277107367562	-0.649546776580302	0.650202936727958	0.896102823036324	-0.448895047061645	0.901551127672075	0.930816006064842	-0.691050355687235	0.899590479936385	-0.755448597129356	0.942905386387701	-0.391452813900863	0.839316036299641	0.925031490514476	0.782977696897503	0.87698794295246	0.507509302361619	0.920467141391767	-0.757198446099214	0.85584231779562	0.605308153881705	0.878120620831816	1	0.730479088430835	0.853900992696059	-0.435030916449943	-0.756030745587254	0.82651526343311	-0.657574859919801	0.923006742294714	0.890334261126656	-0.482516535521758	-0.712014050247453	-0.61333746759003	0.955413810428535	0.421759533539855	0.954720516207643	0.84559186543973	-0.750525133580797	0.81124038243761	0.175825896850708	-0.374120593740789	0.936746079485696	0.89471638008885	0.637723776346865	0.782904027041947	0.77038348073874	0.89770524047189	0.784310894526092	0.541524894356766	0.728847469781578	0.929520613849105	-0.0466530847004109	0.354752034298243	0.696057845705759	-0.665482034060008	0.584866360242701	0.532841218497322	0.650081620582597	0.91155118123212	0.52491125911412	0.606792963010477	-0.46890602824577	0.342505484010561	0.882250422651193	0.449782259499573	0.85542318744453	0.660164875987892	0.933744699377826	0.9255600250543	0.389424341617229	0.887759370281195	0.920996820648449	0.464048028591015	0.751311613901157	0.925354416312605	0.889552519242736	0.89456719941057	0.924309268901118
TGFBR2	-0.00273073992650703	-0.205652347347328	-0.373411831577681	-0.355383634620174	0.662184729409653	0.410919809209746	0.651104165778226	-0.367940482418895	-0.428990426115465	-0.313159426180547	0.768506719790446	0.327433804524213	-0.205325770146324	0.0978140047905374	-0.439549791157124	-0.296293753466698	-0.365685968071831	0.106617909827433	0.829487734859323	-0.309818336365149	-0.283356597546363	0.761531531040666	0.362947661980191	0.894193126606036	0.738495782673791	-0.283285563992626	0.818509811845511	-0.186632086487494	-0.418225296863532	-0.368780906362029	-0.180366643335996	0.83639810848548	-0.368491315841285	0.765586579558278	-0.427818765922484	0.803764841812743	0.689217882972264	-0.134887515302628	0.845450948331556	0.0747717083657366	0.00170358528545282	0.694183591145559	0.498317417345317	-0.522830373277917	-0.421676468846575	-0.373631323837635	0.853744238773593	0.339289736509707	0.571242588808347	0.878920957555797	0.88333041525793	0.843177604889201	-0.216670561815673	0.648803198118819	0.685892839671089	-0.460764925731928	0.854177871018639	0.770487615783193	-0.353494720135176	0.881953080478128	-0.407672099567641	0.786037704815357	-0.120636381498613	0.862757122587158	0.848574478853237	0.488078110287262	0.811345536786077	0.575575781438375	0.794303091501051	-0.326104157508963	0.657668042740879	0.3622362687302	0.756034894509471	0.730479088430835	1	0.846599865568359	-0.176390096626152	-0.341156984686616	0.621104212399114	-0.230850977531952	0.817125993504947	0.71039534820334	-0.201159510234477	-0.340113932164742	-0.179214868656092	0.846249221615038	0.608570370803539	0.807371654025977	0.767492660160541	-0.377535864559365	0.54976533584452	0.551382998139937	0.00110231346646633	0.859468820518186	0.845764636378595	0.84332707590333	0.552529157910989	0.492461129585314	0.774145081601089	0.796807244647844	0.448011459960732	0.592591556519954	0.858890139631927	0.280919875464462	-0.0472074914081187	0.741790035199225	-0.366423449789357	0.654500599064822	0.317413485597615	0.48531909878361	0.843389215096342	0.486317020871617	0.774976323805761	-0.153552105847095	0.164391628310062	0.836432981306946	0.492133237957815	0.89433334283076	0.699938820845823	0.792729996788091	0.869813075214877	0.652218786526124	0.898243549789528	0.647047283602933	0.415289970837898	0.454755885698231	0.850804678730429	0.597764004996351	0.777530446988304	0.863244612122562
VSIR	-0.0179582918734768	-0.219645134227558	-0.4205372619626	-0.417717077938853	0.765611670388844	0.521907010577453	0.63878752429168	-0.407592290900712	-0.412497846480073	-0.382567328229315	0.89052719890286	0.257789882740889	-0.18373806771896	0.126463636682094	-0.428104604482132	-0.333696761303433	-0.345544201469091	0.150563094680231	0.839220933005229	-0.299758090176947	-0.376779345933484	0.861124691804349	0.427196189584257	0.888938962016916	0.778771528628655	-0.39182136978273	0.801632035009582	-0.289517294409639	-0.450602373418982	-0.403333670205014	-0.0568993728558552	0.76880618982517	-0.425401472381061	0.828141512909431	-0.499169291929417	0.831645594050553	0.641921844734889	-0.0550147149378126	0.919813351529837	-0.0256256489395643	0.169528324635479	0.749788439330709	0.438940401456233	-0.566638752164226	-0.47573377835582	-0.453037736338558	0.848103572313285	0.401358320152395	0.522891163699508	0.718325729608828	0.934247353708131	0.877376279783666	-0.292432111203535	0.760503482185992	0.705968855476379	-0.478564795808302	0.905296309600847	0.775984824214456	-0.413780733425686	0.944894243279178	-0.384792942927217	0.827963685607846	-0.120027618928105	0.909913949214148	0.848064440746593	0.555291951265488	0.784296398976664	0.75623803325279	0.803706129933154	-0.391186500622248	0.611717233727976	0.353058791494554	0.719127770836561	0.853900992696059	0.846599865568359	1	-0.034224793089538	-0.438555495339213	0.642672135157801	-0.294683198446177	0.882977136832845	0.74656686420757	-0.173042540448933	-0.387105526882004	-0.298944411674713	0.896639137513274	0.575429328459098	0.837023102440779	0.797408878493919	-0.39492878166597	0.54337509748533	0.608375168721403	0.0426046617800355	0.860981063271124	0.835735348080313	0.822314521912717	0.514256922446472	0.497461216360301	0.789223444392904	0.702211837261067	0.48610069040258	0.531984309915655	0.890318454929679	0.367122500512977	0.0134924348823887	0.65020487710625	-0.280085576708937	0.78152530285947	0.429055724954569	0.618034733353576	0.835292190646577	0.61980355538674	0.609055835673548	-0.349464063145102	0.117991351960195	0.827872736265418	0.609675679381585	0.934233755578721	0.812911568388601	0.8118853647369	0.909206735731239	0.509493499392543	0.887728911202416	0.728775839151533	0.329095583193715	0.468438477407072	0.874393006404913	0.662767054956468	0.761169219823235	0.936129897290566
JAML	0.76427329397442	0.685789479221512	0.720582262992309	0.722722602681495	-0.0109620953819631	0.478495586419757	-0.117420887711662	0.635436355960568	0.663777807490602	0.45834002889949	0.156995397205054	-0.527858496255515	0.669087607568104	-0.316431398292125	0.75887852369622	0.391569683979622	0.672259155442199	-0.133767688138854	-0.406756748693749	0.871347667856559	0.554552730545938	-0.240098103199143	0.0288861917169385	-0.327504891409368	-0.283083871238972	0.63679278806367	-0.458906659785305	0.380163273491718	0.582551923708311	0.694661170164488	0.726527044805549	-0.258702128109662	0.731305623933053	-0.211378007846197	0.564956371006779	-0.346520650678948	-0.62204352713173	0.0878086039144105	-0.141911602337248	0.252399258664853	0.861140594380994	-0.481862051136803	-0.408646374949537	0.483112554400276	0.605769116060227	0.617300382528604	-0.412602515903113	0.638223118455678	-0.465533219060445	-0.155259190937545	-0.254069017531458	-0.338170770813138	0.685098436491205	0.240786853314859	-0.606922575119895	0.106401599171421	-0.256117380045583	-0.53602673500871	0.698915696484499	-0.210808832190752	0.661715992089303	-0.461121212454212	0.701811881830015	-0.209988868039704	-0.421241661539887	-0.509159458331588	-0.49286671438914	0.194380038093959	-0.461551428343693	0.635765004956222	-0.649713113970375	-0.564062384391837	-0.539511070578857	-0.435030916449943	-0.176390096626152	-0.034224793089538	1	0.682448085813256	-0.481917704787875	0.534446587691865	-0.296581071839093	-0.483350481800385	0.746862754983716	0.556341954107313	0.714543359841306	-0.370246116692362	0.223276635483283	-0.437374053610841	-0.182627852468182	0.684259098975372	-0.627219697861748	0.589160924596269	0.716734938544265	-0.428138968485445	-0.383054043097514	-0.116362495428447	-0.645667674526965	-0.627201832083462	-0.492536561166836	-0.469744321037584	-0.149721538323566	-0.526053287515055	-0.384077805854914	0.610568172390568	-0.496046431832746	-0.446442397725367	0.796374602273446	0.30391071630319	-0.357485937670479	-0.142198782514494	-0.444319008305983	0.206719899611155	-0.231284963845315	0.240451234422864	-0.440474809627376	-0.404342405694131	-0.126552730116549	-0.142956358119372	0.0807417225131754	-0.412171199228859	-0.357866395702264	-0.205101180588298	-0.259606172048588	-0.521250796754401	-0.251999922292321	-0.662241072585824	-0.384873301980817	-0.492267144946862	-0.481438474483205	-0.275217448863341
CXCR3	0.827420534360091	0.937678258227507	0.96170897538136	0.987881349904662	-0.292395152586911	0.278573963171559	-0.298371955220709	0.890486428522728	0.838811641521466	0.828285242136859	-0.270913590451018	-0.434567156688248	0.764686052782767	-0.25562333287849	0.88506449826798	0.693917698789556	0.804899041754111	-0.0200893225964005	-0.730957354220337	0.903109643072064	0.962003333768042	-0.583767387819844	0.0886494398285337	-0.553337519061956	-0.584656811029982	0.942325475213219	-0.773164886385818	0.861302140231549	0.863703970667359	0.967192145586015	0.513143250886221	-0.432114562518429	0.98299056495077	-0.393952316416678	0.896153087246037	-0.685548823880523	-0.805604429557107	0.028836228936555	-0.475263044940282	0.533392968880798	0.433275278159732	-0.761644488062135	-0.452883962	0.81365522080317	0.930429756492379	0.969469874287957	-0.720989533697014	0.566640255854767	-0.594097055355502	-0.137394616230544	-0.59741589067492	-0.669071857517415	0.974803049860916	-0.114397989643217	-0.84239951832879	0.46041993652145	-0.586571954068908	-0.80222594652185	0.921002521088869	-0.530801940562751	0.804214944591317	-0.761263709723664	0.796321967468224	-0.490460749489767	-0.670415236644883	-0.63303598952207	-0.734071003724478	-0.116984378546968	-0.793710253012537	0.928062746910273	-0.842169405157146	-0.646089571040877	-0.809209281391755	-0.756030745587254	-0.341156984686616	-0.438555495339213	0.682448085813256	1	-0.859931996692072	0.881214107636051	-0.641800109711556	-0.791044850951003	0.802136777872816	0.919416193454209	0.853070135748146	-0.694121496474883	-0.136578755256107	-0.758635733058037	-0.451841605178499	0.858805282509601	-0.796442065651032	0.293304392907637	0.807705037750128	-0.717385337911523	-0.649303248024287	-0.373562900683669	-0.861804081476694	-0.781831785596229	-0.696507509390906	-0.693848914462709	-0.248596826992433	-0.779816263712551	-0.686812723220671	0.569985553582062	-0.512559849504782	-0.569830932649918	0.704372891076319	-0.00198715278333059	-0.413839558132344	-0.318842688922052	-0.739050612662401	-0.0738596127294185	-0.445924575121638	0.756529053119767	-0.299223609747953	-0.660667484966797	-0.275962583831924	-0.447306220980424	-0.179392860329997	-0.748860749854883	-0.63896826231853	-0.25153170810151	-0.596049173721697	-0.765833699001559	-0.217775642513989	-0.760967634371573	-0.707442049800651	-0.759427833703282	-0.778146585432835	-0.620447561084059
IGF2R	-0.621639355691904	-0.811774564664317	-0.851116100405962	-0.845298590777236	0.416698228824013	-0.0552316652549057	0.538840476164824	-0.822381826303307	-0.805593956569677	-0.794054225659332	0.465876988923085	0.517272698980683	-0.672045145566881	0.242922120678599	-0.80763489094373	-0.690765416729952	-0.662907549014761	-0.0232800364584736	0.868440780882276	-0.738291956679869	-0.850793502547012	0.708024210782986	-0.0422379424504088	0.733972211267969	0.763409335642919	-0.772099097847752	0.89662127711058	-0.780891259025153	-0.843405682296079	-0.862197217171117	-0.399274863131785	0.673950173962085	-0.855779109660489	0.560415357803471	-0.840976823337354	0.83663231927416	0.892418687390113	0.0184691991207927	0.639839039067011	-0.445804350072739	-0.279492010942463	0.788452033154902	0.564640493762219	-0.815031944749205	-0.870580623010588	-0.890189759665166	0.859109287880093	-0.34446697085942	0.712046286443283	0.460430804940468	0.766352437315101	0.800602339000675	-0.824257947749185	0.362745296323046	0.902921702852252	-0.51484215544255	0.753689754601505	0.903789408438852	-0.747393246873756	0.706310611279342	-0.779630263152412	0.861221055073507	-0.628764110089732	0.643738605019901	0.801051374295334	0.632324661625995	0.867562501890768	0.281472923474508	0.901742884431876	-0.829378028079719	0.905979848170464	0.646119363529747	0.928109190196473	0.82651526343311	0.621104212399114	0.642672135157801	-0.481917704787875	-0.859931996692072	1	-0.788932040659963	0.749217101139864	0.915332766985029	-0.571829177989909	-0.865634541128605	-0.650366086642969	0.80876653062073	0.470842272404769	0.878831729660148	0.603208268450691	-0.754544082899179	0.824347028717208	-0.0162980756950022	-0.650762884845554	0.86640297036501	0.778593416225879	0.602098872652591	0.916657694474209	0.782038955120449	0.83417381458144	0.87332933719228	0.362832980854023	0.889888090992979	0.833555123974584	-0.331204077055575	0.360794991275113	0.730207147166929	-0.614658984232484	0.31060271324586	0.372926999464548	0.336772437352369	0.869999958895549	0.184942034779471	0.726207857419997	-0.632242625694589	0.325048394461301	0.795853907925895	0.266934239385011	0.666130307217212	0.346165170046749	0.852235558482862	0.775207302605378	0.492201407100564	0.77199572892857	0.819690491729412	0.375718873950311	0.757006367833342	0.846036064728009	0.797654991115032	0.898674609230094	0.777019461420885
S1PR4	0.859799544007952	0.927682796716813	0.929054949107282	0.864878784993507	-0.198280092482795	0.209704470271239	-0.335195296525154	0.949604265983594	0.901728086406929	0.949795975152834	-0.135019865403168	-0.286974982843628	0.871931667696087	-0.17214945726403	0.869808615096914	0.888173435679315	0.638093493743848	0.0684424397960144	-0.599236915349411	0.757119764256733	0.913204746198361	-0.441134606099954	0.171117096226358	-0.380445934221373	-0.528400311202081	0.727239954393093	-0.670420817204486	0.837374510598273	0.942061253321329	0.913448149579594	0.566959888869764	-0.3919304621256	0.876509233194883	-0.286721062110676	0.922500151116468	-0.577488863655758	-0.686709433602938	0.0843369541215381	-0.339183832522596	0.79266081142168	0.351563313018452	-0.634328032288289	-0.332597675277965	0.874599081866977	0.953635487507498	0.922041051403069	-0.609920091367564	0.693126055403466	-0.468683918744637	-0.047103026100215	-0.453469757051632	-0.556065034878868	0.903013230689639	-0.177752406770125	-0.71119223093229	0.403025733190332	-0.438861453501097	-0.655483629418289	0.724187158298947	-0.401713420952713	0.877555530306377	-0.632968456166856	0.586908340759096	-0.292586645939801	-0.539269999907898	-0.525328220261555	-0.60430862679553	0.129809558538909	-0.670002685459984	0.955349553641825	-0.759750644167715	-0.53670587473234	-0.697943394480442	-0.657574859919801	-0.230850977531952	-0.294683198446177	0.534446587691865	0.881214107636051	-0.788932040659963	1	-0.514551294903154	-0.707723446899334	0.582426420761986	0.95910935631828	0.684463194020958	-0.582257289686796	-0.189043064727473	-0.680419331280226	-0.469740893501885	0.852581993691217	-0.692723092808374	0.383520482391319	0.820918120853475	-0.596441164604447	-0.527926200978883	-0.138771588765255	-0.823564626270111	-0.679563840079685	-0.556452761996622	-0.590409620112882	-0.1827485535943	-0.741406260159839	-0.543383591812795	0.64922819688413	-0.498392048580825	-0.408796316192857	0.654919251844833	-0.0445381966038201	-0.188310203066679	-0.162752757440345	-0.598820137224771	-0.0640344541679552	-0.45953566581352	0.634557500190324	-0.221045321623457	-0.519485974839116	0.0935107221856962	-0.350368965681568	-0.0288242493564424	-0.666263643666143	-0.485661689834228	-0.0965218768018113	-0.491974015891677	-0.651971935711134	-0.258763879970833	-0.652501915422523	-0.565399465525969	-0.676426423653984	-0.697694414468805	-0.496771243414199
SIGLEC9	-0.334221613899391	-0.451175624429793	-0.661695801588375	-0.622926636021518	0.817604237594097	0.417952331501184	0.580628293460709	-0.647091750876804	-0.658468525204853	-0.582301066122156	0.851067583776125	0.384226839071185	-0.465164750865999	0.217023130749445	-0.669555252697247	-0.551746066976162	-0.47981681434189	0.181252014238026	0.938537341309245	-0.555650554700402	-0.558140149040405	0.837157825724084	0.430793651583679	0.930215323124803	0.773158803932612	-0.548246936850157	0.913293415791546	-0.419433311469261	-0.66075578161129	-0.630242858482825	-0.377129129561201	0.756042058200935	-0.634413044968162	0.803369512045792	-0.676129599655635	0.920054704901064	0.74856183419082	-0.1446401377065	0.960939081379687	-0.253587638675215	-0.12098543507133	0.898173554062826	0.438516523628049	-0.743828522739052	-0.684421404363045	-0.648013427515296	0.931751291677592	0.139539614426014	0.560735101892037	0.604388779708948	0.964038663909696	0.967789336362397	-0.513229367372098	0.677547063550741	0.818822181654495	-0.53986708177106	0.956503060248799	0.891075257715812	-0.593113537548285	0.931132598672629	-0.640916749652374	0.934704736529981	-0.28205599367282	0.947478951866093	0.937667503461062	0.690062103312788	0.871556469134356	0.553344318177083	0.927256480368115	-0.608662724802672	0.75380113309144	0.477535778362563	0.870395267771641	0.923006742294714	0.817125993504947	0.882977136832845	-0.296581071839093	-0.641800109711556	0.749217101139864	-0.514551294903154	1	0.834745154038273	-0.403297925896954	-0.592230741781097	-0.517374917377947	0.95518314942441	0.427115513549123	0.913281891417764	0.875885540064117	-0.66523715475919	0.698870408709773	0.3494778830725	-0.189654347827498	0.935467684891886	0.935117343560381	0.681646130798937	0.62001681153408	0.610137859495221	0.838296317856265	0.718501963867264	0.532974133537266	0.615124632342242	0.92638496143992	0.0782240911051718	0.175271038427993	0.640568226045026	-0.560790254456967	0.619388111261357	0.438376792530553	0.699230656612936	0.924024034505349	0.649416954587924	0.578997329789955	-0.411919281345499	0.197068598399917	0.935247446234118	0.514351344043168	0.870529431979114	0.775247431994907	0.906779125128404	0.948187126192948	0.450294012161416	0.941839037131457	0.846705466989772	0.402904309130695	0.585396863477599	0.93644178316754	0.804005263813602	0.856599928131332	0.9527439207486
CCR1	-0.538396609940121	-0.698362129526804	-0.823950429295342	-0.779675550068859	0.486900215178382	0.0671033514158461	0.538142556808523	-0.809765631447169	-0.819891837706235	-0.747527392623919	0.538748417470104	0.413615829484107	-0.669611931882381	0.124751568607531	-0.820044102342191	-0.696778846827368	-0.672084684269909	-0.0505973389865303	0.88337761136489	-0.719204458326003	-0.728294929054102	0.741436201033483	0.0994122050691721	0.79867643889758	0.717948818597521	-0.6770155106512	0.92746229459855	-0.61473816268881	-0.838658253647021	-0.801122016991047	-0.471339205234497	0.670924492894362	-0.791810305371408	0.634801747538409	-0.795484033869115	0.899349231864925	0.848285016254859	-0.139733592378481	0.729244822220274	-0.350425308302219	-0.307692144278484	0.789703612874346	0.485092866374727	-0.838288316319798	-0.840080449573876	-0.819509611277769	0.920170946780065	-0.191131945459882	0.636115410890261	0.548325337253484	0.856314799503639	0.865161632716059	-0.709860217105864	0.449880281763001	0.904157220691048	-0.628071876924391	0.837211245414266	0.905141073381841	-0.681122865908416	0.793047689196661	-0.796524238362291	0.940641253541861	-0.480045672699496	0.762859740524671	0.854333974113992	0.607729352041613	0.907085442658778	0.376553883748215	0.921866683124572	-0.793149820912197	0.86296055444737	0.521308345589153	0.948653285182956	0.890334261126656	0.71039534820334	0.74656686420757	-0.483350481800385	-0.791044850951003	0.915332766985029	-0.707723446899334	0.834745154038273	1	-0.515542978794767	-0.782731842835275	-0.662783199668462	0.902659146659824	0.504527592244257	0.939749437791601	0.73246619377489	-0.780028667528578	0.756329682119328	0.0642076038364454	-0.513542508110157	0.925757408982028	0.825244306008974	0.644939826750958	0.873176856136847	0.687916443727096	0.859273595527422	0.875207068390176	0.311590861371418	0.893178662997065	0.891824340308933	-0.193879858791453	0.199482625297672	0.701474591058553	-0.698365960282218	0.455747911641721	0.37385751256708	0.387709152351089	0.921974302637959	0.280633561256931	0.732629492185453	-0.466528625597791	0.247866817038572	0.851513485336392	0.31264078965499	0.740958336178157	0.47961795549442	0.913553601055482	0.858547751875948	0.53735070474261	0.847418700926908	0.816396508107558	0.349008526783869	0.694438321284102	0.900588654484534	0.76468382712695	0.955659443164646	0.859350075500769
CD226	0.698495279423999	0.737608921622333	0.750889413238463	0.830704349565685	-0.108110284871473	0.428407744003813	-0.0191928431033766	0.608886021630159	0.573392705486869	0.440957501656588	-0.0610782961373867	-0.461404040681461	0.56293699491383	-0.173819532637754	0.69149609614428	0.326897024913636	0.794485280092141	-0.0147526837934074	-0.462600875705224	0.853893950475455	0.721484009085647	-0.424251840167029	0.0296353869773033	-0.333429350337723	-0.227147685255989	0.847962676268301	-0.526073727233353	0.577335916901005	0.54023349199165	0.76464488259254	0.509330755424684	-0.230233968739881	0.822727487328464	-0.162424395858181	0.59939341552121	-0.434716211056216	-0.566215753674502	0.123061176913156	-0.246278786895634	0.31690910108711	0.517922093925956	-0.54529003119872	-0.299297024418445	0.507545810720798	0.640432629858541	0.712090348987781	-0.450999945615383	0.507218992497239	-0.373827037130694	-0.0116016169668584	-0.34840425716044	-0.403065015896282	0.785868023800507	0.159805306867077	-0.601063831375057	0.317237290071157	-0.3247913886875	-0.569400999207225	0.858643170291964	-0.246237434244004	0.535162821412288	-0.48629954292149	0.80085164983722	-0.320389465082192	-0.401804509213964	-0.476114525603016	-0.465132192585356	-0.0380763816503008	-0.527876694991144	0.663791917313096	-0.617677494504268	-0.469916204815417	-0.566571391865072	-0.482516535521758	-0.201159510234477	-0.173042540448933	0.746862754983716	0.802136777872816	-0.571829177989909	0.582426420761986	-0.403297925896954	-0.515542978794767	1	0.600825291236317	0.822044915786109	-0.423494366225669	0.00493415057629662	-0.517020661340936	-0.205401450181627	0.7098904061576	-0.585343959666267	0.43859769315825	0.681076800776413	-0.44987692343701	-0.443980913673058	-0.243502090837091	-0.657632845546733	-0.600129090814011	-0.417788913444258	-0.443576108156755	-0.112732721677784	-0.618398625535376	-0.413164435804997	0.524301197080233	-0.420406528170414	-0.346419310866401	0.64999039112216	0.278184988357485	-0.439299899874669	-0.231068338483146	-0.481006074641071	0.0999148374012124	-0.194121110698338	0.553943165124763	-0.274814212256207	-0.39286580904007	-0.341575483066981	-0.150595632022207	-0.0328930804686323	-0.516257688179209	-0.370306797827666	-0.0676779958338191	-0.333014785530924	-0.515193476847206	-0.00978639717119762	-0.561511288582031	-0.440456532864207	-0.518867714986393	-0.55334792744883	-0.334961413871933
CD6	0.807850526656626	0.95045352078591	0.936387119585064	0.903898347859585	-0.264033658185373	0.209939831541011	-0.388048744893445	0.942393327340163	0.911345707003938	0.918724320757385	-0.221807323272971	-0.34743233132631	0.847199353524622	-0.249665477716537	0.872185255647755	0.870172684905016	0.684775322490971	0.0133490900627352	-0.702704490822426	0.797748086470513	0.947786632695629	-0.509530174219667	0.172963035021584	-0.50287284105116	-0.631422060726577	0.795817769991479	-0.74962670580167	0.889816657882138	0.929266744989522	0.951209183574956	0.513396021230731	-0.470088123674728	0.906940373854834	-0.36802795107838	0.905511385537529	-0.665133363892277	-0.785966301902888	-0.000204303960355679	-0.42202518755912	0.655540910946858	0.357101208440456	-0.712087721747967	-0.465595124679724	0.867317116376146	0.964410154746874	0.968021816304215	-0.697452906562517	0.63180467920282	-0.594255683189894	-0.161869321401637	-0.545337962042925	-0.640473046281719	0.927003977305857	-0.21210551679898	-0.798617313911144	0.450923574714834	-0.543198070075122	-0.754801839188082	0.789381061081527	-0.509338206687488	0.889874672243452	-0.712774886382134	0.635546253561486	-0.398555527054395	-0.641958804482117	-0.593094000662222	-0.706450386219966	-0.00407713171358122	-0.756978793670441	0.941401754616551	-0.823698951049703	-0.633120088066754	-0.78208995127812	-0.712014050247453	-0.340113932164742	-0.387105526882004	0.556341954107313	0.919416193454209	-0.865634541128605	0.95910935631828	-0.592230741781097	-0.782731842835275	0.600825291236317	1	0.717601283825469	-0.661523961007027	-0.236965112597551	-0.739239191819524	-0.473041284328729	0.859766179650283	-0.775749231037742	0.290896142143988	0.838704265303835	-0.696138731697236	-0.598458821217465	-0.276789342220922	-0.869731049583266	-0.760470672362953	-0.667249902150814	-0.702370355647209	-0.264362361623517	-0.781075751080055	-0.651228207280382	0.597200476495787	-0.521985153869051	-0.561884119767546	0.692535541117477	-0.0915543396317198	-0.301706262507527	-0.2189228210184	-0.700789968668714	-0.0932546683280433	-0.538910856567716	0.674426571015505	-0.274788398242143	-0.623370186565435	-0.0396242117413565	-0.456484337505735	-0.111598593040099	-0.721688485163758	-0.595111278398938	-0.24343411088355	-0.581675882733183	-0.722992480037221	-0.329061604275737	-0.744895872191594	-0.667473760795182	-0.748880599915977	-0.762826890426712	-0.594865878423158
LSR	0.742787209134631	0.774274877664885	0.840132042341323	0.848806538317508	-0.187205399710154	0.339339905658999	-0.0236993632208232	0.73410245174907	0.702386802209073	0.55829410322577	-0.151516551655212	-0.422970735141378	0.674690055620449	-0.179013051593766	0.765581120970744	0.500720455029477	0.823915453100504	0.0408442744086012	-0.553100143855516	0.884184228416979	0.790784826989865	-0.434048743590379	0.00967587127968996	-0.401365077893863	-0.32870163990298	0.859060392456324	-0.552273597690497	0.647964333453367	0.68402704948358	0.844402267891381	0.585621397332639	-0.201122828911599	0.866158846691593	-0.228028243131647	0.639458150194113	-0.553597229939592	-0.592740020603	0.13342193238399	-0.348162494807905	0.43322215404436	0.515652811242818	-0.601794565102317	-0.254650718119736	0.615837279913856	0.747901571793006	0.807247636621492	-0.531229798677816	0.523414300548873	-0.364147023560985	0.0133923093541567	-0.457010581318623	-0.51127547531056	0.842377458984562	0.0508158864741214	-0.685865207084752	0.449132735083669	-0.421381085611306	-0.632678122211657	0.862736296980851	-0.362976101819874	0.680463601462655	-0.597775820872677	0.724937145546745	-0.426305366041448	-0.485339554444518	-0.525753622151948	-0.554626113490009	-0.0689350167645824	-0.604485559169657	0.729783440596413	-0.627002800575839	-0.467268596134885	-0.639112410886826	-0.61333746759003	-0.179214868656092	-0.298944411674713	0.714543359841306	0.853070135748146	-0.650366086642969	0.684463194020958	-0.517374917377947	-0.662783199668462	0.822044915786109	0.717601283825469	1	-0.528577168729885	0.0427517256176583	-0.606484321319804	-0.294241716204904	0.835597726939325	-0.609654899468677	0.418504317284647	0.696211903330656	-0.543021272496962	-0.504482878515306	-0.203555113225246	-0.659816106204857	-0.592026073170034	-0.504450453957281	-0.456608024996862	-0.130406313760692	-0.618285952767333	-0.509968249831751	0.537491976561142	-0.385745425862555	-0.318217014098996	0.73498233004864	0.145397811443243	-0.403668233566698	-0.282371995053601	-0.560590423466413	-0.015308660655176	-0.144827903046672	0.603470929667713	-0.190681906812255	-0.492639943530976	-0.29470041874973	-0.243608047822082	-0.123220909535379	-0.582497613731997	-0.486635566891267	-0.115989300418877	-0.393282047880392	-0.622219196853746	-0.0670048292726991	-0.570882078277803	-0.53407200329296	-0.58690102693123	-0.612078293515585	-0.466847718825586
