""	PTPRZ1	EGFR	NRCAM	PTPRD	PTPRS	SDC3	GPC1	EPHB1	NOTCH1	NLGN1	NLGN2	NLGN3	NOTCH3	CDH2	NOTCH2	PTPRA	NRXN1	NRXN2	NCL	LINGO1	TSPAN12	PTPRF	LRRTM2	LRP1	APLP1	PDGFRA	BCAM	SLC16A1	RPSA	SDC1	ITGA7	TNFRSF12A	SDC4	NCAM2	PLXNA2	ROBO1	GPC2	FGFR1	ADORA1	CNTN1	ADCY1	LRP6	PLXNB2	APP	LRP4	TNFRSF21	LIFR	DDR1	EPHA4	IGDCC4	TYRO3	DAG1	PLXNA1	ACKR3	VLDLR	CD63	PLXNA3	ROBO2	APLP2	FLRT3	NCSTN	NEO1	LRP10	MCAM	CELSR3	FGFR3	TRAF2	FGFRL1	BMPR2	TNFRSF19	EPHB2	ITGA2	ADAM23	S1PR2	RXRA	CD47	EPHB3	EPHB4	INSR	GRIN2B	CD46	ADCYAP1R1	FZD5	FZD3	ATP1A3	ERBB2	ADAM22	ITGA6	CD44	HMMR	CADM1	ITGB1	F3	TSPAN5	NT5E	DCBLD2	LAMP1	ABCA1	ITGA3	ACTR2	CAV1	PVR	CHRM3	PRTG	NECTIN2	NRP2	SORT1	LRRN3	TNFRSF11B	DSCAM	ANTXR1	SMAP1	ATP5F1B	EDNRB	MCFD2	TMEM67	ITGAV	CHL1	BMPR1A	AMFR	THY1	ASGR1	SMAD3	ACVR1B	LRP8	CNR1	IL17RC	DIP2A	IGF1R	ERBB4	F2R	LRP5	GPR37L1	SIRPA	TSPAN17	CD99L2	STX4	JMJD6	TFRC	PILRB	RACK1	CD81	IGF2R	CLEC2D	SORL1	SCARB1	ITGB8	CANX	PLAUR	TNFRSF1A	TSPAN14	LPP	CD74	C1QBP	GPNMB	RIPK1
ADAM22	0.838309317509487	0.876695477422906	0.559076368404286	0.54110431242814	0.800171892703102	0.61022581712177	0.394391137747453	0.691588473843926	0.877340964860581	0.720165849444442	0.800180957228157	0.779011508197088	0.706894254832179	0.606018578994933	0.644780414725037	0.757035888519449	0.767489777181163	0.857687171548664	0.842694492301997	0.759709841287213	0.835176786173832	0.387692111598769	0.702984464023496	0.793826350007856	0.420822955815202	0.823621912953531	0.551456554190871	0.618690330870914	0.680302958001213	0.681612245425811	0.534985071443129	0.290363137249831	0.293250666587386	0.900355479390718	0.829239918369789	0.71449654114877	0.797539190190721	0.479109022428829	0.481782840633417	0.719129871732993	0.862813931731017	0.878412869178767	0.557046873396245	0.577688600793452	0.799131463978616	0.680608482186337	0.471837115487818	0.66539644231484	0.425411591146651	0.594962192802869	0.798685734529391	0.661473228154303	0.665209256842996	0.785638294689106	0.380410761497188	0.470019173677966	0.523643768958571	0.704317084033856	0.574930764262862	0.74997671191526	0.602198429901743	0.71669925982942	0.40344654253933	0.639213033747478	0.812703800456624	0.434256186561775	0.729732136578	0.477839938972779	0.670438391119912	0.564490796006448	0.808569595439973	0.345659881822569	0.822980896752113	0.781865226475406	0.766814112223424	0.668768490494454	0.796566735699181	0.698424086092708	0.872812067880079	0.612615666053666	0.800345397627631	0.512771515892116	0.641478820792706	0.79403178432604	0.81327189259226	0.403941176440289	1	0.353420819981156	0.140504873405308	0.600607151823898	0.393970549202024	0.452782781742989	0.31274122342474	0.655330532697412	0.776102619301745	0.465920937317673	0.544470556635543	0.413776608120361	0.162792053926108	0.706937683655467	0.147050479212434	0.69478282913648	0.56735906385365	0.803547458888442	0.465903203206967	0.16991130758615	0.72259252461884	0.372996694995513	0.701898697029318	0.848620963228442	0.83903022926359	0.78222676968604	0.666398221122603	0.575936392222449	0.570172165891199	0.747615452710614	0.562243151932514	0.40782682888592	0.703416282816091	0.56391774891585	0.77614852967071	0.71483948165027	0.431436929946858	0.732636395522327	0.819688702404054	0.445148546214808	0.430358965265679	0.871667785138524	0.783992057364677	0.71214697510884	0.659569894723437	0.786246782379008	0.634511163049603	0.451028931313659	0.613023470791614	0.560910933746248	0.582642675007599	0.610038440976315	0.612850672810831	0.763477295304132	0.594719083338352	0.593074385178802	0.610522625634454	0.870997609053564	0.251235895633075	0.593913232507778	0.645041985560756	0.64485215248756	0.274928296207199	0.465513058743942	0.722858386027555	0.5862134834988	0.0348460850974276	0.662792627058627	0.081182999346437	0.691035755608238
ITGA6	0.69283307401778	0.497457039989531	0.775349383732853	0.0915965563575717	0.644811526489805	0.860725103506669	0.84719190623884	0.101445474758107	0.374363067690143	0.755586137581581	0.535290656199062	0.700709397161792	0.709392484063108	0.834022347530468	0.822323744975216	0.798230741460464	0.689909369224426	0.289684754976063	0.574609025232895	0.130713719615157	0.491314089805389	0.784775256287422	0.788617386237508	0.727421606714957	0.744843209321445	0.19264455157777	0.769663058825169	0.46418995893913	0.519471720625817	0.444883852192499	0.861368610436769	0.65073134275558	0.719247791759684	0.170262181039953	0.437133837271966	0.707825312195077	0.160238137315357	0.780288885976038	0.863073281390112	-0.0408816718921932	0.314321423677685	0.363427481387237	0.808597818887823	0.831923126434427	0.379786154139566	0.712674193663801	0.931046819289117	0.831581759319341	0.821723932552387	0.813480101317192	0.655107255604325	0.84119943054492	0.745224952671661	0.400501547241761	0.785254417712622	0.709180291465536	0.772996269520571	0.79725369102307	0.81888346781229	0.283536939423214	0.78911405845838	0.799297330631404	0.877641997974352	0.681258250410511	0.441846023511801	0.920500288015388	0.378200954494066	0.692064990501225	0.803606871906077	0.760128359742505	0.409844913949569	0.849519154842185	0.647868692158196	0.270733703488103	0.642099189886844	0.730845807436783	0.250437333767002	0.539109180139227	0.498879056815786	0.383719808189607	0.676633620030576	0.819870691549992	0.762765487981791	0.732836020249869	0.0807710672418306	0.900866276836579	0.353420819981156	1	0.784273155968635	0.222185952143701	0.895511957044707	0.759787916637474	0.899087625891663	0.741281419029839	0.553893870246973	0.740763222313126	0.832700297767442	0.861996522385388	0.763212979515492	0.753810889887762	0.487607426522275	0.670148289348253	0.273451058330917	0.534500882309602	0.766551211678974	0.746084198315917	0.820393797725398	0.812016201761293	0.485066111905442	0.145278403303683	0.346951456816851	0.624072401285807	0.514682603064199	0.89708240145321	0.814548378560131	0.750481521167293	0.809606411605164	0.80375650849805	0.779052708825016	0.759840021917281	0.258510295858371	0.506477102339565	0.788710028528544	0.613888837069777	0.499451536200736	0.904032774212025	0.858292806019318	0.535370055029904	0.650084150166403	0.614872021847068	0.766344232278046	0.616460394661418	0.859286008607696	0.906795172923853	0.674476130612121	0.828190523541964	0.753628550524709	0.483997490081218	0.740364234249631	0.641859682609233	0.497423321457112	0.746141133644386	0.771857321138081	0.447006765871308	0.83373881865214	0.60794531162351	0.853202646311105	0.816166020780053	0.290520512850426	0.8401711461984	0.560052418665331	0.853853418938471	0.196757848086447	0.541635507098076	0.271499603798427	0.796835114383335
CD44	0.448063616905973	0.267206331192301	0.840273215580831	-0.0323593796443633	0.451141894975863	0.590966681867553	0.883447935923487	0.0574910764220587	0.131574690417368	0.709191332615147	0.369591626327085	0.463283667796247	0.492359973102688	0.772739472128495	0.6990884618223	0.604074956495833	0.538867187212576	0.12843783538594	0.385342770178724	-0.0956297698594071	0.207232125115197	0.777648306232285	0.667574867815941	0.514846611343522	0.889209065746233	-0.0776115931606519	0.639398894049134	0.25751132219333	0.432950572176593	0.407527385798215	0.737681864174498	0.733860556824756	0.865530093147995	-0.054787034868076	0.222990847743604	0.45145038257725	-0.027678324077897	0.852668230463731	0.712233387883013	-0.0919708912419703	0.0706812482761691	0.170373967917879	0.79176860963509	0.83565840298129	0.157148357998365	0.623632370587733	0.850775771221879	0.751816780882636	0.877963853763453	0.613293610427926	0.453747877560198	0.720822117613565	0.618828005494728	0.10275081920505	0.728074787849673	0.644969913489069	0.683496022518141	0.474540963127103	0.776812969676562	-0.0124500994498966	0.744028533691678	0.701257490748268	0.909607989482324	0.555468150664551	0.322982405271794	0.841101533584966	0.224300535958248	0.533884216112928	0.708878178459836	0.535518611558834	0.188248529775312	0.908311291336408	0.400922449708036	0.0548509870322547	0.491813222111637	0.641884746308187	-0.0286995336425448	0.277924136443183	0.317234678487493	0.0280534338909492	0.438853342242746	0.61835525210211	0.450274387754819	0.501923088599735	0.00267646802204999	0.872652112272445	0.140504873405308	0.784273155968635	1	0.105448291418181	0.916326021446001	0.808484717869017	0.943891730273057	0.635363387094587	0.280960859371933	0.804466278195548	0.809217725881214	0.904779328102956	0.963962003619801	0.613358028060033	0.723143918170977	0.579113802034197	0.0115827329407938	0.271451424369916	0.763018597054453	0.975736311038212	0.648106639265797	0.949134316178666	0.17842997895649	-0.0527139980517426	0.198414715191159	0.461718591341133	0.410416385750229	0.711970531118167	0.812206307933007	0.513855531911079	0.845127030409117	0.521397947392976	0.658655284325543	0.707885351631536	0.19734130575581	0.354803239875152	0.899322139811656	0.496984039577001	0.365401995244295	0.735920180650552	0.842437042870907	0.36491274337426	0.50419599871443	0.428903154182768	0.721377084003417	0.399592905434538	0.720098588633861	0.876789838384594	0.613777753478082	0.812052213380436	0.647610180433884	0.337585977223655	0.487260429479265	0.510333815365433	0.407305117978931	0.682532562560429	0.704707048895201	0.216110015693865	0.905651422494838	0.538261199378086	0.697863517878382	0.696444144730252	0.168033908715695	0.84079451387779	0.342153630704173	0.780069526625246	0.198717141900183	0.441895732312773	0.276009942048566	0.658539278714337
HMMR	0.517492381155105	0.703963398539673	0.349309710240507	0.407751526644708	0.646622175031289	0.426946756680416	0.348341200002229	0.303320016779386	0.712766718624829	0.495402350409514	0.523986026511327	0.577300855832777	0.632422307353775	0.495636581814502	0.605753948716759	0.575826198869101	0.380121790782259	0.454664374340531	0.712473060450575	0.540144600403794	0.64768741113001	0.298048015581568	0.494571538473319	0.535621737283861	0.376062574711634	0.622849162917869	0.493268099941976	0.567072556559718	0.635555726075929	0.617047573889164	0.426185255440199	0.371306661615693	0.349178631502713	0.56343542875781	0.568447284428549	0.519051015168189	0.599771514103485	0.39984722736272	0.370300004417544	0.321081015776952	0.592300965652329	0.541405985147924	0.499069307834957	0.399814897282023	0.391134811493842	0.353401478017492	0.32203960130086	0.423427260985369	0.327590671083518	0.305744927189915	0.608857481751441	0.501410745277604	0.477740546771427	0.650995406609282	0.271979921896733	0.496024197399533	0.415656721437063	0.463993873554326	0.514833814131075	0.530034518878534	0.524982836665838	0.504906828883881	0.33421968394522	0.660754603608706	0.550499918255603	0.217820267956987	0.783557468844546	0.412431729468012	0.541577572619206	0.547974730250377	0.700357565186287	0.171406737722573	0.497824747785728	0.627416670897733	0.58206711008851	0.65140834567903	0.627119874803641	0.703481830011938	0.485846815033437	0.391144636517142	0.499535360249023	0.264516247324778	0.513977907526638	0.566618391260007	0.541915076191115	0.261449891127299	0.600607151823898	0.222185952143701	0.105448291418181	1	0.346765485889475	0.40937398296066	0.249466245938681	0.610725813248832	0.547015091532196	0.397258002602807	0.461767249271774	0.282389209697066	0.14138606086107	0.637968035374325	0.156915865644132	0.586003731293495	0.392327219066916	0.521201522577238	0.460655150979198	0.146468165011562	0.58488055664026	0.281441609240528	0.527424230826652	0.537298508611122	0.477509707284804	0.694552206640322	0.713152621163229	0.393236663798963	0.482220061788076	0.551795121335573	0.397302398622541	0.301519514720467	0.545750276854221	0.522454728164114	0.568925988964326	0.459412862174748	0.327509767955032	0.620774919948221	0.595652919660353	0.228509990358111	0.335596261093106	0.682893460297533	0.521103970829197	0.330752681414098	0.542895302978921	0.567913556250273	0.399242537714938	0.299906714260719	0.624775860269515	0.44553964803945	0.546960916574626	0.624052121719595	0.400368192609261	0.752900732087343	0.620937065740167	0.496619129367482	0.402677811498116	0.604294550490696	0.206826768742274	0.529043901445559	0.380937430127743	0.522625921875193	0.190854043412875	0.413826933095572	0.663939295571472	0.435723908816005	0.0549917641264756	0.618773397839072	0.110929861533436	0.5697881242494
CADM1	0.697780554266491	0.557099309480931	0.905843724208096	0.166886694356423	0.7141077481122	0.822943452267018	0.970483120894423	0.189802277530006	0.432247209461932	0.862858224269821	0.600862323515183	0.731978509174066	0.751594991891741	0.937526243084029	0.900106163098931	0.843031840872884	0.710530401413721	0.339284183682841	0.657115472015371	0.194028160942281	0.514355458034385	0.878729820393972	0.843083906033229	0.764627404508183	0.939456045908889	0.225226922981315	0.847927632459495	0.532065960965961	0.668891360036543	0.585533440498473	0.918240624903712	0.838345822181742	0.893170054513571	0.211653742359125	0.499000129114785	0.706410209620523	0.239505904018518	0.922412501816687	0.879950004721106	0.038452931556874	0.339479681188576	0.41262797257684	0.921141887766996	0.944205165310992	0.387467045331339	0.777704309798244	0.949850332952646	0.907604014126546	0.949377612662868	0.790232196158974	0.714539259715595	0.906591651217804	0.812701050107033	0.424301330120677	0.840765300175728	0.834375576521396	0.845967309292147	0.732809795688047	0.935249220474404	0.299134641018044	0.911979014298388	0.874304345140379	0.981250503976709	0.753225719713025	0.540289139817892	0.929907592684506	0.496489402555863	0.754196827910736	0.88554022366683	0.776757202857069	0.481255084463686	0.931763919073525	0.635626302905069	0.33521747499434	0.71960804392699	0.857132488238946	0.271449780183836	0.58078746037054	0.541324014690538	0.32499093560929	0.694127943557154	0.773509778504535	0.730664474657001	0.75818958840752	0.202459532506164	0.958297995971241	0.393970549202024	0.895511957044707	0.916326021446001	0.346765485889475	1	0.913790689900132	0.981594244510709	0.85043319999274	0.573377597714279	0.895305883926072	0.950723987859064	0.958393121778162	0.921236100790012	0.841354994684738	0.708158856762737	0.787925664751915	0.284670866616477	0.534371759158048	0.910820189158547	0.908196851192406	0.867075547997439	0.954381688435533	0.478990293517742	0.208969482090678	0.415217378081508	0.731993517017248	0.665103944335298	0.899280169055743	0.941077634757452	0.758700542769053	0.934082752964791	0.750278746312881	0.850608612793343	0.872353928647149	0.408009255381225	0.589325425589291	0.929046746940158	0.714180489346068	0.592643370403222	0.877779840195769	0.938658937147837	0.615335539900262	0.713212342735773	0.596480053322971	0.891176502945654	0.660429743176155	0.893394064700577	0.945943320525066	0.814717979547998	0.930920438743148	0.853369947468568	0.601770229582774	0.742189502760706	0.735607575050098	0.649795480438967	0.868244164550042	0.845156590593982	0.456780702245934	0.905520713568721	0.719914996984284	0.874049163705688	0.891526556675229	0.280398736270231	0.962994634054968	0.617818894698869	0.924084806521366	0.185779206639119	0.679716658873068	0.278501739639412	0.864943773082303
ITGB1	0.694088581134458	0.600900869582869	0.892221244952036	0.364762217306505	0.728017656799035	0.769590757729325	0.924470410049323	0.282213277371247	0.523345391421979	0.850757449319394	0.648379983907978	0.724270301329425	0.78293878919402	0.937919411849645	0.880942435487564	0.830421771143219	0.656633987078355	0.382759686119026	0.736993847744717	0.350781950929193	0.548429170197574	0.914335396658154	0.809669700957239	0.78255537660639	0.91503294777855	0.334761473875321	0.82192822573366	0.702998252682606	0.751560983493723	0.662430708886298	0.909720946222583	0.885889457305653	0.92976283340224	0.301646857433843	0.583893893809501	0.736315286091055	0.335136865670351	0.925117618734548	0.832402035743828	0.113083311079739	0.421868993544812	0.499757906978572	0.935520742970373	0.926158258884255	0.399100953450687	0.786972638202811	0.86551508893232	0.862346699069473	0.914747772122425	0.727063948936003	0.74416903466388	0.887266974065613	0.853491126016082	0.47523923186194	0.89040528722617	0.864109298332664	0.897276900932569	0.678380347469962	0.963040944887209	0.390199468537813	0.912416587060095	0.844939985322246	0.924329952529343	0.735942109061925	0.618978585644107	0.81287159560924	0.578796786650282	0.808070555417875	0.885242467123584	0.772497068524859	0.606484099588572	0.8459461147286	0.634734956611244	0.459415422312701	0.804133428752475	0.878339589678553	0.325239590090675	0.636095328617294	0.605828126803564	0.410000861159002	0.738362067076564	0.656974289982821	0.736590006518848	0.766450513887636	0.302704313149694	0.859407883488468	0.452782781742989	0.759787916637474	0.808484717869017	0.40937398296066	0.913790689900132	1	0.885955723604556	0.896263652224271	0.624449121848281	0.960450527774611	0.939005043320823	0.914089206746085	0.877858475038076	0.884992191401124	0.836239008835815	0.854094305600171	0.482744780500006	0.586602179494571	0.896049569730557	0.85178713680888	0.85181999096371	0.860011300656396	0.499725819846495	0.336531587892293	0.475830858567133	0.796373318092561	0.725679319556689	0.81144310785131	0.935561136519968	0.754939506762352	0.921898882771236	0.74817273061819	0.846598125254032	0.900289959916966	0.513116547858693	0.663232142587363	0.87364752632045	0.78694580673817	0.66261668792275	0.812415550869673	0.856533664165933	0.683325638888407	0.77426902655846	0.512912836810333	0.877611398422179	0.686636832233766	0.829134198446701	0.876269593257549	0.840875247723063	0.894489491515249	0.873089672484425	0.751774675385578	0.792814132090139	0.732769599837585	0.763515206752046	0.886275453242751	0.8859676473246	0.511688080348982	0.872517365925846	0.833457185423497	0.847990125056137	0.928795784195361	0.439874712486379	0.932677971715911	0.704483395013653	0.927587400632452	0.27728484216814	0.747661951891174	0.36339655382627	0.861093642187595
F3	0.633904857594899	0.473148707851366	0.881672221369887	0.0785699811528458	0.635070568014272	0.78553200557769	0.95822386463254	0.10870116903811	0.330013243826456	0.814949768367762	0.514482964911021	0.665488094690216	0.692107058880792	0.902549679711543	0.850833330462116	0.787846679280326	0.657809883581084	0.24498607171021	0.581220210836253	0.0822835183284188	0.435908431774886	0.859989221745959	0.804844035172449	0.693973381268658	0.912062031034625	0.118302507813703	0.796072471113504	0.457513840811297	0.592224514867238	0.524812395131009	0.896766654454438	0.819067260641578	0.883324078947497	0.111273641983454	0.406859429159515	0.643386358850969	0.128072821057039	0.893145218795792	0.858860227044794	-0.0513928360861391	0.26281769122401	0.323688717972728	0.889037399463676	0.917644817831274	0.310187272796717	0.730478269304395	0.942158930178874	0.864942618738916	0.944983571882377	0.750791068948636	0.647030747500322	0.866229172852339	0.755928277089827	0.330208824316153	0.826968373189008	0.796139031059037	0.808362630042715	0.692071482496916	0.897351316372354	0.205978360839112	0.859691277312541	0.831259984062793	0.969381790408832	0.689336575673511	0.457306121619415	0.929353133264776	0.398632402119436	0.709535386931532	0.832158838767425	0.738359675726891	0.385707602917954	0.938126931744354	0.57483516889008	0.23406793413143	0.649918710143773	0.800917455272659	0.16199458590101	0.509699726947263	0.473316190553974	0.260693612099468	0.620997428298995	0.751031242913454	0.689644253502751	0.693576447268069	0.0959061689165827	0.954880826577021	0.31274122342474	0.899087625891663	0.943891730273057	0.249466245938681	0.981594244510709	0.885955723604556	1	0.802920131689845	0.493134392751721	0.868335117719933	0.917125438787718	0.948429528838	0.935891673492011	0.77614833998247	0.694369022054866	0.724534751824142	0.211646714111591	0.466576171282509	0.864130646567388	0.924302577887921	0.814106132373456	0.952535227504921	0.410318590570409	0.108343314151444	0.325079493125652	0.651184806601674	0.580343971972183	0.874259839711093	0.909068030714184	0.706892143901061	0.906510509978397	0.725481047104369	0.801373697608483	0.825434423288915	0.3086785485507	0.502173313630691	0.920664683742302	0.638692606310866	0.511721951710849	0.873892657134883	0.915423485440342	0.530515357969962	0.651972977524359	0.545004961338439	0.842222564235623	0.584068651409261	0.862922704969197	0.937700125826508	0.746052956522046	0.899207480702183	0.794897721268857	0.518436737253027	0.695993796421381	0.652052482878405	0.572983579687288	0.813475000864097	0.802944147707337	0.387522714975841	0.911847844991573	0.65362519202856	0.846896964262274	0.846382426876633	0.236108621295484	0.938346133125197	0.52718874326365	0.896731722670238	0.165071580632697	0.60949423948334	0.25563173165783	0.817683882915221
TSPAN5	0.797801913724686	0.789460025414103	0.810788121762941	0.43805757542543	0.852841640621067	0.85764299512053	0.883660937167038	0.329277620558334	0.722424607877352	0.862428573906773	0.739714873149677	0.859919735851421	0.91393129215274	0.942496761805079	0.933848707518322	0.932974017136064	0.710979076632681	0.509867949902915	0.88530346487383	0.520284260449575	0.767027875843673	0.850439979474498	0.846330069872492	0.87174578449239	0.836889817849128	0.53308079988909	0.904569152481929	0.817856130696069	0.874214653815232	0.784476074801281	0.935112263515263	0.850196648757212	0.8165103317993	0.499020949681081	0.711499936982825	0.827419177718753	0.504236935622209	0.846382354328474	0.854282169771633	0.214736864698615	0.65221684485349	0.621182025466159	0.925437644217125	0.87556547564898	0.539730011966143	0.783213017685884	0.832333275492306	0.882366566704927	0.839155902756176	0.734205083880506	0.887162558609791	0.934718453001598	0.869175226611775	0.691547905849185	0.819039465708671	0.915325598403067	0.880203271856897	0.808200307316758	0.952775305511888	0.605491677845949	0.92937742268208	0.888636287961235	0.847537659832566	0.814463596256978	0.708806766920959	0.769795541203967	0.777904939022613	0.864782760451485	0.902127032503836	0.882489055335518	0.784090765797031	0.73421768096244	0.728870878028421	0.646766004106011	0.870847094984194	0.970478732779575	0.535714398368303	0.847286849333744	0.733637707509538	0.560593299095887	0.814695346841684	0.736939766794422	0.877044820775796	0.866453459566318	0.444988402639423	0.827645148389318	0.655330532697412	0.741281419029839	0.635363387094587	0.610725813248832	0.85043319999274	0.896263652224271	0.802920131689845	1	0.781066942386267	0.872095347633993	0.931464082598027	0.819650949047936	0.699410186534378	0.946773791346271	0.63999263865794	0.923044262543598	0.585327533375844	0.723307362538878	0.891251439347906	0.660868091373228	0.928204438184033	0.762705972274946	0.693478169006934	0.517870829639948	0.581002355260095	0.926576264413391	0.866042907085211	0.854770187100736	0.921730682904224	0.864735776371029	0.845804980454263	0.781924877655895	0.904874248100334	0.918595344361447	0.623690843283062	0.74855698309503	0.809374084048938	0.837481516836579	0.755419730136194	0.804042650596403	0.825571950875106	0.810703305434509	0.829905361076141	0.590875473941369	0.916098673237645	0.814083323745542	0.876687933853925	0.817455582433059	0.888783688187339	0.86650315209676	0.90745093293209	0.845836307417773	0.864808105418811	0.838278619003398	0.872313539373184	0.90998845876853	0.843855319434871	0.661370224109969	0.720553024779334	0.82564499503244	0.856053381996449	0.956228694513219	0.360303127351246	0.914061661532623	0.811055477136787	0.900652147494171	0.124057843626891	0.872416453604641	0.219605744350993	0.918905596478674
NT5E	0.854231535019422	0.883537915282554	0.619401571016652	0.414257760610564	0.843634682116542	0.799119424867399	0.602173747436878	0.579776762250383	0.855785247167827	0.753780064531586	0.84953654423217	0.887428739052327	0.840429043060841	0.760345733407777	0.782827325749625	0.863989353905116	0.696227438596461	0.673557354422923	0.895262031644109	0.786031385380007	0.91380433852456	0.566865696446548	0.736609190016346	0.890279972177332	0.550898097700759	0.820934941950952	0.792409928366993	0.75007405290344	0.863058888689213	0.688195430805784	0.720445176969284	0.547556538363967	0.454351065651263	0.739628855456711	0.824745572597251	0.77101270498465	0.761006138472993	0.574153388083153	0.725900095779306	0.497739944436912	0.704081285253169	0.779903874020302	0.666723263057857	0.669711824933857	0.711654471563499	0.747191581613151	0.601119549016608	0.778228677057069	0.585964174056505	0.717323339018935	0.891400397545911	0.775904533093703	0.768817418595237	0.874625036292058	0.583952442055163	0.735982565478699	0.723455729401601	0.802796449826831	0.728737454296508	0.839875285869665	0.755692938725127	0.775074878579628	0.598063432250113	0.785050811280654	0.766990868578643	0.609372694171355	0.771383634183918	0.786609359535042	0.776953246928854	0.775751781176835	0.786803116273836	0.490807699820084	0.835365374484327	0.856802679691492	0.822762824265309	0.791417664493056	0.813664795187997	0.830406073798874	0.820714495885837	0.725716516644263	0.833604422393757	0.657589165322876	0.808067655386497	0.863722025912868	0.660438140551946	0.601726582932419	0.776102619301745	0.553893870246973	0.280960859371933	0.547015091532196	0.573377597714279	0.624449121848281	0.493134392751721	0.781066942386267	1	0.598419446186551	0.724990517181106	0.549680469520903	0.341070260343189	0.840056392618181	0.352992883248476	0.827988344996957	0.686155320158535	0.815788840114922	0.721849219463326	0.312972658209582	0.814055294394627	0.469505472534652	0.855816018403693	0.774355879443608	0.775855859643865	0.896121738003622	0.847474255128957	0.751995441894607	0.733599472504132	0.853666302093579	0.665171235364013	0.683766608126559	0.804962282895264	0.716113089720939	0.805398738670581	0.798299393459362	0.536604478061524	0.778758514053879	0.792582182830506	0.616687897407873	0.645675594186698	0.808250247366943	0.766915765756808	0.606170777272314	0.793392732829894	0.890751169339393	0.794970531544008	0.57795149747035	0.795723785116187	0.692873721208895	0.810939388313113	0.804918244632786	0.847031375428379	0.771243996215375	0.823216618440823	0.797130391943667	0.705914086358941	0.755563664603464	0.385467029116939	0.723036746523022	0.747183918086807	0.790921237209191	0.35638531392807	0.666048748031939	0.832244297444635	0.707108744487086	0.0506561773119162	0.854548104867778	0.113938727678714	0.790958019074393
DCBLD2	0.70098939051769	0.580295382229478	0.916020144232048	0.431404754185316	0.71863998258808	0.743972799238166	0.901080743299956	0.319752279294771	0.522441399104983	0.856543505454407	0.664157980526216	0.699115864545461	0.750326968699563	0.924421070987403	0.854554937113503	0.806705879329839	0.688857897108055	0.421717618341839	0.717127971301653	0.364043588223829	0.513499198042946	0.92914014154681	0.814197125506469	0.765163952127479	0.894528478974186	0.344477278277937	0.782774222068758	0.719103562420471	0.701461790624048	0.627422247687705	0.877591479097954	0.843757747801931	0.940199095626219	0.318646480080074	0.586193800492105	0.762616664323598	0.351025593118099	0.952240956587939	0.798331537425897	0.170189183647154	0.428520381794459	0.53066801719612	0.907613440504267	0.927532869600131	0.419910597959479	0.77885984735131	0.873975706753282	0.849875084737683	0.885866596531297	0.731560117838939	0.715161655633473	0.872556992382689	0.856019225027635	0.450565919572473	0.903842626979249	0.797103452226463	0.912502109936184	0.657771687467016	0.930617431222268	0.367548419376739	0.888142130263623	0.835345243413268	0.896812937401792	0.724318999187227	0.63208727742961	0.798329204320404	0.551869506687358	0.762033237011911	0.885345861736021	0.734813428170264	0.609214353186838	0.834950019970731	0.648405522379227	0.449568021927498	0.80184208045996	0.843616773717806	0.326424136381456	0.587818718054228	0.616944372280032	0.384855655216903	0.734844910273059	0.645238238776302	0.709749284888187	0.766850026316062	0.328675152606361	0.83728675670077	0.465920937317673	0.740763222313126	0.804466278195548	0.397258002602807	0.895305883926072	0.960450527774611	0.868335117719933	0.872095347633993	0.598419446186551	1	0.89694082920748	0.919095328873192	0.871410223253727	0.857495506736008	0.851512938016325	0.836141283714361	0.51287848096387	0.609237395228967	0.861157495205267	0.842888089073251	0.834059917862215	0.854630172713698	0.457165477275664	0.342970967744077	0.509035467319158	0.771650564001983	0.673137912599569	0.782887917398177	0.910518538177245	0.746915941549367	0.888984993492523	0.725058064815969	0.833361497306048	0.882320724053943	0.513452945724394	0.652782820769301	0.855934272321495	0.781914810845638	0.663043465803393	0.819866718967763	0.823800016949797	0.68824733998557	0.805363900307011	0.5528540612405	0.849074993511071	0.672796716915021	0.79885106927715	0.840051895947895	0.811962446450855	0.886253243835275	0.829457988511585	0.721925882423817	0.763243671671292	0.740579611608083	0.720834075265501	0.821919446345171	0.85509547787059	0.526407758672114	0.814688265852378	0.782135557989196	0.848264899909313	0.918646972141052	0.29100589083659	0.896058141490745	0.639189151953041	0.928272402001428	0.140919873681487	0.695194360164947	0.224594942861421	0.83199409605537
