""	C3AR1	ITGAX	TREM2	CD4	ABCA1	SORL1	VSIR	CD93	CD33	CCR1	MERTK	ITGB2	CXCR4	SORT1	TNFRSF1B	PTPRC	LRP1	HAVCR2	AXL	TNFRSF1A	PTGER4	TLR4	PILRA	PLXDC2	ITGAM	C5AR1	LAIR1	HLA.DPB1	ITGAV	STAB1	ADRB2	SIGIRR	SDC2	SDC3	ITGB1	LILRB1	NRP2	TLR1	CD81	CD63	CD9	ALOX5	FPR1	P2RY12	NRP1	ITGB5	GPNMB	TSPAN14	TLR6	TLR7	TFRC	SLC1A5	MRC2	RIPK1	IL18BP	TLR2	SIRPA	ENG	ADORA3	LPP	TMIGD3	CD74	ST14	SCARB1	INSR	CD46	PLAUR	ADCY7	FPR3	UNC5B	RHBDF2	CSF3R	CD47	HLA.DPA1	IL6R	CSF2RA	GPR84	C1QBP	CD163	TRPM2	SEMA4C	APLP2	ADGRE2	CD82	TNFRSF12A	NOTCH4	SCARF1	ITGA9	TNFRSF21	RACK1	CD69	TNFRSF14	CANX	PLXDC1	RXRA	PTPRJ	IGF2R	TRADD	NOTCH1	LAMP1	PECAM1	PLXNB2	STX3	CD40	TNFRSF13C	FGFR1	TREM1	KCNQ1	ITGAL	TNFRSF10D	JMJD6	STX4	NCSTN	RAMP1	SPN	LRP10	MCFD2	ATP5F1B	KCNQ3	ADGRE5	SIGLEC10	SMAP1	RPSA	SLC16A1	CCRL2	PTPRA	ERAP1	CADM1	THY1	BMPR2	NCL	PTPRZ1
IGF2R	0.554195052986566	0.775363030235924	0.6621837625289	0.601381772353963	0.73343025883051	0.469653224572404	0.425091035713796	0.41415549918391	0.519260889703694	0.455957399240628	0.563988191127706	0.704164717854072	0.618017220412901	0.553372717980276	0.483549569329227	0.723033275910266	0.759550009899928	0.674272619155764	0.595523908224505	0.485037582830746	0.746154057786451	0.703224957903711	0.673920175380134	0.662141499588048	0.46322491254317	0.52727599945248	0.666404560810209	0.699669561347918	0.686769883973613	0.293654919333467	0.609070643966027	0.480287371908828	0.569723750901766	0.762871789327753	0.808899196302347	0.644040652369456	0.590699142642606	0.657810304316456	0.757448303414456	0.811463888263173	0.848018234533386	0.62405428172502	0.431630722972437	0.46931310286142	0.327253357290278	0.605670874045174	0.839547197869783	0.727841057110271	0.516458122822219	0.451442363002525	0.82357188463075	0.577456438237971	0.630509508460071	0.760299877216001	0.672744667196292	0.572625502035926	0.719437151858519	0.620347695774499	0.422016499076095	0.856334874313735	0.415632270817056	0.741857480238818	0.553949972245787	0.791102192039501	0.825170445229421	0.895231543852238	0.610954698986105	0.335920696591247	0.77590297349684	0.530758699273983	0.426640032744431	0.624238346265661	0.811213089026879	0.667847320619573	0.659790393026002	0.435450192083114	0.442500344170215	0.728322384496467	0.835260244178277	0.444885208439686	0.614517568354073	0.829921106577347	0.709994810579749	0.646506519299931	0.465143292255586	0.59223444348068	0.444275550742471	0.244519137665728	0.689060128285686	0.740271570664733	0.609261007870798	0.795378175305528	0.811348189461133	0.388296424457475	0.644086493675522	0.551369240765513	1	0.736560818598039	0.570647107743261	0.727801491402236	0.658473631466166	0.724654980712094	0.524501036022905	0.523359925759734	0.411064003744298	0.8026334095067	0.367336641592319	0.354481637276038	0.348694917002411	0.410839875198395	0.566577267724312	0.743842444288155	0.757786659457369	0.678489208449646	0.831202248851207	0.566731925859215	0.700117172715652	0.763361742065527	0.59978486571179	0.55486114713827	0.595416634059633	0.862580458236669	0.742822762070538	0.602401583879069	0.642044331761597	0.63450374953308	0.766049673745206	0.612609478403988	0.396473426021725	0.70705893008379	0.798934581574904	0.432407802937965
TRADD	0.676957668753429	0.747266204895676	0.860758093534951	0.788183258893214	0.724914369424592	0.719713835888901	0.650929168279753	0.640047858044012	0.793565626998636	0.546531363321738	0.610046777509206	0.87528702806141	0.602803577350979	0.63129854647143	0.593902865404642	0.814205252243919	0.859258535712782	0.763559685701227	0.780678646146387	0.717501217326661	0.702151302983316	0.704484565050195	0.806484847544911	0.799732591915446	0.651429541527545	0.553579429724024	0.783868396698803	0.670377254884863	0.773683592647413	0.600882010420901	0.622583601323299	0.659593510079855	0.68453925497368	0.740540393619615	0.875779881194126	0.801166343012253	0.593539974337274	0.733526286154068	0.886700748369359	0.890550804400398	0.866266398125422	0.642131573301279	0.602268904182762	0.584062015671901	0.575962059754329	0.786146349366379	0.726586172607629	0.786554674173354	0.582942063266644	0.597891027616914	0.687910356176357	0.663702603539614	0.786351345754428	0.725960237267413	0.782701049879105	0.645080322605158	0.848239746644483	0.717206663704136	0.69661584363108	0.858235600902927	0.662102786798242	0.755530120049071	0.636246722053507	0.81294829352885	0.741927110365188	0.827059903578717	0.551680978665918	0.587675184210428	0.79815185251487	0.714786610715174	0.585910577951752	0.672012839315291	0.763635854496569	0.68925620994762	0.673164168964003	0.613320747035395	0.464718633876011	0.856092034181019	0.682838214331935	0.494486187520174	0.423635669877696	0.834222313714216	0.748999403906409	0.807804499481453	0.500731167008597	0.721887995415915	0.556542353415635	0.546156124038866	0.668880065958703	0.860475891890052	0.492936986617052	0.809026059255563	0.873852221732108	0.605408629554922	0.751858690729654	0.711929761789472	0.736560818598039	1	0.47888028298276	0.870929172235128	0.748783947914719	0.814806722599923	0.671201193022189	0.599330571127751	0.679895100148146	0.773141917021367	0.37428127125578	0.55712618899887	0.681683316405259	0.363143491025402	0.622848177486349	0.669257302422566	0.845199989840778	0.736531555847376	0.809553832481614	0.732613193975317	0.848659961550973	0.876456302111406	0.740439472180274	0.637098298092538	0.80129361851315	0.797631521066822	0.840195449101711	0.549853052219467	0.583906356766701	0.655646884166428	0.675378938541002	0.502990028943516	0.310913233501113	0.744651312961059	0.734896714258711	0.32197063003465
NOTCH1	0.279075956485775	0.396156996952713	0.27882468059772	0.249161865579093	0.394634500968983	0.240961713183812	0.173895631990948	0.215741890778859	0.155831182924898	0.171435761415814	0.300773611023563	0.291708284893553	0.314587647097319	0.353877163629799	0.303493292509501	0.289685645002755	0.647123408078169	0.319201430078724	0.260748500794453	0.166425961897102	0.386296212547861	0.277407358861663	0.283530824247922	0.333200929766736	0.272418979431227	0.344942079384752	0.266870901731651	0.198954215546311	0.720279790584079	0.213154271440262	0.298961335678541	0.179464703512208	0.326335820914946	0.745322806116456	0.474757223009204	0.266518491353322	0.387872428191383	0.325600102872082	0.419795181115409	0.379934918440728	0.378955486610805	0.34165786456248	0.259624391951458	0.268352242194161	0.100629651511911	0.26047810489007	0.238067015656754	0.371038036921129	0.329691800215537	0.217441857706287	0.487536921208355	0.270387510710711	0.268942592717533	0.42012117348169	0.255299399804442	0.32276297155194	0.381206054288944	0.338343437721084	0.181465628656227	0.450143599191535	0.223205556864131	0.2512800202497	0.23149152779572	0.667187483590398	0.758245469062147	0.716172646702678	0.363509437313506	0.192935497515499	0.258088565675584	0.355228252519636	0.266674676421663	0.318028949324826	0.79872556608678	0.181553966173667	0.391607694602519	0.293296014102322	0.284212371269601	0.6989109132686	0.290561682775226	0.274245894118925	0.515953705158397	0.624097346598684	0.36447171296835	0.307283310148916	0.343886613599653	0.420730106356684	0.238658784858689	0.0848467485629857	0.92211882596547	0.475556924025426	0.337212959125642	0.350335149913078	0.669633066325662	0.182595089022554	0.362563821171842	0.388700470639949	0.570647107743261	0.47888028298276	1	0.431945586550737	0.227361808823063	0.468619415015758	0.296083571444569	0.320450935441731	0.163732011369529	0.650919141568998	0.282593758353837	0.166376660993966	0.145447338227681	0.27246310213892	0.495623109889012	0.499791797064723	0.519171639665054	0.847554270104377	0.367667460926546	0.227035952541437	0.590568470778413	0.693909053975127	0.545814434962912	0.332741432987483	0.269001546637963	0.735691097395918	0.680425206638959	0.724043831009619	0.349710435686092	0.892005716029408	0.549306959893301	0.909890960204937	0.90895844473551	0.837481721376573	0.819901745492411	0.931056507729927
LAMP1	0.835184977810389	0.823611348162644	0.936458949300331	0.899519489820003	0.858401869259427	0.83275837865004	0.845784296975913	0.815794389698275	0.876674010545525	0.67673457511496	0.784615790953579	0.959474324833801	0.777870155297093	0.754496342672432	0.764147798891878	0.918713454965843	0.932044440966654	0.913488261263204	0.919183498447632	0.883605113619028	0.836258651841205	0.813295789925223	0.924129210410932	0.913273220722244	0.790196255484749	0.712313938308218	0.907369408408588	0.742898753251579	0.855585795707601	0.78030787249573	0.742610656776351	0.811422542545525	0.823394032913942	0.807443237596299	0.934075724703192	0.944350396485072	0.756421280796406	0.86527948670574	0.964860284990597	0.951095015989807	0.880073270834942	0.756161850612401	0.768512866270077	0.79916637268524	0.612992873977727	0.920953794990125	0.690611243038205	0.923105770461622	0.78309942874899	0.798153604748816	0.743573736234643	0.806233751615426	0.878615522345432	0.886780427011288	0.897537193940967	0.82198446836763	0.9530130545976	0.894184624863474	0.864961648745727	0.905304493521801	0.825920458490689	0.856037837883487	0.784286425903624	0.890908449051896	0.752835570350268	0.842975800227303	0.681129305774333	0.777081055875	0.913095026062054	0.840312728720901	0.742118125222882	0.790862317432584	0.802675378783341	0.76962612934014	0.816326162584113	0.790679559125579	0.648237385495761	0.889824144813698	0.711209765120665	0.670592020139945	0.504906212015628	0.920061334405305	0.864733172243534	0.851351308874089	0.643876301903253	0.839326016989585	0.715140423379758	0.610927913527847	0.68619860595246	0.9517260718569	0.630519678645248	0.884559612722972	0.915823552800408	0.744108951283929	0.868062042276327	0.838403791576081	0.727801491402236	0.870929172235128	0.431945586550737	1	0.880331680604846	0.859054572908959	0.760008114371755	0.768148781395106	0.760096557075243	0.829895474434416	0.484644217977666	0.745515486110088	0.793264737291325	0.44687052016041	0.767242316362255	0.761509598888689	0.928824478189159	0.69741308354031	0.832028524760243	0.91823536836156	0.913993598782037	0.916304861920652	0.79090170270287	0.801684212593863	0.922136410724473	0.81037613731411	0.884471213602222	0.634772922218453	0.713568150463464	0.647315349078348	0.694801370515309	0.411403317322375	0.203721881120864	0.785036532578747	0.776735474173885	0.218928723529621
PECAM1	0.741270004976616	0.703616651367025	0.854791169498066	0.836720988086858	0.757245450447312	0.736200001547653	0.803103121416918	0.739483278438608	0.801927630658491	0.666853234128626	0.723417837987377	0.922822389813564	0.715072610123247	0.64603939098437	0.679887442795822	0.894633455601525	0.794228401386523	0.819256147386864	0.825170888513444	0.843440124385999	0.776035284357506	0.820756638438917	0.868197001830433	0.818076634806544	0.716748455129474	0.583044839801222	0.921425005315549	0.85403164872611	0.658248525571014	0.678956972347239	0.714113054139004	0.822911256545123	0.681332558965348	0.725237364486422	0.840187896977675	0.889633803577741	0.650123259886243	0.811456082618812	0.909196290099817	0.888005549487957	0.828973511875179	0.727539420647037	0.669700426398445	0.700472078037575	0.593957350288228	0.866733518720371	0.733151276433168	0.836421316546774	0.76290392191385	0.680110329498939	0.592494655868847	0.720277284082421	0.776826446951439	0.799056572323863	0.922157952864436	0.733117054173168	0.890323668834094	0.788180983513346	0.839942243961728	0.82292096032568	0.768799544216757	0.914610960287525	0.847828624376534	0.761069441017047	0.692654291099462	0.719183959034949	0.559738860852706	0.742099742759943	0.904585297155474	0.64288485278719	0.653731892166595	0.741155533219174	0.671452331244916	0.868210126525967	0.680925394710146	0.701040598846567	0.560654591034329	0.768469733335975	0.791861167905642	0.559246523214621	0.395458504585483	0.761147333216414	0.747777408915676	0.870350947929972	0.455430164206935	0.727830987990205	0.648350659824093	0.5260719918136	0.477814692125025	0.896567027740815	0.48930569988231	0.885139220489242	0.805979289765343	0.731360198132715	0.775865371734622	0.676320021778543	0.658473631466166	0.748783947914719	0.227361808823063	0.880331680604846	1	0.718629021403113	0.7312724121353	0.693006939015063	0.76007440859329	0.631356901037713	0.346150997342205	0.730129196209871	0.706009379298679	0.332563601318571	0.584302334154039	0.640342741412389	0.843818309052614	0.479982985575029	0.767814238363139	0.862194494593555	0.80425420590342	0.795935082164608	0.672593009823783	0.706033977372751	0.833160856149278	0.727850758874128	0.79433831079165	0.517435577613198	0.583906015073408	0.514168220438951	0.542333185056591	0.255599038153066	0.0395543071195354	0.64047518576302	0.622638210295388	0.042468907523943
PLXNB2	0.756270414192338	0.867241068527278	0.852860247575534	0.868766361298279	0.861600013258597	0.812805841979351	0.775794037024904	0.79133315958199	0.808204822290055	0.638736364066326	0.786161685035885	0.827651228443057	0.709411323523025	0.773422416379805	0.7458168251465	0.853140829940073	0.839007106650512	0.88467375644131	0.869787305455361	0.813647188374145	0.794040497886414	0.817495956133979	0.819960115929547	0.883134039816605	0.705893285305936	0.708182578351872	0.851115579799831	0.610623786398163	0.858758287023685	0.743824796302805	0.750634663267656	0.643896354444556	0.767855448344993	0.737831566702424	0.902307039200923	0.826255315262558	0.73655819044163	0.877028139758946	0.858806433036749	0.811208240067312	0.783231523660985	0.718132816287267	0.752668806415779	0.774644190286351	0.69812898949979	0.826368422290209	0.564462386137967	0.807278273647493	0.757086631410171	0.729499423923848	0.810778986310654	0.740574942006697	0.86449639739247	0.805201020571657	0.760730730328577	0.816327358417558	0.90428000059712	0.845957611237099	0.779426069217147	0.887961077843202	0.681312559338297	0.75474499630257	0.646739450108855	0.828572068842964	0.731238734354327	0.828849704563688	0.71366089567898	0.729193410160519	0.815136670641287	0.780782721982221	0.723213452624233	0.803913912802766	0.810125978479773	0.65738500681849	0.808522091398539	0.752427105145038	0.597710726564637	0.766329819146382	0.646606047734087	0.646278707263487	0.647806407959405	0.898270660157115	0.911775428355929	0.766003351790236	0.673357264150183	0.829227844036672	0.695356589649309	0.655705413642743	0.681978686098582	0.814591403905608	0.657065395741951	0.831678671213691	0.87559679604096	0.610303957827706	0.851406660785919	0.850615321766759	0.724654980712094	0.814806722599923	0.468619415015758	0.859054572908959	0.718629021403113	1	0.73219070784981	0.656510462999064	0.703231921041495	0.80450647029855	0.546827583420084	0.596897504398025	0.637355032113874	0.635437830123768	0.717764587806166	0.812666821907601	0.834184189185356	0.728147559366276	0.779732294660188	0.806398011306681	0.825378987331614	0.819175762442185	0.879445498689621	0.700549173116201	0.872591823580915	0.73577381676819	0.767933617931338	0.595605749319189	0.731297617837757	0.62344744200382	0.844219591687303	0.417871580165213	0.207015812811901	0.754082680871165	0.792457329893147	0.250262884335265
STX3	0.778075802084419	0.782138257385839	0.736226512890321	0.837412504681543	0.832024267114684	0.900691777502133	0.824608744703672	0.812605375833673	0.676468939957597	0.7314975441176	0.886282021112945	0.747247932516662	0.8014994790309	0.876230210950504	0.80954345656902	0.809724536270673	0.75824061886248	0.789545542862242	0.831337116475015	0.76645957517285	0.809493894107494	0.761125286395325	0.804200776963259	0.850001025821399	0.747885486300278	0.783169109385053	0.802462120867113	0.486509080145295	0.704030329819387	0.753375042884207	0.83145341229261	0.670996031663238	0.759287338832158	0.641953265431465	0.714313991824947	0.790738990276572	0.860328578418183	0.826578743987158	0.757805798032153	0.668261946448769	0.56241932684095	0.688606309221774	0.77701749428808	0.774538128343576	0.50322673931317	0.768591090002966	0.409994381495624	0.829464485084765	0.814412520703295	0.681456311360965	0.668344373522697	0.749975566041396	0.761200283532483	0.797082412640745	0.711214265280123	0.85607333291313	0.797093283627549	0.798457906824317	0.795119353103853	0.745442298700103	0.770754765818766	0.649298565964493	0.774773390865985	0.643424198711958	0.634918486582387	0.628622471351641	0.761555679742833	0.709200160144035	0.737272790729432	0.690856514690661	0.812641058752507	0.83238217370732	0.584353501423145	0.533723114246536	0.749229530963661	0.815279110413215	0.751551422255187	0.619490973383501	0.490349264542915	0.828651500617243	0.564427227850828	0.792518629428956	0.755301285016288	0.67191408270711	0.641768392118027	0.685978204175649	0.786066771931305	0.695263146018156	0.504059244801023	0.699486554283736	0.664510896292384	0.788596749757714	0.739327803312707	0.560606846741951	0.841860632901503	0.806127833708694	0.524501036022905	0.671201193022189	0.296083571444569	0.760008114371755	0.7312724121353	0.73219070784981	1	0.73181857945818	0.853785691065748	0.639725472659594	0.684096985644858	0.686667882316451	0.766948099144151	0.580525377182241	0.764502796698297	0.687511023148406	0.671721673400164	0.510942051912924	0.546297923843213	0.751972534840522	0.651905062571338	0.69817454181942	0.650862754282299	0.741956164476922	0.867078166505126	0.549422490123361	0.606242681311857	0.435226323192389	0.74818011764483	0.490802666064252	0.563067644740276	0.160822764838359	0.0158518148082546	0.585509159903916	0.679000102276578	0.0471199586523667
CD40	0.848321365898345	0.722082234693387	0.780068344459152	0.754226636534785	0.806533823488678	0.776659984343295	0.748156403434628	0.793447039182672	0.67254639438664	0.633333582528223	0.805467549154786	0.745248998736864	0.806728406206847	0.724269480626717	0.823288568065667	0.744363824680458	0.706805976675466	0.804422032858	0.790930705670908	0.686565580007019	0.821350889459908	0.634371563948102	0.844305667475424	0.851489208890745	0.777277810342804	0.855401030529283	0.729679886422363	0.463260222081774	0.728158254581759	0.722932547981898	0.73583175793394	0.773235823359783	0.861861086219671	0.586818401174141	0.711088354154861	0.803831575809462	0.856188500395121	0.715936061611067	0.752860531835231	0.699874075258402	0.615041698924476	0.767170045892871	0.778724123768169	0.891008311145516	0.319507415465395	0.775301193402438	0.364197214721708	0.841041674744537	0.778225933782683	0.697084294223891	0.721511349275841	0.765692691698521	0.724828767182738	0.777333839767251	0.703795687932459	0.852859253582793	0.769854379058191	0.838199915455012	0.719282392315087	0.620104253798587	0.888585794298527	0.614930098682257	0.640533069877848	0.684509567670046	0.532296332165967	0.575536935470654	0.83501684229712	0.747335018981048	0.68808411797058	0.762464627458328	0.798264340988416	0.763980377100407	0.602108850275793	0.476754015082149	0.837873040346941	0.824524187113318	0.917537162311827	0.621065534381682	0.445993049444992	0.709257688198936	0.470766695935665	0.765031814239752	0.751874279351074	0.593643159287149	0.791672032630186	0.697725302601082	0.810513783192244	0.430845241094087	0.557178141410201	0.719367900610614	0.806089210780693	0.756058754993087	0.700669031725729	0.567228144773467	0.802519605294699	0.815491739342189	0.523359925759734	0.599330571127751	0.320450935441731	0.768148781395106	0.693006939015063	0.656510462999064	0.73181857945818	1	0.62589716411523	0.735299195330651	0.69776290091992	0.715462261494426	0.613039247488334	0.472099808763811	0.777877364993307	0.755989653742976	0.6305665201188	0.52020325835023	0.463924980076673	0.789766275168073	0.7333960369198	0.696066505725142	0.640015526443703	0.899671329603408	0.81488122125298	0.574661257817854	0.616848466442423	0.554283608561777	0.806251447423572	0.450214083268706	0.504429152280316	0.144467667579811	0.00988908818066812	0.584705733305284	0.710838637832172	0.0381722546836217
TNFRSF13C	0.732434713210417	0.648113765941225	0.73749987981736	0.861829703452391	0.70055353570046	0.876480059198634	0.870704526794134	0.812969286696963	0.779640020271559	0.721462081503132	0.801927936670976	0.77437544990786	0.709489827368771	0.776405467614464	0.717873903749301	0.797207973982431	0.731798156947021	0.729730966035976	0.867505400154115	0.80636445931178	0.638803720418484	0.725636847162936	0.803938624228868	0.784834865874761	0.711412264368546	0.629372764413269	0.817527725068835	0.600290136700627	0.59175863720012	0.779845131393648	0.725639934559487	0.740966184534131	0.680430042952196	0.558864408252321	0.71307483704766	0.797130476446736	0.669820256051813	0.730342252153375	0.773685259074951	0.681440625878778	0.573859101926477	0.647313816285075	0.727132530554668	0.701560804712268	0.620317021463566	0.77657617859084	0.440793137982179	0.754710817604291	0.679048309737007	0.666666788291517	0.503326016101963	0.757416742953227	0.709450626514369	0.701326642726222	0.759314852085293	0.736637784931509	0.786425496113266	0.754055868088399	0.826498756100298	0.729123024395291	0.762026790196271	0.722363806032498	0.810459418090331	0.55945191726421	0.545199547374221	0.555906565738483	0.586198655026041	0.727526794504781	0.735218765038162	0.664411063694729	0.729160910431466	0.70803386719416	0.51617037037245	0.659303930652212	0.650559204559862	0.733564349456487	0.627404208265045	0.605162139490763	0.520625534329571	0.642894128723676	0.424237592245631	0.703340998964112	0.717358536253305	0.713090200516924	0.468716628026105	0.65779975948954	0.749659416478578	0.723024909832989	0.391513804207739	0.752011275919651	0.494944838034688	0.75462784138769	0.709304435068778	0.638572872223063	0.798184899776456	0.757116547469915	0.411064003744298	0.679895100148146	0.163732011369529	0.760096557075243	0.76007440859329	0.703231921041495	0.853785691065748	0.62589716411523	1	0.490677635480311	0.509348945802035	0.734658297424382	0.803845638749949	0.436414718512197	0.638517426818994	0.5326251889602	0.66677941402246	0.404788075756861	0.520841269094978	0.779392210357078	0.664542523899089	0.681525573502464	0.616818208200396	0.640693504483413	0.851134160683457	0.508848683491769	0.640834156681597	0.314616211871433	0.603920276409922	0.458186349744474	0.44635292334991	0.0918850319733202	-0.0551365998823845	0.523006316068052	0.534945516450551	-0.0314110860709839
FGFR1	0.751098199148062	0.870138254773942	0.758898629909894	0.692576625521505	0.839274607282992	0.680460073069358	0.588888905107359	0.613131810134646	0.611579979850012	0.516405464520037	0.718364920679878	0.76017071891302	0.733313388526677	0.698642944250665	0.711559667549307	0.75895835019786	0.837768959948887	0.821699503185886	0.729805969061577	0.608980386036501	0.841238713377221	0.706775171339233	0.763216099659936	0.809432805526642	0.728706831644403	0.75930237449825	0.677051763187897	0.496104827157789	0.867292972832121	0.583213615088855	0.677824426295625	0.544896476582405	0.810414669400573	0.767667553235195	0.825163030436827	0.75127509376109	0.805289836215044	0.726803834333407	0.783829028089959	0.798572252492528	0.774128940297335	0.701049110280682	0.668911402643632	0.709267936592045	0.295646490385432	0.720285896851322	0.555680026775309	0.838927305023154	0.660396759331957	0.631043836144387	0.893209570612036	0.725601145136283	0.712364999606229	0.827456847433331	0.638446650988968	0.749731769221085	0.795523510872642	0.83400575176721	0.621950646195907	0.802037503125592	0.656043054984787	0.624704682092898	0.566447463424305	0.864145664832139	0.789489205179801	0.86810259468954	0.764692200501096	0.504338708614877	0.719570003895897	0.769136317469292	0.661058256113941	0.748259551307272	0.855746089228001	0.490427491171563	0.839250524718576	0.706466516652749	0.654272349779071	0.794802057381698	0.57858787241629	0.673944535797871	0.589188267640582	0.908103275377322	0.798595407733823	0.595300004177559	0.743309852613763	0.732940826917238	0.643858394304146	0.330079658692917	0.809040124119724	0.769349508906209	0.745135136581911	0.785504002627827	0.83884281418915	0.418032373120294	0.733500503877172	0.764855835046084	0.8026334095067	0.773141917021367	0.650919141568998	0.829895474434416	0.631356901037713	0.80450647029855	0.639725472659594	0.735299195330651	0.490677635480311	1	0.587602296415661	0.58313319881941	0.541046110304245	0.543506539119796	0.793908347560789	0.844371696698805	0.786276039206543	0.822858477431626	0.746375814012741	0.667632834920195	0.809729712620676	0.830710478238081	0.702967681839274	0.790340415035324	0.752607830198455	0.815737668938223	0.769834468223036	0.77597279814989	0.773080137941673	0.687577395419598	0.774260316176232	0.553475553190255	0.391502173471786	0.791185828525095	0.895553764115088	0.429395516756212
TREM1	0.786974460809626	0.744918100437724	0.518806686978699	0.560768001730883	0.769745562159445	0.70699296342171	0.647583454939982	0.633261024657966	0.40308958235136	0.693920078555243	0.829897021590972	0.460361543543473	0.8497283558285	0.843642203688075	0.857148078429944	0.590321256010669	0.425061971710616	0.64698682892598	0.614511753016453	0.479202876597895	0.749006846899101	0.535600649885783	0.579864102617597	0.715633903033735	0.67273847017107	0.91956310690266	0.490479943465175	0.123861481183929	0.545653827419784	0.588362784759964	0.72864676348682	0.453260355670855	0.766448565080908	0.360595844523445	0.445603033914307	0.548575993339516	0.857459656533659	0.631308477800466	0.456976362606252	0.379372720963315	0.342993388809848	0.693269433493725	0.818933318605007	0.740049458618563	0.104291984281566	0.4676919355027	0.0552346769146247	0.705361684663863	0.67368823687665	0.606515147722699	0.751934657897225	0.748001423063574	0.515250654802074	0.690532841456336	0.387963704964471	0.817932468209435	0.540506925025765	0.681896951565016	0.554706559206526	0.430084312379873	0.679002187995816	0.32102759564341	0.520097452652518	0.379492503714207	0.436361164062448	0.398809595541093	0.897566117975845	0.524975486834337	0.438264746004234	0.659264762934648	0.834267273684248	0.794470508474241	0.414853668076755	0.140044062716754	0.817518151205028	0.828392598034501	0.860013996247428	0.313542799043096	0.199318555678307	0.812554583053208	0.578305015891283	0.632383079505335	0.639432200104649	0.233456940966017	0.853133667204726	0.427019605396814	0.775791991871257	0.335089585603759	0.398962823906573	0.372532825604993	0.875510902304636	0.572330672199897	0.452346143147428	0.216222348681843	0.637458459251831	0.731490809607784	0.367336641592319	0.37428127125578	0.282593758353837	0.484644217977666	0.346150997342205	0.546827583420084	0.684096985644858	0.69776290091992	0.509348945802035	0.587602296415661	1	0.553438867116268	0.391162289119496	0.764253550815923	0.853146473607832	0.773724722606969	0.348778132260257	0.410775417684656	0.217516749183939	0.46642271429601	0.410163873462787	0.434874504367191	0.466243287171673	0.635869740114648	0.652710655385311	0.304633903615742	0.276621611628219	0.527381899267722	0.879193317095035	0.324597675971802	0.496112135659115	-0.0381285919151993	-0.0956472530867974	0.367127387895817	0.615702244673045	-0.0425822235371864
KCNQ1	0.819708577826434	0.624959139030744	0.732346600196063	0.728012212992989	0.677968608656343	0.762096615256585	0.864843703922898	0.739688179995849	0.745150639395537	0.780377537664444	0.771087531534487	0.758047481177424	0.777751666728779	0.723704342901718	0.792372084035019	0.749778317296469	0.667924053697766	0.756986463744732	0.787840149068716	0.758521457098714	0.666089839740786	0.656842078416533	0.766312228575208	0.784207959275177	0.794715188902061	0.701778981079114	0.703923526851684	0.481445813369567	0.584912130106247	0.789432357563777	0.632106410173013	0.765408290195347	0.762151131215292	0.570768269468089	0.609401142515119	0.842796262852902	0.716341479671067	0.660957319798564	0.712246341107661	0.681066519558616	0.564566698564471	0.655245903734812	0.802286379251641	0.73548968931996	0.358009067512265	0.776812623886387	0.307674968075399	0.783790423688054	0.67449831139702	0.790002318016818	0.532260918541069	0.84305518941651	0.610349114884604	0.71258386409612	0.726018536244304	0.712097864181704	0.743053495075147	0.778811388770884	0.868968170409572	0.634225564634221	0.847571463657026	0.62663554897434	0.726982943069916	0.610684600706395	0.488338354557563	0.481611893919601	0.594840452362576	0.686565210626895	0.649190554200421	0.726657260366984	0.775384888344798	0.724347943647995	0.49217357654103	0.518599289817466	0.719090021711501	0.824789194018122	0.667805782742713	0.594992722975825	0.414005620595524	0.714753345920696	0.272674808081349	0.656567741730332	0.643235675870955	0.60384422554235	0.541994988905588	0.57055275498179	0.752276967782751	0.44189465780486	0.39499196658823	0.71480158606853	0.523839347852314	0.719248923244699	0.635652629435913	0.630816472210018	0.7017201721925	0.704196928857217	0.354481637276038	0.55712618899887	0.166376660993966	0.745515486110088	0.730129196209871	0.596897504398025	0.686667882316451	0.715462261494426	0.734658297424382	0.58313319881941	0.553438867116268	1	0.755740415385667	0.418190406751517	0.716956100052339	0.558001091211414	0.642501990707782	0.441092826360282	0.464283300851709	0.786374922674675	0.710157345377025	0.65813976442324	0.506513286690255	0.683842043498789	0.81578682034377	0.456746566397165	0.592344410498065	0.490592484774877	0.634232079145066	0.438348547260187	0.427625792818951	0.0340675857657862	-0.0691205438637795	0.487409167308351	0.514564457579381	-0.0545209873689612
