""	CD74	ENG	SORL1	APLP2	PLXNB2	TSPAN15	NCL	LRP1	LAMP1	SDC3	ITGB2	PILRA	LRP10	ITGA4	TREM1	TLR2	ITGAM	SIRPA	ACTR2	RPSA	PLAUR	STAB1	TLR1	TLR7	ITGB1	CMKLR1	NRP1	CCRL2	NCSTN	ASGR1	AXL	CD93	VSIR	TLR4	CD33	LY96	CD81	ADCY7	NOTCH2	ITGB5	LILRB3	CD163	ITGAV	ITGA5	TGFBR2	MCFD2	CXCR4	TREM2	CSF2RA	CSF3R	NECTIN2	HAVCR2	KCNQ3	KCNN4	CD69	NRP2	LILRB2	GPNMB	THBD	ABCA1	MERTK	ADRB2	C5AR1	GPR84	AMFR	BMPR2	CD63	CD44	ADORA3	PTPRA	ITGA6	PTPRJ	CD46	MILR1	STX4	TSPAN14	PLD2	PECAM1	FPR3	IGF2R	ERAP1	PLXDC2	P2RY6	CD40	DIP2A	PILRB	CD47	CLEC2D	CADM1	LILRB1	IL6R	FPR1	UNC5B	CCR1	RXRA	RHBDF2	TMIGD3	TNFRSF1B	SCARB1	TNFRSF14	TSPAN17	TRADD	TFRC	TNFRSF1A	RACK1	SORT1	PTGER4	PTPRC	CD9	CD4	HLA.DPB1	SMAP1	JMJD6	CD68	ATP5F1B	TNFRSF12A	CD82	SLC16A1	CANX	C1QBP	C3AR1	ITGAX	SLC1A5	SIGIRR	ITGAL	MRC2	LPP
UNC5B	0.809827205834048	0.773335435309084	0.856734042176213	0.690362201016467	0.774141794008452	0.816569170453882	0.702884783165973	0.820310613373553	0.631404968230652	0.880597067720199	0.721399675049358	0.352738740876336	0.838919495715814	0.780260538975641	-0.0923202585390304	0.774972728996159	0.721279102515602	0.789775528411663	0.798664793354007	0.697042168897833	0.646833556472866	0.884792236242329	0.741894532713805	0.866870683654648	0.733234864875085	0.858370810801703	0.737753112834308	0.662683064023724	0.708065653223945	-0.0351349348596899	0.882793517072235	0.660749234998964	0.822325335502002	0.754631663267857	0.774018013675902	0.813529316039375	0.892741931967825	0.860626903811537	0.484904384751029	0.812241549629921	0.3338094399273	0.8424729085149	0.912685633736599	0.240800495972817	0.847740466266529	0.740557812181689	0.15853640548779	0.800397096945946	0.681620186370361	0.835828150778497	0.778777254363164	0.719638212028989	0.774096454584138	0.464894198873996	0.786385601758027	0.329799231945616	0.745378734773972	-0.169631526395718	0.66208499658387	0.0341520375990369	0.883144224441253	0.803820484947527	0.563418040627902	0.836187900570132	0.429785851806615	0.858361059225858	0.607162288551492	0.0274688895989468	0.883195929865083	0.80259920630491	0.86194908472919	0.770504092351144	0.699089130222588	0.864587510742731	0.814464611415783	0.786125397703317	0.775614061281372	0.835240112139194	0.682162946280016	0.285430349698595	0.702713311225721	0.902104470211913	0.64562578257913	0.648062075887891	0.645397678070669	0.838572337399688	0.709617945242336	0.670112666391564	0.618967160536135	0.911562622392213	0.382127338564225	0.741391207680729	1	0.731556459793933	0.35609822722567	0.897447587905512	0.697164691799241	0.641280661198891	0.762480720657278	0.200176714549777	0.849113843242849	0.747256692483223	0.728579351327324	0.851747501347767	0.747313891083573	0.728157680127132	0.770221577923963	0.817814997002955	0.190373739941638	0.884855420267851	0.749896837962384	0.57668060996084	0.688777422021932	0.626733990256843	0.623814722658439	0.434931926322785	0.513151070146776	0.659587104808311	0.688139368885049	0.658983973506881	0.731068613281949	0.117636704739647	0.711641467873844	0.579119489159633	0.841059503312934	0.829300441987952	0.869829708982741
CCR1	0.737667110494935	0.836666834427035	0.888825659677945	0.900922631033966	0.845275002746418	0.847923892815933	0.819116166517839	0.817868683362204	0.90675571152168	0.678109353434795	0.882594387980825	0.654676444848578	0.87741091122123	0.823492085919578	0.294797090424432	0.850894345256249	0.865351400666377	0.874128645705054	0.86539138244588	0.874873669005959	0.846518854789057	0.781348131109064	0.909194381003052	0.740261098413134	0.915166722199855	0.717796534512941	0.895714442178797	0.811442647638717	0.825286711818584	0.143845235640873	0.765310192617887	0.66701664550088	0.819093428314527	0.795021670717774	0.831271201416219	0.868404234588953	0.829326478198721	0.785870477949554	0.653910550593472	0.795627387355904	0.659141802631783	0.866847793582806	0.822294741262787	0.594500595501943	0.882503037543352	0.899347823606701	0.401664411542727	0.843082504165427	0.640333489987166	0.694340129747552	0.881328970482089	0.894879241133157	0.794474762266167	0.66197964100046	0.640358870563728	0.638746806621341	0.650811168021165	0.324370342433971	0.68113948425675	0.457172835292024	0.773332017805623	0.671548153046457	0.64897091330484	0.81802071929493	0.70052037515479	0.809602516109537	0.888851112176035	0.42475046268449	0.863591848723697	0.847389432036426	0.8153642549983	0.863660726164292	0.866094627350666	0.807567754613238	0.794667216431233	0.836044937418263	0.781959658172196	0.725522689343383	0.768447168702931	0.633436814824019	0.787106570280742	0.868760792147352	0.785962240472736	0.845380829467894	0.696273514351165	0.716264667341383	0.856416121081698	0.764795677184373	0.815721232423526	0.818533223388951	0.719005390488192	0.806646400746556	0.731556459793933	1	0.681579975501866	0.871329589395624	0.84206261162069	0.848093141214438	0.846946907765501	0.574854939091874	0.836608903157071	0.896274991705102	0.484247480548758	0.90944886536425	0.885749532067885	0.844614644132863	0.682391504705351	0.904175325547382	0.573945678158448	0.87727992507338	0.628832934047113	0.851841820431648	0.800235951869783	0.881911558341242	0.819864572590606	0.690555470723257	0.801318187686259	0.722012000509591	0.921003369140184	0.790371506389352	0.839867504150565	0.385666596175662	0.836709250158267	0.821199705990601	0.77663499037475	0.634791565025898	0.842861036676725
RXRA	0.26268953991077	0.51102459459447	0.553287826691457	0.61500028874533	0.661370636417323	0.502568390419195	0.565093166128122	0.615649596779211	0.613189850390884	0.274821350396343	0.556444534438219	0.495053680131488	0.573331780265506	0.571218540302131	0.545513481955648	0.558234207591075	0.688459200575794	0.66084147958565	0.565863797059127	0.703243616973275	0.689012076805386	0.443661147618576	0.560899830012464	0.366593759472226	0.623154026451873	0.336203825626105	0.672072727656227	0.570741012739485	0.507631766530342	0.358455146928787	0.326659167279671	0.551404407238905	0.382828610057839	0.560251589405368	0.4457816247628	0.457544875536932	0.478597963779161	0.449627153171513	0.566055817180273	0.591215426142653	0.650545638477989	0.482947614446565	0.454829298938296	0.638554044106212	0.581098341709803	0.645226998340011	0.349779115089556	0.405257496025907	0.300432328970246	0.436818996018555	0.570535176538428	0.535953834716774	0.504790218281801	0.555263194683031	0.354601849464341	0.706281164429328	0.372086047936525	0.513652446465389	0.49490863989498	0.624757754257949	0.421277567857993	0.320091544421665	0.563452871107365	0.459707534553164	0.674400170666824	0.519543465831161	0.623605859266347	0.683404758559456	0.433037767347784	0.589763883964578	0.458305900844082	0.610010072353376	0.539907960829552	0.347480586711738	0.497974672979029	0.550140245030847	0.452702858861491	0.35273625935694	0.505353309826688	0.706836902415119	0.476582403973708	0.537150464503126	0.513409241336963	0.523688246685332	0.541028227847112	0.428240988609735	0.572785703560609	0.601324443986598	0.594332974893657	0.420837977724913	0.765311976484726	0.383487983183325	0.35609822722567	0.681579975501866	1	0.522857020827238	0.595270223947022	0.692347500969902	0.566182018077764	0.622565580511099	0.549274893910437	0.581442214474902	0.308849447790166	0.548934323127424	0.693980294296106	0.645801657708361	0.431202550860093	0.5656839314097	0.542523269314906	0.533368667509642	0.203679996177389	0.724063795208999	0.538897467828841	0.648998141493927	0.545791687228769	0.626353340479147	0.648047195387114	0.483872175772902	0.700145732114246	0.545202242682965	0.404587368167768	0.580095347032259	0.530974184812503	0.731957786077831	0.503474695089773	0.313189361503257	0.552733666945562
RHBDF2	0.851131132266158	0.891989565621776	0.938096536081816	0.842690509305331	0.87616973321158	0.906076297212291	0.830658345585847	0.879796135914156	0.79171249032341	0.821191659384322	0.877108864590828	0.498505446689973	0.918198648330955	0.885806456116461	0.102809788783821	0.86685086479733	0.844588326283512	0.871869053930532	0.90296672071576	0.837788725360871	0.78649183168398	0.908082233981976	0.874477732086591	0.869322703953457	0.874602650862818	0.819053489414713	0.860197362077383	0.766985795922863	0.824369652396264	0.0611998051154325	0.885110409486001	0.738404428495441	0.901167120213141	0.786825075149811	0.888547631823121	0.89571059344393	0.912179655068604	0.888180750318579	0.572294312832399	0.81970820826996	0.47416184214259	0.919086550766467	0.918459032384979	0.439803725398495	0.916961714567318	0.840646690524195	0.273206549064091	0.893778446739791	0.709933921469873	0.825133390053612	0.89109740472239	0.855838326271484	0.813804266303235	0.656578999684466	0.765103782936769	0.435663040771257	0.761226082010011	0.0014408619615694	0.741562378663558	0.186923174628343	0.867378494786889	0.812869462510841	0.586242477441882	0.902596023677494	0.550930688590626	0.877242552715148	0.77642570885412	0.19550422558941	0.946414546369099	0.837033321835613	0.881237189587368	0.868950292090318	0.823588383115024	0.908899601357268	0.855327721878419	0.841013670286287	0.840093276190389	0.812106774395624	0.768867943051054	0.423240102152414	0.816593393981863	0.946420009041651	0.78653208168704	0.791207082721114	0.661180119332361	0.820202334364957	0.853652845042338	0.737840623375422	0.743542277769969	0.933348551937446	0.536082631303762	0.852556069841117	0.897447587905512	0.871329589395624	0.522857020827238	1	0.818769866363675	0.780991370277778	0.817160721547231	0.359381899740495	0.906747379102852	0.86425559475209	0.643787216537107	0.948110191509717	0.865613787323171	0.835714313403745	0.756295760378523	0.913957244531249	0.369563201367689	0.93748390177644	0.756065357315511	0.728835197475354	0.817100956933256	0.755140984159152	0.784131368731996	0.612861090118877	0.68217787849932	0.762146026848218	0.843855474513745	0.798256450824378	0.852288473071678	0.191002865960823	0.841875583153149	0.726038567614515	0.872048679871518	0.824260641156005	0.897869560135898
TMIGD3	0.623798518930968	0.916656746453965	0.835491280397296	0.933801477576188	0.817663616322911	0.902519432827372	0.859096289055832	0.800140277884909	0.869855029215458	0.623592812470042	0.913380521653571	0.475569449767736	0.808792920967655	0.851974620328757	0.456785239604734	0.766986254527047	0.836911405466221	0.882011955439713	0.881717166819912	0.877385493601733	0.885406510387101	0.805085805168136	0.85627481893442	0.638182504318197	0.906690404481766	0.595428337594954	0.909088459690149	0.788538705124959	0.875977713407065	0.260146856495555	0.688384854384015	0.772718827847294	0.704192661770491	0.585568909225943	0.82349504896141	0.756136942988586	0.827740533407345	0.681553108114824	0.472549454544947	0.780265072415835	0.556791717616522	0.861142896199567	0.794039917771448	0.665540855745609	0.801459245918638	0.856020251827393	0.266841231056423	0.866333154752503	0.438320429921916	0.59180576392695	0.879367865934517	0.902819515442726	0.69485583452971	0.821363358360661	0.531548962279321	0.5621197638276	0.548810423783756	0.285338581482898	0.683460551320796	0.337163020053949	0.670657071144445	0.571581372205947	0.506433617595473	0.857945432068372	0.564331606421185	0.756055926771088	0.914485228888135	0.333001418349642	0.82063224199781	0.783387813263592	0.725897346417615	0.838851219666915	0.829881263923696	0.733646562584097	0.765755983044074	0.728126874476373	0.736255977126618	0.562566376154184	0.673239070537177	0.545895412053589	0.778661961955996	0.798355565227222	0.87338388030175	0.817518861260416	0.45938963928106	0.574794273095416	0.869795342540403	0.695374041877312	0.740582797412747	0.773576944353268	0.610855810328522	0.834256773409362	0.697164691799241	0.84206261162069	0.595270223947022	0.818769866363675	1	0.742792240077012	0.778308752006657	0.422044316473168	0.812066976495153	0.813270738705955	0.383625152208023	0.863455518330459	0.835919226446542	0.753960434070491	0.54714221799024	0.870260039952088	0.593920496439736	0.860303397687064	0.481273606862757	0.794833165836764	0.745222827475957	0.824074282043744	0.879288226750796	0.846639491918561	0.858757838801968	0.786445919703301	0.922574461299229	0.845518556944432	0.827836851713716	0.332277526119077	0.832660509733447	0.775364587952298	0.751276661047402	0.640781530644485	0.827716409935324
TNFRSF1B	0.671087113063389	0.708165512780892	0.801128825977096	0.764770188429174	0.764215222604718	0.696836694215782	0.666804038582336	0.813832948075957	0.809754504228234	0.636073217950286	0.771369754737079	0.812247016774963	0.826156233830751	0.702087162720864	0.365976906513058	0.762339137166692	0.779052196995595	0.820788525933579	0.700886906075014	0.785280442072236	0.885098147886949	0.620383102330337	0.839441692269105	0.708397852440589	0.867743378314758	0.689191289468324	0.756544687806653	0.869415374627118	0.667819585575454	0.0658659323626558	0.726412047689424	0.524122115186738	0.725427133595794	0.832380646518853	0.664814604286347	0.815115379116545	0.747632745876234	0.68754305292715	0.732253521044791	0.731038546045804	0.830855371587521	0.721316717910549	0.721188055104441	0.520033603837218	0.860605775907695	0.811548208110858	0.595154961024627	0.707425431364447	0.709984037087542	0.758286374609084	0.797096156974913	0.824529695622947	0.806958774212937	0.531516647150696	0.711013338217545	0.75675929999975	0.54475866907692	0.492978359468848	0.609471997178104	0.668567513347645	0.744811756013259	0.662464301915671	0.871348538459223	0.717896106641161	0.766973812832401	0.80320448335591	0.763786020342963	0.517824404742048	0.718274269613914	0.76755255162787	0.648660396829981	0.80340384906626	0.799186376297925	0.659153105410632	0.833370670368418	0.855787232454909	0.797473914551475	0.711989109655268	0.658182702740134	0.698698880181282	0.626448103767513	0.830909566983513	0.597863468832898	0.804021562144439	0.712188678423729	0.664020788577234	0.690626481968526	0.773073219878003	0.85504430843418	0.716734089591353	0.786716212095096	0.645617203627712	0.641280661198891	0.848093141214438	0.692347500969902	0.780991370277778	0.742792240077012	1	0.710571795819127	0.751798314072426	0.724419195990668	0.835159881305101	0.628885697870799	0.807906197320754	0.863204990142496	0.860995642504185	0.774978973426253	0.836310953977885	0.714724452172293	0.778543230725132	0.601966367504129	0.890923895956869	0.831261972725721	0.861350085563585	0.622243975453541	0.662820919320493	0.738827691910401	0.587550874452309	0.820775191760819	0.584919768239936	0.737039284539821	0.639604748586525	0.679506760412797	0.821659945555195	0.742890482804311	0.584289604070994	0.767719330203934
SCARB1	0.717387370702109	0.788299812008949	0.838090482529474	0.793873595334884	0.791420726108445	0.818360239351822	0.786006297700725	0.779291682437931	0.812922908313508	0.694245721959774	0.794988595297393	0.536903419821947	0.836656536854965	0.800251579033086	0.181786412690685	0.779654420027386	0.808622650124617	0.850647806759862	0.826617033538181	0.828650256031903	0.735557693940466	0.790417801804299	0.806971320471464	0.733395443110447	0.811544200726297	0.70950493786341	0.836608694949245	0.720279247543775	0.767215081324763	0.161859916551615	0.758821632416983	0.663449273743642	0.760842099514647	0.72899192573662	0.756168129446959	0.816131199287564	0.813500268828871	0.799035187238039	0.566093949554549	0.792500585424806	0.543252065889526	0.827724220820483	0.843740095100522	0.509557793909856	0.840135851518065	0.858825143526322	0.338056625684706	0.786497406502045	0.604351967957522	0.689241415279873	0.803834677019056	0.79566020598672	0.750474573821231	0.57357620064302	0.635585244836369	0.573693476046973	0.671018616496176	0.190695810113689	0.659739267257548	0.310464441994665	0.755860289480795	0.620204055556626	0.550637551654504	0.784537770376199	0.61654681370509	0.789877946772452	0.785992112770914	0.356135171630589	0.826719309742931	0.853508125888471	0.830492684834982	0.86042081014069	0.814547425016236	0.768964379178878	0.744217033378625	0.781156994870906	0.702586339304686	0.745302814172143	0.722953422925602	0.515197697844922	0.753950905754059	0.833839826708679	0.741004752578446	0.762732193369317	0.695255775678862	0.736208763890965	0.79252250723041	0.721258089408522	0.729840588034876	0.809617988895788	0.633529684584911	0.72653920063246	0.762480720657278	0.846946907765501	0.566182018077764	0.817160721547231	0.778308752006657	0.710571795819127	1	0.462194534573102	0.798537423104744	0.820055397773148	0.493560050620513	0.845741883913364	0.841560862732837	0.787497824267533	0.668623836623664	0.847123393967801	0.423091869467922	0.842391040862826	0.651117346427474	0.737863720998272	0.708078299604474	0.811627964823067	0.754753403291687	0.56214533290417	0.727115759515983	0.684048707106508	0.837417695426981	0.750303053133925	0.753037488531603	0.288755141220899	0.780243725029738	0.734337577248849	0.764644512284988	0.615475808502942	0.818260629931695
TNFRSF14	0.301783633065793	0.289639595585413	0.420220497405101	0.448380752559557	0.422569746150055	0.307137866732271	0.2908588780864	0.472797890226954	0.60811116146956	0.24493549759584	0.419097215049424	0.858038865215322	0.473609392743575	0.308107536326172	0.377042445149289	0.397085248095762	0.457863725443845	0.484430036581864	0.316873013262992	0.51914211435009	0.636324522497061	0.164859639905909	0.545315436677415	0.347462319161339	0.567016182956159	0.332989905885081	0.435090919441423	0.638108417957698	0.325585194779827	0.0515360096043977	0.354551145951537	0.1443577323322	0.362708519719352	0.583582423305911	0.2628702159619	0.500291737397415	0.316070848881766	0.302368108648899	0.662110871884742	0.41396782466072	0.855329493205975	0.293007728020292	0.297140233382522	0.387399748712497	0.527019143644314	0.521548300613864	0.605381401353246	0.302658815782508	0.486808926481087	0.397145717581777	0.437466011368958	0.502838758921973	0.504832756709685	0.226562290901704	0.332639813712957	0.852581110552581	0.243427026671537	0.800536034752638	0.239705406316317	0.862070768486836	0.378107018541588	0.306441251513154	0.730143595836544	0.303167605617208	0.744874136608137	0.434577620258826	0.541953082119871	0.679639342740186	0.300018025763069	0.49274409874557	0.263537461225311	0.522412789723743	0.51443835660091	0.26503986722358	0.479361829777511	0.574637027693523	0.443507519127411	0.401988273595735	0.366745124046721	0.689580377530549	0.289934866876192	0.440797157046627	0.309930028833818	0.568123930078568	0.548870947128278	0.324401395237405	0.350669122056974	0.49582277104322	0.659638314052947	0.286015254045691	0.778674071497566	0.217662351643252	0.200176714549777	0.574854939091874	0.622565580511099	0.359381899740495	0.422044316473168	0.751798314072426	0.462194534573102	1	0.328953005951684	0.578735323385947	0.28498027501064	0.439149888232442	0.615814700041856	0.597860526148515	0.477426873430148	0.474683362757867	0.701179228978234	0.359098501005294	0.316771184948929	0.769220990992303	0.575732247604044	0.766769363928055	0.308651544429507	0.422168589801136	0.51475711316256	0.191003326619334	0.550218177978656	0.247922195834244	0.366736657955773	0.75903512098465	0.326231719210238	0.614414879090634	0.347571804210004	0.130919838874991	0.354781775435134
TSPAN17	0.762728657976543	0.862982438031782	0.899560573544676	0.842429077571513	0.873940841851361	0.870306378349877	0.871721655249215	0.836759815387644	0.764161687225635	0.758810296607026	0.858129410363505	0.401136869634128	0.881789954594044	0.901470332484835	0.210903650559136	0.834853087081735	0.831265172828187	0.868914549745814	0.915286719346553	0.870897921173589	0.765987901337853	0.876779340803367	0.814815412384116	0.785234461174144	0.847897350400912	0.743530850202088	0.858016105980027	0.726200093211742	0.818238196497325	0.212103031422872	0.80006563579903	0.770809119192157	0.827922213887961	0.747154189138936	0.878613676412268	0.816117587884178	0.866941653051498	0.840287688500371	0.592488717087595	0.806940456206584	0.459421404909996	0.884761693908853	0.869648246775751	0.522973555896936	0.857673176274631	0.850304181196332	0.288212800904396	0.845497206485326	0.609290056006646	0.757417692635091	0.888863255275935	0.818228552452687	0.756249515960559	0.69126303491464	0.72624494572075	0.439378847013097	0.763102855678254	0.0153885653860877	0.765512130678383	0.170661030116856	0.806152178754803	0.757566272775006	0.529474551679355	0.864308176741376	0.56897365770134	0.844391836111691	0.783746705331501	0.275047721349223	0.900303476482812	0.846277586128333	0.887038853211855	0.813398339549889	0.777374119187291	0.845327423253201	0.790849720767851	0.803561429366401	0.759865714815817	0.742883784587271	0.768969084873556	0.45584457404383	0.826530995502523	0.888100078165975	0.791970093712443	0.749821626295477	0.617899611908645	0.786615113667076	0.874729614062654	0.690704846633404	0.706180491097705	0.890399382158699	0.552240431153935	0.825472024404349	0.849113843242849	0.836608903157071	0.549274893910437	0.906747379102852	0.812066976495153	0.724419195990668	0.798537423104744	0.328953005951684	1	0.826017727178058	0.591121322238571	0.909542361409664	0.862425153281025	0.801582059320417	0.701818422472325	0.883515167977403	0.39786728876164	0.91133342288049	0.66698715264527	0.70512581610745	0.786940466647065	0.72493417037708	0.815172302984559	0.642728568079447	0.688023155493405	0.799475764077319	0.855616520385907	0.845851879357537	0.803530558198983	0.183943431048276	0.843141726052728	0.749392063497434	0.847002538160506	0.72126643638646	0.888783499156446
TRADD	0.834373267361205	0.843182536716983	0.892557151666515	0.869435092074592	0.808915652322784	0.853543847251186	0.813602675765314	0.795596211741169	0.889734924208177	0.714408607952944	0.892576841736784	0.693117423610044	0.89371421902414	0.836792217179949	0.244373108358532	0.845914363806591	0.843245770564363	0.866883330550393	0.863683426077068	0.865887982618638	0.842721412959826	0.757444263332733	0.924012420707831	0.792694430158387	0.920808976306001	0.770156706327196	0.820595992281695	0.854749040412639	0.817985712775217	0.132385448772499	0.830884607001834	0.618512234169917	0.884389141207344	0.779495293541506	0.85684014459418	0.917779227322346	0.8311051749961	0.812423984829471	0.669908281482986	0.748428944908124	0.668918054593197	0.86616441501834	0.83388671091962	0.497982274330472	0.901014699721074	0.853447880009696	0.500544898936475	0.874502692393826	0.75387000896737	0.757896280689442	0.908567280133397	0.906305772726482	0.792045850733583	0.63939908871989	0.702703390236908	0.582778084521915	0.709228933106591	0.261567431873431	0.690837877304806	0.395104858650836	0.805107994448716	0.728207861081222	0.66863722312674	0.847548922274535	0.661439169271898	0.829004950711225	0.864289423106554	0.396622785273633	0.879043866001965	0.845680969896216	0.800618947673685	0.854030458350032	0.890857911506426	0.849498508641304	0.849032763616278	0.868973021848465	0.812844025934742	0.795531586068917	0.794812784941445	0.536693978215646	0.792319241956242	0.89416110494768	0.804557011661824	0.880596652656724	0.681194261090974	0.746640699339715	0.850810031061587	0.757152702871798	0.814699287616998	0.8535846852722	0.683016362574548	0.834893881934864	0.747256692483223	0.896274991705102	0.581442214474902	0.86425559475209	0.813270738705955	0.835159881305101	0.820055397773148	0.578735323385947	0.826017727178058	1	0.549072405364689	0.923319089113303	0.898378828067699	0.849844483552965	0.743037012746534	0.940128899964574	0.589028498255109	0.870085458128718	0.756319001140554	0.833539056353204	0.842699725125024	0.876848450013011	0.817020765712678	0.654684264651683	0.775351989020622	0.703184440743778	0.888074164916568	0.787470985722946	0.885946671850155	0.32999822755626	0.839600921021595	0.811798214439013	0.797945247926909	0.685151009026632	0.839235161681334
TFRC	0.638143080570507	0.450255818106092	0.61067720396361	0.348915008360399	0.575943639465277	0.477545330308441	0.42177137958018	0.682825248221878	0.325702991936083	0.754944907273639	0.399811118795466	0.385703463046611	0.678714348686347	0.499721033986702	-0.0993572760024858	0.568746165436766	0.504916048445753	0.595580260731651	0.490409617192411	0.479303665380664	0.515880431658261	0.595792655365651	0.490062704286841	0.755204244597807	0.502633749742041	0.74157955785736	0.398829755068187	0.599115092763194	0.377049615304457	-0.0904997729617648	0.706894516557902	0.415991897701866	0.600365248760503	0.737312910535226	0.463206639572338	0.639250173683886	0.689217468232872	0.701006443094352	0.526918434484874	0.637243446411208	0.404012233000253	0.554497662616905	0.703660327635182	0.0810583946182516	0.713869538311342	0.520396838283779	0.354893513752946	0.480715885864316	0.666590212780649	0.83251048616931	0.51782884989915	0.441147119570045	0.651833723581642	0.150053634072523	0.897424860341587	0.35307698679451	0.610089128697845	-0.121161762435702	0.609059108791509	0.146803600155965	0.795582506666591	0.785195666676446	0.733685033789838	0.617991118525961	0.445458645830626	0.737560055731171	0.267757936790558	0.181542613394862	0.586492166399832	0.626283121359404	0.579836377243849	0.554071106421004	0.441350609692838	0.583681657103242	0.725768683817939	0.728023902570909	0.62153014239326	0.771426583568501	0.529655505895611	0.216944381437935	0.403557050835087	0.738589515590658	0.255263164781006	0.455622918049808	0.661528402983698	0.753347494251845	0.389323573817622	0.556137459591031	0.473200642795633	0.697007848813164	0.362132773395309	0.409744967584473	0.728579351327324	0.484247480548758	0.308849447790166	0.643787216537107	0.383625152208023	0.628885697870799	0.493560050620513	0.28498027501064	0.591121322238571	0.549072405364689	1	0.58241556049355	0.617533503557512	0.61065597716813	0.880931060759192	0.585619211445793	0.146352156863853	0.672344934254282	0.678678010909454	0.473592289038949	0.629829916610189	0.440409749426954	0.256846614634747	0.168026502242289	0.286534797718965	0.400348330025255	0.423831163022763	0.316577152386395	0.436557118800844	0.308203024159785	0.431094648542954	0.489167487557689	0.713913843170857	0.616084842930223	0.677560209889365
TNFRSF1A	0.865300062559778	0.924881419575003	0.951019005457779	0.908049743495737	0.877132195032124	0.930059024598432	0.870460088219763	0.871127036161356	0.87495458101499	0.772800077821089	0.933328472739563	0.575443415238197	0.928343612767133	0.899700834045425	0.206373122288772	0.893533281688784	0.876060528045668	0.895310030220195	0.925918429549433	0.881142901501686	0.838589422554346	0.878254247563507	0.92208185846832	0.83977093543884	0.92663783099365	0.816397495072137	0.889523183134845	0.822188874785218	0.869722344856507	0.145513140718568	0.879565920009636	0.730988523192733	0.924473004513666	0.788614618921688	0.921299870844174	0.931589428120127	0.904592762883099	0.871103345163401	0.591860973442882	0.807515808432632	0.569367345414852	0.948058992136237	0.904040860820801	0.513253054935028	0.914028616499948	0.884966533775266	0.369262525012071	0.936833785434183	0.730747353712085	0.802161076372947	0.940645397458972	0.917919845079042	0.809105403432725	0.701223573057915	0.73161314767114	0.489537832591714	0.765821095403818	0.108260172901649	0.760819626799306	0.252636830287222	0.859346028275129	0.800064314597515	0.607434652890684	0.915255018855322	0.583859077087937	0.878667808740158	0.867856239703876	0.269193074591392	0.960031404424674	0.863378568023431	0.877049434024632	0.885982525360466	0.887472160544032	0.910255723688824	0.856033546604904	0.863308022949513	0.849701796369824	0.815647950938732	0.819870770174623	0.469712548246038	0.852910745524368	0.942713016362767	0.841586424455711	0.866410975539832	0.657900828832223	0.790369548913412	0.896900597132263	0.740735964320675	0.786737367826854	0.922872008174968	0.594221240947151	0.906753390670814	0.851747501347767	0.90944886536425	0.548934323127424	0.948110191509717	0.863455518330459	0.807906197320754	0.845741883913364	0.439149888232442	0.909542361409664	0.923319089113303	0.58241556049355	1	0.897623124999711	0.863068330931264	0.750750154812134	0.955519145160143	0.498934561801931	0.940898492877294	0.755665789920819	0.775756873866151	0.851481717593089	0.832785196536799	0.853734130974769	0.673715955863629	0.765926400559003	0.786443119373237	0.900386167963544	0.848627418851308	0.916979260740711	0.225656002095877	0.871036829812034	0.789766858675828	0.861256398993569	0.77022156905632	0.908523295815005
RACK1	0.734451909049776	0.833233425886943	0.878049094302811	0.842784249728363	0.879842886218192	0.850588128365967	0.855937420362271	0.866459862715322	0.830022391878695	0.677715266665754	0.865579173098156	0.630542846929592	0.92215997215888	0.888310457324073	0.396468868072325	0.835068427832748	0.904864770335053	0.930677350057885	0.894700843316586	0.964948570031994	0.885118373292396	0.788192919744991	0.863540509172724	0.776940719742632	0.892938645763104	0.692567127053369	0.848235373118656	0.833816055657982	0.79674014352649	0.315878371477883	0.780709610685665	0.753861930600388	0.810344865016669	0.807384568097723	0.82511932041762	0.858097388508604	0.833396179011206	0.817650930110075	0.716458357028765	0.819740012003478	0.694471706075708	0.828726236511411	0.854715002113296	0.62597647467883	0.908562807685846	0.904804004918481	0.504335198368044	0.791048165651907	0.679434255236484	0.781110682788975	0.878030574514104	0.841662154004897	0.800353260407586	0.665604871331765	0.735058266191642	0.662025757812551	0.745728171936202	0.283842420602119	0.790739871621466	0.424656916318566	0.793062332857299	0.720580938309484	0.705389676134691	0.850284022515795	0.729495072575103	0.868352762697384	0.8293299309803	0.579095396720098	0.833583292574443	0.885898891979161	0.798374563952447	0.886931815334501	0.8384772955974	0.776286777042809	0.821541452611098	0.848236149360929	0.77918403256874	0.755094481427061	0.823961795597514	0.600384508997635	0.806547862248931	0.905305382065889	0.779055582019308	0.821367984195341	0.717768270344277	0.760899351830536	0.866747765792847	0.809731291974015	0.80506792313697	0.842339279587013	0.763722316919889	0.749122343671561	0.747313891083573	0.885749532067885	0.693980294296106	0.865613787323171	0.835919226446542	0.863204990142496	0.841560862732837	0.615814700041856	0.862425153281025	0.898378828067699	0.617533503557512	0.897623124999711	1	0.880230555612341	0.782727513331884	0.906656030306377	0.554906460241111	0.90234169302557	0.689718715651966	0.89764797130903	0.878715396618244	0.872060808170941	0.801978696739764	0.688931466988695	0.77818701743902	0.737887411996692	0.914855130616484	0.816549286543299	0.776261635925148	0.44169543370759	0.836001481550266	0.883755105741802	0.840492564621449	0.617584551246961	0.872167721079625
