""	CD74	PLXNB2	NCL	PLAUR	HLA.DPB1	LRP1	SDC4	ENG	TNFRSF21	APLP2	LRP10	ACTR2	FPR1	SDC2	CD44	SDC3	CCRL2	MS4A4A	ITGB1	CD36	SIRPA	ABCA1	LAMP1	CMKLR1	NRP1	ITGA5	HAVCR2	PILRA	NCSTN	TREM1	CD163	THBD	NRP2	KCNQ3	ADCY7	TNFRSF1B	ITGB2	KCNQ1	TLR2	SORL1	BMPR2	KCNN4	NOTCH2	TSPAN15	STAB1	TLR4	RPSA	PDE1B	VSIR	TLR1	TLR7	TNFRSF10D	CSF2RA	C5AR1	ITGAV	TREM2	CD46	CSF3R	CD33	ADRB2	PECAM1	STX4	ITGB5	PTPRJ	ITGAM	RXRA	CD47	INSR	CD93	ROBO3	CD63	PLXNA3	PLXNA1	PTPRA	AXL	ASGR1	NOTCH1	TFRC	ADORA3	MERTK	LILRB2	LILRB3	UNC5B	MCFD2	IGF2R	EPHB2	EPHB6	SIGLEC7	SELL	ACVR1B	SCARF1	IL6R	CXCR4	CD81	TNFRSF14	RHBDF2	LY96	ITGA4	TNFRSF11B	CD40	ST14	P2RY6	STX3	NECTIN2	SCARB1	CADM1	DIP2A	GPR84	LILRA1	GPNMB	LILRB1	PLD2	FPR3	JMJD6	AMFR	TLR6	P2RY12	ITGA6	ERAP1	RYR1	CD226	TSPAN14	PTPRC	SORT1	RACK1	TRADD	PLD1	APP	CLEC2D	CD99L2	CD69	SLC16A1	TNFRSF1A	TNFRSF12A	PILRB	CANX	CCR1	SMAP1	PTGER4	CD4	ITGAL	RAMP1	EDNRB	SIGIRR	C1QBP
DIP2A	0.479756946343372	0.667639349335272	0.856126983610196	0.630025030425094	0.287825717156486	0.487271277242192	0.3171411057158	0.523316168824421	0.338526776573814	0.482004674459514	0.618444393812324	0.575783824544664	0.500509275682636	0.231645739237537	0.3473554265408	0.378611608648875	0.580801363831207	0.580756670480256	0.625322013576495	0.245413731853686	0.593513837774897	0.445655989700054	0.37945160737523	0.632917156202768	0.487338109211487	0.45535136845021	0.747371920722548	0.609439792344816	0.466059941495466	0.325562600896184	0.53768212509592	0.283902339407156	0.754714183477593	0.594981877188674	0.76746013468852	0.630765308493822	0.625430667589382	0.633350716630609	0.752498864805449	0.553245446228723	0.776069212486495	0.549877443202071	0.464836060793568	0.552401568515229	0.462391364618829	0.480183527721009	0.554336549999159	0.580713144598958	0.245001481707939	0.731102781538224	0.535967500428067	0.69503217899366	0.596580960317008	0.608411141626802	0.795354833751627	0.574343687418456	0.709518447821083	0.609660278405455	0.621615238692598	0.529171874754098	0.578852828778934	0.621652260493812	0.506659871134979	0.740594308974784	0.686273861701328	0.369839085753501	0.499722646305211	0.422092434141467	0.216439229183499	0.391103106938755	0.470796724800876	0.585539401942144	0.633538988345765	0.758973025326182	0.515475779575356	0.147951891563119	0.603455981398726	0.553039047514675	0.70947987002422	0.710280428334696	0.125945006590717	0.171349701856477	0.594335801784478	0.526110853287897	0.335275626502998	0.505250299710559	0.685983586555215	0.567048541115493	-0.0842341692337492	0.420181524513809	0.718893072702408	0.559016700518294	0.434453342241904	0.645437694233559	0.51947963522237	0.670151832892024	0.628049350604083	0.354783434587097	0.34322522233106	0.452751232361441	0.31415272189242	0.450081290722743	0.434139779230694	0.538196525373836	0.570904007003383	0.610666268993728	1	0.667864821089521	0.219988824240517	0.360295111941491	0.674057201504202	0.704368085693679	0.391093205975476	0.629450354209286	0.414084303377159	0.719060311360158	0.357332825603026	0.601278493177971	0.451297735558715	0.45993197089532	0.481903404391033	0.70798993608163	0.761514414846739	0.693395905691889	0.536142502639491	0.507806139110581	0.61115294991815	0.408021674552973	0.406841939705158	0.560884388022698	0.390815225261079	0.708291061528223	0.646281177858641	0.54126527530388	0.6359861532876	0.520527511447831	0.432471747513157	0.659491562168815	0.748066130196825	0.687430486942388	0.442107348710119	0.312786938668208	0.321279214043683	0.477466360843755	0.616037497231913
GPR84	0.688358451009529	0.40005646364277	0.814301681982664	0.788335859600076	0.551580114815349	0.0989062530778622	0.0295344738906241	0.148158952666044	-0.0114570685985354	0.145432496512887	0.409122047212422	0.256240021211062	0.681168082607369	-0.0648065909083393	0.0677345310943179	-0.0068479153916746	0.879787945245313	0.321347201873833	0.315766382201595	-0.0161627217639065	0.286991697974206	0.0753410566802046	0.0667748972337599	0.360127174551201	0.0861488276137239	0.140213493209006	0.593255114653171	0.708509884249094	0.124492882425788	0.348369558529874	0.183292659783992	0.00867596976208974	0.655728801811876	0.650947551091526	0.538324370188157	0.503203449261432	0.356568130603709	0.55272538574805	0.653433845243598	0.673637870757142	0.477111188404202	0.305001152517207	0.111402963678722	0.387951576855849	0.0749315830274319	0.0479207530979167	0.501899732192984	0.33778014829315	0.462366558239156	0.564843021389615	0.58321635962033	0.707996449688443	0.783867794241088	0.478514330943453	0.615601236127403	0.684664763595101	0.386960744296229	0.523402946740651	0.505718874314776	0.767309646367589	0.170763224545896	0.914887873703262	0.211726682236481	0.546759079401996	0.660697327260504	-0.0269850968769804	0.181905264144056	0.067378740700608	-0.109655553395731	0.584171214629629	0.204991975760187	0.372921744437472	0.335999080635381	0.490946503151112	0.668548307187906	-0.164712964646279	0.401004192647806	0.406998410066085	0.503433183160199	0.42058898186494	-0.16998047090637	-0.161387721185273	0.751810951855018	0.213848334908687	-0.0387925959186602	0.119033011598583	0.65005759220379	0.264523356445331	-0.0223791164281222	0.0906595105392801	0.693560536972223	0.267631295744707	0.517019972246835	0.615249821745229	0.200638757600571	0.77098901846285	0.450461882603029	-0.0681072422369679	0.755120290707072	0.732228148923276	-0.0399737455325506	0.403497738514843	0.0818046785060211	0.23178282924861	0.220999914216855	0.311761067184889	0.667864821089521	1	0.186714270367243	0.00556375372369606	0.536044665221705	0.646545875896692	0.024419814165653	0.858290353845793	0.00826400880911667	0.42425380116382	0.655091577000756	0.323569013879393	-0.00515982377278181	0.758508736992619	0.410536443686282	0.409294117460192	0.680978438213372	0.554420626028625	0.583438873059966	0.353159563291438	0.311291730339774	0.00831110874894082	0.0830986792481276	0.172098786338955	0.788994438528504	0.591806926410373	0.364744130419649	0.617024392527636	0.326484004964364	0.1742672895413	0.139103631687461	0.363505561120604	0.829888014391123	0.486428013134311	0.423039208998124	0.297639560148191	-0.0294896666548096	0.278926682294196	0.473628114199952
LILRA1	0.0947473711456389	0.0495637806898812	0.239152182760836	0.178441671240817	0.0705817758441925	-0.0288450399190649	0.0615726500445449	0.0142783580103078	-0.0829304353440705	0.0833835090857406	0.125556609403862	0.233425621448423	0.610447502737598	-0.0107429574870337	0.201305052519852	-0.129042078911581	0.170753083706513	-0.0107983465649146	0.125432087248039	-0.0561356301703322	0.0817577811065667	-0.0534712903662734	-0.0520583213118673	-0.0614852934919988	-0.0513401406093299	0.128939454661215	0.113303000342476	0.139603218592378	0.0117092613709742	0.340930652148402	0.105695678775308	0.145936044891239	0.00883468332291109	0.145969142031472	0.100532936264406	0.585809403768624	0.0650781553402624	0.100025472594729	0.451806805392377	0.109317495579096	0.116550192425667	0.140532069065171	0.182070533083976	-0.0167981795117222	-0.0484599033810927	0.126396197201429	0.196314663876261	0.144706841359093	0.189095083297119	0.22559242716374	0.0920835488938106	0.28658907670662	0.130091670419764	0.230879417213668	0.109260524708527	0.0568453786322612	0.154824922789386	0.463627436305209	0.181467675165866	0.13358845068491	0.256018560904113	0.161106967463313	-0.069309382418359	0.143039796602497	0.308492566015248	0.212477157649691	0.0343322668574529	0.149943859093309	0.487612272934762	0.0729789607920986	0.0232798367787253	-0.00502948777312049	-0.0702574221979033	0.184642562421432	0.0727381534300978	0.130384421857779	0.159800766872873	0.0117247060286752	-0.00690283390661799	0.10330782869327	0.493920273958125	0.29002171479373	0.117099305351186	0.0336877480653165	0.0133949406407775	-0.0540752650129864	0.12270072884426	0.0843147245270278	0.44073143429151	0.0627381982331719	0.124688443112629	0.248515570076628	0.0350098894173362	-0.00569336918371575	-0.0522471576115689	0.141537415551069	0.0976777638479297	0.0716701583248996	0.10557488983984	0.102856380704489	-0.0545678798715771	-0.0597149886928278	0.131237604465495	0.0619758548283741	-0.0530539244188495	-0.0523454015633839	0.219988824240517	0.186714270367243	1	-0.0979224801414969	0.407387620189018	0.0471712558770056	-0.0306702407600315	0.32609163819086	0.0322538538906955	0.371091445167394	0.113355733939038	-0.0566271935100484	0.0591530679029952	0.116517501534915	0.0289220061168253	0.0918257831099737	0.495144875191971	0.065197373595862	0.221383207788855	0.0304917015536141	0.0888091447455015	0.0620702411983919	-0.0986892491315216	0.00777537034658946	0.114773810628707	0.0226092910997229	0.127521240233519	0.143232368038597	0.156687842446421	0.0716231934138737	0.145897882609579	0.17799371817589	0.147802636171609	-0.0071623241984721	0.305716842366462	0.0271342227652655	0.0979793356746283	0.13721914747807	0.0948003270186638
GPNMB	-0.232972749789649	0.722691532938199	0.345928298232058	0.393212067410584	-0.385738264715535	0.926877306475054	0.868889285838966	0.876692025528679	0.972701927236768	0.95104660654099	0.767591648514188	0.858939472307769	0.0327350725389051	0.891690536388771	0.788718772312374	0.920051639661277	0.088974698573664	0.86547237079003	0.814163994366816	0.912068462625074	0.888021386386832	0.951601610321794	0.983375850721809	0.857751621274299	0.86976566534331	0.842215826141321	0.61806837453953	0.222183896222474	0.936089325375701	0.377300164238322	0.883232047826807	0.793085247213596	0.701791339937881	-0.24097163830618	0.664677984840241	0.413010734594652	0.825569199251128	0.312148995767876	0.304023988560987	-0.194252819242615	0.650479030838774	0.584244267249044	0.849118775814376	0.377185957856602	0.87612340501396	0.876379365497616	0.290919923533858	0.765434969169364	-0.387974889540198	0.145489174879242	-0.156285443636153	0.239149320812502	-0.16689915457029	0.769264577096011	0.521325555778806	0.0247700204483734	0.814332007753165	0.274143343830289	0.591807990723595	-0.23991745749106	0.812067827129924	0.0072930999780712	0.918211241822926	0.677270091936813	0.177169431368227	0.839491284582786	0.920451575533622	0.390267163418772	0.425387854617526	-0.348444240364898	0.92983457518689	0.729030159519734	0.79970013179118	0.619247591902573	-0.200722177649287	0.878162443298321	0.763014923421162	0.842248320051687	0.568874132500629	0.662738221431397	0.471579206389449	0.781164334256691	-0.239286673987773	0.902625412216329	0.969589568839972	0.807091401218456	0.183852326063225	0.816088843593635	-0.146623467408569	0.916015227008636	0.244205720958615	0.846700462520086	-0.13413774806472	0.441284655699692	0.934139674931601	-0.0266912780405616	0.73034317980123	0.64576950789511	-0.403760237711113	-0.115721840851696	0.973982793693134	0.163675779270237	0.849276339689909	0.88633208179346	0.897922737784313	0.780250419843206	0.360295111941491	0.00556375372369606	-0.0979224801414969	1	0.294002025864625	0.378472212354265	0.899935899383766	-0.108946818022769	0.931634055416177	0.393955371228442	-0.461613954369473	0.587775623938782	0.881579466134271	-0.28009849692495	0.619425155991922	0.826541336082171	0.220367620193782	0.433715102250787	0.11454276913226	0.564360450173914	0.770987527084366	0.849666546366777	0.149732784695928	0.887195711456644	-0.39805432040875	0.424166842008539	0.751773807348499	0.139993350955985	0.61204513516822	0.918424948764091	0.910917512034786	0.75871337892159	0.108166216256452	0.629322824376703	0.106440391039285	-0.184776703158611	0.781642415030392	0.604429178128137	0.606372867762848
LILRB1	0.39452575004845	0.690897572901497	0.754964910188356	0.43913827428856	0.186074711812107	0.516501329641332	0.29868199459244	0.595281663871639	0.332672202837439	0.47035570187082	0.641347435766124	0.619261770434141	0.464613884729395	0.248983878448222	0.405230186301679	0.394365514590709	0.376133647576054	0.58184206243099	0.617392164684093	0.17941258547634	0.602712323189554	0.445343030651855	0.314310525956163	0.537972279224332	0.521037072641829	0.455115616836304	0.665493508555262	0.603454036059696	0.475747833797713	0.354433527157303	0.616349269867778	0.320361358820193	0.586479390559861	0.561797704450168	0.686368265968783	0.682841727386443	0.604143684558209	0.696704855037899	0.802505158703803	0.434626914349565	0.694762673471872	0.641855748252784	0.47770053349819	0.659570895906053	0.52451016669949	0.581303286702815	0.490790584614142	0.492968668404505	0.230595977351598	0.797385950166814	0.559703712120014	0.587714767859136	0.477997677456227	0.517217324523465	0.788707056591658	0.524862980353203	0.632244433572287	0.541892932835447	0.66202376998461	0.466802074434311	0.643502173223417	0.460114976331234	0.433606442336936	0.779790963967699	0.728980021908804	0.503955993557371	0.466133070660458	0.291809088767205	0.500589489369208	0.32028851807167	0.451287845713236	0.460772663785968	0.557249720305139	0.646821473588358	0.503976305836019	0.2464936540505	0.495449976302985	0.412427489385282	0.65440712119027	0.795967464800975	0.436049531027363	0.280063291184419	0.557176111742849	0.488244884053955	0.329990797420622	0.551684593919395	0.490479324115807	0.658499091027035	-0.140752858380188	0.438106596606994	0.684165536286873	0.541835021077619	0.150603723001974	0.546836208392152	0.457685434211428	0.591300012403679	0.621939077918764	0.493784256559733	0.234959006251381	0.429268790871459	0.312310020546125	0.551000978443271	0.491720682322101	0.564081704940587	0.493690962686654	0.572721062899726	0.674057201504202	0.536044665221705	0.407387620189018	0.294002025864625	1	0.681515336857463	0.500485729415733	0.464453664777432	0.408523424157475	0.765455979221854	0.227408453803192	0.594208267457145	0.477453200744509	0.342989405898909	0.444298494202718	0.653013530333068	0.712079611732929	0.456467605189002	0.466137215951929	0.481501460666992	0.534637229032762	0.357383779036728	0.248027113992657	0.509060596137901	0.21691031813564	0.47412401140321	0.707497500103845	0.476861421788738	0.484282698137885	0.559547352161384	0.443531591883105	0.635698925693352	0.541390660061529	0.664489880332247	0.333007936133563	0.0704281301368616	0.327271153106524	0.511256994279587	0.534799248741911
PLD2	0.573370570732563	0.745876491311429	0.792647002020647	0.585979668477797	0.360435184144986	0.518304016256948	0.2548631077439	0.564457418814612	0.351955790478579	0.462670546822789	0.692727923235896	0.540867098990076	0.428472586616062	0.211750569873621	0.266333777182456	0.451046646281811	0.565209240822274	0.664160128033716	0.608742037957234	0.256647551487473	0.618787310180385	0.451995173214536	0.400563864417386	0.685381403769259	0.489446915653796	0.395904954379408	0.773672137812069	0.723204086616952	0.512022046260537	0.232196849657115	0.538651817764418	0.209338257094471	0.732038702255092	0.5652584423413	0.746074161364446	0.508486817821845	0.681679734934011	0.731929478050704	0.681665553968606	0.564496717346102	0.7283569761441	0.606163476008515	0.431774249518068	0.664922050760632	0.522401182376398	0.473863443382248	0.583711722675889	0.520831177892766	0.327356941861983	0.734916411801552	0.642671987027387	0.553660300047838	0.630628648110414	0.529832099470953	0.833961784393612	0.705802610964425	0.666520208702847	0.498513497490518	0.729819889957251	0.577089662933094	0.557403670733818	0.625233991486823	0.518648637862201	0.777460099709734	0.708191597416628	0.338549431866924	0.496644057027345	0.341459213181623	0.138950727790473	0.40090549038531	0.526673650515205	0.518235978191758	0.654532121638047	0.715078208272435	0.635383428292933	0.17731887906054	0.586506769254973	0.561943107033806	0.806211365648417	0.764774076686714	0.0733725786261244	0.104289450317896	0.656493432910104	0.551347370726696	0.308991407693244	0.542302602175866	0.674504364747615	0.637040481269869	-0.213373290098224	0.450061910024611	0.741906223814097	0.480105386726933	0.353009778505363	0.780346127444164	0.568213375166294	0.715776249476792	0.73107187697454	0.361686740619969	0.386830009175917	0.602817701086957	0.330135039599855	0.633907974577783	0.397088099872328	0.554806419384947	0.615303032639787	0.659622993573425	0.704368085693679	0.646545875896692	0.0471712558770056	0.378472212354265	0.681515336857463	1	0.448307194203894	0.51446432741637	0.3830186718393	0.593534034103222	0.370949163750766	0.661757268790531	0.419610579373482	0.488030780834566	0.538792112265805	0.689873693766554	0.655685489665596	0.651515733992839	0.596657475081349	0.611908901459129	0.622287007432353	0.321369070375282	0.246532614685647	0.537016644095439	0.405212922155912	0.638113531134409	0.718466390535344	0.576095534320858	0.509235974967678	0.528395628075804	0.404772910289885	0.640447921458541	0.668863692267327	0.782118962488451	0.358004740170376	0.191228629281839	0.237285056422638	0.559522488232848	0.666392718518847
FPR3	-0.253289779128223	0.774731398148323	0.409878380192221	0.328638637578104	-0.429488762513544	0.971384088371013	0.86732634711634	0.958513103441997	0.935191599389722	0.915143488558672	0.783672211097295	0.893474127391392	-0.00456310419507861	0.85589473981757	0.857390014203801	0.907088094689689	0.0352348313753235	0.868044456395648	0.842524265660034	0.733728847929413	0.89380816746957	0.973726566749451	0.873349698423417	0.78108943560536	0.931083487639853	0.890994126356895	0.588252494695007	0.2188348260593	0.90350078668659	0.457116776277964	0.964679462095754	0.840183555804234	0.668377504083773	-0.154489734684239	0.639041901387579	0.485204567162845	0.794674663577186	0.459242069086389	0.424942621073259	-0.215267415516358	0.695287206269773	0.687294072611737	0.845920867614387	0.525783472125414	0.948960958005755	0.93683248659016	0.269839103155	0.729829912143765	-0.412090069698104	0.28282345964295	-0.0833346006829324	0.273073809958438	-0.160186351486377	0.722994340699876	0.623640666268737	0.0273871936455591	0.793741046520501	0.227074413565704	0.610339029366433	-0.173590713434962	0.847006336273594	-0.0298436964606883	0.826480844600024	0.734507289243569	0.279868936566756	0.911880367747843	0.889187173711732	0.37192240763102	0.622582341811906	-0.318927446493664	0.854911551222266	0.701988389886604	0.82502894799925	0.620067807603484	-0.159179269984261	0.843526663187122	0.718172553743593	0.712157757359491	0.553878821797472	0.813881461726873	0.66630591436112	0.780332555236569	-0.147907496802929	0.864638314480966	0.922089495557623	0.921683963385419	0.113137554799299	0.888664225369004	-0.244032750689172	0.88403037228315	0.323376068992282	0.852503574623011	-0.207869189934798	0.372952752489239	0.883800874855156	-0.0096429314468122	0.723730121344297	0.771548659038918	-0.439309854629146	-0.121689433508926	0.928587052291305	0.275514875255716	0.909810652812164	0.918425198635888	0.855113635876529	0.756937670166877	0.391093205975476	0.024419814165653	-0.0306702407600315	0.899935899383766	0.500485729415733	0.448307194203894	1	-0.112419732018257	0.891763860801041	0.471794933484169	-0.504305729314891	0.634367457454673	0.935438748753679	-0.293804255410369	0.620773808005108	0.811885859350267	0.217656159885387	0.279158908490293	0.0814525735453492	0.488671802779913	0.748317844859538	0.865126784767776	0.193648116529103	0.872916256710645	-0.438249358300784	0.402200663661573	0.813667122529042	0.175698423782875	0.614699703840318	0.959704415614348	0.895834659391777	0.803869471786316	0.140350223834098	0.666550627970782	-0.0172305727272055	-0.211626798794435	0.831849700518904	0.595404206791832	0.564504717026144
JMJD6	0.668340603926322	0.274928136653359	0.756170246647762	0.76876968440776	0.593489478750993	-0.0390775053622795	-0.0149388025082109	0.0252018606433787	-0.114916525116003	0.0643406216158351	0.32751700364299	0.188253823931186	0.744374834056744	-0.10047567860801	0.0540619933236877	-0.171456412249831	0.845404505560141	0.167244272757552	0.268202255610105	-0.0626666553091149	0.178956409231865	-0.0509970665457004	-0.0254169676256563	0.225045176220509	-0.0546442238028023	0.103406516389307	0.512372617989514	0.665736206408211	0.00171489878113367	0.422040940415089	0.0610870294404795	-0.0131778694913778	0.502030411106075	0.60254061610895	0.444452078245755	0.571232688720964	0.237027975283972	0.419015884991837	0.6537484182895	0.665856428449275	0.365969087760809	0.185819106795926	0.0745204525579657	0.211556896560104	-0.089639538629053	-0.0348722162207664	0.535350763961795	0.274893356290918	0.523636569014303	0.489095745533897	0.500987988605618	0.745556882531448	0.745741444380539	0.442256765690465	0.483641465583671	0.615329521058822	0.285931531380344	0.514190580419106	0.405079446029308	0.741147748504326	0.0826694938264085	0.866542941585455	0.0913138714574932	0.417019991267818	0.562239072268765	-0.10944382167608	0.105587158231373	0.165505051682368	-0.111503019291656	0.561738760006265	0.117743163112456	0.353654746808267	0.193790235439833	0.434125891511142	0.615528586243897	-0.207723867171296	0.307562474235916	0.328480158639729	0.357071035268973	0.281063713537452	-0.160512219481162	-0.159785085316221	0.691893070756186	0.15078473478146	-0.130932865419147	-0.0450669337308522	0.647410479658722	0.117915865349535	0.0858469706065679	0.0203890214686059	0.613750824054321	0.208796506292164	0.618233421398769	0.520637493981375	0.0765563051167466	0.732016781974616	0.351463340244465	-0.193849374620163	0.718131092345713	0.683601224969587	-0.129735302843717	0.259112601296418	0.0151407635007744	0.12604793828936	0.0756957671944573	0.166900648855398	0.629450354209286	0.858290353845793	0.32609163819086	-0.108946818022769	0.464453664777432	0.51446432741637	-0.112419732018257	1	-0.07547943347679	0.386845645722378	0.67814788867847	0.188880984542441	-0.0904184119124989	0.754170609057287	0.346929218494679	0.309099316100619	0.687429415504535	0.539063757672149	0.627268534781762	0.320380695473124	0.208768879473123	-0.0528354585115153	0.102981610651914	0.0797543080736275	0.800753072107475	0.535461928569365	0.239542411115018	0.623609235617779	0.259844912230111	0.0697232390529002	0.071355603809933	0.324646234458596	0.781184810454541	0.310142046511422	0.477237298677613	0.393919443328192	-0.0979181124300564	0.243018400848476	0.438428331266565
AMFR	-0.245914723585953	0.75107576601996	0.406043044562614	0.356029982190266	-0.414132697368107	0.922025996344253	0.832072068548134	0.884788242722128	0.937304425938339	0.933166778410435	0.763451106065569	0.885997956197876	0.0955569974749644	0.854222443397622	0.806523068414727	0.882682946405489	0.0483523740832544	0.832271135140353	0.842206721292917	0.826213450290179	0.888733043816751	0.928013302449775	0.915479598481292	0.817895195546154	0.883962042964919	0.866059747279714	0.622521002760631	0.218688330491091	0.898828965253911	0.398020455188215	0.900976385512659	0.811830230311541	0.663924261393826	-0.154124936907984	0.67229519656587	0.536745131351221	0.812038272324444	0.341731246748735	0.417485268960696	-0.170940765946804	0.720495536063399	0.609714484542486	0.888720360045159	0.398325874136815	0.867589120489255	0.902648235079753	0.295479193265112	0.766556113392542	-0.372537429613087	0.244809459897316	-0.114277271887221	0.26912985432279	-0.151631780206805	0.748668077950558	0.573403162172788	0.0283796325775849	0.842139425673346	0.338335061349717	0.601951098331954	-0.216064487190556	0.869066106546271	-0.0149931111585078	0.871793369713042	0.709806427541133	0.275629631940071	0.879905261336251	0.894905598790049	0.430011944318601	0.547023106954049	-0.351598886120684	0.883324416180705	0.730732055602423	0.799075221138317	0.656044864765226	-0.175886510844711	0.859515407532243	0.727458947024622	0.780252363759874	0.551590442069099	0.70596612096257	0.575923146463119	0.803837724930205	-0.17252094316528	0.881837994815558	0.947345889748612	0.829400318179134	0.216472609602187	0.830670848935938	-0.0713483704748253	0.894976991104533	0.29219058442003	0.878148894764198	-0.160457843474071	0.392749288151767	0.886023573610688	0.0025597539259305	0.705201533347661	0.704312484374826	-0.423589779913069	-0.141771595870374	0.922083340591989	0.1587767184616	0.889782024853297	0.903159549381342	0.861421096268692	0.79022643764984	0.414084303377159	0.00826400880911667	0.0322538538906955	0.931634055416177	0.408523424157475	0.3830186718393	0.891763860801041	-0.07547943347679	1	0.492787050299912	-0.459157424279059	0.623406008288782	0.877571763011597	-0.296565997961289	0.622200608019421	0.82852651308474	0.313812175519551	0.434474804971026	0.114968653223565	0.523495536259082	0.768178344315598	0.881559221766847	0.193207257607453	0.8867517457636	-0.433298531370973	0.431873838307369	0.762308212852487	0.18639301876568	0.639151405718809	0.924641826494628	0.89820177360071	0.79487289897429	0.146228173157049	0.625024989422637	0.179286614860076	-0.0786078794069699	0.804540943131738	0.624181579610241	0.602925906729155
TLR6	0.327515275853821	0.65341790036785	0.680145443158033	0.392325678423501	0.133309114515823	0.526525338539103	0.350784286920976	0.575372571528568	0.399737230334211	0.514863272115227	0.628789741745466	0.655174178043436	0.467975281960915	0.315811464355181	0.411346632575983	0.41240377130719	0.302673849869246	0.550883245894032	0.635751773764789	0.293293477095584	0.620143245124743	0.478661698736849	0.415063754350638	0.596953295226115	0.542796775856109	0.504619916763764	0.704712309570638	0.509334753469044	0.523044284138788	0.314753800073862	0.583256957672704	0.35263559281892	0.585020993135406	0.525989972522743	0.709614293893017	0.677876638305499	0.637753633771356	0.578152030964693	0.730773883648875	0.473136839341566	0.735906610637297	0.623340093434914	0.565260483303968	0.516484285297582	0.505586992874661	0.592754586287469	0.483562405189118	0.578430709511126	0.197203401785394	0.720225557836934	0.47127486181171	0.556565984205536	0.414020928424742	0.528893822530626	0.716133758784489	0.475046707982212	0.701701251851305	0.651384283042909	0.622712777985872	0.36125034047637	0.676767886680363	0.371843099008294	0.489146582677143	0.739981252903557	0.644026886423369	0.524413823442777	0.536801609371031	0.405736572290145	0.412477827697023	0.233758508037374	0.488990893474544	0.514248181010674	0.590167787012381	0.67562680477109	0.376765907547094	0.311263542801526	0.538442382915438	0.45563216532798	0.665348734565359	0.688476553693125	0.358359067596281	0.358594232339923	0.423222167145267	0.541809880259576	0.423251923403282	0.535668095549714	0.538099498355199	0.622573426902107	0.0294815390193326	0.497919140703363	0.620978115520665	0.601270447584873	0.160825204699727	0.524310973169955	0.486427256230127	0.564697770614715	0.582981828345869	0.4481297292457	0.11030951523026	0.280936081947371	0.37805148625859	0.455580964107852	0.545041902979277	0.555346138752051	0.543507733032566	0.580309775156815	0.719060311360158	0.42425380116382	0.371091445167394	0.393955371228442	0.765455979221854	0.593534034103222	0.471794933484169	0.386845645722378	0.492787050299912	1	0.232524533401115	0.560534108208635	0.503644302871789	0.267318014543503	0.44659249312201	0.69447576062794	0.761733156246707	0.578747478654603	0.4371762435106	0.483271982732181	0.645517967270197	0.402505225565372	0.349338060609597	0.549534990456121	0.127820831355911	0.467919067233601	0.653438641589586	0.421922415601633	0.543047150554596	0.567134540037816	0.496661815795191	0.677570199640876	0.469850516236437	0.609288207831457	0.48073842967357	0.146584052948691	0.321244701874776	0.524283744601226	0.550625628814485
P2RY12	0.898586497090593	0.00611639095361565	0.426216701186463	0.334309880673366	0.869230950580209	-0.430651006850181	-0.518496748109531	-0.356125870484267	-0.504609547823193	-0.383016291426042	-0.0155601363224309	-0.255316303345338	0.481756016599992	-0.526880311684091	-0.516993216937986	-0.467839200148798	0.589828613979601	-0.149859320853182	-0.15999466072573	-0.384271767362691	-0.208160710044493	-0.464966187200745	-0.384911807382188	-0.0149474783364743	-0.415287264285679	-0.414745880428494	0.29889776423319	0.632774046222232	-0.3430833764764	-0.123622577617173	-0.390444083977541	-0.541192580185297	0.123805706696633	0.766252793145242	0.18774024311609	0.0656367643670874	-0.0384960153421726	0.32314293575041	0.304235028027144	0.910505415350601	0.0662411536875167	-0.0348689288557375	-0.410282345889218	0.114723747355683	-0.432655563721531	-0.438463005988725	0.419101337792373	-0.103738858243137	0.850138755067248	0.473784863461429	0.729806596334786	0.363314387598653	0.877436998554229	-0.0952962516368198	0.231017326053606	0.736240398230384	-0.106786432378843	0.29026516498884	0.199048171922863	0.813188824549468	-0.292579483275654	0.70314342262441	-0.237072821723573	0.107721352760728	0.4276143595974	-0.555133634992744	-0.309347529055606	-0.0796684430173158	-0.544227707630235	0.799324131178565	-0.248022527594504	-0.0696985492563017	-0.132772982163237	0.124469761313912	0.824976508677267	-0.622239634463306	-0.13077085333446	-0.080035844682385	0.314307087573039	-0.0407544062245168	-0.607872900093155	-0.646006832775467	0.769806254156557	-0.236324734141452	-0.546269788446224	-0.371904011159361	0.610887292854202	-0.209727557523456	0.00143869195868645	-0.385439431261691	0.411423591617368	-0.308649695125192	0.594104412195372	0.486753485071222	-0.267144468581183	0.802043968564651	0.0709642249657922	-0.496504061259215	0.85233136302605	0.751250363813215	-0.525045544072848	0.427724221633642	-0.449766063767123	-0.305538455020233	-0.230871912159888	-0.0835183500643035	0.357332825603026	0.655091577000756	0.113355733939038	-0.461613954369473	0.227408453803192	0.370949163750766	-0.504305729314891	0.67814788867847	-0.459157424279059	0.232524533401115	1	-0.0130226666264589	-0.492241619498069	0.814320306187486	0.0309936025365604	-0.0272602960161714	0.509486113293007	0.481065462072596	0.61574128100135	0.193678126771134	-0.0760996125008747	-0.535567992245869	0.0522829974477628	-0.310371768987474	0.879858092748018	0.234470281830535	-0.0393853203680867	0.443645042137702	-0.0963920685794475	-0.362816203656261	-0.385204672334482	-0.0705687256607005	0.516926563165596	0.12654035647326	0.442653065496376	0.386707574742628	-0.57155756184453	0.0645399381536212	0.195702815894012
