""	PTPRC	CD3D	SELL	CD3G	CD44	CD69	LAG3	CD6	ITGA4	CD7	KLRD1	PTGER4	CD226	IFITM1	S1PR4	CXCR4	DPP4	CD247	TNFRSF1B	CD2	ITGB1	CXCR6	CD8A	CD47	CD8B	F2R	CD96	ITGB2	SIGIRR	CCR5	CD27	CD46	C1QBP	TIGIT	SORL1	ADGRE5	ICOS	CCR6	IL2RG	KLRB1	CD4	PILRB	RACK1	HLA.DPB1	IGF2R	TSPAN14	CAP1	TNFRSF14	TNFRSF25	SPN	CLEC2D	RPSA	PTGER2	TRADD	RYK	JAML	TFRC	CD81	JMJD6	ATP5F1B	PLXND1	PTPRA	VSIR	SMAP1	LPP	CD74	STX4	LRP10	CANX	SLC16A1	CD63	LAMP1	APLP2	NCL	PTPRZ1
RACK1	0.673722533334939	0.786791730277598	0.794379191858403	0.687560364998682	0.730130426294988	0.526189732374385	0.07595017442326	0.608819451806043	0.288820405912461	0.630847950660775	-0.495472352792944	0.822837544248759	0.623703601837826	0.770745577951763	0.797182049549097	0.550382069997349	0.799803449878283	0.710385246257043	0.351159927185474	0.687992304985039	0.664915642024155	0.576803650986345	-0.392557126828066	0.861199916171447	-0.368029710141371	-0.0221648028121191	0.631208687592513	0.11355325378786	0.51542681026211	0.461227555027171	0.742876037006293	0.647803702075815	0.720751147215429	-0.359413117406541	0.614860624534361	0.423712371049683	0.737202940863887	0.83529289914793	0.683218535861214	0.860161714175646	0.759171042292941	-0.26022086810853	1	0.399679700633835	0.604010899541648	0.401426406547188	0.681361836835715	0.745575866734368	0.838760031082753	0.505400179363322	0.642288515279276	0.981721673358964	0.776191951018434	0.90562667530716	0.288921821636079	0.609765480662508	0.217992018449231	0.564201124229493	0.0978104009261425	0.797542781875514	0.198258347092249	0.564323035975861	0.571456391280819	0.859309692252866	0.282147147801154	0.133221414692865	0.313927809874081	0.637038599252946	0.409368976982423	0.283619052579516	0.355524816667968	0.197735417218997	0.211415083606123	0.589382822673665	0.173454651328454
HLA-DPB1	0.501554871832086	0.435155680987229	0.378459996629073	0.475235163998642	0.435150462945602	0.39815757380525	0.138036828445392	0.304943502521972	0.522228969623642	0.355113722038426	0.0630561118093304	0.502666492590482	0.424859552315674	0.399480782024133	0.360928596766926	0.472135168705586	0.356091908131594	0.364349452693554	0.773426969782822	0.448913891957962	0.667062294735324	0.215772977195159	0.00360558702789577	0.474062718473	-0.0242241795759724	0.139157132534273	0.421472176123449	0.601576465898864	0.447745239607949	0.403848967959222	0.512386831210832	0.495007886167441	0.121117367339663	-0.0137061520162752	0.736412903715371	0.527390354569236	0.462331214405558	0.351412888177236	0.41985318573678	0.402091108823129	0.599610671402302	0.122187760554872	0.399679700633835	1	0.556773238506004	0.713103657224273	0.472102823498931	0.627108723209949	0.400314378692477	0.491849686531644	0.448067972132693	0.341458147202015	0.36450876723041	0.415502898877257	0.0570870975611867	0.552203629235568	-0.12067132734993	0.410627216333056	0.033481948112478	0.303868251667746	0.493157206329389	0.147783346533248	0.745127274653714	0.385799555164799	0.257033782367172	0.795909451475784	0.1763284038449	0.404339657207494	0.239769159543225	-0.115098684743083	0.106483257069859	0.273749263382888	0.295806795400334	0.165787612409672	-0.0418425605929457
IGF2R	0.403299917008025	0.480485125962162	0.481634210188623	0.375597989655872	0.794794631159892	0.161386642198509	-0.0318160817284632	0.295554450601687	0.402562846009907	0.27891853300774	-0.346694946878247	0.486909790309979	0.267942429953185	0.439608564367095	0.41491954258809	0.140835483505257	0.520557660376633	0.329345361709803	0.647284877103558	0.34882554793027	0.825091974985351	0.162077520551022	-0.295192577230291	0.601793831824227	-0.27608860493872	0.074112098782562	0.250948441445581	0.6152461493014	0.287603549409117	0.365561442786694	0.343890298190894	0.768373688191713	0.454064942775912	-0.0270681733574644	0.71772910581514	0.366068127113944	0.322113547546557	0.458905976380637	0.439906799083477	0.467237964784515	0.836201239237108	0.107281695903277	0.604010899541648	0.556773238506004	1	0.754598665209931	0.728649816962425	0.738427117541461	0.374571844013471	0.497337759356917	0.377775112148645	0.566583107388747	0.283484979321536	0.486568319872882	0.41296825600364	0.173643718625093	0.371081240076129	0.74610691459758	0.264761308454363	0.647024460369013	0.815124025899829	0.643849533482366	0.711955412153891	0.67007426429464	0.763602575479195	0.653828561626186	0.659016767012868	0.855012670009724	0.761926733733826	0.345310725778424	0.58264021119936	0.676508049381336	0.74677889151949	0.508565175311118	0.411812496613005
TSPAN14	0.559017622518616	0.378737133853654	0.287756931167386	0.434874054644764	0.677977121006716	0.420708623609719	0.232013431433599	0.427399863819482	0.598977355223965	0.407089852774163	0.10520967750301	0.497531251405521	0.461310829171954	0.391802630960758	0.388932477842722	0.516168050034695	0.356560456190012	0.422114629028218	0.826567200565928	0.44431283700755	0.879484288577869	0.363224733796373	0.0898209398871325	0.642108197760642	0.0686580975245411	0.342698823340496	0.436237597166673	0.778779395577391	0.527445599581298	0.592993271537274	0.460053896456668	0.646348089249625	0.011731334539383	0.0288560203698969	0.866089257469047	0.472929004910898	0.470495159662663	0.294585215872567	0.39282359422724	0.345818601138146	0.70808841245643	0.24774114072225	0.401426406547188	0.713103657224273	0.754598665209931	1	0.534471352595069	0.732476834310152	0.407841376109173	0.493764365868624	0.540691282533396	0.338510294805622	0.422270577153384	0.415136941088949	0.0624524301842459	0.510409879327542	0.00591967291497717	0.545889794098837	0.202588573075686	0.338162480924662	0.789736273728188	0.344012235303354	0.749049815362255	0.305473878725617	0.482528101418331	0.779766238453801	0.369502838805175	0.494145325593918	0.504397112348525	-0.0283341399775452	0.277515651581151	0.64966783430673	0.573849785769717	0.235838785361952	0.138896525172266
CAP1	0.205413151922816	0.252741428689014	0.363211755501774	0.163097528117601	0.815498639122167	0.0903185190742282	-0.169077571022578	0.0709887773961353	0.0743006759864146	0.0882420669890891	-0.357795370309494	0.327234035833573	0.17188605874792	0.235280813146157	0.236422392544825	0.153794414435246	0.353108503172076	0.155100139071785	0.366087161213493	0.15960624140545	0.676863374394069	0.0499988407873966	-0.359665331231024	0.483501918178272	-0.396563572876941	-0.150934692180074	0.135011129909293	0.58624441137007	0.154049725190859	0.265886759133736	0.235104953981546	0.682470042471384	0.729760208405281	-0.328825327160683	0.518804371936164	0.123912147768953	0.238984964682659	0.355686428499711	0.18304673576357	0.347094150624104	0.637584757471513	0.128188110943677	0.681361836835715	0.472102823498931	0.728649816962425	0.534471352595069	1	0.603308255267769	0.318121173554817	0.168160028640709	0.181694576767895	0.686879765673704	0.219340791363484	0.441852967502093	0.555376859966703	0.241156384665202	0.61159533870231	0.854185447135992	0.407856038171912	0.878783441616825	0.593740310741409	0.605504233508992	0.611510077771836	0.754877281903513	0.589095181844119	0.544442930456109	0.688045321506852	0.681084998980103	0.816465354222933	0.4804789728608	0.791368421633913	0.613681621545609	0.724045867454759	0.765581704579292	0.429871867950199
TNFRSF14	0.759235254633063	0.744605890585272	0.721419585236582	0.702239456618705	0.809765721484425	0.620905569684372	0.185965019453492	0.598682098239079	0.634873104448677	0.629777265176599	-0.0966402820724157	0.799123579992846	0.603121844811666	0.638950347830794	0.705415925128677	0.626572280501348	0.689515320613229	0.676261873986332	0.790174851907976	0.670025282931349	0.853106998774742	0.459129565217721	-0.089165627790784	0.809784650241743	-0.0846041818226677	0.224757506812122	0.67171763752451	0.553576119066527	0.717622207284666	0.472377532727891	0.674156682196726	0.57243449517338	0.294108983886232	-0.0892349008161745	0.749712377310493	0.580704581028546	0.628519457294412	0.679223255160353	0.710673179229088	0.743958172507617	0.913694191537689	0.0380297676405333	0.745575866734368	0.627108723209949	0.738427117541461	0.732476834310152	0.603308255267769	1	0.764848038218768	0.642592292727207	0.694014386779267	0.740705540585587	0.680044268371041	0.758079227946015	-0.0518986019681663	0.638814081705603	-0.0750970500916399	0.484457457603496	0.041996739604527	0.523694564602085	0.549438417151695	0.310114663588535	0.843433487519628	0.601842367200283	0.341803302068091	0.490930022468585	0.35744837717902	0.555789294275358	0.431948744593595	-0.0962849710477015	0.255644783359141	0.487394919955587	0.405249890118474	0.300753169739582	-0.0452096830282185
TNFRSF25	0.878309728112059	0.90340060095488	0.8753120413678	0.852788873571961	0.517233958016422	0.744021592913631	0.242452493973859	0.773519199753895	0.52049529782757	0.839881578335668	-0.214130116506062	0.92539390184523	0.77586157421955	0.839076074724922	0.917399010653556	0.774351699049705	0.845581489041535	0.878382481408913	0.463528205389676	0.849351391786129	0.567690879300404	0.735631529975263	-0.141021893425649	0.861834789508056	-0.129663334848197	0.1473529340754	0.859466720555916	0.0315532100780458	0.734362294100576	0.540935861386141	0.875518610499555	0.381608114825082	0.313838775402263	-0.244839178555498	0.614028371462849	0.548410495759153	0.854845599645789	0.896822269821982	0.849132100063506	0.951301506350569	0.699611908590225	-0.228143410174891	0.838760031082753	0.400314378692477	0.374571844013471	0.407841376109173	0.318121173554817	0.764848038218768	1	0.651987127147399	0.849467363423549	0.805830670555392	0.939334289433694	0.939261246156518	-0.173540498647617	0.836660903688518	-0.277836238151301	0.167643918373212	-0.223403339099422	0.405883021082067	0.0826442789447156	0.201600624212872	0.554609004307271	0.548025078305307	-0.0193250461792152	0.066039182440736	-0.0410500460343667	0.299194072304844	-0.0133906938908861	-0.176241546420963	-0.119151673009475	-0.0564254352489604	-0.13313588117654	0.153729764595246	-0.192067283637787
SPN	0.816619158324247	0.814177562008097	0.662062589631931	0.819749500549729	0.348659485560617	0.526523536063282	0.299815382684443	0.743236830395647	0.804976668711241	0.780557882480243	-0.024350437042396	0.770766754571778	0.697897468323546	0.80045179774961	0.733144047506014	0.536730556389859	0.806480096795663	0.748106176670894	0.700548047287139	0.803926278079258	0.575446038788444	0.560201531131602	0.0603844241464939	0.673862526748883	0.053833080733678	0.363902580558583	0.71647717993718	0.159596626987357	0.527493814290787	0.716067318388817	0.741556156229602	0.438195222195901	0.0570680307731133	0.339752255296138	0.720533297860479	0.805394315276101	0.67753890894035	0.665506590124293	0.878371151315531	0.729309468342193	0.659302991725772	0.0847803285080088	0.505400179363322	0.491849686531644	0.497337759356917	0.493764365868624	0.168160028640709	0.642592292727207	0.651987127147399	1	0.860663815170419	0.437513038191987	0.631973674410174	0.640761062284274	0.0166913464905635	0.531672860464237	-0.36645390561257	0.010278254288502	-0.0850545725609725	0.162802216383911	0.223227753541626	0.21016522210488	0.577257957072027	0.256601414990634	0.0459853374932803	0.246601435814243	-0.0229277508981452	0.359173046411812	-0.0362823683572388	-0.184393887322945	-0.229254794873521	0.0347407659779541	-0.0575435537038714	-0.0117858927693769	-0.248111126296302
CLEC2D	0.968963575128642	0.868006665973537	0.730187627285488	0.911029612575101	0.399898728414615	0.715088269508768	0.476724849472122	0.876366816348915	0.778594065045	0.945565536079367	-0.0123172622513708	0.871146417963374	0.919354136910463	0.875190201647533	0.884963250373458	0.800141691386987	0.835715643892902	0.939888065333474	0.635829751749943	0.943935870713818	0.61707703689938	0.823648881872003	0.149577758762425	0.850399919185283	0.132119369999619	0.37412286578249	0.920377576598247	0.108428392392556	0.697307149755739	0.784783137646505	0.904625700997045	0.446801655955282	0.0379538844611688	0.164119542174034	0.749618560446927	0.738384386022182	0.84969689365938	0.784779550905301	0.925786841946837	0.831354604855929	0.660940003692869	-0.0375897416978592	0.642288515279276	0.448067972132693	0.377775112148645	0.540691282533396	0.181694576767895	0.694014386779267	0.849467363423549	0.860663815170419	1	0.564829814773492	0.898580550142982	0.826552547008102	-0.128091792911183	0.81586271843733	-0.4345599973576	0.0329049458191418	-0.167960635387119	0.18863539797688	0.111856894078857	0.181473121176589	0.578139101136931	0.258841669243955	-0.0876161883553891	0.155741321440958	-0.148155307410217	0.227660696216571	-0.088125341253642	-0.26275970622678	-0.283416400371184	-0.0158848773367921	-0.169136245243771	-0.0188649986392163	-0.294301105172006
RPSA	0.613175275054516	0.744597727335341	0.757504188531777	0.637053425164061	0.758531863209046	0.512847295136074	0.0332197213058484	0.564118466748897	0.220202864924405	0.573946247314951	-0.500216172752175	0.782860313403319	0.548397400086562	0.721250292687368	0.754652951396297	0.514144353668429	0.754893800369347	0.654849580059231	0.309084338580334	0.626628418222756	0.628965047712704	0.53175336017175	-0.425593782291051	0.80717918566176	-0.382765434616075	-0.0715588576808457	0.572172815011273	0.11914110938932	0.51491679855532	0.373122923641879	0.689653722595327	0.5670392096688	0.744211489070965	-0.403258902719635	0.551458160188063	0.373290742138817	0.69040061841821	0.790905795524714	0.624933042144078	0.820682701059877	0.747200669634489	-0.311136835371964	0.981721673358964	0.341458147202015	0.566583107388747	0.338510294805622	0.686879765673704	0.740705540585587	0.805830670555392	0.437513038191987	0.564829814773492	1	0.732284122950307	0.867883780692918	0.239190030587775	0.560754346046808	0.232718276400871	0.545947975734804	0.110234722323253	0.813354903400184	0.170864958149269	0.493235952157664	0.535828533059531	0.861987153087338	0.230899411331705	0.0759389394903701	0.312548473602443	0.59629106635245	0.442031987738747	0.245650781616431	0.398677718184222	0.251670907204236	0.240288483961748	0.617858202665757	0.117745174194331
PTGER2	0.926049323301768	0.871468200739398	0.74930479753923	0.893757660782397	0.453149253142122	0.796283308771758	0.439604856277842	0.881295981508855	0.555488100660843	0.919543425689232	-0.152529438755646	0.915481155745263	0.89614880616852	0.887221479132384	0.935855361855254	0.860208562958295	0.797054418359394	0.955588428801582	0.460290048700518	0.921470634496296	0.572423056159666	0.89961191407076	-0.00696945076687307	0.898288362842285	0.017908968216333	0.247271538564175	0.909630002640825	-0.0166060062817041	0.762724107071582	0.638909763995725	0.932260102090126	0.384466280060601	0.201473822365637	-0.129579379295444	0.652638667987761	0.601132151413167	0.915258083087268	0.824859477949999	0.838144120158346	0.878010113482414	0.628918641233559	-0.318687143334752	0.776191951018434	0.36450876723041	0.283484979321536	0.422270577153384	0.219340791363484	0.680044268371041	0.939334289433694	0.631973674410174	0.898580550142982	0.732284122950307	1	0.913604071841409	-0.187904400357217	0.866112531608308	-0.343060422519506	0.0927753710194756	-0.174062443834707	0.331998772061046	-0.0266393872227437	0.17505979389745	0.471963992567406	0.415844251607708	-0.164362916080805	-0.00349495512471532	-0.187044107531605	0.212806143395855	-0.0634425204551332	-0.219527060603298	-0.209458991557664	-0.0530161758068039	-0.212192760542293	0.115704371702138	-0.26418950949184
TRADD	0.842381267241102	0.902301560905556	0.909205701787982	0.810545316740558	0.576199121369924	0.579802675363613	0.175268589283599	0.743813592657826	0.42972729384086	0.797899397787192	-0.427400912321384	0.900736828182578	0.797689969028415	0.871273038295194	0.938306301943994	0.651968743629716	0.91205054775648	0.869784127978388	0.425969010539492	0.837435987040082	0.582848023482453	0.726051429707581	-0.253191336228851	0.867433562425859	-0.274259498658166	-0.0290880691391394	0.813816505574339	0.0766837695927077	0.572951667630382	0.573737158705879	0.857978174008119	0.451868702140237	0.435531966691902	-0.252859111635903	0.656591712759848	0.475427272532814	0.844472959565952	0.961359601527806	0.837776418821535	0.966126823220405	0.788389769863584	-0.256855639772846	0.90562667530716	0.415502898877257	0.486568319872882	0.415136941088949	0.441852967502093	0.758079227946015	0.939261246156518	0.640761062284274	0.826552547008102	0.867883780692918	0.913604071841409	1	-0.013847797381143	0.761116863061726	-0.157044471410891	0.283180666395697	-0.244587143709695	0.512532063624436	0.124678908629039	0.302280761555801	0.609659578959846	0.629905614551085	0.0680030510576309	0.119236970135738	0.0337700480079179	0.392721054421885	0.151772887259665	-0.0669189379270253	0.0186584159052666	0.0269163859230336	-0.00377061576901532	0.233678922718595	-0.129034135127383
RYK	-0.172481667191085	-0.0472661684565255	-0.0517694670325533	-0.0861250858374577	0.217643582385244	-0.269876160134469	-0.108210622594232	-0.140197776655659	-0.12322824939395	-0.16473906760472	-0.335222494818136	-0.0636496731045715	-0.0805544135641458	0.0178146589804187	-0.111873485619352	-0.275495300530951	0.0332209979599497	-0.13145990786928	-0.0816395165175319	-0.0806791730412941	0.212441920021407	-0.172876510362698	-0.23762933397292	0.114939867643333	-0.245288811798646	-0.0297155341522015	-0.204399512992217	-0.00484123110215926	-0.317849997817782	0.0547031468078675	-0.0632621404422199	0.667269264554025	0.683123889416942	0.0661003177734692	0.0818565416243387	0.0474356133531012	-0.106219651508187	-0.0227073751703556	-0.07087532396617	-0.0529021897443825	0.0355166643152089	0.141651773434493	0.288921821636079	0.0570870975611867	0.41296825600364	0.0624524301842459	0.555376859966703	-0.0518986019681663	-0.173540498647617	0.0166913464905635	-0.128091792911183	0.239190030587775	-0.187904400357217	-0.013847797381143	1	-0.300006184124859	0.810862925069149	0.605156722935993	0.618577686516575	0.622124351938812	0.17047497267784	0.799982814517184	0.00687705411584987	0.473196926375201	0.538040455354189	0.12507351288027	0.601217014624123	0.640601159092267	0.515974233293505	0.898127527012671	0.603254631263492	0.193693930206232	0.375945448036464	0.722599447613721	0.733122928411866
JAML	0.831221023479112	0.666913760475786	0.614803602657246	0.734520888540259	0.414250212533597	0.742665547564782	0.363411366350929	0.673347189618678	0.519726719620204	0.775726748365555	0.115407332751796	0.750816184894902	0.799080954553986	0.671123919043005	0.736468215482858	0.89602343913558	0.614705075635021	0.770699439555983	0.531028783549759	0.766367968829696	0.545180585314702	0.752855596816326	0.135322956555402	0.743565639938455	0.0882166229571345	0.249417065261656	0.839492610718764	0.194040868695853	0.731319155853536	0.623675019039243	0.824315668494872	0.303702126565377	0.0406297278491013	-0.187066712345715	0.663812936465841	0.52906493691434	0.830320458767855	0.662048096412175	0.672769341620356	0.709149706640977	0.514644077116409	-0.0330823405474513	0.609765480662508	0.552203629235568	0.173643718625093	0.510409879327542	0.241156384665202	0.638814081705603	0.836660903688518	0.531672860464237	0.81586271843733	0.560754346046808	0.866112531608308	0.761116863061726	-0.300006184124859	1	-0.436606668638809	0.117496106272886	-0.198140671634602	0.217749076020292	0.026654260972729	0.0171883975139096	0.52410715394178	0.283503737867969	-0.16918915142826	0.194333573603372	-0.164841016632134	0.0578389989393206	-0.106532799878758	-0.343518695223882	-0.202307022040338	-0.0376332846877202	-0.160681545838569	-0.0185998866481327	-0.294449449892705
TFRC	-0.421395726702902	-0.277520384471966	-0.19842032192807	-0.366887056984557	0.339473404752822	-0.342136211831186	-0.320563228333898	-0.345860549504268	-0.409902611364846	-0.434312700701049	-0.350597620290035	-0.235350275809124	-0.406152048821482	-0.252464868116128	-0.283922331742622	-0.410785223659667	-0.222874319527006	-0.372952034928894	-0.238824934124287	-0.386870421716838	0.145182985325815	-0.350918189614979	-0.38024135601825	-0.0394482049071076	-0.338128225292773	-0.145212478542513	-0.448092443286848	0.0904963227296655	-0.32872858643647	-0.266417966382684	-0.344735752263075	0.477591262000487	0.710908766671004	-0.243451881621291	-0.116634772647849	-0.298932719270968	-0.309439982559252	-0.203302685578726	-0.380389285251256	-0.232640539704297	-0.0206159002451654	0.0804481444929626	0.217992018449231	-0.12067132734993	0.371081240076129	0.00591967291497717	0.61159533870231	-0.0750970500916399	-0.277836238151301	-0.36645390561257	-0.4345599973576	0.232718276400871	-0.343060422519506	-0.157044471410891	0.810862925069149	-0.436606668638809	1	0.708396911529376	0.654112395976001	0.681657354637919	0.284131709827111	0.710648212467916	-0.0875493105077556	0.505301090234165	0.629807793421136	0.0951344426012279	0.734419781680168	0.604140487924153	0.688166279441782	0.897194103666667	0.817904507629339	0.399082790024252	0.579045355878538	0.816874530763628	0.81218009817108
CD81	0.0760751909502819	0.106572507218328	0.184260587911499	0.0422172407226507	0.770795815618981	0.0145964328036348	-0.114350701837831	-0.0393537330239443	-0.00711792502515363	-0.0267587143623923	-0.281402375144746	0.17977790120559	0.05037689737384	0.0965526062464306	0.0923858699430306	0.0636558793100625	0.177681803839933	0.032258265713812	0.283636252602414	0.040437601869135	0.663865899333288	-0.0252213581129926	-0.276704158412492	0.437195116326261	-0.289580075609372	-0.0244538756509967	0.0196037984068463	0.552106080758618	0.11066039016104	0.135506981688996	0.111019395017004	0.784092448634481	0.622400605856694	-0.293481868284929	0.439363836984309	0.0572160222265541	0.111823134777158	0.185004472017818	0.0306475335843329	0.172534714033667	0.501694813365452	0.166015238867504	0.564201124229493	0.410627216333056	0.74610691459758	0.545889794098837	0.854185447135992	0.484457457603496	0.167643918373212	0.010278254288502	0.0329049458191418	0.545947975734804	0.0927753710194756	0.283180666395697	0.605156722935993	0.117496106272886	0.708396911529376	1	0.515262981697977	0.797430962528095	0.588957923662985	0.777062378607181	0.496436586272042	0.725345712309017	0.805966562276535	0.503429484951508	0.839314452748102	0.797023218899974	0.883238173140098	0.664937563512182	0.890309599891389	0.667638255419528	0.806579583790594	0.719931378687917	0.728924802179006
JMJD6	-0.126830441558694	-0.168605379134203	-0.387718459111163	-0.041745383444254	0.335508167824523	0.16188107324849	0.240469179833694	-0.00925181603935751	0.0847266911590076	-0.0968231952655239	0.214637575194456	-0.0680864536586119	-0.17285140230042	-0.0863872123848377	-0.211077589614524	0.0343125290279485	-0.276388253114831	-0.129253526334487	0.150943125298707	-0.0889994989408798	0.391633473448925	-0.0575031312151443	0.123872169011783	0.152104422150388	0.261364426189426	0.505803385974588	-0.169316398177601	0.142832498838739	0.146792293222983	-0.0292409341350402	-0.0759495255221232	0.584432798876553	0.367980877278502	0.208227851997996	0.0921467666518052	0.252910632033539	-0.120796431417683	-0.385449830694976	-0.18870945745573	-0.291922407837233	-0.0763581278112506	0.123967770132843	0.0978104009261425	0.033481948112478	0.264761308454363	0.202588573075686	0.407856038171912	0.041996739604527	-0.223403339099422	-0.0850545725609725	-0.167960635387119	0.110234722323253	-0.174062443834707	-0.244587143709695	0.618577686516575	-0.198140671634602	0.654112395976001	0.515262981697977	1	0.502899565191468	0.186499513521183	0.612189111535246	-0.0900965936571481	0.276249517106838	0.359507009150674	0.0566647254326449	0.54300775631516	0.515349877234382	0.477943359789376	0.650854639017607	0.547053060631949	0.469402705790711	0.399653822005311	0.701791909648989	0.576533306827593
ATP5F1B	0.247442703081559	0.384469311894562	0.41023377281717	0.286301641342836	0.775553757470134	0.207973634736643	-0.115134591470161	0.233550528044583	0.00777963512273883	0.199647224071282	-0.435741154770022	0.437104900799244	0.188881707478775	0.387039828344982	0.380098012354569	0.178127310631488	0.40051802910325	0.267696454891492	0.226295488523479	0.251881841904541	0.612476392951631	0.227817975949229	-0.437853842521135	0.564865301660725	-0.392668575812964	-0.0409528175641585	0.187427375086744	0.232166768040044	0.244284113302713	0.163888462043275	0.324199796492017	0.706734656298355	0.912991541225955	-0.349308464549632	0.421979549595001	0.181540991579108	0.339812350986341	0.421907523368589	0.251535586947229	0.434952234800908	0.543488721820546	-0.0916541542386404	0.797542781875514	0.303868251667746	0.647024460369013	0.338162480924662	0.878783441616825	0.523694564602085	0.405883021082067	0.162802216383911	0.18863539797688	0.813354903400184	0.331998772061046	0.512532063624436	0.622124351938812	0.217749076020292	0.681657354637919	0.797430962528095	0.502899565191468	1	0.340733484684696	0.74268685858015	0.356335445928766	0.882353265733538	0.503611828010657	0.212327477050666	0.65510372001858	0.772589015513398	0.709714540358888	0.616832499540141	0.736534395047601	0.455089180443695	0.533309192330385	0.893784635486071	0.511688722902479
PLXND1	0.122282406698099	0.0892089025150791	0.158103801468882	0.010757518820728	0.614999807126812	-0.0161945649033986	-0.168604836661725	0.00434704583086486	0.296541331431153	-0.0420689413212799	-0.0994381355601668	0.147030840345131	-0.0390121682597	0.0369862219950594	0.0549517572852304	-0.0172775128137081	0.131892738290262	-0.0132632190364974	0.600432615185473	-0.0127866989752843	0.650112852291678	-0.124682657679622	-0.176041717397244	0.259644494207073	-0.182722391617574	0.0466591149029005	-0.0363527044683497	0.820630328838198	0.13481788234314	0.211413050127731	-0.0150583374600736	0.467932829010851	0.109347666076492	-0.0623925389445273	0.565740375336329	0.0775086606135277	0.0169604664746514	0.0934278416567194	0.0834651127092901	0.0997205371141189	0.620252817312215	0.314375705617318	0.198258347092249	0.493157206329389	0.815124025899829	0.789736273728188	0.593740310741409	0.549438417151695	0.0826442789447156	0.223227753541626	0.111856894078857	0.170864958149269	-0.0266393872227437	0.124678908629039	0.17047497267784	0.026654260972729	0.284131709827111	0.588957923662985	0.186499513521183	0.340733484684696	1	0.323982961563792	0.644552000523915	0.304870066478647	0.733674663810672	0.842660745327304	0.570943251551764	0.539927369232069	0.678492342552215	0.121365640468038	0.499466743375805	0.743508005048416	0.809478547823075	0.285452814536364	0.315177560840547
PTPRA	0.184079480200583	0.271690136666696	0.238095629995231	0.218535502023861	0.523735300816951	0.0652601119907123	0.0528598930118183	0.197058959178286	0.12606626571354	0.172901289781105	-0.293408647655936	0.27369455099758	0.167467175105972	0.286758635617402	0.245260934108243	0.0307927778614279	0.279311411180174	0.210970110663908	0.170277547231043	0.211658095195304	0.531575042095152	0.162704500306487	-0.189270432545482	0.502120721270633	-0.161586443525906	0.236561451301259	0.132070624234675	0.083743352933465	0.0868959396883626	0.187217698811711	0.205595223747687	0.866153857539409	0.664160382194481	0.0143710039445211	0.33510155767236	0.224220706482977	0.171815345905294	0.255868277057967	0.222008848866735	0.252242003070613	0.32977614403122	0.145674085872122	0.564323035975861	0.147783346533248	0.643849533482366	0.344012235303354	0.605504233508992	0.310114663588535	0.201600624212872	0.21016522210488	0.181473121176589	0.493235952157664	0.17505979389745	0.302280761555801	0.799982814517184	0.0171883975139096	0.710648212467916	0.777062378607181	0.612189111535246	0.74268685858015	0.323982961563792	1	0.207758227350341	0.659974964932063	0.72081267832503	0.15456632052678	0.74700000089405	0.860897195604923	0.608927962658797	0.850987964562782	0.635727671258445	0.340366386997936	0.462946851543276	0.704763936772034	0.820468312957052
VSIR	0.58799903397643	0.535282164721328	0.586993625041501	0.491067745537845	0.659006894193637	0.348888135627657	0.0857483753750803	0.357728985292775	0.567310929450934	0.431668501290042	-0.150124829287372	0.581648354819983	0.51520259823152	0.444100688842172	0.482643060398167	0.450323225061813	0.596761711449459	0.480955780199116	0.729018888489544	0.506712262316218	0.735204443972483	0.214307445801869	-0.0807628326108071	0.615980280943436	-0.146129411199998	0.00465726799618183	0.510413335761054	0.723166461653965	0.434403474314156	0.521739134229897	0.508071787810811	0.509554944649129	0.146899331067194	-0.0614341600353868	0.740533086568522	0.42383991171982	0.443759775622591	0.564609657384986	0.559986174797756	0.583923813976499	0.868833650358507	0.153454062921753	0.571456391280819	0.745127274653714	0.711955412153891	0.749049815362255	0.611510077771836	0.843433487519628	0.554609004307271	0.577257957072027	0.578139101136931	0.535828533059531	0.471963992567406	0.609659578959846	0.00687705411584987	0.52410715394178	-0.0875493105077556	0.496436586272042	-0.0900965936571481	0.356335445928766	0.644552000523915	0.207758227350341	1	0.436383142860979	0.400528326478322	0.745487853830103	0.307993143594394	0.437288669520077	0.45507413207589	-0.111557355408085	0.273174133575297	0.473701811864539	0.476840635388029	0.160850558232784	-0.0599245604219291
