""	NRCAM	CHL1	TNFRSF11B	ITGA2	SDC2	THY1	LRP6	EGFR	LRP4	ITGB8	C1QBP	CAV1	GPR37	CD9	GPR37L1	TFRC	LRP1	RIPK1	LDLR	SCARB1	CNR1	TNFRSF12A	TNFRSF1A	SORT1	FZD3	LRP5	MRC2	FGFR1	LSR	ADORA1	ERBB2	SDC1	TSPAN5	FZD6	CD81	MET	MTTP	RAMP1	ADCY8	PTPRK	TSPAN12	ITGA6	SDC3	CADM1	CD47	LRP8	COLEC12	EDNRB	IGF1R	NOTCH1	SDC4	SLC16A1	AQP1	CD44	CD46	VASN	IL17RC	NOTCH2	ITGB1	RYK	NCSTN	MYLK	F3	NRP1	ADGRV1	TNFRSF19	VANGL2	ADCY9	ABCA1	FZD7	TSPAN10	ANTXR1	MCAM	FZD8	PTK7	TNFRSF10B	FZD5	SORL1	LPP	RACK1	MCFD2	CXADR	NOTCH3	NOTCH4	PLPP6	ITGB4	ATP5F1B	FZD1	SLC1A5	AMFR	APLP2	CANX	INSR	CD63	PLXNB1	RPSA	ERBB4	MUC1	OPRK1	RAMP2	ADCYAP1R1	PLXNA4	PRTG	PLXNA3	KCND2	KCNJ10	APLP1	GPC1	ITGAV	PTPRS	CAP1	PLXNA2	CELSR2	IGF2R	LIFR	CD82	TRAF2	PLXNA1	SMAD3	ITGB5	CD99L2	PLXNB2	NRP2	GPNMB	TGFBR3	SMAP1	PTPRA	JMJD6	DAG1	LRP10	UNC5B	STX4	KCNN4	PLXND1	ITGA5	SIRPA	PILRB	STX3	F2R	IL6R	PTPRJ	SLC16A7	SEMA4C	ACKR3	RXRA	AXL	TLR4	TRADD	TSPAN14	TNFRSF21	LAMP1	PLXDC2	CD68	ADGRE5	FAS	ERAP1	TNFRSF14	MERTK	ENG	CD74	CXCR4	CLEC2D
MCFD2	0.864034580138015	0.845733467430252	0.935630513582795	0.873683718301436	0.948140695316467	0.780658566170863	0.875809053766544	0.938491475317333	0.795630261280678	0.854658582962887	0.932883924097884	0.729039509896294	0.892183045207905	0.892247864518119	0.824592735691642	0.876041758308934	0.931531396246997	0.925215776327152	0.894774135834061	0.739121583178644	0.856472108750106	0.863216388467338	0.943028382521731	0.883705604817551	0.902541309296021	0.864576815426054	0.879692627642352	0.936772435610207	0.829742297220717	0.861487668360849	0.848972085975294	0.741364426789124	0.902980702677578	0.903754389444081	0.945843652277071	0.749505746371428	0.879113003279985	0.829745435998026	0.715898809197736	0.7291616804294	0.862370581330193	0.762642194040281	0.894495517943258	0.898468859139436	0.950886358054595	0.815374575800056	0.834600869540211	0.884099527587889	0.823889258848801	0.907706688759443	0.748673025153027	0.869891620730953	0.822140867889903	0.877635159243855	0.915084558859505	0.740672042072492	0.824139780730917	0.870382102564892	0.87713735223323	0.929229484664531	0.957822673783669	0.872488812931732	0.858344207500982	0.837307840630577	0.760716878095226	0.866435203911134	0.880807006839385	0.860349995627617	0.726463039508684	0.90045680020317	0.764300943412008	0.882091276568243	0.7473833333393	0.852001708115973	0.907829676689134	0.944128258877836	0.950160100115855	0.492579311153921	0.885837132105294	0.9355910079826	1	0.948321407159494	0.809207514107438	0.704727874794553	0.746104672882385	0.884391518896377	0.965738950636888	0.907233348774469	0.815622653076249	0.95164948507624	0.867575505771513	0.912853184711899	0.590548657598112	0.944033358744891	0.911589880240305	0.917209189913348	0.861679342902887	0.803907481731061	0.8757739660105	0.860297735097206	0.704821073071179	0.859048816305807	0.842838056420409	0.915256264007486	0.828133230265619	0.852982501670426	0.871333884311582	0.907415599302028	0.860936521553001	0.816449454468283	0.967996075272312	0.64489465574688	0.887529028772198	0.852060544175383	0.866236393072456	0.849873457368693	0.901540858365553	0.846035113917974	0.813288772427294	0.816418919586859	0.868288526183522	0.849898436464583	0.85697568758899	0.517617856170421	0.666907385843942	0.953584676891822	0.951366397445729	0.917598724439663	0.911113752439365	0.94280278370824	0.514758476242422	0.958337877410389	0.851523325870932	0.774383366310436	0.718330506453193	0.896035408576829	0.857882260029562	0.81505367857069	0.716777071806461	0.707886911642381	0.708572514424061	0.831086526299948	0.829799784464735	0.527709289332161	0.847835537165015	0.684162779783203	0.46877155758979	0.921282976437956	0.728684709963173	0.845515307892572	0.923413840954581	0.19026049823471	0.243155215621958	0.844351906163539	0.832573784839599	0.781930356099614	0.773182770666401	0.152038569713359	0.411694828666347	0.0646834434846361	0.0189176281063873	0.65025446886741
CXADR	0.862598001155769	0.852309283068925	0.928567987186835	0.817186266622485	0.88791559025251	0.769821886953933	0.847641704515425	0.954606985653581	0.808640164122732	0.832505153190506	0.926047173310771	0.661064822863882	0.891315087342093	0.926017762216137	0.876575577337163	0.875463043480201	0.938419351383926	0.909387341273361	0.883343671248479	0.716117566660846	0.890693860843927	0.86419580844763	0.936208079109189	0.860891640886855	0.921665957804327	0.862108527246463	0.882164118027589	0.901276789822081	0.841496714874288	0.887707704875204	0.825636232338513	0.717856790935864	0.882533597381188	0.861518512059111	0.910784966486943	0.702301384941098	0.87328263413342	0.835582417049616	0.665068995311817	0.628614260271658	0.90378242619405	0.721013880750991	0.893194098715374	0.880685806182505	0.902588890789568	0.837611032150259	0.794315277021824	0.895417751074457	0.791655271003001	0.899229323923377	0.722764329819508	0.876197302169691	0.805738100039113	0.862889091108917	0.866650277462333	0.604497701201717	0.785474534894828	0.836283190301529	0.816889373376645	0.904152258103956	0.926412582180917	0.833348836012062	0.870481783494756	0.789194948171659	0.736062543787921	0.886051177231515	0.849609722689891	0.846749723192503	0.643614950123676	0.863965933740225	0.632231456694231	0.885759998570133	0.685911056841166	0.813920697854785	0.842717531886567	0.927010055604536	0.94052242245914	0.451739675857168	0.854053550299036	0.929043245927384	0.948321407159494	1	0.771029990508725	0.640718237859626	0.677279938607181	0.86371283638896	0.940066394803517	0.844863378850725	0.753639389605415	0.915950002324362	0.852755995922486	0.904480883020225	0.525844899886825	0.954198568546814	0.898596097775149	0.92039491416202	0.876708806297941	0.738458989484524	0.868224235314986	0.825273272267677	0.750875049204749	0.803098458713295	0.826980543865789	0.867593369025203	0.810770061359328	0.866180663023787	0.847293428530591	0.862607024742038	0.866758236140475	0.759622814460263	0.929985803180026	0.578607937132528	0.895121819416101	0.787088661398904	0.864284261968817	0.809912296610814	0.831858672293618	0.80264660512596	0.752127915409354	0.715201291412456	0.84990749053353	0.783576869801142	0.891271356882819	0.468220567346268	0.577098237895888	0.964920123629579	0.945034186418406	0.882740734863355	0.909050298135579	0.90920913825268	0.461054221303491	0.939473864910672	0.874694676805938	0.723781672789544	0.640834554363643	0.847268184277673	0.828048524844196	0.768948663230878	0.669414698533792	0.646262983994149	0.719710197691485	0.829548108801748	0.792743576458107	0.417977293783228	0.772265644925585	0.595428778543498	0.405208810516175	0.916993640996893	0.703477819725873	0.8761480879979	0.869561202041338	0.121919541296258	0.171211053210884	0.860102900002015	0.783697305764291	0.79394430966322	0.678249604171151	0.0782538597971352	0.31959547889488	0.00751524484845146	-0.0265736707985762	0.623811718255909
NOTCH3	0.584860120937587	0.564813126093528	0.783576625759862	0.584862973962169	0.907467737409645	0.727359622284613	0.629241661966045	0.736021611023356	0.816247133481914	0.546468365281156	0.765181989511333	0.878589361947329	0.654188482823492	0.793180512453298	0.550579961689378	0.825924577047318	0.775197284309884	0.720402198367854	0.760840751865144	0.759539600409508	0.638240398725102	0.835643682480613	0.763529462109763	0.659072226282577	0.690466898304774	0.622251722813891	0.669514323763739	0.864094517019033	0.77008824236179	0.680433775433114	0.767976990611131	0.552646598376725	0.648661890320804	0.645701589645823	0.71538644875826	0.750657118996254	0.593567747660537	0.524774309211301	0.754581178737056	0.55300818907433	0.584793789763309	0.493360625926569	0.624609305684448	0.595334756509245	0.706600127837904	0.530438334779949	0.60017916998191	0.602925266584694	0.68208948837516	0.661310025957067	0.838901944294498	0.847089181171023	0.621771017954603	0.740564075129568	0.73909357331984	0.728397446095224	0.566709160342844	0.613122174192081	0.702137055304721	0.721519351085412	0.8080793219273	0.675909472999761	0.647353603508074	0.71473089071564	0.438325130741857	0.728761443909275	0.601372327179139	0.679859639477015	0.673306941353386	0.830975156419147	0.601866771514971	0.704833918191308	0.618513485441626	0.558778630560232	0.853106360553851	0.763877704912888	0.759742908297368	0.385550677693854	0.677976403870639	0.777722624963995	0.809207514107438	0.771029990508725	1	0.503505877417097	0.566038432391088	0.586353699853916	0.779518196228088	0.74224475611464	0.883858384167366	0.78896928982049	0.608685446061505	0.70690340776727	0.475713758331019	0.763781152085239	0.683640202980866	0.73640479740993	0.561989702085053	0.545003985182418	0.644759515004919	0.653643262901368	0.582179816742419	0.802440816168041	0.581889121128235	0.779276337346342	0.79584613622858	0.584518826943452	0.638551431428365	0.796378763310995	0.616614718728664	0.582634310849575	0.847875408771038	0.482134155784789	0.67096343123181	0.665346985150999	0.618178437080786	0.572935086246294	0.848331817722423	0.694965966293876	0.542063971698596	0.730397598549828	0.631267384737968	0.697303326697149	0.627989146704274	0.732049187914257	0.552726134349312	0.737547272558709	0.701205498370777	0.930844771948165	0.68873939408039	0.750303078372173	0.759596265230131	0.828442213104289	0.641757531425367	0.67182287521155	0.692937758011365	0.823046046935164	0.704227302181173	0.77162204042193	0.479312510291649	0.526814826693401	0.529007303480197	0.587378160426963	0.688006803808947	0.294925661457349	0.736188125642496	0.58933559543116	0.368796759516464	0.785501625189633	0.503023103215884	0.7310714019517	0.739827672522466	0.166486759293148	0.291112822141135	0.605544298074862	0.826236766715988	0.548436102411294	0.605564410864108	0.111337142481513	0.336875510923364	0.0671413087254238	0.0838238144012424	0.438211032461873
NOTCH4	0.797685668997006	0.7502104355938	0.654902723500519	0.856906275673431	0.658768612162307	0.483588141891619	0.837383802099751	0.711342025527005	0.513131500554575	0.805244561162604	0.557316740267525	0.363908811782782	0.737124927205891	0.524801230761612	0.639704000028038	0.516261174583696	0.742765040481162	0.748307628263173	0.754707930533034	0.624592314043982	0.693058163494577	0.416373322090882	0.698396628512252	0.825283003472896	0.741312873587091	0.74210712480273	0.76748195354035	0.756791614080983	0.560600706589194	0.555314986091382	0.650649810113984	0.601681975229293	0.713822734839486	0.803730307298831	0.71277272483353	0.499730058193156	0.73605965596994	0.592716630375193	0.442098573967024	0.902128934477102	0.651671509071134	0.917219409513596	0.77194850607951	0.770926187223956	0.779250087095875	0.69587044733149	0.788774046522778	0.750649789939865	0.80575783106033	0.814825096098739	0.447710818777273	0.533649573003032	0.760594471620284	0.718318198638913	0.851613376741984	0.52593970180945	0.669491695195854	0.822540995565237	0.872589324132568	0.807308384372295	0.73201259886756	0.765583323822396	0.721188754463682	0.893435753046289	0.754912660285017	0.633598125568224	0.794166636596294	0.791460030987868	0.792467251406718	0.698404123357072	0.556073514689664	0.772192283522843	0.825569186589175	0.812293795063304	0.695928634305669	0.772451978317664	0.760775847711276	0.626871374271417	0.833287710627503	0.544153565199166	0.704727874794553	0.640718237859626	0.503505877417097	1	0.717926694428241	0.791272880843722	0.642525505233905	0.79302553304332	0.47095804511704	0.77103099050269	0.830659592976215	0.78705465655214	0.928250117833242	0.607712922387321	0.742880566026915	0.524229146875625	0.71583738869388	0.735862469362829	0.735988638250129	0.737312861706692	0.429576529324186	0.637567535995911	0.840088203319256	0.763708592517658	0.479016017756963	0.708790324891953	0.638876077129539	0.722918565809678	0.765757671170294	0.838255593256248	0.695674497659283	0.930454912192757	0.761307357598839	0.871237405945831	0.832045562878389	0.741433358579616	0.557202329940945	0.764751636933392	0.827776077400091	0.829201409402346	0.789004351569462	0.797108821789074	0.709762656040082	0.360499188058307	0.713767744720457	0.668270585990921	0.753747970296086	0.574980619837452	0.748100369311908	0.781489619050537	0.342172741147035	0.606362320012993	0.653778801460894	0.832164097891425	0.877134241060491	0.669117071458126	0.809588391262426	0.71577099280133	0.896164378626299	0.840807745298072	0.738358742577482	0.75453745016619	0.831735291788149	0.816275714279222	0.791935805546387	0.706569827195498	0.718993984151124	0.615836627577165	0.818708050263266	0.688985369327475	0.823482444757411	0.444526562336032	0.439134499009637	0.734219004828341	0.575438132436547	0.747370240440361	0.799433704050173	0.52302196632146	0.839815781051886	0.280374885608743	0.169213499544691	0.768987395794345
PLPP6	0.677987207694155	0.624920602240628	0.737386661191323	0.786297412801564	0.705809330323636	0.53447911241461	0.738505300856704	0.689469732069618	0.497306916973398	0.703053490709916	0.680907173872912	0.517092006632511	0.664476964867067	0.600150746370986	0.551197899162734	0.557065710480095	0.675588381434954	0.642371751751172	0.634035574678315	0.564745457614882	0.537655367485623	0.526588515721009	0.695556599545122	0.721673005436274	0.620993073785055	0.599084986683276	0.650561802247993	0.723782285302304	0.693820753798274	0.51889856037082	0.702301832998893	0.676313310805797	0.736076258415216	0.753904357624941	0.764628339148785	0.536041394870108	0.669038566320143	0.659307297174936	0.478845133125915	0.749927151758389	0.584468701355014	0.682617484558683	0.702601836075664	0.75102541723885	0.785233620513657	0.561708979447094	0.672949577787313	0.676223389276525	0.63857858790361	0.736525526554182	0.467442332502763	0.529888923849461	0.611761954972439	0.58597719190728	0.7380661530305	0.637327811877743	0.75168172099046	0.714913520521935	0.74134737835169	0.77430433823379	0.787892944685617	0.608649100779789	0.588959535266985	0.707358646706275	0.629098580787179	0.572225156108051	0.709981017710395	0.682158121555557	0.6064938939297	0.702534733780866	0.730414550134632	0.667276177205879	0.666649722289929	0.673022347005216	0.781654183167313	0.716495935440236	0.710208635557389	0.405092693138553	0.691803447911776	0.706076034505916	0.746104672882385	0.677279938607181	0.566038432391088	0.717926694428241	1	0.748930894472262	0.733188979957672	0.718874676596732	0.558273118973914	0.803967594349003	0.677270355255015	0.656976763182586	0.618757631596153	0.677295148355082	0.690666889543211	0.670712983710205	0.678275959925588	0.647532936633535	0.630078391837888	0.707594890098702	0.400556382277089	0.682016829713266	0.703236939915876	0.73902393898707	0.587122753650798	0.617955674077624	0.6798423911571	0.753068553985381	0.620823550427423	0.713914436458811	0.744368733407948	0.66303595014152	0.646633696135687	0.728265368504193	0.678044900806867	0.764597538179085	0.730678006759104	0.71160306601719	0.659788028631575	0.714400739837137	0.677638807040924	0.723680755638969	0.562973705099117	0.352064736532839	0.623025192178343	0.67559847233696	0.718947552222996	0.608898134468342	0.650967373523956	0.741636037835388	0.357516628004792	0.701587440624435	0.674558605696454	0.625368839586223	0.638974579285793	0.645621755136796	0.687064571658978	0.543097115416892	0.66676270746089	0.621553138977949	0.528469630726821	0.602659108929334	0.75624846267073	0.702256163491129	0.727409304862055	0.640071582222023	0.477270910243771	0.743577090188463	0.559905143148878	0.540993081285	0.734755336654885	0.221926463796214	0.280713104401182	0.667025808985206	0.622928373986201	0.55123427135411	0.69396918240304	0.225320838794223	0.460747562735057	0.112499739096614	0.00961441923506938	0.553039197581176
ITGB4	0.964732357383026	0.949744103911191	0.855085996832179	0.954733728158759	0.819111278432295	0.722966974433084	0.94320746939274	0.90666632461566	0.628757833801394	0.944755314588683	0.821208092425584	0.427839450569266	0.949198395889505	0.77135090436557	0.875040920410918	0.657108629164116	0.916710302234536	0.910501598454674	0.878011544453729	0.609962801635557	0.891663851531526	0.66670305709847	0.912523123159827	0.954330450799542	0.928231045353275	0.898221393907624	0.946875345002383	0.861631077927444	0.760134504795135	0.80153270196426	0.783208805434367	0.786365384745051	0.926407620039155	0.954926396694516	0.927022194277243	0.542930943311282	0.954755585431645	0.866201658128297	0.493476138199824	0.806365793770149	0.889699199616915	0.887399663106361	0.961049543234023	0.954273558170654	0.943655453444214	0.89644308051256	0.930988834748446	0.939504026901964	0.819717604588028	0.952223420032637	0.542172026160738	0.684682945663157	0.907840372164488	0.891969729424617	0.902799397718125	0.630538191086825	0.868972197443956	0.946394757044182	0.908255931185552	0.923337500699319	0.911980962216368	0.919797622326412	0.925592848305793	0.831982046965625	0.888810215184591	0.840509726774943	0.938837795843534	0.919153640072303	0.679892859369534	0.839534487529975	0.643501274543025	0.929398010289349	0.821966202099075	0.936451772628176	0.794763953709774	0.933068232509255	0.924358302151349	0.542731069205012	0.935326344280496	0.792084449739352	0.884391518896377	0.86371283638896	0.586353699853916	0.791272880843722	0.748930894472262	1	0.86126163683488	0.860954121668417	0.561444760239297	0.895905548595224	0.946746479218209	0.922445607880984	0.689978703485006	0.8673834924718	0.947270059402327	0.804837832983542	0.914625424121534	0.891618923644885	0.919786653740637	0.856249670305322	0.654392830547554	0.771033131775956	0.920144129811708	0.900689015081053	0.586216119720326	0.902645455800263	0.898151925631447	0.892885281016648	0.931350076076918	0.87943685411009	0.853136132533239	0.779628302945818	0.940988063168436	0.893241458906613	0.936418685719617	0.885607360146364	0.703645901020418	0.823153796789408	0.899167273067117	0.806395249568773	0.946942616043699	0.845310251074802	0.918945656498799	0.274251745489158	0.591161954105967	0.907621558873146	0.948477159514078	0.721493888442091	0.931414242416842	0.931512236686477	0.231544021406303	0.799848764585307	0.854442118703314	0.78136324178391	0.728268537608236	0.732560580601247	0.872844965899335	0.700455316984285	0.83817172813836	0.823902644294657	0.791746266788837	0.899742652023576	0.865183170803098	0.665110670515451	0.784892015237992	0.643122987073945	0.560934014032323	0.832649917003878	0.803602083607007	0.855994950213785	0.909337665614785	0.226893076830813	0.218779630513479	0.868648123836915	0.734155220544536	0.881050717995484	0.799899630885473	0.247059179741182	0.49669414902937	0.0754949707982729	-0.0252164384615953	0.769320733648011
ATP5F1B	0.823212904493456	0.811115929316976	0.906839472005095	0.826244247548054	0.937151754614223	0.854788613515365	0.829017083627721	0.909388731219006	0.728645347892099	0.816067414153156	0.971888342405519	0.701857191524891	0.85250211565668	0.902722431980351	0.843215667117921	0.804105691997798	0.885614746218101	0.861746332773469	0.846416333140515	0.623939192366485	0.818188239213229	0.87431957502983	0.922070819283713	0.845557476545921	0.862407347881932	0.83668906225737	0.85915985298841	0.874798041818008	0.869995585981029	0.863512398926419	0.799652803817418	0.745780215329667	0.906092964223826	0.846923126031984	0.959262858987013	0.635142736179492	0.861206535380167	0.888246278849899	0.608520440382912	0.646373232010917	0.869686186143868	0.709531182541406	0.881003032121086	0.885687634159958	0.927907946606221	0.7909315581481	0.770117635037088	0.875838112309801	0.719272307281157	0.889429836014974	0.66648634155532	0.81016814697029	0.791261343144949	0.814810696790824	0.844378959952637	0.759171185806151	0.818980485663884	0.829179513126253	0.840006781989455	0.871180865460793	0.93744186727093	0.827707148798873	0.838028239547272	0.751045796985361	0.71882555415533	0.855254057901844	0.838761272452914	0.821850825847796	0.609152114505218	0.83726635399005	0.739842958559878	0.845907772538255	0.734797736553696	0.796926952494528	0.853870864106982	0.906782951430634	0.910167782699953	0.43730507692597	0.819739720884461	0.965529538540499	0.965738950636888	0.940066394803517	0.779518196228088	0.642525505233905	0.733188979957672	0.86126163683488	1	0.831660271771591	0.798092348477202	0.919761623917765	0.82734509090889	0.866240717629073	0.4981801404443	0.970248903184643	0.902928984186699	0.964681046909354	0.83629313008327	0.746026037055339	0.826702471002844	0.90722046519082	0.719887654183289	0.778952785708529	0.797042632197261	0.850110593798643	0.753580319599277	0.839692475880534	0.882551137661628	0.902500512848005	0.835995970524924	0.744953819195601	0.957351874066651	0.572097871241058	0.855053256720181	0.772910054397569	0.827815839059496	0.860516740966192	0.897670693878261	0.814497509664041	0.742879405979886	0.751577304875429	0.839859661169036	0.794716970790312	0.842431449334337	0.402768614442413	0.542955749651309	0.961510320603642	0.929328157243529	0.887516609389852	0.874460632309818	0.89147331739396	0.447280894380674	0.952966527439252	0.910417662279249	0.700820238527815	0.664765715208395	0.814288720742215	0.797757955209046	0.714029719242913	0.65360406731329	0.635989006490254	0.679200088831088	0.796266703031484	0.7734737451654	0.477526595160661	0.764739935991299	0.635780740223814	0.402039819717732	0.918508435457213	0.69205249077459	0.828303192854838	0.895658945894389	0.147704218961277	0.168653825864598	0.822569757465835	0.787196588392422	0.734747667954059	0.706678760886051	0.0841975337928981	0.338896038941527	0.0497457017128392	-0.0141276740834071	0.581498814051122
FZD1	0.881733674535136	0.842788063455635	0.827204887891787	0.903834485399054	0.873720721600525	0.616805796186641	0.89706239440859	0.906339729304909	0.818131789558663	0.886201262265637	0.761413547093466	0.629479890326465	0.855992715240359	0.738892113256545	0.746194425743431	0.80426116350848	0.9041409166271	0.933335656916473	0.87092131933366	0.822418535365897	0.852121413686089	0.662389377198182	0.850006103368165	0.890609916931999	0.888385310148858	0.859696743602719	0.858210959717185	0.935192627495202	0.668792084810902	0.71339787763882	0.777491078499058	0.736838478132632	0.839541898298475	0.912197799547825	0.855411835688281	0.703074540543083	0.854162254493079	0.709092675016895	0.729326421560552	0.834703918492394	0.777057387237702	0.819006616917386	0.860067298267629	0.856768170050304	0.89931142756819	0.807427530643048	0.880604569416048	0.847453881372523	0.925750944686737	0.894859853458015	0.724340607835071	0.83106395490809	0.801706628746311	0.86796078357865	0.95257224514334	0.666553595809247	0.749980693213301	0.912385857662335	0.897602806828376	0.946232653389523	0.904309780500678	0.87564585847941	0.819152796037602	0.903124808435421	0.816563784802416	0.7986873245544	0.91395976042172	0.83901687201118	0.849577852977381	0.835519725414173	0.708987017549154	0.882185245630821	0.769742537836904	0.885221111717052	0.893381914090118	0.931207992072834	0.92338915201239	0.622413985799971	0.928626657967681	0.786615603880413	0.907233348774469	0.844863378850725	0.74224475611464	0.79302553304332	0.718874676596732	0.860954121668417	0.831660271771591	1	0.699847282083999	0.914738002263592	0.892232089761727	0.920058563596546	0.737854972257823	0.791904724028759	0.86512703776884	0.740739930041603	0.842527244810527	0.816847905739654	0.866926965567138	0.744274334011132	0.568006579912463	0.826924573105726	0.888425412605254	0.903983106933714	0.75474002539143	0.813028405111712	0.79070593972488	0.872209732912109	0.860812793450828	0.893671711986191	0.879778682573951	0.753036785546985	0.88040225733934	0.924441154553073	0.868755766975263	0.837121252688234	0.767634190664219	0.833287739423537	0.879857792917699	0.881302256834673	0.870658574716797	0.890990704786157	0.816865402574313	0.583395057914003	0.76975923755442	0.865324412785374	0.911824717772751	0.833407103391951	0.891749811126518	0.915433274526893	0.523914898708962	0.824765280220695	0.725456978620256	0.83163702034129	0.792202815163785	0.883937892508717	0.909457133590159	0.89265080561881	0.791063800628841	0.801609935616074	0.740990137186663	0.842987251880229	0.892210318207429	0.672376426145518	0.943104561499254	0.737970915701244	0.611813045775725	0.806489552299472	0.793177182193466	0.813252863454288	0.915294640568647	0.35510474642131	0.401676072108106	0.833557676174573	0.75146411376357	0.820934257952734	0.833865690797845	0.356954791052967	0.569235972940111	0.194565259473959	0.129213075157698	0.76641427204823
SLC1A5	0.528375822837416	0.49389447133644	0.709004878139704	0.57496146483453	0.863489938021549	0.641601377943364	0.552170704956661	0.700564253450157	0.751747212385012	0.502808950679143	0.751433164568634	0.922798384764972	0.605838318351263	0.786587926156897	0.488439422299834	0.831122276903851	0.696531415077006	0.673885243749651	0.696614610437483	0.692000164253236	0.562719178584363	0.84653938982	0.716502459778145	0.623133277732064	0.632189677686386	0.60459008904283	0.588994367349157	0.787249754344336	0.701507305409743	0.663589843131652	0.704143883298228	0.506645598758384	0.575505619020998	0.611027311799601	0.684961226329081	0.81477600179611	0.530822458785555	0.495024068323596	0.752624401100758	0.49293719280553	0.528027233139518	0.439354850412924	0.558639833202547	0.554121105918906	0.674060538919963	0.483560638454129	0.526777560194113	0.53630728257201	0.586385636386945	0.607009499625657	0.803036552489549	0.830670987909443	0.571791327400172	0.696512608735967	0.703784538861965	0.688942436711805	0.50904136509309	0.562036361990079	0.678105768215903	0.654239300586734	0.751650222435118	0.60646218040826	0.559269440275517	0.688236676580768	0.395809806288917	0.641957858724497	0.562620903114762	0.594716857721344	0.644449527084338	0.755853837387795	0.637222487730873	0.605150650794403	0.589755557991858	0.511973783505136	0.83418783014147	0.725921628923414	0.709367632301722	0.365653608764494	0.631533040881343	0.790635242300821	0.815622653076249	0.753639389605415	0.883858384167366	0.47095804511704	0.558273118973914	0.561444760239297	0.798092348477202	0.699847282083999	1	0.788283584892852	0.578374574460624	0.677309904700833	0.460401671564542	0.738923520470242	0.651053422097221	0.746943832960251	0.487250772110448	0.486304417034018	0.615856485355473	0.668321716259624	0.489226077119916	0.724710771443574	0.540565004933099	0.698213490608669	0.787603355914501	0.498554300911868	0.60984206399856	0.729936131596304	0.552346595475061	0.531049240197716	0.856269008829834	0.410252572035852	0.594670309808531	0.638712091190423	0.558507757822003	0.562807221451818	0.867010091821557	0.59426492460942	0.490655601038832	0.656897611914493	0.565630297558912	0.672341644323945	0.554355774375543	0.715492108220323	0.64694263475005	0.731578198362616	0.666138985291632	0.912881564407384	0.626978520487283	0.708266990072705	0.743664430038654	0.83541525508813	0.605180673984008	0.657818464759142	0.646126317865197	0.819161764021814	0.67465003567946	0.785508585669629	0.450346404402798	0.495651477332304	0.459971460389819	0.555197464524269	0.626968690260752	0.306473215259663	0.72358555660325	0.650318401135814	0.370927766187839	0.762210937976395	0.486426779558636	0.680637480953788	0.716585832082863	0.192766247921283	0.314759157590843	0.591711798060731	0.766670132151048	0.479281838709252	0.570411601644471	0.11732064794898	0.326212980118988	0.115401205134325	0.147396679217978	0.403043063129089
AMFR	0.880125219645683	0.852162156359745	0.906532992894378	0.895376217548266	0.906662488121725	0.703803679426887	0.892447658819849	0.919426321784447	0.799125110914791	0.859505876112439	0.861572164426832	0.690167995328845	0.889593945998076	0.864477674714744	0.783302625680741	0.836959952782822	0.937142415878984	0.917417591029866	0.891937306173286	0.79055771732532	0.847120436605829	0.783081290116543	0.933522887177196	0.911277773206938	0.892882335289976	0.842375695490226	0.876385060438876	0.938346098278479	0.807057958105995	0.814165189258709	0.857864472291461	0.73020642432491	0.869133238146518	0.913389136280813	0.923443518795493	0.760101939063538	0.869077124384078	0.780778134942394	0.713311757498567	0.807832871911541	0.814683673266691	0.799478800387971	0.888345106353772	0.887417354698529	0.934859740443093	0.799158902683538	0.852777380329389	0.861193534025476	0.851226623067715	0.899789038755129	0.724503242594695	0.843396746876134	0.837728818610441	0.894038960774656	0.945550720347243	0.670329128146356	0.820688890182926	0.881476907750201	0.898282273750176	0.939398842225724	0.960319344849707	0.853744264437819	0.84908429464876	0.894325650895012	0.765969590570352	0.843713213254585	0.889428207196194	0.860448697962404	0.795405918391302	0.91028816207754	0.752321409963458	0.878849906396851	0.767641460339414	0.848448235711015	0.908705207920826	0.957610244884999	0.9489868040687	0.589109025345664	0.909030305283814	0.87435758982136	0.95164948507624	0.915950002324362	0.78896928982049	0.77103099050269	0.803967594349003	0.895905548595224	0.919761623917765	0.914738002263592	0.788283584892852	1	0.891612862213623	0.921322053082521	0.691094921935555	0.891518430438841	0.901251794123869	0.849220042070069	0.835364980203407	0.80718864991673	0.886680725659035	0.831743281243294	0.656309286073138	0.842966530646788	0.864804889705393	0.929080167241165	0.771142091420977	0.82429058970714	0.837693418162311	0.898644911978495	0.866649856399781	0.84381198809055	0.948302411603748	0.72294729219802	0.894227057217183	0.892528888790785	0.875677381370024	0.850366592671497	0.850724591673695	0.865412018803112	0.823141065573981	0.856072119062322	0.875580172099774	0.909914355821508	0.839461641992714	0.570251303674872	0.741950528243472	0.919788175524836	0.929593282224485	0.870925307782677	0.897071013615867	0.955979516730132	0.53686785803313	0.916178169479375	0.842137872247476	0.828966389010183	0.781441371244851	0.907637713036485	0.895615452062802	0.839194878067877	0.759100903697789	0.786413385867843	0.758977666411368	0.841622154693864	0.880255954769745	0.61567266151591	0.887600624516533	0.766712789334974	0.595077402927764	0.896451427862216	0.771860555083979	0.848200593418901	0.934511411076241	0.310972986583038	0.378219011556508	0.843839738222518	0.825514350530189	0.813306484965105	0.827556157660932	0.295065056286334	0.515123304852381	0.175934830724661	0.0959888928072253	0.695888270155542
