""	CXCR4	CD2	CD44	RPSA	PTGDR	PTGER2	CLEC2D	GPR171	CD69	PTPRC	ITGA1	CD3D	CD3G	CD46	CD96	ITGB1	ITGA4	CD47	LRP10	SLC16A7	NCL	FAS	S1PR4	KLRD1	LAG3	CD74	CD6	CXCR3	ACTR2	PTPRA	SIRPG	NOTCH2	TNFRSF14	ADRB2	TNFRSF1B	LAMP1	CD8A	ADCY7	SORL1	TIGIT	CD247	NCR3	VSIR	CD226	CD8B	ERAP1	PILRB	DIP2A	KLRC1	TGFBR2	JMJD6	CCR5	KLRC2	F2R	BMPR2	CD63	TSPAN14	PTGER4	STX4	CD151	TSPAN5	SMAP1	EGFR	APP	MCFD2	CD81	RACK1	TFRC	ATP5F1B	APLP2	PTPRZ1	HLA.DPB1	IFITM1	TNFRSF1A	CD82	HAVCR2	CANX	CD9	ITGB2	C1QBP	CD4	RIPK1	LPP	CCR1
KLRC1	0.456391512964145	0.516374109354221	0.672527574182213	0.151994077746884	0.831761999750178	0.0743197809367985	0.235894720877581	0.401311757247845	0.30075954160499	0.641099825552228	0.752548441651216	0.20022112111984	0.165934321252146	0.0422608585445906	0.704247708443153	0.823261937686671	0.568018831285895	0.359308126924446	0.324647222273386	0.299701396795981	-0.0702363895030417	0.35806542718168	0.638220752745309	0.970957511993221	0.247850944791686	0.534882117112765	0.238240807528885	0.543733525464133	0.337339753616257	0.0119117180993884	0.0786397959676553	0.31344030781785	0.397632791226375	0.691235237516839	0.48209234609462	-0.0447230167034355	0.0987108507839348	0.649295873742422	0.314693190416637	0.771443825374217	0.943980209159601	0.603058774979851	0.45805658924504	0.113890171126567	0.0964270104421525	0.43158290876923	0.604116620169177	-0.0118874498110679	1	0.436305982482705	0.239337969388209	0.474656281459227	0.919775212962347	0.488693241852464	-0.124371410889538	0.169529695146019	0.354088733037129	0.201157193294344	-0.183091738931925	-0.376104463909689	-0.0438822444630723	0.121120384758833	-0.322203530743515	-0.413060350528695	-0.690232342269022	0.558937560516863	0.0791297309410946	-0.314405368873369	-0.0910100506118974	-0.225376125381628	-0.295722800603147	0.701906926352887	0.835620864617356	0.669278717248215	-0.26557249871179	0.724979930357619	-0.406810566695589	-0.404203644533088	0.732214250922737	-0.376075907254729	0.428338735443605	0.0515070576573492	0.252982136374168	0.740045626327123
TGFBR2	0.853977850941809	0.900827682481153	0.870989726672632	0.675948512712967	0.59000432614381	0.813526967469963	0.889425526015944	0.825327505485729	0.855747523868598	0.900793509218034	0.797549928345169	0.795469715308337	0.845451858857693	0.622671679601605	0.856131024657952	0.772219635520208	0.794169622364975	0.876912309591129	0.907930400396579	0.787076176849544	0.716536293700143	0.814240991182831	0.616385699465433	0.498224533104483	0.810596511921382	0.454765277916234	0.82669867878669	0.811548553661126	0.788817547234536	0.678567381760464	0.873649092283435	0.522898127684372	0.731641168910311	0.721470066684383	0.725716362600868	0.554930677919258	0.874644613571667	0.655909546588637	0.773228940986373	0.749351939066875	0.520592008931111	0.70877514292562	0.7619309669102	0.807537373696571	0.873598928445812	0.952054972934411	0.59604409795023	0.79446744713172	0.436305982482705	1	0.222638126263736	0.505002136173329	0.224002899025124	0.707232284083909	0.590620679681194	0.5338930386847	0.894667922890736	0.890779005627799	0.520640015663394	0.267921729017699	0.655260200337423	0.846284694036657	0.0252058386676454	0.177366475140943	-0.174511043228127	0.61105778292254	0.663998644775825	0.625530654795224	0.358122902238716	0.323688539890235	0.0919159371196877	0.501075781219117	0.698914256594289	0.558822581361339	0.154995093811062	0.644123935432049	0.173073945257594	0.038859719651817	0.630703198342688	0.456994235351339	0.656438233692704	0.878618867848537	0.420077552473487	0.479185516591572
JMJD6	0.205134106607096	0.279825438247944	0.368918431685682	0.33216507203351	0.0713961654650816	0.13009140084827	0.0660552666162045	0.202562508871932	0.169441580050722	0.202205904419147	0.375473974809645	0.173982021290682	0.189839847919854	0.263627430126346	0.20228468712783	0.382244184784286	0.285002140454119	0.213303871093014	0.114850573032263	0.209839511514254	0.441338670853057	0.271865880541091	0.224094812241154	0.194111462511171	0.0818475022814524	0.27520471192519	0.278939552332194	0.340356342797319	0.562206547758859	0.294043805786371	0.124617888577846	0.361855002718199	0.292785564488406	0.1456439699141	0.424111927830968	0.397859090560989	0.132087166729852	0.178777336404596	0.110580297648557	0.170335459676632	0.208968157323063	0.374452168454205	0.403556343314285	0.232458467426592	0.112415448471674	0.267783992239205	0.303131916123037	0.123775056569593	0.239337969388209	0.222638126263736	1	0.0219430692498405	0.229887286422599	0.228132537263822	0.199392241097366	0.554013683357352	0.237183106410292	0.206678799568032	0.459940058007432	0.0794052778576119	0.0683514310157539	0.337731816033084	-0.0343618004039844	0.137985598987089	0.340642712099658	0.474751186045864	0.328125111283037	0.272581241581166	0.523380673867878	0.266062643411665	-0.0142661232653565	0.300657116196119	0.316079194225948	0.330096024552854	0.0819052291557396	0.381187981128706	0.351879115847971	0.106289511169527	0.377368929636225	0.420848812526758	0.289101093202258	0.262449100226876	0.192540932719084	0.255287346308134
CCR5	0.365179056733309	0.526903565341463	0.573353195035802	0.000263487307404337	0.56201880292394	0.192583800429706	0.321489172586808	0.30183149903624	0.266515614281734	0.618035559095177	0.56779393365887	0.322377676588848	0.266856298347625	0.177449932740249	0.597952606244791	0.519656813391533	0.275855353633767	0.42148407754868	0.498504958085246	0.153697170754858	0.181492194780283	0.487181854943845	0.362608705611766	0.620661279607155	0.504900858556542	0.336543547305537	0.274861348648797	0.371167929490271	0.323510087883846	0.255977003456052	0.330498772026463	0.291455749608182	0.370279733370302	0.563683110234911	0.308321541983769	0.0953114528048483	0.273956786947142	0.259525770548923	0.515870530541838	0.732261496348101	0.68513948033427	0.31989984299567	0.206440611812305	0.125535465253451	0.27490888497116	0.562326522971743	0.511068790036027	0.317746476739455	0.474656281459227	0.505002136173329	0.0219430692498405	1	0.501010430222142	0.608515990800786	0.12835124647321	0.0687241395521336	0.430375274083892	0.251231300025088	-0.0752124096232762	-0.118649588222764	0.243268877451046	0.172826383394781	-0.0230727830120913	-0.0907697705433676	-0.401219537081681	0.3743829667546	-0.01646278529348	0.0292337338773438	-0.133333841907827	0.0621073639476826	0.0157740532051306	0.401588937548565	0.478242078211316	0.496683967132853	0.0169578908289438	0.436201766864714	-0.10503636279699	-0.203443759053903	0.50777041126487	-0.184460625190155	0.156412666834688	0.359898547394984	0.26996273585374	0.671484954409731
KLRC2	0.239378801017431	0.32223465173875	0.518952920182718	-0.0656078669597566	0.663790939496753	-0.157914776792725	-0.0358122501814639	0.128728610253063	0.0551343828934904	0.470028837343913	0.624984475065921	-0.0175805464782038	-0.0622923737323019	-0.105545228250131	0.526212501058679	0.688013179837996	0.322031393893136	0.173515154553806	0.154977000450311	0.0466936010972804	-0.210656836325123	0.219356710029599	0.480705173055668	0.896543721179803	0.0298559460736393	0.422296300184515	-0.00027957630553543	0.37822929428775	0.207819730217808	-0.0773836110850921	-0.160019396870618	0.283491469248192	0.248115055918204	0.584191334878913	0.321373483685075	-0.185116987461884	-0.145781089661162	0.475740831075892	0.166135597008604	0.69732853520604	0.901569842464085	0.456281821881362	0.239629929550219	-0.154637936821317	-0.132925153154664	0.272475143021176	0.533052475679766	-0.172724359685243	0.919775212962347	0.224002899025124	0.229887286422599	0.501010430222142	1	0.357889396085493	-0.214711346528486	0.104153006266348	0.144088404172771	-0.0512631299973327	-0.323864859819978	-0.391880551983221	-0.169271612255018	-0.0557740273071534	-0.216902109343931	-0.373502976721098	-0.661551585768624	0.515567035007608	-0.124820121770263	-0.483890613875021	-0.187499211193811	-0.232409996996893	-0.207349049639844	0.590893523311123	0.698661038479275	0.618343492860345	-0.192282804044971	0.618676085819049	-0.388176043306248	-0.344670611317259	0.625365626947808	-0.483768228180317	0.20522693060796	-0.109030689044373	0.233259624408092	0.776838648499811
F2R	0.667895351891256	0.747961471238115	0.751376311741271	0.441978976727697	0.650027128900854	0.492690088797992	0.59483824268448	0.734814959807018	0.614253287962841	0.716628070176574	0.768091198749801	0.671825122883593	0.635821511389306	0.599373906732938	0.730135509872199	0.758053402772565	0.653294432416952	0.655145007890842	0.620992978181933	0.591005030648699	0.352568129712009	0.633045631230626	0.647687711885148	0.58111383689683	0.716884380036715	0.542806822945776	0.65320978174321	0.639192726271116	0.69797692499152	0.39650959580606	0.548068173089726	0.432956755854424	0.759007218340937	0.686734057881793	0.730265779595531	0.558226250859773	0.535091884733449	0.506518473286831	0.730275207564228	0.655155865163144	0.600252736276365	0.415123868861845	0.579810407854192	0.549951001482017	0.482612659235698	0.686078318583482	0.659481087655462	0.430768447183567	0.488693241852464	0.707232284083909	0.228132537263822	0.608515990800786	0.357889396085493	1	0.493197891883113	0.381922913988113	0.780586104759473	0.582477901673922	0.218582582720419	0.270432501586703	0.478837250685181	0.47622925002563	-0.000132470434039029	0.0889640959813724	-0.391230867837899	0.68053344127136	0.395862885812934	0.285266818868281	0.38852997404861	0.349223744279103	0.0456216386143536	0.551996315164837	0.642411881231076	0.666206037392805	0.167295186725727	0.678334109712175	-0.0310454632834908	-0.0530877672671163	0.764794488667437	0.0818988295244246	0.681094536023907	0.542535410612794	0.49078593528112	0.398267885341026
BMPR2	0.337984103661452	0.362077219974299	0.319888430863031	0.359592269392894	0.0679457991975577	0.455009678238065	0.463987668032412	0.42554641523803	0.400417401467391	0.280088875545287	0.403514637584611	0.412646622928515	0.483582384071668	0.730151972253034	0.213131379262859	0.347028674776335	0.285986995066149	0.598645187840024	0.705399764538138	0.575986943585224	0.739960162425256	0.295606996172941	0.0909020846639689	-0.102729852466438	0.401319749624153	0.196227725726113	0.506397734834544	0.275310706222226	0.700236440436653	0.85076350797972	0.558652344365065	0.613118511476556	0.50489506904379	0.165077466911155	0.391269751175978	0.759578743928684	0.535380745913641	0.173087954714653	0.589018408014068	0.127920614778364	-0.0872908497886423	0.158889876236088	0.413339704920939	0.528349769409521	0.508360811770972	0.587352924901905	0.377748198971262	0.801017261830904	-0.124371410889538	0.590620679681194	0.199392241097366	0.12835124647321	-0.214711346528486	0.493197891883113	1	0.72099751474786	0.526758419167462	0.536897741245779	0.780110803786504	0.800296591457856	0.777063581068575	0.71120791151731	0.694591709837955	0.84037307382066	0.308722011352023	0.604862070936873	0.417456851184104	0.708328779616251	0.577537172872714	0.887435171833922	0.727570494994027	0.0452114336514353	0.0763141982638676	0.484675861348818	0.778592348994591	0.430286960719003	0.690654964459962	0.737794372771291	0.174186713324824	0.62609553725805	0.383652005464278	0.731913232366323	0.722741135934364	0.176925324142119
CD63	0.381519891292053	0.375975359913429	0.474814328120757	0.468434192349745	0.17190751919085	0.365466820595405	0.358329661531538	0.398742311033681	0.378450518229236	0.34851548901183	0.456834119392438	0.333866254544504	0.383411673672769	0.605007227174039	0.286742084280521	0.550070548138544	0.395776443954698	0.636177349138776	0.638878697347964	0.612771766954495	0.732431034399104	0.288578309187676	0.283770818311784	0.120106098660772	0.220928883669671	0.500324382864188	0.430550974355396	0.400496466459058	0.778932802852976	0.81354423222534	0.377195707754634	0.804512307437852	0.549569015504943	0.256447086964021	0.511195164153718	0.782921446401335	0.363637246497015	0.347893358000297	0.589816616083268	0.184286656782361	0.130071769693641	0.428209137139775	0.541976950036404	0.446833418132731	0.348572396642265	0.531281429728069	0.581723774270033	0.686988895712387	0.169529695146019	0.5338930386847	0.554013683357352	0.0687241395521336	0.104153006266348	0.381922913988113	0.72099751474786	1	0.47204186540265	0.442453801052557	0.766799779841117	0.624230213834836	0.661937777132639	0.721771419969614	0.551949615987991	0.683518703956735	0.290408242069296	0.803357085555965	0.549603666752217	0.543265840937425	0.631514228179122	0.773836735095133	0.584463240744665	0.380980484073496	0.325241987116136	0.644516669495328	0.65657579557995	0.604634137702814	0.719142932123312	0.657858915582526	0.386145054726295	0.648541320936166	0.470575162022689	0.577158479522466	0.745432898608038	0.445257138716485
TSPAN14	0.945958503311718	0.945004828610245	0.884098752206402	0.833292674212711	0.517225978656897	0.891661862137945	0.888690827781736	0.935320707926896	0.949266245158496	0.887216494687595	0.684210796444836	0.952509714102289	0.944531018009401	0.756289351440061	0.86149047593681	0.737253390054704	0.880075419413699	0.856440091304717	0.744346479441948	0.857822105026794	0.625709254406035	0.853376462914597	0.787770695759022	0.424245363261279	0.920405585603552	0.496522738634721	0.909659717652711	0.887472668031827	0.823380969095812	0.563630597203552	0.849792298835805	0.551457653737151	0.901212105247004	0.781344302739786	0.89313019056038	0.673615110727488	0.873435459556198	0.735253853774526	0.819668058858373	0.625083155373214	0.447992674566133	0.695781172344837	0.823005301146216	0.88813527904002	0.842400471394646	0.816690009060692	0.646045795752102	0.679026738634159	0.354088733037129	0.894667922890736	0.237183106410292	0.430375274083892	0.144088404172771	0.780586104759473	0.526758419167462	0.47204186540265	1	0.923786605962454	0.40117670307282	0.320162635214612	0.687125596176784	0.825972582506839	-0.0515439906503207	0.101912710891828	-0.224517001456003	0.613728904767862	0.781318079080361	0.613379004847636	0.417692305021034	0.304873330437658	0.00330570448882962	0.538499322037874	0.735980640813827	0.528819569471061	0.123240411373248	0.591377783245789	0.0582997395047865	-0.0516190470750219	0.758535767980638	0.441701991605306	0.831185812290367	0.827424244232172	0.372655417582219	0.293873418152588
PTGER4	0.916234036750941	0.893834905236909	0.77881576655516	0.878380211727642	0.369652489379616	0.966623869887235	0.944153109529866	0.895555716517142	0.959696885804344	0.815968238282656	0.573410425907697	0.932805810337027	0.969269800576411	0.679482029151303	0.772757663696279	0.592612476831152	0.834172867051479	0.843021211362406	0.7453348378336	0.824371076140523	0.723918616913376	0.822250048015531	0.65799723259035	0.247815134065703	0.882453121155507	0.334060791759462	0.939208739732206	0.836128237568047	0.757611551891121	0.594624832672403	0.933866097329146	0.433285556155312	0.773650939782316	0.645770997682537	0.782335162359685	0.607095391481452	0.971035164106337	0.69327469592869	0.680932497339404	0.515188605730092	0.258165501880061	0.696736639727347	0.810010667230779	0.955458640992434	0.959786668113682	0.816002715731931	0.455088394807012	0.734675023194239	0.201157193294344	0.890779005627799	0.206678799568032	0.251231300025088	-0.0512631299973327	0.582477901673922	0.536897741245779	0.442453801052557	0.923786605962454	1	0.51975236891893	0.326351315183598	0.687611424384817	0.887513195578833	-0.0746192512125557	0.130506582096964	-0.040435140664958	0.443822295437732	0.848341455499881	0.745428796342054	0.428591639786264	0.263638548313045	-0.0199377908881438	0.385951818456447	0.606378065437388	0.358558978414097	0.075399605045481	0.407006491187348	0.147664947214432	-0.00583983866125543	0.570432812378577	0.603799157663625	0.750389463813725	0.8962691743094	0.215422325695801	0.132697356489193
STX4	0.282484581254724	0.291471175258046	0.262364308625063	0.435414842506129	-0.0150644116576508	0.463127174058094	0.437092074994601	0.375650307312523	0.381441859714735	0.195615518328322	0.254831214365239	0.340563237449428	0.451743007060944	0.58552636309532	0.11533912882605	0.208772053884147	0.240963866543965	0.515042863553066	0.586345832800504	0.536563094622503	0.857054310001351	0.251850937429544	-0.00279180553560657	-0.194809639245318	0.297656744059429	0.0993278917219268	0.489600832905782	0.226150642942879	0.677949208279646	0.804437772861968	0.570154182982703	0.463349149603115	0.325467176110701	0.00356024482770169	0.281214232057216	0.721576022923636	0.545838954462927	0.101138149756636	0.37450974679458	0.0222931392728143	-0.205183166163257	0.201135942473453	0.380526104730234	0.524730287570895	0.519280750055601	0.532724000247251	0.202054318558098	0.743640240105298	-0.183091738931925	0.520640015663394	0.459940058007432	-0.0752124096232762	-0.323864859819978	0.218582582720419	0.780110803786504	0.766799779841117	0.40117670307282	0.51975236891893	1	0.601776023913669	0.634223445903781	0.707438201202848	0.495176909296383	0.706721397255537	0.601508896980247	0.406948548542371	0.517013281686343	0.780117545381559	0.679167314931422	0.684309204822767	0.52347956397915	-0.00879113773794813	0.00570055549029287	0.281079799378988	0.566477058726576	0.328597404115406	0.761887707434513	0.673319880355466	0.0279701234743626	0.823138944153597	0.28331648676747	0.684699047336773	0.463640653334743	0.0581223467004822
CD151	0.112472772023309	0.118045156506779	0.0485645738250173	0.247251293563174	-0.239195421730901	0.293179478690963	0.213212333779318	0.231191675950442	0.213493092471715	-0.0118047241841904	0.105661943803744	0.261290646100294	0.311608087704118	0.567956968317347	-0.0691662106137716	0.0693548452255456	0.0760888270266095	0.326730242252494	0.396464216812115	0.398724505187989	0.504650851915898	0.0652265401270851	-0.089370514886716	-0.381517849514037	0.175085621719721	0.0372108459717095	0.328214894188159	0.0933617580551496	0.465750469225341	0.632206857662369	0.329764919645905	0.502602570224096	0.314276980049049	-0.0954340496818362	0.225401962080748	0.645871902833988	0.327647696998866	-0.0552094274647445	0.434959774050805	-0.217109649449807	-0.351488745209603	-0.0192661411763455	0.247191006075336	0.383150866917662	0.289159443909263	0.241529438279903	0.141300813463486	0.564706823078206	-0.376104463909689	0.267921729017699	0.0794052778576119	-0.118649588222764	-0.391880551983221	0.270432501586703	0.800296591457856	0.624230213834836	0.320162635214612	0.326351315183598	0.601776023913669	1	0.627668130430339	0.490294071279064	0.726603335579899	0.847007883100599	0.354308338748224	0.432509398159978	0.324215609693939	0.5903618230069	0.566263544858372	0.843024111806531	0.724542122861451	-0.176546334624935	-0.15310945154108	0.272431922988527	0.806798233863368	0.11279662048161	0.653774205654133	0.785661101612427	0.0269330853167796	0.575999570118712	0.211860821330828	0.499389261045364	0.597373294788382	-0.0557076344622968
TSPAN5	0.602642037954049	0.514324634816084	0.523598123916549	0.614562975158299	0.221864424677904	0.662598702466297	0.671734142366184	0.621605448052278	0.649707293281673	0.50344490259536	0.289657098715429	0.648545893289894	0.656988046196622	0.835182539783519	0.444319711414236	0.399407387787548	0.473154658581268	0.828034613306284	0.764040700424345	0.779274323027228	0.772375101291684	0.48710708963697	0.413685451078666	0.0168081486848188	0.59127552488655	0.251911877981293	0.572920843825898	0.439146188041151	0.70933499552944	0.868576630050006	0.619043062046909	0.721382688217819	0.687108576354257	0.479323389217985	0.541141442826385	0.822246243129383	0.642608298346646	0.480651000581955	0.724780616897077	0.242673713587979	0.0413731438571625	0.326157691726497	0.446154488665932	0.603677894921217	0.627043342315224	0.621926334700954	0.615770863488979	0.859060305216954	-0.0438822444630723	0.655260200337423	0.0683514310157539	0.243268877451046	-0.169271612255018	0.478837250685181	0.777063581068575	0.661937777132639	0.687125596176784	0.687611424384817	0.634223445903781	0.627668130430339	1	0.805013259777023	0.550632079999481	0.627220731903959	0.184739449166465	0.5714941737608	0.659141472101989	0.639027474991139	0.493260285719332	0.659004448184841	0.589001909094748	0.184064589066402	0.264766127671344	0.523213237803045	0.633298281713017	0.380134503390983	0.56803089387436	0.537016826490484	0.332898980454945	0.598810147801828	0.54840309477859	0.766273495795969	0.626879614072462	0.192735254700902
SMAP1	0.798949964980112	0.753797501414924	0.718019576060648	0.832274418951465	0.260311605008284	0.863449068487045	0.832320314690631	0.748314017182984	0.832524615689574	0.701810779114855	0.502883689726328	0.789284479780627	0.848293322865	0.753218621644055	0.632206691817906	0.571581253988114	0.712770943317889	0.872224050217686	0.814746336435302	0.838870783545647	0.893110962608788	0.7343143177231	0.539113034507507	0.144522004695919	0.700913363947386	0.365569918567584	0.801571846358442	0.727423812420393	0.831197394920835	0.823693705737342	0.833613983959865	0.637505861372725	0.757820989151979	0.551956489923822	0.724395506305132	0.738847247812295	0.847779386140172	0.612127253297602	0.69202878899783	0.426695044148773	0.162056877982987	0.634294770396652	0.735692964359647	0.844448768799625	0.854384368005345	0.813680799589528	0.545630513057076	0.867015087895578	0.121120384758833	0.846284694036657	0.337731816033084	0.172826383394781	-0.0557740273071534	0.47622925002563	0.71120791151731	0.721771419969614	0.825972582506839	0.887513195578833	0.707438201202848	0.490294071279064	0.805013259777023	1	0.256182733296639	0.435453618567396	0.172869302208135	0.597606746398922	0.865600932221573	0.796752875734041	0.572812994463795	0.520740519552033	0.301914728602276	0.369018922281709	0.502378078050093	0.456885176256736	0.371646122366246	0.492374655379717	0.474254849563732	0.332700122890677	0.463464197714818	0.781115208831688	0.665441951642119	0.907617788313418	0.460450313051856	0.235383911404676
EGFR	-0.215215412157966	-0.230550072906959	-0.157288780060213	-0.156228264417797	-0.185016407924433	-0.122750652502996	-0.0905592100984305	-0.139302443225292	-0.175672370143743	-0.227578888988897	-0.103420702587953	-0.164414057374103	-0.115099421430019	0.408914314480836	-0.281319238968526	-0.07176198613673	-0.258459599593918	0.181684931990593	0.3293128721792	0.176822016184836	0.385722598036739	-0.233683052949007	-0.315646485156393	-0.316984969142962	-0.179692411236123	-0.0667684891053452	-0.128365863401879	-0.275325651978989	0.233499778710825	0.647556501487508	-0.0351050316999002	0.540427170327719	0.0627050756285103	-0.197159540575057	-0.121711042962913	0.473158763092641	-0.0693238470613778	-0.216072183618474	0.25728469306064	-0.231571076001371	-0.297202857315537	-0.284630920889405	-0.149783595989923	-0.0944537492147393	-0.0723563236579043	0.0858728816513573	0.220682432358423	0.487760944357445	-0.322203530743515	0.0252058386676454	-0.0343618004039844	-0.0230727830120913	-0.216902109343931	-0.000132470434039029	0.694591709837955	0.551949615987991	-0.0515439906503207	-0.0746192512125557	0.495176909296383	0.726603335579899	0.550632079999481	0.256182733296639	1	0.920618085251901	0.375931363403796	0.371884034653898	-0.047815276602132	0.249768769960751	0.29213621852779	0.796376625710615	0.990261169872786	-0.258280495008259	-0.341200164476651	0.323252906272827	0.962039135591638	0.144643085504656	0.756347179197527	0.924337703729267	-0.211467700284327	0.318689436776386	-0.107070537867564	0.212300706814929	0.747300247123601	0.16037342819039
APP	-0.094276915023079	-0.0936118662501182	-0.0786937578737577	0.0417840779027475	-0.272363919258631	0.0866196367758333	0.0659990723280043	-0.0138111174179754	-0.0166148552362816	-0.152447936599853	0.000703050296869752	0.00420170033087959	0.075947133769143	0.510179898285002	-0.230386165637503	-0.0234793739639569	-0.137878588207378	0.289823713304902	0.428333510436175	0.271365234498696	0.585489678374076	-0.104299582577774	-0.291256914642718	-0.4209567943867	-0.0455414874649323	-0.002326652669733	0.0838434096751898	-0.135389962686707	0.394507942458997	0.750082702140352	0.177564564664602	0.551426624315822	0.143084183657311	-0.222182098851226	0.00304149068166706	0.632471464595907	0.142676446813031	-0.194160843303677	0.342335399345202	-0.255630442825265	-0.395808377060594	-0.157883582603964	0.0417638997273934	0.145379754943805	0.136079843575231	0.205201131427918	0.170488342870558	0.629596274961108	-0.413060350528695	0.177366475140943	0.137985598987089	-0.0907697705433676	-0.373502976721098	0.0889640959813724	0.84037307382066	0.683518703956735	0.101912710891828	0.130506582096964	0.706721397255537	0.847007883100599	0.627220731903959	0.435453618567396	0.920618085251901	1	0.548723314476564	0.404602826164209	0.149682513300168	0.536143557061677	0.447976158120121	0.918285635853762	0.934095616877207	-0.229512114888769	-0.313712953276667	0.276197650739868	0.941998497439301	0.131037923109236	0.888544275512315	0.952367061464825	-0.180965729708254	0.580902837425185	0.00299743572313954	0.423874072691623	0.695823703187985	0.0684540124607303
MCFD2	-0.301357297642269	-0.350552738958856	-0.368508149337739	0.0343685800943313	-0.580957589595912	0.0153467182992594	-0.111011502409142	-0.266203981853036	-0.174466145669069	-0.428789545572298	-0.430965144838583	-0.171012878859819	-0.0861370902546299	0.175153447517207	-0.512639752486142	-0.497804516565357	-0.396086248623617	-0.0889685626994191	-0.0526806341753458	-0.101776462527161	0.501493893237447	-0.215100248762439	-0.508406510562175	-0.714185746945678	-0.215377007622419	-0.363607247274821	-0.100689257112006	-0.371601685539588	0.0414370709534618	0.353427145561658	0.0510378476522875	0.0127312640100186	-0.277153385345385	-0.538677862766251	-0.30976190744522	0.297590291259004	0.0297064856519351	-0.426143727464868	-0.217448733471123	-0.527312249689927	-0.709850544988596	-0.294441290211144	-0.23487363943035	-0.019326374420717	0.029151560914417	-0.125713818809476	-0.334721786752545	0.264399549933721	-0.690232342269022	-0.174511043228127	0.340642712099658	-0.401219537081681	-0.661551585768624	-0.391230867837899	0.308722011352023	0.290408242069296	-0.224517001456003	-0.040435140664958	0.601508896980247	0.354308338748224	0.184739449166465	0.172869302208135	0.375931363403796	0.548723314476564	1	-0.226294371543037	0.146045065779987	0.49889779087221	0.408643426098266	0.394354938322375	0.363881128209836	-0.495559787012876	-0.594702434001356	-0.326715238265873	0.325242129773918	-0.335058817211086	0.750806626574905	0.564516996357221	-0.585748632209117	0.661601415346707	-0.311459273098383	0.19545117605135	-0.068162786259446	-0.384115612289287
CD81	0.535381698225331	0.577654547228009	0.6973923475236	0.423137765483865	0.48160130547864	0.319117183718091	0.372974084412408	0.523039928499244	0.446620235129789	0.585714653529667	0.738218572806464	0.432518317495802	0.410720039672817	0.589460074857113	0.586076292230518	0.848010172389561	0.603058154406869	0.668212550655929	0.638981313967901	0.630320674104034	0.459137416933	0.445365102038409	0.581112540283442	0.54146518621163	0.364372097743889	0.698604909724431	0.467144357272757	0.607213079245161	0.809596148517977	0.624342372582875	0.302748860766458	0.834418465740238	0.743968192620143	0.605501015046291	0.719345982911612	0.644075689400948	0.311426397834167	0.588997464684777	0.719798304559972	0.503856370218932	0.561369251092507	0.571754902461734	0.670177796233675	0.422694655309067	0.293560582366722	0.599370666291001	0.834132866607151	0.511954674608175	0.558937560516863	0.61105778292254	0.474751186045864	0.3743829667546	0.515567035007608	0.68053344127136	0.604862070936873	0.803357085555965	0.613728904767862	0.443822295437732	0.406948548542371	0.432509398159978	0.5714941737608	0.597606746398922	0.371884034653898	0.404602826164209	-0.226294371543037	1	0.427494877651822	0.257884406472548	0.442184288515914	0.608055319737135	0.408891989339596	0.663530259277753	0.663894841007925	0.897272208576751	0.507834433991107	0.820480048137562	0.321383676893701	0.341157229716826	0.757107806760925	0.256510327415278	0.655394524327606	0.482566053395521	0.819854955820354	0.682035218814873
RACK1	0.839411550038539	0.71506546679604	0.666339000078065	0.973512215536257	0.164081778297357	0.888559319505547	0.796590511864464	0.76038417851894	0.862197264115001	0.645010705720612	0.313690682638536	0.846307551391331	0.850155465172363	0.651022578520748	0.59611773177428	0.475970547983184	0.769080983324321	0.769778626949833	0.560707788812855	0.789353799781171	0.718198260380403	0.72067885991839	0.684269742978645	0.0789182943350167	0.699355533198262	0.412093463582404	0.78315267750749	0.753713006979727	0.714928707638371	0.539676327282371	0.727567017662427	0.477751542880257	0.772108712768567	0.553410355967792	0.775940261834537	0.663154416612188	0.770112315778871	0.700784491005721	0.557530486867828	0.274909676640682	0.0810015650355816	0.643116454670656	0.745572610635505	0.850050846349754	0.77454882405215	0.592269135903421	0.466666068150288	0.623123262233006	0.0791297309410946	0.663998644775825	0.328125111283037	-0.01646278529348	-0.124820121770263	0.395862885812934	0.417456851184104	0.549603666752217	0.781318079080361	0.848341455499881	0.517013281686343	0.324215609693939	0.659141472101989	0.865600932221573	-0.047815276602132	0.149682513300168	0.146045065779987	0.427494877651822	1	0.701536378350717	0.547535371032611	0.280452429214762	-0.0244811091314471	0.45414423271719	0.526287646085802	0.301245026999201	0.0747312039062076	0.321305169778529	0.263682939098377	0.0813374176367037	0.487478623957585	0.728208010664913	0.768274739162006	0.713995877624244	0.181775885325685	-0.0136112168166783
