""	CD44	PTGER4	CD3D	ITGA4	KLRD1	CD3G	CD69	CD2	CXCR4	IL2RG	PTPRC	KLRK1	CD8A	CD8B	CD247	CD28	CCR5	KLRC1	ICOS	CD27	ITGB1	CD47	CD226	ADGRE5	ITGB2	CD6	SIGIRR	ITGAL	TNFRSF1B	CD46	F2R	S1PR4	RIPK1	KLRF1	CD96	C1QBP	HAVCR2	CD4	CD81	TFRC	HLA.DPB1	LPP	KLRB1	SORL1	PILRB	TNFRSF14	TSPAN5	SPN	TIGIT	TRADD	IGF2R	DPP4	JMJD6	EGFR	PTGER2	CLEC2D	TSPAN14	ATP5F1B	CD9	RACK1	CD74	SMAP1	CANX	ITGB8	ERAP1	RPSA	PTPRA	CD63	APLP2	LAMP1	NCL	PTPRZ1
TNFRSF14	0.802569021926086	0.9156431581343	0.874853993255034	0.757102702568308	0.143660365568186	0.839339389115719	0.930650987990599	0.889314127236922	0.873875663431599	0.904588727986361	0.896784660717102	0.336465345438922	0.648874181957202	0.719888458771981	0.789375410138676	0.812652309242481	0.620754583910474	0.171382002884912	0.876419954943477	0.849683141849962	0.640428122166121	0.680558004008549	0.862456225486905	0.919180902287449	0.772591310293795	0.857319242787278	0.883132253758223	0.628596179434929	0.771402150909383	0.562088550226991	0.286191155012164	0.705858894261942	0.256804342610789	0.0569356287847037	0.86511008125106	0.729573897660872	0.42071160950081	0.751299315913165	0.275751177438974	0.175719465949266	0.340983463708188	0.24770958625266	0.904640754589146	0.277733880506508	-0.0970399019403017	1	0.609956291648178	0.837286040710491	0.464389353215844	0.906627026572646	0.571836638685906	0.839118648147655	0.703636168276035	-0.275413609868677	0.806037326642532	0.929014078988018	0.69568261797954	0.599411350497892	-0.217819557201422	0.791294206481115	0.214162834348049	0.684699689594865	0.185248912002176	-0.37224117615681	0.766556927327014	0.874756270986484	-0.0132065049037489	-0.0746222162932826	-0.016328159647402	0.482698753560253	0.654160333055464	-0.343643046479801
TSPAN5	0.417504098877842	0.615066760283309	0.509887137003903	0.348874853848595	-0.0247342839279448	0.469277616992999	0.582239686983096	0.533678944232585	0.477508141303927	0.540520425223544	0.556165735457998	-0.0553203899327658	0.292857113485864	0.327549538362146	0.452994251899807	0.665414423289013	0.204167456243733	0.0545308344591854	0.66261965905715	0.506771270076728	0.647192412238937	0.792244678092615	0.542369091051553	0.53642359027026	0.588686523892173	0.405353143701895	0.529709288801449	0.375006619637902	0.588741890490785	0.722608366752064	0.307714081095824	0.625651121578682	0.394307000468527	-0.126271499051552	0.481509376290415	0.727524071640078	0.344952146262062	0.737952077500533	0.539729879940718	0.503561300326623	0.427379328770704	0.551917026022017	0.679119995131449	0.389159079106713	0.229739467013605	0.609956291648178	1	0.675172606267835	0.314069174898464	0.624585064889094	0.48785038313752	0.637399919395646	0.335529730397952	0.365352335806751	0.692458224426127	0.641049229906136	0.70448699043697	0.734303804861684	0.334561986119663	0.799314715799401	0.356682604880834	0.791720346193315	0.689286543058899	0.279022903480266	0.499485509197642	0.747436294539143	0.525603987839882	0.493808469132125	0.533367715248561	0.769338182501856	0.734633090464176	0.308495798382456
SPN	0.773086175835414	0.891000490791175	0.800442045716499	0.74357016047753	0.371834315338429	0.748018668284457	0.827901828356289	0.820837380206014	0.871932997775476	0.842738593499098	0.901634027351832	0.463577130653738	0.647207898697414	0.723702017480102	0.81631744458309	0.778255354196201	0.644186387197058	0.415195471051692	0.810722664559114	0.704613353447927	0.809587318673819	0.822560519253596	0.775135763944642	0.852834717356073	0.873833943250485	0.749527190932781	0.840359007378873	0.752415555031408	0.923518529368174	0.584703566820096	0.464639476693951	0.767498719653315	0.436345393916594	0.254519938456326	0.837978040935127	0.822564813772816	0.644792937465462	0.749354905206955	0.516771769061824	0.271521046182791	0.550471181479072	0.47252327102726	0.790978730262132	0.532744249527022	0.222770809946544	0.837286040710491	0.675172606267835	1	0.636921924320471	0.773298664693233	0.646911608638728	0.816297109880246	0.74835857504269	-0.190327031123566	0.833165344782058	0.830743913846463	0.753982410610517	0.725741359558626	0.0707412118273655	0.837285422256914	0.458861406068815	0.782550263324019	0.378844912937944	-0.266219878349112	0.754212923425317	0.835934866698142	0.136038626717814	0.162320361581925	0.205104710556254	0.596028808156229	0.82696650408618	-0.262716390395587
TIGIT	0.783536586298136	0.667554105636991	0.714544208360602	0.783837068325333	0.400639332504137	0.694877078046974	0.616345682547671	0.730302172283522	0.771288035506816	0.690116073311744	0.735302097913907	0.69474567904242	0.782598921574223	0.772972778367515	0.634305513746205	0.614815208315809	0.765751672040028	0.553922676870973	0.612826447088449	0.609463499736745	0.605828978229412	0.504213998603763	0.501086813258921	0.700760685371878	0.435488639442992	0.628005482466814	0.570818159317855	0.724543788645506	0.674675660406686	0.203423176570538	0.360938650767536	0.710812592373609	0.530658878979218	0.35533256439033	0.770410756119619	0.410956414085698	0.236417267196368	0.20203240039488	0.117628331823486	-0.0845938539207394	0.202655747941352	0.207176020615514	0.422033412497283	0.111166268592793	0.310567916373023	0.464389353215844	0.314069174898464	0.636921924320471	1	0.484467652624777	0.38025035878455	0.641056322909562	0.833266374293069	-0.242893835122428	0.509321885321128	0.588406587916662	0.226047118926979	0.332638674742572	-0.0197596508077382	0.499831223983821	0.0745552810038397	0.408375808571232	0.00898404110000567	-0.299687854576931	0.646375343226215	0.488335308621018	-0.103233336635848	-0.0999698392364107	-0.202450921419178	0.116847830892253	0.532850095110016	-0.325448991237591
TRADD	0.769105585221099	0.868531184803813	0.902555857397663	0.713991816397678	-0.0829949831619952	0.888519169360168	0.943577906875799	0.91819759213944	0.820573158153002	0.91810734887838	0.862838181443487	0.211959449823191	0.701468904985318	0.698944181654645	0.632712635395374	0.858495155382159	0.506988648127345	-0.0511661300236309	0.878015050866527	0.927655232590572	0.555352774505573	0.62974431300405	0.908910531484216	0.917073967926755	0.727781120136344	0.850661667211791	0.803451688578603	0.463995512129391	0.704743537558251	0.497171154025869	0.107453412298509	0.759891381161326	0.33654422358417	-0.172230073999331	0.855885059164577	0.703797652584758	0.266886961962718	0.7810583766193	0.292007193089805	0.0385947228045213	0.34089685189887	0.165699846575795	0.913148023972904	0.20405098805392	-0.258210132454186	0.906627026572646	0.624585064889094	0.773298664693233	0.484467652624777	1	0.335494280506439	0.889306474904709	0.673685284828992	-0.230416471138968	0.861247392536465	0.922735333543667	0.594026618291992	0.588450220217213	-0.190784825794114	0.859418586267997	0.19254142548145	0.697077361055772	0.1697459536886	-0.341692228003774	0.880674360186831	0.945039887191252	-0.0461760649663301	-0.0220021349340119	-0.0433314602552889	0.421955797560222	0.626214193155285	-0.304175530300785
IGF2R	0.467517817871807	0.65141863996636	0.447485183509766	0.438858466206428	0.585882220289396	0.387905893240619	0.4198614027862	0.411944632919696	0.583539946567061	0.426378160274617	0.570378261343713	0.42957254550968	0.313563556473122	0.528154958574842	0.747989047337383	0.435065760585677	0.528680611439558	0.574171574849901	0.500174921789301	0.244233417173506	0.622439610890604	0.670637182030192	0.465855421321131	0.506627215252395	0.597795758398803	0.477951363948001	0.693227404134708	0.776909929974825	0.663568577670216	0.700936904182956	0.693406764868709	0.471768682682597	0.0328844765212956	0.402076944527475	0.547991554508418	0.569672191346757	0.667523408714673	0.385636812653684	0.327430159622943	0.426147257157643	0.28430302038752	0.656619075730408	0.463142526115717	0.397725795347287	0.573772341807607	0.571836638685906	0.48785038313752	0.646911608638728	0.38025035878455	0.335494280506439	1	0.527105666748399	0.45386596239326	0.086773004727959	0.469675394933206	0.474615215246527	0.705348749624583	0.561488407930981	0.203944098478013	0.470473750053341	0.265002704920443	0.55438135997004	0.436224971887278	0.0682310069806794	0.289285473877207	0.450434073295774	0.35785692634565	0.196919723220941	0.320610633824324	0.569806055528805	0.672458555482264	0.0418629244504108
DPP4	0.72673544386445	0.947952842181588	0.903239645821431	0.663758670905538	0.129223805214076	0.859860543506763	0.878428287533009	0.878300107359562	0.846783621914127	0.859622835515523	0.865981667192745	0.289943317316846	0.70116926223929	0.777874130743767	0.750992274917199	0.876010376714669	0.566418230710465	0.177348541921971	0.927466033630494	0.81888884856288	0.54790055850274	0.672176901444967	0.887882235806341	0.896070127060621	0.692299020195089	0.829696471721753	0.832159798362132	0.716730606740341	0.790764004601538	0.570056975272613	0.180254097306885	0.921386777376052	0.184771189321304	-0.0481227970931739	0.89426796901886	0.656918301804467	0.359614658499404	0.693247139819225	0.219593157237188	0.0820279478337142	0.291603295235278	0.248290199158342	0.90201865697532	0.194153361917765	0.0424677466577757	0.839118648147655	0.637399919395646	0.816297109880246	0.641056322909562	0.889306474904709	0.527105666748399	1	0.660688871524296	-0.213875437922219	0.899299318166749	0.858896338293074	0.689522217084445	0.563961122140176	-0.159456633165082	0.832243411805771	0.152966704486138	0.658383494906036	0.162812084910849	-0.325284081197728	0.772879644786616	0.909992676255215	-0.0310430666904364	-0.0235768176950563	-0.0458691141046564	0.405001546045878	0.68844996950659	-0.291727951155479
JMJD6	0.935576143751498	0.776342549095824	0.860677080804246	0.931366934112358	0.323556781568608	0.864322505400837	0.762762832391422	0.87592839807655	0.903145333409518	0.844964430857764	0.898196366870647	0.729615490629752	0.913883433708804	0.900139547007356	0.711513246613371	0.694393544845555	0.898380830379357	0.425626277952609	0.695072134613018	0.774616606088764	0.73373266141403	0.56608845270264	0.671124096879944	0.847113596107455	0.669927690138314	0.837234903237284	0.776585679941701	0.706455744875324	0.778073267588241	0.27901706603663	0.494428175052473	0.652402215192306	0.592118698974484	0.293873880540563	0.868015292488959	0.614175558473042	0.393574844213559	0.392866949095297	0.292879725657957	-0.0580718360881216	0.364209538507219	0.25120775600116	0.533042400027347	0.243354736458449	0.0820912294957259	0.703636168276035	0.335529730397952	0.74835857504269	0.833266374293069	0.673685284828992	0.45386596239326	0.660688871524296	1	-0.258709804232027	0.570152724209	0.761042671020378	0.361119498665717	0.540485189705506	-0.0720772467872465	0.64203172652338	0.221235901357353	0.539792044454044	0.101059332216123	-0.33454606962928	0.799559723676386	0.63423200242297	-0.0209400726716492	-0.0446880172961348	-0.126095607087154	0.258113477140521	0.661238932626796	-0.351756610410393
EGFR	-0.323547350727063	-0.255808539251807	-0.315838374344175	-0.364263334072451	-0.17666733468756	-0.312207791148776	-0.320644162707736	-0.323285945008274	-0.345902630175265	-0.338249345938422	-0.297105166483618	-0.328746999713933	-0.29883885289117	-0.294631191463604	-0.295377311725213	-0.200891777610354	-0.344122910148717	-0.183202305874448	-0.216530556551971	-0.317683980580204	0.0194081841882035	0.182673381909065	-0.249576340011269	-0.316167844886514	-0.126527317877474	-0.352448823239689	-0.250970653583346	-0.243373321514531	-0.157169686377312	0.273633081852729	0.16995845785859	-0.178578451237145	0.0553143899410443	-0.189078108393569	-0.341243710622542	0.0901014348006678	0.0162875780714265	-0.0196835292841205	0.335506295278009	0.318714537418732	0.0582743598286117	0.426923059293859	-0.23700563687895	0.108281229385578	0.321292623781344	-0.275413609868677	0.365352335806751	-0.190327031123566	-0.242893835122428	-0.230416471138968	0.086773004727959	-0.213875437922219	-0.258709804232027	1	-0.155817321367582	-0.260973939796526	0.0331206742521383	0.291707658596033	0.66177068942749	0.0718273852839752	0.128959284867214	0.189755560879366	0.736957705248361	0.968068788691119	-0.187584519422255	-0.0841359559492215	0.830543524192436	0.731104952684374	0.691229673826741	0.415592864211242	0.218914804987734	0.981462678442629
PTGER2	0.661757799226389	0.868852766615636	0.800096064247832	0.550978197608002	0.0974103282194835	0.757171688675552	0.826944021265727	0.821494489621631	0.756063215351591	0.807402696339059	0.795453793755394	0.159432573699504	0.564865918689864	0.652972849963883	0.688684929050647	0.874122968140837	0.417685423307043	0.114108730467729	0.916887505311352	0.750202883405929	0.569539977800012	0.736524613719051	0.794277481612104	0.819188236515628	0.684710337715961	0.703748682973341	0.744311140650643	0.589068024568585	0.744565776860662	0.591256504408623	0.210582597085656	0.884653027066962	0.263905265345792	-0.0757027348143152	0.80643435420174	0.701372913666731	0.352578607911324	0.759068760204915	0.308404289689039	0.146487971708846	0.355429439290098	0.305980951352592	0.906978592507205	0.259975425547687	-0.0477630445706068	0.806037326642532	0.692458224426127	0.833165344782058	0.509321885321128	0.861247392536465	0.469675394933206	0.899299318166749	0.570152724209	-0.155817321367582	1	0.829050715575565	0.735072206511705	0.592476805422614	-0.0683207483136732	0.862036488410795	0.230207157349675	0.719397509892439	0.243838331495572	-0.261107925395381	0.73823364935128	0.915928306400063	0.00218782172146579	0.102149934908792	0.0858034935567151	0.420559058472182	0.702445123454703	-0.23163725438243
CLEC2D	0.852108092968632	0.908305794254977	0.907179392272928	0.805458463036724	0.0835005653279013	0.882838407379166	0.952834014896154	0.939518829625704	0.89638501435237	0.941717851667023	0.930518338697962	0.342245259530706	0.703680850839609	0.732811792597207	0.77923728133776	0.922415462835	0.672673940495385	0.15834731180567	0.900550335798215	0.911764368383197	0.651643465239811	0.716469581826828	0.848843835892471	0.930849901965028	0.727855622435583	0.868269254981528	0.848506585873069	0.626709426300661	0.762049652742357	0.483851269200944	0.225767224153776	0.775638196910789	0.399040006334733	0.0208230926062145	0.887552974242644	0.713778680323629	0.302649312436849	0.730350668430477	0.263801127483031	0.08717824357218	0.34520379443468	0.213401123331321	0.907246334895133	0.235462787039668	-0.101853175957735	0.929014078988018	0.641049229906136	0.830743913846463	0.588406587916662	0.922735333543667	0.474615215246527	0.858896338293074	0.761042671020378	-0.260973939796526	0.829050715575565	1	0.643533311167126	0.588238497507588	-0.189538037170839	0.837123332922082	0.184740930119512	0.697266717560559	0.159490396916474	-0.357593832979813	0.830492038421799	0.904599717218301	-0.0239518051545141	-0.0756941136308834	-0.0853206040397221	0.457663920786653	0.659673890243822	-0.342132414430125
TSPAN14	0.381523771675376	0.726267024835587	0.529973373420162	0.308582366373173	0.142040870186862	0.4689839466727	0.535147952011556	0.507074029415723	0.556254272955368	0.508526271473218	0.643740592155225	0.01559500871648	0.297517041513127	0.472940853490272	0.611022230663297	0.684335007558851	0.305195892437537	0.142189405403617	0.694168052626266	0.398623770154357	0.62469340971583	0.782480926216765	0.618393652766778	0.54497727841326	0.771951192793516	0.494733602989174	0.709875029535433	0.604142196287698	0.768745073892591	0.791517433176996	0.288416854591565	0.653766638715074	0.146295663416407	-0.0302653130114938	0.510965013047379	0.724130004610111	0.710121821010322	0.800943857446095	0.581845241396473	0.524545661904908	0.61164871112054	0.608618650599329	0.683052382055745	0.636993119595767	0.281339373811352	0.69568261797954	0.70448699043697	0.753982410610517	0.226047118926979	0.594026618291992	0.705348749624583	0.689522217084445	0.361119498665717	0.0331206742521383	0.735072206511705	0.643533311167126	1	0.703822713795088	0.228689279936539	0.750108641693139	0.567487149378005	0.660309874446693	0.521642189785504	-0.0195917093489948	0.468212606631919	0.721479250461379	0.287747228711941	0.278959830501819	0.469689230932047	0.735327778935933	0.752381810420454	-0.00745560723970222
ATP5F1B	0.492163137489822	0.632227567197223	0.564076706261554	0.495631414873506	0.149585788417554	0.538204003993385	0.536246775385706	0.54387262773711	0.583077837711498	0.568390062399958	0.659133966116579	0.224518755246581	0.478192450645467	0.532154964945511	0.517199695062445	0.598945489403042	0.43400677520741	0.168252411037836	0.566316535077206	0.46965680269034	0.730746750795791	0.774997506852079	0.603652561036054	0.583862100598122	0.81579072338807	0.547155456392459	0.659705819318873	0.48468468420328	0.741825523368491	0.584769121063031	0.500578052226057	0.502564062917256	0.470040235918762	0.0441166530061748	0.539841363564553	0.917804162845289	0.676764706986832	0.718898355201637	0.806497933862819	0.337243409877313	0.712422937091375	0.595693326888489	0.528627211828446	0.611929979152767	0.223377869599305	0.599411350497892	0.734303804861684	0.725741359558626	0.332638674742572	0.588450220217213	0.561488407930981	0.563961122140176	0.540485189705506	0.291707658596033	0.592476805422614	0.588238497507588	0.703822713795088	1	0.528253497819209	0.863148899132174	0.647569081125692	0.875433371077247	0.754135314586292	0.223646858658405	0.601932594356639	0.746963425599378	0.614804252474861	0.663671636289235	0.594552077782266	0.799371739997424	0.924745882735564	0.236174517169006
CD9	-0.180302861954207	-0.135762875238052	-0.240278049263632	-0.157202587455159	0.103250470917796	-0.25264100058464	-0.257884636181642	-0.240363500611836	-0.152427116190925	-0.209831063503403	-0.0868254272896495	-0.0492259214464094	-0.149598717307812	-0.123781458314874	-0.105016100209272	-0.0902778411983433	-0.135368429793223	0.116913281269518	-0.183419886537669	-0.317778497584861	0.308334013088876	0.384934742278568	-0.161339513127996	-0.210740137410371	0.240051782979243	-0.266447156223662	-0.117580446304513	-0.0303588351540482	0.158325888989229	0.27862984926952	0.328240086590546	-0.104564243393585	0.34907229621922	0.0990465407258952	-0.21727065760609	0.390036848872389	0.449295014650241	0.15253605789912	0.714217145595955	0.325315712400912	0.542266729256003	0.60527067548161	-0.244096452610113	0.577585812760154	0.504076490492383	-0.217819557201422	0.334561986119663	0.0707412118273655	-0.0197596508077382	-0.190784825794114	0.203944098478013	-0.159456633165082	-0.0720772467872465	0.66177068942749	-0.0683207483136732	-0.189538037170839	0.228689279936539	0.528253497819209	1	0.237400218127051	0.612749153648808	0.392277591567449	0.803279458490308	0.709914751252909	-0.0165169836903285	0.00927574548500303	0.74767646395658	0.817994148451225	0.810472256218682	0.568719142607534	0.465200114077618	0.67550244623038
RACK1	0.665035268379748	0.837507599826618	0.791238670996646	0.622275077684656	0.0256022316369162	0.762218153582641	0.8049175211403	0.7969112647168	0.756633658122371	0.806017414956152	0.830698926042435	0.178729743088157	0.611647158583479	0.65161208611838	0.629715674564791	0.867642414989124	0.493377171871166	0.0823391896675863	0.843606542903902	0.751265776900485	0.70692698937044	0.832316432680408	0.791762234066925	0.804976368507928	0.829104104514137	0.712117612694182	0.761093673395106	0.552710506586088	0.819150992629952	0.580769610495736	0.282050434432224	0.785688811141967	0.478917256278541	-0.0965801675801369	0.75904827635987	0.897000074217579	0.500173635477471	0.857817915743767	0.623827418581754	0.191661323556952	0.623777773366758	0.420117555606839	0.815955557557382	0.468191516041333	0.0198603111526278	0.791294206481115	0.799314715799401	0.837285422256914	0.499831223983821	0.859418586267997	0.470473750053341	0.832243411805771	0.64203172652338	0.0718273852839752	0.862036488410795	0.837123332922082	0.750108641693139	0.863148899132174	0.237400218127051	1	0.498694750780092	0.885683119510969	0.536944137146226	-0.035749688432266	0.801728135408718	0.962205125434275	0.304876334273395	0.386974658578754	0.33313072650894	0.674773504719613	0.882771269347478	-0.00681352884639459
CD74	0.0989798052835286	0.221245577814852	0.128654250881954	0.15150613904678	0.0137680163454249	0.119718444848711	0.101621260565524	0.114809783791637	0.189800179150695	0.157688304800041	0.310097779708865	0.00362668419504395	0.15656171058618	0.180955908171633	0.0943707380803161	0.268863213977911	0.145127928630132	0.0472492275985454	0.162153190122873	0.0439288813353457	0.587722291987764	0.533282937592864	0.209935997839706	0.136319048359409	0.698855869439491	0.0952428695422206	0.260381924180524	0.181083093666677	0.587593032790096	0.372950914827781	0.239251090754921	0.171538420051292	0.503841837743794	-0.021895391974508	0.0861224999650324	0.621196295235577	0.809039202332138	0.625489142971138	0.937100018986469	0.347912963732409	0.97312257025485	0.586783851168329	0.0887256876381887	0.931951374646274	0.250942894491602	0.214162834348049	0.356682604880834	0.458861406068815	0.0745552810038397	0.19254142548145	0.265002704920443	0.152966704486138	0.221235901357353	0.128959284867214	0.230207157349675	0.184740930119512	0.567487149378005	0.647569081125692	0.612749153648808	0.498694750780092	1	0.483148044791013	0.636995675647376	0.135881360432092	0.319963925100679	0.324984530630176	0.398240909872915	0.490112012442566	0.709638808825956	0.665670255631873	0.608929772250291	0.131566928433085
SMAP1	0.602373067711673	0.704593826694375	0.59508615453109	0.577748687666605	0.260056516126816	0.552733433335764	0.688631266588435	0.63111992682068	0.672125354837849	0.689102527666609	0.701638203615752	0.285288273095092	0.423683284307305	0.49928324620608	0.621627371112624	0.666331764103138	0.440437095903942	0.26611906576085	0.64778981266516	0.55407180827036	0.730062008614664	0.847030599041052	0.604522587660659	0.684608538419004	0.766122393781134	0.541756468703287	0.667079720468623	0.504641739492664	0.716746321143171	0.575751460821047	0.46206037998019	0.570873681300725	0.449065875308756	0.152486735423159	0.660586895370391	0.911948843138372	0.558195854204976	0.713972659463647	0.65266186970984	0.302428971476764	0.55719718409232	0.542913418006104	0.686914714202571	0.498358534026289	0.205966153842805	0.684699689594865	0.791720346193315	0.782550263324019	0.408375808571232	0.697077361055772	0.55438135997004	0.658383494906036	0.539792044454044	0.189755560879366	0.719397509892439	0.697266717560559	0.660309874446693	0.875433371077247	0.392277591567449	0.885683119510969	0.483148044791013	1	0.659681920963238	0.110583395210404	0.675921605384856	0.825170839710728	0.482745594149071	0.521000617793426	0.44492781519619	0.725826388066629	0.882877118529517	0.140332582351689
CANX	0.0586386046390035	0.189998548126227	0.0542967380331954	0.0490370292168357	0.0596722654872639	0.0269547446652702	0.0953562675413025	0.0590937633320804	0.108348683907862	0.0979121181778626	0.193734758277106	-0.067595079915226	-0.00342494643915453	0.0481125343292845	0.12691476449864	0.186185276905067	-0.000847135926433941	0.0562011428523111	0.13811559090967	-0.000647892856144872	0.557392774218542	0.65721658166277	0.167657968086936	0.106851514296772	0.49524457046347	0.0187191550138591	0.208810463663809	0.132053249000192	0.402634689924617	0.58310285699916	0.445916353605819	0.133995550927126	0.370965631776408	-0.000419966070018758	0.0574185774674583	0.641422137003062	0.557265700519695	0.493906055411839	0.8111429644415	0.50762778551992	0.598111712488852	0.753022789707018	0.147693348524799	0.638457804151069	0.457835191706847	0.185248912002176	0.689286543058899	0.378844912937944	0.00898404110000567	0.1697459536886	0.436224971887278	0.162812084910849	0.101059332216123	0.736957705248361	0.243838331495572	0.159490396916474	0.521642189785504	0.754135314586292	0.803279458490308	0.536944137146226	0.636995675647376	0.659681920963238	1	0.710154879010803	0.237115347778388	0.357716808921998	0.868691815082772	0.820182398958006	0.909543492276204	0.828228054956205	0.689030916182509	0.710530930064826
ITGB8	-0.414092474946591	-0.362625292089939	-0.422597710016984	-0.435670972492237	-0.16826253986441	-0.413930783996402	-0.431142696260747	-0.43164524165112	-0.442472759358265	-0.442438764571643	-0.390620212959781	-0.348207930453018	-0.373595172043238	-0.379526008500656	-0.366992739606281	-0.295040891971227	-0.40791925664082	-0.176202370740036	-0.332497840070483	-0.423212789809576	-0.0156129247027613	0.109653388057596	-0.336641368455208	-0.421315097042795	-0.179737788158774	-0.442066810083622	-0.350379031311474	-0.308252819408567	-0.236089859952586	0.253213978938722	0.172724234956021	-0.283085013520087	0.0410182892291776	-0.16943163092649	-0.44336687481372	0.00540229642832008	0.0097482188144168	-0.0938191366565461	0.32499546307414	0.351075172764213	0.0469385442668411	0.448434787671368	-0.345699513669406	0.136384290081659	0.352854232587465	-0.37224117615681	0.279022903480266	-0.266219878349112	-0.299687854576931	-0.341692228003774	0.0682310069806794	-0.325284081197728	-0.33454606962928	0.968068788691119	-0.261107925395381	-0.357593832979813	-0.0195917093489948	0.223646858658405	0.709914751252909	-0.035749688432266	0.135881360432092	0.110583395210404	0.710154879010803	1	-0.275604413045331	-0.199013954101747	0.799014244460173	0.706920374776004	0.703100482869871	0.388062231759775	0.132253508447352	0.974715074141678
ERAP1	0.833509600270965	0.775677876706239	0.852899022708756	0.809469354340481	0.0390619088551745	0.846989254370671	0.849759205780748	0.887263656847731	0.833197383100348	0.891746028765129	0.869269223827326	0.443568665181396	0.803978930128746	0.77187080714818	0.581477370794668	0.778721407904211	0.618173715573211	0.0698602408263515	0.722983022301074	0.849201109232037	0.674330272045007	0.662044968259481	0.826619049455599	0.87144970116409	0.732915543804251	0.802040458781298	0.750613708671059	0.472571543541049	0.755932353733692	0.402799365056535	0.221105118480447	0.661162920008965	0.553942453045164	-0.00157120596166707	0.832861991689085	0.711582782361314	0.358628844393907	0.648731626081334	0.416272111064817	-0.0352102334662157	0.458534572793756	0.27086165750985	0.700940509189899	0.328994675315682	-0.100507647586245	0.766556927327014	0.499485509197642	0.754212923425317	0.646375343226215	0.880674360186831	0.289285473877207	0.772879644786616	0.799559723676386	-0.187584519422255	0.73823364935128	0.830492038421799	0.468212606631919	0.601932594356639	-0.0165169836903285	0.801728135408718	0.319963925100679	0.675921605384856	0.237115347778388	-0.275604413045331	1	0.826468156455938	0.00529618432231993	0.0186643315446796	0.0038458457898169	0.377071804006414	0.666845130301893	-0.262867822805452
RPSA	0.708255748974958	0.894525835523724	0.865567333552304	0.658596475136014	0.0077361788068777	0.833009484678835	0.902133962150461	0.867233930836873	0.806916176008554	0.87832764040371	0.861446923122589	0.174609792488046	0.631821051580533	0.669020265145476	0.685757033628164	0.899489045186901	0.495048845090381	0.0450728061941715	0.904290725128864	0.850067916196598	0.612440476148473	0.752334263614865	0.884344240969564	0.884177370386933	0.793892977533058	0.801149284316291	0.804939289189267	0.560306197512209	0.781913376149054	0.55801457721784	0.196217286131344	0.825529717823997	0.342165237492903	-0.124526631869025	0.834367580383002	0.818892684276773	0.386440987407849	0.849957821014503	0.435977627605029	0.119809882959074	0.463981226677646	0.284869989015407	0.927530423548669	0.325608586541909	-0.0979778320091779	0.874756270986484	0.747436294539143	0.835934866698142	0.488335308621018	0.945039887191252	0.450434073295774	0.909992676255215	0.63423200242297	-0.0841359559492215	0.915928306400063	0.904599717218301	0.721479250461379	0.746963425599378	0.00927574548500303	0.962205125434275	0.324984530630176	0.825170839710728	0.357716808921998	-0.199013954101747	0.826468156455938	1	0.130252260901876	0.192544219747957	0.139991625573221	0.56689120521103	0.77568449752402	-0.159041306900815
PTPRA	-0.0834977902874458	0.00190760161471511	-0.100686432517711	-0.0848148048441308	0.0665511999871397	-0.110871912093677	-0.101696941064478	-0.115976077480768	-0.0559134953068255	-0.0898435419165775	-0.00187880069154993	-0.0620495215274778	-0.0971727256281907	-0.0508386933015229	0.0142558388339027	-0.0153296613460145	-0.0508994227652145	0.0516427419104295	-0.0506104571713053	-0.15944025231087	0.346271870855027	0.44011129313315	-0.0217539687101269	-0.0707101575493905	0.235890758390721	-0.0957741637202621	0.0595170641142005	0.032569478523966	0.16006839679047	0.417460669099602	0.455252381230174	-0.0607324994611505	0.192179194084003	0.0314737176744017	-0.0993960437598859	0.46081996672467	0.376756737680283	0.203009365124503	0.607444882910676	0.412228487897177	0.347698529180782	0.626486667816007	-0.049219616948933	0.394132850007664	0.444772619960966	-0.0132065049037489	0.525603987839882	0.136038626717814	-0.103233336635848	-0.0461760649663301	0.35785692634565	-0.0310430666904364	-0.0209400726716492	0.830543524192436	0.00218782172146579	-0.0239518051545141	0.287747228711941	0.614804252474861	0.74767646395658	0.304876334273395	0.398240909872915	0.482745594149071	0.868691815082772	0.799014244460173	0.00529618432231993	0.130252260901876	1	0.836784299273959	0.776238679861039	0.691993877481871	0.530074302029245	0.825059843882058
