""	SDC3	THY1	LRP6	LRP1	CD47	C1QBP	ERBB3	CD81	ITGB1	CAV1	LPP	INSR	SORT1	TNFRSF1A	GPR37L1	AR	CD9	CD44	KLRC2	ITGB8	ABCA1	CD46	MRC2	FZD3	IGF1R	RACK1	ADORA1	TNFRSF21	ATP5F1B	ITGAV	ANTXR1	NOTCH1	TYRO3	CANX	MYLK	CD63	NRCAM	CADM1	CELSR2	MCAM	RAMP2	VANGL2	PTPRA	FZD5	TRAF2	F3	APLP2	SMAP1	TNFRSF12A	RYK	ITGA3	CDH11	FGFR1	TSPAN12	CHL1	TSPAN5	CALCRL	ACKR3	RAMP1	NOTCH2	CD82	LINGO1	CD99L2	GRIN2B	TSPAN17	NCSTN	GPC1	AMFR	S1PR2	LIFR	SLC16A1	APLP1	MCFD2	JMJD6	RXRA	STX4	EPHB2	GPC2	TFRC	SLC16A7	PTPRZ1	TSPAN14	LAMP1	NCL	RPSA	HLA.DPB1	LRP10
ITGAV	0.887875482730265	0.610033519640506	0.814288735907011	0.899785112061445	0.800622837043428	0.631041609982116	0.662702166654732	0.877217091475814	0.863737678258499	0.803191642014381	0.916523284494045	0.68111114236586	0.846547345519927	0.845544992715736	0.622519979189309	0.823938668873014	0.736266271589201	0.591441841639166	0.617672256141125	0.91629496629873	0.461647002437687	0.788923067451135	0.868134857983696	0.870213283379367	0.786615358146927	0.676210043509282	0.682229129310717	0.737743193216077	0.628779952642619	1	0.853012694329745	0.749192590042217	0.760278939509042	0.823881362698475	0.429556530162691	0.811171635716389	0.918585024922291	0.779691558217721	0.858217985464588	0.611445155036543	0.79611961822484	0.853480492327323	0.89051534614836	0.737886580862207	0.668001922392117	0.812993910635174	0.866076295188925	0.793919114937265	0.690137934080292	0.78837892545953	0.844560637444914	0.87546879807889	0.810793000716856	0.613058331205097	0.912444074600887	0.851289274681163	0.797342206794014	0.732443629085838	0.842572817314911	0.877030366295565	0.554750889875531	0.833710573055489	0.809323163666159	0.824383747571963	0.633239726951986	0.827583137508934	0.872696945704079	0.870291199518437	0.656951364653389	0.832407970546796	0.691557339451101	0.728616451342917	0.795054302662126	0.665668682934263	0.500753910092649	0.770611118364658	0.759818314286675	0.551749128753599	0.713338947369211	0.817788243161299	0.830573617598531	0.816515830569827	0.808345939570036	0.67838915860879	0.697233879922365	0.600437504091962	0.86380333232908
ANTXR1	0.885732541563824	0.796484745505835	0.87682212378967	0.910674579659069	0.878348961177803	0.827585428728806	0.812168213863828	0.927361096798705	0.902261675595968	0.812351624933806	0.903907228987426	0.601923122636629	0.882574705113956	0.878587926515978	0.695965859841003	0.829004465458167	0.749431189532446	0.438868086551006	0.787590914571935	0.888635483106784	0.207838021546755	0.764033069441889	0.735572560292994	0.808735489335443	0.628799355480545	0.75270791295688	0.765515527758712	0.805512439446516	0.821494820803887	0.853012694329745	1	0.86404852257032	0.82076755987614	0.868331016827206	0.2929818156515	0.868842073888017	0.891216470500922	0.841558324839013	0.880701349836332	0.802083299669343	0.866657243553868	0.873847174895156	0.888988698268272	0.793417324814861	0.756551934084661	0.714042707317363	0.883566394947884	0.891393265201798	0.746189188997403	0.877926746137095	0.755595924320269	0.875028427807964	0.828355501442194	0.760079919884101	0.875677658273281	0.863886793151456	0.822029025998439	0.769726013417425	0.852813799000834	0.807946842692388	0.712880085585297	0.906355343527866	0.870632435475987	0.855566885818435	0.782157081959753	0.742004587552545	0.862939574666573	0.881152153751997	0.775009626130698	0.868309142175866	0.68272236489153	0.780594782129548	0.86685005929451	0.767636553510472	0.364704921510149	0.813388660476407	0.851601359485285	0.712370672876854	0.807675654376153	0.737430278124991	0.879662780074658	0.827500861321159	0.859713375359362	0.84584535598786	0.868181295149354	0.672163395300667	0.741410488195109
NOTCH1	0.848719119332939	0.894070526581068	0.910732126597661	0.858263186898448	0.904078482593715	0.906066781672044	0.858870968284517	0.910293954205721	0.88858136561225	0.640170348394758	0.838596478764672	0.480960159478282	0.909034829451174	0.777622676864115	0.751123759386357	0.804369407572849	0.622166166667356	0.258922810535128	0.852078220625606	0.834672416209243	0.00460089656182361	0.706351692435712	0.640889646421433	0.673302512613715	0.472671715863647	0.62720427251119	0.809993741147371	0.801024383761523	0.89965001630906	0.749192590042217	0.86404852257032	1	0.854999487961172	0.814470654413282	0.106387090537817	0.84604685135597	0.846474484620548	0.875938757972292	0.874214489763576	0.89705900554822	0.84866117372598	0.858815599766775	0.834005933811178	0.798227670266697	0.81752012260967	0.605947422297455	0.88558149575335	0.897316791646618	0.712163706340304	0.893850096996741	0.675471373666534	0.837898380727639	0.789364370774955	0.856893161346352	0.815752615865436	0.823791270475227	0.748415369289921	0.841492184878586	0.844298184251186	0.706217505582279	0.80151898923414	0.906752894540339	0.861223447356628	0.819761832809815	0.804432066365737	0.670437140750471	0.805698049431651	0.85254389606352	0.809778328706378	0.849239054500389	0.568204009477915	0.798104014932252	0.822314930314136	0.783180436520489	0.142416217938071	0.786814714775523	0.892030448769388	0.823179160924067	0.769733372360963	0.658191539712726	0.902096141661109	0.790341404266578	0.868004755139717	0.913137575815507	0.855174307503934	0.688597858613667	0.622389533121597
TYRO3	0.855813120024402	0.883465245556365	0.845013599200154	0.847266139260345	0.876636076152	0.84667994880433	0.890527554368178	0.889943207887817	0.845974085707237	0.626913664223171	0.814920677370384	0.41767798482864	0.832357406394812	0.787774754617401	0.866825231071447	0.77255551511288	0.548947763309843	0.251413634304586	0.859679212304488	0.868736860349495	-0.0519550961537697	0.63017222456073	0.620418954999871	0.642801975244772	0.430105584233885	0.517655996568065	0.885959686096296	0.83998120120121	0.789958148032437	0.760278939509042	0.82076755987614	0.854999487961172	1	0.738721139857794	0.0142772653606433	0.858509685482529	0.873489191328268	0.76285845878799	0.860437667063777	0.835836048123435	0.880787644054263	0.827211175273754	0.863107710558342	0.730786196824539	0.735916968658857	0.651089178451322	0.837604596319955	0.841530295034447	0.790213010133254	0.816848878263911	0.710772320594462	0.835647366295216	0.733282238763343	0.869793845407281	0.861727107890085	0.783127940483897	0.757712283367453	0.781826232114298	0.922996280045789	0.656916197842249	0.833924319849755	0.880599492115367	0.852503718185185	0.842150001637359	0.833075676856809	0.676537605898112	0.852151572757841	0.801149490061944	0.772444194395854	0.791910315234007	0.423459411807072	0.794360055150707	0.748074154368701	0.625890812325511	0.044980434014436	0.770623182400879	0.772483244379255	0.837595248937184	0.629194374652665	0.632261121197954	0.948487187882133	0.712954374773051	0.873528463654601	0.82531708605212	0.734586328745228	0.602327884828112	0.671252779250863
CANX	0.864421216705565	0.752643123693989	0.83614637363749	0.901912630142068	0.870186639715297	0.795955281942515	0.74257878400988	0.892935462522121	0.905975915058373	0.843298220429147	0.904051212548053	0.705691788203135	0.827442749298258	0.874736877527562	0.674315499984688	0.834393838625593	0.825531832924645	0.484648435087489	0.751120405088898	0.842910288178497	0.344899515757144	0.826084960338284	0.77638482528385	0.833206200913922	0.730263541590423	0.878150918353695	0.705811893714738	0.791649021671843	0.828147327188608	0.823881362698475	0.868331016827206	0.814470654413282	0.738721139857794	1	0.382470310915738	0.885230155520234	0.860351057890032	0.868907478090774	0.80784147113108	0.73502535409677	0.823475462259516	0.807504712641063	0.883806479372666	0.80219179633122	0.779118505161807	0.663216249073929	0.916616031481853	0.922891050655801	0.722122997321876	0.872125533396056	0.733731255652526	0.835325023424976	0.914705254238992	0.709410975644624	0.829506066888658	0.83011349984341	0.75402094385109	0.727941872328054	0.790809275836299	0.804630976255989	0.69822172819883	0.885510272542967	0.866437748583882	0.811469828585184	0.72146589427287	0.788403369846088	0.860503956683851	0.871276730092099	0.761774210861692	0.848031960208012	0.843152828629062	0.797467523536851	0.943114319813079	0.846121556650379	0.51100146209738	0.848557402070198	0.842534713996353	0.684725157497228	0.849453643621031	0.77260254821998	0.815472810524335	0.822618927702487	0.861882521374918	0.844933730516408	0.884892228299819	0.695691858520263	0.738771835034751
MYLK	0.227905117282899	-0.071016699990435	0.170624485910312	0.314865161980571	0.173725715418775	0.0465107775681656	-0.0145803178884028	0.233022206533871	0.30653768236375	0.514347199795059	0.375697728871719	0.508045064426967	0.212964368685222	0.317680869348204	-0.0216775466940803	0.271324447976391	0.486871053761647	0.58676112493494	-0.028883363269115	0.269746945886553	0.719095704264418	0.377705442993589	0.459185469496553	0.528208089897315	0.614935646547908	0.547852093369374	0.0017447246378275	0.122551447295011	0.0825283511939557	0.429556530162691	0.2929818156515	0.106387090537817	0.0142772653606433	0.382470310915738	1	0.232112587082476	0.258071293325845	0.307320220280707	0.253510165023038	-0.0405462567069772	0.227769942847398	0.226436120983853	0.296162712187387	0.242144298688508	0.174879247234697	0.379511178420805	0.261998648943272	0.247707738974942	0.118934151480013	0.217944673086734	0.285138481873108	0.251223624527627	0.367186202889383	-0.0706167424330632	0.277773159042197	0.273491474899876	0.288804191634194	0.0859970406200983	0.108270897127032	0.478818718331411	-0.0505207488927539	0.204112632911955	0.207183742787312	0.155467508606014	-0.0211061516318646	0.413967658140637	0.255298505410862	0.294355819414213	0.05133148448924	0.283524561686186	0.577217195522314	0.164299170123572	0.349492459361023	0.358165103220652	0.723118976431638	0.304818135863879	0.224152628648654	-0.0549621394195781	0.371373953250327	0.496096253479701	0.0787693771221797	0.368438179582071	0.176640743965344	0.116017401487119	0.282202945796678	0.246593742688515	0.423283807672886
CD63	0.906139840993269	0.874622143044244	0.828151059193087	0.873492274340066	0.953158704324652	0.879312664552704	0.837906639698841	0.93948852042781	0.945424770166782	0.789631528652875	0.8814335787461	0.488891402266539	0.851327723619384	0.927929455032019	0.814903431320978	0.820859817101015	0.804859041623595	0.470685009856819	0.847712338774998	0.891086607187123	0.104494991890327	0.730597211428078	0.732887610134941	0.73036896184452	0.545462682582328	0.696210284696886	0.849420802156128	0.886096870861205	0.884802441114311	0.811171635716389	0.868842073888017	0.84604685135597	0.858509685482529	0.885230155520234	0.232112587082476	1	0.897766863703054	0.829901038270695	0.839628871520578	0.824027622944425	0.904998190888588	0.816623207262964	0.912964090653078	0.783349360283398	0.795882925609875	0.735067671652513	0.946576009485126	0.911035967222893	0.881353805904074	0.850753696768597	0.771353139931759	0.825437930670452	0.856809916346497	0.841345086875503	0.906060399750674	0.857967701979945	0.727701725709169	0.781265957121229	0.916834622474018	0.728177988659972	0.842866082218287	0.906747522087712	0.909636588529084	0.884680191235064	0.840264090951505	0.744125626746328	0.940782563106279	0.856996282026204	0.825461705585491	0.890044494533944	0.608114136568583	0.81390625163008	0.879010106818372	0.79196348704465	0.24234750333329	0.855837670912751	0.818129676902345	0.773827763898239	0.75544548495683	0.754739922553482	0.900168471855184	0.805954033189115	0.955036635893598	0.870413390281017	0.844624507838249	0.671567474983641	0.734325517136917
NRCAM	0.940292119944491	0.775207209070646	0.882259215771369	0.933648280471018	0.90403558726613	0.7691396750984	0.806751631884941	0.946099702270191	0.923786341699384	0.764769433865513	0.935469194032719	0.612336818779823	0.894605166187236	0.886363662332014	0.775576595278289	0.863374507582438	0.711923002829306	0.483938223894502	0.779051278248834	0.944522069822212	0.260742832419065	0.792309295058773	0.826850965626488	0.827439660415319	0.666483885987424	0.655668908801472	0.80790806155774	0.846576880234844	0.755975181846644	0.918585024922291	0.891216470500922	0.846474484620548	0.873489191328268	0.860351057890032	0.258071293325845	0.897766863703054	1	0.840058369327332	0.903414466038165	0.764343242511882	0.870005969974754	0.900627178235209	0.94119142125048	0.798251020387442	0.74492203240997	0.773240029815383	0.933201243608885	0.877462299145141	0.789918605490633	0.863164653718276	0.85082328660542	0.906674077871239	0.851390171685029	0.755378791942732	0.943267366670735	0.872962452313959	0.820035581112867	0.797854599251006	0.924805355665752	0.833906209734197	0.726054143596462	0.91318209917151	0.898035377361235	0.908431247341258	0.771851067540934	0.798114400661092	0.921944767791363	0.905137618541524	0.75393732497465	0.877947942412135	0.627844981115812	0.810106551339391	0.844766232325957	0.712541612291722	0.343299171361433	0.835083284094637	0.815655937812296	0.703742297845266	0.725278879747574	0.791861393806917	0.927553093692001	0.825227888100809	0.895692500510699	0.791688231146944	0.759588358460318	0.637405101409543	0.815251199244043
CADM1	0.816110279869443	0.78599320492393	0.879606839979522	0.855950734244343	0.874074198625132	0.825764138207254	0.781576625773422	0.883634482967363	0.877897446916513	0.729677636426338	0.85771193849981	0.611165533266512	0.876027478060155	0.802308776207742	0.684422796234788	0.82909936029543	0.73488421822876	0.404460543067674	0.772217293985217	0.818635637199941	0.228304549630181	0.785618890134425	0.713810393540842	0.76756335523756	0.628568743306757	0.730845057657191	0.718671835367242	0.809517511789264	0.854843028923033	0.779691558217721	0.841558324839013	0.875938757972292	0.76285845878799	0.868907478090774	0.307320220280707	0.829901038270695	0.840058369327332	1	0.825904638412697	0.804305810169901	0.804638764599843	0.825751687519789	0.85074494403802	0.797916655949415	0.779325420974745	0.631904934479292	0.88319278232622	0.891706386734012	0.641124668740342	0.877531996633584	0.661416290750165	0.847427185234356	0.843384033916271	0.76260063809385	0.810942157299188	0.82334596339975	0.755969919105387	0.782183514176561	0.797244565066577	0.76350572928475	0.702400454237345	0.861225237409559	0.82702491812281	0.763901702467191	0.730011132102711	0.754818371270608	0.787080543306294	0.849785901901504	0.754987531441036	0.815789618647204	0.708216643459416	0.83563526535974	0.858889195085491	0.797260196583841	0.353050763503132	0.828876174851288	0.856415845722942	0.708277774586812	0.788995570153136	0.722504983679659	0.816986972812928	0.797698872350308	0.849869928445798	0.85632331058557	0.848782985245086	0.695513454316531	0.70036146980146
CELSR2	0.891674358150183	0.769319777762278	0.892164396025001	0.896720284468581	0.865847509745846	0.790255266251075	0.796859401368666	0.911078211071303	0.900860528408779	0.720147373838321	0.90983612642435	0.589611109278544	0.890960110408862	0.820193442265207	0.708037635878	0.827417057841643	0.63917495397519	0.398190611430667	0.777127840798228	0.900122744070396	0.203944533528177	0.767203290113778	0.766605486364359	0.804484103079008	0.628711062072204	0.638067262162443	0.793979974063794	0.791616701573794	0.762091920221446	0.858217985464588	0.880701349836332	0.874214489763576	0.860437667063777	0.80784147113108	0.253510165023038	0.839628871520578	0.903414466038165	0.825904638412697	1	0.781629744127449	0.847450936471519	0.903614549584197	0.884946518871919	0.792118093787666	0.768689283334826	0.70795857327329	0.876235508337752	0.862501677413888	0.748951794312638	0.865325647782741	0.793118812731117	0.87323003292911	0.80196813271391	0.757438266748926	0.882839431066097	0.870946604689608	0.822373564716824	0.798851555378507	0.867145159206807	0.802535317039865	0.705708223300918	0.897966056689729	0.862303561885587	0.866004824887384	0.75517187395146	0.754029215945542	0.860511518998661	0.874320717364984	0.741141098274215	0.859154316497487	0.604851690814368	0.778439949325074	0.809035845186507	0.725451437861625	0.293674387434894	0.798502340734645	0.834627097260126	0.728187287051982	0.75017260452483	0.771382384136795	0.907070438584034	0.818922364629269	0.854290308343435	0.820643153392597	0.770966678947764	0.651080563499723	0.75171413517193
MCAM	0.761718050613696	0.929016918668341	0.845866377930839	0.754196033101568	0.878946397741981	0.912212715920009	0.888008020341116	0.842967600633876	0.817191055427656	0.570365587778853	0.742806662086813	0.339176996479771	0.831174845833579	0.74420706566709	0.7690364510339	0.736060115562824	0.554737963197878	0.168271767066682	0.879970501682295	0.753903467739659	-0.155397074893755	0.605697273087126	0.525442864087937	0.548814677259732	0.304239046150892	0.549205715066496	0.810364739453496	0.810122094053872	0.90802231779713	0.611445155036543	0.802083299669343	0.89705900554822	0.835836048123435	0.73502535409677	-0.0405462567069772	0.824027622944425	0.764343242511882	0.804305810169901	0.781629744127449	1	0.801442247702792	0.767631173216425	0.766496788922536	0.736613125606912	0.758539746829117	0.51336867700354	0.80761737806319	0.848672489556118	0.713110601622645	0.824573685607517	0.569169185541355	0.741468246428417	0.721830921729936	0.884417947654587	0.748129586242358	0.742672973787174	0.665833175827337	0.765131176773829	0.809225019281917	0.574574362531883	0.843764995847012	0.835274869457215	0.811241465970382	0.776452372232927	0.844393927803111	0.56407565480335	0.74452651684413	0.749275469317065	0.818841411448197	0.778270516941718	0.44319967957428	0.758056162779213	0.766997700816327	0.724882024180626	-0.021677538878855	0.756365471787268	0.802502688519073	0.822896973899265	0.703611560272785	0.536901536306995	0.861812978130834	0.679897976094239	0.848470877552959	0.894324303974438	0.8114254662679	0.618712233950708	0.526425541929985
RAMP2	0.859506963862409	0.862977772945222	0.835762207582837	0.883588671345098	0.887229800111417	0.880002247883153	0.851928441650586	0.905545720390413	0.913333593440761	0.764880016594042	0.871684313476558	0.524783410715084	0.833835511773222	0.840627199381425	0.795180017059935	0.780018759902786	0.705931647383915	0.332713592958846	0.845692620305094	0.879245333253709	0.0772589073505738	0.676096020549808	0.663198423263217	0.726395561665218	0.537196300516763	0.68280283435054	0.855530318142626	0.844726575643685	0.839487610833859	0.79611961822484	0.866657243553868	0.84866117372598	0.880787644054263	0.823475462259516	0.227769942847398	0.904998190888588	0.870005969974754	0.804638764599843	0.847450936471519	0.801442247702792	1	0.825701014030734	0.898536738021319	0.761791740897648	0.803493830617291	0.67878767441722	0.876660053176883	0.903342789668809	0.822616587332754	0.864601993562932	0.730302937388886	0.848147989926714	0.798052565448612	0.824198204461728	0.860931653649964	0.852110814850063	0.777862635796156	0.750849875572469	0.89985935440744	0.721287427892017	0.808089644032977	0.902829947668489	0.872379259030738	0.82052407338946	0.830239808644522	0.735561237987857	0.88513228551972	0.830463871711135	0.783914570880859	0.810961888350992	0.596357375064128	0.82965073583383	0.820867334425247	0.734894398983396	0.228094357346674	0.838439615491213	0.860247116575169	0.800849897420151	0.705061433849653	0.702781533114524	0.913216418463922	0.801333853891078	0.895737249832337	0.865158125372114	0.84394541930355	0.676808660046277	0.713874018094171
VANGL2	0.871433865006311	0.742095922198963	0.87257008880793	0.882943920962664	0.846987256073032	0.7735229670452	0.772228918716458	0.899760973266131	0.878862863121793	0.722231407009483	0.889947828925786	0.611856171797847	0.886978206845197	0.803777201076926	0.680036732849597	0.812604796338756	0.624888980146536	0.41513517104823	0.739038688840777	0.898224548569321	0.242657268864029	0.763582288960211	0.757480744792796	0.815753059644623	0.641804394808777	0.650205909897484	0.748520946231608	0.774212160172615	0.745824273408043	0.853480492327323	0.873847174895156	0.858815599766775	0.827211175273754	0.807504712641063	0.226436120983853	0.816623207262964	0.900627178235209	0.825751687519789	0.903614549584197	0.767631173216425	0.825701014030734	1	0.882748644863811	0.773247247473807	0.715559503664522	0.700428432848106	0.864134942323971	0.856857323143122	0.718892310835226	0.855625560323752	0.786200785942379	0.873879174748671	0.789176966541154	0.721190985665417	0.86248916273618	0.85763051771075	0.810138869495571	0.766461339798724	0.853667901577803	0.790711616608269	0.669820042283228	0.882098829459939	0.840499380816296	0.845797791859143	0.730252363721429	0.760156421237531	0.837959190748263	0.869791751747437	0.709151736006775	0.845087664341465	0.614064994367887	0.767768500497045	0.815822260846319	0.705027936256991	0.292420603992114	0.776034859215728	0.824594427648992	0.682957565883362	0.741080280933821	0.751448932086527	0.880055134079911	0.816111946574414	0.832000664796344	0.798644232336274	0.768299097586277	0.65115385981803	0.775374901785781
PTPRA	0.90854277624271	0.786676557105872	0.867604212613235	0.928918275797275	0.904201322299932	0.802827010016534	0.793684659800427	0.930498549131764	0.934245374017678	0.805850838276469	0.941709199303368	0.65836041655441	0.882584393837749	0.891147269722461	0.760552603272856	0.850021486309863	0.744281616962567	0.468745758826744	0.785850040721789	0.922683549912258	0.270492115293865	0.796211046277176	0.797176174424379	0.826161173492272	0.675048980157684	0.728392592915697	0.811005402502894	0.834677880146538	0.788231614946951	0.89051534614836	0.888988698268272	0.834005933811178	0.863107710558342	0.883806479372666	0.296162712187387	0.912964090653078	0.94119142125048	0.85074494403802	0.884946518871919	0.766496788922536	0.898536738021319	0.882748644863811	1	0.814295443845164	0.778499984728614	0.739395491538138	0.924965134572986	0.905156971355565	0.80927476859297	0.871793734061358	0.807247977119232	0.895785613151418	0.858071044065645	0.771834708680815	0.913500506675796	0.879465914634086	0.825523299535244	0.787127958475227	0.911667649162111	0.816604349104001	0.737328785203327	0.918162433791068	0.891474103954012	0.883239902971991	0.790937540684366	0.819611985747626	0.918260506377162	0.891325495862694	0.762103690943805	0.857295902036915	0.675793300271295	0.819567817360191	0.87206782094869	0.753899767487942	0.370478180539369	0.847244343769463	0.839756949603552	0.72514994309894	0.753243109257883	0.788382521698967	0.90849338120676	0.840693292453674	0.902722788009096	0.822113615210076	0.811540845308478	0.673044576051143	0.813719079923533
FZD5	0.793536476924038	0.730297356833623	0.819564319638764	0.800467082917536	0.799156817820245	0.752031541232858	0.720056198734075	0.823641277251898	0.816488733340486	0.682787749812735	0.817850549978644	0.533307047861094	0.820800089653796	0.777621173297567	0.630485941187975	0.746893539827071	0.656585026394425	0.37132504329413	0.7196748930383	0.786152601244104	0.16652086829231	0.720742197863669	0.673695611611774	0.711612221285057	0.570874782444189	0.646807217891676	0.713051291960539	0.706475909891452	0.74791525165885	0.737886580862207	0.793417324814861	0.798227670266697	0.730786196824539	0.80219179633122	0.242144298688508	0.783349360283398	0.798251020387442	0.797916655949415	0.792118093787666	0.736613125606912	0.761791740897648	0.773247247473807	0.814295443845164	1	0.676338336243756	0.607451487122992	0.817158184330286	0.824801910402099	0.675853130172603	0.817560351737846	0.694425839182384	0.793981468914685	0.779854007619767	0.734711216493992	0.789104799041309	0.755242329916069	0.716659431172626	0.71107284570796	0.753089776588504	0.707141168619057	0.658350318864483	0.819258385761702	0.788325388176633	0.758341574765939	0.72325698410576	0.702327232326544	0.771813474939392	0.783695421504545	0.690605159953515	0.771039333959462	0.625953053326705	0.685761792245681	0.77461182368138	0.715321396933627	0.314736974850551	0.730870003709022	0.80471800392995	0.674619591175342	0.705876316522489	0.672415697828136	0.798094558706296	0.754410725246032	0.79187568603073	0.783324596736872	0.747096897431662	0.603721478024241	0.631061837930966
TRAF2	0.731930726065562	0.794957487900506	0.76547531847731	0.760909306480467	0.815807323157222	0.83427288918997	0.698354550286611	0.791569667596724	0.830822350819662	0.673684361881074	0.78074743141345	0.509098257106087	0.773945581364063	0.719799047645185	0.64566839744188	0.704955771862791	0.649546943801195	0.220881003737051	0.776416210284947	0.729204411612272	0.0700729876354881	0.645231501592556	0.589864026127797	0.625170101332246	0.469625197146168	0.651246415553171	0.703659512584623	0.71488535477276	0.840930832271323	0.668001922392117	0.756551934084661	0.81752012260967	0.735916968658857	0.779118505161807	0.174879247234697	0.795882925609875	0.74492203240997	0.779325420974745	0.768689283334826	0.758539746829117	0.803493830617291	0.715559503664522	0.778499984728614	0.676338336243756	1	0.515837161727665	0.823405199276973	0.848547408272819	0.687179612871788	0.794462273115634	0.60213492281153	0.710816711553164	0.75977527859681	0.735590787286053	0.698205616456754	0.784272250323947	0.696967767058456	0.77058635591697	0.753089081253306	0.611956943404117	0.705606011488326	0.811772149557385	0.783198771164766	0.729434208486347	0.721403341580614	0.659911574324234	0.765841826339432	0.757785232285672	0.753548450144354	0.731158392723107	0.633451111376283	0.773941701003252	0.748667109277685	0.756336698670802	0.251581885936644	0.729940325942108	0.830244836301936	0.762472518698704	0.708717026888795	0.629941647455483	0.780236958239147	0.711065751636214	0.806677717522672	0.859286796597238	0.820862276304693	0.675120941394097	0.566122984256994
F3	0.736640415854915	0.524219573027598	0.631501702324475	0.707180682354926	0.712187032677463	0.540208524233271	0.550365601434955	0.750674569041702	0.738037236184321	0.643601537230329	0.738096971540345	0.470230173189551	0.709519378041177	0.744057078622134	0.540921803743141	0.681014713565704	0.652222782145899	0.711118255889527	0.509246532393644	0.798509371935646	0.368785590439921	0.606982872784309	0.745323625403234	0.69941363288636	0.627054367311889	0.496490802384886	0.598772999938769	0.651836002285049	0.539531933393128	0.812993910635174	0.714042707317363	0.605947422297455	0.651089178451322	0.663216249073929	0.379511178420805	0.735067671652513	0.773240029815383	0.631904934479292	0.70795857327329	0.51336867700354	0.67878767441722	0.700428432848106	0.739395491538138	0.607451487122992	0.515837161727665	1	0.735735541027596	0.644235058033473	0.597686519028902	0.640196261037726	0.66323860492143	0.723079210184474	0.659319428383567	0.534570545058346	0.8232575237921	0.695065900471419	0.615012439201062	0.632566464439394	0.740467423451902	0.713597229325494	0.517853198547365	0.66952024084656	0.691118278441624	0.693678370722799	0.511669132708801	0.688384157008282	0.750834062106078	0.712719953160066	0.537989012810281	0.752233024214365	0.493352700849032	0.556683855423523	0.644622555961913	0.533027349716974	0.328119931541687	0.604470174554544	0.583543870927599	0.46429960570415	0.540414887648538	0.727471945505504	0.681451680682062	0.654590351693531	0.744588961721533	0.557426350513976	0.552798181036221	0.522619471067592	0.767533817408511
APLP2	0.929733234486081	0.834174679537801	0.87714714182219	0.907493341982836	0.943021319709742	0.843478541790639	0.797433486614411	0.948510605850359	0.958980185623394	0.797143267354134	0.921143541027042	0.583635952195145	0.901545580155806	0.906209005996446	0.751474647297621	0.857833030222098	0.817856912905809	0.450098946000942	0.807150741803416	0.916155957784605	0.20614020440455	0.807483345955377	0.804352261263295	0.792178062297965	0.635243637664873	0.702965932563549	0.807620602247075	0.843183884137044	0.867429014987052	0.866076295188925	0.883566394947884	0.88558149575335	0.837604596319955	0.916616031481853	0.261998648943272	0.946576009485126	0.933201243608885	0.88319278232622	0.876235508337752	0.80761737806319	0.876660053176883	0.864134942323971	0.924965134572986	0.817158184330286	0.823405199276973	0.735735541027596	1	0.918566432494547	0.802789115530088	0.887074321903457	0.801781535869966	0.869485245155413	0.891466660729652	0.809634633004144	0.905600100702646	0.894275624708937	0.788024048573317	0.842548153135883	0.895425965191923	0.789788145485372	0.775547552883073	0.933138627144014	0.91381585955741	0.898540584639327	0.79547392482238	0.800803009215631	0.931855426724712	0.900177617765849	0.808355826751185	0.89409885923277	0.700827733262449	0.826563517210636	0.888875945813755	0.802612288844129	0.352156203266088	0.831351854646067	0.872551471895758	0.751017187039089	0.781812992538883	0.792493174806207	0.910087992596669	0.854152887927693	0.941975322687003	0.880980029900052	0.831577098894679	0.702957940012936	0.761946226947675
SMAP1	0.860806837910977	0.875326224677957	0.894830218221806	0.905593275792209	0.926942798149731	0.913849300342332	0.848580981986146	0.924764738044556	0.938351117293723	0.792023052239485	0.900033726946729	0.622801645027578	0.881808850336742	0.863452544169495	0.768418573989115	0.842571187996308	0.736629745213829	0.368403487590836	0.861349325369163	0.860392999552935	0.154629069081334	0.770551038356599	0.703741191966241	0.783581120149698	0.603150000905846	0.808135968411701	0.816070834328849	0.845369652166116	0.908845424673069	0.793919114937265	0.891393265201798	0.897316791646618	0.841530295034447	0.922891050655801	0.247707738974942	0.911035967222893	0.877462299145141	0.891706386734012	0.862501677413888	0.848672489556118	0.903342789668809	0.856857323143122	0.905156971355565	0.824801910402099	0.848547408272819	0.644235058033473	0.918566432494547	1	0.77570543031787	0.923014339983633	0.715657284403907	0.857009370931073	0.884142548301024	0.828096065774876	0.842812991716514	0.866242196897308	0.780553878168957	0.796229526891204	0.870227856505808	0.759768798677778	0.800621097309034	0.917281957678209	0.893841164778472	0.843677237380733	0.817580696057082	0.761966219555215	0.867412914685598	0.878424928836827	0.828154717349325	0.850903565293141	0.716028415262027	0.853599679152044	0.914972566365025	0.8503086233223	0.307545987847107	0.881754485763556	0.905734629735334	0.811442889744174	0.833286366971951	0.734282663114086	0.892779632901013	0.831774244440477	0.914841638267984	0.929790380821844	0.926179465808306	0.740683363861702	0.707139712411264
