""	CD63	THY1	GPC1	SDC3	RAMP1	LRP1	CD9	ITGB8	SORT1	ITGAV	ERBB3	GPR37L1	CAV1	ATP5F1B	ITGA3	MYLK	MRC2	MCAM	OPRD1	LINGO1	CHL1	ITGB1	PLXNA4	LRP6	PLXNA2	TYRO3	TNFRSF1A	RAMP2	CALCRL	EDNRB	ADGRG1	IGF1R	CD47	CHRM3	TNFRSF12A	BAMBI	VANGL2	NRCAM	C1QBP	ITGB5	LPP	CDH11	NOTCH1	CADM1	CD81	PODXL	ADGRL1	CXADR	PLXNB2	TSPAN5	PTK7	DCC	ANTXR1	FZD3	IFNAR1	JMJD6	APLP1	PLXNB1	TSPAN15	SMAP1	MCFD2	LRP8	KCND2	FZD5	CELSR3	F2R	NETO2	RYK	ALK	KCNJ10	PTPRS	CELSR2	LIFR	CD46	NCSTN	SEMA4C	IGF2R	RACK1	ACTR2	PARD3	CAP1	PTPRA	HLA.DPB1	PLXND1	STX4	NOTCH2	AMFR	RPSA	ABCA1	SLC16A1	TRAF2	PTPRJ	APLP2	CANX	IFITM1	LAMP1	SLC1A5	CD69	LAG3	CD44	TSPAN14	TRADD	CD74	TFRC	SORL1	PILRB	ADGRE5	PTGER4	CLEC2D	CXCR4
APLP1	0.968578010941853	0.838923156657801	0.981504791789525	0.928240337779977	0.978952360056775	0.932825956190989	0.978565420611808	0.905444451498115	0.951063908737486	0.943615663477365	0.865631048217339	0.89200042735612	0.823726797833434	0.948296322183708	0.943640763896311	0.914974447010528	0.950105251248626	0.936446156892202	0.784352804621069	0.841012010364834	0.885832643000713	0.956622481465933	0.930221092279315	0.938653443130497	0.916788208991958	0.948150612169164	0.968912397344163	0.906453018124216	0.929064880382919	0.895187541433243	0.93963499668229	0.956650909563854	0.968572864623458	0.875294610165064	0.968468333838488	0.863590046733817	0.881442819446239	0.944690162909366	0.8864223337387	0.955853847485442	0.952103993161308	0.960879058397095	0.954296106759339	0.878013945116862	0.960836234860565	0.945117618203684	0.901941466456402	0.970082015798811	0.965175714076726	0.960676075073485	0.963774983775417	0.9048688186751	0.906729451613293	0.892040389248615	0.958881574190901	0.955771749841921	1	0.906376604017678	0.824362464648726	0.95172238008081	0.942995620768585	0.91342653660777	0.86437261101091	0.905463330073957	0.914327599875549	0.957864845802012	0.959171977265006	0.966686246512211	0.896401680587378	0.722304917055961	0.954538788222072	0.908931393351852	0.875283865572274	0.954337776309721	0.969903282754207	0.953951583311216	0.94641426643097	0.863603549467721	0.95493204946345	0.910612581747698	0.94405176132628	0.965460243449926	0.777813349034803	0.943045249854649	0.949660150459014	0.934922845500234	0.963688990467202	0.866303035051247	0.928206773646016	0.974132249226427	0.952749317067268	0.947469927054517	0.955781407003487	0.964575105661693	0.668030462539516	0.975757183962096	0.849739335478918	0.507699523451754	0.850481444399577	0.938622909753146	0.965918704037775	0.832760403365761	0.895883005776752	0.956561464440793	0.921845990726568	0.968391916221626	0.947003319894033	0.701855335949973	0.756843026475937	0.682539635351689
PLXNB1	0.88311867191681	0.731552605170854	0.905540557063384	0.963324056231124	0.911459001043221	0.95286974386373	0.953192905618637	0.92095886969134	0.946860849156544	0.901064720953858	0.962218576050351	0.987792890310587	0.644706238765552	0.852267115285839	0.80068249928424	0.806990621092782	0.935351431357826	0.885317976264227	0.750969221773406	0.979625502200893	0.961039420408463	0.873255567179231	0.881178330069735	0.935002881983911	0.883202137713962	0.96123799096447	0.87886204242308	0.802388585945066	0.873539747212378	0.958156002764337	0.96680933829761	0.882655193819752	0.89955735358296	0.913907185166781	0.861814122483676	0.963420562095777	0.968545574557627	0.87576999541995	0.732182296101958	0.898548937160762	0.909988841688797	0.934159563419867	0.917860783097051	0.850621267130915	0.859550840889648	0.927711685947921	0.980489934138431	0.952815839095784	0.866387280442312	0.906308575354832	0.91125676386164	0.949938616884812	0.925490879685096	0.976511091694568	0.894020187717227	0.941722956337873	0.906376604017678	1	0.759211123205241	0.94341001874632	0.876010199002423	0.824101777615601	0.978441977485221	0.898004523239802	0.9214563028516	0.863432433657975	0.940000624046183	0.927649638808245	0.973346496793303	0.877540889521381	0.962894727124574	0.902903474713359	0.852913819162509	0.970396201229958	0.931426881891788	0.915684786528639	0.881253724097882	0.730124690733167	0.866494398845347	0.926163223261908	0.833899967894837	0.909651274958174	0.659116998972616	0.859076743653062	0.877449398057381	0.886869201864737	0.898482940657398	0.738139519598025	0.913708652292232	0.915922040979472	0.846765169683082	0.875104724585606	0.904203462609719	0.888965738230968	0.577271191538243	0.897669110783227	0.686083310866	0.45864120216317	0.705582984531079	0.841173417650233	0.940610265584111	0.691728642462584	0.764867837430785	0.867223520856565	0.822768935037781	0.937042207954148	0.826530741090738	0.624437563282598	0.772556150291361	0.628695864003458
TSPAN15	0.828900143137929	0.697224927110555	0.830693214028271	0.706745335363475	0.778375512283454	0.726619600014309	0.831698462321779	0.664981490538106	0.799710132196749	0.757160009840361	0.665550876692925	0.679003064316025	0.868174409559068	0.914213050645407	0.845514631306556	0.850976461966093	0.751330949157163	0.896835857309873	0.508048764448302	0.709760419405994	0.647795204056689	0.848181180560956	0.880459995230905	0.751247590051867	0.91594310964052	0.733009398473558	0.887159068995217	0.950322187412437	0.940104050901589	0.720281683737768	0.874432395614487	0.793809590339382	0.882691641555916	0.619433284637827	0.860534249668546	0.680590254274247	0.679324771228627	0.74974273950276	0.943932086159122	0.902576361199236	0.822052706494585	0.847023965355778	0.818067404495643	0.631257469608018	0.895198361430879	0.882288157580438	0.70576598729488	0.795134658430413	0.863464069919202	0.803910098837035	0.837873186271953	0.702201814863316	0.681195846103077	0.711994857754871	0.852895055579361	0.799960213871747	0.824362464648726	0.759211123205241	1	0.867736203959294	0.906265924153645	0.943958636282252	0.65987250887223	0.776882240094512	0.698392871949453	0.85471941755574	0.861481684068966	0.856771987193222	0.71207871012473	0.556021543770988	0.805846074599107	0.68530822094337	0.645154085680547	0.830584826294913	0.879564628775761	0.889079035576611	0.915389870705139	0.891095776571368	0.901807160203499	0.731425423841138	0.924093533979408	0.884667678099275	0.771211393657603	0.916180788878161	0.84697204516954	0.741709881207304	0.789699635000288	0.867543944990082	0.735994488676647	0.850932738316606	0.901277154365297	0.786595340419459	0.790466931468172	0.910147514367799	0.645446247230519	0.871103485519237	0.930512079943798	0.414695002202543	0.884758600968273	0.816921253390348	0.872110535808214	0.760739636838201	0.886716897473008	0.895340427800304	0.777129139240911	0.842433059775954	0.806601920647619	0.609781339811091	0.659588875349712	0.528636473275505
SMAP1	0.954899430229615	0.808202611449301	0.957082841203377	0.949339125607895	0.95342806859785	0.955837409809124	0.968593851796046	0.918021701656155	0.973523926938409	0.94025890237896	0.924845517914397	0.918699361557656	0.782308312091609	0.963699276918926	0.903787277215524	0.90963403573778	0.956572356698573	0.961303993053277	0.767796405334332	0.909167053742132	0.90250194319712	0.950265877409774	0.975260480591472	0.959973539986336	0.95155156998007	0.954801530468579	0.967100644216263	0.909088829683276	0.939861137093558	0.949096668908323	0.977866600153172	0.938709453156548	0.974400847708706	0.895140144859343	0.94985543708094	0.914642989780679	0.927302442594019	0.928161492051883	0.879797918546774	0.968935248317727	0.962770937643184	0.978910714343672	0.961746917647413	0.86375577693516	0.955571121045522	0.964495496309448	0.938556496222373	0.968656637567325	0.94821826798333	0.960197234338978	0.960719634893058	0.950472669435732	0.923536335376802	0.926746508107526	0.964344143433203	0.978208171163412	0.95172238008081	0.94341001874632	0.867736203959294	1	0.96067701024731	0.941797267364747	0.915990660024114	0.956172756181293	0.946498169438705	0.941071129024405	0.986933453799085	0.978164291835951	0.950839670683575	0.764227006184631	0.961776953240935	0.925255776548303	0.879573074541451	0.981211405237859	0.972696364496858	0.933418902824224	0.964773695515839	0.877205302768709	0.962554322327198	0.935853911612231	0.94776964403414	0.979683795370246	0.809438467537288	0.932149992378012	0.958211647553321	0.939229728134104	0.949414453129182	0.882492538724725	0.935885962449689	0.978789015858169	0.961224263992225	0.929531370331841	0.951724997244928	0.969885968476238	0.695728516944909	0.972253829102116	0.83147606824935	0.547342708551759	0.834418466898246	0.930099440902058	0.984786442017505	0.838469031594752	0.90174194520229	0.961443326094408	0.922540562310406	0.968235335475887	0.912919830030904	0.736565961657141	0.773328913083067	0.709710726161501
MCFD2	0.977656247404158	0.873913378846673	0.965352863805956	0.895757494211211	0.936570360359224	0.918008554484455	0.949541055174787	0.879724848928091	0.9514321555314	0.944329599541181	0.856018351728589	0.828099928721776	0.905203786088129	0.988865212293423	0.970826039077715	0.976221966780769	0.936632688844491	0.993415254096263	0.752570878015954	0.820306145281005	0.828227453238383	0.983944662466284	0.971573485698496	0.934251525760426	0.983578464215654	0.905809381390142	0.989237642732118	0.973106559115207	0.983868853250967	0.897478011418647	0.950657384330065	0.9613528655535	0.965566217318498	0.83591565008594	0.978867367873186	0.816655159163841	0.856324032653645	0.939276432092695	0.927806852921521	0.98578948431852	0.970675821966944	0.978531667964725	0.96052073836845	0.848599696075788	0.988433360105326	0.982420175466648	0.862227991042206	0.93248173602625	0.979941620568628	0.958372893848086	0.971001576030409	0.888226809597989	0.890539118294918	0.833446961393994	0.97892070379788	0.95104385726841	0.942995620768585	0.876010199002423	0.906265924153645	0.96067701024731	1	0.984292936313304	0.82859839686256	0.942449351717942	0.893610994007848	0.985440425463771	0.978148446782328	0.985206556445869	0.879642068576798	0.649587465588488	0.92282534327509	0.899840158982977	0.873189000868449	0.950823681434158	0.963913768985236	0.925989178861875	0.988518720616223	0.886047651304118	0.981780259191518	0.917988220553617	0.975903702893529	0.980724888762766	0.822385346977488	0.980875045180693	0.979944257022627	0.939498086680149	0.947213784848813	0.876475580647501	0.925739021665233	0.98002071782215	0.978148386820733	0.935273724771047	0.955708482201831	0.993512466064285	0.635168671138583	0.985990631835848	0.900407766198011	0.413816286646746	0.850487617537353	0.932613915655996	0.967015116745338	0.812637685401071	0.936720540349096	0.975421265932191	0.899315592733017	0.963378845537427	0.905465646908246	0.646619227441877	0.68561075296291	0.602738623560135
LRP8	0.942499031682569	0.819556878235651	0.929950783295263	0.834782803822307	0.894970627101375	0.858603787605282	0.91053169028144	0.812224345975636	0.908872315607316	0.893094493289283	0.790697281814767	0.765527039279027	0.903139939350848	0.982197703827032	0.947262944436036	0.949859151514504	0.881953178449105	0.97446582708479	0.685289573134233	0.763826252429735	0.757056701477475	0.952728486513105	0.963648360465328	0.881052292913895	0.974178401766022	0.850616060010402	0.971662234900924	0.980093382531534	0.978169243180427	0.841498577239004	0.923595433909506	0.9165103735881	0.95076670803595	0.765769032037637	0.955267972309464	0.763242255290694	0.796733116995828	0.889208197105021	0.952936927789436	0.971691673638881	0.931335864803594	0.944788379315105	0.922423623992164	0.783614707559866	0.975240310317829	0.95377209130817	0.798859131238973	0.890381604195612	0.957850417308459	0.919386232938537	0.935967279869764	0.83055682358542	0.824222039509865	0.783550246637192	0.951947093499849	0.90794383578962	0.91342653660777	0.824101777615601	0.943958636282252	0.941797267364747	0.984292936313304	1	0.763835004572877	0.905133290107331	0.839964039058568	0.956850865913717	0.948873243441271	0.95251999097734	0.823622334285522	0.600466606504975	0.884410674023806	0.838913224189881	0.808775743098448	0.911159141745726	0.937811775935855	0.914013181778567	0.983423027426067	0.907619522277876	0.971573800896222	0.858064991640777	0.975597841292565	0.960203841461181	0.844431142200964	0.970109066222363	0.950357988230934	0.88749686556437	0.906938274650946	0.89599131071517	0.868846616581402	0.950978617533847	0.977278370418401	0.897938617816992	0.912207263232483	0.979404627306172	0.643376812381784	0.963729486489099	0.931418154541989	0.432198589010745	0.878817825256383	0.909660062336403	0.940919502813697	0.823085797873012	0.951396016642702	0.966947170898953	0.880009426551137	0.932184608071564	0.887112612604004	0.657889078763425	0.669428036244503	0.598475566360487
KCND2	0.851040995784299	0.720018448415341	0.863073271379789	0.970257206975959	0.880603340132895	0.962177779751203	0.915589798747187	0.937965927830403	0.931903071923958	0.893108818963072	0.98701819936274	0.991171264378962	0.561826454099955	0.800200885562491	0.747248537855875	0.76949873006549	0.929140216633801	0.842721947343454	0.778123238632158	0.982460212613522	0.969018321304221	0.837931057177226	0.849781454949712	0.938346659472153	0.831771827048758	0.957908736561584	0.83114664929764	0.719720430042143	0.801272053590456	0.967416378547288	0.924017203052071	0.855779805912078	0.849086074527318	0.937304286571171	0.813885218351455	0.974189224426622	0.987440270916964	0.865800556661944	0.639040410579381	0.85011064857328	0.887971282968251	0.904659146788176	0.893594672487343	0.860585280969576	0.805665689220253	0.883384474708345	0.988078457828473	0.926907783788339	0.814671970664771	0.883051469678476	0.875106857180119	0.966250690531499	0.93766407045555	0.964735067596064	0.859227929582796	0.928992993477312	0.86437261101091	0.978441977485221	0.65987250887223	0.915990660024114	0.82859839686256	0.763835004572877	1	0.907749275837987	0.937614466805074	0.817209326407731	0.906438709686041	0.893424278310845	0.98255235721773	0.876432303417161	0.932367098008518	0.918782637373445	0.872755005458559	0.940878190960915	0.873176533326606	0.842317135370423	0.826343323477412	0.650974280774196	0.810804922403439	0.929179534587503	0.766623105773029	0.861318986783963	0.629710726218676	0.787883329098523	0.84609815580006	0.88613308063534	0.872405695729062	0.667693005794686	0.909504253448447	0.880910502349227	0.791863865657796	0.845974283075603	0.884415253925788	0.833626449725398	0.51982442757369	0.853480273806281	0.579166766001775	0.444812084819769	0.614938153137603	0.80092515900706	0.896842201260047	0.645291810805513	0.706220520122229	0.814636839112914	0.792354339837067	0.896779361071081	0.770149484761095	0.596104033383354	0.713284353092182	0.614711023869037
FZD5	0.93381628503477	0.832123584939435	0.918332949069236	0.943416729557262	0.911487698267258	0.955664642528247	0.911711563003682	0.920330249470006	0.949544962016922	0.934544259001775	0.93673319619239	0.883289496627862	0.778141407446734	0.927514075714412	0.889377948320996	0.924497594663818	0.953455452438899	0.954388522069716	0.764398539966213	0.880760574513328	0.85911897255872	0.929201316787916	0.965919331401592	0.958040367972576	0.933807165352743	0.929375400780759	0.927591432312918	0.868238351052007	0.89696537113319	0.95977146079464	0.915123486113227	0.928850064612479	0.901563142230214	0.886502370377118	0.927706928476993	0.876088939655012	0.935930481972603	0.924156593330654	0.791720132861385	0.926498472571381	0.947587421917125	0.961443013924201	0.926762018705181	0.850401837214504	0.911391864385953	0.951775647766526	0.907456986554419	0.920172133730705	0.913714192196527	0.930432128949905	0.920520850448941	0.961737591241955	0.925832652560168	0.851402466303177	0.928725778979159	0.949474800145778	0.905463330073957	0.898004523239802	0.776882240094512	0.956172756181293	0.942449351717942	0.905133290107331	0.907749275837987	1	0.941492667991717	0.923778644392503	0.95220549971802	0.952212788159329	0.947004584543171	0.697848733277757	0.902300788465693	0.937375346028242	0.894809128051849	0.932495239071935	0.900022713950031	0.837903807777237	0.925640411551	0.77321702504089	0.908767590119909	0.940477842810893	0.885850233672163	0.928607615170695	0.757038920300639	0.89003987990316	0.933103906640231	0.946202679097643	0.910858725467339	0.780253533443371	0.919685616925153	0.948422606250623	0.907129664810198	0.877901335785997	0.929284496876771	0.926663029815626	0.560136592264509	0.932671759184496	0.745858926294841	0.399021801887116	0.71095502586373	0.861644499355899	0.923857574906339	0.729797754031606	0.83321556306239	0.909151546492983	0.85014743219587	0.916182774371719	0.822359271831738	0.61190334827303	0.638573132185623	0.579920793148327
CELSR3	0.938873472500982	0.865821997661454	0.940986365299413	0.987042751400825	0.95375389019862	0.986790107484571	0.938520857274676	0.989422095475387	0.979537949580115	0.973248981065471	0.966582977061402	0.930068694678851	0.674576775235905	0.889152542781118	0.855081787181548	0.879440661149227	0.985230070227176	0.905576252149524	0.901530456916984	0.896314654273618	0.954305694602301	0.925835066751225	0.894434091154536	0.990229726911997	0.848001986381443	0.985251137981869	0.9130968116902	0.780578548948533	0.830663657430075	0.977029863847631	0.915478616067144	0.951143886002448	0.912732622854808	0.983710075629583	0.916411160982931	0.906618390150604	0.951924244148582	0.965623673329144	0.7371671756974	0.893167069580007	0.964109696835807	0.958210533964364	0.963134504905179	0.957656776011033	0.893795639492466	0.899475992803971	0.956733701065379	0.972501917708267	0.914351801713509	0.963373976196808	0.944234352441747	0.98512432501967	0.988391485021271	0.927444502336024	0.935389011462058	0.980790602076246	0.914327599875549	0.9214563028516	0.698392871949453	0.946498169438705	0.893610994007848	0.839964039058568	0.937614466805074	0.941492667991717	1	0.903946997775726	0.946854680975904	0.945647956575351	0.972987458134993	0.72271150952015	0.931452035414695	0.989328582549455	0.968506134385938	0.944722142170064	0.906739496822489	0.835962277860667	0.876660238803492	0.733900527336582	0.888240854836866	0.980582937068191	0.857067615688884	0.920065212246374	0.777718107121988	0.829990155141326	0.932968188524489	0.974703582113796	0.960952313607557	0.744724682982581	0.974834823148989	0.950652820003539	0.887942250816898	0.936140633652312	0.96672850847478	0.897706248717969	0.561876088302649	0.922351690193275	0.666995237449891	0.446508797174525	0.73607197760314	0.893911296241613	0.924229553400648	0.763909588709735	0.829375474643322	0.886416013616194	0.894888104449284	0.939980301808876	0.870603914462983	0.640844957845397	0.695313696289306	0.658265460243956
F2R	0.990708729596388	0.906500568142251	0.978782631900228	0.903222622900168	0.960603584714334	0.92508829047062	0.954680685524983	0.900413344803609	0.951806787525446	0.963287465949353	0.848528161505977	0.824756370083995	0.905608322753795	0.979022469208311	0.988719912097488	0.979278533419637	0.950855463190011	0.976396584872303	0.796079132110611	0.79137966191704	0.843022543084056	0.992897222673796	0.943102171393964	0.939359868716738	0.950632601975193	0.916241844963283	0.989449524392196	0.948617665238733	0.95930763548151	0.890572761885261	0.92758016317024	0.983204556395651	0.966158094735714	0.857704377366704	0.987263766743356	0.799213650664914	0.846072570308598	0.964586584918607	0.914091674498753	0.972243829008413	0.976901924540613	0.975366590875978	0.967290900012025	0.885578920395044	0.987327586311009	0.964234477214308	0.859073788774379	0.941601495899718	0.989575675133206	0.975246543700935	0.979266556008674	0.885553087553939	0.908032444312206	0.825637901658505	0.983195316161557	0.953898834369875	0.957864845802012	0.863432433657975	0.85471941755574	0.941071129024405	0.985440425463771	0.956850865913717	0.817209326407731	0.923778644392503	0.903946997775726	1	0.96757314884515	0.983961164721026	0.870398494576946	0.629831026526453	0.916445994319499	0.917337241452753	0.901405517591353	0.944814976709274	0.964470921940633	0.913203797988232	0.970510944739787	0.877643860321451	0.98041471110557	0.926807326257446	0.972326842866375	0.977362569913511	0.840017681286857	0.970100253786728	0.985380800393039	0.961131500137998	0.968416429226109	0.868020566073041	0.946396393173018	0.984069721364997	0.975580261780354	0.957985092117773	0.971679414117394	0.986079780823018	0.645701010633636	0.987842254864555	0.886465467718766	0.422347156298885	0.861397400629362	0.953072288909727	0.960440919442182	0.838032216736757	0.939895328670973	0.971057292486422	0.916980763147547	0.968654657069008	0.93610274212649	0.659441255864808	0.703943878987902	0.632335608955995
NETO2	0.980324261937759	0.858352697904983	0.979689815976877	0.954212370324438	0.968937557718075	0.965673927668347	0.980854264438393	0.934484641036142	0.986488183315663	0.966434714456888	0.923520102376853	0.909521282617992	0.818205026482865	0.96954359780427	0.938398547636749	0.940443745857617	0.971942463153895	0.974024907445554	0.814375619140391	0.893582246059064	0.91070909755371	0.977361002245804	0.963789455387479	0.970461181051342	0.95831920593308	0.961219419963591	0.980940054547717	0.925121398917184	0.95537043266087	0.948609078400911	0.97989451897632	0.967794640151571	0.977792741950305	0.906777283651772	0.968304900696893	0.893716072333614	0.916393138722801	0.956189352601657	0.882199316743743	0.977309579131325	0.982234731687284	0.99070213813392	0.981604012681612	0.898093184180807	0.973403571777127	0.977338432888836	0.935081909619861	0.975243796250628	0.972395856436898	0.978673909239094	0.984176615668059	0.941678914171459	0.942789002629858	0.92021608085574	0.985836799446204	0.98563317102308	0.959171977265006	0.940000624046183	0.861481684068966	0.986933453799085	0.978148446782328	0.948873243441271	0.906438709686041	0.95220549971802	0.946854680975904	0.96757314884515	1	0.992081670138776	0.94227839426738	0.734345451486981	0.968414590171064	0.942072196023108	0.909680084596755	0.98632992784356	0.980047436379072	0.93847495321302	0.972107400203201	0.86034149744917	0.97341636006337	0.954813258056281	0.956952816502609	0.988550929969655	0.811624568583915	0.949662253489096	0.98040340628011	0.961538977672108	0.971016331771788	0.860090903643127	0.962026096027326	0.989407363607785	0.966242671092015	0.958753777501313	0.975408301119544	0.983806779617963	0.64351108371776	0.986497876114485	0.84258982754901	0.469183063838239	0.83869815779275	0.945211054027112	0.988958094999081	0.815510405733199	0.915974572551615	0.966054974530681	0.922720628516259	0.983343435340883	0.920650753698001	0.680095325382708	0.743813313408279	0.662809159835139
RYK	0.989322044601439	0.88514387114884	0.984719129104563	0.951336582720797	0.974666898872399	0.965629420183092	0.982710267708914	0.939592954539238	0.985767447529982	0.977792913071248	0.915259731269176	0.897062220108543	0.847165969261756	0.976548709192178	0.955830632841306	0.959835145999041	0.976754384620542	0.984363933907363	0.81804737700843	0.874925979256789	0.904644099627406	0.98929336730593	0.962463708065614	0.973665099330214	0.963439767417613	0.960633253527664	0.989978755485467	0.934403782015289	0.962965002574929	0.944551784247821	0.970768240126592	0.981857376497705	0.97717098606739	0.908801260712418	0.979304421189379	0.874039939455229	0.91215086868276	0.970853418751914	0.889195230404796	0.977375604656532	0.991564959210311	0.995218428593701	0.988095762398801	0.907996270557636	0.982541050773925	0.982634525024429	0.924729845346838	0.974936560220512	0.982952304289007	0.985339088011785	0.991163568536016	0.938403699106367	0.945955922875995	0.898843815079433	0.989856975253647	0.985655668869077	0.966686246512211	0.927649638808245	0.856771987193222	0.978164291835951	0.985206556445869	0.95251999097734	0.893424278310845	0.952212788159329	0.945647956575351	0.983961164721026	0.992081670138776	1	0.93365505045284	0.725942712698194	0.954638967866566	0.949580126155478	0.923232375873905	0.98071405257479	0.979808112272553	0.936273015555743	0.974842674188283	0.865452065222344	0.977151351082999	0.961505783621661	0.960862777740113	0.987235244204216	0.81743772320097	0.963909423214187	0.988183133866498	0.9713536942773	0.980071256283562	0.862498617081253	0.967447279815456	0.993574861724683	0.96911943939406	0.964110325844178	0.985301703392102	0.988010576732876	0.651039704390727	0.992379627455742	0.846567360777921	0.454945535222847	0.832210022213955	0.947719733728845	0.984219507781236	0.825408180360592	0.920465245037653	0.969839086956664	0.926178730908324	0.98663583146942	0.927068610463825	0.677711485761793	0.724481806997391	0.654795540944081
ALK	0.899022286135125	0.784500305075774	0.910058298259987	0.990448284410919	0.923510249608834	0.980605689825774	0.934014079302411	0.964466703619823	0.966646191010905	0.933873969602084	0.993475542601978	0.974694781332247	0.632740388355035	0.86175930019353	0.805373145443579	0.837779000959194	0.967319801373195	0.899297771599896	0.820243994052649	0.961575670112268	0.959318323740008	0.886439946198955	0.898978795046305	0.970671833086566	0.868349860297954	0.978899363710404	0.883462559120788	0.777101290532176	0.842799608102084	0.995383555659135	0.93754863697625	0.90923479280553	0.887924183253778	0.959451496086516	0.879483425486673	0.947334595442238	0.990295580104723	0.914755530909936	0.701731579133382	0.883709916089624	0.935058731540458	0.949426882165584	0.933220443358087	0.896656507665277	0.860719339102646	0.918787167014019	0.978780011804992	0.958433965246836	0.877531071229611	0.926399024448788	0.913821963833048	0.993596550846414	0.966280032011064	0.953482105075281	0.904212387477182	0.962291028851488	0.896401680587378	0.973346496793303	0.71207871012473	0.950839670683575	0.879642068576798	0.823622334285522	0.98255235721773	0.947004584543171	0.972987458134993	0.870398494576946	0.94227839426738	0.93365505045284	1	0.819563627627538	0.93825194451283	0.957523136551842	0.914245425743809	0.955065530467442	0.904334584136825	0.852622421681024	0.872562665530784	0.701780500599071	0.861459274567375	0.963118138655576	0.825682041566361	0.905187248107101	0.700740246433533	0.830192160924875	0.895066186391941	0.932136217579366	0.917328784521273	0.71433992458439	0.939982745937131	0.927417992494961	0.851111794728585	0.883358272283695	0.928566749627991	0.881396193030705	0.540437085506639	0.898403244196569	0.638991384685036	0.42644036506631	0.678143724469254	0.840498167505648	0.923466358988808	0.693459566932334	0.771033826385848	0.862878106912784	0.840086252206211	0.927405581499582	0.81605146543171	0.609278945691583	0.710292290364349	0.617360340177257
KCNJ10	0.653948821079991	0.416727032372274	0.669375816847674	0.793316941704814	0.718354548483289	0.776461769776643	0.778158469053442	0.730303942223669	0.74591224364761	0.683355566831863	0.821543787328714	0.891400447216739	0.362077614198413	0.622702275782076	0.548843076770386	0.532517440081281	0.72506513410172	0.650931273064425	0.544029951743163	0.865137545327382	0.82992039340992	0.643190306937169	0.694884351521785	0.728741711244814	0.707210005630514	0.782979068458202	0.665221527315411	0.583027907536482	0.679104348771333	0.78393838733265	0.798341583095062	0.645435226247753	0.713437985429122	0.738080972134009	0.600253214082857	0.86122979899247	0.852248436605119	0.644836233996911	0.521777908568458	0.688788252707345	0.685044455404003	0.711185910585562	0.713744681832592	0.639634359519549	0.649080416670951	0.724426314612057	0.845005247466967	0.754611579642425	0.63167360579269	0.696952753946797	0.690054376006643	0.769634836595376	0.724339359468027	0.85258960304847	0.691252371071725	0.750979967484737	0.722304917055961	0.877540889521381	0.556021543770988	0.764227006184631	0.649587465588488	0.600466606504975	0.876432303417161	0.697848733277757	0.72271150952015	0.629831026526453	0.734345451486981	0.725942712698194	0.819563627627538	1	0.788535483640297	0.702633207978622	0.638972293886596	0.811611443373936	0.755722586484162	0.767466174143602	0.696925498514238	0.59051260929731	0.668749428714087	0.706614825124805	0.618321672588383	0.710762398493997	0.469017190300321	0.678238208911542	0.663002871465179	0.666210804977849	0.690702337792665	0.616248935568119	0.717098762019173	0.697828337368236	0.626627526276195	0.679844718759767	0.691212460578899	0.674979231986434	0.57633857227632	0.697858660528693	0.477255092616969	0.56671901063647	0.479035012988802	0.666557545706115	0.776106747468544	0.573845429486621	0.567086745308931	0.687010838737037	0.685046555868088	0.756937478159221	0.654659070589525	0.644007833763853	0.714584337890867	0.660409398364037
PTPRS	0.938088395536478	0.786782344738504	0.957052595095483	0.951092494462487	0.9457994309123	0.951195459290707	0.977643614987008	0.918762944915372	0.959988977360815	0.930885920031155	0.918466154741251	0.94766733865481	0.733067910878846	0.906803569660395	0.882954715737217	0.859141350897564	0.945130662089274	0.91184575564671	0.782954232755128	0.925656575479548	0.945460423320241	0.926189263121492	0.912054892653228	0.948769685688492	0.908568451536034	0.962736136000796	0.932002221458491	0.859833667914612	0.908448603965211	0.925172361750081	0.979534711986166	0.92448193367249	0.955083314562908	0.902938465958174	0.92039176015044	0.94961394163958	0.926471318750887	0.914725929400871	0.825419083768516	0.957301747133782	0.938197044711	0.953478534927381	0.949046243849688	0.877369171927277	0.921625904229557	0.938025507543775	0.958700017000575	0.974642190833061	0.920933555375927	0.945432428181901	0.954339275771934	0.931114364513176	0.923575267909224	0.966400008614549	0.937979085999857	0.962343946984698	0.954538788222072	0.962894727124574	0.805846074599107	0.961776953240935	0.92282534327509	0.884410674023806	0.932367098008518	0.902300788465693	0.931452035414695	0.916445994319499	0.968414590171064	0.954638967866566	0.93825194451283	0.788535483640297	1	0.907287153286047	0.87005567587812	0.984113069097623	0.966889768372111	0.959708394571398	0.928738879272635	0.808738625446499	0.921913441824295	0.922947672974827	0.899431908805795	0.954109947196036	0.712823035725202	0.903992844797694	0.924981524282646	0.915466139619298	0.940573139027948	0.81562873956167	0.936874016943622	0.960126907603261	0.917597638579784	0.933231865728347	0.938356326036137	0.938724947181929	0.620536842846245	0.948993990192309	0.791261607970218	0.511021666973047	0.801068386846623	0.91328555488027	0.971619361895567	0.77239950588207	0.844482817407565	0.927810828393282	0.884426754508679	0.971215563049921	0.902750656479386	0.676749549886336	0.802636708301073	0.678000018667562
