""	PTPRZ1	EGFR	NRCAM	NLGN1	NRXN1	PTPRA	NOTCH2	CD44	NCAM2	SDC3	NOTCH1	ROBO1	PTPRS	GFRA1	SDC2	FGFR2	NLGN2	DDR1	RPSA	NCL	TNFRSF21	FGFR1	GPC1	ADCYAP1R1	NLGN3	TSPAN12	LRP1	NRXN2	PTPRD	APLP1	CACNA1C	DCC	CDH10	LRP6	APP	CHL1	ITGB1	PDGFRA	PTPRK	CNTN1	LIFR	PTPRF	APLP2	AR	ERBB4	CDH2	GPR19	ANTXR1	RGMB	BMPR1B	GPC4	TSHR	LINGO1	NEO1	TSPAN15	ADCY8	SLC16A1	INSR	BMPR2	CADM1	THY1	LRP10	NCSTN	ATP1A3	LRRC4C	LRRN3	DSCAM	LRP4	NECTIN1	PLXNB2	PLXNA1	TGFBR3	DAG1	EDNRB	NT5E	ACVR1B	PTPRG	PLXNA3	GPC2	BMPR1A	ITGAV	LRP8	PLXNA2	TMEM67	S1PR2	ITGA6	IGF2R	DCBLD2	NECTIN2	RACK1	PRTG	LRRC4	TMED5	ASGR1	SLC16A7	LRP5	ABCA1	GPR37L1	IGF1R	RXRA	AMFR	SMAD3	LAMP1	MCFD2	TSPAN5	ACTR2	KLRC2	TYRO3	F2R	S1PR1	CD9	CD82	VANGL2	FZD3	SORL1	ATP5F1B	CD99L2	TFRC	STX4	TLR4	SMAP1	PILRB	SORT1	SCARB1	NRP2	CD81	RYK	SIRPA	JMJD6	CANX	TSPAN14	CD47	CD74	C1QBP
CADM1	0.686293501587404	0.716189296828084	0.752992404720438	0.803669042293189	0.859531660263226	0.937285934030652	0.886192708760891	0.531356974446604	0.900351504358348	0.775334027150228	0.852067093768558	0.894567179152815	0.655994926176402	0.632774796325753	0.520545810894939	0.831299795499456	0.798645505093279	0.883316665443962	0.703770532598654	0.824788733475773	0.823697791127265	0.700195173002918	0.888159010097434	0.556707272293084	0.82259915911009	0.704958230391705	0.8703962987581	0.862597238528642	0.858817741363003	0.887975172162363	0.636633477754665	0.664293332667645	0.664171960046721	0.883956600499426	0.892661131781547	0.498323789149763	0.816030521068119	0.563048618622376	0.736381704018111	0.898897373573027	0.652483277100601	0.866724303248853	0.946717681045159	0.896072717496873	0.910134202861499	0.905865977092186	0.683760008208259	0.89359347154726	0.661686909420653	0.750530035023088	0.483223295521196	0.614650166629251	0.649758815183929	0.914590277917255	0.678961280324288	0.454653669100671	0.801036021237477	0.862923796528229	0.926776340724069	1	0.59267375221189	0.747435664799237	0.872993918271407	0.804732782802513	0.873591403396705	0.910910717943759	0.677034273623799	0.906286631765712	0.699749778800328	0.866665707369742	0.794347076521374	0.547658698525105	0.928827440296671	0.522562864782886	0.906115602554507	0.851488425657607	0.677517718694026	0.715883739832078	0.58121980072925	0.826499115310872	0.895891455609118	0.67072819569673	0.833200813263452	0.692506455796413	0.628264474492709	0.622278810278644	0.848397285977745	0.819795859778022	0.790929180769948	0.642484013702249	0.842702092747104	0.758076692291057	0.911333861558083	0.640200785478499	0.826356698866923	0.741039982855568	0.720326516990186	0.880798378394985	0.812596041715159	0.867598697046139	0.912128194855133	0.72822935635687	0.940564732105244	0.942056672655826	0.943398922777443	0.866388186608921	0.528804812829049	0.743144284402215	0.914651580341022	0.536672608471924	0.588802194780398	0.742684533359317	0.830246934765713	0.87830541886862	0.656197562168222	0.763111624110441	0.893753013017714	0.768970043291945	0.887214949678349	0.522350238133112	0.922629553040432	0.868878310019595	0.906258741714903	0.838283406697909	0.629087639079303	0.867907563590376	0.809690769976203	0.63719811476673	0.76729864420728	0.953521319042787	0.87099864240942	0.926685167210559	0.442451798201259	0.737607168130397
THY1	0.866144416211631	0.898267876659341	0.897538499948189	0.854400034555166	0.3469619145433	0.501671959922949	0.812030860686211	-0.204778233009138	0.41442941103989	0.201173330115021	0.861587218794079	0.679966265267431	0.844555303714622	0.821702340681153	-0.224001171876986	0.312334113877825	0.925631764446547	0.771220950487712	0.958509294135912	0.848558982177872	0.905933825959754	0.10781453029491	0.766388158463377	-0.102799327186047	0.85353420779623	0.831813174207644	0.851502062136704	0.814056152601214	0.421885065188298	0.700050958186233	0.862994917217676	0.880614221280439	0.739490244445151	0.694130385221816	0.772345915975987	-0.20778336461056	0.882738312516087	0.784204424117949	0.847390329672629	0.543593734532899	-0.094139153730277	0.326654055481996	0.62208330139167	0.708473461236612	0.687523899365185	0.776161994037457	0.865410189068678	0.774361540106976	0.950457119592863	0.0497829498636575	-0.257509480378504	0.885373771784194	0.94521475314867	0.711670986125833	0.95094308376571	-0.304591383061628	0.877462992140065	0.81828919626479	0.719044370648591	0.59267375221189	1	0.101607144586214	0.731238092210281	0.923684052971387	0.776986117458364	0.697245578268895	0.958114154738066	0.729271976290138	0.940648068162185	0.707178829804336	0.819634387264919	-0.228405459472785	0.683776786181433	-0.254462766423231	0.682715411042626	0.810217290567841	-0.0502201261879617	0.90676564201361	0.920896379477507	0.272565791155076	0.324807347369335	0.845890064055149	0.812511942388968	0.132467851152631	0.895872850409526	-0.112982489885991	0.827509211784334	0.507756348526134	0.654181552207726	0.964799374661255	0.784971903791037	0.876139029534366	0.441623543044031	0.933466435307528	0.710027749067094	0.881035667523691	0.0175837309133292	0.743378062890185	0.830512088337019	0.2919687103279	0.534371124509784	0.912480946533583	0.691240445903549	0.610838803324693	0.523157901528373	0.840282766251596	0.940313806714457	0.819440961994653	0.503712820362395	-0.237012895184181	-0.0450974613123125	0.904976583654803	0.623433145599906	0.457011344471339	-0.105657264024315	0.922713570845182	0.744316852615539	0.586177240770036	0.798364834872968	-0.163813557392305	0.721472598784651	0.672055897374511	0.41495499255558	0.802648814572369	-0.0843867509861076	0.671670023825282	0.86036807208046	-0.0288380298007669	0.841678672087618	0.673824607323106	0.822586377273794	0.458060742482909	0.402037405012405	0.934694193446605
LRP10	0.219125889685922	0.228204747906693	0.293998141422376	0.369866849764613	0.792622113964861	0.863430786049038	0.5190120203058	0.895956431068771	0.821989469368831	0.937553867233735	0.513571990798934	0.658889295761585	0.171000930455558	0.17750449773641	0.887393298507194	0.779072682665742	0.395247368540952	0.66064676186379	0.297202573104164	0.415062840395634	0.434558671740077	0.731437494228149	0.616969999848485	0.918902973933629	0.466766373260324	0.270089392214935	0.523111425458395	0.567336952594256	0.715200646154629	0.617216371272236	0.199614211430792	0.183681563900832	0.271463990709916	0.573595889462938	0.555667871180288	0.852419126994259	0.395525039248254	0.0817405075198707	0.284419677484519	0.777277101093453	0.919981319522669	0.891288445524661	0.742995202700054	0.564152036121889	0.663855156766241	0.58269173385428	0.278273150682955	0.609540834845479	0.162803018328293	0.926423895241632	0.740805926965027	0.177200097455209	0.202228948380957	0.622463623563783	0.21483151249559	0.80812147231806	0.407694768733525	0.48649899534425	0.665039698453191	0.747435664799237	0.101607144586214	1	0.620007521148422	0.377378341749279	0.516791300755559	0.700901651716544	0.183763229714757	0.599294105570294	0.230170740595996	0.633788317668049	0.443238839993634	0.812464607755242	0.71307436081696	0.902052358098716	0.687590956616464	0.498446194707318	0.90529320700989	0.294729983284711	0.094279426011797	0.922595753044444	0.910033173022379	0.266977873699803	0.45368309311553	0.689158252365511	0.15321088274491	0.918430807077976	0.46900364173352	0.681548905331236	0.638235718629916	0.212061543520059	0.508177603095329	0.310271945837003	0.829434909317954	0.174010979079989	0.500929994856771	0.308567924783316	0.890652014323436	0.674914092496738	0.412524149336768	0.873542647576422	0.830949342631165	0.29467214862321	0.714645525800469	0.781486625206117	0.830618602431889	0.49569545917506	0.0425917187296574	0.318966522891654	0.777440523271359	0.875209349048932	0.892648849730587	0.315125919913396	0.518449416044172	0.790244620196641	0.937031313784382	0.396955054123749	0.639114941567641	0.468841413492491	0.615860269875912	0.874863556103063	0.721732364459184	0.610373245242352	0.783619570212078	0.574023657452398	0.84556143491734	0.741113828866059	0.365286247970526	0.916696483701119	0.368541431202971	0.746806662806618	0.503506115476372	0.815897043789316	0.360823548502429	0.354948945783137
NCSTN	0.717065448099634	0.746137408831629	0.780149964714208	0.807543259003332	0.710666630410929	0.853868124174932	0.868575093891516	0.384375293513602	0.779896812016999	0.699319703204346	0.888337714845502	0.83827403997336	0.663367123554511	0.672673750226578	0.370438924406358	0.695862371754368	0.873408891360405	0.914986270353724	0.827623005413313	0.819807257165158	0.863646555021972	0.519174892094277	0.906956672466591	0.459229667646784	0.861084827813838	0.767478707163343	0.897867919404235	0.899127100175254	0.740117635220786	0.873794817719324	0.690756282266635	0.757907214497069	0.675159253206661	0.822494743716131	0.850426034248806	0.343278893117842	0.828861431376986	0.587433475910502	0.725527096862585	0.819302952582069	0.476713258824999	0.788934885250098	0.868032318624243	0.826841803937134	0.867645581247732	0.872528236830713	0.747547324108287	0.882206252979777	0.732822877445084	0.576177497401645	0.300322791884444	0.682946786208384	0.779503684185026	0.861768021355093	0.762710194586496	0.274250627522537	0.833874664582584	0.858276426235001	0.880259314057743	0.872993918271407	0.731238092210281	0.620007521148422	1	0.862757438061527	0.843427503959683	0.882213293013432	0.745038002397173	0.865046695634566	0.781270979929009	0.89126069708802	0.834914332880844	0.342366808921521	0.89599198623644	0.359783670117216	0.845607616691406	0.841847059804882	0.508725435615699	0.78410667802097	0.669416663169239	0.732090476447923	0.778286522668228	0.711057156361295	0.819028199562658	0.532757160102691	0.718189239783209	0.461109127968021	0.816455712349129	0.760301474341191	0.83121733571572	0.777158895762115	0.824743604493554	0.771092877266413	0.80152647555267	0.75644603913564	0.771893994188821	0.802907395855223	0.528898682417787	0.924454062392709	0.819235507475984	0.749714074431408	0.826727554729492	0.788050009316189	0.891223160058478	0.887422786311084	0.860431143105359	0.859830014410405	0.663814112637599	0.744730910575506	0.845424296376825	0.353665544414604	0.503982013466365	0.836648314522065	0.721554456127856	0.76877895952864	0.483627239581465	0.876901175168734	0.917377697825851	0.706457276356856	0.894715397655999	0.390190122489391	0.919775999253326	0.833932523159472	0.76229995697142	0.895627039610377	0.464620421365398	0.912449737916505	0.819630007881652	0.536741070094313	0.778448141779829	0.905627493774086	0.86653231029272	0.803564622746985	0.521651857904583	0.859533248224514
ATP1A3	0.884947198430076	0.921254985682394	0.938670774634107	0.927115567712538	0.586008919461435	0.730882335782363	0.934554304827074	0.07605964496858	0.654879054728077	0.459176118707059	0.953298059450724	0.843163456264124	0.850515655349948	0.838657530604168	0.0504774420246181	0.545386348187781	0.969914915717152	0.895132649135844	0.953357644429877	0.930467453629235	0.971378838785628	0.37305075596649	0.891663690530896	0.157239827132298	0.938148229692703	0.877133819214727	0.946597789235126	0.920069361570661	0.640960176453823	0.83506216569116	0.850250230367011	0.887779696699798	0.768466878276568	0.844981122102093	0.901717957437759	0.0661980290154307	0.949810360467744	0.780784380054929	0.874127396817899	0.749530836253714	0.203001303529513	0.581645583251092	0.818801855483841	0.861537676284793	0.849825314152811	0.906806974981673	0.864842989549324	0.910553199415998	0.93580340593585	0.338182086465134	0.0120235871721026	0.867488032327021	0.923148666337198	0.866095725620673	0.934621580589303	-0.0266220016937617	0.953016470755211	0.912108201691004	0.882931379571718	0.804732782802513	0.923684052971387	0.377378341749279	0.862757438061527	1	0.896477130156255	0.854618776551646	0.954001429496491	0.880567750202383	0.941059630760429	0.854697971719958	0.89841152764743	0.0590651531889149	0.862500125050384	0.0335075428471602	0.840977714029608	0.909867532933989	0.244437027867813	0.909474289708647	0.887303785715131	0.524225676378572	0.589411383287604	0.877568545344971	0.896742244350991	0.378327374792231	0.896765014019334	0.181001405199257	0.921689443339326	0.689226820882969	0.770554721721636	0.933012247913123	0.900277131998184	0.92484509328449	0.690420337687624	0.919762376353896	0.842757124024942	0.915335661479501	0.299992984215342	0.874481585380057	0.917210459484436	0.557925587365657	0.751324389773355	0.92840078390177	0.866677592448048	0.810764606646894	0.741323594626328	0.938528108497985	0.872214782009032	0.869632564756856	0.732109163266639	0.0573311629675159	0.20265667086331	0.933426762381115	0.782389440876065	0.674398749819173	0.188221416357522	0.95014015288219	0.889507913043039	0.722316124009787	0.914643414063907	0.0974312246008676	0.877143493844523	0.831726676408093	0.646174239643374	0.895362279454995	0.192441904023354	0.815673264632793	0.939495925590156	0.237451267349422	0.90669754883465	0.862597234950502	0.931554435386117	0.693956902931047	0.442553986382025	0.950732733346311
LRRC4C	0.908226312626724	0.913977167090973	0.932775857883873	0.957822422386307	0.815728068680013	0.843168618669358	0.943284924993879	0.252503601952479	0.815937338006357	0.589672959114192	0.928817489892395	0.891455845348446	0.874368313215098	0.843893503308351	0.213596971883115	0.725243561741962	0.891706166114157	0.897497144848695	0.795450396610283	0.943913075893661	0.897367344161125	0.593745888527723	0.835444943389853	0.291692938669647	0.901462357300095	0.877263844115167	0.948835171113648	0.941248874406048	0.850730636842596	0.884866371191773	0.864936848968268	0.834333357629081	0.87572046157005	0.948456105175251	0.97510285740761	0.194885302296314	0.932798719073267	0.823596896445653	0.907497358568442	0.87815935513296	0.41494029994902	0.694620808208787	0.916513462918321	0.872442700102432	0.944950421020217	0.958591270288743	0.835444989362517	0.942674730784861	0.850614815586872	0.509193273283611	0.23176535633613	0.78324439670489	0.836527364408077	0.94808627601624	0.812830988076625	0.169831965979101	0.922206604527018	0.949318152600107	0.959483697353467	0.873591403396705	0.776986117458364	0.516791300755559	0.843427503959683	0.896477130156255	1	0.913324978111	0.851101770818736	0.931069451277601	0.87035789330003	0.837399409401919	0.825933698041942	0.289499010092439	0.910537613863844	0.209787146532809	0.862998829632986	0.92880388790031	0.428622221773854	0.812672676009049	0.792141908497792	0.667832744291741	0.74782404028939	0.872590074003547	0.900192713249837	0.578111178081863	0.82392025697175	0.359156274430128	0.940847999866801	0.814255457966877	0.700234643552082	0.752047335827866	0.935513478694415	0.917071730406447	0.805826502667318	0.774370064170094	0.913188255769555	0.885607919726986	0.531898928685304	0.863077320597803	0.951896273707515	0.706121422476278	0.837593986728277	0.902971878897354	0.903845788510844	0.883557667837746	0.850440456852014	0.963550561299642	0.766711802594055	0.890486330429826	0.8416203322939	0.24187381781784	0.301540332360481	0.891973483778672	0.897186723512883	0.83621301686896	0.379986173486424	0.80570908374318	0.901289803505965	0.792171532048441	0.890257832649952	0.227087547877617	0.899479581682954	0.853047308647868	0.812364331421335	0.828970120110192	0.386327037252805	0.764777546230175	0.925605063549643	0.378550583484726	0.895003775062133	0.926699652416102	0.934009072097634	0.822079193613634	0.393826996217285	0.810784373111292
LRRN3	0.784339010607537	0.78640180309867	0.833792823854674	0.869325402367044	0.846384633764686	0.933046761132437	0.901182034141448	0.453395847748156	0.874526004260425	0.765450619372112	0.920974679721535	0.923600846007636	0.738530681270125	0.704865763274962	0.429711437261237	0.759697984399535	0.876702632145376	0.953813577928189	0.780680879958593	0.873860415062407	0.876520140538164	0.63728678432043	0.88721451277921	0.530167212719376	0.895186659050084	0.761610903499346	0.931274340430272	0.937990519205574	0.830173962773761	0.877031261581906	0.732498099024718	0.719135404423501	0.754414697706995	0.898482299855838	0.926603978953846	0.413446791182182	0.866135612314317	0.645741065416811	0.802446086516847	0.925815673300824	0.576972389678336	0.823071731405824	0.938395449986798	0.848018886223644	0.945601900707993	0.942923414843356	0.788389785074613	0.944027510239889	0.759520420492903	0.6560117510868	0.35879785802282	0.730890509989709	0.766845673851673	0.923894984889125	0.762476335471516	0.353935595609035	0.869244142882206	0.895984529958481	0.956650753219221	0.910910717943759	0.697245578268895	0.700901651716544	0.882213293013432	0.854618776551646	0.913324978111	1	0.754677423830653	0.917346919648902	0.788649772081194	0.865663145739924	0.817958675829222	0.41195329594565	0.958558967732225	0.428726945287211	0.912767391902518	0.880912742443954	0.592390616555569	0.756590080536167	0.685574860542063	0.811580365413638	0.855711966806737	0.780788400359086	0.862561607572978	0.605715241780376	0.713121709502183	0.550683630071088	0.889567751082662	0.826395024174396	0.794522662653214	0.719132970392516	0.905467864324555	0.824850657867801	0.846144955836541	0.708318512856094	0.868860851714944	0.804334839694627	0.643660561777187	0.932231523324329	0.87405282347811	0.809078714873843	0.910838157884045	0.827687442767236	0.934508203206004	0.940227083679083	0.922912308315722	0.908641382804232	0.673745933623017	0.792054161482396	0.883207395656515	0.435656812190072	0.530540732476164	0.813409134021043	0.832750432961857	0.886067183680468	0.560244125086094	0.816939302714221	0.920661029523055	0.729584415652495	0.906417678731964	0.446869309443035	0.955597182389539	0.855784880745305	0.831014501615364	0.887144078139573	0.526301405627594	0.874351490045254	0.840542873901229	0.584090472196984	0.815985459099836	0.959883535649752	0.897677208667878	0.879883163045961	0.411518358968484	0.813016852418749
DSCAM	0.916693395050217	0.95643045940405	0.959834278317921	0.926568767661413	0.452365636440145	0.583598654142996	0.893132938625748	-0.136383016522698	0.520901240714877	0.259538177580228	0.906586763333303	0.769788506428378	0.90149793020219	0.864450164014235	-0.162035239341717	0.426673260732957	0.936636821618104	0.792272143265373	0.938770289699596	0.927215382481183	0.937323835059544	0.235036099412358	0.789642637043998	-0.0575132502904693	0.892108396666612	0.866116442366824	0.895114702296378	0.856079964793004	0.536708551285911	0.748379611717897	0.891303010015695	0.906424430043627	0.792717528080506	0.800308481676234	0.858503450159476	-0.142991489398241	0.947564258418036	0.839535796439382	0.908152903951625	0.629167570282592	0.00115491971671273	0.390004400261907	0.713125823316331	0.803788669804069	0.775879865143645	0.848272279586118	0.87912388760071	0.842911208964023	0.972115270182365	0.15081990581518	-0.168599256625681	0.90616126525854	0.936714786003984	0.795925190506195	0.956028890428965	-0.226353885111584	0.940784747983004	0.872653897416307	0.797418404614485	0.677034273623799	0.958114154738066	0.183763229714757	0.745038002397173	0.954001429496491	0.851101770818736	0.754677423830653	1	0.817281279085649	0.958206582035552	0.751530412308172	0.833256435635216	-0.12890982039748	0.748406408835012	-0.18373648758173	0.747458377090575	0.865730797328313	0.0485348707896293	0.90322432711982	0.942294056981704	0.339569762044304	0.418099636571746	0.904704368870342	0.87241718995059	0.249907407001811	0.9357969681385	-0.0224102876987291	0.901644723586912	0.594994249274027	0.650528911828761	0.93795417289868	0.873472659071816	0.941794594964793	0.558294539354759	0.933163633666305	0.810068388195571	0.904470053965682	0.122642644313329	0.759277817129885	0.910091389784366	0.382696390714914	0.616075573511299	0.948123801775337	0.770480713086977	0.686897620062863	0.59518366240681	0.90512140558749	0.916971271594178	0.872899647142992	0.590465292417755	-0.153202551555769	-0.0131918696567969	0.92114683586221	0.752299964924534	0.557471600147459	-0.0241667597444754	0.899849261304801	0.795362042758646	0.687923016005096	0.832249771706932	-0.106693042139078	0.766845603970382	0.760060020901381	0.521700463588379	0.815600359663176	0.010021055339675	0.675600258207172	0.931507909331447	0.0271578425425267	0.912225575121255	0.755041784339433	0.882258344072228	0.548623443301488	0.394677563844305	0.918058632036919
LRP4	0.814152533079459	0.860152425445087	0.877468322905151	0.914400470046325	0.807181187201051	0.880381089176765	0.954186827441185	0.34060474319159	0.858847158946408	0.645929239255215	0.915466472433375	0.912237167947934	0.786159399619949	0.764158041029215	0.310365726485862	0.767187541517959	0.873951709623821	0.895674375942657	0.784950857938842	0.914002532208426	0.878733264408875	0.617624488255632	0.876715721856822	0.364749307860777	0.885894600098423	0.797193584005607	0.923418972300679	0.92172182831703	0.832186692634232	0.876313132446375	0.776006356206956	0.787768863781805	0.780877356698743	0.931270454454305	0.954106239446273	0.273364284094302	0.916043679516707	0.707772439510666	0.861447226395102	0.870838180630853	0.491456188560519	0.738549011016556	0.925855903993771	0.910914539201979	0.938739321886067	0.949898830315713	0.798371963958327	0.927882173268481	0.795411996452211	0.609392173777104	0.334495296304003	0.777300919518482	0.772889225514405	0.933629359448883	0.789068012575837	0.266598402917328	0.889773093449119	0.915284235251604	0.939330055574085	0.906286631765712	0.729271976290138	0.599294105570294	0.865046695634566	0.880567750202383	0.931069451277601	0.917346919648902	0.817281279085649	1	0.841227579200439	0.885522642192464	0.81081359958081	0.368600423988781	0.916055390293491	0.307997914435168	0.869541553440689	0.909001967519175	0.533098666553035	0.797264418572626	0.718718663225599	0.727974945118377	0.785925962662126	0.816547059971348	0.893368306947666	0.602645190435698	0.753300070058416	0.450544937328365	0.922317722959603	0.827307017807297	0.743737863487457	0.73645716178926	0.931098436624285	0.887073094884179	0.829381157103453	0.748124057819208	0.879482257802104	0.832275374948412	0.590717610018698	0.870222906117842	0.915669231944781	0.773519563302462	0.861891820022415	0.866119850790604	0.918490382890901	0.91008276456578	0.861722452416279	0.926223837804979	0.668911887018124	0.841153346512056	0.883153798626578	0.345495452514419	0.384488950109986	0.848943074395146	0.884103169895807	0.850962615850684	0.461235581883043	0.808200801965379	0.908736260469581	0.791112775644284	0.892322472930221	0.320910200971151	0.907946465123952	0.897711859186202	0.828113438890823	0.851686092955607	0.485978754146841	0.808831623773328	0.894901334440198	0.451707665992621	0.862056048463648	0.938455073824134	0.917071621019356	0.84167152798766	0.402575902431592	0.80096989096052
NECTIN1	0.902002046473465	0.943489794531699	0.942920238442328	0.924031807845332	0.501243827446511	0.626998798200543	0.895731072478514	-0.0823962729662346	0.579028258800582	0.314367920653602	0.905108812425329	0.783545506233128	0.89994586679221	0.848615262734892	-0.101197694622166	0.508415746307109	0.942000190800003	0.829793542134747	0.92204708435013	0.909032217131465	0.921523317939267	0.258647878239075	0.80793962923054	0.000326341796195278	0.906991855511454	0.83716442035893	0.904881285264024	0.885805924516515	0.58455380978327	0.809795403651837	0.874925410901684	0.884469023188179	0.785405107594795	0.810928383274467	0.869103759731001	-0.111663276426543	0.944702046338063	0.816851351746836	0.907400400648178	0.659622177064062	0.0602050487991835	0.448774311014192	0.727321330000325	0.799257113442847	0.794904399924391	0.86390268518579	0.891246336822807	0.839659172193706	0.954731486384184	0.210233066049101	-0.103436792483409	0.935629004154386	0.926910198665665	0.829584156325717	0.947432124997988	-0.164389086546045	0.927449092725998	0.894284447413651	0.811607555584459	0.699749778800328	0.940648068162185	0.230170740595996	0.781270979929009	0.941059630760429	0.87035789330003	0.788649772081194	0.958206582035552	0.841227579200439	1	0.785702465142563	0.831793959292437	-0.0720526518160931	0.775478825404287	-0.126611821019182	0.746423160503802	0.884494132899431	0.105726207856593	0.90310708596146	0.898904458337394	0.401196610635268	0.462634045552186	0.90730299330832	0.881025641698553	0.277976326007433	0.912504868356751	0.0313205504554416	0.898516781715878	0.617399459945941	0.646189562150727	0.912313706197621	0.885952934747042	0.941826533371476	0.576410521280022	0.902411556518283	0.815892310711412	0.892492023323546	0.181040357415865	0.799044013976753	0.906092723210631	0.437340373204008	0.652715387662108	0.947386922293397	0.791290352120874	0.70535434130231	0.640444747958114	0.909446987049671	0.897725165531711	0.901585718468755	0.639949385839976	-0.0854118892668341	0.0385397873161801	0.918212241065165	0.75766580739093	0.598954443395272	0.0367992832889075	0.895297196169632	0.809079912367298	0.693023687902206	0.841112442357307	-0.0536779358595654	0.778116174228184	0.776452138497238	0.582270782352096	0.827116019855664	0.0659348879248511	0.695437948675934	0.914863961757251	0.0934424861670639	0.887927337659363	0.772823725864501	0.89085384086142	0.595925327152378	0.396620762830914	0.908675306896684
PLXNB2	0.692254266953376	0.739224778396475	0.774876467535528	0.798610425346573	0.707868460154242	0.857734121983628	0.883130242474695	0.408239576680522	0.784204781010445	0.673869281722317	0.883694994945843	0.846067604614327	0.664778560935706	0.664076163374674	0.394392211174055	0.699407950401046	0.866168011690038	0.903758723682093	0.803052187482202	0.810423774813967	0.846557203615294	0.526659715773613	0.905410829902305	0.441424506184739	0.829412898953164	0.703627048738119	0.879453255430427	0.890962643552919	0.713127974105926	0.835774866983231	0.695769551860895	0.704047988614238	0.640595927046534	0.824517770819058	0.851279058180629	0.339531929715001	0.841427639469439	0.553270218270994	0.723948569647861	0.823790569098036	0.503678001743871	0.765849212648022	0.861245403287629	0.869257192079694	0.856789145919378	0.887280473836687	0.698744198117676	0.895172701062115	0.737234349326579	0.620108433306737	0.368119015833732	0.720978644364267	0.746310161096577	0.854682581142132	0.749653038455461	0.323117995084946	0.833842154435865	0.845811387162308	0.872392941005453	0.866665707369742	0.707178829804336	0.633788317668049	0.89126069708802	0.854697971719958	0.837399409401919	0.865663145739924	0.751530412308172	0.885522642192464	0.785702465142563	1	0.837816949365908	0.381442291116301	0.889492827521205	0.361505922186288	0.848879480320662	0.872811931941934	0.524241337628235	0.796174009479102	0.668355286711655	0.728587473566454	0.761001579699657	0.714134346777071	0.841958999958492	0.57085307682121	0.699466899684248	0.465122322645199	0.84532062903167	0.788235571316827	0.804703816708564	0.756658515654503	0.848810466514308	0.797930057172521	0.797078905732193	0.751126465831781	0.764354930351416	0.779061195715859	0.578467741999886	0.898385138965985	0.826624332021807	0.750183584912112	0.851982249697365	0.774907149460609	0.898377744961432	0.893937156573183	0.833084496927652	0.858516040098787	0.63581647429439	0.734931597336623	0.857585990836611	0.373917335753232	0.455727762161251	0.802882912038337	0.749451155115373	0.809241064240951	0.50452292400405	0.845727049184807	0.899478500439074	0.715992328736421	0.890236553962406	0.378615333143761	0.896729262552299	0.851586721136727	0.761291128176682	0.862122297481369	0.479045743284014	0.87747622058315	0.823578658651377	0.504980209107541	0.785183537901902	0.910191597232619	0.879854848008231	0.779725273082919	0.526633306043249	0.829622019710464
PLXNA1	0.767555046383173	0.798587637902947	0.823587575618392	0.828760796715785	0.581625172922362	0.732712744858095	0.868135813050643	0.185545986123137	0.638451024231718	0.486028784193634	0.873388351149922	0.802931566893158	0.738873723001796	0.724570179781018	0.142073936610891	0.565016937900997	0.892863407415212	0.84997364726984	0.876129518057157	0.83552266608722	0.899617624087149	0.418409174733499	0.879280144249194	0.23815484065475	0.849169985281877	0.770489663726467	0.871821577981603	0.850250339876427	0.619307977367551	0.814144717963331	0.761576093392349	0.758155237042763	0.663811948022361	0.778573011778134	0.837284044489268	0.157776956180373	0.86658406551857	0.643388885912775	0.780541735964788	0.732663476211081	0.28577652950658	0.617236876797399	0.801904600455331	0.823921179414436	0.795513031807063	0.839219324689665	0.753856766769302	0.851965111913746	0.829161697895983	0.41135969108438	0.128213366996797	0.766776115758672	0.82906381426769	0.805548700767533	0.846348264612757	0.0953295421340328	0.865772395220695	0.861084662317153	0.829789457136873	0.794347076521374	0.819634387264919	0.443238839993634	0.834914332880844	0.89841152764743	0.825933698041942	0.817958675829222	0.833256435635216	0.81081359958081	0.831793959292437	0.837816949365908	1	0.136770416432492	0.82731442275899	0.130848818318711	0.831862669885539	0.857144544993374	0.297483008184206	0.837933741886875	0.784879919625913	0.560471067100992	0.624509431216571	0.72730708432457	0.842165467227048	0.449467801700405	0.772571924367844	0.258128262659835	0.849312305132233	0.685392161156165	0.811277569123522	0.856964963568562	0.821236138320423	0.815004300799026	0.685994789771478	0.834894121020177	0.787388317728778	0.816939858537077	0.376467298030798	0.848828662179303	0.819154844506621	0.611979431706213	0.727630851450358	0.821367052990926	0.859189580283828	0.802528780701102	0.744109167175934	0.875529725079796	0.770392443987991	0.784604148648126	0.725648253830182	0.139589633797425	0.26918352622657	0.8303717888376	0.735337460897612	0.672204720381764	0.294673367906145	0.890593926367394	0.863213906865592	0.702820953916953	0.88270036458319	0.160687155139313	0.843821815917494	0.798656518737286	0.659369505040877	0.84535091665751	0.276335396734832	0.812531484039489	0.857357508795318	0.318007122496483	0.816047219180847	0.833902506941225	0.876520414280748	0.694690106378795	0.492088222094954	0.882238940057012
