""	CD74	TLR2	TLR1	ITGB1	SIGLEC10	SORL1	ACTR2	APLP2	PLXNB2	LRP1	TNFRSF1B	KCNQ1	KCNQ3	VSIR	ITGB2	LRP10	NCL	TLR4	HAVCR2	CXCR4	ENG	LAMP1	CX3CR1	PTPRA	CSF2RA	PLAUR	ABCA1	ADRB2	C5AR1	TREM1	ADCY7	NCSTN	TREM2	NOTCH2	CSF3R	TNFRSF14	RHBDF2	ITGB5	ADORA3	ITGAM	STAB1	TNFRSF21	RPSA	SIRPA	AXL	P2RY12	BMPR2	PLXND1	FPR1	SORT1	PTPRJ	IL6R	PECAM1	TFRC	CD33	TLR7	UNC5B	TMED5	LRRC4	RYR1	ITGAV	GPNMB	RXRA	PILRA	STX4	NRP2	JMJD6	MCFD2	TSPAN14	RACK1	SCARB1	CD81	LILRB1	APP	TNFRSF1A	PTPRC	ATP5F1B	CD9	CD69	SMAP1	CANX	CD47	CD4	CCR1	PTGER4	C1QBP
NOTCH2	0.547070949772015	0.6105454078342	0.411372762002732	0.656452056325165	0.546343181648694	0.598101895748266	0.632355110512979	0.68074120552166	0.515759405401151	0.716779840661569	0.604463900328858	0.4532736661519	0.490411695095247	0.434082844894532	0.568351654857247	0.603044471369459	0.747393372826126	0.446291861086381	0.567949658385263	0.450109700050371	0.537503913504092	0.598534216647889	0.468769176944476	0.797722444156043	0.567463591586821	0.562557224325326	0.654996843563703	0.123685372847924	0.582020996466528	0.46608970437438	0.473208584229448	0.549736786744231	0.494599208101921	1	0.506520040721286	0.548260166387893	0.573308918853978	0.525161131103061	0.527496649054584	0.414238080094239	0.484363734410431	0.6917668939666	0.583358692032224	0.593007077278263	0.599508809515992	0.432299404166006	0.726231792946933	0.464920596560001	0.55999101479915	0.715170562569146	0.596140654556297	0.527829691070817	0.593601750189365	0.546240328738687	0.449655208804005	0.495406972503934	0.650928837425294	0.611341042343206	0.524484562547221	0.519027158896095	0.728999322193172	0.252487030430814	0.683710975078311	0.467416230181866	0.653009849053308	0.496419665264968	0.481108198195683	0.661317110393717	0.618095178143225	0.549092053274762	0.551438126679568	0.534371717915177	0.605004287161684	0.75365463583322	0.496287052898054	0.592839340964972	0.624121247768295	0.474389336489151	0.430607855657571	0.71371518633401	0.727371376038535	0.587971089270622	0.544378593755454	0.544265877671265	0.518265976625705	0.58711674754848
CSF3R	0.673962238188435	0.823604390006798	0.68288491161672	0.651227664539814	0.762594579453911	0.83869845457229	0.811172731497918	0.748816126007321	0.592026257692275	0.744894319448972	0.824636922974544	0.671571852182625	0.805851544910609	0.662897281423598	0.643421678582006	0.653351134098373	0.787573525917809	0.728429194271011	0.795348322642099	0.48493363123865	0.616128154418416	0.611375731305642	0.81634805483131	0.613961936291356	0.829204564655935	0.722361387807858	0.677650113010795	0.41366459317171	0.682561336315406	0.60603042450391	0.720937230220859	0.658178554187793	0.564104478150609	0.506520040721286	1	0.594647694551282	0.842884727248597	0.573686464166717	0.782611891900293	0.65795941499453	0.378958699361457	0.388770525835315	0.615316874389569	0.620124941440688	0.562896920500903	0.770150995216913	0.673791225222391	0.397047482066478	0.76468631263609	0.75825408068638	0.801260575964175	0.743877018988203	0.586487600260881	0.638115437420914	0.588553073032332	0.701853272658872	0.781807947382466	0.732394239112373	0.635748986596133	0.776873408606078	0.697940754772725	0.13000777130999	0.664425961116539	0.611901197728373	0.700268439615432	0.537587072509656	0.671156610401923	0.550727787458953	0.788787791561245	0.593503056817526	0.674883964193027	0.603533845639037	0.793460205849597	0.347299002950798	0.70523931817065	0.868156982827198	0.578867254209095	0.245503758568898	0.614432158758678	0.689283646027529	0.679396236924599	0.680312720896677	0.808593417318742	0.691173527779394	0.653441518393967	0.578185725310137
TNFRSF14	0.858281610914062	0.706575163369896	0.596893906125783	0.844106903735014	0.632352709177543	0.668704549286056	0.845558792729639	0.79146973532642	0.687021069640225	0.78721172591572	0.746441341184189	0.694922916315693	0.581701520821334	0.782065841138719	0.884536099822892	0.824051174804348	0.795995341914879	0.500636346436232	0.840110213390898	0.577919316686315	0.779131412931947	0.838586289029224	0.683811902832044	0.647231414582478	0.822346714083917	0.673333578591673	0.713193244672897	0.273558750885726	0.602774288961555	0.478541265931012	0.467890588058709	0.700309025051219	0.85840060593047	0.548260166387893	0.594647694551282	1	0.64330152598254	0.59050118419839	0.830323494136481	0.612384202787368	0.600760852956452	0.415312010152706	0.871678038202132	0.794478954440586	0.877855246249864	0.582220178792578	0.68305220026801	0.596352254564271	0.788207217383891	0.70911278903892	0.729397670756104	0.586317516703887	0.824654013209038	0.563520071971622	0.856944262380778	0.607849004923073	0.723274013262087	0.775020644014384	0.519044920469207	0.587073232167727	0.675663003227105	0.522831388933503	0.67019515261167	0.830789901460359	0.732576499607724	0.481107400439222	0.568941764009807	0.817649093376529	0.655488487499909	0.880717625960676	0.682301138862676	0.896433890686015	0.722840111143844	0.327165216510857	0.787010940726211	0.735878588198782	0.863285545719064	0.602682770505692	0.469551675142035	0.822095053195468	0.830264323693482	0.771639204915084	0.771199314630959	0.814821714653445	0.574373185814627	0.866105779352349
RHBDF2	0.692918063394901	0.860219248768795	0.696605975453034	0.743328462817629	0.841525172630789	0.850751480153084	0.858802923958205	0.847197311521727	0.684302260856296	0.82350751361607	0.902860388248637	0.701072215333629	0.832776247476349	0.664200122063978	0.747940109145642	0.742277277335697	0.856149718010456	0.677691154815201	0.868443888685413	0.681717262861723	0.687099383936728	0.698528263181697	0.818834378800882	0.652500370509186	0.877392588915886	0.828855582608467	0.810635258076903	0.329355754363119	0.847370674396228	0.753344940205625	0.718891499002189	0.652836608682342	0.669298129312647	0.573308918853978	0.842884727248597	0.64330152598254	1	0.666896177507727	0.79461379614152	0.646594591729849	0.458017390066782	0.478689508324493	0.626378250851031	0.762070656137302	0.670203497377425	0.734655533504425	0.71633159662478	0.575992223834851	0.87045989265139	0.832958642694625	0.849130319784407	0.88777138807898	0.674593279372097	0.814727496532529	0.60281389164653	0.721614850172586	0.862641855874604	0.835358455207749	0.715853746163873	0.798454439540649	0.802433640263425	0.276251285566183	0.762343699322712	0.656559800914598	0.832748898451354	0.728670328060998	0.795406449047119	0.641927761813323	0.895691955498382	0.611590185711101	0.724331335257792	0.678158214741476	0.849287637275499	0.387755044370482	0.721880765340675	0.89755609567052	0.637051546313461	0.421031536770146	0.774887235254617	0.745244960763461	0.788183707196242	0.660835846986997	0.811553807006156	0.785440225011666	0.801443619374108	0.616869950014438
ITGB5	0.611823090784262	0.656233907270601	0.544204404761398	0.667022937681713	0.594644627822751	0.662914890676514	0.69520927257319	0.693205049565261	0.584735347348956	0.68574016678602	0.682839968846313	0.546397558739069	0.577305950557191	0.565169237027355	0.673222704346093	0.617814532937841	0.655442452075848	0.531032734973191	0.655807011910872	0.542518380703497	0.623056366018043	0.59937666093589	0.605122615930921	0.557622500977713	0.683364379674491	0.607550144401471	0.657746383448903	0.250383483572492	0.62984170442157	0.531903668427294	0.478472946854275	0.590521463869437	0.582684024021356	0.525161131103061	0.573686464166717	0.59050118419839	0.666896177507727	1	0.645802344851251	0.580449339881703	0.497536263202963	0.480627505955104	0.546108899812679	0.646928985898832	0.66399062118724	0.536956657556108	0.571308191145912	0.540543805429304	0.670282975951223	0.6460131272902	0.659960048324932	0.634647789934618	0.648836446538719	0.561274495071651	0.575180060324006	0.624762700417541	0.644229767875907	0.640067122896767	0.578088929473583	0.533886204884851	0.621344325108483	0.315816244772731	0.677096058479878	0.584329262358339	0.640298421939503	0.521660855933644	0.531927814324162	0.602285652045872	0.660120426830337	0.549157776220581	0.572660284971851	0.606166484123667	0.687757980669125	0.309667409655721	0.623681699751203	0.682057947793956	0.60998689347962	0.428389018923461	0.518868916973097	0.634693420978342	0.672383292995385	0.544921992597904	0.63062647658809	0.629194975031132	0.53363763594341	0.560735867902213
ADORA3	0.853011706960279	0.776593835652524	0.697971962122115	0.811420261704227	0.773997524321914	0.841597223798481	0.905891532388597	0.812857879060839	0.780004958723191	0.846279424856563	0.83808666979978	0.816768506914827	0.739355126525462	0.862667024532357	0.851503818250764	0.823106912055926	0.843305509849632	0.639917369674437	0.902069531052801	0.610329353287288	0.771575134593138	0.840442969699693	0.866253540827805	0.674521779507413	0.904611364052963	0.704225314845706	0.729881585060075	0.363993570678044	0.663667048187241	0.551874411928647	0.643333325715632	0.700111398539767	0.818409890271982	0.527496649054584	0.782611891900293	0.830323494136481	0.79461379614152	0.645802344851251	1	0.728423677814251	0.51269003331599	0.438954847190765	0.858420143654938	0.792634267978184	0.801111705877883	0.807115019085406	0.731715818555828	0.613812856773205	0.877250297400537	0.780460007455508	0.823695783159944	0.704019258595101	0.747222286388648	0.606003654585944	0.866693863595601	0.724534030775104	0.806675515431985	0.816700198181957	0.631993811453042	0.725444501813572	0.719616775591385	0.35429372679159	0.753560513201719	0.855527570610498	0.759981150686052	0.540174279068313	0.67728281775903	0.786598712116005	0.794615655126792	0.863106565998086	0.761919480472508	0.868780225361126	0.793929792777548	0.324923280000232	0.861122018550954	0.847163818320213	0.837204901345618	0.439096206242698	0.590962992512028	0.837381239532992	0.806926607000212	0.79258591548199	0.880829604145106	0.836177581303613	0.641630570037938	0.853428953351691
ITGAM	0.644458333065005	0.620902064089096	0.69542794330443	0.59775394494405	0.689187846872691	0.784386025574696	0.714435257811237	0.621541558217254	0.639759975556066	0.719573282412541	0.679876586381192	0.666978521342377	0.69006598805093	0.663747997755503	0.606580990447584	0.560706201896064	0.646338571664477	0.695541309349788	0.656909435538581	0.370142165372074	0.564055953295233	0.590079487584097	0.746901919211876	0.546682489554862	0.73458126161409	0.488918922821035	0.530168160939373	0.324388678545159	0.46807194691667	0.376552342429656	0.586121679930327	0.52667762582288	0.503554657225847	0.414238080094239	0.65795941499453	0.612384202787368	0.646594591729849	0.580449339881703	0.728423677814251	1	0.441451205209501	0.375115256325853	0.617929748176576	0.561582072627294	0.60415744010737	0.784463881213497	0.508897832332342	0.472830211801176	0.626090134029184	0.624996421272136	0.714143195383811	0.540279733236261	0.543340987051923	0.416798320471481	0.648349665787785	0.599559900876476	0.638853810109783	0.582143395053789	0.605296654879291	0.662373727816742	0.524003650447786	0.154743829097167	0.622941061429436	0.662952144645214	0.525730886794832	0.388535101985643	0.487975193956966	0.525607462412714	0.612781508203183	0.629153766466303	0.528624053180906	0.569913139795088	0.638134781374192	0.23504623047906	0.654542282524191	0.761319250682966	0.594179383992119	0.20738704256467	0.399816222011231	0.596425079201045	0.595746443269252	0.584774321962413	0.72997043940834	0.645222598163093	0.430165455082193	0.618738434618306
STAB1	0.757663921247197	0.572345134686473	0.450165523854578	0.553289489892844	0.52040026939708	0.454143058844939	0.594273898289857	0.55388596029712	0.442223307586633	0.537366508712886	0.546807079678887	0.449343524272104	0.411821482546173	0.526493907500812	0.609939411313387	0.479992654285957	0.546973482011609	0.389907370405958	0.518806042938055	0.360535722852364	0.64209844856375	0.489953929290041	0.471971146514163	0.397722231991421	0.560040578890894	0.455406666746275	0.611109876681138	0.00581603555635696	0.38953973219642	0.340404337045246	0.466684434956044	0.453686102195335	0.445930684403787	0.484363734410431	0.378958699361457	0.600760852956452	0.458017390066782	0.497536263202963	0.51269003331599	0.441451205209501	1	0.539881623073397	0.592066085025014	0.523905389738241	0.775845033128523	0.385084634529815	0.458850156449595	0.508710803865905	0.466639923408049	0.479527201604613	0.471578586210251	0.385560531438797	0.569781872341375	0.319267897028857	0.583967741648177	0.508108639089103	0.537202424451468	0.512829814479014	0.371646067938776	0.453594471765191	0.506016631817387	0.191548896914209	0.550089715324291	0.51065544236865	0.474961093207669	0.298609623176259	0.374227908618497	0.525525878410239	0.46032251244439	0.569564986680391	0.504655727651828	0.528149056326753	0.601978458189588	0.220559935472912	0.553419359953173	0.542914614644958	0.572045643234694	0.280324991267866	0.269075412232938	0.58477112261801	0.604576888481594	0.54522243450768	0.59309238711047	0.58965743459999	0.400770090348992	0.551755735705463
TNFRSF21	0.512870233574711	0.530997888681763	0.400260005311859	0.471177734065956	0.489222574200119	0.475789854293869	0.517491839416305	0.539890716248257	0.444562243943289	0.596305727580591	0.499223794586287	0.405874368882958	0.411053993068717	0.417924774974606	0.436257759750937	0.444882365516546	0.625518693464335	0.360280547422046	0.457495719707679	0.408031733959489	0.424286724008937	0.454192376820416	0.421669960323426	0.6516247242706	0.505586722332445	0.457430605468769	0.613255096775356	0.0328537478492108	0.468903253223959	0.422711956009715	0.453889375884997	0.459663649679902	0.325596013993736	0.6917668939666	0.388770525835315	0.415312010152706	0.478689508324493	0.480627505955104	0.438954847190765	0.375115256325853	0.539881623073397	1	0.539173683016679	0.4187161029549	0.522954811692048	0.402266238236509	0.623799279581277	0.384804462953425	0.453063806287466	0.557077089813709	0.487902786739274	0.436112511165738	0.43861420217655	0.399990330751076	0.404458618982367	0.495981202787034	0.564224944303836	0.497875899136637	0.544681733647827	0.469143399876122	0.603000256486294	0.0651689111121179	0.602710393719886	0.410952430086261	0.531290758114433	0.434102346116242	0.47643207487674	0.51384037385732	0.524724197470006	0.506413515502548	0.407530987187416	0.406179743145748	0.488787421067214	0.683684420285254	0.432639176927805	0.473907045202949	0.557804403082962	0.233417792832786	0.431711769333142	0.608115282267153	0.569195706855969	0.520394998743063	0.509345116292046	0.461841015410292	0.467554792425907	0.535204787778341
RPSA	0.920182620008921	0.690609927788887	0.612546859205515	0.823988737547112	0.654354877090134	0.68866745628491	0.882950018961016	0.781888131975385	0.723583031906518	0.789749495267748	0.741931212340455	0.777098455913385	0.556021341961095	0.863242625560936	0.847443341493366	0.833953884888905	0.852159870583427	0.490244798347388	0.840787083053125	0.550166777133709	0.774185217542667	0.851141726524055	0.763150665915808	0.717444632623563	0.852106765296132	0.68301081949504	0.692389494071478	0.255161261737859	0.582161167090871	0.467275936961328	0.507227885787091	0.639918692564603	0.840751321133545	0.583358692032224	0.615316874389569	0.871678038202132	0.626378250851031	0.546108899812679	0.858420143654938	0.617929748176576	0.592066085025014	0.539173683016679	1	0.758605194410369	0.846172421096702	0.681600729424612	0.769718579053048	0.522263828660115	0.815925330021565	0.736312214155658	0.719728908782654	0.566022016708973	0.722067001708773	0.509933851821315	0.915526558972853	0.632071443180183	0.752773219212123	0.796322942162695	0.545538030700689	0.60007238747413	0.693567304790738	0.3694838816794	0.753111262383809	0.885571875379855	0.757201601555649	0.467516711827341	0.642118416883693	0.875359775443911	0.65105033096566	0.988620252003302	0.681073527631392	0.922705267764187	0.724107056681065	0.457375173649154	0.85844431065168	0.712732325999545	0.955718968112617	0.495116074899183	0.473914438559314	0.908404769732198	0.821409021852891	0.869425815611427	0.833026833719327	0.816185356908667	0.55824190405496	0.971935861296555
SIRPA	0.729678923162492	0.726206999576032	0.617408002703278	0.923592191288271	0.647298580665994	0.74582832487534	0.864198930036888	0.914293751613046	0.709000547001849	0.837690168478639	0.790670457057686	0.620327086237768	0.628362553899212	0.648495985061255	0.920085814133597	0.910916295637642	0.827944716402759	0.532117395588491	0.876489997004303	0.633566481717352	0.782420458632649	0.883294013854845	0.693971793603629	0.678500685771892	0.808135263086985	0.724421106872532	0.792819143892058	0.241523853733798	0.715282932288141	0.56506097707655	0.529393963051424	0.716686655992668	0.917779242811788	0.593007077278263	0.620124941440688	0.794478954440586	0.762070656137302	0.646928985898832	0.792634267978184	0.561582072627294	0.523905389738241	0.4187161029549	0.758605194410369	1	0.827940981185577	0.59170000402264	0.748011965294872	0.729602424554494	0.830097801986478	0.831480638644686	0.819747196157074	0.775274529397161	0.810358276010499	0.708911267692468	0.74635074174767	0.683505079180109	0.746869300659692	0.863643236237477	0.607352280307376	0.605774265695299	0.804882854381196	0.658752471340803	0.717147921298247	0.753718849087638	0.831726459164091	0.67734076095016	0.624158289843324	0.84478976920944	0.772925103203052	0.753839310827785	0.700783744694312	0.888544823957571	0.738977790469007	0.381518542383826	0.737265020086662	0.793072415965879	0.81874566081431	0.781338821893005	0.567575095251833	0.812435383818332	0.912899967698033	0.703988840224007	0.720853398518144	0.816757841078835	0.658145607878491	0.785570716602334
AXL	0.898941130271434	0.732473566025336	0.626758973446565	0.85511747039791	0.6844032894725	0.669571172919116	0.855209102631589	0.813476006934531	0.695847112853378	0.784443682898762	0.772835137111553	0.694362348915601	0.571720308766491	0.768125733410305	0.891253820155645	0.804735148112042	0.802769037274166	0.501589845970303	0.806937013824969	0.63922520277271	0.793962046438684	0.824286343955552	0.668326477201946	0.616186880417721	0.815938000735207	0.686541946677732	0.782411555173364	0.184299259517572	0.641305796925955	0.524953250035873	0.525868012159851	0.676779930645577	0.82800494822363	0.599508809515992	0.562896920500903	0.877855246249864	0.670203497377425	0.66399062118724	0.801111705877883	0.60415744010737	0.775845033128523	0.522954811692048	0.846172421096702	0.827940981185577	1	0.573562522295687	0.669072820565752	0.68536619209746	0.783352314996765	0.71411095808224	0.73405868588412	0.621407202349957	0.827562642841311	0.579229729645034	0.847757891939855	0.65923500567194	0.738709688609532	0.768856017637298	0.539044882040419	0.570331202944245	0.703803918383593	0.514315934153785	0.735842100529233	0.822811401785944	0.76422300362286	0.535107643495987	0.608373020798873	0.823323106676084	0.68807171268644	0.854088105797188	0.67739431734851	0.873419826561363	0.760487535837059	0.319511917469288	0.779536438193849	0.745527152551878	0.864187005368676	0.608222189336796	0.504143772362128	0.832098805641435	0.851250912787709	0.738683536055591	0.780324173918141	0.828329795051337	0.613946395209098	0.847197259308863
P2RY12	0.678834508212063	0.642378230005417	0.730250219555373	0.59419131900608	0.776853245297089	0.880542685853101	0.771974334688952	0.651046672981568	0.723032928616913	0.740205284400013	0.716779730839335	0.749518538587441	0.734770304798993	0.765628072062963	0.628385927202657	0.63366404873344	0.690027748927647	0.690354080819111	0.725188366390195	0.348393611551488	0.585535765924726	0.65433645576439	0.918349768125899	0.555585892064607	0.808603667831159	0.539419185989184	0.556549769630043	0.343754122920974	0.510943459721349	0.377366044979424	0.74178741433208	0.552455560171194	0.558178804362254	0.432299404166006	0.770150995216913	0.582220178792578	0.734655533504425	0.536956657556108	0.807115019085406	0.784463881213497	0.385084634529815	0.402266238236509	0.681600729424612	0.59170000402264	0.573562522295687	1	0.606821476101546	0.433341962203006	0.698639464702983	0.689148935803117	0.771577092764648	0.58678555388345	0.487254989029906	0.428222587810872	0.710928039281736	0.668220649349483	0.68506409521358	0.642900233615158	0.688784344574841	0.682966859067433	0.575686774996607	0.0373145684607163	0.678842764272644	0.717270487407659	0.567861109712889	0.439363823762997	0.58502434427992	0.596327730254703	0.696009909833327	0.68744008069438	0.570976787944046	0.631494545756866	0.676052813057154	0.245480523046293	0.75431667988255	0.790101467033038	0.618502534024001	0.123454142100774	0.476073421913356	0.643833231738566	0.60437474377479	0.609500073706019	0.841196296108024	0.691064194947747	0.441573204314054	0.674937199466326
BMPR2	0.691449836704585	0.683069540475112	0.539524109496494	0.801298785445095	0.657164847615428	0.744711053863595	0.80444566079918	0.823225735872465	0.665048757201986	0.812897589048722	0.711684897840008	0.609951994984609	0.63021381341022	0.618430716858875	0.763614688223067	0.785367205845225	0.839152837283861	0.555558625277365	0.785445022363152	0.467883029291723	0.711162200057121	0.791859710771739	0.691035365345108	0.837425779009623	0.748585631336805	0.66656161460682	0.709680897826342	0.242017691508382	0.62521424059823	0.506143329567618	0.568667738404511	0.696664738473539	0.730232336015068	0.726231792946933	0.673791225222391	0.68305220026801	0.71633159662478	0.571308191145912	0.731715818555828	0.508897832332342	0.458850156449595	0.623799279581277	0.769718579053048	0.748011965294872	0.669072820565752	0.606821476101546	1	0.509934867465807	0.736291496030857	0.844025418709044	0.727504056281198	0.687707725207199	0.666896573634425	0.592814856651021	0.656611028664992	0.631253101859214	0.752176876784005	0.779674015232267	0.608280671566646	0.616193532781394	0.824675188417283	0.336385484980567	0.76096276021729	0.630817320618834	0.762219363790355	0.579168156984696	0.581879976663097	0.786611833308689	0.73936767742841	0.731213237923732	0.682285103396686	0.757004514799388	0.683237464188523	0.694229440827322	0.681372431058639	0.731706893050633	0.808083248692759	0.556100079025512	0.484707409407527	0.846917352471236	0.827081590379838	0.802326684788193	0.724869819271155	0.705051973653946	0.568369980729258	0.766908749659951
PLXND1	0.511917427413161	0.515621263679067	0.473732255260673	0.655569696932684	0.516652578086256	0.578770347427793	0.603383871432165	0.656624955370922	0.607216268352544	0.712490668180007	0.620521051455627	0.521870784173298	0.472166121899485	0.493191601082336	0.698835808891177	0.65860397441081	0.567518694776648	0.404189299644159	0.622563287781641	0.601876449012982	0.599574774848668	0.702433655808681	0.505826960379152	0.4573207903089	0.595595441842059	0.485761570917347	0.693273792908831	0.102458046010793	0.569238550973173	0.461989221690045	0.390941660542884	0.567618659962836	0.663523660610191	0.464920596560001	0.397047482066478	0.596352254564271	0.575992223834851	0.540543805429304	0.613812856773205	0.472830211801176	0.508710803865905	0.384804462953425	0.522263828660115	0.729602424554494	0.68536619209746	0.433341962203006	0.509934867465807	1	0.617589123373816	0.576471058373064	0.626169418962467	0.61316737246868	0.662506463230969	0.564643727430292	0.548487348293742	0.527922539351028	0.526419990453555	0.623110736467314	0.558435159970511	0.463246949707835	0.534303408329374	0.514959479861607	0.578844247901313	0.587423824826557	0.60609486892654	0.582905692656526	0.479691949598482	0.616688241577271	0.644674746383054	0.545757258950756	0.522491012273244	0.642052504894772	0.506507993075691	0.204384889904833	0.557765846100243	0.585316968348836	0.585293350878264	0.525264313097782	0.475802254636884	0.577010190682632	0.650034565154315	0.42478055062848	0.529873450749988	0.651771003955084	0.515742687721858	0.569886691329773
FPR1	0.821459334669889	0.848293009039221	0.649779047449248	0.836373047515765	0.779907739357762	0.774611945530271	0.916881213265595	0.873900699655988	0.731216891660931	0.827058895437157	0.923967303394833	0.776291726523327	0.722294315522258	0.811491810702587	0.858136937231831	0.851249473408039	0.909628926374299	0.564893066929985	0.934390562759777	0.804531586661513	0.76745475981906	0.822978732157671	0.8158353846071	0.685346271845358	0.92670842702351	0.886450471120825	0.82531470080706	0.247691424245426	0.87922387646868	0.792016220693776	0.596647259480187	0.685497767541583	0.839847533657278	0.55999101479915	0.76468631263609	0.788207217383891	0.87045989265139	0.670282975951223	0.877250297400537	0.626090134029184	0.466639923408049	0.453063806287466	0.815925330021565	0.830097801986478	0.783352314996765	0.698639464702983	0.736291496030857	0.617589123373816	1	0.802989821181306	0.83030589709979	0.84171650339348	0.74763210083667	0.823831483696928	0.781215496348119	0.716809902993625	0.854977943760254	0.903415132146425	0.644149032676255	0.712966266940699	0.785399042979605	0.386849131641324	0.788718209253713	0.817876059275834	0.915998108234174	0.717159268873025	0.855161738170259	0.788111859907252	0.828648394911683	0.81409166014734	0.730304864682264	0.863329185385908	0.843655507688069	0.370515346417118	0.838672419202604	0.85091809171968	0.824680622027155	0.536885323527488	0.801965114108324	0.855815473989438	0.844872321778171	0.775454497235939	0.838386951476348	0.875046133489944	0.82907384796766	0.815703064599737
SORT1	0.704493999433323	0.784344435506526	0.670474454427635	0.855126315543296	0.728948574283058	0.837824565109849	0.877883967807062	0.901034729002411	0.706631040847232	0.881502008466193	0.822880581135282	0.65649638881473	0.759546971504464	0.637202451963534	0.814595131910228	0.842250334775902	0.893499284450789	0.653729402554276	0.8600591828583	0.542750617521507	0.73001839047926	0.809257279441746	0.76293256704988	0.816743348163282	0.839135230556639	0.748664490185135	0.793738878132903	0.306192625457706	0.733617254941509	0.603779450981102	0.681154648763019	0.7452499422075	0.766345349042394	0.715170562569146	0.75825408068638	0.70911278903892	0.832958642694625	0.6460131272902	0.780460007455508	0.624996421272136	0.479527201604613	0.557077089813709	0.736312214155658	0.831480638644686	0.71411095808224	0.689148935803117	0.844025418709044	0.576471058373064	0.802989821181306	1	0.860921180470141	0.79425446287431	0.72794362836985	0.711635066556162	0.657069161040172	0.682353347969945	0.816804789580305	0.848668456008613	0.69815903797265	0.734146698856275	0.856079576350195	0.42363197338264	0.781901633455164	0.688278335133377	0.832823916518245	0.668199509688393	0.687373575683698	0.778895954921765	0.833984052980429	0.704561069653447	0.761284558494411	0.776096345391185	0.763853090891843	0.600953339474901	0.68071832993579	0.859414372817487	0.754697135824789	0.608502664198891	0.585003993672695	0.838108891033497	0.884492161934021	0.758136461276127	0.786019490973974	0.766071144698929	0.684950407477509	0.73459400534968
PTPRJ	0.721587233296068	0.822279980338616	0.753073121083304	0.817716856702087	0.769050680248091	0.850888045961772	0.876104050821228	0.867564588100165	0.70923737391354	0.871718661107155	0.863507114676846	0.710328522290697	0.788665642389014	0.696010333103239	0.822910029890966	0.806780631839425	0.85121993731258	0.699207514582702	0.879217948858302	0.588842546643461	0.691954806871128	0.799027531708816	0.823815797858171	0.710679834713954	0.884517531945999	0.765538201267092	0.808813778554907	0.355542286415462	0.746782136929411	0.63481640393171	0.681905502261281	0.73412799252125	0.770616917125403	0.596140654556297	0.801260575964175	0.729397670756104	0.849130319784407	0.659960048324932	0.823695783159944	0.714143195383811	0.471578586210251	0.487902786739274	0.719728908782654	0.819747196157074	0.73405868588412	0.771577092764648	0.727504056281198	0.626169418962467	0.83030589709979	0.860921180470141	1	0.806940991324893	0.740292030655169	0.719707728492444	0.69794379911708	0.760796845024713	0.807394890261182	0.839722270829013	0.722171216225847	0.758968205971224	0.789929003688074	0.427798047444414	0.742437753608355	0.746287350676029	0.810306871970922	0.693859907940249	0.714679145013737	0.728373524543336	0.839040182822221	0.714558171908025	0.69462375276844	0.777922529833371	0.796107282424275	0.387753017550363	0.732090150570564	0.892030088237277	0.732601224792014	0.516867474843685	0.633499700846615	0.775378753293076	0.829518566869664	0.703649279127986	0.819387077232524	0.830796113375058	0.703610484564593	0.725689671017741
IL6R	0.595488507249002	0.792076115022765	0.589092858056249	0.731740328264096	0.725670067731513	0.752639193103834	0.786418656089595	0.831314689034593	0.649137604665655	0.797100825343201	0.861714200678935	0.611010248416068	0.754473157829216	0.562610758757144	0.736020705632785	0.744474063835378	0.796673892054294	0.599937701263853	0.841905233596124	0.711682250984841	0.67369034261568	0.70044202131219	0.702660846271613	0.589012753334032	0.800383566618218	0.831764538572003	0.830529180110373	0.245627658052312	0.865009650316851	0.781728991345616	0.572264057701795	0.642642577870977	0.699226791613377	0.527829691070817	0.743877018988203	0.586317516703887	0.88777138807898	0.634647789934618	0.704019258595101	0.540279733236261	0.385560531438797	0.436112511165738	0.566022016708973	0.775274529397161	0.621407202349957	0.58678555388345	0.687707725207199	0.61316737246868	0.84171650339348	0.79425446287431	0.806940991324893	1	0.657465611627804	0.861455228652923	0.533024932303948	0.650497763569616	0.784411335678459	0.841178057997966	0.647696371525378	0.713202916937576	0.765423828462121	0.379776714259747	0.696153086877352	0.601867201602225	0.85057057992484	0.791196734119566	0.783653844149029	0.643995499551533	0.829729966993119	0.556871891507375	0.695033399072882	0.666230191008038	0.759669149846152	0.358112079539481	0.651200031485892	0.815082916465454	0.61201829118559	0.514797723430685	0.782143277996223	0.698968950968179	0.765653505960417	0.610997287757248	0.716761588488231	0.777728031314603	0.823527139657108	0.571976113857358
