""	CD68	ITGB2	TREM2	CCR1	CD93	CD33	TLR1	CD4	ADRB2	TLR4	FPR1	TMIGD3	CD44	PTGER4	HAVCR2	SDC2	C3AR1	LRP1	ITGAM	CD69	ITGB1	LAIR1	CD81	ABCA1	GPR84	SORL1	ADORA3	C5AR1	PLAUR	PTPRC	C5AR2	NRP1	CD163	TNFRSF1B	VSIR	LILRB1	HLA.DPB1	C1QBP	ADGRE2	TNFRSF1A	TFRC	RHBDF2	PLXDC2	ITGAX	SIGIRR	TLR2	PTPRJ	CD226	SIGLEC10	CD74	AXL	MERTK	ENG	CD46	SDC3	ADCY7	SLC1A5	STAB1	COLEC12	CAP1	UNC5B	CCRL2	KCNQ3	EDNRB	ITGB5	SORT1	KCNQ1	GPNMB	ALOX5	CD82	FPR3	IL2RG	CD8B	S1PR4	ST14	CD3D	CD8A	IFITM1	CD3G	CD63	SELL	PLXND1	CXCR4	LPP	CD47	ITGA5	ITGAV	IGF2R	PLXNB2	SEMA4C	TLR7	NRP2	SIRPA	THBD	IL6R	PILRA	NCSTN	STX3	STX4	ATP5F1B	JMJD6	TNFRSF12A	TRADD	APLP2	TSPAN14	CD7	NOTCH2	TNFRSF14	CD9	RACK1	CANX	TNFRSF21	RXRA	SMAP1	MCFD2	NOTCH1	TSPAN17	ADGRE5	CD2	CADM1	RAMP1	PTPRA	LRP10	SLC16A7	LAMP1	SLC16A1	KLRB1	NCL	RPSA	PTGER2	CLEC2D	PTPRZ1
CD8A	0.14333723098185	0.0923813785648921	0.0344343283443532	0.182679257018984	0.278574066138389	-0.14938008498537	-0.319062807461497	0.209800494875835	0.165901976493871	0.123843511242152	0.205316822578528	0.19931534047598	0.58459182972697	-0.0112971481246984	-0.187094874442781	-0.125896243152062	0.106344320485074	-0.223182930624344	0.202920377838785	0.716703463847448	-0.265180746939919	-0.0396515786854338	-0.174869180230255	-0.552533564750453	-0.593599954819147	-0.0464093148622154	-0.0132772993216758	0.170692118569786	-0.346737192752666	0.576384637026486	-0.0388104366800307	-0.00783574019094208	0.107945180431727	0.162731734986202	-0.099789238130266	0.0345255207422271	-0.160702346144519	-0.202268201062318	-0.199528162424284	-0.334082005984042	-0.446601316189197	-0.349576776020947	-0.214175675452798	-0.199215101361345	0.531750610403789	-0.326347324840352	0.0961348276431142	0.139213708959964	-0.0961528517786198	-0.10125912340973	-0.095410205937405	0.15230295224509	-0.0201870282998161	-0.596330420632382	-0.280950985782215	0.152555079673461	-0.199117788760829	0.0796484931680703	0.128496458275456	-0.0691404926545966	-0.158169590214372	-0.146734760452426	0.0206231777213773	0.111582954031022	-0.223236263399947	-0.399426175073956	0.416386123721572	0.133196749766454	0.217173733077648	0.0108611785265856	0.0734083374670017	0.928345611380133	0.802961248761603	0.438857566464032	0.127554468610611	0.72988885476593	1	0.786230491766566	0.832716328420078	-0.291481167469497	0.631555533076702	-0.0203340900061111	0.78410620178251	-0.351938703974158	-0.283869923932757	0.135018184855955	-0.395835306272948	0.0430572383804444	-0.0642943475997746	-0.2578986216486	-0.0812077348334423	-0.121719504851593	0.0875151330326684	0.0921345839576614	-0.299491151903998	0.290637037173875	-0.406498745204551	0.263996285174361	-0.491449568261148	-0.175766884348005	-0.23857124090979	-0.28327299791159	0.438687871053775	-0.187554430385244	-0.274169874692272	0.610908345168493	-0.200260005455644	0.265625327121845	-0.398293329013565	-0.319797379400256	-0.348498703832686	-0.27330737113238	-0.260530946281588	-0.333549736802443	-0.238539322153498	-0.215031852363498	0.0193082514860206	0.421294624761205	0.6485018369413	-0.302067480072528	-0.330328191600653	-0.342798867673955	-0.128255419790623	0.000106463279272797	-0.0878020139175463	-0.552515598968696	0.571442266702117	-0.322126651742563	-0.064470567031331	0.667285272630323	0.300426797544611	-0.346103371234472
IFITM1	-0.124345904658861	0.164735340846348	0.0969738332188259	0.0802598984894528	0.054432283720138	0.0909864445327719	0.00880684730734238	-0.064923912140276	0.380762399621089	-0.00349860522980627	0.254756291500024	0.000841205385530046	0.30556339973098	0.395463480680987	-0.0513552278132895	-0.0676636674121245	-0.0495797206986409	-0.275259459852756	0.088611998912135	0.917671557022803	-0.250195185285352	0.0948528467145886	-0.200530624223393	-0.593794012807618	-0.172940434118311	0.289516184142731	-0.0140435748063509	0.0619629259525485	-0.0033222717620191	0.753855753223572	-0.119353494210763	-0.0454688594201556	0.0726127455828758	0.444633406737227	0.206444034973215	0.269493286257415	0.153676453581739	-0.262302014615296	0.109584133351409	-0.298652916481641	-0.247869980404213	-0.138607102797452	-0.0252018755504805	0.155514320523816	0.42142678481805	-0.285032148927998	-0.16025095964288	0.437385253398793	0.0397389488824923	0.151581734770017	0.0357664536683512	-0.0890674156675806	-0.141284006918451	-0.444719454987206	-0.352326067599535	0.305114949853893	-0.285980738468481	-0.0287910747773865	-0.18564261550477	-0.0604286041980445	0.0812501758096841	0.174238052933417	0.0115975409175922	-0.257414480809128	-0.35305856288873	-0.368292401546434	0.158694947839691	-0.235212175924151	0.310205516820484	-0.0969425488606658	-0.07889077582159	0.86948107156931	0.918419843988978	0.722837942189533	0.0234554106196579	0.847760008895626	0.786230491766566	1	0.914540958603221	-0.349644833137577	0.650073131724331	0.0432458751844345	0.931761474010893	-0.313855218632517	-0.28392857249039	-0.211813079567483	-0.282955636387303	-0.288422386627347	-0.324985670308708	-0.0564413643911388	0.0393398081797529	-0.272271536795228	0.112611084159479	-0.172765631353829	-0.267834400459938	-0.0564186517360001	-0.385945279076915	0.307637907028421	-0.197555899513782	-0.271284378717158	-0.156606503180169	-0.347659259714669	0.654052651043864	-0.334212211558541	0.0565410654993093	0.753718472296145	-0.274450583584534	0.00345717657476107	-0.377851937199525	-0.250684014511416	-0.390196589116768	-0.350200506833823	-0.490683139194184	-0.282911421656614	-0.312336072660519	-0.25791590739184	-0.20564237588065	0.476555383428972	0.899291250362404	-0.325333181555453	-0.294190269950221	-0.344731358778146	0.089940827675127	-0.0596038595402735	-0.215463832739544	-0.457166248388939	0.907153979903637	-0.256250118131202	-0.044954829233943	0.719748784365893	0.524694789191879	-0.300032144625015
CD3G	-0.0349905573812422	0.251873447894788	0.145002489894113	0.156333543812408	0.176752584818364	0.137008324925429	-0.0138666243716618	0.0297341789636773	0.440724440988384	0.180983458114225	0.386555999433833	0.0433238303625263	0.37666461689969	0.399092229999798	-0.0380486809967875	-0.112215012161349	0.0425226478884471	-0.261595206740821	0.193722665386275	0.906701466513807	-0.252372725984977	0.138011732895504	-0.15939762353065	-0.568917775746022	-0.232325785156193	0.258980948654193	0.0531732695788619	0.114147957595799	-0.0142091570482061	0.807686272527667	-0.0287976303796192	0.00156890575082403	0.159157064211583	0.494324048086428	0.235117767461038	0.269968078464968	0.116568950471081	-0.241568058959783	0.151344544783065	-0.234990792572172	-0.232980565128611	-0.178923754493956	-0.0275759832008302	0.101243086147128	0.467462119723767	-0.287046190216223	-0.0502640006890372	0.351188987498607	0.0811441837279812	0.147504190569878	0.0525300580810813	0.0104204200877057	-0.0618289066408423	-0.475923266710517	-0.329760224444583	0.425385087081832	-0.194860812075499	0.0473979375385691	-0.0800202702144628	-0.0578523159555625	0.0920442412889718	0.201739098752413	0.0600146208790904	-0.169411790039407	-0.303058168598457	-0.377438337870668	0.189181015240952	-0.155531035751883	0.390700096005178	-0.0655368547101207	-0.0103472592088378	0.918451063619735	0.906771892590136	0.750013923048386	0.104419505052428	0.881001637734951	0.832716328420078	0.914540958603221	1	-0.319851400699571	0.752673452213781	0.0825460285084785	0.909475061259603	-0.332553074254185	-0.275123923457743	-0.122217574777422	-0.275820509536307	-0.202712095481263	-0.231790002613973	-0.0410172212714075	0.108262318535013	-0.208427478195548	0.205200794980695	-0.109899530751704	-0.210231582810608	0.0623027104116363	-0.348572393677866	0.307221890385769	-0.250676219961851	-0.228683556216323	-0.135523818450853	-0.313897877749731	0.604440845821124	-0.280225132183005	0.0374011519948771	0.761396890742276	-0.237956574134927	0.122508806360747	-0.391218571530625	-0.260106644371918	-0.382686622928028	-0.323129229484485	-0.439695310982423	-0.290771907942861	-0.272563386955424	-0.25245010288827	-0.165790221179461	0.479968691483463	0.892438609715443	-0.314430681264089	-0.31270468884325	-0.34329144428767	0.111255866223959	-0.0820161196301161	-0.1724117280089	-0.470137730001593	0.864067672046615	-0.26492670318761	-0.0391278935712508	0.727118418078706	0.469257180655806	-0.317697689399283
CD63	0.276990981753549	0.0153333117179413	0.0197561428367511	0.0553049028908475	0.110581008101634	0.0113339431265708	-0.00809932016517296	0.315844653024226	-0.0244833297474882	0.412768727073538	-0.0927079136900423	0.0242604096966048	0.256045474577605	-0.160553381970118	0.0522924805462738	0.433489443248949	0.174642718984814	0.964260832216213	0.0847646141928349	-0.379479834828031	0.964057200346476	0.043872867119412	0.900130536105693	0.669482114668015	-0.0900062470765303	0.0396760398276953	0.171364435097759	0.0517155267936669	-0.063954281828754	-0.27266345559611	0.147548133779343	0.171659986957624	0.142803846733602	-0.173421479680033	-0.101418635790404	-0.121250937227293	0.0265992051049402	0.972897114004599	-0.0985867753451973	0.803059580849943	0.406110083806648	0.0767787952045794	0.127665570900069	-0.395332316670694	0.153308901423382	-0.0788072195973742	0.630796701967307	-0.145044422796994	0.0942710399527494	0.00811438958366215	0.07340965792541	0.221569556109226	0.387177736890462	0.773319540322561	0.965436516250965	-0.0624431102609091	0.557415730210726	0.170925320224558	0.445332258742415	0.878063269398906	0.13494698601043	-0.154338378858573	0.215958199102035	0.467905379378565	0.96319120665313	0.916575986286776	0.0987805351920497	0.308984267213615	0.0107961413333832	0.933745981294544	0.202111403697211	-0.299270761688567	-0.296140313824387	-0.390972367217925	0.18735409004118	-0.415245533547998	-0.291481167469497	-0.349644833137577	-0.319851400699571	1	-0.372969850602972	0.423313742353778	-0.446551362931706	0.944168066926658	0.907087556490619	0.651410544484713	0.920178617385218	0.616542138389895	0.825545987724615	0.637328926883085	-0.0161558167059772	0.348261063167896	0.210513017682652	0.12985466044648	0.225450329306432	-0.104182449740149	0.840459802892738	-0.103264764921699	0.752161185051601	0.979342332063364	0.83548219669012	0.967484172011909	0.224411389253228	0.958355902842416	0.498149907377969	-0.366870832639853	0.843282815682964	0.483179866339053	0.906996626285966	0.92855158248644	0.970577313019899	0.959865248257894	0.772747283748621	0.9006293005667	0.980494633016586	0.918625809288043	0.863781158985378	0.43642100277156	-0.40668969397775	0.967374402477066	0.879467840706903	0.916019445025309	0.662362104503621	0.775107551311129	0.925601517143013	0.886584819180965	-0.379983610866891	0.915113421636459	0.918880347966713	-0.396614988181932	0.374163826930459	0.872851397606369
SELL	-0.316201061977561	-0.15955803819542	-0.299408520749072	-0.218273348931765	-0.125599757406096	-0.275162312789307	-0.362567180462428	-0.261811824037442	0.0879092137306872	0.193382652986559	0.107361870383755	-0.318203253566082	0.381059470226518	0.0893037945744457	-0.393171950647579	-0.452332681141886	-0.326009417789911	-0.395898620417649	-0.109226965911113	0.607101271572046	-0.37883797676557	-0.253203487083573	-0.389913536329725	-0.603392210826686	-0.376418916622908	-0.13179777384341	-0.359460342858058	-0.151373847612115	-0.233395867531841	0.573178151297286	-0.118716245922798	-0.384117522612393	-0.246972054876258	0.17525666983294	-0.04042240380749	-0.10378468070454	-0.2363458338953	-0.249786189339279	-0.0253228370883938	-0.488620330721456	-0.385962347927591	-0.449046067080918	-0.425501392665502	0.304172307561816	0.103550655412193	-0.169768598048015	-0.291110624396513	-0.064530161205862	-0.332046311903401	-0.259684857677623	-0.362564809168181	-0.296992974944315	-0.396465811503605	-0.484213325367182	-0.285829602141264	0.0573086253231474	-0.302702476538162	-0.319520142511833	-0.258919491765492	-0.286934878306513	-0.306640510013733	0.0158664924088564	-0.321697255153959	-0.271411728262246	-0.3077439094996	-0.304168615611699	-0.143149561311683	-0.297460443144061	0.0183277827255336	-0.14666404030621	-0.331806890863528	0.752078620993521	0.670971517469654	0.876911827895503	-0.263931832112829	0.901280634396133	0.631555533076702	0.650073131724331	0.752673452213781	-0.372969850602972	1	-0.312306198257698	0.822054728179402	-0.315729640194333	-0.18257491115052	-0.261138374251504	-0.397488918467301	-0.276748163179712	-0.27135826337312	-0.404090862653247	-0.260843314988113	-0.453305852939694	-0.175350211488677	-0.248201148170215	-0.365572173498896	0.0288401369965281	-0.448719164967178	0.156556546638078	-0.3373859050591	-0.274263394229114	-0.130995765500966	-0.356231451053785	0.317383302432537	-0.386662720426132	-0.168115736378003	0.867750121365105	-0.101221211186229	0.0127491261494265	-0.292071706558256	-0.234344464878801	-0.350958197179646	-0.256413828272743	-0.28326301254876	-0.201914454485701	-0.297726313519603	-0.16303362797761	-0.179813578501502	0.563384030641665	0.827426037992596	-0.297223726747777	-0.230650411255355	-0.262394507136813	-0.0238564361020923	0.0268011057444741	-0.347880974211332	-0.420750051545666	0.685750690384809	-0.212876720771354	-0.0907896265053747	0.910639839453872	0.411562017986922	-0.242481947483468
PLXND1	0.717852244206337	0.841679852367086	0.815019303736209	0.85584252705336	0.747816868199952	0.771110292594362	0.718313809396585	0.725254511116001	0.802162901756851	0.584144393989299	0.747904466131538	0.706471007776394	0.198653700923006	0.599021577666933	0.838444789388071	0.840420184003515	0.797258880513168	0.575668329955123	0.814757284605629	0.222540569289894	0.487875693001828	0.881683115979491	0.764565492613253	0.428403964949398	0.283082720347322	0.805466004444184	0.876698525301183	0.78081286466066	0.607712146537475	0.384944971314383	0.491822227471251	0.819623092158158	0.893131056822961	0.637834109699313	0.701245332986937	0.770891568298245	0.751737594094766	0.317613170431154	0.609126652824874	0.815447747391649	0.62846689263928	0.682915665366877	0.865033541486402	-0.18252679737542	0.618159699597945	0.242730195938008	0.721769355401861	0.615973386918659	0.899956504331743	0.808931318220284	0.88836827332119	0.717932752200516	0.830231926938629	0.321622924777125	0.23880533061355	0.785351296638455	0.465505202208157	0.837258625802133	0.57461305939612	0.702709318099859	0.887539707555265	0.560791318509991	0.902967716880408	0.377466525467247	0.377648612823347	0.137396822158084	0.686234874379389	0.441073624579276	0.858867854599523	0.482330386190721	0.75189262118595	0.0939184260357263	-0.0632995724846791	-0.272226067369169	0.854106999955407	-0.300476298427671	-0.0203340900061111	0.0432458751844345	0.0825460285084785	0.423313742353778	-0.312306198257698	1	-0.139626959737941	0.257622857552042	0.081044493196531	0.512586064625985	0.519360386662063	0.476529831830816	0.464656776194077	0.882319922677077	0.810575655795483	0.725781175454815	0.870624144687979	0.491867222535721	0.632735103248197	0.297569062105507	0.620000507204277	0.619018462896431	0.412176942995723	0.397167768012225	0.349820322724027	0.407379309051754	0.457996666505481	0.539217805495428	0.753336006759861	-0.390430848785838	-0.012234863899434	0.518109630066813	0.0833004535517988	0.231080997124066	0.282092322922749	0.238840412303437	0.0797130800315988	0.0859028872586162	0.405748099338915	0.103063024977417	0.318799380770993	-0.0434435123573324	-0.171006906983316	0.276040915140214	0.0547761917793044	0.0940105391844457	0.554994907936248	-0.0575462251315196	0.63337491142844	0.203049191462118	0.0135916075590222	0.154148340211225	0.335228674158225	-0.457306485848995	-0.0121970819178811	0.0502103103690878
CXCR4	-0.290875427104767	0.0138570421620085	-0.0720037156003698	-0.0793045498084198	-0.100331265703609	-0.0501755946727501	-0.112689287942296	-0.240507020264815	0.274392714511845	-0.019412896776107	0.172011834161093	-0.167814844561264	0.292891878262511	0.316694055043032	-0.210383771874466	-0.258834294538462	-0.244752573117462	-0.407547585929092	-0.0478227952669368	0.906401535964212	-0.39981894885086	-0.0634458005080688	-0.360905426737243	-0.688456813867109	-0.210858971004963	0.151650233710384	-0.210021296163139	-0.0489681837622236	-0.0611221730576284	0.731740015719887	-0.19483341120817	-0.243722358644958	-0.110294951759429	0.370915053006862	0.14638810769023	0.161528762279986	0.0346243462433952	-0.342293644422911	0.0732232770766403	-0.4610261167899	-0.3430374971175	-0.2614449623314	-0.190544128094528	0.322548448253127	0.243892574707318	-0.264786388816256	-0.327003776537763	0.299822671509832	-0.1280134791662	0.00578836966202329	-0.134755496164814	-0.26793941873901	-0.33312004573652	-0.515513257861494	-0.407007288623563	0.208974364278234	-0.389302053670437	-0.21085585040539	-0.323449833156002	-0.220119705880017	-0.0738628373078538	0.118188415121439	-0.178063009280672	-0.389500290090999	-0.43941926865377	-0.413274557341513	-0.00815917350100518	-0.355230150801265	0.173442434024945	-0.199561747097444	-0.250605419354936	0.877428821478744	0.908850487497105	0.840420641638979	-0.143417117940129	0.941749218059259	0.78410620178251	0.931761474010893	0.909475061259603	-0.446551362931706	0.822054728179402	-0.139626959737941	1	-0.379941548790477	-0.309891905774594	-0.343504759548198	-0.385067783616054	-0.405415214859378	-0.435725516581699	-0.242820896162311	-0.0887660637650808	-0.423532703787151	-0.00999601999410244	-0.272348816915122	-0.368246573929552	-0.0532083688984803	-0.509422111558653	0.249420851845796	-0.264938389485345	-0.371630578795682	-0.176512921475983	-0.449392500807319	0.575234490487679	-0.465635890093711	-0.0453971899216078	0.855074567078107	-0.300009518460833	-0.104813958904638	-0.394672832590648	-0.299699023984621	-0.457631174361701	-0.401592230719075	-0.529348303557278	-0.308106313952198	-0.398642096123477	-0.291691257070118	-0.314428009589171	0.513297217911966	0.951202191365056	-0.384932592209586	-0.321757398071435	-0.37100190468668	0.0422310851674158	-0.0609701908484852	-0.374991428286987	-0.505183069207651	0.912592169612025	-0.305285698049347	-0.121262712612501	0.86173265851614	0.530100568617938	-0.33806530062537
LPP	0.0327780748134068	-0.194305056944079	-0.175544588003531	-0.160050309419345	-0.147763623352458	-0.136094539614416	-0.0464599178661549	0.0810696283901304	-0.156580949712302	0.273537704862595	-0.290598393240908	-0.198347776054376	0.165801570126761	-0.151015033757438	-0.0570182658735064	0.286587576698649	-0.0524895219535411	0.911833505373311	-0.131525166464021	-0.365802935400984	0.933692608289033	-0.0922264708037723	0.792033201308249	0.615033585916385	-0.00758789176362286	0.00230796966670412	-0.0289677959122467	-0.155729406226348	-0.0621190373876488	-0.276012039805753	0.0460538705642652	-0.0238703134579817	-0.0770446148275398	-0.267572168293615	-0.167704017496508	-0.221055987419326	-0.0127604771922895	0.962416947365912	-0.0885748279731035	0.679609896948257	0.404433763499957	0.0555293491927879	0.0160934441831817	-0.270144173226146	0.00907630738273935	-0.107134389783914	0.413968727347336	-0.22043048175371	-0.0491535138323464	-0.0915248215479836	-0.0556334212368911	-0.0062132740134669	0.185776269005091	0.853257342016619	0.973020384568828	-0.216951990364249	0.465062445072255	-0.0447670715768482	0.228486570037146	0.815224317552256	0.0377835310689565	-0.144472005405761	0.054200765299017	0.29659086624931	0.912297205639072	0.985446427717708	-0.13399139627664	0.086134323948315	-0.15738669621629	0.867249556223934	-0.00924892692087267	-0.355198609264618	-0.253757744723569	-0.248918358970612	-0.041954947407607	-0.335117617629528	-0.351938703974158	-0.313855218632517	-0.332553074254185	0.944168066926658	-0.315729640194333	0.257622857552042	-0.379941548790477	1	0.966388524888234	0.440452746662788	0.921021558401843	0.465047269511791	0.692387433166617	0.54575267816323	-0.155386950014025	0.15860132959209	-0.000592520106458589	-0.0646567895376672	0.153217787507353	-0.339428327828424	0.800812719726471	-0.173545066168405	0.837277799543311	0.928488321280185	0.905025930358607	0.94407799277281	0.260592946792023	0.861018712100799	0.509055106501945	-0.259271353649959	0.895436870307827	0.325016200726812	0.959798712118184	0.981590532943081	0.977625814222602	0.968794091554969	0.764326686653664	0.972269447016624	0.947577498674665	0.954452973929156	0.78874800343928	0.509867248588113	-0.291609939953985	0.969356480329714	0.957458644440508	0.969254162214672	0.686617208582946	0.864499513542545	0.804042816488728	0.948107387138709	-0.27814615593979	0.982627766272761	0.932668174675269	-0.304807632331415	0.512438084929742	0.956233719498306
CD47	-0.105618103470188	-0.332587142037059	-0.322559321349218	-0.327442680953974	-0.266080626609966	-0.273438953746132	-0.236603343289183	-0.0489108094712797	-0.279605190478357	0.202733233896406	-0.391937699059836	-0.351126505700786	0.161485920187818	-0.288364046139132	-0.261026330857061	0.0878836117767822	-0.215684268810087	0.82605811857297	-0.282438009284775	-0.372949880192824	0.862435159830506	-0.288354064098244	0.678659350736264	0.492572181695755	-0.154158625047248	-0.182629774386659	-0.213956666251612	-0.31896343665891	-0.250725780144174	-0.335517450720435	-0.0897269908990907	-0.209019178805051	-0.240513367239059	-0.38109196621746	-0.309536881546973	-0.3786398594628	-0.208299178829967	0.942283128299731	-0.239879521442962	0.544621558248613	0.219944143563828	-0.169128905942372	-0.190729194027066	-0.255774721952641	-0.101964762891024	-0.231517460072927	0.315782128892135	-0.345312349716792	-0.24394023861869	-0.271842285021572	-0.266611996133481	-0.151139345547564	0.0177952589789053	0.757893826464944	0.965986828857794	-0.326977085886231	0.362290552569385	-0.217368544510685	0.135923827054239	0.698085392679681	-0.155457454977461	-0.313045884022829	-0.145514623664137	0.227877929596211	0.88068004764971	0.979433668516481	-0.252300241665315	0.00469278191232275	-0.308071391038868	0.832471719151191	-0.171835464189405	-0.308143454714127	-0.199077207084991	-0.160843976171696	-0.197494337624203	-0.208903084580479	-0.283869923932757	-0.28392857249039	-0.275123923457743	0.907087556490619	-0.18257491115052	0.081044493196531	-0.309891905774594	0.966388524888234	1	0.389663306260543	0.853327679910436	0.38078795833293	0.648892010442234	0.393412917893831	-0.31998589615413	-0.00263567522664818	-0.130227869066845	-0.181776202410285	-0.0167994851831553	-0.386953843229764	0.679850108078514	-0.334484146939677	0.734440931197811	0.899139436563578	0.858845591847108	0.891711381305669	0.217387325206227	0.796926655580517	0.366540820244781	-0.115861863109091	0.943436848928651	0.262267619918294	0.978746359109732	0.962194139119031	0.949691617661803	0.959055324566518	0.758166216939536	0.9914651818151	0.904886271569353	0.988024614407986	0.772282519592376	0.603381495236103	-0.221071626039432	0.96770929242407	0.984550745256087	0.992474552119884	0.626609869610192	0.918066781389426	0.728457221194476	0.919262265804103	-0.261890521680936	0.9884563839002	0.917005518882615	-0.155284936155773	0.580035378067771	0.983455178651893
ITGA5	0.815990427125102	0.312119523244181	0.203872361377788	0.481912067366342	0.680254238118455	0.03582448361763	-0.100509323357947	0.8382701121917	0.0957576214180453	0.643865880614267	0.234350220977925	0.478345877221836	0.637127604121432	-0.228991489278052	0.18669263575973	0.543361692118779	0.641712556269139	0.683535601117398	0.592816920166801	-0.253508310819776	0.628751678878088	0.23629210062961	0.719938407092315	0.599619558050311	-0.389905688148317	-0.0152244975267377	0.506490318312533	0.550174833126282	-0.132492464852074	-0.0343877020609729	0.552725023312604	0.577998902005815	0.528693661998479	-0.0267027139020538	-0.132658669077619	-0.075648007759118	-0.0866762556243133	0.618499508820204	-0.16602019733263	0.641887253251607	0.31147076676166	0.115091186561877	0.203756924422644	-0.655248410525204	0.608420754527828	0.20638706534045	0.946472527826828	-0.197488091033405	0.255872000865571	0.00144573120335957	0.243934265688794	0.755885829129338	0.748512409785006	0.286033320448809	0.570617801941142	0.0898727299387712	0.713506519575355	0.628949847380731	0.925739414080405	0.669374135394768	0.137218676314302	-0.17391220525049	0.528791765816832	0.922142788180179	0.737991058420347	0.397766758737682	0.610910417121587	0.87776392339407	0.28833253482515	0.744304509575614	0.695853808315555	0.0691171451647345	-0.163137193585597	-0.48617461838022	0.619735614545631	-0.34069561134744	0.135018184855955	-0.211813079567483	-0.122217574777422	0.651410544484713	-0.261138374251504	0.512586064625985	-0.343504759548198	0.440452746662788	0.389663306260543	1	0.397777877760811	0.937562002607972	0.905222084856565	0.377727913744454	0.0807421318738125	0.728751760565695	0.358673061803939	0.741173045509329	0.396461734030876	0.55923617500177	0.635801759857072	0.233069227620433	0.180174035280719	0.713127113198355	0.316206937999621	0.672270940336024	-0.0385066186804613	0.805660557613911	0.124639441738066	-0.374912894094538	0.492250939830668	0.858415033456332	0.346198162902881	0.402801705916653	0.566611506524095	0.590243453667291	0.681054184269074	0.354326700262644	0.676472283852345	0.465221503562891	0.802231560764132	0.189348871917522	-0.418373379406963	0.506878120320076	0.301250046966161	0.38302074466085	0.11391237805995	0.376982166564604	0.831299789912168	0.327364126002416	-0.455564401935066	0.374573851046223	0.510067801016639	-0.315906668157757	-0.100292750025237	0.297126755748134
ITGAV	0.122306776218006	0.11836767288514	0.1708198631567	0.0820900945682139	0.0141661202869956	0.226862243542799	0.260969193881519	0.160291690459042	0.155478365799814	0.305937828326791	0.0117111448348429	0.00499311319460308	0.00106513483395277	0.104238205811716	0.221634054252867	0.433592038409184	0.124202068529233	0.921308427794603	0.0485475559895491	-0.242714033462531	0.911316045072872	0.19388229575071	0.884529907648816	0.575619708002385	0.174595951714191	0.292339568252591	0.204466940966422	0.0142275523675629	0.17210330068392	-0.181720016543037	0.0306401385478709	0.157356580042737	0.168813862200453	0.00398481000438226	0.16192357044216	0.130188041273203	0.283815719781658	0.87911481182494	0.150829587983439	0.826232424868944	0.490148525046488	0.238493486031413	0.310767864914899	-0.19016727985175	0.0453356118217682	-0.116706751565258	0.467341839990457	0.103010105080117	0.250304812074461	0.247264510679452	0.229847632912402	0.0951839492842254	0.318845494140307	0.826383196745387	0.879244958991197	0.118773321319049	0.404333114516666	0.13615521112695	0.213118897975218	0.862017476526406	0.343875727211687	0.070505813715162	0.252032453863405	0.191950486518187	0.835938376667791	0.878386005170669	0.00397734058788619	0.0408158904433913	0.11777545319637	0.822163353971594	0.105342991713692	-0.355186937231445	-0.26356130470532	-0.296864556724549	0.151519690849759	-0.397953377278764	-0.395835306272948	-0.282955636387303	-0.275820509536307	0.920178617385218	-0.397488918467301	0.519360386662063	-0.385067783616054	0.921021558401843	0.853327679910436	0.397777877760811	1	0.371495448181359	0.62277408744706	0.792436914371081	0.191678679335823	0.247476403633392	0.313921117229872	-0.0669263590960865	0.248640413844102	-0.318338498612172	0.817442416534293	-0.0814004947166352	0.871578942848706	0.865751349899272	0.872009360993427	0.877374691209551	0.385818248776443	0.842476819927024	0.701294983557557	-0.361516094324666	0.708232591392346	0.258698342925569	0.863412132607833	0.899862624112267	0.886387433784549	0.855019083252461	0.559393770803827	0.862961571847722	0.883149488429117	0.83747507130404	0.66246668405201	0.368778488255002	-0.310061553988685	0.918584078730311	0.862584331028461	0.869019435869227	0.846466393096556	0.666682023708719	0.81854862451471	0.889378052001379	-0.21720512108196	0.890987142301826	0.870685372205735	-0.445393997534829	0.459911400718102	0.861168650132526
