""	EGFR	THY1	GPR37	LRP6	SORT1	CHL1	ITGB8	AR	ITGAV	GPR37L1	NRCAM	CD47	AQP1	VLDLR	FZD3	LRP4	SLC16A1	ITGA2	IL17RC	CD9	RAMP1	LIFR	LRP8	CALCRL	ADORA1	TSPAN5	NT5E	INSR	C1QBP	ADCY1	DPP4	CADM1	LRP1	TNFRSF1A	MRC2	TLR4	TSPAN12	SORL1	ITGA6	LPP	ABCA1	CD44	SCARB1	PTPRA	SDC2	SMAD3	ITGB4	FGFR1	CD82	CANX	EDNRB	TFRC	MYLK	NOTCH1	ITGA3	CD46	RAMP2	NOTCH2	CD63	TNFRSF12A	CELSR2	TYRO3	CDH11	ITGB1	SDC3	ATP5F1B	TRAF2	AMFR	HMMR	RYK	RACK1	APLP1	TSPAN10	SLC1A5	PILRB	APLP2	ANTXR1	SIGIRR	NOTCH3	GPC1	RXRA	NRP1	MCFD2	CCR10	NRP2	JMJD6	TNFRSF21	SDC4	CD81	TNFRSF14	NCSTN	TSPAN17	IGF2R	ITGB5	MERTK	CD99L2	PLXNB2	SMAP1	PLAUR	CD68	RHBDF2	TRADD	ADGRE5	C5AR1	LAIR1	GPNMB	CD4	HLA.DPB1	TSPAN14	ITGB2	TREM2	ERAP1	ITGA4	CD93	CD74	VSIR	PLXDC2	SIRPA	LRP10	ENG	RPSA	CD163	CXCR4	ADORA3	STAB1	PTPRC	LAMP1	FPR3	TREM1	CLEC2D
SDC3	0.496024973042045	0.634510530379802	0.644784148508194	0.598990637118274	0.711488979576623	0.534835714750992	0.63111236686315	0.732029726936834	0.810147245986985	0.613744484852128	0.655409150447289	0.747574997676442	0.639215616612857	0.457747343880648	0.480919961148152	0.401712662414995	0.237733996373083	0.446392276804926	0.738025093305752	0.425251741378628	0.624048203779201	0.530449570857796	0.693465993581503	0.457008225664686	0.606510589092176	0.581180069417545	0.488209157487728	0.257553408591271	0.709983969988516	0.424470511510112	0.442023214027111	0.801627411245532	0.910369816548644	0.875155741971256	0.781638946327911	0.891953565144106	0.39829084329087	0.89090500848814	0.673860826039746	0.858831068637372	0.913267962691148	0.903754895050991	0.80527390869634	0.657575429842244	0.835949074648964	0.55183320122474	0.621362884767125	0.35739316187016	0.656007877241391	0.812592041356589	0.771856250455007	0.641808933592031	0.470537578979089	0.880842930892532	0.562680054924631	0.866694866713489	0.166108988505369	0.784639790124186	0.843098478958535	0.605380748719507	0.475913593983036	0.391192200608799	0.662185765003895	0.922598759906215	1	0.746815921327409	0.765361166147498	0.799276982086606	0.741946219295816	0.834154909466397	0.781027514082431	0.502427129290159	0.427944743118656	0.82418406305226	0.726881567543032	0.908463340438575	0.803010623390238	0.820946180621485	0.405942144177965	0.58406248709942	0.797342226845023	0.73787528450557	0.872034993641438	0.46711730989859	0.805121853618328	0.738749191816958	0.822982180092435	0.76670032062713	0.901399296068122	0.819334010189899	0.854580646643831	0.728870447320725	0.761735583198958	0.810821755372218	0.757095633753472	0.863039792347914	0.818508216133062	0.901337668625349	0.777793878038399	0.704474474847386	0.846357277907722	0.756173028971798	0.730392016818162	0.741523234350883	0.696934351413639	0.692054611637642	0.696352411407836	0.748482288002166	0.835859123913843	0.665167053704929	0.700816332723976	0.687958233123447	0.675112703615945	0.684500212362474	0.749964948011324	0.682217322684637	0.687449676376463	0.700984628197526	0.914162461146709	0.675298223599802	0.807171480816099	0.691825071383178	0.648595996324383	0.736366462413655	0.730899063456547	0.60279036520177	0.889719434733203	0.71437863488242	0.610926080707403	0.877251764330711
ATP5F1B	0.671608929853313	0.76891496094185	0.811076944238045	0.81796203344146	0.833685823776831	0.691939022522845	0.760025255743512	0.81177755785626	0.866594695334296	0.688977660699383	0.810201075072738	0.923912881117289	0.736320272728268	0.680652121271343	0.703168946288523	0.509289596800609	0.649832538917941	0.566983175211007	0.859812539101604	0.733738461845325	0.691784810498728	0.712649692905403	0.793116315928818	0.626343422188092	0.754487277628564	0.778044487550235	0.711135160784485	0.344186375927103	0.850647871036591	0.479728574444047	0.527210867789462	0.851556317244131	0.819876783100499	0.892081383810435	0.796611585490923	0.770157708831865	0.608847536883142	0.794563050924191	0.648504549690657	0.854233739139426	0.744974900648126	0.869619145291265	0.732682670703843	0.839462586492485	0.739165911198878	0.768219365738373	0.768487344972372	0.625066586975346	0.738573912533631	0.932436823526567	0.813979562009699	0.629077009150289	0.658137857439997	0.891780997805219	0.621712656982934	0.850914534285413	0.312620558706943	0.893443698150736	0.932145640015877	0.835257846192107	0.58289589887649	0.583372801158322	0.699728383761669	0.830762276120745	0.746815921327409	1	0.849280959251796	0.770581258041658	0.85788433110502	0.836261978952137	0.883314660530819	0.739828132922759	0.646152800446718	0.859673945924206	0.800781430151249	0.836063931293253	0.809528498805646	0.695725110807917	0.541134792247113	0.744462054035409	0.567222964973275	0.516046737092502	0.900854973388504	0.668797045454637	0.899189661795137	0.851332708105795	0.749821531165912	0.795864694025468	0.719314748139381	0.627293419736721	0.794343644410459	0.849504305827586	0.515890506814385	0.492572369810633	0.43489733340181	0.857913644314067	0.600095424384278	0.800695243234422	0.494238539140177	0.38384822169527	0.572585676165646	0.707546394796401	0.617985138955987	0.405427944403327	0.431050856329951	0.347187142681685	0.373776849413583	0.490238197726237	0.561520061039579	0.389638026773974	0.408488325992561	0.575115933195273	0.465326459638246	0.385006468696602	0.481109196385489	0.455361170009724	0.394963655587895	0.426934829668011	0.816943136587582	0.398707018659256	0.882447774997127	0.35149744448867	0.437411630349962	0.419934938134704	0.384898712396691	0.344957114394633	0.693082440964826	0.400707345314162	0.323689487208808	0.690749396615835
TRAF2	0.700410196745563	0.855636482477353	0.845913884861975	0.823263021762724	0.86950402974711	0.713923381863975	0.796264529942368	0.918049890695543	0.872216087281483	0.714513987980431	0.860772152800495	0.86926995333611	0.718478004961003	0.670793938952944	0.735467219822456	0.602233429283072	0.456437028188787	0.605111435134928	0.826401472676339	0.537833318020326	0.742948616146191	0.705412448175902	0.917275489917671	0.675622712427579	0.813971706104008	0.81898056719202	0.660335055902146	0.309039790988525	0.629118074632662	0.524315403219701	0.553400931779143	0.780134073976024	0.741847304767074	0.77017022064283	0.884204384305983	0.717524564614129	0.578178186922064	0.703459050660635	0.525425427056204	0.8044346790634	0.724694388814175	0.767585930586781	0.704436409519468	0.805324659927083	0.591146694117247	0.810637173736715	0.819611168826101	0.478699601402508	0.760855489831743	0.818778196326197	0.747437595519729	0.64232525993662	0.694367337681661	0.894769053389947	0.639327816412312	0.829967812840009	0.202835977238668	0.904045944706701	0.843342748795976	0.827156651310902	0.554517224304136	0.687461804947811	0.664974776810991	0.698962556333049	0.765361166147498	0.849280959251796	1	0.650337904864735	0.900750045648085	0.822326725585536	0.696510799242741	0.738657202330887	0.656588985580725	0.906283537603325	0.89237731228583	0.716718000931068	0.69938304466961	0.542437818226213	0.476916158826821	0.774900047751401	0.44488444410537	0.307907204092215	0.785243469829691	0.677756812117979	0.80123104101469	0.895948992666287	0.733441132287558	0.771478784045524	0.587622552342657	0.539620501355922	0.643376387133419	0.698265315611895	0.438797212676456	0.349794913181539	0.275093514386838	0.830240339875258	0.45828168153622	0.738985041627841	0.361672823196573	0.252549996793561	0.4956117531956	0.581085403483865	0.417848653199652	0.291199678501115	0.249170847661228	0.265738610360202	0.219830700642564	0.339840955210415	0.4419916933203	0.234837190740513	0.24375446779357	0.532016780750379	0.291220228407963	0.23034810273592	0.32062989313769	0.270808265281651	0.225406767494637	0.249909388068706	0.745660882890318	0.208700797525966	0.700043388766417	0.210935400505022	0.303385961577966	0.26396985528671	0.240082671248043	0.169569768713326	0.586136421055093	0.258760812171356	0.179861954070156	0.659541220062196
AMFR	0.49930593913428	0.55889069090502	0.576976314421987	0.537280439473643	0.675402415690449	0.533199487690245	0.57408579194572	0.587272640321252	0.721939152030716	0.585564085461582	0.605640972229045	0.72610778867871	0.545026963255271	0.483246070531986	0.493822276803281	0.320132988978805	0.424041126571115	0.516783860314819	0.666750485380311	0.581591586612811	0.584372618942388	0.510755617973037	0.556974779211116	0.538170850780723	0.529488738348914	0.547698525168057	0.549191769019307	0.345499856848527	0.826755432084346	0.457732630474743	0.412003385183213	0.81115692387157	0.886314996972403	0.883197606185788	0.686073764320077	0.884568732447973	0.457345757615443	0.846732843143047	0.787012725947062	0.822421539240984	0.82858759365004	0.882474427502027	0.69391184294563	0.68461779241745	0.865693186287909	0.55343417813288	0.554770902261229	0.480857800866376	0.679449935271768	0.865617419799724	0.738898495811204	0.62765655795636	0.480170033924372	0.772738450962658	0.584812908170149	0.771572822208625	0.263332505221015	0.722373464225102	0.816367115829207	0.561814204009778	0.526824262922486	0.382052843534471	0.6386969313658	0.881788148478363	0.799276982086606	0.770581258041658	0.650337904864735	1	0.612683454747435	0.789512868563881	0.837738120434982	0.526217167509366	0.451923502602072	0.695650573975811	0.606677421657902	0.911087300223505	0.818249237332926	0.834707222967603	0.553183663790322	0.528604632621016	0.793079247636164	0.754917266581975	0.847481746405152	0.489136313070267	0.789074111178434	0.658612628231343	0.702901333184037	0.737728272954971	0.865853148509213	0.810512357928687	0.877211687369913	0.735865695641625	0.812909055740515	0.724434313040225	0.710554463006981	0.752800047319899	0.780064741928202	0.836035006113768	0.729944388168208	0.664363687835077	0.798721149975943	0.815480872584975	0.779680275000152	0.711485281013148	0.698061412186597	0.659965363136548	0.665490765848285	0.723739958686615	0.787092177912484	0.660575434175133	0.68083042549392	0.758104653803451	0.695922007020328	0.651920185621073	0.724065703196418	0.714314844277512	0.696006201879904	0.728312954300735	0.868699973761874	0.680888366906752	0.855369921998186	0.64387244478277	0.666930745561205	0.707962929182222	0.664694296260974	0.629377877865391	0.880451274087689	0.652885105702399	0.61967191503379	0.808958577147677
HMMR	0.600363497009712	0.776767823375366	0.773716959728786	0.783739315111702	0.814376114721486	0.57580240640743	0.670935843611223	0.827746819576839	0.792919648064301	0.563127598948798	0.765099412541094	0.837291251655876	0.69835675915605	0.532292421988241	0.607577669275757	0.521665003742576	0.419334168785953	0.455380571593381	0.813866691735067	0.485479185604405	0.593763770769865	0.583515764297207	0.888296045535481	0.532030397587048	0.706681199411308	0.72734556118317	0.546731848816271	0.162217380941018	0.632955932575108	0.342157616705977	0.420295347842846	0.707275599292455	0.686074970275863	0.720845154829435	0.801603988419369	0.635014918861978	0.438762989471945	0.637778932725213	0.457705561263599	0.709884628102026	0.674347835197571	0.734883516872118	0.695758032832036	0.696011712969306	0.569420827512366	0.709678839471995	0.673866184573353	0.383317256240161	0.671655282437753	0.771239253882774	0.703707646102221	0.628806850134139	0.567383277264844	0.890007086550479	0.496428725245234	0.850220334805413	0.121865673230022	0.83268370093658	0.789610241724528	0.802229831348491	0.481329403041121	0.582835414084174	0.560718344889187	0.703650657713722	0.741946219295816	0.85788433110502	0.900750045648085	0.612683454747435	1	0.782962671763604	0.697493573399434	0.66188865531455	0.615021594412962	0.906799666328981	0.826564958601175	0.685434394376829	0.679783875929937	0.566431646953433	0.367540058923275	0.681631511662482	0.440581652982599	0.361701390819047	0.77061935627936	0.554457803786085	0.78131054048027	0.904560665536327	0.667231395744499	0.658506776317145	0.594548480015242	0.516016178805005	0.631385003247523	0.741259441790044	0.41572420030727	0.393255985023989	0.312492208346686	0.886754667584279	0.49027918833716	0.738130561808652	0.405247291875501	0.28820599861829	0.524753868435059	0.606521108005642	0.50476669838478	0.309556398413917	0.303198883567958	0.270061965119043	0.276809807561919	0.385836469311044	0.459676045329063	0.288821799509176	0.302011484792919	0.410901328105149	0.359697778084142	0.285756458604399	0.373847519853379	0.317917088565178	0.270270695689041	0.28660406033525	0.714923586650501	0.258592671850755	0.687857888905677	0.268004313647209	0.344634083045152	0.312862974072927	0.294678636555697	0.230209211258355	0.600616035559783	0.31198086750431	0.222224786389787	0.626428032894089
RYK	0.57843726715609	0.726334851996901	0.74641201735157	0.734568799921821	0.746714877997404	0.601938910739921	0.700402395727075	0.798040590763305	0.833727667627031	0.670068815914495	0.735207906330344	0.81445325888358	0.669399621619223	0.645089261996614	0.638851247904256	0.570266038950984	0.455706596612197	0.497893981814928	0.825307991968874	0.56624251187739	0.669474792757741	0.633493438717794	0.784498689512081	0.535168625978428	0.669042271142397	0.681672698980379	0.700179648962535	0.395897322333482	0.749951182413545	0.493593990140971	0.514051857245463	0.80502676497436	0.842843369275636	0.898350381361255	0.789021562033082	0.819660783826952	0.444582870156822	0.816875529649086	0.612300690744036	0.844669078026154	0.8322856633548	0.868113984093782	0.758885795476295	0.750790053294017	0.816335216315944	0.708543612264003	0.735243140516204	0.612001317557886	0.676752595866795	0.847757407745641	0.758649192321227	0.705535059861645	0.601022268766885	0.853750980097575	0.614415683229308	0.874549415745225	0.347597155440935	0.83780179021059	0.857227047199551	0.709509965905946	0.511582582555085	0.478677488161661	0.709714905300504	0.857491520661431	0.834154909466397	0.836261978952137	0.822326725585536	0.789512868563881	0.782962671763604	1	0.813854316355485	0.628587632816922	0.456819785505657	0.844033428605479	0.76441858965116	0.844005950854766	0.823381754458696	0.760652284037247	0.533078071638578	0.633096593465794	0.688948177073859	0.571467958299877	0.882964738667335	0.604551635471843	0.834323666103152	0.86250177510558	0.786896216563446	0.786304086491942	0.777794914843663	0.67121321594086	0.840865849347404	0.69233457241594	0.671091684958832	0.597347610371597	0.554758566174296	0.827375686199107	0.670229863136836	0.835714203024926	0.609775596650085	0.492219207146462	0.66034981425979	0.748029430904147	0.597027007663332	0.523144829068645	0.508864700955623	0.51343779148561	0.48317897269631	0.55026310059067	0.696100662852884	0.477311039164442	0.492718284492768	0.650078520619375	0.512715656438826	0.4869362438141	0.547845220201791	0.526565807300924	0.488631899465018	0.534457385748358	0.856748436996176	0.4928866161449	0.807533060057011	0.481582962386421	0.507678458270971	0.540200710017613	0.510751180913135	0.438743143883297	0.746836070109349	0.51159238607719	0.439194162874934	0.769776591827052
RACK1	0.550356333542516	0.4957076920106	0.613238057618501	0.624934199521142	0.667595381101419	0.496433626864348	0.568848860065641	0.607832885200415	0.752201937883286	0.508646997718735	0.593085402348047	0.737908264847891	0.50631189304745	0.610966284453656	0.518579544104069	0.479225280483468	0.602488435544893	0.359373063761001	0.772937715996289	0.713398616936906	0.535315979992766	0.498394257504783	0.606867643945857	0.457551367109601	0.590980988211629	0.572364104052905	0.66695524410708	0.339355364178152	0.900404791074061	0.362986821200174	0.342467625626295	0.756832276587686	0.888780820788828	0.91232847365772	0.696233954744496	0.791100918048352	0.460351464775344	0.845190918623574	0.700026501035457	0.819752965709117	0.837252491915963	0.94570952528923	0.798446291154611	0.724929919132348	0.824984610636203	0.562633261870472	0.55489227434283	0.533336260020341	0.574405492362229	0.87977023547663	0.725406788607237	0.732094821834055	0.430770090119157	0.801596170180193	0.518089930310572	0.84742492852983	0.217974043096949	0.733595560802738	0.843908075451857	0.583935027942807	0.430343072752387	0.316918008402116	0.653996203878058	0.897479694344949	0.781027514082431	0.883314660530819	0.696510799242741	0.837738120434982	0.697493573399434	0.813854316355485	1	0.488880777096042	0.499322715458337	0.790609595194597	0.65842451668795	0.883669644460314	0.784940616244226	0.867503769984204	0.593956373812378	0.505483453109024	0.807681773459776	0.722152553090689	0.877288084341279	0.586722687247059	0.844204328901169	0.760466774168035	0.753119142737134	0.683400435835578	0.870692613214384	0.831029298809413	0.848708681159971	0.810759987703521	0.726516888781728	0.685330961076155	0.687760443366197	0.818391349962059	0.820600574849301	0.897377490843219	0.744596710563582	0.676727625943288	0.794460092336829	0.837658715468913	0.791809334641005	0.692779669303578	0.705991848712571	0.632380756953048	0.659193695802083	0.754664874016033	0.789138013422072	0.671873237963632	0.675878740694713	0.624889995248219	0.713245769214519	0.648942505657183	0.739241281644579	0.721442871438643	0.66544161040665	0.670860148598008	0.885114482357903	0.672083572570983	0.965229417846927	0.628527748728388	0.715649834677676	0.675672524834159	0.639329107597323	0.642379749640055	0.838504475333754	0.664223905479803	0.627090873941527	0.825199011384914
APLP1	0.71920215062563	0.840859452925353	0.869087368341704	0.823398531681031	0.81818941727886	0.787567693473401	0.8763912062677	0.812690623804426	0.780197944384562	0.793214894395969	0.873445761273933	0.837401958487941	0.744000847852071	0.717107404056099	0.818759712473363	0.465555850166477	0.632940644110333	0.772120723318934	0.696764243334518	0.678074214498554	0.762290605606466	0.841332783988083	0.691569591943554	0.720955654472203	0.763448970021067	0.826809189532553	0.560716036207858	0.504807330257166	0.501661160395619	0.654064935297431	0.617239480561798	0.808191548347474	0.567856423624887	0.601464043140142	0.674834090284932	0.591819817857502	0.773363581036897	0.54274011393793	0.55412416559509	0.705415259279375	0.533007060640664	0.520811350312774	0.392721728751713	0.819035196551039	0.513215515354266	0.814379677358203	0.840897739076292	0.713538429560096	0.828474300458406	0.746449101314264	0.708799322215891	0.295279115963566	0.783898783107231	0.713837434698345	0.784967271949391	0.587836350292213	0.546639960328795	0.810825683853904	0.790468054744477	0.836004221807223	0.774214891874147	0.842534192643304	0.645938273496822	0.498866821049596	0.502427129290159	0.739828132922759	0.738657202330887	0.526217167509366	0.66188865531455	0.628587632816922	0.488880777096042	1	0.577995047468949	0.562618447079522	0.739328242650559	0.563809072853526	0.636768110941973	0.28137947260827	0.524075533489949	0.720931397510642	0.122824458425908	0.146916498414873	0.645401931030451	0.653855357264036	0.710601761446297	0.655964465725456	0.534198745602069	0.738511523028023	0.324381990649607	0.290878003174778	0.559599054638926	0.609053848264281	0.180780914047632	0.123838678672232	0.0563768409228236	0.607487633032801	0.15542495769908	0.430468918225188	0.022945547232411	-0.0629409702325867	0.153344875310272	0.285967344632813	0.161635114779621	-0.00428806505640702	-0.043783901650888	-0.0338770722480059	-0.0946692024333361	0.0190893630513529	0.148920584201182	-0.106808130662519	-0.0653239505867746	0.474018809714936	-0.0383158578309694	-0.0963803969053961	0.0143433755585357	-0.0228332805552391	-0.0508773271604269	-0.00308843851112916	0.514526177364265	-0.0598808673529711	0.496992922584733	-0.101018517744028	-0.0737874159314658	-0.0187320878520784	-0.0480911511785938	-0.151904145833841	0.330355805726922	-0.0761414526569125	-0.140089296816569	0.357484084075035
TSPAN10	0.816321776972088	0.694329327773123	0.707053547655477	0.675539700182356	0.786972540435949	0.746257231901308	0.694335880678174	0.628494871618911	0.748385584462309	0.677480708839485	0.763529354531352	0.7166593633646	0.471599683749233	0.653230847161105	0.731229135715468	0.640298301726182	0.641015019890367	0.658021200359059	0.702571345579087	0.643808059645226	0.736841037557501	0.672357447126021	0.673030632348543	0.801454153846855	0.732847796803812	0.842810820604274	0.718823622017856	0.409544346975931	0.317033279878346	0.586278380942784	0.517958617123699	0.611391301519858	0.534270733786491	0.540341922126197	0.744146258787079	0.464136066353476	0.650298576492781	0.460236418865291	0.38493301384425	0.624360488128241	0.470929545026731	0.513111233431213	0.556720962976547	0.779608402262721	0.315082340544544	0.723177426958156	0.693949087038849	0.45393160300048	0.701052689044462	0.705367131653993	0.670014874130781	0.505299415191884	0.736196536050486	0.646015469319269	0.504946080801409	0.462772106678577	0.112482981418588	0.72857329537212	0.59531558718219	0.583349263211229	0.554191246835193	0.624751340422325	0.561762026504396	0.398144209671238	0.427944743118656	0.646152800446718	0.656588985580725	0.451923502602072	0.615021594412962	0.456819785505657	0.499322715458337	0.577995047468949	1	0.647034851539733	0.790076431672408	0.439662102234602	0.394629525578531	0.200212869790884	0.554625102138743	0.768382160534898	0.128824848991682	0.0405734351410748	0.570393061700443	0.738798995020003	0.580970286947174	0.59476728672512	0.51426678415088	0.544844065841473	0.28513633045694	0.355845030930312	0.318993240446939	0.510891906536275	0.0913307571829756	0.0682400198981905	-0.00315781414758662	0.564441873747632	0.137734387176628	0.377922939246173	0.0567390143627866	-0.00778182551899753	0.268104740972361	0.336383668519835	0.163969298848325	0.0547541201935767	-0.0351583376380081	0.0330306034619518	-0.0546756596588106	0.0701927023037619	0.160009667602195	-0.0577109332845096	-0.0413064213636909	0.475163178464235	-0.0130836637416545	-0.0596878371171237	0.0374846131344285	-0.0269451364966236	-0.0624541391098348	-0.0558403730661719	0.522332556571697	-0.0746742417477322	0.440455595678309	-0.0926563911294825	0.0375591102374013	0.017882454798156	-0.0390798130361354	-0.126296758798796	0.294135115390186	-0.0523164934781581	-0.109021778388555	0.435257908657996
SLC1A5	0.599751653180704	0.747166057955853	0.742602081978868	0.749110108755046	0.798199747688312	0.573500973514032	0.655750696320719	0.812286096575035	0.83819664044356	0.592042897740158	0.748325938916451	0.821958914742547	0.678091598198373	0.593814334754977	0.611664684369087	0.597686998453395	0.386259723975346	0.436913320809918	0.843402736828022	0.494923517216131	0.633839978460338	0.573058165904424	0.895886441738943	0.548805942302342	0.719667104028822	0.718490887490324	0.675218951450015	0.200693041311604	0.699527912291472	0.376991729792815	0.41924596677889	0.717291977336641	0.777329793300744	0.835000066624521	0.85741464910088	0.730633494643291	0.394721131322229	0.744598296199034	0.492826346451311	0.772949765667255	0.761967704005492	0.839578572364427	0.801792211157812	0.721784767292866	0.64433060426989	0.715680077438685	0.697069081511702	0.367392218280166	0.648948771616682	0.811423880002606	0.72834016735616	0.743621328906267	0.590474183083254	0.890849117618605	0.486036319178385	0.881545222376541	0.0735951777597491	0.843003824476267	0.801298772648567	0.745563089700791	0.399631235232688	0.523225201332112	0.612217461057839	0.783447560794484	0.82418406305226	0.859673945924206	0.906283537603325	0.695650573975811	0.906799666328981	0.844033428605479	0.790609595194597	0.562618447079522	0.647034851539733	1	0.843800650552508	0.753440705960921	0.704577319377397	0.698152475815424	0.42937087597595	0.704799180558156	0.597401999926833	0.458855717333022	0.831787958979684	0.607563472570883	0.81871717827838	0.911025946212312	0.755859140752171	0.707751876432051	0.714961993629687	0.640418781581066	0.694482894120627	0.711143674225782	0.549516268631018	0.501998889458187	0.430540855355985	0.895568080069185	0.613174572410888	0.830678900786735	0.560520229820189	0.431357361431334	0.660673294506407	0.748326423182193	0.58132533119016	0.450815482583425	0.440118520400009	0.42569633547655	0.414422649324221	0.516383179040929	0.608577388756637	0.440854611562578	0.435071819007833	0.553497453701148	0.492568005841109	0.437409397913961	0.501117651013557	0.457513943615338	0.409467607494163	0.426406351240642	0.805517596947195	0.401896338729412	0.780684691648562	0.413982917533311	0.489184879112216	0.458325699142397	0.433660525753762	0.374927420435323	0.706419197468216	0.462397428052465	0.369965161159009	0.741345851982045
PILRB	0.88295693977589	0.862443248774825	0.92810334718662	0.878185754695009	0.953818091872815	0.867039096786856	0.896386382192723	0.910314270750493	0.955938352121585	0.836590577223413	0.94654366520069	0.898540222306609	0.700842682847119	0.744471826493814	0.862294154802602	0.75278151296135	0.572269018356164	0.700203709977148	0.907312535251795	0.647543247151617	0.891652658906166	0.856267936864966	0.907621632715079	0.843481766229036	0.926698126103408	0.933520265466434	0.772785976636285	0.533723034620056	0.525901419432245	0.692383125453651	0.704812519135496	0.790014026342103	0.757827821851603	0.770112657083507	0.952747401453216	0.733852572518177	0.697479933416718	0.747339328912594	0.491011372125428	0.851880130488672	0.724966215847845	0.733548673027237	0.773218704485942	0.908861061156213	0.548864596051762	0.871930227041365	0.893959486163671	0.533868296102105	0.812103606912393	0.845718334757534	0.825637293478418	0.674038653929341	0.792460528265304	0.861780945960181	0.745717411757699	0.758325873342229	0.240830675336438	0.925890754042367	0.828132578103139	0.745406791653631	0.6679130707026	0.725799303996098	0.812728748000798	0.644543298853139	0.726881567543032	0.800781430151249	0.89237731228583	0.606677421657902	0.826564958601175	0.76441858965116	0.65842451668795	0.739328242650559	0.790076431672408	0.843800650552508	1	0.678498659951069	0.688363732823744	0.449061183736706	0.576798151550514	0.832958660504679	0.355577699366834	0.208934887756616	0.782227859473904	0.820062053110838	0.760211026671315	0.822192892241108	0.814051384600526	0.770795963493791	0.523983735822268	0.526795475968068	0.583299434437286	0.678110272938107	0.30508805952592	0.303981925306704	0.202058198911909	0.767884242988268	0.349380075221678	0.656079643704694	0.261661870105327	0.157014026497734	0.452154101790616	0.465341743654505	0.32178132153736	0.220057628252025	0.153079885262694	0.199755428512184	0.124500452303842	0.248468507850602	0.39961226499574	0.107966596452422	0.136675263365618	0.656099258893353	0.165161988004607	0.113678646764067	0.225025946040474	0.146746403212514	0.114037890594918	0.140359595395092	0.74861576360733	0.105890009083923	0.640011902692798	0.0934766038032407	0.200593692623472	0.183387126879921	0.148327215829057	0.0445362021534009	0.505436948357613	0.142869269701559	0.046980106672246	0.607745081261695
APLP2	0.545104200866579	0.609553863407353	0.646327410307467	0.576651443222031	0.728138860449133	0.611731849759999	0.662696085740201	0.678791466699959	0.811758092715852	0.651780278868389	0.667536608095478	0.789554491802522	0.63976205204643	0.522052412884205	0.525649527772529	0.343094398220084	0.411071309923038	0.549352793275115	0.742396642466795	0.602067284326173	0.664702500991683	0.59043534591689	0.614173754074264	0.541975399206372	0.618735501515649	0.611742845593676	0.561838119938617	0.367555687859093	0.855795922599294	0.527409451545102	0.50790379863338	0.883641795379364	0.961481151834202	0.937606154003457	0.750198819893501	0.940464861282567	0.542009165473732	0.93107779768466	0.823470005268662	0.906436706654521	0.894238753514269	0.944395390886494	0.777729748801793	0.737741990930384	0.921011525542261	0.567079293274462	0.649741358685922	0.51445973328404	0.724638048508799	0.91377231206132	0.792605555609874	0.603488648040544	0.503039222962999	0.85295304099171	0.6451587093663	0.8377797074024	0.288791897168974	0.808315149551918	0.913358392955688	0.609718510270521	0.569797975166928	0.385250599230001	0.709372324289685	0.970924855403841	0.908463340438575	0.836063931293253	0.716718000931068	0.911087300223505	0.685434394376829	0.844005950854766	0.883669644460314	0.563809072853526	0.439662102234602	0.753440705960921	0.678498659951069	1	0.863643456081953	0.856176764740317	0.507955573850926	0.583599097113992	0.836273648049134	0.803710116337042	0.917153064563618	0.515275900560999	0.826774400910733	0.681529159953618	0.834919347354493	0.817350832359102	0.940259473051502	0.866256778636464	0.942265015184955	0.82224056623154	0.817597964063078	0.82646911659574	0.790418823919582	0.81794813719634	0.845734934577966	0.909929588511107	0.789255223188269	0.727217110952533	0.839716561400489	0.807421873843519	0.792143666896205	0.753767189924238	0.744117876475727	0.702857265774575	0.716409517691514	0.774854680100399	0.844905492623699	0.700720610287707	0.735814429554976	0.766725426566309	0.729947534768923	0.705566126528797	0.778838867585491	0.743003875810383	0.734023077212795	0.757775770712452	0.942017391651097	0.72689353006712	0.923344328545041	0.696617273284898	0.67945198005264	0.757773635316812	0.733185060544556	0.646751504449739	0.928743500119464	0.721811444174846	0.653903375663184	0.850996563921301
