""	CD93	ITGB2	C3AR1	C5AR1	TREM2	PLAUR	TLR1	SORL1	CD33	CD68	ITGAM	CD4	TNFRSF1B	TLR4	PLXDC2	TLR2	TLR6	ABCA1	LRP1	ITGB1	HLA.DPB1	TMIGD3	ITGA4	NRP1	CD163	CD81	PTPRC	ITGAX	C5AR2	ENG	FPR1	LAIR1	HAVCR2	PTPRJ	TNFRSF1A	IL6R	LILRB2	LILRB1	CD74	CD44	GPNMB	MRC2	AXL	RHBDF2	UNC5B	ITGAV	ITGB5	ITGA6	SORT1	MERTK	ITGA9	PLXNB2	TLR7	SCARB1	PTGER4	ADORA3	NOTCH2	SCARF1	KCNQ3	CD46	THBD	ST14	ADGRE2	CAP1	ITGA5	P2RY12	PECAM1	TSPAN14	CD180	CD47	C1QBP	CADM1	ADCY7	TNFRSF11B	KCNQ1	RIPK1	ASGR1	INSR	STAB1	LPP	PLD2	SLC1A5	PDE1B	IGF2R	APLP2	RYR1	ITGAL	TREM1	CANX	FPR3	AMFR	TSPAN15	SIRPA	CCR1	ATP5F1B	PILRA	CXCR4	PLXND1	TFRC	CD40	CLEC12A	SIGLEC1	SIGIRR	TSPAN17	FZD2	CCR5	ANTXR1	COLEC12	RACK1	NOTCH1	FZD1	TNFRSF10D	CD69	NCSTN	CCR2	EDNRB	TNFRSF10A	FZD5	SIGLEC10	RXRA	GPR84	ACKR3	CD82	SPN	RYK	PLXNA1	FPR2	CD9	EPHB2	TNFRSF21	STX3	JMJD6	CD63	TNFRSF14	SMAP1	ERAP1	TNFRSF12A	MCFD2	LAMP1	TNFRSF10B	CD99L2	STX4	LRP10	NRP2	KCNN4	PILRB	SLC16A7	CD7	PTPRA	RPSA	TRADD	ADGRE5	SLC16A1	CLEC2D	NCL	SDC3	PTPRZ1
FPR3	0.807847597003214	0.835450792916246	0.798977307638392	0.652084052954384	0.663440531707401	0.793496792890718	0.714890851771658	0.690222354086662	0.720354431431594	0.760671654293564	0.846915276572437	0.866010749553734	0.870877273383977	0.767549163920309	0.850425153483609	0.843457980220918	0.564442421849839	0.479734366617916	0.839749619270688	0.753464965669465	0.383065288787698	0.737214591831193	0.757328917105673	0.675593554890063	0.811449416096283	0.612892606949811	0.732662053550872	0.415285973022427	0.681876172291068	0.912452302231143	0.786511600735167	0.777400772121357	0.784441801562345	0.826874677027231	0.743463951916504	0.826016495442349	0.83281286299423	0.731184577652916	0.603238124166022	0.66431191038517	0.340787681476174	0.588447302758158	0.652512449566215	0.822805790081799	0.742981077675258	0.763593618763816	0.786961259727174	0.582467339445118	0.783248344227533	0.716720534755111	0.553423266452262	0.876696877980556	0.808633961101162	0.704645437862737	0.646889629468841	0.729106612135832	0.647036975045445	0.79087133169301	0.611897573322392	0.673497676938071	0.738042204889319	0.822224987647409	0.847377284390177	0.754408147190306	0.837551221074172	0.440163843430356	0.692737988720947	0.857387213795939	0.51213787993959	0.635004807729119	0.489444432333318	0.7215587007206	0.857147354211886	0.287968475750511	0.698374751453275	0.644694214187073	0.59559812073091	0.479304133202439	0.76786247414598	0.780521397460535	0.705308145739025	0.440701666894957	0.693171797028809	0.757157046132343	0.846857122084815	0.451167948881794	0.616328140606349	0.609443994319035	0.766592576122509	1	0.803802993813284	0.652369386832784	0.871725542847659	0.670387475502184	0.62679411449598	0.563222673063366	0.483755338544584	0.855993815697681	0.449042361496421	0.477757983933614	0.359926513060868	0.600153264167372	0.676272294224642	0.456534826252084	0.662951701875766	0.53889578368933	0.65174270192637	0.390837548066103	0.563232004746307	0.61163270810886	0.586401905741615	0.637543974661011	0.420779745493178	0.681363528419931	0.358329850670344	0.455085555267306	0.669556353994193	0.481670897573339	0.630414512711033	0.836554603649785	0.648823711312237	0.69098833263273	0.565795715819426	0.621337337600038	0.652356014469547	0.664772104662724	0.539899051615693	0.591595765427816	0.703636405613194	0.595919726974872	0.791497756532369	0.594498929203742	0.630189238478658	0.725595974529931	0.682841363581229	0.683413262238757	0.425282794064141	0.596013653744718	0.799808836774127	0.579127402542087	0.6354723222423	0.645631177436636	0.721046819030736	0.435994715144201	0.656702805112056	0.346211485848748	0.441268241251378	0.0455615298897442	0.535812468073954	0.533768681134954	0.486347075703709	0.388042469049818	0.274607669772924	0.486182244249744	0.638845563698718	0.508348254987182	-0.133671746353636
AMFR	0.684395535296431	0.807468929444467	0.779266589269283	0.700255285444547	0.721725720983598	0.840627524307555	0.675261272215544	0.624942812787732	0.618920204810959	0.884401194197401	0.734765701613438	0.842850452883771	0.850454034286541	0.794921096329478	0.815257787061744	0.733089632134628	0.528966327629968	0.636542733373521	0.80580438290929	0.842090973165475	0.414825914764302	0.717548213527074	0.741608288990652	0.787805537829176	0.802637198876544	0.687750790668511	0.738123455212141	0.590370510598696	0.713149551335363	0.829233066008908	0.700766343426601	0.825674365975122	0.836751566930155	0.798686067098832	0.809287728824118	0.809762647100691	0.693932394179263	0.647848326732136	0.62852801001788	0.715629533786193	0.575520456753393	0.70333599126357	0.727398143602587	0.773044673308098	0.735278297133378	0.79886037495364	0.865337178107015	0.697897715638458	0.77958030166564	0.718996100520699	0.508784455384386	0.830081703443506	0.743630541737498	0.752708137888754	0.627447152237394	0.719387917441875	0.81327973030641	0.733308267307443	0.607839523983501	0.761719834691815	0.699722237974822	0.814097043176228	0.769015722078605	0.80180065218784	0.751652241712259	0.439584671030574	0.663976853263474	0.843175368311151	0.711793591325446	0.75188687106272	0.516283705021219	0.823255335260447	0.793939587660837	0.393916886764392	0.673881166397861	0.703496363796257	0.481948839180653	0.539912441563351	0.681403742054191	0.764647193782508	0.72027001643354	0.494046682863459	0.708540348144718	0.86630988661201	0.897880142554702	0.376628164130126	0.627318003052971	0.615149543791065	0.82849936388185	0.803802993813284	1	0.609786467861137	0.888516760716124	0.700370743746271	0.656466498849485	0.532265407616879	0.561887531941243	0.821607145419682	0.548114395284293	0.558971011161164	0.330772784179557	0.470636715245391	0.670408796722922	0.524441393205922	0.720468978253218	0.581611587955764	0.628786034746591	0.551671762377088	0.535587110174848	0.682327557275868	0.627012639164847	0.586357283888551	0.347414614355952	0.779490006347297	0.14785608703276	0.380848494129712	0.615097472318228	0.634222709344773	0.580028982872442	0.715681279286664	0.510352493552792	0.706518422251935	0.680673885285497	0.589938253675867	0.750250567684498	0.836012433010942	0.527910076634664	0.712170856902931	0.773582804332458	0.662505290265587	0.794117718472484	0.644259656186149	0.767014310589557	0.839436000401591	0.711271381460002	0.645940050583685	0.582336923061893	0.697565266864914	0.889738682223435	0.662708565861574	0.712329312808047	0.684879274329108	0.769197417935953	0.641369878292007	0.670543616989455	0.48870770568098	0.394597249900789	0.0356135833362858	0.638919169525725	0.533776168908878	0.531164945961376	0.399813654042196	0.424526170322278	0.513389514616916	0.653622807125059	0.657831287111035	0.0283230930389857
TSPAN15	0.707773854735703	0.83499712910638	0.808316196827338	0.248672745900828	0.790664687830951	0.697783686975009	0.750393506697998	0.753868313407987	0.769361449496947	0.629258140167318	0.802270954797186	0.72210917017829	0.664763999016555	0.428212964570792	0.708664714617588	0.685446959247084	0.36519929945612	0.0879212074995509	0.479856661173871	0.78579566688111	0.69996571041336	0.824121055580213	0.80984889337382	0.341367858668589	0.743545829739837	0.857337273387026	0.796953467176975	0.109535379329923	0.263254585255392	0.725795396902933	0.826874305137526	0.704797712915513	0.783503653366221	0.622853766160607	0.769952472937874	0.660786260443737	0.5823038398799	0.685999452864587	0.732068632060863	0.487063240753144	0.0390951393062018	0.70303747924474	0.55149501999834	0.747509958238123	0.729178777256586	0.661593139141627	0.488223830921445	0.708734024357912	0.744084266502471	0.362917254416862	0.39418349802399	0.686530587394458	0.723316327053508	0.76605560800232	0.462070460330797	0.77839266146268	0.504707643998188	0.704021452067406	0.517738291315572	0.69415683136223	0.493426165141788	0.676131325047812	0.564235330202675	0.784998789686254	0.694235079799374	0.666942784506829	0.590662771800187	0.526499200062311	0.533978706282376	0.72578415281085	0.740698992448975	0.60992327597078	0.702618308617223	0.690500284398951	0.788595235975611	0.63734296240287	0.778102287158807	0.433924336343054	0.522301628290604	0.506516138731386	0.706770557997892	0.736483456691984	0.520037613681034	0.470014353512424	0.718458589460357	0.295678029646558	0.397155338446543	0.401768877809101	0.729853733735403	0.652369386832784	0.609786467861137	1	0.744301528170758	0.567004630668888	0.79753521265306	0.620105532548851	0.541607129664997	0.651248472237333	0.435639940754188	0.757209361971143	0.68969244438179	0.226888730361296	0.811724392248457	0.624981539809997	0.745347726178136	0.652210372303055	0.684441047899762	0.0826345985274265	0.806280231238508	0.539624050644285	0.530180806965712	0.323915236286835	0.382557650047016	0.67519801522485	0.530556396198269	0.260348966582953	0.3566236191812	0.526824760792978	0.766017383030868	0.532668410717533	0.612792896756335	0.344328345954653	0.200308219675033	0.67184468995647	0.582413819628629	0.386134655584469	0.540067004918184	0.457183094280618	0.389658180222941	0.262381605368291	0.517219235163748	0.605903384734899	0.79475142697281	0.455454871813403	0.78602227065427	0.692869409511364	0.417168200962455	0.768712119042004	0.751855506357686	0.557995627139536	0.676363786919887	0.542519647941581	0.807384064517715	0.131619481998629	0.591552910016451	0.197120858835858	0.412309746631468	0.418451253841079	0.639518890505376	0.790449091827533	0.74612091506126	0.214713759328244	0.273317434878166	0.371789885155119	0.656430820153239	0.243421883380675	-0.0867270499684312
SIRPA	0.818302999956523	0.920150077444027	0.885476823629528	0.594739777750807	0.813917388666443	0.854499413904573	0.793468125388423	0.742238701542225	0.762363147641703	0.848899155739425	0.843534501669288	0.92596694319742	0.881465687552553	0.792541511710202	0.892048043050963	0.848227739175935	0.549051874960862	0.444779574561714	0.794889682318115	0.926021504982656	0.512661793551609	0.830672184090885	0.89699017659757	0.746453372639015	0.900952269039477	0.792166407595255	0.864854783916365	0.44498268075609	0.627476217491743	0.904006705154043	0.845908851888677	0.934545750195372	0.909896980616334	0.896065302765757	0.905263294507888	0.88086463889857	0.772797614610048	0.76228476627444	0.725624460007757	0.719107333482906	0.374585803726558	0.79376274800133	0.732991341058847	0.86389930491978	0.877617612949832	0.866176279915733	0.844216594125165	0.792099974856553	0.886708587140874	0.709381032847952	0.520125906367417	0.938398266839104	0.833040418971768	0.778142507630523	0.689145403661924	0.841055797344541	0.794770231289004	0.789935882010129	0.668996609935778	0.805279740061987	0.751893006522191	0.88020364707219	0.85697079727415	0.9089922932436	0.835916582372544	0.516628544735242	0.698961424487115	0.840803783419065	0.715046733500657	0.832426753753247	0.638817155855179	0.850876590257725	0.915267387083912	0.523782240687387	0.783322508773672	0.783101944661151	0.632876446911937	0.50044720417382	0.769103560802372	0.79630862200185	0.768696489454011	0.648768004262466	0.760576460688854	0.795335210361962	0.955964871980618	0.431678540578151	0.691494224561058	0.638216426488369	0.924652608248585	0.871725542847659	0.888516760716124	0.744301528170758	1	0.803084234025909	0.785019868393429	0.539689286947369	0.599292925686163	0.89738868341405	0.589522349777202	0.647180570042044	0.476332891601111	0.51229917777235	0.766586978887902	0.625623856704616	0.788472474265154	0.647139682138397	0.714492564052559	0.415795544052747	0.650612686669466	0.737235140343239	0.73554534516984	0.596669346985279	0.496549698522722	0.855553635610455	0.293649908122168	0.426701337507609	0.636709872171988	0.700132540230905	0.733856318600893	0.800935482831256	0.634864075409333	0.648734231011793	0.604676853801328	0.75175912588085	0.761691769036543	0.782179159512421	0.635052658024716	0.645994721746409	0.706638127020125	0.568192028839976	0.795161922164989	0.72165242942819	0.820155738313281	0.762314433006604	0.820342167445735	0.754224815715588	0.580088050776713	0.804623855659015	0.930083131937595	0.693179046107007	0.836044246892525	0.756778058428452	0.858627713754208	0.493357867348932	0.723036011082462	0.48779883435168	0.511678301371705	0.106351437335333	0.722611740531075	0.669756798253377	0.630785313897447	0.413450923372075	0.431867905350209	0.552657983206698	0.795292926766648	0.576440995105325	-0.059294574002615
CCR1	0.663091864471896	0.732169366375215	0.648983946903343	0.433465044017589	0.567776369930874	0.642976269915831	0.606694538743435	0.504449561545861	0.618627919368826	0.628066240423536	0.639729716156372	0.73423867218189	0.677082593162785	0.671489203205565	0.617953052937996	0.684474849011221	0.503058336857928	0.32611074097472	0.536679206752158	0.734827252982534	0.215524170892744	0.778450636476799	0.756216150424061	0.707060040021984	0.702515822546347	0.591370026403948	0.741260277903833	0.322615192594701	0.495373591647919	0.733694719532776	0.694706211700639	0.874112588787879	0.676075508801733	0.7697792081793	0.795009525075791	0.844959128056151	0.657190322269985	0.633898677173619	0.454093632410948	0.675341831302728	0.31339339412183	0.601911626609452	0.431613318996982	0.661280248168927	0.718470723762582	0.695413976483365	0.675135730648582	0.743196161861254	0.688409621187347	0.514795303823732	0.362527164022846	0.77646276834903	0.632304069962284	0.559208653400365	0.462387117610489	0.646062354422056	0.747460854306478	0.565666194422733	0.536720784676143	0.559082325659824	0.656876583248831	0.850451982205734	0.684212482611452	0.858475490348469	0.744066155893518	0.285954916116042	0.370139469422937	0.593702124139828	0.777972026081999	0.687371098404963	0.585440043208244	0.63634644214028	0.755278698682059	0.510647881935	0.540572603501708	0.70650759268265	0.485186412197166	0.260203821380509	0.59979116868979	0.694827442216013	0.546644167683203	0.631406767029134	0.744459635393809	0.67145866022501	0.80316529633841	0.284942758563567	0.637038763088949	0.496452439722742	0.874037840256643	0.670387475502184	0.700370743746271	0.567004630668888	0.803084234025909	1	0.751261777436535	0.202433052039241	0.301193687153948	0.749033058909224	0.504693592276608	0.419066708850192	0.341576212467416	0.366462591549824	0.570152586661693	0.689716795102037	0.712632854287216	0.529914409080903	0.491564420560989	0.363402862429448	0.471956329817038	0.653397214645878	0.602761676378533	0.509903165672329	0.335384956852213	0.759076436274909	0.302823505063078	0.439749357916068	0.664113844911482	0.676095579091182	0.525570053153495	0.773834359668821	0.61271999765945	0.41389338920556	0.644446547757708	0.797499939149251	0.580315088308312	0.627012245952271	0.721329678400685	0.366766656532791	0.575544136174639	0.364523570598658	0.581723251147264	0.655864728281271	0.679442250258358	0.591779680729845	0.625547539984045	0.623767169162361	0.48655133146653	0.714777626622702	0.767177937018933	0.530507910493	0.704724025066522	0.575605753083788	0.669690101647531	0.360976922760094	0.722595234665796	0.644287815887318	0.595646405425354	-0.0366348548930598	0.647422726401933	0.564353875225752	0.525716799088543	0.546683876461297	0.409249895855752	0.417773153156253	0.778894523212422	0.412371802274768	-0.105483827388039
ATP5F1B	0.674605306753006	0.87440716326006	0.789167825013222	0.208557409528297	0.762901040556366	0.690544506384773	0.653222429324268	0.655330568394342	0.802167527022272	0.61600405518119	0.785895955068377	0.768480768785886	0.635534031659966	0.465115929098581	0.640529160870941	0.636022299306526	0.30757598196901	0.0554633187044245	0.405698903669606	0.839901761455564	0.617102893986184	0.910987252544867	0.842856447932937	0.43951098759654	0.696943755824787	0.885283394605974	0.842502703790767	0.0977250504381105	0.280888102726348	0.726527478291887	0.850264594765127	0.822423363056202	0.76203778765447	0.663510148211307	0.883456173058744	0.796402936910799	0.531630011062362	0.634031907268835	0.652159884161224	0.638739587709245	0.0748295728690918	0.733163948849982	0.481885330234223	0.733936714464966	0.787410264507697	0.652787373788908	0.502352222785977	0.809102316761201	0.793582612930194	0.285452675347639	0.36508953838147	0.735960524778442	0.730720897059961	0.709176456635229	0.50344978657049	0.754296741426497	0.61660660072603	0.630250167869006	0.48525686492623	0.67419537624465	0.572635678760278	0.78863091789415	0.576405022513473	0.940802603502322	0.759783405541849	0.58320808743032	0.431331455441968	0.482746448464094	0.729376319449475	0.823970266497332	0.935494930818927	0.611904225264975	0.752309564053298	0.792874310833647	0.729359075956255	0.769313243467639	0.787683307695848	0.342743687989068	0.457500890692458	0.563708451507308	0.62862654963015	0.91685539317109	0.560865839530672	0.448660258946612	0.789064232959758	0.222031939379563	0.48809425016775	0.461655974235623	0.864256903573337	0.62679411449598	0.656466498849485	0.79753521265306	0.785019868393429	0.751261777436535	1	0.434331912960289	0.541995352136977	0.629250662269451	0.603361469797687	0.677051933305484	0.620677644948568	0.174823833957904	0.820539747986607	0.706479085446371	0.818350133845988	0.683969014310573	0.671669515213052	0.147008686727459	0.86961679980942	0.617869957395683	0.694684234267679	0.355839735319202	0.571497404942467	0.791212271865406	0.541209716232562	0.349314118508102	0.57275422630249	0.675375603185144	0.715512588466875	0.601807896569259	0.701220300597399	0.316799630946562	0.336397872831067	0.831396690972155	0.726404837706522	0.444306090973141	0.668249141409603	0.450253992321778	0.412699584057218	0.247722451842826	0.505153255379347	0.730356980780874	0.882096972523679	0.484487027041982	0.869382669105684	0.699019086220677	0.588774109911279	0.879177595989143	0.773548986559025	0.623707681302823	0.728457741012081	0.652019119257156	0.851227741471363	0.1892514474325	0.658159663813428	0.32442121614396	0.581143695356547	0.354438397984668	0.789656455390197	0.929736829323953	0.843665931304173	0.394298275087875	0.483217009690449	0.32310053301469	0.878488032660809	0.260543625321993	-0.000132601774764204
PILRA	0.555487012292294	0.61167767053588	0.723274113628232	0.323272861871064	0.726593145766674	0.58641839765329	0.661840266236055	0.795711572045136	0.656800227921798	0.628389172498842	0.666153526400473	0.511875908285857	0.658602235698411	0.38907787791418	0.670446915664342	0.564642417405629	0.366498341331017	0.18853090907772	0.46952361488834	0.610538234596321	0.802727029658188	0.568903972486638	0.550206154138988	0.133895188895999	0.640473357398547	0.684780394460884	0.66465892596286	0.223458681605052	0.275292710763771	0.535474508327024	0.657846580895295	0.418894089191362	0.709481812387286	0.456473941625257	0.517070248966916	0.418710815368214	0.574952977696601	0.553794732180079	0.768841666505026	0.292834828673895	0.0995578881822601	0.456233470390283	0.633270626792545	0.585973581725693	0.449275171888833	0.548497330697532	0.405550766910092	0.429091830412819	0.51788946225381	0.389125105429224	0.422819017486124	0.465103058716153	0.604735931050198	0.67387032200046	0.264171282038282	0.599843085789459	0.436112305733947	0.588965551973046	0.424515438653953	0.641373835013527	0.29019026870379	0.382038274687631	0.546235406092677	0.471458282309656	0.44591261153321	0.648064447591286	0.713762846793083	0.49762523008736	0.237291764863017	0.422511395088949	0.424109888454941	0.55999795784176	0.519213413699616	0.335459070654053	0.701938229711884	0.398057899002552	0.566738146628419	0.396531426827561	0.409052865480833	0.397142422644008	0.627619278492396	0.2827641097238	0.251527188989012	0.444768089618323	0.495147516019952	0.242049549709223	0.280545427654223	0.264147244377871	0.428946592750177	0.563222673063366	0.532265407616879	0.620105532548851	0.539689286947369	0.202433052039241	0.434331912960289	1	0.650461427896444	0.458084048790641	0.0873450467124066	0.602788315411211	0.727543097296323	0.277868924421858	0.71044012800951	0.407691777145709	0.468952392868634	0.633276076378234	0.634147836058686	-0.0573931094698952	0.65225764023175	0.282010118326652	0.195239164052118	0.155115206131887	0.176426433850291	0.440727512394851	0.431104079222995	0.149046464594083	0.203002713124985	0.239036784796995	0.701701953869532	0.422046658470546	0.372257123222831	0.373309992807215	0.0542966952923548	0.358827162462265	0.45595481764675	0.32812004628657	0.33132056002915	0.503244076318663	0.291097604034223	0.279415762034509	0.522082828778398	0.313688592277585	0.591233367791612	0.383783190030509	0.642224798482713	0.534311579393343	0.175225543911697	0.497853647920663	0.62047074608612	0.319355073395296	0.451842157337556	0.30323906259518	0.644982585856548	0.0310067423532675	0.327851049009984	-0.0154202071570917	-0.0121978347639184	0.433288926295921	0.400694818917258	0.524841291038865	0.491480861244483	0.0951336676450211	-0.0861029665303722	0.356377213795917	0.245435637188561	0.200406567334463	-0.151730403261546
CXCR4	0.414621370750018	0.571922352006337	0.626348347015847	0.347294500865398	0.625801520648434	0.636798565318502	0.567629461595328	0.647501416492972	0.542519555255027	0.548751393929104	0.555472101910421	0.494374489990833	0.633977181117514	0.384470134596025	0.603729645427881	0.497575677508506	0.237925424428882	0.240130589327466	0.39326538291633	0.697358892427376	0.770415007839028	0.473484752014255	0.628237367651513	0.250762701264722	0.574469769617475	0.652381192477536	0.693614190469703	0.375194722743078	0.275313831783664	0.50251248798471	0.589234106897536	0.515251920772879	0.642866806028304	0.432677914271843	0.573537087191525	0.479313451663093	0.358814445366485	0.324078397371589	0.63579863319253	0.476479099153508	0.202705287578618	0.501065362463158	0.572348564261596	0.522378489805959	0.497068633763311	0.514161721019792	0.426479729410544	0.510004893624611	0.577029901551122	0.336816688379385	0.184393392334488	0.511221670860884	0.4571658775811	0.585866283331924	0.515697593428188	0.509567808931901	0.506720592396429	0.405618009927098	0.329952988191962	0.666941866432853	0.462574963830763	0.473789758327257	0.541408119585311	0.552270920663076	0.535905389886608	0.413387698651869	0.628030155446126	0.534891149948558	0.48875825402259	0.590174636317652	0.512420587626614	0.531627715722432	0.521975045859918	0.497714629060191	0.546196720720135	0.568586150489438	0.520518587442461	0.488964854622178	0.282834867926773	0.370134894907036	0.451617353379778	0.441715506990668	0.310034997851232	0.41320505721284	0.566988543872086	0.141582740420601	0.475335491077158	0.484715775860655	0.503458496608633	0.483755338544584	0.561887531941243	0.541607129664997	0.599292925686163	0.301193687153948	0.541995352136977	0.650461427896444	1	0.386302208340054	0.37497743787498	0.514500443690569	0.533897078363235	0.185387519706477	0.71935169821337	0.454615066366022	0.521125541095738	0.598329361789594	0.497000942879392	0.116369520216779	0.672049484412439	0.367274572028674	0.491933369579611	0.306156611214663	0.519358366189822	0.459449460312672	0.387511205602743	0.205103293963808	0.262522830542994	0.35532581938847	0.566245247688207	0.411026691761003	0.245794070884076	0.492340912804911	0.211459542342251	0.552099221669765	0.608890822017972	0.435503838247262	0.303822371099877	0.684297335665173	0.297669273527102	0.412680639055537	0.633480975777695	0.552786756825785	0.593369865499146	0.496336041890499	0.709482856328177	0.467694138506473	0.413972674046983	0.614624596100989	0.587689991118127	0.528700419645699	0.607569650461409	0.565470590706831	0.621350096064468	0.188189664473468	0.425740447605026	0.138437770970575	0.164702879230335	0.541941698068081	0.500786530648986	0.621454777015855	0.636028619718212	0.374614624987514	0.191508763544322	0.477871571374409	0.498537731559135	0.238719010356146	-0.0429894587310283
PLXND1	0.874998734723403	0.835555006811557	0.8141233045714	0.575357503595741	0.735430716277602	0.746425210653534	0.799341584875168	0.712435775560608	0.744260085012095	0.792142049244995	0.80340379594324	0.904613259723205	0.861878558398715	0.859925421246263	0.903657141326527	0.895851062552478	0.718825710751885	0.479172455912752	0.863196727426975	0.811112058705935	0.317138558869824	0.742065588375771	0.827410373453036	0.801661138545777	0.901285733286194	0.647793734585433	0.766092243285806	0.365254442281095	0.647356913126867	0.879172816304855	0.77213032965217	0.884913212115389	0.840404456984924	0.945979138398333	0.816837300011736	0.842189175309533	0.762907552019987	0.840135055677245	0.665070766518452	0.559414541100139	0.329260327844365	0.734041559224281	0.745458487962185	0.885131622394356	0.862643602557806	0.900304085607884	0.868312898121327	0.722600963711574	0.826255147622355	0.831134141611157	0.681347557955213	0.928949718800858	0.853219454754587	0.722121005074002	0.60723076256444	0.834623918171367	0.733490402417336	0.774894403419633	0.806500506427524	0.746867683584642	0.650038378011845	0.821960217967737	0.868090980672539	0.791929239594964	0.737957940619606	0.508390043170794	0.71278601570102	0.862874422010897	0.552739341121203	0.726644709292655	0.449271995060212	0.8440799541691	0.906979268687473	0.35661475206908	0.721813060431721	0.728008669102949	0.48323702435694	0.466966209688039	0.918362958253817	0.902567600299176	0.789946819231889	0.514268841000466	0.79723289353102	0.822031182021557	0.884802642080088	0.645996392498276	0.66917292004211	0.454766646952055	0.868687120672195	0.855993815697681	0.821607145419682	0.651248472237333	0.89738868341405	0.749033058909224	0.629250662269451	0.458084048790641	0.386302208340054	1	0.455658883193363	0.597959554570117	0.342177126401293	0.710682176786728	0.603652887379207	0.567892135044775	0.727167367198824	0.50969293038274	0.653815840912339	0.397896345692325	0.430016812138965	0.726254344173526	0.55245959992435	0.506775477770874	0.336842301103597	0.775789628142052	0.150004453993767	0.408741484895636	0.592757126198594	0.681969372612421	0.692739351990619	0.85022508126144	0.540151172469799	0.593293930906467	0.601224536936319	0.592068955674949	0.640170925672868	0.76404433301128	0.592763481718838	0.502564756448229	0.77598017728827	0.486383753407123	0.759839099110489	0.53875420311945	0.677925465276087	0.710150482759346	0.678324047245781	0.794135128552345	0.425150499109933	0.648941225279468	0.864236191385853	0.595861976118643	0.697205610336326	0.598838481314538	0.758436346531057	0.514170469899013	0.625825896398642	0.557858824840018	0.474821821039881	-0.0968999138136568	0.623494074650144	0.460892393151417	0.429148115715948	0.312471602727612	0.31093491928499	0.656307158760491	0.660145264533672	0.626802283477919	-0.0945781997743692
TFRC	0.295081106529959	0.526467010849232	0.40152514190331	0.455428509781433	0.36675899510212	0.6330930205798	0.240834001454729	0.207727902744704	0.33325926570225	0.464334666667016	0.463511639487544	0.544633641660477	0.453064978366244	0.376066915120021	0.368552467386512	0.321386024771882	0.0199145319594733	0.346628841822576	0.501011233405952	0.595871171476126	0.178430473059442	0.45244820797211	0.479502106272537	0.56245739554304	0.378392703807048	0.477336939825922	0.429535095748619	0.432258423193758	0.409183190172611	0.536425727339157	0.386618472800915	0.559606183712757	0.459769360220894	0.423462953204691	0.654611336204291	0.550919426816386	0.324715322818195	0.202245845855069	0.222783777977705	0.761415089591694	0.39657316415171	0.650975131642558	0.242958110799647	0.381414093294624	0.478720983416336	0.381792516452312	0.487620296799125	0.537225131173775	0.583229740421287	0.328644366812343	0.0149626245516243	0.551564876890446	0.340317582642378	0.447564823854927	0.726387919013576	0.339081294538807	0.504426720622071	0.348342994506116	0.182461686985167	0.549533724188189	0.704511265538058	0.62300906760667	0.407890274110772	0.59368307555615	0.604145743837605	0.112132285238996	0.253862616827708	0.464024531006899	0.575483376685061	0.713522542607599	0.654380097251591	0.501088298049583	0.458124193814922	0.470293724207524	0.300085761226529	0.649093916711447	0.482588037416536	0.430685712445074	0.274845257779405	0.436112133825383	0.315867175785227	0.590672383085845	0.435702023702289	0.495715733231009	0.668127302501897	0.0797685749460296	0.499436399673403	0.68203961052522	0.604304860354628	0.449042361496421	0.548114395284293	0.435639940754188	0.589522349777202	0.504693592276608	0.603361469797687	0.0873450467124066	0.37497743787498	0.455658883193363	1	0.299904404615864	0.0492502872053686	0.117997004846302	0.463210988236532	0.243081137582479	0.455784389131066	0.343702079650132	0.339193337270182	0.608834792641393	0.505438275790209	0.726823124083538	0.813194880103966	0.556787692946124	0.629568584394281	0.566134892598461	0.160341698330782	0.575375602855165	0.462792231543453	0.610508983291052	0.230487685689112	0.369463805541804	0.409353777784916	0.460839504534855	0.584679380487729	0.474914033557413	0.743487452815088	0.533715508442223	0.416540923303316	0.650878990324334	0.466718642151627	0.512793122767176	0.505082678806149	0.780352514947645	0.606437385078488	0.604557958112257	0.596387710738447	0.36414188430893	0.854598605792461	0.677032889740652	0.505436149309299	0.7967766437786	0.658745082686573	0.816323418865803	0.572718079384699	0.654055599138184	0.588681888744433	0.427558891910718	0.585140719282951	0.0186237141640709	0.744141414225025	0.600577738353322	0.579903272577908	0.497829253668686	0.883957243648002	0.180079008628346	0.815121190773705	0.560146981853629	0.533574482231088
