""	CD69	PTPRC	CD44	LAG3	ITGA4	IL2RG	SIGIRR	CCR5	CXCR6	IFITM1	ITGAL	PTGER4	CTLA4	CD47	CD2	CD3D	TNFRSF1B	CD27	CD6	CD226	CD82	CXCR4	CRTAM	ADRB2	ITGB2	CD46	CD28	CD3G	CXCR3	S1PR4	CD96	ITGB1	C1QBP	F2R	TSPAN5	CD81	CD8B	SPN	SLC1A5	CD8A	CD4	ADGRE5	TIGIT	CD7	RACK1	SELL	TNFRSF25	KLRD1	TNFRSF1A	ICOS	SORL1	CD247	PTPRJ	TFRC	PTGDR	TSPAN14	JMJD6	CLEC2D	IL2RA	HAVCR2	SIRPG	TRADD	CD5	SLC16A7	TNFRSF14	FAS	CCR6	IGF2R	TNFRSF9	PDCD1	PILRB	HLA.DPB1	JAML	VSIR	SMAP1	PTGER2	ATP5F1B	KLRB1	LPP	CD74	PTPRA	ADCY7	LRP10	RPSA	CANX	CD63	STX4	HLA.DPA1	LAMP1	NCL	APLP2	PTPRZ1
SELL	0.715234686273414	0.308980032256289	0.427361058269161	-0.115214542537442	0.269016140381358	0.391351750820041	0.526044338208437	-0.318215918008976	0.0188637506810503	0.759025202697694	0.146816565806557	0.76758009805001	0.30754473751507	0.585187560577509	0.249499871940175	0.422770167558286	0.303963027171427	0.109804928873786	0.51833292114254	0.685998259396606	0.501570075406382	0.524332575490853	-0.263397332560897	-0.129159368592816	0.234861182232804	0.541911334917306	0.526827047927039	0.480280551317696	-0.0392590676524925	0.687717496502729	0.338332241016267	0.635712154870978	0.782916514739876	-0.160162837107896	0.301186479419129	0.0342893933787327	-0.37005527892322	0.350503046011159	0.432700316954258	-0.399990354717332	0.564943660807349	0.212437828922363	0.159492053519311	0.540271050689781	0.833956512227413	1	0.690162991203167	-0.185057174907803	0.22393504842576	0.426304871166801	0.646141999928088	0.420852644628353	0.121851385505257	0.394258706364769	-0.425461539774269	0.54923980669754	-0.0479866149351964	0.494638889570307	0.378749569184151	0.133750338559901	0.338290377525286	0.872042823427932	0.536942370852466	0.53735520796594	0.527136725982813	0.404912650941374	0.601378247836998	0.342559051024926	0.182292525068079	0.237071151030953	-0.116847039634119	0.0740036180883881	0.201552993119883	0.761389770493055	0.628283469275138	0.763619542701298	0.564194386596224	0.651277503554296	0.425393640820661	0.236731247536251	0.427681772044752	0.338270563177398	0.586912908895393	0.876771118387615	0.561055308984979	0.295891791379927	0.384685805296636	0.139955412325256	0.568135489259268	0.549691921575264	0.298071581050847	-0.0398074030174436
TNFRSF25	0.816308924603603	0.483144952066558	0.526982908769546	0.11390487366636	0.580448387878326	0.758457560031577	0.757151811538511	-0.11757921093321	0.549771483911504	0.755596637162	0.39635316834784	0.686090887987212	0.72194996972188	0.653013434212257	0.619076880480817	0.717786127600058	0.693036085587486	0.387262993800329	0.7981949991764	0.873356251183331	0.772488797805426	0.64528399700356	-0.321553986868681	-0.166455509748504	0.524291864715473	0.618759466959687	0.737591786943574	0.670121031953128	0.19876988247168	0.84634123249239	0.60013029257413	0.72843154352602	0.79924175543556	-0.0936745714943419	0.612625534862239	0.0979244975016531	-0.434658150987213	0.623761409286364	0.669815600951346	-0.476934804252481	0.876991581903387	0.371269530825399	0.516327261791112	0.817986619220485	0.851369286152029	0.690162991203167	1	-0.171459840620822	0.441818409627527	0.739350549243864	0.661451815886025	0.687570143535055	0.410072583099517	0.586182937318469	-0.418390530145034	0.763652528203969	0.0169613027295879	0.687451905223919	0.715316444990929	0.499899163232933	0.751255342318904	0.870218831664097	0.799341013102911	0.530539973888673	0.752389260488502	0.691843070759629	0.875197852664341	0.477160733656426	0.538091992597976	0.719325915750552	-0.0929273282525441	0.222307524843078	0.594681218363491	0.879143401705265	0.831634320679059	0.671463132323758	0.770255131798677	0.882423199226783	0.601933749582016	0.381580035154677	0.642829114287356	0.516846771862728	0.789112446711559	0.85007356323203	0.684790996801063	0.473854500556943	0.5308342998926	0.289666639076216	0.720708902936673	0.630327331614172	0.364219367607287	-0.0247367470733838
KLRD1	0.138095495748588	0.252111687998769	0.246692448437842	0.418692934238092	0.118752488549712	0.155634604392679	0.150176770946221	0.39717965062359	0.086398406072644	0.210374099740171	0.350433813181418	0.194084369483278	-0.203948245210645	0.233823762722805	0.16795644469416	0.163872048732965	-0.0271911964237584	0.155183811270016	0.106963663971158	-0.0797640742969985	0.0260483486019119	0.334491527614692	0.622251108819794	0.548151321542853	0.352532545558024	0.0545365364779104	-0.105221958053889	0.194426841150769	0.293328502031652	0.00258388687634148	0.300105513170291	0.0917814515441512	0.0570868057279205	0.446901220344987	0.195395459658319	0.522345338267068	0.688745477496465	0.265217440942911	0.218639738559438	0.654162923890963	-0.197342855205397	0.520511673166955	-0.0755028351617758	0.138769516885536	0.0187594513594479	-0.185057174907803	-0.171459840620822	1	0.251835825424655	-0.159678687580118	0.035805191719477	0.316693212898897	0.0336345998215776	0.0166236881053258	0.653762907899164	0.0801850556444076	0.563398626615226	0.0198176216324861	-0.193255954552617	0.0966584162491587	-0.049971578862401	-0.124614096928218	-0.0394231728764322	0.156588933066911	0.0966358512851274	-0.0712702500422837	-0.209535051136847	0.171166881284978	-0.00150056324193083	0.0135043397587531	0.524091955836978	0.267607149630175	0.196108304841406	-0.0273604121889086	0.0423065155025105	0.0594597411331857	0.128051264814531	-0.0500527880360131	0.0536761536855899	0.134198416282501	0.1223774525885	0.230398079989926	0.0562449766864896	-0.00324307169000586	0.112121812955123	0.14432612590299	0.193297980933288	0.160902714282622	0.133795508659111	0.146345569544417	-0.00118357376538744	-0.0788123411747371
TNFRSF1A	0.471838176202488	0.546748436717605	0.572397342367896	0.519174628786981	0.52246301870699	0.665508556119159	0.63863607636557	0.334343142357075	0.489152388427776	0.51835517535122	0.555656475847496	0.401475924381913	0.435272626979563	0.611401701809595	0.576306958098291	0.609548953779368	0.591027903823151	0.505522973074346	0.543802323414247	0.461525592004585	0.657702025620134	0.551233490338596	0.23439386018791	0.258582822200662	0.690866268965279	0.524238581074062	0.526043062760179	0.563171503409727	0.441064849881215	0.536692883746774	0.580066910678928	0.715122617123312	0.628061690439361	0.436894685946785	0.613360433069706	0.717335848937395	0.152819555142982	0.509108223602224	0.705468727429263	0.123871096093254	0.549038460538265	0.584670569431416	0.416029892122126	0.611087457124715	0.561850732265797	0.22393504842576	0.441818409627527	0.251835825424655	1	0.48776883884684	0.575794605862484	0.604669237046642	0.598601899046087	0.607580028905798	0.0808386452963647	0.660559113120448	0.471207590926283	0.482136129399138	0.493896929556262	0.676583353711796	0.540499240510335	0.415839712232656	0.541858418143975	0.476660605437044	0.598359157113135	0.486258476890394	0.473734019719205	0.53340466667503	0.448637495526644	0.507883765769121	0.33220196114733	0.718109801884782	0.625301665452783	0.587333455449485	0.647984024164707	0.275375584224449	0.791637366637292	0.417415135816914	0.731260337828682	0.764252695147932	0.592871653796629	0.598806350124025	0.659525512779168	0.49213108373605	0.757575958664013	0.795727961262083	0.710563179014712	0.722906940523126	0.77866636776582	0.646972354997367	0.706444953857292	0.270236637090993
ICOS	0.598179731197027	0.640636001903137	0.59375913961157	0.356301125400347	0.742745188578909	0.811868474039314	0.725453081560002	0.0876432880323382	0.705206269825124	0.517576868976006	0.538550329216611	0.425918720521824	0.92259986690487	0.615321724181515	0.741181137399026	0.762726841898402	0.907272316584803	0.72077510709083	0.594157307382659	0.721197024824754	0.755379927486928	0.554965555842745	-0.186157690047991	-0.118750350437	0.590691602761261	0.679890263936965	0.847143712446983	0.667661590209433	0.425293968976292	0.75499083364286	0.596530417122061	0.650630177215018	0.58926815506567	0.00730970924561183	0.650290838569466	0.1881041249861	-0.310153217065277	0.591851259887437	0.634492697963801	-0.353690290188284	0.845894235828352	0.429906733358249	0.860665210349083	0.850694527651206	0.657085476914912	0.426304871166801	0.739350549243864	-0.159678687580118	0.48776883884684	1	0.494793875859064	0.701306874661165	0.671688345840814	0.676329799248229	-0.310308908122836	0.772453973112847	0.133169193934132	0.777918154509364	0.88397475727202	0.708551318094747	0.894441707781114	0.602519231963092	0.765668990467232	0.51709092695107	0.780766140137371	0.856209754827736	0.823784459442615	0.582759938128369	0.831184249281561	0.740557817981579	-0.0680448556856165	0.342643841450467	0.561634611894728	0.657027757955514	0.755394500808148	0.368157736323348	0.660027824121096	0.52898031855467	0.691972141788308	0.436609492583585	0.729551779099007	0.549956515328135	0.776415806165751	0.577346020097984	0.591183395515289	0.46773991181635	0.583388155701859	0.393118993182189	0.664655656746638	0.646733480583987	0.412280570859536	0.0051330244087249
SORL1	0.662412501279384	0.562488738844225	0.6350909862467	0.198034562331144	0.522260007052802	0.583106110846024	0.596233725520868	0.0122750019244524	0.251234662447767	0.645573196574863	0.476732774093711	0.676122330613052	0.424442076659623	0.690032361549491	0.416701723054548	0.509627989029693	0.552526217910382	0.284678364950401	0.596679197550712	0.737729280458992	0.693912634977079	0.590364000228323	-0.049095451356024	0.127273500804467	0.587002933888403	0.703193481284154	0.64749451619719	0.586786007396512	0.153261609898624	0.648788674712237	0.523167048301934	0.79163698971089	0.746653101849469	0.175219802010561	0.537682941985138	0.442429653463515	-0.198696882163385	0.532664451775294	0.711514797635724	-0.214765456895848	0.713360721120077	0.487296971217844	0.357656670724428	0.643091864296318	0.743655810036846	0.646141999928088	0.661451815886025	0.035805191719477	0.575794605862484	0.494793875859064	1	0.541957878642468	0.541233961251631	0.677663157487538	-0.132219615140665	0.766768480173056	0.198924397954408	0.645468932359897	0.497646095823231	0.563762108044377	0.493441781829081	0.683261866352385	0.594572266816583	0.660533419351056	0.63748661768463	0.506819396475007	0.664347327591679	0.614646655693056	0.413331301375629	0.36671312826065	0.205240740718611	0.558864508465143	0.572349735238559	0.792053169583445	0.684419983525457	0.593466135093211	0.714233526250229	0.603771522972417	0.723618797261504	0.716493391936945	0.652634226043002	0.667646920341366	0.775123156573926	0.733209025736643	0.807859030781121	0.693449438687189	0.694584352090282	0.622494804932857	0.799446446966321	0.735628374616482	0.682632160628301	0.123656842167264
CD247	0.802290298744731	0.80252883154885	0.792353264215709	0.559091090954122	0.786034660506131	0.90936589614884	0.852144887198111	0.388203576466394	0.726934049251572	0.749490586961907	0.756652587159197	0.682903165840052	0.645451720853363	0.803904701412409	0.87524618687766	0.914841874037624	0.772348665386193	0.76108358434518	0.778145358011065	0.684921880979982	0.813937247832483	0.856675385248511	0.219855494820214	0.245142603445377	0.817771008018931	0.68736423190131	0.746330797647739	0.897784782156368	0.646493436794769	0.815309177869515	0.865536930808753	0.741058660898195	0.683043472532608	0.363922103452636	0.834937930748218	0.536061504263394	0.16727381673785	0.840502204893954	0.717534129289116	0.112736751634505	0.687996251887083	0.764832801869306	0.633063128713713	0.84265187692989	0.750847640279733	0.420852644628353	0.687570143535055	0.316693212898897	0.604669237046642	0.701306874661165	0.541957878642468	1	0.594809001627909	0.641562206533789	0.0653916893801213	0.791348764783642	0.517239452902879	0.783162007822999	0.614915854110503	0.686790473529575	0.787096931495789	0.623108373165097	0.773186006843643	0.640342529362515	0.862543852206321	0.764582049667569	0.686170227397085	0.643936100191	0.648592865895261	0.713735958038973	0.343709559867773	0.473835062519037	0.738540720276667	0.675993846063571	0.802888243718454	0.471716333808473	0.766784340693672	0.613856312146629	0.646962357668146	0.457659657572963	0.772932682427263	0.663174868675438	0.81019016948523	0.68178300498627	0.658620710298718	0.46578320540776	0.698433428636859	0.426105352283486	0.754007620040212	0.763726349350658	0.297806688506075	-0.10998871357134
PTPRJ	0.365337704229167	0.748754336011592	0.673629787436199	0.513326062269488	0.779152612117458	0.695896696999775	0.53681700562019	0.438575849124482	0.624829964920699	0.258277552276003	0.706418982328692	0.257169506640099	0.66824963120137	0.535355910467258	0.67112529349815	0.60576737093885	0.820791291274539	0.673508978430384	0.463985016248195	0.494058929303805	0.679835092823554	0.433159589793005	0.142084146903495	0.195378152928748	0.675493616520371	0.661592194446531	0.727097159709997	0.59274127213557	0.453355186510203	0.490467434922853	0.61553421709075	0.610915596271031	0.356163341687074	0.372271264083217	0.676539459027015	0.483285108443388	-0.0208716956755921	0.562604034226852	0.570433529334781	-0.0045186671991294	0.661111696572103	0.589646175559306	0.735645785393037	0.624507387744705	0.388461940987142	0.121851385505257	0.410072583099517	0.0336345998215776	0.598601899046087	0.671688345840814	0.541233961251631	0.594809001627909	1	0.745981696722108	0.0433543128358421	0.726265864616296	0.367079150669193	0.742447157071981	0.674657610180309	0.817941615270146	0.724428004834175	0.279825346083048	0.564982606752463	0.571788736077866	0.649293499353356	0.70852703090959	0.588860752256572	0.693253892635767	0.734054014574412	0.497732336795373	0.329134938477561	0.608985818625628	0.601199232944402	0.421505001618089	0.569378852530781	0.0742659891727289	0.55069010916045	0.249888563878986	0.746756058686609	0.641892978627015	0.740957800536578	0.715289445440361	0.686735287945752	0.281431846835324	0.602524109129488	0.603361938535047	0.726598307955814	0.61701216129688	0.654807907682328	0.698881068925424	0.59330599906774	0.160326337538093
TFRC	0.573229161524044	0.734440526793978	0.736931957742478	0.352766207572144	0.768992657721511	0.719212934507788	0.635209093435227	0.270776608781869	0.539460668475277	0.473388352829011	0.633999209697501	0.508847005239508	0.659571774176416	0.664932172945766	0.656058355756417	0.641118484631189	0.780799970247773	0.557697200227451	0.556576781674384	0.662059327403215	0.772016670983105	0.559011446859025	0.0374542629104321	0.219740903683432	0.67240218511316	0.771088447203339	0.795468412531679	0.655610021556075	0.295319288851116	0.635228733985773	0.686443768136812	0.748648565501244	0.597840550835242	0.285370989525619	0.668123689989928	0.450213721714375	-0.135165809801462	0.622071817655903	0.66908995325092	-0.135112192059916	0.763480634000295	0.591679664797309	0.629625702087171	0.704535578645501	0.617033343240582	0.394258706364769	0.586182937318469	0.0166236881053258	0.607580028905798	0.676329799248229	0.677663157487538	0.641562206533789	0.745981696722108	1	-0.055507410357555	0.816495296222757	0.259962479366979	0.784159420699871	0.697758696186486	0.758158788155067	0.720459327573478	0.526416116436088	0.681636970228633	0.667408810692399	0.736957759768712	0.691406950411039	0.700048385288912	0.745547180817824	0.695920841272519	0.513655652634865	0.268533969800209	0.558907115180404	0.63649874790294	0.608883138366639	0.704525970110346	0.367201576058408	0.686687109021946	0.446332409088911	0.815609057394899	0.647434101036765	0.782669203097063	0.696240507700327	0.753281264881037	0.533650479092409	0.740847676776545	0.663233157021249	0.741773141574376	0.581371246301077	0.778352171536051	0.810709814736777	0.672140635896866	0.110747436099575
PTGDR	-0.161153906307478	0.22690538219942	0.164324784588584	0.386438988032014	0.0695874884748184	-0.0410083908337949	-0.0669662621484389	0.618949001500373	0.0230601301189415	-0.144624984339592	0.32659758765766	-0.0681667526559658	-0.317106637132232	0.0350598261122597	0.0661609999668745	-0.0273335275108677	-0.121607594235568	0.0988721464719557	-0.0878493627973372	-0.325795306950698	-0.101015300374804	0.0531172188850783	0.666714025000924	0.630724184850518	0.180926509356569	-0.0509224950710273	-0.181121441397637	0.0470796224869703	0.272468704055389	-0.247780381068835	0.184265146423165	-0.0880721663671755	-0.26049872409651	0.591362295665642	0.0489282917454433	0.457108167583857	0.680535292359856	0.0931732690982374	-0.0617135315370732	0.731595708775682	-0.368239102111244	0.407587627463803	-0.104291110420091	-0.138118251528544	-0.270942136777403	-0.425461539774269	-0.418390530145034	0.653762907899164	0.0808386452963647	-0.310308908122836	-0.132219615140665	0.0653916893801213	0.0433543128358421	-0.055507410357555	1	-0.0574137755566436	0.446976845867937	-0.062832695062312	-0.321108675018474	0.0316222215120097	-0.15197021185859	-0.420009967899965	-0.225646639359038	0.0747057965463468	-0.0985205591581027	-0.187778868889359	-0.363416385192582	0.115959795151179	-0.0455128333816715	-0.13079069246178	0.612974585957704	0.209163828265218	0.145096962073919	-0.314694486558961	-0.176883298475923	-0.261700623921981	-0.144405609124854	-0.346770081990877	-0.00549012022585788	0.0339034626675242	0.00875323019268755	0.177258427206286	-0.12121771208243	-0.306983593996145	-0.074160606468646	-0.0292490498441962	0.0942097098701491	0.0738184389614795	-0.0917861745139002	0.0211114455040005	-0.0798748728644799	-0.0583743309650345
TSPAN14	0.747015059439017	0.816109050575466	0.820247467424886	0.4312882736273	0.819744041884356	0.859054529426109	0.813050668047263	0.264590451701064	0.600916897760176	0.693202539042953	0.720666271295942	0.685897764147274	0.721895965141956	0.800317345777093	0.756939191408819	0.791274727233655	0.849792711701433	0.631831162913041	0.727628013906927	0.805222164713944	0.881458971421982	0.733447138059328	0.0436801356387856	0.21373868502057	0.748237104202735	0.84135747720292	0.870488550003041	0.813087727459924	0.421050704208708	0.810347541835477	0.790327173723151	0.893724604972353	0.767222396637277	0.307683377255291	0.76813308563845	0.472827792825728	-0.132985394228825	0.749343038592849	0.752287908323874	-0.137434053387861	0.858935294097832	0.691630376832261	0.687360001278275	0.875675071365173	0.804254227461877	0.54923980669754	0.763652528203969	0.0801850556444076	0.660559113120448	0.772453973112847	0.766768480173056	0.791348764783642	0.726265864616296	0.816495296222757	-0.0574137755566436	1	0.33663336405319	0.87771996026285	0.74466472194049	0.738344536480803	0.816163718268732	0.692831955417861	0.789588374121738	0.764401277477832	0.86144382986544	0.805087936025239	0.835909931883802	0.769511872823279	0.734275558339679	0.656067465457379	0.290248737180566	0.546014799801742	0.745986657517403	0.794833467071477	0.845808279607856	0.529700693184993	0.829172220066042	0.625714980808557	0.866941363527999	0.636081194986959	0.859501532200992	0.810397235424919	0.91025632607781	0.736249306615346	0.845492269587713	0.668175983197109	0.806227321564206	0.550708584266135	0.859286068443888	0.87588118694377	0.605702789393378	0.0677724166022726
JMJD6	0.35745162890856	0.628880061396027	0.621784666380444	0.698808539851557	0.415984284453374	0.469016610529324	0.467746769125107	0.598356808678599	0.347837076425031	0.354459790807308	0.649933781470917	0.367742255363514	0.0296233608914514	0.486554003653247	0.555327836871952	0.541243382738658	0.29956303151158	0.560855292635732	0.389143416375732	0.0606590781069614	0.349737782736404	0.621658188460453	0.786520478507098	0.605429181527849	0.564713809841331	0.327190802541114	0.245743866543896	0.585422003463434	0.617121887059217	0.300606361022754	0.594751690080777	0.38124277151229	0.214617327310617	0.627812257104737	0.508155302527862	0.729639781543421	0.724651637066447	0.549237594220158	0.29642911211048	0.716821623036427	0.0441984918774756	0.733755413060751	0.230672469673064	0.310796934612187	0.275553029545615	-0.0479866149351964	0.0169613027295879	0.563398626615226	0.471207590926283	0.133169193934132	0.198924397954408	0.517239452902879	0.367079150669193	0.259962479366979	0.446976845867937	0.33663336405319	1	0.358352169616883	0.0309175944363123	0.357779199439319	0.247222257019041	0.0474362344882047	0.285094917346628	0.421108052671809	0.441766391250474	0.268508843628858	0.0475391378555816	0.410050902163968	0.24358770554895	0.271734175853824	0.613588297646425	0.522476264468888	0.487461258565135	0.15676080958062	0.286363243575431	0.0326234230153297	0.387130427971019	0.0446233753738199	0.314971262712334	0.336814905458054	0.413671255355195	0.456823029754862	0.328362682658106	0.197947287870151	0.311727692663639	0.250218759780377	0.547208715280705	0.361245010200545	0.390091017719188	0.469056019652911	0.14052758105321	-0.0120504009169848
CLEC2D	0.722807537157797	0.878694251261839	0.85621279481012	0.438860372705846	0.881969802911215	0.833481986527381	0.745433800373972	0.317289799077012	0.622210251974515	0.598067144894333	0.760239003551881	0.642502838174909	0.727328248028245	0.772178810054652	0.795869195252243	0.793400735929422	0.851660515792499	0.694053403372566	0.681760947131925	0.765380265933402	0.823317859348444	0.709316901401462	0.0568083687530615	0.217386526463626	0.674413959205908	0.843696423971133	0.896279502458424	0.828324388882305	0.44415080242296	0.772633226907345	0.800494415732284	0.793186510428031	0.621491581433626	0.285552829232898	0.781410038306504	0.37057621433663	-0.104004681179051	0.767411424271772	0.627653503906683	-0.101301344314316	0.778240836602884	0.678901097462655	0.738292276175894	0.800327864633303	0.715187698483063	0.494638889570307	0.687451905223919	0.0198176216324861	0.482136129399138	0.777918154509364	0.645468932359897	0.783162007822999	0.742447157071981	0.784159420699871	-0.062832695062312	0.87771996026285	0.358352169616883	1	0.732820657740249	0.677974624777201	0.818969072236222	0.617836593895312	0.774843818447749	0.795595819963532	0.829603266309196	0.841987835556543	0.804826736546995	0.778178619666237	0.769615559900013	0.613041293722621	0.299601156877671	0.415436296050258	0.702986029075088	0.66151558585293	0.762489415281959	0.438336623554976	0.680687800974925	0.53861040920946	0.766835019891169	0.462095022573925	0.871893311315871	0.745073386883872	0.833567826937357	0.635365075382666	0.687641092290881	0.4805929915374	0.763123826524274	0.394467420961322	0.73401065100671	0.876398743726572	0.415337792803003	0.00723019585560066
IL2RA	0.498873335311235	0.561292143563648	0.498753970928694	0.296323726755269	0.718018177437045	0.751636602881863	0.621604698028261	0.0515023096496674	0.66300396814402	0.405987703169036	0.463369825355499	0.314057280227774	0.93098131403833	0.509643878409924	0.655615389994895	0.65586481832758	0.892669699446728	0.620809004042547	0.522734673786463	0.680030629630386	0.722282086056201	0.415324172921611	-0.271400154353112	-0.167898298010873	0.554195493955704	0.624360118289246	0.796173617607415	0.557748500618192	0.317474678843871	0.672987183994817	0.516883406566327	0.632515125944569	0.548216961115263	-0.0435836028742337	0.628545270487329	0.13021795892501	-0.40280305356765	0.540850493325202	0.640356791770837	-0.434421627816329	0.855143633626805	0.330414821543505	0.856130101001206	0.804391227221757	0.579603405490231	0.378749569184151	0.715316444990929	-0.193255954552617	0.493896929556262	0.88397475727202	0.497646095823231	0.614915854110503	0.674657610180309	0.697758696186486	-0.321108675018474	0.74466472194049	0.0309175944363123	0.732820657740249	1	0.691019872096078	0.880152193633833	0.550085933067447	0.720359994917799	0.448936785680777	0.708836111705807	0.819823293565121	0.83860954321654	0.554340572642774	0.828899460736361	0.703356940612681	-0.0718845789594101	0.358643578767206	0.523745266476052	0.631015602883585	0.72217407518202	0.306179059504282	0.648751122459574	0.503880205740395	0.693713502506708	0.489449206850444	0.695472282137306	0.566348910789921	0.735958118103973	0.501173344178313	0.601496946822294	0.508924674244963	0.54939722732527	0.432449559825604	0.640503820151738	0.605133074622015	0.491548066944995	0.0548022526707474
HAVCR2	0.428091726714812	0.706646662283981	0.654823115548612	0.561412457604206	0.741248281414283	0.770699621208725	0.610570867456768	0.404014718043313	0.708189511430864	0.365855241937362	0.689723125227774	0.308289096832089	0.716978683826684	0.57389710720251	0.7365030161185	0.693695347063269	0.824070238161522	0.700287692746724	0.534794579352677	0.542283252506136	0.723032696373037	0.51157659148738	0.0869983322592023	0.165448345955787	0.788131007011344	0.646765032143859	0.699243049998841	0.635212202000444	0.531097417031674	0.549931222647235	0.654825430035817	0.626091795489924	0.455948196567628	0.318795049826077	0.702123948682102	0.559732204894542	-0.00222828092423799	0.617451265862241	0.666756429730915	-0.0166059613013315	0.720937639979491	0.60361985597328	0.703079011236826	0.703862833107872	0.466737995459828	0.133750338559901	0.499899163232933	0.0966584162491587	0.676583353711796	0.708551318094747	0.563762108044377	0.686790473529575	0.817941615270146	0.758158788155067	0.0316222215120097	0.738344536480803	0.357779199439319	0.677974624777201	0.691019872096078	1	0.75745579663248	0.335854391617035	0.618465480337236	0.525972413074113	0.698917987223371	0.712543035965505	0.586122696162083	0.654390802256142	0.704628754493121	0.627400445862868	0.272864220932897	0.693681704012439	0.685288739704987	0.514204429630341	0.633009032548926	0.141074169026627	0.654148955227812	0.352847046491002	0.743809826773441	0.725014550404762	0.715727914322414	0.677715329919808	0.717093192073456	0.361385459348799	0.667797321793004	0.656559504862963	0.7148529524325	0.702224814976739	0.722431101917258	0.657703827044597	0.617372758617353	0.0718277251023164
SIRPG	0.625995710323043	0.721415240768108	0.661359892605468	0.454307091866982	0.819634959412558	0.883645417657531	0.769730786655059	0.281005405590494	0.819233086896309	0.513816859449565	0.665012379946487	0.4361987815642	0.908735198761575	0.63269997040808	0.838854954324393	0.836448493325369	0.938639428491619	0.781174688124031	0.667589800575455	0.69795500252	0.818549850147283	0.616262091678632	-0.0731309524600832	0.0196132872814572	0.700587714843167	0.670920412669356	0.838902856658652	0.753709684035669	0.50688262984822	0.752663157848968	0.727369564760466	0.657237027943205	0.564068731922276	0.134930715739197	0.765082515890571	0.271775033511742	-0.177302537341254	0.693453307260179	0.669386864375989	-0.213955075222568	0.836073145027853	0.539186458594742	0.879702177544351	0.873000407680826	0.637105270520588	0.338290377525286	0.751255342318904	-0.049971578862401	0.540499240510335	0.894441707781114	0.493441781829081	0.787096931495789	0.724428004834175	0.720459327573478	-0.15197021185859	0.816163718268732	0.247222257019041	0.818969072236222	0.880152193633833	0.75745579663248	1	0.570625540643022	0.781856031407465	0.53765439372001	0.827528659156682	0.875278992811511	0.83492775715339	0.63223899045483	0.859115726570968	0.801933715937324	0.0806361983416399	0.41473059676641	0.67876455051645	0.638760041458315	0.784695303443149	0.34573491373288	0.69879832987296	0.546087040471229	0.690993003839258	0.465307789300385	0.775432516805824	0.656602991376952	0.821545565749209	0.553205130718088	0.60100177905505	0.480691342218836	0.63582878814854	0.429426802364027	0.686671099293442	0.679755996489973	0.382110471514752	-0.0262800948320384
TRADD	0.853569847259943	0.424730579575204	0.52927910141877	0.0187130844488319	0.449516868657295	0.638175993014369	0.729576953833238	-0.184936821525598	0.3330594935273	0.85871995394683	0.30858205581622	0.803068633191246	0.522260463336271	0.694836169157196	0.487543260555506	0.646572788202999	0.525165050333236	0.282741774678926	0.728378207502537	0.828276475291764	0.691762730015059	0.680186308792209	-0.264319599560105	-0.136322159293352	0.446560586771788	0.596405603644726	0.672496202013462	0.649394678894389	0.121031292742454	0.844679874175186	0.530922476522198	0.729988739968243	0.862762211313437	-0.0864529195050482	0.525906447308448	0.124948990963288	-0.345851738673649	0.534574638176653	0.619747603257839	-0.408263263453303	0.751272150541935	0.350203916384819	0.343660647223556	0.728776190909261	0.917228204517262	0.872042823427932	0.870218831664097	-0.124614096928218	0.415839712232656	0.602519231963092	0.683261866352385	0.623108373165097	0.279825346083048	0.526416116436088	-0.420009967899965	0.692831955417861	0.0474362344882047	0.617836593895312	0.550085933067447	0.335854391617035	0.570625540643022	1	0.742501738408583	0.559993279969003	0.700173042123152	0.566044263392106	0.781493290250128	0.41699036705858	0.363985530790976	0.523048097727848	-0.0941250450632903	0.198674318558053	0.431924362736948	0.871111268516985	0.794922693201671	0.815885100161806	0.728908468017501	0.854816579812618	0.542145846435355	0.345193614899448	0.579364971152818	0.428613929012982	0.740255054392923	0.939995444624056	0.65892273934556	0.423619172483197	0.493665037736488	0.264164606113137	0.709128333865247	0.628719630804801	0.333094261942677	-0.051510421985443
