""	CD74	NRP1	PLXNB2	TLR4	TLR2	TNFRSF21	HLA.DPB1	FPR1	SORL1	SIRPA	ITGAV	ENG	STAB1	TLR1	RXRA	ITGB1	CD93	LAMP1	KCNQ3	APLP2	PTPRJ	ABCA1	C5AR1	TREM1	LY96	ITGA5	CD44	EPHB2	ADCY7	MERTK	CD163	ST14	LRP1	THBD	KCNQ1	VSIR	SDC4	SIGLEC10	FPR3	ACKR3	HAVCR2	ITGAM	ACTR2	CCR1	ITGA4	PDE1B	TSPAN15	MS4A4A	CMKLR1	CD4	PLAUR	SIGLEC8	NCL	ITGB5	CSF3R	NRP2	PILRA	PLSCR1	SDC2	INSR	SDC3	CSF2RA	CD63	TLR7	NOTCH2	PECAM1	NCSTN	NETO2	C5AR2	FPR2	TNFRSF10D	CXCR4	CD33	RHBDF2	CD36	SIGLEC7	NECTIN2	IL6R	CCR2	TNFRSF14	ERAP1	SORT1	LRP10	DIP2A	KCNN4	AXL	BMPR2	STX3	STX4	TREM2	CCR5	SLAMF9	NOTCH1	MILR1	CD46	SLC16A7	PLD2	GPNMB	RPSA	ACVR1B	ADORA3	ASGR1	AMFR	SIGLEC9	PTPRC	CD81	ITGA6	ATP5F1B	SCARF1	CD47	ACVR1	JAML	PLXNA1	MCFD2	UNC5B	CADM1	FZD5	GPR84	PLXNA3	PILRB	LILRB2	LILRB1	PTPRA	ITGAX	TNFRSF10A	TLR6	C3AR1	SCARB1	EDNRB	CD82	JMJD6	TRADD	S1PR1	RACK1	ADGRE2	CD99L2	CLEC2D	FGFR1	TSPAN14	CANX	RIPK1	SPN	SMAP1	TSPAN17	CD9	TFRC	TNFRSF1B	TNFRSF1A	TNFRSF10B	PTPRZ1	SLC16A1	PTGER4	TNFRSF12A	LPP	ADGRE5
ST14	0.564567712508892	0.892502351235043	0.912149175794331	0.694661357964002	0.865383717890357	0.808624959342976	0.428990396551347	0.842536330019705	0.414993860377583	0.913630105648124	0.813703262184248	0.889776436036101	0.644362211670588	0.69037517896578	0.884454935329155	0.915402847329876	0.664854829999099	0.720541649704682	0.461055526815403	0.857564606597988	0.814500636426943	0.482852371376993	0.604263647782525	0.885571486491942	0.703371921235707	0.919544162797172	0.869334434453424	0.799585450289341	0.463705174489305	0.704979092842205	0.901876548907991	1	0.593766287807921	0.762737151212709	0.843529434122153	0.423365323287185	0.719653272118765	0.387663843645556	0.72566092529972	0.780439104077734	0.930963065100103	0.906955511898041	0.887640672346805	0.836584080669379	0.793828595784445	0.497848758804965	0.869213934901014	0.917843430719431	-0.307575330207508	0.902966460738958	0.893818061795203	-0.353722884890662	0.856527932134565	0.822437069936531	0.0411400695081079	0.558823115011211	0.0595798971053469	0.935352150015369	0.442425980832584	-0.0270197417672345	0.411446722423634	0.421552590392315	0.889417383246222	0.326201345957206	0.499604167589325	-0.304674262844151	0.870272279816177	0.830103454466491	0.615888263263417	0.680429726507563	0.697313238389392	0.604830087549674	0.537979889891578	0.628634155028923	0.231490178721512	0.722678277127636	0.925682706493168	0.819886876023065	0.382364373535213	0.504612857790943	0.787585173828047	0.507495717347045	0.866921956096473	0.666133920502458	0.873883291865604	0.362428306345073	0.645269983637502	0.783750285671344	0.90951267775573	0.674830723785313	0.71392750492506	0.191379354234635	0.656072561900357	0.393331634985339	0.593565268506481	0.762298689005904	0.753979014174376	0.256820258991676	0.845339982596944	0.673696522631604	0.259227660206864	0.741323475340251	0.860164610578326	0.775863949651019	0.856345518862789	0.876394232477764	0.38566026391756	0.873744038106728	0.45670475163987	0.90647705696019	0.854333488688213	-0.188075432018515	0.446193518284451	0.863200498687534	0.505778549316732	0.0956566987643265	0.698673256499078	0.883439560625766	0.464790264149932	0.450490052465253	0.771185209168236	0.751501371599392	0.784342870040932	0.333526342152465	0.803154807048505	0.0428093017841728	0.709556143294193	0.638047641239518	0.529014836068821	0.660139906060992	0.868236334544626	0.873772502510574	0.714324752019925	0.854746793994217	0.820189266879784	0.820227350053035	-0.13261797879891	0.414175220467322	0.537374242093275	0.885689452087178	0.811010889348001	0.779841029675461	0.899347611083287	0.751294777748384	0.748011204820535	0.591939407327961	0.85011463447939	0.901406457900281	0.516850010000747	-0.0529997013847678	0.448141402033849	0.753152758324825	0.462317951833043	0.649792967842882	0.424772085010546
LRP1	0.279581698510705	0.77418098847512	0.642502717954165	0.848509270487492	0.575655495930301	0.731972204745933	0.153392677966665	0.438451160226836	0.280479402116537	0.536576813487111	0.571809159854559	0.496391771960163	0.495626558114068	0.515835814151905	0.577844400953018	0.681624952873344	0.362881518212821	0.643100059358539	0.397228226390491	0.709748771190164	0.616376308696416	0.622451320169703	0.635161150484592	0.625592925947901	0.598166278451249	0.54820856915516	0.53687324967539	0.632913094995556	0.344436418811479	0.852784108571914	0.668978150617086	0.593766287807921	1	0.449991305896605	0.391615366876772	0.31772288233205	0.612747424599042	0.161280392636507	0.364181828457102	0.637915535451139	0.595565108546861	0.61135828481147	0.402749439763392	0.534760501311774	0.285930609395361	0.453825399740469	0.583889922094392	0.53979189515462	0.226142456664785	0.568972564267098	0.641870715902483	0.0896922149719803	0.360377466527975	0.749039509244749	0.27135818057188	0.656356884273031	0.403293117279592	0.572319088133628	0.50633043619102	0.256588702632306	0.680133124398513	0.417816770494031	0.630924057911338	0.274526016830489	0.637691152885764	0.193360070218721	0.584833803839867	0.255247485173225	0.524446509079274	0.576454707776986	0.583807026598085	0.475949876596946	0.435612584898269	0.479320060557832	0.430934526055854	0.604064711170976	0.546246939714864	0.483002505356618	-0.121038434285217	0.531235748764492	0.403908803718109	0.478051058288935	0.520956620563711	0.580686765083274	0.348456051281823	0.392443836487002	0.737682324848875	0.663896510998128	0.641902106822859	0.508598494558874	0.330455137564118	0.341992430091086	0.302449383682131	0.416019569994133	0.613839418534336	0.19630457346225	0.554667738552505	0.46720784882326	0.284532351459026	0.720327714825968	0.33683860121852	0.291614523366923	0.665437136517683	0.209020055659311	0.420497505398207	0.54020942526764	0.482200315360741	0.34767024581426	0.331744547718373	0.590960573854467	0.612647607496628	-0.088567737926651	0.775098075823121	0.55213785549888	0.406179433789611	0.622394818984971	0.361237630114875	0.432522966901652	0.635532125763402	0.33618014125857	0.373846325194862	0.400573013616949	0.462654188400123	0.51110156768853	0.432046143221402	0.447395636579365	0.387047813722282	0.62176505611807	0.592004995874911	0.619112230104968	0.383129802388423	0.553785767007299	0.597965362084252	0.342119621246982	0.609784116265038	0.446217470257545	0.175038943163108	0.375805805111459	0.704754957751191	0.650656940902744	0.469052092386668	0.348294863946158	0.536586934896602	0.370207063161454	0.703926491692077	0.590907054182764	0.625177345655408	0.531711835120881	0.34552711608608	0.0809085020356041	0.295579599623366	0.365192664494906	0.337689728030338	0.64322629467998	0.362336346215164
THBD	0.100287112099113	0.695519687061939	0.666486748027613	0.526910602888208	0.61946976780246	0.806064775830384	0.0213748273573287	0.522928992065484	-0.010446546540638	0.617785834285316	0.401582314464051	0.56251673113401	0.17257526893916	0.306130093087582	0.592372807773153	0.739588898613546	0.202551391620227	0.808400234533833	-0.0460865607180241	0.812895320945328	0.481331571157867	0.695350698006592	0.760587165784879	0.835081388029006	0.755674722599248	0.638310226542382	0.841959130829333	0.545942450975805	0.081246442655434	0.457557614523115	0.569429633927797	0.762737151212709	0.449991305896605	1	0.486107999993832	0.0339568705893351	0.695489032907035	-0.0426003157668719	0.325471293352332	0.763578144028187	0.645272483524328	0.576461370036648	0.564412442514983	0.807991825775088	0.415187517485111	0.136377245237167	0.565220425026044	0.734992008407812	-0.457810400712861	0.548937252420721	0.837300891298268	-0.559047804671522	0.595818747135429	0.78645774806974	-0.333631189019462	0.707792427581042	0.414272232929906	0.703351061021671	0.706007941589616	-0.00571619290347225	0.48352121754479	-0.0211441412007746	0.820495870816932	-0.108670165429899	0.577490885990858	-0.542385056548091	0.656335634391481	0.554156667755583	0.8424826932251	0.53014603863493	0.555222983036156	0.606782529874565	0.145778393140902	0.293586787855647	0.515139062133099	0.722906366605184	0.665500096040808	0.488168136238763	0.0704719391528895	0.795311998871588	0.519965661950859	0.123763226148	0.659834450476822	0.489392498365348	0.645284298360635	-0.0271815287975373	0.306939374846569	0.646107052833969	0.802079786562438	0.201000559986832	0.403706041452233	0.548123991945407	0.236506680874891	0.154027467036783	0.499589516467532	0.519560700706485	0.490251226179782	0.584633563539795	0.570755454328743	0.615709124919849	-0.166868665391853	0.457835614707136	0.705097857172288	0.419253624784904	0.500525967951598	0.521055214402547	0.0559115954694539	0.573929407671527	0.0608793776632216	0.757340341121732	0.818034685311999	-0.467813827344034	0.386650410278999	0.827925871251172	0.117009987494913	0.122055371841689	0.393645635074976	0.583859373628253	0.503883839788363	0.328991925121881	0.454288723924196	0.366970533662285	0.48402746588946	0.590491072502927	0.622362718409546	-0.137098879235835	0.330506148636145	0.355149391173845	0.65609300288693	0.840437491507057	0.71398739519203	0.746980533092066	0.529144542494137	0.60466715011394	0.456346386477045	0.521247148621456	-0.378739762745177	0.337556103102501	0.212767454064961	0.822504802893725	0.539276719245807	0.399164487601046	0.73855173812316	0.529524931758551	0.637951498204179	0.736795621668121	0.527594375839655	0.618737378994277	0.365066959784709	-0.0853868625564611	0.314746933342796	0.4624445038185	0.345561348286394	0.282103062681063	0.423890469411321
KCNQ1	0.734908652405149	0.700727466874663	0.808908779220371	0.578376822675914	0.80135533521277	0.520148659723665	0.623395925007745	0.871609429149962	0.568054938381744	0.851114435008485	0.81425437265678	0.876988275966803	0.775339494578122	0.745233301887254	0.819618074960311	0.739478599963885	0.834656531177782	0.440929485648642	0.624197376034156	0.613751857126292	0.794709599832697	0.133584612114135	0.303039659594631	0.66621314896604	0.435207912668409	0.853815191993079	0.658650557499662	0.694191153364585	0.57024414996984	0.55485303971431	0.842843756484486	0.843529434122153	0.391615366876772	0.486107999993832	1	0.633786947760845	0.416298787203336	0.60497050565074	0.830856192610264	0.641838798240043	0.841708837824895	0.88855730136492	0.895886773152759	0.643988857204487	0.8689918870286	0.503506483924539	0.833653666951814	0.819598923107125	-0.2807803888163	0.889377756589929	0.679474986384634	-0.224914689577235	0.801722799861622	0.577876114474941	0.246668281087351	0.2498811369718	-0.241447955304888	0.857620858931128	0.102545539799214	-0.146244547090902	0.0761115079044501	0.5320675730159	0.672891446733097	0.538177748092587	0.248315819705727	-0.182110507888939	0.778769620797837	0.836539101703862	0.30307075249818	0.578035089375468	0.679076177368037	0.453239935385292	0.667074642078346	0.672792360536826	-0.0805865006125404	0.469899099067027	0.824177200917349	0.87837495775677	0.662125475690827	0.18099209979083	0.788506811198619	0.574279667518194	0.785302812311731	0.497430504971986	0.782383295685022	0.435229099953685	0.598382093304614	0.634640397955663	0.685531407724044	0.742558857147005	0.78357437241345	-0.125799637015477	0.802620879344014	0.483414447974292	0.474790676246866	0.760934535833081	0.747410780593021	-0.10693001660622	0.851094136648263	0.470284153482486	0.416136649395976	0.815028029324069	0.639663820163185	0.855570292809817	0.865908071851486	0.86654623847291	0.375529521967656	0.883721121446261	0.620430996861237	0.711939681071729	0.640317945436903	0.0140978454659929	0.205075524423208	0.651741951792943	0.603517017409201	-0.13367904191835	0.718488206881193	0.853129126052833	0.176157653409012	0.281957648501808	0.817741160536744	0.847955969912616	0.766861593425443	-0.0122935577987731	0.683876507051528	-0.0286574256821573	0.817042502403797	0.553658140295513	0.260932585046011	0.291710879154192	0.795741457389565	0.717999181633962	0.550788926226973	0.864420818749611	0.780776917646585	0.757481432141297	-0.0852493553771957	0.262283647038739	0.518060702609754	0.651081334458397	0.735106834248016	0.770872641527241	0.772950645125705	0.792829201713097	0.476977929475402	0.281757240354191	0.789392242406941	0.852692325482858	0.433131239309113	-0.097083630762196	0.317550768112627	0.799485285801162	0.341547984319476	0.621094355212892	0.245751358841413
VSIR	0.885521113227716	0.275672054965133	0.598441868826301	0.442413466916199	0.569037809742011	0.0795281004559419	0.866706956134889	0.682177646965317	0.881259457736373	0.559808425896783	0.675526277714746	0.545385292088752	0.752515408434867	0.823769744103191	0.617376415957209	0.393857994044069	0.77853613201905	-0.0117142531198467	0.781840738997666	0.182604569233591	0.654898158312575	-0.29106703470088	-0.154020485916025	0.161854159903793	0.148079378050844	0.49385063933289	0.134879861304822	0.558328205665498	0.797589632492966	0.454670301764259	0.615147179269409	0.423365323287185	0.31772288233205	0.0339568705893351	0.633786947760845	1	-0.0734040875716458	0.873348004723875	0.722862494312091	0.194532696614629	0.529420632747757	0.640096610984511	0.59580108987085	0.25617835071175	0.642820740375622	0.681588655925079	0.554321509703449	0.495099350696254	0.3321648272847	0.670680984530028	0.190587267442931	0.5033392200128	0.481198851616785	0.120620375832	0.785906583121249	-0.152033745696942	-0.206355045424929	0.508593838771987	-0.332593036965691	-0.0826092616159687	-0.170514255550743	0.78048013178215	0.250595108281441	0.813806837681745	0.0773320910344578	0.418439645200011	0.414007786979104	0.511805323174558	-0.130214186847045	0.333438758451141	0.433318901895347	0.302502062257672	0.835512405232183	0.787743988396272	-0.351077380821424	0.196062607925457	0.446962859936291	0.680561090500056	0.731112001339196	-0.123555321281453	0.658551693730556	0.775349302821229	0.503552770062489	0.233422882809067	0.402475633494451	0.813427066667774	0.601083522776554	0.444793625113163	0.224251483318678	0.832925440105149	0.565659011253597	-0.386143812450217	0.643081402173922	0.706743331312992	0.347752893816096	0.452344185747174	0.717559670066567	-0.403213621243595	0.556992958378598	0.253898289409348	0.84201266490114	0.701814833524722	0.230878249279427	0.647803090263792	0.648802937128639	0.730567063180236	0.471526032724271	0.575355268418152	0.762142604305917	0.312868095299734	0.184263355594491	0.551765711883401	0.167209055260896	0.276004289439735	0.784708035879803	-0.0281289969891329	0.494173492391014	0.49487135042541	-0.227180156881807	0.194757430686549	0.672907696276243	0.76179947704947	0.543416967843455	-0.356102404442993	0.445255807357628	0.410088851970476	0.801707187060484	0.497178314049118	-0.182647920946464	-0.146507189123507	0.383951753911	0.275682497992441	0.169587714789121	0.593117191651854	0.624618960573482	0.443913891690446	0.418920514703503	-0.12585979268624	0.711849803095627	0.277535748111929	0.447552980529108	0.695261048918624	0.424431817729389	0.609425482944465	0.180619457582408	-0.170148082056545	0.641833911569151	0.53467891272329	0.224183532426288	-0.271348684968263	-0.0124490005474235	0.556088894521759	-0.0551913949523858	0.618580235652619	0.108143880817494
SDC4	0.0980875888883587	0.836611778097313	0.613342421400386	0.670907515434618	0.593997653445809	0.884061907198742	0.0371262035957621	0.441011906577905	-0.0357319542643179	0.630500619121589	0.493621181145066	0.570565673099012	0.168525158342395	0.309218647296883	0.559091454947283	0.813355563138344	0.199694965029783	0.809670644271894	0.142929927042323	0.84609971460604	0.504252841779301	0.814596698322398	0.855638444573515	0.869620806069056	0.749886150987798	0.663656044543528	0.884192983081515	0.472616126669895	0.0594622559735131	0.618394903207403	0.587636325871433	0.719653272118765	0.612747424599042	0.695489032907035	0.416298787203336	-0.0734040875716458	1	-0.146724336324066	0.287140626970576	0.766782125111084	0.681252736344965	0.580983896320911	0.508279272742619	0.66753179278675	0.356423667648907	0.171961731193526	0.546190190889553	0.683582736765715	-0.32404549048814	0.496541867554878	0.855155338556798	-0.472736586102279	0.533273897185862	0.81621512351506	-0.250356641637528	0.845686319061425	0.348631766834063	0.685433678060445	0.792717611207784	0.240030951252083	0.670760620277053	0.170054384487286	0.838395882485283	-0.0970482941957464	0.735757782366039	-0.305764410845852	0.716060589304569	0.407677895889231	0.80974024772985	0.547192697946587	0.613021761497088	0.607358727911791	0.101214992823465	0.289535869299467	0.431062762851804	0.649535670947883	0.711324123092547	0.494886921704691	-0.139421773154196	0.755507539934242	0.416629574273311	0.208456865917146	0.628198161106297	0.667985356747924	0.565588244979973	0.0297752370155205	0.506650874898085	0.744015771401175	0.875024249488786	0.265747060268789	0.423958224580278	0.532919004830382	0.28313543503801	0.0357433986113244	0.60892276768731	0.393002394999945	0.349279557448185	0.668012778294224	0.487031700406307	0.729552111141223	-0.166350268701302	0.284885081629315	0.86777454818194	0.31139331180709	0.49794997837168	0.484746240667911	0.306382573483707	0.49123800557347	0.0963519608929189	0.764732914312857	0.839872185010064	-0.363204106618149	0.572275696224607	0.75884719719319	0.138826073832858	0.368968964531308	0.455636139089805	0.573503358261919	0.834270899446486	0.479300676623852	0.336884329141782	0.244862101268627	0.515509381955512	0.718813037319661	0.580909066681067	0.0601683224143207	0.253878168714156	0.421533696326784	0.837391289857203	0.804274280267267	0.638373470104838	0.76697415507779	0.722228118795653	0.521304022626797	0.521440522806941	0.573530323960874	-0.181120680404569	0.670526888607155	0.35388693135703	0.839472843380727	0.632978321637388	0.323053956538651	0.710397511471341	0.376849412636481	0.846238932876993	0.808851729023253	0.591478603726056	0.610939005054365	0.505569260657814	0.230724472418641	0.549117680794977	0.452027304152071	0.624001703616334	0.422337438531673	0.572668893835768
SIGLEC10	0.903463159317617	0.223433213735063	0.569832864825743	0.301956784912502	0.586614072077131	-0.0506168338597746	0.814501031327689	0.682865766313972	0.885958811388252	0.569452572767141	0.700791272788746	0.563820392308749	0.817114431848132	0.815392156677777	0.572083015633568	0.3258807873452	0.829520694973186	-0.154060925865834	0.773700044796708	0.0692131394194307	0.68125220468299	-0.465590485640205	-0.336287585017473	0.0505532810302541	-0.0731703088859127	0.49952964730905	0.0903424177194849	0.530918153490608	0.861343672448744	0.39082282017718	0.614892732029688	0.387663843645556	0.161280392636507	-0.0426003157668719	0.60497050565074	0.873348004723875	-0.146724336324066	1	0.766882791378946	0.0491344522992428	0.510247193864518	0.620851742878152	0.648050391889096	0.156055986355975	0.740728625725139	0.755173460703898	0.586714281228851	0.465125433791391	0.293275523253991	0.672548046547324	0.084362654541239	0.478188392029415	0.602950979723619	0.00743207287186612	0.715631801313984	-0.294587385140569	-0.487976947839611	0.473637163075655	-0.50476539056487	-0.0297767001379117	-0.258839853509528	0.730401289200317	0.126241760443072	0.887677249891672	-0.0768288853258107	0.425366224095119	0.402818598500632	0.642054891296868	-0.275486555924762	0.310583375704508	0.338552712569998	0.102775446785617	0.811228019319954	0.732788976505749	-0.526439976313759	0.0646819758714547	0.471494836454227	0.633780495357327	0.771187913425071	-0.313671761530893	0.736116049606497	0.811569795652696	0.499628585360839	0.315241669174572	0.508892698075099	0.760079510841947	0.554223799188586	0.322687227082277	0.167559856161431	0.812345094222744	0.572401348707266	-0.604381844435942	0.758150150418563	0.720837464312131	0.328461330406879	0.628813227082244	0.63696291176064	-0.614029325353478	0.622533316366063	0.176256709482172	0.868149084953382	0.739638726909763	0.191763495815974	0.740599978449831	0.675073213033728	0.70449491357725	0.587168852805279	0.63988269862354	0.760942161970537	0.334836196921697	0.0828708985012579	0.503773250952513	0.0994555750096713	0.25492898233955	0.847555994947662	-0.206320368397112	0.614037421607581	0.508515689796281	-0.301568843525039	0.357046420367659	0.708012586558452	0.801931424144462	0.628027596183501	-0.568858059728154	0.538221809889597	0.384475351800184	0.808243453260892	0.462800407871312	-0.32194653710495	-0.269792617844784	0.374289037501514	0.19984307970384	0.146674271994463	0.58167093265207	0.614314256163817	0.546109117018777	0.45703227539023	-0.0420647182840827	0.625915300918306	0.208444450916268	0.536728305283745	0.74437626257935	0.400877490416063	0.625759312057776	0.0770898788531964	-0.284949079822691	0.588992574511482	0.578063555947043	0.304716676574791	-0.111208843610788	0.178397535686894	0.563252163531391	0.032219994221396	0.662232323438173	-0.00367232395143114
FPR3	0.899915344597986	0.635859487867525	0.839389253159034	0.524635264337369	0.867069868556984	0.351115628265088	0.736772303587782	0.944831759780559	0.790969598093871	0.885750922441539	0.930971127516552	0.918082598336064	0.900312056246042	0.890683533550533	0.834806800794177	0.656436552339292	0.959382150552305	0.155731490764425	0.825529588577334	0.412436288633491	0.889159881576562	-0.115237291083521	0.0719762732719468	0.513607768042716	0.220914811175472	0.835386501134322	0.526924077134212	0.713625007667944	0.788327147033307	0.640130590106188	0.88115787736288	0.72566092529972	0.364181828457102	0.325471293352332	0.830856192610264	0.722862494312091	0.287140626970576	0.766882791378946	1	0.475735972315038	0.851280496264016	0.855513994950644	0.925984208816419	0.472211382393495	0.943615594740066	0.763228418326113	0.817962801012576	0.729246255758335	-0.119512465832046	0.917344460640517	0.484610959285536	0.0109623403254895	0.845680472553281	0.340316495564142	0.465709214144606	0.0399346581734138	-0.461921566055488	0.818217902908258	-0.161305324868444	-0.0200924855858951	-0.0741862010149053	0.720782925595832	0.47473927014752	0.806342196950723	0.114429385031652	0.103942871630723	0.724504029850144	0.862594201675556	0.11863880277277	0.613751146828744	0.614992324106023	0.233887094591557	0.691671267204537	0.738848839160296	-0.37359115279738	0.260803311221887	0.813539063225728	0.842698861644746	0.696893682159424	-0.0194457316599289	0.891631143717659	0.783864606185339	0.718463387721075	0.536431585732382	0.802315063428526	0.59183794447973	0.754527939746328	0.57834174712351	0.570068265804044	0.895591666427701	0.838349583707292	-0.437286407347714	0.855987057381904	0.73703358992215	0.486794220902439	0.807208160795059	0.853213633309049	-0.375814860648102	0.856463615372235	0.477471930160649	0.646117887715984	0.860671649696811	0.605247611368337	0.907331707880037	0.929468532042292	0.850216411471679	0.51876131969265	0.878692938727034	0.802336773498123	0.650580267919066	0.511232079728157	0.136395789047555	0.267387654881419	0.574017766960774	0.851844366875358	-0.28472734552982	0.813012300094995	0.807248519236476	0.0492864483895663	0.399076325561102	0.923438473499755	0.91099821532623	0.871842738254903	-0.294321843221973	0.752170630920546	0.255681852501829	0.960381628173023	0.61354607462938	-0.0284014188784137	0.11411524350537	0.725638605682975	0.55786530864751	0.508370780230317	0.819476149996608	0.895748153792676	0.846609477703458	0.14288973532197	0.291860866884073	0.630050950466899	0.553565714211443	0.828155182383561	0.829572058249836	0.671645015645953	0.832483405070433	0.40401585179245	0.0162924669499322	0.868891117064367	0.861520523709431	0.606937319644414	0.0329768316529303	0.423750720635151	0.87876166179134	0.395955888202561	0.777421927853926	0.191512668748452
ACKR3	0.272299063441776	0.814663168559371	0.688830492391909	0.681955254422797	0.69749690190655	0.83021788102454	0.183305410258817	0.633898378468711	0.125820589960605	0.727138429818606	0.569630409308008	0.689619961112325	0.35204088246695	0.428573760200057	0.632339971322356	0.786636646179026	0.398026525463174	0.726044744105945	0.250756658387743	0.806081772856197	0.594180935969331	0.669154134994131	0.785618045541252	0.883366574686944	0.636133786732404	0.706655153548605	0.811034815232749	0.541664662249899	0.151952810192011	0.59662910901362	0.697723654189941	0.780439104077734	0.637915535451139	0.763578144028187	0.641838798240043	0.194532696614629	0.766782125111084	0.0491344522992428	0.475735972315038	1	0.741519618908192	0.693077513903406	0.635031988946802	0.682875884368696	0.490410013490715	0.20519586250532	0.604761022492267	0.723796112131942	-0.387293718222782	0.65317622421411	0.87037215539205	-0.475094368134777	0.568257456202401	0.820605704124963	-0.129506892492009	0.648007150204882	0.244364177923957	0.793251509015163	0.641644201840201	0.0428511046672583	0.518728477783564	0.224086512876919	0.813220287021152	0.0845195023159689	0.54571141539502	-0.330647075635317	0.747707287066614	0.530084531603382	0.71592489988638	0.584683228402435	0.725996822801171	0.59078429006252	0.204529393136145	0.362482318338369	0.451774705282355	0.612161939802225	0.735569432942703	0.63001233738308	0.1637976490523	0.647433670231153	0.521338897814801	0.321719305646419	0.694350013734119	0.477306669513319	0.579854634877563	0.124279541586041	0.539343740503116	0.642167718566948	0.8382827896062	0.407633099088566	0.550986487986715	0.400015799803476	0.398604987185191	0.21429418309881	0.552777933226006	0.476248370417512	0.578641831204962	0.474507137711218	0.571716165936259	0.695301031175333	-0.0302896399360687	0.481775612748515	0.757619355998065	0.461604755922742	0.606214798949572	0.616361200705885	0.174756023455496	0.591439156874385	0.264674637978273	0.707341487663116	0.76756903760918	-0.376357118140001	0.486952709048565	0.718743493157301	0.251515573458871	0.218016664771803	0.493589080193131	0.62560597254127	0.605255643846276	0.257821421352513	0.570753285072365	0.447462740231336	0.576516381992658	0.536140155676216	0.529184621299184	-0.0447758595628976	0.471277322787551	0.422509053667937	0.684063312787166	0.720884644719064	0.709708688441167	0.787554654222209	0.647962973751808	0.628639042425072	0.600379106721464	0.602718046152695	-0.325239186732069	0.408417158232579	0.348612886239581	0.757080998025945	0.614455072021611	0.435856129393577	0.74296175790912	0.568493094666374	0.708788683485757	0.745811121864185	0.684711797226509	0.675015354452477	0.441273679071553	0.0498064623067632	0.361031169740727	0.620271564190344	0.461776263501986	0.430186572830866	0.434848539632019
HAVCR2	0.70683751724131	0.900052299276484	0.931714343330815	0.735088722435495	0.943882134796404	0.73325946475661	0.560139262625472	0.919568537322148	0.553437198466926	0.980571737457374	0.918928517470257	0.959279516626325	0.741915085644326	0.818806496670766	0.905852800804966	0.90767866663287	0.797335865763861	0.574765996287903	0.646434814653678	0.75997163074771	0.913136153407824	0.355763241038262	0.521992209867023	0.839347374693024	0.586811866742503	0.965832987114532	0.843964367345977	0.764421389437997	0.597377289748295	0.791184500353943	0.955818403592966	0.930963065100103	0.595565108546861	0.645272483524328	0.841708837824895	0.529420632747757	0.681252736344965	0.510247193864518	0.851280496264016	0.741519618908192	1	0.951702903326792	0.945673091613176	0.759280872275	0.874056519989156	0.651773162389538	0.890928569194042	0.912701410627329	-0.244738635134417	0.938753299116833	0.824906817809935	-0.224633230794165	0.900347164593764	0.683731635543023	0.204071534778795	0.4851247852666	-0.0804947808870396	0.969284249016608	0.311774806199694	0.0761560386968296	0.269200785086641	0.584367878980317	0.808764708171308	0.528030947570901	0.480302837823193	-0.109196247826256	0.912595860229013	0.85326701241587	0.537277035689844	0.757073229659326	0.765139602142597	0.520040598829445	0.6014412556407	0.699707897158869	-0.0023247306652894	0.588605343141825	0.956667393793795	0.88792901717496	0.468711886686012	0.428310830154737	0.860446758847034	0.679306385983405	0.860331885825073	0.71294213733775	0.874315444070852	0.463923465208747	0.797141839596283	0.812302648564219	0.867935658127992	0.795642599821187	0.851673892126016	0.00253874843939801	0.724660568023215	0.593283138731427	0.63552580943723	0.798082926501488	0.837262952359037	0.102617616900078	0.883836772399624	0.74249527466259	0.391673220607298	0.824878347400167	0.871753182188351	0.83628958323913	0.928814138515903	0.895695882059042	0.494277533656356	0.911979697204005	0.638383495488851	0.876841121785984	0.807323063473694	-0.101496815559641	0.500152380026319	0.818872289076335	0.670602040119153	-0.0248701637403952	0.824561407522656	0.88786249834415	0.41352974866488	0.486734308616325	0.869806798817265	0.814716928712199	0.867022916671001	0.190424422187249	0.839022517064436	0.166519901584078	0.838729083774224	0.689597316802557	0.433671493169465	0.512007129514369	0.874168377924511	0.819283112927646	0.742191196482036	0.884829018112381	0.922583315515413	0.876608281884935	-0.000659977501552252	0.450621714044004	0.645285484022726	0.857164866916816	0.891837261065264	0.80799767393499	0.86194004146792	0.841112030171639	0.704781855460476	0.432081983846843	0.92880837480009	0.93349775169761	0.619890868785002	0.0263418293465039	0.505883215688033	0.853481392220177	0.506012804214414	0.771485746334734	0.413234114683291
