""	PARD3	EGFR	SDC1	SDC4	F2R	PVR	ERBB2	CHRM3	TFRC	LRP6	CD9	TNFRSF1A	ITGB8	THY1	PLXNB1	KCND2	CANX	CXADR	CD99L2	PTPRA	TNFRSF12A	PTPRZ1	SMAP1	PLXNB2	APLP2	PILRB	KCNJ10	ADCYAP1R1	GRIN2B	TNFRSF11B	CNR1	CAV1	INSR	ADORA1	ACKR3	ADCY1	IGF1R	MCAM	EDNRB	LRP4	NOTCH1	TNFRSF10B	ITGA3	LRP5	IGF2R	PTPRS	HMMR	VLDLR	RIPK1	ADGRE5	LIFR	NOTCH3	SDC3	GPR37L1	LINGO1	CD81	SMAD3	TRAF2	TNFRSF19	LRP8	SLC16A1	NRCAM	RACK1	GPC2	RXRA	LRP1	ABCA1	NOTCH2	LPP	MCFD2	SORT1	NCL	C1QBP	S1PR2	CD63	ITGAV	AMFR	ASGR1	SIRPA	ITGB1	CD44	LAMP1	SCARB1	CD46	SORL1	CLEC2D	CD74
TNFRSF11B	0.779112006015396	0.847683794060897	0.609173785759676	0.318966656841955	0.698791600419367	0.729463684455892	0.501357777876874	0.553504527046222	0.782416167472583	0.674521824858941	0.695774173125946	0.578723405780142	0.651556091151405	0.688978974364938	0.732207204679527	0.66429178866484	0.670065072923936	0.81213901302964	0.591651803947382	0.784026160045635	0.460484058356516	0.757994869691104	0.82544827297364	0.563381322901456	0.622614046456272	0.658209183239504	0.721773710019145	0.59609157528485	0.682326191610756	1	0.526598477049834	0.156587070908193	0.703153842756619	0.646194091489062	0.872481812293372	0.654501966967637	0.629809662078356	0.686272504440505	0.680863790806842	0.637880956209445	0.800897376445396	0.66409404483143	0.211201695918405	0.811441310818081	0.603499134367454	0.796403618924346	0.527424230826652	0.425827272329031	0.718223247059863	0.668197812308195	0.493366132277639	0.76515196978682	0.723556342020217	0.699731613750512	0.689582537214858	0.72414241100162	0.410292763640767	0.718794093090866	0.693939984090858	0.689491141445253	0.635538954324218	0.479366386442541	0.759998371127858	0.694440830122026	0.715005676914371	0.782030304618519	0.419143090659402	0.701145280959044	0.593658193198985	0.633392077953692	0.717416664901569	0.829223018648863	0.81427693900289	0.76554535451383	0.694653032847217	0.543615986340121	0.608324752787174	0.695324097245715	0.465268828487656	0.499725819846495	0.17842997895649	0.63992474488257	0.619826380273455	0.737373584003782	0.29177446804476	0.666216429096925	0.0353249530346088
CNR1	0.540912020114401	0.566320136736321	0.444127887275274	0.758571653947618	0.802847330603689	0.73326762137889	0.895220399525187	0.485090112762964	0.826018523306669	0.491011801315005	0.552400970441691	0.863209254215519	0.923956343753232	0.35439232890067	0.674338796635019	0.337032150903461	0.885221727791872	0.460865715225149	0.827396876957359	0.840093371428364	0.714987520020686	0.774744443817948	0.690085644888806	0.834293073217317	0.859662504052161	0.68947850642407	0.733602926005763	0.788778791888246	0.514811535550616	0.526598477049834	1	0.596771560755077	0.599357097690837	0.865970323844895	0.469435640413715	0.397521731454681	0.772940032488626	0.684316003420297	0.899006419392479	0.4840679349794	0.456577548571574	0.687567871445252	0.759567119751233	0.662102508069358	0.816241504960978	0.721601171507379	0.228509990358111	0.862275606744682	0.828719809847152	0.769550028481837	0.932983239348173	0.744538928304512	0.879657218562409	0.872310844802085	0.271898183966089	0.765771264302408	0.770687626504843	0.417768524959771	0.803213339183152	0.597304994871518	0.623875953710435	0.837285206795067	0.570794067461009	0.28670234365951	0.729719162831489	0.80173391306454	0.894502318713411	0.840846549327644	0.907231666182507	0.838084614604132	0.84461165201642	0.654110816255138	0.586271976488635	0.364489251071256	0.741339704648289	0.817147148039948	0.8069171959034	0.63684068775824	0.861128082542284	0.812415550869673	0.735920180650552	0.841985378801816	0.646252445155208	0.767402695637785	0.785031753726407	0.531134301295091	0.120311913330915
CAV1	0.32229760199939	0.258252950734255	0.39060828623446	0.873670975400483	0.61425641892778	0.611323980062821	0.655253237802489	0.4146693096604	0.543098723071064	0.258222803042522	0.585794976770404	0.723830716709078	0.573416463343713	0.32782736564205	0.418813368142583	0.0605119722910303	0.690091870222611	0.348577490837805	0.653530200452615	0.501775623332649	0.786875699368856	0.378194359529163	0.505443975668579	0.700625150651908	0.720257384789792	0.441142042576484	0.422506546437976	0.399410408668499	0.154964581006078	0.156587070908193	0.596771560755077	1	0.329662019401205	0.568242751951424	0.153908726278017	0.109322528130246	0.541188198690756	0.444725359058119	0.491892577130592	0.179727539000984	0.221490995180039	0.588771082067584	0.824313474135947	0.37298865626551	0.629225103927812	0.418995748337871	0.156915865644132	0.788261803066417	0.547084065043678	0.649212559241756	0.646540005219869	0.469164479524381	0.457759179145052	0.528435102782484	0.197566264380485	0.617534782765715	0.70677318356362	0.294017580608039	0.510472964625307	0.401082358119149	0.58193394573561	0.718927000496646	0.562630589532925	0.119816437249797	0.545136791291207	0.475386727826913	0.759735666205198	0.582430070635673	0.680604872362848	0.701916545010599	0.523233448878506	0.412421125236925	0.474895474956996	0.23925250660129	0.628423780291941	0.684665159032885	0.701977849283185	0.443878825231487	0.624581333145193	0.836239008835815	0.723143918170977	0.686586667130116	0.608521387200149	0.441517095264474	0.68109355892499	0.201317606745738	0.125127586047084
INSR	0.771233411105706	0.863532288388118	0.725327170227506	0.453391878461376	0.751693490314774	0.817919836615026	0.555870324501428	0.610976396662307	0.721714002937533	0.860642851087113	0.62174190060461	0.605637636916149	0.753414155371457	0.810450531416657	0.890461993033819	0.831726080674617	0.759967984336102	0.802872402251379	0.680753216242574	0.824288103828504	0.434091874630778	0.861490658514356	0.825936614510263	0.669541465820919	0.690682820486661	0.784331058865487	0.861100458584267	0.607427069878978	0.633223861116013	0.703153842756619	0.599357097690837	0.329662019401205	1	0.646417459142844	0.756255639079158	0.803623542298986	0.860549550395519	0.727077905709718	0.683615879237457	0.795193093122815	0.865717460022945	0.812402986512207	0.350264068931245	0.847017069093462	0.764116645745396	0.815671313099476	0.485846815033437	0.56636065116015	0.760926593037899	0.69847755854866	0.604989483378659	0.764378590718656	0.726427786393569	0.75666543137347	0.756969254765705	0.712569842868877	0.553621065654546	0.734844359774943	0.63915412103016	0.848387708854083	0.662894077734265	0.692598926855435	0.672728893916436	0.766993972443043	0.865583824248876	0.869253473307153	0.578378692091221	0.729730125551641	0.726607406100104	0.698063211506896	0.799223354862686	0.854598387179075	0.736715376550267	0.801460434093402	0.581420653339504	0.685450125143889	0.692289719908953	0.807642398207981	0.597378382540186	0.605828126803564	0.317234678487493	0.677608174351535	0.69033023089689	0.843049863659627	0.422595699750869	0.815224982411174	0.0882296208571655
ADORA1	0.653066285679042	0.670203786994864	0.66882205783129	0.761047538296711	0.881740986061097	0.833091679502495	0.878973686479402	0.466856863470808	0.855767959936745	0.508913388632166	0.656985695448972	0.901985337114819	0.870845901016966	0.515663650500153	0.730138356412882	0.384074949787482	0.904036921932027	0.603541231803422	0.8822670217965	0.885745006395807	0.801667197023807	0.762552489504341	0.792752283025601	0.878890041505333	0.898569652275369	0.724763426257605	0.766023446080062	0.790618910297469	0.580922006017828	0.646194091489062	0.865970323844895	0.568242751951424	0.646417459142844	1	0.616303359052581	0.474627265509017	0.728441334509881	0.802546097837436	0.915153995731628	0.465104001213404	0.598087556513351	0.774760495927398	0.738859194221764	0.79829708958171	0.84382121892353	0.781152095440275	0.370300004417544	0.837457098235073	0.857918866492193	0.870463158347089	0.866106693868066	0.855944463408049	0.936493230574394	0.92176349210763	0.407638662439711	0.877219098879763	0.806407940481763	0.602247996116921	0.855416453001773	0.646598674393343	0.641361390280044	0.793317967826217	0.748013873992513	0.38654502756943	0.779091747371308	0.844903398121063	0.852053527572003	0.891836774031804	0.875575239632258	0.897864792330064	0.899000618927825	0.751150617475041	0.781814010830956	0.528825932066421	0.881994805176236	0.848887550890898	0.873838379769896	0.658241604955209	0.863129541622485	0.832402035743828	0.712233387883013	0.914278760553618	0.739599166387079	0.7385446005618	0.760185017009189	0.529198160289223	0.118549094714513
ACKR3	0.841375023122975	0.890602326519546	0.679442637110976	0.294447888391631	0.702067967918116	0.746964208531998	0.436586493364159	0.621598012273244	0.739196502190295	0.757648813562083	0.735783353969724	0.537361665993554	0.614898840865906	0.782651872636552	0.790337784873825	0.76356556475701	0.670493266184455	0.874354296749887	0.566696277922255	0.780524425678371	0.42571299052199	0.775094634312929	0.851120192598827	0.561912388538162	0.604947271969145	0.730265307202968	0.756220071392286	0.536853508865278	0.738398296696582	0.872481812293372	0.469435640413715	0.153908726278017	0.756255639079158	0.616303359052581	1	0.73845270675293	0.684152480435836	0.716840332560988	0.635653785383721	0.692103585939043	0.889791844868664	0.675414150566867	0.144348888105437	0.832271397153147	0.586928090398654	0.812163416665233	0.650995406609282	0.416171357101999	0.697667874041192	0.638358799245721	0.442965399539125	0.778932929742989	0.712408562470967	0.667870261504849	0.814234964732414	0.704956688192248	0.384472863346663	0.818237809650526	0.685995656052627	0.753324931565268	0.69745277029759	0.46205782608666	0.781735679465997	0.81736166719903	0.759971700674138	0.802291482033771	0.38346219611586	0.687516793558665	0.575675797805026	0.608070234661213	0.735524915159291	0.866037790415516	0.824114115996839	0.850407342350691	0.655047084575527	0.521184250040192	0.618533973325549	0.726786788378058	0.413748318300348	0.47523923186194	0.10275081920505	0.607191917211541	0.642545519864825	0.740676453540648	0.227996107712941	0.710692466577049	0.0104243662479489
ADCY1	0.791183882064843	0.804023255703554	0.747282926248735	0.279352578003717	0.570893309949171	0.673958437246738	0.345800584755852	0.564854677753922	0.591367495078378	0.752401210368597	0.579701733830887	0.423488656656574	0.554905609473449	0.689646145508766	0.714890769404972	0.767439714573642	0.608379997462253	0.698010925429219	0.49768500136603	0.696058814014786	0.317502377397653	0.729447196391302	0.737966691612036	0.520310557748125	0.539703051727395	0.67512952589241	0.670324636819992	0.473265416844026	0.636361574227497	0.654501966967637	0.397521731454681	0.109322528130246	0.803623542298986	0.474627265509017	0.73845270675293	1	0.697895415961872	0.563299264588716	0.526320113363991	0.659240562743912	0.846209987594745	0.624677626971043	0.111484487556715	0.727757868828077	0.550040073003493	0.715405673868195	0.592300965652329	0.380248190338786	0.619490086703197	0.474694239171627	0.398473005852975	0.718873767661569	0.582913120086337	0.568256205986815	0.70462887724186	0.552245892741377	0.373279595845571	0.780869056698107	0.552661864257901	0.724026662527842	0.65456104203755	0.435841599563951	0.605105060892407	0.683324445252321	0.725752350109368	0.717930415457214	0.342819028372399	0.581101146403574	0.519166965770537	0.49994078337839	0.678296229821438	0.796897163027212	0.657099216853633	0.738276546310286	0.482615654169638	0.467085246336324	0.540716228757335	0.652694540850585	0.408155788428875	0.421868993544812	0.0706812482761691	0.499511288676232	0.558568332455488	0.709482921930343	0.218475029725456	0.777522067385181	0.0142997475121173
IGF1R	0.759809663596406	0.815117482489295	0.640116302919534	0.661240452975361	0.821321707835315	0.843035344319316	0.693069787547057	0.692009568448473	0.782560827425347	0.845100280466227	0.671401555829043	0.7405187485187	0.889776446036597	0.705544128871674	0.889663683258744	0.724849615609646	0.893780079634289	0.736952762458579	0.812787600464938	0.879940967167505	0.590521149027676	0.912047145402239	0.846958193664733	0.807208094772489	0.831656719030067	0.86052252165632	0.896374985865344	0.667754627708241	0.635012619129838	0.629809662078356	0.772940032488626	0.541188198690756	0.860549550395519	0.728441334509881	0.684152480435836	0.697895415961872	1	0.772789708594214	0.785468563443939	0.756701459788205	0.796068334209276	0.846711755124914	0.56177981543371	0.825388491242164	0.854598678062223	0.874079551493358	0.521103970829197	0.755370425640976	0.860489636474955	0.759402826425611	0.784376026331208	0.801898891208843	0.801214780354815	0.816535761918889	0.665934239071826	0.762583698881927	0.672519307813515	0.673214652778662	0.738344793810509	0.86423905371379	0.765135435243855	0.843966223079865	0.680742493183666	0.686176695461774	0.908059125805176	0.909753250797403	0.77017543149507	0.846479962486297	0.876873526676831	0.810336279459846	0.882522126926067	0.857641373100352	0.702958783430004	0.689564193278454	0.659588427084088	0.806407426325078	0.801640643243156	0.824261528772928	0.718536965421025	0.77426902655846	0.50419599871443	0.780523634488674	0.772377529730203	0.909832540036202	0.593649628988211	0.812110602447271	0.111673885441721
MCAM	0.789724880248237	0.814515302776569	0.699086680416368	0.652249764151351	0.861885767295718	0.86032930580923	0.71015364353932	0.494140017601462	0.753249927029562	0.682575905778857	0.668084288443158	0.776172677358055	0.797067846309851	0.697299510801668	0.814222896590847	0.582632505564214	0.848607524945552	0.718146139142537	0.834202605603829	0.863418589218136	0.63421769219871	0.808243020203803	0.850894330864607	0.792720781821192	0.827742765617445	0.888863763806451	0.811618029879712	0.659683374545477	0.567343063749904	0.686272504440505	0.684316003420297	0.444725359058119	0.727077905709718	0.802546097837436	0.716840332560988	0.563299264588716	0.772789708594214	1	0.802611869742691	0.572176238247422	0.767841753748461	0.786040643273277	0.572942591627904	0.838038321145664	0.812182924589157	0.844381336812218	0.660754603608706	0.668810336463501	0.843483558450067	0.823992695558023	0.747563917661566	0.847609752674222	0.817471493681734	0.821174217480883	0.578502055251389	0.804820693816253	0.71175161678904	0.728365566499168	0.797535775103454	0.806475580519719	0.637936492951438	0.77166760091742	0.753687408333234	0.628974154340158	0.830236682105869	0.850226144936196	0.735467263305998	0.890377566965223	0.814829852203872	0.848181826333148	0.879718534899254	0.84997456145194	0.801106273532243	0.704218699959741	0.764097090099076	0.805239063697916	0.801938802757558	0.693490692390463	0.726847459730899	0.735942109061925	0.555468150664551	0.82787958771765	0.746267549917125	0.78107472357486	0.603005736238214	0.713315210459313	0.118450766771872
EDNRB	0.692397477116512	0.736223297958172	0.623367298699148	0.703616026476459	0.897109347615997	0.804968192948447	0.904096775369841	0.446745046694252	0.854530109581915	0.590519068646413	0.586036295463034	0.887685560081511	0.941433239014349	0.520498030253686	0.780849011962453	0.478800126392983	0.904245787857019	0.599336071233249	0.902517365845183	0.933780258006747	0.703381915224143	0.860059035802344	0.813401128026102	0.855503618471645	0.892963110133736	0.784637448493181	0.829724726467608	0.832062139067015	0.601301913963285	0.680863790806842	0.899006419392479	0.491892577130592	0.683615879237457	0.915153995731628	0.635653785383721	0.526320113363991	0.785468563443939	0.802611869742691	1	0.572699421054122	0.611139847217028	0.775307226257521	0.711839919143255	0.799525627319592	0.847254635122337	0.829465406773059	0.393236663798963	0.784643478088219	0.909293838730323	0.857133549585608	0.909533886467365	0.84581550977508	0.931431559754255	0.958174035144899	0.393995080016996	0.867697179164325	0.807155149759883	0.571627253887827	0.849322022444165	0.677712092029909	0.598048957451717	0.833939956841622	0.674551626067565	0.428068148236922	0.794233372295948	0.885845810383079	0.871159322157197	0.924268064103501	0.910410229544358	0.896213184659221	0.929958188835711	0.782606986879194	0.739443338668901	0.509093135765686	0.812984023506557	0.889005914560102	0.830222922378729	0.708590833087854	0.883614824155661	0.81144310785131	0.711970531118167	0.908841016598193	0.703839371239246	0.819448424798933	0.757772197401399	0.62910405456336	0.124210915781357
LRP4	0.623827602533069	0.790957140470033	0.451034666666498	0.246212937875108	0.60224134226549	0.617951554525179	0.4214888694504	0.57874022742309	0.584599990097858	0.841705218399689	0.455449438109405	0.436069135231688	0.656725978930058	0.685506285784111	0.778306591950976	0.820089599442173	0.590478691736157	0.695117444068622	0.549711646863974	0.691778783292413	0.241880501177493	0.819327919049626	0.672425216442287	0.476343644881026	0.501150383471138	0.682820064344095	0.790885342517969	0.547137172353545	0.60676430138109	0.637880956209445	0.4840679349794	0.179727539000984	0.795193093122815	0.465104001213404	0.692103585939043	0.659240562743912	0.756701459788205	0.572176238247422	0.572699421054122	1	0.76769684629309	0.643623467788377	0.183744454796471	0.72020101972175	0.604371051352846	0.73923884027537	0.391134811493842	0.377061290955625	0.626861985617773	0.536192776912446	0.475788211584647	0.589958542191367	0.615088373735316	0.614955269718728	0.725232640030059	0.542401473903476	0.363768680427533	0.536183225287477	0.51710662108797	0.785737261593388	0.523948693928911	0.553137547611631	0.472804629332614	0.762243821242154	0.721053439007632	0.759588896543304	0.432711348302813	0.594394198491011	0.564839597521245	0.515647317063335	0.64303776090166	0.694713327392246	0.531306908350079	0.654918361568638	0.390157691557009	0.533605655552609	0.512097526160252	0.717138344791602	0.409360066935168	0.399100953450687	0.157148357998365	0.488986357730712	0.522683340762528	0.770570793092212	0.231368816538734	0.756589967219401	0.024826105612905
NOTCH1	0.881842675846558	0.924769449280818	0.748318084975236	0.36166144489727	0.711894553196314	0.812432396540696	0.419404102425406	0.691073895775649	0.705849322233094	0.887701589581885	0.724630623662599	0.53349947158587	0.651070587591018	0.872305133895156	0.873782611169479	0.87006100902762	0.71841402121946	0.894511154911234	0.621171259678297	0.793391593040019	0.417187689799043	0.834238283909291	0.870743569987795	0.6129056288582	0.640654022260128	0.821251140168809	0.829848237227434	0.514538009398453	0.720954168419036	0.800897376445396	0.456577548571574	0.221490995180039	0.865717460022945	0.598087556513351	0.889791844868664	0.846209987594745	0.796068334209276	0.767841753748461	0.611139847217028	0.76769684629309	1	0.762999308783766	0.185476168767236	0.889319966807615	0.676152578346492	0.863940891254755	0.712766718624829	0.476099728564364	0.727367295799794	0.649318418103296	0.468208810158899	0.816127362379093	0.701036154297336	0.674705661444406	0.894700266498794	0.684940820049525	0.430984446242044	0.850453774115825	0.666076257255273	0.872447830190717	0.738533516381882	0.556291782448649	0.761159430354471	0.885870584399367	0.853859147430748	0.849671264060449	0.440965974814161	0.716679336513066	0.623242868368843	0.631709574481104	0.776880085269552	0.909067752648501	0.803327033527352	0.905114306397953	0.603575308169609	0.577224892525776	0.652602861659144	0.783829694582628	0.445850279560954	0.523345391421979	0.131574690417368	0.616645257313946	0.720087705265054	0.813658542099816	0.262117444062192	0.84294499722331	0.0385797498582698
TNFRSF10B	0.731011973223548	0.781088292000485	0.753797597544192	0.71641199787467	0.869503480172338	0.882238995327968	0.721216000944963	0.504738141664892	0.751238000702432	0.740790849792896	0.673225783808276	0.804680327476175	0.824434030013803	0.774135532701563	0.865338002150913	0.6287805206892	0.866037865403185	0.770472392259104	0.85835421858743	0.864937235529644	0.68400715876119	0.8156036102162	0.870354723448007	0.850329109876676	0.858008028497322	0.803368556032241	0.852592057103117	0.645869725647359	0.488994089829697	0.66409404483143	0.687567871445252	0.588771082067584	0.812402986512207	0.774760495927398	0.675414150566867	0.624677626971043	0.846711755124914	0.786040643273277	0.775307226257521	0.643623467788377	0.762999308783766	1	0.647640666746493	0.828954630267026	0.865239984123615	0.824062408646334	0.484489365187172	0.729183752909301	0.865144270934749	0.864982372152318	0.752898197944025	0.791678141433205	0.753286437776907	0.838820822721206	0.6111223161988	0.874695305570102	0.762709436408535	0.709174911634344	0.696858045977754	0.813178929127303	0.650636486374389	0.854162949668084	0.782264714449084	0.639273505645902	0.882963044886132	0.867908570608717	0.780148343679917	0.845340485974978	0.858115329620485	0.882197547799897	0.860154624863595	0.851162973075198	0.828767469405011	0.683529586460248	0.765226425601674	0.868487199733856	0.820220261938813	0.79149403650838	0.760135555469849	0.827067608756321	0.613272978312789	0.864924933987353	0.825112395718719	0.817848814134103	0.674017325190044	0.699421842945426	0.194207738986304
ITGA3	0.329166316139436	0.298538945013207	0.441436211388942	0.923572669191515	0.741994681134848	0.63719754144163	0.870225497017282	0.160656063444512	0.559409771328259	0.213572379579632	0.408818460287677	0.869913509520887	0.727207686905883	0.246747727233305	0.465046881315687	0.0207874329527451	0.756138335090065	0.244208211000247	0.819163902805252	0.631580404598347	0.825918470940527	0.475534299879706	0.522599346379611	0.824940269705516	0.826322148628509	0.534414840138596	0.516396976867812	0.596597103224633	0.107849554846092	0.211201695918405	0.759567119751233	0.824313474135947	0.350264068931245	0.738859194221764	0.144348888105437	0.111484487556715	0.56177981543371	0.572942591627904	0.711839919143255	0.183744454796471	0.185476168767236	0.647640666746493	1	0.440387370232595	0.732404904199771	0.495736856797778	0.14138606086107	0.806398949522182	0.688671210402231	0.76925710416512	0.852971128179574	0.543139044766456	0.618892707070263	0.722463602422357	-0.00232514842469632	0.720988725284787	0.889087806001311	0.287600785017637	0.594459107280936	0.416571132482219	0.395536104183015	0.852187930174343	0.499866108304291	0.0183152166034399	0.540827274548832	0.555618303260073	0.911862467182634	0.730465929082795	0.814003281072403	0.831964033833962	0.677531850632844	0.43588856454438	0.498931739139297	0.123626838600524	0.711388479369091	0.849769165054149	0.758346465641089	0.415315403171829	0.862017523405242	0.877858475038076	0.963962003619801	0.835633611449353	0.604523607830229	0.495370563541283	0.889648293454412	0.242860602653605	0.176906106735426
LRP5	0.823444957706429	0.89291512932725	0.749542685413098	0.540271800124283	0.843138613814642	0.867133582538101	0.66270621171984	0.645657919879848	0.829377118387976	0.806693319122269	0.730718714907024	0.728522347858197	0.80004836897561	0.800475154824894	0.896333714946133	0.753389019743909	0.842566057756265	0.855542425497901	0.784958779941545	0.89161332603271	0.596879886827553	0.881843400212192	0.89430423428309	0.762861928089217	0.790974910866865	0.821997996149314	0.882664509553824	0.688198501571369	0.722294721245692	0.811441310818081	0.662102508069358	0.37298865626551	0.847017069093462	0.79829708958171	0.832271397153147	0.727757868828077	0.825388491242164	0.838038321145664	0.799525627319592	0.72020101972175	0.889319966807615	0.828954630267026	0.440387370232595	1	0.797858337506288	0.883908048769181	0.567913556250273	0.652612478320937	0.836491321884166	0.811056293186173	0.673408695310205	0.889560038769151	0.853732752535919	0.846847037294448	0.759858870458087	0.82341359060644	0.636656700796983	0.774167566090898	0.779353766792062	0.839194919951316	0.734514359084389	0.706596192833115	0.796834056771892	0.744118781867224	0.868219535047248	0.923699261112585	0.653131994240983	0.83796514489083	0.777999559739594	0.791167354538096	0.882074271277193	0.900902203821858	0.846018364825996	0.819833643396379	0.753738149327004	0.752683242232081	0.784850034669251	0.805182739715382	0.671707084568849	0.686636832233766	0.399592905434538	0.792415860294506	0.782707954768847	0.862155403879936	0.493272836661533	0.784885340436472	0.0836301819008324
IGF2R	0.668611568645653	0.724569090053287	0.671758689056255	0.770716398284658	0.879435887856657	0.863869444750085	0.809691758072493	0.528858956961785	0.807391366699666	0.688074620639091	0.61450960210804	0.857018056564641	0.899099622178714	0.61958952611337	0.821887382614192	0.530545358625645	0.918061977981093	0.664354324789573	0.901283255621647	0.879711032598561	0.701325070082383	0.828234731416361	0.8147078984438	0.888706368611271	0.911957013881072	0.802960488674874	0.844271605771816	0.724800394735256	0.535167473196018	0.603499134367454	0.816241504960978	0.629225103927812	0.764116645745396	0.84382121892353	0.586928090398654	0.550040073003493	0.854598678062223	0.812182924589157	0.847254635122337	0.604371051352846	0.676152578346492	0.865239984123615	0.732404904199771	0.797858337506288	1	0.811042694465731	0.402677811498116	0.81699532631445	0.875530495581031	0.860547128187322	0.85439616577866	0.811257017071697	0.835975929494153	0.879321147147794	0.497759915951241	0.859068513998245	0.813653510891631	0.60304726335781	0.755771287329531	0.783252589111112	0.66161596190987	0.891471027561713	0.697013105495406	0.51034523625661	0.868289213230209	0.886989028430566	0.880132336556433	0.888727718499408	0.918524413542005	0.90172405852942	0.899982062539985	0.802502377071254	0.735585281235221	0.586354192411125	0.76474027834262	0.916256521543431	0.858413393782629	0.750746433464494	0.863825911194402	0.8859676473246	0.704707048895201	0.897754956562216	0.840381457987431	0.85366583422451	0.810402343309378	0.688797138708202	0.33467815519494
PTPRS	0.866884049094922	0.894664103027595	0.705449012044062	0.591785784710206	0.866193878847594	0.868109657021824	0.69736965919634	0.642274089587226	0.829096518985562	0.833253997456708	0.733048361239022	0.766402612516485	0.856097080976445	0.750294721850833	0.897591963033446	0.724148257944243	0.879343122049487	0.80229859965256	0.817611992525901	0.924720080272091	0.622974751177382	0.92149391350786	0.915989031218358	0.796881246014159	0.836161136075036	0.889270395387694	0.896226483718911	0.686960730556878	0.689682472259021	0.796403618924346	0.721601171507379	0.418995748337871	0.815671313099476	0.781152095440275	0.812163416665233	0.715405673868195	0.874079551493358	0.844381336812218	0.829465406773059	0.73923884027537	0.863940891254755	0.824062408646334	0.495736856797778	0.883908048769181	0.811042694465731	1	0.646622175031289	0.671312755717059	0.880224583659251	0.810597822914583	0.735561029204356	0.871111311597628	0.845821036069519	0.844814233609549	0.703342176577133	0.832786643396853	0.656870732758589	0.762641614429849	0.80727691177042	0.850862365777875	0.740460949492702	0.77244515250599	0.784352387162106	0.741380939698099	0.875635153496084	0.927109824758926	0.708223017409273	0.891330870440047	0.826561109513837	0.830013726543355	0.910293397151744	0.925895005422154	0.828581017425113	0.748163725653667	0.766597301987177	0.785425361760039	0.805303026887536	0.812049267959891	0.690985434173242	0.728017656799035	0.451141894975863	0.815822394728963	0.76764396085644	0.90054532809619	0.532312136041636	0.820824634787871	0.0720373325340785
HMMR	0.787987289680744	0.703963398539673	0.617047573889164	0.349178631502713	0.542895302978921	0.586003731293495	0.261449891127299	0.392327219066916	0.400368192609261	0.541405985147924	0.610185711827999	0.413826933095572	0.380937430127743	0.568925988964326	0.524737705651357	0.495109719749582	0.522625921875193	0.54465465174582	0.44553964803945	0.575826198869101	0.371306661615693	0.517492381155105	0.694552206640322	0.499069307834957	0.514833814131075	0.752900732087343	0.513553084390759	0.264516247324778	0.391144636517142	0.527424230826652	0.228509990358111	0.156915865644132	0.485846815033437	0.370300004417544	0.650995406609282	0.592300965652329	0.521103970829197	0.660754603608706	0.393236663798963	0.391134811493842	0.712766718624829	0.484489365187172	0.14138606086107	0.567913556250273	0.402677811498116	0.646622175031289	1	0.271979921896733	0.5697881242494	0.41235745711193	0.32203960130086	0.632422307353775	0.426946756680416	0.399242537714938	0.540144600403794	0.496619129367482	0.327509767955032	0.783557468844546	0.547974730250377	0.595652919660353	0.567072556559718	0.349309710240507	0.620937065740167	0.599771514103485	0.58206711008851	0.535621737283861	0.282389209697066	0.605753948716759	0.435723908816005	0.482220061788076	0.58488055664026	0.712473060450575	0.618773397839072	0.627416670897733	0.496024197399533	0.397302398622541	0.522454728164114	0.459412862174748	0.299906714260719	0.40937398296066	0.105448291418181	0.461767249271774	0.529043901445559	0.499535360249023	0.206826768742274	0.604294550490696	0.0549917641264756
VLDLR	0.54396891746785	0.500328784176832	0.543233959450729	0.863957302680338	0.777355946510058	0.781471427215844	0.81515352756672	0.576864884982986	0.792974970781827	0.476529545868777	0.689633689315744	0.848729314178004	0.825897531092863	0.43429465360871	0.652042221894718	0.282965841052974	0.894807239264676	0.520231286038296	0.815743206066803	0.764007900752191	0.812908478643441	0.667699797116749	0.701575684664454	0.855346180068726	0.873587805895861	0.651283894209677	0.683336902874513	0.6681524568478	0.463712297891665	0.425827272329031	0.862275606744682	0.788261803066417	0.56636065116015	0.837457098235073	0.416171357101999	0.380248190338786	0.755370425640976	0.668810336463501	0.784643478088219	0.377061290955625	0.476099728564364	0.729183752909301	0.806398949522182	0.652612478320937	0.81699532631445	0.671312755717059	0.271979921896733	1	0.776789385193617	0.766103738729299	0.853304656930268	0.748349494251108	0.791463863902684	0.785437835186597	0.360789622796607	0.768039642918263	0.781789997731461	0.485266749613143	0.757825632649541	0.590604337458193	0.729601155781166	0.824377711376959	0.664696483713598	0.284900146254557	0.751988982721387	0.739494285601087	0.883049066087229	0.801971166895443	0.87527233306275	0.839669373224272	0.799638189455	0.648929755724576	0.629790050876815	0.433381344328282	0.768631190005934	0.801224224226857	0.846888624456142	0.618372205436343	0.81405597291572	0.89040528722617	0.728074787849673	0.840711966020863	0.736276233223685	0.699038502227666	0.76936360940959	0.468885521070382	0.117501637796349
